InitialReturnStd,ESSClassic,StdIWNorm,J_sample_variance,ReturnMeanIW,MeanIW,Weights,MeanIWNorm,InitialBound,EpisodesSoFar,ReturnStepMax,EpThisIter,ESSRenyi,StdIW,ReturnStepMaxmin,EntropyCoefficient,EmpiricalD2,TimeElapsed,InitialReturnMax,Bound,Iteration,MinIW,InitialReturnMean,InitialReturnMin,MeanEntropy,TimestepsSoFar,MinIWNorm,MaxIWNorm,EpLenMean,MaxIW,EpRewMean
137.6541,99.746994,0.00050888944,19058.555,0.23672676,1.0104132,[ 0.011  0.766 -3.811 -2.735 -0.777],0.010104132,-118.01286,29100,10.0,100,99.80609,0.05088894,9.997311,,1.0019429,6549.278309345245,19.809326,-117.89074,291,0.94201654,2.0751953e-05,-963.5711,0.64099026,13185614,0.009420165,0.012817174,489.44,1.2817174,4893.463514441562
97.83659,99.99849,3.882167e-05,9668.694,0.0050268173,1.0005193,[ 0.01   0.765 -3.812 -2.736 -0.778],0.010005193,-119.224304,29200,10.0,100,99.99824,0.0038821655,9.998142,,1.0000176,6572.634123325348,9.911194,-119.220245,292,0.9888925,-8.3618164e-05,-973.4617,0.64101774,13235116,0.009888925,0.010077033,495.02,1.0077033,4949.450717544097
138.36166,99.96944,0.00017522431,19332.092,0.045950413,1.0021325,[ 0.01   0.765 -3.812 -2.736 -0.778],0.010021326,-119.23014,29300,10.0,100,99.97091,0.017522432,9.997734,,1.000291,6594.606064319611,19.834167,-119.20152,293,0.96720123,-7.93457e-06,-973.50995,0.64072484,13284119,0.009672012,0.0106333615,490.03,1.0633361,4899.466390373305
97.83512,99.94678,0.00023217032,9618.125,0.086551666,1.0061151,[ 0.009  0.765 -3.812 -2.735 -0.778],0.010061152,-119.222404,29400,10.0,100,99.94104,0.023217035,9.997997,,1.00059,6619.008438110352,9.924744,-119.171005,294,0.9471486,-3.0517579e-06,-973.44684,0.6406328,13333621,0.009471486,0.010599713,495.02,1.0599713,4949.423994926375
0.06368092,100.0,1.8626451e-09,0.0040962207,1.1596654e-05,1.0,[ 0.01   0.764 -3.811 -2.733 -0.778],0.010000002,-0.030151036,29500,10.0,100,100.0,,0.0191679,,1.0,6643.628110408783,0.09375,-0.030151036,295,1.0,1.15966795e-05,-0.24627686,0.6406328,13383621,0.01,0.01,500.0,1.0,4999.324728507367
97.836685,99.821045,0.0004291119,9473.71,0.23435116,1.0134584,[ 0.01   0.764 -3.811 -2.733 -0.778],0.010134585,-119.22435,29600,10.0,100,99.81837,0.042911194,9.998114,,1.0018196,6665.625910758972,9.915283,-119.09838,296,0.9127684,-2.8076172e-05,-973.46246,0.6407205,13433123,0.009127684,0.011282202,495.02,1.1282202,4949.449169118763
137.66249,99.859604,0.00037697356,18801.145,0.2896204,1.0054175,[ 0.01   0.764 -3.813 -2.736 -0.778],0.010054176,-118.0211,29700,10.0,100,99.86877,0.037697356,9.997753,,1.001314,6689.604164361954,19.739136,-117.809006,297,0.877085,-1.2207031e-06,-963.63824,0.6402304,13482127,0.00877085,0.011088333,490.04,1.1088333,4899.568011346379
0.06267573,100.0,1.8626451e-09,0.0039679264,1.7090118e-05,1.0,[ 0.009  0.763 -3.821 -2.736 -0.779],0.010000002,-0.0266247,29800,10.0,100,100.0,,0.019255638,,1.0,6713.199457168579,0.080444336,-0.0266247,298,1.0,1.7089844e-05,-0.2175293,0.6402304,13532127,0.01,0.01,500.0,1.0,4999.328053794217
168.30463,99.76248,0.00049318845,28717.95,0.2753787,1.0108054,[ 0.009  0.763 -3.821 -2.736 -0.779],0.010108054,-118.0241,29900,10.0,100,99.78021,0.04931884,9.997206,,1.0022027,6736.02835059166,29.686401,-117.878624,299,0.88988847,-1.2207031e-05,-963.6626,0.6397719,13580632,0.008898884,0.011137787,485.05,1.1137787,4849.5482440288415
98.82739,99.95325,0.0002176071,9837.684,0.075519085,1.0060629,[ 0.009  0.766 -3.821 -2.736 -0.779],0.010060627,-120.43105,30000,10.0,100,99.94236,0.021760713,9.997679,,1.0005767,6759.089071035385,10.030823,-120.39031,300,0.9625133,5.6762696e-05,-983.31586,0.639619,13630098,0.009625133,0.010582646,494.66,1.0582646,4945.738867818397
233.14238,99.056015,0.0009895087,54273.0,1.2423081,1.0136137,[ 0.009  0.764 -3.82  -2.734 -0.779],0.010136136,-114.435326,30100,10.0,100,99.09108,0.098950885,9.995783,,1.0091726,6783.322852611542,58.98059,-113.71664,301,0.8268192,-9.765625e-06,-934.3604,0.6373248,13677111,0.0082681915,0.012806064,470.13,1.2806065,4700.050086228068
97.83675,99.998344,4.0731935e-05,9665.455,0.003706932,1.000204,[ 0.009  0.758 -3.825 -2.729 -0.782],0.010002039,-119.224396,30200,10.0,100,99.99972,0.004073196,9.99815,,1.0000029,6808.948083162308,9.908936,-119.22088,302,0.9897634,2.6245118e-05,-973.46326,0.63759345,13726613,0.009897633,0.010098556,495.02,1.0098556,4949.458582448011
98.8297,99.98122,0.00013745371,9876.014,0.0233984,1.0028446,[ 0.009  0.758 -3.825 -2.729 -0.781],0.010028446,-120.434456,30300,10.0,100,99.98272,0.013745375,9.9981785,,1.0001729,6832.377216100693,10.005676,-120.42144,303,0.97170043,-1.8310548e-05,-983.343,0.6377967,13776114,0.009717004,0.01058706,495.01,1.058706,4949.361299810601
0.053650096,100.0,1.8626451e-09,0.002907407,3.845198e-05,1.0,[ 0.008  0.758 -3.825 -2.729 -0.781],0.010000002,-0.021871505,30400,10.0,100,100.0,,0.01804161,,1.0,6854.547204732895,0.07086182,-0.021871505,304,1.0,3.8452148e-05,-0.17889404,0.6377967,13826114,0.01,0.01,500.0,1.0,4999.358309060775
1.044578,98.19507,0.0013249583,0.09009114,0.074581094,0.97728056,[ 0.008  0.758 -3.825 -2.729 -0.781],0.009772806,-1.270906,30500,10.0,100,98.34307,0.13249584,9.998184,,1.0168484,6877.800424337387,0.17919922,-1.2069623,305,0.27341223,-2.380371e-05,-10.376709,0.63767034,13876020,0.002734122,0.011593971,499.06,1.1593971,4989.859668330819
97.83709,99.9801,0.0001413065,9663.858,0.020821571,1.0018435,[ 0.013  0.759 -3.825 -2.729 -0.781],0.010018434,-119.224815,30600,10.0,100,99.983376,0.014130642,9.998188,,1.0001663,6900.362850904465,9.907043,-119.21391,306,0.9788933,1.2817382e-05,-973.4666,0.6372365,13925522,0.009788932,0.010546347,495.02,1.0546347,4949.468818887385
215.61069,99.35025,0.00082763593,46841.617,1.2944074,1.0234017,[ 0.012  0.759 -3.825 -2.729 -0.782],0.010234017,-115.59195,30700,10.0,100,98.97021,0.0827636,9.996321,,1.0104051,6923.525232553482,49.55304,-114.89744,307,0.8138364,8.056641e-05,-943.805,0.6362365,13973029,0.008138364,0.012833008,475.07,1.2833008,4749.56053977137
98.82916,99.99679,5.649516e-05,9862.337,0.004395485,1.0002682,[ 0.015  0.757 -3.813 -2.732 -0.783],0.010002682,-120.43385,30800,10.0,100,99.99807,0.005649516,9.998112,,1.0000193,6947.399765729904,10.018494,-120.43054,308,0.9861757,-7.8125e-05,-983.33765,0.6362054,14022530,0.009861757,0.010187447,495.01,1.0187447,4949.350776969873
138.35738,99.72307,0.00053675665,19223.08,0.43099594,1.0185513,[ 0.015  0.757 -3.813 -2.732 -0.783],0.010185514,-119.226425,30900,10.0,100,99.68655,0.053675663,9.997231,,1.0031444,6971.13277721405,19.868103,-118.98271,309,0.9043208,-1.5258789e-05,-973.47955,0.63525397,14071506,0.009043207,0.011436164,489.76,1.1436164,4896.636839969127
138.36086,99.90924,0.00030340045,19344.783,0.1306572,1.0066578,[ 0.015  0.753 -3.814 -2.73  -0.784],0.010066578,-119.22931,31000,10.0,100,99.89541,0.030340046,9.997696,,1.001047,6996.049346208572,19.851929,-119.16113,310,0.90389574,8.666992e-05,-973.5039,0.6351339,14120509,0.009038957,0.010857035,490.03,1.0857036,4899.458860415101
98.82815,99.90652,0.00030722748,9771.6455,0.09149504,1.004286,[ 0.016  0.752 -3.814 -2.731 -0.784],0.01004286,-120.43266,31100,10.0,100,99.926476,0.03072275,9.997999,,1.0007358,7020.144545793533,10.032959,-120.38534,311,0.9275714,-0.00012512207,-983.3275,0.6343088,14170010,0.009275714,0.010670148,495.01,1.0670148,4949.321304462872
139.05887,99.89718,0.00032294303,19522.592,0.13996696,1.0066117,[ 0.016  0.751 -3.813 -2.729 -0.785],0.010066116,-119.218056,31200,10.0,100,99.88449,0.032294307,9.997681,,1.0011564,7042.5752828121185,19.946411,-119.147064,312,0.9193671,6.652832e-05,-973.41187,0.6333071,14219012,0.009193671,0.010788019,490.02,1.0788019,4899.355272829248
0.06876268,100.0,1.8626451e-09,0.004776067,3.051781e-05,1.0,[ 0.017  0.751 -3.813 -2.729 -0.786],0.010000002,-0.038982812,31300,10.0,100,100.0,,0.01883316,,1.0,7068.4464910030365,0.09222412,-0.038982812,313,1.0,3.0517578e-05,-0.31854248,0.6333071,14269012,0.01,0.01,500.0,1.0,4999.341361669666
0.12886392,100.0,1.8626451e-09,0.016773645,-0.000103150494,1.0,[ 0.017  0.751 -3.813 -2.729 -0.786],0.010000002,-0.13945675,31400,10.0,100,100.0,,9.99806,,1.0,7091.032199621201,0.08703613,-0.13945675,314,1.0,-0.00010314942,-1.1378174,0.6333071,14318997,0.01,0.01,499.85,1.0,4997.729347206046
138.36151,99.69842,0.00055726146,19116.27,0.38342857,1.0132191,[ 0.017  0.751 -3.813 -2.729 -0.786],0.010132191,-119.22976,31500,10.0,100,99.69141,0.05572615,9.997707,,1.0030955,7114.057374000549,19.846436,-119.030815,315,0.8847159,8.544922e-05,-973.5076,0.6318616,14368000,0.008847159,0.01131625,490.03,1.131625,4899.463685922181
0.06287771,100.0,1.8626451e-09,0.003993542,-1.4037825e-05,1.0,[ 0.018  0.75  -3.813 -2.728 -0.787],0.010000002,-0.029174987,31600,10.0,100,100.0,,0.01762867,,1.0,7137.626464128494,0.0791626,-0.029174987,316,1.0,-1.4038086e-05,-0.23809814,0.6318616,14418000,0.01,0.01,500.0,1.0,4999.351135458675
193.66711,98.59305,0.0012342494,37951.523,1.3478508,1.0332078,[ 0.018  0.75  -3.813 -2.728 -0.787],0.010332077,-116.80992,31700,10.0,100,98.85324,0.12342495,9.99684,,1.0116006,7159.562592506409,39.60132,-116.13762,317,0.8226538,-2.6245118e-05,-953.7488,0.63144267,14466006,0.008226537,0.0141824195,480.06,1.418242,4799.5742724626
97.83691,99.97032,0.00017298506,9636.887,0.05363369,1.0037655,[ 0.015  0.748 -3.812 -2.722 -0.787],0.010037653,-119.224625,31800,10.0,100,99.95843,0.017298501,9.998165,,1.0004159,7184.105819940567,9.913025,-119.19575,318,0.9624903,-2.6245118e-05,-973.4647,0.6312526,14515508,0.009624903,0.010582686,495.02,1.0582687,4949.461784351472
167.74861,99.61329,0.00062795874,27969.738,0.48757744,1.0078392,[ 0.015  0.747 -3.812 -2.721 -0.788],0.010078391,-118.03771,31900,10.0,100,99.59679,0.06279588,9.997238,,1.0040485,7206.468201875687,29.575378,-117.78881,319,0.8424232,-1.4648437e-05,-963.77374,0.6298844,14564014,0.008424232,0.011602148,485.06,1.1602149,4849.656550769901
168.8755,99.3784,0.00080750906,28373.973,0.8800869,1.0210303,[ 0.014  0.749 -3.812 -2.719 -0.789],0.010210303,-118.01431,32000,10.0,100,99.36107,0.080750905,9.997358,,1.0064304,7229.091765880585,29.769775,-117.512985,320,0.8379686,-6.225586e-05,-963.5823,0.628291,14612518,0.008379686,0.012813578,485.04,1.2813579,4849.485121378566
98.82798,99.98216,0.00013378143,9869.942,0.015145302,1.001708,[ 0.013  0.745 -3.813 -2.715 -0.791],0.01001708,-120.432304,32100,10.0,100,99.987366,0.013378143,9.99803,,1.0001264,7255.258061408997,10.027588,-120.42479,321,0.94867057,2.2583008e-05,-983.3258,0.62795365,14662019,0.009486705,0.010329942,495.01,1.0329943,4949.326960274367
97.83628,99.92829,0.00026888493,9474.761,0.13558435,1.0035759,[ 0.013  0.744 -3.812 -2.715 -0.791],0.010035759,-119.22378,32200,10.0,100,99.9,0.02688849,9.998081,,1.001001,7278.872679233551,9.914246,-119.14789,322,0.9445091,3.6621095e-05,-973.4584,0.627417,14711521,0.009445091,0.010813368,495.02,1.0813367,4949.442726461137
0.06289763,100.0,1.8626451e-09,0.0039960723,3.417954e-05,1.0,[ 0.014  0.745 -3.813 -2.718 -0.792],0.010000002,-0.03998831,32300,10.0,100,100.0,,0.01877594,,1.0,7302.253410577774,0.080566406,-0.03998831,323,1.0,3.4179688e-05,-0.32678223,0.627417,14761521,0.01,0.01,500.0,1.0,4999.357578907169
98.828865,99.967415,0.00018117465,9860.244,0.03499794,1.003195,[ 0.014  0.745 -3.813 -2.718 -0.792],0.010031951,-120.433365,32400,10.0,100,99.97226,0.018117465,9.998091,,1.0002775,7326.261829376221,10.023071,-120.415115,324,0.9467151,3.967285e-05,-983.3346,0.6273442,14811022,0.009467151,0.01044642,495.01,1.044642,4949.346034456676
97.83681,99.86646,0.00036974004,9418.862,0.2394576,1.0110618,[ 0.014  0.745 -3.813 -2.716 -0.792],0.010110617,-119.22456,32500,10.0,100,99.82201,0.036974,9.998215,,1.0017831,7350.3125722408295,9.917847,-119.09129,325,0.9285863,-6.530762e-05,-973.4639,0.62634313,14860524,0.009285863,0.011113407,495.02,1.1113408,4949.480211436418
168.30661,99.79555,0.00045648022,28557.336,0.2937007,1.0085791,[ 0.014  0.744 -3.812 -2.714 -0.793],0.010085792,-118.025505,32600,10.0,100,99.8049,0.045648027,9.997292,,1.0019548,7375.0855350494385,29.683044,-117.84706,326,0.88959247,-4.0283205e-05,-963.6739,0.62633866,14909029,0.008895924,0.011728526,485.05,1.1728526,4849.566668751204
0.059393056,100.0,1.8626451e-09,0.0035631666,3.417954e-05,1.0,[ 0.014  0.74  -3.812 -2.711 -0.793],0.010000002,-0.025486322,32700,10.0,100,100.0,,0.018005371,,1.0,7399.2628581523895,0.094055176,-0.025486322,327,1.0,3.4179688e-05,-0.20837402,0.62633866,14959029,0.01,0.01,500.0,1.0,4999.333473959647
0.05513323,100.0,1.8626451e-09,0.0030703768,7.629418e-05,1.0,[ 0.014  0.74  -3.812 -2.711 -0.793],0.010000002,-0.020951584,32800,10.0,100,100.0,,0.018630028,,1.0,7421.448241710663,0.08001709,-0.020951584,328,1.0,7.6293945e-05,-0.1716919,0.62633866,15009029,0.01,0.01,500.0,1.0,4999.340667300806
0.05868601,100.0,1.8626451e-09,0.003478836,-5.8593927e-05,1.0,[ 0.014  0.74  -3.812 -2.711 -0.793],0.010000002,-0.025481917,32900,10.0,100,100.0,,0.016720772,,1.0,7444.296540260315,0.07312012,-0.025481917,329,1.0,-5.859375e-05,-0.20758057,0.62633866,15059029,0.01,0.01,500.0,1.0,4999.364691490786
98.8306,99.99667,5.7740268e-05,9868.35,0.0050697327,1.0006242,[ 0.014  0.74  -3.812 -2.711 -0.793],0.0100062415,-120.43557,33000,10.0,100,99.99884,0.005774027,9.998249,,1.0000116,7467.8474106788635,9.99762,-120.43115,330,0.9871309,-4.8217775e-05,-983.3519,0.62643474,15108530,0.009871309,0.010200491,495.01,1.0200491,4949.383754838951
138.36136,99.76539,0.00048874906,19143.555,0.2591381,1.0078181,[ 0.014  0.74  -3.812 -2.711 -0.793],0.010078181,-119.22972,33100,10.0,100,99.78987,0.048874907,9.997286,,1.0021057,7491.0666654109955,19.848206,-119.09609,331,0.90850055,5.065918e-05,-973.507,0.6258552,15157529,0.009085005,0.011748571,489.99,1.1748571,4898.95837470629
0.06183809,100.0,1.8626451e-09,0.0038625752,-4.9438735e-05,1.0,[ 0.013  0.738 -3.809 -2.707 -0.793],0.010000002,-0.026175436,33200,10.0,100,100.0,,0.018294334,,1.0,7514.754484653473,0.09197998,-0.026175436,332,1.0,-4.9438477e-05,-0.21331787,0.6258552,15207529,0.01,0.01,500.0,1.0,4999.355148251502
98.829094,99.99783,4.655507e-05,9867.421,0.0035581589,1.0004321,[ 0.013  0.738 -3.809 -2.707 -0.793],0.010004321,-120.43365,33300,10.0,100,99.99811,0.0046555055,9.998161,,1.000019,7539.018963813782,10.013489,-120.43126,333,0.9870654,3.234863e-05,-983.33685,0.6258747,15257030,0.009870654,0.010192057,495.01,1.0192057,4949.36472495188
0.058237463,100.0,1.8626451e-09,0.0034258605,1.525972e-05,1.0,[ 0.013  0.738 -3.809 -2.707 -0.793],0.010000002,-0.028129056,33400,10.0,100,100.0,,0.016555786,,1.0,7563.400367259979,0.076293945,-0.028129056,334,1.0,1.5258789e-05,-0.22979736,0.6258747,15307030,0.01,0.01,500.0,1.0,4999.361272053165
139.05829,99.8644,0.00037021877,19481.824,0.122015,1.0046909,[ 0.013  0.738 -3.809 -2.707 -0.793],0.0100469105,-119.217606,33500,10.0,100,99.903275,0.03702188,9.9977,,1.0009682,7585.05340385437,19.948914,-119.15331,335,0.9020397,2.6245118e-05,-973.4079,0.6250076,15356032,0.0090203965,0.010891412,490.02,1.0891412,4899.359807575614
0.06687239,100.0,1.8626451e-09,0.0045170877,-3.5400037e-05,1.0,[ 0.014  0.738 -3.809 -2.706 -0.794],0.010000002,-0.0337114,33600,10.0,100,100.0,,0.01881218,,1.0,7609.050164222717,0.093811035,-0.0337114,336,1.0,-3.540039e-05,-0.27496338,0.6250076,15406032,0.01,0.01,500.0,1.0,4999.362672112075
98.82993,99.987656,0.00011139071,9864.435,0.017976284,1.0017068,[ 0.014  0.738 -3.809 -2.706 -0.794],0.010017067,-120.43485,33700,10.0,100,99.987854,0.011139073,9.998201,,1.0001215,7631.462784767151,10.007874,-120.42406,337,0.97534263,-0.00012939452,-983.34534,0.62509745,15455533,0.009753427,0.0104297325,495.01,1.0429733,4949.370562781281
0.048129365,100.0,1.8626451e-09,0.002339834,-8.300762e-05,1.0,[ 0.013  0.738 -3.809 -2.706 -0.794],0.010000002,-0.017567616,33800,10.0,100,100.0,,0.017163277,,1.0,7653.955411672592,0.066345215,-0.017567616,338,1.0,-8.300781e-05,-0.14276123,0.62509745,15505533,0.01,0.01,500.0,1.0,4999.382931145061
98.829414,99.97106,0.0001705452,9857.284,0.027206898,1.0022846,[ 0.013  0.738 -3.809 -2.706 -0.794],0.010022848,-120.43399,33900,10.0,100,99.97912,0.01705452,9.998129,,1.0002089,7677.139450788498,10.0130005,-120.41943,339,0.96183074,7.446289e-05,-983.34,0.6255138,15555034,0.009618307,0.010451809,495.01,1.0451809,4949.358735268918
0.057115894,100.0,1.8626451e-09,0.0032951771,-6.1037717e-06,1.0,[ 0.013  0.738 -3.809 -2.705 -0.793],0.010000002,-0.01814106,34000,10.0,100,100.0,,0.015263557,,1.0,7700.072944164276,0.08758545,-0.01814106,340,1.0,-6.1035157e-06,-0.14807129,0.6255138,15605034,0.01,0.01,500.0,1.0,4999.354728671451
168.3068,99.83444,0.00040832383,28328.834,0.23498154,1.0026952,[ 0.013  0.738 -3.809 -2.705 -0.793],0.01002695,-118.02556,34100,10.0,100,99.81424,0.04083238,9.997295,,1.0018611,7721.257041454315,29.678894,-117.90036,341,0.9185924,1.2207031e-05,-963.67474,0.6241452,15653539,0.009185923,0.01119147,485.05,1.119147,4849.573066289525
0.05195371,100.0,1.8626451e-09,0.0027264524,-4.4555403e-05,1.0,[ 0.013  0.739 -3.808 -2.706 -0.795],0.010000002,-0.021543372,34200,10.0,100,100.0,,0.01563549,,1.0,7745.03329539299,0.068115234,-0.021543372,342,1.0,-4.4555665e-05,-0.17553711,0.6241452,15703539,0.01,0.01,500.0,1.0,4999.379000036918
0.06893676,100.0,1.8626451e-09,0.00480028,-1.4648773e-05,1.0,[ 0.013  0.739 -3.808 -2.706 -0.795],0.010000002,-0.026050944,34300,10.0,100,100.0,,0.018536568,,1.0,7766.425642490387,0.09039307,-0.026050944,343,1.0,-1.4648437e-05,-0.21258545,0.6241452,15753539,0.01,0.01,500.0,1.0,4999.331731188382
0.05818236,100.0,1.8626451e-09,0.0034193806,-8.544768e-06,1.0,[ 0.013  0.739 -3.808 -2.706 -0.795],0.010000002,-0.027562315,34400,10.0,100,100.0,,0.019533157,,1.0,7788.290649175644,0.08081055,-0.027562315,344,1.0,-8.544922e-06,-0.22497559,0.6241452,15803539,0.01,0.01,500.0,1.0,4999.366441397182
137.66147,99.91506,0.00029300613,19066.924,0.13697815,1.0048435,[ 0.013  0.739 -3.808 -2.706 -0.795],0.010048435,-118.0201,34500,10.0,100,99.89822,0.029300608,9.997725,,1.0010189,7811.252932071686,19.74347,-117.94325,345,0.9360527,2.6245118e-05,-963.63025,0.6243915,15852543,0.009360527,0.010782493,490.04,1.0782493,4899.56639563035
98.82916,99.99722,5.2591433e-05,9866.293,0.0038223267,1.0004079,[ 0.013  0.739 -3.807 -2.703 -0.795],0.010004081,-120.43378,34600,10.0,100,99.99718,0.005259141,9.998116,,1.0000283,7833.351383924484,10.023743,-120.43165,346,0.9836205,-4.8828124e-06,-983.3376,0.62440956,15902044,0.009836205,0.010092726,495.01,1.0092726,4949.348525222941
98.82901,99.90965,0.0003035073,9839.673,0.1053195,1.0092108,[ 0.014  0.739 -3.807 -2.703 -0.795],0.0100921085,-120.43363,34700,10.0,100,99.91003,0.03035073,9.9981575,,1.0009005,7855.541839122772,10.024841,-120.38249,347,0.9327947,-3.540039e-05,-983.3361,0.6235428,15951545,0.009327946,0.010845641,495.01,1.0845641,4949.364545571633
168.3066,99.61682,0.00062606833,28252.846,0.4852686,1.0094728,[ 0.014  0.738 -3.807 -2.704 -0.795],0.010094728,-118.02545,34800,10.0,100,99.63952,0.06260683,9.997356,,1.0036179,7878.493329048157,29.675903,-117.75354,348,0.8293443,5.1879884e-05,-963.6742,0.62255865,16000050,0.008293442,0.011635127,485.05,1.1635127,4849.589461155176
0.056904174,100.0,1.8626451e-09,0.0032707928,1.7089653e-05,1.0,[ 0.014  0.736 -3.807 -2.699 -0.796],0.010000002,-0.02811975,34900,10.0,100,100.0,,0.018387794,,1.0,7903.981592416763,0.079711914,-0.02811975,349,1.0,1.7089844e-05,-0.22973633,0.62255865,16050050,0.01,0.01,500.0,1.0,4999.384693519107
0.057353057,100.0,1.8626451e-09,0.0033225992,8.544885e-06,1.0,[ 0.014  0.736 -3.807 -2.699 -0.796],0.010000002,-0.02941404,35000,10.0,100,100.0,,0.017126083,,1.0,7926.121170043945,0.0847168,-0.02941404,350,1.0,8.544922e-06,-0.24023438,0.62255865,16100050,0.01,0.01,500.0,1.0,4999.357161172007
0.058563173,100.0,1.8626451e-09,0.003464288,4.6387082e-05,1.0,[ 0.014  0.736 -3.807 -2.699 -0.796],0.010000002,-0.023164263,35100,10.0,100,100.0,,0.018510818,,1.0,7949.149862766266,0.07788086,-0.023164263,351,1.0,4.6386718e-05,-0.18951416,0.62255865,16150050,0.01,0.01,500.0,1.0,4999.350920448924
167.73827,99.7772,0.00047459785,27996.441,0.3629346,1.0043548,[ 0.014  0.736 -3.807 -2.699 -0.796],0.010043549,-116.81632,35200,10.0,100,99.74418,0.047459785,9.9974,,1.0025648,7972.7370002269745,29.568848,-116.60302,352,0.8606151,-6.713867e-05,-953.80066,0.6224317,16198556,0.008606151,0.011196001,485.06,1.1196002,4849.693926971151
168.30713,99.76433,0.0004899534,28498.92,0.30948067,1.0080937,[ 0.014  0.737 -3.812 -2.703 -0.797],0.010080938,-118.025986,35300,10.0,100,99.76466,0.048995346,9.9973755,,1.0023589,7996.216720819473,29.674316,-117.85562,353,0.8798884,-1.7089844e-05,-963.678,0.6230405,16247061,0.008798884,0.011324329,485.05,1.1324329,4849.5897792181895
22.516365,97.68732,0.0015256439,222.58171,0.760371,0.9915437,[ 0.014  0.733 -3.814 -2.698 -0.796],0.009915437,-27.438414,35400,10.0,100,98.038345,0.15256438,9.998133,,1.020009,8020.4365038871765,2.3442993,-26.951265,354,0.65362334,7.446289e-05,-224.0343,0.619655,16296707,0.0065362332,0.013560046,496.46,1.3560047,4963.854490182017
138.36037,99.96163,0.00019649176,19370.398,0.044428825,1.0030603,[ 0.013  0.727 -3.819 -2.696 -0.799],0.010030603,-119.22895,35500,10.0,100,99.963486,0.019649178,9.99778,,1.0003653,8044.949231863022,19.852905,-119.20634,355,0.9392608,4.0893556e-05,-973.5006,0.6201171,16345710,0.009392608,0.010554096,490.03,1.0554096,4899.471030092015
97.83697,99.977,0.00015203014,9645.243,0.03957033,1.0027418,[ 0.013  0.728 -3.819 -2.696 -0.799],0.010027418,-119.22465,35600,10.0,100,99.96561,0.015203013,9.998232,,1.000344,8067.820904254913,9.916321,-119.205605,356,0.9606548,2.4414063e-05,-973.46533,0.619627,16395212,0.009606548,0.010340477,495.02,1.0340477,4949.478212077852
98.83011,99.94486,0.00023629518,9861.033,0.060680866,1.0058078,[ 0.013  0.728 -3.819 -2.697 -0.799],0.010058076,-120.43485,35700,10.0,100,99.953766,0.02362952,9.9981785,,1.0004625,8090.545970439911,10.007263,-120.40207,357,0.9628221,5.432129e-05,-983.34686,0.62002033,16444713,0.00962822,0.010873598,495.01,1.0873598,4949.365837012388
136.29228,99.90429,0.00031217342,18706.424,0.20375443,1.0087099,[ 0.012  0.728 -3.819 -2.697 -0.799],0.0100871,-118.0444,35800,10.0,100,99.87722,0.031217339,9.997801,,1.0012293,8113.913192510605,19.549988,-117.91318,358,0.9193119,-3.0517579e-06,-963.8285,0.61966103,16493719,0.009193119,0.011036481,490.06,1.1036481,4899.786707826975
138.36006,99.75455,0.0004990821,19043.799,0.278697,1.0061289,[ 0.013  0.726 -3.822 -2.695 -0.799],0.010061288,-119.228775,35900,10.0,100,99.799835,0.04990821,9.997646,,1.0020057,8138.139682292938,19.849976,-119.06954,359,0.9039284,-5.3100586e-05,-973.4984,0.61965954,16542722,0.009039284,0.011645245,490.03,1.1645246,4899.445769435309
138.36168,99.95499,0.00021269267,19332.47,0.049321175,1.0023156,[ 0.014  0.725 -3.819 -2.691 -0.799],0.010023156,-119.229965,36000,10.0,100,99.96312,0.021269271,9.997801,,1.000369,8163.184976577759,19.845154,-119.20268,360,0.9630357,5.432129e-05,-973.509,0.61999583,16591725,0.009630357,0.010856873,490.03,1.0856874,4899.484132677488
138.36032,99.92725,0.0002708933,19293.963,0.10282326,1.0039669,[ 0.013  0.724 -3.819 -2.691 -0.799],0.010039669,-119.228806,36100,10.0,100,99.92857,0.027089331,9.9976425,,1.0007148,8186.145240306854,19.859802,-119.168594,361,0.94854516,1.2817382e-05,-973.4992,0.62059784,16640728,0.0094854515,0.010841294,490.03,1.0841295,4899.4482159254185
139.05919,99.81221,0.00043856853,19539.723,0.22352028,1.0111518,[ 0.012  0.724 -3.818 -2.691 -0.798],0.010111518,-119.218346,36200,10.0,100,99.82421,0.043856855,9.997789,,1.001761,8208.816514253616,19.944885,-119.0998,362,0.9142101,5.1879884e-05,-973.4141,0.6211965,16689730,0.009142101,0.011336875,490.02,1.1336875,4899.382140769345
139.05942,99.776566,0.00047758198,19409.658,0.25240517,1.0092416,[ 0.012  0.722 -3.818 -2.691 -0.798],0.010092417,-119.21854,36300,10.0,100,99.79102,0.0477582,9.997875,,1.0020941,8230.944932460785,19.93335,-119.090965,363,0.91546255,6.8359375e-05,-973.4158,0.61975783,16738732,0.009154625,0.011348373,490.02,1.1348374,4899.3989765031865
168.3084,99.43731,0.0007630915,28330.645,0.59560585,1.0144219,[ 0.013  0.721 -3.819 -2.691 -0.799],0.01014422,-118.026726,36400,10.0,100,99.4888,0.076309144,9.997437,,1.0051383,8251.33761715889,29.67749,-117.73402,364,0.8012705,6.8359375e-05,-963.6847,0.61818844,16787237,0.008012705,0.012160768,485.05,1.2160769,4849.6005031332825
