ReturnStepMax,InitialReturnMin,InitialReturnMax,TimestepsSoFar,LearnableVariance,Weights,EpThisIter,MinIWNorm,MeanEntropy,MaxIW,OptimizationReturnMax,Iteration,OptimizationReturnMean,MaxIWNorm,ESSClassic,StdIWNorm,MeanIW,MeanIWNorm,ReturnMeanIW,EpRewMean,InitialReturnStd,VarianceInit,J_sample_variance,TimeElapsed,EmpiricalD2,EpLenMean,Bound,OptimizationReturnMin,StdIW,EpisodesSoFar,MinIW,InitialReturnMean,InitialBound,ReturnStepMaxmin,ESSRenyi
10.0,819.7368,2119.8489,1256786,True,[-1.13   1.444 -1.905 -2.083 -1.95 ],100,0.00068321236,-0.5051886,12.209375,1300.112,141,340.8965,0.12209375,26.551367,0.02324703,1.3977164,0.013977164,1619.1937,1160.6333036196054,278.21838,-1,2224836.0,963.3853516578674,4.0068445,117.08,1099.4949,,2.324703,14100,0.068321235,1160.6333,901.00586,10.0,24.957294
10.0,799.78827,2809.8267,1268220,True,[-1.148  1.447 -1.91  -2.057 -1.924],100,0.0027838768,-0.47749868,2.994728,2010.0383,142,333.42957,0.02994728,79.30017,0.0055998624,1.0960515,0.010960514,1257.1376,1133.2178482050413,293.6585,-1,1040165.3,973.1562287807465,1.2070812,114.34,879.04913,,0.55998623,14200,0.2783877,1133.2178,789.0857,10.0,82.84447
10.0,779.71936,2629.8418,1279774,True,[-1.144  1.442 -1.907 -2.053 -1.896],100,0.0017615221,-0.4384964,6.860359,1850.1224,143,365.50443,0.06860359,58.25653,0.009483926,1.1203824,0.011203825,1288.1364,1145.2237603978335,322.89444,-1,1238265.4,984.1000418663025,1.616556,115.54,878.6206,,0.9483926,14300,0.17615221,1145.2238,823.1354,10.0,61.8599
10.0,819.71643,2129.8499,1291306,True,[-1.136  1.437 -1.906 -2.055 -1.857],100,0.0045999726,-0.4425965,1.8606863,1310.1334,144,323.30362,0.018606862,92.40458,0.0029420045,1.0261581,0.010261581,1166.7156,1143.0200437315816,290.61954,-1,824137.06,994.2247297763824,1.074969,115.32,896.2621,,0.29420045,14400,0.45999727,1143.02,882.1676,10.0,93.02593
10.0,769.68146,1969.8055,1302268,True,[-1.129  1.426 -1.901 -2.065 -1.862],100,2.3132689e-05,-0.44635025,151.06421,1200.124,145,316.34174,1.510642,4.1366224,0.20612465,4.2818007,0.042818006,3880.5996,1086.0232103710289,219.50713,-1,15116053.0,1003.4239025115967,57.79096,109.62,2046.6012,,20.612463,14500,0.0023132688,1086.0233,844.7723,10.0,1.7303745
10.0,789.69556,2099.851,1313480,True,[-1.144  1.398 -1.9   -2.073 -1.865],100,1.1369104e-05,-0.4590956,152.65567,1310.1555,146,321.32034,1.5265566,3.3347847,0.16068932,2.9845977,0.029845977,3783.8838,1111.0158798356786,279.01038,-1,91341624.0,1013.584466457367,47.06524,112.12,2019.5358,,16.068932,14600,0.0011369104,1111.0159,853.83777,10.0,2.1247103
10.0,789.67584,1759.8625,1324671,True,[-1.118  1.411 -1.902 -2.075 -1.878],100,0.003777132,-0.48645216,2.5151808,970.1867,147,319.24884,0.025151808,85.15948,0.0043557957,1.0434211,0.010434213,1171.6643,1108.9246697107487,210.16699,-1,796638.0,1023.5209593772888,1.1834794,111.91,937.1849,,0.43557957,14700,0.3777132,1108.9247,893.3864,10.0,84.49661
10.0,799.76337,2739.8223,1336351,True,[-1.12   1.415 -1.884 -2.073 -1.905],100,0.0031326455,-0.5077303,2.55903,1940.0588,148,358.0691,0.0255903,84.469765,0.0046984847,1.0957699,0.010957699,1250.2637,1157.8324750705292,314.00153,-1,972927.2,1034.3946890830994,1.2161657,116.8,880.21027,,0.4698485,14800,0.31326455,1157.8324,822.27405,10.0,82.22564
10.0,789.8012,3059.8403,1347834,True,[-1.102  1.396 -1.874 -2.07  -1.927],100,0.00033641414,-0.44909728,56.00982,2270.039,149,348.3275,0.5600982,8.822255,0.06013857,1.8706757,0.018706756,2020.609,1138.1287328299923,315.72186,-1,5949062.5,1044.7824342250824,6.4319525,114.83,1070.1885,,6.0138574,14900,0.033641417,1138.1288,763.3764,10.0,15.547379
10.0,789.76074,1799.8604,1358890,True,[-1.063  1.353 -1.865 -2.084 -1.868],100,2.1043537e-05,-0.4145811,110.596535,1010.0996,150,305.67108,1.1059654,3.0065453,0.11140599,1.9614227,0.019614225,2778.4346,1095.4317991697374,206.25803,-1,107963080.0,1054.8960444927216,31.138416,110.56,1548.3564,,11.140598,15000,0.0021043539,1095.4318,874.99475,10.0,3.211467
10.0,769.74036,2269.8367,1370347,True,[-1.133  1.404 -1.945 -2.193 -1.834],100,0.0019268787,-0.38553837,4.9611406,1500.0963,151,365.78973,0.049611405,61.46947,0.009424834,1.1904219,0.011904219,1351.5208,1135.5300606682995,291.1976,-1,1179286.2,1066.337037563324,1.6639774,114.57,992.9177,,0.9424833,15100,0.19268787,1135.53,857.53296,10.0,60.09697
10.0,819.7626,2729.789,1381906,True,[-1.132  1.415 -1.947 -2.189 -1.804],100,0.0027100488,-0.3988013,2.215199,1910.0265,152,325.96594,0.02215199,89.16759,0.0035862252,1.0289131,0.010289132,1198.5427,1145.7285343558171,321.82605,-1,874936.2,1077.825157403946,1.1247113,115.59,843.9782,,0.35862252,15200,0.2710049,1145.7285,811.399,10.0,88.911705
10.0,779.75226,1999.8336,1393039,True,[-1.133  1.423 -1.951 -2.185 -1.818],100,0.00014037998,-0.44335672,23.145325,1220.0813,153,323.37158,0.23145324,17.611015,0.028881796,1.335309,0.013353091,1469.3949,1103.1238215701783,242.98398,-1,1893174.1,1088.7006945610046,3.9068987,111.33,985.27203,,2.8881795,15300,0.014037999,1103.1238,858.19507,10.0,25.595749
10.0,779.7483,2579.844,1404132,True,[-1.093  1.395 -1.938 -2.164 -1.862],100,0.004794006,-0.45570818,2.110729,1800.0957,154,319.38083,0.02110729,92.03572,0.0031803176,1.0811231,0.01081123,1178.422,1099.1291361406852,275.3252,-1,801003.94,1099.0247876644135,1.0965098,110.93,847.56116,,0.3180318,15400,0.4794006,1099.129,783.16406,10.0,91.198456
10.0,789.7826,2129.8608,1415536,True,[-1.086  1.388 -1.935 -2.177 -1.875],100,0.0041466663,-0.47396857,2.0913525,1340.0782,155,340.44962,0.020913525,88.80908,0.0038529318,1.0853928,0.010853928,1220.4414,1130.2322204375132,279.94467,-1,858982.7,1109.226047039032,1.1735826,114.04,937.85345,,0.3852932,15500,0.41466662,1130.2323,869.37854,10.0,85.209175
10.0,789.78973,2259.8652,1426784,True,[-1.067  1.364 -1.915 -2.175 -1.893],100,0.0046435054,-0.47886112,2.4561195,1470.0754,156,324.8447,0.024561195,88.2368,0.0038849937,1.0640262,0.010640263,1209.9265,1114.6344443885414,283.81967,-1,906959.44,1120.079715013504,1.1286737,112.48,915.8825,,0.38849938,15600,0.46435055,1114.6344,837.8585,10.0,88.59957
10.0,779.68835,2669.8247,1438678,True,[-1.074  1.376 -1.914 -2.156 -1.898],100,3.8223066e-06,-0.44077605,814.3546,1890.1364,157,399.553,8.143546,1.2030414,0.8099945,8.9382105,0.08938211,8942.416,1179.2413490296483,324.08176,-1,314928480.0,1131.118775844574,219.7255,118.94,4095.4648,,80.99945,15700,0.00038223065,1179.2415,852.2558,10.0,0.45511332
10.0,849.7877,2269.85,1450259,True,[-1.074  1.422 -1.919 -2.103 -1.86 ],100,0.00064417225,-0.48211914,4.234437,1420.0624,158,298.14658,0.04234437,62.215565,0.009011304,1.156327,0.01156327,1316.4205,1147.9343023992787,255.33371,-1,1147406.4,1141.5304465293884,1.7261167,115.81,951.1809,,0.9011305,15800,0.06441723,1147.9343,869.93555,10.0,57.933514
10.0,809.8086,2919.8652,1462588,True,[-1.062  1.408 -1.907 -2.123 -1.901],100,0.0017502654,-0.45776314,8.285136,2110.0566,159,412.93204,0.08285136,44.22625,0.013452929,1.1979592,0.011979592,1470.6754,1222.7406236334061,364.94058,-1,1633161.2,1150.6479897499084,2.0197508,123.29,962.44885,,1.3452929,15900,0.17502654,1222.7407,865.1317,10.0,49.51106
10.0,9.981958,2709.8289,1474523,True,[-1.075  1.411 -1.92  -2.168 -1.877],100,0.0014920727,-0.42074883,5.3728766,2699.847,160,1173.3635,0.053728767,60.279095,0.009296699,1.1452562,0.011452563,1407.5487,1183.3454157397834,360.35733,-1,2283836.2,1159.9621849060059,1.742346,119.35,969.4674,,0.92967004,16000,0.14920728,1183.3455,851.4606,10.0,57.39388
10.0,849.7566,2109.8572,1485963,True,[-1.079  1.427 -1.929 -2.17  -1.84 ],100,0.00060022285,-0.41609797,5.5222893,1260.1006,161,284.0763,0.05522289,54.403393,0.009629403,1.0518312,0.0105183115,1289.3745,1133.8328782372548,255.93343,-1,1676501.1,1170.4570457935333,1.905316,114.4,932.69165,,0.96294034,16100,0.060022287,1133.8329,875.4292,10.0,52.484734
10.0,839.782,3369.7896,1498350,True,[-1.068  1.426 -1.921 -2.204 -1.835],100,0.0068530897,-0.40734786,1.663324,2530.0076,162,388.76538,0.01663324,96.06007,0.0020485881,1.0115385,0.010115385,1255.8754,1228.547363281308,359.1388,-1,913423.94,1180.4200904369354,1.0358096,123.87,835.8376,,0.20485884,16200,0.685309,1228.5474,815.8342,10.0,96.54284
10.0,789.7394,2249.8564,1510475,True,[-1.07   1.431 -1.925 -2.199 -1.826],100,0.003171606,-0.40829223,3.46546,1460.1171,163,412.6016,0.0346546,78.11972,0.005688576,1.0748738,0.010748738,1308.4127,1202.340964901341,333.52148,-1,970864.06,1189.85426735878,1.2349762,121.25,1002.19543,,0.5688576,16300,0.3171606,1202.341,926.7909,10.0,80.97322
10.0,839.84814,2179.8325,1522473,True,[-1.079  1.451 -1.929 -2.189 -1.827],100,0.00467806,-0.4198497,1.7470901,1339.9844,164,349.79797,0.0174709,93.41463,0.002726926,1.0270467,0.010270465,1229.2722,1189.6460977893257,288.68118,-1,859845.2,1200.5190494060516,1.0820502,119.98,951.56165,,0.2726926,16400,0.46780598,1189.646,922.67236,10.0,92.41715
10.0,819.7907,2829.8086,1535049,True,[-1.08   1.458 -1.931 -2.188 -1.839],100,0.00023840042,-0.3718439,158.30397,2010.0178,165,427.65198,1.5830396,2.3314602,0.15712479,2.4276237,0.024276234,3236.5647,1247.442728162185,350.86337,-1,74219070.0,1210.5347919464111,8.861512,125.76,2204.8572,,15.712479,16500,0.023840042,1247.4427,900.8633,10.0,11.284756
10.0,819.7903,1989.8267,1547212,True,[-1.071  1.475 -1.926 -2.176 -1.791],100,0.0011299981,-0.3756683,6.816381,1170.0364,166,386.3495,0.068163805,50.50996,0.011556414,1.1674888,0.011674887,1435.1484,1206.1397595080502,278.84506,-1,1355442.4,1221.094999551773,1.9477578,121.63,1095.0315,,1.1556416,16600,0.11299981,1206.1398,962.43677,10.0,51.341084
10.0,839.71454,2739.8335,1559315,True,[-1.09   1.484 -1.928 -2.154 -1.795],100,0.0038514014,-0.3716915,2.6365767,1900.1189,167,360.42395,0.026365766,86.81148,0.0040809815,1.04702,0.0104701985,1273.0526,1200.138485364278,297.7898,-1,928041.7,1231.3961238861084,1.1423913,121.03,914.39734,,0.40809813,16700,0.38514015,1200.1385,864.57874,10.0,87.535675
10.0,809.78687,2089.8591,1571373,True,[-1.094  1.495 -1.939 -2.139 -1.791],100,8.69282e-05,-0.33068925,154.05249,1280.0723,168,385.8463,1.5405248,2.8216949,0.15685962,2.6728928,0.026728926,3446.6865,1195.6331952727942,256.8705,-1,59696148.0,1242.0849406719208,31.578022,120.58,2008.3679,,15.685961,16800,0.008692821,1195.6332,939.6787,10.0,3.1667595
10.0,,2499.752,1583845,True,[-1.105  1.542 -1.947 -2.082 -1.75 ],100,0.0024408104,-0.33793703,3.7761152,2499.752,169,1237.0261,0.03776115,74.73111,0.0062558134,1.0758243,0.010758242,1343.4498,1237.0261518412665,325.63528,-1,925113.1,1252.1202619075775,1.3318343,124.72,990.1303,,0.6255814,16900,0.24408105,1237.0261,930.87024,10.0,75.08441
10.0,9.980177,2219.811,1596657,True,[-1.117  1.547 -1.946 -2.07  -1.757],100,0.0005465647,-0.35831034,8.254829,2209.8308,170,1261.054,0.08254829,50.42678,0.011774537,1.1875472,0.011875472,1580.0745,1271.0341815804074,310.15967,-1,3543912.5,1264.5216825008392,2.2248683,128.12,1174.553,,1.1774536,17000,0.05465647,1271.0342,999.16394,10.0,44.94648
10.0,899.7516,2929.8418,1609833,True,[-1.11   1.56  -1.953 -2.07  -1.777],100,0.0015210336,-0.3643799,3.1810126,2030.0902,171,407.68155,0.031810127,73.54287,0.006844095,1.1410769,0.011410768,1466.2587,1307.4331416559646,347.43945,-1,1275351.8,1274.5285737514496,1.4357144,131.76,1036.3029,,0.6844095,17100,0.15210336,1307.4332,948.60223,10.0,69.65174
10.0,9.981,2349.815,1622498,True,[-1.116  1.554 -1.953 -2.067 -1.783],100,4.2193795e-05,-0.33049327,111.60979,2339.834,172,1246.3488,1.1160978,3.8866613,0.12608747,2.5355287,0.025355287,3356.9246,1256.3296975143896,329.16083,-1,285303780.0,1284.4151549339294,32.097725,126.65,1726.4409,,12.6087475,17200,0.0042193797,1256.3297,968.53723,10.0,3.1154857
10.0,919.67944,2579.8037,1635872,True,[-1.097  1.571 -1.952 -2.055 -1.749],100,0.0071005416,-0.33238548,1.5885186,1660.1243,173,407.5488,0.015885185,97.93846,0.0014643968,1.0093424,0.0100934245,1345.6633,1327.228230227665,324.04883,-1,995236.7,1296.0411350727081,1.0203155,133.74,1026.5099,,0.14643969,17300,0.71005416,1327.2281,1011.268,10.0,98.008896
10.0,879.7134,1919.8157,1648480,True,[-1.102  1.58  -1.954 -2.053 -1.751],100,0.00068615266,-0.3821114,10.037165,1040.1023,174,370.91153,0.100371644,38.509064,0.015087215,1.1939468,0.01193947,1530.046,1250.6248822248745,226.83931,-1,1772670.8,1307.0227711200714,1.8942775,126.08,1206.4323,,1.5087215,17400,0.068615265,1250.6249,1015.49646,10.0,52.790577
10.0,9.981697,2519.8542,1661718,True,[-1.109  1.587 -1.951 -2.043 -1.801],100,0.00013807687,-0.38556898,25.083097,2509.8726,175,1303.6475,0.25083098,18.024496,0.028994873,1.3595986,0.013595986,1884.639,1313.6292222041295,343.33606,-1,22076798.0,1318.1783483028412,4.7828693,132.38,1209.6989,,2.8994875,17500,0.013807687,1313.6293,1005.0114,10.0,20.907951
10.0,899.6842,2319.7888,1675037,True,[-1.131  1.587 -1.959 -2.021 -1.805],100,0.0032881913,-0.39931956,2.7374039,1420.1046,176,422.0425,0.027374038,82.65075,0.0047133057,1.0287474,0.010287476,1371.5101,1321.7266899498893,329.38092,-1,1057295.9,1330.166666984558,1.1769587,133.19,1063.2803,,0.47133058,17600,0.32881913,1321.7267,1037.6117,10.0,84.96475
10.0,9.979839,2749.83,1688273,True,[-1.132  1.597 -1.963 -2.016 -1.818],100,0.0031443571,-0.39634433,3.2809587,2739.8503,177,1303.4489,0.032809585,82.36947,0.0050991974,1.1021789,0.011021789,1442.7823,1313.4287158516383,358.25552,-1,564663.75,1342.3103575706482,1.2579982,132.36,1065.0437,,0.50991976,17700,0.31443572,1313.4286,976.64465,10.0,79.49137
10.0,939.69965,2509.8445,1701150,True,[-1.13   1.585 -1.962 -2.032 -1.815],100,0.008489233,-0.3995997,1.2641003,1570.1448,178,337.8258,0.012641002,99.381836,0.0007945132,1.0074053,0.010074053,1283.584,1277.5255011079983,303.12296,-1,995251.7,1353.696491241455,1.0071183,128.77,975.1,,0.07945133,17800,0.8489233,1277.5255,970.13354,10.0,99.2932
10.0,,3129.8198,1714081,True,[-1.127  1.581 -1.951 -2.033 -1.819],100,0.0010205207,-0.42942446,5.9847775,3129.8198,179,1282.93,0.059847772,56.927906,0.010952148,1.2591105,0.012591102,1683.922,1282.930016343187,360.74716,-1,3297211.2,1364.4412076473236,1.6113602,129.31,1197.3341,,1.0952148,17900,0.10205207,1282.93,899.6068,10.0,62.059372
10.0,969.6832,2129.8525,1727043,True,[-1.139  1.599 -1.953 -2.012 -1.848],100,0.0024199763,-0.4406936,2.9950366,1160.1693,180,316.34036,0.029950365,77.76116,0.0057687233,1.0787108,0.010787108,1392.5884,1286.0236231535432,253.53392,-1,1203338.5,1376.205244064331,1.3119427,129.62,1093.8076,,0.5768724,18000,0.24199764,1286.0237,1025.1709,10.0,76.22284
10.0,,2889.815,1740117,True,[-1.133  1.601 -1.949 -2.002 -1.86 ],100,0.006273008,-0.43610492,1.8601241,2889.815,181,1297.2189,0.01860124,95.43825,0.0022484432,1.0284368,0.010284369,1321.9807,1297.2188428179372,375.76672,-1,197293.3,1387.2444941997528,1.0388768,130.74,961.2379,,0.22484432,18100,0.6273008,1297.2189,943.29016,10.0,96.257805
10.0,939.75525,2069.8455,1752803,True,[-1.122  1.583 -1.949 -1.992 -1.855],100,0.0035074633,-0.42942163,2.3506389,1130.0902,182,318.66565,0.023506388,88.91575,0.0037278263,1.0558244,0.010558244,1326.5955,1258.4209195084495,220.80005,-1,1061576.4,1398.7036063671112,1.1646867,126.86,1053.0131,,0.37278262,18200,0.35074633,1258.4209,1004.9176,10.0,85.86
10.0,929.6542,2589.8113,1765578,True,[-1.113  1.575 -1.946 -2.003 -1.848],100,0.00066863437,-0.4752476,9.49774,1660.1571,183,337.671,0.094977394,41.753883,0.014246868,1.2062416,0.012062415,1542.3652,1267.3251684159281,264.1255,-1,1843240.6,1409.9468100070953,1.9683867,127.75,1097.3561,,1.4246868,18300,0.06686344,1267.3252,950.1393,10.0,50.80303
10.0,929.73096,2629.8179,1778940,True,[-1.122  1.577 -1.953 -2.008 -1.894],100,0.00061873556,-0.43095765,53.41032,1700.0869,184,396.30542,0.5341032,7.7745543,0.054389793,1.5791731,0.015791731,2203.5332,1326.0363401708228,314.82043,-1,10462357.0,1420.3471863269806,6.069689,133.62,1410.0193,,5.4389787,18400,0.061873555,1326.0363,1003.9508,10.0,16.47531
10.0,919.7648,2119.8691,1791930,True,[-1.13   1.595 -1.957 -1.954 -1.85 ],100,0.00027544016,-0.4744898,23.196302,1200.1044,185,369.04407,0.23196302,20.733751,0.028915025,1.4788305,0.014788304,1903.9038,1288.8088346104262,284.6807,-1,3374138.8,1431.9698960781097,5.0045543,129.9,1323.0894,,2.8915024,18500,0.027544016,1288.8087,1029.179,10.0,19.9818
10.0,879.76953,2389.7925,1805250,True,[-1.146  1.591 -1.954 -1.938 -1.893],100,1.0278364e-08,-0.61473954,413.82336,1510.023,186,442.04663,4.1382337,1.5657324,0.41249734,5.202436,0.05202437,9575.907,1321.8162147141616,316.65533,-1,2206292000.0,1443.7798092365265,173.73509,133.2,5718.0195,,41.24973,18600,1.0278364e-06,1321.816,1029.1276,10.0,0.57558894
10.0,,2509.8345,1817738,True,[-1.137  1.573 -1.944 -1.96  -2.034],100,0.0039443816,-0.6214886,1.6689167,2509.8345,187,1238.6243,0.016689166,93.45401,0.0027595784,1.0426854,0.010426853,1277.1033,1238.6242166851744,316.7318,-1,165434.45,1455.1123344898224,1.0561196,124.88,961.20496,,0.27595782,18700,0.39443818,1238.6243,931.23346,10.0,94.68625
10.0,919.70685,2649.87,1830911,True,[-1.133  1.567 -1.941 -1.967 -2.04 ],100,0.0033073595,-0.5951521,3.6906822,1730.1633,188,387.4254,0.03690682,79.496925,0.005832757,1.148523,0.01148523,1484.3766,1307.1322431079693,312.31796,-1,1287675.4,1468.3399529457092,1.2395252,131.73,1123.0518,,0.58327574,18800,0.33073595,1307.1323,982.5907,10.0,80.676056
10.0,929.7495,2819.8577,1844339,True,[-1.128  1.562 -1.941 -1.968 -2.014],100,0.007560164,-0.5942709,1.3397887,1890.1082,189,402.8859,0.013397886,98.87312,0.0010735826,1.0056202,0.010056202,1341.9092,1332.635412412233,329.26514,-1,998078.1,1480.4882023334503,1.0133733,134.28,994.24695,,0.10735826,18900,0.75601643,1332.6355,987.2748,10.0,98.68032
10.0,9.98026,2819.846,1857462,True,[-1.128  1.562 -1.942 -1.974 -2.013],100,0.003907774,-0.6041586,1.6502364,2809.8657,190,1292.1548,0.016502364,93.62345,0.002649943,1.0153975,0.010153975,1345.8873,1302.1351138670873,350.54834,-1,367995.0,1491.3764498233795,1.0756755,131.23,987.69885,,0.26499432,19000,0.3907774,1302.1351,956.77594,10.0,92.96484
10.0,919.7258,2879.7944,1870564,True,[-1.13   1.57  -1.94  -1.97  -2.023],100,0.0040712887,-0.6063847,2.0425036,1960.0686,191,380.3082,0.020425035,90.73371,0.0033760713,1.056436,0.01056436,1388.9296,1300.0340407856656,314.42523,-1,1172490.8,1504.534124135971,1.1403193,131.02,1012.2948,,0.33760715,19100,0.40712887,1300.034,947.3326,10.0,87.69473
10.0,929.78235,2299.8618,1883584,True,[-1.124  1.56  -1.942 -1.985 -2.025],100,8.556055e-05,-0.5664671,211.33974,1370.0795,192,362.0552,2.1133974,2.764121,0.21374005,3.603721,0.03603721,3964.9216,1291.8375119036186,289.73346,-1,17512728.0,1516.8553261756897,33.241474,130.2,2340.916,,21.374006,19200,0.008556055,1291.8375,1010.1631,10.0,3.0082903
10.0,,2759.8345,1896305,True,[-1.105  1.514 -1.942 -2.027 -1.985],100,1.6774811e-05,-0.49374136,631.4056,2759.8345,193,1261.9418,6.3140554,1.5486256,0.62812907,7.8779144,0.07877915,18869.543,1261.9417266510918,355.0195,-1,27547892000.0,1528.6146528720856,358.74106,127.21,12467.491,,62.812916,19300,0.0016774812,1261.9418,923.9323,10.0,0.2787526
10.0,899.7377,2269.8262,1909238,True,[-1.109  1.553 -1.934 -1.982 -1.913],100,0.0022265655,-0.48474374,5.2548523,1370.0885,194,383.39215,0.05254852,70.56479,0.0067635905,1.0472198,0.010472199,1354.711,1283.1297979908704,267.5149,-1,1104809.1,1541.1158411502838,1.2792921,129.33,1040.2817,,0.6763591,19400,0.22265656,1283.1298,1005.1339,10.0,78.16823
10.0,909.6981,2769.8193,1922530,True,[-1.126  1.574 -1.932 -1.975 -1.904],100,8.3320054e-05,-0.48589304,30.287819,1860.1212,195,409.31708,0.30287817,11.891599,0.042875703,1.5751529,0.01575153,2407.3252,1319.0151646206057,377.53555,-1,34091276.0,1552.269419670105,8.067996,132.92,1443.7626,,4.2875705,19500,0.008332006,1319.0151,979.78296,10.0,12.394651
10.0,869.6928,2299.87,1936067,True,[-1.095  1.564 -1.909 -1.958 -1.905],100,0.0020250024,-0.4908144,5.413127,1430.1772,196,473.83417,0.05413127,60.840153,0.009416034,1.1736611,0.01173661,1523.7809,1343.5269999127722,307.46008,-1,1262322.1,1563.5286643505096,1.6053652,135.37,1166.8896,,0.94160336,19600,0.20250024,1343.527,1061.8516,10.0,62.291122
10.0,909.74976,2359.8035,1948923,True,[-1.072  1.528 -1.902 -1.966 -1.91 ],100,0.0035794764,-0.48531273,2.0568845,1450.0537,197,365.67224,0.020568844,90.87705,0.0032638533,1.0301262,0.010301262,1310.9844,1275.4219466956658,292.73245,-1,998205.44,1575.6903533935547,1.1061621,128.56,1007.0143,,0.32638532,19700,0.35794765,1275.422,986.4061,10.0,90.402664
10.0,9.980321,2189.859,1962056,True,[-1.074  1.525 -1.895 -1.966 -1.904],100,0.0014635106,-0.49338725,4.624262,2179.8787,198,1293.146,0.046242617,65.687195,0.008344381,1.154533,0.01154533,1516.5948,1303.1263893402545,338.27396,-1,1423292.0,1587.1272284984589,1.5631801,131.33,1181.2695,,0.83443815,19800,0.14635105,1303.1265,1034.9246,10.0,63.972157
10.0,,3059.7817,1975158,True,[-1.089  1.535 -1.894 -1.949 -1.912],100,0.0013607171,-0.4881079,4.509087,3059.7817,199,1300.0281,0.04509087,62.88595,0.008250639,1.0739776,0.010739776,1443.9547,1300.0281459289881,353.40515,-1,2121258.5,1599.0715746879578,1.5509304,131.02,977.26074,,0.8250638,19900,0.13607171,1300.0281,925.28284,10.0,64.477425
10.0,949.7479,2319.807,1988751,True,[-1.083  1.542 -1.899 -1.949 -1.907],100,0.0020582196,-0.46047923,4.0077147,1370.059,200,399.37918,0.040077146,68.813835,0.0073086945,1.0856673,0.010856672,1488.902,1349.127115685445,303.57166,-1,1517322.1,1610.512972354889,1.4459416,135.93,1147.2588,,0.7308695,20000,0.20582196,1349.1271,1065.0099,10.0,69.15909
10.0,929.7578,2729.7354,2001908,True,[-1.08   1.541 -1.902 -1.969 -1.879],100,0.0061773947,-0.46136212,1.3581073,1799.9775,201,375.76447,0.013581073,98.030396,0.0014364172,1.0133789,0.010133787,1327.1318,1305.5222633704302,314.73047,-1,1015948.4,1621.5856235027313,1.0172484,131.57,989.938,,0.14364173,20100,0.6177395,1305.5222,971.1993,10.0,98.304405
10.0,949.66455,2949.8538,2015107,True,[-1.095  1.562 -1.882 -1.992 -1.88 ],100,0.0009274046,-0.46000016,5.673312,2000.1892,202,360.0565,0.05673312,53.328102,0.010930951,1.1684451,0.011684451,1592.292,1309.7210460976196,315.2323,-1,1711703.4,1632.6654925346375,1.9084207,131.99,1093.197,,1.0930951,20200,0.09274046,1309.7211,948.4392,10.0,52.39935
10.0,909.5442,2889.658,2028753,True,[-1.09   1.574 -1.882 -1.985 -1.879],100,0.0010491601,-0.43765238,6.661325,1980.1138,203,444.88086,0.06661325,52.317173,0.010783607,1.1295491,0.011295493,1622.0109,1354.425050523444,353.7433,-1,2095527.2,1644.8796544075012,1.8601091,136.46,1139.3286,,1.0783607,20300,0.10491602,1354.425,1000.5156,10.0,53.76029
10.0,939.66223,2569.8438,2042150,True,[-1.076  1.57  -1.878 -1.974 -1.857],100,2.5378113e-06,-0.3449126,3025.4968,1630.1815,204,389.85458,30.254967,1.0828965,3.0103662,31.497574,0.31497568,52992.832,1329.5168279033628,312.90564,-1,53767524000.0,1657.1700654029846,3351.551,133.97,34771.703,,301.03662,20400,0.00025378112,1329.5168,1014.77655,10.0,0.029836932
10.0,859.7063,2779.7913,2055713,True,[-1.082  1.535 -1.873 -2.007 -1.764],100,0.0029984936,-0.33793968,3.8707094,1920.085,205,486.4091,0.038707092,77.84554,0.0057100477,1.0703505,0.010703507,1467.0854,1346.1153843894301,369.44473,-1,1194861.4,1669.669112920761,1.3005501,135.63,1078.8267,,0.5710048,20500,0.29984936,1346.1154,1005.66187,10.0,76.89054
10.0,,2419.8135,2068572,True,[-1.076  1.539 -1.876 -2.016 -1.757],100,0.005560584,-0.32630926,1.998222,2419.8135,206,1275.7196,0.019982219,91.24947,0.0031674,1.0228245,0.0102282455,1316.8667,1275.719604365692,305.4037,-1,319519.6,1680.048835515976,1.1031904,128.59,1005.5856,,0.31673998,20600,0.5560584,1275.7196,979.3542,10.0,90.64618
10.0,929.7875,2129.8027,2081115,True,[-1.079  1.545 -1.875 -2.003 -1.745],100,0.0004510892,-0.328415,15.476684,1200.0153,207,314.33075,0.15476683,28.760223,0.020085888,1.2762212,0.012762211,1545.6632,1244.1182403773955,247.71924,-1,1840125.9,1689.6776118278503,2.7617545,125.43,1112.1747,,2.008589,20700,0.04510892,1244.1183,983.2718,10.0,36.208866
10.0,829.7502,1959.7737,2093759,True,[-1.071  1.512 -1.873 -2.024 -1.747],100,0.0003131874,-0.378497,6.4125657,1130.0234,208,424.46396,0.06412566,48.513397,0.012498925,1.2132671,0.01213267,1524.8585,1254.2141392434232,243.78687,-1,1498523.6,1700.463924407959,2.132409,126.44,1174.3595,,1.2498926,20800,0.03131874,1254.2141,1014.19183,10.0,46.895317
10.0,,2479.8489,2106078,True,[-1.082  1.526 -1.862 -2.007 -1.797],100,0.0008302507,-0.3924134,23.063297,2479.8489,209,1221.7155,0.23063296,20.122524,0.026066346,1.3083056,0.013083057,1580.559,1221.715514890159,294.1231,-1,8827775.0,1711.0034942626953,3.032162,123.19,1051.6913,,2.6066346,20900,0.08302507,1221.7155,917.9972,10.0,32.97977
