Bound,J_sample_variance,InitialReturnMean,VarianceInit,ReturnStepMax,MeanEntropy,EpRewMean,EpLenMean,ESSRenyi,EmpiricalD2,LearnableVariance,OptimizationReturnMean,StdIW,InitialReturnStd,ReturnStepMaxmin,MaxIWNorm,OptimizationReturnMin,TimeElapsed,InitialBound,TimestepsSoFar,InitialReturnMax,MeanIW,MeanIWNorm,MinIWNorm,ReturnMeanIW,EpisodesSoFar,InitialReturnMin,MinIW,MaxIW,OptimizationReturnMax,StdIWNorm,EpThisIter,Weights,Iteration,ESSClassic
1260.8043,1100679.4,1510.2231,-1,10.0,-0.50338,1510.2230956662522,152.05,69.08544,1.447483,True,1370.3533,0.69321436,395.76718,10.0,0.041740417,,2130.739673614502,1158.7758,2445154,2869.554,1.1120254,0.011120254,0.0022938247,1683.6353,20700,139.86978,0.22938249,4.1740417,2729.684,0.0069321436,100,[-0.803  1.43  -1.729 -1.732 -1.915],207,72.01483
1228.7521,1602320.8,1510.7161,-1,10.0,-0.5188318,1510.7159684999233,152.1,64.93078,1.5401016,True,1230.9673,0.8136155,371.6746,10.0,0.047406252,,2144.076486825943,1172.7572,2460364,2759.4214,1.0755061,0.010755061,0.00055628887,1648.1616,20800,279.7486,0.05562889,4.7406254,2479.6729,0.008136155,100,[-0.808  1.424 -1.731 -1.734 -1.922],208,63.601677
1516.6445,24334426.0,1582.3193,-1,10.0,-0.5385813,1582.3193494189427,159.26,8.678203,11.523124,True,482.74982,5.638999,370.2239,10.0,0.46836743,,2156.3422491550446,1222.2716,2476290,2939.7764,1.5688951,0.01568895,5.566459e-05,2738.8523,20900,1099.5696,0.005566459,46.836742,1840.2068,0.05638998,100,[-0.82   1.431 -1.735 -1.73  -1.938],209,7.1846194
1205.9385,452841.47,1555.9482,-1,10.0,-0.5383319,1555.948386965994,156.62,94.35888,1.0597837,True,1276.1167,0.24881132,416.0007,10.0,0.020091558,,2169.0262660980225,1165.3132,2491952,3189.5225,1.0265747,0.010265747,0.0061110887,1608.0809,21000,279.83173,0.6111089,2.0091558,2909.6907,0.002488113,100,[-0.828  1.41  -1.72  -1.728 -1.958],210,94.451584
1214.8013,1476793.0,1460.1254,-1,10.0,-0.5596297,1460.1252872281218,147.04,86.41155,1.1572527,True,410.6989,0.34809172,289.02087,10.0,0.025256643,,2179.7510838508606,1123.3418,2506656,2749.8252,1.0615281,0.010615281,0.004524849,1577.0983,21100,1049.4264,0.45248488,2.5256643,1700.3988,0.0034809173,100,[-0.818  1.397 -1.723 -1.713 -1.957],211,90.29111
1457.5029,7263577.0,1581.9554,-1,10.0,-0.4980979,1581.955558504157,159.22,15.042745,6.647723,True,552.2811,4.5700884,315.38626,10.0,0.43672332,,2191.8814795017242,1243.9391,2522578,2759.893,1.5133368,0.015133367,0.00016189828,2329.0168,21200,1029.6744,0.016189829,43.672333,1730.2186,0.04570088,100,[-0.826  1.412 -1.727 -1.725 -1.979],212,9.88177
1791.9355,130099336.0,1504.4191,-1,10.0,-0.5102617,1504.419097546405,151.47,9.134569,10.947424,True,1354.5786,8.476759,345.4822,10.0,0.8389242,,2205.5642251968384,1190.9069,2537725,2559.8164,1.8839145,0.018839145,8.039296e-05,2829.25,21300,149.84042,0.008039296,83.892426,2409.976,0.08476759,100,[-0.837  1.416 -1.723 -1.728 -1.917],213,4.7067885
1044.9104,597763.1,1438.7642,-1,10.0,-0.51935047,1438.7642165515808,144.91,90.92874,1.0997623,True,1298.9001,0.33531532,549.6058,10.0,0.021463763,,2219.4298963546753,1004.008,2552216,3549.769,1.036851,0.01036851,0.0027430223,1500.8372,21400,139.86407,0.27430224,2.1463764,3409.905,0.0033531531,100,[-0.844  1.446 -1.719 -1.703 -1.929],214,90.53164
1188.5507,700528.0,1500.7645,-1,10.0,-0.511261,1500.7645503749975,151.11,81.10499,1.2329698,True,971.1794,0.5959598,319.29236,10.0,0.041938115,,2232.257508277893,1167.7363,2567327,2719.1646,1.046291,0.01046291,0.0023291113,1558.3425,21500,529.5852,0.23291114,4.1938114,2189.5793,0.005959598,100,[-0.837  1.44  -1.702 -1.701 -1.938],215,75.50385
1163.1278,685540.2,1502.6461,-1,10.0,-0.5058265,1502.6460186736635,151.3,87.05443,1.1487067,True,1492.6648,0.3652708,499.02985,10.0,0.019824587,,2246.2213616371155,1087.5258,2582457,3389.4414,1.068244,0.010682441,0.0040296162,1608.0442,21600,9.980992,0.40296164,1.9824587,3379.4604,0.0036527081,100,[-0.83   1.437 -1.708 -1.702 -1.93 ],216,89.53191
1346.5986,1454741.0,1595.4806,-1,10.0,-0.49857572,1595.4806558898388,160.58,61.219517,1.633466,True,1455.6162,0.9172386,407.73093,10.0,0.052960847,,2259.942656517029,1244.0447,2598515,2869.462,1.1600055,0.011600052,0.00070112926,1795.7587,21700,139.86433,0.07011293,5.296085,2729.5977,0.009172386,100,[-0.826  1.439 -1.702 -1.702 -1.925],217,61.52949
2266.77,1075120100.0,1484.8014,-1,10.0,-0.48080188,1484.8015051366165,149.51,1.108474,90.21411,True,1215.0219,36.598145,423.20892,10.0,3.6806002,,2271.4955954551697,1155.3933,2613466,2689.6055,4.395687,0.043956876,1.6277756e-05,5395.524,21800,269.77963,0.0016277757,368.06003,2419.826,0.36598143,100,[-0.825  1.43  -1.701 -1.717 -1.918],218,1.4220508
1277.9282,1489806.9,1519.3594,-1,10.0,-0.49935898,1519.3592280279845,152.96,86.19358,1.1601793,True,499.92288,0.39839783,321.90475,10.0,0.02675616,,2285.509748697281,1183.8096,2628762,2739.7517,1.0639884,0.0106398845,0.003991725,1639.3542,21900,1019.43634,0.3991725,2.675616,1720.3154,0.003983978,100,[-0.844  1.412 -1.711 -1.726 -1.9  ],219,87.703606
12034.562,21305684000.0,1578.6461,-1,10.0,-0.5071331,1578.646174780228,158.89,0.14646745,682.74554,True,1008.97064,91.841515,381.268,10.0,9.233723,,2299.360873222351,1256.57,2644651,2629.7422,9.640946,0.096409455,2.3580492e-06,20450.223,22000,569.67554,0.00023580492,923.3723,2060.0667,0.91841495,100,[-0.845  1.415 -1.733 -1.737 -1.918],220,1.0899382
1324.5339,1244524.1,1585.2903,-1,10.0,-0.49507672,1585.290439943803,159.56,69.37259,1.4414916,True,1035.6733,0.73521924,371.99146,10.0,0.040575746,,2314.906976699829,1216.7532,2660607,3009.0923,1.1089035,0.011089034,0.0018180546,1767.0073,22100,549.6171,0.18180546,4.0575747,2459.475,0.007352192,100,[-0.82   1.435 -1.734 -1.718 -1.926],221,69.464294
1548.3992,6412486.5,1568.1957,-1,10.0,-0.5133055,1568.1955563191236,157.85,19.539944,5.117722,True,728.7656,2.7775939,339.4281,10.0,0.16506717,,2327.5700299739838,1235.0992,2676392,2719.72,1.4915831,0.0149158295,5.671397e-05,2301.9424,22200,839.42993,0.005671397,16.506718,1880.29,0.027775936,100,[-0.818  1.443 -1.732 -1.711 -1.914],222,22.38284
32502.543,375280630000.0,1590.5983,-1,10.0,-0.548615,1590.5983078867525,160.09,0.018950175,5276.996,True,1580.6172,454.99503,511.49786,10.0,45.73926,,2344.1785967350006,1163.186,2692401,3489.8071,46.950207,0.46950194,1.3788999e-08,63551.03,22300,9.981235,1.3788999e-06,4573.9263,3479.826,4.5499496,100,[-0.833  1.436 -1.729 -1.708 -1.932],223,1.0535665
1223.1838,879713.4,1583.2439,-1,10.0,-0.55322486,1583.243858923988,159.35,81.406975,1.2283959,True,1573.263,0.5087099,446.67932,10.0,0.026982471,,2359.819437980652,1187.684,2708336,3229.7332,1.050825,0.01050825,0.0014035034,1661.5948,22400,9.9808855,0.14035034,2.6982472,3219.7522,0.005087099,100,[-0.792  1.401 -1.728 -1.752 -1.968],224,81.01379
1345.2905,2804720.2,1583.0507,-1,10.0,-0.5404336,1583.0506605497035,159.33,58.657803,1.704803,True,1443.172,1.1859888,412.5022,10.0,0.09115749,,2372.791754722595,1203.4087,2724269,3099.7642,1.190496,0.011904959,0.0023216966,1840.9819,22500,139.87856,0.23216966,9.115749,2959.8855,0.011859887,100,[-0.798  1.4   -1.725 -1.746 -1.972],225,50.18965
1258.4407,848849.94,1585.5262,-1,10.0,-0.5395526,1585.5262850182419,159.58,77.7099,1.2868373,True,1445.6538,0.5931283,395.1075,10.0,0.033463348,,2387.061003923416,1170.375,2740227,3389.6956,1.0992376,0.010992375,0.003307317,1729.3835,22600,139.8725,0.3307317,3.346335,3249.823,0.005931283,100,[-0.801  1.415 -1.722 -1.737 -1.959],226,77.45045
2901.7805,464612700.0,1625.4954,-1,10.0,-0.5325034,1625.4952468398938,163.58,7.50649,13.321805,True,555.8043,9.162694,401.31998,10.0,0.92335415,,2401.023939371109,1209.1714,2756585,3399.2698,1.7168646,0.017168647,0.00018461068,4421.3228,22700,1069.6909,0.018461067,92.33542,2329.5789,0.091626935,100,[-0.802  1.425 -1.717 -1.729 -1.958],227,3.391872
1692.9209,14575581.0,1581.9264,-1,10.0,-0.58396226,1581.9263362798376,159.23,24.25275,4.123244,True,1432.0552,2.334254,446.31427,10.0,0.117159285,,2414.7537240982056,1167.9933,2772508,3379.7498,1.5673388,0.015673388,0.00013251624,2533.444,22800,149.87115,0.013251625,11.715929,3229.8787,0.023342539,100,[-0.824  1.455 -1.711 -1.707 -1.951],228,31.074762
5170.271,5698727400.0,1566.8829,-1,10.0,-0.62032884,1566.8830165516933,157.72,0.54680264,182.88133,True,1566.8829,45.7839,442.42584,10.0,4.6026945,,2428.6499264240265,1233.7806,2788280,2719.7686,5.8716536,0.058716536,1.9836002e-06,9674.934,22900,,0.00019836002,460.26947,2719.7686,0.45783898,100,[-0.829  1.446 -1.702 -1.715 -2.003],229,1.6181189
1217.7482,730203.1,1593.979,-1,10.0,-0.6286622,1593.9791541554812,160.43,87.17091,1.1471716,True,1583.9983,0.373621,486.28503,10.0,0.021863408,,2442.2533473968506,1173.9438,2804323,3429.573,1.0378422,0.01037842,0.0029412422,1667.6315,23000,9.980875,0.29412422,2.1863408,3419.592,0.0037362094,100,[-0.804  1.455 -1.712 -1.724 -2.039],230,88.52702
1217.105,1143581.6,1595.0836,-1,10.0,-0.6411138,1595.0837222522316,160.54,82.59601,1.2107123,True,1595.0836,0.47586334,538.5106,10.0,0.02647944,,2455.3418321609497,1126.0446,2820377,3829.6885,1.0724789,0.01072479,0.0026318443,1733.2,23100,,0.26318443,2.647944,3829.6885,0.004758633,100,[-0.808  1.454 -1.713 -1.724 -2.048],231,83.55101
1440.7638,3334495.8,1589.1508,-1,10.0,-0.6199112,1589.1508311722005,159.95,55.04121,1.8168205,True,1329.4001,1.1639116,401.56247,10.0,0.05858027,,2467.941400051117,1216.8792,2836372,3039.5854,1.2164454,0.012164455,0.0018300837,1942.5469,23200,259.75076,0.18300837,5.858027,2779.8347,0.011639115,100,[-0.81   1.461 -1.725 -1.719 -2.06 ],232,52.205906
1328.1489,642800.0,1623.7488,-1,10.0,-0.60595495,1623.7489022662862,163.41,92.90186,1.0764047,True,1613.7689,0.26898712,525.9919,10.0,0.019970765,,2482.639785528183,1231.8983,2852713,3199.4478,1.0574363,0.010574362,0.0046967906,1734.6937,23300,9.980039,0.4696791,1.9970765,3189.4678,0.0026898712,100,[-0.805  1.465 -1.723 -1.711 -2.039],233,93.922516
35215.406,138652800000.0,1640.4352,-1,10.0,-0.59819776,1640.435095409371,165.08,0.013503534,7405.4688,True,1110.8458,492.90982,377.79196,10.0,49.544353,,2494.771373271942,1301.2618,2869221,2769.3384,50.098312,0.5009832,1.6608908e-07,64402.973,23400,529.58923,1.6608908e-05,4954.4355,2239.749,4.929097,100,[-0.804  1.463 -1.725 -1.712 -2.025],234,1.0224638
1268.3385,855927.6,1519.9,-1,10.0,-0.6165788,1519.9000933300458,153.02,82.82413,1.2073777,True,1519.9,0.49980408,331.5859,10.0,0.031442516,,2505.781512737274,1227.238,2884523,2389.5762,1.0437716,0.010437718,0.0029893285,1589.9178,23500,,0.29893285,3.1442516,2389.5762,0.0049980404,100,[-0.828  1.441 -1.722 -1.719 -2.017],235,81.34766
1409.9531,893905.1,1558.328,-1,10.0,-0.59236985,1558.32806798787,156.86,79.53224,1.2573518,True,1268.5498,0.5601128,362.23718,10.0,0.029650528,,2519.7872257232666,1242.3665,2900209,2579.815,1.1319083,0.011319083,0.003373119,1764.2461,23600,289.7783,0.33731192,2.9650528,2290.0366,0.005601128,100,[-0.823  1.439 -1.708 -1.72  -2.036],236,80.32993
1196.8704,1630824.1,1532.7906,-1,10.0,-0.6020491,1532.790426810263,154.31,61.881035,1.616004,True,683.1883,0.85519594,401.22787,10.0,0.048349183,,2533.838784456253,1064.9769,2915640,3819.6812,1.1816086,0.011816084,0.0011775993,1791.565,23700,849.6022,0.11775993,4.8349185,2970.079,0.008551959,100,[-0.824  1.437 -1.712 -1.719 -2.011],237,65.62444
1344.5588,2273727.8,1625.5061,-1,10.0,-0.59683067,1625.5060957692178,163.58,69.784325,1.4329865,True,485.77795,0.663508,420.4913,10.0,0.036303006,,2546.8632061481476,1231.1643,2931998,3219.7856,1.0827396,0.010827395,0.0029442136,1816.615,23800,1139.7281,0.29442137,3.6303005,2080.0576,0.00663508,100,[-0.829  1.432 -1.712 -1.725 -2.021],238,72.699265
1535.8948,10157334.0,1553.5476,-1,10.0,-0.62362033,1553.5476702017188,156.38,13.439355,7.4408336,True,484.02026,4.4452763,324.74048,10.0,0.3384862,,2559.778514146805,1229.0187,2947636,2649.7688,1.4929514,0.014929514,6.97976e-05,2421.1416,23900,1069.5273,0.00697976,33.84862,1580.2415,0.044452764,100,[-0.82   1.427 -1.706 -1.73  -2.016],239,10.136271
1246.39,1547098.6,1601.708,-1,10.0,-0.6287235,1601.7078328922694,161.2,87.889114,1.1377974,True,502.09625,0.4088857,416.2803,10.0,0.025855383,,2573.29688167572,1228.2273,2963756,3049.4556,1.0213838,0.010213838,0.003887267,1644.7726,24000,1099.6116,0.3887267,2.5855384,1949.844,0.004088857,100,[-0.803  1.429 -1.712 -1.736 -2.043],240,86.18757
1284.0137,548447.94,1563.521,-1,10.0,-0.64593697,1563.5210618709427,157.38,85.240135,1.1731563,True,1293.7616,0.41873187,381.39758,10.0,0.032499265,,2586.5413703918457,1209.6179,2979494,2889.606,1.0626029,0.010626029,0.0028109269,1667.3344,24100,269.75952,0.2810927,3.2499266,2619.8464,0.0041873185,100,[-0.803  1.434 -1.711 -1.732 -2.048],241,86.5587
1237.2742,616778.0,1666.1317,-1,10.0,-0.6563109,1666.131631157682,167.64,93.64063,1.0679125,True,1106.6078,0.25710768,443.01788,10.0,0.017616084,,2600.1092348098755,1167.6895,2996258,4069.7632,1.0573021,0.010573021,0.0046679913,1752.3636,24200,559.5239,0.46679914,1.7616085,3510.2393,0.0025710766,100,[-0.809  1.444 -1.726 -1.735 -2.065],242,94.416824
1787.8159,78406960.0,1614.8191,-1,10.0,-0.6898189,1614.8190751750672,162.51,10.480948,9.5411215,True,1614.8191,5.064489,417.69904,10.0,0.41569763,,2612.200472831726,1306.208,3012509,2519.8,1.6561056,0.016561054,3.724802e-05,2741.076,24300,,0.0037248023,41.569763,2519.8,0.050644882,100,[-0.813  1.449 -1.729 -1.734 -2.075],243,9.660158
1445.3195,2310188.0,1678.4962,-1,10.0,-0.6688158,1678.4961223818536,168.88,67.263794,1.4866838,True,1418.7365,0.69654965,486.3233,10.0,0.033223405,,2625.8434312343597,1274.4146,3029397,3299.312,1.1137494,0.011137494,0.0023328625,1938.0146,24400,259.75983,0.23328625,3.3223405,3039.5522,0.0069654966,100,[-0.803  1.462 -1.727 -1.736 -2.109],244,71.88362
1466.8632,9933154.0,1611.8949,-1,10.0,-0.65337384,1611.8948999690977,162.22,36.243687,2.7591012,True,1601.9141,1.5063516,406.9107,10.0,0.08680818,,2637.9615485668182,1255.5126,3045619,2909.8481,1.2051965,0.012051965,0.0005257935,2058.8333,24500,9.980681,0.052579354,8.680819,2899.8674,0.015063515,100,[-0.809  1.462 -1.721 -1.731 -2.088],245,39.02895
1426.6819,12312758.0,1659.7075,-1,10.0,-0.67205805,1659.7074149611176,167.0,33.070606,3.0238333,True,1100.1637,2.1747265,467.6787,10.0,0.18193221,,2652.5478541851044,1185.7875,3062319,3869.541,1.3146799,0.013146797,0.0006288193,2250.7896,24600,559.54364,0.06288193,18.193222,3309.9973,0.021747263,100,[-0.798  1.454 -1.727 -1.748 -2.072],246,26.764204
1581.4711,30460752.0,1609.8247,-1,10.0,-0.6939692,1609.8246500597822,162.01,18.560347,5.3878303,True,1330.0887,3.377644,354.347,10.0,0.3129273,,2666.4985678195953,1271.817,3078520,2759.8213,1.4192834,0.014192835,0.00025035618,2366.0444,24700,279.73602,0.02503562,31.29273,2480.0852,0.03377644,100,[-0.784  1.452 -1.718 -1.741 -2.091],247,15.006991
1438.8967,2265226.2,1622.1508,-1,10.0,-0.72308296,1622.1508435794926,163.24,72.31014,1.3829318,True,1472.2848,0.73776907,406.04492,10.0,0.05398669,,2680.6463277339935,1243.727,3094844,3089.8167,1.1297085,0.011297084,0.0023644245,1883.916,24800,149.866,0.23644245,5.3986692,2939.9507,0.00737769,100,[-0.786  1.436 -1.716 -1.754 -2.113],248,70.10217
1400.4309,1982977.8,1638.9604,-1,10.0,-0.7360581,1638.9605369749468,164.92,66.96702,1.4932724,True,1628.9806,0.8774697,399.65555,10.0,0.049829073,,2694.9809799194336,1320.5414,3111336,2599.8804,1.1040149,0.01104015,0.0023074953,1789.5375,24900,9.980028,0.23074953,4.9829073,2589.9004,0.008774697,100,[-0.785  1.436 -1.723 -1.761 -2.142],249,61.285583
1270.79,2431447.5,1700.8647,-1,10.0,-0.7424944,1700.8644831709366,171.11,76.306465,1.3105049,True,501.49402,0.5574576,503.4353,10.0,0.028099889,,2709.4852945804596,1154.6533,3128447,4459.795,1.0750186,0.010750186,0.000578363,1896.0778,25000,1199.3705,0.0578363,2.809989,3260.4243,0.0055745756,100,[-0.785  1.443 -1.726 -1.75  -2.155],250,78.808395
1294.9283,1693417.9,1668.2533,-1,10.0,-0.7464536,1668.2531992103186,167.85,95.66511,1.0453132,True,478.88113,0.21660705,423.29135,10.0,0.015964575,,2725.29017663002,1272.6914,3145232,3229.7476,1.0212961,0.0102129625,0.0059052897,1699.3528,25100,1189.3721,0.59052896,1.5964575,2040.3755,0.0021660705,100,[-0.782  1.434 -1.727 -1.76  -2.161],251,95.69538
1355.2954,3970140.0,1655.2703,-1,10.0,-0.7448107,1655.270389677182,166.55,39.21801,2.549849,True,505.77872,1.6425779,478.60803,10.0,0.08524428,,2738.7175221443176,1095.6023,3161887,4569.67,1.3352623,0.013352621,0.00027010532,2248.987,25200,1149.4917,0.027010532,8.524428,3420.1782,0.016425777,100,[-0.78   1.428 -1.727 -1.756 -2.165],252,39.788673
11470.32,8909086000.0,1629.7555,-1,10.0,-0.7809244,1629.7553900610483,164.0,0.0460214,2172.9023,True,470.3262,155.8553,380.4709,10.0,15.667499,,2752.313010931015,1272.156,3178287,2919.7866,16.139515,0.16139515,3.9723396e-08,28139.602,25300,1159.4292,3.9723395e-06,1566.7499,1760.3574,1.5585529,100,[-0.772  1.432 -1.731 -1.753 -2.164],253,1.0609757
1555.3037,2594553.0,1632.2053,-1,10.0,-0.7486966,1632.2053339459776,164.24,63.141666,1.5837402,True,482.7642,0.8657049,342.30127,10.0,0.051778745,,2766.4161348342896,1307.6715,3194711,2649.8064,1.1500099,0.011500099,0.0021379131,1963.7189,25400,1149.4412,0.21379131,5.1778746,1500.3652,0.008657048,100,[-0.784  1.403 -1.722 -1.761 -2.2  ],254,63.82932
1317.9651,1970897.8,1614.172,-1,10.0,-0.7416314,1614.1720436635885,162.44,66.88043,1.4952056,True,544.5071,0.8651241,435.91406,10.0,0.060391698,,2778.5524337291718,1199.0112,3210955,3389.7734,1.1230633,0.0112306345,0.00220388,1825.6179,25500,1069.6649,0.22038801,6.03917,2320.1084,0.008651242,100,[-0.784  1.407 -1.723 -1.761 -2.168],255,62.75884
1260.9436,2099805.5,1666.5713,-1,10.0,-0.7544572,1666.5713288681998,167.68,72.15161,1.3859705,True,497.11578,0.7131652,482.22485,10.0,0.03417612,,2793.091289997101,1169.3473,3227723,4059.817,1.1126585,0.011126585,0.0013995819,1846.3116,25600,1169.4556,0.13995819,3.4176118,2890.3613,0.007131652,100,[-0.78   1.411 -1.72  -1.753 -2.161],256,70.88053
1360.0068,1947313.0,1568.961,-1,10.0,-0.7634883,1568.9611681494175,157.92,71.95274,1.389801,True,379.482,0.6369093,273.10297,10.0,0.032021906,,2805.5293068885803,1253.02,3243515,2579.6477,1.0855916,0.010855916,0.0012359228,1732.4692,25700,1189.4792,0.12359229,3.2021906,1390.1685,0.0063690925,100,[-0.78   1.42  -1.728 -1.748 -2.173],257,74.393196
1446.365,3394462.5,1629.9613,-1,10.0,-0.7777514,1629.9613153599003,164.02,44.855793,2.2293665,True,440.5016,1.2717599,369.79016,10.0,0.07591687,,2817.773026227951,1189.0695,3259917,3599.8657,1.2564023,0.012564022,0.00062214606,2104.663,25800,1189.4597,0.06221461,7.591687,2410.406,0.012717599,100,[-0.774  1.42  -1.727 -1.752 -2.182],258,49.39255
1359.5574,1690063.9,1677.9631,-1,10.0,-0.76208,1677.963225551889,168.82,91.72551,1.0902092,True,488.55103,0.2721092,354.87585,10.0,0.018646393,,2832.493410348892,1319.1472,3276799,2929.72,1.0301415,0.010301415,0.004645198,1734.2083,25900,1189.4122,0.46451983,1.8646393,1740.3077,0.002721092,100,[-0.783  1.421 -1.726 -1.74  -2.197],259,93.47769
1340.8057,2037512.6,1643.4526,-1,10.0,-0.7560479,1643.4526747209304,165.37,77.61869,1.2883495,True,444.29016,0.6418996,385.65848,10.0,0.04153902,,2845.8088417053223,1258.918,3293336,3139.713,1.0777252,0.010777252,0.0027547055,1777.2737,26000,1199.1625,0.27547055,4.153902,1940.5504,0.006418996,100,[-0.782  1.418 -1.725 -1.737 -2.181],260,73.81454
1402.7202,2437543.5,1607.4354,-1,10.0,-0.7539925,1607.4355694218402,161.77,57.447716,1.7407132,True,437.75055,0.96488255,340.4342,10.0,0.047314584,,2858.4255559444427,1242.4893,3309513,2979.774,1.148672,0.011486718,0.0017042632,1884.2161,26100,1169.685,0.17042632,4.7314587,1810.0889,0.009648826,100,[-0.786  1.423 -1.721 -1.726 -2.175],261,58.63049
1315.0165,2195482.2,1622.8291,-1,10.0,-0.75793594,1622.8290630910133,163.31,73.39119,1.3625613,True,1612.8486,0.5800867,430.5905,10.0,0.035529107,,2872.2084350585938,1211.3499,3325844,3359.713,1.0504128,0.010504129,0.0021650249,1795.3312,26200,9.98051,0.2165025,3.5529108,3349.7324,0.0058008675,100,[-0.795  1.426 -1.721 -1.719 -2.173],262,76.629745
1607.8884,2565543.0,1572.0259,-1,10.0,-0.79260373,1572.0261236456777,158.23,48.438435,2.0644763,True,722.6683,1.1559058,264.18665,10.0,0.0657998,,2885.719225883484,1291.591,3341667,2289.7424,1.2609553,0.0126095535,0.0008766352,2010.8254,26300,849.3578,0.087663524,6.5799804,1440.3846,0.011559059,100,[-0.795  1.433 -1.719 -1.712 -2.177],263,54.33833
1520.2051,3581606.8,1639.1523,-1,10.0,-0.8015806,1639.15245395978,164.94,45.186703,2.2130404,True,449.42688,1.6691947,313.20102,10.0,0.13906144,,2899.5025310516357,1301.1497,3358161,2759.7808,1.1940751,0.011940751,0.0006695478,2023.0278,26400,1189.7256,0.066954784,13.906143,1570.0552,0.016691947,100,[-0.788  1.431 -1.741 -1.717 -2.212],264,33.851055
1263.227,492523.2,1655.325,-1,10.0,-0.8061936,1655.3250874366972,166.56,87.404816,1.1441017,True,1525.4567,0.36839348,467.84396,10.0,0.021208327,,2915.1874408721924,1210.7776,3374817,3629.7158,1.0501708,0.010501708,0.0030156632,1738.727,26500,129.86824,0.30156633,2.1208327,3499.8477,0.0036839347,100,[-0.798  1.442 -1.737 -1.701 -2.221],265,89.04272
1279.9102,654469.44,1613.1003,-1,10.0,-0.80985546,1613.1003808655003,162.34,83.62821,1.1957687,True,1333.3573,0.48097613,406.8085,10.0,0.026225947,,2928.021198987961,1256.7198,3391051,2909.8342,1.036592,0.010365919,0.0023293884,1669.6165,26600,279.74298,0.23293886,2.6225948,2630.0913,0.0048097614,100,[-0.792  1.432 -1.736 -1.702 -2.225],266,82.28463
1252.594,1191372.9,1690.5117,-1,10.0,-0.83408284,1690.5118025884399,170.08,79.08318,1.2644913,True,1130.9192,0.5553591,433.07382,10.0,0.033859495,,2941.110399723053,1171.2449,3408059,4239.796,1.0640262,0.010640263,0.0028137574,1836.5076,26700,559.5927,0.28137574,3.3859496,3680.2031,0.005553591,100,[-0.787  1.43  -1.736 -1.705 -2.229],267,78.590256
1241.9677,926248.6,1607.7152,-1,10.0,-0.83125615,1607.7152101165211,161.8,93.33894,1.0713642,True,768.45276,0.2609443,384.9489,10.0,0.0189134,,2955.9087698459625,1215.819,3424239,3199.8206,1.0262268,0.010262268,0.0037401307,1647.6068,26800,839.26245,0.37401307,1.89134,2360.558,0.002609443,100,[-0.784  1.426 -1.734 -1.706 -2.253],268,93.92705
1610.8739,66441140.0,1649.0513,-1,10.0,-0.85955673,1649.0512191326438,165.93,9.817079,10.18633,True,479.87314,4.897057,371.04355,10.0,0.37380603,,2970.690074443817,1244.9067,3440832,3299.8267,1.5107138,0.015107138,6.3855565e-05,2900.743,26900,1169.1781,0.0063855564,37.380604,2130.6484,0.04897057,100,[-0.781  1.421 -1.731 -1.709 -2.25 ],269,8.689866
1948.345,48589944.0,1627.2646,-1,10.0,-0.8529431,1627.2647607469448,163.75,4.567129,21.895592,True,517.7495,19.876562,415.3925,10.0,2.0006065,,2986.3058331012726,1156.9847,3457207,3839.8206,2.8040936,0.028040936,0.00014405204,4148.9136,27000,1109.5153,0.014405205,200.06067,2730.3052,0.19876559,100,[-0.79   1.412 -1.731 -1.715 -2.278],270,1.9513899
1558.8828,68441280.0,1660.7456,-1,10.0,-0.8411861,1660.7456330449502,167.1,9.850479,10.151791,True,1400.9664,5.346945,459.27087,10.0,0.39871898,,2999.8416838645935,1251.7144,3473917,3339.725,1.7080635,0.017080633,0.0001332965,2862.1326,27100,259.77927,0.013329651,39.8719,3079.9458,0.053469446,100,[-0.791  1.433 -1.737 -1.699 -2.272],271,9.259698
1372.881,2383012.5,1617.0629,-1,10.0,-0.8571763,1617.0628125552541,162.73,67.58001,1.4797275,True,1607.0831,0.8074013,389.25137,10.0,0.055730145,,3013.2981128692627,1242.3103,3490190,3059.8403,1.1258317,0.011258317,0.0012838383,1828.745,27200,9.979758,0.12838383,5.5730147,3049.8606,0.0080740135,100,[-0.798  1.421 -1.753 -1.707 -2.26 ],272,66.036316
1078.3093,1770327.0,1626.5618,-1,10.0,-0.85622436,1626.5615567712791,163.68,93.2709,1.0721458,True,427.25684,0.30573395,464.48083,10.0,0.022457525,,3026.3899228572845,1046.0566,3506558,4739.8022,1.0368505,0.010368505,0.0058625215,1679.39,27300,1199.3047,0.58625215,2.2457526,3540.4976,0.0030573392,100,[-0.792  1.42  -1.752 -1.715 -2.276],273,92.00078
1415.7227,1876429.6,1670.4526,-1,10.0,-0.8569514,1670.4524952810345,168.07,66.50394,1.5036705,True,580.9203,0.74100965,421.81638,10.0,0.034802318,,3040.653114795685,1293.2515,3523365,3079.834,1.1189258,0.011189257,0.0015222341,1878.2627,27400,1089.5322,0.15222341,3.4802318,1990.3018,0.0074100965,100,[-0.795  1.424 -1.753 -1.711 -2.275],274,69.51317
