AvgRet,VarRet,VarNormIw,Bound,AvgVanillaIw,MaxVanillaIw,AvgNormIw,AvgDiscRet,eRenyi2,VarDiscRet,VarJ,Delta,ESSRenyi,MinNormIw,AvgEpLen,J,MaxNormIw,IterType,ESSClassic,MinVanillaIw,BatchSize,VanillaAvgRet,VarVanillaIw,EpsThisIter
-343.551065202,1107.85482687,1.06677e-07,-383.432,0.988178,1.36493,0.0025,-343.551065202,1.01671,1107.85482687,30.186,0.2,393.42579123,0.0012418,500.0,-337.674,0.00345315,1,393.304053775,0.490848,400,-343.551065202,0.0166672,100
-332.990262996,741.04604808,3.50449e-18,-414.834,1.0,1.0,0.01,-332.990262996,1.0,741.04604808,27.0857,0.2,400.0,0.01,500.0,-332.99,0.01,2,100.0,1.0,400,-332.990262996,,100
-336.195661504,1059.99823521,2.1793e-19,-396.087,1.0,1.0,0.005,-336.195661504,1.0,1059.99823521,29.9013,0.2,400.0,0.005,500.0,-334.593,0.005,2,200.000000102,1.0,400,-336.195661504,,100
-338.207314427,1030.83473852,5.43914e-20,-386.008,1.0,1.0,0.00333333,-338.207314427,1.0,1030.83473852,30.6453,0.2,400.0,0.00333333,500.0,-335.798,0.00333333,2,299.999969474,1.0,400,-338.207314427,,100
-336.86281965,964.766927234,1.05291e-07,-381.619,1.00535,1.24208,0.0025,-336.86281965,1.01566,964.766927234,30.4029,0.2,393.832517114,0.00126471,500.0,-335.375,0.00308867,1,393.389500566,0.508593,400,-336.86281965,0.0170275,100
-337.323393125,577.660691138,3.50449e-18,-418.89,1.0,1.0,0.01,-337.323393125,1.0,577.660691138,23.9141,0.2,400.0,0.01,500.0,-337.323,0.01,2,100.0,1.0,400,-337.323393125,,100
-335.40562657,948.058405588,2.1793e-19,-397.613,1.0,1.0,0.005,-335.40562657,1.0,948.058405588,27.4982,0.2,400.0,0.005,500.0,-336.365,0.005,2,200.000000102,1.0,400,-335.40562657,,100
-337.145493972,692.763769906,5.43914e-20,-386.634,1.0,1.0,0.00333333,-337.145493972,1.0,692.763769906,27.0712,0.2,400.0,0.00333333,500.0,-336.625,0.00333333,2,299.999969474,1.0,400,-337.145493972,,100
-335.959708839,592.119732454,9.26362e-08,-379.48,1.00041,1.27862,0.0025,-335.959708839,1.01277,592.119732454,26.1642,0.2,394.956895943,0.00141827,500.0,-335.895,0.00319522,1,394.172382013,0.567542,400,-335.959708839,0.0148341,100
-335.465026222,992.926787266,3.50449e-18,-418.971,1.0,1.0,0.01,-335.465026222,1.0,992.926787266,31.3528,0.2,400.0,0.01,500.0,-335.465,0.01,2,100.0,1.0,400,-335.465026222,,100
-333.108080476,920.762223319,2.1793e-19,-393.334,1.0,1.0,0.005,-333.108080476,1.0,920.762223319,30.8004,0.2,400.0,0.005,500.0,-334.287,0.005,2,200.000000102,1.0,400,-333.108080476,,100
-341.021509152,743.574038523,5.43914e-20,-384.744,1.0,1.0,0.00333333,-341.021509152,1.0,743.574038523,29.7977,0.2,400.0,0.00333333,500.0,-336.532,0.00333333,2,299.999969474,1.0,400,-341.021509152,,100
-338.6760977,810.466631657,1.94713e-07,-379.491,1.00132,1.42181,0.0025,-338.6760977,1.03013,810.466631657,29.8184,0.2,388.300989221,0.000955398,500.0,-335.796,0.00354986,1,387.944083029,0.382663,400,-338.6760977,0.0312363,100
-334.509227039,735.832765663,3.50449e-18,-417.793,1.0,1.0,0.01,-334.509227039,1.0,735.832765663,26.9903,0.2,400.0,0.01,500.0,-334.509,0.01,2,100.0,1.0,400,-334.509227039,,100
-332.887509533,781.882617686,2.1793e-19,-398.754,1.0,1.0,0.005,-332.887509533,1.0,781.882617686,27.4213,0.2,400.0,0.005,500.0,-333.698,0.005,2,200.000000102,1.0,400,-332.887509533,,100
-335.001988895,1062.70397065,5.43914e-20,-387.251,1.0,1.0,0.00333333,-335.001988895,1.0,1062.70397065,29.1951,0.2,400.0,0.00333333,500.0,-334.133,0.00333333,2,299.999969474,1.0,400,-335.001988895,,100
-337.131671299,1327.71922133,6.04351e-08,-389.586,0.999426,1.27927,0.0025,-337.131671299,1.01063,1327.71922133,30.3276,0.2,395.794539582,0.00169242,500.0,-334.293,0.00320001,1,396.178665671,0.67658,400,-337.131671299,0.00965852,100
-340.309190867,1335.14828517,3.50449e-18,-434.542,1.0,1.0,0.01,-340.309190867,1.0,1335.14828517,36.3565,0.2,400.0,0.01,500.0,-340.309,0.01,2,100.0,1.0,400,-340.309190867,,100
-337.736273549,844.749814001,2.1793e-19,-405.655,1.0,1.0,0.005,-337.736273549,1.0,844.749814001,32.8741,0.2,400.0,0.005,500.0,-339.023,0.005,2,200.000000102,1.0,400,-337.736273549,,100
-336.637087686,934.631496484,5.43914e-20,-392.633,1.0,1.0,0.00333333,-336.637087686,1.0,934.631496484,32.0961,0.2,400.0,0.00333333,500.0,-338.228,0.00333333,2,299.999969474,1.0,400,-336.637087686,,100
-337.616657634,959.37456513,1.7022e-07,-384.496,0.993726,1.4812,0.0025,-337.616657634,1.02646,959.37456513,30.8303,0.2,389.6891307,0.000868475,500.0,-336.761,0.00372639,1,389.42056728,0.34521,400,-337.616657634,0.0268946,100
-334.0153612,931.427512836,3.50449e-18,-415.234,1.0,1.0,0.01,-334.0153612,1.0,931.427512836,30.3663,0.2,400.0,0.01,500.0,-334.015,0.01,2,100.0,1.0,400,-334.0153612,,100
-334.503993017,902.077050103,2.1793e-19,-398.536,1.0,1.0,0.005,-334.503993017,1.0,902.077050103,30.1271,0.2,400.0,0.005,500.0,-334.26,0.005,2,200.000000102,1.0,400,-334.503993017,,100
-335.825187129,1210.28849758,5.43914e-20,-388.358,1.0,1.0,0.00333333,-335.825187129,1.0,1210.28849758,31.7023,0.2,400.0,0.00333333,500.0,-334.782,0.00333333,2,299.999969474,1.0,400,-335.825187129,,100
-338.994103792,1072.75233672,1.01842e-07,-381.873,1.00276,1.5399,0.0025,-338.994103792,1.01679,1072.75233672,32.1035,0.2,393.396639746,0.00124679,500.0,-335.086,0.00383916,1,393.60244473,0.50009,400,-338.994103792,0.0163847,100
-334.793552847,832.994587255,3.50449e-18,-420.001,1.0,1.0,0.01,-334.793552847,1.0,832.994587255,28.717,0.2,400.0,0.01,500.0,-334.794,0.01,2,100.0,1.0,400,-334.793552847,,100
-339.669367194,1101.7993756,2.1793e-19,-400.704,1.0,1.0,0.005,-339.669367194,1.0,1101.7993756,31.043,0.2,400.0,0.005,500.0,-337.231,0.005,2,200.000000102,1.0,400,-339.669367194,,100
-334.456240347,840.790683189,5.43914e-20,-388.132,1.0,1.0,0.00333333,-334.456240347,1.0,840.790683189,30.3581,0.2,400.0,0.00333333,500.0,-336.306,0.00333333,2,299.999969474,1.0,400,-334.456240347,,100
-328.21767457,698.728362242,1.00438e-07,-378.778,1.01172,1.32447,0.0025,-328.21767457,1.0171,698.728362242,29.4795,0.2,393.274914426,0.00127795,500.0,-333.514,0.00327283,1,393.689023198,0.517171,400,-328.21767457,0.016449,100
-331.983609452,885.137455171,3.50449e-18,-425.947,1.0,1.0,0.01,-331.983609452,1.0,885.137455171,29.6021,0.2,400.0,0.01,500.0,-331.984,0.01,2,100.0,1.0,400,-331.983609452,,100
-331.055926809,930.229180417,2.1793e-19,-397.962,1.0,1.0,0.005,-331.055926809,1.0,930.229180417,29.9804,0.2,400.0,0.005,500.0,-331.52,0.005,2,200.000000102,1.0,400,-331.055926809,,100
-333.855993641,796.237438125,5.43914e-20,-386.548,1.0,1.0,0.00333333,-333.855993641,1.0,796.237438125,29.38,0.2,400.0,0.00333333,500.0,-332.299,0.00333333,2,299.999969474,1.0,400,-333.855993641,,100
-342.315974977,1133.34606895,1.12706e-07,-381.331,1.00234,1.65867,0.0025,-342.315974977,1.01969,1133.34606895,30.6868,0.2,392.274969125,0.00132299,500.0,-333.889,0.004137,1,392.931948612,0.530436,400,-342.315974977,0.0181175,100
-336.121540051,637.127180506,3.50449e-18,-418.093,1.0,1.0,0.01,-336.121540051,1.0,637.127180506,25.1149,0.2,400.0,0.01,500.0,-336.122,0.01,2,100.0,1.0,400,-336.121540051,,100
-333.338232758,1143.75878591,2.1793e-19,-395.933,1.0,1.0,0.005,-333.338232758,1.0,1143.75878591,29.7233,0.2,400.0,0.005,500.0,-334.73,0.005,2,200.000000102,1.0,400,-333.338232758,,100
-333.344088813,1018.91682293,5.43914e-20,-384.989,1.0,1.0,0.00333333,-333.344088813,1.0,1018.91682293,30.4245,0.2,400.0,0.00333333,500.0,-334.268,0.00333333,2,299.999969474,1.0,400,-333.344088813,,100
-336.431977574,816.325973388,1.19708e-07,-378.343,1.00264,1.49637,0.0025,-336.431977574,1.01783,816.325973388,29.6992,0.2,392.994357323,0.0014203,500.0,-334.027,0.00373108,1,392.501299692,0.569618,400,-336.431977574,0.0192543,100
-333.861344,926.356582417,3.50449e-18,-418.857,1.0,1.0,0.01,-333.861344,1.0,926.356582417,30.2835,0.2,400.0,0.01,500.0,-333.861,0.01,2,100.0,1.0,400,-333.861344,,100
-339.518323824,1277.17013795,2.1793e-19,-397.113,1.0,1.0,0.005,-339.518323824,1.0,1277.17013795,33.1473,0.2,400.0,0.005,500.0,-336.69,0.005,2,200.000000102,1.0,400,-339.518323824,,100
-336.051499151,845.88761379,5.43914e-20,-385.813,1.0,1.0,0.00333333,-336.051499151,1.0,845.88761379,31.8077,0.2,400.0,0.00333333,500.0,-336.477,0.00333333,2,299.999969474,1.0,400,-336.051499151,,100
-328.72815303,808.172060211,1.15708e-07,-376.974,0.998798,1.59663,0.0025,-328.72815303,1.01953,808.172060211,31.1617,0.2,392.336751883,0.00155826,500.0,-333.679,0.00399637,1,392.747264657,0.622554,400,-328.72815303,0.0184687,100
-332.713890935,728.000931522,3.50449e-18,-411.367,1.0,1.0,0.01,-332.713890935,1.0,728.000931522,26.8462,0.2,400.0,0.01,500.0,-332.714,0.01,2,100.0,1.0,400,-332.713890935,,100
-339.305626736,1261.44278273,2.1793e-19,-397.628,1.0,1.0,0.005,-339.305626736,1.0,1261.44278273,31.5537,0.2,400.0,0.005,500.0,-336.01,0.005,2,200.000000102,1.0,400,-339.305626736,,100
-336.781386728,1201.57007179,5.43914e-20,-388.238,1.0,1.0,0.00333333,-336.781386728,1.0,1201.57007179,32.5639,0.2,400.0,0.00333333,500.0,-336.267,0.00333333,2,299.999969474,1.0,400,-336.781386728,,100
-333.258844043,623.453910493,3.73506e-08,-380.391,0.992799,1.22752,0.0025,-333.258844043,1.00541,623.453910493,30.7266,0.2,397.848935311,0.00174142,500.0,-335.261,0.00309106,1,397.629701946,0.691553,400,-333.258844043,0.00589033,100
-343.142867971,1467.403286,3.50449e-18,-439.469,1.0,1.0,0.01,-343.142867971,1.0,1467.403286,38.1147,0.2,400.0,0.01,500.0,-343.143,0.01,2,100.0,1.0,400,-343.142867971,,100
-329.927506227,715.255806517,2.1793e-19,-404.648,1.0,1.0,0.005,-329.927506227,1.0,715.255806517,33.5273,0.2,400.0,0.005,500.0,-336.535,0.005,2,200.000000102,1.0,400,-329.927506227,,100
-331.005705405,667.974351391,5.43914e-20,-390.306,1.0,1.0,0.00333333,-331.005705405,1.0,667.974351391,31.2508,0.2,400.0,0.00333333,500.0,-334.692,0.00333333,2,299.999969474,1.0,400,-331.005705405,,100
-333.449452683,949.636448161,7.41091e-08,-382.298,0.994794,1.63951,0.0025,-333.449452683,1.0111,949.636448161,31.1641,0.2,395.607415922,0.00199833,500.0,-333.869,0.00412024,1,395.323953647,0.795169,400,-333.449452683,0.0117343,100
-333.698155879,1240.07215059,3.50449e-18,-428.55,1.0,1.0,0.01,-333.698155879,1.0,1240.07215059,35.0381,0.2,400.0,0.01,500.0,-333.698,0.01,2,100.0,1.0,400,-333.698155879,,100
-335.117804327,695.361119632,2.1793e-19,-401.479,1.0,1.0,0.005,-335.117804327,1.0,695.361119632,30.9604,0.2,400.0,0.005,500.0,-334.408,0.005,2,200.000000102,1.0,400,-335.117804327,,100
-334.730101376,1038.09940708,5.43914e-20,-389.278,1.0,1.0,0.00333333,-334.730101376,1.0,1038.09940708,31.3309,0.2,400.0,0.00333333,500.0,-334.515,0.00333333,2,299.999969474,1.0,400,-334.730101376,,100
-338.942897244,1553.21339925,1.53105e-07,-388.671,0.998274,1.40256,0.0025,-338.942897244,1.02221,1553.21339925,32.7004,0.2,391.307246053,0.000924199,500.0,-334.417,0.00351246,1,390.458779321,0.369042,400,-338.942897244,0.0244123,100
-332.826578074,750.190761561,3.50449e-18,-423.872,1.0,1.0,0.01,-332.826578074,1.0,750.190761561,27.2523,0.2,400.0,0.01,500.0,-332.827,0.01,2,100.0,1.0,400,-332.826578074,,100
-336.576766882,865.063461384,2.1793e-19,-399.08,1.0,1.0,0.005,-336.576766882,1.0,865.063461384,28.3384,0.2,400.0,0.005,500.0,-334.702,0.005,2,200.000000102,1.0,400,-336.576766882,,100
-331.865720949,821.007924682,5.43914e-20,-386.321,1.0,1.0,0.00333333,-331.865720949,1.0,821.007924682,28.4271,0.2,400.0,0.00333333,500.0,-333.756,0.00333333,2,299.999969474,1.0,400,-331.865720949,,100
-340.668357047,1531.22938059,7.66877e-08,-384.485,1.00113,1.34729,0.0025,-340.668357047,1.01284,1531.22938059,31.0507,0.2,394.927563609,0.00160251,500.0,-334.852,0.00336443,1,395.163566566,0.641728,400,-340.668357047,0.0122977,100
-333.034958686,901.03871978,3.50449e-18,-415.965,1.0,1.0,0.01,-333.034958686,1.0,901.03871978,29.8668,0.2,400.0,0.01,500.0,-333.035,0.01,2,100.0,1.0,400,-333.034958686,,100
-335.043867392,1220.3565819,2.1793e-19,-404.904,1.0,1.0,0.005,-335.043867392,1.0,1220.3565819,32.4207,0.2,400.0,0.005,500.0,-334.039,0.005,2,200.000000102,1.0,400,-335.043867392,,100
-328.977278091,1098.5721742,5.43914e-20,-390.213,1.0,1.0,0.00333333,-328.977278091,1.0,1098.5721742,32.6949,0.2,400.0,0.00333333,500.0,-332.352,0.00333333,2,299.999969474,1.0,400,-328.977278091,,100
-334.274101446,930.767382193,8.79512e-08,-382.594,1.0017,1.30711,0.0025,-334.274101446,1.01329,930.767382193,31.5008,0.2,394.753379372,0.00150778,500.0,-332.153,0.00326223,1,394.463085802,0.604138,400,-334.274101446,0.01412,100
-335.742887952,753.567317403,3.50449e-18,-422.094,1.0,1.0,0.01,-335.742887952,1.0,753.567317403,27.3136,0.2,400.0,0.01,500.0,-335.743,0.01,2,100.0,1.0,400,-335.742887952,,100
-333.978689823,1185.94976229,2.1793e-19,-405.392,1.0,1.0,0.005,-333.978689823,1.0,1185.94976229,30.9974,0.2,400.0,0.005,500.0,-334.861,0.005,2,200.000000102,1.0,400,-333.978689823,,100
-331.550708779,1330.79361273,5.43914e-20,-391.346,1.0,1.0,0.00333333,-331.550708779,1.0,1330.79361273,32.8961,0.2,400.0,0.00333333,500.0,-333.757,0.00333333,2,299.999969474,1.0,400,-331.550708779,,100
-332.578052001,707.883319821,5.16297e-08,-383.139,0.997391,1.2131,0.0025,-332.578052001,1.0085,707.883319821,31.6118,0.2,396.629133131,0.00144985,500.0,-333.054,0.00304067,1,396.730863714,0.578429,400,-332.578052001,0.00821771,100
-330.888340447,721.678645829,3.50449e-18,-412.548,1.0,1.0,0.01,-330.888340447,1.0,721.678645829,26.7294,0.2,400.0,0.01,500.0,-330.888,0.01,2,100.0,1.0,400,-330.888340447,,100
-334.616491214,638.807047722,2.1793e-19,-390.495,1.0,1.0,0.005,-334.616491214,1.0,638.807047722,26.0176,0.2,400.0,0.005,500.0,-332.752,0.005,2,200.000000102,1.0,400,-334.616491214,,100
-331.662591736,908.631522263,5.43914e-20,-382.679,1.0,1.0,0.00333333,-331.662591736,1.0,908.631522263,27.4115,0.2,400.0,0.00333333,500.0,-332.389,0.00333333,2,299.999969474,1.0,400,-331.662591736,,100
-334.453048697,876.384678186,8.81985e-08,-380.483,0.99735,1.66539,0.0025,-334.453048697,1.0128,876.384678186,27.8878,0.2,394.94425136,0.00169664,500.0,-332.297,0.00417453,1,394.447441646,0.676857,400,-334.453048697,0.0140371,100
-335.710013894,1194.26716116,3.50449e-18,-427.844,1.0,1.0,0.01,-335.710013894,1.0,1194.26716116,34.3849,0.2,400.0,0.01,500.0,-335.71,0.01,2,100.0,1.0,400,-335.710013894,,100
-334.716078508,783.974486465,2.1793e-19,-400.362,1.0,1.0,0.005,-334.716078508,1.0,783.974486465,31.2966,0.2,400.0,0.005,500.0,-335.213,0.005,2,200.000000102,1.0,400,-334.716078508,,100
-333.176045369,912.099086152,5.43914e-20,-388.28,1.0,1.0,0.00333333,-333.176045369,1.0,912.099086152,30.9014,0.2,400.0,0.00333333,500.0,-334.534,0.00333333,2,299.999969474,1.0,400,-333.176045369,,100
-333.045972019,855.250667398,1.11588e-07,-380.316,0.998479,1.56651,0.0025,-333.045972019,1.018,855.250667398,30.5181,0.2,392.928364158,0.00169415,500.0,-333.353,0.00392224,1,393.001031537,0.676629,400,-333.045972019,0.0177998,100
-334.625093172,1011.52161301,3.50449e-18,-425.966,1.0,1.0,0.01,-334.625093172,1.0,1011.52161301,31.645,0.2,400.0,0.01,500.0,-334.625,0.01,2,100.0,1.0,400,-334.625093172,,100
-336.47365714,1163.36199011,2.1793e-19,-405.601,1.0,1.0,0.005,-336.47365714,1.0,1163.36199011,32.8241,0.2,400.0,0.005,500.0,-335.549,0.005,2,200.000000102,1.0,400,-336.47365714,,100
-332.331585761,822.734339183,5.43914e-20,-391.674,1.0,1.0,0.00333333,-332.331585761,1.0,822.734339183,31.4974,0.2,400.0,0.00333333,500.0,-334.477,0.00333333,2,299.999969474,1.0,400,-332.331585761,,100
-332.400429996,1085.0081592,8.21439e-08,-383.177,1.00188,1.51841,0.0025,-332.400429996,1.01289,1085.0081592,31.5458,0.2,394.90929702,0.00159942,500.0,-333.324,0.00378891,1,394.823759793,0.640969,400,-332.400429996,0.0131925,100
-337.725608126,783.802914411,3.50449e-18,-422.199,1.0,1.0,0.01,-337.725608126,1.0,783.802914411,27.8561,0.2,400.0,0.01,500.0,-337.726,0.01,2,100.0,1.0,400,-337.725608126,,100
-334.378339925,978.583263559,2.1793e-19,-400.717,1.0,1.0,0.005,-334.378339925,1.0,978.583263559,29.5835,0.2,400.0,0.005,500.0,-336.052,0.005,2,200.000000102,1.0,400,-334.378339925,,100
-333.4746989,933.807661619,5.43914e-20,-387.992,1.0,1.0,0.00333333,-333.4746989,1.0,933.807661619,29.8846,0.2,400.0,0.00333333,500.0,-335.193,0.00333333,2,299.999969474,1.0,400,-333.4746989,,100
-334.681080904,896.067447907,9.40178e-08,-380.429,1.00296,1.23965,0.0025,-334.681080904,1.01708,896.067447907,29.2623,0.2,393.281367665,0.00143969,500.0,-334.315,0.00309,1,394.086715452,0.577579,400,-334.681080904,0.0151319,100
-330.916797278,718.939970414,3.50449e-18,-423.5,1.0,1.0,0.01,-330.916797278,1.0,718.939970414,26.6787,0.2,400.0,0.01,500.0,-330.917,0.01,2,100.0,1.0,400,-330.916797278,,100
-332.346895698,777.59531039,2.1793e-19,-397.098,1.0,1.0,0.005,-332.346895698,1.0,777.59531039,27.2268,0.2,400.0,0.005,500.0,-331.632,0.005,2,200.000000102,1.0,400,-332.346895698,,100
-330.046934236,604.326232795,5.43914e-20,-384.557,1.0,1.0,0.00333333,-330.046934236,1.0,604.326232795,26.3474,0.2,400.0,0.00333333,500.0,-331.104,0.00333333,2,299.999969474,1.0,400,-330.046934236,,100
-331.590234698,705.347394065,1.78856e-07,-376.978,0.985599,1.71551,0.0025,-331.590234698,1.02181,705.347394065,26.282,0.2,391.46237091,0.000967364,500.0,-330.184,0.00435144,1,388.898845423,0.381373,400,-331.590234698,0.0277986,100
-339.235901652,1170.20000875,3.50449e-18,-430.924,1.0,1.0,0.01,-339.235901652,1.0,1170.20000875,34.0367,0.2,400.0,0.01,500.0,-339.236,0.01,2,100.0,1.0,400,-339.235901652,,100
-324.815800498,768.196594883,2.1793e-19,-396.859,1.0,1.0,0.005,-324.815800498,1.0,768.196594883,31.8039,0.2,400.0,0.005,500.0,-332.026,0.005,2,200.000000102,1.0,400,-324.815800498,,100
-331.789037003,809.221614727,5.43914e-20,-384.883,1.0,1.0,0.00333333,-331.789037003,1.0,809.221614727,30.682,0.2,400.0,0.00333333,500.0,-331.947,0.00333333,2,299.999969474,1.0,400,-331.789037003,,100
-332.584653238,858.81955674,1.47754e-07,-377.49,1.00839,1.68007,0.0025,-332.584653238,1.02137,858.81955674,29.9871,0.2,391.631788224,0.00158038,500.0,-331.159,0.00416523,1,390.784767446,0.637456,400,-332.584653238,0.0240389,100
-335.843990732,876.420144935,3.50449e-18,-424.386,1.0,1.0,0.01,-335.843990732,1.0,876.420144935,29.456,0.2,400.0,0.01,500.0,-335.844,0.01,2,100.0,1.0,400,-335.843990732,,100
-325.890455666,633.46541789,2.1793e-19,-393.476,1.0,1.0,0.005,-325.890455666,1.0,633.46541789,27.7878,0.2,400.0,0.005,500.0,-330.867,0.005,2,200.000000102,1.0,400,-325.890455666,,100
-331.696916897,844.033721856,5.43914e-20,-382.263,1.0,1.0,0.00333333,-331.696916897,1.0,844.033721856,28.1684,0.2,400.0,0.00333333,500.0,-331.144,0.00333333,2,299.999969474,1.0,400,-331.696916897,,100
-330.745938133,943.352100235,7.50404e-08,-376.351,1.0058,1.43778,0.0025,-330.745938133,1.01226,943.352100235,28.487,0.2,395.156620337,0.00143794,500.0,-330.492,0.00357373,1,395.265932371,0.578512,400,-330.745938133,0.0121461,100
-329.252961862,792.17417919,3.50449e-18,-414.729,1.0,1.0,0.01,-329.252961862,1.0,792.17417919,28.0045,0.2,400.0,0.01,500.0,-329.253,0.01,2,100.0,1.0,400,-329.252961862,,100
-333.99556115,1066.72940702,2.1793e-19,-398.459,1.0,1.0,0.005,-333.99556115,1.0,1066.72940702,30.4266,0.2,400.0,0.005,500.0,-331.624,0.005,2,200.000000102,1.0,400,-333.99556115,,100
-333.658119596,1165.64383196,5.43914e-20,-386.873,1.0,1.0,0.00333333,-333.658119596,1.0,1165.64383196,31.6665,0.2,400.0,0.00333333,500.0,-332.302,0.00333333,2,299.999969474,1.0,400,-333.658119596,,100
-336.156869459,914.890297934,2.04351e-07,-379.961,1.01334,1.79131,0.0025,-336.156869459,1.02447,914.890297934,31.3704,0.2,390.447528747,0.00119745,500.0,-332.127,0.00441933,1,387.366088959,0.485368,400,-336.156869459,0.0335742,100
-332.563382986,878.6053742,3.50449e-18,-416.287,1.0,1.0,0.01,-332.563382986,1.0,878.6053742,29.4927,0.2,400.0,0.01,500.0,-332.563,0.01,2,100.0,1.0,400,-332.563382986,,100
-335.059491478,1072.90173819,2.1793e-19,-413.899,1.0,1.0,0.005,-335.059491478,1.0,1072.90173819,31.1055,0.2,400.0,0.005,500.0,-333.811,0.005,2,200.000000102,1.0,400,-335.059491478,,100
-333.287951469,830.013218988,5.43914e-20,-399.029,1.0,1.0,0.00333333,-333.287951469,1.0,830.013218988,30.315,0.2,400.0,0.00333333,500.0,-333.637,0.00333333,2,299.999969474,1.0,400,-333.287951469,,100
-333.640835173,1152.41114851,1.10277e-07,-389.822,0.998558,1.48182,0.0025,-333.640835173,1.01572,1152.41114851,30.7203,0.2,393.808019595,0.00146852,500.0,-332.748,0.00370989,1,393.081606992,0.586562,400,-333.640835173,0.0175935,100
-328.113599777,807.651368333,3.50449e-18,-410.027,1.0,1.0,0.01,-328.113599777,1.0,807.651368333,28.2768,0.2,400.0,0.01,500.0,-328.114,0.01,2,100.0,1.0,400,-328.113599777,,100
-331.129511113,1027.33052255,2.1793e-19,-392.888,1.0,1.0,0.005,-331.129511113,1.0,1027.33052255,30.176,0.2,400.0,0.005,500.0,-329.622,0.005,2,200.000000102,1.0,400,-331.129511113,,100
-333.445681405,660.714607554,5.43914e-20,-382.553,1.0,1.0,0.00333333,-333.445681405,1.0,660.714607554,28.781,0.2,400.0,0.00333333,500.0,-330.896,0.00333333,2,299.999969474,1.0,400,-333.445681405,,100
-334.505839329,1213.67677859,1.63766e-07,-376.053,0.991212,1.57032,0.0025,-334.505839329,1.02216,1213.67677859,30.158,0.2,391.32828433,0.00120215,500.0,-330.824,0.00396062,1,389.811505669,0.476633,400,-334.505839329,0.025744,100
-333.083245141,990.824335965,3.50449e-18,-419.38,1.0,1.0,0.01,-333.083245141,1.0,990.824335965,31.3196,0.2,400.0,0.01,500.0,-333.083,0.01,2,100.0,1.0,400,-333.083245141,,100
-327.330945079,781.969992753,2.1793e-19,-391.228,1.0,1.0,0.005,-327.330945079,1.0,781.969992753,29.7625,0.2,400.0,0.005,500.0,-330.207,0.005,2,200.000000102,1.0,400,-327.330945079,,100
-335.106279497,817.051613948,5.43914e-20,-381.664,1.0,1.0,0.00333333,-335.106279497,1.0,817.051613948,29.4193,0.2,400.0,0.00333333,500.0,-331.84,0.00333333,2,299.999969474,1.0,400,-335.106279497,,100
-335.628908043,957.577618296,7.8932e-08,-377.166,0.996389,1.22959,0.0025,-335.628908043,1.0128,957.577618296,29.423,0.2,394.942903272,0.0013487,500.0,-332.214,0.00308512,1,395.023682986,0.537533,400,-335.628908043,0.0125381,100
-331.634166663,1057.54946548,3.50449e-18,-417.721,1.0,1.0,0.01,-331.634166663,1.0,1057.54946548,32.357,0.2,400.0,0.01,500.0,-331.634,0.01,2,100.0,1.0,400,-331.634166663,,100
-331.314129039,761.06047862,2.1793e-19,-392.347,1.0,1.0,0.005,-331.314129039,1.0,761.06047862,30.004,0.2,400.0,0.005,500.0,-331.474,0.005,2,200.000000102,1.0,400,-331.314129039,,100
-327.250755458,919.477194393,5.43914e-20,-379.769,1.0,1.0,0.00333333,-327.250755458,1.0,919.477194393,30.1256,0.2,400.0,0.00333333,500.0,-330.066,0.00333333,2,299.999969474,1.0,400,-327.250755458,,100
-327.344093451,916.182033254,4.67894e-08,-372.721,1.00563,1.25384,0.0025,-327.344093451,1.00782,916.182033254,29.9444,0.2,396.896361042,0.00153039,500.0,-329.047,0.00311705,1,397.034903169,0.615602,400,-327.344093451,0.00757086,100
-328.774010684,916.233415433,3.50449e-18,-414.253,1.0,1.0,0.01,-328.774010684,1.0,916.233415433,30.1176,0.2,400.0,0.01,500.0,-328.774,0.01,2,100.0,1.0,400,-328.774010684,,100
-326.592597146,883.911676871,2.1793e-19,-388.126,1.0,1.0,0.005,-326.592597146,1.0,883.911676871,29.8707,0.2,400.0,0.005,500.0,-327.683,0.005,2,200.000000102,1.0,400,-326.592597146,,100
-333.630612177,845.38865997,5.43914e-20,-379.017,1.0,1.0,0.00333333,-333.630612177,1.0,845.38865997,29.6931,0.2,400.0,0.00333333,500.0,-329.666,0.00333333,2,299.999969474,1.0,400,-333.630612177,,100
-328.177605771,828.945384869,8.17746e-08,-371.743,1.00721,1.36675,0.0025,-328.177605771,1.01476,828.945384869,29.595,0.2,394.180386953,0.00147653,500.0,-328.689,0.00339241,1,394.846827219,0.594867,400,-328.177605771,0.0132732,100
-333.167305097,868.986225051,3.50449e-18,-417.424,1.0,1.0,0.01,-333.167305097,1.0,868.986225051,29.3308,0.2,400.0,0.01,500.0,-333.167,0.01,2,100.0,1.0,400,-333.167305097,,100
-328.462942737,1216.78894028,2.1793e-19,-407.406,1.0,1.0,0.005,-328.462942737,1.0,1216.78894028,32.2179,0.2,400.0,0.005,500.0,-330.815,0.005,2,200.000000102,1.0,400,-328.462942737,,100
-328.897369942,1035.45480962,5.43914e-20,-392.712,1.0,1.0,0.00333333,-328.897369942,1.0,1035.45480962,32.1638,0.2,400.0,0.00333333,500.0,-330.176,0.00333333,2,299.999969474,1.0,400,-328.897369942,,100
