MeanEntropy,Inner Iteration,EpThisIter,TimeElapsed,EpLenMean,MinIW,ReturnStepMaxmin,MeanIW,Epsilon,EpRewMean,ReturnStepMax,LearnableVariance,OptimizationReturnMax,MaxIW,InitialReturnStd,StdWReturnMean,OptimizationReturnMean,InitialReturnMin,EpisodesSoFar,DivergenceHarmonic,Weights,InitialBound,TimestepsSoFar,ReturnMeanIW,EmpiricalD2Harmonic,EmpiricalD2Arithmetic,Penalization,MeanD2-0,InitialReturnMean,InitialReturnMax,MinTargetPdf,Bound,VarianceInitializer,ESSRenyiHarmonic,MinBehavPdf,WReturnMean,OptimizationReturnMin,ESSRenyiArithmetic,StdIW,Iteration
0.4189424,1,100,1995.5097448825836,91.1,0.23723648,0.86273044,4441086.0,2.0,-62.67991589784622,0.86273044,,56.916283,326281630.0,9.376149,,35.010612,-97.69053,20400,1.0452485e+30,[0.134 3.096],-1421.6333,2457766,5253823000.0,1.0,1.0,True,1.0,-62.679916,-40.774246,-59.724228,-1.10398106e+17,-1.0,100.0,-59.724228,1313.6552,,100.0,33215296.0,204
0.4189424,1,100,2004.6668696403503,92.98,0.080062464,0.8698656,5202.775,2.0,-63.448685044944284,0.8698656,,52.92057,311390.72,10.884365,,30.040424,-93.48911,20500,357815470000000.0,[0.146 3.22 ],-1114.2454,2467064,1196616.2,1.0,1.0,True,1.0,-63.448685,-40.568542,-62.601173,-1767060900.0,-1.0,100.0,-62.601173,1020.89667,,100.0,34967.715,205
0.4189424,1,100,2012.6044585704803,90.78,0.034545217,0.8534249,38.813168,2.0,-62.521451655477286,0.8534249,,58.67462,1805.3545,10.260913,,36.8553,-99.376755,20600,645389200.0,[-0.096  3.286],-1578.3503,2476142,42042.082,1.0,1.0,True,1.0,-62.521454,-40.702133,-83.70308,-2957388.5,-1.0,100.0,-83.70308,1463.5996,,100.0,186.0494,206
0.4189424,1,100,2021.4696247577667,90.6,0.15071158,0.8607177,924799.4,2.0,-61.75551605284214,0.8607177,,37.56429,38623364.0,8.978477,,25.331802,-87.08732,20700,1.0278637e+28,[-0.096  3.349],-769.34674,2485202,168921460.0,1.0,1.0,True,1.0,-61.755512,-49.52303,-67.951935,-4768665700000000.0,-1.0,100.0,-67.951935,722.31323,,100.0,5419901.5,207
0.4189424,1,100,2030.2618355751038,90.73,0.044408068,0.86226416,3023.8206,2.0,-61.948616949617865,0.86226416,,47.080345,183716.14,9.321987,,25.70134,-87.649956,20800,109281170000000.0,[-0.051  3.466],-821.34,2494275,1821340.2,1.0,1.0,True,1.0,-61.94862,-40.56961,-62.316307,-774200700.0,-1.0,100.0,-62.316307,747.4583,,100.0,18615.945,208
0.4189424,1,100,2038.7029180526733,89.41,0.015060173,0.8657774,8400065.0,2.0,-61.05561346381903,0.8657774,,36.611774,713415360.0,8.760477,,24.959919,-86.01553,20900,2.6926601e+29,[-0.293  3.53 ],-744.4217,2503216,1854711900.0,1.0,1.0,True,1.0,-61.05561,-49.40376,-68.45475,-2.3185213e+16,-1.0,100.0,-68.45475,699.7436,,100.0,71058770.0,209
0.4189424,1,100,2046.2058968544006,88.63,0.028430652,0.86620146,2844044.5,2.0,-60.85843365117908,0.86620146,,45.09915,258640270.0,8.614143,,24.95052,-85.80895,21000,7.1297496e+24,[-0.319  3.408],-764.52563,2512079,624893630.0,1.0,1.0,True,1.0,-60.858433,-40.7098,-60.74891,-181031480000000.0,-1.0,100.0,-60.74891,696.7318,,100.0,25733756.0,210
0.4189424,1,100,2053.6489923000336,89.26,0.66643846,0.8636945,1100658.2,2.0,-61.147726219147444,0.8636945,,34.005085,29673946.0,8.59364,,22.196514,-83.34424,21100,1.1411564e+34,[-0.267  3.294],-605.07874,2521005,328999800.0,1.0,1.0,True,1.0,-61.147724,-49.339153,-59.70201,-4.117552e+18,-1.0,100.0,-59.70201,566.5358,,100.0,4633331.0,211
0.4189424,1,100,2060.8646264076233,90.31,0.49270546,0.8606355,14057609.0,2.0,-61.97508235797286,0.8606355,,40.0126,545540000.0,9.516728,,27.538218,-89.5133,21200,3.169553e+31,[-0.261  3.169],-902.28534,2530036,2493124400.0,1.0,1.0,True,1.0,-61.975082,-49.500698,-61.21786,-3.004494e+17,-1.0,100.0,-61.21786,848.92145,,100.0,72060930.0,212
0.4189424,1,100,2068.117150783539,92.45,0.026012117,0.8640057,32985.297,2.0,-63.38925066381693,0.8640057,,62.748043,808228.5,10.387814,,39.97757,-103.36682,21300,7.57865e+22,[-0.257  3.294],-1837.3481,2539281,38054656.0,1.0,1.0,True,1.0,-63.389248,-40.61878,-63.631874,-36130630000000.0,-1.0,100.0,-63.631874,1706.1127,,100.0,121809.71,213
0.4189424,1,100,2075.269903898239,88.29,0.06054924,0.8648576,3818.8323,2.0,-60.47856454715133,0.8648576,,45.581,204377.11,9.920186,,25.249018,-85.727585,21400,1.3284835e+20,[-0.316  3.404],-805.1737,2548110,933024.06,1.0,1.0,True,1.0,-60.478565,-40.146584,-58.259212,-798224500000.0,-1.0,100.0,-58.259212,735.9231,,100.0,21667.986,214
0.4189424,1,100,2082.526322364807,88.23,0.07086488,0.86507136,99844210.0,2.0,-60.437230432927606,0.86507136,,33.361336,9435480000.0,8.361148,,22.592007,-83.029236,21500,1.23959315e+29,[-0.226  3.491],-617.40497,2556933,14458351000.0,1.0,1.0,True,1.0,-60.437233,-49.6679,-65.98062,-1.3061879e+16,-1.0,100.0,-65.98062,580.3075,,100.0,939226600.0,215
0.4189424,1,100,2089.3826756477356,89.44,0.018410625,0.8598753,4578217.5,2.0,-61.08790826439858,0.8598753,,34.67971,186708510.0,8.92729,,23.744854,-84.83276,21600,1.1664623e+27,[-0.23   3.616],-683.60144,2565877,2415086800.0,1.0,1.0,True,1.0,-61.08791,-50.153053,-61.817673,-1369196700000000.0,-1.0,100.0,-61.817673,643.51465,,100.0,24089826.0,216
0.4189424,1,100,2097.4769015312195,87.52,0.025668303,0.8679117,1639591600.0,2.0,-60.143674504160884,0.8679117,,46.993908,163920450000.0,8.666228,,28.169619,-88.31329,21700,5.8019123e+29,[-0.186  3.733],-942.2412,2574629,1264767000000.0,1.0,1.0,True,1.0,-60.143677,-41.319386,-56.778233,-5.6073444e+16,-1.0,100.0,-56.778233,868.63086,,100.0,16309839000.0,217
0.4189424,1,100,2104.4598360061646,87.96,0.0045728832,0.8548455,1251.8804,2.0,-59.89079116761685,0.8548455,,42.910873,56350.926,8.167355,,32.848907,-92.7397,21800,2.5885818e+19,[-0.206  3.61 ],-1207.1315,2583425,1202130.1,1.0,1.0,True,1.0,-59.890793,-49.828827,-66.92584,-312281370000.0,-1.0,100.0,-66.92584,1145.7565,,100.0,6007.371,218
0.4189424,1,100,2112.547821044922,89.46,0.068147495,0.8648282,8187547.0,2.0,-61.08700796633959,0.8648282,,34.71404,521786530.0,8.998234,,23.22692,-84.31393,21900,1.2153806e+31,[-0.299  3.693],-660.6238,2592371,1149552400.0,1.0,1.0,True,1.0,-61.087013,-49.599888,-58.98539,-1.4003776e+17,-1.0,100.0,-58.98539,620.458,,100.0,54773380.0,219
0.4189424,1,100,2120.0056188106537,86.56,0.25315228,0.8560108,362496320.0,2.0,-59.1532826693356,0.8560108,,46.810555,23479345000.0,8.4091835,,27.659956,-86.81324,22000,1.3961327e+30,[-0.265  3.813],-908.82446,2601027,124636760000.0,1.0,1.0,True,1.0,-59.153282,-40.002686,-64.11893,-8.630388e+16,-1.0,100.0,-64.11893,835.7876,,100.0,2637828400.0,220
0.4189424,1,100,2126.720445394516,88.33,0.056563538,0.86303735,2900803.5,2.0,-60.35267472475767,0.86303735,,46.709564,156527760.0,8.358585,,26.689905,-87.04258,22100,1.2311446e+29,[-0.28   3.689],-854.93805,2609860,1955218300.0,1.0,1.0,True,1.0,-60.352676,-40.333015,-64.22808,-2.5517902e+16,-1.0,100.0,-64.22808,782.2169,,100.0,16741436.0,221
0.4189424,1,100,2134.0543212890625,90.62,0.024654662,0.859818,163247250.0,2.0,-61.771133993417024,0.859818,,38.27566,14791525000.0,8.602086,,26.35436,-88.125496,22200,5.0443076e+33,[-0.299  3.812],-817.37836,2618922,52765004000.0,1.0,1.0,True,1.0,-61.771133,-49.849834,-68.76806,-3.4683663e+18,-1.0,100.0,-68.76806,768.5482,,100.0,1474289800.0,222
0.4189424,1,100,2142.2371847629547,88.24,0.06531517,0.8592696,796.049,2.0,-60.54890500113368,0.8592696,,43.13016,28067.371,8.507956,,22.584167,-83.13307,22300,179553910000000.0,[-0.297  3.937],-644.4331,2627746,245768.12,1.0,1.0,True,1.0,-60.5489,-40.00291,-57.92906,-831125800.0,-1.0,100.0,-57.92906,582.4299,,100.0,3559.231,223
0.4189424,1,100,2149.925290584564,86.77,0.13236777,0.85643345,101155260.0,2.0,-59.59300188109279,0.85643345,,44.252216,9964409000.0,9.068705,,24.903955,-84.496956,22400,7.3600326e+29,[-0.057  3.868],-767.7214,2636423,577422100.0,1.0,1.0,True,1.0,-59.593,-40.24474,-60.165222,-5.600008e+16,-1.0,100.0,-60.165222,702.4483,,100.0,991319200.0,224
0.4189424,1,100,2157.181250333786,87.32,0.1586521,0.8664385,2922248.0,2.0,-59.855371854901314,0.8664385,,46.259903,113265176.0,8.160501,,26.886612,-86.74198,22500,3.811339e+32,[-0.056  3.993],-860.80963,2645155,832855900.0,1.0,1.0,True,1.0,-59.85537,-40.48208,-55.485634,-1.3926018e+18,-1.0,100.0,-55.485634,789.4835,,100.0,15078856.0,225
0.4189424,1,100,2165.3001930713654,87.72,0.43698433,0.8634555,172221.16,2.0,-59.90371772363782,0.8634555,,50.53343,6756174.5,8.240547,,30.867424,-90.77114,22600,1.9243364e+32,[-0.042  4.117],-1105.818,2653927,89516936.0,1.0,1.0,True,1.0,-59.903717,-40.237713,-64.80834,-1.1808011e+18,-1.0,100.0,-64.80834,1020.7044,,100.0,837448.8,226
0.4189424,1,100,2172.9865188598633,87.59,0.09893563,0.86236584,1015963.75,2.0,-59.915466629862784,0.86236584,,52.88482,24612394.0,10.207548,,33.330925,-93.24639,22700,1.0294376e+30,[-0.082  4.236],-1308.3645,2662686,708340740.0,1.0,1.0,True,1.0,-59.91547,-40.361572,-58.15351,-9.458904e+16,-1.0,100.0,-58.15351,1215.1447,,100.0,3940980.5,227
0.4189424,1,100,2181.296078443527,89.84,0.08888447,0.85871536,324.5428,2.0,-61.25812896758318,0.85871536,,31.825047,23697.568,9.00757,,20.871227,-82.12936,22800,226120030.0,[-0.101  4.359],-550.50323,2671670,37865.156,1.0,1.0,True,1.0,-61.25813,-50.30431,-61.176918,-545540.9,-1.0,100.0,-61.176918,516.74445,,100.0,2360.849,228
0.4189424,1,100,2189.5666592121124,83.67,0.0034216144,0.86737204,196880.66,2.0,-57.40993985265494,0.86737204,,37.13362,8427205.0,7.190044,,20.177904,-77.587845,22900,1.0852251e+22,[-0.351  4.359],-504.80334,2680037,35011420.0,1.0,1.0,True,1.0,-57.409935,-40.454224,-54.593353,-4788246300000.0,-1.0,100.0,-54.593353,458.84457,,100.0,1164781.6,229
0.4189424,1,100,2197.7793357372284,86.27,0.0040621515,0.85599536,5340392.0,2.0,-58.89542659759522,0.85599536,,42.799576,216247180.0,7.8735175,,23.799345,-82.69477,23000,4.263887e+35,[-0.406  4.471],-689.4553,2688664,2184775400.0,1.0,1.0,True,1.0,-58.895424,-39.895195,-61.57093,-3.9871313e+19,-1.0,100.0,-61.57093,628.40106,,100.0,30115390.0,230
0.4189424,1,100,2205.089124917984,87.06,0.038248572,0.86840594,51.97764,2.0,-59.34017671719194,0.86840594,,55.04096,1177.737,8.251546,,36.205418,-95.54559,23100,531018100.0,[-0.405  4.346],-1479.8933,2697370,58029.324,1.0,1.0,True,1.0,-59.34018,-40.504635,-70.5902,-2385077.5,-1.0,100.0,-70.5902,1378.9202,,100.0,156.24542,231
0.4189424,1,100,2212.5609560012817,87.74,0.02227431,0.8544295,5596178.5,2.0,-59.869341776669025,0.8544295,,36.43859,373556130.0,8.034544,,17.456646,-77.32599,23200,2.362806e+26,[-0.408  4.409],-413.54434,2706144,1213739000.0,1.0,1.0,True,1.0,-59.86934,-40.887398,-58.703518,-680325440000000.0,-1.0,100.0,-58.703518,369.2884,,100.0,38494908.0,232
0.4189424,1,100,2220.653370141983,87.04,0.13654354,0.8637797,2083.7937,2.0,-59.442410612404345,0.8637797,,44.585472,81453.914,8.450979,,25.671148,-85.113556,23300,2.5822278e+18,[-0.358  4.523],-796.6818,2714848,1207811.4,1.0,1.0,True,1.0,-59.442406,-40.528084,-57.579197,-106479910000.0,-1.0,100.0,-57.579197,730.4267,,100.0,9899.245,233
0.4189424,1,100,2229.0545043945312,88.58,0.05412381,0.8587868,355256.97,2.0,-60.68792136788368,0.8587868,,45.297714,26123114.0,8.953273,,24.88905,-85.57697,23400,7.8829843e+24,[-0.45   4.439],-768.0154,2723706,26019174.0,1.0,1.0,True,1.0,-60.687923,-40.27926,-62.98959,-192033390000000.0,-1.0,100.0,-62.98959,699.626,,100.0,2625533.2,234
0.4189424,1,100,2237.1435327529907,88.57,0.08319338,0.8680154,752665540.0,2.0,-60.2622007881105,0.8680154,,38.07732,69867320000.0,7.6726394,,18.537237,-78.79944,23500,1.0634202e+31,[-0.389  4.548],-450.8227,2732563,12448177000.0,1.0,1.0,True,1.0,-60.262196,-40.72212,-67.19646,-1.5760283e+17,-1.0,100.0,-67.19646,402.49857,,100.0,6966746600.0,235
0.4189424,1,100,2244.9671235084534,87.86,0.18336971,0.85368764,6297472.0,2.0,-59.87040516883135,0.85368764,,40.47873,240662080.0,8.540601,,21.033123,-80.90353,23600,6.225299e+30,[-0.39   4.673],-569.9467,2741349,1362365000.0,1.0,1.0,True,1.0,-59.870407,-40.424797,-71.766136,-1.3627386e+17,-1.0,100.0,-71.766136,515.33405,,100.0,32159806.0,236
0.4189424,1,100,2252.189338684082,87.07,0.10548289,0.85383666,501345.53,2.0,-59.548254093974826,0.85383666,,40.71591,21688734.0,8.34377,,21.365574,-80.913826,23700,2.4778183e+26,[-0.394  4.548],-581.36194,2750056,73368720.0,1.0,1.0,True,1.0,-59.548252,-40.197914,-58.912308,-869844960000000.0,-1.0,100.0,-58.912308,526.10614,,100.0,2545969.0,237
0.4189424,1,100,2260.0732736587524,88.1,0.20754349,0.85859865,31302564.0,2.0,-60.17196491986513,0.85859865,,38.136536,2838670300.0,8.33243,,17.869936,-78.0419,23800,1.7439964e+30,[-0.434  4.666],-437.23947,2758866,8817352000.0,1.0,1.0,True,1.0,-60.171963,-39.905365,-57.64972,-6.4022715e+16,-1.0,100.0,-57.64972,388.76398,,100.0,283376220.0,238
0.4189424,1,100,2268.401710510254,88.12,0.057543334,0.8599958,2989032.8,2.0,-60.1105938065052,0.8599958,,43.68882,143341260.0,7.905481,,23.950893,-84.061485,23900,2.0155173e+28,[-0.443  4.542],-699.75867,2767678,1345511000.0,1.0,1.0,True,1.0,-60.11059,-40.372665,-61.96299,-9032599000000000.0,-1.0,100.0,-61.96299,636.14185,,100.0,16450380.0,239
0.4189424,1,100,2276.7966978549957,86.33,0.09542025,0.8563832,686.4525,2.0,-59.00083703234792,0.8563832,,41.86087,43949.137,8.112021,,23.270533,-82.27137,24000,521921300000000.0,[-0.423  4.418],-665.72845,2776311,116677.95,1.0,1.0,True,1.0,-59.00084,-40.4105,-64.243835,-1334552800.0,-1.0,100.0,-64.243835,607.3225,,100.0,4398.374,240
0.4189424,1,100,2284.4100699424744,87.59,0.1796516,0.85935545,384371.38,2.0,-59.380326782912014,0.85935545,,60.959476,29534140.0,8.687988,,42.109127,-101.48945,24100,2.2066101e+21,[-0.327  4.338],-1972.5165,2785070,305719070.0,1.0,1.0,True,1.0,-59.380325,-40.529972,-74.84709,-5818979700000.0,-1.0,100.0,-74.84709,1848.6593,,100.0,2968253.0,241
0.4189424,1,100,2291.9409861564636,88.24,0.018179484,0.8582399,86056.86,2.0,-60.05519444450736,0.8582399,,33.67292,6557358.0,7.544844,,23.241823,-83.29702,24200,1.0799726e+19,[-0.405  4.24 ],-634.9006,2793894,15871294.0,1.0,1.0,True,1.0,-60.055195,-49.6241,-57.517906,-124223050000.0,-1.0,100.0,-57.517906,597.1071,,100.0,661513.9,242
0.4189424,1,100,2299.762923002243,87.49,0.05144455,0.86959153,120924650.0,2.0,-59.58592198640108,0.86959153,,40.21791,8376673300.0,8.172557,,20.721207,-80.30713,24300,2.5307951e+32,[-0.486  4.145],-550.0693,2802643,10966386000.0,1.0,1.0,True,1.0,-59.585922,-40.08922,-56.464172,-8.577214e+17,-1.0,100.0,-56.464172,496.15912,,100.0,898416400.0,243
0.4189424,1,100,2307.678702354431,86.98,0.30810732,0.85609114,3836548.5,2.0,-59.53226709663868,0.85609114,,46.412987,250310080.0,8.185165,,27.016655,-86.54892,24400,3.4620114e+33,[-0.507  4.268],-868.6953,2811341,2347528000.0,1.0,1.0,True,1.0,-59.532272,-40.135933,-59.47522,-4.2249542e+18,-1.0,100.0,-59.47522,796.8964,,100.0,25360186.0,244
0.4189424,1,100,2315.0273756980896,86.76,0.018851103,0.8616618,1777436.0,2.0,-59.26865112528205,0.8616618,,38.085243,143172940.0,7.283976,,18.82944,-78.09809,24500,3.5076752e+29,[-0.501  4.393],-455.94965,2820017,605820600.0,1.0,1.0,True,1.0,-59.268654,-40.012848,-57.710163,-2.863531e+16,-1.0,100.0,-57.710163,407.6041,,100.0,14350041.0,245
0.4189424,1,100,2322.7498259544373,84.15,0.13713339,0.86137235,910833.6,2.0,-57.63749202147126,0.86137235,,39.914375,89640470.0,7.4200006,,22.27075,-79.90824,24600,1.1649854e+16,[-0.519  4.269],-604.14404,2828432,44802468.0,1.0,1.0,True,1.0,-57.637497,-39.993866,-54.46936,-5776690000.0,-1.0,100.0,-54.46936,551.04266,,100.0,8918364.0,246
0.4189424,1,100,2330.9483482837677,87.68,0.017967481,0.8578919,83882.02,2.0,-59.89646722510457,0.8578919,,45.94535,1774955.8,8.776966,,26.64011,-86.536575,24700,8.747861e+31,[-0.282  4.19 ],-857.09064,2837200,49749356.0,1.0,1.0,True,1.0,-59.896465,-40.591225,-70.42977,-6.581318e+17,-1.0,100.0,-70.42977,786.73047,,100.0,295236.1,247
0.4189424,1,100,2338.7513585090637,84.58,0.05641958,0.8624773,340373.44,2.0,-58.15257763266563,0.8624773,,44.894863,12029398.0,9.064062,,26.671785,-84.82436,24800,5.8628966e+29,[-0.332  4.076],-860.72217,2845658,156296260.0,1.0,1.0,True,1.0,-58.152584,-39.9295,-59.757835,-5.1443224e+16,-1.0,100.0,-59.757835,793.5414,,100.0,1588199.9,248
0.4189424,1,100,2346.8153262138367,89.49,0.038036723,0.85788995,1977.0647,2.0,-60.99228426367044,0.85788995,,38.292213,59219.04,8.596595,,27.37951,-88.371796,24900,758199700000000.0,[-0.36   3.954],-872.4113,2854607,1333970.9,1.0,1.0,True,1.0,-60.99229,-50.079582,-59.464123,-1347168000.0,-1.0,100.0,-59.464123,823.53906,,100.0,7282.6733,249
0.4189424,1,100,2354.925348520279,88.54,0.037660327,0.8574928,2190412.8,2.0,-60.280455030351874,0.8574928,,44.237076,104567920.0,8.332009,,24.322699,-84.60315,25000,6.957802e+32,[-0.119  3.884],-726.2426,2863461,711095940.0,1.0,1.0,True,1.0,-60.280453,-40.366074,-58.93551,-1.7206303e+18,-1.0,100.0,-58.93551,661.01575,,100.0,11102570.0,250
0.4189424,1,100,2362.7906749248505,89.47,0.0011590675,0.8603372,45883.68,2.0,-61.19938387751579,0.8603372,,28.645462,3555286.8,7.193792,,17.453968,-78.65335,25100,1.2709028e+17,[-0.135  4.008],-383.74097,2872408,1935509.4,1.0,1.0,True,1.0,-61.199387,-50.00789,-57.6326,-9752877000.0,-1.0,100.0,-57.6326,356.39157,,100.0,356925.78,251
0.4189424,1,100,2370.5970454216003,88.45,0.0005103928,0.8650664,590278.6,2.0,-60.34065743997693,0.8650664,,43.57278,18969712.0,8.5512085,,24.225574,-84.56623,25200,6.374238e+31,[0.108 4.068],-723.28375,2881253,170804530.0,1.0,1.0,True,1.0,-60.34066,-40.99345,-69.19108,-5.0526988e+17,-1.0,100.0,-69.19108,660.00165,,100.0,2751201.2,252
0.4189424,1,100,2378.6794517040253,87.11,0.10632318,0.86208963,1178410.4,2.0,-59.45925356686115,0.86208963,,43.31788,50810532.0,8.055692,,24.958467,-84.41772,25300,9.696762e+27,[0.104 4.193],-750.3616,2889964,557111740.0,1.0,1.0,True,1.0,-59.45925,-41.09984,-65.66541,-6159231000000000.0,-1.0,100.0,-65.66541,687.8191,,100.0,5726411.5,253
0.4189424,1,100,2386.5608990192413,87.29,0.042490695,0.85907257,5264727.5,2.0,-59.743560940474275,0.85907257,,43.666676,435968960.0,7.6768646,,24.024246,-83.76781,25400,1.4350173e+28,[0.067 4.074],-699.6531,2898693,539372500.0,1.0,1.0,True,1.0,-59.74356,-40.10113,-57.79761,-7613907000000000.0,-1.0,100.0,-57.79761,636.09863,,100.0,43769100.0,254
0.4189424,1,100,2394.0655047893524,87.64,0.01323036,0.85859144,228943.36,2.0,-59.82279411286115,0.85859144,,38.876717,10479588.0,7.825324,,19.57266,-79.395454,25500,1.3206144e+25,[0.094 3.952],-494.70142,2907457,18010578.0,1.0,1.0,True,1.0,-59.822792,-40.518738,-57.663124,-183082140000000.0,-1.0,100.0,-57.663124,444.3247,,100.0,1145306.0,255
0.4189424,1,100,2402.4754540920258,90.85,0.6644052,0.8648604,1807153.0,2.0,-61.71449772059918,0.8648604,,46.912712,61063300.0,8.251493,,25.948845,-87.663345,25600,6.0179608e+32,[0.045 4.067],-814.7834,2916542,825100000.0,1.0,1.0,True,1.0,-61.714497,-40.750633,-69.11493,-1.7996353e+18,-1.0,100.0,-69.11493,741.4298,,100.0,7808300.5,256
0.4189424,1,100,2410.357676744461,87.43,0.18781705,0.8630143,15346977.0,2.0,-59.58079484090209,0.8630143,,46.352043,1299251300.0,8.038308,,27.839197,-87.41999,25700,5.0482097e+31,[0.056 4.191],-911.24713,2925285,2498674700.0,1.0,1.0,True,1.0,-59.580795,-41.067947,-56.56301,-5.0884467e+17,-1.0,100.0,-56.56301,839.63513,,100.0,130442600.0,257
0.4189424,1,100,2417.9381535053253,90.7,0.08595611,0.85447407,38836080.0,2.0,-61.714787221103904,0.85447407,,47.91214,3402398000.0,8.198771,,27.37419,-89.088974,25800,5.8856936e+28,[0.049 4.316],-893.0768,2934355,10648251000.0,1.0,1.0,True,1.0,-61.714787,-41.176834,-59.960983,-1.856389e+16,-1.0,100.0,-59.960983,816.5659,,100.0,339433600.0,258
0.4189424,1,100,2425.178764104843,88.14,0.22325276,0.85511947,35183.434,2.0,-60.0609558211267,0.85511947,,41.13537,1447444.8,8.308014,,21.655142,-81.716095,25900,4.3526367e+21,[0.074 4.193],-594.36707,2943169,14268370.0,1.0,1.0,True,1.0,-60.060963,-40.580727,-59.869556,-3721237600000.0,-1.0,100.0,-59.869556,537.96814,,100.0,175480.39,259
0.4189424,1,100,2433.823256969452,88.08,0.024111114,0.86766005,3376.423,2.0,-60.44286829128861,0.86766005,,40.457264,144543.0,8.1834955,,20.591486,-81.034355,26000,133337500000000.0,[0.14  4.087],-545.53516,2951977,1694530.8,1.0,1.0,True,1.0,-60.442867,-40.57709,-57.66171,-631705200.0,-1.0,100.0,-57.66171,490.97894,,100.0,18049.217,260
0.4189424,1,100,2441.6023795604706,86.67,0.026327375,0.8611982,603090.2,2.0,-59.301566649228334,0.8611982,,47.219368,52408230.0,8.451556,,29.08976,-88.39133,26100,2.563464e+24,[0.052 4.176],-991.9591,2960644,445706180.0,1.0,1.0,True,1.0,-59.301563,-41.17196,-52.789,-118996540000000.0,-1.0,100.0,-52.789,917.64294,,100.0,5215370.5,261
0.4189424,1,100,2450.3844232559204,84.97,0.3521261,0.8627386,2874515.5,2.0,-58.07293788149953,0.8627386,,42.894936,265720850.0,7.8511314,,25.485899,-83.55884,26200,5.0243783e+28,[-0.006  4.065],-772.49927,2969141,1556175500.0,1.0,1.0,True,1.0,-58.072933,-40.663902,-56.043034,-1.3747761e+16,-1.0,100.0,-56.043034,711.1714,,100.0,26437852.0,262
0.4189424,1,100,2459.471073627472,89.49,0.039626237,0.86560386,1081597.6,2.0,-60.65064850658178,0.86560386,,44.145527,56046804.0,8.558833,,24.117134,-84.767784,26300,6.2523994e+34,[-0.034  3.943],-719.84595,2978090,669090240.0,1.0,1.0,True,1.0,-60.65065,-40.622257,-65.15959,-1.6243346e+19,-1.0,100.0,-65.15959,654.8899,,100.0,7063453.0,263
0.4189424,1,100,2467.20734500885,87.42,0.53302824,0.8578752,94644880.0,2.0,-59.930677254647016,0.8578752,,45.354042,8971993000.0,9.304493,,26.060322,-85.991,26400,6.4594275e+33,[0.009 4.06 ],-834.27673,2986832,2951360500.0,1.0,1.0,True,1.0,-59.930676,-40.636955,-62.678154,-5.510712e+18,-1.0,100.0,-62.678154,765.7139,,100.0,893393100.0,264
0.4189424,1,100,2474.8212864398956,89.83,0.009573705,0.8630486,13182.2,2.0,-61.484846998900174,0.8630486,,45.113705,888885.2,8.618433,,24.51796,-86.00281,26500,2.030533e+17,[-0.015  4.183],-743.2433,2995815,7023666.5,1.0,1.0,True,1.0,-61.484848,-40.889103,-62.822998,-30577400000.0,-1.0,100.0,-62.822998,675.4078,,100.0,91071.555,265
0.4189424,1,100,2483.0242731571198,88.22,0.02538126,0.8637514,102299.45,2.0,-60.37420508518815,0.8637514,,47.30973,9532678.0,8.28722,,27.579905,-87.95411,26600,6.033752e+16,[0.068 4.09 ],-903.9313,3004637,79857020.0,1.0,1.0,True,1.0,-60.37421,-40.64438,-76.17053,-18406100000.0,-1.0,100.0,-76.17053,829.3291,,100.0,948115.2,266
0.4189424,1,100,2490.9922037124634,90.48,0.0036311494,0.8616062,53036140.0,2.0,-61.595151117295025,0.8616062,,32.781487,3747195100.0,8.244342,,21.38196,-82.97711,26700,5.303282e+30,[0.158 4.176],-560.9757,3013685,7390513700.0,1.0,1.0,True,1.0,-61.59515,-50.195625,-61.506104,-8.249135e+16,-1.0,100.0,-61.506104,525.1574,,100.0,390488670.0,267
0.4189424,1,100,2498.546086549759,88.66,0.17752068,0.8690764,523027.88,2.0,-60.606353245228526,0.8690764,,33.302376,14168257.0,7.4389725,,22.581707,-83.18806,26800,3.060939e+23,[0.181 4.053],-602.2372,3022551,208329580.0,1.0,1.0,True,1.0,-60.606346,-49.88568,-64.44224,-20453184000000.0,-1.0,100.0,-64.44224,565.2716,,100.0,2052165.9,268
0.4189424,1,100,2507.4709718227386,89.93,0.0223039,0.8682765,194.7143,2.0,-61.36210458725691,0.8682765,,36.474983,5054.481,8.457128,,24.33677,-85.698875,26900,136170230000000.0,[0.233 3.94 ],-708.14526,3031544,82461.42,1.0,1.0,True,1.0,-61.362106,-49.223892,-63.454826,-517582100.0,-1.0,100.0,-63.454826,663.8014,,100.0,604.0812,269
0.4189424,1,100,2516.6881165504456,91.19,0.0008868185,0.86127067,3138395.2,2.0,-62.35061935529113,0.86127067,,38.614143,194769250.0,8.745749,,26.74392,-89.094536,27000,5.3948103e+30,[0.329 3.861],-841.42267,3040663,589213800.0,1.0,1.0,True,1.0,-62.350616,-50.480392,-67.75018,-1.15440895e+17,-1.0,100.0,-67.75018,791.72516,,100.0,20963896.0,270
0.4189424,1,100,2523.866053342819,87.41,0.17460056,0.8622967,263229.2,2.0,-60.165528625994924,0.8622967,,36.358234,25147856.0,7.9094057,,17.05615,-77.22168,27100,5.1436582e+20,[0.328 3.986],-397.53302,3049404,10202688.0,1.0,1.0,True,1.0,-60.165527,-40.863445,-59.46712,-999366660000.0,-1.0,100.0,-59.46712,353.47098,,100.0,2501638.5,271
