MinBehavPdf,ReturnStepMax,MeanD2-0,Penalization,VarianceInitializer,ReturnStepMaxmin,EpRewMean,ESSRenyiHarmonic,TimestepsSoFar,LearnableVariance,InitialBound,Bound,WReturnMean,StdIW,InitialReturnMax,MeanEntropy,Epsilon,InitialReturnMean,MaxIW,MinIW,Weights,ReturnMeanIW,EpThisIter,Inner Iteration,OptimizationReturnMin,EmpiricalD2Arithmetic,Iteration,InitialReturnMin,MeanIW,EmpiricalD2Harmonic,InitialReturnStd,EpLenMean,MinTargetPdf,EpisodesSoFar,DivergenceHarmonic,TimeElapsed,ESSRenyiArithmetic,OptimizationReturnMax,StdWReturnMean,OptimizationReturnMean
-60.708122,0.8637736,1.0,True,-1.0,0.8637736,-59.23063631504774,100.0,2291498,,-712.8255,-307817660000000.0,648.01855,10524712.0,-39.26245,0.4189424,2.0,-59.23064,78122010.0,0.029222121,[-1.106  3.519],518289060.0,100,1,,1.0,203,-83.356575,1747847.5,1.0,8.121431,86.18,-60.708122,20300,2.2558244e+25,1803.7395374774933,100.0,44.094124,,24.12594
-60.669216,0.85684216,1.0,True,-1.0,0.85684216,-58.64542936876416,100.0,2299997,,-1503.2069,-2.8936608e+16,1430.0585,76817280.0,-48.707153,0.4189424,2.0,-58.64543,766463940.0,0.033260614,[-1.047  3.63 ],11723620000.0,100,1,,1.0,204,-95.55368,8836732.0,1.0,8.236469,84.99,-60.669216,20400,1.564688e+29,1811.0607357025146,100.0,46.846527,,36.90825
-69.67434,0.85986125,1.0,True,-1.0,0.85986125,-60.90422889277339,100.0,2308807,,-852.32605,-1.14054794e+18,777.0759,696740350.0,-39.66474,0.4189424,2.0,-60.904232,5705078000.0,0.049336344,[-1.076  3.508],16831352000.0,100,1,,1.0,205,-87.17926,103156344.0,1.0,9.311214,88.1,-69.67434,20500,2.2970173e+32,1819.4440536499023,100.0,47.51452,,26.27503
-55.536095,0.8600537,1.0,True,-1.0,0.8600537,-59.87420752733946,100.0,2317544,,-833.12317,-2.6617744e+16,785.66284,8717779000.0,-48.93003,0.4189424,2.0,-59.87421,87596490000.0,1.4864645,[-1.079  3.633],199897350000.0,100,1,,1.0,206,-86.66421,911492030.0,1.0,8.243707,87.37,-55.536095,20600,3.145133e+29,1828.0175127983093,100.0,37.734177,,26.79
-56.97345,0.859959,1.0,True,-1.0,0.859959,-59.61573812097311,100.0,2326221,,-1054.8972,-2.0961382e+16,971.6227,18782074.0,-39.58825,0.4189424,2.0,-59.615738,186906620.0,0.09598868,[-1.07   3.509],981557060.0,100,1,,1.0,207,-89.57204,2443102.2,1.0,8.616426,86.77,-56.97345,20700,6.335278e+28,1836.1136813163757,100.0,49.983788,,29.956297
-54.34279,0.85827833,1.0,True,-1.0,0.85827833,-57.753807772099975,100.0,2334583,,-894.2037,-1374636400000000.0,824.91907,1735229.2,-39.88558,0.4189424,2.0,-57.753807,14104409.0,0.00041922953,[-1.096  3.631],248920220.0,100,1,,1.0,208,-85.47756,415447.6,1.0,7.5041666,83.62,-54.34279,20800,3.936081e+26,1843.8641464710236,100.0,45.591984,,27.723755
-65.50116,0.860653,1.0,True,-1.0,0.860653,-60.88098141849041,100.0,2343413,,-840.49854,-1.5628463e+17,791.4149,10800482.0,-49.226864,0.4189424,2.0,-60.880978,108504700.0,1.1683248,[-1.137  3.513],212059650.0,100,1,,1.0,209,-87.60106,1220418.0,1.0,8.800705,88.3,-65.50116,20900,1.0137199e+31,1852.3697884082794,100.0,38.374195,,26.720076
-55.29117,0.8579538,1.0,True,-1.0,0.8579538,-60.03075519487262,100.0,2352163,,-870.94495,-1.65535e+17,797.8463,220066720.0,-39.83586,0.4189424,2.0,-60.030758,1881636500.0,0.115388066,[-1.098  3.631],11359475000.0,100,1,,1.0,210,-86.66602,31098850.0,1.0,9.402599,87.5,-55.29117,21000,5.127664e+30,1860.4144139289856,100.0,46.830162,,26.63527
-65.20236,0.8641686,1.0,True,-1.0,0.8641686,-61.817539778500795,100.0,2361226,,-652.7608,-3.0843766e+19,611.51794,1411843000.0,-49.474472,0.4189424,2.0,-61.817543,14191051000.0,0.29218456,[-1.094  3.506],24187398000.0,100,1,,1.0,211,-84.65059,148692750.0,1.0,9.495778,90.63,-65.20236,21100,5.5922386e+35,1867.5950984954834,100.0,35.176117,,22.83305
-53.088753,0.87036055,1.0,True,-1.0,0.87036055,-60.28914554566145,100.0,2370030,,-852.32196,-2.9134312e+16,804.2277,47299004.0,-49.294693,0.4189424,2.0,-60.28914,460756130.0,0.041211054,[-1.085  3.631],1098141200.0,100,1,,1.0,212,-87.28025,6573939.0,1.0,8.701034,88.04,-53.088753,21200,3.669255e+29,1874.9914438724518,100.0,37.985558,,26.9911
-57.027405,0.8689399,1.0,True,-1.0,0.8689399,-60.540489252358675,100.0,2378869,,-607.60815,-1.402612e+19,569.2713,415868540.0,-49.152473,0.4189424,2.0,-60.54049,4171568400.0,0.1937036,[-1.047  3.75 ],3738566100.0,100,1,,1.0,213,-83.06697,45497256.0,1.0,7.863136,88.39,-57.027405,21300,1.3383696e+35,1882.2995228767395,100.0,33.914497,,22.526482
-63.866127,0.86315334,1.0,True,-1.0,0.86315334,-61.065858898609875,100.0,2387768,,-764.13715,-45029110000000.0,696.18835,609753.2,-40.468468,0.4189424,2.0,-61.06586,6041059.5,0.3011032,[-1.062  3.626],15547195.0,100,1,,1.0,214,-85.61909,86866.85,1.0,9.660606,88.99,-63.866127,21400,4.391107e+23,1889.5470192432404,100.0,45.15062,,24.553228
-61.152603,0.8682062,1.0,True,-1.0,0.8682062,-60.983025733977556,100.0,2396632,,-634.9646,-9366891000000000.0,572.99866,20724154.0,-40.215225,0.4189424,2.0,-60.98303,201699920.0,0.67701596,[-1.128  3.732],1829354600.0,100,1,,1.0,215,-83.33232,2893460.8,1.0,8.573664,88.64,-61.152603,21500,2.284732e+28,1897.14634847641,100.0,43.117096,,22.349295
-63.303696,0.8590492,1.0,True,-1.0,0.8590492,-59.65568947225809,100.0,2405330,,-667.6566,-2857827800000000.0,629.9636,4841050.5,-49.6056,0.4189424,2.0,-59.65569,37689816.0,0.0133216195,[-1.102  3.609],447529150.0,100,1,,1.0,216,-83.23382,827418.0,1.0,8.604387,86.98,-63.303696,21600,5.747764e+27,1905.5133152008057,100.0,33.62822,,23.57813
-53.715797,0.86379075,1.0,True,-1.0,0.86379075,-61.17532862335443,100.0,2414258,,-727.5564,-8.7968575e+16,657.62836,1536084600.0,-39.307217,0.4189424,2.0,-61.175323,15420938000.0,0.122810274,[-1.064  3.49 ],32859013000.0,100,1,,1.0,217,-85.11086,163922200.0,1.0,9.2042675,89.28,-53.715797,21700,1.58233e+30,1913.232117176056,100.0,45.803646,,23.935535
-70.132416,0.8636983,1.0,True,-1.0,0.8636983,-60.70432629540563,100.0,2423127,,-2222.4968,-6221817.0,2077.0264,135.98412,-39.260986,0.4189424,2.0,-60.704327,1006.6343,0.08025082,[-1.08   3.614],75917.21,100,1,,1.0,218,-105.324326,49.444077,1.0,9.2780485,88.69,-70.132416,21800,1784725200.0,1919.9190514087677,100.0,66.06334,,44.62
-67.09072,0.85570073,1.0,True,-1.0,0.85570073,-60.458994105309245,100.0,2431952,,-1265.7916,-7.9909014e+17,1170.523,61158748.0,-39.8359,0.4189424,2.0,-60.458996,613760300.0,0.011336143,[-1.071  3.676],3515148500.0,100,1,,1.0,219,-93.29868,7194626.0,1.0,9.595722,88.25,-67.09072,21900,7.0344115e+31,1928.9117186069489,100.0,53.462784,,32.839687
-60.295734,0.8576613,1.0,True,-1.0,0.8576613,-60.36328878477216,100.0,2440754,,-602.30206,-9.1088183e+18,564.1252,70139656.0,-48.936157,0.4189424,2.0,-60.363285,637188030.0,1.1055024,[-1.082  3.801],7329974000.0,100,1,,1.0,220,-82.77973,11878237.0,1.0,7.85037,88.02,-60.295734,22000,5.6919567e+34,1937.9338119029999,100.0,33.843575,,22.416443
-58.785133,0.85988605,1.0,True,-1.0,0.85988605,-60.31955032765865,100.0,2449608,,-993.13605,-18476034.0,910.3839,8965.552,-39.227,0.4189424,2.0,-60.319546,89918.08,0.017611425,[-0.582  3.809],921954.1,100,1,,1.0,221,-89.05427,1167.2928,1.0,9.203255,88.54,-58.785133,22100,44991480000.0,1946.1950879096985,100.0,49.827267,,28.734718
-56.25831,0.86477745,1.0,True,-1.0,0.86477745,-59.38435337200761,100.0,2458251,,-794.5611,-1.6693804e+17,751.72253,22027652.0,-49.71959,0.4189424,2.0,-59.384354,171098220.0,0.032015473,[-0.827  3.859],1388608600.0,100,1,,1.0,222,-85.56978,3840400.0,1.0,8.126873,86.43,-56.25831,22200,1.518404e+31,1954.485388994217,100.0,35.85019,,26.185425
-60.250725,0.86015505,1.0,True,-1.0,0.86015505,-58.39838272407651,100.0,2466744,,-398.30692,-1.1436218e+16,354.83624,690158200.0,-39.404522,0.4189424,2.0,-58.39838,6937304600.0,0.037719846,[-0.848  3.735],1659927400.0,100,1,,1.0,223,-75.51811,70977870.0,1.0,7.858188,84.93,-60.250725,22300,6.920293e+28,1963.0071997642517,100.0,36.11359,,17.11973
-63.288094,0.8653513,1.0,True,-1.0,0.8653513,-59.9412423402071,100.0,2475513,,-628.0973,-1250576600000.0,566.77637,381143.5,-39.315063,0.4189424,2.0,-59.94124,3341717.8,0.11460809,[-0.82   3.613],35240756.0,100,1,,1.0,224,-82.20714,81631.08,1.0,8.426522,87.69,-63.288094,22400,4.1584392e+20,1969.856258392334,100.0,42.892075,,22.265896
-57.034805,0.87008965,1.0,True,-1.0,0.87008965,-60.1890391741693,100.0,2484250,,-634.1338,-8608701.0,595.28326,1502.089,-49.121967,0.4189424,2.0,-60.189034,11064.285,0.23547113,[-0.896  3.514],106305.07,100,1,,1.0,225,-83.2626,368.31116,1.0,7.9305673,87.37,-57.034805,22500,47889326000.0,1978.236876487732,100.0,34.140636,,23.073565
-60.340637,0.8585539,1.0,True,-1.0,0.8585539,-59.950887152403595,100.0,2493053,,-785.7992,-2.682251e+16,741.1086,275557860.0,-49.380646,0.4189424,2.0,-59.95089,2768177700.0,0.31723717,[-0.995  3.591],5389153000.0,100,1,,1.0,226,-85.99742,29651298.0,1.0,7.917493,88.03,-60.340637,22600,3.60181e+29,1985.6150450706482,100.0,36.616776,,26.046535
-58.717556,0.86552614,1.0,True,-1.0,0.86552614,-60.83790950745344,100.0,2501937,,-382.8534,-1512150100.0,355.6322,3224745.8,-49.77308,0.4189424,2.0,-60.83791,32411428.0,0.036666736,[-0.978  3.715],6454144.0,100,1,,1.0,227,-78.35051,325670.4,1.0,6.9957867,88.84,-58.717556,22700,3059316200000000.0,1992.7046341896057,100.0,28.57743,,17.512602
-61.84102,0.8665569,1.0,True,-1.0,0.8665569,-59.64113866046071,100.0,2510619,,-690.132,-219570150000000.0,627.50397,380292.8,-39.9368,0.4189424,2.0,-59.641136,2343491.2,0.01171117,[-0.885  3.799],29191852.0,100,1,,1.0,228,-83.28384,97351.96,1.0,8.2780905,86.82,-61.84102,22800,1.2289984e+25,2000.7592282295227,100.0,43.34704,,23.642698
-76.44673,0.856156,1.0,True,-1.0,0.856156,-61.90379023015499,100.0,2519715,,-905.0846,-3565835400000000.0,851.0605,266241340.0,-49.38308,0.4189424,2.0,-61.90379,2633003500.0,0.08949758,[-0.937  3.913],5845225000.0,100,1,,1.0,229,-89.64272,32886430.0,1.0,9.033946,90.96,-76.44673,22900,4.3559607e+27,2008.4389374256134,100.0,40.259644,,27.73893
-60.699463,0.8587183,1.0,True,-1.0,0.8587183,-60.11679438322783,100.0,2528507,,-735.84937,-1.0271942e+19,669.9039,86939464.0,-40.06444,0.4189424,2.0,-60.1168,731387400.0,0.027860975,[-0.985  3.798],3929590800.0,100,1,,1.0,230,-84.54474,13774748.0,1.0,8.554497,87.92,-60.699463,23000,2.425922e+34,2015.6134564876556,100.0,44.480297,,24.427944
-53.979324,0.8617146,1.0,True,-1.0,0.8617146,-61.47743514403701,100.0,2537484,,-747.9302,-8.692019e+16,674.98145,99249950.0,-39.303482,0.4189424,2.0,-61.477436,947309200.0,0.06224102,[-0.971  3.674],7127192000.0,100,1,,1.0,231,-86.086266,13900516.0,1.0,8.329885,89.77,-53.979324,23100,1.4195136e+30,2024.830708026886,100.0,46.782784,,24.608831
-64.17974,0.86148524,1.0,True,-1.0,0.86148524,-59.05488930091262,100.0,2546074,,-572.86426,-306928.22,538.48303,207.19304,-48.771057,0.4189424,2.0,-59.054886,1856.307,0.007998458,[-0.972  3.549],16935.16,100,1,,1.0,232,-80.88787,52.63476,1.0,7.8615475,85.9,-64.17974,23200,71135740.0,2032.480103969574,100.0,32.116814,,21.83298
-56.515408,0.86065793,1.0,True,-1.0,0.86065793,-60.56299441725016,100.0,2554948,,-1271.8912,-29625690.0,1175.7686,5138.6455,-39.777946,0.4189424,2.0,-60.56299,49251.504,0.026579248,[-0.973  3.611],565116.4,100,1,,1.0,233,-93.47991,969.3006,1.0,9.604432,88.74,-56.515408,23300,91388190000.0,2039.6831121444702,100.0,53.701965,,32.91692
-64.31044,0.8595862,1.0,True,-1.0,0.8595862,-60.453377708047626,100.0,2563758,,-1021.1845,-1.3504016e+19,938.18134,7125023.0,-39.740776,0.4189424,2.0,-60.45338,68460740.0,0.17299877,[-0.868  3.679],394159680.0,100,1,,1.0,234,-89.64347,1069166.9,1.0,9.280078,88.1,-64.31044,23400,2.646503e+34,2047.4212415218353,100.0,49.902695,,29.19009
-59.453285,0.86394334,1.0,True,-1.0,0.86394334,-62.05964340299368,100.0,2572781,,-549.7035,-162050620000.0,511.9017,204369.34,-49.47641,0.4189424,2.0,-62.059647,2028447.8,0.14124057,[-0.886  3.803],5013429.5,100,1,,1.0,235,-83.15298,30114.537,1.0,8.183702,90.23,-59.453285,23500,1.8374083e+19,2055.440370321274,100.0,33.676567,,21.093332
-65.93657,0.86551046,1.0,True,-1.0,0.86551046,-60.58007748663425,100.0,2581686,,-796.48975,-2.3224484e+18,726.4011,10837596000.0,-40.342728,0.4189424,2.0,-60.58008,108923314000.0,0.0844603,[-0.646  3.871],234351350000.0,100,1,,1.0,236,-86.199,1090652500.0,1.0,8.370907,89.05,-65.93657,23600,1.0978415e+33,2064.179580926895,100.0,45.85627,,25.61892
-72.01214,0.8601545,1.0,True,-1.0,0.8601545,-59.526342538148164,100.0,2590390,,-1274.5537,-3.5514861e+16,1181.2566,373092200.0,-39.971767,0.4189424,2.0,-59.526344,3644507600.0,0.14752786,[-0.681  3.991],18336674000.0,100,1,,1.0,237,-92.87874,48527344.0,1.0,8.299055,87.04,-72.01214,23700,1.4488075e+29,2072.3065679073334,100.0,52.90697,,33.352394
-63.702717,0.8671063,1.0,True,-1.0,0.8671063,-61.24819617688656,100.0,2599308,,-878.4283,-1.2157128e+16,827.4884,3440165.8,-49.75128,0.4189424,2.0,-61.2482,33964030.0,0.18954735,[-0.677  3.866],203455800.0,100,1,,1.0,238,-88.84505,531464.25,1.0,8.118015,89.18,-63.702717,23800,5.694747e+28,2080.9850013256073,100.0,39.093765,,27.596851
-56.22198,0.85834706,1.0,True,-1.0,0.85834706,-59.43681767627597,100.0,2608026,,-723.36523,-67708560000000.0,659.3109,1400179.8,-40.03469,0.4189424,2.0,-59.436817,13968087.0,0.10664896,[-0.711  3.986],87343550.0,100,1,,1.0,239,-83.87288,178002.16,1.0,7.8860526,87.18,-56.22198,23900,1.1171671e+24,2088.0538289546967,100.0,43.83819,,24.436062
-67.32106,0.8593843,1.0,True,-1.0,0.8593843,-59.7858467207849,100.0,2616752,,-1032.7058,-8.935061e+16,952.4667,4180211.8,-40.189194,0.4189424,2.0,-59.78584,28701134.0,0.017786425,[-0.78   3.882],765858560.0,100,1,,1.0,240,-89.253746,1006351.75,1.0,9.171129,87.26,-67.32106,24000,1.23984176e+30,2095.473402738571,100.0,49.064552,,29.467901
-56.53534,0.86831105,1.0,True,-1.0,0.86831105,-60.345292905569075,100.0,2625532,,-2084.035,-1.7774497e+17,1984.4966,48356736.0,-49.341614,0.4189424,2.0,-60.34529,379169630.0,0.054360732,[-0.768  3.757],11958726000.0,100,1,,1.0,241,-103.988556,10514378.0,1.0,8.930971,87.8,-56.53534,24100,3.188406e+30,2102.96578001976,100.0,54.646942,,43.64326
-59.525795,0.8558243,1.0,True,-1.0,0.8558243,-60.67690606579185,100.0,2634386,,-697.71277,-1420847500000000.0,655.5421,95246220.0,-49.459633,0.4189424,2.0,-60.676903,954098200.0,0.105378315,[-0.77   3.882],926836100.0,100,1,,1.0,242,-85.02943,11653504.0,1.0,7.9054956,88.54,-59.525795,24200,1.135041e+27,2109.7361030578613,100.0,35.569794,,24.352522
-57.41028,0.862424,1.0,True,-1.0,0.862424,-60.16248622432351,100.0,2643201,,-780.2788,-4.4949382e+17,713.9204,52135526000.0,-40.7883,0.4189424,2.0,-60.162487,523999440000.0,0.041923314,[-0.723  3.998],1112274500000.0,100,1,,1.0,243,-85.407974,5259610000.0,1.0,8.751329,88.15,-57.41028,24300,4.5875645e+31,2118.0253434181213,100.0,44.619675,,25.245491
-64.31297,0.8647388,1.0,True,-1.0,0.8647388,-59.022275616526606,100.0,2651884,,-768.47644,-1.4951977e+17,703.29034,133362510.0,-39.92907,0.4189424,2.0,-59.02228,1298815200.0,0.19439796,[-0.72   3.873],4072324000.0,100,1,,1.0,244,-84.15223,19338938.0,1.0,8.472058,86.83,-64.31297,24400,5.260665e+30,2126.58443403244,100.0,44.22316,,25.129955
-55.234367,0.8636955,1.0,True,-1.0,0.8636955,-58.65980578392744,100.0,2660476,,-738.4048,-3.227002e+16,676.5572,2013302.9,-40.36202,0.4189424,2.0,-58.65981,19354634.0,0.021527652,[-0.717  3.998],144270750.0,100,1,,1.0,245,-83.438156,335509.16,1.0,7.9114175,85.92,-55.234367,24500,2.7220365e+29,2134.6645500659943,100.0,43.076138,,24.778353
-58.873238,0.8559623,1.0,True,-1.0,0.8559623,-59.858389781713484,100.0,2669201,,-1090.9303,-3.2650006e+16,1005.5664,18252106.0,-39.774612,0.4189424,2.0,-59.858395,183479710.0,0.22321871,[-0.745  3.876],1843350500.0,100,1,,1.0,246,-90.38242,2054276.0,1.0,8.593589,87.25,-58.873238,24600,1.4626443e+29,2142.6068420410156,100.0,50.60781,,30.524033
-59.799206,0.8659132,1.0,True,-1.0,0.8659132,-59.52858258515597,100.0,2677931,,-801.264,-6.361818e+16,734.568,180307090.0,-40.58129,0.4189424,2.0,-59.528584,1812675000.0,0.10060487,[-0.738  3.751],11190439000.0,100,1,,1.0,247,-85.31407,18980370.0,1.0,8.347246,87.3,-59.799206,24700,9.097064e+29,2150.755410671234,100.0,44.73278,,25.78549
-69.25426,0.8535731,1.0,True,-1.0,0.8535731,-59.40372393280268,100.0,2686647,,-1022.89087,-27450216000.0,943.0336,104854.8,-39.879593,0.4189424,2.0,-59.40372,1047274.9,0.026221933,[-0.703  3.872],3297521.8,100,1,,1.0,248,-88.82747,12464.421,1.0,8.79073,87.16,-69.25426,24800,1.1811208e+17,2158.5263023376465,100.0,48.947876,,29.423744
-69.77641,0.8581528,1.0,True,-1.0,0.8581528,-61.05737401619554,100.0,2695568,,-801.43524,-24401253000000.0,754.6514,630227.1,-49.57453,0.4189424,2.0,-61.057373,5785612.0,0.16233885,[-0.94   3.952],62729650.0,100,1,,1.0,249,-87.04002,122052.44,1.0,8.91927,89.21,-69.77641,24900,2.7198114e+23,2166.154787302017,100.0,37.465492,,25.982649
-60.08634,0.8694265,1.0,True,-1.0,0.8694265,-60.26295335575938,100.0,2704369,,-1113.0144,-169472060000000.0,1027.0326,27447756.0,-40.141846,0.4189424,2.0,-60.262955,210732380.0,0.06635133,[-0.863  4.051],3074873300.0,100,1,,1.0,250,-90.9319,4297363.5,1.0,9.297761,88.01,-60.08634,25000,3.8842594e+24,2173.3361370563507,100.0,50.790054,,30.668947
-78.73385,0.86546445,1.0,True,-1.0,0.86546445,-59.44747258096933,100.0,2713101,,-1327.971,-3134585.5,1230.2054,138.0754,-39.365753,0.4189424,2.0,-59.447475,998.4197,0.024161752,[-0.926  3.942],49324.55,100,1,,1.0,251,-93.525314,53.039547,1.0,8.300974,87.32,-78.73385,25100,995693700.0,2180.006124973297,100.0,54.15956,,34.077843
-60.611458,0.85961366,1.0,True,-1.0,0.85961366,-60.91454651415348,100.0,2722024,,-742.57733,-8821963000000000.0,675.34906,18283436.0,-40.41933,0.4189424,2.0,-60.91454,182273520.0,0.36248282,[-0.931  4.005],597017300.0,100,1,,1.0,252,-85.33029,2464196.8,1.0,8.90059,89.23,-60.611458,25200,1.7217243e+28,2187.1634237766266,100.0,44.91096,,24.415745
-58.213135,0.851167,1.0,True,-1.0,0.851167,-58.47255232915282,100.0,2730569,,-805.3956,-2.1449354e+16,737.60223,5871965.0,-39.18525,0.4189424,2.0,-58.472553,47383756.0,0.039681602,[-0.89   4.123],578931260.0,100,1,,1.0,253,-84.28507,1188584.0,1.0,8.444884,85.45,-58.213135,25300,1.0008561e+29,2194.1015799045563,100.0,45.099823,,25.81252
-64.50944,0.85825574,1.0,True,-1.0,0.85825574,-59.3108189599216,100.0,2739220,,-970.53503,-3.3121455e+17,894.5073,92802840.0,-40.183075,0.4189424,2.0,-59.310814,645038500.0,0.013951994,[-0.863  4.245],10130553000.0,100,1,,1.0,254,-87.94204,16587411.0,1.0,8.646418,86.51,-64.50944,25400,1.8977618e+31,2201.5693743228912,100.0,47.758965,,28.63122
-62.06012,0.86059415,1.0,True,-1.0,0.86059415,-60.168835164010524,100.0,2748068,,-877.97845,-4.273392e+17,801.9932,183719860.0,-39.33341,0.4189424,2.0,-60.168835,1846777500.0,0.065309696,[-0.864  4.12 ],3071168300.0,100,1,,1.0,255,-87.07986,18848738.0,1.0,8.819871,88.48,-62.06012,25500,3.1624503e+31,2209.1532452106476,100.0,47.74645,,26.911022
-63.63856,0.8561739,1.0,True,-1.0,0.8561739,-60.55321553140879,100.0,2756930,,-996.48083,-57839690.0,912.72015,1725.8143,-39.24887,0.4189424,2.0,-60.55321,15430.424,0.14458449,[-0.849  3.996],217182.72,100,1,,1.0,256,-89.37904,428.09888,1.0,9.04388,88.62,-63.63856,25600,473183900000.0,2217.3258004188538,100.0,50.130173,,28.82583
-58.31047,0.8671191,1.0,True,-1.0,0.8671191,-59.066129218041894,100.0,2765561,,-504.97626,-3.0642296e+16,453.6345,660918460.0,-39.76598,0.4189424,2.0,-59.06613,6636664300.0,0.1260588,[-0.953  3.925],25419710000.0,100,1,,1.0,257,-79.01322,73238410.0,1.0,7.4664564,86.31,-58.31047,25700,3.5616228e+29,2225.401959180832,100.0,39.247242,,19.94709
-60.2788,0.8644757,1.0,True,-1.0,0.8644757,-60.92288760781288,100.0,2774402,,-889.1736,-403148.5,838.28107,219.75087,-49.28119,0.4189424,2.0,-60.92289,1482.531,0.053621963,[-0.976  3.803],55234.92,100,1,,1.0,258,-88.35649,72.73468,1.0,9.256268,88.41,-60.2788,25800,46727850.0,2233.9366385936737,100.0,39.075302,,27.433603
-67.94316,0.8580797,1.0,True,-1.0,0.8580797,-59.83614402770996,100.0,2783114,,-756.81274,-1.2574706e+16,690.4315,13795198.0,-39.818527,0.4189424,2.0,-59.836143,132729910.0,0.07137492,[-0.972  3.865],1023570050.0,100,1,,1.0,259,-84.44566,2152961.5,1.0,9.208859,87.12,-67.94316,25900,3.587914e+28,2240.864023208618,100.0,44.627136,,24.60952
-59.326096,0.8618956,1.0,True,-1.0,0.8618956,-59.777182375192645,100.0,2791835,,-707.02844,-11772513000000.0,642.7574,880514.5,-39.679077,0.4189424,2.0,-59.777184,8705200.0,0.051533524,[-0.934  3.984],17412862.0,100,1,,1.0,260,-83.59109,124395.61,1.0,8.698006,87.21,-59.326096,26000,3.3546429e+22,2248.284945487976,100.0,43.91201,,23.813906
-64.59598,0.8606816,1.0,True,-1.0,0.8606816,-59.648198017627,100.0,2800544,,-1052.785,-5.957804e+18,969.05237,6413202.0,-39.297565,0.4189424,2.0,-59.648205,54093716.0,0.25410432,[-0.993  4.094],505789470.0,100,1,,1.0,261,-89.41877,1255126.5,1.0,9.09755,87.09,-64.59598,26100,5.0620798e+33,2255.527461528778,100.0,50.121204,,29.77057
-57.798435,0.86241233,1.0,True,-1.0,0.86241233,-60.2576677519083,100.0,2809349,,-894.92755,-1.020733e+18,843.99005,11575118.0,-49.050457,0.4189424,2.0,-60.257668,112927800.0,0.32577768,[-0.969  3.972],1255953700.0,100,1,,1.0,262,-88.143105,1680857.9,1.0,8.148155,88.05,-57.798435,26200,4.015008e+32,2262.4372370243073,100.0,39.092648,,27.885439
-58.36592,0.85722023,1.0,True,-1.0,0.85722023,-60.684468548446894,100.0,2818245,,-806.44574,-1574516600000.0,759.5221,1951854.1,-49.472137,0.4189424,2.0,-60.684467,16331095.0,0.12475092,[-0.998  3.85 ],236978980.0,100,1,,1.0,263,-86.99292,352132.9,1.0,8.208992,88.96,-58.36592,26300,1.1254305e+21,2269.905825138092,100.0,37.520782,,26.308449
-62.915924,0.8580396,1.0,True,-1.0,0.8580396,-60.849675677269694,100.0,2827144,,-473.14465,-1.490422e+17,420.87973,321777950.0,-40.113026,0.4189424,2.0,-60.849674,3141186800.0,0.031437226,[-0.932  3.744],5861070000.0,100,1,,1.0,264,-79.711334,41751132.0,1.0,8.069548,88.99,-62.915924,26400,8.1311964e+30,2278.1187014579773,100.0,39.59831,,18.861658
-64.56256,0.85997057,1.0,True,-1.0,0.85997057,-58.9501245456934,100.0,2835713,,-805.7974,-1.0457494e+17,737.32947,22699756.0,-39.301872,0.4189424,2.0,-58.950127,227944700.0,0.17166623,[-0.939  3.869],1324287100.0,100,1,,1.0,265,-84.62502,2633281.0,1.0,8.839067,85.69,-64.56256,26500,2.3324768e+30,2285.5112986564636,100.0,45.32315,,25.674898
-57.34401,0.857591,1.0,True,-1.0,0.857591,-60.04869518876076,100.0,2844524,,-308.3911,-262191090000.0,268.24393,28560.455,-40.17418,0.4189424,2.0,-60.04869,261791.5,0.0049893325,[-0.974  3.749],698908.75,100,1,,1.0,266,-74.879944,6536.9736,1.0,6.9482355,88.11,-57.34401,26600,4.2645143e+19,2291.6482334136963,100.0,34.705765,,14.831249
-63.850105,0.86626977,1.0,True,-1.0,0.86626977,-62.197707008123395,100.0,2853624,,-755.65155,-1742928300000000.0,681.9645,993190.3,-39.29924,0.4189424,2.0,-62.197704,7610673.5,0.3174781,[-1.045  3.852],55074612.0,100,1,,1.0,267,-86.31819,266271.8,1.0,10.008331,91.0,-63.850105,26700,5.593837e+26,2298.700718641281,100.0,47.01895,,24.120483
-56.368477,0.8550784,1.0,True,-1.0,0.8550784,-60.04066373631358,100.0,2862380,,-795.92096,-659773500000000.0,726.6835,6364361.5,-40.15194,0.4189424,2.0,-60.040665,54239596.0,0.12803514,[-1.102  3.964],284197300.0,100,1,,1.0,268,-85.72882,1062547.9,1.0,8.173255,87.56,-56.368477,26800,9.079322e+25,2306.1647596359253,100.0,45.57688,,25.68816
-55.5109,0.86903346,1.0,True,-1.0,0.86903346,-59.85446092993021,100.0,2871110,,-860.13873,-1.3262701e+17,787.7021,4579993000.0,-39.795372,0.4189424,2.0,-59.85446,46032794000.0,0.03767958,[-1.335  3.875],310028660000.0,100,1,,1.0,269,-86.41302,462710050.0,1.0,9.074427,87.3,-55.5109,26900,3.3519925e+30,2313.2468972206116,100.0,46.617645,,26.558556
-56.798035,0.8592503,1.0,True,-1.0,0.8592503,-60.351525909900666,100.0,2879918,,-702.49084,-2.4111132e+17,660.9617,19250404.0,-49.05996,0.4189424,2.0,-60.351524,188205920.0,0.06699582,[-1.324  3.751],186642750.0,100,1,,1.0,270,-84.35764,2809632.2,1.0,9.201523,88.08,-56.798035,27000,3.3704886e+31,2321.629404783249,100.0,35.297684,,24.006115
