InitialBound,OptimizationReturnMin,WReturnMean,VarianceInitializer,ESSRenyiArithmetic,MeanD2-0,TimestepsSoFar,MinTargetPdf,ReturnMeanIW,ReturnStepMax,InitialReturnMean,EpLenMean,DivergenceHarmonic,InitialReturnStd,InitialReturnMin,MeanEntropy,EpisodesSoFar,EpThisIter,Weights,EmpiricalD2Arithmetic,MeanIW,Inner Iteration,StdWReturnMean,StdIW,OptimizationReturnMean,ESSRenyiHarmonic,EpRewMean,TimeElapsed,OptimizationReturnMax,MaxIW,InitialReturnMax,LearnableVariance,Iteration,ReturnStepMaxmin,Epsilon,MinIW,EmpiricalD2Harmonic,MinBehavPdf,Bound,Penalization
-689.1051,,626.6507,-1.0,100.0,1.0,2235599,-55.502216,717162000.0,0.85404277,-59.450493,86.39,6.5698856e+30,8.069093,-83.14734,0.4189424,20300,100,[-1.318  3.411],1.0,5087277.5,1,,30137544.0,23.696844,100.0,-59.45049391150474,2661.1601433753967,43.286736,275054530.0,-39.860603,,203,0.85404277,2.0,0.0508293,1.0,-55.502216,-1.6009116e+17,True
-993.82196,,914.5811,-1.0,100.0,1.0,2244282,-63.194256,365537.4,0.86410797,-59.80775,86.83,330898050000.0,9.145918,-88.63366,0.4189424,20400,100,[-1.313  3.536],1.0,945.0235,1,,5057.7773,28.825912,100.0,-59.80774446025491,2675.288430929184,48.758133,39483.316,-39.875526,,204,0.86410797,2.0,0.019515498,1.0,-63.194256,-45950330.0,True
-706.0311,,641.1941,-1.0,100.0,1.0,2252993,-61.91424,1752866600.0,0.854911,-59.846695,87.11,5.778254e+26,9.302244,-83.39797,0.4189424,20500,100,[-1.069  3.484],1.0,4172178.5,1,,35097280.0,23.551271,100.0,-59.84670068323612,2690.6015362739563,44.10466,351365540.0,-39.293312,,205,0.854911,2.0,0.13909116,1.0,-61.91424,-1558642400000000.0,True
-687.0741,,644.37964,-1.0,100.0,1.0,2261847,-60.56483,759342100.0,0.8630276,-60.50997,88.54,7.4444824e+30,7.6708794,-84.70785,0.4189424,20600,100,[-1.019  3.599],1.0,3953076.8,1,,22020592.0,24.197876,100.0,-60.50997061118483,2705.5161924362183,35.789867,187778500.0,-48.91798,,206,0.8630276,2.0,0.16011249,1.0,-60.56483,-1.1649739e+17,True
-1323.9915,,1250.7671,-1.0,100.0,1.0,2270917,-59.171535,6178676000.0,0.8590645,-61.722446,90.7,1.3034106e+31,9.43862,-95.80587,0.4189424,20700,100,[-1.028  3.475],1.0,13481193.0,1,,93713580.0,34.08342,100.0,-61.72244828432798,2718.242201089859,46.870293,856972400.0,-48.935577,,207,0.8590645,2.0,0.060889725,1.0,-59.171535,-2.6437154e+17,True
-539.9454,,487.26746,-1.0,100.0,1.0,2279552,-63.955544,11294.182,0.8646575,-59.207657,86.35,167940770.0,8.168234,-79.71491,0.4189424,20800,100,[-1.03  3.35],1.0,60.103992,1,,211.47278,20.507254,100.0,-59.20765990912914,2732.2895889282227,39.754124,1616.2241,-39.96079,,208,0.8646575,2.0,0.11093291,1.0,-63.955544,-693980.5,True
-633.8322,,565.8745,-1.0,100.0,1.0,2288670,-58.29277,3789968100.0,0.8572546,-62.65825,91.18,4.5362144e+34,9.52555,-84.45592,0.4189424,20900,100,[-1.031  3.287],1.0,23222628.0,1,,138664620.0,21.79767,100.0,-62.65824726581573,2744.6282167434692,45.153214,1265933800.0,-39.302704,,209,0.8572546,2.0,0.013045233,1.0,-58.29277,-1.4474478e+19,True
-630.5519,,586.743,-1.0,100.0,1.0,2297922,-54.852856,22821.623,0.8685324,-62.936344,92.52,71597470.0,9.2517805,-85.32266,0.4189424,21000,100,[-1.063  3.166],1.0,63.95044,1,,156.90286,22.38632,100.0,-62.93633795082569,2755.142642736435,36.253685,873.19226,-49.068977,,210,0.8685324,2.0,0.0033613786,1.0,-54.852856,-393529.6,True
-1272.9128,,1204.8619,-1.0,100.0,1.0,2306858,-61.42914,2909689600.0,0.86525416,-61.456398,89.36,2.4674439e+35,10.170434,-94.64411,0.4189424,21100,100,[-1.056  3.104],1.0,5461889.5,1,,38826156.0,33.187714,100.0,-61.45639946773648,2766.6142058372498,45.18418,383185760.0,-49.45993,,211,0.86525416,2.0,0.005473943,1.0,-61.42914,-3.3804558e+19,True
-1387.8503,,1278.3854,-1.0,100.0,1.0,2316037,-73.0536,337887070000.0,0.8633802,-62.9484,91.79,3.6623975e+31,10.512432,-97.122574,0.4189424,21200,100,[-1.09   2.984],1.0,556350400.0,1,,3834296800.0,34.17418,100.0,-62.94839800551534,2780.3510179519653,57.30685,32914223000.0,-39.815723,,212,0.8633802,2.0,0.14082095,1.0,-73.0536,-6.624831e+17,True
-1234.7886,,1163.3235,-1.0,100.0,1.0,2325215,-68.15152,2807304.8,0.8607313,-63.22693,91.78,2.0887167e+16,11.442645,-95.35774,0.4189424,21300,100,[-1.092  2.859],1.0,5524.6587,1,,30488.105,32.130814,100.0,-63.22692754030228,2793.8082990646362,46.303696,234328.45,-49.054047,,213,0.8607313,2.0,0.05912857,1.0,-68.15152,-10331607000.0,True
-540.6714,,480.08124,-1.0,100.0,1.0,2334221,-54.23182,1101848400.0,0.85903186,-61.680943,90.06,6.711251e+34,8.487049,-81.881226,0.4189424,21400,100,[-0.853  2.784],1.0,9517998.0,1,,51508428.0,20.20028,100.0,-61.68094657987356,2806.474352836609,42.635323,407647100.0,-39.245903,,214,0.85903186,2.0,0.01775321,1.0,-54.23182,-1.5697106e+19,True
-648.92456,,580.4817,-1.0,100.0,1.0,2343280,-64.7759,1720309100.0,0.86319715,-62.539894,90.59,1.1943325e+34,9.852976,-84.52627,0.4189424,21500,100,[-0.826  2.662],1.0,26678206.0,1,,181878800.0,21.986372,100.0,-62.53989493399858,2817.8367218971252,45.313915,1748907400.0,-39.212353,,215,0.86319715,2.0,0.108851194,1.0,-64.7759,-7.48005e+18,True
-563.59155,,499.465,-1.0,100.0,1.0,2352467,-61.465794,2153302300.0,0.86635023,-62.816883,91.87,1.0390419e+31,8.41053,-83.52263,0.4189424,21600,100,[-0.822  2.787],1.0,4108430.0,1,,32553478.0,20.70575,100.0,-62.816880266815424,2830.2176830768585,43.862038,327114140.0,-39.66059,,216,0.86635023,2.0,0.035731923,1.0,-61.465794,-2.0671542e+17,True
-2215.3916,,2102.991,-1.0,100.0,1.0,2361616,-66.37741,4481237000.0,0.85521126,-63.192448,91.49,4.7488326e+34,11.295393,-107.63798,0.4189424,21700,100,[-0.812  2.663],1.0,8131170.0,1,,49362680.0,44.445526,100.0,-63.19244579926133,2840.395775794983,58.06964,387333100.0,-49.568336,,217,0.85521126,2.0,0.5659011,1.0,-66.37741,-2.4494606e+19,True
-1092.0659,,1026.5115,-1.0,100.0,1.0,2370802,-65.95661,4672206.5,0.8612064,-63.097313,91.86,1.9322722e+25,11.496241,-93.00297,0.4189424,21800,100,[-0.796  2.787],1.0,2335443.0,1,,23094458.0,29.905651,100.0,-63.09731744781136,2852.4323365688324,44.34762,232121540.0,-48.65535,,218,0.8612064,2.0,0.12162701,1.0,-65.95661,-288173150000000.0,True
-1627.2979,,1535.0083,-1.0,100.0,1.0,2380134,-59.527534,301805.03,0.85492986,-64.17747,93.32,647655800.0,10.264192,-101.98825,0.4189424,21900,100,[-1.038  2.722],1.0,267.49286,1,,1756.735,37.810776,100.0,-64.17747471839189,2861.45343208313,52.619247,17644.428,-49.369003,,219,0.85492986,2.0,0.018215025,1.0,-59.527534,-2650573.2,True
-2142.9731,,2033.7566,-1.0,100.0,1.0,2389281,-65.37418,141004670.0,0.8678222,-63.15479,91.47,2.1352514e+25,11.29005,-106.81589,0.4189424,22000,100,[-0.788  2.729],1.0,117283.05,1,,716768.3,43.661095,100.0,-63.154790674299,2871.1962718963623,57.24161,7116587.5,-49.574276,,220,0.8678222,2.0,0.029897762,1.0,-65.37418,-504692780000000.0,True
-649.45374,,602.15454,-1.0,100.0,1.0,2398593,-62.390144,1030849300.0,0.85568184,-63.77427,93.12,2.6568194e+24,8.891662,-86.645485,0.4189424,22100,100,[-0.851  2.621],1.0,4775221.0,1,,46451160.0,22.871223,100.0,-63.77426178380847,2883.6402859687805,37.669754,466924260.0,-48.97573,,221,0.85568184,2.0,0.052571986,1.0,-62.390144,-77099430000000.0,True
-812.1969,,730.06104,-1.0,100.0,1.0,2407905,-61.3145,10673054000.0,0.8633195,-64.13902,93.12,2.6330114e+30,10.649524,-88.971436,0.4189424,22200,100,[-0.908  2.732],1.0,35242548.0,1,,271828500.0,24.832413,100.0,-64.13902326002717,2894.0051114559174,49.640182,2646739200.0,-39.331253,,222,0.8633195,2.0,0.32980022,1.0,-61.3145,-1.3328212e+17,True
-4549.6587,,4285.462,-1.0,100.0,1.0,2417189,-85.674255,51906322000.0,0.8666201,-63.94851,92.84,5.2948086e+30,11.659013,-128.36536,0.4189424,22300,100,[-0.888  2.609],1.0,18110918.0,1,,139788910.0,64.41685,100.0,-63.94851545020938,2904.540183067322,89.028625,1379599600.0,-39.336735,,223,0.8666201,2.0,0.2984855,1.0,-85.674255,-6.0794355e+17,True
-967.46295,,909.53375,-1.0,100.0,1.0,2426266,-59.397575,16084898000.0,0.8701068,-62.51957,90.77,7.0580106e+30,9.767185,-91.052635,0.4189424,22400,100,[-0.883  2.734],1.0,19199348.0,1,,142037940.0,28.533066,100.0,-62.51956878811121,2915.3774189949036,41.68843,1376519200.0,-49.364204,,224,0.8701068,2.0,0.08335508,1.0,-59.397575,-1.5390441e+17,True
-803.0645,,728.9414,-1.0,100.0,1.0,2435204,-56.175888,303176220.0,0.85694367,-61.283848,89.38,2.7232928e+30,9.409321,-86.590096,0.4189424,22500,100,[-0.88   2.859],1.0,1339102.5,1,,6233654.0,25.306248,100.0,-61.283847983181474,2928.4047453403473,47.156685,51159836.0,-39.43341,,225,0.85694367,2.0,0.045792744,1.0,-56.175888,-1.2232422e+17,True
-1278.0573,,1173.8931,-1.0,100.0,1.0,2444411,-67.065575,2581942300.0,0.8621576,-63.315014,92.07,4.5620662e+30,10.692229,-95.86604,0.4189424,22600,100,[-0.867  2.735],1.0,166485600.0,1,,1626431100.0,32.55102,100.0,-63.31501815706491,2938.366234064102,55.901886,16348385000.0,-39.964157,,226,0.8621576,2.0,0.1368533,1.0,-67.065575,-2.22491e+17,True
-1895.9883,,1793.5806,-1.0,100.0,1.0,2453593,-67.14076,368032500000.0,0.8698137,-63.210133,91.82,6.844962e+33,10.587362,-104.21609,0.4189424,22700,100,[-0.89   2.612],1.0,179653020.0,1,,1746417700.0,41.00596,100.0,-63.2101327688992,2950.560548067093,55.428513,17555055000.0,-48.787575,,227,0.8698137,2.0,0.022341367,1.0,-67.14076,-8.472875e+18,True
-1353.7479,,1278.4102,-1.0,100.0,1.0,2462706,-71.074005,692240450.0,0.8584478,-62.71443,91.13,3.3753478e+28,9.232785,-97.25667,0.4189424,22800,100,[-0.891  2.737],1.0,3646864.2,1,,34429396.0,34.542233,100.0,-62.714434502720835,2963.0952887535095,47.541397,346153100.0,-49.71527,,228,0.8584478,2.0,0.002467356,1.0,-71.074005,-1.384146e+16,True
-1131.6902,,1040.3805,-1.0,100.0,1.0,2471685,-64.50829,147542950000.0,0.85585487,-61.57122,89.79,9.863862e+31,9.391882,-92.42852,0.4189424,22900,100,[-0.847  2.854],1.0,324981340.0,1,,3120099800.0,30.857302,100.0,-61.571218447834255,2977.0402681827545,52.33892,31364590000.0,-40.0896,,229,0.85585487,2.0,0.037979454,1.0,-64.50829,-9.068841e+17,True
-780.5776,,731.46216,-1.0,100.0,1.0,2480815,-64.19796,22705017000.0,0.8631275,-62.550724,91.3,1.2054881e+31,10.091452,-87.64305,0.4189424,23000,100,[-0.847  2.979],1.0,53878532.0,1,,304463230.0,25.092327,100.0,-62.55072513267398,2991.564692735672,38.386204,2118342700.0,-49.256847,,230,0.8631275,2.0,0.013897759,1.0,-64.19796,-1.7053384e+17,True
-919.15454,,862.236,-1.0,100.0,1.0,2489850,-64.83429,3381540400.0,0.85716873,-62.31582,90.35,1.4536384e+33,9.374613,-90.14301,0.4189424,23100,100,[-0.844  3.104],1.0,9508607.0,1,,62808060.0,27.827192,100.0,-62.315820301175116,3006.8526463508606,41.32374,604599940.0,-48.819275,,231,0.85716873,2.0,0.32384107,1.0,-64.83429,-2.1702319e+18,True
-731.5934,,686.5557,-1.0,100.0,1.0,2498752,-58.90292,779613250.0,0.8648325,-61.155643,89.02,3.9596588e+30,9.153132,-85.70714,0.4189424,23200,100,[-0.847  3.229],1.0,2874126.0,1,,16293371.0,24.551495,100.0,-61.15564284861088,3017.3127896785736,36.758224,157158370.0,-48.948914,,232,0.8648325,2.0,0.05294633,1.0,-58.90292,-8.962242e+16,True
-750.1753,,703.53577,-1.0,100.0,1.0,2507827,-68.72412,395531460.0,0.8679037,-61.94478,90.75,1.7459613e+35,9.830786,-86.57995,0.4189424,23300,100,[-0.797  3.343],1.0,7385447.0,1,,63058204.0,24.635166,100.0,-61.944782670438286,3029.851407289505,37.40679,632552640.0,-49.173157,,233,0.8679037,2.0,0.53636926,1.0,-68.72412,-1.9489334e+19,True
-1410.7006,,1301.3594,-1.0,100.0,1.0,2516963,-63.997864,30685889000.0,0.86297107,-62.554413,91.36,1.1899275e+30,10.199503,-97.15686,0.4189424,23400,100,[-0.814  3.219],1.0,46230540.0,1,,429132900.0,34.60245,100.0,-62.55440986096859,3043.000170469284,57.27481,4310790700.0,-39.88205,,234,0.86297107,2.0,0.791216,1.0,-63.997864,-1.1927968e+17,True
-1015.3839,,933.9064,-1.0,100.0,1.0,2525795,-67.544235,388585900.0,0.8628777,-60.710747,88.32,2.077333e+27,9.601206,-89.72321,0.4189424,23500,100,[-0.778  3.339],1.0,611676.25,1,,2933881.5,29.012466,100.0,-60.71074692457914,3055.302598953247,49.441216,23343294.0,-40.281998,,235,0.8628777,2.0,0.3996326,1.0,-67.544235,-3713728600000000.0,True
-681.75775,,614.79407,-1.0,100.0,1.0,2534743,-71.99502,75139360.0,0.8675549,-61.468315,89.48,3.9064332e+34,9.314948,-84.44713,0.4189424,23600,100,[-0.809  3.46 ],1.0,258385.52,1,,1467586.5,22.978811,100.0,-61.46831673160195,3067.671758890152,44.82193,13833399.0,-39.6252,,236,0.8675549,2.0,0.056147337,1.0,-71.99502,-1.3235797e+19,True
-699.1261,,629.8879,-1.0,100.0,1.0,2543788,-68.27698,319524.72,0.8646792,-61.812992,90.45,2.7205145e+16,10.153048,-84.7652,0.4189424,23700,100,[-0.836  3.582],1.0,952.5137,1,,4248.283,22.9522,100.0,-61.81299580648542,3078.155089855194,45.577156,33945.46,-39.18804,,237,0.8646792,2.0,0.10541652,1.0,-68.27698,-11421177000.0,True
-623.5963,,583.14185,-1.0,100.0,1.0,2552761,-65.40306,14458891.0,0.86583173,-61.4899,89.73,1.5908425e+23,9.300703,-83.77529,0.4189424,23800,100,[-0.928  3.666],1.0,34734.56,1,,166247.14,22.285393,100.0,-61.48989706605673,3091.5859367847443,34.838276,1569808.6,-48.937016,,238,0.86583173,2.0,0.014383077,1.0,-65.40306,-16136377000000.0,True
-810.86334,,739.624,-1.0,100.0,1.0,2561523,-59.043648,97307.46,0.8653247,-59.98856,87.62,17984230000.0,9.023315,-85.64404,0.4189424,23900,100,[-0.844  3.759],1.0,173.19713,1,,495.19693,25.655481,100.0,-59.988560624718666,3104.9255607128143,46.23164,3466.768,-39.412403,,239,0.8653247,2.0,0.08873169,1.0,-59.043648,-9651703.0,True
-521.33,,469.11804,-1.0,100.0,1.0,2570201,-58.23088,1332889600.0,0.8642375,-59.54508,86.78,1.3556391e+30,7.7507424,-79.76991,0.4189424,24000,100,[-0.595  3.781],1.0,23586012.0,1,,222105970.0,20.224838,100.0,-59.54507518708706,3116.8368277549744,39.57845,2232760300.0,-40.191463,,240,0.8642375,2.0,0.02977075,1.0,-58.23088,-6.0795065e+16,True
-607.56323,,569.8664,-1.0,100.0,1.0,2579056,-67.12214,3465525500.0,0.85720897,-60.55148,88.55,1.0979286e+33,8.780017,-82.75008,0.4189424,24100,100,[-0.59   3.656],1.0,10419823.0,1,,65604160.0,22.198599,100.0,-60.551479717344044,3126.8535780906677,33.629875,517019420.0,-49.1202,,241,0.85720897,2.0,0.0060794773,1.0,-67.12214,-1.249155e+18,True
-633.66925,,572.81757,-1.0,100.0,1.0,2587789,-67.80177,1347218600.0,0.8703102,-59.728764,87.33,4.6344832e+29,7.469454,-82.46694,0.4189424,24200,100,[-0.56   3.777],1.0,3093041.2,1,,21406204.0,22.738182,100.0,-59.72876148402691,3136.9103298187256,42.72766,198062940.0,-39.73928,,242,0.8703102,2.0,0.13472746,1.0,-67.80177,-4.1428353e+16,True
-920.3805,,838.6745,-1.0,100.0,1.0,2596907,-67.10249,40030.375,0.8673123,-62.356483,91.18,77099490.0,9.318985,-89.776024,0.4189424,24300,100,[-0.558  3.652],1.0,78.511444,1,,340.02805,27.419538,100.0,-62.35648550763726,3149.220719575882,49.510956,3088.3752,-40.265068,,243,0.8673123,2.0,0.010331681,1.0,-67.10249,-757505.94,True
-831.6467,,758.3283,-1.0,100.0,1.0,2605808,-64.73045,60506.9,0.8615945,-60.878307,89.01,12097979000.0,9.374785,-86.771194,0.4189424,24400,100,[-0.549  3.591],1.0,132.04921,1,,348.08813,25.892889,100.0,-60.87830560877919,3162.2499198913574,46.900806,2453.51,-39.870388,,244,0.8615945,2.0,0.13704449,1.0,-64.73045,-8125347.5,True
-1007.88684,,923.6137,-1.0,100.0,1.0,2614759,-69.13283,19366912000.0,0.85952866,-61.18945,89.51,2.2519173e+36,9.141961,-90.17287,0.4189424,24500,100,[-0.652  3.662],1.0,43299292.0,1,,255027630.0,28.983416,100.0,-61.18945232674479,3172.368903160095,50.282696,2065470100.0,-39.89017,,245,0.85952866,2.0,0.1661455,1.0,-69.13283,-1.2647134e+20,True
-1118.6566,,1031.3712,-1.0,100.0,1.0,2623532,-67.02112,442128420.0,0.8596363,-59.99751,87.73,6.101417e+27,9.603837,-90.64286,0.4189424,24600,100,[-0.637  3.538],1.0,626422.0,1,,2369185.0,30.64535,100.0,-59.997509886026386,3182.422529697418,51.173187,15296881.0,-39.469673,,246,0.8596363,2.0,0.06825859,1.0,-67.02112,-6818346000000000.0,True
-2164.8704,,2029.1908,-1.0,100.0,1.0,2632257,-77.21994,100335.04,0.8605049,-59.911602,87.25,89572400.0,10.690365,-103.67125,0.4189424,24700,100,[-0.682  3.421],1.0,50.941513,1,,216.25696,43.759647,100.0,-59.91160023704171,3193.269083738327,63.80124,2095.0469,-39.87001,,247,0.8605049,2.0,0.06379193,1.0,-77.21994,-1384509.8,True
-781.3844,,735.2415,-1.0,100.0,1.0,2641208,-66.64699,634431400.0,0.8568883,-61.37498,89.51,5.8168096e+23,9.241005,-86.86704,0.4189424,24800,100,[-0.686  3.359],1.0,2502646.2,1,,22317194.0,25.492065,100.0,-61.37497828125954,3206.5420455932617,37.206978,224003650.0,-49.660065,,248,0.8568883,2.0,0.025390169,1.0,-66.64699,-35194745000000.0,True
-755.24005,,711.3033,-1.0,100.0,1.0,2650029,-60.288857,244995.75,0.85822845,-60.5052,88.21,4362295300000.0,8.585199,-85.7559,0.4189424,24900,100,[-0.633  3.245],1.0,413.2001,1,,1232.0381,25.250696,100.0,-60.505199915468694,3219.532299041748,36.30639,8077.0986,-49.44951,,249,0.85822845,2.0,0.01736473,1.0,-60.288857,-92015340.0,True
-2620.6824,,2454.4272,-1.0,100.0,1.0,2659076,-73.23178,247638.2,0.86536574,-61.943413,90.47,2379755800000.0,11.89695,-110.035934,0.4189424,25000,100,[-0.54   3.161],1.0,129.20496,1,,331.12888,48.092514,100.0,-61.94341848179698,3233.0297906398773,70.625275,2441.1868,-39.41066,,250,0.86536574,2.0,0.05072915,1.0,-73.23178,-256734580.0,True
-941.5971,,853.2144,-1.0,100.0,1.0,2668418,-64.63192,10481265000.0,0.85917175,-63.54401,93.42,1.3416766e+31,10.337844,-90.8633,0.4189424,25100,100,[-0.649  3.099],1.0,25846144.0,1,,215680180.0,27.319286,100.0,-63.54400889933109,3244.7393419742584,51.493965,2156056300.0,-39.36933,,251,0.85917175,2.0,0.3723721,1.0,-64.63192,-3.2375415e+17,True
-1105.5425,,1039.2893,-1.0,100.0,1.0,2677683,-67.99253,2315726800.0,0.8604603,-63.50192,92.65,6.5629763e+28,9.871762,-94.19129,0.4189424,25200,100,[-0.678  2.978],1.0,4004344.8,1,,29243130.0,30.68937,100.0,-63.50191930174827,3259.311059474945,44.58332,292149150.0,-49.60797,,252,0.8604603,2.0,0.032280117,1.0,-67.99253,-1.6973604e+16,True
-615.30194,,573.5818,-1.0,100.0,1.0,2686889,-62.194386,2188896500.0,0.86791897,-62.924614,92.06,1.5577283e+32,9.3087225,-84.99109,0.4189424,25300,100,[-0.639  3.097],1.0,9312730.0,1,,42344664.0,22.066477,100.0,-62.92461029246449,3272.874044418335,35.37849,323606660.0,-49.6126,,253,0.86791897,2.0,0.1483586,1.0,-62.194386,-5.2071874e+17,True
-928.35596,,846.45953,-1.0,100.0,1.0,2695871,-73.808,174633870.0,0.868236,-61.733418,89.82,8.73231e+24,9.056966,-89.38176,0.4189424,25400,100,[-0.629  2.972],1.0,283508.8,1,,1719468.4,27.648342,100.0,-61.733415787220004,3286.071533679962,49.56795,15332284.0,-39.81381,,254,0.868236,2.0,0.025364418,1.0,-73.808,-242016810000000.0,True
-905.04474,,825.5452,-1.0,100.0,1.0,2704838,-58.953957,931525600.0,0.8571789,-61.691387,89.67,1.9940503e+30,10.0181465,-88.62059,0.4189424,25500,100,[-0.579  2.858],1.0,1393988.1,1,,9845632.0,26.929205,100.0,-61.69138618975878,3296.779609441757,48.83709,98224970.0,-39.7835,,255,0.8571789,2.0,0.5541348,1.0,-58.953957,-1.1226551e+17,True
-620.07227,,556.9309,-1.0,100.0,1.0,2713856,-66.41455,3697036.0,0.86603105,-61.65679,90.18,6.910579e+23,9.297243,-83.347626,0.4189424,25600,100,[-0.607  2.736],1.0,18960.719,1,,93132.336,21.69083,100.0,-61.65679443076253,3308.9009425640106,43.523666,826877.7,-39.82396,,256,0.86603105,2.0,0.002872662,1.0,-66.41455,-52491253000000.0,True
-738.5113,,669.4216,-1.0,100.0,1.0,2722786,-59.27619,46878588.0,0.86425793,-61.65013,89.3,2.4445424e+22,10.065478,-85.48514,0.4189424,25700,100,[-0.68   2.837],1.0,194496.8,1,,1697137.8,23.835012,100.0,-61.65012683704495,3321.7785625457764,45.527702,17060868.0,-39.957436,,257,0.86425793,2.0,0.060785294,1.0,-59.27619,-10802666000000.0,True
-2462.2131,,2340.4644,-1.0,100.0,1.0,2731947,-59.181778,4891169000.0,0.8643923,-62.82038,91.61,4.649746e+30,10.1875105,-110.11392,0.4189424,25800,100,[-0.619  2.728],1.0,4110871.0,1,,23775312.0,47.29354,100.0,-62.82038188964128,3335.787982940674,60.43647,188965600.0,-49.677452,,258,0.8643923,2.0,0.10284304,1.0,-59.181778,-2.6253762e+17,True
-1555.298,,1434.6113,-1.0,100.0,1.0,2741057,-66.574844,3912068.5,0.85929453,-62.70858,91.1,65910434000000.0,9.75948,-99.3059,0.4189424,25900,100,[-0.659  2.609],1.0,3958.9631,1,,19046.814,36.59732,100.0,-62.70858008116484,3347.1964588165283,60.17201,148691.62,-39.133892,,259,0.85929453,2.0,0.021961963,1.0,-66.574844,-983728800.0,True
-1472.0059,,1381.4617,-1.0,100.0,1.0,2750571,-74.42804,69910750000.0,0.8582585,-65.52334,95.14,2.111871e+32,11.730134,-100.791824,0.4189424,26000,100,[-0.905  2.564],1.0,77588000.0,1,,754807000.0,35.268482,100.0,-65.52334354192018,3360.212224960327,52.119118,7586424300.0,-48.672707,,260,0.8582585,2.0,0.018648975,1.0,-74.42804,-1.3158507e+18,True
-1072.8644,,974.76294,-1.0,100.0,1.0,2759844,-73.464966,436360280000.0,0.86167204,-64.17181,92.73,7.5538575e+30,10.913529,-93.42344,0.4189424,26100,100,[-0.911  2.439],1.0,988597440.0,1,,9725767000.0,29.251629,100.0,-64.1718103994429,3370.4950864315033,54.25061,97756000000.0,-39.17283,,261,0.86167204,2.0,0.074211955,1.0,-73.464966,-2.6963303e+17,True
-570.32837,,521.8413,-1.0,100.0,1.0,2769507,-61.547195,681716540.0,0.8567892,-67.01285,96.63,1.281667e+30,10.055177,-87.52467,0.4189424,26200,100,[-0.924  2.315],1.0,2683252.0,1,,18387032.0,20.511822,100.0,-67.01285297423601,3383.0828895568848,38.139824,182138690.0,-49.38485,,262,0.8567892,2.0,0.10123934,1.0,-61.547195,-5.4893852e+16,True
-2889.1528,,2743.1536,-1.0,100.0,1.0,2778756,-66.90286,69522.61,0.8646984,-63.867767,92.49,1941198300.0,12.212072,-114.79928,0.4189424,26300,100,[-0.87   2.428],1.0,443.2772,1,,4155.44,50.931515,100.0,-63.86776416867971,3395.5441329479218,66.1823,41785.496,-48.616978,,263,0.8646984,2.0,0.116436884,1.0,-66.90286,-6502283.0,True
-945.39496,,888.7464,-1.0,100.0,1.0,2787699,-56.368473,564461.44,0.86108816,-62.021534,89.43,12577168000000.0,9.197892,-90.37898,0.4189424,26400,100,[-0.878  2.366],1.0,949.01385,1,,3410.3347,28.357454,100.0,-62.02152950137854,3407.593772649765,41.22475,23400.766,-49.154232,,264,0.86108816,2.0,0.08925483,1.0,-56.368473,-201467400.0,True
-2276.9187,,2152.6335,-1.0,100.0,1.0,2797150,-64.87747,849846.56,0.8562302,-65.51755,94.51,28697651000.0,10.914771,-110.61191,0.4189424,26500,100,[-0.779  2.442],1.0,541.7316,1,,3999.5376,45.09436,100.0,-65.51754764005541,3422.5506539344788,61.06256,40087.953,-49.549347,,265,0.8562302,2.0,0.08270734,1.0,-64.87747,-21904688.0,True
-830.92175,,777.9269,-1.0,100.0,1.0,2806370,-60.79622,1604962600.0,0.8528545,-63.453583,92.2,2.5457034e+32,11.165014,-89.01272,0.4189424,26600,100,[-1.025  2.49 ],1.0,10512540.0,1,,87071500.0,25.559134,100.0,-63.453584885001185,3435.6328654289246,39.873566,872249500.0,-49.139153,,266,0.8528545,2.0,0.022595583,1.0,-60.79622,-8.455763e+17,True
-2267.5647,,2151.6514,-1.0,100.0,1.0,2815513,-74.783585,177132.4,0.8555572,-63.359085,91.43,5993173500.0,11.556702,-108.28229,0.4189424,26700,100,[-0.993  2.611],1.0,147.90111,1,,556.44946,44.923203,100.0,-63.35908411845565,3449.315176486969,58.97058,4992.1655,-49.311707,,267,0.8555572,2.0,0.026908975,1.0,-74.783585,-9150966.0,True
-1029.4417,,966.2696,-1.0,100.0,1.0,2824548,-56.92659,119102540.0,0.857006,-62.634212,90.35,1.663893e+25,9.924739,-92.09213,0.4189424,26800,100,[-1.103  2.551],1.0,180722.94,1,,972669.7,29.457924,100.0,-62.6342096221447,3463.4468133449554,43.533997,8918712.0,-48.558136,,268,0.857006,2.0,1.1204768,1.0,-56.92659,-257690700000000.0,True
-629.33905,,585.70764,-1.0,100.0,1.0,2833545,-61.205498,20467003000.0,0.85437787,-62.082176,89.97,2.273331e+33,9.196592,-84.46812,0.4189424,26900,100,[-1.15   2.667],1.0,126037200.0,1,,1024449400.0,22.385942,100.0,-62.08217551752925,3476.0687885284424,36.17992,10075945000.0,-48.288197,,269,0.85437787,2.0,0.06580234,1.0,-61.205498,-2.0803924e+18,True
-578.0365,,538.8463,-1.0,100.0,1.0,2842486,-70.23838,1533939300.0,0.86001414,-61.398262,89.41,2.8790756e+30,8.791204,-82.88223,0.4189424,27000,100,[-1.155  2.792],1.0,3220277.5,1,,24461102.0,21.483973,100.0,-61.39826057136059,3490.951369524002,34.289204,237958110.0,-48.59303,,270,0.86001414,2.0,0.12277936,1.0,-70.23838,-6.649976e+16,True
