InitialReturnMin,StdIW,MinBehavPdf,MinIW,EpRewMean,Bound,OptimizationReturnMean,VarianceInitializer,EpThisIter,InitialBound,OptimizationReturnMin,Iteration,Weights,LearnableVariance,EpisodesSoFar,Penalization,EmpiricalD2Arithmetic,WReturnMean,ESSRenyiArithmetic,ReturnStepMaxmin,MeanEntropy,TimeElapsed,DivergenceHarmonic,InitialReturnStd,EpLenMean,ReturnStepMax,InitialReturnMean,ReturnMeanIW,Inner Iteration,MeanIW,EmpiricalD2Harmonic,MaxIW,InitialReturnMax,MeanD2-0,Epsilon,OptimizationReturnMax,MinTargetPdf,StdWReturnMean,ESSRenyiHarmonic,TimestepsSoFar
-95.794815,23785516.0,-62.691925,0.0055961064,-64.16339541554451,-2.285782e+16,31.63142,-1.0,100,-1199.6814,,203,[0.136 2.378],,20300,True,1.0,1130.4155,100.0,0.8575528,0.4189424,2900.7224435806274,1.0889432e+29,11.396003,93.86,0.8575528,-64.1634,3401639200.0,1,3529816.2,1.0,226739250.0,-50.20932,1.0,2.0,45.585495,-62.691925,,100.0,2356564
-84.89821,1116554000.0,-69.30952,0.051221117,-62.33997702926397,-5.9043555e+19,22.55823,-1.0,100,-656.33673,,204,[-0.094  2.477],,20400,True,1.0,588.6423,100.0,0.8622987,0.4189424,2912.567139148712,7.607016e+35,8.931318,91.66,0.8622987,-62.33998,19972487000.0,1,124270820.0,1.0,11196194000.0,-39.8328,1.0,2.0,45.065407,-69.30952,,100.0,2365730
-94.28167,110849790.0,-63.007557,0.09402802,-64.08615109220148,-1.0167436e+17,30.19552,-1.0,100,-1117.3584,,205,[-0.076  2.601],,20500,True,1.0,1018.3928,100.0,0.8546998,0.4189424,2926.672078847885,1.05543546e+30,10.325865,93.26,0.8546998,-64.08615,9400140000.0,1,18816880.0,1.0,854067900.0,-39.792725,1.0,2.0,54.488945,-63.007557,,100.0,2375056
-85.28183,142241.42,-68.98067,0.0066800057,-62.69761914566159,-20101816000.0,22.584211,-1.0,100,-672.5876,,206,[-0.077  2.726],,20600,True,1.0,604.2578,100.0,0.859976,0.4189424,2937.033124923706,8.651365e+16,9.706246,91.31,0.859976,-62.697617,3188406.0,1,17304.348,1.0,1429665.1,-40.00535,1.0,2.0,45.27648,-68.98067,,100.0,2384187
-94.6767,2865.3628,-68.362366,0.096272156,-64.0429574239254,-30682568.0,30.63374,-1.0,100,-1117.7372,,207,[-0.166  2.638],,20700,True,1.0,1050.8832,100.0,0.8638023,0.4189424,2950.6216819286346,203703030000.0,10.604587,92.76,0.8638023,-64.04296,508077.28,1,708.538,1.0,21420.08,-49.891838,1.0,2.0,44.78486,-68.362366,,100.0,2393463
-93.31997,297.4232,-60.683483,0.09833737,-65.10969223812222,-915652.94,28.210278,-1.0,100,-964.782,,208,[-0.27   2.568],,20800,True,1.0,901.95667,100.0,0.8685893,0.4189424,2962.161219596863,193381140.0,10.302279,94.17,0.8685893,-65.10969,41976.316,1,74.17424,1.0,2792.2014,-49.905704,1.0,2.0,43.414265,-60.683483,,100.0,2402880
-90.61201,6632192.0,-70.383514,0.50458395,-63.62030565947294,-2.5697456e+18,26.991701,-1.0,100,-920.69104,,209,[-0.292  2.51 ],,20900,True,1.0,835.2829,100.0,0.8610692,0.4189424,2974.6517293453217,9.052e+32,10.331064,92.64,0.8610692,-63.62031,669187140.0,1,1440430.8,1.0,50469770.0,-39.99231,1.0,2.0,50.619698,-70.383514,,100.0,2412144
-97.08245,449389760.0,-74.48778,0.29681185,-63.9630174537003,-3.5664226e+17,33.119434,-1.0,100,-1295.9124,,210,[-0.299  2.635],,21000,True,1.0,1221.4281,100.0,0.8577293,0.4189424,2988.7591247558594,2.2925436e+31,11.159357,93.02,0.8577293,-63.963013,10383811000.0,1,50802536.0,1.0,4508442000.0,-49.811142,1.0,2.0,47.27131,-74.48778,,100.0,2421446
-93.558395,31477950.0,-62.45069,0.48178238,-64.68916743591427,-4.4984044e+18,28.869228,-1.0,100,-1041.2352,,211,[-0.306  2.76 ],,21100,True,1.0,945.2137,100.0,0.8679931,0.4189424,3003.6274762153625,2.1945902e+33,10.572673,94.69,0.8679931,-64.68917,2018231900.0,1,4953097.5,1.0,298186400.0,-39.885933,1.0,2.0,53.672462,-62.45069,,100.0,2430915
-88.75768,41098.75,-68.19144,0.45639998,-61.38002769052982,-486724760000.0,27.377653,-1.0,100,-872.04785,,212,[-0.29   2.884],,21200,True,1.0,822.58496,100.0,0.86350113,0.4189424,3017.4348845481873,9.682173e+19,8.54687,89.24,0.86350113,-61.380024,4683566.5,1,10252.574,1.0,274958.62,-50.23584,1.0,2.0,38.521843,-68.19144,,100.0,2439839
-92.38424,202.04878,-60.678993,0.06174346,-61.15851924777031,-1274071.9,31.225723,-1.0,100,-1136.5057,,213,[-0.209  2.979],,21300,True,1.0,1045.4397,100.0,0.8548001,0.4189424,3028.2674808502197,181747440.0,8.390117,89.09,0.8548001,-61.158516,46319.86,1,66.65142,1.0,1499.0798,-40.114677,1.0,2.0,52.26956,-60.678993,,100.0,2448748
-80.707306,1396.1614,-75.08972,0.004755409,-60.885037962943315,-1093041.5,19.822268,-1.0,100,-499.09354,,214,[-0.459  2.984],,21400,True,1.0,466.1031,100.0,0.8637165,0.4189424,3042.5048747062683,1011117100.0,8.554578,88.77,0.8637165,-60.88504,43973.562,1,267.38025,1.0,13627.798,-49.247063,1.0,2.0,31.460243,-75.08972,,100.0,2457625
-91.97164,7464066.5,-67.107216,0.064328566,-61.31963617607951,-210135450000000.0,30.652004,-1.0,100,-1135.1515,,215,[-0.568  2.924],,21500,True,1.0,1043.0862,100.0,0.85811263,0.4189424,3053.1046118736267,5.209129e+24,10.1755,89.4,0.85811263,-61.319637,418535900.0,1,1153171.5,1.0,60239188.0,-39.416092,1.0,2.0,52.55555,-67.107216,,100.0,2466565
-93.63959,8938.645,-73.044174,0.0046978914,-61.544524293839935,-1637129.0,32.095066,-1.0,100,-1233.8218,,216,[-0.521  2.808],,21600,True,1.0,1137.7317,100.0,0.8612598,0.4189424,3063.6660969257355,281894300.0,10.374904,89.87,0.8612598,-61.54452,23740.752,1,925.729,1.0,89862.54,-39.947723,1.0,2.0,53.691864,-73.044174,,100.0,2475552
-97.92089,37552824.0,-68.661354,0.0403428,-63.386771370172504,-3.1191245e+17,34.534122,-1.0,100,-1374.958,,217,[-0.513  2.87 ],,21700,True,1.0,1296.4318,100.0,0.8590299,0.4189424,3076.9864757061005,1.577626e+31,10.189522,92.16,0.8590299,-63.386772,5235418600.0,1,8222377.5,1.0,290426800.0,-49.383553,1.0,2.0,48.53734,-68.661354,,100.0,2484768
-85.37808,102756104.0,-61.336407,0.0005392962,-62.49389863356948,-1.2376805e+19,22.884182,-1.0,100,-672.75977,,218,[-0.515  2.995],,21800,True,1.0,629.8974,100.0,0.86020386,0.4189424,3086.9396743774414,8.337442e+34,10.305895,90.97,0.86020386,-62.493896,1892935800.0,1,11841780.0,1.0,1030579900.0,-49.51838,1.0,2.0,35.859703,-61.336407,,100.0,2493865
-96.47937,4663093.0,-61.55616,0.69631463,-60.524213758111,-1934673900000000.0,35.95516,-1.0,100,-1497.923,,219,[-0.502  3.12 ],,21900,True,1.0,1391.0984,100.0,0.86332566,0.4189424,3098.9687316417694,3.2797695e+26,9.915901,88.21,0.86332566,-60.524216,860138600.0,1,1025502.0,1.0,32854086.0,-39.86801,1.0,2.0,56.61136,-61.55616,,100.0,2502686
-97.811165,10157445.0,-64.32506,0.06708175,-62.13667185872793,-2.761036e+17,35.67449,-1.0,100,-1435.2246,,220,[-0.449  3.233],,22000,True,1.0,1358.1332,100.0,0.8587638,0.4189424,3112.276263475418,1.282606e+31,9.244663,91.26,0.8587638,-62.136673,1079867300.0,1,1791353.0,1.0,75661270.0,-49.71911,1.0,2.0,48.092056,-64.32506,,100.0,2511812
-85.090614,105498140.0,-60.00332,0.009971497,-60.49343364268541,-5.641971e+16,24.59718,-1.0,100,-735.3594,,221,[-0.465  3.356],,22100,True,1.0,693.66956,100.0,0.85874546,0.4189424,3125.4579689502716,1.831302e+30,9.415324,88.0,0.85874546,-60.49343,2632053500.0,1,14546226.0,1.0,1036027400.0,-49.724606,1.0,2.0,35.36601,-60.00332,,100.0,2520612
-97.05538,87669590.0,-60.166004,0.05639333,-60.66668512880802,-1.0647562e+17,36.3887,-1.0,100,-1530.1578,,222,[-0.489  3.234],,22200,True,1.0,1419.9808,100.0,0.8594569,0.4189424,3139.261106491089,9.338745e+29,9.789974,88.53,0.8594569,-60.666683,7590678500.0,1,13397949.0,1.0,826011970.0,-39.56257,1.0,2.0,57.492813,-60.166004,,100.0,2529465
-84.362495,248529.39,-70.299065,0.023173636,-61.63821263939142,-1004669060.0,22.724281,-1.0,100,-668.38336,,223,[-0.47  3.11],,22300,True,1.0,603.0454,100.0,0.858429,0.4189424,3151.209501504898,234340950000000.0,9.308726,90.08,0.858429,-61.638206,4412754.0,1,26980.432,1.0,2498424.0,-40.087936,1.0,2.0,44.27456,-70.299065,,100.0,2538473
-83.11629,61381680.0,-60.012703,0.23747644,-61.11201424151659,-2.5157762e+16,22.004272,-1.0,100,-617.4882,,224,[-0.558  3.199],,22400,True,1.0,555.5277,100.0,0.8557985,0.4189424,3161.554708003998,1.6484625e+29,8.4462805,89.3,0.8557985,-61.112015,1468847200.0,1,6995216.0,1.0,616049700.0,-40.001442,1.0,2.0,43.114845,-60.012703,,100.0,2547403
-97.38377,300198820.0,-64.36421,0.07726955,-61.365199721902606,-7.641214e+18,36.018574,-1.0,100,-1511.0771,,225,[-0.588  3.32 ],,22500,True,1.0,1401.149,100.0,0.8616314,0.4189424,3171.8200562000275,4.831221e+33,10.188785,89.61,0.8616314,-61.3652,20019780000.0,1,31190026.0,1.0,3017486600.0,-39.955257,1.0,2.0,57.428516,-64.36421,,100.0,2556364
-81.66764,6435428.5,-60.671993,0.16673471,-60.09791990295052,-69048230000000.0,21.569721,-1.0,100,-598.41644,,226,[-0.558  3.442],,22600,True,1.0,538.8838,100.0,0.86610174,0.4189424,3181.260689496994,1.3450465e+24,8.580845,87.78,0.86610174,-60.09792,24853046.0,1,852420.9,1.0,63137828.0,-39.405403,1.0,2.0,42.262238,-60.671993,,100.0,2565142
-91.405556,25593000.0,-57.686497,0.015137121,-60.40860422074795,-2.4879708e+16,30.996954,-1.0,100,-1125.7894,,227,[-0.626  3.546],,22700,True,1.0,1038.697,100.0,0.86866605,0.4189424,3192.233184337616,8.159937e+28,8.825306,88.35,0.86866605,-60.408604,2676602600.0,1,4986063.5,1.0,178195220.0,-40.289,1.0,2.0,51.116554,-57.686497,,100.0,2573977
-94.27162,62503904.0,-57.853237,0.086048625,-60.22224703773856,-7.1091475e+18,34.049374,-1.0,100,-1351.5854,,228,[-0.593  3.426],,22800,True,1.0,1253.198,100.0,0.85837156,0.4189424,3202.9953677654266,5.2204575e+33,9.687002,87.46,0.85837156,-60.222244,7157025000.0,1,9595453.0,1.0,515133470.0,-39.941307,1.0,2.0,54.330315,-57.853237,,100.0,2582723
-90.8183,5921067.5,-60.153915,0.028753823,-60.81315537080169,-2648177800000000.0,30.005144,-1.0,100,-1030.6594,,229,[-0.81   3.549],,22900,True,1.0,972.19305,100.0,0.8626009,0.4189424,3213.385196685791,2.051295e+27,8.478472,88.36,0.8626009,-60.813156,734126460.0,1,1107026.1,1.0,53730940.0,-48.93633,1.0,2.0,41.88197,-60.153915,,100.0,2591559
-93.223656,50700652.0,-65.445305,0.009856378,-61.162780980467794,-7067541000000000.0,32.060875,-1.0,100,-1207.6852,,230,[-0.78   3.428],,23000,True,1.0,1113.0367,100.0,0.863508,0.4189424,3227.3041446208954,5.5751745e+27,9.2269745,89.14,0.863508,-61.162785,3431444000.0,1,5739938.0,1.0,509027070.0,-39.935577,1.0,2.0,53.28808,-65.445305,,100.0,2600473
-90.33289,917951360.0,-58.327682,0.05111805,-58.86743817344308,-1.2547278e+17,31.465456,-1.0,100,-1157.1523,,231,[-0.74   3.547],,23100,True,1.0,1069.2218,100.0,0.8631507,0.4189424,3241.2507388591766,2.0359532e+30,8.896455,85.95,0.8631507,-58.867435,37996028000.0,1,100303920.0,1.0,9219791000.0,-38.970722,1.0,2.0,51.36217,-58.327682,,100.0,2609068
-83.94307,1496106.9,-63.88,0.2073512,-59.793999848514794,-9.728982e+16,24.149073,-1.0,100,-689.78973,,232,[-0.725  3.423],,23200,True,1.0,650.0311,100.0,0.85914373,0.4189424,3255.1816453933716,5.987156e+30,8.176403,87.61,0.85914373,-59.794,70089790.0,1,305936.9,1.0,14346537.0,-49.405704,1.0,2.0,34.537365,-63.88,,100.0,2617829
-88.18994,147056.95,-58.627026,0.093179986,-61.31597553178668,-10371457000000.0,26.873964,-1.0,100,-882.2871,,233,[-0.724  3.548],,23300,True,1.0,804.3164,100.0,0.8655758,0.4189424,3266.521728992462,1.7692191e+22,9.061256,89.56,0.8655758,-61.31597,4612533.0,1,22027.367,1.0,1464696.8,-39.824516,1.0,2.0,48.365425,-58.627026,,100.0,2626785
-97.04364,232768100.0,-68.17235,0.026671065,-63.0140248221159,-2.7512226e+19,34.029617,-1.0,100,-1361.8481,,234,[-0.641  3.642],,23400,True,1.0,1285.6495,100.0,0.86291873,0.4189424,3280.990490436554,1.303515e+35,11.297556,92.3,0.86291873,-63.014027,32245258000.0,1,33899316.0,1.0,2276954000.0,-49.230804,1.0,2.0,47.812836,-68.17235,,100.0,2636015
-89.54528,19402486.0,-64.39944,0.010965007,-60.01105942010879,-1.6770677e+16,29.534222,-1.0,100,-999.2973,,235,[-0.672  3.52 ],,23500,True,1.0,945.65576,100.0,0.8622812,0.4189424,3291.3712565898895,9.773872e+28,8.566534,87.51,0.8622812,-60.01106,629975600.0,1,2883583.2,1.0,166669970.0,-49.42913,1.0,2.0,40.11615,-64.39944,,100.0,2644766
-82.91651,432543.72,-69.22421,0.037189636,-61.309592775404454,-18679870000000.0,21.606918,-1.0,100,-573.58484,,236,[-0.663  3.396],,23600,True,1.0,536.80817,100.0,0.860636,0.4189424,3302.403699159622,2.5795884e+23,8.363569,89.86,0.860636,-61.309593,11703154.0,1,73736.6,1.0,4244939.5,-49.69956,1.0,2.0,33.216953,-69.22421,,100.0,2653752
-99.58935,2669793.5,-57.93141,0.08054555,-60.48390241026878,-3327204000000000.0,39.105446,-1.0,100,-1754.2062,,237,[-0.584  3.492],,23700,True,1.0,1635.2855,100.0,0.86690634,0.4189424,3312.9376196861267,7.826805e+26,10.298048,88.37,0.86690634,-60.483906,945724200.0,1,568785.94,1.0,23689380.0,-39.85775,1.0,2.0,59.731598,-57.93141,,100.0,2662589
-85.1275,10633710.0,-70.08009,0.109134346,-60.05145063593984,-1075864100000000.0,25.076052,-1.0,100,-779.63074,,238,[-0.633  3.377],,23800,True,1.0,711.01416,100.0,0.85885483,0.4189424,3325.8286261558533,2.4582458e+26,9.066744,86.97,0.85885483,-60.05145,129339624.0,1,1332378.8,1.0,106518936.0,-39.75602,1.0,2.0,45.371483,-70.08009,,100.0,2671286
-95.94854,191892.31,-61.75313,0.14741702,-60.76754039511084,-207779350000.0,35.181,-1.0,100,-1396.1261,,239,[-0.683  3.263],,23900,True,1.0,1324.7129,100.0,0.8553976,0.4189424,3334.8863813877106,8.4628514e+18,9.327927,88.33,0.8553976,-60.76754,22255646.0,1,32178.63,1.0,1727086.0,-49.661503,1.0,2.0,46.287037,-61.75313,,100.0,2680119
-84.89688,7316882.5,-64.57156,0.11039593,-59.94122577905655,-309356060000000.0,24.955656,-1.0,100,-735.332,,240,[-0.448  3.177],,24000,True,1.0,692.7573,100.0,0.859205,0.4189424,3343.558300971985,5.279326e+25,8.364967,87.1,0.859205,-59.941227,452840030.0,1,980723.06,1.0,71194960.0,-49.157665,1.0,2.0,35.739216,-64.57156,,100.0,2688829
-89.098045,145085780.0,-75.95394,0.21114421,-61.50585592955351,-5.8971846e+17,27.59219,-1.0,100,-925.46106,,241,[-0.392  3.289],,24100,True,1.0,846.1621,100.0,0.8685015,0.4189424,3352.791692495346,5.529702e+31,9.210493,90.24,0.8685015,-61.505856,8258297000.0,1,21366118.0,1.0,1412078800.0,-40.32189,1.0,2.0,48.776154,-75.95394,,100.0,2697853
-83.86728,266130740.0,-66.66601,0.3971236,-58.460029076933864,-2.248852e+16,25.407251,-1.0,100,-800.1907,,242,[-0.385  3.164],,24200,True,1.0,734.1371,100.0,0.8605865,0.4189424,3362.4044353961945,1.1589862e+29,9.4132185,85.41,0.8605865,-58.460026,5149253600.0,1,29534946.0,1.0,2671510000.0,-39.350735,1.0,2.0,44.516544,-66.66601,,100.0,2706394
-87.65595,56803944.0,-61.36025,0.3305408,-60.98503768414259,-2.3702989e+18,26.670916,-1.0,100,-843.7847,,243,[-0.411  3.042],,24300,True,1.0,793.40686,100.0,0.85806996,0.4189424,3375.398051738739,2.2136771e+33,9.059202,89.2,0.85806996,-60.98504,5463223000.0,1,9940089.0,1.0,494564380.0,-48.77977,1.0,2.0,38.876183,-61.36025,,100.0,2715314
-93.7313,15283011.0,-73.137085,0.55629086,-62.45736723139882,-1.3541684e+17,31.273933,-1.0,100,-1160.0017,,244,[-0.195  2.917],,24400,True,1.0,1064.2686,100.0,0.8578896,0.4189424,3388.764515399933,2.0007434e+30,9.284922,91.2,0.8578896,-62.457367,720682750.0,1,1657251.6,1.0,153658420.0,-40.139404,1.0,2.0,53.591896,-73.137085,,100.0,2724434
-99.21851,8592391.0,-69.40657,0.52552164,-62.59379602760077,-1.7753374e+16,36.624718,-1.0,100,-1508.4785,,245,[-0.203  3.042],,24500,True,1.0,1427.1151,100.0,0.8626646,0.4189424,3399.598513841629,4.760657e+28,9.259873,91.77,0.8626646,-62.5938,915741250.0,1,1341074.1,1.0,78651870.0,-49.811985,1.0,2.0,49.40653,-69.40657,,100.0,2733611
-84.003654,549485670000.0,-64.11443,0.14490142,-62.718760367333886,-6.704147e+17,21.284895,-1.0,100,-578.20624,,246,[-0.225  3.165],,24600,True,1.0,539.8082,100.0,0.86508447,0.4189424,3411.1431772708893,3.0481097e+32,9.314586,91.61,0.86508447,-62.71876,6296425000000.0,1,55226606000.0,1.0,5522540000000.0,-50.062805,1.0,2.0,33.94085,-64.11443,,100.0,2742772
-84.73967,22015.986,-60.117977,0.018149689,-59.74778939783573,-475193150.0,24.99188,-1.0,100,-727.23157,,247,[-0.252  3.287],,24700,True,1.0,686.75714,100.0,0.8635863,0.4189424,3422.6154685020447,136936410000000.0,7.884356,87.46,0.8635863,-59.747787,1539354.5,1,2519.2634,1.0,221230.64,-49.89299,1.0,2.0,34.84668,-60.117977,,100.0,2751518
-96.96571,31112210.0,-59.93525,0.044846945,-62.910504179298876,-149842740000000.0,34.05521,-1.0,100,-1360.5524,,248,[-0.009  3.229],,24800,True,1.0,1255.9966,100.0,0.85678756,0.4189424,3435.9510686397552,2.0535834e+24,9.810164,92.16,0.85678756,-62.910503,1800885400.0,1,3190115.0,1.0,312742340.0,-40.958008,1.0,2.0,56.007706,-59.93525,,100.0,2760734
-91.98258,32162942.0,-62.65346,0.06565291,-62.547629089057445,-5945131300000000.0,29.434954,-1.0,100,-1036.4178,,249,[-0.068  3.339],,24900,True,1.0,976.166,100.0,0.8683214,0.4189424,3449.393994808197,9.73473e+27,10.476145,91.56,0.8683214,-62.54763,4378809000.0,1,4507652.0,1.0,295200740.0,-49.465816,1.0,2.0,42.516766,-62.65346,,100.0,2769890
-92.89407,15133632.0,-65.09764,0.04509466,-61.34608045727015,-1.1336477e+16,31.547993,-1.0,100,-1194.7195,,250,[-0.103  3.459],,25000,True,1.0,1100.6982,100.0,0.8594375,0.4189424,3462.6920425891876,1.4536263e+28,10.267541,90.15,0.8594375,-61.346073,1754691700.0,1,1927927.6,1.0,150151620.0,-39.782833,1.0,2.0,53.11124,-65.09764,,100.0,2778905
-88.312645,3238757.0,-62.39335,0.00055730744,-63.082390987426045,-3929722300000.0,25.230253,-1.0,100,-793.93085,,251,[-0.055  3.575],,25100,True,1.0,717.89014,100.0,0.86335653,0.4189424,3478.0865643024445,2.6704252e+21,9.018009,92.77,0.86335653,-63.082386,33735100.0,1,394790.97,1.0,32075152.0,-40.549316,1.0,2.0,47.76333,-62.39335,,100.0,2788182
-79.8474,8201290.5,-56.875717,0.058335017,-60.715934219062326,-3682005700000.0,19.131462,-1.0,100,-470.7718,,252,[0.019 3.675],,25200,True,1.0,440.76395,100.0,0.8576424,0.4189424,3491.681492328644,1.5054052e+22,8.645871,89.56,0.8576424,-60.71593,52401590.0,1,965365.75,1.0,82258100.0,-49.842896,1.0,2.0,30.004501,-56.875717,,100.0,2797138
-84.04953,7996.3145,-63.190536,0.01902187,-61.45227807536721,-13793661.0,22.597254,-1.0,100,-626.17505,,253,[0.25  3.581],,25300,True,1.0,588.1011,100.0,0.8680761,0.4189424,3505.9791929721832,121486340000.0,8.801435,89.64,0.8680761,-61.452274,522221.62,1,2029.8085,1.0,59502.547,-50.25178,1.0,2.0,33.79775,-63.190536,,100.0,2806102
-90.383675,1178436.9,-59.981983,0.0360222,-61.554296489954,-115799620000.0,28.82938,-1.0,100,-961.71277,,254,[0.498 3.613],,25400,True,1.0,907.314,100.0,0.8700899,0.4189424,3520.1237535476685,4.521354e+18,8.728172,90.26,0.8700899,-61.5543,120134190.0,1,134024.56,1.0,11845340.0,-49.984577,1.0,2.0,40.399097,-59.981983,,100.0,2815128
-81.72847,7530.277,-52.06413,0.075966045,-60.58330973282457,-3664763.0,21.14516,-1.0,100,-556.62866,,255,[0.581 3.706],,25500,True,1.0,501.1181,100.0,0.8627594,0.4189424,3535.267408847809,3507100700.0,7.3484926,88.17,0.8627594,-60.58331,377150.6,1,898.68854,1.0,75636.63,-40.918724,1.0,2.0,40.809746,-52.06413,,100.0,2823945
-84.05647,49454000.0,-54.47004,0.042259216,-61.18117700695991,-9.898463e+17,22.875296,-1.0,100,-626.06165,,256,[0.335 3.748],,25600,True,1.0,588.79333,100.0,0.8656732,0.4189424,3549.543369293213,7.05345e+32,8.094082,89.31,0.8656732,-61.18117,75232920.0,1,5518920.5,1.0,496147900.0,-50.61818,1.0,2.0,33.438293,-54.47004,,100.0,2832876
-89.74282,200.99922,-61.377808,0.044975094,-63.13010613322258,-721672.06,26.612717,-1.0,100,-882.9933,,257,[0.559 3.638],,25700,True,1.0,802.63116,100.0,0.85893524,0.4189424,3560.013745069504,74043160.0,9.715689,91.89,0.85893524,-63.130108,30127.71,1,65.3494,1.0,1284.7379,-40.640793,1.0,2.0,49.102028,-61.377808,,100.0,2842065
-96.08072,347519.25,-59.050026,0.016829573,-61.10341288670897,-8087415400000000.0,34.977306,-1.0,100,-1376.8678,,258,[0.552 3.575],,25800,True,1.0,1306.7756,100.0,0.8554564,0.4189424,3570.441211462021,1.3311526e+28,9.130372,88.59,0.8554564,-61.103416,138094270.0,1,123843.07,1.0,1973869.4,-50.22341,1.0,2.0,45.857307,-59.050026,,100.0,2850924
-84.950485,42165016.0,-63.953766,0.1300157,-61.88406819939613,-2.315666e+19,23.066418,-1.0,100,-677.067,,259,[0.53  3.699],,25900,True,1.0,612.93384,100.0,0.86525476,0.4189424,3585.758311510086,1.303544e+35,8.993014,90.8,0.86525476,-61.884068,2223144700.0,1,7105570.5,1.0,348540770.0,-41.085583,1.0,2.0,43.864902,-63.953766,,100.0,2860004
-85.680756,47690265000.0,-58.83081,0.017671319,-62.37502109900117,-5.405749e+16,23.305737,-1.0,100,-651.5497,,260,[0.521 3.823],,26000,True,1.0,609.908,100.0,0.8615689,0.4189424,3596.0075962543488,1.6848164e+30,8.170115,90.88,0.8615689,-62.37502,3139449700000.0,1,4806771700.0,1.0,479317900000.0,-50.334957,1.0,2.0,35.3458,-58.83081,,100.0,2869092
-88.44879,6981178.0,-65.56549,0.17254531,-62.05475413426757,-3.2205383e+16,26.394035,-1.0,100,-834.4588,,261,[0.53  3.698],,26100,True,1.0,787.4041,100.0,0.86131644,0.4189424,3606.9290130138397,4.683961e+29,9.526749,90.84,0.86131644,-62.054756,693337100.0,1,999162.94,1.0,68948216.0,-50.876167,1.0,2.0,37.572624,-65.56549,,100.0,2878176
-81.763504,124319420.0,-57.654694,0.7492683,-61.31482339471579,-2.2848236e+16,20.44868,-1.0,100,-542.2538,,262,[0.57  3.817],,26200,True,1.0,486.20215,100.0,0.85872114,0.4189424,3619.116115808487,1.661335e+29,8.249463,89.91,0.85872114,-61.31483,284524900.0,1,14486435.0,1.0,1234534700.0,-40.75512,1.0,2.0,41.008385,-57.654694,,100.0,2887167
-96.92289,21861406.0,-62.98689,0.371093,-60.55315625160932,-8.933065e+17,36.369736,-1.0,100,-1503.4282,,263,[0.537 3.937],,26300,True,1.0,1398.9454,100.0,0.8637824,0.4189424,3631.427341222763,7.308911e+31,8.728575,89.05,0.8637824,-60.553154,5159793000.0,1,4527217.5,1.0,163719600.0,-40.934536,1.0,2.0,55.988354,-62.98689,,100.0,2896072
-89.11615,14976021.0,-65.72693,0.0626149,-62.145815736949444,-3125370000000000.0,26.970335,-1.0,100,-886.7485,,264,[0.505 3.816],,26400,True,1.0,813.18933,100.0,0.8627723,0.4189424,3644.867828607559,1.8049007e+27,9.262316,91.17,0.8627723,-62.145817,1009890750.0,1,1913532.8,1.0,149911230.0,-42.13778,1.0,2.0,46.97837,-65.72693,,100.0,2905189
-90.31929,2757680.0,-59.939133,0.069314465,-62.15157133236527,-1.1498949e+16,28.167717,-1.0,100,-911.62836,,265,[0.548 3.934],,26500,True,1.0,859.6331,100.0,0.8579381,0.4189424,3660.0869534015656,4.890156e+28,8.137117,90.59,0.8579381,-62.151566,343585180.0,1,437686.4,1.0,26670476.0,-50.822754,1.0,2.0,39.496536,-59.939133,,100.0,2914248
-89.32102,62083336.0,-60.871574,0.06519221,-61.00422785460949,-3.2757695e+17,28.316795,-1.0,100,-914.9005,,266,[0.493 3.822],,26600,True,1.0,864.0094,100.0,0.86444247,0.4189424,3674.0194454193115,4.142869e+31,7.884711,89.06,0.86444247,-61.004227,5077495300.0,1,7312684.0,1.0,621554400.0,-50.24665,1.0,2.0,39.07437,-60.871574,,100.0,2923154
-80.12602,35920.03,-61.060036,0.026080078,-61.496053472906354,-73882184.0,18.629969,-1.0,100,-440.8178,,267,[0.713 3.703],,26700,True,1.0,412.4283,100.0,0.85886765,0.4189424,3686.9917516708374,6604356000000.0,8.084096,90.09,0.85886765,-61.496056,920066.44,1,5148.2056,1.0,354985.03,-50.94156,1.0,2.0,29.184464,-61.060036,,100.0,2932163
-83.87434,2721917.5,-58.915665,0.021222375,-61.04208971500397,-4.5153572e+17,22.832247,-1.0,100,-651.1301,,268,[0.614 3.626],,26800,True,1.0,589.9084,100.0,0.8598797,0.4189424,3699.7880845069885,5.4389626e+31,8.282326,89.84,0.8598797,-61.042084,108849896.0,1,616536.0,1.0,17153928.0,-41.016754,1.0,2.0,42.857582,-58.915665,,100.0,2941147
-89.801414,15770067.0,-65.95415,0.08120423,-61.92914573833346,-6.6406895e+17,27.872265,-1.0,100,-950.45734,,269,[0.663 3.741],,26900,True,1.0,869.4746,100.0,0.8639791,0.4189424,3713.451777935028,6.723517e+31,9.623473,90.51,0.8639791,-61.929146,610967400.0,1,2257183.2,1.0,152629070.0,-40.51036,1.0,2.0,49.291054,-65.95415,,100.0,2950198
-90.227425,246668420.0,-71.31677,0.02588897,-60.737256190031765,-1.5281092e+17,29.490168,-1.0,100,-1026.2585,,270,[0.68  3.865],,27000,True,1.0,943.5535,100.0,0.8581012,0.4189424,3726.859312057495,3.413312e+30,8.595555,88.7,0.8581012,-60.737255,11317486000.0,1,30037516.0,1.0,2423971300.0,-40.4143,1.0,2.0,49.813126,-71.31677,,100.0,2959068
