InitialReturnMax,OptimizationReturnMin,InitialReturnMean,StdWReturnMean,TimeElapsed,VarianceInitializer,EmpiricalD2Arithmetic,ReturnStepMax,MinBehavPdf,TimestepsSoFar,WReturnMean,MinTargetPdf,DivergenceHarmonic,EmpiricalD2Harmonic,MaxIW,Iteration,InitialReturnMin,Bound,EpisodesSoFar,LearnableVariance,Epsilon,ESSRenyiHarmonic,MeanIW,EpLenMean,MeanEntropy,EpThisIter,ESSRenyiArithmetic,StdIW,ReturnStepMaxmin,Penalization,InitialBound,OptimizationReturnMax,MeanD2-0,MinIW,InitialReturnStd,ReturnMeanIW,Weights,OptimizationReturnMean,EpRewMean,Inner Iteration
-49.699085,,-59.396446,,1141.3597240447998,-1.0,1.0,0.8590149,-64.03031,2994800,591.5635,-64.03031,3.42307e+31,1.0,2246635500.0,272,-82.53114,-2.1022429e+17,27200,,2.0,100.0,27104122.0,87.0,0.4189424,100,100.0,226746000.0,0.8590149,True,-627.491,32.832058,1.0,0.92552644,7.506623,12542696000.0,[-1.036  4.615],23.134693,-59.39644837453962,1
-40.17589,,-59.05108,,1144.7871761322021,-1.0,1.0,0.8530424,-64.25856,3003427,737.7433,-64.25856,7.0135626e+30,1.0,86386136.0,273,-85.036354,-1.7765424e+17,27300,,2.0,100.0,915689.44,86.27,0.4189424,100,100.0,8591184.0,0.8530424,True,-804.81757,44.860462,1.0,0.013484925,7.906253,75837280.0,[-1.043  4.49 ],25.985275,-59.05108034923673,1
-49.46181,,-59.672382,,1148.4335958957672,-1.0,1.0,0.85932434,-58.181076,3012160,541.9174,-58.181076,5.7417454e+30,1.0,1219286500.0,274,-81.56918,-8.233988e+16,27400,,2.0,100.0,18200192.0,87.33,0.4189424,100,100.0,125414000.0,0.85932434,True,-576.27686,32.107372,1.0,0.0032361846,7.90238,1883053600.0,[-1.058  4.366],21.8968,-59.672383379042145,1
-39.835278,,-60.74312,,1151.3664071559906,-1.0,1.0,0.86273265,-66.13577,3021077,633.7234,-66.13577,7.17366e+30,1.0,978118460.0,275,-84.44858,-1.7769608e+17,27500,,2.0,100.0,11531131.0,89.17,0.4189424,100,100.0,97709890.0,0.86273265,True,-700.06287,44.6133,1.0,0.085771374,8.471992,5870528000.0,[-1.081  4.243],23.705456,-60.74311953634024,1
-39.3694,,-58.919666,,1153.9448471069336,-1.0,1.0,0.86629283,-57.949062,3029690,616.9191,-57.949062,8.676087e+28,1.0,30128598.0,276,-82.54556,-1.8303274e+16,27600,,2.0,100.0,316975.88,86.13,0.4189424,100,100.0,2996640.5,0.86629283,True,-679.0536,43.176163,1.0,0.095978074,7.6639533,164483250.0,[-1.089  4.119],23.625893,-58.91966656416655,1
-49.760418,,-59.643158,,1156.974944114685,-1.0,1.0,0.86817896,-60.591362,3038379,653.29346,-60.591362,3.4933728e+30,1.0,48734820.0,277,-84.07289,-7.335088e+16,27700,,2.0,100.0,1082540.1,86.89,0.4189424,100,100.0,5309131.5,0.86817896,True,-692.5347,34.312473,1.0,0.49756148,7.5154333,464484500.0,[-1.141  4.232],24.42973,-59.643161611557005,1
-39.461056,,-58.892426,,1160.2391712665558,-1.0,1.0,0.8590871,-62.554424,3046982,914.9882,-62.554424,2.3806604e+33,1.0,271943400.0,278,-87.909256,-3.8175324e+18,27800,,2.0,100.0,6409699.0,86.03,0.4189424,100,100.0,32153862.0,0.8590871,True,-993.2199,48.4482,1.0,0.32687938,8.544696,3444223700.0,[-1.121  4.356],29.016829,-58.89242686018348,1
-40.474854,,-59.648685,,1163.8139626979828,-1.0,1.0,0.8630028,-59.339256,3055716,386.06067,-59.339256,29789067000000.0,1.0,52764.62,279,-77.64073,-251440350.0,27900,,2.0,100.0,1706.3356,87.34,0.4189424,100,100.0,7115.3677,0.8630028,True,-432.0988,37.16588,1.0,0.040706698,7.8960004,138336.55,[-1.133  4.48 ],17.99205,-59.64868093878031,1
-40.78371,,-61.397247,,1167.66006398201,-1.0,1.0,0.8684435,-56.7076,3064691,779.97577,-56.7076,2.7501631e+32,1.0,202331820.0,280,-87.789345,-1.2213996e+18,28000,,2.0,100.0,2987703.0,89.75,0.4189424,100,100.0,20999482.0,0.8684435,True,-853.6204,47.005634,1.0,0.03420063,9.13416,1287749600.0,[-1.041  4.396],26.3921,-61.39724549949169,1
-40.22026,,-57.883865,,1171.4732332229614,-1.0,1.0,0.86293507,-59.187675,3073107,375.3554,-59.187675,3.0654333e+30,1.0,1231355300.0,281,-75.85165,-7.40952e+16,28100,,2.0,100.0,12532201.0,84.16,0.4189424,100,100.0,122498850.0,0.86293507,True,-417.6716,35.631386,1.0,0.05668904,7.24666,330571420.0,[-1.08   4.277],17.967785,-57.88386160433292,1
-39.8543,,-59.95458,,1175.1432807445526,-1.0,1.0,0.85530746,-65.35443,3081893,752.5406,-65.35443,2.4532697e+35,1.0,4869510000.0,282,-86.05096,-3.5234855e+19,28200,,2.0,100.0,52122876.0,87.86,0.4189424,100,100.0,484490270.0,0.85530746,True,-823.6733,46.196655,1.0,0.66139853,8.456938,30712949000.0,[-1.068  4.402],26.096376,-59.95458088293672,1
-39.982193,,-57.24019,,1178.8520576953888,-1.0,1.0,0.86190546,-59.18963,3090250,869.11835,-59.18963,2.830116e+30,1.0,162439330.0,283,-85.738945,-1.17406255e+17,28300,,2.0,100.0,2606702.0,83.57,0.4189424,100,100.0,17834120.0,0.86190546,True,-938.8998,45.756752,1.0,0.030300312,7.5458064,1380997500.0,[-1.068  4.527],28.498756,-57.240187062323095,1
-40.532764,,-59.34882,,1182.3848059177399,-1.0,1.0,0.86107373,-59.732803,3098943,821.01556,-59.732803,1.1640805e+30,1.0,1094688800.0,284,-86.78093,-7.692356e+16,28400,,2.0,100.0,34250684.0,86.93,0.4189424,100,100.0,145654990.0,0.86107373,True,-892.30347,46.248165,1.0,0.14933008,8.276155,13300759000.0,[-1.064  4.652],27.432114,-59.34881629958749,1
-39.766853,,-59.399532,,1186.1135153770447,-1.0,1.0,0.8594599,-53.552414,3107669,479.03464,-53.552414,4.9695567e+29,1.0,655281340.0,285,-79.65338,-3.7384366e+16,28500,,2.0,100.0,11613489.0,87.26,0.4189424,100,100.0,69344600.0,0.8594599,True,-532.05994,39.886528,1.0,0.00037291882,8.295549,1929093200.0,[-1.061  4.527],20.253853,-59.399530413150785,1
-49.2527,,-60.46938,,1189.866216659546,-1.0,1.0,0.8584735,-57.428406,3116521,1057.5604,-57.428406,3.8182924e+34,1.0,21814690.0,286,-92.012566,-1.1909293e+19,28600,,2.0,100.0,579554.2,88.52,0.4189424,100,100.0,2508923.5,0.8584735,True,-1118.5004,42.759865,1.0,0.5870763,7.911251,287791400.0,[-1.048  4.403],31.54318,-60.469380706399676,1
-40.031364,,-59.535976,,1193.4263563156128,-1.0,1.0,0.86519194,-80.28718,3125248,656.6828,-80.28718,1.0241615e+31,1.0,95649200.0,287,-83.57266,-2.0223936e+17,28700,,2.0,100.0,2498223.2,87.27,0.4189424,100,100.0,11388124.0,0.86519194,True,-719.8734,43.541298,1.0,0.020347634,8.883721,873477570.0,[-1.058  4.278],24.036684,-59.53597610771656,1
-40.39139,,-58.85069,,1197.2632665634155,-1.0,1.0,0.86136144,-60.77988,3133842,939.8379,-60.77988,1.101824e+19,1.0,2678966.0,288,-88.14784,-252353360000.0,28800,,2.0,100.0,34978.12,85.94,0.4189424,100,100.0,269776.8,0.86136144,True,-1015.85486,47.75645,1.0,0.15917343,9.028525,5924915.0,[-1.058  4.153],29.297161,-58.850682776123286,1
-40.20271,,-60.692207,,1200.8881390094757,-1.0,1.0,0.86664164,-65.59589,3142714,645.778,-65.59589,3344507000000000.0,1.0,202998.7,289,-84.73113,-3822646500.0,28900,,2.0,100.0,4048.1416,88.72,0.4189424,100,100.0,24083.146,0.86664164,True,-711.8664,44.528423,1.0,0.028239654,8.240641,393402.25,[-0.975  4.247],24.038923,-60.69220875382423,1
-39.873604,,-58.451805,,1204.2830872535706,-1.0,1.0,0.8665252,-60.58452,3151232,479.1007,-60.58452,3.0348012e+30,1.0,993703550.0,290,-79.26168,-9.0089336e+16,29000,,2.0,100.0,10185790.0,85.18,0.4189424,100,100.0,98854690.0,0.8665252,True,-530.81256,39.388077,1.0,0.00025658484,6.786013,4192312300.0,[-1.215  4.319],20.80987,-58.451809277236464,1
-48.837074,,-60.38005,,1208.006502866745,-1.0,1.0,0.8612322,-60.5989,3160079,692.953,-60.5989,2.2470563e+23,1.0,4395958.0,291,-85.33242,-21045606000000.0,29100,,2.0,100.0,75699.56,88.47,0.4189424,100,100.0,446900.8,0.8612322,True,-737.34515,36.495346,1.0,0.1317381,8.386425,36185560.0,[-1.209  4.194],24.952374,-60.38004729479551,1
-39.76095,,-61.224422,,1211.5633826255798,-1.0,1.0,0.85835755,-62.080883,3169033,928.8789,-62.080883,1.3161888e+30,1.0,471578340.0,292,-90.38925,-9.8022235e+16,29200,,2.0,100.0,6423981.5,89.54,0.4189424,100,100.0,48842270.0,0.85835755,True,-1014.31396,50.628304,1.0,0.28811592,8.84825,1672485900.0,[-1.151  4.084],29.164833,-61.22442075103521,1
-39.277008,,-58.632427,,1215.0055861473083,-1.0,1.0,0.858564,-58.524113,3177589,668.07446,-58.524113,4.8184742e+35,1.0,14616523000.0,293,-83.22063,-4.4681232e+19,29300,,2.0,100.0,177232540.0,85.56,0.4189424,100,100.0,1472500500.0,0.858564,True,-732.43835,43.94362,1.0,0.032875624,7.9683566,80588510000.0,[-1.112  4.202],24.588203,-58.632423635572195,1
-39.646454,,-59.203304,,1218.6304528713226,-1.0,1.0,0.8663173,-63.952682,3186248,700.3899,-63.952682,7.8493653e+34,1.0,947526000.0,294,-84.15982,-1.8504482e+19,29400,,2.0,100.0,11964426.0,86.59,0.4189424,100,100.0,94699450.0,0.8663173,True,-766.43036,44.513367,1.0,0.07673787,8.806935,6810214000.0,[-1.112  4.077],24.956518,-59.20330208733678,1
-49.23233,,-58.887527,,1222.1425077915192,-1.0,1.0,0.8591871,-56.812065,3194868,427.4324,-56.812065,6.765678e+32,1.0,657509900.0,295,-78.11861,-7.2346504e+17,29500,,2.0,100.0,6756689.5,86.2,0.4189424,100,100.0,65406412.0,0.8591871,True,-455.24405,28.886276,1.0,0.014262166,7.5893426,1497020500.0,[-1.147  3.958],19.231077,-58.887530680149794,1
-40.532562,,-61.03174,,1225.9882810115814,-1.0,1.0,0.8589721,-65.94954,3203833,623.0641,-65.94954,4.2527825e+30,1.0,34856584.0,296,-84.19611,-1.31054966e+17,29600,,2.0,100.0,766272.3,89.65,0.4189424,100,100.0,3830142.8,0.8589721,True,-686.60785,43.66355,1.0,0.037227675,9.299229,302355330.0,[-1.147  4.083],23.164377,-61.03173521399498,1
-40.4009,,-59.378735,,1229.803082227707,-1.0,1.0,0.86478746,-60.93952,3212522,571.3405,-60.93952,9.444875e+18,1.0,739395.25,297,-81.55743,-173522730000.0,29700,,2.0,100.0,11520.027,86.89,0.4189424,100,100.0,76309.0,0.86478746,True,-627.79675,41.156525,1.0,0.11949358,8.913258,845650.5,[-1.124  4.206],22.178692,-59.37873603492975,1
-39.234245,,-60.65522,,1233.526225566864,-1.0,1.0,0.8633238,-62.57897,3221402,611.66516,-62.57897,1.4380274e+30,1.0,75298480.0,298,-83.613304,-7.872606e+16,29800,,2.0,100.0,3014294.5,88.8,0.4189424,100,100.0,10909933.0,0.8633238,True,-677.3092,44.37906,1.0,0.0036707164,9.197358,1326664300.0,[-1.031  4.29 ],22.958088,-60.65521737396717,1
-49.34494,,-59.762222,,1237.1561946868896,-1.0,1.0,0.859702,-64.150505,3230178,353.11203,-64.150505,1.9712687e+17,1.0,381593.75,299,-77.16897,-11459012000.0,29900,,2.0,100.0,10307.146,87.76,0.4189424,100,100.0,46291.535,0.859702,True,-378.91605,27.824028,1.0,0.10821693,7.079363,1464232.2,[-1.039  4.165],17.406742,-59.762226361483336,1
-39.208664,,-59.20185,,1240.4407460689545,-1.0,1.0,0.8590103,-57.31886,3238795,614.9849,-57.31886,5.8078223e+31,1.0,31429336.0,300,-82.35679,-4.729435e+17,30000,,2.0,100.0,992041.7,86.17,0.4189424,100,100.0,3986415.8,0.8590103,True,-677.0383,43.148125,1.0,0.008140393,8.878837,244506820.0,[-1.118  4.262],23.15494,-59.201850496828555,1
-39.393375,,-61.051624,,1244.3513152599335,-1.0,1.0,0.86228293,-58.05188,3247730,705.643,-58.05188,1.1030135e+22,1.0,16501303.0,301,-86.00058,-7604646000000.0,30100,,2.0,100.0,463103.75,89.35,0.4189424,100,100.0,2570558.2,0.86228293,True,-778.04425,46.607204,1.0,0.35142693,9.120991,65205416.0,[-1.114  4.137],24.948957,-61.05162144109607,1
-39.39566,,-59.661777,,1247.8723714351654,-1.0,1.0,0.86300886,-57.090202,3256454,616.57855,-57.090202,3.196009e+28,1.0,12126707.0,302,-83.32978,-1.1502352e+16,30200,,2.0,100.0,258468.55,87.24,0.4189424,100,100.0,1314179.9,0.86300886,True,-680.9133,43.93412,1.0,0.064379625,7.5102677,116772900.0,[-1.046  4.032],23.668005,-59.661776746064426,1
-39.472935,,-60.071564,,1251.6121363639832,-1.0,1.0,0.8584726,-59.360744,3265225,670.7837,-59.360744,1.167614e+31,1.0,1424196600.0,303,-84.40691,-2.2997373e+17,30300,,2.0,100.0,16379237.0,87.71,0.4189424,100,100.0,142026430.0,0.8584726,True,-738.0802,44.93398,1.0,0.12589349,8.864225,9569382000.0,[-1.092  3.916],24.33535,-60.0715642541647,1
-49.38585,,-59.95169,,1255.4047586917877,-1.0,1.0,0.863414,-61.688972,3273983,582.67456,-61.688972,2.5398829e+29,1.0,329782880.0,304,-82.94881,-1.8923703e+16,30400,,2.0,100.0,6363522.0,87.58,0.4189424,100,100.0,37945896.0,0.863414,True,-620.221,33.562958,1.0,0.45986027,7.33535,3118458600.0,[-1.118  3.793],22.997114,-59.95169304162264,1
-39.78797,,-59.546787,,1258.5869209766388,-1.0,1.0,0.86174935,-65.30838,3282664,739.9866,-65.30838,7.0558758e+16,1.0,30258.592,305,-85.47743,-18484093000.0,30500,,2.0,100.0,995.48193,86.81,0.4189424,100,100.0,3469.947,0.86174935,True,-809.5676,45.68946,1.0,0.039754175,8.221216,504542.94,[-1.103  3.669],25.930641,-59.54679032802582,1
-40.009666,,-59.906147,,1261.858976840973,-1.0,1.0,0.861019,-57.92469,3291357,979.3849,-57.92469,3.2886197e+16,1.0,68185.664,306,-89.81342,-14995346000.0,30600,,2.0,100.0,2562.9038,86.93,0.4189424,100,100.0,9532.241,0.861019,True,-1062.0612,49.803757,1.0,0.13644825,9.21629,1612939.9,[-0.859  3.724],29.90727,-59.9061531034112,1
-39.85186,,-60.11361,,1265.3611068725586,-1.0,1.0,0.86358464,-61.62815,3300117,591.7856,-61.62815,1.8957207e+29,1.0,153405390.0,307,-82.98537,-2.7001974e+16,30700,,2.0,100.0,2902056.8,87.6,0.4189424,100,100.0,17444896.0,0.86358464,True,-653.8003,43.133507,1.0,0.21067356,8.286634,1391442800.0,[-0.778  3.629],22.871758,-60.11360943585634,1
-40.390705,,-60.446056,,1269.049212217331,-1.0,1.0,0.8663958,-61.160057,3308977,732.2452,-61.160057,1.9781998e+30,1.0,5762119700.0,308,-86.11024,-9.799804e+16,30800,,2.0,100.0,63827092.0,88.6,0.4189424,100,100.0,573769000.0,0.8663958,True,-801.91693,45.719532,1.0,0.3625368,8.578754,12847938000.0,[-0.78   3.504],25.664183,-60.44605676546693,1
-40.227753,,-60.473156,,1272.6143922805786,-1.0,1.0,0.85727704,-58.142944,3317813,625.6422,-58.142944,2.545289e+29,1.0,110981250.0,309,-83.85394,-3.2006773e+16,30900,,2.0,100.0,1821176.5,88.36,0.4189424,100,100.0,12118145.0,0.85727704,True,-689.0807,43.62619,1.0,0.03325592,8.887121,1029460740.0,[-0.76   3.627],23.380789,-60.47315535992384,1
-39.810387,,-58.588634,,1276.0441942214966,-1.0,1.0,0.8701036,-59.280197,3326377,737.4573,-59.280197,4.866469e+26,1.0,11688327.0,310,-84.42124,-1463412800000000.0,31000,,2.0,100.0,330802.88,85.64,0.4189424,100,100.0,1584778.5,0.8701036,True,-803.7893,44.610855,1.0,0.0014414872,8.374576,57781800.0,[-0.734  3.75 ],25.83261,-58.58863085731864,1
-49.073524,,-60.315483,,1279.638248682022,-1.0,1.0,0.86668956,-57.57846,3335174,783.89557,-57.57846,1.3653568e+36,1.0,303159580.0,311,-87.007454,-5.6047662e+19,31100,,2.0,100.0,3443007.2,87.97,0.4189424,100,100.0,30250476.0,0.86668956,True,-831.85913,37.93393,1.0,0.07468167,8.451884,2408037400.0,[-0.687  3.634],26.691967,-60.31548452109099,1
-40.2781,,-59.210606,,1283.1518466472626,-1.0,1.0,0.8585299,-57.33976,3343838,465.2752,-57.33976,6.1001585e+29,1.0,4194931000.0,312,-79.23871,-3.951853e+16,31200,,2.0,100.0,46476764.0,86.64,0.4189424,100,100.0,418319420.0,0.8585299,True,-515.86957,38.96061,1.0,0.48228624,8.009391,1986352900.0,[-0.669  3.758],20.028101,-59.21060613438487,1
-40.251377,,-59.639404,,1286.4525101184845,-1.0,1.0,0.8588439,-63.70443,3352540,405.56024,-63.70443,1.5414376e+31,1.0,110189860.0,313,-78.1926,-1.883928e+17,31300,,2.0,100.0,2420971.2,87.02,0.4189424,100,100.0,15182070.0,0.8588439,True,-453.54156,37.94122,1.0,0.007659833,7.8319325,422692800.0,[-0.682  3.882],18.553196,-59.63940055415034,1
-41.31483,,-60.7417,,1289.9388926029205,-1.0,1.0,0.8628706,-72.84117,3361414,962.2617,-72.84117,3.0272098e+28,1.0,422945900.0,314,-90.441925,-1.3997236e+16,31400,,2.0,100.0,4523287.5,88.74,0.4189424,100,100.0,42081736.0,0.8628706,True,-1042.7041,49.127094,1.0,0.063548565,8.953129,4022147000.0,[-0.694  4.006],29.700224,-60.74170250877738,1
-40.637466,,-59.420055,,1293.3703620433807,-1.0,1.0,0.8489082,-65.58836,3370064,1134.6473,-65.58836,2.9639225e+28,1.0,126734900.0,315,-91.93783,-1.5102648e+16,31500,,2.0,100.0,2218209.2,86.5,0.4189424,100,100.0,14379813.0,0.8489082,True,-1222.3655,51.30036,1.0,0.6813531,8.788742,2287451000.0,[-0.644  4.121],32.517773,-59.42005867838859,1
-40.105614,,-59.635464,,1296.6465349197388,-1.0,1.0,0.85623395,-69.13031,3378787,681.55206,-69.13031,4.4303577e+30,1.0,37135426000.0,316,-84.41054,-1.3772174e+17,31600,,2.0,100.0,475524800.0,87.23,0.4189424,100,100.0,3735297500.0,0.85623395,True,-746.9791,44.304924,1.0,0.20867635,8.2309065,109350320000.0,[-0.66   4.245],24.775074,-59.635465110242365,1
-39.952484,,-58.95588,,1299.5326037406921,-1.0,1.0,0.8519156,-57.50314,3387382,1261.4598,-57.50314,341348780000.0,1.0,536100.9,317,-93.36345,-62150700.0,31700,,2.0,100.0,6132.9395,85.95,0.4189424,100,100.0,53473.0,0.8519156,True,-1356.5432,53.410965,1.0,0.055566706,8.807905,6593700.5,[-0.661  4.12 ],34.40757,-58.95588130995631,1
-49.500282,,-60.228252,,1302.6835067272186,-1.0,1.0,0.86091226,-57.781574,3396177,709.4318,-57.781574,4.2991077e+32,1.0,570039800.0,318,-85.50758,-8.9608466e+17,31800,,2.0,100.0,7343585.5,87.95,0.4189424,100,100.0,56903624.0,0.86091226,True,-752.6456,36.0073,1.0,0.026041506,8.389707,4908193300.0,[-0.558  4.192],25.279331,-60.22825088307261,1
-40.36216,,-59.37229,,1306.4415316581726,-1.0,1.0,0.85563904,-56.372704,3404849,503.70407,-56.372704,7.006772e+28,1.0,63501116.0,319,-80.40503,-1.4147775e+16,31900,,2.0,100.0,2289819.8,86.72,0.4189424,100,100.0,9304850.0,0.85563904,True,-557.14764,40.04287,1.0,0.49876246,7.8312335,572417500.0,[-0.342  4.067],21.032732,-59.37229555010796,1
-39.877605,,-59.356342,,1309.7306685447693,-1.0,1.0,0.8623775,-62.684746,3413548,397.72342,-62.684746,8.342381e+30,1.0,111617256.0,320,-77.601265,-1.3700972e+17,32000,,2.0,100.0,2705405.0,86.99,0.4189424,100,100.0,13219435.0,0.8623775,True,-445.1546,37.72366,1.0,0.020526946,8.052714,198094910.0,[-0.111  4.162],18.244923,-59.35634245395661,1
-40.687134,,-58.19177,,1313.028250694275,-1.0,1.0,0.86559266,-67.39573,3422062,817.1025,-67.39573,1.5287699e+24,1.0,874450.3,321,-85.68278,-83443180000000.0,32100,,2.0,100.0,19899.383,85.14,0.4189424,100,100.0,94450.77,0.86559266,True,-884.5847,44.995644,1.0,0.02762529,7.832429,15820730.0,[-0.122  4.287],27.49101,-58.191768800765274,1
-41.19911,,-59.734215,,1316.776603937149,-1.0,1.0,0.8596411,-63.924793,3430801,1135.3582,-63.924793,3.665346e+20,1.0,4180658.5,322,-92.44704,-1676112300000.0,32200,,2.0,100.0,55698.566,87.39,0.4189424,100,100.0,417816.7,0.8596411,True,-1222.8983,51.24793,1.0,0.11906541,8.076487,55038280.0,[-0.058  4.18 ],32.71282,-59.73421828776598,1
-40.502087,,-58.52651,,1320.2709362506866,-1.0,1.0,0.8635132,-62.548218,3439383,729.9393,-62.548218,6917002000000.0,1.0,97048.25,323,-84.4201,-169716030.0,32300,,2.0,100.0,1395.7031,85.82,0.4189424,100,100.0,9899.085,0.8635132,True,-794.22766,43.91801,1.0,0.16242495,7.71112,624043.94,[0.02  4.278],25.893589,-58.526509382873776,1
-40.359535,,-59.099483,,1323.7448213100433,-1.0,1.0,0.8534652,-55.697247,3448036,505.62827,-55.697247,1.3520465e+19,1.0,14412691.0,324,-80.16712,-194237760000.0,32400,,2.0,100.0,159849.25,86.53,0.4189424,100,100.0,1435880.9,0.8534652,True,-558.4469,39.807587,1.0,0.05057554,7.860204,12272637.0,[-0.078  4.356],21.067638,-59.09948244020343,1
-40.542572,,-61.72274,,1327.3996238708496,-1.0,1.0,0.8638726,-58.406002,3457113,361.65088,-58.406002,6.4946554e+30,1.0,325948260.0,325,-78.91708,-1.2509574e+17,32500,,2.0,100.0,4798142.0,90.77,0.4189424,100,100.0,33781340.0,0.8638726,True,-410.7312,38.37451,1.0,1.0993121,8.124376,1070233900.0,[-0.156  4.258],17.194342,-61.72274187415838,1
-39.968773,,-59.45239,,1331.2169966697693,-1.0,1.0,0.8608012,-60.92109,3465767,1349.7343,-60.92109,9.670404e+21,1.0,290547.16,326,-94.75137,-9837539000000.0,32600,,2.0,100.0,4634.16,86.54,0.4189424,100,100.0,29162.424,0.8608012,True,-1449.7633,54.7826,1.0,0.012714974,10.184106,1676115.1,[-0.14   4.134],35.298985,-59.45238766685128,1
-39.98009,,-59.11044,,1334.7214221954346,-1.0,1.0,0.8548704,-58.384026,3474385,929.36676,-58.384026,2.8239693e+27,1.0,18797550.0,327,-88.49663,-4169542000000000.0,32700,,2.0,100.0,385885.88,86.18,0.4189424,100,100.0,2323986.0,0.8548704,True,-1007.8205,48.516537,1.0,0.00421036,8.112892,188994910.0,[-0.233  4.05 ],29.386185,-59.110444008111955,1
-39.99077,,-61.79016,,1338.4207072257996,-1.0,1.0,0.8634634,-62.179153,3483410,1146.8318,-62.179153,4.1273918e+29,1.0,482566300.0,328,-94.51667,-6.3668166e+16,32800,,2.0,100.0,5374266.0,90.25,0.4189424,100,100.0,48032020.0,0.8634634,True,-1245.9263,54.5259,1.0,0.025367321,8.706729,4896189400.0,[-0.196  3.931],32.726513,-61.79015619695187,1
-41.041637,,-60.02571,,1342.1608464717865,-1.0,1.0,0.8586402,-60.82893,3492180,748.665,-60.82893,4.6078558e+33,1.0,1775459600.0,329,-86.05313,-4.584321e+18,32900,,2.0,100.0,20424596.0,87.7,0.4189424,100,100.0,178273280.0,0.8586402,True,-816.1938,45.011494,1.0,0.1206179,8.440297,428764580.0,[-0.171  4.053],26.027414,-60.02571625247597,1
-39.855537,,-60.082653,,1345.719462633133,-1.0,1.0,0.8569163,-57.015465,3500977,560.2296,-57.015465,101611910000.0,1.0,35028.082,330,-82.167114,-19171316.0,33000,,2.0,100.0,642.0461,87.97,0.4189424,100,100.0,3559.3193,0.8569163,True,-619.8993,42.311577,1.0,0.22272623,8.51506,148734.56,[-0.186  4.177],22.084461,-60.08265354841947,1
-39.619286,,-59.77398,,1349.311844110489,-1.0,1.0,0.854772,-59.11731,3509712,879.95215,-59.11731,10448368000.0,1.0,469.1832,331,-88.17775,-8073163.0,33100,,2.0,100.0,49.592663,87.35,0.4189424,100,100.0,82.044174,0.854772,True,-958.542,48.558464,1.0,0.19080383,8.554417,39144.37,[-0.29   4.108],28.40377,-59.773979324251414,1
-40.749725,,-61.91281,,1353.1722347736359,-1.0,1.0,0.8602174,-62.263275,3518753,578.6476,-62.263275,8.837053e+18,1.0,2005855.9,332,-84.420044,-188987240000.0,33200,,2.0,100.0,32274.893,90.41,0.4189424,100,100.0,204558.0,0.8602174,True,-642.2128,43.67032,1.0,0.0834031,8.489534,11874858.0,[-0.19   4.034],22.507229,-61.91281432032585,1
-40.67105,,-60.822647,,1356.5342726707458,-1.0,1.0,0.86214924,-58.02585,3527699,801.93463,-58.02585,1.1520575e+31,1.0,24028862.0,333,-87.97943,-2.5321648e+17,33300,,2.0,100.0,964517.06,89.46,0.4189424,100,100.0,3323517.0,0.86214924,True,-876.52905,47.30838,1.0,0.005619295,8.027681,339185150.0,[-0.101  4.122],27.156784,-60.822645885646345,1
-40.527924,,-60.044926,,1360.1258642673492,-1.0,1.0,0.86534363,-60.188683,3536493,2114.3313,-60.188683,4.909361e+29,1.0,3080595200.0,334,-105.11377,-9.742404e+16,33400,,2.0,100.0,36056400.0,87.94,0.4189424,100,100.0,307560000.0,0.86534363,True,-2253.3645,64.585846,1.0,0.07298062,9.11758,41485804000.0,[-0.096  4.247],45.068848,-60.044921311736104,1
-40.04099,,-60.337578,,1363.3930673599243,-1.0,1.0,0.85723746,-60.172173,3545314,1197.9904,-60.172173,4.0809216e+30,1.0,90005736.0,335,-93.91885,-1.9546932e+17,33500,,2.0,100.0,1624708.5,88.21,0.4189424,100,100.0,9849515.0,0.85723746,True,-1294.7437,53.877865,1.0,0.06663949,8.383812,675066940.0,[-0.124  4.125],33.581276,-60.33757750928402,1
-50.05996,,-60.13789,,1366.8042080402374,-1.0,1.0,0.858783,-55.002316,3554097,1248.4552,-55.002316,9.53716e+35,1.0,179576380.0,336,-94.36193,-6.3890224e+19,33600,,2.0,100.0,4355421.0,87.83,0.4189424,100,100.0,22398782.0,0.858783,True,-1313.8713,44.30197,1.0,0.0312569,8.784659,4232712700.0,[-0.117  4.25 ],34.224037,-60.13789035961032,1
-40.443306,,-59.8938,,1370.617177248001,-1.0,1.0,0.86460966,-62.12635,3562852,1144.7155,-62.12635,1.5800509e+31,1.0,26629808.0,337,-92.421394,-3.579768e+17,33700,,2.0,100.0,426235.25,87.55,0.4189424,100,100.0,2763158.8,0.86460966,True,-1234.7678,51.97809,1.0,0.5464977,9.309736,138085390.0,[-0.103  4.126],32.52759,-59.89380414232612,1
-50.118828,,-58.785957,,1373.8686172962189,-1.0,1.0,0.8566169,-62.76456,3571466,479.3508,-62.76456,3.238861e+29,1.0,11606662.0,338,-79.52114,-1.6399776e+16,33800,,2.0,100.0,249080.1,86.14,0.4189424,100,100.0,1258605.1,0.8566169,True,-508.16525,29.402313,1.0,0.10457022,7.028723,85180616.0,[-0.047  4.237],20.735184,-58.78595603585243,1
