WReturnMean,DivergenceHarmonic,OptimizationReturnMin,Penalization,MaxIW,ReturnStepMax,ESSRenyiArithmetic,OptimizationReturnMax,ReturnStepMaxmin,EpThisIter,EpisodesSoFar,EmpiricalD2Arithmetic,MinIW,MinTargetPdf,OptimizationReturnMean,EpLenMean,EmpiricalD2Harmonic,InitialReturnStd,Inner Iteration,InitialReturnMean,InitialBound,StdWReturnMean,ReturnMeanIW,Weights,MinBehavPdf,ESSRenyiHarmonic,Iteration,TimestepsSoFar,MeanIW,StdIW,Bound,MeanEntropy,EpRewMean,TimeElapsed,MeanD2-0,Epsilon,InitialReturnMax,VarianceInitializer,LearnableVariance,InitialReturnMin
800.90875,4.5244e+32,,True,259080690.0,0.8585509,100.0,43.060123,0.8585509,100,13600,1.0,0.14251678,-66.54094,26.218218,95.5,1.0,10.654291,1,-66.07884,-862.71375,,423193340.0,[-0.654  2.022],-66.54094,100.0,136,1803862,4684046.5,27628142.0,-1.314649e+18,0.4189424,-66.07884157061577,663.9543488025665,1.0,2.0,-49.236935,-1.0,,-92.29706
1568.1963,1.7658636e+36,,True,577626750.0,0.86485714,100.0,54.267403,0.86485714,100,13700,1.0,0.39610085,-66.57669,37.92659,94.24,1.0,11.391673,1,-64.85806,-1666.3591,,2333991700.0,[-0.642  2.146],-66.57669,100.0,137,1813286,8624184.0,58854068.0,-1.304474e+20,0.4189424,-64.85806329131127,667.6489915847778,1.0,2.0,-48.51725,-1.0,,-102.78465
1084.7845,4.0718905e+25,,True,6969415.5,0.8593585,100.0,45.330757,0.8593585,100,13800,1.0,0.014545792,-69.468185,31.007208,91.71,1.0,11.105739,1,-63.679962,-1153.2793,,99060920.0,[-0.635  2.271],-69.468185,100.0,138,1822457,164313.16,784312.7,-437081900000000.0,0.4189424,-63.679963108301166,671.5106422901154,1.0,2.0,-49.356415,-1.0,,-94.68717
943.62775,6.648196e+25,,True,1503038.9,0.8624123,100.0,44.996117,0.8624123,100,13900,1.0,0.37153497,-58.567352,29.056293,94.27,1.0,9.967924,1,-64.79786,-1011.1142,,27569652.0,[-0.68   2.387],-58.567352,100.0,139,1831884,33826.625,160883.52,-550276240000000.0,0.4189424,-64.7978618144989,675.1100962162018,1.0,2.0,-48.85804,-1.0,,-93.85416
2180.569,5.18221e+28,,True,29862450.0,0.8611449,100.0,71.431526,0.8611449,100,14000,1.0,0.053680502,-67.71013,44.681377,96.41,1.0,13.569932,1,-67.12539,-2350.6475,,488962980.0,[-0.627  2.274],-67.71013,100.0,140,1841525,427665.16,3006477.0,-3.871829e+16,0.4189424,-67.12538143634796,678.8892390727997,1.0,2.0,-40.375237,-1.0,,-111.80676
1030.1864,5.7563678e+32,,True,693558140.0,0.8695697,100.0,45.412117,0.8695697,100,14100,1.0,0.02666964,-61.85756,30.157055,94.2,1.0,10.988104,1,-64.819466,-1098.9277,,1804823700.0,[-0.584  2.157],-61.85756,100.0,141,1850945,10476409.0,75023000.0,-1.6492879e+18,0.4189424,-64.81946923702955,682.5220725536346,1.0,2.0,-49.564407,-1.0,,-94.976524
1258.0242,3.8554923e+32,,True,12842867000.0,0.87006587,100.0,49.170593,0.87006587,100,14200,1.0,0.0014577727,-63.073257,33.905766,94.59,1.0,10.412654,1,-65.09167,-1338.6138,,107308310000.0,[-0.589  2.282],-63.073257,100.0,142,1860404,208287980.0,1466228600.0,-1.5824487e+18,0.4189424,-65.09167169526219,686.3999261856079,1.0,2.0,-49.826843,-1.0,,-98.99744
1245.5239,2.334819e+28,,True,64055336.0,0.8612689,100.0,48.67494,0.8612689,100,14300,1.0,0.36164862,-64.54682,33.58615,93.0,1.0,10.839486,1,-64.4159,-1324.4974,,298339420.0,[-0.571  2.158],-64.54682,100.0,143,1869704,1016050.06,6765575.5,-1.2067468e+16,0.4189424,-64.41590212017297,690.43874168396,1.0,2.0,-49.327114,-1.0,,-98.00205
1800.7767,4.121682e+17,,True,480308.5,0.85791975,100.0,60.00276,0.85791975,100,14400,1.0,0.022709126,-69.99968,40.4732,99.43,1.0,12.7552595,1,-68.7944,-1920.7855,,11261097.0,[-0.621  2.044],-69.99968,100.0,144,1879647,13116.744,66609.55,-77058750000.0,0.4189424,-68.79440667003394,694.3348968029022,1.0,2.0,-49.264847,-1.0,,-109.26761
967.3553,6.5602374e+28,,True,398866850.0,0.8635689,100.0,48.015285,0.8635689,100,14500,1.0,0.035436817,-70.60419,29.487494,98.07,1.0,9.891561,1,-67.63913,-1044.2032,,2870504400.0,[-0.384  1.965],-70.60419,100.0,145,1889454,4685789.0,39684460.0,-1.9683283e+16,0.4189424,-67.63913119584322,697.6269040107727,1.0,2.0,-49.11134,-1.0,,-97.126625
1736.2268,7217215400000.0,,True,9422.431,0.8602898,100.0,56.738503,0.8602898,100,14600,1.0,0.03963652,-73.82417,39.50133,96.72,1.0,13.26165,1,-66.92046,-1843.5345,,284961.2,[-0.342  2.083],-73.82417,100.0,146,1899126,299.92053,1205.742,-288568130.0,0.4189424,-66.9204641932249,700.4693450927734,1.0,2.0,-49.683296,-1.0,,-106.4218
2560.674,1.8234306e+36,,True,700524600.0,0.8585167,100.0,77.34603,0.8585167,100,14700,1.0,0.028112717,-78.37353,48.62184,99.95,1.0,14.0210705,1,-69.10826,-2760.0837,,16297117000.0,[-0.094  2.11 ],-78.37353,100.0,147,1909121,9129204.0,70407576.0,-2.6927712e+20,0.4189424,-69.10826003104448,703.8412201404572,1.0,2.0,-40.38407,-1.0,,-117.7301
893.0641,8.717614e+26,,True,9343450.0,0.85545814,100.0,44.4422,0.85545814,100,14800,1.0,0.91913706,-62.35412,28.26041,96.34,1.0,9.716648,1,-66.43759,-958.8997,,161170610.0,[-0.136  2.228],-62.35412,100.0,148,1918755,296858.6,1299737.1,-1943876600000000.0,0.4189424,-66.43759459912776,707.4820218086243,1.0,2.0,-50.255806,-1.0,,-94.698006
1597.6079,7.27031e+29,,True,545368150000.0,0.8599138,100.0,53.403534,0.8599138,100,14900,1.0,0.048821118,-66.17972,38.05809,94.28,1.0,12.214331,1,-65.26953,-1692.6718,,5898424500000.0,[-0.093  2.11 ],-66.17972,100.0,149,1928183,5454217700.0,54263390000.0,-8.106378e+16,0.4189424,-65.2695318929851,711.4084432125092,1.0,2.0,-49.924088,-1.0,,-103.32762
2929.6118,6.801471e+30,,True,27926694000.0,0.8512753,100.0,80.27847,0.8512753,100,15000,1.0,0.0075136265,-75.223526,52.583893,98.25,1.0,12.827547,1,-68.21143,-3144.43,,573132600000.0,[-0.069  1.987],-75.223526,100.0,150,1938008,291042100.0,2779794700.0,-5.6024608e+17,0.4189424,-68.21143853127957,715.2938117980957,1.0,2.0,-40.516865,-1.0,,-120.795334
1613.3872,1.2374029e+28,,True,1135884400.0,0.8633901,100.0,58.246284,0.8633901,100,15100,1.0,0.03765156,-75.39388,37.753437,101.22,1.0,13.713675,1,-70.61818,-1726.473,,9006103000.0,[-0.059  1.863],-75.39388,100.0,151,1948130,16168131.0,118876904.0,-1.2579722e+16,0.4189424,-70.61817953318358,719.3187658786774,1.0,2.0,-50.125336,-1.0,,-108.37162
2011.0552,1.61684e+32,,True,230452240.0,0.85339683,100.0,64.689316,0.85339683,100,15200,1.0,0.3324807,-73.823395,42.457462,103.71,1.0,14.436737,1,-72.16101,-2150.5442,,10796117000.0,[-0.111  1.749],-73.823395,100.0,152,1958501,6369905.5,29530668.0,-1.7736886e+18,0.4189424,-72.16100990593434,723.4054820537567,1.0,2.0,-49.92915,-1.0,,-114.61847
2106.6719,2.899047e+30,,True,974580200.0,0.8604162,100.0,61.687218,0.8604162,100,15300,1.0,0.003387277,-70.35009,44.203705,97.37,1.0,12.357362,1,-67.5921,-2233.5142,,36418340000.0,[-0.112  1.874],-70.35009,100.0,153,1968238,24137480.0,113930640.0,-2.1597167e+17,0.4189424,-67.59210078954696,726.998982667923,1.0,2.0,-50.10859,-1.0,,-111.79581
1792.5166,1.1158207e+34,,True,11145654000.0,0.86398816,100.0,63.40809,0.86398816,100,15400,1.0,0.009433191,-71.639694,40.498028,104.45,1.0,12.346109,1,-72.52574,-1926.5352,,117937960000.0,[-0.107  1.749],-71.639694,100.0,154,1978683,131653336.0,1117645800.0,-1.4156806e+19,0.4189424,-72.52574642136693,731.0509588718414,1.0,2.0,-49.615685,-1.0,,-113.02377
1059.338,2.1757945e+20,,True,1008038.44,0.8566089,100.0,51.251675,0.8566089,100,15500,1.0,0.07250832,-76.65653,30.271177,102.02,1.0,11.958005,1,-70.71352,-1146.895,,23971782.0,[-0.136  1.628],-76.65653,100.0,155,1988885,33837.89,153990.81,-1291551900000.0,0.4189424,-70.71351202383637,735.0130829811096,1.0,2.0,-49.733013,-1.0,,-100.98469
1526.6859,1402855800000.0,,True,71026.4,0.8664887,100.0,57.361206,0.8664887,100,15600,1.0,0.012348527,-67.82323,36.78047,102.1,1.0,13.186452,1,-70.340004,-1636.3613,,522265.94,[-0.209  1.729],-67.82323,100.0,156,1999095,863.5971,7076.4746,-130426050.0,0.4189424,-70.34000643402338,738.7667000293732,1.0,2.0,-49.759277,-1.0,,-107.12048
4648.292,5.611905e+18,,True,1969597.0,0.8630551,100.0,88.36041,0.8630551,100,15700,1.0,0.011191258,-76.31166,66.44386,103.72,1.0,15.2808695,1,-72.01344,-4908.542,,159520240.0,[-0.106  1.659],-76.31166,100.0,157,2009467,42506.6,232883.86,-616682600000.0,0.4189424,-72.01344110369682,742.8481521606445,1.0,2.0,-50.09689,-1.0,,-138.4573
2181.4314,1.7703948e+34,,True,41984066000.0,0.8558858,100.0,67.54709,0.8558858,100,15800,1.0,0.0012845084,-81.96853,44.38354,104.44,1.0,14.544167,1,-72.54718,-2333.517,,254268060000.0,[-0.197  1.574],-81.96853,100.0,158,2019911,420665470.0,4177281300.0,-2.0236113e+19,0.4189424,-72.5471853762865,746.8028299808502,1.0,2.0,-49.383636,-1.0,,-116.930725
1606.7097,8.449208e+16,,True,4478626.5,0.86293715,100.0,62.761482,0.86293715,100,15900,1.0,0.060785294,-79.75062,37.552807,109.09,1.0,14.017722,1,-76.01011,-1738.009,,56139640.0,[-0.149  1.458],-79.75062,100.0,159,2030820,53104.45,448407.78,-38221832000.0,0.4189424,-76.0101066827774,750.5218172073364,1.0,2.0,-50.80143,-1.0,,-113.56291
1710.6984,3.3682915e+34,,True,134361825000.0,0.85594565,100.0,68.06683,0.85594565,100,16000,1.0,0.001314037,-86.110275,38.78383,114.65,1.0,14.3705635,1,-80.056244,-1865.1342,,1878787000000.0,[-0.062  1.369],-86.110275,100.0,160,2042285,1364844400.0,13367327000.0,-2.834358e+19,0.4189424,-80.05624308228492,754.7495768070221,1.0,2.0,-50.77324,-1.0,,-118.84007
2552.7969,321032540.0,,True,104438.195,0.8600893,100.0,76.01247,0.8600893,100,16100,1.0,0.039183404,-89.9284,48.011406,112.8,1.0,15.738541,1,-78.875114,-2745.3928,,549584.9,[-0.039  1.246],-89.9284,100.0,161,2053565,1480.6143,10900.567,-4000410.0,0.4189424,-78.87511277303099,758.6447153091431,1.0,2.0,-50.874058,-1.0,,-126.88652
5433.9307,1.890561e+31,,True,32367196.0,0.8668421,100.0,100.80911,0.8668421,100,16200,1.0,0.28866157,-87.207,71.59663,114.88,1.0,17.545769,1,-80.73974,-5772.6787,,3425276200.0,[-0.027  1.307],-87.207,100.0,162,2065053,618375.1,3582886.2,-1.4729015e+18,0.4189424,-80.73973826557398,762.5004811286926,1.0,2.0,-51.527256,-1.0,,-152.33636
3491.6106,407567680.0,,True,9370.671,0.85875356,100.0,88.848816,0.85875356,100,16300,1.0,0.03146674,-95.681366,55.93161,117.31,1.0,19.05952,1,-82.52511,-3754.7473,,545379.94,[-0.095  1.202],-95.681366,100.0,163,2076784,272.50732,1030.1866,-5857672.0,0.4189424,-82.5251124252379,766.1259915828705,1.0,2.0,-49.60791,-1.0,,-138.45673
1611.2295,7.0372177e+34,,True,3621308400.0,0.8602145,100.0,66.7652,0.8602145,100,16400,1.0,0.76606584,-91.30707,36.595097,114.02,1.0,16.493288,1,-80.11365,-1759.8152,,67736318000.0,[-0.093  1.265],-91.30707,100.0,164,2088186,65921548.0,421219970.0,-3.9416634e+19,0.4189424,-80.11364553108811,770.3490102291107,1.0,2.0,-49.943546,-1.0,,-116.70874
9066.044,7.7282076e+30,,True,239741580000.0,0.8637448,100.0,130.07741,0.8637448,100,16500,1.0,0.0132119,-84.49286,92.35949,124.37,1.0,23.146711,1,-88.28881,-9630.048,,18288357000000.0,[-0.105  1.14 ],-84.49286,100.0,165,2100623,2397853000.0,23853945000.0,-1.5679311e+18,0.4189424,-88.28880247443914,774.7870862483978,1.0,2.0,-50.570873,-1.0,,-180.64828
2365.0393,212702100.0,,True,19034.123,0.86611915,100.0,77.60801,0.86611915,100,16600,1.0,0.011383377,-76.33069,46.352814,115.69,1.0,14.712471,1,-81.146904,-2565.8052,,465384.88,[-0.168  1.248],-76.33069,100.0,166,2112192,225.53375,1891.7834,-3393429.5,0.4189424,-81.14690267398953,780.3658380508423,1.0,2.0,-49.8917,-1.0,,-127.49971
3401.586,3.381272e+35,,True,1397097900.0,0.85807765,100.0,78.39406,0.85807765,100,16700,1.0,0.4404822,-95.70476,55.205074,117.91,1.0,18.814522,1,-83.53418,-3606.4397,,70828380000.0,[-0.171  1.186],-95.70476,100.0,167,2123983,20114778.0,142594540.0,-1.1912012e+20,0.4189424,-83.53417284533381,784.8798589706421,1.0,2.0,-60.345184,-1.0,,-138.73924
3646.652,242363820.0,,True,4154.0244,0.8611031,100.0,87.20922,0.8611031,100,16800,1.0,0.0964199,-99.538025,57.276337,126.5,1.0,19.133041,1,-89.84189,-3900.1672,,430958.62,[-0.197  1.063],-99.538025,100.0,168,2136633,125.6024,540.5932,-4377689.0,0.4189424,-89.84188687488437,788.7368860244751,1.0,2.0,-59.909004,-1.0,,-147.11823
5541.1216,5.427378e+17,,True,37826.16,0.8635956,100.0,104.429695,0.8635956,100,16900,1.0,0.13926743,-108.89084,70.23552,133.02,1.0,24.659527,1,-94.664314,-5904.6406,,7833271.0,[-0.195  1.001],-108.89084,100.0,169,2149935,2365.1494,6506.771,-267814760000.0,0.4189424,-94.66431495591998,793.1252701282501,1.0,2.0,-60.470146,-1.0,,-164.89984
9512.736,1686417800.0,,True,3427.5557,0.8635235,100.0,127.38701,0.8635235,100,17000,1.0,0.103712924,-108.830956,94.8696,131.24,1.0,22.638409,1,-92.4623,-10053.652,,785982.44,[-0.097  1.079],-108.830956,100.0,170,2163059,72.15224,346.22836,-22999208.0,0.4189424,-92.4623022352159,797.5069952011108,1.0,2.0,-59.94489,-1.0,,-187.3319
7656.927,507795900.0,,True,17089.438,0.8581157,100.0,119.217,0.8581157,100,17100,1.0,0.08595349,-99.736336,84.3733,133.72,1.0,23.196379,1,-94.80434,-8130.6836,,1853207.0,[-0.095  1.016],-99.736336,100.0,171,2176431,329.72275,1766.5688,-12528990.0,0.4189424,-94.8043346592784,802.2308738231659,1.0,2.0,-59.96064,-1.0,,-179.17764
8530.396,285903200.0,,True,72319.59,0.86307275,100.0,122.12975,0.86307275,100,17200,1.0,0.04003679,-109.45565,90.182175,129.8,1.0,19.939165,1,-92.14459,-9027.586,,7937468.0,[-0.089  1.078],-109.45565,100.0,172,2189411,803.7113,7190.162,-16344278.0,0.4189424,-92.14458425343037,806.9791464805603,1.0,2.0,-60.197014,-1.0,,-182.32677
11745.903,2.3761908e+31,,True,108032216.0,0.85834384,100.0,142.25421,0.85834384,100,17300,1.0,0.23338214,-89.775734,105.70613,122.67,1.0,23.918983,1,-87.4723,-12420.445,,19627549000.0,[-0.09   1.141],-89.775734,100.0,173,2201678,2140793.2,11528186.0,-3.288135e+18,0.4189424,-87.47229099676014,811.3967010974884,1.0,2.0,-50.92421,-1.0,,-193.17842
5183.7246,78331140.0,,True,3673.2488,0.8641508,100.0,100.17995,0.8641508,100,17400,1.0,0.06291275,-94.722305,69.63282,115.97,1.0,18.30289,1,-81.08835,-5518.2583,,493244.88,[-0.12   1.262],-94.722305,100.0,174,2213275,108.6135,479.88293,-3454034.5,0.4189424,-81.08834400519729,815.3043086528778,1.0,2.0,-50.54121,-1.0,,-150.72116
3215.2407,7.0685726e+16,,True,349604.2,0.8629962,100.0,80.305725,0.8629962,100,17500,1.0,0.002125469,-72.502335,54.696144,108.29,1.0,14.9523325,1,-75.95488,-3430.2068,,7786833.5,[-0.109  1.324],-72.502335,100.0,175,2224104,6068.787,35664.043,-57160598000.0,0.4189424,-75.95488446876406,819.2364811897278,1.0,2.0,-50.34531,-1.0,,-130.65103
5155.0815,182178670.0,,True,1445.4397,0.85881805,100.0,100.49607,0.85881805,100,17600,1.0,0.1023749,-97.693085,69.40165,115.0,1.0,18.398193,1,-80.7552,-5491.7295,,296832.66,[-0.203  1.241],-97.693085,100.0,176,2235604,85.23678,259.10587,-4840700.5,0.4189424,-80.75519987866282,823.1815869808197,1.0,2.0,-49.660774,-1.0,,-150.15685
2589.5002,5.3605957e+35,,True,135409740.0,0.8570121,100.0,71.76164,0.8570121,100,17700,1.0,0.4201668,-88.75281,47.6885,119.05,1.0,17.75688,1,-83.91465,-2761.1577,,9967788000.0,[-0.197  1.179],-88.75281,100.0,177,2247509,3175824.2,15956937.0,-1.2568112e+20,0.4189424,-83.91464399710297,827.2514274120331,1.0,2.0,-59.841507,-1.0,,-131.60315
4098.9185,3561949400.0,,True,4757.528,0.8662667,100.0,90.306915,0.8662667,100,17800,1.0,0.12457212,-92.70031,60.97785,126.46,1.0,19.509497,1,-89.586975,-4370.763,,295923.94,[-0.226  1.058],-92.70031,100.0,178,2260155,139.39314,524.99854,-16520175.0,0.4189424,-89.58696908131242,831.7266297340393,1.0,2.0,-60.257904,-1.0,,-150.56482
5715.961,2029103500.0,,True,5815.8076,0.8666792,100.0,112.85753,0.8666792,100,17900,1.0,0.039150536,-122.917725,72.616745,140.79,1.0,21.042074,1,-99.89023,-6140.522,,885799.25,[-0.218  0.996],-122.917725,100.0,179,2274234,228.58365,842.4008,-20010382.0,0.4189424,-99.89022710338234,836.3414621353149,1.0,2.0,-59.649445,-1.0,,-172.50697
6089.8496,421454100.0,,True,2526.3186,0.8616889,100.0,114.707565,0.8616889,100,18000,1.0,0.018364893,-97.52471,74.49867,142.2,1.0,23.233559,1,-101.25519,-6528.445,,589283.56,[-0.224  0.933],-97.52471,100.0,180,2288454,94.59111,333.52084,-9593336.0,0.4189424,-101.25517694026232,840.7377290725708,1.0,2.0,-61.04628,-1.0,,-175.75385
7267.753,1111099900.0,,True,14936.294,0.85573417,100.0,119.619156,0.85573417,100,18100,1.0,0.0037448287,-106.08899,81.98076,151.86,1.0,23.386055,1,-108.701935,-7744.7124,,2610345.5,[-0.204  0.874],-106.08899,100.0,181,2303640,311.81442,1571.0068,-18508868.0,0.4189424,-108.70194455370307,846.0359117984772,1.0,2.0,-71.06355,-1.0,,-190.68271
14381.446,8.963009e+22,,True,194892620.0,0.8598157,100.0,155.10779,0.8598157,100,18200,1.0,0.05626612,-155.25009,117.3435,139.15,1.0,24.73762,1,-98.78004,-15183.396,,25570927000.0,[-0.206  0.937],-155.25009,100.0,182,2317555,2560273.0,20044930.0,-240114910000000.0,0.4189424,-98.78003541141749,850.8680214881897,1.0,2.0,-61.015747,-1.0,,-216.12354
4850.1914,245423950.0,,True,3627.6853,0.86470103,100.0,99.75644,0.86470103,100,18300,1.0,0.08374869,-91.395805,67.25196,129.19,1.0,18.09321,1,-91.81299,-5181.9033,,617017.4,[-0.286  1.033],-91.395805,100.0,183,2330474,142.39905,448.77396,-5813615.0,0.4189424,-91.81298956647515,855.3544483184814,1.0,2.0,-59.308517,-1.0,,-159.06496
4411.286,3.8938654e+27,,True,1006552900.0,0.86547303,100.0,91.24249,0.86547303,100,18400,1.0,0.04299189,-94.71726,63.855873,123.5,1.0,18.26783,1,-87.18568,-4688.7925,,14074438000.0,[-0.284  1.095],-94.71726,100.0,184,2342824,12048457.0,100842650.0,-1.7316649e+16,0.4189424,-87.18567202821374,859.0926196575165,1.0,2.0,-59.799053,-1.0,,-151.04155
4595.03,352356540.0,,True,29273.086,0.8676573,100.0,100.45341,0.8676573,100,18500,1.0,0.14286733,-94.22162,64.72401,122.03,1.0,20.145294,1,-86.096214,-4931.391,,1692253.2,[-0.358  1.196],-94.22162,100.0,185,2355027,588.03125,3357.719,-8006176.0,0.4189424,-86.09621206328274,862.7963542938232,1.0,2.0,-50.366814,-1.0,,-150.82022
2539.1938,236207870.0,,True,10581.807,0.8631357,100.0,80.922966,0.8631357,100,18600,1.0,0.11958067,-85.201065,47.250423,120.93,1.0,17.509747,1,-84.65858,-2757.4773,,335282.78,[-0.343  1.257],-85.201065,100.0,186,2367120,252.49937,1184.0244,-3690105.0,0.4189424,-84.65857271283865,867.2132289409637,1.0,2.0,-50.98603,-1.0,,-131.909
5409.395,1.5710502e+22,,True,204693420.0,0.861109,100.0,107.23478,0.861109,100,18700,1.0,0.3463404,-85.82732,70.275116,121.87,1.0,21.697996,1,-86.04799,-5792.7046,,12984809000.0,[-0.343  1.195],-85.82732,100.0,187,2379307,2234296.5,20379668.0,-48057643000000.0,0.4189424,-86.04798844769597,871.9872562885284,1.0,2.0,-49.088326,-1.0,,-156.3231
2985.2842,1.9248994e+23,,True,626464.25,0.86482865,100.0,79.86676,0.86482865,100,18800,1.0,0.51899904,-89.72767,51.888042,124.4,1.0,17.114773,1,-87.84921,-3197.9072,,80615830.0,[-0.27   1.093],-89.72767,100.0,188,2391747,24625.76,80339.766,-93285740000000.0,0.4189424,-87.84920273274183,876.1393814086914,1.0,2.0,-59.870483,-1.0,,-139.73724
7309.0977,2.892533e+27,,True,76678240.0,0.8632256,100.0,119.01288,0.8632256,100,18900,1.0,0.0355042,-92.45434,83.098465,122.17,1.0,20.093328,1,-86.54694,-7781.2324,,8616829000.0,[-0.345  1.193],-92.45434,100.0,189,2403964,1813384.4,8545523.0,-2.5392532e+16,0.4189424,-86.54694752946496,880.3924794197083,1.0,2.0,-50.632538,-1.0,,-169.64542
1673.2769,2.083771e+34,,True,785634500.0,0.8599122,100.0,65.490234,0.8599122,100,19000,1.0,0.23033606,-77.24114,38.036434,110.7,1.0,15.050128,1,-77.4588,-1816.2421,,4541801500.0,[-0.286  1.303],-77.24114,100.0,190,2415034,9430868.0,78800700.0,-2.0637488e+19,0.4189424,-77.45880192041398,884.4873812198639,1.0,2.0,-50.005005,-1.0,,-115.49524
4884.729,1.1549054e+35,,True,106510800.0,0.8626141,100.0,101.73312,0.8626141,100,19100,1.0,0.076035045,-96.08052,66.453545,121.07,1.0,21.648453,1,-85.407646,-5229.7163,,23606262000.0,[-0.06   1.196],-96.08052,100.0,191,2427141,4233366.0,16957298.0,-1.1724025e+20,0.4189424,-85.40764718383551,888.9115333557129,1.0,2.0,-50.128067,-1.0,,-151.86119
4385.091,419818400.0,,True,7976.849,0.8596549,100.0,102.69513,0.8596549,100,19200,1.0,0.06478563,-98.34699,63.024826,127.16,1.0,20.321465,1,-90.32952,-4736.635,,234086.66,[-0.096  1.076],-98.34699,100.0,192,2439857,150.15445,805.7922,-7437016.5,0.4189424,-90.32952740952372,893.3952400684357,1.0,2.0,-50.659225,-1.0,,-153.35435
1825.2878,3.0497705e+34,,True,1230397400.0,0.85749394,100.0,75.131424,0.85749394,100,19300,1.0,0.40338355,-86.021576,39.145725,122.94,1.0,17.114328,1,-86.58094,-2013.4459,,34159735000.0,[-0.113  1.136],-86.021576,100.0,193,2452151,23809448.0,134183720.0,-3.2859092e+19,0.4189424,-86.58093057647348,897.9771871566772,1.0,2.0,-50.59523,-1.0,,-125.726654
4761.193,425247600.0,,True,3439.3438,0.8602772,100.0,98.49619,0.8602772,100,19400,1.0,0.1016759,-98.65902,65.8856,130.42,1.0,20.500769,1,-92.44654,-5084.577,,304202.47,[-0.144  1.015],-98.65902,100.0,194,2465193,99.6742,373.13098,-6972863.0,0.4189424,-92.44652931004762,902.5612530708313,1.0,2.0,-59.83593,-1.0,,-158.33212
7039.4365,372873060.0,,True,1919.5919,0.8646473,100.0,120.07107,0.8646473,100,19500,1.0,0.06965719,-103.11971,81.19481,127.27,1.0,21.138554,1,-89.94673,-7520.006,,542244.75,[-0.155  1.076],-103.11971,100.0,195,2477920,82.63521,227.83719,-9821989.0,0.4189424,-89.9467274132371,907.4959588050842,1.0,2.0,-51.070473,-1.0,,-171.14154
3574.5742,7.3882745e+22,,True,2157838.5,0.8679311,100.0,92.21825,0.8679311,100,19600,1.0,1.1514145,-99.13204,55.41869,137.29,1.0,22.435299,1,-97.41384,-3858.0483,,114995750.0,[-0.15   1.014],-99.13204,100.0,196,2491649,33168.52,221339.03,-77052130000000.0,0.4189424,-97.41384010151029,912.4951281547546,1.0,2.0,-60.61429,-1.0,,-152.83253
11376.503,271275020000000.0,,True,271535.56,0.86030185,100.0,133.88489,0.86030185,100,19700,1.0,0.0058906334,-110.68802,103.82167,127.69,1.0,24.445156,1,-90.66985,-11974.008,,54087144.0,[-0.055  1.096],-110.68802,100.0,197,2504418,4747.84,29073.652,-9895258000.0,0.4189424,-90.66985313281417,917.2404112815857,1.0,2.0,-60.60662,-1.0,,-194.49152
3232.0972,3225407500.0,,True,4866.858,0.8626764,100.0,85.7227,0.8626764,100,19800,1.0,0.0871048,-97.02635,53.523487,129.98,1.0,19.165956,1,-92.20068,-3477.0435,,327401.2,[-0.302  1.059],-97.02635,100.0,198,2517416,131.60355,542.0904,-14238542.0,0.4189424,-92.20068148180843,922.142388343811,1.0,2.0,-60.00146,-1.0,,-145.72417
8809.924,1674194600.0,,True,50985.395,0.86243725,100.0,129.21573,0.86243725,100,19900,1.0,0.028882002,-127.72861,90.87385,137.88,1.0,23.491858,1,-98.130226,-9366.481,,1227425.9,[-0.318  0.999],-127.72861,100.0,199,2531204,643.8501,5077.301,-24000020.0,0.4189424,-98.1302259553969,926.7990367412567,1.0,2.0,-59.788338,-1.0,,-189.00407
4053.1929,1.8102078e+22,,True,78599090.0,0.865666,100.0,92.75824,0.865666,100,20000,1.0,0.036113422,-124.02466,60.285942,129.8,1.0,20.464561,1,-91.94988,-4339.996,,1991882900.0,[-0.317  1.061],-124.02466,100.0,200,2544184,812244.3,7819716.5,-38589610000000.0,0.4189424,-91.94988441661,931.6364152431488,1.0,2.0,-59.477585,-1.0,,-152.23582
7089.6855,1322724500000.0,,True,73272.07,0.86150926,100.0,118.78476,0.86150926,100,20100,1.0,0.11572749,-113.48407,81.70219,124.63,1.0,20.357761,1,-88.1257,-7560.0117,,10143291.0,[-0.072  1.114],-113.48407,100.0,201,2556647,1231.1937,7654.7153,-551065600.0,0.4189424,-88.1256981779635,936.2585873603821,1.0,2.0,-51.04312,-1.0,,-169.82788
5674.344,1.3482896e+33,,True,213957870.0,0.86192274,100.0,100.22835,0.86192274,100,20200,1.0,0.03798829,-112.88594,71.96857,123.43,1.0,22.24567,1,-87.37562,-6009.2007,,10902234000.0,[-0.318  1.157],-112.88594,100.0,202,2568990,5683780.0,29487270.0,-1.2295649e+19,0.4189424,-87.37561420470476,940.2169189453125,1.0,2.0,-59.11583,-1.0,,-159.34418
3031.6301,16908975000000.0,,True,43007.113,0.86253697,100.0,84.79283,0.86253697,100,20300,1.0,0.12477376,-77.597855,52.327393,117.96,1.0,17.131083,1,-83.18306,-3271.2905,,3347865.5,[-0.26   1.268],-77.597855,100.0,203,2580786,1245.4504,5379.566,-988845600.0,0.4189424,-83.18305951833725,943.6307082176208,1.0,2.0,-50.71762,-1.0,,-135.51045
