VarRet,VarVanillaIw,MinVanillaIw,AvgVanillaIw,VarJ,eRenyi2,MaxVanillaIw,BatchSize,VanillaAvgRet,EpsThisIter,ESSClassic,VarDiscRet,MaxNormIw,AvgEpLen,ESSRenyi,AvgNormIw,Bound,MinNormIw,IterType,Delta,AvgDiscRet,J,VarNormIw,AvgRet
6096.90270978,0.00742948,0.807768,1.00253,53.4968,1.00876,1.56039,200,-81.2313883626,100,198.53978334,6096.90270978,0.00778224,112.21,198.263921961,0.005,-116.555,0.00402864,1,0.3,-81.2313883626,-71.3021,1.848e-07,-81.2313883626
2604.29402869,,1.0,1.0,50.7765,1.0,1.0,200,-68.9309638385,100,100.0,2604.29402869,0.01,97.55,200.0,0.01,-132.649,0.01,2,0.3,-68.9309638385,-68.931,3.50449e-18,-68.9309638385
1357.27139791,0.0043111,0.928717,0.999442,41.8862,1.00582,1.25845,200,-65.3654609816,100,199.144766281,1357.27139791,0.00629578,93.74,198.842445376,0.005,-112.048,0.00464618,1,0.3,-65.3654609816,-66.8615,1.07898e-07,-65.3654609816
2595.50837111,,1.0,1.0,50.6908,1.0,1.0,200,-68.1519407468,100,100.0,2595.50837111,0.01,97.07,200.0,0.01,-131.871,0.01,2,0.3,-68.1519407468,-68.1519,3.50449e-18,-68.1519407468
6105.72681803,0.029788,0.565493,0.997421,60.7633,1.03064,1.38316,200,-80.7898995033,100,194.213857045,6105.72681803,0.0069337,112.41,194.054650138,0.005,-118.778,0.00283477,1,0.3,-80.7898995033,-73.0363,7.48556e-07,-80.7898995033
4979.82038024,,1.0,1.0,70.2141,1.0,1.0,200,-76.9222825295,100,100.0,4979.82038024,0.01,107.27,200.0,0.01,-140.642,0.01,2,0.3,-76.9222825295,-76.9223,3.50449e-18,-76.9222825295
6215.72397314,0.0187598,0.883336,0.988538,70.4998,1.01785,2.04318,200,-77.4086999308,100,196.25128913,6215.72397314,0.0103343,107.23,196.492276795,0.005,-121.787,0.00446789,1,0.3,-77.4086999308,-76.33,4.79934e-07,-77.4086999308
4953.4013527,,1.0,1.0,70.0276,1.0,1.0,200,-77.1694616413,100,100.0,4953.4013527,0.01,108.53,200.0,0.01,-140.888,0.01,2,0.3,-77.1694616413,-77.1695,3.50449e-18,-77.1694616413
5001.75580167,0.0139111,0.762604,1.00378,68.0753,1.01133,1.64583,200,-74.225374337,100,197.289840135,5001.75580167,0.00819813,103.76,197.759454423,0.005,-120.503,0.00379865,1,0.3,-74.225374337,-75.1923,3.45161e-07,-74.225374337
6240.30063417,,1.0,1.0,78.5996,1.0,1.0,200,-77.7084649362,100,100.0,6240.30063417,0.01,106.89,200.0,0.01,-141.428,0.01,2,0.3,-77.7084649362,-77.7085,3.50449e-18,-77.7084649362
1346.91144637,0.0557366,0.240083,1.00236,51.6389,1.04169,1.96351,200,-65.8336776331,100,189.538108609,1346.91144637,0.0097944,95.05,191.996008384,0.005,-115.555,0.00119759,1,0.3,-65.8336776331,-69.5689,1.38686e-06,-65.8336776331
3804.06089057,,1.0,1.0,61.3679,1.0,1.0,200,-72.4068584836,100,100.0,3804.06089057,0.01,102.04,200.0,0.01,-136.125,0.01,2,0.3,-72.4068584836,-72.4068,3.50449e-18,-72.4068584836
3823.90862733,0.00170157,0.962236,1.00113,60.5499,1.00197,1.18168,200,-71.8130134287,100,199.6627478,3823.90862733,0.00590172,100.86,199.607072879,0.005,-117.121,0.00480575,1,0.3,-71.8130134287,-72.0201,4.24433e-08,-71.8130134287
6123.5009575,,1.0,1.0,77.8606,1.0,1.0,200,-79.8968872352,100,100.0,6123.5009575,0.01,110.83,200.0,0.01,-143.616,0.01,2,0.3,-79.8968872352,-79.8969,3.50449e-18,-79.8968872352
3760.48884858,0.0602261,0.267314,1.008,57.8788,1.07839,1.76028,200,-73.8166313823,100,188.861275142,3760.48884858,0.00873159,104.16,185.460880993,0.005,-120.438,0.00132597,1,0.3,-73.8166313823,-73.6491,1.48186e-06,-73.8166313823
2589.93688966,,1.0,1.0,50.6363,1.0,1.0,200,-68.1381456743,100,100.0,2589.93688966,0.01,97.23,200.0,0.01,-131.857,0.01,2,0.3,-68.1381456743,-68.1381,3.50449e-18,-68.1381456743
4938.89284527,0.0151224,0.726887,1.00622,58.3199,1.01472,1.34398,200,-78.0542687874,100,197.071295875,4938.89284527,0.00667836,108.84,197.097764848,0.005,-117.801,0.00361198,1,0.3,-78.0542687874,-72.4142,3.73403e-07,-78.0542687874
3819.19039572,,1.0,1.0,61.4898,1.0,1.0,200,-72.9599589665,100,100.0,3819.19039572,0.01,102.46,200.0,0.01,-136.679,0.01,2,0.3,-72.9599589665,-72.96,3.50449e-18,-72.9599589665
1345.54597229,0.0283318,0.502713,0.998857,43.6022,1.02419,1.59198,200,-65.2693239984,100,194.504382769,1345.54597229,0.00796902,94.19,195.275504035,0.005,-113.5,0.00251644,1,0.3,-65.2693239984,-67.9013,7.09918e-07,-65.2693239984
6172.20179842,,1.0,1.0,78.1696,1.0,1.0,200,-79.0140757467,100,100.0,6172.20179842,0.01,109.87,200.0,0.01,-142.734,0.01,2,0.3,-79.0140757467,-79.0141,3.50449e-18,-79.0140757467
113.103067906,0.0139833,0.887894,0.991204,52.2625,1.01547,1.714,200,-61.1745105651,100,197.207282708,113.103067906,0.00864607,88.54,196.954008186,0.005,-114.728,0.00447887,1,0.3,-61.1745105651,-69.3247,3.55815e-07,-61.1745105651
7319.56750144,,1.0,1.0,85.1256,1.0,1.0,200,-82.5974080971,100,100.0,7319.56750144,0.01,113.27,200.0,0.01,-146.317,0.01,2,0.3,-82.5974080971,-82.5974,3.50449e-18,-82.5974080971
7314.96493385,0.0951349,0.246878,0.996684,73.1474,1.09202,1.73607,200,-82.6842841887,100,182.600021412,7314.96493385,0.00870923,113.52,183.146962929,0.005,-125.499,0.00123849,1,0.3,-82.6842841887,-78.4154,2.39423e-06,-82.6842841887
1371.48626066,,1.0,1.0,36.8479,1.0,1.0,200,-65.0226312996,100,100.0,1371.48626066,0.01,93.13,200.0,0.01,-128.742,0.01,2,0.3,-65.0226312996,-65.0226,3.50449e-18,-65.0226312996
3798.2735806,0.0106661,0.488268,0.997651,48.9292,1.0079,1.52695,200,-72.247397583,100,197.889960636,3798.2735806,0.0076527,102.03,198.432618936,0.005,-113.51,0.00244709,1,0.3,-72.247397583,-68.2759,2.67909e-07,-72.247397583
4988.89762003,,1.0,1.0,70.2781,1.0,1.0,200,-76.835865612,100,100.0,4988.89762003,0.01,107.27,200.0,0.01,-140.554,0.01,2,0.3,-76.835865612,-76.8359,3.50449e-18,-76.835865612
3803.84613613,0.0852079,0.155611,1.02585,48.1192,1.09923,1.48104,200,-74.3331095204,100,185.088839818,3803.84613613,0.00721856,104.46,181.945002498,0.005,-118.805,0.000758447,1,0.3,-74.3331095204,-71.5654,2.02418e-06,-74.3331095204
6173.07200497,,1.0,1.0,78.1751,1.0,1.0,200,-78.8542055927,100,100.0,6173.07200497,0.01,109.69,200.0,0.01,-142.573,0.01,2,0.3,-78.8542055927,-78.8542,3.50449e-18,-78.8542055927
1362.887964,0.0202997,0.636544,1.00506,56.9874,1.01867,1.81773,200,-64.2692887481,100,196.079418419,1362.887964,0.00904286,92.46,196.333891811,0.005,-116.117,0.00316669,1,0.3,-64.2692887481,-70.6425,5.02392e-07,-64.2692887481
4945.34943755,,1.0,1.0,69.9707,1.0,1.0,200,-77.8693907796,100,100.0,4945.34943755,0.01,108.87,200.0,0.01,-141.589,0.01,2,0.3,-77.8693907796,-77.8694,3.50449e-18,-77.8693907796
7296.84055213,0.0473026,0.30567,1.01797,71.2535,1.05013,1.3867,200,-82.2946814467,100,191.310885139,7296.84055213,0.00681109,113.62,190.451960284,0.005,-124.188,0.00150136,1,0.3,-82.2946814467,-78.0158,1.14117e-06,-82.2946814467
1362.44015095,,1.0,1.0,36.7262,1.0,1.0,200,-66.9502386668,100,100.0,1362.44015095,0.01,96.41,200.0,0.01,-130.653,0.01,2,0.3,-66.9502386668,-66.9502,3.50449e-18,-66.9502386668
2609.57675239,0.0112518,0.523134,0.997588,41.5857,1.01001,1.48637,200,-68.7660347097,100,197.775101033,2609.57675239,0.00744983,97.75,198.017139469,0.005,-112.684,0.00262199,1,0.3,-68.7660347097,-67.4057,2.82657e-07,-68.7660347097
102.369165167,,1.0,1.0,10.067,1.0,1.0,200,-63.5610195158,100,100.0,102.369165167,0.01,92.26,200.0,0.01,-76.6962,0.01,2,0.3,-63.5610195158,-63.561,3.50449e-18,-63.5610195158
4995.51106976,0.00665146,0.781864,0.987589,48.803,1.00709,1.3321,200,-75.3953063336,100,198.652010706,4995.51106976,0.00674419,105.38,198.591988265,0.005,-114.374,0.00395845,1,0.3,-75.3953063336,-69.1579,1.70492e-07,-75.3953063336
1347.61210494,,1.0,1.0,36.5258,1.0,1.0,200,-64.9407790907,100,100.0,1347.61210494,0.01,93.42,200.0,0.01,-128.656,0.01,2,0.3,-64.9407790907,-64.9408,3.50449e-18,-64.9407790907
5004.11292874,0.0657308,0.23188,0.990998,39.878,1.07119,1.48726,200,-74.9370841126,100,187.512447166,5004.11292874,0.00750386,104.95,186.708240441,0.005,-112.948,0.00116993,1,0.3,-74.9370841126,-66.3154,1.67326e-06,-74.9370841126
9421.25402185,,1.0,1.0,96.5766,1.0,1.0,200,-91.4347316197,100,100.0,9421.25402185,0.01,124.56,200.0,0.01,-155.16,0.01,2,0.3,-91.4347316197,-91.4347,3.50449e-18,-91.4347316197
2568.56607734,0.0642659,0.362821,0.985801,69.0467,1.05584,2.15872,200,-70.3127499938,100,187.652524528,2568.56607734,0.0109491,100.61,189.422294842,0.005,-124.246,0.00184024,1,0.3,-70.3127499938,-77.9443,1.65326e-06,-70.3127499938
3807.82056451,,1.0,1.0,61.3982,1.0,1.0,200,-72.4555107714,100,100.0,3807.82056451,0.01,102.31,200.0,0.01,-136.174,0.01,2,0.3,-72.4555107714,-72.4555,3.50449e-18,-72.4555107714
3818.53928001,0.0098741,0.91316,1.01199,59.3317,1.00884,1.80978,200,-72.3851684396,100,198.099673672,3818.53928001,0.00894166,101.48,198.248295556,0.005,-117.259,0.00451169,1,0.3,-72.3851684396,-72.0051,2.41036e-07,-72.3851684396
1351.82648339,,1.0,1.0,36.5829,1.0,1.0,200,-67.3596748534,100,100.0,1351.82648339,0.01,96.63,200.0,0.01,-131.077,0.01,2,0.3,-67.3596748534,-67.3597,3.50449e-18,-67.3596748534
2613.15404539,0.0101933,0.537066,0.994791,41.1779,1.00948,1.16369,200,-68.0358895057,100,197.971082483,2613.15404539,0.00584891,96.64,198.12189896,0.005,-112.549,0.00269939,1,0.3,-68.0358895057,-67.2801,2.57508e-07,-68.0358895057
4947.41917177,,1.0,1.0,69.9853,1.0,1.0,200,-78.0159209777,100,100.0,4947.41917177,0.01,109.78,200.0,0.01,-141.735,0.01,2,0.3,-78.0159209777,-78.0159,3.50449e-18,-78.0159209777
3826.08313725,0.0112191,0.745916,1.00094,62.5998,1.01432,1.46377,200,-71.7479708701,100,197.79611569,3826.08313725,0.007312,100.77,197.176569421,0.005,-119.561,0.00372608,1,0.3,-71.7479708701,-74.1826,2.79951e-07,-71.7479708701
3842.74683089,,1.0,1.0,61.6792,1.0,1.0,200,-71.9340168451,100,100.0,3842.74683089,0.01,101.11,200.0,0.01,-135.653,0.01,2,0.3,-71.9340168451,-71.934,3.50449e-18,-71.9340168451
3826.05953686,0.0199696,0.87889,1.00084,55.997,1.01966,1.8491,200,-70.8497622417,100,196.109828995,3826.05953686,0.00923773,99.29,196.143240125,0.005,-115.895,0.00439075,1,0.3,-70.8497622417,-70.3977,4.984e-07,-70.8497622417
4972.42138964,,1.0,1.0,70.1619,1.0,1.0,200,-76.429055775,100,100.0,4972.42138964,0.01,107.03,200.0,0.01,-140.148,0.01,2,0.3,-76.429055775,-76.4291,3.50449e-18,-76.429055775
2570.31521003,0.0186726,0.703476,1.00112,57.1512,1.01907,1.51223,200,-69.6721092285,100,196.35990747,2570.31521003,0.00755273,99.48,196.257251493,0.005,-117.658,0.00351346,1,0.3,-69.6721092285,-72.174,4.65774e-07,-69.6721092285
3797.63229864,,1.0,1.0,61.316,1.0,1.0,200,-73.5304195687,100,100.0,3797.63229864,0.01,103.57,200.0,0.01,-137.25,0.01,2,0.3,-73.5304195687,-73.5304,3.50449e-18,-73.5304195687
2591.04876534,0.0224815,0.856688,1.01246,50.6304,1.02044,1.62982,200,-69.3085617454,100,195.728845724,2591.04876534,0.00804881,98.77,195.994094435,0.005,-115.938,0.00423073,1,0.3,-69.3085617454,-70.4238,5.48292e-07,-69.3085617454
3798.40115246,,1.0,1.0,61.3222,1.0,1.0,200,-74.0379661413,100,100.0,3798.40115246,0.01,104.42,200.0,0.01,-137.757,0.01,2,0.3,-74.0379661413,-74.038,3.50449e-18,-74.0379661413
3792.44814438,0.0351255,0.665996,1.00754,54.0768,1.03605,2.06656,200,-72.8044811183,100,193.343506546,3792.44814438,0.0102555,102.85,193.040661363,0.005,-117.694,0.00330506,1,0.3,-72.8044811183,-71.8326,8.6504e-07,-72.8044811183
3807.40486309,,1.0,1.0,61.3949,1.0,1.0,200,-73.9576659419,100,100.0,3807.40486309,0.01,103.71,200.0,0.01,-137.677,0.01,2,0.3,-73.9576659419,-73.9577,3.50449e-18,-73.9576659419
6156.51815676,0.0607948,0.133836,0.998983,60.3498,1.07644,1.30561,200,-79.5876564312,100,188.56998395,6156.51815676,0.00653468,110.76,185.798085918,0.005,-120.917,0.000669862,1,0.3,-79.5876564312,-74.1696,1.52296e-06,-79.5876564312
4979.70090647,,1.0,1.0,70.2133,1.0,1.0,200,-76.6444650479,100,100.0,4979.70090647,0.01,107.45,200.0,0.01,-140.363,0.01,2,0.3,-76.6444650479,-76.6445,3.50449e-18,-76.6444650479
2595.09648801,0.0329104,0.594794,0.986341,53.8452,1.0329,1.43664,200,-69.290562623,100,193.487346781,2595.09648801,0.00728269,98.58,193.629747572,0.005,-117.366,0.00301515,1,0.3,-69.290562623,-71.5748,8.45705e-07,-69.290562623
2618.78883264,,1.0,1.0,50.9176,1.0,1.0,200,-68.6919878589,100,100.0,2618.78883264,0.01,97.6,200.0,0.01,-132.41,0.01,2,0.3,-68.6919878589,-68.692,3.50449e-18,-68.6919878589
5016.0761232,0.0262485,0.664649,1.00102,55.7181,1.02672,1.61601,200,-75.7368536817,100,194.919569683,5016.0761232,0.00807184,105.73,194.79479526,0.005,-116.567,0.00331987,1,0.3,-75.7368536817,-70.9123,6.54881e-07,-75.7368536817
4999.99168024,,1.0,1.0,70.3562,1.0,1.0,200,-75.3499156991,100,100.0,4999.99168024,0.01,105.19,200.0,0.01,-139.07,0.01,2,0.3,-75.3499156991,-75.3499,3.50449e-18,-75.3499156991
1343.03805127,0.0750937,0.286862,1.00487,40.5025,1.06399,1.83073,200,-66.4621097678,100,186.220377105,1343.03805127,0.00910931,95.84,187.971565647,0.005,-114.218,0.00142736,1,0.3,-66.4621097678,-67.7424,1.8592e-06,-66.4621097678
3804.9346429,,1.0,1.0,61.375,1.0,1.0,200,-71.8441579884,100,100.0,3804.9346429,0.01,101.47,200.0,0.01,-135.563,0.01,2,0.3,-71.8441579884,-71.8442,3.50449e-18,-71.8441579884
4979.41612469,0.00372666,0.935014,0.990204,65.1195,1.00491,1.45662,200,-76.2823159902,100,199.246509064,4979.41612469,0.00735516,106.69,199.021878839,0.005,-119.01,0.00472132,1,0.3,-76.2823159902,-73.8426,9.50189e-08,-76.2823159902
5002.21832853,,1.0,1.0,70.3718,1.0,1.0,200,-76.331449119,100,100.0,5002.21832853,0.01,106.63,200.0,0.01,-140.051,0.01,2,0.3,-76.331449119,-76.3314,3.50449e-18,-76.331449119
1379.2129894,0.00492723,0.90478,0.988478,54.2857,1.00798,1.37426,200,-65.3894506849,100,199.001465776,1379.2129894,0.00695137,94.07,198.416872065,0.005,-115.715,0.00457663,1,0.3,-65.3894506849,-70.4791,1.26069e-07,-65.3894506849
7277.61761466,,1.0,1.0,84.8813,1.0,1.0,200,-83.4888527234,100,100.0,7277.61761466,0.01,114.72,200.0,0.01,-147.208,0.01,2,0.3,-83.4888527234,-83.4889,3.50449e-18,-83.4888527234
2600.10637066,0.0159343,0.665551,0.997541,65.5622,1.02219,1.6753,200,-68.1650851819,100,196.863418709,2600.10637066,0.00839717,96.91,195.658825409,0.005,-120.295,0.00333596,1,0.3,-68.1650851819,-74.741,4.00323e-07,-68.1650851819
6170.45331771,,1.0,1.0,78.1585,1.0,1.0,200,-79.386960897,100,100.0,6170.45331771,0.01,109.56,200.0,0.01,-143.106,0.01,2,0.3,-79.386960897,-79.387,3.50449e-18,-79.386960897
3816.36016563,0.0431102,0.366611,0.996638,62.6514,1.05534,1.63652,200,-72.6952471466,100,191.72068519,3816.36016563,0.00821018,102.03,189.513038978,0.005,-119.875,0.00183924,1,0.3,-72.6952471466,-73.5891,1.08504e-06,-72.6952471466
107.641160392,,1.0,1.0,10.323,1.0,1.0,200,-61.0324582735,100,100.0,107.641160392,0.01,88.34,200.0,0.01,-74.154,0.01,2,0.3,-61.0324582735,-61.0325,3.50449e-18,-61.0324582735
1360.71234973,0.0206232,0.400493,0.988898,22.5613,1.01744,1.21226,200,-66.2404565144,100,195.889569066,1360.71234973,0.00612932,94.87,196.572325194,0.005,-108.332,0.00202495,1,0.3,-66.2404565144,-62.8851,5.27221e-07,-66.2404565144
3828.88509842,,1.0,1.0,61.5678,1.0,1.0,200,-70.9866679317,100,100.0,3828.88509842,0.01,99.89,200.0,0.01,-134.705,0.01,2,0.3,-70.9866679317,-70.9867,3.50449e-18,-70.9866679317
2603.63226464,0.0635237,0.273887,0.972276,41.8802,1.06046,1.31755,200,-68.684816452,100,187.465639366,2603.63226464,0.00677557,97.34,188.597745422,0.005,-113.859,0.00140848,1,0.3,-68.684816452,-67.4615,1.67995e-06,-68.684816452
6117.77567602,,1.0,1.0,77.8241,1.0,1.0,200,-80.6854274319,100,100.0,6117.77567602,0.01,112.05,200.0,0.01,-144.405,0.01,2,0.3,-80.6854274319,-80.6854,3.50449e-18,-80.6854274319
2609.59573992,0.0259541,0.79256,1.01006,61.5214,1.02285,2.16568,200,-68.1729047036,100,195.062476189,2609.59573992,0.0107205,96.6,195.532745573,0.005,-118.937,0.00392333,1,0.3,-68.1729047036,-73.3688,6.35993e-07,-68.1729047036
2599.06604665,,1.0,1.0,50.7255,1.0,1.0,200,-68.418028529,100,100.0,2599.06604665,0.01,97.59,200.0,0.01,-132.136,0.01,2,0.3,-68.418028529,-68.418,3.50449e-18,-68.418028529
3804.92057176,0.0394671,0.191533,1.00333,45.8101,1.03505,1.50312,200,-72.134384675,100,192.491026896,3804.92057176,0.00749069,101.33,193.22699555,0.005,-113.859,0.00095449,1,0.3,-72.134384675,-68.0206,9.80142e-07,-72.134384675
3806.44242423,,1.0,1.0,61.3871,1.0,1.0,200,-72.2679691358,100,100.0,3806.44242423,0.01,101.95,200.0,0.01,-135.986,0.01,2,0.3,-72.2679691358,-72.268,3.50449e-18,-72.2679691358
6112.59638796,0.052613,0.55099,1.01253,59.9099,1.05068,2.00615,200,-81.2362376812,100,190.283705548,6112.59638796,0.00990662,112.91,190.352885221,0.005,-120.586,0.00272085,1,0.3,-81.2362376812,-74.4017,1.28296e-06,-81.2362376812
6166.65830074,,1.0,1.0,78.1344,1.0,1.0,200,-79.5835633518,100,100.0,6166.65830074,0.01,110.61,200.0,0.01,-143.302,0.01,2,0.3,-79.5835633518,-79.5836,3.50449e-18,-79.5835633518
4978.36608801,0.0683762,0.136835,0.99476,64.4266,1.06854,1.34086,200,-76.1334513836,100,187.1338997,4978.36608801,0.00673959,106.1,187.17105476,0.005,-121.513,0.000687778,1,0.3,-76.1334513836,-74.934,1.72746e-06,-76.1334513836
8492.91742888,,1.0,1.0,91.6951,1.0,1.0,200,-84.4487298536,100,100.0,8492.91742888,0.01,114.88,200.0,0.01,-148.168,0.01,2,0.3,-84.4487298536,-84.4487,3.50449e-18,-84.4487298536
5021.02303443,0.0461262,0.358635,1.0046,74.9975,1.04548,2.37266,200,-74.3269395806,100,191.300302157,5021.02303443,0.011809,104.13,191.299753173,0.005,-123.361,0.00178497,1,0.3,-74.3269395806,-77.2913,1.14262e-06,-74.3269395806
98.0923933877,,1.0,1.0,9.85452,1.0,1.0,200,-61.7029429179,100,100.0,98.0923933877,0.01,89.41,200.0,0.01,-74.6917,0.01,2,0.3,-61.7029429179,-61.7029,3.50449e-18,-61.7029429179
3817.16896969,0.0146003,0.515085,1.01683,36.6928,1.02083,1.28747,200,-71.0109254684,100,197.22879055,3817.16896969,0.00633083,99.56,195.918268206,0.005,-110.913,0.00253281,1,0.3,-71.0109254684,-65.39,3.53027e-07,-71.0109254684
3774.87461001,,1.0,1.0,61.132,1.0,1.0,200,-75.1794580321,100,100.0,3774.87461001,0.01,106.26,200.0,0.01,-138.895,0.01,2,0.3,-75.1794580321,-75.1795,3.50449e-18,-75.1794580321
3808.65761606,0.0194339,0.762895,1.00848,55.9381,1.01543,1.75628,200,-71.797245878,100,196.268414809,3808.65761606,0.00870755,100.88,196.961476606,0.005,-118.095,0.00378239,1,0.3,-71.797245878,-72.6925,4.77709e-07,-71.797245878
2599.09388658,,1.0,1.0,50.7258,1.0,1.0,200,-69.1149806516,100,100.0,2599.09388658,0.01,98.15,200.0,0.01,-132.833,0.01,2,0.3,-69.1149806516,-69.115,3.50449e-18,-69.1149806516
6136.82693865,0.0091539,0.897922,0.999735,64.2492,1.00949,1.48007,200,-79.7133156082,100,198.19388253,6136.82693865,0.0074023,110.91,198.119512578,0.005,-119.265,0.0044908,1,0.3,-79.7133156082,-73.9951,2.28969e-07,-79.7133156082
6153.83061756,,1.0,1.0,78.0531,1.0,1.0,200,-79.3273915242,100,100.0,6153.83061756,0.01,109.92,200.0,0.01,-143.047,0.01,2,0.3,-79.3273915242,-79.3274,3.50449e-18,-79.3273915242
3776.5861573,0.0523335,0.528729,1.01627,62.1177,1.04642,2.10067,200,-73.8039578196,100,190.400478153,3776.5861573,0.0103351,104.51,191.12811069,0.005,-120.585,0.00260131,1,0.3,-73.8039578196,-74.4946,1.26677e-06,-73.8039578196
2582.50041567,,1.0,1.0,50.5636,1.0,1.0,200,-68.7538530311,100,100.0,2582.50041567,0.01,97.88,200.0,0.01,-132.469,0.01,2,0.3,-68.7538530311,-68.7539,3.50449e-18,-68.7538530311
1348.96056688,0.0123335,0.92593,1.01198,41.5843,1.01004,1.46515,200,-64.030970678,100,197.631856766,1348.96056688,0.007239,92.6,198.011810921,0.005,-111.176,0.00457483,1,0.3,-64.030970678,-65.8943,3.01079e-07,-64.030970678
6177.14421525,,1.0,1.0,78.2008,1.0,1.0,200,-78.1471044496,100,100.0,6177.14421525,0.01,108.32,200.0,0.01,-141.866,0.01,2,0.3,-78.1471044496,-78.1471,3.50449e-18,-78.1471044496
4975.9433674,0.0679833,0.257367,0.978322,64.8833,1.06531,1.40352,200,-76.6138722108,100,186.798149064,4975.9433674,0.0071731,107.01,187.739641358,0.005,-120.832,0.00131535,1,0.3,-76.6138722108,-74.3279,1.77574e-06,-76.6138722108
1360.01164934,,1.0,1.0,36.6935,1.0,1.0,200,-64.7948211703,100,100.0,1360.01164934,0.01,93.29,200.0,0.01,-128.495,0.01,2,0.3,-64.7948211703,-64.7948,3.50449e-18,-64.7948211703
1347.61046373,0.00590495,0.734904,0.99382,33.9336,1.00627,1.10604,200,-65.7973146401,100,198.817277845,1347.61046373,0.00556458,94.39,198.753403239,0.005,-110.191,0.00369737,1,0.3,-65.7973146401,-64.9997,1.49465e-07,-65.7973146401
96.372165842,,1.0,1.0,9.76772,1.0,1.0,200,-62.470765477,100,100.0,96.372165842,0.01,90.52,200.0,0.01,-75.761,0.01,2,0.3,-62.470765477,-62.4708,3.50449e-18,-62.470765477
2615.29083305,0.00232557,0.900863,0.999413,36.0693,1.00228,1.13482,200,-68.7656184795,100,199.537750264,2615.29083305,0.00567743,97.28,199.544705669,0.005,-110.615,0.00450697,1,0.3,-68.7656184795,-65.508,5.82076e-08,-68.7656184795
6097.64965679,,1.0,1.0,77.696,1.0,1.0,200,-80.8670562144,100,100.0,6097.64965679,0.01,112.65,200.0,0.01,-144.586,0.01,2,0.3,-80.8670562144,-80.8671,3.50449e-18,-80.8670562144
1364.14348437,0.0398376,0.473002,1.01636,51.1825,1.03958,1.40998,200,-67.9720439005,100,192.609104499,1364.14348437,0.00693643,97.78,192.38527841,0.005,-118.511,0.00232694,1,0.3,-67.9720439005,-72.5712,9.64138e-07,-67.9720439005
7299.81081384,,1.0,1.0,85.0107,1.0,1.0,200,-82.8801991276,100,100.0,7299.81081384,0.01,114.31,200.0,0.01,-146.599,0.01,2,0.3,-82.8801991276,-82.8802,3.50449e-18,-82.8801991276
7220.5578244,0.0358525,0.257752,0.981551,82.9827,1.027,1.18595,200,-85.0812533605,100,192.859024939,7220.5578244,0.00604122,116.65,194.741863274,0.005,-128.741,0.00131298,1,0.3,-85.0812533605,-83.0801,9.30323e-07,-85.0812533605
3816.68965683,,1.0,1.0,61.4697,1.0,1.0,200,-71.7445455159,100,100.0,3816.68965683,0.01,100.95,200.0,0.01,-135.464,0.01,2,0.3,-71.7445455159,-71.7445,3.50449e-18,-71.7445455159
2582.68084825,0.0194852,0.478,1.01198,50.761,1.0186,1.18121,200,-70.7067060268,100,196.284019987,2582.68084825,0.00583616,100.13,196.347885071,0.005,-115.765,0.00236172,1,0.3,-70.7067060268,-70.2916,4.75669e-07,-70.7067060268
3830.48733963,,1.0,1.0,61.5807,1.0,1.0,200,-70.7312391728,100,100.0,3830.48733963,0.01,99.74,200.0,0.01,-134.451,0.01,2,0.3,-70.7312391728,-70.7312,3.50449e-18,-70.7312391728
5019.72677511,0.0515903,0.15577,1.01939,54.5329,1.05369,1.49373,200,-74.7064340025,100,190.585347511,5019.72677511,0.00732659,104.48,189.808811125,0.005,-115.374,0.000764038,1,0.3,-74.7064340025,-69.1237,1.24117e-06,-74.7064340025
2598.10508262,,1.0,1.0,50.7161,1.0,1.0,200,-68.0915960722,100,100.0,2598.10508262,0.01,97.14,200.0,0.01,-131.81,0.01,2,0.3,-68.0915960722,-68.0916,3.50449e-18,-68.0915960722
6160.90466536,0.0166195,0.774014,1.00027,63.464,1.01473,1.73332,200,-79.3740707959,100,196.748261664,6160.90466536,0.00866424,109.83,197.097023893,0.005,-118.486,0.003869,1,0.3,-79.3740707959,-73.0991,4.1526e-07,-79.3740707959
103.702707791,,1.0,1.0,10.1324,1.0,1.0,200,-61.5263459164,100,100.0,103.702707791,0.01,89.17,200.0,0.01,-76.8264,0.01,2,0.3,-61.5263459164,-61.5263,3.50449e-18,-61.5263459164
2569.87710416,0.00915301,0.645414,0.989052,33.6032,1.00806,1.29299,200,-70.2915527293,100,198.155171204,2569.87710416,0.00653651,100.29,198.401010381,0.005,-110.769,0.00326279,1,0.3,-70.2915527293,-65.5322,2.33919e-07,-70.2915527293
5005.13363895,,1.0,1.0,70.3923,1.0,1.0,200,-75.1902711242,100,100.0,5005.13363895,0.01,105.05,200.0,0.01,-138.91,0.01,2,0.3,-75.1902711242,-75.1903,3.50449e-18,-75.1902711242
2605.58944007,0.0366581,0.493032,1.02264,56.3732,1.02975,2.24414,200,-70.2394670168,100,193.259550623,2605.58944007,0.0109722,99.63,194.221428332,0.005,-117.153,0.00241058,1,0.3,-70.2394670168,-71.431,8.76318e-07,-70.2394670168
3813.82038986,,1.0,1.0,61.4466,1.0,1.0,200,-72.0925982638,100,100.0,3813.82038986,0.01,101.68,200.0,0.01,-135.806,0.01,2,0.3,-72.0925982638,-72.0926,3.50449e-18,-72.0925982638
