VanillaAvgRet,Bound,VarDiscRet,AvgDiscRet,eRenyi2,AvgRet,MaxNormIw,MinNormIw,AvgNormIw,Delta,J,AvgEpLen,MinVanillaIw,BatchSize,VarJ,ESSRenyi,VarNormIw,MaxVanillaIw,ESSClassic,EpsThisIter,IterType,AvgVanillaIw,VarVanillaIw,VarRet
4655.17925325,4522.42,1108.25327689,4655.17925325,1.00715,4655.17925325,0.00229478,0.00133914,0.002,0.7,4659.92,499.72,0.669526,500,19.9342,496.451998501,3.0232e-08,1.14732,496.25686295,100,1,0.999934,0.00755701,1108.25327689
4660.52366045,4354.17,295.144989299,4660.52366045,1.0,4660.52366045,0.01,0.01,0.01,0.7,4660.52,500.0,1.0,500,17.0937,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,295.144989299
4661.89796721,4444.57,544.606799415,4661.89796721,1.0,4661.89796721,0.005,0.005,0.005,0.7,4661.21,499.81,1.0,500,20.3997,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,544.606799415
4661.92484682,4484.56,315.618850503,4661.92484682,1.0,4661.92484682,0.00333333,0.00333333,0.00333333,0.7,4661.45,500.0,1.0,500,19.5372,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,315.618850503
4626.10115327,4499.42,44864.2238966,4626.10115327,1.0,4626.10115327,0.0025,0.0025,0.0025,0.7,4652.61,496.38,1.0,500,107.817,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,44864.2238966
4660.96761417,4520.22,235.219581952,4660.96761417,1.02527,4660.96761417,0.00264394,0.00072084,0.002,0.7,4658.96,500.0,0.360532,500,41.3089,487.675800255,1.09169e-07,1.32238,486.74236203,100,1,1.00031,0.0273093,235.219581952
4659.38106587,4353.04,449.400065344,4659.38106587,1.0,4659.38106587,0.01,0.01,0.01,0.7,4659.38,500.0,1.0,500,21.0928,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,449.400065344
4660.90451811,4443.51,324.790650061,4660.90451811,1.0,4660.90451811,0.005,0.005,0.005,0.7,4660.14,500.0,1.0,500,19.5909,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,324.790650061
4662.03443868,4483.89,293.405085736,4662.03443868,1.0,4662.03443868,0.00333333,0.00333333,0.00333333,0.7,4660.77,500.0,1.0,500,18.8013,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,293.405085736
4663.42380103,4508.25,198.51292744,4663.42380103,1.0,4663.42380103,0.0025,0.0025,0.0025,0.7,4661.44,500.0,1.0,500,17.7642,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,198.51292744
4662.46099838,4525.0,238.588994125,4662.46099838,1.00532,4662.46099838,0.00228458,0.00122565,0.002,0.7,4662.38,500.0,0.613611,500,15.9136,497.3523893,2.49342e-08,1.14376,496.908599676,100,1,1.00129,0.0062496,238.588994125
4660.35191942,4353.98,573.788229069,4660.35191942,1.0,4660.35191942,0.01,0.01,0.01,0.7,4660.35,499.81,1.0,500,23.8338,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,573.788229069
4661.88916931,4444.48,354.939357966,4661.88916931,1.0,4661.88916931,0.005,0.005,0.005,0.7,4661.12,500.0,1.0,500,21.4549,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,354.939357966
4661.84620677,4484.48,232.516686356,4661.84620677,1.0,4661.84620677,0.00333333,0.00333333,0.00333333,0.7,4661.36,500.0,1.0,500,19.5888,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,232.516686356
4661.47123575,4508.2,318.021311075,4661.47123575,1.0,4661.47123575,0.0025,0.0025,0.0025,0.7,4661.39,500.0,1.0,500,19.1443,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,318.021311075
4650.82784531,4523.31,13171.5612835,4650.82784531,1.0128,4650.82784531,0.00241237,0.00106958,0.002,0.7,4661.2,498.82,0.535248,500,32.4508,493.679733126,5.28695e-08,1.20722,493.490466081,100,1,1.00086,0.01324,13171.5612835
4661.37188107,4355.02,167.453534324,4661.37188107,1.0,4661.37188107,0.01,0.01,0.01,0.7,4661.37,500.0,1.0,500,12.8755,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,167.453534324
4659.89388251,4444.01,1917.96490015,4659.89388251,1.0,4659.89388251,0.005,0.005,0.005,0.7,4660.63,499.56,1.0,500,32.1377,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,1917.96490015
4659.34355046,4483.33,1093.97913953,4659.34355046,1.0,4659.34355046,0.00333333,0.00333333,0.00333333,0.7,4660.2,499.72,1.0,500,32.4027,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,1093.97913953
4655.57062117,4505.86,4171.98916679,4655.57062117,1.0,4655.57062117,0.0025,0.0025,0.0025,0.7,4659.04,499.42,1.0,500,42.7088,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,4171.98916679
4660.00395062,4523.49,1025.48243747,4660.00395062,1.01234,4660.00395062,0.00243647,0.000740474,0.002,0.7,4661.35,499.73,0.368398,500,24.5491,493.905059817,6.03447e-08,1.21219,492.583761657,100,1,0.995033,0.0149367,1025.48243747
4659.66378782,4353.29,454.263632879,4659.66378782,1.0,4659.66378782,0.01,0.01,0.01,0.7,4659.66,500.0,1.0,500,21.2066,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,454.263632879
4666.0106081,4446.2,123.208520519,4666.0106081,1.0,4666.0106081,0.005,0.005,0.005,0.7,4662.84,500.0,1.0,500,17.2023,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,123.208520519
4665.77645123,4486.93,182.562889705,4665.77645123,1.0,4665.77645123,0.00333333,0.00333333,0.00333333,0.7,4663.82,500.0,1.0,500,16.1073,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,182.562889705
4664.64357875,4510.84,155.751508764,4664.64357875,1.0,4664.64357875,0.0025,0.0025,0.0025,0.7,4664.02,500.0,1.0,500,15.2729,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,155.751508764
4665.0628101,4527.5,206.041822375,4665.0628101,1.00376,4665.0628101,0.0021782,0.00132213,0.002,0.7,4664.77,500.0,0.66065,500,13.8275,498.127643736,1.65034e-08,1.08842,497.949566712,100,1,0.999374,0.00412068,206.041822375
4665.4308609,4359.05,176.573967456,4665.4308609,1.0,4665.4308609,0.01,0.01,0.01,0.7,4665.43,500.0,1.0,500,13.2215,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,176.573967456
4658.48673353,4445.32,4409.5478024,4658.48673353,1.0,4658.48673353,0.005,0.005,0.005,0.7,4661.96,499.32,1.0,500,47.7722,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,4409.5478024
4663.99815945,4485.75,264.316815194,4663.99815945,1.0,4663.99815945,0.00333333,0.00333333,0.00333333,0.7,4662.64,500.0,1.0,500,40.1199,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,264.316815194
4651.40666803,4506.64,21586.1002115,4651.40666803,1.0,4651.40666803,0.0025,0.0025,0.0025,0.7,4659.83,498.44,1.0,500,81.0766,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,21586.1002115
4647.98326485,4523.75,30721.7996239,4647.98326485,1.02635,4647.98326485,0.00278776,0.000748489,0.002,0.7,4662.56,498.14,0.370196,500,43.0025,487.164766022,1.11244e-07,1.3788,486.497195914,100,1,0.989182,0.0272126,30721.7996239
4661.73315955,4355.38,303.296018016,4661.73315955,1.0,4661.73315955,0.01,0.01,0.01,0.7,4661.73,500.0,1.0,500,17.3281,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,303.296018016
4664.98057089,4446.73,164.729273567,4664.98057089,1.0,4664.98057089,0.005,0.005,0.005,0.7,4663.36,500.0,1.0,500,15.3072,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,164.729273567
4663.1941343,4486.42,253.643051564,4663.1941343,1.0,4663.1941343,0.00333333,0.00333333,0.00333333,0.7,4663.3,500.0,1.0,500,15.4892,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,253.643051564
4665.08119691,4510.56,151.450822474,4665.08119691,1.0,4665.08119691,0.0025,0.0025,0.0025,0.7,4663.75,500.0,1.0,500,14.7652,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,151.450822474
4664.42271629,4527.1,299.044470952,4664.42271629,1.00351,4664.42271629,0.00221946,0.00131744,0.002,0.7,4664.36,500.0,0.656833,500,13.9762,498.248890188,1.63665e-08,1.10655,497.966526192,100,1,0.997135,0.00406821,299.044470952
4664.98185351,4358.62,159.549802926,4664.98185351,1.0,4664.98185351,0.01,0.01,0.01,0.7,4664.98,500.0,1.0,500,12.568,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,159.549802926
4665.79535468,4448.75,153.79737549,4665.79535468,1.0,4665.79535468,0.005,0.005,0.005,0.7,4665.39,500.0,1.0,500,12.4608,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,153.79737549
4663.20159674,4487.77,197.78341839,4663.20159674,1.0,4663.20159674,0.00333333,0.00333333,0.00333333,0.7,4664.66,500.0,1.0,500,13.0325,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,197.78341839
4667.24784825,4512.12,116.195555047,4667.24784825,1.0,4667.24784825,0.0025,0.0025,0.0025,0.7,4665.31,500.0,1.0,500,12.5459,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,116.195555047
4665.68494294,4528.46,168.460998331,4665.68494294,1.00149,4665.68494294,0.00219431,0.00166725,0.002,0.7,4665.58,500.0,0.835195,500,12.3042,499.255277956,5.77562e-09,1.09922,499.280775784,100,1,1.00188,0.00144935,168.460998331
4666.94568637,4360.58,135.617200057,4666.94568637,1.0,4666.94568637,0.01,0.01,0.01,0.7,4666.95,500.0,1.0,500,11.5871,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,135.617200057
4659.75466201,4446.71,2743.11757688,4659.75466201,1.0,4659.75466201,0.005,0.005,0.005,0.7,4663.35,499.47,1.0,500,37.9197,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,2743.11757688
4667.14837369,4487.73,98.5036712673,4667.14837369,1.0,4667.14837369,0.00333333,0.00333333,0.00333333,0.7,4664.62,500.0,1.0,500,31.5327,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,98.5036712673
4667.46069542,4512.14,91.2410528769,4667.46069542,1.0,4667.46069542,0.0025,0.0025,0.0025,0.7,4665.33,500.0,1.0,500,27.7459,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,91.2410528769
4665.53751711,4528.53,139.601068092,4665.53751711,1.00222,4665.53751711,0.00224131,0.00160648,0.002,0.7,4665.7,500.0,0.803918,500,21.3885,498.893747021,9.27828e-09,1.12161,498.845139716,100,1,1.00085,0.0023235,139.601068092
4663.89193606,4357.52,186.919931343,4663.89193606,1.0,4663.89193606,0.01,0.01,0.01,0.7,4663.89,500.0,1.0,500,13.6033,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,186.919931343
4666.16966662,4448.39,158.356103552,4666.16966662,1.0,4666.16966662,0.005,0.005,0.005,0.7,4665.03,500.0,1.0,500,13.1228,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,158.356103552
4664.89607692,4488.1,185.657341737,4664.89607692,1.0,4664.89607692,0.00333333,0.00333333,0.00333333,0.7,4664.99,500.0,1.0,500,13.2694,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,185.657341737
4644.21835999,4506.61,46589.2418636,4644.21835999,1.0,4644.21835999,0.0025,0.0025,0.0025,0.7,4659.79,497.71,1.0,500,108.369,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,46589.2418636
4667.70125469,4525.75,101.396520982,4667.70125469,1.01335,4667.70125469,0.00252478,0.00102236,0.002,0.7,4663.68,500.0,0.509998,500,50.8464,493.41177157,5.70994e-08,1.25947,492.976920499,100,1,0.997688,0.0142089,101.396520982
4666.1554027,4359.81,150.834641157,4666.1554027,1.0,4666.1554027,0.01,0.01,0.01,0.7,4666.16,500.0,1.0,500,12.2199,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,150.834641157
4665.90818694,4449.39,155.430591731,4665.90818694,1.0,4665.90818694,0.005,0.005,0.005,0.7,4666.03,500.0,1.0,500,12.3133,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,155.430591731
4664.29258566,4488.57,216.313463844,4664.29258566,1.0,4664.29258566,0.00333333,0.00333333,0.00333333,0.7,4665.45,500.0,1.0,500,13.158,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,216.313463844
4665.91816456,4512.38,163.595705465,4665.91816456,1.0,4665.91816456,0.0025,0.0025,0.0025,0.7,4665.57,500.0,1.0,500,13.053,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,163.595705465
4668.84622911,4529.3,78.0656780238,4668.84622911,1.00119,4668.84622911,0.00217288,0.00163784,0.002,0.7,4666.39,500.0,0.819494,500,12.0575,499.403711846,5.38071e-09,1.0872,499.329594049,100,1,1.0007,0.00134707,78.0656780238
4655.75435478,4349.39,7715.41512255,4655.75435478,1.0,4655.75435478,0.01,0.01,0.01,0.7,4655.75,499.08,1.0,500,87.3971,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,7715.41512255
4665.30010688,4443.9,177.465517697,4665.30010688,1.0,4665.30010688,0.005,0.005,0.005,0.7,4660.53,500.0,1.0,500,62.6878,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,177.465517697
4665.79352037,4485.4,152.76363291,4665.79352037,1.0,4665.79352037,0.00333333,0.00333333,0.00333333,0.7,4662.28,500.0,1.0,500,51.7341,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,152.76363291
4666.93033679,4510.26,134.843768113,4666.93033679,1.0,4666.93033679,0.0025,0.0025,0.0025,0.7,4663.44,500.0,1.0,500,45.2187,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,134.843768113
4666.42399843,4527.59,176.90166803,4666.42399843,1.00605,4666.42399843,0.00229093,0.00110305,0.002,0.7,4665.02,500.0,0.551827,500,24.7106,496.990840225,2.35859e-08,1.1461,497.075017502,100,1,1.00055,0.00590297,176.90166803
4662.6345943,4356.31,276.984891242,4662.6345943,1.0,4662.6345943,0.01,0.01,0.01,0.7,4662.63,500.0,1.0,500,16.5595,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,276.984891242
4665.52868024,4447.45,175.958742849,4665.52868024,1.0,4665.52868024,0.005,0.005,0.005,0.7,4664.08,500.0,1.0,500,15.0433,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,175.958742849
4665.68725649,4487.73,157.286222403,4665.68725649,1.0,4665.68725649,0.00333333,0.00333333,0.00333333,0.7,4664.62,500.0,1.0,500,14.2599,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,157.286222403
4664.8052774,4511.48,181.821740009,4664.8052774,1.0,4664.8052774,0.0025,0.0025,0.0025,0.7,4664.66,500.0,1.0,500,14.054,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,181.821740009
4663.52873079,4527.58,147.565441949,4663.52873079,1.00229,4663.52873079,0.00218172,0.00143786,0.002,0.7,4664.75,500.0,0.717586,500,13.0516,498.857848187,1.02808e-08,1.08882,498.720671345,100,1,0.998129,0.0025606,147.565441949
4664.52716758,4358.17,140.287060519,4664.52716758,1.0,4664.52716758,0.01,0.01,0.01,0.7,4664.53,500.0,1.0,500,11.7849,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,140.287060519
4665.13721451,4448.2,133.16090399,4665.13721451,1.0,4665.13721451,0.005,0.005,0.005,0.7,4664.83,500.0,1.0,500,11.6383,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,133.16090399
4665.29663447,4488.1,171.623144959,4665.29663447,1.0,4665.29663447,0.00333333,0.00333333,0.00333333,0.7,4664.99,500.0,1.0,500,12.1237,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,171.623144959
4665.3283448,4511.89,181.979552462,4665.3283448,1.0,4665.3283448,0.0025,0.0025,0.0025,0.7,4665.07,500.0,1.0,500,12.4619,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,181.979552462
4663.14269048,4527.75,183.289262873,4663.14269048,1.00135,4663.14269048,0.00221364,0.00170422,0.002,0.7,4664.86,500.0,0.853038,500,12.4962,499.326125257,5.21272e-09,1.10802,499.350643531,100,1,1.00109,0.00130602,183.289262873
4663.20492742,4356.83,193.799734254,4663.20492742,1.0,4663.20492742,0.01,0.01,0.01,0.7,4663.2,500.0,1.0,500,13.8514,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,193.799734254
4665.97001243,4447.95,115.849949836,4665.97001243,1.0,4665.97001243,0.005,0.005,0.005,0.7,4664.59,500.0,1.0,500,12.4574,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,115.849949836
4667.52054853,4488.68,152.11691283,4667.52054853,1.0,4667.52054853,0.00333333,0.00333333,0.00333333,0.7,4665.57,500.0,1.0,500,12.4727,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,152.11691283
4668.3307985,4513.07,100.961760349,4668.3307985,1.0,4668.3307985,0.0025,0.0025,0.0025,0.7,4666.26,500.0,1.0,500,11.9624,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,100.961760349
4664.42861335,4528.99,213.846318218,4664.42861335,1.00159,4664.42861335,0.00212896,0.00166059,0.002,0.7,4666.11,500.0,0.830282,500,12.1472,499.207324795,6.19974e-09,1.06446,499.227438065,100,1,0.999982,0.00154988,213.846318218
4665.24196774,4358.88,147.26225811,4665.24196774,1.0,4665.24196774,0.01,0.01,0.01,0.7,4665.24,500.0,1.0,500,12.0744,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,147.26225811
4664.75531331,4448.36,614.645619819,4664.75531331,1.0,4664.75531331,0.005,0.005,0.005,0.7,4665.0,499.79,1.0,500,19.4217,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,614.645619819
4664.03713236,4487.79,981.672669589,4664.03713236,1.0,4664.03713236,0.00333333,0.00333333,0.00333333,0.7,4664.68,499.71,1.0,500,23.9922,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,981.672669589
4664.76706045,4511.51,161.797556958,4664.76706045,1.0,4664.76706045,0.0025,0.0025,0.0025,0.7,4664.7,500.0,1.0,500,21.7202,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,161.797556958
4666.95977351,4528.3,117.847006314,4666.95977351,1.00242,4666.95977351,0.0022609,0.00151473,0.002,0.7,4665.48,500.0,0.758002,500,17.5095,498.793243304,1.00296e-08,1.1314,498.751859294,100,1,1.00084,0.00251161,117.847006314
4665.91548683,4359.55,198.842114458,4665.91548683,1.0,4665.91548683,0.01,0.01,0.01,0.7,4665.92,500.0,1.0,500,14.0305,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,198.842114458
4667.18716901,4449.92,112.299739265,4667.18716901,1.0,4667.18716901,0.005,0.005,0.005,0.7,4666.55,500.0,1.0,500,12.4266,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,112.299739265
4664.33652253,4488.93,161.550640234,4664.33652253,1.0,4664.33652253,0.00333333,0.00333333,0.00333333,0.7,4665.81,500.0,1.0,500,12.5439,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,161.550640234
4663.02541155,4511.93,1349.55442582,4663.02541155,1.0,4663.02541155,0.0025,0.0025,0.0025,0.7,4665.12,499.64,1.0,500,21.2951,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,1349.55442582
4665.98554057,4528.4,179.49140063,4665.98554057,1.00193,4665.98554057,0.00223434,0.00169053,0.002,0.7,4665.55,500.0,0.843288,500,18.124,499.03763154,7.65726e-09,1.11455,499.046536563,100,1,0.997659,0.00190536,179.49140063
4666.78238534,4360.41,115.302689887,4666.78238534,1.0,4666.78238534,0.01,0.01,0.01,0.7,4666.78,500.0,1.0,500,10.6841,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,115.302689887
4652.00841465,4442.75,19758.312363,4652.00841465,1.0,4652.00841465,0.005,0.005,0.005,0.7,4659.4,498.27,1.0,500,99.4586,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,19758.312363
4667.67382643,4485.27,106.583392049,4667.67382643,1.0,4667.67382643,0.00333333,0.00333333,0.00333333,0.7,4662.16,500.0,1.0,500,81.5173,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,106.583392049
4666.36708617,4510.02,126.877105416,4666.36708617,1.0,4666.36708617,0.0025,0.0025,0.0025,0.7,4663.21,500.0,1.0,500,70.8416,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,126.877105416
4666.12910663,4527.53,119.308677452,4666.12910663,1.00757,4666.12910663,0.00234425,0.00121834,0.002,0.7,4665.06,500.0,0.610874,500,40.938,496.245771746,2.75351e-08,1.17541,496.588408321,100,1,1.0028,0.00692235,119.308677452
4666.25269017,4359.89,146.910505394,4666.25269017,1.0,4666.25269017,0.01,0.01,0.01,0.7,4666.25,500.0,1.0,500,12.0599,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,146.910505394
4666.95964601,4449.97,95.628402937,4666.95964601,1.0,4666.95964601,0.005,0.005,0.005,0.7,4666.61,500.0,1.0,500,10.9627,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,95.628402937
4664.43791279,4489.0,148.201123129,4664.43791279,1.0,4664.43791279,0.00333333,0.00333333,0.00333333,0.7,4665.88,500.0,1.0,500,11.4049,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,148.201123129
4665.0041471,4512.48,173.551459134,4665.0041471,1.0,4665.0041471,0.0025,0.0025,0.0025,0.7,4665.66,500.0,1.0,500,11.8597,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,173.551459134
4665.93291683,4528.78,173.23039666,4665.93291683,1.00109,4665.93291683,0.00213744,0.00162214,0.002,0.7,4665.87,500.0,0.808481,500,11.868,499.455211736,5.21345e-09,1.06531,499.350421493,100,1,0.996811,0.00129506,173.23039666
4665.43339374,4359.06,159.63590927,4665.43339374,1.0,4665.43339374,0.01,0.01,0.01,0.7,4665.43,500.0,1.0,500,12.5714,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,159.63590927
4667.11049005,4449.63,147.797488395,4667.11049005,1.0,4667.11049005,0.005,0.005,0.005,0.7,4666.27,500.0,1.0,500,12.3646,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,147.797488395
4666.68251885,4489.52,164.277737075,4666.68251885,1.0,4666.68251885,0.00333333,0.00333333,0.00333333,0.7,4666.41,500.0,1.0,500,12.4968,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,164.277737075
4666.77743179,4513.31,107.349402112,4666.77743179,1.0,4666.77743179,0.0025,0.0025,0.0025,0.7,4666.5,500.0,1.0,500,11.9884,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,107.349402112
4666.49633745,4529.54,146.495865626,4666.49633745,1.00094,4666.49633745,0.00212047,0.00168388,0.002,0.7,4666.62,500.0,0.841964,500,11.8693,499.529506846,3.41675e-09,1.06027,499.574168643,100,1,1.00003,0.000854242,146.495865626
4665.52772663,4359.15,114.605978811,4665.52772663,1.0,4665.52772663,0.01,0.01,0.01,0.7,4665.53,500.0,1.0,500,10.6518,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,114.605978811
4665.70192931,4448.97,119.932817478,4665.70192931,1.0,4665.70192931,0.005,0.005,0.005,0.7,4665.61,500.0,1.0,500,10.7752,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,119.932817478
4667.71968572,4489.43,97.2045747686,4667.71968572,1.0,4667.71968572,0.00333333,0.00333333,0.00333333,0.7,4666.32,500.0,1.0,500,10.5102,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,97.2045747686
4666.0788367,4513.07,119.031662691,4666.0788367,1.0,4666.0788367,0.0025,0.0025,0.0025,0.7,4666.26,500.0,1.0,500,10.5981,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,119.031662691
4667.07360888,4529.45,114.404399683,4667.07360888,1.00062,4667.07360888,0.00216434,0.00180873,0.002,0.7,4666.51,500.0,0.902531,500,10.5243,499.68828335,2.99073e-09,1.07998,499.627226444,100,1,0.997973,0.000744655,114.404399683
4666.33899816,4359.96,129.931872203,4666.33899816,1.0,4666.33899816,0.01,0.01,0.01,0.7,4666.34,500.0,1.0,500,11.3416,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,129.931872203
4667.49675302,4450.28,105.766159229,4667.49675302,1.0,4667.49675302,0.005,0.005,0.005,0.7,4666.92,500.0,1.0,500,10.8169,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,105.766159229
4667.56296846,4490.25,97.5613599109,4667.56296846,1.0,4667.56296846,0.00333333,0.00333333,0.00333333,0.7,4667.13,500.0,1.0,500,10.502,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,97.5613599109
4666.41246624,4513.76,137.848684365,4666.41246624,1.0,4666.41246624,0.0025,0.0025,0.0025,0.7,4666.95,500.0,1.0,500,10.8136,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,137.848684365
4667.76726668,4530.15,101.62063317,4667.76726668,1.00078,4667.76726668,0.00214248,0.0018406,0.002,0.7,4667.22,500.0,0.919659,500,10.5932,499.610727344,3.18041e-09,1.0705,499.603784081,100,1,0.999304,0.000793995,101.62063317
4666.07391545,4359.7,114.16229737,4666.07391545,1.0,4666.07391545,0.01,0.01,0.01,0.7,4666.07,500.0,1.0,500,10.6311,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,114.16229737
4667.75296233,4450.27,120.494062797,4667.75296233,1.0,4667.75296233,0.005,0.005,0.005,0.7,4666.91,500.0,1.0,500,10.8102,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,120.494062797
4666.68805492,4489.95,134.946568711,4666.68805492,1.0,4666.68805492,0.00333333,0.00333333,0.00333333,0.7,4666.84,500.0,1.0,500,11.0657,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,134.946568711
4668.32297836,4514.02,111.942115378,4668.32297836,1.0,4668.32297836,0.0025,0.0025,0.0025,0.7,4667.21,500.0,1.0,500,10.9525,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,111.942115378
4665.42964374,4529.89,180.080967741,4665.42964374,1.00063,4665.42964374,0.00211095,0.00167863,0.002,0.7,4666.95,500.0,0.837351,500,11.3508,499.686914155,3.14582e-09,1.05301,499.607892191,100,1,0.99766,0.000782778,180.080967741
4670.26734822,4363.91,79.812175126,4670.26734822,1.0,4670.26734822,0.01,0.01,0.01,0.7,4670.27,500.0,1.0,500,8.88898,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,79.812175126
4667.3492169,4452.17,134.06751725,4667.3492169,1.0,4667.3492169,0.005,0.005,0.005,0.7,4668.81,500.0,1.0,500,10.3923,500.0,2.1793e-19,1.0,200.000000102,100,2,1.0,,134.06751725
4669.55788845,4492.17,85.8204051285,4669.55788845,1.0,4669.55788845,0.00333333,0.00333333,0.00333333,0.7,4669.06,500.0,1.0,500,10.0222,500.0,5.43914e-20,1.0,299.999969474,100,2,1.0,,85.8204051285
4665.03711778,4514.86,135.157488433,4665.03711778,1.0,4665.03711778,0.0025,0.0025,0.0025,0.7,4668.05,500.0,1.0,500,10.5743,500.0,5.4346e-20,1.0,400.0,100,2,1.0,,135.157488433
4666.69756083,4530.81,125.363443969,4666.69756083,1.00071,4666.69756083,0.00211388,0.00170872,0.002,0.7,4667.87,500.0,0.855237,500,10.5415,499.645306134,2.73285e-09,1.05803,499.659216589,100,1,1.00103,0.000684621,125.363443969
4668.70156815,4362.33,121.448444765,4668.70156815,1.0,4668.70156815,0.01,0.01,0.01,0.7,4668.7,500.0,1.0,500,10.9651,500.0,3.50449e-18,1.0,100.0,100,2,1.0,,121.448444765
