ESSRenyi,IterType,MaxNormIw,EpsThisIter,MinNormIw,VarJ,VanillaAvgRet,J,VarVanillaIw,eRenyi2,VarRet,AvgDiscRet,AvgRet,Delta,MinVanillaIw,AvgEpLen,BatchSize,MaxVanillaIw,AvgNormIw,AvgVanillaIw,VarNormIw,VarDiscRet,Bound,ESSClassic
500.0,2,0.00333333,100,0.00333333,458.182,1706.75458831,1698.31,,1.0,187480.322171,1706.75458831,1706.75458831,0.6,1.0,186.34,500,1.0,0.00333333,1.0,5.43914e-20,187480.322171,1543.54,299.999969474
500.0,2,0.0025,100,0.0025,449.197,1686.59301447,1695.38,,1.0,179005.57614,1686.59301447,1686.59301447,0.6,1.0,183.62,500,1.0,0.0025,1.0,5.4346e-20,179005.57614,1561.34,400.0
500.0,1,0.002,100,0.002,450.481,1659.38375703,1688.18,,1.0,208604.57012,1659.38375703,1659.38375703,0.6,1.0,180.99,500,1.0,0.002,1.0,5.43187e-20,208604.57012,1568.29,500.000006643
500.0,2,0.01,100,0.01,439.849,1689.7341775,1689.73,,1.0,195421.019668,1689.7341775,1689.7341775,0.6,1.0,183.81,500,1.0,0.01,1.0,3.50449e-18,195421.019668,1459.2,100.0
500.0,2,0.005,100,0.005,444.275,1667.1804047,1678.46,,1.0,203069.270354,1667.1804047,1667.1804047,0.6,1.0,181.67,500,1.0,0.005,1.0,2.1793e-19,203069.270354,1492.37,200.000000102
500.0,2,0.00333333,100,0.00333333,438.732,1700.97670404,1685.96,,1.0,184202.41855,1700.97670404,1700.97670404,0.6,1.0,185.37,500,1.0,0.00333333,1.0,5.43914e-20,184202.41855,1534.02,299.999969474
500.0,2,0.0025,100,0.0025,441.157,1659.86555061,1679.44,,1.0,202532.896006,1659.86555061,1659.86555061,0.6,1.0,181.05,500,1.0,0.0025,1.0,5.4346e-20,202532.896006,1547.86,400.0
500.0,1,0.002,100,0.002,433.506,1616.01459412,1666.75,,1.0,159539.161659,1616.01459412,1616.01459412,0.6,1.0,176.11,500,1.0,0.002,1.0,5.43187e-20,159539.161659,1549.06,500.000006643
500.0,2,0.01,100,0.01,436.008,1731.2583699,1731.26,,1.0,192022.824738,1731.2583699,1731.2583699,0.6,1.0,188.3,500,1.0,0.01,1.0,3.50449e-18,192022.824738,1468.41,100.0
500.0,2,0.005,100,0.005,424.06,1604.39201322,1667.83,,1.0,163135.403801,1604.39201322,1604.39201322,0.6,1.0,174.94,500,1.0,0.005,1.0,2.1793e-19,163135.403801,1481.97,200.000000102
500.0,2,0.00333333,100,0.00333333,427.307,1667.62788973,1667.76,,1.0,190019.766818,1667.62788973,1667.62788973,0.6,1.0,181.92,500,1.0,0.00333333,1.0,5.43914e-20,190019.766818,1516.01,299.999969474
500.0,2,0.0025,100,0.0025,422.107,1610.68791161,1653.49,,1.0,164121.83668,1610.68791161,1610.68791161,0.6,1.0,175.57,500,1.0,0.0025,1.0,5.4346e-20,164121.83668,1522.07,400.0
500.0,1,0.002,100,0.002,425.559,1681.81479908,1659.16,,1.0,194106.339087,1681.81479908,1681.81479908,0.6,1.0,183.11,500,1.0,0.002,1.0,5.43187e-20,194106.339087,1541.61,500.000006643
500.0,2,0.01,100,0.01,468.192,1709.28245454,1709.28,,1.0,221418.097555,1709.28245454,1709.28245454,0.6,1.0,186.18,500,1.0,0.01,1.0,3.50449e-18,221418.097555,1460.99,100.0
500.0,2,0.005,100,0.005,435.665,1605.49455706,1657.39,,1.0,156583.411769,1605.49455706,1605.49455706,0.6,1.0,175.06,500,1.0,0.005,1.0,2.1793e-19,156583.411769,1480.79,200.000000102
500.0,2,0.00333333,100,0.00333333,435.192,1603.04424762,1639.27,,1.0,188485.507041,1603.04424762,1603.04424762,0.6,1.0,174.84,500,1.0,0.00333333,1.0,5.43914e-20,188485.507041,1476.69,299.999969474
500.0,2,0.0025,100,0.0025,430.771,1721.36723678,1659.8,,1.0,170729.613679,1721.36723678,1721.36723678,0.6,1.0,187.35,500,1.0,0.0025,1.0,5.4346e-20,170729.613679,1518.99,400.0
500.0,1,0.002,100,0.002,425.539,1619.0455219,1651.65,,1.0,163468.53218,1619.0455219,1619.0455219,0.6,1.0,176.22,500,1.0,0.002,1.0,5.43187e-20,163468.53218,1525.71,500.000006643
500.0,2,0.01,100,0.01,418.976,1683.93994646,1683.94,,1.0,177313.829267,1683.93994646,1683.93994646,0.6,1.0,183.43,500,1.0,0.01,1.0,3.50449e-18,177313.829267,1434.4,100.0
500.0,2,0.005,100,0.005,424.478,1677.07429285,1680.51,,1.0,186665.504665,1677.07429285,1677.07429285,0.6,1.0,182.63,500,1.0,0.005,1.0,2.1793e-19,186665.504665,1481.05,200.000000102
500.0,2,0.00333333,100,0.00333333,420.838,1659.75195737,1673.59,,1.0,172387.030424,1659.75195737,1659.75195737,0.6,1.0,180.76,500,1.0,0.00333333,1.0,5.43914e-20,172387.030424,1510.73,299.999969474
500.0,2,0.0025,100,0.0025,437.728,1783.86959676,1701.16,,1.0,228269.609091,1783.86959676,1783.86959676,0.6,1.0,194.13,500,1.0,0.0025,1.0,5.4346e-20,228269.609091,1560.12,400.0
500.0,1,0.002,100,0.002,437.165,1696.40830965,1700.21,,1.0,191035.714551,1696.40830965,1696.40830965,0.6,1.0,184.92,500,1.0,0.002,1.0,5.43187e-20,191035.714551,1574.06,500.000006643
500.0,2,0.01,100,0.01,443.114,1664.02866876,1664.03,,1.0,198333.457279,1664.02866876,1664.02866876,0.6,1.0,181.43,500,1.0,0.01,1.0,3.50449e-18,198333.457279,1434.6,100.0
500.0,2,0.005,100,0.005,446.976,1692.89054537,1678.46,,1.0,204857.666813,1692.89054537,1692.89054537,0.6,1.0,184.49,500,1.0,0.005,1.0,2.1793e-19,204857.666813,1487.06,200.000000102
500.0,2,0.00333333,100,0.00333333,454.592,1697.85323703,1684.92,,1.0,222359.529345,1697.85323703,1697.85323703,0.6,1.0,185.18,500,1.0,0.00333333,1.0,5.43914e-20,222359.529345,1528.65,299.999969474
500.0,2,0.0025,100,0.0025,462.703,1715.32142587,1692.52,,1.0,238102.432254,1715.32142587,1715.32142587,0.6,1.0,186.78,500,1.0,0.0025,1.0,5.4346e-20,238102.432254,1557.19,400.0
500.0,1,0.002,100,0.002,454.271,1635.05286456,1681.03,,1.0,174535.753232,1635.05286456,1635.05286456,0.6,1.0,178.32,500,1.0,0.002,1.0,5.43187e-20,174535.753232,1556.54,500.000006643
500.0,2,0.01,100,0.01,395.672,1649.81748911,1649.82,,1.0,158137.98866,1649.81748911,1649.81748911,0.6,1.0,179.81,500,1.0,0.01,1.0,3.50449e-18,158137.98866,1442.12,100.0
500.0,2,0.005,100,0.005,431.322,1682.56861551,1666.19,,1.0,217155.573483,1682.56861551,1682.56861551,0.6,1.0,183.39,500,1.0,0.005,1.0,2.1793e-19,217155.573483,1496.36,200.000000102
500.0,2,0.00333333,100,0.00333333,421.699,1646.17159766,1659.52,,1.0,162772.988561,1646.17159766,1646.17159766,0.6,1.0,179.6,500,1.0,0.00333333,1.0,5.43914e-20,162772.988561,1520.8,299.999969474
500.0,2,0.0025,100,0.0025,439.54,1752.52581981,1682.77,,1.0,235156.107015,1752.52581981,1752.52581981,0.6,1.0,190.51,500,1.0,0.0025,1.0,5.4346e-20,235156.107015,1544.06,400.0
500.0,1,0.002,100,0.002,439.353,1723.18771969,1690.85,,1.0,192997.297124,1723.18771969,1723.18771969,0.6,1.0,187.68,500,1.0,0.002,1.0,5.43187e-20,192997.297124,1566.78,500.000006643
500.0,2,0.01,100,0.01,467.728,1765.92238285,1765.92,,1.0,220979.654637,1765.92238285,1765.92238285,0.6,1.0,191.94,500,1.0,0.01,1.0,3.50449e-18,220979.654637,1503.09,100.0
500.0,2,0.005,100,0.005,437.829,1685.76870806,1725.85,,1.0,163037.497959,1685.76870806,1685.76870806,0.6,1.0,183.42,500,1.0,0.005,1.0,2.1793e-19,163037.497959,1539.99,200.000000102
500.0,2,0.00333333,100,0.00333333,420.297,1684.92332597,1712.2,,1.0,146912.962662,1684.92332597,1684.92332597,0.6,1.0,183.44,500,1.0,0.00333333,1.0,5.43914e-20,146912.962662,1560.46,299.999969474
500.0,2,0.0025,100,0.0025,413.918,1597.77388736,1683.6,,1.0,147011.354426,1597.77388736,1597.77388736,0.6,1.0,174.49,500,1.0,0.0025,1.0,5.4346e-20,147011.354426,1552.18,400.0
500.0,1,0.002,100,0.002,410.71,1629.25188083,1672.73,,1.0,157312.568792,1629.25188083,1629.25188083,0.6,1.0,177.41,500,1.0,0.002,1.0,5.43187e-20,157312.568792,1555.18,500.000006643
500.0,2,0.01,100,0.01,420.145,1660.08378793,1660.08,,1.0,178305.002577,1660.08378793,1660.08378793,0.6,1.0,181.13,500,1.0,0.01,1.0,3.50449e-18,178305.002577,1435.21,100.0
500.0,2,0.005,100,0.005,455.683,1701.81118269,1680.95,,1.0,240304.304645,1701.81118269,1701.81118269,0.6,1.0,185.18,500,1.0,0.005,1.0,2.1793e-19,240304.304645,1497.78,200.000000102
500.0,2,0.00333333,100,0.00333333,442.912,1673.93163411,1678.61,,1.0,174935.192097,1673.93163411,1673.93163411,0.6,1.0,182.28,500,1.0,0.00333333,1.0,5.43914e-20,174935.192097,1529.05,299.999969474
500.0,2,0.0025,100,0.0025,441.864,1711.27349439,1686.77,,1.0,193599.823187,1711.27349439,1711.27349439,0.6,1.0,186.64,500,1.0,0.0025,1.0,5.4346e-20,193599.823187,1557.25,400.0
500.0,1,0.002,100,0.002,432.887,1640.42394827,1677.5,,1.0,155818.644782,1640.42394827,1640.42394827,0.6,1.0,179.02,500,1.0,0.002,1.0,5.43187e-20,155818.644782,1561.66,500.000006643
500.0,2,0.01,100,0.01,405.237,1577.77542106,1577.78,,1.0,165875.618886,1577.77542106,1577.77542106,0.6,1.0,172.27,500,1.0,0.01,1.0,3.50449e-18,165875.618886,1333.89,100.0
500.0,2,0.005,100,0.005,415.518,1715.70496309,1646.74,,1.0,173315.121986,1715.70496309,1715.70496309,0.6,1.0,186.77,500,1.0,0.005,1.0,2.1793e-19,173315.121986,1474.29,200.000000102
500.0,2,0.00333333,100,0.00333333,440.427,1718.91936613,1670.8,,1.0,235499.587306,1718.91936613,1718.91936613,0.6,1.0,187.18,500,1.0,0.00333333,1.0,5.43914e-20,235499.587306,1529.99,299.999969474
500.0,2,0.0025,100,0.0025,435.148,1724.03685731,1684.11,,1.0,175110.453868,1724.03685731,1724.03685731,0.6,1.0,187.64,500,1.0,0.0025,1.0,5.4346e-20,175110.453868,1562.17,400.0
500.0,1,0.002,100,0.002,429.275,1592.79651526,1665.85,,1.0,158890.076332,1592.79651526,1592.79651526,0.6,1.0,173.64,500,1.0,0.002,1.0,5.43187e-20,158890.076332,1556.78,500.000006643
500.0,2,0.01,100,0.01,432.382,1665.03661742,1665.04,,1.0,188842.406556,1665.03661742,1665.03661742,0.6,1.0,181.28,500,1.0,0.01,1.0,3.50449e-18,188842.406556,1376.1,100.0
500.0,2,0.005,100,0.005,403.932,1643.46867394,1654.25,,1.0,140541.094152,1643.46867394,1643.46867394,0.6,1.0,179.21,500,1.0,0.005,1.0,2.1793e-19,140541.094152,1449.94,200.000000102
500.0,2,0.00333333,100,0.00333333,421.923,1700.8529983,1669.79,,1.0,208370.942508,1700.8529983,1700.8529983,0.6,1.0,185.33,500,1.0,0.00333333,1.0,5.43914e-20,208370.942508,1502.97,299.999969474
500.0,2,0.0025,100,0.0025,442.098,1706.28993114,1678.91,,1.0,249237.35815,1706.28993114,1706.28993114,0.6,1.0,185.89,500,1.0,0.0025,1.0,5.4346e-20,249237.35815,1534.44,400.0
500.0,1,0.002,100,0.002,439.518,1656.59460144,1674.45,,1.0,185537.499916,1656.59460144,1656.59460144,0.6,1.0,180.38,500,1.0,0.002,1.0,5.43187e-20,185537.499916,1541.76,500.000006643
500.0,2,0.01,100,0.01,425.363,1704.81932183,1704.82,,1.0,182761.514427,1704.81932183,1704.81932183,0.6,1.0,185.89,500,1.0,0.01,1.0,3.50449e-18,182761.514427,1492.8,100.0
500.0,2,0.005,100,0.005,425.906,1671.47685524,1688.15,,1.0,183133.920605,1671.47685524,1671.47685524,0.6,1.0,182.11,500,1.0,0.005,1.0,2.1793e-19,183133.920605,1496.89,200.000000102
500.0,2,0.00333333,100,0.00333333,419.393,1634.89051511,1670.4,,1.0,164633.341977,1634.89051511,1634.89051511,0.6,1.0,178.15,500,1.0,0.00333333,1.0,5.43914e-20,164633.341977,1514.24,299.999969474
500.0,2,0.0025,100,0.0025,419.288,1590.88714805,1650.52,,1.0,172522.639733,1590.88714805,1590.88714805,0.6,1.0,173.61,500,1.0,0.0025,1.0,5.4346e-20,172522.639733,1515.28,400.0
500.0,1,0.002,100,0.002,416.151,1603.64593036,1641.14,,1.0,162567.156643,1603.64593036,1603.64593036,0.6,1.0,174.97,500,1.0,0.002,1.0,5.43187e-20,162567.156643,1520.18,500.000006643
500.0,2,0.01,100,0.01,473.999,1729.479377,1729.48,,1.0,226944.916177,1729.479377,1729.479377,0.6,1.0,188.24,500,1.0,0.01,1.0,3.50449e-18,226944.916177,1403.86,100.0
500.0,2,0.005,100,0.005,444.962,1624.47925147,1676.98,,1.0,167469.534525,1624.47925147,1624.47925147,0.6,1.0,177.11,500,1.0,0.005,1.0,2.1793e-19,167469.534525,1446.73,200.000000102
500.0,2,0.00333333,100,0.00333333,435.263,1670.79189505,1674.92,,1.0,174094.208378,1670.79189505,1670.79189505,0.6,1.0,182.09,500,1.0,0.00333333,1.0,5.43914e-20,174094.208378,1486.92,299.999969474
500.0,2,0.0025,100,0.0025,461.912,1695.20269489,1679.99,,1.0,287656.848891,1695.20269489,1695.20269489,0.6,1.0,184.74,500,1.0,0.0025,1.0,5.4346e-20,287656.848891,1517.18,400.0
500.0,1,0.002,100,0.002,459.358,1656.18235269,1675.23,,1.0,203174.867727,1656.18235269,1656.18235269,0.6,1.0,180.53,500,1.0,0.002,1.0,5.43187e-20,203174.867727,1529.61,500.000006643
500.0,2,0.01,100,0.01,464.036,1661.93233965,1661.93,,1.0,217504.043215,1661.93233965,1661.93233965,0.6,1.0,181.21,500,1.0,0.01,1.0,3.50449e-18,217504.043215,1410.21,100.0
500.0,2,0.005,100,0.005,443.733,1682.44137374,1672.19,,1.0,180059.773015,1682.44137374,1682.44137374,0.6,1.0,183.31,500,1.0,0.005,1.0,2.1793e-19,180059.773015,1494.19,200.000000102
500.0,2,0.00333333,100,0.00333333,449.555,1653.12126027,1665.83,,1.0,214403.438582,1653.12126027,1653.12126027,0.6,1.0,180.15,500,1.0,0.00333333,1.0,5.43914e-20,214403.438582,1520.5,299.999969474
500.0,2,0.0025,100,0.0025,433.219,1704.68037,1675.54,,1.0,144729.172366,1704.68037,1704.68037,0.6,1.0,185.73,500,1.0,0.0025,1.0,5.4346e-20,144729.172366,1549.68,400.0
500.0,1,0.002,100,0.002,438.232,1747.25335515,1689.89,,1.0,207485.475128,1747.25335515,1747.25335515,0.6,1.0,190.23,500,1.0,0.002,1.0,5.43187e-20,207485.475128,1577.31,500.000006643
500.0,2,0.01,100,0.01,417.68,1658.82148352,1658.82,,1.0,176218.615089,1658.82148352,1658.82148352,0.6,1.0,180.6,500,1.0,0.01,1.0,3.50449e-18,176218.615089,1413.04,100.0
500.0,2,0.005,100,0.005,425.883,1705.29081213,1682.06,,1.0,189106.746745,1705.29081213,1705.29081213,0.6,1.0,185.76,500,1.0,0.005,1.0,2.1793e-19,189106.746745,1508.26,200.000000102
500.0,2,0.00333333,100,0.00333333,421.018,1650.25640883,1671.46,,1.0,170043.747602,1650.25640883,1650.25640883,0.6,1.0,180.02,500,1.0,0.00333333,1.0,5.43914e-20,170043.747602,1529.55,299.999969474
500.0,2,0.0025,100,0.0025,442.832,1675.51121767,1672.47,,1.0,255171.000544,1675.51121767,1675.51121767,0.6,1.0,182.57,500,1.0,0.0025,1.0,5.4346e-20,255171.000544,1520.59,400.0
500.0,1,0.002,100,0.002,433.377,1598.64905999,1657.71,,1.0,151837.133759,1598.64905999,1598.64905999,0.6,1.0,174.67,500,1.0,0.002,1.0,5.43187e-20,151837.133759,1521.86,500.000006643
500.0,2,0.01,100,0.01,402.691,1615.94285937,1615.94,,1.0,163798.413013,1615.94285937,1615.94285937,0.6,1.0,176.29,500,1.0,0.01,1.0,3.50449e-18,163798.413013,1382.23,100.0
500.0,2,0.005,100,0.005,438.154,1730.66118886,1673.3,,1.0,217390.977921,1730.66118886,1730.66118886,0.6,1.0,188.56,500,1.0,0.005,1.0,2.1793e-19,217390.977921,1488.41,200.000000102
500.0,2,0.00333333,100,0.00333333,440.112,1662.75885282,1669.79,,1.0,199054.330757,1662.75885282,1662.75885282,0.6,1.0,181.19,500,1.0,0.00333333,1.0,5.43914e-20,199054.330757,1518.82,299.999969474
500.0,2,0.0025,100,0.0025,447.619,1720.94382464,1682.58,,1.0,220597.29234,1720.94382464,1720.94382464,0.6,1.0,187.64,500,1.0,0.0025,1.0,5.4346e-20,220597.29234,1527.74,400.0
500.0,1,0.002,100,0.002,451.596,1657.44890392,1677.55,,1.0,219941.323692,1657.44890392,1657.44890392,0.6,1.0,180.37,500,1.0,0.002,1.0,5.43187e-20,219941.323692,1539.06,500.000006643
500.0,2,0.01,100,0.01,446.213,1613.26707921,1613.27,,1.0,201117.178524,1613.26707921,1613.26707921,0.6,1.0,175.88,500,1.0,0.01,1.0,3.50449e-18,201117.178524,1381.59,100.0
500.0,2,0.005,100,0.005,432.312,1661.9404417,1637.6,,1.0,175249.707245,1661.9404417,1661.9404417,0.6,1.0,181.14,500,1.0,0.005,1.0,2.1793e-19,175249.707245,1469.98,200.000000102
500.0,2,0.00333333,100,0.00333333,422.577,1704.30103658,1659.84,,1.0,160565.939506,1704.30103658,1704.30103658,0.6,1.0,185.91,500,1.0,0.00333333,1.0,5.43914e-20,160565.939506,1522.97,299.999969474
500.0,2,0.0025,100,0.0025,435.743,1695.81573126,1668.83,,1.0,225055.299075,1695.81573126,1695.81573126,0.6,1.0,184.53,500,1.0,0.0025,1.0,5.4346e-20,225055.299075,1531.13,400.0
500.0,1,0.002,100,0.002,440.876,1784.78346706,1692.02,,1.0,203649.254072,1784.78346706,1784.78346706,0.6,1.0,193.97,500,1.0,0.002,1.0,5.43187e-20,203649.254072,1568.86,500.000006643
500.0,2,0.01,100,0.01,385.97,1755.27213167,1755.27,,1.0,150477.82613,1755.27213167,1755.27213167,0.6,1.0,191.03,500,1.0,0.01,1.0,3.50449e-18,150477.82613,1540.17,100.0
500.0,2,0.005,100,0.005,391.785,1682.61094212,1718.94,,1.0,156947.151122,1682.61094212,1682.61094212,0.6,1.0,183.4,500,1.0,0.005,1.0,2.1793e-19,156947.151122,1566.84,200.000000102
500.0,2,0.00333333,100,0.00333333,415.673,1642.11775765,1693.33,,1.0,209522.841916,1642.11775765,1642.11775765,0.6,1.0,179.13,500,1.0,0.00333333,1.0,5.43914e-20,209522.841916,1541.21,299.999969474
500.0,2,0.0025,100,0.0025,410.46,1605.57436134,1671.39,,1.0,151294.02581,1605.57436134,1605.57436134,0.6,1.0,175.03,500,1.0,0.0025,1.0,5.4346e-20,151294.02581,1539.65,400.0
500.0,1,0.002,100,0.002,410.873,1732.61258912,1683.64,,1.0,168864.907917,1732.61258912,1732.61258912,0.6,1.0,188.93,500,1.0,0.002,1.0,5.43187e-20,168864.907917,1565.81,500.000006643
500.0,2,0.01,100,0.01,367.632,1610.94956869,1610.95,,1.0,136518.160798,1610.94956869,1610.94956869,0.6,1.0,175.6,500,1.0,0.01,1.0,3.50449e-18,136518.160798,1397.95,100.0
500.0,2,0.005,100,0.005,424.003,1763.69810477,1687.32,,1.0,214886.102874,1763.69810477,1763.69810477,0.6,1.0,191.79,500,1.0,0.005,1.0,2.1793e-19,214886.102874,1488.84,200.000000102
500.0,2,0.00333333,100,0.00333333,431.517,1718.84459472,1697.83,,1.0,200406.620955,1718.84459472,1718.84459472,0.6,1.0,186.97,500,1.0,0.00333333,1.0,5.43914e-20,200406.620955,1535.77,299.999969474
500.0,2,0.0025,100,0.0025,422.882,1660.2461474,1688.43,,1.0,157207.597264,1660.2461474,1660.2461474,0.6,1.0,181.34,500,1.0,0.0025,1.0,5.4346e-20,157207.597264,1548.08,400.0
500.0,1,0.002,100,0.002,431.552,1708.00409306,1692.35,,1.0,217741.490037,1708.00409306,1708.00409306,0.6,1.0,186.15,500,1.0,0.002,1.0,5.43187e-20,217741.490037,1566.82,500.000006643
500.0,2,0.01,100,0.01,432.633,1695.29488592,1695.29,,1.0,189061.672724,1695.29488592,1695.29488592,0.6,1.0,184.7,500,1.0,0.01,1.0,3.50449e-18,189061.672724,1442.19,100.0
500.0,2,0.005,100,0.005,424.326,1596.00759158,1645.65,,1.0,169702.222444,1596.00759158,1596.00759158,0.6,1.0,174.01,500,1.0,0.005,1.0,2.1793e-19,169702.222444,1466.68,200.000000102
500.0,2,0.00333333,100,0.00333333,432.879,1695.16500582,1662.16,,1.0,202437.786941,1695.16500582,1695.16500582,0.6,1.0,184.62,500,1.0,0.00333333,1.0,5.43914e-20,202437.786941,1508.53,299.999969474
500.0,2,0.0025,100,0.0025,439.488,1684.06009469,1667.63,,1.0,212208.327697,1684.06009469,1684.06009469,0.6,1.0,183.71,500,1.0,0.0025,1.0,5.4346e-20,212208.327697,1534.59,400.0
500.0,1,0.002,100,0.002,437.194,1610.74213492,1656.25,,1.0,182327.062784,1610.74213492,1610.74213492,0.6,1.0,175.57,500,1.0,0.002,1.0,5.43187e-20,182327.062784,1537.26,500.000006643
500.0,2,0.01,100,0.01,445.563,1735.18603509,1735.19,,1.0,200531.618193,1735.18603509,1735.18603509,0.6,1.0,189.03,500,1.0,0.01,1.0,3.50449e-18,200531.618193,1485.77,100.0
500.0,2,0.005,100,0.005,480.464,1711.14655929,1723.17,,1.0,265531.016519,1711.14655929,1711.14655929,0.6,1.0,186.42,500,1.0,0.005,1.0,2.1793e-19,265531.016519,1546.81,200.000000102
500.0,2,0.00333333,100,0.00333333,477.131,1631.53645725,1692.62,,1.0,217850.847173,1631.53645725,1631.53645725,0.6,1.0,178.02,500,1.0,0.00333333,1.0,5.43914e-20,217850.847173,1531.48,299.999969474
500.0,2,0.0025,100,0.0025,459.192,1652.63542471,1682.63,,1.0,160876.354562,1652.63542471,1652.63542471,0.6,1.0,180.08,500,1.0,0.0025,1.0,5.4346e-20,160876.354562,1543.07,400.0
500.0,1,0.002,100,0.002,442.688,1638.55668233,1673.81,,1.0,136242.219793,1638.55668233,1638.55668233,0.6,1.0,178.85,500,1.0,0.002,1.0,5.43187e-20,136242.219793,1548.99,500.000006643
500.0,2,0.01,100,0.01,501.966,1724.04079489,1724.04,,1.0,254515.119083,1724.04079489,1724.04079489,0.6,1.0,187.54,500,1.0,0.01,1.0,3.50449e-18,254515.119083,1433.1,100.0
500.0,2,0.005,100,0.005,492.308,1687.04904886,1705.54,,1.0,234423.924332,1687.04904886,1687.04904886,0.6,1.0,183.78,500,1.0,0.005,1.0,2.1793e-19,234423.924332,1499.82,200.000000102
500.0,2,0.00333333,100,0.00333333,452.423,1569.4874453,1660.19,,1.0,118166.559686,1569.4874453,1569.4874453,0.6,1.0,171.5,500,1.0,0.00333333,1.0,5.43914e-20,118166.559686,1492.22,299.999969474
500.0,2,0.0025,100,0.0025,436.081,1594.1104043,1643.67,,1.0,144779.649202,1594.1104043,1594.1104043,0.6,1.0,173.91,500,1.0,0.0025,1.0,5.4346e-20,144779.649202,1498.2,400.0
500.0,1,0.002,100,0.002,431.018,1690.22709933,1652.98,,1.0,168161.998155,1690.22709933,1690.22709933,0.6,1.0,183.94,500,1.0,0.002,1.0,5.43187e-20,168161.998155,1522.87,500.000006643
500.0,2,0.01,100,0.01,443.656,1611.07627642,1611.08,,1.0,198819.010171,1611.07627642,1611.07627642,0.6,1.0,175.58,500,1.0,0.01,1.0,3.50449e-18,198819.010171,1380.74,100.0
500.0,2,0.005,100,0.005,444.49,1727.01211668,1669.04,,1.0,193527.184903,1727.01211668,1727.01211668,0.6,1.0,187.93,500,1.0,0.005,1.0,2.1793e-19,193527.184903,1468.27,200.000000102
500.0,2,0.00333333,100,0.00333333,426.48,1621.51195158,1653.2,,1.0,150510.304902,1621.51195158,1621.51195158,0.6,1.0,177.06,500,1.0,0.00333333,1.0,5.43914e-20,150510.304902,1489.27,299.999969474
500.0,2,0.0025,100,0.0025,418.803,1756.51822904,1679.03,,1.0,149417.671161,1756.51822904,1756.51822904,0.6,1.0,191.17,500,1.0,0.0025,1.0,5.4346e-20,149417.671161,1537.06,400.0
500.0,1,0.002,100,0.002,406.566,1632.25415249,1669.67,,1.0,124389.671429,1632.25415249,1632.25415249,0.6,1.0,177.93,500,1.0,0.002,1.0,5.43187e-20,124389.671429,1542.7,500.000006643
500.0,2,0.01,100,0.01,427.308,1671.56078198,1671.56,,1.0,184436.371183,1671.56078198,1671.56078198,0.6,1.0,182.29,500,1.0,0.01,1.0,3.50449e-18,184436.371183,1443.72,100.0
500.0,2,0.005,100,0.005,439.863,1637.5409993,1654.55,,1.0,205846.61888,1637.5409993,1637.5409993,0.6,1.0,178.49,500,1.0,0.005,1.0,2.1793e-19,205846.61888,1484.04,200.000000102
500.0,2,0.00333333,100,0.00333333,432.472,1608.54906565,1639.22,,1.0,174472.08514,1608.54906565,1608.54906565,0.6,1.0,175.5,500,1.0,0.00333333,1.0,5.43914e-20,174472.08514,1500.0,299.999969474
500.0,2,0.0025,100,0.0025,438.835,1721.38541482,1659.76,,1.0,206205.444589,1721.38541482,1721.38541482,0.6,1.0,187.36,500,1.0,0.0025,1.0,5.4346e-20,206205.444589,1517.22,400.0
500.0,1,0.002,100,0.002,449.032,1738.81117584,1675.57,,1.0,235196.223923,1738.81117584,1738.81117584,0.6,1.0,189.08,500,1.0,0.002,1.0,5.43187e-20,235196.223923,1548.08,500.000006643
500.0,2,0.01,100,0.01,378.015,1585.22118674,1585.22,,1.0,144338.622874,1585.22118674,1585.22118674,0.6,1.0,172.83,500,1.0,0.01,1.0,3.50449e-18,144338.622874,1383.28,100.0
500.0,2,0.005,100,0.005,387.962,1660.88491663,1623.05,,1.0,156839.205254,1660.88491663,1660.88491663,0.6,1.0,180.9,500,1.0,0.005,1.0,2.1793e-19,156839.205254,1454.99,200.000000102
500.0,2,0.00333333,100,0.00333333,428.682,1665.13422215,1637.08,,1.0,251610.862729,1665.13422215,1665.13422215,0.6,1.0,181.41,500,1.0,0.00333333,1.0,5.43914e-20,251610.862729,1448.61,299.999969474
500.0,2,0.0025,100,0.0025,438.59,1732.29094491,1660.88,,1.0,213475.119411,1732.29094491,1732.29094491,0.6,1.0,188.57,500,1.0,0.0025,1.0,5.4346e-20,213475.119411,1497.66,400.0
500.0,1,0.002,100,0.002,441.481,1735.32189064,1675.77,,1.0,202677.663771,1735.32189064,1735.32189064,0.6,1.0,188.97,500,1.0,0.002,1.0,5.43187e-20,202677.663771,1529.78,500.000006643
500.0,2,0.01,100,0.01,397.763,1696.13058521,1696.13,,1.0,159813.817285,1696.13058521,1696.13058521,0.6,1.0,184.76,500,1.0,0.01,1.0,3.50449e-18,159813.817285,1456.17,100.0
500.0,2,0.005,100,0.005,406.191,1661.28096781,1678.71,,1.0,172888.714772,1661.28096781,1661.28096781,0.6,1.0,180.91,500,1.0,0.005,1.0,2.1793e-19,172888.714772,1509.03,200.000000102
500.0,2,0.00333333,100,0.00333333,419.085,1716.04502709,1691.15,,1.0,197963.600683,1716.04502709,1716.04502709,0.6,1.0,187.07,500,1.0,0.00333333,1.0,5.43914e-20,197963.600683,1552.61,299.999969474
