IterType,EpsThisIter,VarNormIw,BatchSize,AvgEpLen,eRenyi2,J,AvgNormIw,Delta,AvgDiscRet,Bound,MinVanillaIw,VanillaAvgRet,VarJ,ESSClassic,MaxNormIw,VarVanillaIw,MaxVanillaIw,VarDiscRet,AvgVanillaIw,VarRet,AvgRet,MinNormIw,ESSRenyi
2,100,3.5044917e-18,500,500.0,1.0,4999.681,0.009999998,0.95,4999.6812726523,4884.973,1.0,4999.6812726523,0.33665243,100.0,0.01,,1.0,0.11447687089148507,1.0,0.11447687089148507,4999.6812726523,0.01,500.0
2,100,2.179301e-19,500,500.0,1.0,4999.6597,0.0049999994,0.95,4999.638223277597,4918.549,1.0,4999.638223277597,0.3356502,200.00000010221265,0.005,,1.0,0.11217132040252441,1.0,0.11217132040252441,4999.638223277597,0.005,500.0
2,100,5.4391416e-20,500,500.0,1.0,4999.662,0.0033333336,0.95,4999.666815086814,4933.4355,1.0,4999.666815086814,0.32886085,299.999969473632,0.0033333334,,1.0,0.10010296206952693,1.0,0.10010296206952693,4999.666815086814,0.0033333334,500.0
2,100,5.434597e-20,500,500.0,1.0,4999.654,0.0024999997,0.95,4999.6284519634355,4942.3,1.0,4999.6284519634355,0.3327693,400.0,0.0025,,1.0,0.11881935982865159,1.0,0.11881935982865159,4999.6284519634355,0.0025,500.0
1,100,5.431875e-20,500,500.0,1.0,4999.649,0.0020000003,0.95,4999.625748155815,4948.35,1.0,4999.625748155815,0.3300305,500.00000664260017,0.002,,1.0,0.10205145116328887,1.0,0.10205145116328887,4999.625748155815,0.002,500.0
2,100,3.5044917e-18,500,495.01,1.0,4949.692,0.009999998,0.95,4949.692389109459,4834.984,1.0,4949.692389109459,497.4629,100.0,0.01,,1.0,249969.0238486675,1.0,249969.0238486675,4949.692389109459,0.01,500.0
2,100,2.179301e-19,500,495.01,1.0,4949.6655,0.0049999994,0.95,4949.638878483858,4868.5547,1.0,4949.638878483858,497.4602,200.00000010221265,0.005,,1.0,249963.6310617543,1.0,249963.6310617543,4949.638878483858,0.005,500.0
2,100,5.4391416e-20,500,500.0,1.0,4966.3193,0.0033333336,0.95,4999.626435689513,4900.093,1.0,4999.626435689513,406.85684,299.999969473632,0.0033333334,,1.0,0.12423931449308348,1.0,0.12423931449308348,4999.626435689513,0.0033333334,500.0
2,100,5.434597e-20,500,500.0,1.0,4974.6465,0.0024999997,0.95,4999.630911754039,4917.2925,1.0,4999.630911754039,352.64355,400.0,0.0025,,1.0,0.10465511314260802,1.0,0.10465511314260802,4999.630911754039,0.0025,500.0
1,100,1.2882466e-06,500,500.0,1.3098826,4993.542,0.002,0.95,4999.694410227649,4934.8306,0.00029500728,4999.694410227649,97.19845,378.38155739461985,0.0054982845,0.32722363,2.7710862,0.09406122881038427,1.0079821,0.09406122881038427,4999.694410227649,5.853423e-07,381.7135859437653
2,100,3.5044917e-18,500,500.0,1.0,4999.6353,0.009999998,0.95,4999.634949735889,4884.9272,1.0,4999.634949735889,0.30342957,100.0,0.01,,1.0,0.09298981804192935,1.0,0.09298981804192935,4999.634949735889,0.01,500.0
2,100,2.179301e-19,500,495.01,1.0,4974.6406,0.0049999994,0.95,4949.646105000835,4893.53,1.0,4949.646105000835,352.64304,200.00000010221265,0.005,,1.0,249964.36285077213,1.0,249964.36285077213,4949.646105000835,0.005,500.0
2,100,5.4391416e-20,500,500.0,1.0,4982.984,0.0033333336,0.95,4999.668827170012,4916.7573,1.0,4999.668827170012,288.17352,299.999969473632,0.0033333334,,1.0,0.12191139877297599,1.0,0.12191139877297599,4999.668827170012,0.0033333334,500.0
2,100,5.434597e-20,500,500.0,1.0,4987.1553,0.0024999997,0.95,4999.673859296369,4929.8013,1.0,4999.673859296369,249.67033,400.0,0.0025,,1.0,0.12011364038757466,1.0,0.12011364038757466,4999.673859296369,0.0025,500.0
1,100,4.0172426e-07,500,500.0,1.0976748,4997.6807,0.002,0.95,4999.682464066574,4943.9346,0.05866816,4999.682464066574,44.237587,454.4503629939741,0.00298948,0.09783157,1.4752688,0.10203245826143535,0.9869735,0.10203245826143535,4999.682464066574,0.00011888497,455.50829694816355
2,100,3.5044917e-18,500,500.0,1.0,4999.6543,0.009999998,0.95,4999.655107705494,4884.9463,1.0,4999.655107705494,0.32329392,100.0,0.01,,1.0,0.10556482509594407,1.0,0.10556482509594407,4999.655107705494,0.01,500.0
2,100,2.179301e-19,500,500.0,1.0,4999.63,0.0049999994,0.95,4999.6054985065075,4918.519,1.0,4999.6054985065075,0.3401086,200.00000010221265,0.005,,1.0,0.1268592091988285,1.0,0.1268592091988285,4999.6054985065075,0.005,500.0
2,100,5.4391416e-20,500,500.0,1.0,4999.6504,0.0033333336,0.95,4999.689994470435,4933.424,1.0,4999.689994470435,0.33027184,299.999969473632,0.0033333334,,1.0,0.09446191179047703,1.0,0.09446191179047703,4999.689994470435,0.0033333334,500.0
2,100,5.434597e-20,500,500.0,1.0,4999.6484,0.0024999997,0.95,4999.642552632629,4942.2944,1.0,4999.642552632629,0.33236235,400.0,0.0025,,1.0,0.11574041065970868,1.0,0.11574041065970868,4999.642552632629,0.0025,500.0
1,100,5.431875e-20,500,500.0,1.0,4999.6406,0.0020000003,0.95,4999.6066203394175,4948.342,1.0,4999.6066203394175,0.335305,500.00000664260017,0.002,,1.0,0.12009695628844395,1.0,0.12009695628844395,4999.6066203394175,0.002,500.0
2,100,3.5044917e-18,500,500.0,1.0,4999.6914,0.009999998,0.95,4999.69157568587,4884.9834,1.0,4999.69157568587,0.3139189,100.0,0.01,,1.0,0.0995500482100548,1.0,0.0995500482100548,4999.69157568587,0.01,500.0
2,100,2.179301e-19,500,500.0,1.0,4999.6685,0.0049999994,0.95,4999.645683548218,4918.5576,1.0,4999.645683548218,0.31099147,200.00000010221265,0.005,,1.0,0.09477934380996555,1.0,0.09477934380996555,4999.645683548218,0.005,500.0
2,100,5.4391416e-20,500,500.0,1.0,4999.6694,0.0033333336,0.95,4999.67031262293,4933.443,1.0,4999.67031262293,0.32023335,299.999969473632,0.0033333334,,1.0,0.11538393866633036,1.0,0.11538393866633036,4999.67031262293,0.0033333334,500.0
2,100,5.434597e-20,500,485.04,1.0,4962.1987,0.0024999997,0.95,4849.788307061634,4904.8447,1.0,4849.788307061634,431.0708,400.0,0.0025,,1.0,733777.45344649,1.0,733777.45344649,4849.788307061634,0.0025,500.0
1,100,1.1880874e-06,500,500.0,1.241591,4983.2964,0.002,0.95,4999.646705089584,4926.1357,0.03597112,4999.646705089584,212.63142,385.6751535642152,0.008651187,0.31661823,4.466007,0.10102663097187074,1.0324612,0.10102663097187074,4999.646705089584,6.968033e-05,402.7091122415081
2,100,3.5044917e-18,500,500.0,1.0,4999.6504,0.009999998,0.95,4999.650329686542,4884.9424,1.0,4999.650329686542,0.339637,100.0,0.01,,1.0,0.11652347757218026,1.0,0.11652347757218026,4999.650329686542,0.01,500.0
2,100,2.179301e-19,500,500.0,1.0,4999.6543,0.0049999994,0.95,4999.658318421038,4918.5435,1.0,4999.658318421038,0.33305398,200.00000010221265,0.005,,1.0,0.1075414005473653,1.0,0.1075414005473653,4999.658318421038,0.005,500.0
2,100,5.4391416e-20,500,495.02,1.0,4983.0234,0.0033333336,0.95,4949.760552809562,4916.797,1.0,4949.760552809562,287.59872,299.999969473632,0.0033333334,,1.0,248968.89483478357,1.0,248968.89483478357,4949.760552809562,0.0033333334,500.0
2,100,5.434597e-20,500,500.0,1.0,4987.182,0.0024999997,0.95,4999.65981564519,4929.828,1.0,4999.65981564519,249.172,400.0,0.0025,,1.0,0.09757027570213214,1.0,0.09757027570213214,4999.65981564519,0.0025,500.0
1,100,4.0860348e-07,500,495.01,1.1108129,4986.5864,0.002,0.95,4949.70303272067,4932.52,0.4754739,4949.70303272067,208.56236,453.7424595058399,0.00480838,0.09917132,2.3688674,249970.09551320775,0.985308,249970.09551320775,4949.70303272067,0.0009651275,450.12080693062825
2,100,3.5044917e-18,500,500.0,1.0,4999.608,0.009999998,0.95,4999.607617761675,4884.9,1.0,4999.607617761675,0.3154436,100.0,0.01,,1.0,0.1005090529814014,1.0,0.1005090529814014,4999.607617761675,0.01,500.0
2,100,2.179301e-19,500,500.0,1.0,4999.659,0.0049999994,0.95,4999.711122815389,4918.5483,1.0,4999.711122815389,0.3250628,200.00000010221265,0.005,,1.0,0.10755673020360246,1.0,0.10755673020360246,4999.711122815389,0.005,500.0
2,100,5.4391416e-20,500,500.0,1.0,4999.6567,0.0033333336,0.95,4999.65009302252,4933.43,1.0,4999.65009302252,0.32848394,299.999969473632,0.0033333334,,1.0,0.11344921419224603,1.0,0.11344921419224603,4999.65009302252,0.0033333334,500.0
2,100,5.434597e-20,500,500.0,1.0,4999.6685,0.0024999997,0.95,4999.705611629648,4942.3145,1.0,4999.705611629648,0.322689,400.0,0.0025,,1.0,0.09190492702765021,1.0,0.09190492702765021,4999.705611629648,0.0025,500.0
1,100,4.2075058e-07,500,495.02,1.0996628,4995.309,0.002,0.95,4949.752807608205,4941.5146,0.08110775,4949.752807608205,97.491486,452.4980447289058,0.0035095909,0.1029167,1.7357495,248968.10777137196,0.98914635,248968.10777137196,4949.752807608205,0.00016399544,454.6848440697957
2,100,3.5044917e-18,500,500.0,1.0,4999.6426,0.009999998,0.95,4999.64238867798,4884.9346,1.0,4999.64238867798,0.3121226,100.0,0.01,,1.0,0.09839324902589719,1.0,0.09839324902589719,4999.64238867798,0.01,500.0
2,100,2.179301e-19,500,500.0,1.0,4999.6396,0.0049999994,0.95,4999.6379906525,4918.529,1.0,4999.6379906525,0.32733762,200.00000010221265,0.005,,1.0,0.11803910878748003,1.0,0.11803910878748003,4999.6379906525,0.005,500.0
2,100,5.4391416e-20,500,500.0,1.0,4999.6475,0.0033333336,0.95,4999.663226335637,4933.421,1.0,4999.663226335637,0.31546703,299.999969473632,0.0033333334,,1.0,0.08476112070299431,1.0,0.08476112070299431,4999.663226335637,0.0033333334,500.0
2,100,5.434597e-20,500,495.01,1.0,4987.1562,0.0024999997,0.95,4949.683214236668,4929.8022,1.0,4949.683214236668,249.67033,400.0,0.0025,,1.0,249968.10995586618,1.0,249968.10995586618,4949.683214236668,0.0025,500.0
1,100,5.336777e-07,500,495.01,1.1463592,4988.33,0.002,0.95,4949.645154887831,4933.4053,0.16040237,4949.645154887831,183.65178,441.2468879802148,0.0046411725,0.14485162,2.4179642,249964.2529918673,1.0419626,249964.2529918673,4949.645154887831,0.0003078851,436.1634623003844
2,100,3.5044917e-18,500,495.01,1.0,4949.6836,0.009999998,0.95,4949.683320291977,4834.9756,1.0,4949.683320291977,497.462,100.0,0.01,,1.0,249968.107040358,1.0,249968.107040358,4949.683320291977,0.01,500.0
2,100,2.179301e-19,500,495.01,1.0,4949.659,0.0049999994,0.95,4949.635602910983,4868.5483,1.0,4949.635602910983,497.4596,200.00000010221265,0.005,,1.0,249963.29412269904,1.0,249963.29412269904,4949.635602910983,0.005,500.0
2,100,5.4391416e-20,500,500.0,1.0,4966.323,0.0033333336,0.95,4999.649852040007,4900.0967,1.0,4999.649852040007,406.85715,299.999969473632,0.0033333334,,1.0,0.11635455501428575,1.0,0.11635455501428575,4999.649852040007,0.0033333334,500.0
2,100,5.434597e-20,500,495.02,1.0,4962.186,0.0024999997,0.95,4949.774533665008,4904.832,1.0,4949.774533665008,431.06964,400.0,0.0025,,1.0,248970.31146169003,1.0,248970.31146169003,4949.774533665008,0.0025,500.0
1,100,2.1470435e-06,500,495.01,1.4895681,4992.1484,0.002,0.95,4949.594706941547,4929.539,0.0007459952,4949.594706941547,85.56332,325.5870960411694,0.0070207715,0.50203335,3.3949292,249959.18924250372,0.96711,249959.18924250372,4949.594706941547,1.5427308e-06,335.6677651773216
2,100,3.5044917e-18,500,500.0,1.0,4999.613,0.009999998,0.95,4999.613080435546,4884.905,1.0,4999.613080435546,0.3408401,100.0,0.01,,1.0,0.1173383974713574,1.0,0.1173383974713574,4999.613080435546,0.01,500.0
2,100,2.179301e-19,500,500.0,1.0,4999.6377,0.0049999994,0.95,4999.662546391017,4918.527,1.0,4999.662546391017,0.33614746,200.00000010221265,0.005,,1.0,0.10969685615171695,1.0,0.10969685615171695,4999.662546391017,0.005,500.0
2,100,5.4391416e-20,500,500.0,1.0,4999.6357,0.0033333336,0.95,4999.6321391031715,4933.409,1.0,4999.6321391031715,0.32822102,299.999969473632,0.0033333334,,1.0,0.09815067632631262,1.0,0.09815067632631262,4999.6321391031715,0.0033333334,500.0
2,100,5.434597e-20,500,500.0,1.0,4999.6387,0.0024999997,0.95,4999.648495190202,4942.2847,1.0,4999.648495190202,0.31932294,400.0,0.0025,,1.0,0.0854310966952863,1.0,0.0854310966952863,4999.648495190202,0.0025,500.0
1,100,7.274454e-07,500,490.02,1.1853812,4991.6733,0.002,0.95,4899.58554542199,4935.822,0.07301816,4899.58554542199,140.24454,423.19177738390346,0.0041868067,0.18149234,2.0912783,494865.8829433406,0.99898493,494865.8829433406,4899.58554542199,0.00014618471,421.8052479067647
2,100,3.5044917e-18,500,500.0,1.0,4999.7456,0.009999998,0.95,4999.745469085599,4885.0376,1.0,4999.745469085599,0.26798877,100.0,0.01,,1.0,0.07254134180127961,1.0,0.07254134180127961,4999.745469085599,0.01,500.0
2,100,2.179301e-19,500,500.0,1.0,4999.7188,0.0049999994,0.95,4999.692658303302,4918.608,1.0,4999.692658303302,0.27187547,200.00000010221265,0.005,,1.0,0.07537935430572894,1.0,0.07537935430572894,4999.692658303302,0.005,500.0
2,100,5.4391416e-20,500,500.0,1.0,4999.7065,0.0033333336,0.95,4999.681189647671,4933.48,1.0,4999.681189647671,0.30071008,299.999969473632,0.0033333334,,1.0,0.12372467580938977,1.0,0.12372467580938977,4999.681189647671,0.0033333334,500.0
2,100,5.434597e-20,500,500.0,1.0,4999.6934,0.0024999997,0.95,4999.653680159895,4942.3394,1.0,4999.653680159895,0.30927902,400.0,0.0025,,1.0,0.11035409648065633,1.0,0.11035409648065633,4999.653680159895,0.0025,500.0
1,100,5.431875e-20,500,500.0,1.0,4999.6816,0.0020000003,0.95,4999.634394264896,4948.383,1.0,4999.634394264896,0.3149638,500.00000664260017,0.002,,1.0,0.11174739736472544,1.0,0.11174739736472544,4999.634394264896,0.002,500.0
2,100,3.5044917e-18,500,500.0,1.0,4999.612,0.009999998,0.95,4999.612274360015,4884.904,1.0,4999.612274360015,0.32914272,100.0,0.01,,1.0,0.10942085904041259,1.0,0.10942085904041259,4999.612274360015,0.01,500.0
2,100,2.179301e-19,500,500.0,1.0,4999.6025,0.0049999994,0.95,4999.592993353677,4918.4917,1.0,4999.592993353677,0.3337382,200.00000010221265,0.005,,1.0,0.11539957408519837,1.0,0.11539957408519837,4999.592993353677,0.005,500.0
2,100,5.4391416e-20,500,495.01,1.0,4982.9336,0.0033333336,0.95,4949.595360297027,4916.707,1.0,4949.595360297027,288.1707,299.999969473632,0.0033333334,,1.0,249959.26818772816,1.0,249959.26818772816,4949.595360297027,0.0033333334,500.0
2,100,5.434597e-20,500,500.0,1.0,4987.1123,0.0024999997,0.95,4999.649449143542,4929.7583,1.0,4999.649449143542,249.66817,400.0,0.0025,,1.0,0.09502276078761207,1.0,0.09502276078761207,4999.649449143542,0.0025,500.0
1,100,3.461289e-07,500,500.0,1.0923749,4996.618,0.002,0.95,4999.640202392971,4943.0024,0.22154835,4999.640202392971,67.11077,460.2529168200657,0.0033310591,0.08863695,1.6856632,0.12005080268946466,1.0120884,0.12005080268946466,4999.640202392971,0.00043780432,457.71830756899243
2,100,3.5044917e-18,500,495.02,1.0,4949.755,0.009999998,0.95,4949.755050499897,4835.047,1.0,4949.755050499897,496.46616,100.0,0.01,,1.0,248968.37119496832,1.0,248968.37119496832,4949.755050499897,0.01,500.0
2,100,2.179301e-19,500,495.01,1.0,4949.7065,0.0049999994,0.95,4949.657914289064,4868.5957,1.0,4949.657914289064,496.96304,200.00000010221265,0.005,,1.0,249965.55046987097,1.0,249965.55046987097,4949.657914289064,0.005,500.0
2,100,5.4391416e-20,500,500.0,1.0,4966.356,0.0033333336,0.95,4999.6551144615,4900.1294,1.0,4999.6551144615,406.4513,299.999969473632,0.0033333334,,1.0,0.09841037573471155,1.0,0.09841037573471155,4999.6551144615,0.0033333334,500.0
2,100,5.434597e-20,500,500.0,1.0,4974.6772,0.0024999997,0.95,4999.639998702071,4917.323,1.0,4999.639998702071,352.2921,400.0,0.0025,,1.0,0.11433190249780734,1.0,0.11433190249780734,4999.639998702071,0.0025,500.0
1,100,2.3639682e-06,500,490.02,1.608786,4984.1777,0.0019999999,0.95,4899.678113003414,4919.1113,8.815245e-05,4899.678113003414,197.16342,314.50297641696994,0.010960917,0.592361,5.486802,494884.55062756373,1.0011575,494884.55062756373,4899.678113003414,1.7610107e-07,310.7933585146132
2,100,3.5044917e-18,500,500.0,1.0,4999.686,0.009999998,0.95,4999.686503540821,4884.978,1.0,4999.686503540821,0.2779858,100.0,0.01,,1.0,0.0780510800747226,1.0,0.0780510800747226,4999.686503540821,0.01,500.0
2,100,2.179301e-19,500,500.0,1.0,4999.6807,0.0049999994,0.95,4999.676003839404,4918.57,1.0,4999.676003839404,0.31275672,200.00000010221265,0.005,,1.0,0.11948586700437394,1.0,0.11948586700437394,4999.676003839404,0.005,500.0
2,100,5.4391416e-20,500,500.0,1.0,4999.662,0.0033333336,0.95,4999.62296797028,4933.4355,1.0,4999.62296797028,0.32108304,299.999969473632,0.0033333334,,1.0,0.11251445369502029,1.0,0.11251445369502029,4999.62296797028,0.0033333334,500.0
2,100,5.434597e-20,500,490.02,1.0,4974.651,0.0024999997,0.95,4899.618636283764,4917.297,1.0,4899.618636283764,352.64383,400.0,0.0025,,1.0,494872.5780537956,1.0,494872.5780537956,4899.618636283764,0.0025,500.0
1,100,1.1892466e-06,500,490.04,1.3094603,4982.835,0.002,0.95,4899.885222924351,4924.133,0.023749068,4899.885222924351,231.25401,385.58913650805704,0.006325084,0.30934662,3.2259154,492912.3073293781,1.0200388,492912.3073293781,4899.885222924351,4.656503e-05,381.83670535768016
