VanillaAvgRet,MinNormIw,IterType,VarJ,VarRet,Delta,Bound,VarVanillaIw,AvgDiscRet,ESSRenyi,AvgNormIw,EpsThisIter,MaxVanillaIw,VarDiscRet,AvgVanillaIw,MinVanillaIw,MaxNormIw,eRenyi2,J,AvgRet,VarNormIw,BatchSize,AvgEpLen,ESSClassic
4665.95305853,0.005,2,12.3075,97.5126617352,0.2,4002.82,,4665.95305853,500.0,0.005,100,1.0,97.5126617352,1.0,1.0,0.005,1.0,4664.65,4665.95305853,2.1793e-19,500,500.0,200.000000102
4663.69171073,0.00333333,2,13.5754,251.839223661,0.2,4123.94,,4663.69171073,500.0,0.00333333,100,1.0,251.839223661,1.0,1.0,0.00333333,1.0,4664.33,4663.69171073,5.43914e-20,500,500.0,299.999969474
4662.97790239,0.0025,2,14.6363,305.699151006,0.2,4196.0,,4662.97790239,500.0,0.0025,100,1.0,305.699151006,1.0,1.0,0.0025,1.0,4663.99,4662.97790239,5.4346e-20,500,500.0,400.0
4664.74966215,0.00186115,1,14.0118,151.154381375,0.2,4245.6,0.000205121,4664.74966215,499.905723232,0.002,100,1.03556,151.154381375,1.00022,0.93078,0.00207066,1.00019,4664.23,4664.74966215,8.20126e-10,500,500.0,499.898032684
4666.01783016,0.01,2,8.96773,81.2326163275,0.2,3730.04,,4666.01783016,500.0,0.01,100,1.0,81.2326163275,1.0,1.0,0.01,1.0,4666.02,4666.01783016,3.50449e-18,500,500.0,100.0
4662.06712177,0.005,2,11.1845,163.596517906,0.2,4002.21,,4662.06712177,500.0,0.005,100,1.0,163.596517906,1.0,1.0,0.005,1.0,4664.04,4662.06712177,2.1793e-19,500,500.0,200.000000102
4663.5401331,0.00333333,2,11.6995,161.900921124,0.2,4123.49,,4663.5401331,500.0,0.00333333,100,1.0,161.900921124,1.0,1.0,0.00333333,1.0,4663.88,4663.5401331,5.43914e-20,500,500.0,299.999969474
4664.25844074,0.0025,2,12.2923,195.618380204,0.2,4195.97,,4664.25844074,500.0,0.0025,100,1.0,195.618380204,1.0,1.0,0.0025,1.0,4663.97,4664.25844074,5.4346e-20,500,500.0,400.0
4662.91606938,0.00190659,1,12.3189,164.96035658,0.2,4245.2,0.000173747,4662.91606938,499.91233694,0.002,100,1.02765,164.96035658,1.00038,0.953655,0.00205453,1.00018,4663.82,4662.91606938,6.94461e-10,500,500.0,499.913490774
4664.23593487,0.01,2,13.2721,177.928112754,0.2,3728.25,,4664.23593487,500.0,0.01,100,1.0,177.928112754,1.0,1.0,0.01,1.0,4664.24,4664.23593487,3.50449e-18,500,500.0,100.0
4662.91225462,0.005,2,13.1795,172.095350359,0.2,4001.74,,4662.91225462,500.0,0.005,100,1.0,172.095350359,1.0,1.0,0.005,1.0,4663.57,4662.91225462,2.1793e-19,500,500.0,200.000000102
4664.64841977,0.00333333,2,12.8284,147.003072351,0.2,4123.54,,4664.64841977,500.0,0.00333333,100,1.0,147.003072351,1.0,1.0,0.00333333,1.0,4663.93,4664.64841977,5.43914e-20,500,500.0,299.999969474
4638.72526852,0.0025,2,126.304,63475.1223054,0.2,4189.64,,4638.72526852,500.0,0.0025,100,1.0,63475.1223054,1.0,1.0,0.0025,1.0,4657.63,4638.72526852,5.4346e-20,500,497.31,400.0
4663.77073618,0.00104535,1,60.2408,162.504683525,0.2,4241.78,0.00517655,4663.77073618,497.738799108,0.002,100,1.10025,162.504683525,0.991145,0.518049,0.00222015,1.00454,4661.31,4663.77073618,2.10778e-08,500,500.0,497.384417527
4664.32105497,0.01,2,13.9623,196.914862632,0.2,3728.36,,4664.32105497,500.0,0.01,100,1.0,196.914862632,1.0,1.0,0.01,1.0,4664.32,4664.32105497,3.50449e-18,500,500.0,100.0
4664.52570399,0.005,2,13.785,186.953352433,0.2,4002.6,,4664.52570399,500.0,0.005,100,1.0,186.953352433,1.0,1.0,0.005,1.0,4664.42,4664.52570399,2.1793e-19,500,500.0,200.000000102
4663.96021358,0.00333333,2,14.1952,226.583607957,0.2,4123.89,,4663.96021358,500.0,0.00333333,100,1.0,226.583607957,1.0,1.0,0.00333333,1.0,4664.27,4663.96021358,5.43914e-20,500,500.0,299.999969474
4665.27540897,0.0025,2,13.3959,113.661661387,0.2,4196.52,,4665.27540897,500.0,0.0025,100,1.0,113.661661387,1.0,1.0,0.0025,1.0,4664.52,4665.27540897,5.4346e-20,500,500.0,400.0
4663.9504636,0.00183788,1,13.3037,184.382344825,0.2,4245.85,0.000194023,4663.9504636,499.907093625,0.002,100,1.02517,184.382344825,1.00073,0.919614,0.00204884,1.00019,4664.48,4663.9504636,7.74952e-10,500,500.0,499.903530727
4662.74509643,0.01,2,14.1498,202.239456209,0.2,3726.77,,4662.74509643,500.0,0.01,100,1.0,202.239456209,1.0,1.0,0.01,1.0,4662.75,4662.74509643,3.50449e-18,500,500.0,100.0
4663.47820037,0.005,2,14.0744,197.671472027,0.2,4001.27,,4663.47820037,500.0,0.005,100,1.0,197.671472027,1.0,1.0,0.005,1.0,4663.11,4663.47820037,2.1793e-19,500,500.0,200.000000102
4664.04498391,0.00333333,2,13.8268,178.566137163,0.2,4123.03,,4664.04498391,500.0,0.00333333,100,1.0,178.566137163,1.0,1.0,0.00333333,1.0,4663.42,4664.04498391,5.43914e-20,500,500.0,299.999969474
4665.06911591,0.0025,2,13.4884,153.712723171,0.2,4195.84,,4665.06911591,500.0,0.0025,100,1.0,153.712723171,1.0,1.0,0.0025,1.0,4663.83,4665.06911591,5.4346e-20,500,500.0,400.0
4664.78036065,0.00185246,1,13.0413,139.262623177,0.2,4245.48,0.000259754,4664.78036065,499.890649397,0.002,100,1.02925,139.262623177,0.998915,0.925226,0.00206074,1.00022,4664.11,4664.78036065,1.04127e-09,500,500.0,499.870232947
4664.8566242,0.01,2,13.0038,170.806815626,0.2,3728.88,,4664.8566242,500.0,0.01,100,1.0,170.806815626,1.0,1.0,0.01,1.0,4664.86,4664.8566242,3.50449e-18,500,500.0,100.0
4664.36790939,0.005,2,12.7952,159.816225139,0.2,4002.78,,4664.36790939,500.0,0.005,100,1.0,159.816225139,1.0,1.0,0.005,1.0,4664.61,4664.36790939,2.1793e-19,500,500.0,200.000000102
4664.56507522,0.00333333,2,13.2163,198.555991697,0.2,4124.21,,4664.56507522,500.0,0.00333333,100,1.0,198.555991697,1.0,1.0,0.00333333,1.0,4664.6,4664.56507522,5.43914e-20,500,500.0,299.999969474
4664.37652094,0.0025,2,13.017,155.281391345,0.2,4196.55,,4664.37652094,500.0,0.0025,100,1.0,155.281391345,1.0,1.0,0.0025,1.0,4664.54,4664.37652094,5.4346e-20,500,500.0,400.0
4664.33275372,0.00185547,1,12.8935,168.627179122,0.2,4245.95,0.000216143,4664.33275372,499.899824666,0.002,100,1.03266,168.627179122,1.00029,0.928005,0.00206471,1.0002,4664.58,4664.33275372,8.64066e-10,500,500.0,499.892347223
4666.31845882,0.01,2,10.9579,121.28818925,0.2,3730.39,,4666.31845882,500.0,0.01,100,1.0,121.28818925,1.0,1.0,0.01,1.0,4666.32,4666.31845882,3.50449e-18,500,500.0,100.0
4664.25767195,0.005,2,12.5986,197.222829116,0.2,4003.48,,4664.25767195,500.0,0.005,100,1.0,197.222829116,1.0,1.0,0.005,1.0,4665.29,4664.25767195,2.1793e-19,500,500.0,200.000000102
4663.7712828,0.00333333,2,12.507,151.811386118,0.2,4124.39,,4663.7712828,500.0,0.00333333,100,1.0,151.811386118,1.0,1.0,0.00333333,1.0,4664.78,4663.7712828,5.43914e-20,500,500.0,299.999969474
4666.17156602,0.0025,2,11.9483,101.333905392,0.2,4197.14,,4666.17156602,500.0,0.0025,100,1.0,101.333905392,1.0,1.0,0.0025,1.0,4665.13,4666.17156602,5.4346e-20,500,500.0,400.0
4665.45745671,0.00188893,1,12.2457,193.737470838,0.2,4246.64,0.000201533,4665.45745671,499.905127411,0.002,100,1.02771,193.737470838,0.999374,0.943875,0.0020567,1.00019,4665.27,4665.45745671,8.0714e-10,500,500.0,499.899413772
4664.15990682,0.01,2,11.9637,144.5761231,0.2,3728.16,,4664.15990682,500.0,0.01,100,1.0,144.5761231,1.0,1.0,0.01,1.0,4664.16,4664.15990682,3.50449e-18,500,500.0,100.0
4664.48876256,0.005,2,12.0385,148.147474465,0.2,4002.48,,4664.48876256,500.0,0.005,100,1.0,148.147474465,1.0,1.0,0.005,1.0,4664.32,4664.48876256,2.1793e-19,500,500.0,200.000000102
4665.76003943,0.00333333,2,11.7634,125.161894397,0.2,4124.41,,4665.76003943,500.0,0.00333333,100,1.0,125.161894397,1.0,1.0,0.00333333,1.0,4664.8,4665.76003943,5.43914e-20,500,500.0,299.999969474
4664.28202428,0.0025,2,11.9065,153.256119366,0.2,4196.67,,4664.28202428,500.0,0.0025,100,1.0,153.256119366,1.0,1.0,0.0025,1.0,4664.67,4664.28202428,5.4346e-20,500,500.0,400.0
4663.54051277,0.00190083,1,11.9611,157.035760374,0.2,4245.88,0.000126153,4663.54051277,499.938674343,0.002,100,1.03094,157.035760374,1.00053,0.95092,0.00206079,1.00012,4664.5,4663.54051277,5.04077e-10,500,500.0,499.93719702
4663.7658419,0.01,2,13.9667,197.03774188,0.2,3727.78,,4663.7658419,500.0,0.01,100,1.0,197.03774188,1.0,1.0,0.01,1.0,4663.77,4663.7658419,3.50449e-18,500,500.0,100.0
4664.08789355,0.005,2,12.5227,119.714829535,0.2,4002.08,,4664.08789355,500.0,0.005,100,1.0,119.714829535,1.0,1.0,0.005,1.0,4663.93,4664.08789355,2.1793e-19,500,500.0,200.000000102
4665.86092453,0.00333333,2,11.9659,114.560251296,0.2,4124.17,,4665.86092453,500.0,0.00333333,100,1.0,114.560251296,1.0,1.0,0.00333333,1.0,4664.57,4665.86092453,5.43914e-20,500,500.0,299.999969474
4664.1447825,0.0025,2,12.0443,152.095777101,0.2,4196.46,,4664.1447825,500.0,0.0025,100,1.0,152.095777101,1.0,1.0,0.0025,1.0,4664.46,4664.1447825,5.4346e-20,500,500.0,400.0
4663.38921788,0.00187048,1,12.5392,224.771184414,0.2,4245.7,0.000222869,4663.38921788,499.905365739,0.002,100,1.03961,224.771184414,0.999684,0.934944,0.00207987,1.00019,4664.33,4663.38921788,8.92041e-10,500,500.0,499.888363739
4651.59315996,0.01,2,120.905,14765.6613957,0.2,3715.67,,4651.59315996,500.0,0.01,100,1.0,14765.6613957,1.0,1.0,0.01,1.0,4651.59,4651.59315996,3.50449e-18,500,498.73,100.0
4662.90186314,0.005,2,86.3979,249.728229921,0.2,3995.4,,4662.90186314,500.0,0.005,100,1.0,249.728229921,1.0,1.0,0.005,1.0,4657.25,4662.90186314,2.1793e-19,500,500.0,200.000000102
4663.03987128,0.00333333,2,71.1841,252.522551318,0.2,4118.78,,4663.03987128,500.0,0.00333333,100,1.0,252.522551318,1.0,1.0,0.00333333,1.0,4659.18,4663.03987128,5.43914e-20,500,500.0,299.999969474
4664.77711322,0.0025,2,62.0585,181.796681812,0.2,4192.58,,4664.77711322,500.0,0.0025,100,1.0,181.796681812,1.0,1.0,0.0025,1.0,4660.58,4664.77711322,5.4346e-20,500,500.0,400.0
4661.36748672,0.00151777,1,43.3818,216.540630405,0.2,4242.54,0.0019137,4661.36748672,499.167222348,0.002,100,1.06594,216.540630405,0.998613,0.757834,0.00213484,1.00167,4661.48,4661.36748672,7.6761e-09,500,500.0,499.044227831
4664.61150285,0.01,2,10.6544,114.663329329,0.2,3728.84,,4664.61150285,500.0,0.01,100,1.0,114.663329329,1.0,1.0,0.01,1.0,4664.61,4664.61150285,3.50449e-18,500,500.0,100.0
4664.3574603,0.005,2,11.7745,165.384431939,0.2,4002.65,,4664.3574603,500.0,0.005,100,1.0,165.384431939,1.0,1.0,0.005,1.0,4664.48,4664.3574603,2.1793e-19,500,500.0,200.000000102
4665.58067992,0.00333333,2,11.6524,130.561097159,0.2,4124.47,,4665.58067992,500.0,0.00333333,100,1.0,130.561097159,1.0,1.0,0.00333333,1.0,4664.85,4665.58067992,5.43914e-20,500,500.0,299.999969474
4663.01279344,0.0025,2,12.1166,179.172994111,0.2,4196.4,,4663.01279344,500.0,0.0025,100,1.0,179.172994111,1.0,1.0,0.0025,1.0,4664.39,4663.01279344,5.4346e-20,500,500.0,400.0
4665.12900227,0.00185274,1,11.7611,117.85202465,0.2,4245.99,0.000202488,4665.12900227,499.910191934,0.002,100,1.02971,117.85202465,0.999024,0.925465,0.00206143,1.00018,4664.61,4665.12900227,8.11536e-10,500,500.0,499.898873535
4666.03770103,0.01,2,10.667,114.934151074,0.2,3730.15,,4666.03770103,500.0,0.01,100,1.0,114.934151074,1.0,1.0,0.01,1.0,4666.04,4666.03770103,3.50449e-18,500,500.0,100.0
4664.47279295,0.005,2,12.2008,184.55410573,0.2,4003.47,,4664.47279295,500.0,0.005,100,1.0,184.55410573,1.0,1.0,0.005,1.0,4665.25,4664.47279295,2.1793e-19,500,500.0,200.000000102
4666.3653864,0.00333333,2,11.3489,88.7415370384,0.2,4125.26,,4666.3653864,500.0,0.00333333,100,1.0,88.7415370384,1.0,1.0,0.00333333,1.0,4665.63,4666.3653864,5.43914e-20,500,500.0,299.999969474
4664.44197741,0.0025,2,11.6818,160.013015551,0.2,4197.36,,4664.44197741,500.0,0.0025,100,1.0,160.013015551,1.0,1.0,0.0025,1.0,4665.33,4664.44197741,5.4346e-20,500,500.0,400.0
4663.46394367,0.00184394,1,11.7655,158.794489239,0.2,4246.42,0.000210612,4663.46394367,499.91752078,0.002,100,1.04224,158.794489239,0.998677,0.920749,0.00208725,1.00016,4665.02,4663.46394367,8.4468e-10,500,500.0,499.894508664
4665.28575323,0.01,2,11.7926,140.471503119,0.2,3729.3,,4665.28575323,500.0,0.01,100,1.0,140.471503119,1.0,1.0,0.01,1.0,4665.29,4665.28575323,3.50449e-18,500,500.0,100.0
4664.34176966,0.005,2,12.1814,158.851121289,0.2,4002.97,,4664.34176966,500.0,0.005,100,1.0,158.851121289,1.0,1.0,0.005,1.0,4664.81,4664.34176966,2.1793e-19,500,500.0,200.000000102
4665.04908563,0.00333333,2,11.9271,131.269373097,0.2,4124.5,,4665.04908563,500.0,0.00333333,100,1.0,131.269373097,1.0,1.0,0.00333333,1.0,4664.89,4665.04908563,5.43914e-20,500,500.0,299.999969474
4664.10543926,0.0025,2,11.9375,144.228175025,0.2,4196.7,,4664.10543926,500.0,0.0025,100,1.0,144.228175025,1.0,1.0,0.0025,1.0,4664.7,4664.10543926,5.4346e-20,500,500.0,400.0
4663.97905826,0.0018302,1,12.1522,181.063670647,0.2,4246.0,0.000200221,4663.97905826,499.911264435,0.002,100,1.03615,181.063670647,1.00028,0.915355,0.00207173,1.00018,4664.63,4663.97905826,8.00436e-10,500,500.0,499.900299994
4663.04340569,0.01,2,12.1392,148.849506823,0.2,3727.06,,4663.04340569,500.0,0.01,100,1.0,148.849506823,1.0,1.0,0.01,1.0,4663.04,4663.04340569,3.50449e-18,500,500.0,100.0
4666.20138074,0.005,2,11.8974,132.068421509,0.2,4002.78,,4666.20138074,500.0,0.005,100,1.0,132.068421509,1.0,1.0,0.005,1.0,4664.62,4666.20138074,2.1793e-19,500,500.0,200.000000102
4664.24853177,0.00333333,2,11.6707,126.697064009,0.2,4124.11,,4664.24853177,500.0,0.00333333,100,1.0,126.697064009,1.0,1.0,0.00333333,1.0,4664.5,4664.24853177,5.43914e-20,500,500.0,299.999969474
4665.72848758,0.0025,2,11.6644,135.839163247,0.2,4196.81,,4665.72848758,500.0,0.0025,100,1.0,135.839163247,1.0,1.0,0.0025,1.0,4664.81,4665.72848758,5.4346e-20,500,500.0,400.0
4666.5040995,0.00188851,1,11.3484,107.901234239,0.2,4246.58,0.000123398,4666.5040995,499.936886649,0.002,100,1.02232,107.901234239,1.00006,0.944315,0.00204452,1.00013,4665.19,4666.5040995,4.93532e-10,500,500.0,499.938563854
4665.11066569,0.01,2,13.15,174.669022003,0.2,3729.11,,4665.11066569,500.0,0.01,100,1.0,174.669022003,1.0,1.0,0.01,1.0,4665.11,4665.11066569,3.50449e-18,500,500.0,100.0
4664.34016434,0.005,2,13.429,189.349058307,0.2,4002.87,,4664.34016434,500.0,0.005,100,1.0,189.349058307,1.0,1.0,0.005,1.0,4664.73,4664.34016434,2.1793e-19,500,500.0,200.000000102
4664.6611506,0.00333333,2,13.2677,169.112494725,0.2,4124.3,,4664.6611506,500.0,0.00333333,100,1.0,169.112494725,1.0,1.0,0.00333333,1.0,4664.7,4664.6611506,5.43914e-20,500,500.0,299.999969474
4666.36726376,0.0025,2,12.5514,100.987241074,0.2,4197.12,,4666.36726376,500.0,0.0025,100,1.0,100.987241074,1.0,1.0,0.0025,1.0,4665.12,4666.36726376,5.4346e-20,500,500.0,400.0
4664.47638529,0.00188379,1,12.1702,123.199845317,0.2,4246.43,0.000144235,4664.47638529,499.924969013,0.002,100,1.029,123.199845317,1.00045,0.942318,0.00205708,1.00015,4665.05,4664.47638529,5.76425e-10,500,500.0,499.928146639
4663.63698674,0.01,2,12.599,160.339749592,0.2,3727.69,,4663.63698674,500.0,0.01,100,1.0,160.339749592,1.0,1.0,0.01,1.0,4663.64,4663.63698674,3.50449e-18,500,500.0,100.0
4664.61415864,0.005,2,12.5057,155.121073931,0.2,4002.31,,4664.61415864,500.0,0.005,100,1.0,155.121073931,1.0,1.0,0.005,1.0,4664.12,4664.61415864,2.1793e-19,500,500.0,200.000000102
4664.41531319,0.00333333,2,12.5677,162.62629443,0.2,4123.85,,4664.41531319,500.0,0.00333333,100,1.0,162.62629443,1.0,1.0,0.00333333,1.0,4664.22,4664.41531319,5.43914e-20,500,500.0,299.999969474
4661.83243695,0.0025,2,12.9223,191.733854251,0.2,4195.64,,4661.83243695,500.0,0.0025,100,1.0,191.733854251,1.0,1.0,0.0025,1.0,4663.62,4661.83243695,5.4346e-20,500,500.0,400.0
4665.03499669,0.00186797,1,12.3849,111.679521293,0.2,4245.37,0.000181533,4665.03499669,499.918950823,0.002,100,1.02152,111.679521293,0.99948,0.933497,0.0020441,1.00016,4663.98,4665.03499669,7.2689e-10,500,500.0,499.909055834
4665.09653148,0.01,2,13.1862,175.633035244,0.2,3729.14,,4665.09653148,500.0,0.01,100,1.0,175.633035244,1.0,1.0,0.01,1.0,4665.1,4665.09653148,3.50449e-18,500,500.0,100.0
4665.5668199,0.005,2,12.1978,124.83519459,0.2,4003.51,,4665.5668199,500.0,0.005,100,1.0,124.83519459,1.0,1.0,0.005,1.0,4665.33,4665.5668199,2.1793e-19,500,500.0,200.000000102
4664.87446643,0.00333333,2,15.8647,461.974026773,0.2,4124.78,,4664.87446643,500.0,0.00333333,100,1.0,461.974026773,1.0,1.0,0.00333333,1.0,4665.18,4664.87446643,5.43914e-20,500,499.88,299.999969474
4662.78181665,0.0025,2,15.2055,167.124486217,0.2,4196.58,,4662.78181665,500.0,0.0025,100,1.0,167.124486217,1.0,1.0,0.0025,1.0,4664.58,4662.78181665,5.4346e-20,500,500.0,400.0
4664.04755477,0.00183659,1,14.4261,174.752966116,0.2,4245.95,0.000397424,4664.04755477,499.843944157,0.002,100,1.03599,174.752966116,1.00014,0.918424,0.00207169,1.00031,4664.61,4664.04755477,1.58925e-09,500,500.0,499.801619059
4665.75654947,0.01,2,12.0042,145.556719406,0.2,3729.76,,4665.75654947,500.0,0.01,100,1.0,145.556719406,1.0,1.0,0.01,1.0,4665.76,4665.75654947,3.50449e-18,500,500.0,100.0
4667.06038917,0.005,2,11.0979,102.400272172,0.2,4004.56,,4667.06038917,500.0,0.005,100,1.0,102.400272172,1.0,1.0,0.005,1.0,4666.41,4667.06038917,2.1793e-19,500,500.0,200.000000102
4665.71392556,0.00333333,2,11.7718,170.785726745,0.2,4125.78,,4665.71392556,500.0,0.00333333,100,1.0,170.785726745,1.0,1.0,0.00333333,1.0,4666.18,4665.71392556,5.43914e-20,500,500.0,299.999969474
4664.0378291,0.0025,2,12.0228,160.639125562,0.2,4197.64,,4664.0378291,500.0,0.0025,100,1.0,160.639125562,1.0,1.0,0.0025,1.0,4665.64,4664.0378291,5.4346e-20,500,500.0,400.0
4665.19758521,0.00188857,1,11.8507,131.569529295,0.2,4246.98,0.000107265,4665.19758521,499.950711818,0.002,100,1.0213,131.569529295,1.00028,0.944554,0.00204202,1.0001,4665.59,4665.19758521,4.28816e-10,500,500.0,499.946409198
4664.49476029,0.01,2,12.37,154.56200322,0.2,3728.59,,4664.49476029,500.0,0.01,100,1.0,154.56200322,1.0,1.0,0.01,1.0,4664.49,4664.49476029,3.50449e-18,500,500.0,100.0
4665.55534041,0.005,2,12.2217,146.627486135,0.2,4003.17,,4665.55534041,500.0,0.005,100,1.0,146.627486135,1.0,1.0,0.005,1.0,4665.03,4665.55534041,2.1793e-19,500,500.0,200.000000102
4664.4736728,0.00333333,2,13.0239,212.043760246,0.2,4124.44,,4664.4736728,500.0,0.00333333,100,1.0,212.043760246,1.0,1.0,0.00333333,1.0,4664.84,4664.4736728,5.43914e-20,500,500.0,299.999969474
4664.79745298,0.0025,2,12.851,153.254238101,0.2,4196.83,,4664.79745298,500.0,0.0025,100,1.0,153.254238101,1.0,1.0,0.0025,1.0,4664.83,4664.79745298,5.4346e-20,500,500.0,400.0
4665.19076329,0.00181642,1,12.7446,167.629842909,0.2,4246.35,0.000181985,4665.19076329,499.927114146,0.002,100,1.0325,167.629842909,1.0005,0.90867,0.00206395,1.00015,4664.97,4665.19076329,7.27208e-10,500,500.0,499.909422735
4661.20940412,0.01,2,42.5659,1830.15727756,0.2,3725.22,,4661.20940412,500.0,0.01,100,1.0,1830.15727756,1.0,1.0,0.01,1.0,4661.21,4661.20940412,3.50449e-18,500,499.6,100.0
4662.56511004,0.005,2,31.8281,215.435714597,0.2,4000.04,,4662.56511004,500.0,0.005,100,1.0,215.435714597,1.0,1.0,0.005,1.0,4661.89,4662.56511004,2.1793e-19,500,500.0,200.000000102
4665.68492841,0.00333333,2,26.9637,146.915457054,0.2,4122.76,,4665.68492841,500.0,0.00333333,100,1.0,146.915457054,1.0,1.0,0.00333333,1.0,4663.15,4665.68492841,5.43914e-20,500,500.0,299.999969474
4667.64686399,0.0025,2,23.8915,87.8369132934,0.2,4196.28,,4667.64686399,500.0,0.0025,100,1.0,87.8369132934,1.0,1.0,0.0025,1.0,4664.28,4667.64686399,5.4346e-20,500,500.0,400.0
4654.77453509,0.00124327,1,31.5695,8183.87555859,0.2,4244.3,0.00214686,4654.77453509,499.047131788,0.002,100,1.08435,8183.87555859,0.998212,0.620525,0.00217259,1.00191,4663.28,4654.77453509,8.61822e-09,500,499.05,498.927193289
4665.46660111,0.01,2,11.2322,127.436940523,0.2,3729.47,,4665.46660111,500.0,0.01,100,1.0,127.436940523,1.0,1.0,0.01,1.0,4665.47,4665.46660111,3.50449e-18,500,500.0,100.0
4665.52408194,0.005,2,11.9065,158.952249229,0.2,4003.65,,4665.52408194,500.0,0.005,100,1.0,158.952249229,1.0,1.0,0.005,1.0,4665.5,4665.52408194,2.1793e-19,500,500.0,200.000000102
4665.6552471,0.00333333,2,11.477,112.74485198,0.2,4125.15,,4665.6552471,500.0,0.00333333,100,1.0,112.74485198,1.0,1.0,0.00333333,1.0,4665.55,4665.6552471,5.43914e-20,500,500.0,299.999969474
4663.46059038,0.0025,2,11.8236,162.380345931,0.2,4197.03,,4663.46059038,500.0,0.0025,100,1.0,162.380345931,1.0,1.0,0.0025,1.0,4665.03,4663.46059038,5.4346e-20,500,500.0,400.0
4664.86141942,0.00185294,1,11.8653,157.481558166,0.2,4246.43,0.000195453,4664.86141942,499.916448252,0.002,100,1.02512,157.481558166,0.99969,0.926181,0.00205088,1.00017,4665.06,4664.86141942,7.82295e-10,500,500.0,499.902400707
4664.90005707,0.01,2,11.8244,141.228794138,0.2,3728.95,,4664.90005707,500.0,0.01,100,1.0,141.228794138,1.0,1.0,0.01,1.0,4664.9,4664.90005707,3.50449e-18,500,500.0,100.0
4663.94736102,0.005,2,13.4087,221.532141031,0.2,4002.61,,4663.94736102,500.0,0.005,100,1.0,221.532141031,1.0,1.0,0.005,1.0,4664.42,4663.94736102,2.1793e-19,500,500.0,200.000000102
4665.8276805,0.00333333,2,12.7474,127.865852058,0.2,4124.49,,4665.8276805,500.0,0.00333333,100,1.0,127.865852058,1.0,1.0,0.00333333,1.0,4664.89,4665.8276805,5.43914e-20,500,500.0,299.999969474
4651.42222748,0.0025,2,75.1192,22169.693389,0.2,4193.52,,4651.42222748,500.0,0.0025,100,1.0,22169.693389,1.0,1.0,0.0025,1.0,4661.52,4651.42222748,5.4346e-20,500,498.42,400.0
4664.13281609,0.00117638,1,40.9789,174.063078687,0.2,4244.19,0.00321577,4664.13281609,498.740337904,0.002,100,1.08445,174.063078687,0.995365,0.585466,0.002179,1.00253,4663.31,4664.13281609,1.29832e-08,500,500.0,498.385321806
4665.43109498,0.01,2,11.7818,140.212189974,0.2,3729.44,,4665.43109498,500.0,0.01,100,1.0,140.212189974,1.0,1.0,0.01,1.0,4665.43,4665.43109498,3.50449e-18,500,500.0,100.0
4665.08498787,0.005,2,12.0696,154.02019256,0.2,4003.41,,4665.08498787,500.0,0.005,100,1.0,154.02019256,1.0,1.0,0.005,1.0,4665.26,4665.08498787,2.1793e-19,500,500.0,200.000000102
4664.79464085,0.00333333,2,12.3532,167.99550582,0.2,4124.71,,4664.79464085,500.0,0.00333333,100,1.0,167.99550582,1.0,1.0,0.00333333,1.0,4665.1,4664.79464085,5.43914e-20,500,500.0,299.999969474
4665.4656949,0.0025,2,12.6847,187.577288892,0.2,4197.2,,4665.4656949,500.0,0.0025,100,1.0,187.577288892,1.0,1.0,0.0025,1.0,4665.19,4665.4656949,5.4346e-20,500,500.0,400.0
4665.26453835,0.00191068,1,12.1989,107.590642635,0.2,4246.64,9.76355e-05,4665.26453835,499.94874526,0.002,100,1.02143,107.590642635,1.00063,0.955947,0.00204157,1.0001,4665.25,4665.26453835,3.90047e-10,500,500.0,499.951071059
4663.12808013,0.01,2,15.0091,227.548354644,0.2,3727.17,,4663.12808013,500.0,0.01,100,1.0,227.548354644,1.0,1.0,0.01,1.0,4663.13,4663.12808013,3.50449e-18,500,500.0,100.0
4666.46553081,0.005,2,12.9858,107.493993451,0.2,4002.97,,4666.46553081,500.0,0.005,100,1.0,107.493993451,1.0,1.0,0.005,1.0,4664.8,4666.46553081,2.1793e-19,500,500.0,200.000000102
4664.79220125,0.00333333,2,12.9827,170.087839375,0.2,4124.41,,4664.79220125,500.0,0.00333333,100,1.0,170.087839375,1.0,1.0,0.00333333,1.0,4664.79,4664.79220125,5.43914e-20,500,500.0,299.999969474
4666.520593,0.0025,2,12.4984,118.136084671,0.2,4197.24,,4666.520593,500.0,0.0025,100,1.0,118.136084671,1.0,1.0,0.0025,1.0,4665.23,4666.520593,5.4346e-20,500,500.0,400.0
4663.89435627,0.00187058,1,12.3081,152.172330863,0.2,4246.41,0.000174957,4663.89435627,499.916627006,0.002,100,1.03221,152.172330863,0.999431,0.934758,0.00206559,1.00017,4665.02,4663.89435627,7.00626e-10,500,500.0,499.912732705
4664.1348916,0.01,2,11.2104,126.942558069,0.2,3728.14,,4664.1348916,500.0,0.01,100,1.0,126.942558069,1.0,1.0,0.01,1.0,4664.14,4664.1348916,3.50449e-18,500,500.0,100.0
4665.6450581,0.005,2,12.0855,166.973787699,0.2,4003.04,,4665.6450581,500.0,0.005,100,1.0,166.973787699,1.0,1.0,0.005,1.0,4664.89,4665.6450581,2.1793e-19,500,500.0,200.000000102
4667.08454543,0.00333333,2,11.7908,122.970249787,0.2,4125.22,,4667.08454543,500.0,0.00333333,100,1.0,122.970249787,1.0,1.0,0.00333333,1.0,4665.62,4667.08454543,5.43914e-20,500,500.0,299.999969474
