MaxVanillaIw,ESSClassic,eRenyi2,VarVanillaIw,AvgEpLen,AvgRet,Delta,EpsThisIter,MinNormIw,AvgNormIw,VarNormIw,VarDiscRet,VanillaAvgRet,MinVanillaIw,ESSRenyi,MaxNormIw,AvgVanillaIw,J,Bound,VarJ,VarRet,BatchSize,AvgDiscRet,IterType
1.0,299.999969474,1.0,,500.0,84.5218921584,0.8,100,0.00333333,0.00333333,5.43914e-20,73.0118593091,84.5218921584,1.0,500.0,0.00333333,1.0,84.7668,82.0201,9.14476,73.0118593091,500,84.5218921584,2
1.0,400.0,1.0,,500.0,87.6730745041,0.8,100,0.0025,0.0025,5.4346e-20,65.1573564466,87.6730745041,1.0,500.0,0.0025,1.0,85.4934,83.1146,8.96828,65.1573564466,500,87.6730745041,2
1.0,500.000006643,1.0,,500.0,85.6429858483,0.8,100,0.002,0.002,5.43187e-20,59.6254701662,85.6429858483,1.0,500.0,0.002,1.0,85.5233,83.3957,8.7266,59.6254701662,500,85.6429858483,1
1.0,100.0,1.0,,500.0,84.2292033445,0.8,100,0.01,0.01,3.50449e-18,154.64918458,84.2292033445,1.0,500.0,0.01,1.0,84.2292,79.4031,12.3735,154.64918458,500,84.2292033445,2
1.0,200.000000102,1.0,,500.0,79.7115556895,0.8,100,0.005,0.005,2.1793e-19,87.3073055302,79.7115556895,1.0,500.0,0.005,1.0,81.9704,78.5578,11.1746,87.3073055302,500,79.7115556895,2
1.0,299.999969474,1.0,,500.0,84.6878032061,0.8,100,0.00333333,0.00333333,5.43914e-20,91.6764262184,84.6878032061,1.0,500.0,0.00333333,1.0,82.8762,80.063,10.7304,91.6764262184,500,84.6878032061,2
1.0,400.0,1.0,,500.0,84.8870421816,0.8,100,0.0025,0.0025,5.4346e-20,69.2711094263,84.8870421816,1.0,500.0,0.0025,1.0,83.3789,80.9289,10.2107,69.2711094263,500,84.8870421816,2
1.0,500.000006643,1.0,,500.0,87.4459576722,0.8,100,0.002,0.002,5.43187e-20,25.795269817,87.4459576722,1.0,500.0,0.002,1.0,84.1923,82.001,9.54783,25.795269817,500,87.4459576722,1
1.0,100.0,1.0,,500.0,80.7948804119,0.8,100,0.01,0.01,3.50449e-18,128.69048448,80.7948804119,1.0,500.0,0.01,1.0,80.7949,76.0713,11.2873,128.69048448,500,80.7948804119,2
1.0,200.000000102,1.0,,500.0,88.2038736549,0.8,100,0.005,0.005,2.1793e-19,123.723604838,88.2038736549,1.0,500.0,0.005,1.0,84.4994,81.13,11.7757,123.723604838,500,88.2038736549,2
1.0,299.999969474,1.0,,500.0,80.7784339263,0.8,100,0.00333333,0.00333333,5.43914e-20,82.6310888548,80.7784339263,1.0,500.0,0.00333333,1.0,83.2591,80.508,11.0811,82.6310888548,500,80.7784339263,2
1.0,400.0,1.0,,500.0,84.986478277,0.8,100,0.0025,0.0025,5.4346e-20,88.2602576369,84.986478277,1.0,500.0,0.0025,1.0,83.6909,81.2911,10.7003,88.2602576369,500,84.986478277,2
1.0,500.000006643,1.0,,500.0,79.2821724791,0.8,100,0.002,0.002,5.43187e-20,93.2506362952,79.2821724791,1.0,500.0,0.002,1.0,82.8092,80.6627,10.6382,93.2506362952,500,79.2821724791,1
1.0,100.0,1.0,,500.0,84.9711398424,0.8,100,0.01,0.01,3.50449e-18,117.897984968,84.9711398424,1.0,500.0,0.01,1.0,84.9711,80.2222,10.8037,117.897984968,500,84.9711398424,2
1.0,200.000000102,1.0,,500.0,76.8156741503,0.8,100,0.005,0.005,2.1793e-19,191.748101066,76.8156741503,1.0,500.0,0.005,1.0,80.8934,77.5354,13.0347,191.748101066,500,76.8156741503,2
1.0,299.999969474,1.0,,500.0,86.2141889966,0.8,100,0.00333333,0.00333333,5.43914e-20,42.2320024408,86.2141889966,1.0,500.0,0.00333333,1.0,82.667,79.8853,11.5541,42.2320024408,500,86.2141889966,2
1.0,400.0,1.0,,500.0,83.936001092,0.8,100,0.0025,0.0025,5.4346e-20,260.336418914,83.936001092,1.0,500.0,0.0025,1.0,82.9842,80.5704,12.8397,260.336418914,500,83.936001092,2
1.0,500.000006643,1.0,,500.0,86.8072382472,0.8,100,0.002,0.002,5.43187e-20,27.9075473583,86.8072382472,1.0,500.0,0.002,1.0,83.7489,81.5898,11.8216,27.9075473583,500,86.8072382472,1
1.0,100.0,1.0,,500.0,81.7412330582,0.8,100,0.01,0.01,3.50449e-18,100.495371034,81.7412330582,1.0,500.0,0.01,1.0,81.7412,77.0913,9.97449,100.495371034,500,81.7412330582,2
1.0,200.000000102,1.0,,500.0,81.3833486474,0.8,100,0.005,0.005,2.1793e-19,187.224568175,81.3833486474,1.0,500.0,0.005,1.0,81.5623,78.1058,11.9354,187.224568175,500,81.3833486474,2
1.0,299.999969474,1.0,,500.0,82.4431987879,0.8,100,0.00333333,0.00333333,5.43914e-20,62.3044249555,82.4431987879,1.0,500.0,0.00333333,1.0,81.8559,79.0337,10.7565,62.3044249555,500,82.4431987879,2
1.0,400.0,1.0,,500.0,84.4152660159,0.8,100,0.0025,0.0025,5.4346e-20,96.206570037,84.4152660159,1.0,500.0,0.0025,1.0,82.4958,80.0517,10.5743,96.206570037,500,84.4152660159,2
1.0,500.000006643,1.0,,500.0,83.6616822775,0.8,100,0.002,0.002,5.43187e-20,68.8477623858,83.6616822775,1.0,500.0,0.002,1.0,82.729,80.5429,10.1638,68.8477623858,500,83.6616822775,1
1.0,100.0,1.0,,500.0,82.4606865507,0.8,100,0.01,0.01,3.50449e-18,130.427948057,82.4606865507,1.0,500.0,0.01,1.0,82.4607,77.7976,11.3633,130.427948057,500,82.4606865507,2
1.0,200.000000102,1.0,,500.0,87.9666160655,0.8,100,0.005,0.005,2.1793e-19,71.2574458314,87.9666160655,1.0,500.0,0.005,1.0,85.2137,81.7176,10.364,71.2574458314,500,87.9666160655,2
1.0,299.999969474,1.0,,500.0,88.6326925068,0.8,100,0.00333333,0.00333333,5.43914e-20,16.9876656386,88.6326925068,1.0,500.0,0.00333333,1.0,86.3533,83.4988,8.93378,16.9876656386,500,88.6326925068,2
1.0,400.0,1.0,,500.0,84.2686286663,0.8,100,0.0025,0.0025,5.4346e-20,108.629322155,84.2686286663,1.0,500.0,0.0025,1.0,85.8322,83.3601,9.35735,108.629322155,500,84.2686286663,2
1.0,500.000006643,1.0,9.62579e-15,500.0,87.693820153,0.8,100,0.002,0.002,7.47426e-20,66.4075799892,87.693820153,1.0,500.0,0.002,1.0,86.2045,83.9934,9.15157,66.4075799892,500,87.693820153,1
1.0,100.0,1.0,,500.0,85.3492265711,0.8,100,0.01,0.01,3.50449e-18,68.931505081,85.3492265711,1.0,500.0,0.01,1.0,85.3492,80.7432,8.26088,68.931505081,500,85.3492265711,2
1.0,200.000000102,1.0,,500.0,87.3061997073,0.8,100,0.005,0.005,2.1793e-19,61.2007488711,87.3061997073,1.0,500.0,0.005,1.0,86.3277,82.9736,8.08535,61.2007488711,500,87.3061997073,2
1.0,299.999969474,1.0,,500.0,86.2816599677,0.8,100,0.00333333,0.00333333,5.43914e-20,101.259754827,86.2816599677,1.0,500.0,0.00333333,1.0,86.3124,83.5245,8.77486,101.259754827,500,86.2816599677,2
1.0,400.0,1.0,,500.0,80.4140196522,0.8,100,0.0025,0.0025,5.4346e-20,120.462970409,80.4140196522,1.0,500.0,0.0025,1.0,84.8378,82.4234,9.69981,120.462970409,500,80.4140196522,2
1.0,500.000006643,1.0,,500.0,87.1218176052,0.8,100,0.002,0.002,5.43187e-20,83.3019279469,87.1218176052,1.0,500.0,0.002,1.0,85.2946,83.0404,9.62276,83.3019279469,500,87.1218176052,1
1.0,100.0,1.0,,500.0,88.4390685308,0.8,100,0.01,0.01,3.50449e-18,21.9195549396,88.4390685308,1.0,500.0,0.01,1.0,88.4391,83.4757,4.65836,21.9195549396,500,88.4390685308,2
1.0,200.000000102,1.0,,500.0,88.917176188,0.8,100,0.005,0.005,2.1793e-19,39.2882805015,88.917176188,1.0,500.0,0.005,1.0,88.6781,85.1685,5.50954,39.2882805015,500,88.917176188,2
1.0,299.999969474,1.0,,500.0,91.0448429888,0.8,100,0.00333333,0.00333333,5.43914e-20,12.1536624095,91.0448429888,1.0,500.0,0.00333333,1.0,89.467,86.6014,5.04897,12.1536624095,500,91.0448429888,2
1.0,400.0,1.0,,500.0,86.5850557886,0.8,100,0.0025,0.0025,5.4346e-20,64.2398401031,86.5850557886,1.0,500.0,0.0025,1.0,88.7465,86.2648,6.04779,64.2398401031,500,86.5850557886,2
1.0,500.000006643,1.0,,500.0,86.7719022688,0.8,100,0.002,0.002,5.43187e-20,102.718175895,86.7719022688,1.0,500.0,0.002,1.0,88.3516,86.132,7.0868,102.718175895,500,86.7719022688,1
1.0,100.0,1.0,,500.0,80.1689014791,0.8,100,0.01,0.01,3.50449e-18,116.083102541,80.1689014791,1.0,500.0,0.01,1.0,80.1689,75.59,10.7202,116.083102541,500,80.1689014791,2
1.0,200.000000102,1.0,,500.0,85.5415332045,0.8,100,0.005,0.005,2.1793e-19,160.017122906,85.5415332045,1.0,500.0,0.005,1.0,82.8552,79.3725,11.9952,160.017122906,500,85.5415332045,2
1.0,299.999969474,1.0,,500.0,86.8961883142,0.8,100,0.00333333,0.00333333,5.43914e-20,38.5912398366,86.8961883142,1.0,500.0,0.00333333,1.0,84.2022,81.3138,10.5966,38.5912398366,500,86.8961883142,2
1.0,400.0,1.0,,500.0,88.612205808,0.8,100,0.0025,0.0025,5.4346e-20,73.1314086761,88.612205808,1.0,500.0,0.0025,1.0,85.3047,82.8033,10.2938,73.1314086761,500,88.612205808,2
1.0,500.000006643,1.0,,500.0,86.7752251885,0.8,100,0.002,0.002,5.43187e-20,77.265769625,86.7752251885,1.0,500.0,0.002,1.0,85.5988,83.3614,10.0207,77.265769625,500,86.7752251885,1
1.0,100.0,1.0,,500.0,83.9687018388,0.8,100,0.01,0.01,3.50449e-18,58.0400623218,83.9687018388,1.0,500.0,0.01,1.0,83.9687,79.2926,7.58021,58.0400623218,500,83.9687018388,2
1.0,200.000000102,1.0,,500.0,85.2745363428,0.8,100,0.005,0.005,2.1793e-19,63.7892723776,85.2745363428,1.0,500.0,0.005,1.0,84.6216,81.2403,7.79306,63.7892723776,500,85.2745363428,2
1.0,299.999969474,1.0,,500.0,88.3077690004,0.8,100,0.00333333,0.00333333,5.43914e-20,46.7071424046,88.3077690004,1.0,500.0,0.00333333,1.0,85.8503,82.9577,7.67598,46.7071424046,500,88.3077690004,2
1.0,400.0,1.0,,500.0,85.1906018534,0.8,100,0.0025,0.0025,5.4346e-20,117.636994619,85.1906018534,1.0,500.0,0.0025,1.0,85.6854,83.1803,8.56664,117.636994619,500,85.1906018534,2
1.0,500.000006643,1.0,1.00814e-14,500.0,87.2860947039,0.8,100,0.002,0.002,8.13695e-20,26.8795490659,87.2860947039,1.0,500.0,0.002,1.0,86.0055,83.7649,8.02758,26.8795490659,500,87.2860947039,1
1.0,100.0,1.0,,500.0,87.2663990059,0.8,100,0.01,0.01,3.50449e-18,13.0508314306,87.2663990059,1.0,500.0,0.01,1.0,87.2664,82.7041,3.59449,13.0508314306,500,87.2663990059,2
1.0,200.000000102,1.0,,500.0,84.9004248814,0.8,100,0.005,0.005,2.1793e-19,45.8509283873,84.9004248814,1.0,500.0,0.005,1.0,86.0834,82.7862,5.52773,45.8509283873,500,84.9004248814,2
1.0,299.999969474,1.0,,500.0,91.287731628,0.8,100,0.00333333,0.00333333,5.43914e-20,16.8966916052,91.287731628,1.0,500.0,0.00333333,1.0,87.8182,84.9765,5.65379,16.8966916052,500,91.287731628,2
1.0,400.0,1.0,,500.0,90.4647968382,0.8,100,0.0025,0.0025,5.4346e-20,7.9905898741,90.4647968382,1.0,500.0,0.0025,1.0,88.4798,86.0188,5.22159,7.9905898741,500,90.4647968382,2
1.0,500.000006643,1.0,,500.0,85.8687394334,0.8,100,0.002,0.002,5.43187e-20,56.0133638969,85.8687394334,1.0,500.0,0.002,1.0,87.9576,85.7564,5.8304,56.0133638969,500,85.8687394334,1
1.0,100.0,1.0,,500.0,90.2051320186,0.8,100,0.01,0.01,3.50449e-18,15.5596544845,90.2051320186,1.0,500.0,0.01,1.0,90.2051,85.3477,3.9248,15.5596544845,500,90.2051320186,2
1.0,200.000000102,1.0,,500.0,82.9814380754,0.8,100,0.005,0.005,2.1793e-19,102.691424467,82.9814380754,1.0,500.0,0.005,1.0,86.5933,83.1586,8.46048,102.691424467,500,82.9814380754,2
1.0,299.999969474,1.0,,500.0,87.6254009009,0.8,100,0.00333333,0.00333333,5.43914e-20,112.376399382,87.6254009009,1.0,500.0,0.00333333,1.0,86.9373,84.1046,9.22175,112.376399382,500,87.6254009009,2
1.0,400.0,1.0,,500.0,81.5392641262,0.8,100,0.0025,0.0025,5.4346e-20,108.472496622,81.5392641262,1.0,500.0,0.0025,1.0,85.5878,83.1346,9.80261,108.472496622,500,81.5392641262,2
1.0,500.000006643,1.0,,500.0,88.9989114634,0.8,100,0.002,0.002,5.43187e-20,19.2264053061,88.9989114634,1.0,500.0,0.002,1.0,86.27,84.0758,9.08523,19.2264053061,500,88.9989114634,1
1.0,100.0,1.0,,500.0,83.5671137719,0.8,100,0.01,0.01,3.50449e-18,108.089318317,83.5671137719,1.0,500.0,0.01,1.0,83.5671,78.8299,10.3445,108.089318317,500,83.5671137719,2
1.0,200.000000102,1.0,,500.0,87.4765367313,0.8,100,0.005,0.005,2.1793e-19,99.3589884528,87.4765367313,1.0,500.0,0.005,1.0,85.5218,82.0506,10.3203,99.3589884528,500,87.4765367313,2
1.0,299.999969474,1.0,,500.0,89.7332017106,0.8,100,0.00333333,0.00333333,5.43914e-20,84.2442256334,89.7332017106,1.0,500.0,0.00333333,1.0,86.9256,84.0913,10.1364,84.2442256334,500,89.7332017106,2
1.0,400.0,1.0,,500.0,89.2230568563,0.8,100,0.0025,0.0025,5.4346e-20,12.9268478971,89.2230568563,1.0,500.0,0.0025,1.0,87.5,85.0454,9.01384,12.9268478971,500,89.2230568563,2
1.0,500.000006643,1.0,,500.0,89.6978385007,0.8,100,0.002,0.002,5.43187e-20,43.2908855723,89.6978385007,1.0,500.0,0.002,1.0,87.9396,85.7441,8.6223,43.2908855723,500,89.6978385007,1
1.0,100.0,1.0,,500.0,86.8648797726,0.8,100,0.01,0.01,3.50449e-18,63.8043601883,86.8648797726,1.0,500.0,0.01,1.0,86.8649,81.9077,7.94772,63.8043601883,500,86.8648797726,2
1.0,200.000000102,1.0,,500.0,85.4216116083,0.8,100,0.005,0.005,2.1793e-19,22.4269809475,85.4216116083,1.0,500.0,0.005,1.0,86.1432,82.638,6.57307,22.4269809475,500,85.4216116083,2
1.0,299.999969474,1.0,,500.0,88.8477473856,0.8,100,0.00333333,0.00333333,5.43914e-20,11.0475624827,88.8477473856,1.0,500.0,0.00333333,1.0,87.0447,84.1827,5.83735,11.0475624827,500,88.8477473856,2
1.0,400.0,1.0,,500.0,85.40190019,0.8,100,0.0025,0.0025,5.4346e-20,19.3454414496,85.40190019,1.0,500.0,0.0025,1.0,86.634,84.1555,5.55428,19.3454414496,500,85.40190019,2
1.0,500.000006643,1.0,,500.0,89.4440085628,0.8,100,0.002,0.002,5.43187e-20,30.7556965232,89.4440085628,1.0,500.0,0.002,1.0,87.196,84.9791,5.65977,30.7556965232,500,89.4440085628,1
1.0,100.0,1.0,,500.0,84.5822365575,0.8,100,0.01,0.01,3.50449e-18,72.2728698061,84.5822365575,1.0,500.0,0.01,1.0,84.5822,79.898,8.45873,72.2728698061,500,84.5822365575,2
1.0,200.000000102,1.0,,500.0,88.5936157342,0.8,100,0.005,0.005,2.1793e-19,72.6592693971,88.5936157342,1.0,500.0,0.005,1.0,86.5879,83.1426,8.70426,72.6592693971,500,88.5936157342,2
1.0,299.999969474,1.0,,500.0,87.121161227,0.8,100,0.00333333,0.00333333,5.43914e-20,23.4212296315,87.121161227,1.0,500.0,0.00333333,1.0,86.7657,83.9526,7.63555,23.4212296315,500,87.121161227,2
1.0,400.0,1.0,,500.0,90.4045992203,0.8,100,0.0025,0.0025,5.4346e-20,41.3094207466,90.4045992203,1.0,500.0,0.0025,1.0,87.6754,85.2392,7.5122,41.3094207466,500,90.4045992203,2
1.0,500.000006643,1.0,,500.0,89.4172662196,0.8,100,0.002,0.002,5.43187e-20,51.7041227681,89.4172662196,1.0,500.0,0.002,1.0,88.0238,85.7962,7.47458,51.7041227681,500,89.4172662196,1
1.0,100.0,1.0,,500.0,84.2829936136,0.8,100,0.01,0.01,3.50449e-18,61.7654679499,84.2829936136,1.0,500.0,0.01,1.0,84.283,79.5891,7.81971,61.7654679499,500,84.2829936136,2
1.0,200.000000102,1.0,,500.0,89.4226623618,0.8,100,0.005,0.005,2.1793e-19,12.4156126623,89.4226623618,1.0,500.0,0.005,1.0,86.8528,83.4887,6.58207,12.4156126623,500,89.4226623618,2
1.0,299.999969474,1.0,,500.0,86.7307781206,0.8,100,0.00333333,0.00333333,5.43914e-20,49.0827491607,86.7307781206,1.0,500.0,0.00333333,1.0,86.8121,84.0654,6.71439,49.0827491607,500,86.7307781206,2
1.0,400.0,1.0,,500.0,83.0637398456,0.8,100,0.0025,0.0025,5.4346e-20,60.5863044571,83.0637398456,1.0,500.0,0.0025,1.0,85.875,83.4963,7.1723,60.5863044571,500,83.0637398456,2
1.0,500.000006643,1.0,,500.0,83.5902905911,0.8,100,0.002,0.002,5.43187e-20,134.612249692,83.5902905911,1.0,500.0,0.002,1.0,85.4181,83.2293,8.28504,134.612249692,500,83.5902905911,1
1.0,100.0,1.0,,500.0,84.7292604977,0.8,100,0.01,0.01,3.50449e-18,97.9395725079,84.7292604977,1.0,500.0,0.01,1.0,84.7293,79.7314,9.84684,97.9395725079,500,84.7292604977,2
1.0,200.000000102,1.0,,500.0,85.424009625,0.8,100,0.005,0.005,2.1793e-19,71.3673139958,85.424009625,1.0,500.0,0.005,1.0,85.0766,81.5426,9.1612,71.3673139958,500,85.424009625,2
1.0,299.999969474,1.0,,500.0,85.6995872068,0.8,100,0.00333333,0.00333333,5.43914e-20,101.068274744,85.6995872068,1.0,500.0,0.00333333,1.0,85.2843,82.3988,9.45465,101.068274744,500,85.6995872068,2
1.0,400.0,1.0,,500.0,88.5102894095,0.8,100,0.0025,0.0025,5.4346e-20,34.3787744533,88.5102894095,1.0,500.0,0.0025,1.0,86.0908,83.5919,8.80358,34.3787744533,500,88.5102894095,2
1.0,500.000006643,1.0,,500.0,85.9893593403,0.8,100,0.002,0.002,5.43187e-20,44.3106038876,85.9893593403,1.0,500.0,0.002,1.0,86.0705,83.8354,8.41294,44.3106038876,500,85.9893593403,1
1.0,100.0,1.0,,500.0,78.3009471433,0.8,100,0.01,0.01,3.50449e-18,114.426973746,78.3009471433,1.0,500.0,0.01,1.0,78.3009,73.6839,10.6434,114.426973746,500,78.3009471433,2
1.0,200.000000102,1.0,,500.0,83.3192470865,0.8,100,0.005,0.005,2.1793e-19,77.5749590109,83.3192470865,1.0,500.0,0.005,1.0,80.8101,77.4902,10.0666,77.5749590109,500,83.3192470865,2
1.0,299.999969474,1.0,,500.0,82.5901042104,0.8,100,0.00333333,0.00333333,5.43914e-20,108.188122058,82.5901042104,1.0,500.0,0.00333333,1.0,81.4034,78.6276,10.1963,108.188122058,500,82.5901042104,2
1.0,400.0,1.0,,500.0,87.1269186512,0.8,100,0.0025,0.0025,5.4346e-20,39.4337253607,87.1269186512,1.0,500.0,0.0025,1.0,82.8343,80.4151,9.68891,39.4337253607,500,87.1269186512,2
1.0,500.000006643,1.0,,500.0,87.7795904565,0.8,100,0.002,0.002,5.43187e-20,78.9250303016,87.7795904565,1.0,500.0,0.002,1.0,83.8234,81.6409,9.72832,78.9250303016,500,87.7795904565,1
1.0,100.0,1.0,,500.0,80.3661769048,0.8,100,0.01,0.01,3.50449e-18,162.593709591,80.3661769048,1.0,500.0,0.01,1.0,80.3662,75.5545,12.6873,162.593709591,500,80.3661769048,2
1.0,200.000000102,1.0,,500.0,82.6737678831,0.8,100,0.005,0.005,2.1793e-19,106.62843276,82.6737678831,1.0,500.0,0.005,1.0,81.52,78.1176,11.6016,106.62843276,500,82.6737678831,2
1.0,299.999969474,1.0,,500.0,87.3698281357,0.8,100,0.00333333,0.00333333,5.43914e-20,122.660487479,87.3698281357,1.0,500.0,0.00333333,1.0,83.4699,80.6919,11.7394,122.660487479,500,87.3698281357,2
1.0,400.0,1.0,,500.0,82.2305486962,0.8,100,0.0025,0.0025,5.4346e-20,22.1429454185,82.2305486962,1.0,500.0,0.0025,1.0,83.1601,80.7542,10.4465,22.1429454185,500,82.2305486962,2
1.0,500.000006643,1.0,1.01954e-14,500.0,84.9722192866,0.8,100,0.002,0.002,7.62635e-20,80.1544286497,84.9722192866,1.0,500.0,0.002,1.0,83.5225,81.3642,10.1833,80.1544286497,500,84.9722192866,1
1.0,100.0,1.0,,500.0,88.762203736,0.8,100,0.01,0.01,3.50449e-18,96.9582639465,88.762203736,1.0,500.0,0.01,1.0,88.7622,83.9761,9.79738,96.9582639465,500,88.762203736,2
1.0,200.000000102,1.0,,500.0,85.3938269253,0.8,100,0.005,0.005,2.1793e-19,72.8624215134,85.3938269253,1.0,500.0,0.005,1.0,87.078,83.6937,9.32189,72.8624215134,500,85.3938269253,2
1.0,299.999969474,1.0,,500.0,88.6148807202,0.8,100,0.00333333,0.00333333,5.43914e-20,42.3006689892,88.6148807202,1.0,500.0,0.00333333,1.0,87.5903,84.7719,8.50975,42.3006689892,500,88.6148807202,2
1.0,400.0,1.0,,500.0,86.8846952792,0.8,100,0.0025,0.0025,5.4346e-20,104.159757122,86.8846952792,1.0,500.0,0.0025,1.0,87.4139,84.9237,8.9546,104.159757122,500,86.8846952792,2
1.0,500.000006643,1.0,,500.0,84.7440160481,0.8,100,0.002,0.002,5.43187e-20,160.736426459,84.7440160481,1.0,500.0,0.002,1.0,86.8799,84.6526,9.85465,160.736426459,500,84.7440160481,1
1.0,100.0,1.0,,500.0,83.8031949242,0.8,100,0.01,0.01,3.50449e-18,42.5969967698,83.8031949242,1.0,500.0,0.01,1.0,83.8032,79.0614,6.49392,42.5969967698,500,83.8031949242,2
1.0,200.000000102,1.0,,500.0,78.0324500654,0.8,100,0.005,0.005,2.1793e-19,164.047539607,78.0324500654,1.0,500.0,0.005,1.0,80.9178,77.5648,10.5173,164.047539607,500,78.0324500654,2
1.0,299.999969474,1.0,,500.0,83.4864690142,0.8,100,0.00333333,0.00333333,5.43914e-20,90.9626057815,83.4864690142,1.0,500.0,0.00333333,1.0,81.774,78.9391,10.258,90.9626057815,500,83.4864690142,2
1.0,400.0,1.0,,500.0,88.7886844876,0.8,100,0.0025,0.0025,5.4346e-20,87.6070006488,88.7886844876,1.0,500.0,0.0025,1.0,83.5277,81.0578,10.4799,87.6070006488,500,88.7886844876,2
1.0,500.000006643,1.0,,500.0,88.2798773078,0.8,100,0.002,0.002,5.43187e-20,20.5455452385,88.2798773078,1.0,500.0,0.002,1.0,84.4781,82.269,9.77468,20.5455452385,500,88.2798773078,1
1.0,100.0,1.0,,500.0,85.9519978305,0.8,100,0.01,0.01,3.50449e-18,21.7968891474,85.9519978305,1.0,500.0,0.01,1.0,85.952,81.2965,4.64531,21.7968891474,500,85.9519978305,2
1.0,200.000000102,1.0,,500.0,90.2751671434,0.8,100,0.005,0.005,2.1793e-19,8.33110913863,90.2751671434,1.0,500.0,0.005,1.0,88.1136,84.8069,4.42559,8.33110913863,500,90.2751671434,2
1.0,299.999969474,1.0,,500.0,84.1733938914,0.8,100,0.00333333,0.00333333,5.43914e-20,52.1421879418,84.1733938914,1.0,500.0,0.00333333,1.0,86.8002,84.0763,5.80639,52.1421879418,500,84.1733938914,2
1.0,400.0,1.0,,500.0,81.8481530089,0.8,100,0.0025,0.0025,5.4346e-20,43.3370655407,81.8481530089,1.0,500.0,0.0025,1.0,85.5622,83.2032,6.37256,43.3370655407,500,81.8481530089,2
1.0,500.000006643,1.0,,500.0,87.9920822378,0.8,100,0.002,0.002,5.43187e-20,17.3171219923,87.9920822378,1.0,500.0,0.002,1.0,86.0482,83.9383,6.07134,17.3171219923,500,87.9920822378,1
1.0,100.0,1.0,,500.0,88.3898608923,0.8,100,0.01,0.01,3.50449e-18,24.7833364132,88.3898608923,1.0,500.0,0.01,1.0,88.3899,83.5126,4.95333,24.7833364132,500,88.3898608923,2
1.0,200.000000102,1.0,,500.0,89.0796257823,0.8,100,0.005,0.005,2.1793e-19,63.3173549835,89.0796257823,1.0,500.0,0.005,1.0,88.7347,85.2694,6.61277,63.3173549835,500,89.0796257823,2
1.0,299.999969474,1.0,,500.0,88.160488178,0.8,100,0.00333333,0.00333333,5.43914e-20,9.82572793386,88.160488178,1.0,500.0,0.00333333,1.0,88.5433,85.7138,5.6981,9.82572793386,500,88.160488178,2
1.0,400.0,1.0,,500.0,86.3385609169,0.8,100,0.0025,0.0025,5.4346e-20,82.9876972448,86.3385609169,1.0,500.0,0.0025,1.0,87.9921,85.5418,6.76773,82.9876972448,500,86.3385609169,2
1.0,500.000006643,1.0,,500.0,87.9224559911,0.8,100,0.002,0.002,5.43187e-20,18.7872855034,87.9224559911,1.0,500.0,0.002,1.0,87.9782,85.7865,6.35314,18.7872855034,500,87.9224559911,1
1.0,100.0,1.0,,500.0,85.5867769245,0.8,100,0.01,0.01,3.50449e-18,70.8212423073,85.5867769245,1.0,500.0,0.01,1.0,85.5868,80.7487,8.37335,70.8212423073,500,85.5867769245,2
1.0,200.000000102,1.0,,500.0,84.2811305856,0.8,100,0.005,0.005,2.1793e-19,116.832343876,84.2811305856,1.0,500.0,0.005,1.0,84.934,81.5129,9.65995,116.832343876,500,84.2811305856,2
1.0,299.999969474,1.0,,500.0,84.3930511626,0.8,100,0.00333333,0.00333333,5.43914e-20,22.3025648787,84.3930511626,1.0,500.0,0.00333333,1.0,84.7537,81.9604,8.34474,22.3025648787,500,84.3930511626,2
1.0,400.0,1.0,,500.0,83.9820962779,0.8,100,0.0025,0.0025,5.4346e-20,118.236076653,83.9820962779,1.0,500.0,0.0025,1.0,84.5608,82.1417,9.03333,118.236076653,500,83.9820962779,2
1.0,500.000006643,1.0,,500.0,89.9408735359,0.8,100,0.002,0.002,5.43187e-20,45.0013587916,89.9408735359,1.0,500.0,0.002,1.0,85.6368,83.437,8.8782,45.0013587916,500,89.9408735359,1
1.0,100.0,1.0,,500.0,89.7545675144,0.8,100,0.01,0.01,3.50449e-18,23.0843837839,89.7545675144,1.0,500.0,0.01,1.0,89.7546,84.9405,4.78054,23.0843837839,500,89.7545675144,2
1.0,200.000000102,1.0,,500.0,85.3206440231,0.8,100,0.005,0.005,2.1793e-19,110.695073974,85.3206440231,1.0,500.0,0.005,1.0,87.5376,84.1112,8.4342,110.695073974,500,85.3206440231,2
1.0,299.999969474,1.0,,500.0,87.8574036612,0.8,100,0.00333333,0.00333333,5.43914e-20,41.0284457587,87.8574036612,1.0,500.0,0.00333333,1.0,87.6442,84.8186,7.80935,41.0284457587,500,87.8574036612,2
1.0,400.0,1.0,,500.0,78.1921394356,0.8,100,0.0025,0.0025,5.4346e-20,235.740368359,78.1921394356,1.0,500.0,0.0025,1.0,85.2812,82.8341,10.9926,235.740368359,500,78.1921394356,2
1.0,500.000006643,1.0,,500.0,87.5053555584,0.8,100,0.002,0.002,5.43187e-20,43.2649717097,87.5053555584,1.0,500.0,0.002,1.0,85.726,83.5373,10.297,43.2649717097,500,87.5053555584,1
1.0,100.0,1.0,,500.0,92.3535285996,0.8,100,0.01,0.01,3.50449e-18,16.7219895722,92.3535285996,1.0,500.0,0.01,1.0,92.3535,87.6021,4.06875,16.7219895722,500,92.3535285996,2
