renyi2,VanillaAvgRet,MinVanillaIw,MaxNormIw,VarNormIw,AvgNormIw,SamplesThisIter,VarDiscRet,VarJ,BatchSize,AvgRet,Bound,delta,ESSClassic,VarRet,MinNormIw,IterType,AvgDiscRet,AvgEpLen,EpsThisIter,ESSRenyi,AvgVanillaIw,VarVanillaIw,MaxVanillaIw,J
nan,91.0931443908,0.00182612,0.000209926,1.13588e-09,5.52486e-05,50000,13.3649839016,47.9572,100,91.0931443908,87.4423,0.8,0.802784048943,13.3649839016,1.02817e-07,1,91.0931443908,500.0,100,nan,0.981269,0.358316,3.72848,16778.0
nan,91.6949243238,0.021357,0.000154737,6.00692e-10,5.52486e-05,50000,7.10151872031,36.4712,100,91.6949243238,87.5598,0.8,0.716482527185,7.10151872031,1.18926e-06,1,91.6949243238,500.0,100,nan,0.992167,0.193722,2.7788,16756.4
nan,91.2295269614,0.0260495,0.00018074,8.30889e-10,5.52486e-05,50000,8.95362699715,42.183,100,91.2295269614,87.2979,0.8,0.734257511872,8.95362699715,1.47494e-06,1,91.2295269614,500.0,100,nan,0.975765,0.259173,3.19211,16728.0
nan,91.4798150244,0.00330838,0.00019488,9.33299e-10,5.52486e-05,50000,9.49355555929,46.3363,100,91.4798150244,87.5191,0.8,0.725938583428,9.49355555929,1.78925e-07,1,91.4798150244,500.0,100,nan,1.02156,0.319088,3.60339,16788.3
nan,91.118519403,0.0125965,0.000176564,8.61701e-10,5.52486e-05,50000,10.7317279541,37.2347,100,91.118519403,87.3601,0.8,0.783803586431,10.7317279541,7.05463e-07,1,91.118519403,500.0,100,nan,0.986501,0.274731,3.15266,16718.8
nan,91.9980920352,0.0137844,0.000187864,7.69798e-10,5.52486e-05,50000,9.95380786501,39.4264,100,91.9980920352,87.983,0.8,0.76012341544,9.95380786501,7.48473e-07,1,91.9980920352,500.0,100,nan,1.0175,0.261096,3.45983,16858.5
nan,92.2504808676,0.025441,0.000155092,7.71349e-10,5.52486e-05,50000,8.21763129774,39.4115,100,92.2504808676,88.2085,0.8,0.735998193152,8.21763129774,1.37254e-06,1,92.2504808676,500.0,100,nan,1.02407,0.265012,2.87474,16890.6
nan,91.9017114776,0.00392164,0.00015308,6.55891e-10,5.52486e-05,50000,7.74564715204,32.539,100,91.9017114776,87.8334,0.8,0.706448707947,7.74564715204,2.17238e-07,1,91.9017114776,500.0,100,nan,0.997363,0.213745,2.76345,16809.4
nan,91.797957983,0.0215014,0.000147311,7.10555e-10,5.52486e-05,50000,8.09123086515,34.7817,100,91.797957983,87.8147,0.8,0.722852815985,8.09123086515,1.22115e-06,1,91.797957983,500.0,100,nan,0.972792,0.22029,2.59378,16804.4
nan,91.3604254716,0.0120454,0.000173056,8.78123e-10,5.52486e-05,50000,10.451291625,37.1631,100,91.3604254716,87.5855,0.8,0.811722253148,10.451291625,6.72377e-07,1,91.3604254716,500.0,100,nan,0.989757,0.281818,3.10023,16769.0
nan,91.2148317836,0.0435322,0.000172543,5.96873e-10,5.52486e-05,50000,6.69411778862,36.74,100,91.2148317836,87.0176,0.8,0.696355609097,6.69411778862,2.41746e-06,1,91.2148317836,500.0,100,nan,0.994887,0.193547,3.10705,16667.5
nan,91.2167692551,0.000236624,0.000183992,9.55561e-10,5.52486e-05,50000,12.7388896261,43.6573,100,91.2167692551,87.5208,0.8,0.795052141049,12.7388896261,1.31577e-08,1,91.2167692551,500.0,100,nan,0.993576,0.309042,3.30885,16762.2
nan,91.1588719116,0.0073459,0.000161042,7.4033e-10,5.52486e-05,50000,8.80787877141,35.6605,100,91.1588719116,87.2229,0.8,0.778683093612,8.80787877141,4.16198e-07,1,91.1588719116,500.0,100,nan,0.97514,0.23063,2.8424,16698.2
nan,91.6561043859,0.0148147,0.000178198,7.33015e-10,5.52486e-05,50000,8.78067064062,38.4994,100,91.6561043859,87.6545,0.8,0.876011010963,8.78067064062,8.19601e-07,1,91.6561043859,500.0,100,nan,0.998647,0.239494,3.22103,16782.7
nan,91.5338017834,0.00249201,0.000159811,8.08335e-10,5.52486e-05,50000,8.00432521794,39.4007,100,91.5338017834,87.5565,0.8,0.717539924959,8.00432521794,1.35633e-07,1,91.5338017834,500.0,100,nan,1.01509,0.272873,2.93625,16772.2
nan,91.5412078608,0.0141792,0.000209967,9.81908e-10,5.52486e-05,50000,10.0041397514,50.0719,100,91.5412078608,87.5873,0.8,0.703596934856,10.0041397514,7.91032e-07,1,91.5412078608,500.0,100,nan,0.990326,0.315489,3.76364,16814.5
nan,90.9737569939,0.0290463,0.000207172,7.80939e-10,5.52486e-05,50000,8.5586959691,39.7552,100,90.9737569939,86.9925,0.8,0.953849547963,8.5586959691,1.62447e-06,1,90.9737569939,500.0,100,nan,0.987871,0.249675,3.70433,16668.9
nan,90.9169062698,0.0139911,0.00017461,1.03357e-09,5.52486e-05,50000,10.1456670339,42.3775,100,90.9169062698,87.1745,0.8,0.75280410412,10.1456670339,7.81293e-07,1,90.9169062698,500.0,100,nan,0.989372,0.331448,3.12686,16708.4
nan,91.6717539076,0.00262567,0.000215245,1.16917e-09,5.52486e-05,50000,12.7804047099,55.5602,100,91.6717539076,87.9646,0.8,0.808503282653,12.7804047099,1.43936e-07,1,91.6717539076,500.0,100,nan,1.00784,0.389061,3.92648,16887.9
nan,91.2909781004,0.014015,0.000210233,8.0334e-10,5.52486e-05,50000,9.4382651441,45.7748,100,91.2909781004,87.2491,0.8,0.72145301505,9.4382651441,7.79161e-07,1,91.2909781004,500.0,100,nan,0.993772,0.259914,3.78151,16739.4
nan,91.8643264614,0.00429666,0.0001808,7.82225e-10,5.52486e-05,50000,8.98163422502,42.7786,100,91.8643264614,87.833,0.8,0.709045232002,8.98163422502,2.41758e-07,1,91.8643264614,500.0,100,nan,0.981909,0.247076,3.21327,16835.0
nan,91.9624427015,0.0643565,0.000173591,4.16077e-10,5.52486e-05,50000,5.1052652463,29.9031,100,91.9624427015,87.5777,0.8,0.762936450271,5.1052652463,3.5722e-06,1,91.9624427015,500.0,100,nan,0.995355,0.135048,3.12741,16760.0
nan,91.5614934048,0.000171487,0.000208595,1.16353e-09,5.52486e-05,50000,11.8922671482,48.1182,100,91.5614934048,87.879,0.8,0.878304190687,11.8922671482,9.52085e-09,1,91.5614934048,500.0,100,nan,0.995121,0.377472,3.75715,16860.3
nan,91.8006581884,0.0250884,0.0001543,7.40601e-10,5.52486e-05,50000,8.45896648918,35.6751,100,91.8006581884,87.8119,0.8,0.716597507348,8.45896648918,1.42425e-06,1,91.8006581884,500.0,100,nan,0.973211,0.229803,2.71801,16811.6
nan,91.4194489816,0.00901193,0.000177163,9.11667e-10,5.52486e-05,50000,9.19359248414,40.5046,100,91.4194489816,87.5557,0.8,0.830227206159,9.19359248414,5.04613e-07,1,91.4194489816,500.0,100,nan,0.98669,0.290773,3.16396,16772.3
nan,91.9441398384,0.0064734,0.000165655,1.08595e-09,5.52486e-05,50000,12.948971021,39.2962,100,91.9441398384,88.4026,0.8,0.726390721823,12.948971021,3.68674e-07,1,91.9441398384,500.0,100,nan,0.970088,0.334804,2.90867,16925.4
nan,91.8376583617,0.0188347,0.000153797,5.50238e-10,5.52486e-05,50000,7.08050389849,36.8973,100,91.8376583617,87.6609,0.8,0.715087420252,7.08050389849,1.04987e-06,1,91.8376583617,500.0,100,nan,0.991162,0.177091,2.75913,16776.1
nan,92.1546135203,0.0129626,0.000155318,7.20199e-10,5.52486e-05,50000,7.12190123662,39.6585,100,92.1546135203,88.0359,0.8,0.672069919522,7.12190123662,7.02163e-07,1,92.1546135203,500.0,100,nan,1.01995,0.24545,2.86733,16859.2
nan,90.8047332435,0.0105739,0.000179962,1.0079e-09,5.52486e-05,50000,12.0374586733,40.2583,100,90.8047332435,87.1795,0.8,0.876436331218,12.0374586733,5.93464e-07,1,90.8047332435,500.0,100,nan,0.984383,0.319966,3.20644,16693.2
nan,92.0830496806,0.0450232,0.00013924,6.36434e-10,5.52486e-05,50000,6.86512532799,31.1674,100,92.0830496806,87.9772,0.8,0.687603513647,6.86512532799,2.50769e-06,1,92.0830496806,500.0,100,nan,0.991937,0.205153,2.49992,16831.3
nan,91.3203058727,0.0125538,0.000179508,8.50252e-10,5.52486e-05,50000,8.41789109706,39.507,100,91.3203058727,87.3683,0.8,0.803775370694,8.41789109706,7.04143e-07,1,91.3203058727,500.0,100,nan,0.985,0.270257,3.20035,16738.6
nan,92.0759518359,0.00872288,0.000196808,6.51114e-10,5.52486e-05,50000,7.12143183316,37.6172,100,92.0759518359,87.8437,0.8,0.792473907214,7.12143183316,4.82696e-07,1,92.0759518359,500.0,100,nan,0.998407,0.212632,3.55655,16835.3
nan,91.8885979726,0.0276889,0.000185931,7.16215e-10,5.52486e-05,50000,8.62942930439,40.9437,100,91.8885979726,87.834,0.8,0.780816077421,8.62942930439,1.50804e-06,1,91.8885979726,500.0,100,nan,1.01441,0.24145,3.41384,16825.5
nan,91.281424971,0.000781451,0.000212002,1.17229e-09,5.52486e-05,50000,11.7813607958,51.2093,100,91.281424971,87.5788,0.8,0.774693330805,11.7813607958,4.52132e-08,1,91.281424971,500.0,100,nan,0.954901,0.350195,3.66419,16809.6
nan,91.7815996463,0.0103121,0.000184237,1.06872e-09,5.52486e-05,50000,11.6090449555,43.3624,100,91.7815996463,88.0601,0.8,0.808618066529,11.6090449555,5.54663e-07,1,91.7815996463,500.0,100,nan,1.02716,0.3694,3.42526,16874.4
nan,91.8056716905,0.0058614,0.000208687,8.40222e-10,5.52486e-05,50000,10.7312862375,44.7497,100,91.8056716905,87.87,0.8,0.900013933546,10.7312862375,3.20936e-07,1,91.8056716905,500.0,100,nan,1.00903,0.280259,3.81135,16842.2
nan,91.632419877,0.0133137,0.000181561,1.00123e-09,5.52486e-05,50000,10.9668538981,40.5532,100,91.632419877,87.8926,0.8,0.86339536607,10.9668538981,7.19778e-07,1,91.632419877,500.0,100,nan,1.02193,0.342559,3.35832,16833.8
nan,92.0503255253,0.0342897,0.000160575,5.68465e-10,5.52486e-05,50000,6.47515401372,30.851,100,92.0503255253,87.9123,0.8,0.842482963191,6.47515401372,1.93283e-06,1,92.0503255253,500.0,100,nan,0.980148,0.178914,2.84871,16814.0
nan,91.2188652528,0.00106588,0.000217379,1.0638e-09,5.52486e-05,50000,16.3436579129,44.7953,100,91.2188652528,87.7057,0.8,0.856038394179,16.3436579129,6.05889e-08,1,91.2188652528,500.0,100,nan,0.971933,0.329222,3.82413,16811.7
nan,91.5012308187,0.0133396,0.000158126,9.7947e-10,5.52486e-05,50000,9.36094550937,37.637,100,91.5012308187,87.7181,0.8,0.769823821811,9.36094550937,7.18255e-07,1,91.5012308187,500.0,100,nan,1.02609,0.337848,2.93677,16799.0
nan,92.0571677571,0.000919195,0.000181846,7.72382e-10,5.52486e-05,50000,9.50304802415,41.5646,100,92.0571677571,88.0782,0.8,0.740679601703,9.50304802415,5.08713e-08,1,92.0571677571,500.0,100,nan,0.998288,0.252175,3.28579,16873.5
nan,92.2067691687,0.0142709,0.00015467,7.37074e-10,5.52486e-05,50000,12.7730710215,35.3853,100,92.2067691687,88.4255,0.8,0.80209434286,12.7730710215,7.70941e-07,1,92.2067691687,500.0,100,nan,1.02271,0.252563,2.86309,16902.6
nan,92.3562294488,0.0084764,0.000193543,9.25571e-10,5.52486e-05,50000,10.2350620156,46.0858,100,92.3562294488,88.4033,0.8,0.760891148605,10.2350620156,4.56231e-07,1,92.3562294488,500.0,100,nan,1.02647,0.319494,3.59587,16953.0
nan,92.004103724,0.0147191,0.000177992,9.34593e-10,5.52486e-05,50000,11.1181392988,39.8527,100,92.004103724,88.228,0.8,0.798215721752,11.1181392988,8.02516e-07,1,92.004103724,500.0,100,nan,1.01332,0.314394,3.26457,16894.2
