MaxNormIw,VarNormIw,eRenyi2,Bound,VarVanillaIw,AvgVanillaIw,VarRet,ESSRenyi,IterType,VarJ,BatchSize,MinNormIw,VarDiscRet,MinVanillaIw,ESSClassic,MaxVanillaIw,AvgNormIw,VanillaAvgRet,EpsThisIter,J,AvgEpLen,AvgRet,AvgDiscRet
0.01,3.5044917e-18,1.0,84.42033,,1.0,11.59312281091675,500.0,2,3.3877997,500,0.01,11.59312281091675,1.0,100.0,1.0,0.009999998,92.8885755743729,100,92.88857,500.0,92.8885755743729,92.8885755743729
0.005,2.179301e-19,1.0,86.98695,,1.0,10.451835735177397,500.0,2,3.224837,500,0.005,10.451835735177397,1.0,200.00000010221265,1.0,0.0049999994,92.97490630598163,100,92.97491,500.0,92.97490630598163,92.97490630598163
0.0033333334,5.4391416e-20,1.0,88.237595,,1.0,11.46717061126637,500.0,2,3.3806725,500,0.0033333334,11.46717061126637,1.0,299.999969473632,1.0,0.0033333336,93.12673987456252,100,93.12674,500.0,93.12673987456252,93.12673987456252
0.0025,5.434597e-20,1.0,88.95095,,1.0,10.58632223457323,500.0,2,3.2495928,500,0.0025,10.58632223457323,1.0,400.0,1.0,0.0024999997,93.18507876940744,100,93.185074,500.0,93.18507876940744,93.18507876940744
0.0051152967,3.8733134e-07,1.0886602,89.635155,0.09512364,0.99113524,10.67430378264513,459.2801147219159,1,3.2586052,500,0.00044871226,10.67430378264513,0.22236727,455.93852540880175,2.5349755,0.002,93.2564562163546,100,93.586586,500.0,93.2564562163546,93.2564562163546
0.01,3.5044917e-18,1.0,85.524155,,1.0,7.086319532218039,500.0,2,2.6486707,500,0.01,7.086319532218039,1.0,100.0,1.0,0.009999998,93.93996636063461,100,93.939964,500.0,93.93996636063461,93.93996636063461
0.005,2.179301e-19,1.0,87.78213,,1.0,8.235048809641828,500.0,2,2.8624942,500,0.005,8.235048809641828,1.0,200.00000010221265,1.0,0.0049999994,93.73299951371887,100,93.733,500.0,93.73299951371887,93.73299951371887
0.0033333334,5.4391416e-20,1.0,88.82325,,1.0,8.40243011023329,500.0,2,2.8938594,500,0.0033333334,8.40243011023329,1.0,299.999969473632,1.0,0.0033333336,93.68212069803884,100,93.68212,500.0,93.68212069803884,93.68212069803884
0.0025,5.434597e-20,1.0,89.39506,,1.0,8.54915498353772,500.0,2,2.9202366,500,0.0025,8.54915498353772,1.0,400.0,1.0,0.0024999997,93.60296508855609,100,93.60296,500.0,93.60296508855609,93.60296508855609
0.6453402,0.00088400824,1.0000002,94.745415,2794.3706,3.5558538,8.397566850727788,499.99988079073887,1,60.572155,500,1.7173808e-10,8.397566850727788,3.0533775e-07,2.256724975603975,1147.3677,0.002,93.71850829779758,100,98.581604,500.0,93.71850829779758,93.71850829779758
0.01,3.5044917e-18,1.0,84.18354,,1.0,18.865918864736066,500.0,2,4.321719,500,0.01,18.865918864736066,1.0,100.0,1.0,0.009999998,92.55649484659149,100,92.556496,500.0,92.55649484659149,92.55649484659149
0.005,2.179301e-19,1.0,86.76542,,1.0,15.911635788850392,500.0,2,3.9789546,500,0.005,15.911635788850392,1.0,200.00000010221265,1.0,0.0049999994,92.68599472055077,100,92.68599,500.0,92.68599472055077,92.68599472055077
0.0033333334,5.4391416e-20,1.0,87.94514,,1.0,13.712384764334073,500.0,2,3.6968472,500,0.0033333334,13.712384764334073,1.0,299.999969473632,1.0,0.0033333336,92.8149107711711,100,92.81491,500.0,92.8149107711711,92.8149107711711
0.0025,5.434597e-20,1.0,88.718,,1.0,12.235287394314664,500.0,2,3.4935224,500,0.0025,12.235287394314664,1.0,400.0,1.0,0.0024999997,92.9353439728306,100,92.93535,500.0,92.9353439728306,92.9353439728306
0.012368779,1.3585878e-06,1.2182786,89.493866,0.36930946,1.0427529,11.63694789150121,410.4151389742635,1,3.6314805,500,0.0002509565,11.63694789150121,0.1308428,373.42199478197534,6.4487896,0.002,92.9285436901102,100,93.65736,500.0,92.9285436901102,92.9285436901102
0.01,3.5044917e-18,1.0,85.619354,,1.0,7.858029508326428,500.0,2,2.7891667,500,0.01,7.858029508326428,1.0,100.0,1.0,0.009999998,94.04420089947527,100,94.0442,500.0,94.04420089947527,94.04420089947527
0.005,2.179301e-19,1.0,88.02869,,1.0,8.398632121079482,500.0,2,2.8907852,500,0.005,8.398632121079482,1.0,200.00000010221265,1.0,0.0049999994,93.98595205116035,100,93.985954,500.0,93.98595205116035,93.98595205116035
0.0033333334,5.4391416e-20,1.0,88.956985,,1.0,8.590014058899257,500.0,2,2.925984,500,0.0033333334,8.590014058899257,1.0,299.999969473632,1.0,0.0033333336,93.82106853294256,100,93.82107,500.0,93.82106853294256,93.82106853294256
0.0025,5.434597e-20,1.0,89.64432,,1.0,8.738586580353413,500.0,2,2.9524128,500,0.0025,8.738586580353413,1.0,400.0,1.0,0.0024999997,93.86357393965635,100,93.86357,500.0,93.86357393965635,93.86357393965635
0.0061390405,6.7055345e-07,1.1251458,90.22521,0.16817485,1.0015988,9.652813992324127,444.3868546885083,1,3.0130985,500,0.00044811866,9.652813992324127,0.22441757,428.3377858001063,3.074428,0.002,93.74851310345595,100,94.22821,500.0,93.74851310345595,93.74851310345595
0.01,3.5044917e-18,1.0,85.22452,,1.0,7.236880565984645,500.0,2,2.6766605,500,0.01,7.236880565984645,1.0,100.0,1.0,0.009999998,93.55542818432072,100,93.555435,500.0,93.55542818432072,93.55542818432072
0.005,2.179301e-19,1.0,87.60019,,1.0,9.523679465244088,500.0,2,3.0783212,500,0.005,9.523679465244088,1.0,200.00000010221265,1.0,0.0049999994,93.55160640958624,100,93.551605,500.0,93.55160640958624,93.55160640958624
0.0033333334,5.4391416e-20,1.0,88.710205,,1.0,8.779194189518794,500.0,2,2.9580283,500,0.0033333334,8.779194189518794,1.0,299.999969473632,1.0,0.0033333336,93.59165644415452,100,93.59165,500.0,93.59165644415452,93.59165644415452
0.0025,5.434597e-20,1.0,89.31115,,1.0,9.171306834322937,500.0,2,3.0246286,500,0.0025,9.171306834322937,1.0,400.0,1.0,0.0024999997,93.56469570790023,100,93.5647,500.0,93.56469570790023,93.56469570790023
0.0063803336,6.179803e-07,1.1247183,90.0584,0.15575293,1.0040625,8.827901178245304,444.55575786758436,1,3.0007353,500,0.0005954342,8.827901178245304,0.2989266,433.2056810400451,3.2031271,0.002,93.6466067052758,100,94.09317,500.0,93.6466067052758,93.6466067052758
0.01,3.5044917e-18,1.0,85.28446,,1.0,7.629140725063922,500.0,2,2.748245,500,0.01,7.629140725063922,1.0,100.0,1.0,0.009999998,93.63908856457276,100,93.63909,500.0,93.63908856457276,93.63908856457276
0.005,2.179301e-19,1.0,87.889305,,1.0,7.9675146406269555,500.0,2,2.815613,500,0.005,7.9675146406269555,1.0,200.00000010221265,1.0,0.0049999994,93.7969351838338,100,93.79692,500.0,93.7969351838338,93.7969351838338
0.0033333334,5.4391416e-20,1.0,88.885735,,1.0,8.136759746682038,500.0,2,2.8477426,500,0.0033333334,8.136759746682038,1.0,299.999969473632,1.0,0.0033333336,93.78161180167913,100,93.78162,500.0,93.78161180167913,93.78161180167913
0.0025,5.434597e-20,1.0,89.6113,,1.0,8.258242457120186,500.0,2,2.8701215,500,0.0025,8.258242457120186,1.0,400.0,1.0,0.0024999997,93.85126625613856,100,93.85126,500.0,93.85126625613856,93.85126625613856
0.0046862727,3.8550107e-07,1.070028,90.25555,0.09964842,1.0168395,8.341497938235156,467.27751476290507,1,2.9239829,500,0.000600058,8.341497938235156,0.30508134,456.1284149196773,2.3825936,0.002,93.91960148242761,100,94.18497,500.0,93.91960148242761,93.91960148242761
0.01,3.5044917e-18,1.0,85.652,,1.0,8.257149937125622,500.0,2,2.8591218,500,0.01,8.257149937125622,1.0,100.0,1.0,0.009999998,94.09697850784569,100,94.09697,500.0,94.09697850784569,94.09697850784569
0.005,2.179301e-19,1.0,88.14082,,1.0,7.122746442693532,500.0,2,2.6621668,500,0.005,7.122746442693532,1.0,200.00000010221265,1.0,0.0049999994,94.1123301628389,100,94.11232,500.0,94.1123301628389,94.1123301628389
0.0033333334,5.4391416e-20,1.0,89.39732,,1.0,6.759543033762847,500.0,2,2.5955753,500,0.0033333334,6.759543033762847,1.0,299.999969473632,1.0,0.0033333336,94.2783621347914,100,94.27837,500.0,94.2783621347914,94.2783621347914
0.0025,5.434597e-20,1.0,89.91713,,1.0,7.362080465499597,500.0,2,2.7099216,500,0.0025,7.362080465499597,1.0,400.0,1.0,0.0024999997,94.14424906441302,100,94.14424,500.0,94.14424906441302,94.14424906441302
0.016928593,1.1441468e-06,1.1294307,90.59452,0.29108155,1.00878,7.321771659524926,442.70093012175715,1,3.2117746,500,0.0004079334,7.321771659524926,0.20575753,388.9644311000523,8.538612,0.0019999999,94.20427793674403,100,94.61305,500.0,94.20427793674403,94.20427793674403
0.01,3.5044917e-18,1.0,85.78501,,1.0,7.711536545203827,500.0,2,2.7630455,500,0.01,7.711536545203827,1.0,100.0,1.0,0.009999998,94.22679418838797,100,94.22679,500.0,94.22679418838797,94.22679418838797
0.005,2.179301e-19,1.0,88.08273,,1.0,7.781422788868834,500.0,2,2.7825377,500,0.005,7.781422788868834,1.0,200.00000010221265,1.0,0.0049999994,94.05197236389787,100,94.05197,500.0,94.05197236389787,94.05197236389787
0.0033333334,5.4391416e-20,1.0,89.21823,,1.0,7.815034196656155,500.0,2,2.7908752,500,0.0033333334,7.815034196656155,1.0,299.999969473632,1.0,0.0033333336,94.11693169791921,100,94.116936,500.0,94.11693169791921,94.11693169791921
0.0025,5.434597e-20,1.0,89.82228,,1.0,8.209551899357638,500.0,2,2.8616478,500,0.0025,8.209551899357638,1.0,400.0,1.0,0.0024999997,94.06468148907041,100,94.06468,500.0,94.06468148907041,94.06468148907041
0.99451464,0.0019780814,1.000004,94.359024,23244908.0,216.80627,8.762695844932082,499.99797345029145,1,0.31188434,500,2.4256184e-07,8.762695844932082,0.026294466,1.0110586230648348,107808.51,0.0019999999,94.15309879783914,100,98.15355,500.0,94.15309879783914,94.15309879783914
0.01,3.5044917e-18,1.0,85.80492,,1.0,7.151261653272091,500.0,2,2.6607795,500,0.01,7.151261653272091,1.0,100.0,1.0,0.009999998,94.09266861013302,100,94.09267,500.0,94.09266861013302,94.09266861013302
0.005,2.179301e-19,1.0,88.30332,,1.0,7.4080274009373115,500.0,2,2.714956,500,0.005,7.4080274009373115,1.0,200.00000010221265,1.0,0.0049999994,94.2444310133866,100,94.24443,500.0,94.2444310133866,94.2444310133866
0.0033333334,5.4391416e-20,1.0,89.166115,,1.0,7.604066740046181,500.0,2,2.7529473,500,0.0033333334,7.604066740046181,1.0,299.999969473632,1.0,0.0033333336,94.03448408166904,100,94.03449,500.0,94.03448408166904,94.03448408166904
0.0025,5.434597e-20,1.0,89.848976,,1.0,8.001208605203361,500.0,2,2.8251026,500,0.0025,8.001208605203361,1.0,400.0,1.0,0.0024999997,94.06511745647154,100,94.06512,500.0,94.06511745647154,94.06511745647154
0.0034943155,2.5801464e-07,1.060055,90.34395,0.06324714,0.99021214,8.052778686441712,471.67363180140853,1,2.83241,500,0.0006385592,8.052778686441712,0.31615457,469.75934387880426,1.7300569,0.002,94.10569675075295,100,94.34719,500.0,94.10569675075295,94.10569675075295
0.01,3.5044917e-18,1.0,85.15047,,1.0,14.67508938076949,500.0,2,3.8116057,500,0.01,14.67508938076949,1.0,100.0,1.0,0.009999998,93.66732675067864,100,93.66733,500.0,93.66732675067864,93.66732675067864
0.005,2.179301e-19,1.0,87.82402,,1.0,11.614929562455991,500.0,2,3.3995376,500,0.005,11.614929562455991,1.0,200.00000010221265,1.0,0.0049999994,93.84635523048563,100,93.84635,500.0,93.84635523048563,93.84635523048563
0.0033333334,5.4391416e-20,1.0,89.07457,,1.0,10.08995892091531,500.0,2,3.171171,500,0.0033333334,10.08995892091531,1.0,299.999969473632,1.0,0.0033333336,93.991776267872,100,93.99178,500.0,93.991776267872,93.991776267872
0.0025,5.434597e-20,1.0,89.84791,,1.0,9.375112499277813,500.0,2,3.0580506,500,0.0025,9.375112499277813,1.0,400.0,1.0,0.0024999997,94.10633749015793,100,94.10634,500.0,94.10633749015793,94.10633749015793
0.0045403717,4.5388964e-07,1.0880994,90.49244,0.11098457,0.98897696,9.075730760097455,459.5168586312408,1,2.8379872,500,0.00041493907,9.075730760097455,0.20518258,449.13728841814583,2.2451615,0.002,94.13463518400766,100,94.46554,500.0,94.13463518400766,94.13463518400766
0.01,3.5044917e-18,1.0,85.48414,,1.0,7.50016546523357,500.0,2,2.7249153,500,0.01,7.50016546523357,1.0,100.0,1.0,0.009999998,93.85878731773676,100,93.85879,500.0,93.85878731773676,93.85878731773676
0.005,2.179301e-19,1.0,88.09253,,1.0,8.07462745836411,500.0,2,2.8344758,500,0.005,8.07462745836411,1.0,200.00000010221265,1.0,0.0049999994,94.09403086653231,100,94.094025,500.0,94.09403086653231,94.09403086653231
0.0033333334,5.4391416e-20,1.0,89.167625,,1.0,8.086973181287444,500.0,2,2.839017,500,0.0033333334,8.086973181287444,1.0,299.999969473632,1.0,0.0033333336,94.06782103452967,100,94.067825,500.0,94.06782103452967,94.06782103452967
0.0025,5.434597e-20,1.0,89.85179,,1.0,8.08133722914907,500.0,2,2.8392136,500,0.0025,8.08133722914907,1.0,400.0,1.0,0.0024999997,94.09549894688143,100,94.09549,500.0,94.09549894688143,94.09549894688143
0.0046049925,4.6033568e-07,1.0957448,90.41642,0.11674181,1.0071772,8.258684216476459,456.3106098996777,1,2.9202998,500,0.00045403704,8.258684216476459,0.22864787,448.4892911635942,2.3190217,0.002,94.03893185919893,100,94.389656,500.0,94.03893185919893,94.03893185919893
0.01,3.5044917e-18,1.0,85.41663,,1.0,13.51155627715113,500.0,2,3.6573808,500,0.01,13.51155627715113,1.0,100.0,1.0,0.009999998,93.90196222491998,100,93.901955,500.0,93.90196222491998,93.90196222491998
0.005,2.179301e-19,1.0,88.23293,,1.0,10.39516829312083,500.0,2,3.2160833,500,0.005,10.39516829312083,1.0,200.00000010221265,1.0,0.0049999994,94.23858275530417,100,94.23858,500.0,94.23858275530417,94.23858275530417
0.0033333334,5.4391416e-20,1.0,89.219055,,1.0,9.765285672762989,500.0,2,3.1197329,500,0.0033333334,9.765285672762989,1.0,299.999969473632,1.0,0.0033333336,94.15575518778286,100,94.15576,500.0,94.15575518778286,94.15575518778286
0.0025,5.434597e-20,1.0,89.87181,,1.0,9.104022371477454,500.0,2,3.013513,500,0.0025,9.104022371477454,1.0,400.0,1.0,0.0024999997,94.14712486736192,100,94.147125,500.0,94.14712486736192,94.14712486736192
0.7871945,0.001238073,1.5274831,91.931206,6954.682,4.740188,8.6234931179411,327.3358626013261,1,11.372699,500,7.9597776e-05,8.6234931179411,0.18865421,1.613427922524597,1865.725,0.0019999999,94.21269240699904,100,96.65729,500.0,94.21269240699904,94.21269240699904
0.01,3.5044917e-18,1.0,85.84241,,1.0,8.21250446386096,500.0,2,2.8513818,500,0.01,8.21250446386096,1.0,100.0,1.0,0.009999998,94.17323555525054,100,94.17323,500.0,94.17323555525054,94.17323555525054
0.005,2.179301e-19,1.0,88.22019,,1.0,8.598986078218548,500.0,2,2.9250622,500,0.005,8.598986078218548,1.0,200.00000010221265,1.0,0.0049999994,94.14578387931402,100,94.14578,500.0,94.14578387931402,94.14578387931402
0.0033333334,5.4391416e-20,1.0,89.20716,,1.0,8.49933659574221,500.0,2,2.9104989,500,0.0033333334,8.49933659574221,1.0,299.999969473632,1.0,0.0033333336,94.05149083824857,100,94.0515,500.0,94.05149083824857,94.05149083824857
0.0025,5.434597e-20,1.0,89.89428,,1.0,8.535676102620258,500.0,2,2.9179332,500,0.0025,8.535676102620258,1.0,400.0,1.0,0.0024999997,94.08961398718246,100,94.0896,500.0,94.08961398718246,94.08961398718246
0.0039590863,3.4276792e-07,1.0794944,90.53719,0.084124975,0.99081457,8.296120958729176,463.1798181317228,1,2.9058187,500,0.00039425734,8.296120958729176,0.19531795,460.6084981077917,1.9613602,0.002,94.1552425954399,100,94.44372,500.0,94.1552425954399,94.1552425954399
0.01,3.5044917e-18,1.0,85.660805,,1.0,7.3195218451592465,500.0,2,2.6919,500,0.01,7.3195218451592465,1.0,100.0,1.0,0.009999998,94.01778458422916,100,94.01778,500.0,94.01778458422916,94.01778458422916
0.005,2.179301e-19,1.0,88.34356,,1.0,8.056248873885194,500.0,2,2.8312485,500,0.005,8.056248873885194,1.0,200.00000010221265,1.0,0.0049999994,94.30403506358144,100,94.30403,500.0,94.30403506358144,94.30403506358144
0.0033333334,5.4391416e-20,1.0,89.46884,,1.0,7.722975193055457,500.0,2,2.7743886,500,0.0033333334,7.722975193055457,1.0,299.999969473632,1.0,0.0033333336,94.33681094294323,100,94.336815,500.0,94.33681094294323,94.33681094294323
0.0025,5.434597e-20,1.0,90.095505,,1.0,7.40368314362988,500.0,2,2.7175677,500,0.0025,7.40368314362988,1.0,400.0,1.0,0.0024999997,94.3191217730909,100,94.31912,500.0,94.3191217730909,94.3191217730909
0.00650116,3.9117654e-07,1.0766866,90.65229,0.09874606,1.0048553,7.251901367687441,464.3876782542592,1,2.8180394,500,0.0006931234,7.251901367687441,0.34824434,455.539925972121,3.2663624,0.002,94.30882341721029,100,94.57218,500.0,94.30882341721029,94.30882341721029
0.01,3.5044917e-18,1.0,85.95955,,1.0,9.160249814124429,500.0,2,3.0114193,500,0.01,9.160249814124429,1.0,100.0,1.0,0.009999998,94.37229887269194,100,94.3723,500.0,94.37229887269194,94.37229887269194
0.005,2.179301e-19,1.0,88.33121,,1.0,8.997444464152355,500.0,2,2.9920654,500,0.005,8.997444464152355,1.0,200.00000010221265,1.0,0.0049999994,94.28356262839603,100,94.283554,500.0,94.28356262839603,94.28356262839603
0.0033333334,5.4391416e-20,1.0,89.5029,,1.0,8.420875789840036,500.0,2,2.897034,500,0.0033333334,8.420875789840036,1.0,299.999969473632,1.0,0.0033333336,94.36762896897538,100,94.367645,500.0,94.36762896897538,94.36762896897538
0.0025,5.434597e-20,1.0,90.15747,,1.0,8.357558449711668,500.0,2,2.8873281,500,0.0025,8.357558449711668,1.0,400.0,1.0,0.0024999997,94.38079657180829,100,94.38079,500.0,94.38079657180829,94.38079657180829
0.0038308797,2.3587123e-07,1.0499624,90.69163,0.059929,1.0081172,7.7995319447184235,476.2075283248576,1,2.7548878,500,0.00065803103,7.7995319447184235,0.3316862,472.2104492807697,1.9309878,0.002,94.37934249310747,100,94.562294,500.0,94.37934249310747,94.37934249310747
0.01,3.5044917e-18,1.0,85.96163,,1.0,8.116670353425333,500.0,2,2.834696,500,0.01,8.116670353425333,1.0,100.0,1.0,0.009999998,94.3827901434813,100,94.38279,500.0,94.3827901434813,94.3827901434813
0.005,2.179301e-19,1.0,88.68368,,1.0,7.299813549173713,500.0,2,2.6950533,500,0.005,7.299813549173713,1.0,200.00000010221265,1.0,0.0049999994,94.63976816744271,100,94.639755,500.0,94.63976816744271,94.63976816744271
0.0033333334,5.4391416e-20,1.0,89.62916,,1.0,7.516675981539562,500.0,2,2.7370825,500,0.0033333334,7.516675981539562,1.0,299.999969473632,1.0,0.0033333336,94.4922752791291,100,94.49228,500.0,94.4922752791291,94.4922752791291
0.0025,5.434597e-20,1.0,90.2367,,1.0,7.172745869069857,500.0,2,2.6748483,500,0.0025,7.172745869069857,1.0,400.0,1.0,0.0024999997,94.47734245803565,100,94.47733,500.0,94.47734245803565,94.47734245803565
0.0048555634,3.4374523e-07,1.0694479,90.79588,0.088447586,1.0145061,7.240235351315719,467.5309677802661,1,2.69708,500,0.00065480423,7.240235351315719,0.33215144,460.50510674798574,2.4629993,0.0019999999,94.46954690732662,100,94.71831,500.0,94.46954690732662,94.46954690732662
0.01,3.5044917e-18,1.0,86.29338,,1.0,5.883238830655378,500.0,2,2.4133804,500,0.01,5.883238830655378,1.0,100.0,1.0,0.009999998,94.69191568588332,100,94.69191,500.0,94.69191568588332,94.69191568588332
0.005,2.179301e-19,1.0,88.62561,,1.0,6.6279753867594975,500.0,2,2.568041,500,0.005,6.6279753867594975,1.0,200.00000010221265,1.0,0.0049999994,94.62261257499748,100,94.62261,500.0,94.62261257499748,94.62261257499748
0.0033333334,5.4391416e-20,1.0,89.64468,,1.0,7.289976999622214,500.0,2,2.695492,500,0.0033333334,7.289976999622214,1.0,299.999969473632,1.0,0.0033333336,94.5817914237535,100,94.581795,500.0,94.5817914237535,94.5817914237535
0.0025,5.434597e-20,1.0,90.20345,,1.0,7.809854595840225,500.0,2,2.7911165,500,0.0025,7.809854595840225,1.0,400.0,1.0,0.0024999997,94.47912812291798,100,94.479126,500.0,94.47912812291798,94.47912812291798
0.0035920795,2.9984867e-07,1.0687125,90.848724,0.07716923,1.0146145,7.496808815611368,467.8526850499888,1,2.7277744,500,0.00066895713,7.496808815611368,0.3393668,465.1975419514077,1.822288,0.0019999999,94.54733789775491,100,94.8022,500.0,94.54733789775491,94.54733789775491
0.01,3.5044917e-18,1.0,85.735275,,1.0,9.416161535315387,500.0,2,3.0531952,500,0.01,9.416161535315387,1.0,100.0,1.0,0.009999998,94.27174124000749,100,94.271736,500.0,94.27174124000749,94.27174124000749
0.005,2.179301e-19,1.0,88.59898,,1.0,7.594938593867846,500.0,2,2.7489932,500,0.005,7.594938593867846,1.0,200.00000010221265,1.0,0.0049999994,94.63518684061083,100,94.63518,500.0,94.63518684061083,94.63518684061083
0.0033333334,5.4391416e-20,1.0,89.7238,,1.0,7.217536058405502,500.0,2,2.6820662,500,0.0033333334,7.217536058405502,1.0,299.999969473632,1.0,0.0033333336,94.65232432185388,100,94.65233,500.0,94.65232432185388,94.65232432185388
0.0025,5.434597e-20,1.0,90.40659,,1.0,7.087922461359033,500.0,2,2.6589851,500,0.0025,7.087922461359033,1.0,400.0,1.0,0.0024999997,94.67482916444011,100,94.67483,500.0,94.67482916444011,94.67482916444011
0.0036247834,2.427269e-07,1.050153,90.95057,0.061941996,1.0103309,7.038212177710761,476.1210908172048,1,2.5626466,500,0.0006123903,7.038212177710761,0.30935842,471.448931910344,1.8311154,0.002,94.63249725121469,100,94.862755,500.0,94.63249725121469,94.63249725121469
