MaxNormIw,ESSClassic,AvgEpLen,AvgNormIw,VarJ,Delta,EpsThisIter,AvgDiscRet,ESSRenyi,VanillaAvgRet,AvgVanillaIw,VarNormIw,BatchSize,J,eRenyi2,MinVanillaIw,AvgRet,MaxVanillaIw,IterType,VarDiscRet,Bound,VarRet,VarVanillaIw,MinNormIw
0.01,100.0,184.68,0.01,566.919,0.1,100,1684.88419547,100.0,1684.88419547,1.0,3.50449e-18,100,1684.88,1.0,1.0,1684.88419547,1.0,1,324644.142581,467.252,324644.142581,,0.01
0.01,100.0,191.82,0.01,603.227,0.1,100,1753.95440626,100.0,1753.95440626,1.0,3.50449e-18,100,1753.95,1.0,1.0,1753.95440626,1.0,1,367558.950427,529.305,367558.950427,,0.01
0.01,100.0,189.9,0.01,631.454,0.1,100,1735.79314389,100.0,1735.79314389,1.0,3.50449e-18,100,1735.79,1.0,1.0,1735.79314389,1.0,1,402762.069639,604.195,402762.069639,,0.01
0.01,100.0,190.47,0.01,554.594,0.1,100,1740.40700758,100.0,1740.40700758,1.0,3.50449e-18,100,1740.41,1.0,1.0,1740.40700758,1.0,1,310681.225945,654.192,310681.225945,,0.01
0.01,100.0,194.79,0.01,590.624,0.1,100,1783.12671148,100.0,1783.12671148,1.0,3.50449e-18,100,1783.13,1.0,1.0,1783.12671148,1.0,1,352360.900069,517.396,352360.900069,,0.01
0.01,100.0,190.22,0.01,656.549,0.1,100,1740.17824456,100.0,1740.17824456,1.0,3.50449e-18,100,1740.18,1.0,1.0,1740.17824456,1.0,1,435410.965423,610.156,435410.965423,,0.01
0.01,100.0,197.7,0.01,600.586,0.1,100,1811.68899128,100.0,1811.68899128,1.0,3.50449e-18,100,1811.69,1.0,1.0,1811.68899128,1.0,1,364347.380166,706.474,364347.380166,,0.01
0.01,100.0,185.32,0.01,582.406,0.1,100,1692.3571352,100.0,1692.3571352,1.0,3.50449e-18,100,1692.36,1.0,1.0,1692.3571352,1.0,1,342623.222629,534.198,342623.222629,,0.01
0.01,100.0,192.29,0.01,585.15,0.1,100,1758.91652522,100.0,1758.91652522,1.0,3.50449e-18,100,1758.92,1.0,1.0,1758.91652522,1.0,1,345858.675308,359.675,345858.675308,,0.01
0.01,100.0,186.89,0.01,552.042,0.1,100,1707.60225652,100.0,1707.60225652,1.0,3.50449e-18,100,1707.6,1.0,1.0,1707.60225652,1.0,1,307828.995335,670.846,307828.995335,,0.01
0.01,100.0,196.74,0.01,625.952,0.1,100,1802.71077918,100.0,1802.71077918,1.0,3.50449e-18,100,1802.71,1.0,1.0,1802.71077918,1.0,1,395774.193819,518.783,395774.193819,,0.01
0.01,100.0,189.32,0.01,606.314,0.1,100,1729.57998297,100.0,1729.57998297,1.0,3.50449e-18,100,1729.58,1.0,1.0,1729.57998297,1.0,1,371329.402564,543.81,371329.402564,,0.01
0.01,100.0,194.51,0.01,631.977,0.1,100,1781.23466649,100.0,1781.23466649,1.0,3.50449e-18,100,1781.23,1.0,1.0,1781.23466649,1.0,1,403428.578443,744.022,403428.578443,,0.01
0.01,100.0,194.04,0.01,660.134,0.1,100,1776.69147931,100.0,1776.69147931,1.0,3.50449e-18,100,1776.69,1.0,1.0,1776.69147931,1.0,1,440178.051159,379.473,440178.051159,,0.01
0.01,100.0,192.77,0.01,557.887,0.1,100,1766.02032169,100.0,1766.02032169,1.0,3.50449e-18,100,1766.02,1.0,1.0,1766.02032169,1.0,1,314381.534805,680.36,314381.534805,,0.01
0.01,100.0,187.93,0.01,558.38,0.1,100,1718.06663108,100.0,1718.06663108,1.0,3.50449e-18,100,1718.07,1.0,1.0,1718.06663108,1.0,1,314937.332525,648.205,314937.332525,,0.01
0.01,100.0,195.55,0.01,633.752,0.1,100,1789.04122546,100.0,1789.04122546,1.0,3.50449e-18,100,1789.04,1.0,1.0,1789.04122546,1.0,1,405698.9804,550.921,405698.9804,,0.01
0.01,100.0,191.25,0.01,614.826,0.1,100,1751.18550352,100.0,1751.18550352,1.0,3.50449e-18,100,1751.19,1.0,1.0,1751.18550352,1.0,1,381829.128169,722.678,381829.128169,,0.01
0.01,100.0,179.58,0.01,565.831,0.1,100,1639.12078687,100.0,1639.12078687,1.0,3.50449e-18,100,1639.12,1.0,1.0,1639.12078687,1.0,1,323398.796632,473.776,323398.796632,,0.01
0.01,100.0,193.83,0.01,600.676,0.1,100,1774.86383019,100.0,1774.86383019,1.0,3.50449e-18,100,1774.86,1.0,1.0,1774.86383019,1.0,1,364455.727398,645.542,364455.727398,,0.01
0.01,100.0,196.43,0.01,625.148,0.1,100,1798.89301612,100.0,1798.89301612,1.0,3.50449e-18,100,1798.89,1.0,1.0,1798.89301612,1.0,1,394757.213079,542.541,394757.213079,,0.01
0.01,100.0,189.71,0.01,706.672,0.1,100,1733.22897919,100.0,1733.22897919,1.0,3.50449e-18,100,1733.23,1.0,1.0,1733.22897919,1.0,1,504429.865219,368.388,504429.865219,,0.01
0.01,100.0,182.43,0.01,530.415,0.1,100,1665.19827045,100.0,1665.19827045,1.0,3.50449e-18,100,1665.2,1.0,1.0,1665.19827045,1.0,1,284181.605474,601.264,284181.605474,,0.01
0.01,100.0,190.29,0.01,611.063,0.1,100,1740.31850318,100.0,1740.31850318,1.0,3.50449e-18,100,1740.32,1.0,1.0,1740.31850318,1.0,1,377169.673136,671.543,377169.673136,,0.01
0.01,100.0,189.35,0.01,565.329,0.1,100,1732.70277946,100.0,1732.70277946,1.0,3.50449e-18,100,1732.7,1.0,1.0,1732.70277946,1.0,1,322825.099984,687.11,322825.099984,,0.01
0.01,100.0,185.6,0.01,563.302,0.1,100,1695.75821908,100.0,1695.75821908,1.0,3.50449e-18,100,1695.76,1.0,1.0,1695.75821908,1.0,1,320514.752793,599.85,320514.752793,,0.01
0.01,100.0,190.67,0.01,556.78,0.1,100,1742.40398203,100.0,1742.40398203,1.0,3.50449e-18,100,1742.4,1.0,1.0,1742.40398203,1.0,1,313135.673208,652.485,313135.673208,,0.01
0.01,100.0,190.14,0.01,541.528,0.1,100,1737.49536453,100.0,1737.49536453,1.0,3.50449e-18,100,1737.5,1.0,1.0,1737.49536453,1.0,1,296214.664842,657.146,296214.664842,,0.01
0.01,100.0,186.13,0.01,592.813,0.1,100,1700.0682536,100.0,1700.0682536,1.0,3.50449e-18,100,1700.07,1.0,1.0,1700.0682536,1.0,1,354976.982234,542.387,354976.982234,,0.01
0.01,100.0,193.79,0.01,658.022,0.1,100,1775.33424176,100.0,1775.33424176,1.0,3.50449e-18,100,1775.33,1.0,1.0,1775.33424176,1.0,1,437366.220233,466.869,437366.220233,,0.01
0.01,100.0,194.42,0.01,650.645,0.1,100,1778.00196011,100.0,1778.00196011,1.0,3.50449e-18,100,1778.0,1.0,1.0,1778.00196011,1.0,1,427615.496167,561.672,427615.496167,,0.01
0.01,100.0,200.36,0.01,607.071,0.1,100,1835.47185022,100.0,1835.47185022,1.0,3.50449e-18,100,1835.47,1.0,1.0,1835.47185022,1.0,1,372257.805953,724.61,372257.805953,,0.01
0.01,100.0,185.67,0.01,500.484,0.1,100,1695.66652149,100.0,1695.66652149,1.0,3.50449e-18,100,1695.67,1.0,1.0,1695.66652149,1.0,1,253014.748067,651.671,253014.748067,,0.01
0.01,100.0,193.87,0.01,564.246,0.1,100,1773.87155034,100.0,1773.87155034,1.0,3.50449e-18,100,1773.87,1.0,1.0,1773.87155034,1.0,1,321589.008131,730.49,321589.008131,,0.01
0.01,100.0,194.56,0.01,535.02,0.1,100,1781.47964241,100.0,1781.47964241,1.0,3.50449e-18,100,1781.48,1.0,1.0,1781.47964241,1.0,1,289137.989461,590.664,289137.989461,,0.01
0.01,100.0,182.56,0.01,607.182,0.1,100,1666.02400961,100.0,1666.02400961,1.0,3.50449e-18,100,1666.02,1.0,1.0,1666.02400961,1.0,1,372393.655173,507.67,372393.655173,,0.01
0.01,100.0,183.96,0.01,515.763,0.1,100,1679.9679475,100.0,1679.9679475,1.0,3.50449e-18,100,1679.97,1.0,1.0,1679.9679475,1.0,1,268698.514479,663.768,268698.514479,,0.01
0.01,100.0,189.97,0.01,643.883,0.1,100,1736.0744294,100.0,1736.0744294,1.0,3.50449e-18,100,1736.07,1.0,1.0,1736.0744294,1.0,1,418772.696654,567.042,418772.696654,,0.01
0.01,100.0,206.37,0.01,728.452,0.1,100,1894.39895415,100.0,1894.39895415,1.0,3.50449e-18,100,1894.4,1.0,1.0,1894.39895415,1.0,1,536002.665446,655.996,536002.665446,,0.01
0.01,100.0,199.01,0.01,613.384,0.1,100,1823.76729908,100.0,1823.76729908,1.0,3.50449e-18,100,1823.77,1.0,1.0,1823.76729908,1.0,1,380040.960354,621.382,380040.960354,,0.01
0.01,100.0,196.27,0.01,693.506,0.1,100,1796.30864608,100.0,1796.30864608,1.0,3.50449e-18,100,1796.31,1.0,1.0,1796.30864608,1.0,1,485809.288706,560.382,485809.288706,,0.01
0.01,100.0,204.59,0.01,644.845,0.1,100,1875.18197278,100.0,1875.18197278,1.0,3.50449e-18,100,1875.18,1.0,1.0,1875.18197278,1.0,1,420025.666311,572.599,420025.666311,,0.01
0.01,100.0,192.91,0.01,638.834,0.1,100,1764.23872489,100.0,1764.23872489,1.0,3.50449e-18,100,1764.24,1.0,1.0,1764.23872489,1.0,1,412231.788188,650.726,412231.788188,,0.01
0.01,100.0,196.1,0.01,563.352,0.1,100,1794.97369315,100.0,1794.97369315,1.0,3.50449e-18,100,1794.97,1.0,1.0,1794.97369315,1.0,1,320571.624419,621.348,320571.624419,,0.01
0.01,100.0,195.93,0.01,589.537,0.1,100,1793.34034533,100.0,1793.34034533,1.0,3.50449e-18,100,1793.34,1.0,1.0,1793.34034533,1.0,1,351063.988827,582.638,351063.988827,,0.01
0.01,100.0,199.76,0.01,627.97,0.1,100,1827.32720244,100.0,1827.32720244,1.0,3.50449e-18,100,1827.33,1.0,1.0,1827.32720244,1.0,1,398330.221914,660.297,398330.221914,,0.01
0.01,100.0,184.88,0.01,594.869,0.1,100,1689.28091865,100.0,1689.28091865,1.0,3.50449e-18,100,1689.28,1.0,1.0,1689.28091865,1.0,1,357443.539907,541.587,357443.539907,,0.01
0.01,100.0,192.65,0.01,644.188,0.1,100,1762.70504675,100.0,1762.70504675,1.0,3.50449e-18,100,1762.7,1.0,1.0,1762.70504675,1.0,1,419169.689596,524.272,419169.689596,,0.01
0.01,100.0,184.9,0.01,665.68,0.1,100,1687.2957439,100.0,1687.2957439,1.0,3.50449e-18,100,1687.3,1.0,1.0,1687.2957439,1.0,1,447606.452945,512.837,447606.452945,,0.01
0.01,100.0,184.21,0.01,522.144,0.1,100,1683.73227087,100.0,1683.73227087,1.0,3.50449e-18,100,1683.73,1.0,1.0,1683.73227087,1.0,1,275387.767998,689.415,275387.767998,,0.01
0.01,100.0,199.75,0.01,677.572,0.1,100,1828.52726397,100.0,1828.52726397,1.0,3.50449e-18,100,1828.53,1.0,1.0,1828.52726397,1.0,1,463741.150038,430.941,463741.150038,,0.01
0.01,100.0,194.82,0.01,570.282,0.1,100,1784.12300881,100.0,1784.12300881,1.0,3.50449e-18,100,1784.12,1.0,1.0,1784.12300881,1.0,1,328506.445302,649.837,328506.445302,,0.01
0.01,100.0,185.83,0.01,591.603,0.1,100,1697.65719915,100.0,1697.65719915,1.0,3.50449e-18,100,1697.66,1.0,1.0,1697.65719915,1.0,1,353529.950384,328.072,353529.950384,,0.01
0.01,100.0,194.61,0.01,656.61,0.1,100,1781.08677127,100.0,1781.08677127,1.0,3.50449e-18,100,1781.09,1.0,1.0,1781.08677127,1.0,1,435492.254558,703.105,435492.254558,,0.01
0.01,100.0,187.09,0.01,630.995,0.1,100,1707.38251433,100.0,1707.38251433,1.0,3.50449e-18,100,1707.38,1.0,1.0,1707.38251433,1.0,1,402176.648422,500.819,402176.648422,,0.01
0.01,100.0,195.56,0.01,628.285,0.1,100,1792.01208432,100.0,1792.01208432,1.0,3.50449e-18,100,1792.01,1.0,1.0,1792.01208432,1.0,1,398729.62554,440.395,398729.62554,,0.01
0.01,100.0,200.79,0.01,602.067,0.1,100,1839.38714284,100.0,1839.38714284,1.0,3.50449e-18,100,1839.39,1.0,1.0,1839.38714284,1.0,1,366146.337942,626.569,366146.337942,,0.01
0.01,100.0,189.42,0.01,619.299,0.1,100,1730.32009541,100.0,1730.32009541,1.0,3.50449e-18,100,1730.32,1.0,1.0,1730.32009541,1.0,1,387405.611295,567.409,387405.611295,,0.01
0.01,100.0,198.89,0.01,625.069,0.1,100,1820.87640425,100.0,1820.87640425,1.0,3.50449e-18,100,1820.88,1.0,1.0,1820.87640425,1.0,1,394657.345407,793.5,394657.345407,,0.01
0.01,100.0,195.28,0.01,711.641,0.1,100,1788.16844675,100.0,1788.16844675,1.0,3.50449e-18,100,1788.17,1.0,1.0,1788.16844675,1.0,1,511548.728603,384.356,511548.728603,,0.01
0.01,100.0,180.28,0.01,490.623,0.1,100,1645.45856585,100.0,1645.45856585,1.0,3.50449e-18,100,1645.46,1.0,1.0,1645.45856585,1.0,1,243142.178277,605.46,243142.178277,,0.01
0.01,100.0,190.85,0.01,564.068,0.1,100,1743.89053976,100.0,1743.89053976,1.0,3.50449e-18,100,1743.89,1.0,1.0,1743.89053976,1.0,1,321386.998633,520.968,321386.998633,,0.01
0.01,100.0,196.61,0.01,707.046,0.1,100,1800.71062907,100.0,1800.71062907,1.0,3.50449e-18,100,1800.71,1.0,1.0,1800.71062907,1.0,1,504963.873436,397.428,504963.873436,,0.01
0.0187633,93.6981482932,182.25,0.01,556.812,0.1,100,1663.13426437,94.0816416483,1663.13426437,0.98629,6.7936e-06,100,1712.42,1.06291,0.452478,1663.13426437,1.8506,1,268526.419222,764.87,268526.419222,0.066086,0.00458767
0.01,100.0,188.78,0.01,578.487,0.1,100,1724.57546767,100.0,1724.57546767,1.0,3.50449e-18,100,1724.58,1.0,1.0,1724.57546767,1.0,1,338027.962763,505.986,338027.962763,,0.01
0.01,100.0,199.96,0.01,652.472,0.1,100,1832.95103024,100.0,1832.95103024,1.0,3.50449e-18,100,1832.95,1.0,1.0,1832.95103024,1.0,1,430020.173539,691.141,430020.173539,,0.01
0.01,100.0,191.42,0.01,661.381,0.1,100,1752.33088161,100.0,1752.33088161,1.0,3.50449e-18,100,1752.33,1.0,1.0,1752.33088161,1.0,1,441843.048878,621.403,441843.048878,,0.01
0.01,100.0,188.63,0.01,600.597,0.1,100,1724.09904476,100.0,1724.09904476,1.0,3.50449e-18,100,1724.1,1.0,1.0,1724.09904476,1.0,1,364360.164493,565.025,364360.164493,,0.01
0.01,100.0,185.26,0.01,493.657,0.1,100,1690.64654336,100.0,1690.64654336,1.0,3.50449e-18,100,1690.65,1.0,1.0,1690.64654336,1.0,1,246158.633753,560.172,246158.633753,,0.01
0.01,100.0,189.77,0.01,575.515,0.1,100,1734.94919908,100.0,1734.94919908,1.0,3.50449e-18,100,1734.95,1.0,1.0,1734.94919908,1.0,1,334563.094184,653.99,334563.094184,,0.01
0.01,100.0,190.74,0.01,661.693,0.1,100,1742.25852909,100.0,1742.25852909,1.0,3.50449e-18,100,1742.26,1.0,1.0,1742.25852909,1.0,1,442259.824633,538.359,442259.824633,,0.01
0.01,100.0,202.42,0.01,638.414,0.1,100,1856.26312052,100.0,1856.26312052,1.0,3.50449e-18,100,1856.26,1.0,1.0,1856.26312052,1.0,1,411689.637775,761.468,411689.637775,,0.01
0.01,100.0,191.75,0.01,553.523,0.1,100,1754.12808139,100.0,1754.12808139,1.0,3.50449e-18,100,1754.13,1.0,1.0,1754.12808139,1.0,1,309482.15251,743.829,309482.15251,,0.01
0.01,100.0,192.51,0.01,629.685,0.1,100,1760.03975314,100.0,1760.03975314,1.0,3.50449e-18,100,1760.04,1.0,1.0,1760.03975314,1.0,1,400508.128812,442.784,400508.128812,,0.01
0.01,100.0,194.7,0.01,645.164,0.1,100,1783.29059009,100.0,1783.29059009,1.0,3.50449e-18,100,1783.29,1.0,1.0,1783.29059009,1.0,1,420441.371912,483.955,420441.371912,,0.01
0.01,100.0,186.38,0.01,571.742,0.1,100,1702.9118653,100.0,1702.9118653,1.0,3.50449e-18,100,1702.91,1.0,1.0,1702.9118653,1.0,1,330190.804,573.815,330190.804,,0.01
0.01,100.0,193.37,0.01,588.477,0.1,100,1770.02150096,100.0,1770.02150096,1.0,3.50449e-18,100,1770.02,1.0,1.0,1770.02150096,1.0,1,349802.626356,592.98,349802.626356,,0.01
0.01,100.0,193.67,0.01,617.705,0.1,100,1773.1803089,100.0,1773.1803089,1.0,3.50449e-18,100,1773.18,1.0,1.0,1773.1803089,1.0,1,385413.104674,453.669,385413.104674,,0.01
0.01,100.0,191.12,0.01,620.463,0.1,100,1749.17958495,100.0,1749.17958495,1.0,3.50449e-18,100,1749.18,1.0,1.0,1749.17958495,1.0,1,388862.943642,583.512,388862.943642,,0.01
0.01,100.0,191.28,0.01,594.918,0.1,100,1749.70331901,100.0,1749.70331901,1.0,3.50449e-18,100,1749.7,1.0,1.0,1749.70331901,1.0,1,357502.114487,699.99,357502.114487,,0.01
0.01,100.0,186.46,0.01,525.599,0.1,100,1703.33144244,100.0,1703.33144244,1.0,3.50449e-18,100,1703.33,1.0,1.0,1703.33144244,1.0,1,279044.413144,737.071,279044.413144,,0.01
0.01,100.0,192.66,0.01,589.257,0.1,100,1763.78104899,100.0,1763.78104899,1.0,3.50449e-18,100,1763.78,1.0,1.0,1763.78104899,1.0,1,350731.066354,677.528,350731.066354,,0.01
0.01,100.0,192.17,0.01,581.713,0.1,100,1757.5030527,100.0,1757.5030527,1.0,3.50449e-18,100,1757.5,1.0,1.0,1757.5030527,1.0,1,341807.745519,623.208,341807.745519,,0.01
0.01,100.0,191.25,0.01,570.613,0.1,100,1751.91480223,100.0,1751.91480223,1.0,3.50449e-18,100,1751.91,1.0,1.0,1751.91480223,1.0,1,328888.660777,708.239,328888.660777,,0.01
0.01,100.0,198.32,0.01,621.522,0.1,100,1816.36515577,100.0,1816.36515577,1.0,3.50449e-18,100,1816.37,1.0,1.0,1816.36515577,1.0,1,390191.722609,531.707,390191.722609,,0.01
0.01,100.0,183.49,0.01,524.409,0.1,100,1675.6391633,100.0,1675.6391633,1.0,3.50449e-18,100,1675.64,1.0,1.0,1675.6391633,1.0,1,277783.100798,604.252,277783.100798,,0.01
0.0241286,91.2215556847,179.68,0.01,533.821,0.1,100,1640.15866946,93.235855502,1640.15866946,1.01902,9.72042e-06,100,1695.04,1.07255,0.524705,1640.15866946,2.45876,1,212986.632521,802.022,212986.632521,0.100937,0.00514911
0.01,100.0,186.08,0.01,602.742,0.1,100,1701.05582738,100.0,1701.05582738,1.0,3.50449e-18,100,1701.06,1.0,1.0,1701.05582738,1.0,1,366967.016958,603.928,366967.016958,,0.01
0.01,100.0,185.95,0.01,541.102,0.1,100,1699.19933684,100.0,1699.19933684,1.0,3.50449e-18,100,1699.2,1.0,1.0,1699.19933684,1.0,1,295748.766833,523.343,295748.766833,,0.01
0.01,100.0,191.28,0.01,565.811,0.1,100,1751.53260413,100.0,1751.53260413,1.0,3.50449e-18,100,1751.53,1.0,1.0,1751.53260413,1.0,1,323376.291501,624.975,323376.291501,,0.01
0.01,100.0,186.79,0.01,607.832,0.1,100,1706.4247613,100.0,1706.4247613,1.0,3.50449e-18,100,1706.42,1.0,1.0,1706.4247613,1.0,1,373191.285,676.175,373191.285,,0.01
0.01,100.0,190.23,0.01,575.643,0.1,100,1738.5689628,100.0,1738.5689628,1.0,3.50449e-18,100,1738.57,1.0,1.0,1738.5689628,1.0,1,334711.51852,583.522,334711.51852,,0.01
0.01,100.0,195.65,0.01,581.692,0.1,100,1791.87468011,100.0,1791.87468011,1.0,3.50449e-18,100,1791.87,1.0,1.0,1791.87468011,1.0,1,341783.477953,651.1,341783.477953,,0.01
0.01,100.0,198.86,0.01,598.721,0.1,100,1823.11762746,100.0,1823.11762746,1.0,3.50449e-18,100,1823.12,1.0,1.0,1823.11762746,1.0,1,362087.53826,583.02,362087.53826,,0.01
0.01,100.0,198.41,0.01,696.424,0.1,100,1816.68478335,100.0,1816.68478335,1.0,3.50449e-18,100,1816.68,1.0,1.0,1816.68478335,1.0,1,489905.353528,497.825,489905.353528,,0.01
0.01,100.0,189.56,0.01,565.973,0.1,100,1733.60239931,100.0,1733.60239931,1.0,3.50449e-18,100,1733.6,1.0,1.0,1733.60239931,1.0,1,323561.508944,745.202,323561.508944,,0.01
0.01,100.0,190.7,0.01,593.631,0.1,100,1743.864445,100.0,1743.864445,1.0,3.50449e-18,100,1743.86,1.0,1.0,1743.864445,1.0,1,355957.073125,618.092,355957.073125,,0.01
0.01,100.0,193.21,0.01,612.467,0.1,100,1766.32679894,100.0,1766.32679894,1.0,3.50449e-18,100,1766.33,1.0,1.0,1766.32679894,1.0,1,378905.331579,494.227,378905.331579,,0.01
0.01,100.0,186.6,0.01,518.412,0.1,100,1704.9312396,100.0,1704.9312396,1.0,3.50449e-18,100,1704.93,1.0,1.0,1704.9312396,1.0,1,271465.82694,699.953,271465.82694,,0.01
0.01,100.0,199.22,0.01,598.148,0.1,100,1825.67435171,100.0,1825.67435171,1.0,3.50449e-18,100,1825.67,1.0,1.0,1825.67435171,1.0,1,361395.118693,635.815,361395.118693,,0.01
0.01,100.0,191.5,0.01,572.218,0.1,100,1751.75337865,100.0,1751.75337865,1.0,3.50449e-18,100,1751.75,1.0,1.0,1751.75337865,1.0,1,330740.993993,577.826,330740.993993,,0.01
0.01,100.0,196.3,0.01,605.332,0.1,100,1798.52301858,100.0,1798.52301858,1.0,3.50449e-18,100,1798.52,1.0,1.0,1798.52301858,1.0,1,370128.70752,682.563,370128.70752,,0.01
0.01,100.0,193.08,0.01,628.989,0.1,100,1766.5566181,100.0,1766.5566181,1.0,3.50449e-18,100,1766.56,1.0,1.0,1766.5566181,1.0,1,399622.896043,564.191,399622.896043,,0.01
0.01,100.0,197.18,0.01,639.484,0.1,100,1806.42058878,100.0,1806.42058878,1.0,3.50449e-18,100,1806.42,1.0,1.0,1806.42058878,1.0,1,413070.6465,723.607,413070.6465,,0.01
0.01,100.0,181.1,0.01,592.571,0.1,100,1652.22801513,100.0,1652.22801513,1.0,3.50449e-18,100,1652.23,1.0,1.0,1652.22801513,1.0,1,354687.473107,580.262,354687.473107,,0.01
0.01,100.0,178.62,0.01,481.227,0.1,100,1628.97248369,100.0,1628.97248369,1.0,3.50449e-18,100,1628.97,1.0,1.0,1628.97248369,1.0,1,233918.803369,634.815,233918.803369,,0.01
0.01,100.0,207.56,0.01,682.796,0.1,100,1902.49043843,100.0,1902.49043843,1.0,3.50449e-18,100,1902.49,1.0,1.0,1902.49043843,1.0,1,470919.949646,503.245,470919.949646,,0.01
0.01,100.0,181.76,0.01,571.639,0.1,100,1659.80510519,100.0,1659.80510519,1.0,3.50449e-18,100,1659.81,1.0,1.0,1659.80510519,1.0,1,330072.306219,643.201,330072.306219,,0.01
0.01,100.0,181.53,0.01,490.617,0.1,100,1658.20847336,100.0,1658.20847336,1.0,3.50449e-18,100,1658.21,1.0,1.0,1658.20847336,1.0,1,243136.845142,529.709,243136.845142,,0.01
0.01,100.0,195.53,0.01,665.506,0.1,100,1789.36968312,100.0,1789.36968312,1.0,3.50449e-18,100,1789.37,1.0,1.0,1789.36968312,1.0,1,447372.146602,578.98,447372.146602,,0.01
0.01,100.0,183.48,0.01,589.896,0.1,100,1675.50584218,100.0,1675.50584218,1.0,3.50449e-18,100,1675.51,1.0,1.0,1675.50584218,1.0,1,351492.158648,640.537,351492.158648,,0.01
0.01,100.0,182.88,0.01,527.527,0.1,100,1668.79037776,100.0,1668.79037776,1.0,3.50449e-18,100,1668.79,1.0,1.0,1668.79037776,1.0,1,281095.872836,606.926,281095.872836,,0.01
0.01,100.0,185.7,0.01,560.766,0.1,100,1696.97818628,100.0,1696.97818628,1.0,3.50449e-18,100,1696.98,1.0,1.0,1696.97818628,1.0,1,317635.368571,526.612,317635.368571,,0.01
0.01,100.0,184.09,0.01,554.285,0.1,100,1680.1360389,100.0,1680.1360389,1.0,3.50449e-18,100,1680.14,1.0,1.0,1680.1360389,1.0,1,310335.138233,602.461,310335.138233,,0.01
0.01,100.0,193.21,0.01,563.81,0.1,100,1768.38404391,100.0,1768.38404391,1.0,3.50449e-18,100,1768.38,1.0,1.0,1768.38404391,1.0,1,321092.409615,645.605,321092.409615,,0.01
0.01,100.0,197.78,0.01,534.141,0.1,100,1812.73627003,100.0,1812.73627003,1.0,3.50449e-18,100,1812.74,1.0,1.0,1812.73627003,1.0,1,288188.470556,772.614,288188.470556,,0.01
0.01,100.0,206.22,0.01,679.613,0.1,100,1892.24279741,100.0,1892.24279741,1.0,3.50449e-18,100,1892.24,1.0,1.0,1892.24279741,1.0,1,466539.332349,493.367,466539.332349,,0.01
0.01,100.0,189.97,0.01,665.938,0.1,100,1736.8448994,100.0,1736.8448994,1.0,3.50449e-18,100,1736.84,1.0,1.0,1736.8448994,1.0,1,447952.790197,520.084,447952.790197,,0.01
0.01,100.0,186.52,0.01,539.255,0.1,100,1705.64498192,100.0,1705.64498192,1.0,3.50449e-18,100,1705.65,1.0,1.0,1705.64498192,1.0,1,293733.326609,669.861,293733.326609,,0.01
0.01,100.0,183.04,0.01,515.036,0.1,100,1671.82902245,100.0,1671.82902245,1.0,3.50449e-18,100,1671.83,1.0,1.0,1671.82902245,1.0,1,267941.623379,759.516,267941.623379,,0.01
0.01,100.0,187.75,0.01,558.764,0.1,100,1716.30701469,100.0,1716.30701469,1.0,3.50449e-18,100,1716.31,1.0,1.0,1716.30701469,1.0,1,315371.26724,713.965,315371.26724,,0.01
0.01,100.0,194.12,0.01,712.524,0.1,100,1776.48373785,100.0,1776.48373785,1.0,3.50449e-18,100,1776.48,1.0,1.0,1776.48373785,1.0,1,512818.596883,549.438,512818.596883,,0.01
0.01,100.0,192.45,0.01,684.116,0.1,100,1760.50748797,100.0,1760.50748797,1.0,3.50449e-18,100,1760.51,1.0,1.0,1760.50748797,1.0,1,472741.876194,551.832,472741.876194,,0.01
0.01,100.0,198.93,0.01,709.115,0.1,100,1821.85201481,100.0,1821.85201481,1.0,3.50449e-18,100,1821.85,1.0,1.0,1821.85201481,1.0,1,507923.899306,457.168,507923.899306,,0.01
0.01,100.0,199.51,0.01,529.487,0.1,100,1827.90294206,100.0,1827.90294206,1.0,3.50449e-18,100,1827.9,1.0,1.0,1827.90294206,1.0,1,283187.988385,743.937,283187.988385,,0.01
0.01,100.0,190.63,0.01,610.971,0.1,100,1743.00033861,100.0,1743.00033861,1.0,3.50449e-18,100,1743.0,1.0,1.0,1743.00033861,1.0,1,377056.511518,697.825,377056.511518,,0.01
0.01,100.0,180.49,0.01,527.41,0.1,100,1646.1876811,100.0,1646.1876811,1.0,3.50449e-18,100,1646.19,1.0,1.0,1646.1876811,1.0,1,280971.307766,661.991,280971.307766,,0.01
0.01,100.0,185.86,0.01,627.659,0.1,100,1697.92141114,100.0,1697.92141114,1.0,3.50449e-18,100,1697.92,1.0,1.0,1697.92141114,1.0,1,397935.485388,298.831,397935.485388,,0.01
0.01,100.0,183.18,0.01,544.377,0.1,100,1672.40431102,100.0,1672.40431102,1.0,3.50449e-18,100,1672.4,1.0,1.0,1672.40431102,1.0,1,299339.733835,272.651,299339.733835,,0.01
0.01,100.0,196.37,0.01,607.573,0.1,100,1797.07576782,100.0,1797.07576782,1.0,3.50449e-18,100,1797.08,1.0,1.0,1797.07576782,1.0,1,372873.199046,715.95,372873.199046,,0.01
0.01,100.0,194.14,0.01,605.466,0.1,100,1776.73356202,100.0,1776.73356202,1.0,3.50449e-18,100,1776.73,1.0,1.0,1776.73356202,1.0,1,370291.72593,674.699,370291.72593,,0.01
