BatchSize,EpsThisIter,MinNormIw,VarJ,J,VanillaAvgRet,ESSClassic,AvgDiscRet,AvgVanillaIw,AvgRet,AvgEpLen,VarDiscRet,VarVanillaIw,MaxVanillaIw,eRenyi2,Bound,IterType,MaxNormIw,MinVanillaIw,Delta,AvgNormIw,VarRet,VarNormIw,ESSRenyi
100,100,0.00616852,36.8628,-371.157,-373.065868353,98.0932327545,-373.065868353,0.988174,-373.065868353,500.0,1383.04683623,0.0191726,1.33396,1.02066,-467.142,1,0.0134993,0.609557,0.2,0.01,1383.04683623,1.96342e-06,97.9757811332
100,100,0.00649332,37.1654,-359.399,-360.512857078,98.4615907375,-360.512857078,0.978114,-360.512857078,500.0,1434.62299925,0.0150992,1.29951,1.01177,-450.671,1,0.0132858,0.635121,0.2,0.01,1434.62299925,1.57825e-06,98.8368541902
100,100,0.00749612,32.7857,-366.044,-367.133867032,98.7269110943,-367.133867032,1.02133,-367.133867032,500.0,1163.41509951,0.0135871,1.46303,1.01041,-468.67,1,0.0143248,0.7656,0.2,0.01,1163.41509951,1.30256e-06,98.9695197624
100,100,0.00609328,35.2364,-365.926,-367.187233517,98.6153266583,-367.187233517,0.990637,-367.187233517,500.0,1243.60041768,0.0139187,1.22344,1.01334,-458.18,1,0.0123501,0.603623,0.2,0.01,1243.60041768,1.41831e-06,98.6836893496
100,100,0.00618657,36.78,-369.47,-371.385879378,98.0162784013,-371.385879378,1.00915,-371.385879378,500.0,1430.16911685,0.0208185,1.47152,1.01913,-468.721,1,0.0145818,0.624319,0.2,0.01,1430.16911685,2.04426e-06,98.1228062726
100,100,0.00835727,36.9711,-370.365,-371.379003882,99.1279530215,-371.379003882,0.991934,-371.379003882,500.0,1404.16473898,0.00874334,1.29426,1.00968,-472.882,1,0.0130478,0.828986,0.2,0.01,1404.16473898,8.88611e-07,99.0415227581
100,100,0.00693736,41.2137,-365.69,-366.91470877,98.8026457556,-366.91470877,0.994193,-366.91470877,500.0,1754.54766709,0.0120995,1.23982,1.01173,-476.113,1,0.0124707,0.689708,0.2,0.01,1754.54766709,1.22413e-06,98.8403828197
100,100,0.00805796,33.6107,-367.448,-368.527814133,98.5030802389,-368.527814133,1.00655,-368.527814133,500.0,1146.00923779,0.0155517,1.48265,1.01181,-460.23,1,0.01473,0.811073,0.2,0.01,1146.00923779,1.535e-06,98.8324408465
100,100,0.00845016,36.5939,-371.928,-372.662118725,99.2618588542,-372.662118725,1.00334,-372.662118725,500.0,1350.01872995,0.00756185,1.32497,1.0075,-466.522,1,0.0132056,0.847838,0.2,0.01,1350.01872995,7.51159e-07,99.2555544709
100,100,0.00518537,34.186,-369.829,-371.289540142,97.7055104761,-371.289540142,0.999874,-371.289540142,500.0,1130.90259065,0.0237152,1.58247,1.01579,-463.415,1,0.0158267,0.518471,0.2,0.01,1130.90259065,2.37212e-06,98.445927494
100,100,0.00560584,36.6715,-366.787,-368.320303791,98.1064763898,-368.320303791,0.977205,-368.320303791,500.0,1455.28685145,0.0186167,1.21296,1.01494,-470.487,1,0.0124125,0.547806,0.2,0.01,1455.28685145,1.94954e-06,98.5279663836
100,100,0.00597841,34.8866,-372.927,-374.606686484,98.1318078857,-374.606686484,0.985674,-374.606686484,500.0,1237.29087546,0.0186829,1.49187,1.01853,-465.219,1,0.0151355,0.589276,0.2,0.01,1237.29087546,1.923e-06,98.18060692
100,100,0.00636919,37.5147,-365.41,-366.802215559,98.6992166725,-366.802215559,1.01128,-366.802215559,500.0,1427.32003162,0.0136145,1.42413,1.01355,-467.995,1,0.0140825,0.644105,0.2,0.01,1427.32003162,1.33124e-06,98.662658032
100,100,0.00789426,31.8034,-361.658,-363.048909879,98.456832594,-363.048909879,1.00635,-363.048909879,500.0,991.50590732,0.0160336,1.49421,1.01614,-449.746,1,0.0148477,0.794443,0.2,0.01,991.50590732,1.58317e-06,98.4119725419
100,100,0.00732419,33.4715,-367.359,-368.096407337,99.3275584982,-368.096407337,0.995764,-368.096407337,500.0,1172.6450918,0.00678055,1.16056,1.00772,-463.692,1,0.0116549,0.729316,0.2,0.01,1172.6450918,6.83836e-07,99.2338795967
100,100,0.00850554,37.9388,-371.629,-372.540771625,99.3618315655,-372.540771625,0.993605,-372.540771625,500.0,1478.60447015,0.00640498,1.27081,1.00927,-466.972,1,0.0127899,0.845114,0.2,0.01,1478.60447015,6.48769e-07,99.0814019687
100,100,0.00321805,34.4141,-368.721,-370.426185919,98.031836111,-370.426185919,0.992233,-370.426185919,500.0,1288.01983921,0.0199659,1.2381,1.01476,-468.198,1,0.0124779,0.319305,0.2,0.01,1288.01983921,2.02797e-06,98.5457103006
100,100,0.00643568,37.8774,-361.375,-362.940124687,98.4272898696,-362.940124687,1.00956,-362.940124687,500.0,1580.49811181,0.0164496,1.23043,1.01482,-465.697,1,0.0121878,0.649718,0.2,0.01,1580.49811181,1.61397e-06,98.5398296775
100,100,0.00629065,37.3212,-369.01,-370.738404764,98.1862649573,-370.738404764,0.993144,-370.738404764,500.0,1460.22827286,0.0184042,1.36787,1.01764,-468.519,1,0.0137731,0.624752,0.2,0.01,1460.22827286,1.86592e-06,98.2667277373
100,100,0.00708925,38.4164,-364.792,-366.769689605,97.1204672142,-366.769689605,1.00161,-366.769689605,500.0,1494.31734848,0.0300447,1.53876,1.02009,-466.816,1,0.0153629,0.710065,0.2,0.01,1494.31734848,2.99483e-06,98.0306018418
100,100,0.00532417,30.3042,-368.772,-370.446379529,97.9306292992,-370.446379529,0.983819,-370.446379529,500.0,1027.56336629,0.0206592,1.29472,1.01569,-466.215,1,0.0131601,0.523802,0.2,0.01,1027.56336629,2.13443e-06,98.4555292129
100,100,0.0074747,33.5713,-369.67,-371.426229458,98.2637513899,-371.426229458,1.00254,-371.426229458,500.0,1213.66852254,0.0179388,1.52759,1.01921,-464.16,1,0.0152372,0.749369,0.2,0.01,1213.66852254,1.7848e-06,98.1155415075
100,100,0.00467989,28.8838,-364.6,-365.65397951,98.9871511321,-365.65397951,0.998235,-365.65397951,500.0,874.975111958,0.0102992,1.15002,1.0104,-456.738,1,0.0115205,0.467163,0.2,0.01,874.975111958,1.03357e-06,98.9711545007
100,100,0.00603775,35.1645,-368.873,-370.12975033,97.8782223659,-370.12975033,1.00534,-370.12975033,500.0,1143.77100611,0.0221313,1.72956,1.01333,-470.07,1,0.0172038,0.607,0.2,0.01,1143.77100611,2.18967e-06,98.6843626856
100,100,0.00713503,33.7025,-364.006,-365.465009252,98.1956649375,-365.465009252,1.00549,-365.465009252,500.0,1136.14910498,0.0187649,1.42223,1.01585,-458.155,1,0.0141446,0.717419,0.2,0.01,1136.14910498,1.85606e-06,98.4400472215
100,100,0.00580954,34.6785,-372.495,-373.355238609,98.5562606085,-373.355238609,0.991188,-373.355238609,500.0,1197.20494981,0.0145371,1.27516,1.00823,-470.776,1,0.0128649,0.575834,0.2,0.01,1197.20494981,1.47967e-06,99.1835801353
100,100,0.006256,37.3091,-364.797,-366.632090561,98.1438826309,-366.632090561,1.00624,-366.632090561,500.0,1497.65848413,0.0193423,1.27655,1.01903,-462.575,1,0.0126864,0.629501,0.2,0.01,1497.65848413,1.91033e-06,98.1321613855
100,100,0.00711452,32.964,-366.556,-368.529384254,97.8901571549,-368.529384254,0.978659,-368.529384254,500.0,1159.01277221,0.0208514,1.34277,1.02021,-466.707,1,0.0137205,0.696269,0.2,0.01,1159.01277221,2.17707e-06,98.01945641
100,100,0.00708766,35.5125,-364.419,-365.349152335,98.9433744706,-365.349152335,1.00072,-365.349152335,500.0,1307.47177877,0.0108023,1.36823,1.00937,-464.517,1,0.0136725,0.709275,0.2,0.01,1307.47177877,1.07869e-06,99.0721809228
100,100,0.00723819,35.2883,-369.65,-372.320545837,95.1043343599,-372.320545837,1.03891,-372.320545837,500.0,1235.2588062,0.0561217,2.14434,1.02999,-463.108,1,0.0206403,0.751982,0.2,0.01,1235.2588062,5.19968e-06,97.0884713019
100,100,0.00754313,35.2556,-367.502,-368.520603091,98.1900187021,-368.520603091,1.00648,-368.520603091,500.0,1266.62072689,0.0188617,1.70256,1.01073,-462.854,1,0.0169159,0.759204,0.2,0.01,1266.62072689,1.86195e-06,98.9379448818
100,100,0.00675577,41.2217,-369.102,-370.532349447,98.5848641304,-370.532349447,1.01243,-370.532349447,500.0,1795.69667108,0.014862,1.39491,1.01407,-471.411,1,0.0137778,0.683975,0.2,0.01,1795.69667108,1.44993e-06,98.6123330307
100,100,0.00670341,36.5609,-365.774,-367.671400294,97.3875234701,-367.671400294,0.987637,-367.671400294,500.0,1383.5387136,0.0264308,1.40738,1.02064,-460.349,1,0.01425,0.662053,0.2,0.01,1383.5387136,2.70967e-06,97.9781384896
100,100,0.00493934,31.2818,-363.809,-366.677535705,96.6365569022,-366.677535705,0.999346,-366.677535705,500.0,1077.20437947,0.0351107,1.7222,1.0301,-455.728,1,0.0172333,0.493611,0.2,0.01,1077.20437947,3.51567e-06,97.0781906529
100,100,0.00784075,38.1144,-365.74,-366.605715851,99.136216163,-366.605715851,1.00791,-366.605715851,500.0,1423.77295417,0.00894087,1.2922,1.00951,-459.105,1,0.0128206,0.790276,0.2,0.01,1423.77295417,8.8011e-07,99.0582589919
100,100,0.00579797,32.4037,-364.971,-366.105759177,98.6136813186,-366.105759177,0.995556,-366.105759177,500.0,1106.48723763,0.0140744,1.1613,1.01195,-458.164,1,0.0116648,0.577221,0.2,0.01,1106.48723763,1.42004e-06,98.8188423083
100,100,0.00575925,34.7023,-374.305,-375.770367212,98.3127820229,-375.770367212,1.00737,-375.770367212,500.0,1263.54271221,0.0175914,1.43295,1.01472,-471.049,1,0.0142247,0.580168,0.2,0.01,1263.54271221,1.73351e-06,98.5496581204
100,100,0.0034219,73.9742,-356.597,-364.776202757,61.7676105551,-364.776202757,1.09816,-364.776202757,500.0,1155.90127419,0.753999,8.82239,1.1254,-453.959,1,0.0803376,0.375781,0.2,0.01,1155.90127419,6.25224e-05,88.8573840664
100,100,0.00642394,32.6336,-366.751,-368.243405298,98.1602961,-368.243405298,0.983598,-368.243405298,500.0,1130.10895045,0.0183152,1.23798,1.01637,-459.939,1,0.0125863,0.631857,0.2,0.01,1130.10895045,1.89312e-06,98.3890027177
100,100,0.00560122,39.7586,-365.104,-369.472090448,91.147872982,-369.472090448,1.03971,-369.472090448,500.0,1613.19058098,0.106045,2.74406,1.04616,-463.211,1,0.0263925,0.582364,0.2,0.01,1613.19058098,9.80993e-06,95.5876419196
100,100,0.00521503,38.677,-366.023,-368.399201188,97.1622094032,-368.399201188,0.965813,-368.399201188,500.0,1625.21668603,0.0275194,1.5308,1.02255,-463.894,1,0.0158499,0.503674,0.2,0.01,1625.21668603,2.95021e-06,97.7949011373
100,100,0.00673286,40.1606,-371.834,-373.431575446,98.2927543158,-373.431575446,1.00269,-373.431575446,500.0,1590.83720609,0.0176386,1.52666,1.01588,-471.66,1,0.0152257,0.675094,0.2,0.01,1590.83720609,1.75442e-06,98.4366395266
100,100,0.00641632,39.6152,-363.236,-365.23382387,97.2957975523,-365.23382387,1.0012,-365.23382387,500.0,1534.93148886,0.0281423,1.67421,1.02108,-456.332,1,0.016722,0.642404,0.2,0.01,1534.93148886,2.80747e-06,97.9351059999
100,100,0.00689012,38.9181,-372.992,-375.41968015,97.1508919642,-375.41968015,1.00046,-375.41968015,500.0,1385.24838466,0.0296501,1.716,1.02651,-468.38,1,0.0171521,0.689327,0.2,0.01,1385.24838466,2.9623e-06,97.417406467
100,100,0.00557515,35.0591,-364.693,-366.491183058,98.0994896966,-366.491183058,0.99983,-366.491183058,500.0,1267.66912202,0.019562,1.25547,1.02011,-458.892,1,0.0125569,0.55742,0.2,0.01,1267.66912202,1.95687e-06,98.0285741698
100,100,0.00597792,37.7553,-369.53,-370.813175012,98.4702740776,-370.813175012,0.982395,-370.813175012,500.0,1436.74662814,0.0151442,1.2748,1.01388,-464.358,1,0.0129765,0.587268,0.2,0.01,1436.74662814,1.56919e-06,98.6309191164
100,100,0.00580478,31.8435,-369.254,-371.53449719,97.3221652486,-371.53449719,0.978102,-371.53449719,500.0,1010.17279608,0.0265894,1.34249,1.02615,-458.594,1,0.0137254,0.567767,0.2,0.01,1010.17279608,2.77933e-06,97.4520256656
100,100,0.00728267,38.563,-369.097,-370.073887649,98.5972417949,-370.073887649,1.00484,-370.073887649,500.0,1526.32212277,0.0145104,1.40814,1.0096,-472.256,1,0.0140136,0.731792,0.2,0.01,1526.32212277,1.4371e-06,99.0492176824
100,100,0.0056507,36.5038,-359.288,-363.074730907,94.6807851404,-363.074730907,1.03769,-363.074730907,500.0,1351.11688624,0.0611068,1.74116,1.04223,-453.743,1,0.0167792,0.586368,0.2,0.01,1351.11688624,5.67483e-06,95.948406649
100,100,0.00725875,34.6607,-365.664,-367.591663194,98.1465826925,-367.591663194,1.0118,-367.591663194,500.0,1172.82155033,0.019528,1.53912,1.02128,-459.762,1,0.0152117,0.734441,0.2,0.01,1172.82155033,1.90751e-06,97.9163011705
100,100,0.00726628,36.6162,-366.695,-368.845132011,96.8099867156,-368.845132011,1.00798,-368.845132011,500.0,1429.6857204,0.0338174,2.10697,1.02194,-470.863,1,0.0209029,0.732426,0.2,0.01,1429.6857204,3.32841e-06,97.853457454
100,100,0.00681073,29.6993,-364.051,-365.250330432,98.1331841771,-365.250330432,1.01747,-365.250330432,500.0,841.152733723,0.0198928,1.58972,1.01352,-453.888,1,0.0156242,0.692971,0.2,0.01,841.152733723,1.92155e-06,98.6663831253
100,100,0.00694117,31.6065,-367.696,-369.821403251,97.5334817026,-369.821403251,1.00029,-369.821403251,500.0,1112.62192076,0.025559,1.43794,1.02087,-466.257,1,0.0143752,0.694316,0.2,0.01,1112.62192076,2.55444e-06,97.9555880442
100,100,0.00850413,35.5844,-368.005,-368.878775007,99.1253899507,-368.878775007,0.99036,-368.878775007,500.0,1243.88242987,0.00874153,1.39959,1.00927,-465.761,1,0.0141321,0.842215,0.2,0.01,1243.88242987,8.91253e-07,99.0812147223
100,100,0.00764241,39.8153,-367.465,-368.662095575,99.0370614162,-368.662095575,1.01637,-368.662095575,500.0,1736.82270737,0.0101451,1.27802,1.01015,-488.97,1,0.0125744,0.77675,0.2,0.01,1736.82270737,9.82094e-07,98.9956353264
100,100,0.00594238,31.1449,-362.466,-363.996738663,98.2757295097,-363.996738663,0.996563,-363.996738663,500.0,980.528592483,0.0176005,1.31078,1.01687,-454.815,1,0.013153,0.592196,0.2,0.01,980.528592483,1.77221e-06,98.340950844
100,100,0.00592146,34.0891,-372.416,-373.670093876,98.550658305,-373.670093876,1.00655,-373.670093876,500.0,1207.02027905,0.0150505,1.40133,1.01318,-465.859,1,0.0139222,0.596022,0.2,0.01,1207.02027905,1.48554e-06,98.6993758199
100,100,0.00785952,42.5763,-371.691,-373.214477893,99.0081041171,-373.214477893,1.01038,-373.214477893,500.0,2002.83942682,0.0103308,1.19632,1.01377,-486.246,1,0.0118403,0.794109,0.2,0.01,2002.83942682,1.01196e-06,98.6412992991
100,100,0.00545638,35.3878,-367.286,-369.954917123,95.8106413988,-369.954917123,0.993608,-369.954917123,500.0,1214.73237588,0.0436043,1.84219,1.0309,-458.165,1,0.0185404,0.542151,0.2,0.01,1214.73237588,4.41671e-06,97.0029778727
100,100,0.00746205,27.1749,-361.846,-363.08276743,98.2251256312,-363.08276743,0.995913,-363.08276743,500.0,755.539738411,0.0181031,1.3993,1.01374,-452.738,1,0.0140504,0.743155,0.2,0.01,755.539738411,1.82519e-06,98.6450343798
100,100,0.00319386,36.4963,-367.595,-369.924826418,97.2059123344,-369.924826418,1.01456,-369.924826418,500.0,1351.46759698,0.0298861,1.71877,1.02291,-464.224,1,0.0169411,0.324036,0.2,0.01,1351.46759698,2.90346e-06,97.7604708758
100,100,0.00518954,36.5852,-363.033,-365.313529524,97.1734608853,-365.313529524,1.00064,-365.313529524,500.0,1449.23546874,0.0294191,1.40922,1.02353,-459.217,1,0.0140832,0.519287,0.2,0.01,1449.23546874,2.93814e-06,97.7015478307
100,100,0.00761453,33.4574,-368.338,-369.439410569,98.9512848416,-369.439410569,1.01254,-369.439410569,500.0,1197.88678174,0.0109757,1.39542,1.01098,-468.411,1,0.0137814,0.771002,0.2,0.01,1197.88678174,1.07055e-06,98.9137608335
100,100,0.00448578,42.7131,-368.078,-371.392036557,97.0007068561,-371.392036557,1.01482,-371.392036557,500.0,1797.85561789,0.0321654,1.89741,1.03269,-473.516,1,0.018697,0.455227,0.2,0.01,1797.85561789,3.12326e-06,96.8348004682
100,100,0.00382881,40.3853,-369.08,-372.21112242,95.60160737,-372.21112242,1.00632,-372.21112242,500.0,1640.69421589,0.0470612,1.72344,1.03361,-470.038,1,0.0171262,0.3853,0.2,0.01,1640.69421589,4.64721e-06,96.7483247306
100,100,0.00755688,40.9578,-361.925,-364.491318253,97.2802314709,-364.491318253,0.981176,-364.491318253,500.0,1644.75629523,0.0271871,1.67141,1.02754,-457.219,1,0.0170347,0.741463,0.2,0.01,1644.75629523,2.82403e-06,97.3198943852
100,100,0.00743229,32.13,-367.827,-369.014774873,98.7128340999,-369.014774873,0.978388,-369.014774873,500.0,1033.08279864,0.0126081,1.24002,1.01329,-459.822,1,0.0126741,0.727167,0.2,0.01,1033.08279864,1.31712e-06,98.6884841663
100,100,0.00689944,32.1004,-367.116,-367.98632445,98.7399377558,-367.98632445,0.993896,-367.98632445,500.0,1060.32884263,0.0127335,1.3303,1.00982,-460.179,1,0.0133847,0.685733,0.2,0.01,1060.32884263,1.28904e-06,99.0272236658
100,100,0.00396803,31.7971,-365.265,-367.722652907,96.8096199658,-367.722652907,0.996759,-367.722652907,500.0,953.959805092,0.0330731,1.42023,1.02699,-454.151,1,0.0142484,0.395517,0.2,0.01,953.959805092,3.32885e-06,97.3720957929
100,100,0.00753614,39.0751,-368.432,-369.270398768,99.0922454006,-369.270398768,1.00119,-369.270398768,500.0,1506.84067949,0.0092752,1.31903,1.00903,-465.165,1,0.0131747,0.754508,0.2,0.01,1506.84067949,9.25324e-07,99.1049421404
100,100,0.00701693,32.8188,-364.659,-366.251253675,97.6947476507,-366.251253675,0.987705,-366.251253675,500.0,955.293521939,0.0232525,2.0461,1.02017,-454.661,1,0.0207157,0.693065,0.2,0.01,955.293521939,2.3835e-06,98.0226520147
100,100,0.00672983,32.4228,-364.692,-365.897684024,98.5152951102,-365.897684024,0.992285,-365.897684024,500.0,1086.28756213,0.0149891,1.32333,1.01268,-458.132,1,0.0133362,0.667791,0.2,0.01,1086.28756213,1.52231e-06,98.7475810774
100,100,0.00711309,28.7991,-367.228,-368.123007224,98.7764321499,-368.123007224,0.994833,-368.123007224,500.0,893.494862517,0.0123835,1.26162,1.00956,-461.726,1,0.0126818,0.707634,0.2,0.01,893.494862517,1.25125e-06,99.0529135422
100,100,0.00680117,32.2073,-363.818,-365.047897018,98.2611279333,-365.047897018,0.992259,-365.047897018,500.0,1071.71517564,0.0175997,1.51541,1.01296,-459.597,1,0.0152723,0.674853,0.2,0.01,1071.71517564,1.78754e-06,98.720550592
100,100,0.00773673,28.8195,-367.358,-368.33752991,98.5896874806,-368.33752991,1.00175,-368.33752991,500.0,847.23045809,0.0144998,1.49922,1.01158,-453.904,1,0.014966,0.775027,0.2,0.01,847.23045809,1.44492e-06,98.8552104752
100,100,0.00612333,37.7695,-363.712,-364.572761982,99.1570422522,-364.572761982,0.996118,-364.572761982,500.0,1487.93058745,0.00852063,1.18613,1.0087,-459.922,1,0.0119075,0.609956,0.2,0.01,1487.93058745,8.58717e-07,99.1378304783
100,100,0.00527946,34.2218,-369.55,-370.962841177,97.2713489951,-370.962841177,0.979342,-370.962841177,500.0,1239.62523684,0.0271768,1.29099,1.0161,-462.186,1,0.0131822,0.51704,0.2,0.01,1239.62523684,2.83354e-06,98.4157364602
100,100,0.00765849,35.3657,-367.512,-368.55473404,98.4204435642,-368.55473404,1.00034,-368.55473404,500.0,1194.67173799,0.0162222,1.56133,1.01189,-458.976,1,0.0156081,0.766108,0.2,0.01,1194.67173799,1.62112e-06,98.8250589838
100,100,0.00716903,37.1165,-369.996,-370.688981625,99.3376106526,-370.688981625,0.995978,-370.688981625,500.0,1391.3932764,0.00668147,1.24044,1.00725,-467.075,1,0.0124545,0.714019,0.2,0.01,1391.3932764,6.73554e-07,99.2801879607
100,100,0.0052187,31.5936,-368.115,-370.09759061,97.8385898951,-370.09759061,1.01479,-370.09759061,500.0,1024.33314791,0.0229801,1.34651,1.02246,-459.353,1,0.0132688,0.529591,0.2,0.01,1024.33314791,2.2315e-06,97.8034982387
100,100,0.00416528,34.3943,-362.558,-365.132636218,96.3242136632,-365.132636218,0.973003,-365.132636218,500.0,1273.07096699,0.036493,1.34914,1.02658,-458.371,1,0.0138657,0.405283,0.2,0.01,1273.07096699,3.85461e-06,97.4103702011
100,100,0.00693019,36.1032,-369.033,-370.507180401,98.6893213756,-370.507180401,1.01097,-370.507180401,500.0,1442.42211737,0.0137105,1.44521,1.01386,-470.192,1,0.0142952,0.700621,0.2,0.01,1442.42211737,1.34146e-06,98.6332385208
100,100,0.00597156,35.089,-367.838,-368.929411734,98.8941074754,-368.929411734,1.01215,-368.929411734,500.0,1253.99973757,0.0115716,1.30421,1.01185,-464.336,1,0.0128856,0.604412,0.2,0.01,1253.99973757,1.12954e-06,98.8285052683
100,100,0.00606246,34.104,-367.635,-368.715714636,98.4755431448,-368.715714636,0.969041,-368.715714636,500.0,1184.58860499,0.0146839,1.20753,1.0118,-461.1,1,0.012461,0.587478,0.2,0.01,1184.58860499,1.56371e-06,98.8335819899
100,100,0.00809998,33.9302,-362.746,-363.756756749,98.5687727102,-363.756756749,1.01087,-363.756756749,500.0,1049.06604235,0.0149873,1.55418,1.01204,-449.32,1,0.0153746,0.818805,0.2,0.01,1049.06604235,1.46666e-06,98.8106710146
100,100,0.00787956,38.0869,-364.606,-365.96264185,98.7323050737,-365.96264185,1.02224,-365.96264185,500.0,1415.01597435,0.0135531,1.41158,1.01419,-461.171,1,0.0138087,0.805481,0.2,0.01,1415.01597435,1.29697e-06,98.6004059155
100,100,0.00598114,33.3642,-368.048,-369.855062135,97.5325677402,-369.855062135,0.99742,-369.855062135,500.0,1092.92670023,0.0254223,1.46226,1.01939,-462.854,1,0.0146604,0.596571,0.2,0.01,1092.92670023,2.55539e-06,98.0975735825
100,100,0.00768911,29.5173,-361.602,-362.47129837,99.0125460812,-362.47129837,1.00538,-362.47129837,500.0,858.123670224,0.0101829,1.27471,1.0104,-447.473,1,0.0126789,0.773044,0.2,0.01,858.123670224,1.00743e-06,98.9706056897
100,100,0.00232085,31.1766,-367.2,-370.246912791,95.9886565094,-370.246912791,0.970907,-370.246912791,500.0,1210.77532259,0.0397913,1.2734,1.02861,-465.743,1,0.0131156,0.225333,0.2,0.01,1210.77532259,4.22117e-06,97.2190393188
100,100,0.00434654,29.6879,-362.207,-364.32490613,96.8945227022,-364.32490613,0.987868,-364.32490613,500.0,959.413906575,0.031593,1.37206,1.02334,-453.513,1,0.0138891,0.429381,0.2,0.01,959.413906575,3.23737e-06,97.7195644782
100,100,0.00525188,35.694,-363.827,-365.992417734,97.8427593498,-365.992417734,1.00942,-365.992417734,500.0,1367.33922032,0.0226924,1.40012,1.02112,-462.965,1,0.0138705,0.530137,0.2,0.01,1367.33922032,2.22707e-06,97.9317331738
100,100,0.0058565,35.5078,-364.212,-366.339110771,97.7003054078,-366.339110771,0.967638,-366.339110771,500.0,1161.94406789,0.0222618,1.32425,1.02569,-455.017,1,0.0136854,0.566697,0.2,0.01,1161.94406789,2.37757e-06,97.4951558136
100,100,0.00406906,31.1156,-367.897,-369.708053092,97.956570951,-369.708053092,1.02276,-369.708053092,500.0,1041.11042236,0.0220408,1.23459,1.01759,-462.593,1,0.0120712,0.416167,0.2,0.01,1041.11042236,2.10708e-06,98.271677831
100,100,0.00684269,35.2046,-366.092,-367.161313785,98.8087365407,-367.161313785,1.00306,-367.161313785,500.0,1228.15876302,0.0122526,1.21423,1.01185,-458.137,1,0.0121052,0.686365,0.2,0.01,1228.15876302,1.21779e-06,98.829005931
100,100,0.00670948,50.7786,-365.008,-369.466433991,84.4938539701,-369.466433991,0.999123,-369.466433991,500.0,1430.55895545,0.185047,4.72282,1.06715,-461.666,1,0.0472696,0.67036,0.2,0.01,1430.55895545,1.85371e-05,93.7076542032
100,100,0.00657181,34.7714,-361.958,-364.189809704,95.7958068578,-364.189809704,1.01797,-364.189809704,500.0,1233.8236417,0.045938,2.24413,1.02401,-457.406,1,0.0220451,0.66899,0.2,0.01,1233.8236417,4.43305e-06,97.6557337735
100,100,0.00729149,34.144,-375.683,-377.296946541,97.8954212668,-377.296946541,1.00025,-377.296946541,500.0,1176.3982727,0.0217262,1.5717,1.01755,-471.185,1,0.0157131,0.729327,0.2,0.01,1176.3982727,2.17155e-06,98.2749589818
100,100,0.00781458,31.638,-364.568,-365.406887958,99.042236275,-365.406887958,0.999699,-365.406887958,500.0,1033.84205355,0.00976194,1.2168,1.0087,-459.021,1,0.0121717,0.781223,0.2,0.01,1033.84205355,9.76781e-07,99.13715094
100,100,0.00780335,36.5904,-363.82,-365.160442701,98.5110199288,-365.160442701,0.995729,-365.160442701,500.0,1205.5003781,0.0151376,1.61038,1.01512,-456.621,1,0.0161729,0.777002,0.2,0.01,1205.5003781,1.52678e-06,98.5109808061
100,100,0.00709257,40.7824,-370.486,-373.370188223,96.7490099435,-373.370188223,0.993632,-373.370188223,500.0,1783.61035726,0.0335109,1.84135,1.02923,-474.627,1,0.0185315,0.70474,0.2,0.01,1783.61035726,3.39418e-06,97.1604293374
100,100,0.00799433,32.5346,-363.956,-364.365986229,99.5622231396,-364.365986229,0.997588,-364.365986229,500.0,1073.30154591,0.00442006,1.17933,1.00414,-459.927,1,0.0118218,0.797504,0.2,0.01,1073.30154591,4.44146e-07,99.5879768937
100,100,0.00605858,35.9799,-364.335,-365.388601565,98.8727214106,-365.388601565,1.00145,-365.388601565,500.0,1352.57870714,0.0115491,1.21796,1.01018,-462.439,1,0.012162,0.606737,0.2,0.01,1352.57870714,1.15157e-06,98.9918619671
100,100,0.00416851,34.1187,-365.732,-367.273692017,97.965545214,-367.273692017,0.979363,-367.273692017,500.0,1171.49843657,0.0201205,1.17856,1.01637,-460.125,1,0.012034,0.408248,0.2,0.01,1171.49843657,2.09774e-06,98.3893258368
100,100,0.00699812,32.5893,-364.844,-366.007766694,98.6603276466,-366.007766694,0.994488,-366.007766694,500.0,1064.46650752,0.013565,1.27333,1.0136,-453.032,1,0.0128039,0.695954,0.2,0.01,1064.46650752,1.37158e-06,98.6585387081
100,100,0.00602918,37.0277,-363.482,-366.332775863,96.5961254844,-366.332775863,0.981894,-366.332775863,500.0,1525.69818382,0.0343168,1.38739,1.02568,-482.483,1,0.0141298,0.592001,0.2,0.01,1525.69818382,3.55941e-06,97.4967422084
100,100,0.00811566,31.386,-366.756,-367.257441506,99.4897400258,-367.257441506,1.00812,-367.257441506,500.0,1041.9635535,0.00526479,1.25593,1.00558,-457.457,1,0.0124581,0.818156,0.2,0.01,1041.9635535,5.18032e-07,99.4448303165
100,100,0.00654495,34.2957,-360.331,-362.422406028,97.7216000956,-362.422406028,1.01032,-362.422406028,500.0,1185.80831457,0.0240395,1.57375,1.0227,-453.828,1,0.0155767,0.66125,0.2,0.01,1185.80831457,2.35508e-06,97.7806633753
100,100,0.00713827,35.7863,-364.031,-365.013528444,98.6303977956,-365.013528444,1.00282,-365.013528444,500.0,1244.47385644,0.0141059,1.6102,1.01111,-456.514,1,0.0160568,0.715839,0.2,0.01,1244.47385644,1.40267e-06,98.9012709566
