BatchSize,MinVanillaIw,VarDiscRet,ESSRenyi,MaxNormIw,AvgVanillaIw,VarVanillaIw,ESSClassic,eRenyi2,EpsThisIter,AvgRet,VarJ,VarNormIw,Bound,Delta,AvgNormIw,VarRet,VanillaAvgRet,MinNormIw,AvgEpLen,MaxVanillaIw,IterType,AvgDiscRet,J
500,1.0,1072.10595762,500.0,0.01,1.0,,100.0,1.0,100,-84.2604597969,32.5789,3.50449e-18,-91.8739,0.8,0.01,1072.10595762,-84.2604597969,0.01,89.75,1.0,2,-84.2604597969,-84.2605
500,1.0,834.075203022,500.0,0.005,1.0,,200.000000102,1.0,100,-80.7549930997,30.7674,2.1793e-19,-87.8912,0.8,0.005,834.075203022,-80.7549930997,0.005,105.41,1.0,2,-80.7549930997,-82.5077
500,1.0,424.491452195,500.0,0.00333333,1.0,,299.999969474,1.0,100,-85.6369136156,27.8091,5.43914e-20,-87.9464,0.8,0.00333333,424.491452195,-85.6369136156,0.00333333,91.76,1.0,2,-85.6369136156,-83.5508
500,1.0,452.607639077,500.0,0.0025,1.0,,400.0,1.0,100,-87.3063210716,26.3567,5.4346e-20,-88.2964,0.8,0.0025,452.607639077,-87.3063210716,0.0025,91.48,1.0,2,-87.3063210716,-84.4897
500,1.0,398.505660148,500.0,0.002,1.0,,500.000006643,1.0,100,-87.2195874455,25.2158,5.43187e-20,-88.4405,0.8,0.002,398.505660148,-87.2195874455,0.002,88.41,1.0,1,-87.2195874455,-85.0357
500,1.0,898.206981567,500.0,0.01,1.0,,100.0,1.0,100,-81.6421908364,29.8199,3.50449e-18,-87.6649,0.8,0.01,898.206981567,-81.6421908364,0.01,108.33,1.0,2,-81.6421908364,-81.6422
500,1.0,1238.20694966,500.0,0.005,1.0,,200.000000102,1.0,100,-84.5438046248,32.552,2.1793e-19,-88.442,0.8,0.005,1238.20694966,-84.5438046248,0.005,97.75,1.0,2,-84.5438046248,-83.093
500,1.0,596.458812408,500.0,0.00333333,1.0,,299.999969474,1.0,100,-83.6838954433,30.0554,5.43914e-20,-87.6574,0.8,0.00333333,596.458812408,-83.6838954433,0.00333333,98.12,1.0,2,-83.6838954433,-83.29
500,1.0,571.807865907,500.0,0.0025,1.0,,400.0,1.0,100,-86.1407359331,28.6451,5.4346e-20,-87.785,0.8,0.0025,571.807865907,-86.1407359331,0.0025,94.65,1.0,2,-86.1407359331,-84.0027
500,1.0,580.620109303,500.0,0.002,1.0,,500.000006643,1.0,100,-83.7565681309,27.7742,5.43187e-20,-87.3365,0.8,0.002,580.620109303,-83.7565681309,0.002,97.81,1.0,1,-83.7565681309,-83.9535
500,1.0,1391.24966231,500.0,0.01,1.0,,100.0,1.0,100,-77.5981240382,37.1125,3.50449e-18,-85.4419,0.8,0.01,1391.24966231,-77.5981240382,0.01,117.04,1.0,2,-77.5981240382,-77.5981
500,1.0,485.693173417,500.0,0.005,1.0,,200.000000102,1.0,100,-85.1551656418,30.7142,2.1793e-19,-86.9231,0.8,0.005,485.693173417,-85.1551656418,0.005,93.54,1.0,2,-85.1551656418,-81.3766
500,1.0,675.769246876,500.0,0.00333333,1.0,,299.999969474,1.0,100,-81.7311573754,29.188,5.43914e-20,-86.0235,0.8,0.00333333,675.769246876,-81.7311573754,0.00333333,103.84,1.0,2,-81.7311573754,-81.4948
500,1.0,671.885334444,500.0,0.0025,1.0,,400.0,1.0,100,-81.9552113501,28.3776,5.4346e-20,-85.5318,0.8,0.0025,671.885334444,-81.9552113501,0.0025,108.46,1.0,2,-81.9552113501,-81.6099
500,0.999991,1180.51992354,499.996185332,0.00200003,1.0,4.24127e-12,500.000006643,1.00001,100,-79.5497699557,29.6421,1.71817e-17,-84.7058,0.8,0.002,1180.51992354,-79.5497699557,0.00199998,109.17,1.00001,1,-79.5497699557,-81.1979
500,1.0,655.73495416,500.0,0.01,1.0,,100.0,1.0,100,-85.2608054187,25.479,3.50449e-18,-91.3351,0.8,0.01,655.73495416,-85.2608054187,0.01,92.44,1.0,2,-85.2608054187,-85.2608
500,1.0,583.557695786,500.0,0.005,1.0,,200.000000102,1.0,100,-82.289526007,24.8124,2.1793e-19,-88.0704,0.8,0.005,583.557695786,-82.289526007,0.005,104.31,1.0,2,-82.289526007,-83.7752
500,1.0,595.10888655,500.0,0.00333333,1.0,,299.999969474,1.0,100,-86.5605249049,24.6688,5.43914e-20,-88.4394,0.8,0.00333333,595.10888655,-86.5605249049,0.00333333,91.65,1.0,2,-86.5605249049,-84.7036
500,1.0,761.405428303,500.0,0.0025,1.0,,400.0,1.0,100,-81.0918594464,25.4422,5.4346e-20,-87.0359,0.8,0.0025,761.405428303,-81.0918594464,0.0025,106.53,1.0,2,-81.0918594464,-83.8007
500,1.0,1121.75869497,500.0,0.002,1.0,,500.000006643,1.0,100,-79.8148864571,27.2487,5.43187e-20,-86.2408,0.8,0.002,1121.75869497,-79.8148864571,0.002,105.96,1.0,1,-79.8148864571,-83.0035
500,1.0,1079.32221329,500.0,0.01,1.0,,100.0,1.0,100,-83.2402388555,32.6884,3.50449e-18,-90.6062,0.8,0.01,1079.32221329,-83.2402388555,0.01,97.73,1.0,2,-83.2402388555,-83.2402
500,1.0,580.734707974,500.0,0.005,1.0,,200.000000102,1.0,100,-84.1676984469,28.6696,2.1793e-19,-88.9125,0.8,0.005,580.734707974,-84.1676984469,0.005,98.41,1.0,2,-84.1676984469,-83.704
500,1.0,549.359349699,500.0,0.00333333,1.0,,299.999969474,1.0,100,-86.0496144784,27.0273,5.43914e-20,-88.7386,0.8,0.00333333,549.359349699,-86.0496144784,0.00333333,92.66,1.0,2,-86.0496144784,-84.4859
500,1.0,646.209166679,500.0,0.0025,1.0,,400.0,1.0,100,-87.0896492329,26.6282,5.4346e-20,-88.8198,0.8,0.0025,646.209166679,-87.0896492329,0.0025,91.45,1.0,2,-87.0896492329,-85.1368
500,1.0,675.168479491,500.0,0.002,1.0,,500.000006643,1.0,100,-84.2274114944,26.4777,5.43187e-20,-88.2491,0.8,0.002,675.168479491,-84.2274114944,0.002,99.68,1.0,1,-84.2274114944,-84.9549
500,1.0,595.26953951,500.0,0.01,1.0,,100.0,1.0,100,-83.7651837105,24.2758,3.50449e-18,-89.7627,0.8,0.01,595.26953951,-83.7651837105,0.01,99.78,1.0,2,-83.7651837105,-83.7652
500,1.0,613.583415678,500.0,0.005,1.0,,200.000000102,1.0,100,-83.7907216141,24.4619,2.1793e-19,-88.0188,0.8,0.005,613.583415678,-83.7907216141,0.005,102.37,1.0,2,-83.7907216141,-83.778
500,1.0,487.588094215,500.0,0.00333333,1.0,,299.999969474,1.0,100,-85.1537075598,23.6695,5.43914e-20,-87.6992,0.8,0.00333333,487.588094215,-85.1537075598,0.00333333,95.56,1.0,2,-85.1537075598,-84.2365
500,1.0,574.641761675,500.0,0.0025,1.0,,400.0,1.0,100,-83.9903903871,23.7154,5.4346e-20,-87.1738,0.8,0.0025,574.641761675,-83.9903903871,0.0025,102.52,1.0,2,-83.9903903871,-84.175
500,1.0,863.748123691,500.0,0.002,1.0,,500.000006643,1.0,100,-81.5938892829,24.9404,5.43187e-20,-86.3409,0.8,0.002,863.748123691,-81.5938892829,0.002,109.38,1.0,1,-81.5938892829,-83.6588
500,1.0,545.77036796,500.0,0.01,1.0,,100.0,1.0,100,-82.7473302046,23.2446,3.50449e-18,-88.7122,0.8,0.01,545.77036796,-82.7473302046,0.01,98.76,1.0,2,-82.7473302046,-82.7473
500,1.0,1198.74863157,500.0,0.005,1.0,,200.000000102,1.0,100,-82.0826783643,29.3879,2.1793e-19,-87.9638,0.8,0.005,1198.74863157,-82.0826783643,0.005,101.08,1.0,2,-82.0826783643,-82.415
500,1.0,303.745958589,500.0,0.00333333,1.0,,299.999969474,1.0,100,-88.1483687893,26.1401,5.43914e-20,-88.8567,0.8,0.00333333,303.745958589,-88.1483687893,0.00333333,81.59,1.0,2,-88.1483687893,-84.3261
500,1.0,1544.30114504,500.0,0.0025,1.0,,400.0,1.0,100,-76.8032170367,30.0883,5.4346e-20,-86.369,0.8,0.0025,1544.30114504,-76.8032170367,0.0025,115.28,1.0,2,-76.8032170367,-82.4454
500,1.0,568.928640713,500.0,0.002,1.0,,500.000006643,1.0,100,-82.8954808161,28.9296,5.43187e-20,-86.0448,0.8,0.002,568.928640713,-82.8954808161,0.002,98.91,1.0,1,-82.8954808161,-82.5354
500,1.0,927.652864975,500.0,0.01,1.0,,100.0,1.0,100,-79.3832807753,30.3047,3.50449e-18,-85.5612,0.8,0.01,927.652864975,-79.3832807753,0.01,116.66,1.0,2,-79.3832807753,-79.3833
500,1.0,622.676998754,500.0,0.005,1.0,,200.000000102,1.0,100,-82.3741185715,27.7426,2.1793e-19,-85.2472,0.8,0.005,622.676998754,-82.3741185715,0.005,102.81,1.0,2,-82.3741185715,-80.8787
500,1.0,662.745523185,500.0,0.00333333,1.0,,299.999969474,1.0,100,-78.0853817962,27.0839,5.43914e-20,-83.5144,0.8,0.00333333,662.745523185,-78.0853817962,0.00333333,109.8,1.0,2,-78.0853817962,-79.9476
500,1.0,1160.64645101,500.0,0.0025,1.0,,400.0,1.0,100,-82.6781463325,28.9623,5.4346e-20,-83.7192,0.8,0.0025,1160.64645101,-82.6781463325,0.0025,103.03,1.0,2,-82.6781463325,-80.6302
500,0.999982,544.185326057,500.0,0.00200002,1.0,4.75525e-12,500.000006643,1.0,100,-86.0163849506,27.99,1.91855e-17,-84.4703,0.8,0.002,544.185326057,-86.0163849506,0.00199996,95.39,1.00001,1,-86.0163849506,-81.7075
500,1.0,1049.53285933,500.0,0.01,1.0,,100.0,1.0,100,-84.0746614872,32.2341,3.50449e-18,-91.4472,0.8,0.01,1049.53285933,-84.0746614872,0.01,95.43,1.0,2,-84.0746614872,-84.0747
500,1.0,538.200352015,500.0,0.005,1.0,,200.000000102,1.0,100,-86.0999861953,28.0527,2.1793e-19,-90.3005,0.8,0.005,538.200352015,-86.0999861953,0.005,93.86,1.0,2,-86.0999861953,-85.0873
500,1.0,643.030044108,500.0,0.00333333,1.0,,299.999969474,1.0,100,-85.3942122967,27.1451,5.43914e-20,-89.4462,0.8,0.00333333,643.030044108,-85.3942122967,0.00333333,97.58,1.0,2,-85.3942122967,-85.1896
500,1.0,584.515274898,500.0,0.0025,1.0,,400.0,1.0,100,-86.2084272921,26.4103,5.4346e-20,-89.1306,0.8,0.0025,584.515274898,-86.2084272921,0.0025,94.9,1.0,2,-86.2084272921,-85.4443
500,1.0,621.122750942,500.0,0.002,1.0,,500.000006643,1.0,100,-85.7432554014,26.096,5.43187e-20,-88.8012,0.8,0.002,621.122750942,-85.7432554014,0.002,97.51,1.0,1,-85.7432554014,-85.5041
500,1.0,632.571047842,500.0,0.01,1.0,,100.0,1.0,100,-82.1838903171,25.0249,3.50449e-18,-88.2022,0.8,0.01,632.571047842,-82.1838903171,0.01,102.72,1.0,2,-82.1838903171,-82.1839
500,1.0,579.911062011,500.0,0.005,1.0,,200.000000102,1.0,100,-83.8045377545,24.5119,2.1793e-19,-87.2498,0.8,0.005,579.911062011,-83.8045377545,0.005,100.41,1.0,2,-83.8045377545,-82.9942
500,1.0,579.843503967,500.0,0.00333333,1.0,,299.999969474,1.0,100,-85.3251455185,24.3539,5.43914e-20,-87.2459,0.8,0.00333333,579.843503967,-85.3251455185,0.00333333,95.17,1.0,2,-85.3251455185,-83.7712
500,1.0,602.296778791,500.0,0.0025,1.0,,400.0,1.0,100,-88.786808812,24.4667,5.4346e-20,-88.0343,0.8,0.0025,602.296778791,-88.786808812,0.0025,85.02,1.0,2,-88.786808812,-85.0251
500,1.0,751.986009775,500.0,0.002,1.0,,500.000006643,1.0,100,-84.9285894017,25.0557,5.43187e-20,-87.7023,0.8,0.002,751.986009775,-84.9285894017,0.002,98.76,1.0,1,-84.9285894017,-85.0058
500,1.0,556.671267663,500.0,0.01,1.0,,100.0,1.0,100,-88.5959468215,23.4756,3.50449e-18,-94.689,0.8,0.01,556.671267663,-88.5959468215,0.01,87.79,1.0,2,-88.5959468215,-88.5959
500,1.0,1431.75034987,500.0,0.005,1.0,,200.000000102,1.0,100,-79.4801160734,31.7024,2.1793e-19,-88.8942,0.8,0.005,1431.75034987,-79.4801160734,0.005,101.89,1.0,2,-79.4801160734,-84.038
500,1.0,496.453623698,500.0,0.00333333,1.0,,299.999969474,1.0,100,-90.3513140107,29.0296,5.43914e-20,-90.1075,0.8,0.00333333,496.453623698,-90.3513140107,0.00333333,84.76,1.0,2,-90.3513140107,-86.1425
500,1.0,517.609464441,500.0,0.0025,1.0,,400.0,1.0,100,-87.3513120744,27.5757,5.4346e-20,-89.8785,0.8,0.0025,517.609464441,-87.3513120744,0.0025,88.68,1.0,2,-87.3513120744,-86.4447
500,0.999935,483.666060706,500.0,0.0020001,1.0,1.25797e-10,500.000043414,1.0,100,-86.9124164954,26.5356,5.03272e-16,-89.6095,0.8,0.002,483.666060706,-86.9124164954,0.00199987,87.36,1.00005,1,-86.9124164954,-86.5382
500,1.0,1251.45556353,500.0,0.01,1.0,,100.0,1.0,100,-80.3690564397,35.1986,3.50449e-18,-87.9641,0.8,0.01,1251.45556353,-80.3690564397,0.01,107.19,1.0,2,-80.3690564397,-80.369
500,1.0,789.639355141,500.0,0.005,1.0,,200.000000102,1.0,100,-83.9784293503,31.8371,2.1793e-19,-87.5442,0.8,0.005,789.639355141,-83.9784293503,0.005,99.5,1.0,2,-83.9784293503,-82.1737
500,1.0,451.346389114,500.0,0.00333333,1.0,,299.999969474,1.0,100,-87.1611895451,28.8133,5.43914e-20,-88.2212,0.8,0.00333333,451.346389114,-87.1611895451,0.00333333,86.96,1.0,2,-87.1611895451,-83.8362
500,1.0,687.136396145,500.0,0.0025,1.0,,400.0,1.0,100,-86.2328700246,28.1744,5.4346e-20,-88.2329,0.8,0.0025,687.136396145,-86.2328700246,0.0025,96.79,1.0,2,-86.2328700246,-84.4354
500,0.999977,1016.71927275,500.0,0.00200006,1.0,3.36694e-11,500.000067678,1.0,100,-76.6905211849,29.0852,1.34666e-16,-86.283,0.8,0.002,1016.71927275,-76.6905211849,0.00199995,119.04,1.00003,1,-76.6905211849,-82.8864
500,1.0,955.9198132,500.0,0.01,1.0,,100.0,1.0,100,-79.8478960103,30.763,3.50449e-18,-85.7553,0.8,0.01,955.9198132,-79.8478960103,0.01,117.87,1.0,2,-79.8478960103,-79.8479
500,1.0,767.317467582,500.0,0.005,1.0,,200.000000102,1.0,100,-82.8815691524,29.2456,2.1793e-19,-85.7116,0.8,0.005,767.317467582,-82.8815691524,0.005,104.09,1.0,2,-82.8815691524,-81.3647
500,1.0,559.021500014,500.0,0.00333333,1.0,,299.999969474,1.0,100,-86.0199899318,27.5589,5.43914e-20,-86.4657,0.8,0.00333333,559.021500014,-86.0199899318,0.00333333,94.07,1.0,2,-86.0199899318,-82.9165
500,1.0,859.779126201,500.0,0.0025,1.0,,400.0,1.0,100,-84.918833013,27.9851,5.4346e-20,-86.4908,0.8,0.0025,859.779126201,-84.918833013,0.0025,99.22,1.0,2,-84.918833013,-83.4171
500,1.0,542.613661751,500.0,0.002,1.0,,500.000006643,1.0,100,-83.0105763389,27.0924,5.43187e-20,-86.085,0.8,0.002,542.613661751,-83.0105763389,0.002,98.9,1.0,1,-83.0105763389,-83.3358
500,1.0,651.185754677,500.0,0.01,1.0,,100.0,1.0,100,-80.7111402658,25.3904,3.50449e-18,-86.8913,0.8,0.01,651.185754677,-80.7111402658,0.01,107.53,1.0,2,-80.7111402658,-80.7111
500,1.0,824.364458031,500.0,0.005,1.0,,200.000000102,1.0,100,-79.8376316663,27.0294,2.1793e-19,-84.6444,0.8,0.005,824.364458031,-79.8376316663,0.005,110.29,1.0,2,-79.8376316663,-80.2744
500,1.0,524.15320646,500.0,0.00333333,1.0,,299.999969474,1.0,100,-86.9390509053,25.8824,5.43914e-20,-86.0641,0.8,0.00333333,524.15320646,-86.9390509053,0.00333333,87.52,1.0,2,-86.9390509053,-82.4959
500,1.0,565.92362892,500.0,0.0025,1.0,,400.0,1.0,100,-86.4364209003,25.4048,5.4346e-20,-86.5711,0.8,0.0025,565.92362892,-86.4364209003,0.0025,94.11,1.0,2,-86.4364209003,-83.4811
500,1.0,673.228771251,500.0,0.002,1.0,,500.000006643,1.0,100,-82.7870329287,25.4892,5.43187e-20,-86.1061,0.8,0.002,673.228771251,-82.7870329287,0.002,105.43,1.0,1,-82.7870329287,-83.3423
500,1.0,531.718823582,500.0,0.01,1.0,,100.0,1.0,100,-84.7032857089,22.9434,3.50449e-18,-90.7045,0.8,0.01,531.718823582,-84.7032857089,0.01,95.56,1.0,2,-84.7032857089,-84.7033
500,1.0,672.472460862,500.0,0.005,1.0,,200.000000102,1.0,100,-83.4163155448,24.4231,2.1793e-19,-88.3715,0.8,0.005,672.472460862,-83.4163155448,0.005,103.15,1.0,2,-83.4163155448,-84.0598
500,1.0,660.040859148,500.0,0.00333333,1.0,,299.999969474,1.0,100,-80.6692176222,24.8602,5.43914e-20,-86.4501,0.8,0.00333333,660.040859148,-80.6692176222,0.00333333,107.46,1.0,2,-80.6692176222,-82.9296
500,1.0,624.672933101,500.0,0.0025,1.0,,400.0,1.0,100,-80.9615825974,24.8768,5.4346e-20,-85.4864,0.8,0.0025,624.672933101,-80.9615825974,0.0025,106.79,1.0,2,-80.9615825974,-82.4376
500,1.0,637.248335034,500.0,0.002,1.0,,500.000006643,1.0,100,-86.3746170185,24.9747,5.43187e-20,-85.952,0.8,0.002,637.248335034,-86.3746170185,0.002,95.13,1.0,1,-86.3746170185,-83.225
500,1.0,678.697721105,500.0,0.01,1.0,,100.0,1.0,100,-85.4191572046,25.9212,3.50449e-18,-91.2924,0.8,0.01,678.697721105,-85.4191572046,0.01,98.84,1.0,2,-85.4191572046,-85.4192
500,1.0,568.065418235,500.0,0.005,1.0,,200.000000102,1.0,100,-84.9930630421,24.8434,2.1793e-19,-89.3591,0.8,0.005,568.065418235,-84.9930630421,0.005,93.56,1.0,2,-84.9930630421,-85.2061
500,1.0,931.705189276,500.0,0.00333333,1.0,,299.999969474,1.0,100,-83.1302430017,26.8306,5.43914e-20,-87.9253,0.8,0.00333333,931.705189276,-83.1302430017,0.00333333,106.29,1.0,2,-83.1302430017,-84.5142
500,1.0,570.776924657,500.0,0.0025,1.0,,400.0,1.0,100,-85.4647257591,26.1027,5.4346e-20,-87.8904,0.8,0.0025,570.776924657,-85.4647257591,0.0025,93.43,1.0,2,-85.4647257591,-84.7518
500,1.0,1169.65423046,500.0,0.002,1.0,,500.000006643,1.0,100,-80.3804765608,27.9236,5.43187e-20,-87.3723,0.8,0.002,1169.65423046,-80.3804765608,0.002,106.49,1.0,1,-80.3804765608,-83.8775
500,1.0,558.001469036,500.0,0.01,1.0,,100.0,1.0,100,-84.271473825,23.5036,3.50449e-18,-90.4046,0.8,0.01,558.001469036,-84.271473825,0.01,101.18,1.0,2,-84.271473825,-84.2715
500,1.0,540.877020724,500.0,0.005,1.0,,200.000000102,1.0,100,-84.2969654722,23.3226,2.1793e-19,-88.621,0.8,0.005,540.877020724,-84.2969654722,0.005,97.84,1.0,2,-84.2969654722,-84.2842
500,1.0,792.337878588,500.0,0.00333333,1.0,,299.999969474,1.0,100,-83.7191829113,24.9834,5.43914e-20,-87.6368,0.8,0.00333333,792.337878588,-83.7191829113,0.00333333,106.28,1.0,2,-83.7191829113,-84.0959
500,1.0,592.230622194,500.0,0.0025,1.0,,400.0,1.0,100,-81.7399322478,24.8143,5.4346e-20,-86.5735,0.8,0.0025,592.230622194,-81.7399322478,0.0025,103.76,1.0,2,-81.7399322478,-83.5069
500,0.999989,843.072627186,500.0,0.00200002,1.0,3.51008e-12,500.000030907,1.0,100,-82.5478940241,25.6841,1.4028e-17,-86.0579,0.8,0.002,843.072627186,-82.5478940241,0.00199998,99.84,1.00001,1,-82.5478940241,-83.3151
500,1.0,620.831042521,500.0,0.01,1.0,,100.0,1.0,100,-83.1319794977,24.7916,3.50449e-18,-89.1051,0.8,0.01,620.831042521,-83.1319794977,0.01,102.2,1.0,2,-83.1319794977,-83.132
500,1.0,462.341531612,500.0,0.005,1.0,,200.000000102,1.0,100,-86.9441615791,23.2337,2.1793e-19,-89.3438,0.8,0.005,462.341531612,-86.9441615791,0.005,87.46,1.0,2,-86.9441615791,-85.0381
500,1.0,556.167720687,500.0,0.00333333,1.0,,299.999969474,1.0,100,-83.921366289,23.317,5.43914e-20,-88.1814,0.8,0.00333333,556.167720687,-83.921366289,0.00333333,100.98,1.0,2,-83.921366289,-84.6658
500,1.0,896.661775721,500.0,0.0025,1.0,,400.0,1.0,100,-82.7836166298,25.1068,5.4346e-20,-87.2579,0.8,0.0025,896.661775721,-82.7836166298,0.0025,107.19,1.0,2,-82.7836166298,-84.1953
500,1.0,515.328826165,500.0,0.002,1.0,,500.000006643,1.0,100,-83.5414014821,24.6248,5.43187e-20,-86.8038,0.8,0.002,515.328826165,-83.5414014821,0.002,96.0,1.0,1,-83.5414014821,-84.0645
500,1.0,555.233855685,500.0,0.01,1.0,,100.0,1.0,100,-84.4599778859,23.4453,3.50449e-18,-90.2935,0.8,0.01,555.233855685,-84.4599778859,0.01,96.91,1.0,2,-84.4599778859,-84.46
500,1.0,1209.28955798,500.0,0.005,1.0,,200.000000102,1.0,100,-80.8674794222,29.6085,2.1793e-19,-87.4502,0.8,0.005,1209.28955798,-80.8674794222,0.005,107.59,1.0,2,-80.8674794222,-82.6637
500,1.0,554.088429215,500.0,0.00333333,1.0,,299.999969474,1.0,100,-86.0995771722,27.7474,5.43914e-20,-87.7171,0.8,0.00333333,554.088429215,-86.0995771722,0.00333333,95.42,1.0,2,-86.0995771722,-83.809
500,1.0,575.305612001,500.0,0.0025,1.0,,400.0,1.0,100,-85.5846521435,26.8406,5.4346e-20,-87.6374,0.8,0.0025,575.305612001,-85.5846521435,0.0025,97.96,1.0,2,-85.5846521435,-84.2529
500,1.0,666.534024626,500.0,0.002,1.0,,500.000006643,1.0,100,-83.9064997813,26.6144,5.43187e-20,-87.2109,0.8,0.002,666.534024626,-83.9064997813,0.002,99.59,1.0,1,-83.9064997813,-84.1836
500,1.0,727.105609461,500.0,0.01,1.0,,100.0,1.0,100,-81.919774294,26.8297,3.50449e-18,-88.2204,0.8,0.01,727.105609461,-81.919774294,0.01,101.96,1.0,2,-81.919774294,-81.9198
500,1.0,632.141269764,500.0,0.005,1.0,,200.000000102,1.0,100,-82.0241253418,25.939,2.1793e-19,-86.4272,0.8,0.005,632.141269764,-82.0241253418,0.005,108.47,1.0,2,-82.0241253418,-81.972
500,1.0,672.453444272,500.0,0.00333333,1.0,,299.999969474,1.0,100,-79.8597841887,25.9124,5.43914e-20,-84.9056,0.8,0.00333333,672.453444272,-79.8597841887,0.00333333,107.79,1.0,2,-79.8597841887,-81.2679
500,1.0,440.55199507,500.0,0.0025,1.0,,400.0,1.0,100,-88.3935629331,24.9429,5.4346e-20,-86.1996,0.8,0.0025,440.55199507,-88.3935629331,0.0025,91.35,1.0,2,-88.3935629331,-83.0493
500,1.0,530.64819913,500.0,0.002,1.0,,500.000006643,1.0,100,-84.4881138798,24.5585,5.43187e-20,-86.1548,0.8,0.002,530.64819913,-84.4881138798,0.002,95.53,1.0,1,-84.4881138798,-83.3371
500,1.0,965.395504995,500.0,0.01,1.0,,100.0,1.0,100,-83.7766442172,30.9151,3.50449e-18,-90.0591,0.8,0.01,965.395504995,-83.7766442172,0.01,98.48,1.0,2,-83.7766442172,-83.7766
500,1.0,530.882614342,500.0,0.005,1.0,,200.000000102,1.0,100,-83.0665488419,27.2173,2.1793e-19,-87.864,0.8,0.005,530.882614342,-83.0665488419,0.005,102.47,1.0,2,-83.0665488419,-83.4216
500,1.0,486.640048858,500.0,0.00333333,1.0,,299.999969474,1.0,100,-88.8829509555,25.7114,5.43914e-20,-88.8692,0.8,0.00333333,486.640048858,-88.8829509555,0.00333333,89.62,1.0,2,-88.8829509555,-85.2421
500,1.0,847.948025367,500.0,0.0025,1.0,,400.0,1.0,100,-83.7558975208,26.5723,5.4346e-20,-88.0117,0.8,0.0025,847.948025367,-83.7558975208,0.0025,102.68,1.0,2,-83.7558975208,-84.8705
500,1.0,1342.87319809,500.0,0.002,1.0,,500.000006643,1.0,100,-75.9923018269,29.0408,5.43187e-20,-86.5038,0.8,0.002,1342.87319809,-75.9923018269,0.002,114.89,1.0,1,-75.9923018269,-83.0949
500,1.0,1282.35429682,500.0,0.01,1.0,,100.0,1.0,100,-80.0957218815,35.6305,3.50449e-18,-87.7606,0.8,0.01,1282.35429682,-80.0957218815,0.01,103.78,1.0,2,-80.0957218815,-80.0957
500,1.0,547.80755118,500.0,0.005,1.0,,200.000000102,1.0,100,-89.0505031884,30.4299,2.1793e-19,-89.993,0.8,0.005,547.80755118,-89.0505031884,0.005,90.85,1.0,2,-89.0505031884,-84.5731
500,1.0,1003.99706921,500.0,0.00333333,1.0,,299.999969474,1.0,100,-82.5599632975,30.8146,5.43914e-20,-88.3274,0.8,0.00333333,1003.99706921,-82.5599632975,0.00333333,99.38,1.0,2,-82.5599632975,-83.9021
500,1.0,742.029064488,500.0,0.0025,1.0,,400.0,1.0,100,-82.6030832289,29.9353,5.4346e-20,-87.4098,0.8,0.0025,742.029064488,-82.6030832289,0.0025,107.45,1.0,2,-82.6030832289,-83.5773
500,1.0,652.362276231,500.0,0.002,1.0,,500.000006643,1.0,100,-83.0637633946,29.0879,5.43187e-20,-86.9025,0.8,0.002,652.362276231,-83.0637633946,0.002,99.85,1.0,1,-83.0637633946,-83.4746
500,1.0,762.531795951,500.0,0.01,1.0,,100.0,1.0,100,-83.1957446242,27.4756,3.50449e-18,-89.1665,0.8,0.01,762.531795951,-83.1957446242,0.01,100.06,1.0,2,-83.1957446242,-83.1957
500,1.0,1248.34485991,500.0,0.005,1.0,,200.000000102,1.0,100,-82.9325906475,31.55,2.1793e-19,-88.5331,0.8,0.005,1248.34485991,-82.9325906475,0.005,103.63,1.0,2,-82.9325906475,-83.0642
500,1.0,744.232268501,500.0,0.00333333,1.0,,299.999969474,1.0,100,-83.4935418314,30.1536,5.43914e-20,-87.6726,0.8,0.00333333,744.232268501,-83.4935418314,0.00333333,102.35,1.0,2,-83.4935418314,-83.2073
500,1.0,714.761035417,500.0,0.0025,1.0,,400.0,1.0,100,-85.2384464289,29.319,5.4346e-20,-87.5822,0.8,0.0025,714.761035417,-85.2384464289,0.0025,96.88,1.0,2,-85.2384464289,-83.7151
500,1.0,872.112730538,500.0,0.002,1.0,,500.000006643,1.0,100,-82.1479633457,29.3386,5.43187e-20,-86.8605,0.8,0.002,872.112730538,-82.1479633457,0.002,104.59,1.0,1,-82.1479633457,-83.4017
500,1.0,680.955278365,500.0,0.01,1.0,,100.0,1.0,100,-85.035824062,25.9643,3.50449e-18,-91.4265,0.8,0.01,680.955278365,-85.035824062,0.01,92.83,1.0,2,-85.035824062,-85.0358
500,1.0,794.494578233,500.0,0.005,1.0,,200.000000102,1.0,100,-84.0010573151,27.0299,2.1793e-19,-89.0374,0.8,0.005,794.494578233,-84.0010573151,0.005,103.83,1.0,2,-84.0010573151,-84.5184
500,1.0,1062.75912339,500.0,0.00333333,1.0,,299.999969474,1.0,100,-80.9130918861,28.9944,5.43914e-20,-87.0063,0.8,0.00333333,1062.75912339,-80.9130918861,0.00333333,109.3,1.0,2,-80.9130918861,-83.3167
500,1.0,1428.88694365,500.0,0.0025,1.0,,400.0,1.0,100,-77.2141157272,31.4824,5.4346e-20,-85.5098,0.8,0.0025,1428.88694365,-77.2141157272,0.0025,119.28,1.0,2,-77.2141157272,-81.791
