MinVanillaIw,MaxVanillaIw,J,ESSRenyi,BatchSize,AvgVanillaIw,AvgEpLen,Delta,MinNormIw,VarJ,Bound,VarVanillaIw,ESSClassic,VanillaAvgRet,AvgRet,VarRet,IterType,eRenyi2,EpsThisIter,AvgDiscRet,MaxNormIw,AvgNormIw,VarDiscRet,VarNormIw
1.0,1.0,4664.32,500.0,500,1.0,500.0,0.4,0.01,10.3923,4091.27,,100.0,4664.31972551,4664.31972551,109.090320017,2,1.0,100,4664.31972551,0.01,0.01,109.090320017,3.50449e-18
1.0,1.0,4664.24,500.0,500,1.0,500.0,0.4,0.005,10.2241,4258.96,,200.000000102,4664.16152381,4664.16152381,102.074938361,2,1.0,100,4664.16152381,0.005,0.005,102.074938361,2.1793e-19
1.0,1.0,4663.14,500.0,500,1.0,500.0,0.4,0.00333333,11.2707,4332.23,,299.999969474,4660.94851538,4660.94851538,166.457110707,2,1.0,100,4660.94851538,0.00333333,0.00333333,166.457110707,5.43914e-20
1.0,1.0,4663.27,500.0,500,1.0,500.0,0.4,0.0025,11.0163,4376.69,,400.0,4663.64439229,4663.64439229,105.213458486,2,1.0,100,4663.64439229,0.0025,0.0025,105.213458486,5.4346e-20
0.96628,1.03529,4663.08,499.940521641,500,1.00022,500.0,0.4,0.00193214,11.0295,4406.74,0.000107469,499.946273073,4662.14203969,4662.14203969,127.225440123,1,1.00012,100,4662.14203969,0.00207014,0.002,127.225440123,4.29689e-10
1.0,1.0,4664.91,500.0,500,1.0,500.0,0.4,0.01,11.607,4091.76,,100.0,4664.91291325,4664.91291325,136.082889059,2,1.0,100,4664.91291325,0.01,0.01,136.082889059,3.50449e-18
1.0,1.0,4654.48,500.0,500,1.0,498.08,0.4,0.005,127.609,4249.2,,200.000000102,4644.04848963,4644.04848963,32541.2682683,2,1.0,100,4644.04848963,0.005,0.005,32541.2682683,2.1793e-19
1.0,1.0,4657.51,500.0,500,1.0,500.0,0.4,0.00333333,104.477,4326.61,,299.999969474,4663.58181985,4663.58181985,124.202259719,2,1.0,100,4663.58181985,0.00333333,0.00333333,124.202259719,5.43914e-20
1.0,1.0,4659.27,500.0,500,1.0,500.0,0.4,0.0025,90.6513,4372.7,,400.0,4664.54316219,4664.54316219,88.0809037339,2,1.0,100,4664.54316219,0.0025,0.0025,88.0809037339,5.4346e-20
0.534977,1.21512,4660.7,496.349715395,500,1.00555,499.21,0.4,0.00106405,50.315,4403.44,0.00675515,496.688598711,4654.70690116,4654.70690116,6663.92423237,1,1.00735,100,4654.70690116,0.00241682,0.002,6663.92423237,2.6723e-08
1.0,1.0,4664.24,500.0,500,1.0,500.0,0.4,0.01,10.7054,4091.07,,100.0,4664.24296056,4664.24296056,115.763706448,2,1.0,100,4664.24296056,0.01,0.01,115.763706448,3.50449e-18
1.0,1.0,4663.65,500.0,500,1.0,500.0,0.4,0.005,10.8439,4258.35,,200.000000102,4663.04937945,4663.04937945,121.070835828,2,1.0,100,4663.04937945,0.005,0.005,121.070835828,2.1793e-19
1.0,1.0,4661.12,500.0,500,1.0,499.23,0.4,0.00333333,46.3839,4330.2,,299.999969474,4656.0763749,4656.0763749,6243.46373751,2,1.0,100,4656.0763749,0.00333333,0.00333333,6243.46373751,5.43914e-20
1.0,1.0,4661.08,500.0,500,1.0,500.0,0.4,0.0025,40.5672,4374.49,,400.0,4660.95423625,4660.95423625,129.662291526,2,1.0,100,4660.95423625,0.0025,0.0025,129.662291526,5.4346e-20
0.736646,1.08582,4662.05,499.121067951,500,0.998989,500.0,0.4,0.00147478,28.0088,4405.49,0.00201827,498.992729363,4663.50726786,4663.50726786,135.226251096,1,1.00176,100,4663.50726786,0.00217385,0.002,135.226251096,8.08941e-09
1.0,1.0,4662.21,500.0,500,1.0,500.0,0.4,0.01,13.3507,4089.06,,100.0,4662.20748042,4662.20748042,180.040459325,2,1.0,100,4662.20748042,0.01,0.01,180.040459325,3.50449e-18
1.0,1.0,4662.89,500.0,500,1.0,500.0,0.4,0.005,12.4051,4257.62,,200.000000102,4663.57901853,4663.57901853,129.890941521,2,1.0,100,4663.57901853,0.005,0.005,129.890941521,2.1793e-19
1.0,1.0,4662.38,500.0,500,1.0,500.0,0.4,0.00333333,12.9258,4331.46,,299.999969474,4661.36858678,4661.36858678,193.845733967,2,1.0,100,4661.36858678,0.00333333,0.00333333,193.845733967,5.43914e-20
1.0,1.0,4663.18,500.0,500,1.0,500.0,0.4,0.0025,12.1793,4376.59,,400.0,4665.5705816,4665.5705816,85.3582493621,2,1.0,100,4665.5705816,0.0025,0.0025,85.3582493621,5.4346e-20
0.943075,1.05713,4663.71,499.86938075,500,1.00014,500.0,0.4,0.00188588,11.7055,4407.34,0.000300048,499.850212239,4665.46921258,4665.46921258,100.822484454,1,1.00026,100,4665.46921258,0.00211395,0.002,100.822484454,1.19984e-09
1.0,1.0,4662.93,500.0,500,1.0,500.0,0.4,0.01,10.1912,4089.83,,100.0,4662.93127908,4662.93127908,104.909786772,2,1.0,100,4662.93127908,0.01,0.01,104.909786772,3.50449e-18
1.0,1.0,4663.19,500.0,500,1.0,500.0,0.4,0.005,10.6668,4257.94,,200.000000102,4663.44051569,4663.44051569,124.818343026,2,1.0,100,4663.44051569,0.005,0.005,124.818343026,2.1793e-19
1.0,1.0,4663.38,500.0,500,1.0,500.0,0.4,0.00333333,10.6667,4332.46,,299.999969474,4663.77967229,4663.77967229,114.689064373,2,1.0,100,4663.77967229,0.00333333,0.00333333,114.689064373,5.43914e-20
1.0,1.0,4663.21,500.0,500,1.0,500.0,0.4,0.0025,11.2898,4376.62,,400.0,4662.68915196,4662.68915196,169.836854255,2,1.0,100,4662.68915196,0.0025,0.0025,169.836854255,5.4346e-20
0.952054,1.06344,4663.33,499.875338172,500,0.999549,500.0,0.4,0.00190497,11.1641,4406.97,0.000270433,499.864883322,4663.51152557,4663.51152557,125.92747611,1,1.00025,100,4663.51152557,0.00212784,0.002,125.92747611,1.08271e-09
1.0,1.0,4652.96,500.0,500,1.0,498.95,0.4,0.01,103.171,4079.85,,100.0,4652.96300431,4652.96300431,10751.8645741,2,1.0,100,4652.96300431,0.01,0.01,10751.8645741,3.50449e-18
1.0,1.0,4658.14,500.0,500,1.0,500.0,0.4,0.005,73.5681,4252.89,,200.000000102,4663.31310213,4663.31310213,127.906326395,2,1.0,100,4663.31310213,0.005,0.005,127.906326395,2.1793e-19
1.0,1.0,4659.64,500.0,500,1.0,500.0,0.4,0.00333333,60.5574,4328.74,,299.999969474,4662.63686686,4662.63686686,165.203376029,2,1.0,100,4662.63686686,0.00333333,0.00333333,165.203376029,5.43914e-20
1.0,1.0,4660.93,500.0,500,1.0,500.0,0.4,0.0025,52.7335,4374.37,,400.0,4664.81374038,4664.81374038,102.660778992,2,1.0,100,4664.81374038,0.0025,0.0025,102.660778992,5.4346e-20
0.636684,1.0884,4662.0,498.564798504,500,1.00015,500.0,0.4,0.00127317,31.4903,4405.32,0.00278238,498.615998057,4661.98063688,4661.98063688,160.20963055,1,1.00288,100,4661.98063688,0.00217646,0.002,160.20963055,1.11261e-08
1.0,1.0,4663.87,500.0,500,1.0,500.0,0.4,0.01,10.8696,4090.79,,100.0,4663.87281508,4663.87281508,119.341397022,2,1.0,100,4663.87281508,0.01,0.01,119.341397022,3.50449e-18
1.0,1.0,4662.89,500.0,500,1.0,500.0,0.4,0.005,11.3155,4257.62,,200.000000102,4661.9048974,4661.9048974,137.370211314,2,1.0,100,4661.9048974,0.005,0.005,137.370211314,2.1793e-19
1.0,1.0,4663.42,500.0,500,1.0,500.0,0.4,0.00333333,10.7973,4332.52,,299.999969474,4664.48305665,4664.48305665,92.8956383602,2,1.0,100,4664.48305665,0.00333333,0.00333333,92.8956383602,5.43914e-20
1.0,1.0,4663.7,500.0,500,1.0,500.0,0.4,0.0025,11.102,4377.13,,400.0,4664.55406384,4664.55406384,143.752185477,2,1.0,100,4664.55406384,0.0025,0.0025,143.752185477,5.4346e-20
0.928911,1.08128,4663.83,499.830005764,500,1.00151,500.0,0.4,0.00185503,11.0387,4407.46,0.000399035,499.801535793,4663.93776386,4663.93776386,131.904532962,1,1.00034,100,4663.93776386,0.00215931,0.002,131.904532962,1.59134e-09
1.0,1.0,4664.23,500.0,500,1.0,500.0,0.4,0.01,10.7727,4091.14,,100.0,4664.22768321,4664.22768321,117.222695907,2,1.0,100,4664.22768321,0.01,0.01,117.222695907,3.50449e-18
1.0,1.0,4663.5,500.0,500,1.0,500.0,0.4,0.005,10.8015,4258.25,,200.000000102,4662.77029675,4662.77029675,117.406976296,2,1.0,100,4662.77029675,0.005,0.005,117.406976296,2.1793e-19
1.0,1.0,4663.83,500.0,500,1.0,500.0,0.4,0.00333333,11.2036,4332.91,,299.999969474,4664.48832447,4664.48832447,144.006648663,2,1.0,100,4664.48832447,0.00333333,0.00333333,144.006648663,5.43914e-20
1.0,1.0,4663.91,500.0,500,1.0,500.0,0.4,0.0025,11.6062,4377.33,,400.0,4664.16488508,4664.16488508,163.804720236,2,1.0,100,4664.16488508,0.0025,0.0025,163.804720236,5.4346e-20
0.86325,1.061,4664.04,499.794984515,500,1.00102,500.0,0.4,0.00172474,11.2421,4407.66,0.000492321,499.755180171,4664.07717374,4664.07717374,115.127839367,1,1.00041,100,4664.07717374,0.00211984,0.002,115.127839367,1.96528e-09
1.0,1.0,4661.4,500.0,500,1.0,500.0,0.4,0.01,14.808,4088.24,,100.0,4661.40179092,4661.40179092,221.492700499,2,1.0,100,4661.40179092,0.01,0.01,221.492700499,3.50449e-18
1.0,1.0,4662.15,500.0,500,1.0,500.0,0.4,0.005,13.8865,4256.86,,200.000000102,4662.88956507,4662.88956507,166.954093142,2,1.0,100,4662.88956507,0.005,0.005,166.954093142,2.1793e-19
1.0,1.0,4662.63,500.0,500,1.0,500.0,0.4,0.00333333,13.2012,4331.71,,299.999969474,4663.58967074,4663.58967074,137.123343766,2,1.0,100,4663.58967074,0.00333333,0.00333333,137.123343766,5.43914e-20
1.0,1.0,4663.39,500.0,500,1.0,500.0,0.4,0.0025,12.5202,4376.81,,400.0,4665.673353,4665.673353,98.2364114102,2,1.0,100,4665.673353,0.0025,0.0025,98.2364114102,5.4346e-20
0.889047,1.06365,4663.31,499.733054183,500,1.0006,500.0,0.4,0.00177703,12.4587,4406.91,0.000605407,499.698334197,4662.29871894,4662.29871894,184.261954666,1,1.00053,100,4662.29871894,0.00212602,0.002,184.261954666,2.41872e-09
1.0,1.0,4662.58,500.0,500,1.0,500.0,0.4,0.01,10.9148,4089.78,,100.0,4662.58157152,4662.58157152,120.337094388,2,1.0,100,4662.58157152,0.01,0.01,120.337094388,3.50449e-18
1.0,1.0,4663.66,500.0,500,1.0,500.0,0.4,0.005,11.0221,4258.61,,200.000000102,4664.72896779,4664.72896779,122.763688247,2,1.0,100,4664.72896779,0.005,0.005,122.763688247,2.1793e-19
1.0,1.0,4663.81,500.0,500,1.0,500.0,0.4,0.00333333,10.7718,4332.89,,299.999969474,4664.12515852,4664.12515852,106.03277504,2,1.0,100,4664.12515852,0.00333333,0.00333333,106.03277504,5.43914e-20
1.0,1.0,4663.78,500.0,500,1.0,500.0,0.4,0.0025,11.1777,4377.19,,400.0,4663.67156554,4663.67156554,153.184685096,2,1.0,100,4663.67156554,0.0025,0.0025,153.184685096,5.4346e-20
0.952698,1.04144,4663.62,499.907749034,500,1.00076,500.0,0.4,0.00190394,10.9921,4407.26,0.000200276,499.900237086,4662.72841191,4662.72841191,113.343043705,1,1.00018,100,4662.72841191,0.00208129,0.002,113.343043705,7.99882e-10
1.0,1.0,4662.46,500.0,500,1.0,500.0,0.4,0.01,12.3279,4089.35,,100.0,4662.46132102,4662.46132102,153.511447602,2,1.0,100,4662.46132102,0.01,0.01,153.511447602,3.50449e-18
1.0,1.0,4663.45,500.0,500,1.0,500.0,0.4,0.005,11.2265,4258.19,,200.000000102,4664.43163804,4664.43163804,99.1435017557,2,1.0,100,4664.43163804,0.005,0.005,99.1435017557,2.1793e-19
1.0,1.0,4664.14,500.0,500,1.0,500.0,0.4,0.00333333,10.7299,4333.25,,299.999969474,4665.52567959,4665.52567959,91.3514323839,2,1.0,100,4665.52567959,0.00333333,0.00333333,91.3514323839,5.43914e-20
1.0,1.0,4663.76,500.0,500,1.0,500.0,0.4,0.0025,10.9173,4377.17,,400.0,4662.62229537,4662.62229537,130.947857596,2,1.0,100,4662.62229537,0.0025,0.0025,130.947857596,5.4346e-20
0.939451,1.04755,4663.89,499.902088746,500,1.00059,500.0,0.4,0.00187779,10.8595,4407.53,0.000207543,499.896559893,4664.14221801,4664.14221801,125.344062045,1,1.0002,100,4664.14221801,0.00209386,0.002,125.344062045,8.29188e-10
1.0,1.0,4665.7,500.0,500,1.0,500.0,0.4,0.01,10.1077,4092.78,,100.0,4665.70296629,4665.70296629,103.19694879,2,1.0,100,4665.70296629,0.01,0.01,103.19694879,3.50449e-18
1.0,1.0,4664.14,500.0,500,1.0,500.0,0.4,0.005,11.9406,4258.97,,200.000000102,4662.57357519,4662.57357519,179.892044282,2,1.0,100,4662.57357519,0.005,0.005,179.892044282,2.1793e-19
1.0,1.0,4663.38,500.0,500,1.0,500.0,0.4,0.00333333,11.2174,4332.5,,299.999969474,4661.86164239,4661.86164239,89.7810360207,2,1.0,100,4661.86164239,0.00333333,0.00333333,89.7810360207,5.43914e-20
1.0,1.0,4663.26,500.0,500,1.0,500.0,0.4,0.0025,11.6644,4376.7,,400.0,4662.88683528,4662.88683528,168.237399785,2,1.0,100,4662.88683528,0.0025,0.0025,168.237399785,5.4346e-20
0.947286,1.05593,4663.14,499.852402878,500,0.999184,500.0,0.4,0.00189612,11.3965,4406.8,0.000352338,499.823796679,4662.31599279,4662.31599279,115.542751871,1,1.0003,100,4662.31599279,0.00211358,0.002,115.542751871,1.41166e-09
1.0,1.0,4663.38,500.0,500,1.0,500.0,0.4,0.01,11.8547,4090.38,,100.0,4663.38231742,4663.38231742,141.952528403,2,1.0,100,4663.38231742,0.01,0.01,141.952528403,3.50449e-18
1.0,1.0,4663.33,500.0,500,1.0,500.0,0.4,0.005,10.8442,4258.15,,200.000000102,4663.28449499,4663.28449499,95.6142606315,2,1.0,100,4663.28449499,0.005,0.005,95.6142606315,2.1793e-19
1.0,1.0,4663.02,500.0,500,1.0,500.0,0.4,0.00333333,11.2128,4332.12,,299.999969474,4662.39932642,4662.39932642,142.834655346,2,1.0,100,4662.39932642,0.00333333,0.00333333,142.834655346,5.43914e-20
1.0,1.0,4663.36,500.0,500,1.0,500.0,0.4,0.0025,11.1656,4376.79,,400.0,4664.37373381,4664.37373381,121.341038138,2,1.0,100,4664.37373381,0.0025,0.0025,121.341038138,5.4346e-20
0.918094,1.03726,4663.28,499.861815029,500,0.999828,500.0,0.4,0.0018365,10.9734,4406.93,0.000300596,499.849987939,4662.63757301,4662.63757301,114.988542984,1,1.00028,100,4662.63757301,0.00207488,0.002,114.988542984,1.2028e-09
1.0,1.0,4662.09,500.0,500,1.0,500.0,0.4,0.01,11.4062,4089.25,,100.0,4662.09204867,4662.09204867,131.415251497,2,1.0,100,4662.09204867,0.01,0.01,131.415251497,3.50449e-18
1.0,1.0,4662.39,500.0,500,1.0,500.0,0.4,0.005,10.7956,4257.24,,200.000000102,4662.68564635,4662.68564635,103.852100623,2,1.0,100,4662.68564635,0.005,0.005,103.852100623,2.1793e-19
1.0,1.0,4663.17,500.0,500,1.0,500.0,0.4,0.00333333,10.5479,4332.26,,299.999969474,4664.74265849,4664.74265849,97.969524854,2,1.0,100,4664.74265849,0.00333333,0.00333333,97.969524854,5.43914e-20
1.0,1.0,4663.49,500.0,500,1.0,500.0,0.4,0.0025,10.5062,4376.91,,400.0,4664.45897075,4664.45897075,107.579382024,2,1.0,100,4664.45897075,0.0025,0.0025,107.579382024,5.4346e-20
0.962481,1.03716,4663.5,499.929020946,500,0.999408,500.0,0.4,0.0019261,10.5632,4407.16,0.000155906,499.922539765,4663.32834679,4663.32834679,122.957118305,1,1.00014,100,4663.32834679,0.00207556,0.002,122.957118305,6.24363e-10
1.0,1.0,4660.57,500.0,500,1.0,500.0,0.4,0.01,12.2984,4087.42,,100.0,4660.56845101,4660.56845101,152.778997786,2,1.0,100,4660.56845101,0.01,0.01,152.778997786,3.50449e-18
1.0,1.0,4661.6,500.0,500,1.0,500.0,0.4,0.005,12.1817,4256.3,,200.000000102,4662.62846316,4662.62846316,144.862258718,2,1.0,100,4662.62846316,0.005,0.005,144.862258718,2.1793e-19
1.0,1.0,4662.91,500.0,500,1.0,500.0,0.4,0.00333333,11.7824,4331.99,,299.999969474,4665.52823614,4665.52823614,110.50099731,2,1.0,100,4665.52823614,0.00333333,0.00333333,110.50099731,5.43914e-20
1.0,1.0,4661.15,500.0,500,1.0,499.24,0.4,0.0025,37.5482,4374.56,,400.0,4655.85629382,4655.85629382,5238.08072983,2,1.0,100,4655.85629382,0.0025,0.0025,5238.08072983,5.4346e-20
0.652606,1.09713,4662.41,499.039709688,500,0.999711,500.0,0.4,0.00130559,23.7971,4405.84,0.00213314,498.936988626,4664.53971729,4664.53971729,97.1164980537,1,1.00192,100,4664.53971729,0.0021949,0.002,97.1164980537,8.53749e-09
1.0,1.0,4663.93,500.0,500,1.0,500.0,0.4,0.01,11.4162,4090.78,,100.0,4663.93377381,4663.93377381,131.6471892,2,1.0,100,4663.93377381,0.01,0.01,131.6471892,3.50449e-18
1.0,1.0,4664.02,500.0,500,1.0,500.0,0.4,0.005,10.8941,4258.74,,200.000000102,4664.11015636,4664.11015636,108.09720199,2,1.0,100,4664.11015636,0.005,0.005,108.09720199,2.1793e-19
1.0,1.0,4663.67,500.0,500,1.0,500.0,0.4,0.00333333,11.5356,4332.76,,299.999969474,4662.98018391,4662.98018391,162.751735602,2,1.0,100,4662.98018391,0.00333333,0.00333333,162.751735602,5.43914e-20
1.0,1.0,4663.73,500.0,500,1.0,500.0,0.4,0.0025,10.9895,4377.15,,400.0,4663.89635422,4663.89635422,84.6798712939,2,1.0,100,4663.89635422,0.0025,0.0025,84.6798712939,5.4346e-20
0.955533,1.04694,4663.88,499.927054558,500,0.999534,500.0,0.4,0.00191196,10.8345,4407.53,0.000166744,499.916724957,4664.25288526,4664.25288526,109.742516271,1,1.00015,100,4664.25288526,0.00209485,0.002,109.742516271,6.67597e-10
1.0,1.0,4663.2,500.0,500,1.0,500.0,0.4,0.01,11.4553,4090.09,,100.0,4663.19999475,4663.19999475,132.54865485,2,1.0,100,4663.19999475,0.01,0.01,132.54865485,3.50449e-18
1.0,1.0,4663.65,500.0,500,1.0,500.0,0.4,0.005,10.8329,4258.4,,200.000000102,4664.09411869,4664.09411869,104.119595443,2,1.0,100,4664.09411869,0.005,0.005,104.119595443,2.1793e-19
1.0,1.0,4663.51,500.0,500,1.0,500.0,0.4,0.00333333,10.7041,4332.62,,299.999969474,4663.22893302,4663.22893302,110.017450067,2,1.0,100,4663.22893302,0.00333333,0.00333333,110.017450067,5.43914e-20
1.0,1.0,4663.9,500.0,500,1.0,500.0,0.4,0.0025,10.6427,4377.35,,400.0,4665.09403156,4665.09403156,108.528715946,2,1.0,100,4665.09403156,0.0025,0.0025,108.528715946,5.4346e-20
0.959893,1.04273,4663.98,499.934443487,500,1.00033,500.0,0.4,0.00191916,10.4826,4407.66,0.000143801,499.928094773,4664.12901733,4664.12901733,102.089365044,1,1.00013,100,4664.12901733,0.00208478,0.002,102.089365044,5.74826e-10
1.0,1.0,4663.56,500.0,500,1.0,500.0,0.4,0.01,10.4796,4090.38,,100.0,4663.555417,4663.555417,110.931851962,2,1.0,100,4663.555417,0.01,0.01,110.931851962,3.50449e-18
1.0,1.0,4663.6,500.0,500,1.0,500.0,0.4,0.005,11.2036,4258.3,,200.000000102,4663.63713687,4663.63713687,142.644613834,2,1.0,100,4663.63713687,0.005,0.005,142.644613834,2.1793e-19
1.0,1.0,4663.51,500.0,500,1.0,500.0,0.4,0.00333333,10.7531,4332.59,,299.999969474,4663.35110093,4663.35110093,96.7713745724,2,1.0,100,4663.35110093,0.00333333,0.00333333,96.7713745724,5.43914e-20
1.0,1.0,4663.87,500.0,500,1.0,500.0,0.4,0.0025,10.4952,4377.28,,400.0,4664.94039709,4664.94039709,93.112152736,2,1.0,100,4664.94039709,0.0025,0.0025,93.112152736,5.4346e-20
0.955804,1.03798,4663.85,499.912039021,500,1.00001,500.0,0.4,0.0019116,10.6108,4407.5,0.000177712,499.911243947,4663.56391672,4663.56391672,130.935649481,1,1.00018,100,4663.56391672,0.00207594,0.002,130.935649481,7.1084e-10
1.0,1.0,4664.89,500.0,500,1.0,500.0,0.4,0.01,9.83146,4091.94,,100.0,4664.88557667,4664.88557667,97.633702966,2,1.0,100,4664.88557667,0.01,0.01,97.633702966,3.50449e-18
1.0,1.0,4663.8,500.0,500,1.0,500.0,0.4,0.005,11.4622,4258.62,,200.000000102,4662.70771456,4662.70771456,165.388351112,2,1.0,100,4662.70771456,0.005,0.005,165.388351112,2.1793e-19
1.0,1.0,4664.16,500.0,500,1.0,500.0,0.4,0.00333333,11.2249,4333.3,,299.999969474,4664.87916822,4664.87916822,115.606520443,2,1.0,100,4664.87916822,0.00333333,0.00333333,115.606520443,5.43914e-20
1.0,1.0,4664.12,500.0,500,1.0,500.0,0.4,0.0025,11.1475,4377.59,,400.0,4663.99936595,4663.99936595,120.254306463,2,1.0,100,4663.99936595,0.0025,0.0025,120.254306463,5.4346e-20
0.93538,1.03877,4664.39,499.859134317,500,1.00022,500.0,0.4,0.00187034,10.623,4408.07,0.000296563,499.852119296,4665.17112646,4665.17112646,81.9733347384,1,1.00028,100,4665.17112646,0.00207708,0.002,81.9733347384,1.18572e-09
1.0,1.0,4664.52,500.0,500,1.0,500.0,0.4,0.01,10.3411,4091.39,,100.0,4664.51952295,4664.51952295,108.017951574,2,1.0,100,4664.51952295,0.01,0.01,108.017951574,3.50449e-18
1.0,1.0,4664.23,500.0,500,1.0,500.0,0.4,0.005,10.4379,4258.95,,200.000000102,4663.94626599,4663.94626599,111.914906792,2,1.0,100,4663.94626599,0.005,0.005,111.914906792,2.1793e-19
1.0,1.0,4664.42,500.0,500,1.0,500.0,0.4,0.00333333,10.2535,4333.5,,299.999969474,4664.77894769,4664.77894769,98.2913652521,2,1.0,100,4664.77894769,0.00333333,0.00333333,98.2913652521,5.43914e-20
1.0,1.0,4664.59,500.0,500,1.0,500.0,0.4,0.0025,10.197,4378.01,,400.0,4665.12111885,4665.12111885,101.148408344,2,1.0,100,4665.12111885,0.0025,0.0025,101.148408344,5.4346e-20
0.967081,1.04265,4664.64,499.925684055,500,1.00032,500.0,0.4,0.00193354,9.91808,4408.3,0.000171761,499.914571083,4664.6455358,4664.6455358,78.3201616098,1,1.00015,100,4664.6455358,0.00208463,0.002,78.3201616098,6.86599e-10
1.0,1.0,4662.44,500.0,500,1.0,500.0,0.4,0.01,12.8613,4089.47,,100.0,4662.43517227,4662.43517227,167.083795093,2,1.0,100,4662.43517227,0.01,0.01,167.083795093,3.50449e-18
1.0,1.0,4663.2,500.0,500,1.0,500.0,0.4,0.005,11.8596,4258.05,,200.000000102,4663.95648131,4663.95648131,115.891213274,2,1.0,100,4663.95648131,0.005,0.005,115.891213274,2.1793e-19
1.0,1.0,4663.7,500.0,500,1.0,500.0,0.4,0.00333333,11.1239,4332.81,,299.999969474,4664.69599469,4664.69599469,89.3169089257,2,1.0,100,4664.69599469,0.00333333,0.00333333,89.3169089257,5.43914e-20
1.0,1.0,4664.07,500.0,500,1.0,500.0,0.4,0.0025,11.072,4377.51,,400.0,4665.18445713,4665.18445713,118.656237146,2,1.0,100,4665.18445713,0.0025,0.0025,118.656237146,5.4346e-20
0.947324,1.02819,4664.12,499.943858729,500,0.999633,500.0,0.4,0.00189534,10.7351,4407.8,0.000126599,499.936710527,4664.13711097,4664.13711097,93.8232338714,1,1.00011,100,4664.13711097,0.00205713,0.002,93.8232338714,5.06769e-10
1.0,1.0,4663.94,500.0,500,1.0,500.0,0.4,0.01,10.3476,4090.78,,100.0,4663.93681544,4663.93681544,108.155278785,2,1.0,100,4663.93681544,0.01,0.01,108.155278785,3.50449e-18
1.0,1.0,4664.38,500.0,500,1.0,500.0,0.4,0.005,10.053,4259.1,,200.000000102,4664.82970535,4664.82970535,95.6117965269,2,1.0,100,4664.82970535,0.005,0.005,95.6117965269,2.1793e-19
1.0,1.0,4663.89,500.0,500,1.0,500.0,0.4,0.00333333,9.91216,4332.97,,299.999969474,4662.88909244,4662.88909244,92.0568611215,2,1.0,100,4662.88909244,0.00333333,0.00333333,92.0568611215,5.43914e-20
1.0,1.0,4663.9,500.0,500,1.0,500.0,0.4,0.0025,9.92676,4377.31,,400.0,4663.94436447,4663.94436447,100.411403237,2,1.0,100,4663.94436447,0.0025,0.0025,100.411403237,5.4346e-20
0.95006,1.04249,4663.56,499.90721279,500,0.999221,500.0,0.4,0.0019016,10.224,4407.21,0.000221212,499.889315021,4661.97883843,4661.97883843,131.491326562,1,1.00019,100,4661.97883843,0.0020866,0.002,131.491326562,8.86229e-10
1.0,1.0,4665.52,500.0,500,1.0,500.0,0.4,0.01,8.82559,4092.47,,100.0,4665.5244407,4665.5244407,78.6779917674,2,1.0,100,4665.5244407,0.01,0.01,78.6779917674,3.50449e-18
1.0,1.0,4664.43,500.0,500,1.0,500.0,0.4,0.005,9.8481,4259.22,,200.000000102,4663.33688702,4663.33688702,114.834879073,2,1.0,100,4663.33688702,0.005,0.005,114.834879073,2.1793e-19
1.0,1.0,4664.22,500.0,500,1.0,500.0,0.4,0.00333333,9.75036,4333.29,,299.999969474,4663.78895968,4663.78895968,91.8827577583,2,1.0,100,4663.78895968,0.00333333,0.00333333,91.8827577583,5.43914e-20
1.0,1.0,4664.21,500.0,500,1.0,500.0,0.4,0.0025,9.71382,4377.62,,400.0,4664.18383451,4664.18383451,93.1552823799,2,1.0,100,4664.18383451,0.0025,0.0025,93.1552823799,5.4346e-20
0.955606,1.06447,4664.4,499.844301562,500,0.998452,500.0,0.4,0.00191418,9.67197,4408.02,0.000324116,499.837567214,4664.81888889,4664.81888889,95.390001303,1,1.00031,100,4664.81888889,0.00213224,0.002,95.390001303,1.30049e-09
1.0,1.0,4663.88,500.0,500,1.0,500.0,0.4,0.01,11.3379,4090.7,,100.0,4663.88434545,4663.88434545,129.845417325,2,1.0,100,4663.88434545,0.01,0.01,129.845417325,3.50449e-18
1.0,1.0,4664.33,500.0,500,1.0,500.0,0.4,0.005,10.2603,4259.03,,200.000000102,4664.7675797,4664.7675797,82.4349665335,2,1.0,100,4664.7675797,0.005,0.005,82.4349665335,2.1793e-19
1.0,1.0,4664.19,500.0,500,1.0,500.0,0.4,0.00333333,10.3108,4333.26,,299.999969474,4663.90731457,4663.90731457,109.363367235,2,1.0,100,4663.90731457,0.00333333,0.00333333,109.363367235,5.43914e-20
1.0,1.0,4663.71,500.0,500,1.0,500.0,0.4,0.0025,10.9541,4377.12,,400.0,4662.28568192,4662.28568192,159.921159503,2,1.0,100,4662.28568192,0.0025,0.0025,159.921159503,5.4346e-20
0.910128,1.04794,4663.95,499.88874289,500,1.00022,500.0,0.4,0.00181986,10.8156,4407.58,0.000245145,499.877876467,4664.58136016,4664.58136016,116.002939166,1,1.00022,100,4664.58136016,0.00209543,0.002,116.002939166,9.80152e-10
1.0,1.0,4664.63,500.0,500,1.0,500.0,0.4,0.01,11.8144,4091.5,,100.0,4664.62634526,4664.62634526,140.989471445,2,1.0,100,4664.62634526,0.01,0.01,140.989471445,3.50449e-18
1.0,1.0,4664.63,500.0,500,1.0,500.0,0.4,0.005,11.5596,4259.35,,200.000000102,4664.62632067,4664.62632067,128.957281081,2,1.0,100,4664.62632067,0.005,0.005,128.957281081,2.1793e-19
