MinVanillaIw,AvgNormIw,MinNormIw,MaxNormIw,EpsThisIter,VarRet,ESSRenyi,VarNormIw,VarDiscRet,AvgVanillaIw,AvgRet,IterType,AvgDiscRet,J,VarVanillaIw,MaxVanillaIw,eRenyi2,ESSClassic,VarJ,Delta,BatchSize,Bound,VanillaAvgRet,AvgEpLen
1.0,0.01,0.01,0.01,100,258.27922236,500.0,3.50449e-18,258.27922236,1.0,-94.0508706268,2,-94.0508706268,-94.0509,,1.0,1.0,100.0,15.9905,0.8,500,-99.712,-94.0508706268,66.77
1.0,0.005,0.005,0.005,100,241.487366487,500.0,2.1793e-19,241.487366487,1.0,-91.7258011193,2,-91.7258011193,-92.8883,,1.0,1.0,200.000000102,15.7714,0.8,500,-96.9665,-91.7258011193,66.0
1.0,0.00333333,0.00333333,0.00333333,100,158.668228044,500.0,5.43914e-20,158.668228044,1.0,-95.3385335981,2,-95.3385335981,-93.7051,,1.0,1.0,299.999969474,14.8162,0.8,500,-97.0349,-95.3385335981,63.54
1.0,0.0025,0.0025,0.0025,100,189.008342561,500.0,5.4346e-20,189.008342561,1.0,-94.0804021119,2,-94.0804021119,-93.7989,,1.0,1.0,400.0,14.5411,0.8,500,-96.7019,-94.0804021119,64.57
1.0,0.002,0.002,0.002,100,177.073543699,500.0,5.43187e-20,177.073543699,1.0,-94.4909612676,1,-94.4909612676,-93.9373,,1.0,1.0,500.000006643,14.2931,0.8,500,-96.5338,-94.4909612676,62.57
1.0,0.01,0.01,0.01,100,215.011795851,500.0,3.50449e-18,215.011795851,1.0,-95.2347729781,2,-95.2347729781,-95.2348,,1.0,1.0,100.0,14.5898,0.8,500,-100.908,-95.2347729781,64.12
1.0,0.005,0.005,0.005,100,240.283803047,500.0,2.1793e-19,240.283803047,1.0,-94.419832539,2,-94.419832539,-94.8273,,1.0,1.0,200.000000102,15.0179,0.8,500,-98.8386,-94.419832539,61.55
1.0,0.00333333,0.00333333,0.00333333,100,198.846795779,500.0,5.43914e-20,198.846795779,1.0,-94.7515146687,2,-94.7515146687,-94.802,,1.0,1.0,299.999969474,14.6962,0.8,500,-98.0772,-94.7515146687,65.61
1.0,0.0025,0.0025,0.0025,100,240.55592875,500.0,5.4346e-20,240.55592875,1.0,-93.495804534,2,-93.495804534,-94.4755,,1.0,1.0,400.0,14.8944,0.8,500,-97.3721,-93.495804534,62.78
0.999991,0.002,0.00199998,0.00200001,100,170.789155874,500.0,1.28175e-17,170.789155874,1.0,-94.7716212983,1,-94.7716212983,-94.5347,3.19246e-12,1.00001,1.0,500.000067678,14.5363,0.8,500,-97.1623,-94.7716212983,60.44
1.0,0.01,0.01,0.01,100,205.130745791,500.0,3.50449e-18,205.130745791,1.0,-95.3463737746,2,-95.3463737746,-95.3464,,1.0,1.0,100.0,14.2506,0.8,500,-101.229,-95.3463737746,60.0
1.0,0.005,0.005,0.005,100,155.042775038,500.0,2.1793e-19,155.042775038,1.0,-94.8983955558,2,-94.8983955558,-95.1224,,1.0,1.0,200.000000102,13.3543,0.8,500,-99.2824,-94.8983955558,57.81
1.0,0.00333333,0.00333333,0.00333333,100,187.613295582,500.0,5.43914e-20,187.613295582,1.0,-94.4019917785,2,-94.4019917785,-94.8823,,1.0,1.0,299.999969474,13.4506,0.8,500,-98.2789,-94.4019917785,65.03
1.0,0.0025,0.0025,0.0025,100,238.895614436,500.0,5.4346e-20,238.895614436,1.0,-94.1917492017,2,-94.1917492017,-94.7096,,1.0,1.0,400.0,13.9608,0.8,500,-97.6512,-94.1917492017,64.71
1.0,0.002,0.002,0.002,100,192.51914409,500.0,5.43187e-20,192.51914409,1.0,-95.5763152149,1,-95.5763152149,-94.883,,1.0,1.0,500.000006643,13.9342,0.8,500,-97.514,-95.5763152149,59.78
1.0,0.01,0.01,0.01,100,196.184900644,500.0,3.50449e-18,196.184900644,1.0,-95.1242585108,2,-95.1242585108,-95.1243,,1.0,1.0,100.0,13.9364,0.8,500,-100.902,-95.1242585108,62.15
1.0,0.005,0.005,0.005,100,195.459520582,500.0,2.1793e-19,195.459520582,1.0,-93.3273641511,2,-93.3273641511,-94.2258,,1.0,1.0,200.000000102,13.9525,0.8,500,-98.3111,-93.3273641511,62.3
1.0,0.00333333,0.00333333,0.00333333,100,587.564181617,500.0,5.43914e-20,587.564181617,1.0,-93.4071042306,2,-93.4071042306,-93.9529,,1.0,1.0,299.999969474,17.9952,0.8,500,-97.2886,-93.4071042306,65.56
1.0,0.0025,0.0025,0.0025,100,150.248152652,500.0,5.4346e-20,150.248152652,1.0,-96.6551791456,2,-96.6551791456,-94.6285,,1.0,1.0,400.0,16.7757,0.8,500,-97.5172,-96.6551791456,55.81
1.0,0.002,0.002,0.002,100,166.568950927,500.0,5.43187e-20,166.568950927,1.0,-95.0429431106,1,-95.0429431106,-94.7114,,1.0,1.0,500.000006643,16.067,0.8,500,-97.2952,-95.0429431106,58.75
1.0,0.01,0.01,0.01,100,194.259586814,500.0,3.50449e-18,194.259586814,1.0,-93.8919887333,2,-93.8919887333,-93.892,,1.0,1.0,100.0,13.8678,0.8,500,-99.5043,-93.8919887333,65.33
1.0,0.005,0.005,0.005,100,115.680446139,500.0,2.1793e-19,115.680446139,1.0,-96.956288093,2,-96.956288093,-95.4241,,1.0,1.0,200.000000102,12.4807,0.8,500,-99.4224,-96.956288093,57.58
1.0,0.00333333,0.00333333,0.00333333,100,273.041406683,500.0,5.43914e-20,273.041406683,1.0,-92.6672339288,2,-92.6672339288,-94.5052,,1.0,1.0,299.999969474,13.9871,0.8,500,-97.7698,-92.6672339288,64.09
1.0,0.0025,0.0025,0.0025,100,293.261169745,500.0,5.4346e-20,293.261169745,1.0,-92.4474699967,2,-92.4474699967,-93.9907,,1.0,1.0,400.0,14.8359,0.8,500,-96.818,-92.4474699967,71.57
1.0,0.002,0.002,0.002,100,164.26920158,500.0,5.43187e-20,164.26920158,1.0,-94.6271847932,1,-94.6271847932,-94.118,,1.0,1.0,500.000006643,14.4455,0.8,500,-96.6468,-94.6271847932,60.01
1.0,0.01,0.01,0.01,100,219.335737876,500.0,3.50449e-18,219.335737876,1.0,-92.119644755,2,-92.119644755,-92.1197,,1.0,1.0,100.0,14.7358,0.8,500,-97.9831,-92.119644755,72.0
1.0,0.005,0.005,0.005,100,121.669957655,500.0,2.1793e-19,121.669957655,1.0,-96.807488313,2,-96.807488313,-94.4636,,1.0,1.0,200.000000102,13.202,0.8,500,-98.6096,-96.807488313,57.41
1.0,0.00333333,0.00333333,0.00333333,100,262.453522017,500.0,5.43914e-20,262.453522017,1.0,-93.6690326446,2,-93.6690326446,-94.1987,,1.0,1.0,299.999969474,14.2459,0.8,500,-97.584,-93.6690326446,66.76
1.0,0.0025,0.0025,0.0025,100,294.11977052,500.0,5.4346e-20,294.11977052,1.0,-91.2736996282,2,-91.2736996282,-93.4675,,1.0,1.0,400.0,15.0535,0.8,500,-96.3992,-91.2736996282,70.65
1.0,0.002,0.002,0.002,100,135.932121645,500.0,5.43187e-20,135.932121645,1.0,-95.7430864936,1,-95.7430864936,-93.9226,,1.0,1.0,500.000006643,14.4578,0.8,500,-96.5448,-95.7430864936,60.17
1.0,0.01,0.01,0.01,100,233.524583041,500.0,3.50449e-18,233.524583041,1.0,-91.7884898656,2,-91.7884898656,-91.7885,,1.0,1.0,100.0,15.2049,0.8,500,-97.6849,-91.7884898656,71.57
1.0,0.005,0.005,0.005,100,256.288222473,500.0,2.1793e-19,256.288222473,1.0,-95.2484353456,2,-95.2484353456,-93.5185,,1.0,1.0,200.000000102,15.6668,0.8,500,-97.6878,-95.2484353456,62.13
1.0,0.00333333,0.00333333,0.00333333,100,154.204443615,500.0,5.43914e-20,154.204443615,1.0,-96.5749951501,2,-96.5749951501,-94.5373,,1.0,1.0,299.999969474,14.7172,0.8,500,-97.9416,-96.5749951501,58.36
1.0,0.0025,0.0025,0.0025,100,198.532788948,500.0,5.4346e-20,198.532788948,1.0,-93.7889992368,2,-93.7889992368,-94.3502,,1.0,1.0,400.0,14.5496,0.8,500,-97.2984,-93.7889992368,65.92
1.0,0.002,0.002,0.002,100,219.006784505,500.0,5.43187e-20,219.006784505,1.0,-94.7396086945,1,-94.7396086945,-94.4281,,1.0,1.0,500.000006643,14.5856,0.8,500,-97.0651,-94.7396086945,63.93
1.0,0.01,0.01,0.01,100,241.881567522,500.0,3.50449e-18,241.881567522,1.0,-92.6167110515,2,-92.6167110515,-92.6167,,1.0,1.0,100.0,15.4746,0.8,500,-98.4035,-92.6167110515,70.66
1.0,0.005,0.005,0.005,100,244.511931712,500.0,2.1793e-19,244.511931712,1.0,-94.3173071627,2,-94.3173071627,-93.467,,1.0,1.0,200.000000102,15.5399,0.8,500,-97.5589,-94.3173071627,66.94
1.0,0.00333333,0.00333333,0.00333333,100,129.819838832,500.0,5.43914e-20,129.819838832,1.0,-96.1586946999,2,-96.1586946999,-94.3642,,1.0,1.0,299.999969474,14.3333,0.8,500,-97.7052,-96.1586946999,59.03
1.0,0.0025,0.0025,0.0025,100,264.664624063,500.0,5.4346e-20,264.664624063,1.0,-95.0069893578,2,-95.0069893578,-94.5249,,1.0,1.0,400.0,14.8211,0.8,500,-97.4183,-95.0069893578,65.5
1.0,0.002,0.002,0.002,100,169.208543338,500.0,5.43187e-20,169.208543338,1.0,-94.847400953,1,-94.847400953,-94.5894,,1.0,1.0,500.000006643,14.4655,0.8,500,-97.1773,-94.847400953,61.81
1.0,0.01,0.01,0.01,100,207.40980853,500.0,3.50449e-18,207.40980853,1.0,-95.3821772791,2,-95.3821772791,-95.3822,,1.0,1.0,100.0,14.3295,0.8,500,-101.049,-95.3821772791,62.32
1.0,0.005,0.005,0.005,100,204.928762926,500.0,2.1793e-19,204.928762926,1.0,-94.1335647355,2,-94.1335647355,-94.7579,,1.0,1.0,200.000000102,14.3003,0.8,500,-98.8406,-94.1335647355,59.81
1.0,0.00333333,0.00333333,0.00333333,100,234.732747223,500.0,5.43914e-20,234.732747223,1.0,-95.578337095,2,-95.578337095,-95.0314,,1.0,1.0,299.999969474,14.6268,0.8,500,-98.3649,-95.578337095,63.97
1.0,0.0025,0.0025,0.0025,100,258.895136215,500.0,5.4346e-20,258.895136215,1.0,-93.7042467074,2,-93.7042467074,-94.6996,,1.0,1.0,400.0,14.9955,0.8,500,-97.5865,-93.7042467074,67.3
1.0,0.002,0.002,0.002,100,145.83392361,500.0,5.43187e-20,145.83392361,1.0,-96.0575426547,1,-96.0575426547,-94.9712,,1.0,1.0,500.000006643,14.459,0.8,500,-97.5533,-96.0575426547,57.42
1.0,0.01,0.01,0.01,100,142.604986085,500.0,3.50449e-18,142.604986085,1.0,-95.8454590695,2,-95.8454590695,-95.8455,,1.0,1.0,100.0,11.8819,0.8,500,-101.542,-95.8454590695,63.01
1.0,0.005,0.005,0.005,100,167.634498591,500.0,2.1793e-19,167.634498591,1.0,-95.7466316726,2,-95.7466316726,-95.796,,1.0,1.0,200.000000102,12.3924,0.8,500,-99.8568,-95.7466316726,63.0
1.0,0.00333333,0.00333333,0.00333333,100,189.812276882,500.0,5.43914e-20,189.812276882,1.0,-96.221371629,2,-96.221371629,-95.9378,,1.0,1.0,299.999969474,12.8475,0.8,500,-99.2534,-96.221371629,60.79
1.0,0.0025,0.0025,0.0025,100,394.306311327,500.0,5.4346e-20,394.306311327,1.0,-92.9239851958,2,-92.9239851958,-95.1844,,1.0,1.0,400.0,14.9361,0.8,500,-98.0557,-92.9239851958,67.15
1.0,0.002,0.002,0.002,100,158.123347586,500.0,5.43187e-20,158.123347586,1.0,-95.2651251799,1,-95.2651251799,-95.2005,,1.0,1.0,500.000006643,14.4838,0.8,500,-97.7687,-95.2651251799,63.1
1.0,0.01,0.01,0.01,100,187.145613105,500.0,3.50449e-18,187.145613105,1.0,-95.2266264738,2,-95.2266264738,-95.2266,,1.0,1.0,100.0,13.6115,0.8,500,-100.849,-95.2266264738,60.88
1.0,0.005,0.005,0.005,100,249.332073399,500.0,2.1793e-19,249.332073399,1.0,-94.8062437464,2,-94.8062437464,-95.0164,,1.0,1.0,200.000000102,14.7004,0.8,500,-99.0371,-94.8062437464,64.64
1.0,0.00333333,0.00333333,0.00333333,100,250.658631541,500.0,5.43914e-20,250.658631541,1.0,-94.3371762916,2,-94.3371762916,-94.79,,1.0,1.0,299.999969474,15.0628,0.8,500,-98.0823,-94.3371762916,63.17
1.0,0.0025,0.0025,0.0025,100,221.330967069,500.0,5.4346e-20,221.330967069,1.0,-94.4691609508,2,-94.4691609508,-94.7098,,1.0,1.0,400.0,14.9988,0.8,500,-97.6608,-94.4691609508,64.61
0.999951,0.002,0.0019999,0.00200006,100,210.057097613,500.0,2.65496e-16,210.057097613,1.0,-94.3481421839,1,-94.3481421839,-94.6375,6.63452e-11,1.00003,1.0,500.000055921,14.8857,0.8,500,-97.2769,-94.3481421839,66.13
1.0,0.01,0.01,0.01,100,132.037453678,500.0,3.50449e-18,132.037453678,1.0,-96.5290189772,2,-96.5290189772,-96.529,,1.0,1.0,100.0,11.4332,0.8,500,-102.254,-96.5290189772,53.76
1.0,0.005,0.005,0.005,100,239.80400539,500.0,2.1793e-19,239.80400539,1.0,-96.0557419785,2,-96.0557419785,-96.2924,,1.0,1.0,200.000000102,13.569,0.8,500,-100.36,-96.0557419785,57.65
1.0,0.00333333,0.00333333,0.00333333,100,304.835340653,500.0,5.43914e-20,304.835340653,1.0,-93.0965484561,2,-93.0965484561,-95.2271,,1.0,1.0,299.999969474,15.0203,0.8,500,-98.5482,-93.0965484561,65.53
1.0,0.0025,0.0025,0.0025,100,184.946762986,500.0,5.4346e-20,184.946762986,1.0,-94.1604394558,2,-94.1604394558,-94.9604,,1.0,1.0,400.0,14.6695,0.8,500,-97.8366,-94.1604394558,62.02
0.99996,0.002,0.00199992,0.00200006,100,245.737665034,500.0,2.18456e-16,245.737665034,1.0,-94.1395242749,1,-94.1395242749,-94.7962,5.46358e-11,1.00003,1.0,500.000421382,14.8634,0.8,500,-97.3688,-94.1395242749,66.17
1.0,0.01,0.01,0.01,100,241.87875113,500.0,3.50449e-18,241.87875113,1.0,-93.350724964,2,-93.350724964,-93.3507,,1.0,1.0,100.0,15.4745,0.8,500,-99.0645,-93.350724964,65.54
1.0,0.005,0.005,0.005,100,334.341406315,500.0,2.1793e-19,334.341406315,1.0,-91.8422779787,2,-91.8422779787,-92.5965,,1.0,1.0,200.000000102,16.9056,0.8,500,-96.6861,-91.8422779787,70.28
1.0,0.00333333,0.00333333,0.00333333,100,161.113360242,500.0,5.43914e-20,161.113360242,1.0,-94.1150448465,2,-94.1150448465,-93.1027,,1.0,1.0,299.999969474,15.6273,0.8,500,-96.4418,-94.1150448465,62.97
1.0,0.0025,0.0025,0.0025,100,224.507266056,500.0,5.4346e-20,224.507266056,1.0,-94.6141648428,2,-94.6141648428,-93.4806,,1.0,1.0,400.0,15.4646,0.8,500,-96.3723,-94.6141648428,64.36
1.0,0.002,0.002,0.002,100,355.981038221,500.0,5.43187e-20,355.981038221,1.0,-92.7178309264,1,-92.7178309264,-93.328,,1.0,1.0,500.000006643,16.1833,0.8,500,-95.9338,-92.7178309264,68.29
1.0,0.01,0.01,0.01,100,149.493122969,500.0,3.50449e-18,149.493122969,1.0,-94.7081395396,2,-94.7081395396,-94.7081,,1.0,1.0,100.0,12.1655,0.8,500,-100.358,-94.7081395396,60.24
1.0,0.005,0.005,0.005,100,163.663860845,500.0,2.1793e-19,163.663860845,1.0,-96.6690014035,2,-96.6690014035,-95.6886,,1.0,1.0,200.000000102,12.489,0.8,500,-99.7999,-96.6690014035,59.89
1.0,0.00333333,0.00333333,0.00333333,100,155.792623887,500.0,5.43914e-20,155.792623887,1.0,-95.9494656489,2,-95.9494656489,-95.7755,,1.0,1.0,299.999969474,12.4663,0.8,500,-99.1324,-95.9494656489,64.72
1.0,0.0025,0.0025,0.0025,100,178.558738191,500.0,5.4346e-20,178.558738191,1.0,-94.3243898832,2,-94.3243898832,-95.4128,,1.0,1.0,400.0,12.6943,0.8,500,-98.3199,-94.3243898832,65.1
0.999993,0.002,0.00199999,0.00200002,100,158.005871066,500.0,1.62604e-17,158.005871066,1.0,-95.0262461082,1,-95.0262461082,-95.3354,4.0655e-12,1.00001,1.0,499.999982379,12.658,0.8,500,-97.9357,-95.0262461082,61.75
1.0,0.01,0.01,0.01,100,284.804240612,500.0,3.50449e-18,284.804240612,1.0,-91.1430552376,2,-91.1430552376,-91.143,,1.0,1.0,100.0,16.7916,0.8,500,-96.8609,-91.1430552376,72.01
1.0,0.005,0.005,0.005,100,195.087477347,500.0,2.1793e-19,195.087477347,1.0,-94.4249955576,2,-94.4249955576,-92.784,,1.0,1.0,200.000000102,15.4997,0.8,500,-96.8272,-94.4249955576,59.35
1.0,0.00333333,0.00333333,0.00333333,100,133.589981893,500.0,5.43914e-20,133.589981893,1.0,-95.9395798274,2,-95.9395798274,-93.8359,,1.0,1.0,299.999969474,14.3686,0.8,500,-97.1371,-95.9395798274,58.56
1.0,0.0025,0.0025,0.0025,100,284.676945512,500.0,5.4346e-20,284.676945512,1.0,-93.9390037498,2,-93.9390037498,-93.8617,,1.0,1.0,400.0,15.0101,0.8,500,-96.7231,-93.9390037498,62.84
1.0,0.002,0.002,0.002,100,382.905518597,500.0,5.43187e-20,382.905518597,1.0,-92.794363922,1,-92.794363922,-93.6482,,1.0,1.0,500.000006643,16.0075,0.8,500,-96.2656,-92.794363922,67.78
1.0,0.01,0.01,0.01,100,226.66867318,500.0,3.50449e-18,226.66867318,1.0,-92.7893232542,2,-92.7893232542,-92.7893,,1.0,1.0,100.0,14.9801,0.8,500,-98.5463,-92.7893232542,65.65
1.0,0.005,0.005,0.005,100,256.105082147,500.0,2.1793e-19,256.105082147,1.0,-94.3353775061,2,-94.3353775061,-93.5623,,1.0,1.0,200.000000102,15.4781,0.8,500,-97.7009,-94.3353775061,67.13
1.0,0.00333333,0.00333333,0.00333333,100,223.077362418,500.0,5.43914e-20,223.077362418,1.0,-95.183280817,2,-95.183280817,-94.1027,,1.0,1.0,299.999969474,15.2942,0.8,500,-97.5008,-95.183280817,64.21
1.0,0.0025,0.0025,0.0025,100,164.138722508,500.0,5.4346e-20,164.138722508,1.0,-96.1541557071,2,-96.1541557071,-94.6155,,1.0,1.0,400.0,14.7258,0.8,500,-97.5584,-96.1541557071,61.12
1.0,0.002,0.002,0.002,100,148.39104438,500.0,5.43187e-20,148.39104438,1.0,-94.9253481712,1,-94.9253481712,-94.6775,,1.0,1.0,500.000006643,14.2434,0.8,500,-97.3097,-94.9253481712,58.62
1.0,0.01,0.01,0.01,100,105.22633634,500.0,3.50449e-18,105.22633634,1.0,-95.337499125,2,-95.337499125,-95.3375,,1.0,1.0,100.0,10.2066,0.8,500,-100.963,-95.337499125,59.35
1.0,0.005,0.005,0.005,100,237.561438819,500.0,2.1793e-19,237.561438819,1.0,-94.0735105387,2,-94.0735105387,-94.7055,,1.0,1.0,200.000000102,13.0414,0.8,500,-98.702,-94.0735105387,65.73
1.0,0.00333333,0.00333333,0.00333333,100,218.632942946,500.0,5.43914e-20,218.632942946,1.0,-95.1079714755,2,-95.1079714755,-94.8397,,1.0,1.0,299.999969474,13.6224,0.8,500,-98.1455,-95.1079714755,65.51
1.0,0.0025,0.0025,0.0025,100,121.716393759,500.0,5.4346e-20,121.716393759,1.0,-97.5190622944,2,-97.5190622944,-95.5095,,1.0,1.0,400.0,13.0633,0.8,500,-98.4285,-97.5190622944,58.84
1.0,0.002,0.002,0.002,100,161.398281082,500.0,5.43187e-20,161.398281082,1.0,-95.001949963,1,-95.001949963,-95.408,,1.0,1.0,500.000006643,12.9814,0.8,500,-98.0188,-95.001949963,60.87
1.0,0.01,0.01,0.01,100,117.568942368,500.0,3.50449e-18,117.568942368,1.0,-97.5782945543,2,-97.5782945543,-97.5783,,1.0,1.0,100.0,10.7886,0.8,500,-103.345,-97.5782945543,58.76
1.0,0.005,0.005,0.005,100,270.325484008,500.0,2.1793e-19,270.325484008,1.0,-92.6951960541,2,-92.6951960541,-95.1367,,1.0,1.0,200.000000102,14.0701,0.8,500,-99.2573,-92.6951960541,68.85
1.0,0.00333333,0.00333333,0.00333333,100,159.895312768,500.0,5.43914e-20,159.895312768,1.0,-96.0444129997,2,-96.0444129997,-95.4393,,1.0,1.0,299.999969474,13.5988,0.8,500,-98.8222,-96.0444129997,58.08
1.0,0.0025,0.0025,0.0025,100,212.694444591,500.0,5.4346e-20,212.694444591,1.0,-95.8240105345,2,-95.8240105345,-95.5355,,1.0,1.0,400.0,13.8335,0.8,500,-98.4651,-95.8240105345,61.52
1.0,0.002,0.002,0.002,100,203.980524003,500.0,5.43187e-20,203.980524003,1.0,-95.4772497549,1,-95.4772497549,-95.5238,,1.0,1.0,500.000006643,13.9097,0.8,500,-98.1442,-95.4772497549,64.38
1.0,0.01,0.01,0.01,100,144.373201154,500.0,3.50449e-18,144.373201154,1.0,-96.3036325354,2,-96.3036325354,-96.3036,,1.0,1.0,100.0,11.9553,0.8,500,-102.04,-96.3036325354,59.12
1.0,0.005,0.005,0.005,100,184.657248692,500.0,2.1793e-19,184.657248692,1.0,-94.6970850144,2,-94.6970850144,-95.5004,,1.0,1.0,200.000000102,12.7873,0.8,500,-99.5566,-94.6970850144,62.92
1.0,0.00333333,0.00333333,0.00333333,100,137.474399865,500.0,5.43914e-20,137.474399865,1.0,-96.5732771831,2,-96.5732771831,-95.858,,1.0,1.0,299.999969474,12.4351,0.8,500,-99.17,-96.5732771831,55.91
1.0,0.0025,0.0025,0.0025,100,181.817809295,500.0,5.4346e-20,181.817809295,1.0,-94.5461769335,2,-94.5461769335,-95.53,,1.0,1.0,400.0,12.7003,0.8,500,-98.3983,-94.5461769335,62.26
1.0,0.002,0.002,0.002,100,163.375574789,500.0,5.43187e-20,163.375574789,1.0,-94.5414684624,1,-94.5414684624,-95.3323,,1.0,1.0,500.000006643,12.7099,0.8,500,-97.8978,-94.5414684624,60.78
1.0,0.01,0.01,0.01,100,185.934021799,500.0,3.50449e-18,185.934021799,1.0,-94.5650320553,2,-94.5650320553,-94.565,,1.0,1.0,100.0,13.5674,0.8,500,-100.122,-94.5650320553,64.18
1.0,0.005,0.005,0.005,100,335.041027393,500.0,2.1793e-19,335.041027393,1.0,-90.0365978955,2,-90.0365978955,-92.3008,,1.0,1.0,200.000000102,16.2176,0.8,500,-96.3647,-90.0365978955,74.77
1.0,0.00333333,0.00333333,0.00333333,100,156.783960459,500.0,5.43914e-20,156.783960459,1.0,-95.2912576744,2,-95.2912576744,-93.2976,,1.0,1.0,299.999969474,15.1349,0.8,500,-96.6158,-95.2912576744,60.32
1.0,0.0025,0.0025,0.0025,100,168.111406995,500.0,5.4346e-20,168.111406995,1.0,-96.8735811404,2,-96.8735811404,-94.1916,,1.0,1.0,400.0,14.6903,0.8,500,-97.0652,-96.8735811404,59.39
1.0,0.002,0.002,0.002,100,149.361395875,500.0,5.43187e-20,149.361395875,1.0,-97.7269272456,1,-97.7269272456,-94.8987,,1.0,1.0,500.000006643,14.2904,0.8,500,-97.469,-97.7269272456,56.73
1.0,0.01,0.01,0.01,100,255.41548684,500.0,3.50449e-18,255.41548684,1.0,-91.5966984647,2,-91.5966984647,-91.5967,,1.0,1.0,100.0,15.9016,0.8,500,-97.2333,-91.5966984647,71.32
1.0,0.005,0.005,0.005,100,194.626948896,500.0,2.1793e-19,194.626948896,1.0,-96.4923845815,2,-96.4923845815,-94.0445,,1.0,1.0,200.000000102,15.1249,0.8,500,-98.0396,-96.4923845815,61.81
1.0,0.00333333,0.00333333,0.00333333,100,128.734545277,500.0,5.43914e-20,128.734545277,1.0,-96.173649719,2,-96.173649719,-94.7542,,1.0,1.0,299.999969474,13.9999,0.8,500,-98.047,-96.173649719,57.78
1.0,0.0025,0.0025,0.0025,100,200.7723725,500.0,5.4346e-20,200.7723725,1.0,-95.7603088078,2,-95.7603088078,-95.0058,,1.0,1.0,400.0,14.0314,0.8,500,-97.8574,-95.7603088078,61.63
1.0,0.002,0.002,0.002,100,240.039528181,500.0,5.43187e-20,240.039528181,1.0,-93.4325158628,1,-93.4325158628,-94.6911,,1.0,1.0,500.000006643,14.3327,0.8,500,-97.2417,-93.4325158628,64.75
1.0,0.01,0.01,0.01,100,235.885837925,500.0,3.50449e-18,235.885837925,1.0,-94.6004900889,2,-94.6004900889,-94.6005,,1.0,1.0,100.0,15.2816,0.8,500,-100.273,-94.6004900889,61.87
1.0,0.005,0.005,0.005,100,151.177728171,500.0,2.1793e-19,151.177728171,1.0,-95.7558260631,2,-95.7558260631,-95.1782,,1.0,1.0,200.000000102,13.8539,0.8,500,-99.1891,-95.7558260631,60.97
1.0,0.00333333,0.00333333,0.00333333,100,232.763869265,500.0,5.43914e-20,232.763869265,1.0,-94.3915123558,2,-94.3915123558,-94.9159,,1.0,1.0,299.999969474,14.3144,0.8,500,-98.1952,-94.3915123558,64.99
1.0,0.0025,0.0025,0.0025,100,197.939321871,500.0,5.4346e-20,197.939321871,1.0,-94.1474871451,2,-94.1474871451,-94.7238,,1.0,1.0,400.0,14.24,0.8,500,-97.6297,-94.1474871451,66.58
1.0,0.002,0.002,0.002,100,207.280583344,500.0,5.43187e-20,207.280583344,1.0,-94.152706154,1,-94.152706154,-94.6096,,1.0,1.0,500.000006643,14.2589,0.8,500,-97.2087,-94.152706154,64.82
1.0,0.01,0.01,0.01,100,236.941910563,500.0,3.50449e-18,236.941910563,1.0,-93.0674498366,2,-93.0674498366,-93.0674,,1.0,1.0,100.0,15.3158,0.8,500,-98.8157,-93.0674498366,66.86
1.0,0.005,0.005,0.005,100,241.15250027,500.0,2.1793e-19,241.15250027,1.0,-94.4302049217,2,-94.4302049217,-93.7488,,1.0,1.0,200.000000102,15.3987,0.8,500,-97.8135,-94.4302049217,61.96
1.0,0.00333333,0.00333333,0.00333333,100,272.123548159,500.0,5.43914e-20,272.123548159,1.0,-92.232312251,2,-92.232312251,-93.2433,,1.0,1.0,299.999969474,15.7605,0.8,500,-96.5719,-92.232312251,66.67
1.0,0.0025,0.0025,0.0025,100,149.179760372,500.0,5.4346e-20,149.179760372,1.0,-96.74228064,2,-96.74228064,-94.1181,,1.0,1.0,400.0,15.0171,0.8,500,-97.0007,-96.74228064,58.31
1.0,0.002,0.002,0.002,100,166.468080236,500.0,5.43187e-20,166.468080236,1.0,-94.0495522025,1,-94.0495522025,-94.1044,,1.0,1.0,500.000006643,14.6072,0.8,500,-96.6827,-94.0495522025,63.9
1.0,0.01,0.01,0.01,100,284.34238654,500.0,3.50449e-18,284.34238654,1.0,-93.6932212716,2,-93.6932212716,-93.6932,,1.0,1.0,100.0,16.7779,0.8,500,-99.44,-93.6932212716,63.48
1.0,0.005,0.005,0.005,100,173.27777464,500.0,2.1793e-19,173.27777464,1.0,-94.6626972217,2,-94.6626972217,-94.178,,1.0,1.0,200.000000102,15.0585,0.8,500,-98.4012,-94.6626972217,61.85
1.0,0.00333333,0.00333333,0.00333333,100,374.311630427,500.0,5.43914e-20,374.311630427,1.0,-91.4528138586,2,-91.4528138586,-93.2696,,1.0,1.0,299.999969474,16.6236,0.8,500,-96.7178,-91.4528138586,73.32
1.0,0.0025,0.0025,0.0025,100,214.063121824,500.0,5.4346e-20,214.063121824,1.0,-95.146675655,2,-95.146675655,-93.7389,,1.0,1.0,400.0,16.1524,0.8,500,-96.7251,-95.146675655,64.32
1.0,0.002,0.002,0.002,100,124.082637148,500.0,5.43187e-20,124.082637148,1.0,-96.2140558011,1,-96.2140558011,-94.2339,,1.0,1.0,500.000006643,15.3058,0.8,500,-96.9049,-96.2140558011,63.03
