AvgNormIw,VarVanillaIw,MaxVanillaIw,MinNormIw,MaxNormIw,VarNormIw,ESSRenyi,VanillaAvgRet,AvgVanillaIw,EpsThisIter,BatchSize,MinVanillaIw,ESSClassic,AvgEpLen,AvgDiscRet,VarDiscRet,AvgRet,VarJ,IterType,eRenyi2,Bound,Delta,J,VarRet
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-540.644933138,1.0,100,500,1.0,200.000000102,500.0,-540.644933138,2332.19893898,-540.644933138,120.982,2,1.0,-619.902,0.8,-550.561,2332.19893898
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-543.171683255,1.0,100,500,1.0,299.999969474,500.0,-543.171683255,6626.87150014,-543.171683255,109.347,2,1.0,-604.715,0.8,-548.098,6626.87150014
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-540.504556096,1.0,100,500,1.0,400.0,500.0,-540.504556096,2239.72978983,-540.504556096,97.6355,2,1.0,-595.231,0.8,-546.2,2239.72978983
0.002,0.0639829,1.78151,0.000229343,0.00348893,2.45398e-07,470.215666935,-537.288447277,1.02124,100,500,0.117107,471.152800314,500.0,-537.288447277,2182.52676938,-537.288447277,64.3394,1,1.06334,-586.556,0.8,-541.333,2182.52676938
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-544.517617169,1.0,100,500,1.0,100.0,500.0,-544.517617169,2651.72842701,-544.517617169,51.2368,2,1.0,-578.212,0.8,-544.518,2651.72842701
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-538.304015142,1.0,100,500,1.0,200.000000102,500.0,-538.304015142,3326.1731608,-538.304015142,54.4859,2,1.0,-571.38,0.8,-541.411,3326.1731608
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-537.72029458,1.0,100,500,1.0,299.999969474,500.0,-537.72029458,2001.55364261,-537.72029458,51.407,2,1.0,-564.65,0.8,-540.181,2001.55364261
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-538.803173305,1.0,100,500,1.0,400.0,500.0,-538.803173305,2005.15570537,-538.803173305,49.786,2,1.0,-561.028,0.8,-539.836,2005.15570537
0.002,0.11061,1.89944,0.000116162,0.00374806,4.30679e-07,451.78249962,-532.322554121,1.01356,100,500,0.0588685,451.485547634,500.0,-532.322554121,2302.43248929,-532.322554121,49.0804,1,1.10673,-556.065,0.8,-536.125,2302.43248929
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-543.244486174,1.0,100,500,1.0,100.0,500.0,-543.244486174,2717.49744027,-543.244486174,51.8683,2,1.0,-582.735,0.8,-543.244,2717.49744027
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-552.196163756,1.0,100,500,1.0,200.000000102,500.0,-552.196163756,5723.40463176,-552.196163756,64.7941,2,1.0,-588.609,0.8,-547.72,5723.40463176
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-563.201061506,1.0,100,500,1.0,299.999969474,500.0,-563.201061506,22558.9157189,-563.201061506,101.472,2,1.0,-609.464,0.8,-552.881,22558.9157189
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-535.049870727,1.0,100,500,1.0,400.0,500.0,-535.049870727,1754.34932133,-535.049870727,90.6434,2,1.0,-597.425,0.8,-548.423,1754.34932133
0.002,0.0872797,2.32436,0.000634572,0.0045826,3.39256e-07,464.447483202,-538.056962927,1.01443,100,500,0.321865,460.980684195,500.0,-538.056962927,1649.27156273,-538.056962927,71.162,1,1.07655,-588.466,0.8,-542.99,1649.27156273
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-550.072257342,1.0,100,500,1.0,100.0,500.0,-550.072257342,6988.13436703,-550.072257342,83.176,2,1.0,-611.906,0.8,-550.072,6988.13436703
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-536.021321645,1.0,100,500,1.0,200.000000102,500.0,-536.021321645,1977.72250104,-536.021321645,66.9885,2,1.0,-586.77,0.8,-543.047,1977.72250104
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-540.245441463,1.0,100,500,1.0,299.999969474,500.0,-540.245441463,1974.94540809,-540.245441463,60.3748,2,1.0,-577.813,0.8,-542.113,1974.94540809
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-549.487385726,1.0,100,500,1.0,400.0,500.0,-549.487385726,1857.81437039,-549.487385726,56.6025,2,1.0,-574.874,0.8,-543.957,1857.81437039
0.002,0.0513592,1.69741,0.000491048,0.00336979,2.02418e-07,474.643816611,-540.078956472,1.00743,100,500,0.247348,475.96227014,500.0,-540.078956472,1878.83661458,-540.078956472,53.5875,1,1.05342,-570.292,0.8,-541.91,1878.83661458
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-541.060974487,1.0,100,500,1.0,100.0,500.0,-541.060974487,3281.96548328,-541.060974487,57.0013,2,1.0,-586.517,0.8,-541.061,3281.96548328
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-539.413239896,1.0,100,500,1.0,200.000000102,500.0,-539.413239896,2885.58945797,-539.413239896,55.2596,2,1.0,-572.38,0.8,-540.237,2885.58945797
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-539.558967058,1.0,100,500,1.0,299.999969474,500.0,-539.558967058,1997.98183288,-539.558967058,51.9151,2,1.0,-566.255,0.8,-540.011,1997.98183288
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-553.785808352,1.0,100,500,1.0,400.0,500.0,-553.785808352,3145.74311815,-553.785808352,53.2497,2,1.0,-566.183,0.8,-543.455,3145.74311815
0.002,0.194096,2.65112,0.000114358,0.00540511,8.06803e-07,421.195630889,-543.231654724,0.980967,100,500,0.0560907,416.216599299,500.0,-543.231654724,2299.19562395,-543.231654724,53.273,1,1.1871,-561.939,0.8,-539.79,2299.19562395
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-554.547029952,1.0,100,500,1.0,100.0,500.0,-554.547029952,22048.4632057,-554.547029952,147.743,2,1.0,-652.609,0.8,-554.547,22048.4632057
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-544.67424162,1.0,100,500,1.0,200.000000102,500.0,-544.67424162,2041.50966803,-544.67424162,109.311,2,1.0,-618.951,0.8,-549.611,2041.50966803
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-545.364370278,1.0,100,500,1.0,299.999969474,500.0,-545.364370278,2129.2322308,-545.364370278,93.1267,2,1.0,-604.811,0.8,-548.195,2129.2322308
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-553.03694556,1.0,100,500,1.0,400.0,500.0,-553.03694556,4259.9415175,-553.03694556,86.9665,2,1.0,-598.436,0.8,-549.406,4259.9415175
0.002,0.0299392,1.96505,0.00134457,0.0039511,1.2104e-07,485.962393593,-540.717613167,0.994685,100,500,0.668713,485.343151095,500.0,-540.717613167,2054.80010661,-540.717613167,73.156,1,1.02889,-590.821,0.8,-546.338,2054.80010661
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-537.216357904,1.0,100,500,1.0,100.0,500.0,-537.216357904,3404.09985919,-537.216357904,58.0522,2,1.0,-580.652,0.8,-537.216,3404.09985919
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-548.012360776,1.0,100,500,1.0,200.000000102,500.0,-548.012360776,2444.43443776,-548.012360776,54.0755,2,1.0,-573.328,0.8,-542.614,2444.43443776
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-541.414384888,1.0,100,500,1.0,299.999969474,500.0,-541.414384888,2355.21594798,-541.414384888,52.2205,2,1.0,-567.292,0.8,-542.214,2355.21594798
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-541.790256724,1.0,100,500,1.0,400.0,500.0,-541.790256724,2994.20583428,-541.790256724,52.7858,2,1.0,-563.826,0.8,-542.108,2994.20583428
0.002,0.243804,7.22466,0.00026508,0.014107,9.29563e-07,426.600270751,-540.794901118,1.02426,100,500,0.135756,405.868462861,500.0,-540.794901118,3857.58709079,-540.794901118,59.6448,1,1.17206,-563.09,0.8,-539.019,3857.58709079
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-536.276144885,1.0,100,500,1.0,100.0,500.0,-536.276144885,2006.25976274,-536.276144885,44.5668,2,1.0,-569.223,0.8,-536.276,2006.25976274
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-533.842370228,1.0,100,500,1.0,200.000000102,500.0,-533.842370228,2733.67056647,-533.842370228,48.4535,2,1.0,-564.869,0.8,-535.059,2733.67056647
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-536.248150932,1.0,100,500,1.0,299.999969474,500.0,-536.248150932,1959.4590694,-536.248150932,47.033,2,1.0,-559.795,0.8,-535.456,1959.4590694
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-542.78759465,1.0,100,500,1.0,400.0,500.0,-542.78759465,2204.99638203,-542.78759465,47.0626,2,1.0,-558.368,0.8,-537.289,2204.99638203
0.002,0.0746781,2.78547,0.00064836,0.00549689,2.90824e-07,466.729723655,-549.593762393,1.01347,100,500,0.328547,466.174337528,500.0,-549.593762393,3992.27640242,-549.593762393,51.2166,1,1.07128,-560.237,0.8,-538.278,3992.27640242
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-539.134513347,1.0,100,500,1.0,100.0,500.0,-539.134513347,2288.06725693,-539.134513347,47.594,2,1.0,-574.174,0.8,-539.134,2288.06725693
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-549.829096294,1.0,100,500,1.0,200.000000102,500.0,-549.829096294,5340.99389208,-549.829096294,61.6845,2,1.0,-581.697,0.8,-544.482,5340.99389208
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-540.342257823,1.0,100,500,1.0,299.999969474,500.0,-540.342257823,2192.32237858,-540.342257823,57.1308,2,1.0,-573.488,0.8,-543.102,2192.32237858
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-537.601000691,1.0,100,500,1.0,400.0,500.0,-537.601000691,2629.16249092,-537.601000691,55.7166,2,1.0,-568.042,0.8,-541.727,2629.16249092
0.002,0.073121,1.86322,0.000482496,0.00366949,2.83614e-07,469.214425967,-542.054603594,1.01552,100,500,0.244992,466.957109477,500.0,-542.054603594,1999.20927384,-542.054603594,52.8077,1,1.06561,-564.528,0.8,-540.231,1999.20927384
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-545.778955625,1.0,100,500,1.0,100.0,500.0,-545.778955625,2527.94607783,-545.778955625,50.0267,2,1.0,-580.495,0.8,-545.779,2527.94607783
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-537.114807993,1.0,100,500,1.0,200.000000102,500.0,-537.114807993,1940.22129515,-537.114807993,47.2283,2,1.0,-565.995,0.8,-541.447,1940.22129515
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-535.600610361,1.0,100,500,1.0,299.999969474,500.0,-535.600610361,2183.80521024,-535.600610361,47.0665,2,1.0,-559.541,0.8,-539.498,2183.80521024
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-541.684756241,1.0,100,500,1.0,400.0,500.0,-541.684756241,2037.79854054,-541.684756241,46.5478,2,1.0,-557.403,0.8,-540.045,2037.79854054
0.002,0.173426,4.18997,0.000449698,0.00844233,7.04074e-07,427.043474843,-542.210590024,0.992609,100,500,0.223187,425.290647301,500.0,-542.210590024,2040.14965052,-542.210590024,51.5862,1,1.17084,-555.109,0.8,-538.309,2040.14965052
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-539.582460553,1.0,100,500,1.0,100.0,500.0,-539.582460553,2573.75491237,-539.582460553,50.4779,2,1.0,-572.631,0.8,-539.582,2573.75491237
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-539.60130011,1.0,100,500,1.0,200.000000102,500.0,-539.60130011,2358.425866,-539.60130011,49.4108,2,1.0,-563.542,0.8,-539.592,2358.425866
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-535.187909683,1.0,100,500,1.0,299.999969474,500.0,-535.187909683,2243.96741742,-535.187909683,48.7077,2,1.0,-557.679,0.8,-538.124,2243.96741742
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-558.30275943,1.0,100,500,1.0,400.0,500.0,-558.30275943,22272.0006309,-558.30275943,85.837,2,1.0,-592.201,0.8,-543.169,22272.0006309
0.002,0.0386231,2.2329,0.00120464,0.00444936,1.53357e-07,484.601051695,-546.271138234,1.0037,100,500,0.604546,481.573781035,500.0,-546.271138234,2205.87143362,-546.271138234,68.6389,1,1.03178,-586.887,0.8,-542.34,2205.87143362
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-542.29559674,1.0,100,500,1.0,100.0,500.0,-542.29559674,1719.14524459,-542.29559674,41.2547,2,1.0,-573.741,0.8,-542.296,1719.14524459
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-546.987470877,1.0,100,500,1.0,200.000000102,500.0,-546.987470877,2143.01170581,-546.987470877,43.7867,2,1.0,-567.952,0.8,-544.641,2143.01170581
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-548.230439178,1.0,100,500,1.0,299.999969474,500.0,-548.230439178,4167.06118597,-548.230439178,51.5381,2,1.0,-574.051,0.8,-545.838,4167.06118597
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-538.692945834,1.0,100,500,1.0,400.0,500.0,-538.692945834,1827.91601514,-538.692945834,49.539,2,1.0,-568.485,0.8,-544.052,1827.91601514
0.002,0.0781963,2.85346,0.000885966,0.00560407,3.01612e-07,472.91804577,-547.282510141,1.01835,100,500,0.451114,465.007330568,500.0,-547.282510141,6050.40253135,-547.282510141,54.9016,1,1.05727,-570.518,0.8,-543.213,6050.40253135
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-546.337898225,1.0,100,500,1.0,100.0,500.0,-546.337898225,22807.8035147,-546.337898225,150.266,2,1.0,-644.371,0.8,-546.338,22807.8035147
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-551.470794277,1.0,100,500,1.0,200.000000102,500.0,-551.470794277,4463.50046909,-551.470794277,116.215,2,1.0,-618.224,0.8,-548.904,4463.50046909
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-545.422525395,1.0,100,500,1.0,299.999969474,500.0,-545.422525395,1934.31870369,-545.422525395,98.2087,2,1.0,-604.344,0.8,-547.744,1934.31870369
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-546.771531052,1.0,100,500,1.0,400.0,500.0,-546.771531052,2366.73157616,-546.771531052,88.4288,2,1.0,-596.517,0.8,-547.501,2366.73157616
0.002,0.0377536,1.9056,0.00102958,0.00381127,1.51021e-07,481.608294361,-547.439060164,0.999979,100,500,0.514781,481.844160643,500.0,-547.439060164,2186.49224449,-547.439060164,72.045,1,1.03819,-590.503,0.8,-545.831,2186.49224449
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-540.209752672,1.0,100,500,1.0,100.0,500.0,-540.209752672,2506.78373796,-540.209752672,49.8168,2,1.0,-574.65,0.8,-540.21,2506.78373796
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-541.046261937,1.0,100,500,1.0,200.000000102,500.0,-541.046261937,3200.64701683,-541.046261937,53.154,2,1.0,-570.88,0.8,-540.628,3200.64701683
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-538.091285586,1.0,100,500,1.0,299.999969474,500.0,-538.091285586,2254.65473415,-538.091285586,51.2741,2,1.0,-564.483,0.8,-539.782,2254.65473415
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-530.481272739,1.0,100,500,1.0,400.0,500.0,-530.481272739,3976.64214743,-530.481272739,54.518,2,1.0,-561.416,0.8,-537.457,3976.64214743
0.002,0.113207,2.99145,0.000479373,0.00600629,4.56376e-07,448.83098383,-538.547577887,0.996106,100,500,0.238753,448.887052406,500.0,-538.547577887,1538.16806941,-538.547577887,53.7025,1,1.11401,-557.905,0.8,-535.287,1538.16806941
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-539.246489763,1.0,100,500,1.0,100.0,500.0,-539.246489763,1584.0017704,-539.246489763,39.6,2,1.0,-570.672,0.8,-539.246,1584.0017704
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-542.664329937,1.0,100,500,1.0,200.000000102,500.0,-542.664329937,2434.09504371,-542.664329937,44.6305,2,1.0,-565.383,0.8,-540.955,2434.09504371
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-539.844282006,1.0,100,500,1.0,299.999969474,500.0,-539.844282006,5223.92769216,-539.844282006,55.2457,2,1.0,-572.661,0.8,-540.585,5223.92769216
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-545.948822145,1.0,100,500,1.0,400.0,500.0,-545.948822145,1911.40460115,-545.948822145,52.6074,2,1.0,-569.704,0.8,-541.926,1911.40460115
0.002,2.4256,32.2152,8.57857e-05,0.0595371,8.28464e-06,327.236134861,-542.469948635,1.08219,100,500,0.0464181,163.024852969,500.0,-542.469948635,2367.31425458,-542.469948635,121.062,1,1.52795,-564.228,0.8,-533.516,2367.31425458
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-545.866678951,1.0,100,500,1.0,100.0,500.0,-545.866678951,2420.30716533,-545.866678951,48.95,2,1.0,-582.296,0.8,-545.867,2420.30716533
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-545.085444447,1.0,100,500,1.0,200.000000102,500.0,-545.085444447,2215.26197992,-545.085444447,47.9036,2,1.0,-571.236,0.8,-545.476,2215.26197992
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-540.018719167,1.0,100,500,1.0,299.999969474,500.0,-540.018719167,2653.49684644,-540.018719167,49.1133,2,1.0,-567.722,0.8,-543.657,2653.49684644
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-537.087378615,1.0,100,500,1.0,400.0,500.0,-537.087378615,2354.26270928,-537.087378615,48.9883,2,1.0,-562.855,0.8,-542.015,2354.26270928
0.002,0.304951,3.68677,2.44615e-05,0.00740759,1.2311e-06,383.285013436,-532.269557922,0.995403,100,500,0.0121745,382.508806544,500.0,-532.269557922,2102.81288416,-532.269557922,53.9887,1,1.30451,-556.136,0.8,-534.846,2102.81288416
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-546.585543204,1.0,100,500,1.0,100.0,500.0,-546.585543204,2213.28375261,-546.585543204,46.8097,2,1.0,-583.917,0.8,-546.586,2213.28375261
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-535.734479621,1.0,100,500,1.0,200.000000102,500.0,-535.734479621,1506.9712862,-535.734479621,43.2546,2,1.0,-567.557,0.8,-541.16,1506.9712862
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-555.02959372,1.0,100,500,1.0,299.999969474,500.0,-555.02959372,22002.8189668,-555.02959372,92.4715,2,1.0,-602.387,0.8,-545.783,22002.8189668
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-535.659236704,1.0,100,500,1.0,400.0,500.0,-535.659236704,1928.77050596,-535.659236704,83.1254,2,1.0,-592.273,0.8,-543.252,1928.77050596
0.002,0.0478652,2.22792,0.000853247,0.00441148,1.87667e-07,476.65302459,-546.72635502,1.01006,100,500,0.430915,477.635792184,500.0,-546.72635502,2240.72672537,-546.72635502,58.0245,1,1.04898,-586.689,0.8,-541.783,2240.72672537
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-543.145700743,1.0,100,500,1.0,100.0,500.0,-543.145700743,2330.48621648,-543.145700743,48.0331,2,1.0,-576.404,0.8,-543.146,2330.48621648
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-532.370841636,1.0,100,500,1.0,200.000000102,500.0,-532.370841636,2182.23817531,-532.370841636,47.5691,2,1.0,-561.276,0.8,-537.758,2182.23817531
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-537.180052855,1.0,100,500,1.0,299.999969474,500.0,-537.180052855,2244.99940276,-537.180052855,47.4286,2,1.0,-556.78,0.8,-537.566,2244.99940276
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-549.089111798,1.0,100,500,1.0,400.0,500.0,-549.089111798,2039.42439561,-549.089111798,47.0825,2,1.0,-557.087,0.8,-540.446,2039.42439561
0.002,4.77681,40.7101,9.42198e-12,0.0786878,1.78463e-05,183.27373072,-536.76904596,1.03472,100,500,4.87458e-09,91.6984480198,500.0,-536.76904596,1755.85943417,-536.76904596,109.395,1,2.72816,-551.21,0.8,-526.626,1755.85943417
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-552.219687281,1.0,100,500,1.0,100.0,500.0,-552.219687281,3589.1980828,-552.219687281,59.6096,2,1.0,-596.411,0.8,-552.22,3589.1980828
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-535.648708182,1.0,100,500,1.0,200.000000102,500.0,-535.648708182,1750.02189138,-535.648708182,52.0727,2,1.0,-575.183,0.8,-543.934,1750.02189138
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-545.334383553,1.0,100,500,1.0,299.999969474,500.0,-545.334383553,2126.86523938,-545.334383553,50.1,2,1.0,-569.915,0.8,-544.401,2126.86523938
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-559.773625588,1.0,100,500,1.0,400.0,500.0,-559.773625588,22388.8200746,-559.773625588,86.4179,2,1.0,-597.285,0.8,-548.244,22388.8200746
0.002,0.0513966,1.52993,0.000396207,0.00303234,2.01905e-07,474.831239956,-540.178148652,1.00908,100,500,0.199902,476.020530343,500.0,-540.178148652,2383.76496138,-540.178148652,55.9326,1,1.05301,-589.05,0.8,-544.039,2383.76496138
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-537.68401325,1.0,100,500,1.0,100.0,500.0,-537.68401325,2113.642061,-537.68401325,45.7439,2,1.0,-569.626,0.8,-537.684,2113.642061
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-539.433250817,1.0,100,500,1.0,200.000000102,500.0,-539.433250817,2739.66444084,-539.433250817,49.0219,2,1.0,-564.716,0.8,-538.559,2739.66444084
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-533.427261893,1.0,100,500,1.0,299.999969474,500.0,-533.427261893,2331.1948949,-533.427261893,48.757,2,1.0,-558.206,0.8,-536.848,2331.1948949
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-539.994146955,1.0,100,500,1.0,400.0,500.0,-539.994146955,2226.03872555,-539.994146955,48.3294,2,1.0,-556.131,0.8,-537.635,2226.03872555
0.002,6.53439,46.8139,0.000130914,0.0806113,1.93752e-05,248.819586721,-541.695625025,1.16147,100,500,0.0760267,85.7028751674,500.0,-541.695625025,2493.05541494,-541.695625025,165.902,1,2.00949,-552.657,0.8,-529.206,2493.05541494
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-541.016783677,1.0,100,500,1.0,100.0,500.0,-541.016783677,2453.07014304,-541.016783677,49.2802,2,1.0,-574.98,0.8,-541.017,2453.07014304
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-545.301413177,1.0,100,500,1.0,200.000000102,500.0,-545.301413177,3649.79930961,-545.301413177,55.0046,2,1.0,-575.934,0.8,-543.159,3649.79930961
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-541.968665444,1.0,100,500,1.0,299.999969474,500.0,-541.968665444,2279.56795933,-541.968665444,52.6268,2,1.0,-569.523,0.8,-542.762,2279.56795933
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-534.242160591,1.0,100,500,1.0,400.0,500.0,-534.242160591,2369.47756319,-534.242160591,51.7421,2,1.0,-563.807,0.8,-540.632,2369.47756319
0.002,1.3632,23.4603,1.01237e-05,0.0454417,5.11449e-06,320.528900074,-538.906233463,1.03255,100,500,0.00522656,219.677408643,500.0,-538.906233463,3207.56137262,-538.906233463,110.732,1,1.55992,-558.558,0.8,-532.668,3207.56137262
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-537.446915167,1.0,100,500,1.0,100.0,500.0,-537.446915167,2136.12902955,-537.446915167,45.9866,2,1.0,-571.713,0.8,-537.447,2136.12902955
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-534.547374373,1.0,100,500,1.0,200.000000102,500.0,-534.547374373,2016.53997984,-534.547374373,45.3616,2,1.0,-560.227,0.8,-535.997,2016.53997984
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-541.625834994,1.0,100,500,1.0,299.999969474,500.0,-541.625834994,2432.89510542,-541.625834994,46.7084,2,1.0,-557.657,0.8,-537.873,2432.89510542
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-547.22134547,1.0,100,500,1.0,400.0,500.0,-547.22134547,2224.45149489,-547.22134547,46.9382,2,1.0,-557.343,0.8,-540.21,2224.45149489
0.002,0.0983333,2.25426,0.000218516,0.00457683,4.05343e-07,454.374478182,-542.44109167,0.985074,100,500,0.107627,454.077795295,500.0,-542.44109167,2149.6198804,-542.44109167,49.3935,1,1.10041,-555.234,0.8,-539.159,2149.6198804
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-542.291707387,1.0,100,500,1.0,100.0,500.0,-542.291707387,8044.51945098,-542.291707387,89.2417,2,1.0,-599.878,0.8,-542.292,8044.51945098
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-540.006358706,1.0,100,500,1.0,200.000000102,500.0,-540.006358706,2241.65109379,-540.006358706,71.365,2,1.0,-581.869,0.8,-541.149,2241.65109379
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-539.197977986,1.0,100,500,1.0,299.999969474,500.0,-539.197977986,3888.48199597,-539.197977986,68.4058,2,1.0,-573.746,0.8,-540.499,3888.48199597
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-548.186029127,1.0,100,500,1.0,400.0,500.0,-548.186029127,3167.72296614,-548.186029127,65.6095,2,1.0,-571.214,0.8,-542.421,3167.72296614
0.002,0.133579,2.82573,0.000532391,0.00564924,5.33892e-07,442.804219236,-533.874360931,1.0004,100,500,0.266301,441.225863959,500.0,-533.874360931,2494.70205986,-533.874360931,66.6582,1,1.12917,-565.0,0.8,-537.634,2494.70205986
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-537.66521443,1.0,100,500,1.0,100.0,500.0,-537.66521443,3138.09256914,-537.66521443,55.7379,2,1.0,-580.627,0.8,-537.665,3138.09256914
0.005,,1.0,0.005,0.005,2.1793e-19,500.0,-542.65090275,1.0,100,500,1.0,200.000000102,500.0,-542.65090275,23382.9608409,-542.65090275,114.604,2,1.0,-609.517,0.8,-540.158,23382.9608409
0.00333333,,1.0,0.00333333,0.00333333,5.43914e-20,500.0,-543.483267238,1.0,100,500,1.0,299.999969474,500.0,-543.483267238,5828.9261914,-543.483267238,103.354,2,1.0,-597.897,0.8,-541.266,5828.9261914
0.0025,,1.0,0.0025,0.0025,5.4346e-20,500.0,-541.953218739,1.0,100,500,1.0,400.0,500.0,-541.953218739,1932.92000183,-541.953218739,92.1415,2,1.0,-590.482,0.8,-541.438,1932.92000183
0.002,0.0719493,2.28324,0.000608253,0.00455061,2.85801e-07,470.038189796,-543.470924291,1.00349,100,500,0.305187,466.719250624,500.0,-543.470924291,2917.68097425,-543.470924291,74.5465,1,1.06374,-584.342,0.8,-539.1,2917.68097425
0.01,,1.0,0.01,0.01,3.50449e-18,500.0,-535.964175768,1.0,100,500,1.0,100.0,500.0,-535.964175768,2527.99123783,-535.964175768,50.0271,2,1.0,-567.863,0.8,-535.964,2527.99123783
