AvgEpLen,IterType,VarJ,eRenyi2,VarRet,VarDiscRet,EpsThisIter,AvgNormIw,MaxVanillaIw,VanillaAvgRet,VarNormIw,MinNormIw,Bound,ESSRenyi,AvgRet,VarVanillaIw,ESSClassic,AvgDiscRet,MinVanillaIw,AvgVanillaIw,MaxNormIw,BatchSize,J
42.18,2,7.8665347,1.0,83.62545245650101,83.62545245650101,100,0.0024999997,1.0,-97.20024401609578,5.434597e-20,0.0025,-103.2033,500.0,-97.20024401609578,,400.0,-97.20024401609578,1.0,1.0,0.0025,500,-98.372116
44.02,1,10.907716,1.2120588,54.61707587392526,54.61707587392526,100,0.002,7.508628,-97.12288777111034,1.0250649e-06,0.00018405922,-102.202835,412.5212466483849,-97.12288777111034,0.25897664,398.1672550941093,-97.12288777111034,0.09251501,1.0052744,0.014938464,500,-97.44553
39.92,2,6.0844817,1.0,37.39486262467563,37.39486262467563,100,0.009999998,1.0,-98.54001868344363,3.5044917e-18,0.01,-107.69086,500.0,-98.54001868344363,,100.0,-98.54001868344363,1.0,1.0,0.01,500,-98.540016
44.23,2,6.4181232,1.0,45.82189576062555,45.82189576062555,100,0.0049999994,1.0,-98.5463431919663,2.179301e-19,0.005,-105.04786,500.0,-98.5463431919663,,200.00000010221265,-98.5463431919663,1.0,1.0,0.005,500,-98.543175
41.73,2,6.2608943,1.0,35.42632197487304,35.42632197487304,100,0.0033333336,1.0,-99.0009935441437,5.4391416e-20,0.0033333334,-104.006836,500.0,-99.0009935441437,,299.999969473632,-99.0009935441437,1.0,1.0,0.0033333334,500,-98.695786
42.79,2,6.5838265,1.0,55.82098415118506,55.82098415118506,100,0.0024999997,1.0,-97.85680090014935,5.434597e-20,0.0025,-103.12884,500.0,-97.85680090014935,,400.0,-97.85680090014935,1.0,1.0,0.0025,500,-98.48604
43.03,1,3.6800334,1.0000043,46.90594361098924,46.90594361098924,100,0.002,708.5739,-98.52262412818453,0.0018834927,,-98.60602,499.99785424199666,-98.52262412818453,1004.24084,1.061725748932126,-98.52262412818453,,1.4603837,0.9703942,500,-94.40076
41.78,2,6.6440525,1.0,44.58933382893636,44.58933382893636,100,0.009999998,1.0,-98.35015026928191,3.5044917e-18,0.01,-107.60407,500.0,-98.35015026928191,,100.0,-98.35015026928191,1.0,1.0,0.01,500,-98.35015
44.15,2,6.815617,1.0,48.937716140313405,48.937716140313405,100,0.0049999994,1.0,-97.55830416288727,2.179301e-19,0.005,-104.6492,500.0,-97.55830416288727,,200.00000010221265,-97.55830416288727,1.0,1.0,0.005,500,-97.95422
45.0,2,6.993228,1.0,54.34548020854832,54.34548020854832,100,0.0033333336,1.0,-97.84196412655484,5.4391416e-20,0.0033333334,-103.44373,500.0,-97.84196412655484,,299.999969473632,-97.84196412655484,1.0,1.0,0.0033333334,500,-97.91681
42.14,2,7.731104,1.0,92.1149365284232,92.1149365284232,100,0.0024999997,1.0,-96.66762193435657,5.434597e-20,0.0025,-102.39096,500.0,-96.66762193435657,,400.0,-96.66762193435657,1.0,1.0,0.0025,500,-97.60451
41.1,1,8.241255,1.0735444,54.2565513483692,54.2565513483692,100,0.0019999999,1.7191415,-98.1548917070417,2.8820764e-07,0.0006469832,-101.863884,465.74692941891453,-98.1548917070417,0.07217346,466.4580853505836,-98.1548917070417,0.32376432,1.000843,0.0034353866,500,-97.428116
44.49,2,7.2515616,1.0,53.11630454883739,53.11630454883739,100,0.009999998,1.0,-97.33863092461134,3.5044917e-18,0.01,-106.541115,500.0,-97.33863092461134,,100.0,-97.33863092461134,1.0,1.0,0.01,500,-97.33864
43.83,2,7.7193937,1.0,67.17413707526013,67.17413707526013,100,0.0049999994,1.0,-96.91306195008421,2.179301e-19,0.005,-103.63298,500.0,-96.91306195008421,,200.00000010221265,-96.91306195008421,1.0,1.0,0.005,500,-97.12585
42.91,2,7.6100883,1.0,55.066646809718186,55.066646809718186,100,0.0033333336,1.0,-97.38929923367006,5.4391416e-20,0.0033333334,-102.52672,500.0,-97.38929923367006,,299.999969473632,-97.38929923367006,1.0,1.0,0.0033333334,500,-97.21367
43.63,2,7.8577013,1.0,73.25929166016466,73.25929166016466,100,0.0024999997,1.0,-98.18447932272633,5.434597e-20,0.0025,-102.33887,500.0,-98.18447932272633,,400.0,-98.18447932272633,1.0,1.0,0.0025,500,-97.45637
44.8,1,10.316872,1.1567433,101.05464355195569,101.05464355195569,100,0.0020000003,4.77813,-95.14357199781053,7.3101285e-07,6.5575994e-05,-101.10925,432.24802354127894,-95.14357199781053,0.19939837,422.87309017398377,-95.14357199781053,0.034248628,1.0445477,0.009148706,500,-96.412415
40.91,2,8.193937,1.0,67.81879164670237,67.81879164670237,100,0.009999998,1.0,-97.03356157269211,3.5044917e-18,0.01,-106.24343,500.0,-97.03356157269211,,100.0,-97.03356157269211,1.0,1.0,0.01,500,-97.03356
44.51,2,8.8752575,1.0,91.27267926171872,91.27267926171872,100,0.0049999994,1.0,-96.75135171578084,2.179301e-19,0.005,-103.80797,500.0,-96.75135171578084,,200.00000010221265,-96.75135171578084,1.0,1.0,0.005,500,-96.892456
42.02,2,8.168608,1.0,40.33345636965149,40.33345636965149,100,0.0033333336,1.0,-98.90788028185607,5.4391416e-20,0.0033333334,-103.210754,500.0,-98.90788028185607,,299.999969473632,-98.90788028185607,1.0,1.0,0.0033333334,500,-97.56426
44.3,2,8.085938,1.0,61.79853828086115,61.79853828086115,100,0.0024999997,1.0,-97.08741301778893,5.434597e-20,0.0025,-102.33506,500.0,-97.08741301778893,,400.0,-97.08741301778893,1.0,1.0,0.0025,500,-97.44505
46.26,1,9.222929,1.0517445,96.02237257761877,96.02237257761877,100,0.002,1.7560965,-96.61780961928226,2.3318397e-07,0.00037328573,-101.56979,475.4006495991237,-96.61780961928226,0.055720136,472.5096962710195,-96.61780961928226,0.1824728,0.9776575,0.0035924576,500,-97.08431
46.55,2,9.08028,1.0,83.28433594121259,83.28433594121259,100,0.009999998,1.0,-96.71154756500333,3.5044917e-18,0.01,-105.97402,500.0,-96.71154756500333,,100.0,-96.71154756500333,1.0,1.0,0.01,500,-96.71155
40.22,2,7.8280187,1.0,38.16962778362865,38.16962778362865,100,0.0049999994,1.0,-98.86391764235428,2.179301e-19,0.005,-104.37776,500.0,-98.86391764235428,,200.00000010221265,-98.86391764235428,1.0,1.0,0.005,500,-97.787735
42.64,2,7.552346,1.0,48.90154709906102,48.90154709906102,100,0.0033333336,1.0,-98.25490082887876,5.4391416e-20,0.0033333334,-103.50648,500.0,-98.25490082887876,,299.999969473632,-98.25490082887876,1.0,1.0,0.0033333334,500,-97.94345
43.3,2,7.7012687,1.0,66.53257024306765,66.53257024306765,100,0.0024999997,1.0,-97.35795597324132,5.434597e-20,0.0025,-102.61481,500.0,-97.35795597324132,,400.0,-97.35795597324132,1.0,1.0,0.0025,500,-97.79708
43.52,1,8.069823,1.0493691,51.65901294823662,51.65901294823662,100,0.002,2.4319706,-98.00639056928159,2.333437e-07,0.00091739383,-102.04468,476.47677213451345,-98.00639056928159,0.058454223,472.4918932061695,-98.00639056928159,0.45916176,1.0010134,0.0048590167,500,-97.630486
45.45,2,7.7617574,1.0,60.85341493991692,60.85341493991692,100,0.009999998,1.0,-97.62966103738349,3.5044917e-18,0.01,-106.907036,500.0,-97.62966103738349,,100.0,-97.62966103738349,1.0,1.0,0.01,500,-97.62966
41.8,2,7.2076783,1.0,43.9726561640299,43.9726561640299,100,0.0049999994,1.0,-98.12655115916012,2.179301e-19,0.005,-104.67012,500.0,-98.12655115916012,,200.00000010221265,-98.12655115916012,1.0,1.0,0.005,500,-97.878105
43.89,2,7.2678175,1.0,55.065635141991095,55.065635141991095,100,0.0033333336,1.0,-97.6118359005199,5.4391416e-20,0.0033333334,-103.33501,500.0,-97.6118359005199,,299.999969473632,-97.6118359005199,1.0,1.0,0.0033333334,500,-97.78935
43.69,2,7.2491565,1.0,52.21854383381926,52.21854383381926,100,0.0024999997,1.0,-97.55492592139724,5.434597e-20,0.0025,-102.533424,500.0,-97.55492592139724,,400.0,-97.55492592139724,1.0,1.0,0.0025,500,-97.73074
42.77,1,7.8231215,1.0441585,62.28145279170336,62.28145279170336,100,0.002,1.6743703,-97.6709461401311,1.5506862e-07,0.0008041627,-101.94623,478.85452234697976,-97.6709461401311,0.038482968,481.3756976163132,-97.6709461401311,0.4006049,0.996328,0.0033610824,500,-97.55676
43.72,2,6.6503067,1.0,44.67331250532285,44.67331250532285,100,0.009999998,1.0,-97.56308466236788,3.5044917e-18,0.01,-106.99976,500.0,-97.56308466236788,,100.0,-97.56308466236788,1.0,1.0,0.01,500,-97.56308
43.06,2,7.591515,1.0,71.64904214547258,71.64904214547258,100,0.0049999994,1.0,-98.01708349406631,2.179301e-19,0.005,-104.46283,500.0,-98.01708349406631,,200.00000010221265,-98.01708349406631,1.0,1.0,0.005,500,-97.790085
44.87,2,7.8013897,1.0,67.95062103852096,67.95062103852096,100,0.0033333336,1.0,-98.06864024476909,5.4391416e-20,0.0033333334,-103.331215,500.0,-98.06864024476909,,299.999969473632,-98.06864024476909,1.0,1.0,0.0033333334,500,-97.88294
43.19,2,8.442666,1.0,102.56061375231911,102.56061375231911,100,0.0024999997,1.0,-96.73145616178869,5.434597e-20,0.0025,-102.313416,500.0,-96.73145616178869,,400.0,-96.73145616178869,1.0,1.0,0.0025,500,-97.59507
42.3,1,8.823708,1.0446693,58.74749893584274,58.74749893584274,100,0.002,1.6118339,-98.01248499936078,1.6778843e-07,0.0008427414,-101.81459,478.62037690962137,-98.01248499936078,0.041587397,479.9095186828932,-98.01248499936078,0.41956013,0.9957031,0.0032375793,500,-97.50115
42.6,2,6.6674714,1.0,44.90421832428581,44.90421832428581,100,0.009999998,1.0,-98.18989991197883,3.5044917e-18,0.01,-107.31879,500.0,-98.18989991197883,,100.0,-98.18989991197883,1.0,1.0,0.01,500,-98.1899
42.67,2,6.4716372,1.0,39.677069080484735,39.677069080484735,100,0.0049999994,1.0,-98.42951008580745,2.179301e-19,0.005,-105.026146,500.0,-98.42951008580745,,200.00000010221265,-98.42951008580745,1.0,1.0,0.005,500,-98.30971
41.92,2,6.772156,1.0,53.33927041701313,53.33927041701313,100,0.0033333336,1.0,-97.07507064350884,5.4391416e-20,0.0033333334,-103.38211,500.0,-97.07507064350884,,299.999969473632,-97.07507064350884,1.0,1.0,0.0033333334,500,-97.89816
43.19,2,6.7325554,1.0,44.15626639269051,44.15626639269051,100,0.0024999997,1.0,-98.00281070254856,5.434597e-20,0.0025,-102.67355,500.0,-98.00281070254856,,400.0,-98.00281070254856,1.0,1.0,0.0025,500,-97.92432
44.17,1,24.670704,1.4784517,46.280496288714986,46.280496288714986,100,0.0019999999,17.617188,-97.67999854538992,4.3757723e-06,0.0003140235,-101.78386,338.19162996873445,-97.67999854538992,1.211977,239.03370003582143,-97.67999854538992,0.1652654,1.0525671,0.033474706,500,-96.618835
43.87,2,7.6240287,1.0,58.71294969960384,58.71294969960384,100,0.009999998,1.0,-98.06803531308879,3.5044917e-18,0.01,-107.60714,500.0,-98.06803531308879,,100.0,-98.06803531308879,1.0,1.0,0.01,500,-98.06803
46.11,2,6.971018,1.0,38.808770449247525,38.808770449247525,100,0.0049999994,1.0,-99.20264765871272,2.179301e-19,0.005,-105.3805,500.0,-99.20264765871272,,200.00000010221265,-99.20264765871272,1.0,1.0,0.005,500,-98.63533
42.73,2,6.996404,1.0,50.16038319558212,50.16038319558212,100,0.0033333336,1.0,-98.62612028962555,5.4391416e-20,0.0033333334,-104.14763,500.0,-98.62612028962555,,299.999969473632,-98.62612028962555,1.0,1.0,0.0033333334,500,-98.63227
40.97,2,6.9381547,1.0,46.03046545788373,46.03046545788373,100,0.0024999997,1.0,-98.21151663247443,5.434597e-20,0.0025,-103.30353,500.0,-98.21151663247443,,400.0,-98.21151663247443,1.0,1.0,0.0025,500,-98.527084
43.77,1,7.594233,1.0527033,65.48361843007633,65.48361843007633,100,0.002,1.752329,-96.58721175589133,1.9424893e-07,0.00077336765,-102.33652,474.9676555069437,-96.58721175589133,0.048037842,476.8876218999619,-96.58721175589133,0.3845904,0.99458617,0.0035237349,500,-97.92332
41.23,2,7.099763,1.0,50.91579478401979,50.91579478401979,100,0.009999998,1.0,-98.00666059268556,3.5044917e-18,0.01,-107.432945,500.0,-98.00666059268556,,100.0,-98.00666059268556,1.0,1.0,0.01,500,-98.00666
41.21,2,6.940191,1.0,46.22795033960597,46.22795033960597,100,0.0049999994,1.0,-98.57269245805381,2.179301e-19,0.005,-104.95506,500.0,-98.57269245805381,,200.00000010221265,-98.57269245805381,1.0,1.0,0.005,500,-98.28967
41.27,2,6.5225563,1.0,31.485487967675724,31.485487967675724,100,0.0033333336,1.0,-98.7279871091674,5.4391416e-20,0.0033333334,-103.87805,500.0,-98.7279871091674,,299.999969473632,-98.7279871091674,1.0,1.0,0.0033333334,500,-98.43578
43.08,2,6.8096724,1.0,58.38984833474532,58.38984833474532,100,0.0024999997,1.0,-98.17914896929453,5.434597e-20,0.0025,-103.16012,500.0,-98.17914896929453,,400.0,-98.17914896929453,1.0,1.0,0.0025,500,-98.37161
41.51,1,6.8387747,1.0110915,37.83764062467447,37.83764062467447,100,0.002,1.4673617,-98.0771517975419,4.5500144e-08,0.0014182753,-102.575676,494.5151002458248,-98.0771517975419,0.0113392165,494.38758799145126,-98.0771517975419,0.70802027,0.9984243,0.0029393549,500,-98.26902
44.08,2,8.015873,1.0,64.90324999758056,64.90324999758056,100,0.009999998,1.0,-97.99501996201681,3.5044917e-18,0.01,-107.44304,500.0,-97.99501996201681,,100.0,-97.99501996201681,1.0,1.0,0.01,500,-97.99502
40.61,2,7.357564,1.0,44.4395107080818,44.4395107080818,100,0.0049999994,1.0,-97.80440916054131,2.179301e-19,0.005,-104.661575,500.0,-97.80440916054131,,200.00000010221265,-97.80440916054131,1.0,1.0,0.005,500,-97.89971
44.88,2,7.416186,1.0,56.44717539443653,56.44717539443653,100,0.0033333336,1.0,-99.02834970081851,5.4391416e-20,0.0033333334,-103.79893,500.0,-99.02834970081851,,299.999969473632,-99.02834970081851,1.0,1.0,0.0033333334,500,-98.27593
45.64,2,8.069324,1.0,95.41532483890698,95.41532483890698,100,0.0024999997,1.0,-97.12392210783808,5.434597e-20,0.0025,-102.80777,500.0,-97.12392210783808,,400.0,-97.12392210783808,1.0,1.0,0.0025,500,-97.987915
42.63,1,8.634537,1.053229,56.91760557308672,56.91760557308672,100,0.002,2.1467962,-98.09030024379852,2.2568159e-07,0.0005759879,-102.23349,474.73057823177373,-98.09030024379852,0.058265246,473.34693768022504,-98.09030024379852,0.29266453,1.0162177,0.0042250715,500,-97.809235
41.14,2,7.180324,1.0,52.07784205416747,52.07784205416747,100,0.009999998,1.0,-98.52834807127178,3.5044917e-18,0.01,-107.92777,500.0,-98.52834807127178,,100.0,-98.52834807127178,1.0,1.0,0.01,500,-98.52834
44.96,2,7.4149413,1.0,58.44616189810969,58.44616189810969,100,0.0049999994,1.0,-97.4853092388652,2.179301e-19,0.005,-104.65323,500.0,-97.4853092388652,,200.00000010221265,-97.4853092388652,1.0,1.0,0.005,500,-98.00683
43.08,2,7.9716015,1.0,81.24694151983371,81.24694151983371,100,0.0033333336,1.0,-97.40423446902241,5.4391416e-20,0.0033333334,-103.26384,500.0,-97.40423446902241,,299.999969473632,-97.40423446902241,1.0,1.0,0.0033333334,500,-97.80597
43.3,2,7.960215,1.0,63.37596767754637,63.37596767754637,100,0.0024999997,1.0,-98.12970419125672,5.434597e-20,0.0025,-102.613556,500.0,-98.12970419125672,,400.0,-98.12970419125672,1.0,1.0,0.0025,500,-97.8869
39.87,1,9.62519,1.0970143,46.12617579827988,46.12617579827988,100,0.002,2.9974442,-98.13337291058693,3.9771066e-07,0.0011254306,-102.03087,455.7825694385055,-98.13337291058693,0.1020623,454.864367951567,-98.13337291058693,0.570122,1.0131624,0.005917006,500,-97.6029
45.7,2,7.823769,1.0,61.82965460504055,61.82965460504055,100,0.009999998,1.0,-97.43530028573046,3.5044917e-18,0.01,-107.314095,500.0,-97.43530028573046,,100.0,-97.43530028573046,1.0,1.0,0.01,500,-97.4353
42.25,2,7.44205,1.0,49.654777732242614,49.654777732242614,100,0.0049999994,1.0,-98.32820329082696,2.179301e-19,0.005,-104.86711,500.0,-98.32820329082696,,200.00000010221265,-98.32820329082696,1.0,1.0,0.005,500,-97.881744
42.55,2,7.497046,1.0,58.38354694540505,58.38354694540505,100,0.0033333336,1.0,-98.15330377908782,5.4391416e-20,0.0033333334,-103.67579,500.0,-98.15330377908782,,299.999969473632,-98.15330377908782,1.0,1.0,0.0033333334,500,-97.97227
44.08,2,7.3549337,1.0,47.95992606164806,47.95992606164806,100,0.0024999997,1.0,-97.35822530241127,5.434597e-20,0.0025,-102.758156,500.0,-97.35822530241127,,400.0,-97.35822530241127,1.0,1.0,0.0025,500,-97.818756
41.4,1,7.8735027,1.0558689,52.258013741553285,52.258013741553285,100,0.002,2.513603,-98.77365408130622,2.1437836e-07,0.0006550929,-102.30989,473.5436539701285,-98.77365408130622,0.05411822,474.6141390835323,-98.77365408130622,0.32914266,1.0048733,0.005002826,500,-97.770226
43.56,2,8.020763,1.0,64.98246891442744,64.98246891442744,100,0.009999998,1.0,-98.80593343429942,3.5044917e-18,0.01,-108.39727,500.0,-98.80593343429942,,100.0,-98.80593343429942,1.0,1.0,0.01,500,-98.80593
45.56,2,8.057591,1.0,63.89044367933749,63.89044367933749,100,0.0049999994,1.0,-96.67738041717412,2.179301e-19,0.005,-104.52376,500.0,-96.67738041717412,,200.00000010221265,-96.67738041717412,1.0,1.0,0.005,500,-97.74165
42.68,2,7.886872,1.0,57.30198990128025,57.30198990128025,100,0.0033333336,1.0,-97.95277362748148,5.4391416e-20,0.0033333334,-103.349594,500.0,-97.95277362748148,,299.999969473632,-97.95277362748148,1.0,1.0,0.0033333334,500,-97.812035
43.23,2,7.4686646,1.0,35.96647125286746,35.96647125286746,100,0.0024999997,1.0,-98.91277416035085,5.434597e-20,0.0025,-102.88287,500.0,-98.91277416035085,,400.0,-98.91277416035085,1.0,1.0,0.0025,500,-98.087204
44.4,1,8.245361,1.04124,80.9687642582258,80.9687642582258,100,0.002,2.0115757,-97.35812087937731,1.5414713e-07,0.0009781594,-102.13269,480.19669922471144,-97.35812087937731,0.03817377,481.48233014503063,-97.35812087937731,0.4867707,0.9952789,0.004042235,500,-97.75576
42.18,2,6.9125,1.0,48.26530647002747,48.26530647002747,100,0.009999998,1.0,-99.05171655382532,3.5044917e-18,0.01,-108.477585,500.0,-99.05171655382532,,100.0,-99.05171655382532,1.0,1.0,0.01,500,-99.05171
42.68,2,7.553281,1.0,64.09998195144625,64.09998195144625,100,0.0049999994,1.0,-96.65902953134106,2.179301e-19,0.005,-104.52048,500.0,-96.65902953134106,,200.00000010221265,-96.65902953134106,1.0,1.0,0.005,500,-97.85538
41.02,2,6.866635,1.0,24.759900739022402,24.759900739022402,100,0.0033333336,1.0,-99.91775537702546,5.4391416e-20,0.0033333334,-103.98486,500.0,-99.91775537702546,,299.999969473632,-99.91775537702546,1.0,1.0,0.0033333334,500,-98.54283
42.22,2,6.6959724,1.0,37.01000624704644,37.01000624704644,100,0.0024999997,1.0,-97.25067417128854,5.434597e-20,0.0025,-102.93273,500.0,-97.25067417128854,,400.0,-97.25067417128854,1.0,1.0,0.0025,500,-98.219795
42.03,1,6.991819,1.0295188,44.75214559004147,44.75214559004147,100,0.002,1.6364763,-97.83085627122057,1.0060455e-07,0.00091703556,-102.288925,485.6637676393519,-97.83085627122057,0.025833363,487.7569080843124,-97.83085627122057,0.46469483,1.0134717,0.0032294462,500,-98.01179
42.07,2,7.0678296,1.0,50.45880300151376,50.45880300151376,100,0.009999998,1.0,-97.2830335405703,3.5044917e-18,0.01,-106.61128,500.0,-97.2830335405703,,100.0,-97.2830335405703,1.0,1.0,0.01,500,-97.283035
45.55,2,8.093222,1.0,81.81856306881787,81.81856306881787,100,0.0049999994,1.0,-96.98015269668555,2.179301e-19,0.005,-103.74345,500.0,-96.98015269668555,,200.00000010221265,-96.98015269668555,1.0,1.0,0.005,500,-97.13159
40.46,2,7.580843,1.0,41.43402621641888,41.43402621641888,100,0.0033333336,1.0,-97.89389792102702,5.4391416e-20,0.0033333334,-102.784256,500.0,-97.89389792102702,,299.999969473632,-97.89389792102702,1.0,1.0,0.0033333334,500,-97.3857
43.72,2,7.462822,1.0,50.41728821123331,50.41728821123331,100,0.0024999997,1.0,-98.16387206622326,5.434597e-20,0.0025,-102.31605,500.0,-98.16387206622326,,400.0,-98.16387206622326,1.0,1.0,0.0025,500,-97.58023
42.18,1,8.672435,1.0829663,32.56668052255062,32.56668052255062,100,0.002,2.4390554,-98.29812007201618,3.3560036e-07,0.0005274428,-101.80179,461.6948719698654,-98.29812007201618,0.08358448,461.36856725471597,-98.29812007201618,0.26322493,0.99811745,0.0048873117,500,-97.39373
46.01,2,9.977984,1.0,100.56585566167392,100.56585566167392,100,0.009999998,1.0,-97.08431955216072,3.5044917e-18,0.01,-106.75949,500.0,-97.08431955216072,,100.0,-97.08431955216072,1.0,1.0,0.01,500,-97.08431
45.73,2,8.451403,1.0,42.36350879201364,42.36350879201364,100,0.0049999994,1.0,-98.72891395826298,2.179301e-19,0.005,-104.748,500.0,-98.72891395826298,,200.00000010221265,-98.72891395826298,1.0,1.0,0.005,500,-97.90662
42.64,2,7.969419,1.0,47.996210610272364,47.996210610272364,100,0.0033333336,1.0,-98.40604267035529,5.4391416e-20,0.0033333334,-103.659065,500.0,-98.40604267035529,,299.999969473632,-98.40604267035529,1.0,1.0,0.0033333334,500,-98.0731
40.65,2,7.5516324,1.0,37.30912596537448,37.30912596537448,100,0.0024999997,1.0,-98.99512243974672,5.434597e-20,0.0025,-103.1412,500.0,-98.99512243974672,,400.0,-98.99512243974672,1.0,1.0,0.0025,500,-98.303604
44.28,1,7.916009,1.0167298,57.56415609306497,57.56415609306497,100,0.002,1.4374338,-98.10243409299703,6.186067e-08,0.001292353,-102.55221,491.7727250769966,-98.10243409299703,0.01548807,492.40014620934954,-98.10243409299703,0.64665484,1.0007403,0.002872741,500,-98.18929
42.41,2,6.794421,1.0,46.6304662257458,46.6304662257458,100,0.009999998,1.0,-98.53663543907176,3.5044917e-18,0.01,-107.77997,500.0,-98.53663543907176,,100.0,-98.53663543907176,1.0,1.0,0.01,500,-98.53664
43.51,2,6.8352604,1.0,47.75388344114362,47.75388344114362,100,0.0049999994,1.0,-98.49058597761376,2.179301e-19,0.005,-105.12515,500.0,-98.49058597761376,,200.00000010221265,-98.49058597761376,1.0,1.0,0.005,500,-98.51361
46.59,2,7.606342,1.0,78.67410652469943,78.67410652469943,100,0.0033333336,1.0,-96.68041633396177,5.4391416e-20,0.0033333334,-103.35201,500.0,-96.68041633396177,,299.999969473632,-96.68041633396177,1.0,1.0,0.0033333334,500,-97.90254
44.82,2,7.2581396,1.0,37.33723650091796,37.33723650091796,100,0.0024999997,1.0,-97.40037118268589,5.434597e-20,0.0025,-102.49639,500.0,-97.40037118268589,,400.0,-97.40037118268589,1.0,1.0,0.0025,500,-97.77701
43.69,1,7.683566,1.0493573,56.95413789235284,56.95413789235284,100,0.002,1.7241044,-97.4873966455892,1.9129473e-07,0.0005619094,-101.86052,476.48213088631184,-97.4873966455892,0.0492908,477.223017807644,-97.4873966455892,0.28523165,1.0152229,0.0033965039,500,-97.53646
44.55,2,8.67146,1.0,75.95376298640859,75.95376298640859,100,0.009999998,1.0,-96.8223418314219,3.5044917e-18,0.01,-106.184006,500.0,-96.8223418314219,,100.0,-96.8223418314219,1.0,1.0,0.01,500,-96.822334
40.42,2,7.480252,1.0,34.17024078347726,34.17024078347726,100,0.0049999994,1.0,-99.22466408117907,2.179301e-19,0.005,-104.643196,500.0,-99.22466408117907,,200.00000010221265,-99.22466408117907,1.0,1.0,0.005,500,-98.0235
43.74,2,7.6325116,1.0,62.05058373115935,62.05058373115935,100,0.0033333336,1.0,-96.56032913813222,5.4391416e-20,0.0033333334,-102.94075,500.0,-96.56032913813222,,299.999969473632,-96.56032913813222,1.0,1.0,0.0033333334,500,-97.53579
42.18,2,7.5575294,1.0,54.09527666705368,54.09527666705368,100,0.0024999997,1.0,-97.97547743388878,5.434597e-20,0.0025,-102.440926,500.0,-97.97547743388878,,400.0,-97.97547743388878,1.0,1.0,0.0025,500,-97.645706
40.35,1,7.96537,1.0606188,36.88790415663761,36.88790415663761,100,0.002,2.4106085,-98.6552002755375,2.2035034e-07,0.0012411593,-102.006386,471.42292754449056,-98.6552002755375,0.05587297,473.9438627596747,-98.6552002755375,0.6249878,1.0071033,0.0047872122,500,-97.58933
43.97,2,8.566934,1.0,74.13368596989991,74.13368596989991,100,0.009999998,1.0,-97.28834080343077,3.5044917e-18,0.01,-106.600044,500.0,-97.28834080343077,,100.0,-97.28834080343077,1.0,1.0,0.01,500,-97.288345
41.99,2,7.9120736,1.0,51.341847751016246,51.341847751016246,100,0.0049999994,1.0,-98.68907655160415,2.179301e-19,0.005,-104.62814,500.0,-98.68907655160415,,200.00000010221265,-98.68907655160415,1.0,1.0,0.005,500,-97.98871
45.42,2,7.606625,1.0,48.28355163500305,48.28355163500305,100,0.0033333336,1.0,-97.05620725994385,5.4391416e-20,0.0033333334,-103.09895,500.0,-97.05620725994385,,299.999969473632,-97.05620725994385,1.0,1.0,0.0033333334,500,-97.67788
43.89,2,7.538557,1.0,54.27958984059253,54.27958984059253,100,0.0024999997,1.0,-97.65657102748237,5.434597e-20,0.0025,-102.36734,500.0,-97.65657102748237,,400.0,-97.65657102748237,1.0,1.0,0.0025,500,-97.67255
43.92,1,7.7522388,1.0287237,51.08135028712322,51.08135028712322,100,0.002,1.4540138,-97.85342744545085,1.1933736e-07,0.0010597926,-101.85415,486.03914915708333,-97.85342744545085,0.029718643,485.5430440736624,-97.85342744545085,0.5288678,0.9980591,0.002913683,500,-97.59512
46.16,2,7.084677,1.0,50.699652610462934,50.699652610462934,100,0.009999998,1.0,-97.34295379887413,3.5044917e-18,0.01,-106.64795,500.0,-97.34295379887413,,100.0,-97.34295379887413,1.0,1.0,0.01,500,-97.34295
43.79,2,7.2237334,1.0,54.58339618249923,54.58339618249923,100,0.0049999994,1.0,-97.86148609718983,2.179301e-19,0.005,-104.2049,500.0,-97.86148609718983,,200.00000010221265,-97.86148609718983,1.0,1.0,0.005,500,-97.60222
43.09,2,7.827119,1.0,79.49711591606841,79.49711591606841,100,0.0033333336,1.0,-96.55969005580864,5.4391416e-20,0.0033333334,-102.64578,500.0,-96.55969005580864,,299.999969473632,-96.55969005580864,1.0,1.0,0.0033333334,500,-97.254715
44.33,2,7.4269094,1.0,36.15574611297211,36.15574611297211,100,0.0024999997,1.0,-98.43814837135129,5.434597e-20,0.0025,-102.21937,500.0,-98.43814837135129,,400.0,-98.43814837135129,1.0,1.0,0.0025,500,-97.55057
