AvgRet,MaxNormIw,EpsThisIter,J,Bound,ESSClassic,IterType,VanillaAvgRet,MinNormIw,VarDiscRet,VarNormIw,MinVanillaIw,VarJ,VarRet,AvgDiscRet,VarVanillaIw,MaxVanillaIw,BatchSize,ESSRenyi,AvgEpLen,AvgNormIw,eRenyi2,Delta,AvgVanillaIw
-61.7655504372,0.00333333,100,-56.042,-61.8839,299.999969474,2,-61.7655504372,0.00333333,5116.8265692,5.43914e-20,1.0,75.3954,5116.8265692,-61.7655504372,,1.0,500,500.0,181.69,0.00333333,1.0,0.6,1.0
-47.7034019216,0.0025,100,-53.9573,-59.0166,400.0,2,-47.7034019216,0.0025,6123.18968548,5.4346e-20,1.0,76.1044,6123.18968548,-47.7034019216,,1.0,500,500.0,215.23,0.0025,1.0,0.6,1.0
-51.8144060164,0.002,100,-53.5287,-58.0539,500.000006643,1,-51.8144060164,0.002,5901.64733986,5.43187e-20,1.0,76.1759,5901.64733986,-51.8144060164,,1.0,500,500.0,202.61,0.002,1.0,0.6,1.0
-58.4825761421,0.01,100,-58.4826,-68.2461,100.0,2,-58.4825761421,0.01,5694.5543982,3.50449e-18,1.0,75.084,5694.5543982,-58.4825761421,,1.0,500,500.0,185.3,0.01,1.0,0.6,1.0
-50.2417942415,0.005,100,-54.3622,-61.2661,200.000000102,2,-50.2417942415,0.005,6069.32481941,2.1793e-19,1.0,76.4205,6069.32481941,-50.2417942415,,1.0,500,500.0,207.66,0.005,1.0,0.6,1.0
-51.3253067937,0.00333333,100,-53.3499,-59.0293,299.999969474,2,-51.3253067937,0.00333333,6249.50547475,5.43914e-20,1.0,77.1867,6249.50547475,-51.3253067937,,1.0,500,500.0,208.35,0.00333333,1.0,0.6,1.0
-43.2319809702,0.0025,100,-50.8204,-55.8047,400.0,2,-43.2319809702,0.0025,6361.34575185,5.4346e-20,1.0,77.8586,6361.34575185,-43.2319809702,,1.0,500,500.0,233.9,0.0025,1.0,0.6,1.0
-53.1526346018,0.002,100,-51.2869,-55.745,500.000006643,1,-53.1526346018,0.002,5896.65599475,5.43187e-20,1.0,77.5757,5896.65599475,-53.1526346018,,1.0,500,500.0,204.14,0.002,1.0,0.6,1.0
-45.9530682488,0.01,100,-45.9531,-55.9158,100.0,2,-45.9530682488,0.01,6534.43015985,3.50449e-18,1.0,80.4306,6534.43015985,-45.9530682488,,1.0,500,500.0,211.54,0.01,1.0,0.6,1.0
-57.2050772329,0.005,100,-51.5791,-58.6238,200.000000102,2,-57.2050772329,0.005,5659.57135919,2.1793e-19,1.0,77.8953,5659.57135919,-57.2050772329,,1.0,500,500.0,194.35,0.005,1.0,0.6,1.0
-52.4710978992,0.00333333,100,-51.8764,-57.6284,299.999969474,2,-52.4710978992,0.00333333,6130.39911085,5.43914e-20,1.0,77.8995,6130.39911085,-52.4710978992,,1.0,500,500.0,198.05,0.00333333,1.0,0.6,1.0
-47.3528610758,0.0025,100,-50.7455,-55.7269,400.0,2,-47.3528610758,0.0025,6194.40745023,5.4346e-20,1.0,78.0269,6194.40745023,-47.3528610758,,1.0,500,500.0,214.96,0.0025,1.0,0.6,1.0
-63.653857892,0.002,100,-53.3272,-57.8639,500.000006643,1,-63.653857892,0.002,5244.47456562,5.43187e-20,1.0,77.043,5244.47456562,-63.653857892,,1.0,500,500.0,169.79,0.002,1.0,0.6,1.0
-40.8338770442,0.01,100,-40.8339,-50.3076,100.0,2,-40.8338770442,0.01,6616.86015426,3.50449e-18,1.0,80.9363,6616.86015426,-40.8338770442,,1.0,500,500.0,236.57,0.01,1.0,0.6,1.0
-52.5908930238,0.005,100,-46.7124,-53.7382,200.000000102,2,-52.5908930238,0.005,5900.70601849,2.1793e-19,1.0,78.9351,5900.70601849,-52.5908930238,,1.0,500,500.0,201.59,0.005,1.0,0.6,1.0
-60.1384291753,0.00333333,100,-51.1877,-57.0308,299.999969474,2,-60.1384291753,0.00333333,5425.98855413,5.43914e-20,1.0,77.3593,5425.98855413,-60.1384291753,,1.0,500,500.0,189.08,0.00333333,1.0,0.6,1.0
-54.1314119754,0.0025,100,-51.9237,-56.9839,400.0,2,-54.1314119754,0.0025,5837.96640922,5.4346e-20,1.0,77.0381,5837.96640922,-54.1314119754,,1.0,500,500.0,194.48,0.0025,1.0,0.6,1.0
-60.8207184286,0.002,100,-53.7031,-58.2291,500.000006643,1,-60.8207184286,0.002,5594.42916496,5.43187e-20,1.0,76.6046,5594.42916496,-60.8207184286,,1.0,500,500.0,177.56,0.002,1.0,0.6,1.0
-47.9278110934,0.01,100,-47.9278,-58.2095,100.0,2,-47.9278110934,0.01,6349.79222244,3.50449e-18,1.0,79.2862,6349.79222244,-47.9278110934,,1.0,500,500.0,212.99,0.01,1.0,0.6,1.0
-52.598993167,0.005,100,-50.2634,-57.5336,200.000000102,2,-52.598993167,0.005,6183.97847841,2.1793e-19,1.0,78.8015,6183.97847841,-52.598993167,,1.0,500,500.0,206.53,0.005,1.0,0.6,1.0
-47.1389498286,0.00333333,100,-49.2219,-55.158,299.999969474,2,-47.1389498286,0.00333333,6687.72132543,5.43914e-20,1.0,79.68,6687.72132543,-47.1389498286,,1.0,500,500.0,219.63,0.00333333,1.0,0.6,1.0
-52.6073855872,0.0025,100,-50.0683,-55.2091,400.0,2,-52.6073855872,0.0025,6041.84104518,5.4346e-20,1.0,79.115,6041.84104518,-52.6073855872,,1.0,500,500.0,205.77,0.0025,1.0,0.6,1.0
-55.6455966441,0.002,100,-51.1838,-55.7819,500.000006643,1,-55.6455966441,0.002,5500.04671221,5.43187e-20,1.0,78.111,5500.04671221,-55.6455966441,,1.0,500,500.0,187.42,0.002,1.0,0.6,1.0
-46.2188090485,0.01,100,-46.2188,-56.0873,100.0,2,-46.2188090485,0.01,6287.41415927,3.50449e-18,1.0,78.8958,6287.41415927,-46.2188090485,,1.0,500,500.0,222.61,0.01,1.0,0.6,1.0
-54.2642627093,0.005,100,-50.2415,-57.2196,200.000000102,2,-54.2642627093,0.005,5727.23348788,2.1793e-19,1.0,77.2233,5727.23348788,-54.2642627093,,1.0,500,500.0,188.56,0.005,1.0,0.6,1.0
-58.875029961,0.00333333,100,-53.1194,-58.9107,299.999969474,2,-58.875029961,0.00333333,5458.65095481,5.43914e-20,1.0,76.1153,5458.65095481,-58.875029961,,1.0,500,500.0,182.95,0.00333333,1.0,0.6,1.0
-49.0085832453,0.0025,100,-52.0917,-57.1071,400.0,2,-49.0085832453,0.0025,6197.74010029,5.4346e-20,1.0,76.6959,6197.74010029,-49.0085832453,,1.0,500,500.0,212.1,0.0025,1.0,0.6,1.0
-50.5809004232,0.002,100,-51.7895,-56.2755,500.000006643,1,-50.5809004232,0.002,6306.47540403,5.43187e-20,1.0,77.1677,6306.47540403,-50.5809004232,,1.0,500,500.0,202.23,0.002,1.0,0.6,1.0
-51.6812753065,0.01,100,-51.6813,-61.6149,100.0,2,-51.6812753065,0.01,5960.95010447,3.50449e-18,1.0,76.8202,5960.95010447,-51.6812753065,,1.0,500,500.0,214.95,0.01,1.0,0.6,1.0
-51.0788910415,0.005,100,-51.3801,-58.4042,200.000000102,2,-51.0788910415,0.005,6016.12751097,2.1793e-19,1.0,76.9983,6016.12751097,-51.0788910415,,1.0,500,500.0,208.76,0.005,1.0,0.6,1.0
-66.5872939143,0.00333333,100,-56.4492,-62.1843,299.999969474,2,-66.5872939143,0.00333333,4974.53575928,5.43914e-20,1.0,75.1364,4974.53575928,-66.5872939143,,1.0,500,500.0,164.63,0.00333333,1.0,0.6,1.0
-42.828978099,0.0025,100,-53.0441,-58.0154,400.0,2,-42.828978099,0.0025,6509.21214433,5.4346e-20,1.0,76.6807,6509.21214433,-42.828978099,,1.0,500,500.0,229.47,0.0025,1.0,0.6,1.0
-54.1093190599,0.002,100,-53.2571,-57.7036,500.000006643,1,-54.1093190599,0.002,5923.56837069,5.43187e-20,1.0,76.6615,5923.56837069,-54.1093190599,,1.0,500,500.0,198.47,0.002,1.0,0.6,1.0
-60.7578368589,0.01,100,-60.7578,-70.4559,100.0,2,-60.7578368589,0.01,5369.14708617,3.50449e-18,1.0,72.9072,5369.14708617,-60.7578368589,,1.0,500,500.0,179.01,0.01,1.0,0.6,1.0
-44.2079706126,0.005,100,-52.4829,-59.5392,200.000000102,2,-44.2079706126,0.005,6306.67705682,2.1793e-19,1.0,76.4723,6306.67705682,-44.2079706126,,1.0,500,500.0,226.75,0.005,1.0,0.6,1.0
-50.6509704035,0.00333333,100,-51.8723,-57.7839,299.999969474,2,-50.6509704035,0.00333333,6293.45677773,5.43914e-20,1.0,77.3063,6293.45677773,-50.6509704035,,1.0,500,500.0,208.57,0.00333333,1.0,0.6,1.0
-42.3052238487,0.0025,100,-49.4805,-54.6002,400.0,2,-42.3052238487,0.0025,6690.75333233,5.4346e-20,1.0,78.4558,6690.75333233,-42.3052238487,,1.0,500,500.0,227.56,0.0025,1.0,0.6,1.0
-49.7972776306,0.002,100,-49.5439,-54.123,500.000006643,1,-49.7972776306,0.002,6334.72830044,5.43187e-20,1.0,78.6037,6334.72830044,-49.7972776306,,1.0,500,500.0,209.12,0.002,1.0,0.6,1.0
-42.9883788551,0.01,100,-42.9884,-52.9607,100.0,2,-42.9883788551,0.01,6565.43606387,3.50449e-18,1.0,80.6212,6565.43606387,-42.9883788551,,1.0,500,500.0,227.24,0.01,1.0,0.6,1.0
-67.909042064,0.005,100,-55.4487,-62.5128,200.000000102,2,-67.909042064,0.005,4892.6274138,2.1793e-19,1.0,76.3348,4892.6274138,-67.909042064,,1.0,500,500.0,172.36,0.005,1.0,0.6,1.0
-42.5912918434,0.00333333,100,-51.1629,-56.9668,299.999969474,2,-42.5912918434,0.00333333,6588.081399,5.43914e-20,1.0,78.0735,6588.081399,-42.5912918434,,1.0,500,500.0,230.53,0.00333333,1.0,0.6,1.0
-45.2654085385,0.0025,100,-49.6885,-54.7149,400.0,2,-45.2654085385,0.0025,6403.49277705,5.4346e-20,1.0,78.5047,6403.49277705,-45.2654085385,,1.0,500,500.0,225.53,0.0025,1.0,0.6,1.0
-47.1740941667,0.002,100,-49.1856,-53.6813,500.000006643,1,-47.1740941667,0.002,6304.09317263,5.43187e-20,1.0,78.6105,6304.09317263,-47.1740941667,,1.0,500,500.0,214.05,0.002,1.0,0.6,1.0
-51.5293463387,0.01,100,-51.5293,-61.4913,100.0,2,-51.5293463387,0.01,6111.84195626,3.50449e-18,1.0,77.7864,6111.84195626,-51.5293463387,,1.0,500,500.0,205.4,0.01,1.0,0.6,1.0
-45.8326010932,0.005,100,-48.681,-55.7252,200.000000102,2,-45.8326010932,0.005,6202.39194882,2.1793e-19,1.0,78.1259,6202.39194882,-45.8326010932,,1.0,500,500.0,222.19,0.005,1.0,0.6,1.0
-56.7840865525,0.00333333,100,-51.382,-57.1336,299.999969474,2,-56.7840865525,0.00333333,5496.94061612,5.43914e-20,1.0,76.7964,5496.94061612,-56.7840865525,,1.0,500,500.0,189.76,0.00333333,1.0,0.6,1.0
-53.9096833181,0.0025,100,-52.0139,-57.159,400.0,2,-53.9096833181,0.0025,5764.56013919,5.4346e-20,1.0,76.4931,5764.56013919,-53.9096833181,,1.0,500,500.0,207.94,0.0025,1.0,0.6,1.0
-60.4270400197,0.002,100,-53.6966,-58.2985,500.000006643,1,-60.4270400197,0.002,5157.22821599,5.43187e-20,1.0,75.5871,5157.22821599,-60.4270400197,,1.0,500,500.0,177.12,0.002,1.0,0.6,1.0
-49.1614560281,0.01,100,-49.1615,-59.1793,100.0,2,-49.1614560281,0.01,6047.67762908,3.50449e-18,1.0,77.377,6047.67762908,-49.1614560281,,1.0,500,500.0,218.82,0.01,1.0,0.6,1.0
-47.598186915,0.005,100,-48.3798,-55.4741,200.000000102,2,-47.598186915,0.005,6367.22684278,2.1793e-19,1.0,78.3964,6367.22684278,-47.598186915,,1.0,500,500.0,221.44,0.005,1.0,0.6,1.0
-41.2745859983,0.00333333,100,-46.0114,-51.8038,299.999969474,2,-41.2745859983,0.00333333,6354.27812446,5.43914e-20,1.0,78.7747,6354.27812446,-41.2745859983,,1.0,500,500.0,227.28,0.00333333,1.0,0.6,1.0
-60.3215146157,0.0025,100,-49.5889,-54.6674,400.0,2,-60.3215146157,0.0025,5418.36932398,5.4346e-20,1.0,77.6758,5418.36932398,-60.3215146157,,1.0,500,500.0,196.3,0.0025,1.0,0.6,1.0
-46.6578063716,0.002,100,-49.0027,-53.5451,500.000006643,1,-46.6578063716,0.002,6341.36856606,5.43187e-20,1.0,77.9987,6341.36856606,-46.6578063716,,1.0,500,500.0,217.17,0.002,1.0,0.6,1.0
-42.9205341288,0.01,100,-42.9205,-52.5539,100.0,2,-42.9205341288,0.01,6422.39427684,3.50449e-18,1.0,79.7381,6422.39427684,-42.9205341288,,1.0,500,500.0,230.53,0.01,1.0,0.6,1.0
-46.386727805,0.005,100,-44.6536,-51.6574,200.000000102,2,-46.386727805,0.005,6621.55832347,2.1793e-19,1.0,80.3726,6621.55832347,-46.386727805,,1.0,500,500.0,218.96,0.005,1.0,0.6,1.0
-52.9334343643,0.00333333,100,-47.4136,-53.1321,299.999969474,2,-52.9334343643,0.00333333,5923.49000247,5.43914e-20,1.0,79.2243,5923.49000247,-52.9334343643,,1.0,500,500.0,202.53,0.00333333,1.0,0.6,1.0
-52.4127064917,0.0025,100,-48.6633,-53.6791,400.0,2,-52.4127064917,0.0025,6038.48696367,5.4346e-20,1.0,78.7819,6038.48696367,-52.4127064917,,1.0,500,500.0,200.41,0.0025,1.0,0.6,1.0
-68.1239456302,0.002,100,-52.5555,-57.0417,500.000006643,1,-68.1239456302,0.002,4761.60879222,5.43187e-20,1.0,77.2571,4761.60879222,-68.1239456302,,1.0,500,500.0,162.82,0.002,1.0,0.6,1.0
-38.9414943268,0.01,100,-38.9415,-48.6574,100.0,2,-38.9414943268,0.01,6531.45150139,3.50449e-18,1.0,80.4123,6531.45150139,-38.9414943268,,1.0,500,500.0,240.2,0.01,1.0,0.6,1.0
-50.3637703121,0.005,100,-44.6526,-51.7262,200.000000102,2,-50.3637703121,0.005,6193.61831194,2.1793e-19,1.0,79.5709,6193.61831194,-50.3637703121,,1.0,500,500.0,212.03,0.005,1.0,0.6,1.0
-54.042126595,0.00333333,100,-47.7825,-53.6726,299.999969474,2,-54.042126595,0.00333333,5882.65088237,5.43914e-20,1.0,78.625,5882.65088237,-54.042126595,,1.0,500,500.0,209.59,0.00333333,1.0,0.6,1.0
-49.6032332422,0.0025,100,-48.2377,-53.3387,400.0,2,-49.6032332422,0.0025,6446.56027139,5.4346e-20,1.0,78.9465,6446.56027139,-49.6032332422,,1.0,500,500.0,207.99,0.0025,1.0,0.6,1.0
-45.2180568969,0.002,100,-47.6337,-52.1962,500.000006643,1,-45.2180568969,0.002,6387.79557068,5.43187e-20,1.0,79.0714,6387.79557068,-45.2180568969,,1.0,500,500.0,223.49,0.002,1.0,0.6,1.0
-59.4469908545,0.01,100,-59.447,-69.1998,100.0,2,-59.4469908545,0.01,5455.20648992,3.50449e-18,1.0,73.4891,5455.20648992,-59.4469908545,,1.0,500,500.0,182.08,0.01,1.0,0.6,1.0
-55.8633542695,0.005,100,-57.6552,-64.6107,200.000000102,2,-55.8633542695,0.005,6052.33125165,2.1793e-19,1.0,75.4947,6052.33125165,-55.8633542695,,1.0,500,500.0,194.1,0.005,1.0,0.6,1.0
-51.8172890422,0.00333333,100,-55.7092,-61.3884,299.999969474,2,-51.8172890422,0.00333333,5886.42277815,5.43914e-20,1.0,75.8269,5886.42277815,-51.8172890422,,1.0,500,500.0,200.2,0.00333333,1.0,0.6,1.0
-58.4844220641,0.0025,100,-56.403,-61.4127,400.0,2,-58.4844220641,0.0025,5355.96619356,5.4346e-20,1.0,75.0955,5355.96619356,-58.4844220641,,1.0,500,500.0,193.53,0.0025,1.0,0.6,1.0
-46.0930409953,0.002,100,-54.341,-58.8219,500.000006643,1,-46.0930409953,0.002,6280.61864619,5.43187e-20,1.0,75.9739,6280.61864619,-46.0930409953,,1.0,500,500.0,220.31,0.002,1.0,0.6,1.0
-48.3513167934,0.01,100,-48.3513,-58.0387,100.0,2,-48.3513167934,0.01,6172.31018681,3.50449e-18,1.0,78.1702,6172.31018681,-48.3513167934,,1.0,500,500.0,207.11,0.01,1.0,0.6,1.0
-46.9180379083,0.005,100,-47.6347,-54.7034,200.000000102,2,-46.9180379083,0.005,6392.8525552,2.1793e-19,1.0,78.8687,6392.8525552,-46.9180379083,,1.0,500,500.0,217.94,0.005,1.0,0.6,1.0
-54.9116624239,0.00333333,100,-50.0603,-55.9499,299.999969474,2,-54.9116624239,0.00333333,5579.16064145,5.43914e-20,1.0,77.458,5579.16064145,-54.9116624239,,1.0,500,500.0,205.49,0.00333333,1.0,0.6,1.0
-43.5523242221,0.0025,100,-48.4333,-53.5338,400.0,2,-43.5523242221,0.0025,6276.22362926,5.4346e-20,1.0,77.8531,6276.22362926,-43.5523242221,,1.0,500,500.0,230.19,0.0025,1.0,0.6,1.0
-46.0062167789,0.002,100,-47.9479,-52.5099,500.000006643,1,-46.0062167789,0.002,6555.68870164,5.43187e-20,1.0,78.4083,6555.68870164,-46.0062167789,,1.0,500,500.0,216.82,0.002,1.0,0.6,1.0
-47.9935057512,0.01,100,-47.9935,-57.8928,100.0,2,-47.9935057512,0.01,6448.07969899,3.50449e-18,1.0,79.8974,6448.07969899,-47.9935057512,,1.0,500,500.0,216.47,0.01,1.0,0.6,1.0
-34.5610903909,0.005,100,-41.2773,-48.2771,200.000000102,2,-34.5610903909,0.005,6782.48330002,2.1793e-19,1.0,81.2049,6782.48330002,-34.5610903909,,1.0,500,500.0,241.39,0.005,1.0,0.6,1.0
-52.836220444,0.00333333,100,-45.1303,-50.8456,299.999969474,2,-52.836220444,0.00333333,6004.19514354,5.43914e-20,1.0,80.0452,6004.19514354,-52.836220444,,1.0,500,500.0,201.16,0.00333333,1.0,0.6,1.0
-56.2602924871,0.0025,100,-47.9128,-53.0191,400.0,2,-56.2602924871,0.0025,5954.96941189,5.4346e-20,1.0,79.3883,5954.96941189,-56.2602924871,,1.0,500,500.0,192.26,0.0025,1.0,0.6,1.0
-44.6732649765,0.002,100,-47.2649,-51.8342,500.000006643,1,-44.6732649765,0.002,6388.14119038,5.43187e-20,1.0,79.4263,6388.14119038,-44.6732649765,,1.0,500,500.0,229.56,0.002,1.0,0.6,1.0
-62.705529999,0.01,100,-62.7055,-72.6429,100.0,2,-62.705529999,0.01,5272.37833623,3.50449e-18,1.0,72.2472,5272.37833623,-62.705529999,,1.0,500,500.0,191.09,0.01,1.0,0.6,1.0
-54.5484636675,0.005,100,-58.627,-65.6537,200.000000102,2,-54.5484636675,0.005,5905.06249281,2.1793e-19,1.0,74.4947,5905.06249281,-54.5484636675,,1.0,500,500.0,197.49,0.005,1.0,0.6,1.0
-53.7800129352,0.00333333,100,-57.0113,-62.7487,299.999969474,2,-53.7800129352,0.00333333,5891.88900386,5.43914e-20,1.0,75.1611,5891.88900386,-53.7800129352,,1.0,500,500.0,200.15,0.00333333,1.0,0.6,1.0
-65.8726844255,0.0025,100,-59.2267,-64.1953,400.0,2,-65.8726844255,0.0025,4938.82105286,5.4346e-20,1.0,73.9863,4938.82105286,-65.8726844255,,1.0,500,500.0,167.34,0.0025,1.0,0.6,1.0
-49.2197175402,0.002,100,-57.2253,-61.6873,500.000006643,1,-49.2197175402,0.002,6257.7281926,5.43187e-20,1.0,75.0615,6257.7281926,-49.2197175402,,1.0,500,500.0,212.14,0.002,1.0,0.6,1.0
-46.8253483268,0.01,100,-46.8253,-56.4075,100.0,2,-46.8253483268,0.01,6430.29170064,3.50449e-18,1.0,79.7871,6430.29170064,-46.8253483268,,1.0,500,500.0,216.9,0.01,1.0,0.6,1.0
-56.212869911,0.005,100,-51.5191,-58.343,200.000000102,2,-56.212869911,0.005,5612.29853682,2.1793e-19,1.0,77.3506,5612.29853682,-56.212869911,,1.0,500,500.0,193.29,0.005,1.0,0.6,1.0
-43.0145979222,0.00333333,100,-48.6843,-54.2563,299.999969474,2,-43.0145979222,0.00333333,6417.53008835,5.43914e-20,1.0,78.247,6417.53008835,-43.0145979222,,1.0,500,500.0,219.96,0.00333333,1.0,0.6,1.0
-54.5413969294,0.0025,100,-50.1486,-55.0327,400.0,2,-54.5413969294,0.0025,5569.60485889,5.4346e-20,1.0,77.3102,5569.60485889,-54.5413969294,,1.0,500,500.0,209.6,0.0025,1.0,0.6,1.0
-49.8900300769,0.002,100,-50.0969,-54.5642,500.000006643,1,-49.8900300769,0.002,6184.86774668,5.43187e-20,1.0,77.4991,6184.86774668,-49.8900300769,,1.0,500,500.0,212.1,0.002,1.0,0.6,1.0
-48.2004837048,0.01,100,-48.2005,-58.1847,100.0,2,-48.2004837048,0.01,6246.50060597,3.50449e-18,1.0,78.6386,6246.50060597,-48.2004837048,,1.0,500,500.0,214.59,0.01,1.0,0.6,1.0
-43.5867609398,0.005,100,-45.8936,-52.9535,200.000000102,2,-43.5867609398,0.005,6482.25151623,2.1793e-19,1.0,79.4107,6482.25151623,-43.5867609398,,1.0,500,500.0,229.56,0.005,1.0,0.6,1.0
-57.4245081671,0.00333333,100,-49.7373,-55.5016,299.999969474,2,-57.4245081671,0.00333333,5713.19839634,5.43914e-20,1.0,78.2236,5713.19839634,-57.4245081671,,1.0,500,500.0,187.35,0.00333333,1.0,0.6,1.0
-58.6342211437,0.0025,100,-51.9615,-57.0741,400.0,2,-58.6342211437,0.0025,5899.64948549,5.4346e-20,1.0,77.873,5899.64948549,-58.6342211437,,1.0,500,500.0,192.74,0.0025,1.0,0.6,1.0
-43.0996506625,0.002,100,-50.1891,-54.762,500.000006643,1,-43.0996506625,0.002,6616.92635742,5.43187e-20,1.0,78.5753,6616.92635742,-43.0996506625,,1.0,500,500.0,231.13,0.002,1.0,0.6,1.0
-58.9813793282,0.01,100,-58.9814,-68.9432,100.0,2,-58.9813793282,0.01,5324.75133748,3.50449e-18,1.0,72.6051,5324.75133748,-58.9813793282,,1.0,500,500.0,187.35,0.01,1.0,0.6,1.0
-54.2156127154,0.005,100,-56.5985,-63.688,200.000000102,2,-54.2156127154,0.005,5728.56755776,2.1793e-19,1.0,74.0072,5728.56755776,-54.2156127154,,1.0,500,500.0,202.29,0.005,1.0,0.6,1.0
-52.1922953047,0.00333333,100,-55.1298,-60.9183,299.999969474,2,-52.1922953047,0.00333333,5954.3931197,5.43914e-20,1.0,74.971,5954.3931197,-52.1922953047,,1.0,500,500.0,210.61,0.00333333,1.0,0.6,1.0
-60.220359963,0.0025,100,-56.4024,-61.4623,400.0,2,-60.220359963,0.0025,5395.67804059,5.4346e-20,1.0,74.5371,5395.67804059,-60.220359963,,1.0,500,500.0,178.9,0.0025,1.0,0.6,1.0
-52.891129367,0.002,100,-55.7002,-60.2259,500.000006643,1,-52.891129367,0.002,5792.38624049,5.43187e-20,1.0,74.7896,5792.38624049,-52.891129367,,1.0,500,500.0,197.42,0.002,1.0,0.6,1.0
-52.9953119404,0.01,100,-52.9953,-62.6547,100.0,2,-52.9953119404,0.01,6054.02589761,3.50449e-18,1.0,77.4176,6054.02589761,-52.9953119404,,1.0,500,500.0,205.9,0.01,1.0,0.6,1.0
-59.5273162421,0.005,100,-56.2613,-63.4576,200.000000102,2,-59.5273162421,0.005,5809.58347895,2.1793e-19,1.0,76.7017,5809.58347895,-59.5273162421,,1.0,500,500.0,192.15,0.005,1.0,0.6,1.0
-36.6716080062,0.00333333,100,-49.7314,-55.6072,299.999969474,2,-36.6716080062,0.00333333,6764.44789086,5.43914e-20,1.0,78.9915,6764.44789086,-36.6716080062,,1.0,500,500.0,246.88,0.00333333,1.0,0.6,1.0
-47.2829585641,0.0025,100,-49.1193,-54.2079,400.0,2,-47.2829585641,0.0025,6227.29966136,5.4346e-20,1.0,78.8804,6227.29966136,-47.2829585641,,1.0,500,500.0,217.42,0.0025,1.0,0.6,1.0
-56.6598416074,0.002,100,-50.6274,-55.1788,500.000006643,1,-56.6598416074,0.002,5500.94301511,5.43187e-20,1.0,77.9486,5500.94301511,-56.6598416074,,1.0,500,500.0,193.88,0.002,1.0,0.6,1.0
-46.5857645791,0.01,100,-46.5858,-56.3328,100.0,2,-46.5857645791,0.01,6168.75177306,3.50449e-18,1.0,78.1477,6168.75177306,-46.5857645791,,1.0,500,500.0,221.91,0.01,1.0,0.6,1.0
-53.7409318495,0.005,100,-50.1633,-57.0555,200.000000102,2,-53.7409318495,0.005,5904.35027756,2.1793e-19,1.0,77.3885,5904.35027756,-53.7409318495,,1.0,500,500.0,206.68,0.005,1.0,0.6,1.0
-70.6897555203,0.00333333,100,-57.0055,-62.6329,299.999969474,2,-70.6897555203,0.00333333,4341.38264502,5.43914e-20,1.0,74.2896,4341.38264502,-70.6897555203,,1.0,500,500.0,156.65,0.00333333,1.0,0.6,1.0
-50.3007520639,0.0025,100,-55.3293,-60.2941,400.0,2,-50.3007520639,0.0025,6179.52940555,5.4346e-20,1.0,75.3463,6179.52940555,-50.3007520639,,1.0,500,500.0,210.39,0.0025,1.0,0.6,1.0
-53.0626294231,0.002,100,-54.876,-59.3166,500.000006643,1,-53.0626294231,0.002,5779.65615506,5.43187e-20,1.0,75.4112,5779.65615506,-53.0626294231,,1.0,500,500.0,200.23,0.002,1.0,0.6,1.0
-50.9192646855,0.01,100,-50.9193,-61.046,100.0,2,-50.9192646855,0.01,6119.41279291,3.50449e-18,1.0,77.8346,6119.41279291,-50.9192646855,,1.0,500,500.0,208.07,0.01,1.0,0.6,1.0
-57.1661081866,0.005,100,-54.0427,-61.2033,200.000000102,2,-57.1661081866,0.005,5752.38651381,2.1793e-19,1.0,76.7222,5752.38651381,-57.1661081866,,1.0,500,500.0,200.09,0.005,1.0,0.6,1.0
-64.9880168691,0.00333333,100,-57.6911,-63.5378,299.999969474,2,-64.9880168691,0.00333333,5048.6073099,5.43914e-20,1.0,74.9457,5048.6073099,-64.9880168691,,1.0,500,500.0,172.61,0.00333333,1.0,0.6,1.0
-59.4899549539,0.0025,100,-58.1408,-63.2042,400.0,2,-59.4899549539,0.0025,5617.26217476,5.4346e-20,1.0,74.8567,5617.26217476,-59.4899549539,,1.0,500,500.0,188.37,0.0025,1.0,0.6,1.0
-63.5002898677,0.002,100,-59.2127,-63.7415,500.000006643,1,-63.5002898677,0.002,5144.42600999,5.43187e-20,1.0,74.2025,5144.42600999,-63.5002898677,,1.0,500,500.0,166.61,0.002,1.0,0.6,1.0
-56.9588518415,0.01,100,-56.9588,-66.9645,100.0,2,-56.9588518415,0.01,5635.38061458,3.50449e-18,1.0,74.6929,5635.38061458,-56.9588518415,,1.0,500,500.0,190.81,0.01,1.0,0.6,1.0
-55.1031758222,0.005,100,-56.031,-63.1061,200.000000102,2,-55.1031758222,0.005,6073.58982624,2.1793e-19,1.0,76.1367,6073.58982624,-55.1031758222,,1.0,500,500.0,204.99,0.005,1.0,0.6,1.0
-61.5877200383,0.00333333,100,-57.8833,-63.7059,299.999969474,2,-61.5877200383,0.00333333,5337.75597698,5.43914e-20,1.0,75.0524,5337.75597698,-61.5877200383,,1.0,500,500.0,184.85,0.00333333,1.0,0.6,1.0
-59.3016895554,0.0025,100,-58.2379,-63.2804,400.0,2,-59.3016895554,0.0025,5514.75487671,5.4346e-20,1.0,74.7658,5514.75487671,-59.3016895554,,1.0,500,500.0,188.25,0.0025,1.0,0.6,1.0
-66.7104907102,0.002,100,-59.9324,-64.4426,500.000006643,1,-66.7104907102,0.002,4658.36025019,5.43187e-20,1.0,73.524,4658.36025019,-66.7104907102,,1.0,500,500.0,165.7,0.002,1.0,0.6,1.0
