VarNormIw,MinNormIw,VarVanillaIw,BatchSize,IterType,ESSClassic,MinVanillaIw,VarJ,AvgRet,Bound,AvgNormIw,EpsThisIter,AvgVanillaIw,ESSRenyi,MaxNormIw,Delta,VanillaAvgRet,AvgDiscRet,VarDiscRet,MaxVanillaIw,eRenyi2,J,VarRet,AvgEpLen
2.1793e-19,0.005,,500,2,200.000000102,1.0,9.63862,4669.41038744,4398.21,0.005,100,1.0,500.0,0.005,0.6,4669.41038744,4669.41038744,80.8711010824,1.0,1.0,4668.41,80.8711010824,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,9.33748,4670.2243452,4448.4,0.00333333,100,1.0,500.0,0.00333333,0.6,4670.2243452,4670.2243452,74.2960953846,1.0,1.0,4669.01,74.2960953846,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,9.14928,4669.02067632,4477.95,0.0025,100,1.0,500.0,0.0025,0.6,4669.02067632,4669.02067632,74.0123024916,1.0,1.0,4669.01,74.0123024916,500.0
2.08193e-09,0.00183891,0.000519861,500,1,499.740447537,0.918906,9.2998,4667.32599861,4497.82,0.002,100,0.999403,499.782359009,0.00215531,0.6,4667.32599861,4667.32599861,102.951768546,1.07701,1.00044,4668.75,102.951768546,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,9.12141,4669.89018924,4287.77,0.01,100,1.0,500.0,0.01,0.6,4669.89018924,4669.89018924,84.0401632796,1.0,1.0,4669.89,84.0401632796,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,9.24524,4670.30390744,4399.9,0.005,100,1.0,500.0,0.005,0.6,4670.30390744,4670.30390744,88.548720497,1.0,1.0,4670.1,88.548720497,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,9.29353,4669.53896572,4449.29,0.00333333,100,1.0,500.0,0.00333333,0.6,4669.53896572,4669.53896572,88.8406284331,1.0,1.0,4669.91,88.8406284331,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,9.96557,4666.46119829,4477.99,0.0025,100,1.0,500.0,0.0025,0.6,4666.46119829,4666.46119829,130.520369952,1.0,1.0,4669.05,130.520369952,500.0
1.98546e-09,0.00181418,0.000496682,500,1,499.75231985,0.907379,9.61,4669.80352213,4498.34,0.002,100,1.00032,499.777892592,0.00210651,0.6,4669.80352213,4669.80352213,73.9209117612,1.05359,1.00044,4669.27,73.9209117612,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,9.68584,4670.25309917,4288.14,0.01,100,1.0,500.0,0.01,0.6,4670.25309917,4670.25309917,94.7635850406,1.0,1.0,4670.25,94.7635850406,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,13.5438,4665.89423117,4397.88,0.005,100,1.0,500.0,0.005,0.6,4665.89423117,4665.89423117,266.215219553,1.0,1.0,4668.07,266.215219553,499.89
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,12.4244,4668.13341224,4447.48,0.00333333,100,1.0,500.0,0.00333333,0.6,4668.13341224,4668.13341224,97.2022278568,1.0,1.0,4668.09,97.2022278568,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,11.7601,4670.45221076,4477.62,0.0025,100,1.0,500.0,0.0025,0.6,4670.45221076,4670.45221076,86.79880491,1.0,1.0,4668.68,86.79880491,500.0
4.15171e-09,0.00170039,0.00103392,500,1,499.482575523,0.848554,11.1632,4667.54391198,4497.64,0.002,100,0.998068,499.605609376,0.00212445,0.6,4667.54391198,4667.54391198,113.354211549,1.06017,1.00079,4668.59,113.354211549,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,9.69619,4668.64196698,4286.53,0.01,100,1.0,500.0,0.01,0.6,4668.64196698,4668.64196698,94.9657771114,1.0,1.0,4668.64,94.9657771114,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,9.32196,4669.35917922,4398.8,0.005,100,1.0,500.0,0.005,0.6,4669.35917922,4669.35917922,80.3279056175,1.0,1.0,4669.0,80.3279056175,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,9.42143,4668.05020867,4448.07,0.00333333,100,1.0,500.0,0.00333333,0.6,4668.05020867,4668.05020867,92.8175898409,1.0,1.0,4668.68,92.8175898409,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,9.34527,4669.36362977,4477.79,0.0025,100,1.0,500.0,0.0025,0.6,4669.36362977,4669.36362977,83.534915025,1.0,1.0,4668.85,83.534915025,500.0
7.28258e-10,0.00188872,0.000182178,500,1,499.909217444,0.944655,9.58344,4667.73394715,4497.76,0.002,100,1.00031,499.918772067,0.00210958,0.6,4667.73394715,4667.73394715,114.094041499,1.05512,1.00016,4668.66,114.094041499,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,10.2276,4669.48366014,4287.37,0.01,100,1.0,500.0,0.01,0.6,4669.48366014,4669.48366014,105.660382418,1.0,1.0,4669.48,105.660382418,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,10.2297,4666.68351409,4397.89,0.005,100,1.0,500.0,0.005,0.6,4666.68351409,4666.68351409,101.787838779,1.0,1.0,4668.08,101.787838779,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,10.2346,4668.54419688,4447.62,0.00333333,100,1.0,500.0,0.00333333,0.6,4668.54419688,4668.54419688,105.864444293,1.0,1.0,4668.24,105.864444293,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,9.99129,4669.36040668,4477.46,0.0025,100,1.0,500.0,0.0025,0.6,4669.36040668,4669.36040668,84.9647946904,1.0,1.0,4668.52,84.9647946904,500.0
2.06154e-09,0.0018325,0.000515552,500,1,499.743182414,0.916401,9.93211,4669.40887735,4497.85,0.002,100,1.00016,499.764374721,0.00214265,0.6,4669.40887735,4669.40887735,106.256627193,1.0715,1.00047,4668.78,106.256627193,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,9.17437,4668.19282508,4286.08,0.01,100,1.0,500.0,0.01,0.6,4668.19282508,4668.19282508,85.0194838587,1.0,1.0,4668.19,85.0194838587,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,9.36102,4667.59082631,4397.69,0.005,100,1.0,500.0,0.005,0.6,4667.59082631,4667.59082631,91.8255370498,1.0,1.0,4667.89,91.8255370498,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,9.80448,4667.68796787,4447.21,0.00333333,100,1.0,500.0,0.00333333,0.6,4667.68796787,4667.68796787,114.240720077,1.0,1.0,4667.82,114.240720077,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,10.3477,4665.92792596,4476.29,0.0025,100,1.0,500.0,0.0025,0.6,4665.92792596,4665.92792596,138.609806932,1.0,1.0,4667.35,138.609806932,500.0
2.04524e-09,0.00184474,0.000511798,500,1,499.744923622,0.922813,9.88105,4670.01903701,4497.04,0.002,100,1.00048,499.759491793,0.00216074,0.6,4670.01903701,4670.01903701,66.4684342736,1.08089,1.00048,4667.97,66.4684342736,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,38.4399,4664.52797405,4282.41,0.01,100,1.0,500.0,0.01,0.6,4664.52797405,4664.52797405,1492.54805379,1.0,1.0,4664.53,1492.54805379,499.63
2.1793e-19,0.005,,500,2,200.000000102,1.0,28.1159,4669.40814371,4396.77,0.005,100,1.0,500.0,0.005,0.6,4669.40814371,4669.40814371,92.3986280374,1.0,1.0,4666.97,92.3986280374,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,23.5885,4668.22181442,4446.77,0.00333333,100,1.0,500.0,0.00333333,0.6,4668.22181442,4668.22181442,88.0723095511,1.0,1.0,4667.39,88.0723095511,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,20.9981,4670.19683071,4477.03,0.0025,100,1.0,500.0,0.0025,0.6,4670.19683071,4670.19683071,89.4033585878,1.0,1.0,4668.09,89.4033585878,500.0
3.76262e-09,0.00161492,0.000941982,500,1,499.531076563,0.80803,17.0022,4669.73130752,4497.62,0.002,100,1.0007,499.549913615,0.00210196,0.6,4669.73130752,4669.73130752,87.0504662382,1.05172,1.0009,4668.59,87.0504662382,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,10.7883,4666.91063936,4284.79,0.01,100,1.0,500.0,0.01,0.6,4666.91063936,4666.91063936,117.564070015,1.0,1.0,4666.91,117.564070015,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,10.5217,4668.65570949,4397.58,0.005,100,1.0,500.0,0.005,0.6,4668.65570949,4668.65570949,104.545828036,1.0,1.0,4667.78,104.545828036,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,10.0141,4670.0489726,4447.92,0.00333333,100,1.0,500.0,0.00333333,0.6,4670.0489726,4670.0489726,76.7803057574,1.0,1.0,4668.54,76.7803057574,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,9.88905,4667.46303144,4477.21,0.0025,100,1.0,500.0,0.0025,0.6,4667.46303144,4667.46303144,90.3638464073,1.0,1.0,4668.27,90.3638464073,500.0
1.5036e-09,0.00182285,0.000375681,500,1,499.812544094,0.911159,9.81575,4668.85867368,4497.53,0.002,100,0.99971,499.84364632,0.00209267,0.6,4668.85867368,4668.85867368,100.005172987,1.04603,1.00031,4668.45,100.005172987,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,9.68824,4668.560579,4286.45,0.01,100,1.0,500.0,0.01,0.6,4668.560579,4668.560579,94.8099580007,1.0,1.0,4668.56,94.8099580007,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,9.48853,4669.72389217,4398.94,0.005,100,1.0,500.0,0.005,0.6,4669.72389217,4669.72389217,86.3894873289,1.0,1.0,4669.14,86.3894873289,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,9.56049,4668.99029464,4448.48,0.00333333,100,1.0,500.0,0.00333333,0.6,4668.99029464,4668.99029464,95.0801797535,1.0,1.0,4669.09,95.0801797535,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,9.59587,4668.28304829,4477.83,0.0025,100,1.0,500.0,0.0025,0.6,4668.28304829,4668.28304829,94.5685599805,1.0,1.0,4668.89,94.5685599805,500.0
2.01936e-09,0.00179062,0.000504231,500,1,499.747965688,0.894768,9.46253,4668.57636217,4497.97,0.002,100,0.999397,499.794984515,0.00209885,0.6,4668.57636217,4668.57636217,91.7398341703,1.04879,1.00041,4668.9,91.7398341703,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,9.91022,4668.29075433,4286.17,0.01,100,1.0,500.0,0.01,0.6,4668.29075433,4668.29075433,99.2042356035,1.0,1.0,4668.29,99.2042356035,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,9.72967,4668.52275883,4398.21,0.005,100,1.0,500.0,0.005,0.6,4668.52275883,4668.52275883,92.014453779,1.0,1.0,4668.41,92.014453779,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,9.80231,4667.83673274,4447.6,0.00333333,100,1.0,500.0,0.00333333,0.6,4667.83673274,4667.83673274,99.7027638008,1.0,1.0,4668.22,99.7027638008,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,9.54745,4669.4978813,4477.48,0.0025,100,1.0,500.0,0.0025,0.6,4669.4978813,4669.4978813,75.8873223216,1.0,1.0,4668.54,75.8873223216,500.0
1.83419e-09,0.00180304,0.000458094,500,1,499.771329439,0.901076,9.49549,4668.67171579,4497.71,0.002,100,0.999505,499.788850345,0.00212109,0.6,4668.67171579,4668.67171579,99.0370528878,1.06002,1.00042,4668.64,99.0370528878,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,10.3334,4668.50297634,4286.39,0.01,100,1.0,500.0,0.01,0.6,4668.50297634,4668.50297634,107.856611527,1.0,1.0,4668.5,107.856611527,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,10.2582,4667.73469344,4397.92,0.005,100,1.0,500.0,0.005,0.6,4667.73469344,4667.73469344,104.433496725,1.0,1.0,4668.12,104.433496725,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,9.71765,4668.81798554,4447.74,0.00333333,100,1.0,500.0,0.00333333,0.6,4668.81798554,4668.81798554,73.2427825389,1.0,1.0,4668.35,73.2427825389,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,9.31016,4670.76409753,4477.9,0.0025,100,1.0,500.0,0.0025,0.6,4670.76409753,4670.76409753,59.6505743421,1.0,1.0,4668.95,59.6505743421,500.0
1.75355e-09,0.00181074,0.000439,500,1,499.781412074,0.906005,9.21955,4669.65913985,4498.23,0.002,100,1.0007,499.783669173,0.00214567,0.6,4669.65913985,4669.65913985,85.2513899734,1.07359,1.00043,4669.16,85.2513899734,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,10.2779,4667.83620586,4285.73,0.01,100,1.0,500.0,0.01,0.6,4667.83620586,4667.83620586,106.702916619,1.0,1.0,4667.84,106.702916619,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,10.2456,4667.49749572,4397.47,0.005,100,1.0,500.0,0.005,0.6,4667.49749572,4667.49749572,105.303322339,1.0,1.0,4667.67,105.303322339,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,9.84965,4670.77481873,4448.09,0.00333333,100,1.0,500.0,0.00333333,0.6,4670.77481873,4670.77481873,75.4176517284,1.0,1.0,4668.7,75.4176517284,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,9.91053,4668.7489355,4477.65,0.0025,100,1.0,500.0,0.0025,0.6,4668.7489355,4668.7489355,102.854172451,1.0,1.0,4668.71,102.854172451,500.0
1.75506e-09,0.00180313,0.000438377,500,1,499.781117093,0.901163,9.70915,4670.13123007,4498.15,0.002,100,0.999556,499.811422449,0.00207716,0.6,4670.13123007,4670.13123007,96.666445128,1.03812,1.00038,4669.07,96.666445128,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,10.144,4669.32366439,4287.21,0.01,100,1.0,500.0,0.01,0.6,4669.32366439,4669.32366439,103.940172627,1.0,1.0,4669.32,103.940172627,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,9.86969,4668.14794218,4398.54,0.005,100,1.0,500.0,0.005,0.6,4668.14794218,4668.14794218,92.1511436644,1.0,1.0,4668.74,92.1511436644,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,9.53391,4670.12388923,4448.58,0.00333333,100,1.0,500.0,0.00333333,0.6,4670.12388923,4670.12388923,77.3540054054,1.0,1.0,4669.2,77.3540054054,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,9.78678,4669.48764792,4478.21,0.0025,100,1.0,500.0,0.0025,0.6,4669.48764792,4669.48764792,111.490377286,1.0,1.0,4669.27,111.490377286,500.0
1.78335e-09,0.00182832,0.000445589,500,1,499.777507765,0.913903,9.63994,4667.86830509,4498.13,0.002,100,0.999721,499.809695224,0.00215662,0.6,4667.86830509,4667.86830509,88.7897692946,1.07801,1.00038,4669.05,88.7897692946,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,10.1235,4667.00095413,4284.89,0.01,100,1.0,500.0,0.01,0.6,4667.00095413,4667.00095413,103.520345294,1.0,1.0,4667.0,103.520345294,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,10.0871,4668.7676961,4397.69,0.005,100,1.0,500.0,0.005,0.6,4668.7676961,4668.7676961,100.457823847,1.0,1.0,4667.88,100.457823847,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,10.7038,4668.5111593,4447.48,0.00333333,100,1.0,500.0,0.00333333,0.6,4668.5111593,4668.5111593,141.369906805,1.0,1.0,4668.09,141.369906805,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,10.3638,4668.25083951,4477.07,0.0025,100,1.0,500.0,0.0025,0.6,4668.25083951,4668.25083951,86.7618082598,1.0,1.0,4668.13,86.7618082598,500.0
3.69976e-09,0.00166432,0.000919991,500,1,499.538817684,0.829933,9.86365,4668.36985582,4497.35,0.002,100,0.997322,499.657508055,0.00210231,0.6,4668.36985582,4668.36985582,89.6132757514,1.04834,1.00069,4668.3,89.6132757514,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,10.2066,4668.14831036,4286.03,0.01,100,1.0,500.0,0.01,0.6,4668.14831036,4668.14831036,105.225954699,1.0,1.0,4668.15,105.225954699,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,9.86906,4668.76470655,4398.26,0.005,100,1.0,500.0,0.005,0.6,4668.76470655,4668.76470655,91.3457082012,1.0,1.0,4668.46,91.3457082012,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,9.83777,4670.25408191,4448.44,0.00333333,100,1.0,500.0,0.00333333,0.6,4670.25408191,4670.25408191,94.3385435688,1.0,1.0,4669.06,94.3385435688,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,10.2338,4667.65712898,4477.65,0.0025,100,1.0,500.0,0.0025,0.6,4667.65712898,4667.65712898,128.398697623,1.0,1.0,4668.71,128.398697623,500.0
1.8875e-09,0.00182944,0.000472713,500,1,499.764638402,0.91553,9.85901,4670.34342499,4498.18,0.002,100,1.00089,499.766161182,0.00213155,0.6,4670.34342499,4670.34342499,76.1640014879,1.06672,1.00047,4669.11,76.1640014879,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,9.98639,4669.10570114,4286.99,0.01,100,1.0,500.0,0.01,0.6,4669.10570114,4669.10570114,100.735635675,1.0,1.0,4669.1,100.735635675,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,63.8576,4661.09187889,4394.9,0.005,100,1.0,500.0,0.005,0.6,4661.09187889,4661.09187889,8104.79017105,1.0,1.0,4665.1,8104.79017105,499.05
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,52.4343,4668.5328318,4445.63,0.00333333,100,1.0,500.0,0.00333333,0.6,4668.5328318,4668.5328318,85.4698557187,1.0,1.0,4666.24,85.4698557187,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,45.643,4669.55979978,4476.01,0.0025,100,1.0,500.0,0.0025,0.6,4669.55979978,4669.55979978,77.5935127153,1.0,1.0,4667.07,77.5935127153,500.0
1.45355e-08,0.0012385,0.00364955,500,1,498.193235337,0.620583,26.5093,4667.50874105,4496.69,0.002,100,1.00216,498.253270129,0.00232269,0.6,4667.50874105,4667.50874105,95.9739470341,1.16385,1.00351,4667.88,95.9739470341,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,9.73729,4669.03224454,4286.92,0.01,100,1.0,500.0,0.01,0.6,4669.03224454,4669.03224454,95.7730686388,1.0,1.0,4669.03,95.7730686388,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,45.0099,4662.06791797,4395.35,0.005,100,1.0,500.0,0.005,0.6,4662.06791797,4662.06791797,3972.44362107,1.0,1.0,4665.55,3972.44362107,499.35
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,37.359,4669.15221176,4446.13,0.00333333,100,1.0,500.0,0.00333333,0.6,4669.15221176,4669.15221176,127.919519771,1.0,1.0,4666.75,127.919519771,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,32.6832,4668.67758811,4476.17,0.0025,100,1.0,500.0,0.0025,0.6,4668.67758811,4668.67758811,83.7394604573,1.0,1.0,4667.23,83.7394604573,500.0
7.02508e-09,0.00142682,0.00176542,500,1,499.125071138,0.715267,23.7359,4669.90262058,4497.08,0.002,100,1.0026,499.126354187,0.00226352,0.6,4669.90262058,4669.90262058,77.2950587973,1.1347,1.00175,4668.12,77.2950587973,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,8.66746,4669.41147392,4287.29,0.01,100,1.0,500.0,0.01,0.6,4669.41147392,4669.41147392,75.8837528571,1.0,1.0,4669.41,75.8837528571,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,8.91744,4669.40069178,4399.21,0.005,100,1.0,500.0,0.005,0.6,4669.40069178,4669.40069178,84.7646920036,1.0,1.0,4669.41,84.7646920036,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,8.58443,4671.36673006,4449.44,0.00333333,100,1.0,500.0,0.00333333,0.6,4671.36673006,4671.36673006,60.0739275763,1.0,1.0,4670.06,60.0739275763,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,8.49631,4670.84851664,4479.2,0.0025,100,1.0,500.0,0.0025,0.6,4670.84851664,4670.84851664,67.8842512957,1.0,1.0,4670.26,67.8842512957,500.0
1.00714e-09,0.00187282,0.000252234,500,1,499.874470067,0.93725,8.55162,4668.71037005,4499.07,0.002,100,1.00089,499.875397747,0.00211621,0.6,4668.71037005,4668.71037005,78.106607883,1.05905,1.00025,4669.98,78.106607883,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,9.69394,4669.26425527,4287.18,0.01,100,1.0,500.0,0.01,0.6,4669.26425527,4669.26425527,94.9211302409,1.0,1.0,4669.26,94.9211302409,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,46.993,4662.59077606,4395.73,0.005,100,1.0,500.0,0.005,0.6,4662.59077606,4662.59077606,4343.888062,1.0,1.0,4665.93,4343.888062,499.32
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,38.7981,4668.68289012,4446.23,0.00333333,100,1.0,500.0,0.00333333,0.6,4668.68289012,4668.68289012,95.0726439894,1.0,1.0,4666.85,95.0726439894,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,33.9578,4670.49178046,4476.7,0.0025,100,1.0,500.0,0.0025,0.6,4670.49178046,4670.49178046,87.5574722756,1.0,1.0,4667.76,87.5574722756,500.0
1.13148e-08,0.00125871,0.00283033,500,1,498.592319121,0.629538,20.7085,4668.75397625,4497.39,0.002,100,1.00029,498.6611787,0.00217616,0.6,4668.75397625,4668.75397625,96.3688891799,1.0884,1.00268,4668.5,96.3688891799,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,8.25659,4671.07324059,4288.96,0.01,100,1.0,500.0,0.01,0.6,4671.07324059,4671.07324059,68.8597692435,1.0,1.0,4671.07,68.8597692435,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,8.62987,4670.23633261,4400.46,0.005,100,1.0,500.0,0.005,0.6,4670.23633261,4670.23633261,81.24028112,1.0,1.0,4670.65,81.24028112,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,8.7473,4668.85016027,4449.44,0.00333333,100,1.0,500.0,0.00333333,0.6,4668.85016027,4668.85016027,79.2178187719,1.0,1.0,4670.05,79.2178187719,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,8.69568,4669.34256255,4478.82,0.0025,100,1.0,500.0,0.0025,0.6,4669.34256255,4669.34256255,73.2667907881,1.0,1.0,4669.88,73.2667907881,500.0
1.09845e-09,0.00185615,0.000274172,500,1,499.862937508,0.92733,8.60355,4669.47944779,4498.93,0.002,100,0.999197,499.876172222,0.00209581,0.6,4669.47944779,4669.47944779,72.5467929764,1.04706,1.00025,4669.84,72.5467929764,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,9.33809,4669.05567862,4286.94,0.01,100,1.0,500.0,0.01,0.6,4669.05567862,4669.05567862,88.0810289243,1.0,1.0,4669.06,88.0810289243,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,10.099,4667.24252854,4397.95,0.005,100,1.0,500.0,0.005,0.6,4667.24252854,4667.24252854,116.298324908,1.0,1.0,4668.15,116.298324908,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,10.1045,4668.35500826,4447.6,0.00333333,100,1.0,500.0,0.00333333,0.6,4668.35500826,4668.35500826,103.327773683,1.0,1.0,4668.22,103.327773683,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,9.82442,4669.73176553,4477.54,0.0025,100,1.0,500.0,0.0025,0.6,4669.73176553,4669.73176553,78.8441806454,1.0,1.0,4668.6,78.8441806454,500.0
2.01977e-09,0.0018242,0.000505689,500,1,499.748321012,0.912773,9.64479,4668.59281,4497.75,0.002,100,1.00074,499.74448632,0.0021542,0.6,4668.59281,4668.59281,93.2052440739,1.07789,1.00051,4668.68,93.2052440739,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,8.98337,4669.38643022,4287.27,0.01,100,1.0,500.0,0.01,0.6,4669.38643022,4669.38643022,81.516266702,1.0,1.0,4669.39,81.516266702,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,8.80156,4670.50318057,4399.75,0.005,100,1.0,500.0,0.005,0.6,4670.50318057,4670.50318057,74.3540713296,1.0,1.0,4669.94,74.3540713296,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,8.58882,4669.21567474,4449.08,0.00333333,100,1.0,500.0,0.00333333,0.6,4669.21567474,4669.21567474,66.6810398006,1.0,1.0,4669.7,66.6810398006,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,9.01503,4670.13041135,4478.75,0.0025,100,1.0,500.0,0.0025,0.6,4670.13041135,4670.13041135,104.688421421,1.0,1.0,4669.81,104.688421421,500.0
1.5035e-09,0.00183299,0.000375541,500,1,499.812382407,0.916091,9.00722,4668.73272294,4498.74,0.002,100,0.999558,499.834770939,0.00212433,0.6,4668.73272294,4668.73272294,86.9087699429,1.0617,1.00033,4669.65,86.9087699429,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,9.85959,4669.77518063,4287.67,0.01,100,1.0,500.0,0.01,0.6,4669.77518063,4669.77518063,98.1939174883,1.0,1.0,4669.78,98.1939174883,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,10.2661,4667.74570643,4398.57,0.005,100,1.0,500.0,0.005,0.6,4667.74570643,4667.74570643,112.640812172,1.0,1.0,4668.76,112.640812172,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,9.86903,4669.14278366,4448.28,0.00333333,100,1.0,500.0,0.00333333,0.6,4669.14278366,4669.14278366,82.1316235052,1.0,1.0,4668.89,82.1316235052,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,9.83061,4668.37738785,4477.7,0.0025,100,1.0,500.0,0.0025,0.6,4668.37738785,4668.37738785,95.12597105,1.0,1.0,4668.76,95.12597105,500.0
2.19687e-09,0.00186801,0.000548279,500,1,499.726340805,0.933206,9.53841,4669.03523518,4497.96,0.002,100,0.999145,499.751988944,0.00213752,0.6,4669.03523518,4669.03523518,78.9827563118,1.06785,1.0005,4668.9,78.9827563118,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,8.42377,4669.13052724,4287.02,0.01,100,1.0,500.0,0.01,0.6,4669.13052724,4669.13052724,71.6768058461,1.0,1.0,4669.13,71.6768058461,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,8.57655,4669.37793729,4399.06,0.005,100,1.0,500.0,0.005,0.6,4669.37793729,4669.37793729,76.8925233395,1.0,1.0,4669.25,76.8925233395,500.0
5.43914e-20,0.00333333,,500,2,299.999969474,1.0,8.72236,4668.33243941,4448.33,0.00333333,100,1.0,500.0,0.00333333,0.6,4668.33243941,4668.33243941,81.3713912911,1.0,1.0,4668.95,81.3713912911,500.0
5.4346e-20,0.0025,,500,2,400.0,1.0,8.81842,4668.27547275,4477.72,0.0025,100,1.0,500.0,0.0025,0.6,4668.27547275,4668.27547275,83.3145349963,1.0,1.0,4668.78,83.3145349963,500.0
1.27918e-09,0.00184077,0.000319183,500,1,499.840249624,0.919505,8.8451,4668.69528385,4497.9,0.002,100,0.999043,499.849364854,0.00211602,0.6,4668.69528385,4668.69528385,85.4369382712,1.057,1.0003,4668.81,85.4369382712,500.0
3.50449e-18,0.01,,500,2,100.0,1.0,9.19833,4669.06219584,4286.95,0.01,100,1.0,500.0,0.01,0.6,4669.06219584,4669.06219584,85.4636675706,1.0,1.0,4669.06,85.4636675706,500.0
2.1793e-19,0.005,,500,2,200.000000102,1.0,30.8706,4664.63942421,4396.65,0.005,100,1.0,500.0,0.005,0.6,4664.63942421,4664.63942421,1829.89536125,1.0,1.0,4666.85,1829.89536125,499.56
