EpsThisIter,VarNormIw,VarVanillaIw,MinVanillaIw,VarJ,ESSClassic,BatchSize,J,IterType,AvgDiscRet,ESSRenyi,VanillaAvgRet,delta,AvgRet,MinNormIw,AvgEpLen,MaxVanillaIw,AvgVanillaIw,VarDiscRet,AvgNormIw,MaxNormIw,VarRet,Bound,renyi2,SamplesThisIter
120,1.17255e-09,0.584841,6.306e-17,11366.8,2.18194760174,100,864606.0,1,4164.4549216,nan,4164.4549216,0.6,4164.4549216,2.82359e-21,416.666666667,8.63213,1.03395,3471208.08803,4.62963e-05,0.000386514,3471208.08803,4585.64,nan,50000
104,3.87382e-10,0.125237,1.38902e-05,4831.2,1.08202606542,100,892821.0,1,4806.68142877,nan,4806.68142877,0.6,4806.68142877,7.72525e-10,480.769230769,2.13059,0.960485,933143.670677,5.34188e-05,0.000118496,933143.670677,4590.58,nan,50000
112,8.47734e-10,0.320717,2.62969e-11,9174.32,1.30881676206,100,876632.0,1,4462.61575147,nan,4462.61575147,0.6,4462.61575147,1.35199e-15,446.428571429,4.11374,0.964807,2379539.29752,4.96032e-05,0.000211497,2379539.29752,4586.49,nan,50000
104,3.76015e-10,0.121728,1.55009e-05,4709.65,0.942474355289,100,893042.0,1,4806.66574533,nan,4806.66574533,0.6,4806.66574533,8.61519e-10,480.769230769,2.33048,0.96114,929277.418887,5.34188e-05,0.000129525,929277.418887,4590.16,nan,50000
108,8.25923e-10,0.315709,1.29412e-07,5769.54,1.31026010621,100,886489.0,1,4628.27314099,nan,4628.27314099,0.6,4628.27314099,6.61911e-12,462.962962963,3.21347,1.00572,1296911.60571,5.14403e-05,0.000164362,1296911.60571,4582.05,nan,50000
108,6.67054e-10,0.237118,1.57981e-15,6631.95,1.46330446048,100,886695.0,1,4628.27267673,nan,4628.27267673,0.6,4628.27267673,8.37919e-20,462.962962963,3.49699,0.969852,1696839.43298,5.14403e-05,0.000185478,1696839.43298,4587.1,nan,50000
112,8.73461e-10,0.352578,4.94753e-09,8652.62,1.57176548899,100,878411.0,1,4462.63165624,nan,4462.63165624,0.6,4462.63165624,2.46254e-13,446.428571429,6.26797,0.996587,2386680.08003,4.96032e-05,0.000311976,2386680.08003,4587.37,nan,50000
112,8.27918e-10,0.33323,2.52278e-11,9113.78,1.47274644954,100,877007.0,1,4462.63051225,nan,4462.63051225,0.6,4462.63051225,1.25748e-15,446.428571429,4.57907,0.995149,2407779.80002,4.96032e-05,0.000228244,2407779.80002,4589.18,nan,50000
112,1.05194e-09,0.423954,4.02931e-19,7885.62,1.75553737761,100,877735.0,1,4462.62010786,nan,4462.62010786,0.6,4462.62010786,2.00709e-23,446.428571429,5.10888,0.995801,1867530.48381,4.96032e-05,0.000254485,1867530.48381,4582.12,nan,50000
104,3.52404e-10,0.119441,0.000108426,5003.82,1.37103558923,100,892715.0,1,4806.66653548,nan,4806.66653548,0.6,4806.66653548,5.88948e-09,480.769230769,2.19543,0.983446,933137.911872,5.34188e-05,0.000119251,933137.911872,4590.63,nan,50000
100,5.3934e-16,1.74747e-07,0.992014,0.618181,0.555763787783,100,899883.0,1,4999.34972183,nan,4999.34972183,0.6,4999.34972183,5.51118e-05,500.0,1.00798,1.0,0.00214377406247,5.55555e-05,5.59989e-05,0.00214377406247,4591.15,nan,50000
104,3.58455e-10,0.12075,1.85543e-05,5023.85,1.28970966551,100,892481.0,1,4806.67258726,nan,4806.67258726,0.6,4806.67258726,1.01093e-09,480.769230769,2.20974,0.980437,929280.550046,5.34188e-05,0.000120397,929280.550046,4590.2,nan,50000
104,3.3198e-10,0.112993,9.54491e-05,5250.88,1.03137828135,100,892225.0,1,4806.6856389,nan,4806.6856389,0.6,4806.6856389,5.17371e-09,480.769230769,2.74305,0.985517,933145.303898,5.34188e-05,0.000148684,933145.303898,4590.46,nan,50000
100,4.2071e-19,1.36274e-10,0.999771,0.306168,0.555573620888,100,899883.0,1,4999.35056653,nan,4999.35056653,0.6,4999.35056653,5.55428e-05,500.0,1.00018,1.0,0.000523986352934,5.55556e-05,5.55657e-05,0.000523986352934,4591.16,nan,50000
112,8.18442e-10,0.327672,1.61559e-11,9641.63,2.02918968895,100,875606.0,1,4462.62813603,nan,4462.62813603,0.6,4462.62813603,8.07431e-16,446.428571429,3.77784,0.992511,2404238.96377,4.96032e-05,0.000188807,2404238.96377,4588.85,nan,50000
112,7.46505e-10,0.317721,6.16689e-10,10152.3,1.75732280335,100,873376.0,1,4462.63273043,nan,4462.63273043,0.6,4462.63273043,2.98923e-14,446.428571429,5.4975,1.02333,2411357.4093,4.96032e-05,0.000266477,2411357.4093,4589.44,nan,50000
108,6.20228e-10,0.225595,4.51348e-05,7486.89,1.29708833088,100,884439.0,1,4628.2869597,nan,4628.2869597,0.6,4628.2869597,2.36659e-09,462.962962963,3.12017,0.981054,1718630.703,5.14403e-05,0.000163602,1718630.703,4588.98,nan,50000
108,6.06131e-10,0.223729,4.49413e-07,7560.05,1.41384452793,100,883192.0,1,4628.28260052,nan,4628.28260052,0.6,4628.28260052,2.3392e-11,462.962962963,3.62089,0.988284,1671772.6815,5.14403e-05,0.000188468,1671772.6815,4584.96,nan,50000
104,3.28341e-10,0.110095,1.64431e-05,4996.51,1.01364464133,100,892831.0,1,4806.67136353,nan,4806.67136353,0.6,4806.67136353,8.97972e-10,480.769230769,2.30872,0.97817,933139.756136,5.34188e-05,0.000126081,933139.756136,4590.55,nan,50000
104,3.2806e-10,0.110872,0.000275269,4980.92,0.936791727778,100,892109.0,1,4806.66847021,nan,4806.66847021,0.6,4806.66847021,1.49735e-08,480.769230769,2.13219,0.982038,902665.212603,5.34188e-05,0.000115982,902665.212603,4587.74,nan,50000
100,8.09224e-16,2.62186e-07,0.992536,0.64239,0.555719022874,100,899879.0,1,4999.3281162,nan,4999.3281162,0.6,4999.3281162,5.51412e-05,500.0,1.00687,0.999995,0.00231321246788,5.55556e-05,5.59378e-05,0.00231321246788,4591.13,nan,50000
116,9.46112e-10,0.419469,2.95939e-12,11294.0,1.53233760388,100,865638.0,1,4308.39598569,nan,4308.39598569,0.6,4308.39598569,1.40547e-16,431.034482759,5.44101,1.00844,2988922.21411,4.78927e-05,0.000258405,2988922.21411,4588.28,nan,50000
112,9.53302e-10,0.373583,2.72105e-16,8830.33,2.41197821524,100,878496.0,1,4462.61072452,nan,4462.61072452,0.6,4462.61072452,1.37454e-20,446.428571429,6.2453,0.981946,2407751.58682,4.96032e-05,0.000315482,2407751.58682,4589.12,nan,50000
104,3.51215e-10,0.118862,0.000205308,5329.05,0.995259108083,100,891250.0,1,4806.66893128,nan,4806.66893128,0.6,4806.66893128,1.11602e-08,480.769230769,2.28457,0.982716,902667.571387,5.34188e-05,0.000124186,902667.571387,4587.68,nan,50000
104,3.63175e-10,0.123195,0.0012736,4594.65,0.95545992266,100,892715.0,1,4806.67154545,nan,4806.67154545,0.6,4806.67154545,6.91504e-08,480.769230769,2.22733,0.983858,906420.613289,5.34188e-05,0.000120934,906420.613289,4588.06,nan,50000
100,1.27684e-18,4.13696e-10,0.9991,0.767047,0.555569126387,100,899880.0,1,4999.3294641,nan,4999.3294641,0.6,4999.3294641,5.55056e-05,500.0,1.00029,1.0,0.00330076595301,5.55556e-05,5.55717e-05,0.00330076595301,4591.13,nan,50000
108,6.21457e-10,0.216345,1.27444e-05,7692.62,1.39089039564,100,883830.0,1,4628.27447429,nan,4628.27447429,0.6,4628.27447429,6.83048e-10,462.962962963,3.607,0.959781,1725996.06453,5.14403e-05,0.00019332,1725996.06453,4589.59,nan,50000
100,1.93094e-20,6.2415e-12,0.999954,0.324085,0.555555562936,100,899883.0,1,4999.3506058,nan,4999.3506058,0.6,4999.3506058,5.5553e-05,500.0,1.00009,1.0,0.000589764796669,5.55555e-05,5.55606e-05,0.000589764796669,4591.15,nan,50000
104,3.67001e-10,0.127063,0.000176365,5208.24,0.982664610436,100,892213.0,1,4806.66833892,nan,4806.66833892,0.6,4806.66833892,9.47844e-09,480.769230769,2.60643,0.993963,933138.715245,5.34188e-05,0.000140078,933138.715245,4590.56,nan,50000
108,6.01197e-10,0.220189,1.09604e-06,8461.89,1.55767992326,100,881444.0,1,4628.26121064,nan,4628.26121064,0.6,4628.26121064,5.72712e-11,462.962962963,3.32975,0.98445,1722255.21695,5.14403e-05,0.000173989,1722255.21695,4589.16,nan,50000
108,6.00917e-10,0.203476,3.64339e-09,7716.53,1.26842178947,100,883991.0,1,4628.28806607,nan,4628.28806607,0.6,4628.28806607,1.97996e-13,462.962962963,3.09967,0.946571,1726006.3016,5.14403e-05,0.000168448,1726006.3016,4589.85,nan,50000
108,5.53608e-10,0.206948,1.41008e-09,8240.73,1.37638790015,100,882213.0,1,4628.28857145,nan,4628.28857145,0.6,4628.28857145,7.29314e-14,462.962962963,3.17639,0.994564,1726006.77154,5.14403e-05,0.000164288,1726006.77154,4589.71,nan,50000
104,3.47844e-10,0.117333,5.23991e-05,4819.72,0.994004399981,100,892948.0,1,4806.66126829,nan,4806.66126829,0.6,4806.66126829,2.85303e-09,480.769230769,2.48119,0.981097,929276.414922,5.34188e-05,0.000135096,929276.414922,4590.17,nan,50000
108,5.80156e-10,0.208781,4.13e-08,7950.39,1.30671772838,100,883155.0,1,4628.26982668,nan,4628.26982668,0.6,4628.26982668,2.17709e-12,462.962962963,3.2539,0.975835,1722261.40914,5.14403e-05,0.000171527,1722261.40914,4589.35,nan,50000
104,3.5673e-10,0.119988,1.86592e-05,5064.31,1.18138291506,100,891846.0,1,4806.66049006,nan,4806.66049006,0.6,4806.66049006,1.0174e-09,480.769230769,2.17507,0.979701,913970.122452,5.34188e-05,0.000118597,913970.122452,4588.62,nan,50000
112,9.21299e-10,0.363841,1.16354e-16,8871.06,2.01715284326,100,877910.0,1,4462.63887742,nan,4462.63887742,0.6,4462.63887742,5.855e-21,446.428571429,4.51285,0.985746,2386689.76908,4.96032e-05,0.000227089,2386689.76908,4587.3,nan,50000
108,5.66531e-10,0.20548,1.06635e-07,7671.1,1.33721420202,100,884184.0,1,4628.28169825,nan,4628.28169825,0.6,4628.28169825,5.59923e-12,462.962962963,2.96102,0.979663,1729709.32137,5.14403e-05,0.000155478,1729709.32137,4590.13,nan,50000
104,3.13962e-10,0.106248,0.000348403,5838.64,1.03181767166,100,890905.0,1,4806.67985207,nan,4806.67985207,0.6,4806.67985207,1.89391e-08,480.769230769,2.41704,0.982688,933143.095775,5.34188e-05,0.00013139,933143.095775,4590.58,nan,50000
100,7.66657e-16,2.48397e-07,0.983986,0.576366,0.555841920847,100,899881.0,1,4999.33787156,nan,4999.33787156,0.6,4999.33787156,5.46658e-05,500.0,1.01177,1.0,0.00186335849626,5.55556e-05,5.62095e-05,0.00186335849626,4591.14,nan,50000
108,6.07995e-10,0.224068,5.56555e-06,7686.84,1.25686948196,100,883451.0,1,4628.27813483,nan,4628.27813483,0.6,4628.27813483,2.89913e-10,462.962962963,3.96573,0.987516,1700430.85363,5.14403e-05,0.000206577,1700430.85363,4587.38,nan,50000
104,3.4545e-10,0.115997,1.66264e-05,5114.62,1.0833622651,100,892275.0,1,4806.66873045,nan,4806.66873045,0.6,4806.66873045,9.07334e-10,480.769230769,2.30924,0.978871,929279.026757,5.34188e-05,0.000126019,929279.026757,4590.1,nan,50000
108,6.04588e-10,0.22082,2.29287e-07,7968.41,1.43081392963,100,883067.0,1,4628.26538299,nan,4628.26538299,0.6,4628.26538299,1.19975e-11,462.962962963,3.50353,0.98309,1729689.71896,5.14403e-05,0.000183323,1729689.71896,4590.09,nan,50000
104,3.44872e-10,0.116319,0.000167347,5142.35,1.05187343684,100,892219.0,1,4806.67976153,nan,4806.67976153,0.6,4806.67976153,9.11218e-09,480.769230769,2.15806,0.981046,933143.107291,5.34188e-05,0.000117508,933143.107291,4590.51,nan,50000
104,3.3105e-10,0.112215,2.4793e-05,5426.26,1.15306591039,100,891814.0,1,4806.66290305,nan,4806.66290305,0.6,4806.66290305,1.34664e-09,480.769230769,2.36892,0.983497,933136.471488,5.34188e-05,0.000128668,933136.471488,4590.59,nan,50000
108,6.2445e-10,0.224415,1.37653e-14,7849.9,1.55593029205,100,883339.0,1,4628.26663157,nan,4628.26663157,0.6,4628.26663157,7.26119e-19,462.962962963,3.76218,0.97517,1725989.93213,5.14403e-05,0.000198455,1725989.93213,4589.72,nan,50000
108,6.46902e-10,0.223844,6.96886e-08,7565.61,1.33098603807,100,884254.0,1,4628.24612488,nan,4628.24612488,0.6,4628.24612488,3.74635e-12,462.962962963,3.31937,0.95688,1725960.00799,5.14403e-05,0.000178444,1725960.00799,4589.72,nan,50000
112,8.59839e-10,0.345138,2.23132e-11,9187.89,1.63464153268,100,876988.0,1,4462.62408946,nan,4462.62408946,0.6,4462.62408946,1.11371e-15,446.428571429,5.11278,0.993797,2407795.32863,4.96032e-05,0.000255193,2407795.32863,4589.21,nan,50000
104,3.50416e-10,0.120041,0.000555541,4934.64,1.02585160559,100,892677.0,1,4806.67912249,nan,4806.67912249,0.6,4806.67912249,3.00154e-08,480.769230769,2.60681,0.988706,933142.850401,5.34188e-05,0.000140843,933142.850401,4590.61,nan,50000
108,7.11554e-10,0.278042,2.47189e-10,7171.95,1.18011395776,100,883908.0,1,4628.2776946,nan,4628.2776946,0.6,4628.2776946,1.25048e-14,462.962962963,3.08561,1.01685,1561976.97667,5.14403e-05,0.000156096,1561976.97667,4582.54,nan,50000
112,7.53675e-10,0.309221,1.17882e-10,9772.26,1.39327020766,100,874360.0,1,4462.62927197,nan,4462.62927197,0.6,4462.62927197,5.81975e-15,446.428571429,4.12376,1.00474,2393605.1911,4.96032e-05,0.000203587,2393605.1911,4587.63,nan,50000
108,6.29773e-10,0.2353,4.06947e-08,8063.88,1.63825008095,100,882941.0,1,4628.27576791,nan,4628.27576791,0.6,4628.27576791,2.10532e-12,462.962962963,4.24487,0.994313,1729704.85925,5.14403e-05,0.000219606,1729704.85925,4590.0,nan,50000
108,6.20398e-10,0.220689,2.21154e-07,7764.39,1.26638702497,100,883367.0,1,4628.2672953,nan,4628.2672953,0.6,4628.2672953,1.17257e-11,462.962962963,3.39156,0.970194,1711243.4327,5.14403e-05,0.000179823,1711243.4327,4588.19,nan,50000
116,1.05565e-09,0.464105,3.74461e-12,10651.4,1.68766955791,100,869298.0,1,4308.37276546,nan,4308.37276546,0.6,4308.37276546,1.78591e-16,431.034482759,7.51754,1.00419,2988883.90731,4.78927e-05,0.000358532,2988883.90731,4588.11,nan,50000
120,1.23434e-09,0.563492,3.84834e-12,11600.2,2.02136718537,100,863631.0,1,4164.43015112,nan,4164.43015112,0.6,4164.43015112,1.80114e-16,416.666666667,8.40426,0.989175,3484387.72498,4.62963e-05,0.000393344,3484387.72498,4587.08,nan,50000
112,9.12338e-10,0.350228,1.05117e-08,9245.4,1.71971735832,100,876721.0,1,4462.59521027,nan,4462.59521027,0.6,4462.59521027,5.36507e-13,446.428571429,4.20867,0.971868,2407763.76243,4.96032e-05,0.000214806,2407763.76243,4589.03,nan,50000
100,4.55401e-16,1.47551e-07,0.992612,0.486928,0.555771802457,100,899880.0,1,4999.33536925,nan,4999.33536925,0.6,4999.33536925,5.5145e-05,500.0,1.00755,1.0,0.00133044376272,5.55556e-05,5.5975e-05,0.00133044376272,4591.14,nan,50000
108,6.45881e-10,0.242992,7.13609e-07,7249.92,1.45019555931,100,884789.0,1,4628.2566255,nan,4628.2566255,0.6,4628.2566255,3.67909e-11,462.962962963,5.55074,0.997754,1700371.90582,5.14403e-05,0.000286175,1700371.90582,4587.25,nan,50000
104,3.10557e-10,0.104515,0.000136847,5731.79,1.0239525323,100,891168.0,1,4806.6742244,nan,4806.6742244,0.6,4806.6742244,7.45963e-09,480.769230769,2.31368,0.979968,933140.926111,5.34188e-05,0.000126121,933140.926111,4590.64,nan,50000
104,3.19692e-10,0.101396,3.44463e-05,5953.51,1.07546676346,100,890452.0,1,4806.65247391,nan,4806.65247391,0.6,4806.65247391,1.93418e-09,480.769230769,2.23034,0.951348,933132.421699,5.34188e-05,0.000125235,933132.421699,4590.58,nan,50000
108,6.52319e-10,0.244296,1.02438e-06,7376.3,1.34406704451,100,884300.0,1,4628.27374959,nan,4628.27374959,0.6,4628.27374959,5.29337e-11,462.962962963,3.45446,0.995479,1704038.58358,5.14403e-05,0.000178506,1704038.58358,4587.75,nan,50000
108,6.36973e-10,0.230811,1.61201e-08,7576.92,1.40706968244,100,883619.0,1,4628.26903786,nan,4628.26903786,0.6,4628.26903786,8.46838e-13,462.962962963,3.46392,0.979201,1696778.30779,5.14403e-05,0.00018197,1696778.30779,4586.97,nan,50000
104,3.78637e-10,0.126393,8.19941e-05,4989.97,1.1064373066,100,892044.0,1,4806.66930409,nan,4806.66930409,0.6,4806.66930409,4.48779e-09,480.769230769,2.30363,0.975988,902664.887007,5.34188e-05,0.000126084,902664.887007,4587.63,nan,50000
108,6.38008e-10,0.23604,1.02821e-12,7141.07,1.36555621369,100,885638.0,1,4628.263161,nan,4628.263161,0.6,4628.263161,5.34569e-17,462.962962963,3.05804,0.989426,1714895.92667,5.14403e-05,0.000158988,1714895.92667,4588.62,nan,50000
100,1.85731e-15,6.01778e-07,0.988599,0.617454,0.556353081897,100,899877.0,1,4999.31767563,nan,4999.31767563,0.6,4999.31767563,5.49217e-05,500.0,1.00934,1.00001,0.00213770088984,5.55556e-05,5.60742e-05,0.00213770088984,4591.12,nan,50000
104,3.25506e-10,0.113043,1.73789e-05,5659.29,1.3028110344,100,891272.0,1,4806.66710723,nan,4806.66710723,0.6,4806.66710723,9.32564e-10,480.769230769,2.82417,0.99549,933138.162263,5.34188e-05,0.000151547,933138.162263,4590.51,nan,50000
108,7.42165e-10,0.265542,0.000124772,7261.03,1.36680645767,100,883000.0,1,4628.26135696,nan,4628.26135696,0.6,4628.26135696,6.59629e-09,462.962962963,4.15679,0.973015,1507946.41875,5.14403e-05,0.000219757,1507946.41875,4582.42,nan,50000
104,3.22404e-10,0.109126,8.56266e-05,5215.06,1.1110445902,100,892273.0,1,4806.65237283,nan,4806.65237283,0.6,4806.65237283,4.65419e-09,480.769230769,2.29637,0.982785,933132.389826,5.34188e-05,0.000124818,933132.389826,4590.5,nan,50000
108,6.45738e-10,0.228056,3.13938e-08,7723.07,1.33677997465,100,883884.0,1,4628.26557141,nan,4628.26557141,0.6,4628.26557141,1.67052e-12,462.962962963,3.30691,0.966711,1729697.28565,5.14403e-05,0.000175966,1729697.28565,4589.93,nan,50000
116,9.92181e-10,0.423885,,10851.9,1.54829246368,100,868064.0,1,4308.38730895,nan,4308.38730895,0.6,4308.38730895,,431.034482759,8.11101,0.989916,2985473.72332,4.78927e-05,0.000392416,2985473.72332,4588.01,nan,50000
100,1.89932e-15,6.15376e-07,0.990516,0.684683,0.555924367762,100,899879.0,1,4999.32657493,nan,4999.32657493,0.6,4999.32657493,5.50288e-05,500.0,1.01386,0.999998,0.00262539389389,5.55556e-05,5.63256e-05,0.00262539389389,4591.13,nan,50000
108,6.01631e-10,0.219243,1.74104e-06,8092.09,1.18658284171,100,882812.0,1,4628.2606614,nan,4628.2606614,0.6,4628.2606614,9.12033e-11,462.962962963,3.57632,0.981978,1725985.39657,5.14403e-05,0.000187343,1725985.39657,4589.71,nan,50000
100,1.46291e-16,4.73985e-08,0.996071,0.395881,0.555708509678,100,899882.0,1,4999.3428436,nan,4999.3428436,0.6,4999.3428436,5.53372e-05,500.0,1.00575,1.0,0.000880872108671,5.55556e-05,5.58751e-05,0.000880872108671,4591.15,nan,50000
116,1.059e-09,0.513399,1.75764e-11,11564.2,1.81687211679,100,860986.0,1,4308.37554104,nan,4308.37554104,0.6,4308.37554104,7.98275e-16,431.034482759,7.4301,1.0545,2672416.65995,4.78927e-05,0.000337455,2672416.65995,4581.29,nan,50000
108,6.54981e-10,0.229999,1.3937e-10,7329.42,1.2352678241,100,884140.0,1,4628.27529717,nan,4628.27529717,0.6,4628.27529717,7.43738e-15,462.962962963,3.44011,0.963946,1703977.37072,5.14403e-05,0.000183579,1703977.37072,4587.57,nan,50000
112,8.37193e-10,0.337131,3.65668e-08,9548.98,1.52528545999,100,873565.0,1,4462.60373201,nan,4462.60373201,0.6,4462.60373201,1.82222e-12,446.428571429,4.27574,0.995397,2258670.69998,4.96032e-05,0.000213071,2258670.69998,4581.97,nan,50000
112,8.3031e-10,0.31864,8.67733e-07,9404.92,1.46451979816,100,876030.0,1,4462.62608795,nan,4462.62608795,0.6,4462.62608795,4.42951e-11,446.428571429,4.82123,0.971717,2407797.44508,4.96032e-05,0.000246109,2407797.44508,4589.18,nan,50000
104,3.74498e-10,0.124254,1.12593e-05,5209.73,1.16292617504,100,891981.0,1,4806.66496206,nan,4806.66496206,0.6,4806.66496206,6.18133e-10,480.769230769,2.92111,0.973028,933137.249929,5.34188e-05,0.000160367,933137.249929,4590.58,nan,50000
104,3.42754e-10,0.113747,0.000431511,4936.27,0.952098291893,100,891853.0,1,4806.65765296,nan,4806.65765296,0.6,4806.65765296,2.36872e-08,480.769230769,2.21707,0.973135,880452.696921,5.34188e-05,0.000121702,880452.696921,4585.93,nan,50000
108,6.60747e-10,0.23294,0.000204259,7032.53,1.31563298505,100,885606.0,1,4628.26679349,nan,4628.26679349,0.6,4628.26679349,1.08787e-08,462.962962963,3.9319,0.965846,1725990.08459,5.14403e-05,0.00020941,1725990.08459,4589.66,nan,50000
108,7.15086e-10,0.250411,3.46915e-10,7011.36,1.32589795908,100,885769.0,1,4628.28013445,nan,4628.28013445,0.6,4628.28013445,1.85385e-14,462.962962963,3.20591,0.962612,1722269.92794,5.14403e-05,0.000171318,1722269.92794,4589.15,nan,50000
100,4.78368e-16,1.54991e-07,0.987317,0.488133,0.55578315489,100,899880.0,1,4999.33596324,nan,4999.33596324,0.6,4999.33596324,5.4851e-05,500.0,1.00769,1.0,0.00133362044479,5.55556e-05,5.59827e-05,0.00133362044479,4591.14,nan,50000
108,6.26444e-10,0.224862,4.70934e-08,7336.8,1.63803187363,100,885232.0,1,4628.24353403,nan,4628.24353403,0.6,4628.24353403,2.48567e-12,462.962962963,3.122,0.974587,1725958.14221,5.14403e-05,0.000164784,1725958.14221,4589.63,nan,50000
112,7.76508e-10,0.301186,4.48421e-09,9841.67,1.47209893155,100,874004.0,1,4462.60388896,nan,4462.60388896,0.6,4462.60388896,2.27689e-13,446.428571429,4.3781,0.976908,2386458.57908,4.96032e-05,0.000222301,2386458.57908,4586.95,nan,50000
120,1.22138e-09,0.579693,8.15742e-20,11408.3,2.43447362259,100,863646.0,1,4164.42875763,nan,4164.42875763,0.6,4164.42875763,3.74437e-24,416.666666667,8.90587,1.0086,3477866.22967,4.62963e-05,0.000408792,3477866.22967,4586.33,nan,50000
104,3.53957e-10,0.117717,5.72507e-05,5296.82,1.05060320585,100,891926.0,1,4806.67392982,nan,4806.67392982,0.6,4806.67392982,3.13933e-09,480.769230769,2.94345,0.974179,929281.003101,5.34188e-05,0.000161403,929281.003101,4590.19,nan,50000
104,3.31065e-10,0.109971,0.00050871,5299.41,1.01303926533,100,891986.0,1,4806.65312291,nan,4806.65312291,0.6,4806.65312291,2.79118e-08,480.769230769,2.08589,0.973592,929273.148481,5.34188e-05,0.000114448,929273.148481,4590.07,nan,50000
100,6.09059e-16,1.97337e-07,0.991688,0.556375,0.555843843027,100,899877.0,1,4999.31773963,nan,4999.31773963,0.6,4999.31773963,5.50936e-05,500.0,1.01085,1.0,0.00173261710003,5.55556e-05,5.61584e-05,0.00173261710003,4591.12,nan,50000
108,6.61137e-10,0.241646,4.66346e-10,7285.22,1.363249824,100,884376.0,1,4628.27109878,nan,4628.27109878,0.6,4628.27109878,2.43929e-14,462.962962963,3.59725,0.98344,1693173.5016,5.14403e-05,0.00018816,1693173.5016,4586.7,nan,50000
104,3.60128e-10,0.119168,0.000555024,5022.76,1.10185439786,100,892489.0,1,4806.67756902,nan,4806.67756902,0.6,4806.67756902,3.05112e-08,480.769230769,2.80189,0.97173,933142.201727,5.34188e-05,0.000154028,933142.201727,4590.66,nan,50000
100,5.44924e-16,1.76556e-07,0.994901,0.47869,0.555661322182,100,899882.0,1,4999.34375257,nan,4999.34375257,0.6,4999.34375257,5.52723e-05,500.0,1.01279,1.0,0.00128835578764,5.55556e-05,5.62662e-05,0.00128835578764,4591.15,nan,50000
100,3.39312e-19,1.09948e-10,0.99971,0.554067,0.555570865002,100,899882.0,1,4999.34215769,nan,4999.34215769,0.6,4999.34215769,5.55394e-05,500.0,1.00017,1.0,0.00172183786394,5.55556e-05,5.55649e-05,0.00172183786394,4591.15,nan,50000
104,3.45907e-10,0.114889,0.000473577,5084.65,1.11440298134,100,892382.0,1,4806.66573841,nan,4806.66573841,0.6,4806.66573841,2.59855e-08,480.769230769,2.5337,0.973539,933137.5938,5.34188e-05,0.000139026,933137.5938,4590.52,nan,50000
120,1.40233e-09,0.706729,1.13221e-16,11136.0,2.31523318513,100,861168.0,1,4164.43758699,nan,4164.43758699,0.6,4164.43758699,5.04343e-21,416.666666667,8.69936,1.03932,3055031.58761,4.62963e-05,0.000387513,3055031.58761,4575.93,nan,50000
112,8.04293e-10,0.316858,3.05054e-11,9565.29,1.53604210216,100,874880.0,1,4462.62174828,nan,4462.62174828,0.6,4462.62174828,1.53692e-15,446.428571429,4.22576,0.984543,2379497.49252,4.96032e-05,0.000212902,2379497.49252,4586.39,nan,50000
100,1.65593e-18,5.36545e-10,0.999603,0.624396,0.555574850873,100,899879.0,1,4999.32726528,nan,4999.32726528,0.6,4999.32726528,5.55335e-05,500.0,1.00029,1.0,0.00218408162253,5.55556e-05,5.55716e-05,0.00218408162253,4591.13,nan,50000
116,1.01414e-09,0.433021,5.12996e-14,10510.5,2.10850813337,100,868876.0,1,4308.38613964,nan,4308.38613964,0.6,4308.38613964,2.48261e-18,431.034482759,5.39617,0.989634,2944693.43092,4.78927e-05,0.000261144,2944693.43092,4583.68,nan,50000
104,3.08555e-10,0.1054,0.000194978,5603.91,1.02452539987,100,891583.0,1,4806.655604,nan,4806.655604,0.6,4806.655604,1.05495e-08,480.769230769,2.14945,0.987298,933133.705368,5.34188e-05,0.000116298,933133.705368,4590.51,nan,50000
100,5.29425e-23,,1.0,0.740205,0.555555562936,100,899878.0,1,4999.31854446,nan,4999.31854446,0.6,4999.31854446,5.55556e-05,500.0,1.0,1.0,0.00307690834876,5.55555e-05,5.55556e-05,0.00307690834876,4591.12,nan,50000
108,6.20029e-10,0.220174,0.000171616,7507.97,1.31666882001,100,884137.0,1,4628.26108772,nan,4628.26108772,0.6,4628.26108772,9.1071e-09,462.962962963,3.69594,0.969349,1729686.43318,5.14403e-05,0.000196132,1729686.43318,4590.11,nan,50000
100,1.17371e-15,3.8028e-07,0.992566,0.661021,0.555935605961,100,899879.0,1,4999.32967828,nan,4999.32967828,0.6,4999.32967828,5.51426e-05,500.0,1.01344,0.999999,0.00244456211726,5.55556e-05,5.63023e-05,0.00244456211726,4591.13,nan,50000
104,4.25517e-10,0.150501,0.000281052,4773.48,1.50286068907,100,890545.0,1,4806.66851795,nan,4806.66851795,0.6,4806.66851795,1.49443e-08,480.769230769,2.37853,1.00463,691688.1762,5.34188e-05,0.000126473,691688.1762,4582.44,nan,50000
108,8.0746e-10,0.301735,6.10857e-07,6964.61,1.52742852361,100,883034.0,1,4628.25418332,nan,4628.25418332,0.6,4628.25418332,3.16e-11,462.962962963,4.34786,0.994389,1438226.70343,5.14403e-05,0.000224917,1438226.70343,4581.75,nan,50000
108,6.91475e-10,0.260755,8.36767e-08,7526.73,1.91598687694,100,881429.0,1,4628.25514235,nan,4628.25514235,0.6,4628.25514235,4.309e-12,462.962962963,2.67732,0.998922,1479552.12603,5.14403e-05,0.000137871,1479552.12603,4579.31,nan,50000
