Bound,delta,VanillaAvgRet,AvgDiscRet,BatchSize,VarRet,VarDiscRet,ESSRenyi,AvgRet,MinVanillaIw,VarNormIw,AvgNormIw,VarJ,ESSClassic,EpsThisIter,renyi2,VarVanillaIw,MinNormIw,SamplesThisIter,MaxNormIw,MaxVanillaIw,J,AvgVanillaIw,AvgEpLen,IterType
4495.47,0.5,4384.15705225,4384.15705225,100,2704228.30403,2704228.30403,nan,4384.15705225,3.27911e-14,1.00897e-09,4.87329e-05,7769.99,1.49574286968,114,nan,0.399605,1.64771e-18,50000,0.000242083,4.8177,880786.0,0.969836,438.596491228,1
4498.88,0.5,4901.1160053,4901.1160053,100,485177.315996,485177.315996,nan,4901.1160053,0.000423852,1.89349e-10,5.44662e-05,3359.05,0.928792193568,102,nan,0.0655507,2.27802e-08,50000,0.000110094,2.04842,895632.0,1.01341,490.196078431,1
4498.59,0.5,4806.67505399,4806.67505399,100,933145.076393,933145.076393,nan,4806.67505399,3.41707e-05,3.75822e-10,5.34188e-05,4560.63,1.08123482204,104,nan,0.135209,1.80153e-09,50000,0.000172603,3.27387,892330.0,1.01323,480.769230769,1
4497.65,0.5,4671.62667703,4671.62667703,100,1535541.19945,1535541.19945,nan,4671.62667703,3.76875e-07,5.90773e-10,5.19211e-05,5240.79,1.49650881376,107,nan,0.200804,2.04419e-11,50000,0.000157084,2.89606,889654.0,0.957238,467.289719626,1
4498.25,0.5,4543.94932116,4543.94932116,100,2083707.56835,2083707.56835,nan,4543.94932116,2.16258e-08,7.60291e-10,5.05051e-05,6585.31,1.54148404565,110,nan,0.259579,1.17038e-12,50000,0.000205274,3.79297,886097.0,0.93321,454.545454545,1
4496.24,0.5,4462.63197653,4462.63197653,100,2400640.26164,2400640.26164,nan,4462.63197653,2.38966e-12,1.00454e-09,4.96032e-05,6339.58,1.58146639232,112,nan,0.367198,1.24988e-16,50000,0.000247063,4.72363,885801.0,0.948369,446.428571429,1
4499.41,0.5,4999.34676648,4999.34676648,100,0.000622456235474,0.000622456235474,nan,4999.34676648,0.999847,5.56433e-19,5.55555e-05,0.333795,0.555565057335,100,nan,1.80297e-10,5.55471e-05,50000,5.55642e-05,1.00016,899882.0,1.0,500.0,1
4491.6,0.5,4308.40832574,4308.40832574,100,2877356.35595,2877356.35595,nan,4308.40832574,6.52725e-11,1.19202e-09,4.78927e-05,8537.06,1.8232046382,116,nan,0.555831,3.02275e-15,50000,0.000268584,5.79974,876511.0,1.03419,431.034482759,1
4499.41,0.5,4999.34590497,4999.34590497,100,0.000804087084859,0.000804087084859,nan,4999.34590497,0.998506,7.51954e-18,5.55556e-05,0.378661,0.555584135853,100,nan,2.43645e-09,5.54725e-05,50000,5.55928e-05,1.00067,899882.0,1.0,500.0,1
4498.26,0.5,4806.67696217,4806.67696217,100,929297.483366,929297.483366,nan,4806.67696217,0.000167951,3.95286e-10,5.34188e-05,4380.01,1.07518159665,104,nan,0.142705,8.83932e-09,50000,0.000128664,2.44467,892610.0,1.01498,480.769230769,1
4497.99,0.5,4543.95593444,4543.95593444,100,2083713.62727,2083713.62727,nan,4543.95593444,1.92383e-11,8.09908e-10,5.05051e-05,6101.96,1.50933641445,110,nan,0.268878,1.05586e-15,50000,0.000207991,3.7897,887669.0,0.920226,454.545454545,1
4498.84,0.5,4901.11618471,4901.11618471,100,483209.21206,483209.21206,nan,4901.11618471,0.00125413,1.79391e-10,5.44662e-05,3348.59,0.870838527769,102,nan,0.0613157,6.78353e-08,50000,0.00010763,1.98983,895674.0,1.00696,490.196078431,1
4492.83,0.5,4671.62552027,4671.62552027,100,1357371.34307,1357371.34307,nan,4671.62552027,1.18503e-09,6.32138e-10,5.19211e-05,5119.02,1.27083336467,107,nan,0.22485,6.2833e-14,50000,0.000158297,2.98547,889015.0,0.979229,467.289719626,1
4498.03,0.5,4671.62488609,4671.62488609,100,1540228.28579,1540228.28579,nan,4671.62488609,4.80726e-08,5.97621e-10,5.19211e-05,5352.13,1.20369791373,107,nan,0.208602,2.57307e-12,50000,0.000160782,3.00389,889649.0,0.97004,467.289719626,1
4499.02,0.5,4901.1296847,4901.1296847,100,485180.031777,485180.031777,nan,4901.1296847,0.00259654,1.90692e-10,5.44662e-05,2996.36,0.965150233798,102,nan,0.065709,1.39878e-07,50000,0.000105862,1.96511,896166.0,1.01105,490.196078431,1
4498.0,0.5,4715.79304351,4715.79304351,100,1343279.15872,1343279.15872,nan,4715.79304351,2.15939e-06,5.22878e-10,5.24109e-05,6003.94,1.24568178273,106,nan,0.197566,1.1109e-10,50000,0.000130082,2.52856,888309.0,1.01877,471.698113208,1
4499.4,0.5,4999.3360827,4999.3360827,100,0.000776638417009,0.000776638417009,nan,4999.3360827,0.995767,1.66966e-16,5.55556e-05,0.372188,0.555645036943,100,nan,5.40971e-08,5.53204e-05,50000,5.61376e-05,1.01048,899880.0,0.999999,500.0,1
4498.93,0.5,4901.11219374,4901.11219374,100,485176.568677,485176.568677,nan,4901.11219374,0.0025798,2.07573e-10,5.44662e-05,3136.1,1.08356495382,102,nan,0.0725214,1.38019e-07,50000,0.000114375,2.13785,895874.0,1.01806,490.196078431,1
4494.09,0.5,4901.12057701,4901.12057701,100,335685.164549,335685.164549,nan,4901.12057701,0.00138201,2.04923e-10,5.44662e-05,2965.66,0.968766141274,102,nan,0.0738911,7.278e-08,50000,9.54871e-05,1.8132,894873.0,1.03426,490.196078431,1
4496.34,0.5,4502.92542534,4502.92542534,100,2242579.78785,2242579.78785,nan,4502.92542534,1.46731e-10,9.04013e-10,5.005e-05,7412.78,1.65700686664,111,nan,0.368177,7.27077e-15,50000,0.000222421,4.48866,882600.0,1.01006,450.45045045,1
4498.06,0.5,4543.95059934,4543.95059934,100,2083708.76575,2083708.76575,nan,4543.95059934,6.34199e-07,7.3176e-10,5.0505e-05,5704.4,1.14724050536,110,nan,0.243651,3.47557e-11,50000,0.000193526,3.53134,888369.0,0.921584,454.545454545,1
4493.64,0.5,4628.28804975,4628.28804975,100,1546609.86595,1546609.86595,nan,4628.28804975,7.62653e-11,7.45493e-10,5.14403e-05,6544.8,1.31190176067,108,nan,0.323928,3.65868e-15,50000,0.000189913,3.95874,884295.0,1.07227,462.962962963,1
4498.65,0.5,4760.7877798,4760.7877798,100,1144156.2724,1144156.2724,nan,4760.7877798,6.65114e-05,4.22472e-10,5.29101e-05,4562.43,1.00919033236,105,nan,0.143372,3.61046e-09,50000,0.000132124,2.43397,892934.0,0.974702,476.19047619,1
4498.4,0.5,4671.62971069,4671.62971069,100,1542106.99981,1542106.99981,nan,4671.62971069,8.7031e-07,5.40837e-10,5.19211e-05,6345.04,1.10439569955,107,nan,0.187987,4.66813e-11,50000,0.000155473,2.89858,887731.0,0.967998,467.289719626,1
4498.18,0.5,4543.95477965,4543.95477965,100,2083712.61906,2083712.61906,nan,4543.95477965,1.02144e-06,8.18281e-10,5.05051e-05,6513.44,2.63567825036,110,nan,0.278663,5.53506e-11,50000,0.000266287,4.91404,886026.0,0.932015,454.545454545,1
4497.53,0.5,4585.73257671,4585.73257671,100,1908303.70521,1908303.70521,nan,4585.73257671,7.78199e-07,7.61594e-10,5.09684e-05,6317.07,1.26531698851,109,nan,0.287466,4.00552e-11,50000,0.000197066,3.82863,886483.0,0.990223,458.71559633,1
4498.99,0.5,4901.12202794,4901.12202794,100,485178.512329,485178.512329,nan,4901.12202794,0.00243906,1.89623e-10,5.44662e-05,3111.21,0.957269566889,102,nan,0.0648725,1.31867e-07,50000,0.000103114,1.90722,895994.0,1.00742,490.196078431,1
4497.16,0.5,4628.2786135,4628.2786135,100,1722357.28314,1722357.28314,nan,4628.2786135,1.191e-05,7.31311e-10,5.14403e-05,6912.53,1.51017272507,108,nan,0.293448,5.94561e-10,50000,0.000167144,3.34816,884503.0,1.03043,462.962962963,1
4483.69,0.5,4308.39470036,4308.39470036,100,2770550.85894,2770550.85894,nan,4308.39470036,1.50048e-23,1.27285e-09,4.78927e-05,9240.27,1.90565113174,116,nan,0.540032,7.28468e-28,50000,0.000407406,8.39167,872916.0,0.986485,431.034482759,1
4499.41,0.5,4999.34143917,4999.34143917,100,0.00108517326771,0.00108517326771,nan,4999.34143917,0.994871,1.21015e-16,5.55556e-05,0.441117,0.555708377113,100,nan,3.92092e-08,5.52706e-05,50000,5.58415e-05,1.00515,899882.0,1.0,500.0,1
4497.56,0.5,4462.62379833,4462.62379833,100,2411349.68879,2411349.68879,nan,4462.62379833,1.498e-10,7.96478e-10,4.96032e-05,8674.51,1.31578034563,112,nan,0.283459,7.94062e-15,50000,0.000185292,3.49555,878400.0,0.935767,446.428571429,1
4498.29,0.5,4671.62166035,4671.62166035,100,1542101.68114,1542101.68114,nan,4671.62166035,1.94022e-15,5.57683e-10,5.19211e-05,6073.39,1.15354367443,107,nan,0.199844,1.02495e-19,50000,0.000183771,3.47879,888506.0,0.982868,467.289719626,1
4496.6,0.5,4384.16451961,4384.16451961,100,2710373.59654,2710373.59654,nan,4384.16451961,7.10177e-12,9.69837e-10,4.87329e-05,8357.66,1.36598629111,114,nan,0.392339,3.5309e-16,50000,0.000292962,5.89241,879065.0,0.980176,438.596491228,1
4497.25,0.5,4585.71627466,4585.71627466,100,1905524.46025,1905524.46025,nan,4585.71627466,2.29285e-07,7.28033e-10,5.09684e-05,7050.77,1.54294081585,109,nan,0.261528,1.20974e-11,50000,0.000178459,3.38237,884609.0,0.966017,458.71559633,1
4499.38,0.5,4999.31892399,4999.31892399,100,0.0048219194975,0.0048219194975,nan,4999.31892399,0.988485,1.47233e-15,5.55555e-05,0.926596,0.555859634632,100,nan,4.77029e-07,5.49162e-05,50000,5.62764e-05,1.01297,899877.0,0.999994,500.0,1
4497.62,0.5,4585.73239043,4585.73239043,100,1906470.09348,1906470.09348,nan,4585.73239043,1.83531e-13,6.98367e-10,5.09684e-05,6845.03,1.17790103037,109,nan,0.265054,9.42069e-18,50000,0.000204819,3.99022,885534.0,0.992948,458.71559633,1
4498.73,0.5,4760.80178877,4760.80178877,100,1144163.08731,1144163.08731,nan,4760.80178877,0.000400486,4.11389e-10,5.29101e-05,4161.35,0.94385392817,105,nan,0.136532,2.19835e-08,50000,0.000145448,2.64971,893485.0,0.963892,476.19047619,1
4499.41,0.5,4999.351881,4999.351881,100,0.000248660073916,0.000248660073916,nan,4999.351881,1.0,5.29425e-23,5.55555e-05,0.210791,0.555555562936,100,nan,,5.55556e-05,50000,5.55556e-05,1.0,899883.0,1.0,500.0,1
4498.77,0.5,4901.1248626,4901.1248626,100,483210.794167,483210.794167,nan,4901.1248626,0.000123768,1.69184e-10,5.44662e-05,3552.54,0.799241447527,102,nan,0.0587835,6.63991e-09,50000,0.000108817,2.02836,895487.0,1.01525,490.196078431,1
4498.15,0.5,4760.79841793,4760.79841793,100,1139382.87084,1139382.87084,nan,4760.79841793,6.70178e-05,4.29324e-10,5.29101e-05,4116.26,0.892231201285,105,nan,0.14076,3.70121e-09,50000,0.00014538,2.6324,893165.0,0.958043,476.19047619,1
4497.22,0.5,4462.62151502,4462.62151502,100,2409556.30887,2409556.30887,nan,4462.62151502,3.73562e-09,8.47162e-10,4.96032e-05,8029.6,1.53702150254,112,nan,0.316211,1.93356e-13,50000,0.000206894,3.99718,880897.0,0.95833,446.428571429,1
4492.99,0.5,4543.95428894,4543.95428894,100,1998688.3946,1998688.3946,nan,4543.95428894,1.32882e-07,9.43135e-10,5.05051e-05,7264.32,1.72109095572,110,nan,0.407171,6.39535e-12,50000,0.000210321,4.37003,882165.0,1.04939,454.545454545,1
4498.58,0.5,4760.79944252,4760.79944252,100,1144161.84538,1144161.84538,nan,4760.79944252,0.000144431,4.17413e-10,5.29101e-05,4879.64,1.30451165894,105,nan,0.137792,7.94934e-09,50000,0.000137391,2.49625,892102.0,0.961318,476.19047619,1
4495.35,0.5,4199.53183286,4199.53183286,100,3371738.62495,3371738.62495,nan,4199.53183286,3.64328e-18,1.20689e-09,4.66853e-05,9591.3,1.38667924404,119,nan,0.518128,1.75836e-22,50000,0.000268798,5.56943,873214.0,0.967309,420.168067227,1
4499.41,0.5,4999.34214737,4999.34214737,100,0.0019646042752,0.0019646042752,nan,4999.34214737,0.990932,9.06904e-16,5.55556e-05,0.592347,0.555962019297,100,nan,2.93836e-07,5.50519e-05,50000,5.60615e-05,1.0091,899882.0,0.999998,500.0,1
4498.33,0.5,4671.62054999,4671.62054999,100,1542100.99282,1542100.99282,nan,4671.62054999,8.89202e-06,5.55295e-10,5.19211e-05,6210.26,1.24876887323,107,nan,0.191381,4.78975e-10,50000,0.00014835,2.75408,887841.0,0.9639,467.289719626,1
4497.72,0.5,4628.28665903,4628.28665903,100,1726038.59292,1726038.59292,nan,4628.28665903,3.74148e-08,7.24521e-10,5.14403e-05,6896.15,1.53678226819,108,nan,0.297638,1.84597e-12,50000,0.000178211,3.61205,884782.0,1.04261,462.962962963,1
4495.09,0.5,4199.5396819,4199.5396819,100,3370924.14977,3370924.14977,nan,4199.5396819,8.21573e-14,1.12121e-09,4.66853e-05,10624.4,1.99162485914,119,nan,0.474643,3.99307e-18,50000,0.000337263,6.93919,867728.0,0.960549,420.168067227,1
4497.43,0.5,4585.73850955,4585.73850955,100,1905543.66863,1905543.66863,nan,4585.73850955,3.8955e-06,6.92113e-10,5.09684e-05,7275.85,1.22269456554,109,nan,0.262893,1.99877e-10,50000,0.000181369,3.53479,884064.0,0.993349,458.71559633,1
4499.4,0.5,4999.33520594,4999.33520594,100,0.00242156269587,0.00242156269587,nan,4999.33520594,0.990448,9.64084e-16,5.55556e-05,0.6565,0.555906006617,100,nan,3.12362e-07,5.5025e-05,50000,5.61514e-05,1.01072,899880.0,0.999998,500.0,1
4496.68,0.5,4423.05854154,4423.05854154,100,2558025.87749,2558025.87749,nan,4423.05854154,8.30104e-18,9.79339e-10,4.91642e-05,8604.1,1.59272057383,113,nan,0.41706,4.02254e-22,50000,0.000234022,4.82936,877891.0,1.01457,442.477876106,1
4498.27,0.5,4760.8118784,4760.8118784,100,1139389.11722,1139389.11722,nan,4760.8118784,1.73636e-05,4.14546e-10,5.29101e-05,4512.92,1.06807611634,105,nan,0.134088,9.65456e-10,50000,0.00013951,2.50907,892691.0,0.951581,476.19047619,1
4497.47,0.5,4543.94749863,4543.94749863,100,2079155.94165,2079155.94165,nan,4543.94749863,2.92022e-11,7.05404e-10,5.0505e-05,7488.2,1.31658547772,110,nan,0.232511,1.60847e-15,50000,0.000184599,3.35145,882939.0,0.916933,454.545454545,1
4484.96,0.5,4462.6118217,4462.6118217,100,2155529.05098,2155529.05098,nan,4462.6118217,4.54117e-10,1.04658e-09,4.96032e-05,6942.38,1.87672190051,112,nan,0.382684,2.37484e-14,50000,0.000244706,4.67926,882073.0,0.948512,446.428571429,1
4492.98,0.5,4585.7362533,4585.7362533,100,1754851.74626,1754851.74626,nan,4585.7362533,4.06923e-08,7.68165e-10,5.09684e-05,6520.1,1.32850890891,109,nan,0.309529,2.02716e-12,50000,0.000181372,3.64078,884801.0,1.02311,458.71559633,1
4496.1,0.5,4199.53077773,4199.53077773,100,3379290.00179,3379290.00179,nan,4199.53077773,4.30756e-16,1.23737e-09,4.66853e-05,10229.2,1.56807074154,119,nan,0.523042,2.09514e-20,50000,0.000431736,8.87638,870185.0,0.959839,420.168067227,1
4498.66,0.5,4760.79952302,4760.79952302,100,1144161.89008,1144161.89008,nan,4760.79952302,0.000451836,3.87724e-10,5.29101e-05,5230.28,0.952113991644,105,nan,0.131205,2.45621e-08,50000,0.000139816,2.57199,891570.0,0.973313,476.19047619,1
4497.44,0.5,4585.71454462,4585.71454462,100,1908288.21549,1908288.21549,nan,4585.71454462,3.39596e-08,6.89977e-10,5.09684e-05,7535.86,1.21040086914,109,nan,0.248576,1.78917e-12,50000,0.000182467,3.46334,883166.0,0.967416,458.71559633,1
4499.02,0.5,4901.11460862,4901.11460862,100,485177.033685,485177.033685,nan,4901.11460862,0.00210334,1.69894e-10,5.44662e-05,3583.66,0.813689618787,102,nan,0.0587612,1.13097e-07,50000,0.000101588,1.88929,895388.0,1.01294,490.196078431,1
4498.6,0.5,4806.66828439,4806.66828439,100,933142.445769,933142.445769,nan,4806.66828439,0.000248092,3.38504e-10,5.34188e-05,5240.04,1.27506222257,104,nan,0.123749,1.29755e-08,50000,0.000127211,2.43229,891094.0,1.02137,480.769230769,1
4499.01,0.5,4901.12317137,4901.12317137,100,485178.745756,485178.745756,nan,4901.12317137,0.00214667,1.76584e-10,5.44662e-05,3388.98,0.951268934508,102,nan,0.0603223,1.16146e-07,50000,0.000115005,2.1256,895704.0,1.00668,490.196078431,1
4497.6,0.5,4585.72696982,4585.72696982,100,1908298.84485,1908298.84485,nan,4585.72696982,3.7637e-12,6.56541e-10,5.09684e-05,7789.84,1.18694562588,109,nan,0.230463,2.00884e-16,50000,0.000180981,3.3908,882361.0,0.954928,458.71559633,1
4497.95,0.5,4671.62822657,4671.62822657,100,1540230.79776,1540230.79776,nan,4671.62822657,5.38957e-08,5.53455e-10,5.19211e-05,6421.02,1.13963968953,107,nan,0.194178,2.87736e-12,50000,0.000155483,2.91234,887416.0,0.97253,467.289719626,1
4498.66,0.5,4806.67879521,4806.67879521,100,933146.557696,933146.557696,nan,4806.67879521,4.92719e-07,3.17319e-10,5.34188e-05,5307.24,1.10812694875,104,nan,0.114432,2.59462e-11,50000,0.000131186,2.49122,891028.0,1.01442,480.769230769,1
4497.62,0.5,4543.94363701,4543.94363701,100,2079151.81103,2079151.81103,nan,4543.94363701,1.37687e-11,6.80385e-10,5.05051e-05,8044.18,1.45922735177,110,nan,0.245964,7.24159e-16,50000,0.000223994,4.25888,881319.0,0.96027,454.545454545,1
4495.68,0.5,4585.72312699,4585.72312699,100,1889237.72286,1889237.72286,nan,4585.72312699,1.69194e-08,7.26352e-10,5.09684e-05,6873.22,1.4655184113,109,nan,0.278907,8.63434e-13,50000,0.000225046,4.40989,884791.0,0.998751,458.71559633,1
4497.03,0.5,4345.94855822,4345.94855822,100,2853637.60948,2853637.60948,nan,4345.94855822,1.00645e-12,9.38764e-10,4.83092e-05,8804.64,1.54403086967,115,nan,0.343654,5.26027e-17,50000,0.000243725,4.66318,877110.0,0.924298,434.782608696,1
4492.85,0.5,4585.72709159,4585.72709159,100,1742713.38837,1742713.38837,nan,4585.72709159,1.00526e-15,7.08298e-10,5.09684e-05,7476.26,1.42901257614,109,nan,0.274182,5.10936e-20,50000,0.000169531,3.33549,881829.0,1.0028,458.71559633,1
4498.75,0.5,4760.79860164,4760.79860164,100,1144161.45599,1144161.45599,nan,4760.79860164,2.87815e-06,4.17941e-10,5.29101e-05,4667.01,0.967533315349,105,nan,0.13792,1.58438e-10,50000,0.00016296,2.96031,892539.0,0.961156,476.19047619,1
4494.95,0.5,4462.61638157,4462.61638157,100,2381831.39027,2381831.39027,nan,4462.61638157,2.95118e-08,8.15928e-10,4.96032e-05,8709.69,1.47864437133,112,nan,0.286584,1.5747e-12,50000,0.000218498,4.09493,877661.0,0.929628,446.428571429,1
4498.43,0.5,4671.62967882,4671.62967882,100,1542106.94064,1542106.94064,nan,4671.62967882,4.05118e-07,5.34778e-10,5.19211e-05,6475.13,1.59270206298,107,nan,0.193025,2.13236e-11,50000,0.000194514,3.69547,887483.0,0.986424,467.289719626,1
4498.99,0.5,4901.10977528,4901.10977528,100,485176.109226,485176.109226,nan,4901.10977528,0.00207089,1.83533e-10,5.44662e-05,3458.23,0.967010946161,102,nan,0.0626709,1.12068e-07,50000,0.00010441,1.92938,895541.0,1.00648,490.196078431,1
4497.7,0.5,4715.79779298,4715.79779298,100,1343282.28534,1343282.28534,nan,4715.79779298,0.000221086,5.40005e-10,5.24109e-05,6408.42,1.55124321261,106,nan,0.207465,1.12795e-08,50000,0.000137584,2.69676,886991.0,1.02729,471.698113208,1
4495.76,0.5,4271.49170097,4271.49170097,100,3120010.44452,3120010.44452,nan,4271.49170097,2.35531e-14,1.01161e-09,4.74834e-05,9997.04,1.28667163994,117,nan,0.417281,1.15969e-18,50000,0.000227467,4.61983,870805.0,0.964381,427.35042735,1
4485.77,0.5,4345.93140438,4345.93140438,100,2611744.01873,2611744.01873,nan,4345.93140438,1.62087e-11,9.59805e-10,4.83092e-05,9682.41,1.45046270395,115,nan,0.368973,8.2669e-16,50000,0.000218693,4.28786,871238.0,0.947186,434.782608696,1
4498.87,0.5,4901.11384298,4901.11384298,100,485176.924411,485176.924411,nan,4901.11384298,0.00375163,1.82512e-10,5.44662e-05,3224.78,0.8756595743,102,nan,0.0624005,2.02895e-07,50000,0.000113856,2.10526,895888.0,1.00711,490.196078431,1
4498.8,0.5,4901.11800475,4901.11800475,100,483209.381111,483209.381111,nan,4901.11800475,0.000599242,1.77363e-10,5.44662e-05,3522.38,0.969520544383,102,nan,0.060575,3.24255e-08,50000,0.000106627,1.97053,895328.0,1.00657,490.196078431,1
4483.85,0.5,4502.88960628,4502.88960628,100,2005902.48518,2005902.48518,nan,4502.88960628,2.86872e-11,9.21884e-10,5.00501e-05,7668.09,1.3988958123,111,nan,0.392001,1.39118e-15,50000,0.000209765,4.32551,878667.0,1.03207,450.45045045,1
4499.4,0.5,4999.33493422,4999.33493422,100,0.00104753008453,0.00104753008453,nan,4999.33493422,0.992839,4.36339e-16,5.55556e-05,0.431981,0.555732141254,100,nan,1.41373e-07,5.51578e-05,50000,5.6076e-05,1.00937,899880.0,0.999998,500.0,1
4494.06,0.5,4096.01170998,4096.01170998,100,3707710.4063,3707710.4063,nan,4096.01170998,5.92409e-20,1.25306e-09,4.55373e-05,11165.0,1.58093300198,122,nan,0.561994,2.79732e-24,50000,0.000385488,8.16376,864047.0,0.964377,409.836065574,1
4498.08,0.5,4671.61370677,4671.61370677,100,1540221.18978,1540221.18978,nan,4671.61370677,4.96334e-07,5.66175e-10,5.19211e-05,6519.64,1.60472194618,107,nan,0.203276,2.61943e-11,50000,0.000197095,3.73458,887171.0,0.98381,467.289719626,1
4498.54,0.5,4760.79196833,4760.79196833,100,1144158.276,1144158.276,nan,4760.79196833,1.93102e-05,3.64257e-10,5.29101e-05,5708.85,0.887301801591,105,nan,0.123564,1.04844e-09,50000,0.000133105,2.45153,890524.0,0.974497,476.19047619,1
4498.24,0.5,4806.67440747,4806.67440747,100,931218.446015,931218.446015,nan,4806.67440747,0.000145673,3.50961e-10,5.34188e-05,5106.05,0.917155142937,104,nan,0.128192,7.62216e-09,50000,0.000149802,2.86298,891272.0,1.02093,480.769230769,1
4496.94,0.5,4462.62937901,4462.62937901,100,2409564.3566,2409564.3566,nan,4462.62937901,4.34219e-16,8.01467e-10,4.96032e-05,9051.96,1.35417990412,112,nan,0.312246,2.1999e-20,50000,0.000243525,4.80672,877126.0,0.979073,446.428571429,1
4498.8,0.5,4901.11270014,4901.11270014,100,483208.781522,483208.781522,nan,4901.11270014,0.0018928,1.78535e-10,5.44662e-05,3488.22,0.865631950966,102,nan,0.0606669,1.02681e-07,50000,0.000107128,1.97477,895498.0,1.00402,490.196078431,1
4496.94,0.5,4502.9011217,4502.9011217,100,2242555.19744,2242555.19744,nan,4502.9011217,6.08421e-10,8.857e-10,5.005e-05,8350.07,1.54937927104,111,nan,0.349997,3.06066e-14,50000,0.000199196,3.95976,879395.0,0.994932,450.45045045,1
4498.02,0.5,4715.78705954,4715.78705954,100,1345157.86437,1345157.86437,nan,4715.78705954,1.27561e-08,5.40863e-10,5.24109e-05,5986.91,1.22194284469,106,nan,0.205618,6.54228e-13,50000,0.00014027,2.73497,888146.0,1.0219,471.698113208,1
4496.49,0.5,4384.1453947,4384.1453947,100,2708593.38605,2708593.38605,nan,4384.1453947,7.6955e-08,8.52411e-10,4.87329e-05,9899.27,1.5771059414,114,nan,0.328884,3.91778e-12,50000,0.000246569,4.84324,872586.0,0.957236,438.596491228,1
4496.25,0.5,4164.44251745,4164.44251745,100,3493576.05878,3493576.05878,nan,4164.44251745,1.28324e-15,1.14232e-09,4.62963e-05,10247.5,1.64858799616,120,nan,0.457943,6.40908e-20,50000,0.000269183,5.38964,869742.0,0.926956,416.666666667,1
4497.47,0.5,4585.73020856,4585.73020856,100,1905537.39482,1905537.39482,nan,4585.73020856,9.56299e-08,6.19653e-10,5.09684e-05,8285.97,1.31750791103,109,nan,0.232014,4.94209e-12,50000,0.000161112,3.11754,880902.0,0.986243,458.71559633,1
4498.34,0.5,4671.63479285,4671.63479285,100,1542110.33632,1542110.33632,nan,4671.63479285,4.62514e-06,5.27152e-10,5.19211e-05,6191.03,1.07572747868,107,nan,0.182654,2.48472e-10,50000,0.000155984,2.90354,888224.0,0.966475,467.289719626,1
4498.58,0.5,4760.79471205,4760.79471205,100,1144159.55326,1144159.55326,nan,4760.79471205,4.5502e-05,3.57182e-10,5.29101e-05,5737.65,0.993311259814,105,nan,0.116961,2.51452e-09,50000,0.000169375,3.06496,890391.0,0.957444,476.19047619,1
4483.07,0.5,4271.47671536,4271.47671536,100,2677806.53095,2677806.53095,nan,4271.47671536,1.48639e-11,1.10112e-09,4.74834e-05,10219.5,1.83115976141,117,nan,0.463439,7.24525e-16,50000,0.000280768,5.76006,866117.0,0.974138,427.35042735,1
4496.17,0.5,4271.47688422,4271.47688422,100,3124247.21823,3124247.21823,nan,4271.47688422,2.80505e-12,1.00861e-09,4.74834e-05,10313.6,2.11986485115,117,nan,0.396825,1.41417e-16,50000,0.000242674,4.81351,869748.0,0.941847,427.35042735,1
4496.75,0.5,4345.93524132,4345.93524132,100,2853620.56654,2853620.56654,nan,4345.93524132,2.64191e-15,8.80589e-10,4.83092e-05,10159.6,1.58741536227,115,nan,0.31096,1.40589e-19,50000,0.000403729,7.58674,871448.0,0.90781,434.782608696,1
4498.26,0.5,4760.80297007,4760.80297007,100,1139384.7896,1139384.7896,nan,4760.80297007,9.70271e-09,3.53683e-10,5.29101e-05,5733.59,0.943011205965,105,nan,0.12262,5.21098e-13,50000,0.000141477,2.63426,890413.0,0.985172,476.19047619,1
4498.4,0.5,4671.62623286,4671.62623286,100,1542104.65976,1542104.65976,nan,4671.62623286,3.70502e-06,4.74592e-10,5.19211e-05,7277.01,1.00242899985,107,nan,0.172215,1.94498e-10,50000,0.000160767,3.06247,885417.0,0.989051,467.289719626,1
4498.05,0.5,4715.78901235,4715.78901235,100,1345159.17715,1345159.17715,nan,4715.78901235,1.35195e-06,5.28628e-10,5.24109e-05,6389.87,1.58646106822,106,nan,0.206289,6.8438e-11,50000,0.000205442,4.05838,887419.0,1.03535,471.698113208,1
4497.96,0.5,4671.61634985,4671.61634985,100,1537409.16556,1537409.16556,nan,4671.61634985,6.24893e-08,4.80019e-10,5.19211e-05,7494.2,1.18586705254,107,nan,0.172788,3.29366e-12,50000,0.000153504,2.91238,884212.0,0.98508,467.289719626,1
4497.17,0.5,4543.93734805,4543.93734805,100,2074606.22747,2074606.22747,nan,4543.93734805,6.9866e-09,6.56603e-10,5.05051e-05,8268.4,1.35544016501,110,nan,0.228402,3.746e-13,50000,0.000205606,3.83473,880880.0,0.941961,454.545454545,1
4494.15,0.5,4671.63180133,4671.63180133,100,1490697.11066,1490697.11066,nan,4671.63180133,8.00944e-06,5.64641e-10,5.19211e-05,6215.92,0.975838460688,107,nan,0.195147,4.30831e-10,50000,0.000154335,2.86919,887131.0,0.965247,467.289719626,1
4498.54,0.5,4806.66733188,4806.66733188,100,933142.109122,933142.109122,nan,4806.66733188,2.97559e-05,3.38393e-10,5.34188e-05,5603.85,1.04504946443,104,nan,0.122125,1.56633e-09,50000,0.000126341,2.40013,890338.0,1.01481,480.769230769,1
