Delta,AvgNormIw,BatchSize,MinVanillaIw,ESSRenyi,MinNormIw,VarRet,EpsThisIter,eRenyi2,VarJ,AvgVanillaIw,VanillaAvgRet,MaxVanillaIw,AvgDiscRet,AvgRet,AvgEpLen,J,IterType,Bound,VarVanillaIw,VarDiscRet,MaxNormIw,VarNormIw,ESSClassic
0.45,0.009999998,100,1.0,100.0,0.01,0.0016971967063110732,100,1.0,0.040986694,1.0,4999.953114231859,1.0,4999.953114231859,4999.953114231859,500.0,4999.953,1,4447.182,,0.0016971967063110732,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9933698,99.99990463265931,0.009934438,0.0018006548174500302,100,1.000001,0.04214499,0.99992543,4999.9564968136265,1.0029545,4999.9564968136265,4999.9564968136265,500.0,4999.957,1,4447.186,2.0943996e-06,0.0018006548174500302,0.010030293,2.0947157e-10,99.99977873143258
0.45,0.009999998,100,1.0,100.0,0.01,0.0018243983015657876,100,1.0,0.042521503,1.0,4999.95465776077,1.0,4999.95465776077,4999.95465776077,500.0,4999.9546,1,4447.1836,,0.0018243983015657876,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0023547335797801934,100,1.0,0.048283216,1.0,4999.953959640385,1.0,4999.953959640385,4999.953959640385,500.0,4999.954,1,4447.183,,0.0023547335797801934,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99934876,100.0,0.0099933185,0.0024456455358809214,100,1.0,0.049178723,1.0000169,4999.952978440284,1.0009943,4999.952978440284,4999.952978440284,500.0,4999.953,1,4447.182,7.772575e-08,0.0024456455358809214,0.010009774,7.772485e-12,99.99999237073513
0.45,0.010000002,100,0.99671847,99.99998807907247,0.009967147,0.0015257607372719101,100,1.0000001,0.038831327,1.0000037,4999.9546055545015,1.0007589,4999.9546055545015,4999.9546055545015,500.0,4999.955,1,4447.184,2.8556994e-07,0.0015257607372719101,0.010007552,2.8557016e-11,99.9999656678618
0.45,0.010000002,100,0.9981566,99.99998807907247,0.009982954,0.002375203851877429,100,1.0000001,0.04849741,0.999861,4999.9501131921825,1.0008605,4999.9501131921825,4999.9501131921825,500.0,4999.9507,1,4447.1797,2.7998811e-07,0.002375203851877429,0.010009996,2.8006606e-11,99.99995040205951
0.45,0.009999998,100,1.0,100.0,0.01,0.001563387970886813,100,1.0,0.039330076,1.0,4999.963511052886,1.0,4999.963511052886,4999.963511052886,500.0,4999.9634,1,4447.1924,,0.001563387970886813,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0021916884260345924,100,1.0,0.046589963,1.0,4999.951773367419,1.0,4999.951773367419,4999.951773367419,500.0,4999.9517,1,4447.1807,,0.0021916884260345924,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.001990697182243784,100,1.0,0.04440493,1.0,4999.9538977536085,1.0,4999.9538977536085,4999.9538977536085,500.0,4999.954,1,4447.183,,0.001990697182243784,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9966167,99.99989271175451,0.009966948,0.0019125661681592188,100,1.0000011,0.043479167,0.9999216,4999.95860973066,1.0025567,4999.95860973066,4999.95860973066,500.0,4999.9595,1,4447.1885,1.2421435e-06,0.0019125661681592188,0.0100263525,1.2423358e-10,99.99987410524476
0.45,0.01,100,0.9975178,99.99991655356695,0.0099753,0.0019766166609883123,100,1.0000008,0.044226225,0.9999878,4999.958566081462,1.0024209,4999.958566081462,4999.958566081462,500.0,4999.959,1,4447.188,8.368719e-07,0.0019766166609883123,0.0100243315,8.3689757e-11,99.999923705167
0.45,0.009999998,100,1.0,100.0,0.01,0.0017815185210216372,100,1.0,0.041976597,1.0,4999.955325138685,1.0,4999.955325138685,4999.955325138685,500.0,4999.9556,1,4447.1846,,0.0017815185210216372,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.003120037786961696,100,1.0,0.05557655,1.0,4999.955379333964,1.0,4999.955379333964,4999.955379333964,500.0,4999.9556,1,4447.1846,,0.003120037786961696,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9987799,99.99998807907247,0.009987687,0.0024849266102471256,100,1.0000001,0.049556598,1.0000112,4999.95628721561,1.0007195,4999.95628721561,4999.95628721561,500.0,4999.957,1,4447.186,1.3344588e-07,0.0024849266102471256,0.010007083,1.3344319e-11,99.99997329742396
0.45,0.009999998,100,1.0,100.0,0.01,0.00162331054460439,100,1.0,0.040078517,1.0,4999.959617125339,1.0,4999.959617125339,4999.959617125339,500.0,4999.9595,1,4447.1885,,0.00162331054460439,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99633497,99.99992847447743,0.009963151,0.0013943960934175272,100,1.0000007,0.037103437,1.0000199,4999.962714840083,1.0032779,4999.962714840083,4999.962714840083,500.0,4999.963,1,4447.192,1.1594484e-06,0.0013943960934175272,0.010032579,1.1593944e-10,99.9998817468444
0.45,0.009999999,100,0.9930331,99.99996423722592,0.009931887,0.001671837835492639,100,1.0000004,0.040588364,0.99984336,4999.96278844192,1.0015126,4999.96278844192,4999.96278844192,500.0,4999.9634,1,4447.1924,1.8158236e-06,0.001671837835492639,0.010016696,1.8163857e-10,99.9998206813827
0.45,0.01,100,0.9993403,99.99998807907247,0.009993405,0.0014934677875500133,100,1.0000001,0.0384276,0.99999976,4999.95312846709,1.0010369,4999.95312846709,4999.95312846709,500.0,4999.9536,1,4447.1826,1.1856544e-07,0.0014934677875500133,0.010010371,1.1856463e-11,99.99997329711837
0.45,0.01,100,0.99671453,100.0,0.009967986,0.001600231182822003,100,1.0,0.039795153,0.9999157,4999.961970749067,1.0015665,4999.961970749067,4999.961970749067,500.0,4999.9624,1,4447.1914,4.8862364e-07,0.001600231182822003,0.010016509,4.887037e-11,99.99994277474121
0.45,0.010000002,100,0.9990171,99.99998807907247,0.009990302,0.0017698607878920136,100,1.0000001,0.041864898,0.99998695,4999.960346213166,1.0005944,4999.960346213166,4999.960346213166,500.0,4999.961,1,4447.19,1.1739112e-07,0.0017698607878920136,0.010006074,1.1739115e-11,99.99996566728554
0.45,0.01,100,0.9959825,99.99991655356695,0.009960424,0.002788537878100285,100,1.0000008,0.05251319,0.99993986,4999.950815734038,1.0024837,4999.950815734038,4999.950815734038,500.0,4999.9517,1,4447.1807,2.0839084e-06,0.002788537878100285,0.01002544,2.084164e-10,99.99980162411103
0.45,0.01,100,0.9910512,99.99994039539075,0.009912145,0.001405337220256649,100,1.0000006,0.03724046,0.9998352,4999.966276811686,1.0022479,4999.966276811686,4999.966276811686,500.0,4999.9663,1,4447.1953,2.2115737e-06,0.001405337220256649,0.010024131,2.2123038e-10,99.9997901573996
0.45,0.01,100,0.99866825,100.0,0.00998705,0.011133266003606312,100,1.0,0.10488665,0.9999632,4999.94856066231,1.0001659,4999.94856066231,4999.94856066231,500.0,4999.9487,1,4447.1777,5.1563045e-08,0.011133266003606312,0.010002027,5.1566056e-12,100.00000762967554
0.45,0.009999998,100,1.0,100.0,0.01,0.0019199261417938264,100,1.0,0.043625653,1.0,4999.9555779966495,1.0,4999.9555779966495,4999.9555779966495,500.0,4999.9556,1,4447.1846,,0.0019199261417938264,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0020582329778903174,100,1.0,0.045144685,1.0,4999.957878168433,1.0,4999.957878168433,4999.957878168433,500.0,4999.958,1,4447.187,,0.0020582329778903174,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99280393,99.99967813595418,0.009928933,0.001978898497342111,100,1.0000032,0.04420441,0.99991,4999.955846299125,1.0024033,4999.955846299125,4999.955846299125,500.0,4999.9565,1,4447.185,2.17947e-06,0.001978898497342111,0.010024935,2.179859e-10,99.99977109794966
0.45,0.01,100,0.9977339,99.99997615814777,0.009977871,0.0016689014630819655,100,1.0000002,0.04063176,0.99994665,4999.955766974297,1.0008148,4999.955766974297,4999.955766974297,500.0,4999.956,1,4447.185,3.53995e-07,0.0016689014630819655,0.010008682,3.5403187e-11,99.99995803610537
0.45,0.01,100,0.9873629,99.99995231630692,0.009873677,0.0035210579450258355,100,1.0000005,0.058718182,0.9999951,4999.950368741845,1.001287,4999.950368741845,4999.950368741845,500.0,4999.951,1,4447.18,2.6412497e-06,0.0035210579450258355,0.010012919,2.6412855e-10,99.99972915572184
0.45,0.009999998,100,1.0,100.0,0.01,0.0016487812714214324,100,1.0,0.040395647,1.0,4999.960919955193,1.0,4999.960919955193,4999.960919955193,500.0,4999.961,1,4447.19,,0.0016487812714214324,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0018132202945050895,100,1.0,0.042375077,1.0,4999.958908128092,1.0,4999.958908128092,4999.958908128092,500.0,4999.9595,1,4447.1885,,0.0018132202945050895,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0015042374303661124,100,1.0,0.03861002,1.0,4999.960441250253,1.0,4999.960441250253,4999.960441250253,500.0,4999.9604,1,4447.1895,,0.0015042374303661124,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.001662011054037038,100,1.0,0.040570352,1.0,4999.958035997804,1.0,4999.958035997804,4999.958035997804,500.0,4999.958,1,4447.1875,,0.001662011054037038,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9988442,100.0,0.009988468,0.0025095494713072504,100,1.0,0.049832918,0.9999974,4999.953387069216,1.0003788,4999.953387069216,4999.953387069216,500.0,4999.954,1,4447.183,6.2419076e-08,0.0025095494713072504,0.0100038145,6.2419913e-12,99.99997711176097
0.45,0.01,100,0.9972844,99.99995231630692,0.009972092,0.0016321929399857314,100,1.0000005,0.040202335,1.0000755,4999.953322199146,1.0039299,4999.953322199146,4999.953322199146,500.0,4999.954,1,4447.183,8.877135e-07,0.0016321929399857314,0.010038541,8.875665e-11,99.99990845423605
0.45,0.009999998,100,1.0,100.0,0.01,0.001628845888113608,100,1.0,0.04014138,1.0,4999.96407272503,1.0,4999.96407272503,4999.96407272503,500.0,4999.9644,1,4447.1934,,0.001628845888113608,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0019645492629753072,100,1.0,0.044081815,1.0,4999.956343372312,1.0,4999.956343372312,4999.956343372312,500.0,4999.9565,1,4447.1855,,0.0019645492629753072,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0009056071568134202,100,1.0,0.029935623,1.0,4999.966244447521,1.0,4999.966244447521,4999.966244447521,500.0,4999.966,1,4447.1953,,0.0009056071568134202,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99686676,99.99996423722592,0.009968438,0.0024440291176286307,100,1.0000004,0.049146008,1.000023,4999.953817717433,1.0008789,4999.953817717433,4999.953817717433,500.0,4999.954,1,4447.183,5.5290985e-07,0.0024440291176286307,0.010008559,5.528829e-11,99.99995422470323
0.45,0.009999998,100,1.0,100.0,0.01,0.0017950215380813758,100,1.0,0.04215013,1.0,4999.959750251282,1.0,4999.959750251282,4999.959750251282,500.0,4999.96,1,4447.189,,0.0017950215380813758,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99987507,100.0,0.009998773,0.0015354574523488006,100,1.0,0.038979508,0.99999774,4999.956525300505,1.0002803,4999.956525300505,4999.956525300505,500.0,4999.957,1,4447.186,1.0224293e-08,0.0015354574523488006,0.010002825,1.0224904e-12,100.0
0.45,0.01,100,0.99752235,99.99995231630692,0.009975325,0.002108406409540772,100,1.0000005,0.045681532,0.99998975,4999.95150115996,1.0017445,4999.95150115996,4999.95150115996,500.0,4999.952,1,4447.181,6.980405e-07,0.002108406409540772,0.010017548,6.9805696e-11,99.9999389642477
0.45,0.01,100,0.99963146,100.0,0.009996486,0.0014305190995796623,100,1.0,0.037621763,0.9999829,4999.962775093948,1.0001625,4999.962775093948,4999.962775093948,500.0,4999.9634,1,4447.1924,1.103953e-08,0.0014305190995796623,0.010001795,1.1039005e-12,100.00001525905158
0.45,0.010000002,100,0.99543935,99.99997615814777,0.009954442,0.0016649668116723016,100,1.0000002,0.04060867,0.9999951,4999.964030043234,1.001005,4999.964030043234,4999.964030043234,500.0,4999.965,1,4447.194,5.186489e-07,0.0016649668116723016,0.010010099,5.1865134e-11,99.9999198910144
0.45,0.009999998,100,1.0,100.0,0.01,0.0015952564370048394,100,1.0,0.039731722,1.0,4999.956291545001,1.0,4999.956291545001,4999.956291545001,500.0,4999.9565,1,4447.1855,,0.0015952564370048394,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0019573969993168638,100,1.0,0.04400552,1.0,4999.958790311693,1.0,4999.958790311693,4999.958790311693,500.0,4999.959,1,4447.188,,0.0019573969993168638,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0013794265015280053,100,1.0,0.03696273,1.0,4999.960680644869,1.0,4999.960680644869,4999.960680644869,500.0,4999.961,1,4447.19,,0.0013794265015280053,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.003162482451369114,100,1.0,0.055949744,1.0,4999.949667487256,1.0,4999.949667487256,4999.949667487256,500.0,4999.949,1,4447.178,,0.003162482451369114,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0012319988184163405,100,1.0,0.03493457,1.0,4999.965251928051,1.0,4999.965251928051,4999.965251928051,500.0,4999.9653,1,4447.1943,,0.0012319988184163405,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0016007075329143796,100,1.0,0.03982316,1.0,4999.953961013945,1.0,4999.953961013945,4999.953961013945,500.0,4999.954,1,4447.1836,,0.0016007075329143796,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9995864,99.99980926550052,0.009995836,0.0022148383107620235,100,1.0000019,0.046815675,1.0000029,4999.952284959819,1.0004363,4999.952284959819,4999.952284959819,500.0,4999.953,1,4447.1816,2.0918717e-08,0.0022148383107620235,0.010004335,2.0919915e-12,99.99999237062744
0.45,0.010000002,100,0.9993131,99.99998807907247,0.009992889,0.001391292986436487,100,1.0000001,0.037116226,1.0000242,4999.960866790439,1.0006467,4999.960866790439,4999.960866790439,500.0,4999.9614,1,4447.1904,9.3763035e-08,0.001391292986436487,0.010006225,9.3758985e-12,99.99997329777028
0.45,0.009999998,100,1.0,100.0,0.01,0.0030855792453106604,100,1.0,0.05526729,1.0,4999.94952267948,1.0,4999.94952267948,4999.94952267948,500.0,4999.9497,1,4447.1787,,0.0030855792453106604,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.99810207,99.99996423722592,0.009979262,0.001762041285661759,100,1.0000004,0.04174764,1.0001762,4999.963346923971,1.0013883,4999.963346923971,4999.963346923971,500.0,4999.964,1,4447.193,4.2977717e-07,0.001762041285661759,0.010012118,4.296266e-11,99.99994278964826
0.45,0.009999998,100,1.0,100.0,0.01,0.002398202712547907,100,1.0,0.048737537,1.0,4999.956971649106,1.0,4999.956971649106,4999.956971649106,500.0,4999.957,1,4447.186,,0.002398202712547907,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99810207,99.99998807907247,0.009980887,0.0021169430612082963,100,1.0000001,0.045763303,1.0000134,4999.957879132216,1.0005519,4999.957879132216,4999.957879132216,500.0,4999.9585,1,4447.1875,1.8188031e-07,0.0021169430612082963,0.010005386,1.8187491e-11,99.99998092677106
0.45,0.009999998,100,1.0,100.0,0.01,0.0015444046008622663,100,1.0,0.03909215,1.0,4999.957830327071,1.0,4999.957830327071,4999.957830327071,500.0,4999.9575,1,4447.1865,,0.0015444046008622663,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.9969951,99.99992847447743,0.0099704135,0.001710630691517656,100,1.0000007,0.041141603,0.9999536,4999.961902748819,1.0018795,4999.961902748819,4999.961902748819,500.0,4999.9624,1,4447.1914,8.1081606e-07,0.001710630691517656,0.0100192595,8.108854e-11,99.99991607281987
0.45,0.009999998,100,1.0,100.0,0.01,0.003072849560275706,100,1.0,0.055139124,1.0,4999.952221455026,1.0,4999.952221455026,4999.952221455026,500.0,4999.952,1,4447.181,,0.003072849560275706,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0022120154030090167,100,1.0,0.046785474,1.0,4999.955712511734,1.0,4999.955712511734,4999.955712511734,500.0,4999.956,1,4447.185,,0.0022120154030090167,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99873704,99.99998807907247,0.009987637,0.001931406140586682,100,1.0000001,0.043717146,0.9999733,4999.951291304071,1.0006113,4999.951291304071,4999.951291304071,500.0,4999.9517,1,4447.1807,1.394895e-07,0.001931406140586682,0.01000638,1.39496e-11,99.99998092600707
0.45,0.01,100,0.998901,100.0,0.009988943,0.002637574368216467,100,1.0,0.051079683,1.0000067,4999.951628915143,1.0004369,4999.951628915143,4999.951628915143,500.0,4999.952,1,4447.181,8.438263e-08,0.002637574368216467,0.010004302,8.43824e-12,99.99998855598602
0.45,0.01,100,0.99473363,99.99979734461846,0.009947705,0.002457964001836949,100,1.000002,0.04928539,0.9999629,4999.951380638691,1.0014784,4999.951380638691,4999.951380638691,500.0,4999.952,1,4447.1807,6.8986486e-07,0.002457964001836949,0.010015156,6.8992166e-11,99.99994659227937
0.45,0.010000002,100,0.9994219,100.0,0.009994158,0.002103451734710262,100,1.0,0.045634445,1.0000061,4999.95963845179,1.0001931,4999.95963845179,4999.95963845179,500.0,4999.96,1,4447.189,1.8569912e-08,0.002103451734710262,0.01000187,1.8569367e-12,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0017525927462871149,100,1.0,0.04167411,1.0,4999.953919019763,1.0,4999.953919019763,4999.953919019763,500.0,4999.954,1,4447.183,,0.0017525927462871149,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.997874,99.99991655356695,0.009976592,0.0016370006650980502,100,1.0000008,0.04025814,1.0002153,4999.952197568817,1.0074843,4999.952197568817,4999.952197568817,500.0,4999.9526,1,4447.1816,2.709088e-06,0.0016370006650980502,0.010072675,2.70792e-10,99.99972540148401
0.45,0.01,100,0.25388435,99.20035268680078,0.0025343003,12543.67544402374,100,1.0080609,28.455336,1.0017927,4988.753365762982,1.0819628,4988.753365762982,4988.753365762982,498.89,4997.115,1,4442.121,0.011668562,12543.67544402374,0.010800267,1.1626836e-06,98.86202927446413
0.45,0.01,100,0.99701077,99.99974966111864,0.009969977,0.0019296205430035787,100,1.0000025,0.043679025,1.0000131,4999.959199339964,1.00151,4999.959199339964,4999.959199339964,500.0,4999.96,1,4447.1885,7.804401e-07,0.0019296205430035787,0.010014969,7.804209e-11,99.99991607781425
0.45,0.009999998,100,1.0,100.0,0.01,0.001751038658580438,100,1.0,0.041619614,1.0,4999.960368537186,1.0,4999.960368537186,4999.960368537186,500.0,4999.9604,1,4447.1895,,0.001751038658580438,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.99509513,99.99995231630692,0.00995144,0.0016291506636833806,100,1.0000005,0.040140465,0.99995095,4999.9628301905295,1.001657,4999.9628301905295,4999.9628301905295,500.0,4999.964,1,4447.193,1.2482412e-06,0.0016291506636833806,0.010017062,1.2483599e-10,99.99985884942616
0.45,0.009999998,100,1.0,100.0,0.01,0.0019135619570663732,100,1.0,0.043536045,1.0,4999.955025381759,1.0,4999.955025381759,4999.955025381759,500.0,4999.955,1,4447.1846,,0.0019135619570663732,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.001741531441172149,100,1.0,0.041559245,1.0,4999.957652259748,1.0,4999.957652259748,4999.957652259748,500.0,4999.9575,1,4447.1865,,0.001741531441172149,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.99851966,99.99998807907247,0.009985365,0.0020639946882846285,100,1.0000001,0.045188755,0.99998313,4999.949235159056,1.0006937,4999.949235159056,4999.949235159056,500.0,4999.95,1,4447.179,1.6237165e-07,0.0020639946882846285,0.010007106,1.623771e-11,99.99996566715457
0.45,0.010000002,100,0.99277437,99.99996423722592,0.009928311,0.002686887935284508,100,1.0000004,0.051404618,0.99994284,4999.959157805354,1.0012614,4999.959157805354,4999.959157805354,500.0,4999.9595,1,4447.1885,1.4763023e-06,0.002686887935284508,0.010013185,1.4764714e-10,99.99984358865758
0.45,0.01,100,0.99600184,99.99990463265931,0.009960216,0.0016384305518590196,100,1.000001,0.040257823,0.9999802,4999.959573861512,1.0023019,4999.959573861512,4999.959573861512,500.0,4999.9604,1,4447.1895,1.5290376e-06,0.0016384305518590196,0.010023218,1.5290973e-10,99.99984359450498
0.45,0.009999998,100,1.0,100.0,0.01,0.0022935189571517338,100,1.0,0.04764617,1.0,4999.9472941234,1.0,4999.9472941234,4999.9472941234,500.0,4999.9473,1,4447.177,,0.0022935189571517338,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.9979236,99.99997615814777,0.009979487,0.0018438319634003324,100,1.0000002,0.04268898,0.99997485,4999.953593752938,1.0009327,4999.953593752938,4999.953593752938,500.0,4999.954,1,4447.183,2.9451755e-07,0.0018438319634003324,0.010009579,2.9453415e-11,99.9999618520778
0.45,0.009999998,100,1.0,100.0,0.01,0.0018251153691465716,100,1.0,0.0425021,1.0,4999.954189301397,1.0,4999.954189301397,4999.954189301397,500.0,4999.9546,1,4447.1836,,0.0018251153691465716,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.0017263904562162373,100,1.0,0.041330345,1.0,4999.961818079407,1.0,4999.961818079407,4999.961818079407,500.0,4999.9624,1,4447.1914,,0.0017263904562162373,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.99715877,99.99997615814777,0.009971843,0.002246477693729257,100,1.0000002,0.04713925,0.99997437,4999.946754916965,1.0013357,4999.946754916965,4999.946754916965,500.0,4999.9473,1,4447.1763,4.999312e-07,0.002246477693729257,0.010013614,4.9995542e-11,99.9999465928906
0.45,0.009999998,100,1.0,100.0,0.01,0.0014430152535401441,100,1.0,0.037818003,1.0,4999.960759450845,1.0,4999.960759450845,4999.960759450845,500.0,4999.9604,1,4447.1895,,0.0014430152535401441,0.01,3.5044917e-18,100.0
0.45,0.009999998,100,1.0,100.0,0.01,0.001909660865221937,100,1.0,0.043493334,1.0,4999.954522997046,1.0,4999.954522997046,4999.954522997046,500.0,4999.954,1,4447.1836,,0.001909660865221937,0.01,3.5044917e-18,100.0
0.45,0.009999999,100,0.9970759,99.99995231630692,0.009971775,0.0022970197111257117,100,1.0000005,0.047662415,0.99989814,4999.959147162164,1.0010023,4999.959147162164,4999.959147162164,500.0,4999.96,1,4447.189,4.954688e-07,0.0022970197111257117,0.0100110425,4.955665e-11,99.9999618491525
0.45,0.009999998,100,0.9973478,99.99995231630692,0.0099736145,0.0018992551905083728,100,1.0000005,0.043324664,0.9999863,4999.957883396686,1.0015165,4999.957883396686,4999.957883396686,500.0,4999.958,1,4447.187,7.2570384e-07,0.0018992551905083728,0.010015302,7.25722e-11,99.99994277877975
0.45,0.009999998,100,1.0,100.0,0.01,0.0021945629611020857,100,1.0,0.04663444,1.0,4999.951241558342,1.0,4999.951241558342,4999.951241558342,500.0,4999.9507,1,4447.1797,,0.0021945629611020857,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9985474,99.99978542373924,0.00998501,0.001885190147882139,100,1.0000021,0.043238483,1.0000464,4999.953967499339,1.003576,4999.953967499339,4999.953967499339,500.0,4999.9546,1,4447.183,5.495396e-07,0.001885190147882139,0.010035295,5.4949212e-11,99.99993133866955
0.45,0.01,100,0.99515164,99.99982118638542,0.009951549,0.002216325367060552,100,1.0000018,0.046810146,0.9999968,4999.956114069972,1.0083601,4999.956114069972,4999.956114069972,500.0,4999.9565,1,4447.1855,3.3702454e-06,0.002216325367060552,0.0100836335,3.370255e-10,99.99966430641012
0.45,0.009999998,100,1.0,100.0,0.01,0.002118482619594559,100,1.0,0.04578165,1.0,4999.955295988147,1.0,4999.955295988147,4999.955295988147,500.0,4999.955,1,4447.184,,0.002118482619594559,0.01,3.5044917e-18,100.0
0.45,0.01,100,0.9990664,99.99998807907247,0.009990646,0.0023024470652961296,100,1.0000001,0.047718458,1.0000018,4999.950004628524,1.0003929,4999.950004628524,4999.950004628524,500.0,4999.9507,1,4447.1797,9.999501e-08,0.0023024470652961296,0.01000391,9.9996105e-12,99.99998474124062
0.45,0.01,100,0.99817264,100.0,0.0099811675,0.002283764881519662,100,1.0,0.047546875,1.000056,4999.95805467689,1.000818,4999.95805467689,4999.95805467689,500.0,4999.9585,1,4447.1875,1.1418483e-07,0.002283764881519662,0.01000762,1.1417128e-11,100.00000381448376
0.45,0.009999998,100,1.0,100.0,0.01,0.0016066048391795314,100,1.0,0.039867617,1.0,4999.965082284838,1.0,4999.965082284838,4999.965082284838,500.0,4999.9653,1,4447.1943,,0.0016066048391795314,0.01,3.5044917e-18,100.0
0.45,0.009999999,100,0.9995901,100.0,0.009996046,0.002144304645511636,100,1.0,0.046083413,0.99998546,4999.954945157888,1.001018,4999.954945157888,4999.954945157888,500.0,4999.9556,1,4447.1846,5.0214595e-08,0.002144304645511636,0.010010326,5.021625e-12,100.00000381475296
0.45,0.009999998,100,1.0,100.0,0.01,0.0018992629082336245,100,1.0,0.043358658,1.0,4999.9503581508125,1.0,4999.9503581508125,4999.9503581508125,500.0,4999.95,1,4447.1797,,0.0018992629082336245,0.01,3.5044917e-18,100.0
0.45,0.010000002,100,0.9991708,100.0,0.009991602,0.0014656029605483593,100,1.0,0.038075287,1.0000106,4999.961508764832,1.0003085,4999.961508764832,4999.961508764832,500.0,4999.962,1,4447.191,4.4023576e-08,0.0014656029605483593,0.010002979,4.4023257e-12,99.9999847413745
0.45,0.009999999,100,0.9965258,99.99997615814777,0.009966893,0.0016312546304918837,100,1.0000002,0.040194485,0.99983597,4999.9643545115805,1.0013255,4999.9643545115805,4999.9643545115805,500.0,4999.965,1,4447.194,9.2029325e-07,0.0016312546304918837,0.010014897,9.205951e-11,99.99992369358166
0.45,0.009999998,100,1.0,100.0,0.01,0.001739533706540225,100,1.0,0.04150385,1.0,4999.958590901454,1.0,4999.958590901454,4999.958590901454,500.0,4999.959,1,4447.188,,0.001739533706540225,0.01,3.5044917e-18,100.0
