EpLenMean,surrgain,TimeElapsed,entropy,Step_size,EpRewMean,TimestepsSoFar,optimgain,DiscEpRewMean,entloss,EpThisIter,ev_tdlam_before,EpisodesSoFar,meankl
36.77,0.002387524,3156.0471580028534,0.4189424,1.0,340.45494681653645,1297422,0.002387524,25.645283374786377,,100,,40200,0.00093270215
35.63,0.002880776,3166.058605670929,0.4189424,1.0,329.87610157300827,1300985,0.002880776,25.455402030944825,,100,,40300,0.00094070635
36.14,0.0020959307,3175.995604276657,0.4189424,1.0,334.6541110776878,1304599,0.0020959307,24.527274713516235,,100,,40400,0.0009821051
36.72,0.0029172983,3186.202531337738,0.4189424,1.0,340.0656053066934,1308271,0.0029172983,25.38656247138977,,100,,40500,0.00094310794
36.54,0.0024430815,3195.8647532463074,0.4189424,1.0,338.42772487243434,1311925,0.0024430815,28.359920835494997,,100,,40600,0.0009078925
38.49,0.0018490473,3205.3876597881317,0.4189424,1.0,356.4631586635426,1315774,0.0018490473,27.29028076171875,,100,,40700,0.00096905004
36.23,0.003195607,3215.303956747055,0.4189424,1.0,335.42439099100113,1319397,0.003195607,27.800886039733886,,100,,40800,0.0009299775
36.44,0.0013546817,3224.6135563850403,0.4189424,1.0,337.4237068587619,1323041,0.0013546817,27.12568346977234,,100,,40900,0.00084679964
36.06,0.0018998011,3234.288873910904,0.4189424,1.0,333.9250902630313,1326647,0.0018998011,25.3061789226532,,100,,41000,0.00094168534
37.6,0.0033961681,3244.4172139167786,0.4189424,1.0,348.2719081583559,1330407,0.0033961681,26.58043610572815,,100,,41100,0.0009613842
36.58,0.0017889444,3254.552663087845,0.4189424,1.0,338.66254918391894,1334065,0.0017889444,29.309987478256225,,100,,41200,0.00086704176
34.91,0.0027848815,3264.921905040741,0.4189424,1.0,323.24399336277713,1337556,0.0027848815,23.844034175872803,,100,,41300,0.00092566817
37.31,0.0025679343,3274.672972202301,0.4189424,1.0,345.56689952708723,1341287,0.0025679343,25.628207168579102,,100,,41400,0.00094286253
36.25,0.002444242,3284.838483810425,0.4189424,1.0,335.63256128623357,1344912,0.002444242,24.73538125038147,,100,,41500,0.0009818265
37.85,0.0013352478,3294.411901950836,0.4189424,1.0,350.8126910792746,1348697,0.0013352478,27.388239707946777,,100,,41600,0.00083336205
37.65,0.0019994227,3304.149264574051,0.4189424,1.0,348.66691337526134,1352462,0.0019994227,26.30872528076172,,100,,41700,0.0009798495
36.27,0.0014292212,3314.1546347141266,0.4189424,1.0,335.83561756678534,1356089,0.0014292212,25.72836835861206,,100,,41800,0.00085915375
37.08,0.0017127056,3323.990910768509,0.4189424,1.0,343.40704652674526,1359797,0.0017127056,25.181787996292115,,100,,41900,0.0009823539
37.55,0.000846936,3334.184272289276,0.4189424,1.0,347.71235904852176,1363552,0.000846936,28.14722095489502,,100,,42000,0.00083612266
37.87,0.0032257496,3344.579350709915,0.4189424,1.0,350.81493709730995,1367339,0.0032257496,27.079981641769407,,100,,42100,0.00090763246
38.29,0.0022610151,3355.67098402977,0.4189424,1.0,354.70924029093874,1371168,0.0022610151,28.27812159538269,,100,,42200,0.0009629684
38.59,0.0016233874,3365.030169248581,0.4189424,1.0,357.706277223179,1375027,0.0016233874,30.903524379730225,,100,,42300,0.00092770986
37.52,0.0031866564,3375.0238959789276,0.4189424,1.0,347.47779107748465,1378779,0.0031866564,27.86159930229187,,100,,42400,0.0008500901
36.46,0.0019525543,3384.771608352661,0.4189424,1.0,337.6175359708991,1382425,0.0019525543,23.209740886688234,,100,,42500,0.0008590251
36.25,0.0021730564,3394.892997980118,0.4189424,1.0,335.72537042223206,1386050,0.0021730564,27.420996026992796,,100,,42600,0.00092985044
35.92,0.0029093153,3405.10356092453,0.4189424,1.0,332.54893722949816,1389642,0.0029093153,29.075159187316896,,100,,42700,0.0009620015
36.49,0.0036423986,3415.8027815818787,0.4189424,1.0,337.8648079235486,1393291,0.0036423986,24.401372489929198,,100,,42800,0.00094666425
36.77,0.0028707227,3426.1439473629,0.4189424,1.0,340.3503331635218,1396968,0.0028707227,25.604215259552003,,100,,42900,0.00095918134
36.86,0.0024335694,3436.167718410492,0.4189424,1.0,341.3581148588393,1400654,0.0024335694,27.531665506362916,,100,,43000,0.0009797565
38.8,0.0018461145,3447.44109749794,0.4189424,1.0,359.3366266460773,1404534,0.0018461145,27.66414779663086,,100,,43100,0.00080000807
36.7,0.0026000454,3458.1844098567963,0.4189424,1.0,339.9396394413088,1408204,0.0026000454,27.141838722229004,,100,,43200,0.00094808114
37.47,0.0021718114,3468.2185220718384,0.4189424,1.0,347.01019296779515,1411951,0.0021718114,27.841385202407835,,100,,43300,0.00086324004
36.26,0.0028341871,3478.330179452896,0.4189424,1.0,335.84974922702395,1415577,0.0028341871,26.037689638137817,,100,,43400,0.0009172395
38.6,0.0026472642,3487.4747443199158,0.4189424,1.0,357.65246580950776,1419437,0.0026472642,26.763481426239014,,100,,43500,0.0009492119
37.23,0.0024758365,3497.643859386444,0.4189424,1.0,344.8781695770626,1423160,0.0024758365,24.589293594360353,,100,,43600,0.00097293226
38.78,0.0025668887,3507.8457260131836,0.4189424,1.0,359.3319674345199,1427038,0.0025668887,26.600661973953247,,100,,43700,0.000930578
36.53,0.0025935944,3517.922494649887,0.4189424,1.0,338.3860049487672,1430691,0.0025935944,25.73021746635437,,100,,43800,0.00092675054
38.27,0.0023168896,3527.734926223755,0.4189424,1.0,354.4950760131624,1434518,0.0023168896,28.64443861961365,,100,,43900,0.0009143952
36.85,0.0021010272,3537.365945339203,0.4189424,1.0,341.2567919635185,1438203,0.0021010272,26.75171227455139,,100,,44000,0.0009811282
38.56,0.0027466721,3547.124001979828,0.4189424,1.0,357.25188841992014,1442059,0.0027466721,26.47209825515747,,100,,44100,0.00095040933
37.97,0.002057269,3557.307144880295,0.4189424,1.0,351.68465549658936,1445856,0.002057269,26.484346237182617,,100,,44200,0.000993864
38.7,0.0022563522,3567.807447195053,0.4189424,1.0,358.45315998328243,1449726,0.0022563522,29.72535394668579,,100,,44300,0.00073834974
37.44,0.0026420185,3577.807515144348,0.4189424,1.0,346.64455791104444,1453470,0.0026420185,28.723852663040162,,100,,44400,0.0009889854
37.49,0.0016010724,3587.781338453293,0.4189424,1.0,347.10356997310487,1457219,0.0016010724,25.667416467666627,,100,,44500,0.00092276244
37.44,0.0021708882,3597.620913505554,0.4189424,1.0,346.76074287920756,1460963,0.0021708882,26.411197662353516,,100,,44600,0.0009486258
38.0,0.0026231909,3608.500961780548,0.4189424,1.0,351.84911908689156,1464763,0.0026231909,29.84287034034729,,100,,44700,0.0009255503
38.06,0.0026784744,3618.730718612671,0.4189424,1.0,352.4549931087861,1468569,0.0026784744,27.24161156654358,,100,,44800,0.0009453407
37.26,0.0022086883,3628.9143254756927,0.4189424,1.0,345.0323165291841,1472295,0.0022086883,25.334986038208008,,100,,44900,0.0008366707
37.9,0.002641399,3638.9744815826416,0.4189424,1.0,350.9884563711852,1476085,0.002641399,28.810508012771606,,100,,45000,0.0009584549
38.46,0.0026170565,3648.7243185043335,0.4189424,1.0,356.19244583431333,1479931,0.0026170565,26.743538303375246,,100,,45100,0.00092976197
36.52,0.0029653308,3658.750766992569,0.4189424,1.0,338.06805023293566,1483583,0.0029653308,28.1910867023468,,100,,45200,0.0009733816
37.05,0.0023328643,3668.900241613388,0.4189424,1.0,343.08674916863225,1487288,0.0023328643,26.187360486984254,,100,,45300,0.00089290144
36.36,0.0019570612,3679.0573117733,0.4189424,1.0,336.7159493301008,1490924,0.0019570612,25.65111559867859,,100,,45400,0.0009194133
37.04,0.003591278,3688.77955698967,0.4189424,1.0,342.9802921134576,1494628,0.003591278,26.85560625076294,,100,,45500,0.0009259846
38.06,0.0013158674,3698.7100143432617,0.4189424,1.0,352.5406084588414,1498434,0.0013158674,27.87152647972107,,100,,45600,0.0008172076
37.6,0.002563838,3708.618349313736,0.4189424,1.0,348.0886105894692,1502194,0.002563838,27.898131647109984,,100,,45700,0.0007320211
37.69,0.002351912,3718.7781097888947,0.4189424,1.0,348.90298808395215,1505963,0.002351912,26.729305028915405,,100,,45800,0.0008733481
37.19,0.0026655581,3729.457308292389,0.4189424,1.0,344.4127313300333,1509682,0.0026655581,29.236020612716676,,100,,45900,0.0009306832
36.27,0.002750928,3739.2882647514343,0.4189424,1.0,335.7082661744906,1513309,0.002750928,30.13601529121399,,100,,46000,0.0009594385
37.31,0.002287788,3749.0382392406464,0.4189424,1.0,345.56208897113703,1517040,0.002287788,29.72939763069153,,100,,46100,0.0008812241
37.02,0.0022933513,3758.8343892097473,0.4189424,1.0,342.7914809479501,1520742,0.0022933513,29.636248216629028,,100,,46200,0.0009201862
36.43,0.0026092331,3768.914457321167,0.4189424,1.0,337.13270768587216,1524385,0.0026092331,25.016015119552613,,100,,46300,0.000978387
37.5,0.0028112452,3779.2393260002136,0.4189424,1.0,347.1762250164838,1528135,0.0028112452,26.451747093200684,,100,,46400,0.0009727375
36.32,0.0016010315,3789.361186027527,0.4189424,1.0,336.33383132098874,1531767,0.0016010315,29.165026712417603,,100,,46500,0.00088964554
38.3,0.0021078736,3799.175094127655,0.4189424,1.0,354.67506986779824,1535597,0.0021078736,28.88907230377197,,100,,46600,0.0007338905
34.97,0.00291298,3809.4666862487793,0.4189424,1.0,323.6987264065534,1539094,0.00291298,22.530073385238648,,100,,46700,0.0009828691
36.79,0.0022945597,3819.205797433853,0.4189424,1.0,340.68247578591246,1542773,0.0022945597,26.739053716659544,,100,,46800,0.0009924878
36.98,0.0017778925,3829.1129410266876,0.4189424,1.0,342.4505952463668,1546471,0.0017778925,29.840563020706178,,100,,46900,0.0008979028
37.99,0.00208656,3839.671597957611,0.4189424,1.0,351.770657248373,1550270,0.00208656,27.189012966156007,,100,,47000,0.00087875745
35.66,0.0029382035,3849.6821439266205,0.4189424,1.0,330.1468826754376,1553836,0.0029382035,27.033737106323244,,100,,47100,0.0008113187
34.68,0.0031792044,3860.025957107544,0.4189424,1.0,320.77840858494733,1557304,0.0031792044,24.951703205108643,,100,,47200,0.0009509999
35.05,0.0019050466,3869.8054778575897,0.4189424,1.0,324.1294885094591,1560809,0.0019050466,22.453911352157593,,100,,47300,0.00092805433
35.91,0.0008296338,3879.5352144241333,0.4189424,1.0,332.42420842005663,1564400,0.0008296338,23.1264986038208,,100,,47400,0.000739989
35.38,0.002736241,3889.2368319034576,0.4189424,1.0,327.3120490765965,1567938,0.002736241,26.135629606246948,,100,,47500,0.000915589
35.15,0.002074069,3899.221034526825,0.4189424,1.0,325.289051167965,1571453,0.002074069,22.88890012741089,,100,,47600,0.00096871203
35.58,0.0027193725,3908.9430406093597,0.4189424,1.0,329.4307528993832,1575011,0.0027193725,27.71057026863098,,100,,47700,0.0008700889
35.52,0.0032019678,3919.311525583267,0.4189424,1.0,328.7276551576365,1578563,0.0032019678,23.780540962219238,,100,,47800,0.00077970535
36.05,0.0023589884,3929.3259558677673,0.4189424,1.0,333.52251230031425,1582168,0.0023589884,25.155962495803834,,100,,47900,0.0008974654
37.34,0.002513532,3939.7150032520294,0.4189424,1.0,345.8110874715618,1585902,0.002513532,28.16809595108032,,100,,48000,0.00092660234
35.68,0.001280083,3949.9822878837585,0.4189424,1.0,330.2606017884929,1589470,0.001280083,24.410053539276124,,100,,48100,0.0008552366
36.42,0.0021248572,3959.7122054100037,0.4189424,1.0,337.15172806293873,1593112,0.0021248572,26.099639806747437,,100,,48200,0.00095095177
35.72,0.0022645697,3969.9929604530334,0.4189424,1.0,330.68091375071754,1596684,0.0022645697,25.555056715011595,,100,,48300,0.0007751972
36.25,0.0010222681,3979.9771704673767,0.4189424,1.0,335.5405206896543,1600309,0.0010222681,27.477961664199828,,100,,48400,0.00079258974
36.54,0.0018874814,3989.7317712306976,0.4189424,1.0,338.2588980203486,1603963,0.0018874814,26.213322505950927,,100,,48500,0.00091581675
34.87,0.0024147106,3999.603044271469,0.4189424,1.0,322.77421950527236,1607450,0.0024147106,24.710986890792846,,100,,48600,0.0008277885
36.41,0.0028494475,4009.7769224643707,0.4189424,1.0,337.07492326795085,1611091,0.0028494475,25.51737382888794,,100,,48700,0.0008906378
38.67,0.0022661865,4018.1869797706604,0.4189424,1.0,358.2852890740861,1614958,0.0022661865,29.847388515472414,,100,,48800,0.00086628983
37.15,0.0019907153,4026.1474194526672,0.4189424,1.0,344.0600031807186,1618673,0.0019907153,26.256281747817994,,100,,48900,0.00096122193
35.23,0.0015861078,4033.8212554454803,0.4189424,1.0,326.044685881578,1622196,0.0015861078,24.227944326400756,,100,,49000,0.00082291296
36.92,0.0039042288,4041.3122317790985,0.4189424,1.0,341.8558112850636,1625888,0.0039042288,26.032733535766603,,100,,49100,0.00088535505
37.49,0.0031761546,4049.221853017807,0.4189424,1.0,347.31559893364147,1629637,0.0031761546,29.823955011367797,,100,,49200,0.0009386685
38.11,0.002342249,4056.4455523490906,0.4189424,1.0,353.0807848005433,1633448,0.002342249,25.54402289390564,,100,,49300,0.0009367834
36.29,0.0035228217,4063.374528169632,0.4189424,1.0,336.0225715884267,1637077,0.0035228217,26.201135015487672,,100,,49400,0.0008464233
38.06,0.0036676533,4070.059915781021,0.4189424,1.0,352.4896567374856,1640883,0.0036676533,26.48984227180481,,100,,49500,0.00090945436
38.22,0.002261757,4076.3078241348267,0.4189424,1.0,354.0737267520668,1644705,0.002261757,30.52111969947815,,100,,49600,0.0009650401
39.06,0.0026161133,4082.743792295456,0.4189424,1.0,361.775723237561,1648611,0.0026161133,31.21381483078003,,100,,49700,0.0009924521
36.51,0.0024637897,4089.0285246372223,0.4189424,1.0,338.0533301090896,1652262,0.0024637897,24.23864806175232,,100,,49800,0.0009198255
38.44,0.0034869427,4095.254472732544,0.4189424,1.0,356.2253370965814,1656106,0.0034869427,30.71073360443115,,100,,49900,0.00093336427
37.65,0.0024527514,4101.573154449463,0.4189424,1.0,348.5505192358021,1659871,0.0024527514,25.92693543434143,,100,,50000,0.0009020235
