EpLenMean,Step_size,meankl,TimeElapsed,EpThisIter,TimestepsSoFar,ev_tdlam_before,EpRewMean,EpisodesSoFar,optimgain,entloss,entropy,DiscEpRewMean,surrgain
37.32,1.0,0.0009488826,3761.231545686722,100,1303470,,345.79948834945026,40100,0.0026411356,,0.4189424,27.44345666885376,0.0026411356
36.68,1.0,0.0009880173,3771.491446018219,100,1307138,,340.1426954635071,40200,0.0033727156,,0.4189424,25.2373118019104,0.0033727156
37.89,1.0,0.00092795794,3780.4285609722137,100,1310927,,350.9895028620606,40300,0.0022413773,,0.4189424,29.551349620819092,0.0022413773
38.13,1.0,0.00091321795,3789.5166442394257,100,1314740,,353.29345913505693,40400,0.003021095,,0.4189424,28.64279134750366,0.003021095
37.64,1.0,0.0009327917,3798.899606704712,100,1318504,,348.8390370027581,40500,0.0023603344,,0.4189424,32.388088655471805,0.0023603344
36.34,1.0,0.0009104744,3808.7256333827972,100,1322138,,336.83189246640933,40600,0.003376788,,0.4189424,28.55981644630432,0.003376788
38.11,1.0,0.000989109,3818.3416821956635,100,1325949,,353.21790836937595,40700,0.0020166747,,0.4189424,23.892713603973387,0.0020166747
36.98,1.0,0.00095755036,3829.7861280441284,100,1329647,,342.5608686114554,40800,0.0035642947,,0.4189424,29.608395805358885,0.0035642947
36.04,1.0,0.0009056859,3842.4263112545013,100,1333251,,334.0781432814962,40900,0.003389523,,0.4189424,28.103961095809936,0.003389523
37.85,1.0,0.0009770461,3853.2831988334656,100,1337036,,350.77158558810487,41000,0.0027169501,,0.4189424,35.098773880004885,0.0027169501
36.45,1.0,0.0008083676,3864.652729511261,100,1340681,,337.84826314170556,41100,0.0016705481,,0.4189424,26.187712774276733,0.0016705481
36.9,1.0,0.000957417,3874.826076745987,100,1344371,,341.96118618912396,41200,0.0013357702,,0.4189424,30.434080934524538,0.0013357702
36.69,1.0,0.0009697701,3884.2898025512695,100,1348040,,339.9902903461529,41300,0.0025308074,,0.4189424,28.153505086898804,0.0025308074
36.69,1.0,0.0008681711,3893.8070464134216,100,1351709,,340.015621918502,41400,0.0027662641,,0.4189424,25.937581968307494,0.0027662641
35.12,1.0,0.0009796778,3902.996566057205,100,1355221,,325.5366470756373,41500,0.0030511962,,0.4189424,20.86241939544678,0.0030511962
36.85,1.0,0.0009860483,3912.4019253253937,100,1358906,,341.5630507254755,41600,0.0023609328,,0.4189424,28.26359766960144,0.0023609328
37.08,1.0,0.0009830362,3922.097148180008,100,1362614,,343.642749986161,41700,0.0022438522,,0.4189424,29.77480669975281,0.0022438522
37.32,1.0,0.00095744367,3930.824868917465,100,1366346,,346.0054555332305,41800,0.0032224574,,0.4189424,29.04672703742981,0.0032224574
38.04,1.0,0.0009374844,3940.4145996570587,100,1370150,,352.6737096865227,41900,0.001823891,,0.4189424,27.30492126464844,0.001823891
38.14,1.0,0.000977446,3948.6999316215515,100,1373964,,353.5739632948487,42000,0.0034653624,,0.4189424,28.73449758529663,0.0034653624
37.22,1.0,0.0007628424,3960.7421219348907,100,1377686,,344.9497797950547,42100,0.0023751722,,0.4189424,30.137336292266845,0.0023751722
37.12,1.0,0.00078226306,3969.744089603424,100,1381398,,344.0612910974474,42200,0.0023951244,,0.4189424,27.449968938827514,0.0023951244
37.7,1.0,0.0009265307,3979.1055884361267,100,1385168,,349.2982690431052,42300,0.0033332692,,0.4189424,26.128533048629762,0.0033332692
38.31,1.0,0.00094202,3988.4049077033997,100,1388999,,355.20321961998127,42400,0.0028788077,,0.4189424,26.62477807044983,0.0028788077
38.57,1.0,0.0009432538,3997.222843647003,100,1392856,,357.43147202310945,42500,0.0022124157,,0.4189424,28.552074394226075,0.0022124157
37.2,1.0,0.0009507951,4007.973784685135,100,1396576,,344.68457824088574,42600,0.0033729193,,0.4189424,30.142769298553468,0.0033729193
37.29,1.0,0.00091002474,4016.8490555286407,100,1400305,,345.5157455841616,42700,0.0022276337,,0.4189424,26.9617733669281,0.0022276337
38.11,1.0,0.0009854197,4025.802753686905,100,1404116,,353.2295468763852,42800,0.0038142418,,0.4189424,28.65885549545288,0.0038142418
37.47,1.0,0.0009676784,4034.626753807068,100,1407863,,347.24141752706385,42900,0.002435328,,0.4189424,23.727919092178343,0.002435328
38.39,1.0,0.0009778646,4043.366983652115,100,1411702,,355.76702820564117,43000,0.003471239,,0.4189424,31.607738914489747,0.003471239
38.13,1.0,0.00092801277,4052.552818775177,100,1415515,,353.2871497122214,43100,0.00276322,,0.4189424,26.885708322525023,0.00276322
39.37,1.0,0.00096493185,4061.3692951202393,100,1419452,,364.90043247713095,43200,0.0026699004,,0.4189424,26.3151092338562,0.0026699004
38.25,1.0,0.0009304522,4069.56698846817,100,1423277,,354.66298190803946,43300,0.0030305833,,0.4189424,27.643934020996095,0.0030305833
39.51,1.0,0.0009789016,4077.4233560562134,100,1427228,,366.2778401299958,43400,0.0017426502,,0.4189424,28.792285346984862,0.0017426502
37.72,1.0,0.0009864293,4085.3298165798187,100,1431000,,349.7016605021261,43500,0.003206476,,0.4189424,27.624929332733153,0.003206476
36.89,1.0,0.0009438537,4093.919355392456,100,1434689,,341.86043384086355,43600,0.0027697852,,0.4189424,25.511677227020265,0.0027697852
39.7,1.0,0.0009684509,4103.29997420311,100,1438659,,367.928309311508,43700,0.0022648573,,0.4189424,27.944373064041137,0.0022648573
38.55,1.0,0.0009972786,4113.295340299606,100,1442514,,357.2395318760399,43800,0.0035568506,,0.4189424,32.12535277366638,0.0035568506
38.33,1.0,0.000950876,4124.134199142456,100,1446347,,355.26688317474805,43900,0.0019549548,,0.4189424,33.68720952987671,0.0019549548
39.01,1.0,0.000983986,4134.820869684219,100,1450248,,361.7211794697869,44000,0.0031454412,,0.4189424,27.640753355026245,0.0031454412
39.16,1.0,0.0009637259,4144.748729944229,100,1454164,,362.85468447811473,44100,0.0026703686,,0.4189424,27.027684898376464,0.0026703686
38.57,1.0,0.0009691552,4155.236973524094,100,1458021,,357.49692036677845,44200,0.0038350327,,0.4189424,28.068212337493897,0.0038350327
39.08,1.0,0.0009946175,4164.649046421051,100,1461929,,362.25105123173375,44300,0.0023972741,,0.4189424,27.536140842437746,0.0023972741
38.82,1.0,0.00094282394,4173.580146312714,100,1465811,,359.8352113676327,44400,0.001800766,,0.4189424,27.73240233421326,0.001800766
39.48,1.0,0.0009832911,4182.551983118057,100,1469759,,366.01441050780676,44500,0.0021960293,,0.4189424,26.760434770584105,0.0021960293
38.93,1.0,0.000945956,4193.090240716934,100,1473652,,360.7975412750653,44600,0.003383542,,0.4189424,25.04840718269348,0.003383542
37.35,1.0,0.00088625855,4202.944573640823,100,1477387,,346.15371947791704,44700,0.0021510916,,0.4189424,27.391548461914063,0.0021510916
39.49,1.0,0.0009607933,4212.739631652832,100,1481336,,366.1002029166944,44800,0.0018606916,,0.4189424,33.95268941879272,0.0018606916
37.95,1.0,0.000930239,4221.795753240585,100,1485131,,351.72213389757525,44900,0.0027790149,,0.4189424,26.873050336837768,0.0027790149
38.47,1.0,0.0009756185,4231.868317127228,100,1488978,,356.738768877943,45000,0.0026253455,,0.4189424,27.409214220046998,0.0026253455
38.61,1.0,0.0009570958,4243.545304298401,100,1492839,,357.9973879939234,45100,0.001983073,,0.4189424,23.236303815841676,0.001983073
37.59,1.0,0.0009649522,4254.33363032341,100,1496598,,348.52037366743707,45200,0.0029382207,,0.4189424,29.48105709075928,0.0029382207
39.54,1.0,0.0009539861,4266.454995393753,100,1500552,,366.646260778727,45300,0.0027886697,,0.4189424,26.998995265960694,0.0027886697
38.75,1.0,0.00095483335,4278.875271558762,100,1504427,,359.2899476942585,45400,0.0026601525,,0.4189424,27.45488202095032,0.0026601525
38.46,1.0,0.0009383026,4289.5561447143555,100,1508273,,356.44118435807815,45500,0.0032783228,,0.4189424,26.941077299118042,0.0032783228
39.45,1.0,0.0009812971,4298.562694787979,100,1512218,,365.57753463735986,45600,0.0024824152,,0.4189424,26.535062255859376,0.0024824152
39.18,1.0,0.0009822496,4308.799073219299,100,1516136,,363.10022593184726,45700,0.0025352929,,0.4189424,28.536935119628907,0.0025352929
38.42,1.0,0.00099517,4320.629656076431,100,1519978,,356.1091229016228,45800,0.0020881263,,0.4189424,26.50734703063965,0.0020881263
38.62,1.0,0.000960725,4330.983793258667,100,1523840,,358.0515948050434,45900,0.0025453393,,0.4189424,26.84007731437683,0.0025453393
39.37,1.0,0.0009873747,4340.94399189949,100,1527777,,364.8411200381413,46000,0.0012535449,,0.4189424,30.57370545387268,0.0012535449
38.82,1.0,0.000889634,4349.935125350952,100,1531659,,359.9469873859735,46100,0.0034456318,,0.4189424,28.606433610916138,0.0034456318
39.58,1.0,0.0009665991,4359.718144416809,100,1535617,,366.9883310303369,46200,0.003159145,,0.4189424,31.237932863235475,0.003159145
38.26,1.0,0.00091990404,4369.301279783249,100,1539443,,354.47881225403654,46300,0.0021327569,,0.4189424,28.15305832862854,0.0021327569
37.42,1.0,0.0009374788,4377.976530790329,100,1543185,,346.90433030842854,46400,0.003441864,,0.4189424,26.147587728500366,0.003441864
40.29,1.0,0.0008800447,4386.987618923187,100,1547214,,373.413532037559,46500,0.0028059485,,0.4189424,32.91970293045044,0.0028059485
38.52,1.0,0.0009768988,4396.031482934952,100,1551066,,357.06405616258655,46600,0.0021619038,,0.4189424,26.87910497665405,0.0021619038
37.26,1.0,0.0009920459,4405.363901853561,100,1554792,,345.37746832332573,46700,0.0027506237,,0.4189424,26.111394414901735,0.0027506237
39.74,1.0,0.00089844404,4415.869289398193,100,1558766,,368.53671542882364,46800,0.0022634668,,0.4189424,31.461936149597168,0.0022634668
37.52,1.0,0.0009919049,4424.626054286957,100,1562518,,347.8062218639032,46900,0.0020698432,,0.4189424,28.98387070655823,0.0020698432
38.09,1.0,0.0009695157,4432.884403705597,100,1566327,,353.1719102292448,47000,0.002736295,,0.4189424,28.790900659561157,0.002736295
38.56,1.0,0.0009876642,4443.145769119263,100,1570183,,357.4233727143949,47100,0.0028081168,,0.4189424,28.09434739112854,0.0028081168
37.49,1.0,0.00094376586,4455.234292507172,100,1573932,,347.5912644014803,47200,0.0018609596,,0.4189424,27.942493381500245,0.0018609596
38.55,1.0,0.0009395357,4466.412458658218,100,1577787,,357.47776035891764,47300,0.0026725384,,0.4189424,27.101069927215576,0.0026725384
39.06,1.0,0.0009422261,4476.849212169647,100,1581693,,362.07369230218063,47400,0.0028551545,,0.4189424,27.593092012405396,0.0028551545
38.39,1.0,0.00096503075,4487.513740062714,100,1585532,,355.7827799830018,47500,0.00071704347,,0.4189424,30.568204278945924,0.00071704347
39.36,1.0,0.0009790753,4499.782260656357,100,1589468,,364.90964101031625,47600,0.0035775113,,0.4189424,28.734630079269408,0.0035775113
39.25,1.0,0.0009794943,4511.815697431564,100,1593393,,363.87727462885357,47700,0.0032122342,,0.4189424,29.877459087371825,0.0032122342
39.29,1.0,0.00096895813,4522.298627376556,100,1597322,,364.3527803276135,47800,0.001825224,,0.4189424,29.487782230377196,0.001825224
39.68,1.0,0.0009401851,4532.341049909592,100,1601290,,367.94438363807257,47900,0.0030022613,,0.4189424,32.22673697471619,0.0030022613
38.9,1.0,0.0009512412,4544.024518966675,100,1605180,,360.4524408380064,48000,0.0034038175,,0.4189424,30.01617467880249,0.0034038175
40.67,1.0,0.00096272834,4554.232284545898,100,1609247,,377.07505028564634,48100,0.002625258,,0.4189424,35.99235646247864,0.002625258
38.99,1.0,0.0009697142,4564.4516179561615,100,1613146,,361.3216677391614,48200,0.0029545184,,0.4189424,29.505340118408203,0.0029545184
39.68,1.0,0.000977252,4573.334304094315,100,1617114,,368.0328867485976,48300,0.002881048,,0.4189424,27.037869205474852,0.002881048
38.26,1.0,0.0009787394,4582.60306096077,100,1620940,,354.64960117426904,48400,0.0021664232,,0.4189424,24.892557125091553,0.0021664232
40.06,1.0,0.0009216341,4593.1527581214905,100,1624946,,371.33996856364416,48500,0.0023764113,,0.4189424,30.02427444458008,0.0023764113
39.59,1.0,0.0009985744,4603.365894317627,100,1628905,,366.9078079271073,48600,0.002394269,,0.4189424,33.973394823074344,0.002394269
40.43,1.0,0.00094328186,4613.5444440841675,100,1632948,,374.8473439952853,48700,0.0019752155,,0.4189424,30.032940759658814,0.0019752155
39.51,1.0,0.0009582784,4624.214793205261,100,1636899,,366.11504460791764,48800,0.0030157666,,0.4189424,30.96099672317505,0.0030157666
40.53,1.0,0.000932901,4634.004412651062,100,1640952,,375.78967088940016,48900,0.002090097,,0.4189424,33.99756307601929,0.002090097
38.41,1.0,0.0008538099,4645.158967733383,100,1644793,,355.96804812088175,49000,0.0031250515,,0.4189424,26.866936054229736,0.0031250515
40.06,1.0,0.0009265457,4656.584378480911,100,1648799,,371.4278034520489,49100,0.0020984614,,0.4189424,28.456681470870972,0.0020984614
39.39,1.0,0.0009612938,4666.194320678711,100,1652738,,365.22944225314836,49200,0.0026053411,,0.4189424,28.85378294944763,0.0026053411
38.01,1.0,0.0009675364,4675.278508901596,100,1656539,,352.14850586487483,49300,0.0028261817,,0.4189424,25.759719285964966,0.0028261817
39.44,1.0,0.00094062975,4683.796248435974,100,1660483,,365.4728998632275,49400,0.0029142222,,0.4189424,29.57923843383789,0.0029142222
38.91,1.0,0.0009857079,4691.611065149307,100,1664374,,360.6138532433998,49500,0.002896576,,0.4189424,31.37131808280945,0.002896576
39.76,1.0,0.00097487046,4700.484409332275,100,1668350,,368.7044574610416,49600,0.004474343,,0.4189424,29.943939170837403,0.004474343
39.03,1.0,0.000961478,4708.636262178421,100,1672253,,361.71496969026674,49700,0.0024176587,,0.4189424,31.165339756011964,0.0024176587
39.25,1.0,0.0009649807,4717.143827676773,100,1676178,,363.8131534714979,49800,0.003220524,,0.4189424,29.2374827003479,0.003220524
40.58,1.0,0.0009656089,4726.019662618637,100,1680236,,376.2344766912249,49900,0.0027741774,,0.4189424,34.804710159301756,0.0027741774
42.05,1.0,0.00097588485,4735.657198429108,100,1684441,,389.8703333511744,50000,0.0031489562,,0.4189424,36.9995707321167,0.0031489562
