EpisodesSoFar,entropy,EpRewMean,optimgain,EpThisIter,ev_tdlam_before,EpLenMean,meankl,surrgain,entloss,TimestepsSoFar,Step_size,DiscEpRewMean,TimeElapsed
40100,0.4189424,341.45161191825895,0.0034760877,100,,36.89,0.0009903491,0.0034760877,,1257462,1.0,28.43382619857788,3738.2052721977234
40200,0.4189424,349.9536901782243,0.0030756907,100,,37.79,0.0009405235,0.0030756907,,1261241,1.0,28.514083003997804,3747.5861506462097
40300,0.4189424,352.4985669689939,0.0038478647,100,,38.08,0.0009103399,0.0038478647,,1265049,1.0,24.029428787231446,3757.1337962150574
40400,0.4189424,352.3014433578716,0.0026357307,100,,38.04,0.0008935821,0.0026357307,,1268853,1.0,32.66378422737122,3769.2670245170593
40500,0.4189424,360.68309129048265,0.0017458173,100,,38.94,0.0009258058,0.0017458173,,1272747,1.0,30.47556625366211,3778.089220046997
40600,0.4189424,339.8093124561349,0.0023516922,100,,36.71,0.00096099306,0.0023516922,,1276418,1.0,28.859338130950928,3789.6077144145966
40700,0.4189424,346.30962555308486,0.0037901136,100,,37.41,0.00097013917,0.0037901136,,1280159,1.0,29.541407766342164,3800.9715387821198
40800,0.4189424,341.8316629676341,0.002335499,100,,36.91,0.0009374004,0.002335499,,1283850,1.0,25.06227526664734,3812.251791238785
40900,0.4189424,363.05290694228574,0.0020789085,100,,39.21,0.00095611234,0.0020789085,,1287771,1.0,28.91982493400574,3822.305989742279
41000,0.4189424,363.9069469524098,0.0012472922,100,,39.28,0.0009629055,0.0012472922,,1291699,1.0,28.260690183639525,3832.50395655632
41100,0.4189424,332.58169278304615,0.002514046,100,,35.92,0.00091956276,0.002514046,,1295291,1.0,23.378444881439208,3840.6825816631317
41200,0.4189424,345.2627497109536,0.0021561664,100,,37.3,0.0009234812,0.0021561664,,1299021,1.0,27.619284524917603,3849.2937347888947
41300,0.4189424,356.23334924940025,0.00320246,100,,38.46,0.0009444025,0.00320246,,1302867,1.0,28.348099822998048,3858.549878358841
41400,0.4189424,354.98296180831886,0.0026122776,100,,38.31,0.0009697911,0.0026122776,,1306698,1.0,26.982849493026734,3868.281016588211
41500,0.4189424,361.83199603448935,0.0025060093,100,,39.07,0.0009543013,0.0025060093,,1310605,1.0,28.973001556396483,3877.3602335453033
41600,0.4189424,354.56360603262493,0.0024049005,100,,38.29,0.0009777548,0.0024049005,,1314434,1.0,31.21612093925476,3888.5183148384094
41700,0.4189424,347.92183834372753,0.0037991635,100,,37.57,0.00095164275,0.0037991635,,1318191,1.0,29.117423162460327,3900.8685438632965
41800,0.4189424,350.1961905283598,0.0024373315,100,,37.82,0.0009794366,0.0024373315,,1321973,1.0,30.34915660858154,3911.955542564392
41900,0.4189424,358.68799764626715,0.0030680622,100,,38.74,0.0009538092,0.0030680622,,1325847,1.0,27.73988821029663,3922.0941450595856
42000,0.4189424,349.7095714680117,0.0028002965,100,,37.76,0.0009730287,0.0028002965,,1329623,1.0,26.397949934005737,3932.297558784485
42100,0.4189424,351.4529675865542,0.0027572305,100,,37.95,0.0009953422,0.0027572305,,1333418,1.0,27.605278854370116,3942.3445208072662
42200,0.4189424,357.58537861936674,0.0023414914,100,,38.6,0.0009485276,0.0023414914,,1337278,1.0,31.4017759513855,3951.5562443733215
42300,0.4189424,361.16188711877663,0.002496961,100,,39.01,0.00088627054,0.002496961,,1341179,1.0,27.918042058944703,3961.0449120998383
42400,0.4189424,360.39212640318596,0.003270432,100,,38.91,0.0008396016,0.003270432,,1345070,1.0,26.66831738471985,3970.846257209778
42500,0.4189424,351.967570639839,0.002831903,100,,38.02,0.00097519753,0.002831903,,1348872,1.0,27.212408752441405,3980.8479986190796
42600,0.4189424,350.09867118912325,0.0038665857,100,,37.82,0.0009298843,0.0038665857,,1352654,1.0,28.059961338043212,3990.667008161545
42700,0.4189424,363.91740855601546,0.0037986364,100,,39.31,0.0009811745,0.0037986364,,1356585,1.0,27.509042053222657,3999.724293231964
42800,0.4189424,348.54800186790044,0.0044275885,100,,37.62,0.00095640327,0.0044275885,,1360347,1.0,28.049050064086913,4008.688108921051
42900,0.4189424,362.3331221892994,0.003336608,100,,39.13,0.0009408374,0.003336608,,1364260,1.0,27.337842226028442,4020.2492010593414
43000,0.4189424,352.54396404847915,0.0028967566,100,,38.09,0.00095180765,0.0028967566,,1368069,1.0,27.687194375991822,4029.338538646698
43100,0.4189424,345.33078944305345,0.0026498593,100,,37.31,0.0009487114,0.0026498593,,1371800,1.0,28.10572184562683,4038.998319387436
43200,0.4189424,363.64320554383585,0.0026984958,100,,39.25,0.0009772364,0.0026984958,,1375725,1.0,32.576638813018796,4048.6336164474487
43300,0.4189424,361.0304331803748,0.0018249387,100,,38.99,0.0008787119,0.0018249387,,1379624,1.0,26.76172583580017,4057.8767836093903
43400,0.4189424,367.10555206739053,0.0029273028,100,,39.62,0.0008315227,0.0029273028,,1383586,1.0,33.41906816482544,4067.1270501613617
43500,0.4189424,351.67292396221114,0.0039050495,100,,37.97,0.0008976064,0.0039050495,,1387383,1.0,28.913673372268676,4077.0645020008087
43600,0.4189424,344.2084229938773,0.0028438123,100,,37.16,0.0009171916,0.0028438123,,1391099,1.0,26.01315089225769,4084.4612023830414
43700,0.4189424,359.19952114608117,0.0031043703,100,,38.78,0.00091742293,0.0031043703,,1394977,1.0,29.51854471206665,4094.3785972595215
43800,0.4189424,354.3734814021549,0.0020749157,100,,38.27,0.00084513525,0.0020749157,,1398804,1.0,31.680330572128295,4103.087086439133
43900,0.4189424,360.36215649245315,0.0030818414,100,,38.92,0.0009312036,0.0030818414,,1402696,1.0,28.72056269645691,4111.01062297821
44000,0.4189424,364.45995497173135,0.0038726649,100,,39.34,0.0009860182,0.0038726649,,1406630,1.0,31.08184803009033,4120.875705003738
44100,0.4189424,365.19542879924876,0.0035418435,100,,39.44,0.00088873255,0.0035418435,,1410574,1.0,28.163425750732422,4129.959833860397
44200,0.4189424,362.92946357923296,0.0031563,100,,39.19,0.00097141555,0.0031563,,1414493,1.0,29.599542217254637,4138.758399963379
44300,0.4189424,360.56463476277213,0.0037927483,100,,38.95,0.0009505072,0.0037927483,,1418388,1.0,27.497707042694092,4149.441602945328
44400,0.4189424,342.95524460849424,0.002001461,100,,37.05,0.0009231622,0.002001461,,1422093,1.0,30.96681966781616,4160.085584402084
44500,0.4189424,362.7913493033894,0.0024779998,100,,39.19,0.0009433426,0.0024779998,,1426012,1.0,27.922577219009398,4170.14239025116
44600,0.4189424,356.67977832937504,0.002013613,100,,38.52,0.00086722994,0.002013613,,1429864,1.0,29.817893314361573,4179.650487422943
44700,0.4189424,368.0395161881167,0.0033407586,100,,39.74,0.00087079225,0.0033407586,,1433838,1.0,29.801992750167848,4188.1355793476105
44800,0.4189424,364.67385665085436,0.0033274903,100,,39.39,0.0009961766,0.0033274903,,1437777,1.0,26.444265956878663,4196.372921466827
44900,0.4189424,365.63777108826014,0.0032626959,100,,39.47,0.0009832028,0.0032626959,,1441724,1.0,30.473939609527587,4205.858834981918
45000,0.4189424,364.3345830414787,0.0019410962,100,,39.35,0.000950787,0.0019410962,,1445659,1.0,27.43360382080078,4215.426521062851
45100,0.4189424,381.4309335779432,0.0022922028,100,,41.19,0.00088655687,0.0022922028,,1449778,1.0,31.297820749282838,4224.410607099533
45200,0.4189424,366.80652979327795,0.0022550246,100,,39.61,0.00092623563,0.0022550246,,1453739,1.0,33.7378967666626,4233.136827707291
45300,0.4189424,364.05560490909426,0.0024026276,100,,39.3,0.0009890553,0.0024026276,,1457669,1.0,33.16307732582092,4242.980705022812
45400,0.4189424,364.7844799194458,0.0026558198,100,,39.4,0.0009406671,0.0026558198,,1461609,1.0,28.613371047973633,4251.898467540741
45500,0.4189424,355.0364228357862,0.0026976748,100,,38.34,0.00080708845,0.0026976748,,1465443,1.0,28.347319374084474,4262.249677181244
45600,0.4189424,361.4351161394251,0.001747941,100,,39.02,0.00088968046,0.001747941,,1469345,1.0,28.999586868286134,4272.655950784683
45700,0.4189424,371.08906531704287,0.0026830866,100,,40.03,0.0008679343,0.0026830866,,1473348,1.0,30.050462083816527,4283.0734486579895
45800,0.4189424,368.04580939133007,0.001722851,100,,39.72,0.00095970306,0.001722851,,1477320,1.0,33.60429311752319,4292.850836753845
45900,0.4189424,351.89421009092854,0.0013069196,100,,38.01,0.00094959367,0.0013069196,,1481121,1.0,27.559933252334595,4302.81401848793
46000,0.4189424,352.93206260345846,0.001472016,100,,38.13,0.00077451597,0.001472016,,1484934,1.0,27.355417404174805,4313.346128940582
46100,0.4189424,353.00725213873005,0.0029635697,100,,38.13,0.00096516404,0.0029635697,,1488747,1.0,28.511733112335204,4324.906557559967
46200,0.4189424,358.17250109204537,0.0016223924,100,,38.69,0.00076357217,0.0016223924,,1492616,1.0,26.954246368408203,4336.070355415344
46300,0.4189424,364.3036844932765,0.0030331127,100,,39.32,0.0009825865,0.0030331127,,1496548,1.0,30.071014041900636,4347.11599445343
46400,0.4189424,353.28845841063975,0.0028266201,100,,38.15,0.0008912273,0.0028266201,,1500363,1.0,27.643260459899903,4356.843009233475
46500,0.4189424,356.143651018751,0.0010054999,100,,38.45,0.0007833574,0.0010054999,,1504208,1.0,25.341074838638306,4366.905838727951
46600,0.4189424,354.70809828357756,0.0011694354,100,,38.3,0.00086248596,0.0011694354,,1508038,1.0,27.340338802337648,4377.777156114578
46700,0.4189424,350.8221717512638,0.0037816793,100,,37.9,0.0009883468,0.0037816793,,1511828,1.0,29.01020528793335,4387.715435266495
46800,0.4189424,359.9871861942306,0.0017930163,100,,38.87,0.0008601438,0.0017930163,,1515715,1.0,27.39532663345337,4397.799058198929
46900,0.4189424,338.3188152079547,0.0026327553,100,,36.53,0.00089482806,0.0026327553,,1519368,1.0,26.947631912231444,4407.105655193329
47000,0.4189424,334.21595591614687,0.0015600811,100,,36.1,0.0007447929,0.0015600811,,1522978,1.0,27.926432790756227,4414.608414888382
47100,0.4189424,359.72378111695906,0.0025301625,100,,38.85,0.0009233508,0.0025301625,,1526863,1.0,27.031188077926636,4422.9637286663055
47200,0.4189424,342.55736224865393,0.0016210047,100,,37.01,0.0009909658,0.0016210047,,1530564,1.0,28.321655826568602,4431.81166434288
47300,0.4189424,363.9185665609546,0.002382729,100,,39.3,0.000955714,0.002382729,,1534494,1.0,26.77709315299988,4440.330094099045
47400,0.4189424,342.9404808663488,0.0023005737,100,,37.04,0.00097361236,0.0023005737,,1538198,1.0,25.17497193336487,4449.986887216568
47500,0.4189424,355.2519316689918,0.0029576414,100,,38.38,0.0009417003,0.0029576414,,1542036,1.0,31.160681037902833,4459.899711847305
47600,0.4189424,354.57967615071254,0.0024016243,100,,38.3,0.0009675319,0.0024016243,,1545866,1.0,25.526558780670165,4469.02756857872
47700,0.4189424,349.9587419101655,0.0018611107,100,,37.79,0.00081936363,0.0018611107,,1549645,1.0,28.980380640029907,4479.962412595749
47800,0.4189424,345.1984259338453,0.0013429302,100,,37.28,0.00091296295,0.0013429302,,1553373,1.0,29.05889012336731,4489.726786375046
47900,0.4189424,333.47394750424263,0.001978733,100,,36.01,0.000932867,0.001978733,,1556974,1.0,25.12426676750183,4499.237462520599
48000,0.4189424,348.0796619011919,0.0035206422,100,,37.64,0.0009797214,0.0035206422,,1560738,1.0,29.225013380050658,4511.167600870132
48100,0.4189424,356.0026748524273,0.0014261206,100,,38.44,0.00090228865,0.0014261206,,1564582,1.0,30.692794256210327,4521.758814096451
48200,0.4189424,350.3307748118481,0.0034162512,100,,37.84,0.00086001185,0.0034162512,,1568366,1.0,29.949150009155275,4530.9213783741
48300,0.4189424,350.89918601649094,0.0020646984,100,,37.89,0.00091360474,0.0020646984,,1572155,1.0,27.68764694213867,4540.2065308094025
48400,0.4189424,362.66420352547635,0.0020613344,100,,39.16,0.0008693373,0.0020613344,,1576071,1.0,27.855821170806884,4548.293326616287
48500,0.4189424,359.4648561611811,0.0029018787,100,,38.82,0.000954128,0.0029018787,,1579953,1.0,26.263613386154177,4559.345058441162
48600,0.4189424,359.56061921587605,0.0016054331,100,,38.82,0.0009284999,0.0016054331,,1583835,1.0,27.696525144577027,4570.94283413887
48700,0.4189424,349.0018216768694,0.002059027,100,,37.69,0.00095637713,0.002059027,,1587604,1.0,27.19261987686157,4581.143209695816
48800,0.4189424,343.83618614494685,0.0026702462,100,,37.15,0.0008927314,0.0026702462,,1591319,1.0,26.630245141983032,4591.410471439362
48900,0.4189424,351.16654637625123,0.0038984166,100,,37.92,0.0009576202,0.0038984166,,1595111,1.0,29.125692539215088,4601.989705085754
49000,0.4189424,345.35377956491936,0.0029690946,100,,37.3,0.0007711189,0.0029690946,,1598841,1.0,30.09146032333374,4614.193847179413
49100,0.4189424,354.18003815419155,0.0023187266,100,,38.24,0.0009009593,0.0023187266,,1602665,1.0,27.8148414516449,4623.940300226212
49200,0.4189424,355.1792777348821,0.0033675707,100,,38.36,0.00090608955,0.0033675707,,1606501,1.0,27.58756353378296,4633.890693664551
49300,0.4189424,350.3281739786869,0.002381596,100,,37.83,0.00080420816,0.002381596,,1610284,1.0,30.676570806503296,4642.912060260773
49400,0.4189424,365.8698164790637,0.0020331803,100,,39.48,0.0009499736,0.0020331803,,1614232,1.0,28.350275506973265,4652.505080938339
49500,0.4189424,363.6432042590497,0.0031405299,100,,39.27,0.00094268983,0.0031405299,,1618159,1.0,32.04289775848389,4661.89026927948
49600,0.4189424,365.4338771370291,0.0016084213,100,,39.43,0.0009088347,0.0016084213,,1622102,1.0,29.24352102279663,4672.574661016464
49700,0.4189424,357.58022086133593,0.0023266175,100,,38.59,0.0008954062,0.0023266175,,1625961,1.0,27.827153005599975,4683.918606519699
49800,0.4189424,360.6531351168787,0.0019252088,100,,38.92,0.0009341061,0.0019252088,,1629853,1.0,27.596091012954712,4693.026257991791
49900,0.4189424,362.1456022251501,0.0021788403,100,,39.1,0.00094812457,0.0021788403,,1633763,1.0,27.188293523788452,4703.743071556091
50000,0.4189424,367.68973821796465,0.0014168811,100,,39.69,0.000837619,0.0014168811,,1637732,1.0,35.23467926979065,4715.667169094086
