Step_size,DiscEpRewMean,EpisodesSoFar,TimestepsSoFar,surrgain,EpLenMean,entropy,TimeElapsed,meankl,EpThisIter,entloss,EpRewMean,ev_tdlam_before,optimgain
1.0,28.495102949142456,40200,1328675,0.0027989435,38.73,0.4189424,2876.798108816147,0.0009240977,100,,358.51942133985614,,0.0027989435
1.0,29.45813148498535,40300,1332631,0.0025134142,39.56,0.4189424,2883.693755865097,0.0009378764,100,,366.1862845148256,,0.0025134142
1.0,29.03762294769287,40400,1336514,0.0021809717,38.83,0.4189424,2890.795662879944,0.0009736306,100,,359.6330969556447,,0.0021809717
1.0,27.988305044174194,40500,1340322,0.0015386902,38.08,0.4189424,2898.8321101665497,0.0009886309,100,,352.5663964466247,,0.0015386902
1.0,30.488514862060548,40600,1344102,0.00263192,37.8,0.4189424,2905.6662271022797,0.00090545474,100,,349.6470097097317,,0.00263192
1.0,28.095861806869507,40700,1347973,0.0023297272,38.71,0.4189424,2913.3264725208282,0.0009309087,100,,358.278567501337,,0.0023297272
1.0,29.09040901184082,40800,1351859,0.0040878914,38.86,0.4189424,2920.451345682144,0.0009847179,100,,359.58074737930656,,0.0040878914
1.0,28.524670066833497,40900,1355757,0.0034057258,38.98,0.4189424,2928.24707365036,0.00093379896,100,,360.62422641923035,,0.0034057258
1.0,28.36128960609436,41000,1359687,0.0034781736,39.3,0.4189424,2935.5691318511963,0.0008959984,100,,363.8005337475029,,0.0034781736
1.0,29.684693117141723,41100,1363641,0.0033631048,39.54,0.4189424,2943.74355840683,0.0009815429,100,,365.98226866352184,,0.0033631048
1.0,28.357626733779906,41200,1367557,0.0039427197,39.16,0.4189424,2951.669375896454,0.0009695716,100,,362.5710055652572,,0.0039427197
1.0,26.0674186706543,41300,1371481,0.0026340398,39.24,0.4189424,2959.9090299606323,0.0009702494,100,,363.2846336386148,,0.0026340398
1.0,26.914669761657716,41400,1375436,0.0023218417,39.55,0.4189424,2967.0829372406006,0.00080109056,100,,366.22115345243697,,0.0023218417
1.0,28.967108640670777,41500,1379302,0.0028901498,38.66,0.4189424,2974.679099082947,0.000947293,100,,357.65233106229147,,0.0028901498
1.0,26.33207986831665,41600,1383222,0.0011713733,39.2,0.4189424,2981.8494505882263,0.0009458461,100,,362.98023953484545,,0.0011713733
1.0,30.030241832733154,41700,1387175,0.0027845893,39.53,0.4189424,2989.5471110343933,0.0008047821,100,,365.91940972136166,,0.0027845893
1.0,30.65634153366089,41800,1391122,0.0027571826,39.47,0.4189424,2997.8083214759827,0.0009424364,100,,365.50972736769637,,0.0027571826
1.0,30.805667409896852,41900,1395106,0.0026490851,39.84,0.4189424,3005.605532884598,0.00096147065,100,,368.8182581680165,,0.0026490851
1.0,29.60353256225586,42000,1399049,0.0029167566,39.43,0.4189424,3013.38756608963,0.0009052182,100,,365.0643650240951,,0.0029167566
1.0,29.8405113697052,42100,1402860,0.002492933,38.11,0.4189424,3020.976977825165,0.0009648195,100,,352.5714502811033,,0.002492933
1.0,26.124070787429808,42200,1406624,0.0026575346,37.64,0.4189424,3028.4992101192474,0.0009444379,100,,348.4636542151136,,0.0026575346
1.0,29.30118064880371,42300,1410464,0.0013617381,38.4,0.4189424,3036.6688146591187,0.00081861205,100,,355.3950470849817,,0.0013617381
1.0,26.903420429229737,42400,1414296,0.0033691656,38.32,0.4189424,3044.4256658554077,0.000976243,100,,354.5289757551717,,0.0033691656
1.0,27.669234895706175,42500,1418259,0.0021425805,39.63,0.4189424,3052.5640890598297,0.00076280144,100,,366.78617019268916,,0.0021425805
1.0,32.7064712524414,42600,1422043,0.003667185,37.84,0.4189424,3059.715163230896,0.00088283286,100,,350.3915228861287,,0.003667185
1.0,26.854335975646972,42700,1425817,0.0015234366,37.74,0.4189424,3067.273661375046,0.00097094226,100,,349.24646251273776,,0.0015234366
1.0,27.44201177597046,42800,1429697,0.002736366,38.8,0.4189424,3075.0798704624176,0.0008406639,100,,359.1181317586146,,0.002736366
1.0,26.003954238891602,42900,1433516,0.0009057794,38.19,0.4189424,3082.457320690155,0.0008963969,100,,353.38572828309725,,0.0009057794
1.0,29.62715103149414,43000,1437436,0.0026295136,39.2,0.4189424,3089.8087747097015,0.00093089754,100,,362.77167485906864,,0.0026295136
1.0,27.95383677482605,43100,1441226,0.0021135341,37.9,0.4189424,3097.644000530243,0.0009970489,100,,350.68610652528355,,0.0021135341
1.0,29.589899978637696,43200,1445025,0.0025300714,37.99,0.4189424,3104.8991360664368,0.000983056,100,,351.52516493705366,,0.0025300714
1.0,26.007906970977782,43300,1448815,0.0017129468,37.9,0.4189424,3112.7934885025024,0.00089969643,100,,350.93396885290014,,0.0017129468
1.0,30.2436745262146,43400,1452707,0.003317164,38.92,0.4189424,3121.0745227336884,0.00092566863,100,,360.25887928575105,,0.003317164
1.0,27.110276069641113,43500,1456626,0.002705343,39.19,0.4189424,3128.589809656143,0.0009026115,100,,362.8757821411728,,0.002705343
1.0,29.36486210823059,43600,1460484,0.0025069811,38.58,0.4189424,3136.0158252716064,0.00097118196,100,,357.3372762246825,,0.0025069811
1.0,29.224845361709594,43700,1464418,0.0024846473,39.34,0.4189424,3143.812839984894,0.00089971616,100,,364.2625084854957,,0.0024846473
1.0,30.873647336959838,43800,1468302,0.002452775,38.84,0.4189424,3151.179663658142,0.0009855025,100,,359.4454671259259,,0.002452775
1.0,29.464687967300414,43900,1472057,0.0029835086,37.55,0.4189424,3159.2555561065674,0.00094911165,100,,347.203099883162,,0.0029835086
1.0,28.155679292678833,44000,1475947,0.0024344882,38.9,0.4189424,3166.3614859580994,0.0009618297,100,,360.1935288760123,,0.0024344882
1.0,30.53169164657593,44100,1479912,0.0021570376,39.65,0.4189424,3174.1049530506134,0.00095665175,100,,367.0786170240424,,0.0021570376
1.0,37.418191280364994,44200,1483957,0.0012887763,40.45,0.4189424,3181.9557433128357,0.00090188795,100,,374.63083714148814,,0.0012887763
1.0,30.358029623031616,44300,1487821,0.0020735266,38.64,0.4189424,3190.1519923210144,0.00083404337,100,,357.5906410788723,,0.0020735266
1.0,29.192176198959352,44400,1491825,0.0029522101,40.04,0.4189424,3197.6182050704956,0.00092280563,100,,370.6510314112625,,0.0029522101
1.0,30.394028491973877,44500,1495745,0.0030563294,39.2,0.4189424,3205.3829729557037,0.00097473094,100,,362.87375311023106,,0.0030563294
1.0,29.829959545135498,44600,1499609,0.0019098535,38.64,0.4189424,3214.010657310486,0.00097043806,100,,357.7180079030961,,0.0019098535
1.0,28.044733810424805,44700,1503474,0.0021466976,38.65,0.4189424,3221.6610391139984,0.00091674994,100,,357.62447467775144,,0.0021466976
1.0,25.418287220001222,44800,1507345,0.0022871515,38.71,0.4189424,3229.2869760990143,0.0009600826,100,,358.1653995628709,,0.0022871515
1.0,29.09574966430664,44900,1511263,0.0024865523,39.18,0.4189424,3237.212502717972,0.00093379896,100,,362.72593721999925,,0.0024865523
1.0,30.95017469406128,45000,1515165,0.0024460298,39.02,0.4189424,3245.5805008411407,0.0008692936,100,,361.239828390248,,0.0024460298
1.0,29.088686170578004,45100,1519155,0.0028815027,39.9,0.4189424,3253.3058819770813,0.0009695027,100,,369.18801064857007,,0.0028815027
1.0,26.88594295501709,45200,1523084,0.0021199582,39.29,0.4189424,3260.692659139633,0.0009372757,100,,363.46613002345146,,0.0021199582
1.0,28.307784233093262,45300,1527034,0.0016539722,39.5,0.4189424,3268.37056517601,0.0009627977,100,,365.4220928040157,,0.0016539722
1.0,27.748113050460816,45400,1530954,0.0020824585,39.2,0.4189424,3275.8447649478912,0.0009475945,100,,362.83311322988476,,0.0020824585
1.0,26.17845326423645,45500,1534838,0.004076036,38.84,0.4189424,3282.8545417785645,0.0009594385,100,,359.3693014994092,,0.004076036
1.0,33.593726024627685,45600,1538811,0.0035178245,39.73,0.4189424,3291.2842931747437,0.0009989748,100,,367.7616494394105,,0.0035178245
1.0,31.089612112045288,45700,1542720,0.002852986,39.09,0.4189424,3299.0699467658997,0.0009727063,100,,361.64352686042827,,0.002852986
1.0,31.599941740036012,45800,1546627,0.0016285962,39.07,0.4189424,3306.661390066147,0.00087403884,100,,361.30866026542304,,0.0016285962
1.0,28.78558521270752,45900,1550590,0.002212174,39.63,0.4189424,3314.904816865921,0.0008814404,100,,366.8826298916379,,0.002212174
1.0,26.507328844070436,46000,1554464,0.0032635601,38.74,0.4189424,3322.3823754787445,0.000945983,100,,358.57723864836197,,0.0032635601
1.0,26.571611614227294,46100,1558307,0.003078571,38.43,0.4189424,3329.9809279441833,0.00093735586,100,,355.662245188713,,0.003078571
1.0,29.139097690582275,46200,1562177,0.0032985809,38.7,0.4189424,3337.7760648727417,0.0009851973,100,,358.2015415025084,,0.0032985809
1.0,31.327413511276244,46300,1566032,0.0018883655,38.55,0.4189424,3345.8946185112,0.000755728,100,,356.72856003172325,,0.0018883655
1.0,27.107076444625854,46400,1569886,0.0022873832,38.54,0.4189424,3353.342353820801,0.0009203573,100,,356.6180316087157,,0.0022873832
1.0,27.396722974777223,46500,1573717,0.0030302415,38.31,0.4189424,3360.8444249629974,0.0009824522,100,,354.37080565799084,,0.0030302415
1.0,30.4512588596344,46600,1577738,0.0027097333,40.21,0.4189424,3368.770449399948,0.0008626764,100,,372.28028783956256,,0.0027097333
1.0,29.162261924743653,46700,1581750,0.0027543304,40.12,0.4189424,3376.668379545212,0.00094742724,100,,371.367156112833,,0.0027543304
1.0,28.391298398971557,46800,1585642,0.0019497803,38.92,0.4189424,3384.7733302116394,0.00095158827,100,,359.880139710286,,0.0019497803
1.0,30.41162178993225,46900,1589513,0.0013582227,38.71,0.4189424,3393.0854885578156,0.0009408947,100,,358.13336565939557,,0.0013582227
1.0,29.157303247451782,47000,1593418,0.0030519653,39.05,0.4189424,3400.148598909378,0.0007028572,100,,361.2812320781511,,0.0030519653
1.0,30.09065459251404,47100,1597355,0.001868768,39.37,0.4189424,3407.194568157196,0.00092232175,100,,364.3788190324043,,0.001868768
1.0,30.043726835250855,47200,1601285,0.0022330773,39.3,0.4189424,3415.9843435287476,0.00095756224,100,,363.8565730826613,,0.0022330773
1.0,30.88977470397949,47300,1605199,0.002361999,39.14,0.4189424,3423.370399951935,0.00093630975,100,,362.1891702234256,,0.002361999
1.0,29.17916332244873,47400,1609119,0.003095842,39.2,0.4189424,3430.905195951462,0.0009782767,100,,362.81393130650184,,0.003095842
1.0,26.96699312210083,47500,1613085,0.0028266613,39.66,0.4189424,3438.8426167964935,0.0009224945,100,,367.05652493906354,,0.0028266613
1.0,34.023628063201905,47600,1617112,0.0030219334,40.27,0.4189424,3445.856434583664,0.0009202771,100,,372.75245835269794,,0.0030219334
1.0,29.429389295578,47700,1621050,0.002482918,39.38,0.4189424,3453.2513761520386,0.0009287163,100,,364.48274309050447,,0.002482918
1.0,36.683056859970094,47800,1625147,0.0033442292,40.97,0.4189424,3461.2313663959503,0.00092525437,100,,379.2397717672459,,0.0033442292
1.0,26.742154846191408,47900,1629077,0.0024819362,39.3,0.4189424,3468.052538871765,0.0009173944,100,,363.73260169920945,,0.0024819362
1.0,26.64046856880188,48000,1632962,0.003235737,38.85,0.4189424,3475.636731147766,0.00090903573,100,,359.46984565724335,,0.003235737
1.0,29.407236642837525,48100,1636923,0.003099524,39.61,0.4189424,3483.2630064487457,0.00094858307,100,,366.7925067016923,,0.003099524
1.0,25.545462760925293,48200,1640642,0.002878537,37.19,0.4189424,3491.1768288612366,0.00091701164,100,,344.18095266364173,,0.002878537
1.0,31.384927892684935,48300,1644634,0.002368437,39.92,0.4189424,3499.027399301529,0.0009600517,100,,369.4478593131316,,0.002368437
1.0,26.314800662994386,48400,1648394,0.0024639117,37.6,0.4189424,3505.763769865036,0.00097549683,100,,348.011763121828,,0.0024639117
1.0,30.12467267036438,48500,1652367,0.0027716889,39.73,0.4189424,3513.984810590744,0.0008827005,100,,367.9093537107203,,0.0027716889
1.0,30.22517610549927,48600,1656314,0.0027940955,39.47,0.4189424,3521.267094373703,0.0009341282,100,,365.36261727625947,,0.0027940955
1.0,27.17284549713135,48700,1660257,0.0029996138,39.43,0.4189424,3530.195338010788,0.00081039156,100,,364.78555260517373,,0.0029996138
1.0,27.453092126846315,48800,1664127,0.0019265409,38.7,0.4189424,3538.5723876953125,0.00086689193,100,,358.09710507736514,,0.0019265409
1.0,28.755200300216675,48900,1668033,0.00275496,39.06,0.4189424,3546.416753053665,0.0009231195,100,,361.27563154964,,0.00275496
1.0,30.564378404617308,49000,1671927,0.0031801069,38.94,0.4189424,3553.6238713264465,0.000963445,100,,360.2517531698473,,0.0031801069
1.0,29.08129988670349,49100,1675830,0.0030005926,39.03,0.4189424,3561.505218029022,0.0008600603,100,,361.28696006270854,,0.0030005926
1.0,28.72510043144226,49200,1679773,0.0018233444,39.43,0.4189424,3568.9712722301483,0.000974504,100,,364.8377353019378,,0.0018233444
1.0,36.604119081497196,49300,1683885,0.0025516613,41.12,0.4189424,3576.758115530014,0.0009740649,100,,380.6332417762138,,0.0025516613
1.0,27.667507572174074,49400,1687755,0.0019470921,38.7,0.4189424,3584.8885712623596,0.0009719092,100,,358.0975826595441,,0.0019470921
1.0,26.306314544677733,49500,1691640,0.0028955182,38.85,0.4189424,3592.6373131275177,0.00081581896,100,,359.49598434416083,,0.0028955182
1.0,30.03033763885498,49600,1695564,0.0013099042,39.24,0.4189424,3600.0160439014435,0.00091475714,100,,363.2076394137854,,0.0013099042
1.0,33.31386643409729,49700,1699604,0.0025165468,40.4,0.4189424,3607.3747022151947,0.0008155914,100,,374.0527808390912,,0.0025165468
1.0,30.730197944641112,49800,1703557,0.0024768512,39.53,0.4189424,3614.3273639678955,0.000883349,100,,365.8627413711987,,0.0024768512
1.0,28.3279061126709,49900,1707454,0.0024021252,38.97,0.4189424,3621.3136146068573,0.0008518676,100,,360.6348140722493,,0.0024021252
1.0,26.61797815322876,50000,1711341,0.0022549892,38.87,0.4189424,3628.245102405548,0.0009556241,100,,359.83224664828805,,0.0022549892
