AvgEpLen,VarDiscRet,EpsThisIter,ESSClassic,eRenyi2,BatchSize,ESSRenyi,IterType,VarNormIw,MaxNormIw,VarVanillaIw,J,Bound,MinVanillaIw,MaxVanillaIw,VarRet,AvgDiscRet,VarJ,AvgNormIw,AvgRet,MinNormIw,AvgVanillaIw,VanillaAvgRet
98.94,2586.5220950845974,100,174.65090028804073,1.1573945,200,172.80192284854488,1,3.6467675e-06,0.011682253,0.13335387,-73.213875,-99.92103,0.316842,2.23396,2586.5220950845974,-69.49321280911565,61.2624,0.005,-69.49321280911565,0.0016568911,0.956134,-69.49321280911565
88.48,82.38552551995274,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-60.794487,-68.11832,1.0,1.0,82.38552551995274,-60.794492181390524,9.03115,0.009999998,-60.794492181390524,0.01,1.0,-60.794492181390524
122.91,9454.789296332694,100,188.52015863122247,1.0486608,200,190.7194476539434,1,1.530012e-06,0.0112012355,0.066648655,-74.321335,-99.74281,0.7815664,2.3378367,9454.789296332694,-90.55741433218121,64.79101,0.005,-90.55741433218121,0.003744705,1.043562,-90.55741433218121
113.26,6097.871707515525,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-81.62273,-116.73001,1.0,1.0,6097.871707515525,-81.62272779017687,77.69744,0.009999998,-81.62272779017687,0.01,1.0,-81.62272779017687
112.26,6106.040481277852,100,176.90971092065897,1.1206102,200,178.47418609500062,1,3.2794053e-06,0.007873479,0.13415599,-78.0556,-104.33469,0.14986566,1.5924807,6106.040481277852,-80.79573622033,72.70996,0.005,-80.79573622033,0.0007409598,1.0112941,-80.79573622033
93.54,1397.3679314654996,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-65.24902,-100.30534,1.0,1.0,1397.3679314654996,-65.24902755618095,37.194008,0.009999998,-65.24902755618095,0.01,1.0,-65.24902755618095
108.85,4943.308059924817,100,177.99921320583167,1.1219884,200,178.25495985357293,1,3.105541e-06,0.00843345,0.122303456,-68.94975,-95.24311,0.117707886,1.6736168,4943.308059924817,-77.69061262518167,44.2942,0.005,-77.69061262518167,0.00059313676,0.99224913,-77.69061262518167
114.72,6057.256122494306,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-82.18823,-117.2954,1.0,1.0,6057.256122494306,-82.1882321447134,77.43825,0.009999998,-82.1882321447134,0.01,1.0,-82.1882321447134
136.14,12524.468577974963,100,147.93933246611752,1.3349084,200,149.82301786663592,1,8.841843e-06,0.012850073,0.33119857,-83.04147,-111.7256,0.0035340344,2.487015,12524.468577974963,-101.53193428903818,87.78975,0.005,-101.53193428903818,1.8259881e-05,0.9677046,-101.53193428903818
105.67,5016.759881089613,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-75.63923,-110.74689,1.0,1.0,5016.759881089613,-75.6392258092761,70.47405,0.009999998,-75.6392258092761,0.01,1.0,-75.6392258092761
105.39,3769.362691164303,100,195.7866846973043,1.0207506,200,195.93423879004195,1,5.4069767e-07,0.011230413,0.021618703,-74.59042,-99.67153,0.8974438,2.2456045,3769.362691164303,-74.60275389119982,64.57114,0.005,-74.60275389119982,0.0044881743,0.99978715,-74.60275389119982
118.09,7201.225134219247,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-85.55167,-120.65867,1.0,1.0,7201.225134219247,-85.55167268544436,84.434654,0.009999998,-85.55167268544436,0.01,1.0,-85.55167268544436
99.08,2597.168909120415,100,197.96666886649587,1.0098001,200,198.05900658696794,1,2.5806722e-07,0.0063116183,0.010388835,-77.30542,-102.25116,0.6741598,1.2663616,2597.168909120415,-69.62687114059925,70.018005,0.005,-69.62687114059925,0.0033600507,1.0031989,-69.62687114059925
124.36,9454.566585611856,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-91.51666,-126.624016,1.0,1.0,9454.566585611856,-91.5166599367559,96.7472,0.009999998,-91.5166599367559,0.01,1.0,-91.5166599367559
105.83,3775.9178981394452,100,188.5630322037988,1.059362,200,188.792867621748,1,1.5239564e-06,0.0077212057,0.061301228,-81.91678,-107.4677,0.425255,1.5485792,3775.9178981394452,-75.03419120535254,78.53757,0.005,-75.03419120535254,0.0021203186,1.0028092,-75.03419120535254
112.03,6083.047163629026,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-80.56553,-115.67212,1.0,1.0,6083.047163629026,-80.56553466320038,77.60294,0.009999998,-80.56553466320038,0.01,1.0,-80.56553466320038
129.3,10460.075798040325,100,100.3686267640651,1.9515256,200,102.48392497689301,1,2.4941077e-05,0.019751778,1.0622212,-72.6519,-107.33145,0.002186142,4.0762057,10460.075798040325,-95.09316360771656,51.759705,0.0049999994,-95.09316360771656,1.0593231e-05,1.031858,-95.09316360771656
108.87,4939.007527249533,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-77.30628,-112.41379,1.0,1.0,4939.007527249533,-77.30628746971487,69.925804,0.009999998,-77.30628746971487,0.01,1.0,-77.30628746971487
108.85,4953.668984324453,100,179.6395945966004,1.1115794,200,179.92416621660288,1,2.8477502e-06,0.0073168217,0.112854466,-75.57529,-101.74839,0.12549342,1.4565685,4953.668984324453,-77.61344354212284,65.71497,0.005,-77.61344354212284,0.0006303947,0.99535596,-77.61344354212284
116.91,7240.2258970242165,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-84.995415,-120.103,1.0,1.0,7240.2258970242165,-84.99541597872972,84.663,0.009999998,-84.99541597872972,0.01,1.0,-84.99541597872972
102.92,3817.711744760258,100,181.79444660296915,1.0708781,200,186.76261193562144,1,2.5161742e-06,0.023734199,0.098122485,-77.439995,-103.12952,0.7980226,4.68693,3817.711744760258,-73.25999609991908,69.38406,0.005,-73.25999609991908,0.0040411158,0.9873791,-73.25999609991908
117.16,7218.227816995876,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-84.92013,-120.02768,1.0,1.0,7218.227816995876,-84.92012946113944,84.53428,0.009999998,-84.92012946113944,0.01,1.0,-84.92012946113944
105.19,5009.47334169735,100,195.1066576452529,1.0342994,200,193.3676120277555,1,6.301538e-07,0.00857907,0.024479287,-79.3172,-104.56413,0.8391071,1.6908935,5009.47334169735,-75.4118728543818,74.51471,0.005,-75.4118728543818,0.0042573693,0.9854761,-75.4118728543818
114.44,7265.436374916972,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-82.95711,-118.06471,1.0,1.0,7265.436374916972,-82.95711188450456,84.81027,0.009999998,-82.95711188450456,0.01,1.0,-82.95711188450456
110.9,4917.110379023068,100,187.61571530918295,1.0695965,200,186.98639587554135,1,1.6585105e-06,0.012050311,0.06776036,-79.11217,-104.78632,0.74521774,2.435718,4917.110379023068,-79.04446804136037,70.04761,0.005,-79.04446804136037,0.003686841,1.0106453,-79.04446804136037
98.65,2588.62019558373,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-69.542946,-104.65018,1.0,1.0,2588.62019558373,-69.54294597417116,50.623455,0.009999998,-69.54294597417116,0.01,1.0,-69.54294597417116
98.22,2603.0990700011903,100,174.55799533845706,1.1409117,200,175.29840415411223,1,3.6620902e-06,0.009443586,0.14026459,-66.52148,-93.037445,0.048657876,1.8481891,2603.0990700011903,-68.95580881968141,38.840744,0.005,-68.95580881968141,0.00024862436,0.97854203,-68.95580881968141
103.8,3822.5077282035013,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-73.672424,-108.77965,1.0,1.0,3822.5077282035013,-73.67242731660605,61.516525,0.009999998,-73.67242731660605,0.01,1.0,-73.67242731660605
117.91,7214.18554030859,100,178.39478730679025,1.122127,200,178.23293619816843,1,3.0429414e-06,0.009407399,0.12388688,-76.514496,-102.81146,0.011250649,1.8981715,7214.18554030859,-85.21444037795067,64.86911,0.005,-85.21444037795067,5.5758577e-05,1.0088716,-85.21444037795067
125.89,10548.14592998346,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-93.41532,-128.52226,1.0,1.0,10548.14592998346,-93.41532113656402,102.189354,0.009999998,-93.41532113656402,0.01,1.0,-93.41532113656402
112.65,6115.040703513793,100,176.14381061996636,1.1422616,200,175.09123631481367,1,3.4029117e-06,0.009930101,0.13864993,-84.788574,-111.32051,0.058410477,2.0044174,6115.040703513793,-81.1073048645258,85.46233,0.005,-81.1073048645258,0.00028937185,1.0092633,-81.1073048645258
122.89,9481.41285711725,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-90.166794,-125.27437,1.0,1.0,9481.41285711725,-90.1667915147543,96.88445,0.009999998,-90.1667915147543,0.01,1.0,-90.1667915147543
100.68,2589.107122798672,100,148.21015329665238,1.360313,200,147.02497990339785,1,8.77978e-06,0.013051575,0.3497412,-74.77832,-103.73212,0.04764522,2.6049206,2589.107122798672,-70.29398072198033,64.32751,0.005,-70.29398072198033,0.00023871943,0.99793345,-70.29398072198033
108.8,4954.877558458054,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-78.02447,-113.132126,1.0,1.0,4954.877558458054,-78.02446770757437,70.03805,0.009999998,-78.02446770757437,0.01,1.0,-78.02446770757437
101.66,3811.636480884755,100,162.93198498265582,1.2546127,200,159.41174715571944,1,5.7162288e-06,0.011488942,0.25309405,-70.16313,-97.96934,0.014650401,2.4174986,3811.636480884755,-72.41713816210627,51.949497,0.005,-72.41713816210627,6.96247e-05,1.0520979,-72.41713816210627
119.37,8369.727543241566,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-87.37449,-122.481735,1.0,1.0,8369.727543241566,-87.3744904306531,91.02763,0.009999998,-87.3744904306531,0.01,1.0,-87.3744904306531
112.7,6104.823647905779,100,195.50146708778354,1.0370498,200,192.85477487883077,1,5.7814384e-07,0.009670339,0.022197345,-83.40483,-108.68509,0.8414719,1.8948473,6104.823647905779,-81.33782019376754,81.3385,0.005,-81.33782019376754,0.0042944457,0.97972125,-81.33782019376754
117.18,6021.779450199434,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-84.10194,-119.20929,1.0,1.0,6021.779450199434,-84.10194745838642,77.21115,0.009999998,-84.10194745838642,0.01,1.0,-84.10194745838642
101.48,3822.8540719146254,100,193.82166905236005,1.0275838,200,194.63132126016734,1,8.009139e-07,0.011624434,0.03239756,-77.29114,-102.45583,0.87008953,2.3379493,3822.8540719146254,-71.89131634086371,68.07579,0.005,-71.89131634086371,0.004326141,1.0056186,-71.89131634086371
98.38,2603.2828872496057,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-69.253746,-104.358826,1.0,1.0,2603.2828872496057,-69.25374874055386,50.76662,0.009999998,-69.25374874055386,0.01,1.0,-69.25374874055386
98.34,2618.642063203057,100,195.42971732529034,1.0196785,200,196.14025911411494,1,5.875835e-07,0.011056586,0.02388311,-68.73132,-93.798645,0.6379896,2.229111,2618.642063203057,-69.14716553092003,49.522144,0.005,-69.14716553092003,0.0031644844,1.0080466,-69.14716553092003
99.17,2576.6012628358444,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-69.394806,-104.50133,1.0,1.0,2576.6012628358444,-69.39480337694287,50.505795,0.009999998,-69.39480337694287,0.01,1.0,-69.39480337694287
126.19,10540.902789929092,100,195.2941523277595,1.0350574,200,193.22599410712647,1,6.05434e-07,0.01048585,0.023334134,-80.796745,-106.05303,0.839649,2.058572,10540.902789929092,-93.91790378704667,79.41118,0.005,-93.91790378704667,0.004276962,0.98159516,-93.91790378704667
110.51,6163.0059809033155,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-79.39967,-114.507355,1.0,1.0,6163.0059809033155,-79.39966954737902,78.111305,0.009999998,-79.39966954737902,0.01,1.0,-79.39966954737902
99.76,2576.87559831508,100,171.98419581278202,1.1565626,200,172.92622617102748,1,4.092904e-06,0.007909206,0.1630185,-71.597786,-98.29536,0.07080088,1.5784672,2576.87559831508,-70.13432247146964,50.797993,0.005,-70.13432247146964,0.00035476108,0.99786705,-70.13432247146964
101.57,2590.6600305588204,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-71.307396,-106.41452,1.0,1.0,2590.6600305588204,-71.30740083917975,50.64339,0.009999998,-71.30740083917975,0.01,1.0,-71.30740083917975
114.09,6078.248953406006,100,177.75711499391517,1.0921181,200,183.1303701823017,1,3.143993e-06,0.020380205,0.13021871,-74.03638,-99.97907,0.74552625,4.1476727,6078.248953406006,-82.00210068970918,54.100693,0.0049999994,-82.00210068970918,0.0036632537,1.0175738,-82.00210068970918
103.68,3857.617052105109,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-73.84424,-108.95116,1.0,1.0,3857.617052105109,-73.84423433557153,61.79839,0.009999998,-73.84423433557153,0.01,1.0,-73.84423433557153
105.59,5016.721419370457,100,188.70491807657115,1.0580859,200,189.02056677724366,1,1.5039103e-06,0.00890139,0.06303632,-73.20585,-98.7415,0.5328219,1.8223941,5016.721419370457,-75.38985742405058,59.779297,0.005,-75.38985742405058,0.0026025411,1.023657,-75.38985742405058
120.66,8341.510129602253,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-87.88385,-122.99127,1.0,1.0,8341.510129602253,-87.88385405033827,90.87406,0.009999998,-87.88385405033827,0.01,1.0,-87.88385405033827
120.74,9547.69772395932,100,131.56805951907558,1.4658154,200,136.4428267024372,1,1.3068487e-05,0.013385165,0.48135683,-76.06586,-106.12133,3.75233e-06,2.5688848,9547.69772395932,-89.05290755927562,79.988365,0.005000001,-89.05290755927562,1.9551502e-08,0.9596015,-89.05290755927562
112.56,6102.2333551716365,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-80.7566,-115.86416,1.0,1.0,6102.2333551716365,-80.75659601032734,77.725235,0.009999998,-80.75659601032734,0.01,1.0,-80.75659601032734
120.93,8312.966701522793,100,195.91106325565676,1.0300498,200,194.16536931566992,1,5.2440885e-07,0.0074990243,0.021280423,-83.85189,-109.04694,0.5675095,1.5106362,8312.966701522793,-88.59552807837724,82.290306,0.005,-88.59552807837724,0.002817202,1.0072218,-88.59552807837724
94.99,1369.956106810874,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-65.95949,-101.06671,1.0,1.0,1369.956106810874,-65.95949073582888,36.827385,0.009999998,-65.95949073582888,0.01,1.0,-65.95949073582888
104.6,3788.1679683354346,100,197.06365702988904,1.0166367,200,196.72710442935744,1,3.7438863e-07,0.008625676,0.014954107,-69.50692,-94.537125,0.87306273,1.7238998,3788.1679683354346,-74.02204759955406,47.373466,0.0049999994,-74.02204759955406,0.0043684416,0.9992839,-74.02204759955406
100.24,2601.4708199889064,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-70.21935,-105.326546,1.0,1.0,2601.4708199889064,-70.219356944561,50.748947,0.009999998,-70.219356944561,0.01,1.0,-70.219356944561
114.31,6080.3998755707435,100,189.39187883951863,1.0531809,200,189.90089331616772,1,1.4073253e-06,0.006375581,0.05652184,-74.70389,-100.180084,0.18066218,1.2777052,6080.3998755707435,-82.76544606149197,61.075687,0.005,-82.76544606149197,0.00090148055,1.0020304,-82.76544606149197
111.4,6147.739393952231,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-80.19628,-115.30347,1.0,1.0,6147.739393952231,-80.1962861701846,78.014496,0.009999998,-80.1962861701846,0.01,1.0,-80.1962861701846
104.33,3789.430712915841,100,175.7329931094682,1.1307738,200,176.8700363012721,1,3.4696025e-06,0.014137421,0.13597664,-73.45338,-99.85127,0.092828214,2.7987394,3789.430712915841,-74.19538674846291,57.958004,0.005,-74.19538674846291,0.00046890808,0.98983383,-74.19538674846291
98.66,2577.3295150705194,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-69.16147,-104.268456,1.0,1.0,2577.3295150705194,-69.16146931514145,50.51293,0.009999998,-69.16146931514145,0.01,1.0,-69.16146931514145
102.14,3814.0453050823344,100,193.6577507539102,1.0394627,200,192.40709914222424,1,8.228605e-07,0.009300902,0.03359983,-69.67402,-94.983826,0.6129152,1.8794489,3814.0453050823344,-72.49215750426055,50.72249,0.005,-72.49215750426055,0.0030331574,1.0103585,-72.49215750426055
101.81,2546.904788270785,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-71.21019,-106.31754,1.0,1.0,2546.904788270785,-71.21018952473997,50.2139,0.009999998,-71.21018952473997,0.01,1.0,-71.21018952473997
117.47,7231.403292199315,100,185.87928946213785,1.0724628,200,186.4866553214761,1,1.9087213e-06,0.009719275,0.075068854,-75.005066,-100.713585,0.30811143,1.9274917,7231.403292199315,-84.83865834474564,61.7341,0.005,-84.83865834474564,0.0015536356,0.99158204,-84.83865834474564
99.49,2604.1794434965836,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-69.83591,-104.94295,1.0,1.0,2604.1794434965836,-69.83591306671501,50.775364,0.009999998,-69.83591306671501,0.01,1.0,-69.83591306671501
112.71,6094.714059816833,100,182.75487095467724,1.0508233,200,190.32695042340026,1,2.3709047e-06,0.012848136,0.106554404,-74.27992,-99.72749,0.8216963,2.7237597,6094.714059816833,-81.19749585434795,61.117916,0.005,-81.19749585434795,0.00387599,1.0599824,-81.19749585434795
114.78,7271.26561340021,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-83.266525,-118.37408,1.0,1.0,7271.26561340021,-83.26652429133654,84.844284,0.009999998,-83.26652429133654,0.01,1.0,-83.26652429133654
107.77,4969.175438222855,100,158.63933667622382,1.2463223,200,160.47213801669628,1,6.5507916e-06,0.011014407,0.25685233,-75.395676,-103.10978,0.010107316,2.1810017,4969.175438222855,-76.66151697158813,69.538185,0.005,-76.66151697158813,5.104356e-05,0.99006766,-76.66151697158813
116.64,7243.562510989654,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-84.44952,-119.557205,1.0,1.0,7243.562510989654,-84.44951672643423,84.68251,0.009999998,-84.44951672643423,0.01,1.0,-84.44951672643423
117.06,7232.517441242537,100,173.8478846673473,1.1453925,200,174.61262712904298,1,3.7796738e-06,0.016311333,0.15154795,-81.163246,-107.73158,0.6103895,3.266159,7232.517441242537,-85.16471167489887,74.20606,0.005,-85.16471167489887,0.0030483103,1.0011932,-85.16471167489887
108.27,4943.958089746686,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-77.50958,-112.61714,1.0,1.0,4943.958089746686,-77.50958919465542,69.96083,0.009999998,-77.50958919465542,0.01,1.0,-77.50958919465542
106.94,4982.658159941965,100,183.26953548362886,1.0919217,200,183.16331872332543,1,2.2936892e-06,0.007918831,0.08824923,-74.80316,-100.74384,0.20647898,1.5532782,4982.658159941965,-76.52415792807936,59.763557,0.005,-76.52415792807936,0.001052659,0.98074967,-76.52415792807936
110.96,6142.25795524913,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-79.82329,-114.9308,1.0,1.0,6142.25795524913,-79.82328192964196,77.979706,0.009999998,-79.82328192964196,0.01,1.0,-79.82328192964196
99.14,2573.3528576374338,100,194.01460293063602,1.0249956,200,195.12279540364207,1,7.751315e-07,0.0099371215,0.031358097,-74.09403,-99.227165,0.61540097,1.9987006,2573.3528576374338,-69.66035694807768,63.73395,0.005,-69.66035694807768,0.003059645,1.0056739,-69.66035694807768
122.34,9488.85012653197,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-89.78376,-124.8914,1.0,1.0,9488.85012653197,-89.78375917851925,96.92245,0.009999998,-89.78375917851925,0.01,1.0,-89.78375917851925
110.2,4948.871092896759,100,123.9311454646868,1.4964638,200,133.64840716920435,1,1.5422096e-05,0.014853925,0.5334082,-74.47271,-104.84096,1.4238335e-05,2.7624817,4948.871092896759,-78.65623321309685,63.955265,0.005,-78.65623321309685,7.655984e-08,0.92988276,-78.65623321309685
101.61,3836.7299643694296,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-71.84425,-106.951485,1.0,1.0,3836.7299643694296,-71.84425622031092,61.63086,0.009999998,-71.84425622031092,0.01,1.0,-71.84425622031092
117.63,7200.043633791084,100,175.08153300535687,1.1143496,200,179.47688889050542,1,3.5760006e-06,0.008598394,0.13401905,-74.97159,-101.17732,0.08035919,1.6645691,7200.043633791084,-85.31346645548939,67.63747,0.005,-85.31346645548939,0.00041509842,0.9679535,-85.31346645548939
102.49,3810.308392847836,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-72.582985,-107.690475,1.0,1.0,3810.308392847836,-72.58298864021897,61.418285,0.009999998,-72.58298864021897,0.01,1.0,-72.58298864021897
98.77,2604.8033506407114,100,153.01510721569275,1.3183697,200,151.70251029745407,1,7.71509e-06,0.009388219,0.3089108,-64.23511,-92.738945,0.01183448,1.878578,2604.8033506407114,-69.41584074288606,21.661804,0.005,-69.41584074288606,5.914297e-05,1.0004976,-69.41584074288606
120.23,8362.808233919506,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-87.75923,-122.866455,1.0,1.0,8362.808233919506,-87.7592295435071,90.99,0.009999998,-87.7592295435071,0.01,1.0,-87.7592295435071
128.17,10477.8714707873,100,173.32421924382567,1.1187172,200,178.7761921811331,1,3.867006e-06,0.016770678,0.15697397,-87.920616,-114.17766,0.5232113,3.3789132,10477.8714707873,-94.72962330028415,89.85749,0.005,-94.72962330028415,0.002596873,1.0073872,-94.72962330028415
129.46,10431.679742713683,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-95.54594,-130.65356,1.0,1.0,10431.679742713683,-95.54594396799803,101.623634,0.009999998,-95.54594396799803,0.01,1.0,-95.54594396799803
104.73,3782.1573424335543,100,199.79692864630468,1.0011756,200,199.76514769952146,1,2.5538327e-08,0.005819509,0.001016517,-84.94465,-109.78407,0.9119512,1.1610408,3782.1573424335543,-74.4041005192697,84.4546,0.005,-74.4041005192697,0.0045709917,0.9975419,-74.4041005192697
117.12,8423.311978009853,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-85.61165,-120.71931,1.0,1.0,8423.311978009853,-85.61165187865495,91.31855,0.009999998,-85.61165187865495,0.01,1.0,-85.61165187865495
112.62,6128.439308083951,100,196.70573638842347,1.0283014,200,194.49551281895225,1,4.207856e-07,0.00828171,0.016034195,-82.46004,-107.63374,0.87030774,1.6166394,6128.439308083951,-80.85045979276299,82.29006,0.005,-80.85045979276299,0.004458407,0.97603,-80.85045979276299
103.3,3808.155462604415,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-73.37061,-108.47774,1.0,1.0,3808.155462604415,-73.37061668604612,61.40093,0.009999998,-73.37061668604612,0.01,1.0,-73.37061668604612
110.96,6135.986383363356,100,175.4675580530837,1.1244589,200,177.86332465602172,1,3.512858e-06,0.011219194,0.14368565,-72.30271,-98.62672,0.027031148,2.2690187,6135.986383363356,-79.67472223103046,58.022038,0.005,-79.67472223103046,0.00013365588,1.0112218,-79.67472223103046
97.14,2601.7416464931953,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-68.36943,-103.4766,1.0,1.0,2601.7416464931953,-68.3694262264669,50.75159,0.009999998,-68.3694262264669,0.01,1.0,-68.3694262264669
115.1,6054.116445199234,100,136.13502726910895,1.4010302,200,142.752099454993,1,1.1787179e-05,0.010326414,0.4202952,-65.83424,-95.21805,0.00018076738,1.9499426,6054.116445199234,-82.75470538452268,27.710182,0.005,-82.75470538452268,9.572993e-07,0.94415283,-82.75470538452268
102.65,3802.1645729262445,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-72.82437,-107.932045,1.0,1.0,3802.1645729262445,-72.82437376871705,61.352615,0.009999998,-72.82437376871705,0.01,1.0,-72.82437376871705
115.55,7270.542509011094,100,192.91987534985205,1.0290549,200,194.3530941443674,1,9.221084e-07,0.011442958,0.03696487,-77.672844,-102.855774,0.6602156,2.2910888,7270.542509011094,-84.10994967490434,70.2711,0.005,-84.10994967490434,0.00329748,1.0010911,-84.10994967490434
109.42,4944.946000736593,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-78.02254,-113.12605,1.0,1.0,4944.946000736593,-78.02254298076033,69.96783,0.009999998,-78.02254298076033,0.01,1.0,-78.02254298076033
99.41,2579.2105917690787,100,192.48963373028633,1.0374621,200,192.7781237048084,1,9.80329e-07,0.009371469,0.038508076,-72.79274,-98.07731,0.400981,1.8573667,2579.2105917690787,-69.93117753982544,57.85526,0.005,-69.93117753982544,0.0020231768,0.9909689,-69.93117753982544
113.55,7288.267835563184,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-82.08213,-117.189674,1.0,1.0,7288.267835563184,-82.08212992340326,84.94342,0.009999998,-82.08212992340326,0.01,1.0,-82.08212992340326
97.98,2600.892070159552,100,178.32345533718694,1.0896177,200,183.5506110470729,1,3.0542062e-06,0.015468788,0.13028938,-72.99698,-98.91026,0.7772011,3.194932,2600.892070159552,-69.06607094511389,60.63238,0.005,-69.06607094511389,0.003762947,1.0327027,-69.06607094511389
111.53,6130.840730940159,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-80.828,-115.93552,1.0,1.0,6130.840730940159,-80.82800508841872,77.9072,0.009999998,-80.82800508841872,0.01,1.0,-80.82800508841872
105.32,5002.329244468356,100,193.35904349641513,1.0330706,200,193.59761754640883,1,8.629451e-07,0.007997414,0.033182316,-76.580475,-101.812416,0.32487795,1.5682356,5002.329244468356,-75.477082670331,70.86496,0.005,-75.477082670331,0.0016567557,0.9804642,-75.477082670331
106.08,3784.6599368539028,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-74.93389,-110.04092,1.0,1.0,3784.6599368539028,-74.93389169111848,61.21122,0.009999998,-74.93389169111848,0.01,1.0,-74.93389169111848
102.01,3804.7231168066423,100,196.4726619243622,1.0217636,200,195.74000014467097,1,4.5108678e-07,0.00871582,0.01792644,-72.9382,-98.03151,0.88107824,1.7375016,3804.7231168066423,-72.1674928368628,57.21496,0.005,-72.1674928368628,0.0044197477,0.9967517,-72.1674928368628
123.32,9464.049595594792,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-90.624695,-125.73192,1.0,1.0,9464.049595594792,-90.62469538837671,96.79571,0.009999998,-90.62469538837671,0.01,1.0,-90.62469538837671
96.85,2599.484254269063,100,150.1545915527193,1.2592864,200,158.82010591026216,1,8.340722e-06,0.020253278,0.3437544,-75.62517,-103.48277,0.23390642,4.1116643,2599.484254269063,-68.18418980106712,68.95675,0.005,-68.18418980106712,0.0011521786,1.0150614,-68.18418980106712
100.74,3811.445304003877,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-71.35903,-106.45851,1.0,1.0,3811.445304003877,-71.35902829170227,61.42744,0.009999998,-71.35902829170227,0.01,1.0,-71.35902829170227
123.74,9446.098320198118,100,169.6593165504514,1.1704527,200,170.8740537857786,1,4.493289e-06,0.0072123758,0.1811285,-74.06427,-100.92164,0.0030099037,1.44807,9446.098320198118,-90.95851567834616,70.39117,0.005,-90.95851567834616,1.4991371e-05,1.0038787,-90.95851567834616
114.74,7284.649988869461,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-83.495026,-118.602486,1.0,1.0,7284.649988869461,-83.4950316670537,84.92233,0.009999998,-83.4950316670537,0.01,1.0,-83.4950316670537
109.31,4948.903356612721,100,180.33443147785928,1.1082554,200,180.46381949762926,1,2.739966e-06,0.010549207,0.10974375,-78.08963,-104.22356,0.031161746,2.1112378,4948.903356612721,-78.24304447203875,69.99163,0.005,-78.24304447203875,0.00015570568,1.0006617,-78.24304447203875
97.24,1358.4238368960632,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-67.83467,-102.93193,1.0,1.0,1358.4238368960632,-67.83466821148991,36.67206,0.009999998,-67.83466821148991,0.01,1.0,-67.83466821148991
