MinVanillaIw,MaxVanillaIw,MaxNormIw,BatchSize,AvgDiscRet,IterType,AvgNormIw,ESSClassic,ESSRenyi,eRenyi2,VarDiscRet,AvgEpLen,AvgVanillaIw,AvgRet,Bound,VarJ,J,VarNormIw,Delta,VanillaAvgRet,VarVanillaIw,VarRet,EpsThisIter,MinNormIw
,6.94792e+29,0.0833333,500,4.1373679664,1,0.002,,6.31097461724e-07,7.92271e+08,971.358386739,34.66,1.6675e+28,4.1373679664,86.5209,4.92475e-05,86.5209,0.000162993,1.0,4.1373679664,inf,971.358386739,100,
1.0,1.0,0.01,500,31.0330212791,2,0.01,100.0,500.0,1.0,524.997738553,46.08,1.0,31.0330212791,31.033,22.798,31.033,3.50449e-18,1.0,31.0330212791,,524.997738553,100,0.01
1.0,1.0,0.005,500,20.7458677077,2,0.005,200.000000102,500.0,1.0,1186.18702806,80.92,1.0,20.7458677077,25.8894,29.5549,25.8894,2.1793e-19,1.0,20.7458677077,,1186.18702806,100,0.005
1.0,1.0,0.00333333,500,25.031576429,2,0.00333333,299.999969474,500.0,1.0,458.47124334,38.38,1.0,25.031576429,25.6035,27.0885,25.6035,5.43914e-20,1.0,25.031576429,,458.47124334,100,0.00333333
1.0,1.0,0.0025,500,25.5828649809,2,0.0025,400.0,500.0,1.0,914.462163811,34.46,1.0,25.5828649809,25.5983,27.8688,25.5983,5.4346e-20,1.0,25.5828649809,,914.462163811,100,0.0025
3.66762e-36,9.81374e+32,0.0833333,500,0.00109677710447,1,0.002,,1.57353029497e-20,3.17757e+22,286.794318212,31.24,2.3553e+31,0.00109677710447,91.1141,9.86035e-05,91.1141,0.000162993,1.0,0.00109677710447,inf,286.794318212,100,
1.0,1.0,0.01,500,46.4935157818,2,0.01,100.0,500.0,1.0,1857.7954927,44.5,1.0,46.4935157818,46.4935,42.8861,46.4935,3.50449e-18,1.0,46.4935157818,,1857.7954927,100,0.01
1.0,1.0,0.005,500,27.1351132002,2,0.005,200.000000102,500.0,1.0,322.361128996,31.96,1.0,27.1351132002,36.8143,34.2471,36.8143,2.1793e-19,1.0,27.1351132002,,322.361128996,100,0.005
1.0,1.0,0.00333333,500,29.4162825262,2,0.00333333,299.999969474,500.0,1.0,2941.52019495,38.36,1.0,29.4162825262,34.3483,42.0092,34.3483,5.43914e-20,1.0,29.4162825262,,2941.52019495,100,0.00333333
1.0,1.0,0.0025,500,30.6472463315,2,0.0025,400.0,500.0,1.0,1876.10409534,45.42,1.0,30.6472463315,33.423,42.3141,33.423,5.4346e-20,1.0,30.6472463315,,1876.10409534,100,0.0025
1.30681e-23,9.39294e+28,0.0833332,500,28.1954094532,1,0.002,,4.84957021169e-05,1.03102e+07,2520.78251531,50.34,2.25431e+27,28.1954094532,169.063,9.87618e-05,169.063,0.000162992,1.0,28.1954094532,inf,2520.78251531,100,
1.0,1.0,0.01,500,21.9611884705,2,0.01,100.0,500.0,1.0,788.903333444,49.44,1.0,21.9611884705,21.9612,27.9466,21.9612,3.50449e-18,1.0,21.9611884705,,788.903333444,100,0.01
1.0,1.0,0.005,500,20.0320054234,2,0.005,200.000000102,500.0,1.0,1002.75490314,42.12,1.0,20.0320054234,20.9966,29.796,20.9966,2.1793e-19,1.0,20.0320054234,,1002.75490314,100,0.005
1.0,1.0,0.00333333,500,23.1385790647,2,0.00333333,299.999969474,500.0,1.0,1451.05514107,37.76,1.0,23.1385790647,21.7106,32.7374,21.7106,5.43914e-20,1.0,23.1385790647,,1451.05514107,100,0.00333333
1.0,1.0,0.0025,500,27.0355877126,2,0.0025,400.0,500.0,1.0,580.430821013,37.32,1.0,27.0355877126,23.0418,30.867,23.0418,5.4346e-20,1.0,27.0355877126,,580.430821013,100,0.0025
,2.90998e+32,0.0833333,500,7.09518178436,1,0.002,,1.26905408566e-09,3.93994e+11,956.267943976,37.2,6.98396e+30,7.09518178436,102.509,4.92475e-05,102.509,0.000162993,1.0,7.09518178436,inf,956.267943976,100,
1.0,1.0,0.01,500,1.37012800257,2,0.01,100.0,500.0,1.0,242.454456164,40.52,1.0,1.37012800257,1.37013,15.4929,1.37013,3.50449e-18,1.0,1.37012800257,,242.454456164,100,0.01
1.0,1.0,0.005,500,20.5871186287,2,0.005,200.000000102,500.0,1.0,907.131513666,55.38,1.0,20.5871186287,10.9786,25.7171,10.9786,2.1793e-19,1.0,20.5871186287,,907.131513666,100,0.005
1.0,1.0,0.00333333,500,28.406053119,2,0.00333333,299.999969474,500.0,1.0,170.659287016,48.12,1.0,28.406053119,16.7878,23.7639,16.7878,5.43914e-20,1.0,28.406053119,,170.659287016,100,0.00333333
1.0,1.0,0.0025,500,34.158005592,2,0.0025,400.0,500.0,1.0,1356.89155169,38.04,1.0,34.158005592,21.1303,28.5648,21.1303,5.4346e-20,1.0,34.158005592,,1356.89155169,100,0.0025
0.00144431,2.79512e+11,0.0833333,500,34.8448037132,1,0.002,12.000001206,270.689271175,1.84714,8885.79676207,55.92,6.70829e+09,34.8448037132,286.35,0.000202618,286.35,0.000162993,1.0,34.8448037132,1.83372e+21,8885.79676207,100,4.30605e-16
1.0,1.0,0.01,500,21.3636814417,2,0.01,100.0,500.0,1.0,1073.23179921,42.68,1.0,21.3636814417,21.3637,32.596,21.3637,3.50449e-18,1.0,21.3636814417,,1073.23179921,100,0.01
1.0,1.0,0.005,500,26.274429398,2,0.005,200.000000102,500.0,1.0,545.212345249,42.3,1.0,26.274429398,23.8191,28.4105,23.8191,2.1793e-19,1.0,26.274429398,,545.212345249,100,0.005
1.0,1.0,0.00333333,500,21.6750861444,2,0.00333333,299.999969474,500.0,1.0,1255.2107,49.64,1.0,21.6750861444,23.1044,30.8763,23.1044,5.43914e-20,1.0,21.6750861444,,1255.2107,100,0.00333333
1.0,1.0,0.0025,500,13.818218405,2,0.0025,400.0,500.0,1.0,528.568780864,46.82,1.0,13.818218405,20.7829,29.3598,20.7829,5.4346e-20,1.0,13.818218405,,528.568780864,100,0.0025
1.4281e-11,4.69236e+15,0.1,500,0.641825097084,1,0.002,9.99999823674,82.4859502822,6.06164,1312.8345034,46.24,9.38473e+13,0.641825097084,102.249,7.94515e-09,102.249,0.000196393,1.0,0.641825097084,4.32423e+29,1312.8345034,100,3.04345e-28
1.0,1.0,0.01,500,20.2505050833,2,0.01,100.0,500.0,1.0,454.21221555,40.6,1.0,20.2505050833,20.2505,21.2054,20.2505,3.50449e-18,1.0,20.2505050833,,454.21221555,100,0.01
1.0,1.0,0.005,500,17.6057638584,2,0.005,200.000000102,500.0,1.0,455.309378975,40.76,1.0,17.6057638584,18.9281,21.2594,18.9281,2.1793e-19,1.0,17.6057638584,,455.309378975,100,0.005
1.0,1.0,0.00333333,500,22.9195788185,2,0.00333333,299.999969474,500.0,1.0,428.715409816,40.84,1.0,22.9195788185,20.2586,21.1264,20.2586,5.43914e-20,1.0,22.9195788185,,428.715409816,100,0.00333333
1.0,1.0,0.0025,500,12.7053211324,2,0.0025,400.0,500.0,1.0,837.584508473,37.6,1.0,12.7053211324,18.3703,23.5105,18.3703,5.4346e-20,1.0,12.7053211324,,837.584508473,100,0.0025
7.61851e-33,1.27605e+34,0.0833333,500,16.6858957748,1,0.002,,9.96681211036e-06,5.01665e+07,1901.50479693,51.98,3.06252e+32,16.6858957748,118.077,5.72407e-15,118.077,0.000162993,1.0,16.6858957748,inf,1901.50479693,100,
1.0,1.0,0.01,500,20.1172744763,2,0.01,100.0,500.0,1.0,749.040712753,29.0,1.0,20.1172744763,20.1173,27.2314,20.1173,3.50449e-18,1.0,20.1172744763,,749.040712753,100,0.01
1.0,1.0,0.005,500,39.5654164064,2,0.005,200.000000102,500.0,1.0,1669.09526943,39.82,1.0,39.5654164064,29.8413,35.9379,29.8413,2.1793e-19,1.0,39.5654164064,,1669.09526943,100,0.005
1.0,1.0,0.00333333,500,17.5192484269,2,0.00333333,299.999969474,500.0,1.0,517.345722109,32.42,1.0,17.5192484269,25.734,32.6418,25.734,5.43914e-20,1.0,17.5192484269,,517.345722109,100,0.00333333
1.0,1.0,0.0025,500,26.8664946715,2,0.0025,400.0,500.0,1.0,2158.0675284,56.54,1.0,26.8664946715,26.0171,36.5168,26.0171,5.4346e-20,1.0,26.8664946715,,2158.0675284,100,0.0025
7.14928e-21,4.51771e+20,0.0833333,500,25.8808518192,1,0.002,,1.98414800892,251.997,316.567686878,38.16,1.08425e+19,25.8808518192,127.965,4.10804e-09,127.965,0.000162993,1.0,25.8808518192,inf,316.567686878,100,1.31862e-42
1.0,1.0,0.01,500,8.42888793782,2,0.01,100.0,500.0,1.0,221.35831304,27.56,1.0,8.42888793782,8.42889,14.8035,8.42889,3.50449e-18,1.0,8.42888793782,,221.35831304,100,0.01
1.0,1.0,0.005,500,17.9186195848,2,0.005,200.000000102,500.0,1.0,157.008863797,40.98,1.0,17.9186195848,13.1738,14.4847,13.1738,2.1793e-19,1.0,17.9186195848,,157.008863797,100,0.005
1.0,1.0,0.00333333,500,15.4004891181,2,0.00333333,299.999969474,500.0,1.0,120.197128622,31.9,1.0,15.4004891181,13.916,13.4401,13.916,5.43914e-20,1.0,15.4004891181,,120.197128622,100,0.00333333
1.0,1.0,0.0025,500,22.9369072356,2,0.0025,400.0,500.0,1.0,781.4255637,37.74,1.0,22.9369072356,16.1712,18.551,16.1712,5.4346e-20,1.0,22.9369072356,,781.4255637,100,0.0025
1.11411e-30,1.54944e+37,0.083333,500,19.502452454,1,0.002,,1.66183640117e-09,3.00872e+11,353.71999147,35.58,3.71868e+35,19.502452454,73.7131,0.000450264,73.7131,0.000162991,1.0,19.502452454,inf,353.71999147,100,
1.0,1.0,0.01,500,17.2133343501,2,0.01,100.0,500.0,1.0,695.067528612,37.76,1.0,17.2133343501,17.2133,26.232,17.2133,3.50449e-18,1.0,17.2133343501,,695.067528612,100,0.01
1.0,1.0,0.005,500,23.16097317,2,0.005,200.000000102,500.0,1.0,502.088531831,39.38,1.0,23.16097317,20.1872,24.5242,20.1872,2.1793e-19,1.0,23.16097317,,502.088531831,100,0.005
1.0,1.0,0.00333333,500,22.120853498,2,0.00333333,299.999969474,500.0,1.0,717.510517368,37.62,1.0,22.120853498,20.8317,25.2699,20.8317,5.43914e-20,1.0,22.120853498,,717.510517368,100,0.00333333
1.0,1.0,0.0025,500,25.0691335166,2,0.0025,400.0,500.0,1.0,928.109894885,40.22,1.0,25.0691335166,21.8911,26.6833,21.8911,5.4346e-20,1.0,25.0691335166,,928.109894885,100,0.0025
3.58232e-26,1.19926e+36,0.0833333,500,7.59834030007,1,0.002,,3.37879917585e-08,1.47982e+10,249.59009663,37.3,2.87822e+34,7.59834030007,100.624,4.92475e-05,100.624,0.000162993,1.0,7.59834030007,inf,249.59009663,100,
1.0,1.0,0.01,500,26.8322045198,2,0.01,100.0,500.0,1.0,792.958081342,37.52,1.0,26.8322045198,26.8322,28.0184,26.8322,3.50449e-18,1.0,26.8322045198,,792.958081342,100,0.01
1.0,1.0,0.005,500,18.2785552875,2,0.005,200.000000102,500.0,1.0,156.16125476,33.96,1.0,18.2785552875,22.5554,22.0931,22.5554,2.1793e-19,1.0,18.2785552875,,156.16125476,100,0.005
1.0,1.0,0.00333333,500,30.3184179848,2,0.00333333,299.999969474,500.0,1.0,1067.24891239,47.8,1.0,30.3184179848,25.1431,26.2866,25.1431,5.43914e-20,1.0,30.3184179848,,1067.24891239,100,0.00333333
1.0,1.0,0.0025,500,44.9515944693,2,0.0025,400.0,500.0,1.0,2030.73799622,56.68,1.0,44.9515944693,30.0952,33.082,30.0952,5.4346e-20,1.0,44.9515944693,,2030.73799622,100,0.0025
2.63963e-20,2.55865e+29,0.0816672,500,37.5918998033,1,0.002,,,inf,1846.49980397,39.5,6.26604e+27,37.5918998033,134.104,0.94414,134.104,0.000156448,1.0,37.5918998033,inf,1846.49980397,100,
1.0,1.0,0.01,500,27.2042472121,2,0.01,100.0,500.0,1.0,3791.05641446,66.76,1.0,27.2042472121,27.2042,61.2629,27.2042,3.50449e-18,1.0,27.2042472121,,3791.05641446,100,0.01
1.0,1.0,0.005,500,20.0032833226,2,0.005,200.000000102,500.0,1.0,180.406616518,29.86,1.0,20.0032833226,23.6038,44.4841,23.6038,2.1793e-19,1.0,20.0032833226,,180.406616518,100,0.005
1.0,1.0,0.00333333,500,17.285659815,2,0.00333333,299.999969474,500.0,1.0,226.162143959,30.72,1.0,17.285659815,21.4977,37.453,21.4977,5.43914e-20,1.0,17.285659815,,226.162143959,100,0.00333333
1.0,1.0,0.0025,500,22.8163493577,2,0.0025,400.0,500.0,1.0,157.914548429,35.04,1.0,22.8163493577,21.8274,33.0372,21.8274,5.4346e-20,1.0,22.8163493577,,157.914548429,100,0.0025
,1.24349e+33,0.0833333,500,18.5750363471,1,0.002,,,inf,559.644657558,39.18,2.98438e+31,18.5750363471,95.1648,,95.1648,0.000162993,1.0,18.5750363471,inf,559.644657558,100,
1.0,1.0,0.01,500,23.2581961956,2,0.01,100.0,500.0,1.0,306.004068898,42.02,1.0,23.2581961956,23.2582,17.4053,23.2582,3.50449e-18,1.0,23.2581961956,,306.004068898,100,0.01
1.0,1.0,0.005,500,13.7682600959,2,0.005,200.000000102,500.0,1.0,205.434702708,31.98,1.0,13.7682600959,18.5132,16.6035,18.5132,2.1793e-19,1.0,13.7682600959,,205.434702708,100,0.005
1.0,1.0,0.00333333,500,41.179117124,2,0.00333333,299.999969474,500.0,1.0,844.465201343,38.32,1.0,41.179117124,26.0685,24.013,26.0685,5.43914e-20,1.0,41.179117124,,844.465201343,100,0.00333333
1.0,1.0,0.0025,500,7.67192349241,2,0.0025,400.0,500.0,1.0,1219.51976801,60.9,1.0,7.67192349241,21.4694,28.2446,21.4694,5.4346e-20,1.0,7.67192349241,,1219.51976801,100,0.0025
,1.25954e+31,0.1,500,24.8266337848,1,0.002,,3.77441095758e-07,1.32471e+09,500.43904625,39.62,2.51908e+29,24.8266337848,106.256,0.000107896,106.256,0.000196393,1.0,24.8266337848,inf,500.43904625,100,
1.0,1.0,0.01,500,15.701835491,2,0.01,100.0,500.0,1.0,107.902836212,30.3,1.0,15.701835491,15.7018,10.3356,15.7018,3.50449e-18,1.0,15.701835491,,107.902836212,100,0.01
1.0,1.0,0.005,500,23.951808673,2,0.005,200.000000102,500.0,1.0,759.438650592,42.24,1.0,23.951808673,19.8268,21.127,19.8268,2.1793e-19,1.0,23.951808673,,759.438650592,100,0.005
1.0,1.0,0.00333333,500,19.8506348337,2,0.00333333,299.999969474,500.0,1.0,189.906725053,33.14,1.0,19.8506348337,19.8348,18.9799,19.8348,5.43914e-20,1.0,19.8506348337,,189.906725053,100,0.00333333
1.0,1.0,0.0025,500,11.3233335192,2,0.0025,400.0,500.0,1.0,756.822664266,43.34,1.0,11.3233335192,17.7069,21.7042,17.7069,5.4346e-20,1.0,11.3233335192,,756.822664266,100,0.0025
,7.24709e+32,0.0833333,500,20.8184643944,1,0.002,,1.76512394365e-19,2.83266e+21,4035.00330822,54.48,1.7393e+31,20.8184643944,92.8096,4.92475e-05,92.8096,0.000162993,1.0,20.8184643944,inf,4035.00330822,100,
1.0,1.0,0.01,500,35.0696066322,2,0.01,100.0,500.0,1.0,513.082560776,41.16,1.0,35.0696066322,35.0696,22.5378,35.0696,3.50449e-18,1.0,35.0696066322,,513.082560776,100,0.01
1.0,1.0,0.005,500,27.4467428,2,0.005,200.000000102,500.0,1.0,446.962725959,42.88,1.0,27.4467428,31.2582,22.1303,31.2582,2.1793e-19,1.0,27.4467428,,446.962725959,100,0.005
1.0,1.0,0.00333333,500,33.3752840744,2,0.00333333,299.999969474,500.0,1.0,964.29612531,36.78,1.0,33.3752840744,31.9639,25.4109,31.9639,5.43914e-20,1.0,33.3752840744,,964.29612531,100,0.00333333
1.0,1.0,0.0025,500,11.0584688265,2,0.0025,400.0,500.0,1.0,712.876270027,37.76,1.0,11.0584688265,26.7375,27.2519,26.7375,5.4346e-20,1.0,11.0584688265,,712.876270027,100,0.0025
1.04827e-22,1.84778e+24,0.1,500,14.0887426057,1,0.002,,0.0638053696954,7836.33,451.827693495,31.36,3.69556e+22,14.0887426057,118.152,5.3948e-05,118.152,0.000196393,1.0,14.0887426057,inf,451.827693495,100,
1.0,1.0,0.01,500,34.9031392371,2,0.01,100.0,500.0,1.0,3876.28996586,35.26,1.0,34.9031392371,34.9031,61.9478,34.9031,3.50449e-18,1.0,34.9031392371,,3876.28996586,100,0.01
1.0,1.0,0.005,500,35.0682164285,2,0.005,200.000000102,500.0,1.0,1307.9951423,44.16,1.0,35.0682164285,34.9857,50.6579,34.9857,2.1793e-19,1.0,35.0682164285,,1307.9951423,100,0.005
1.0,1.0,0.00333333,500,26.3488501396,2,0.00333333,299.999969474,500.0,1.0,1369.83604203,33.6,1.0,26.3488501396,32.1067,46.6845,32.1067,5.43914e-20,1.0,26.3488501396,,1369.83604203,100,0.00333333
1.0,1.0,0.0025,500,15.8109504102,2,0.0025,400.0,500.0,1.0,223.535289083,35.26,1.0,15.8109504102,28.0328,41.7097,28.0328,5.4346e-20,1.0,15.8109504102,,223.535289083,100,0.0025
3.34935e-16,2.25961e+19,0.0833333,500,3.9992566669,1,0.002,,19.315522955,25.8859,1505.95932833,54.46,5.42306e+17,3.9992566669,193.674,9.85241e-05,193.674,0.000162993,1.0,3.9992566669,inf,1505.95932833,100,1.23523e-36
1.0,1.0,0.01,500,38.1627848542,2,0.01,100.0,500.0,1.0,660.863543482,54.12,1.0,38.1627848542,38.1628,25.5784,38.1628,3.50449e-18,1.0,38.1627848542,,660.863543482,100,0.01
1.0,1.0,0.005,500,18.9101340971,2,0.005,200.000000102,500.0,1.0,468.506112512,44.62,1.0,18.9101340971,28.5365,25.5285,28.5365,2.1793e-19,1.0,18.9101340971,,468.506112512,100,0.005
1.0,1.0,0.00333333,500,11.1777028682,2,0.00333333,299.999969474,500.0,1.0,3206.2032615,45.92,1.0,11.1777028682,22.7502,39.4902,22.7502,5.43914e-20,1.0,11.1777028682,,3206.2032615,100,0.00333333
1.0,1.0,0.0025,500,25.3981795626,2,0.0025,400.0,500.0,1.0,825.007693187,44.28,1.0,25.3981795626,23.4122,37.0825,23.4122,5.4346e-20,1.0,25.3981795626,,825.007693187,100,0.0025
,2.97832e+33,0.0833333,500,14.6301974519,1,0.002,,1.08792045607e-14,4.59592e+16,414.701724794,35.38,7.14797e+31,14.6301974519,104.341,2.86683e-10,104.341,0.000162993,1.0,14.6301974519,inf,414.701724794,100,
1.0,1.0,0.01,500,0.398847696213,2,0.01,100.0,500.0,1.0,748.526815673,38.34,1.0,0.398847696213,0.398848,27.2221,0.398848,3.50449e-18,1.0,0.398847696213,,748.526815673,100,0.01
1.0,1.0,0.005,500,44.4383222563,2,0.005,200.000000102,500.0,1.0,1388.93929529,45.22,1.0,44.4383222563,22.4186,39.2799,22.4186,2.1793e-19,1.0,44.4383222563,,1388.93929529,100,0.005
1.0,1.0,0.00333333,500,-18.8852609624,2,0.00333333,299.999969474,500.0,1.0,1477.82501922,41.66,1.0,-18.8852609624,8.65064,43.5362,8.65064,5.43914e-20,1.0,-18.8852609624,,1477.82501922,100,0.00333333
1.0,1.0,0.0025,500,16.6083326948,2,0.0025,400.0,500.0,1.0,330.960468751,37.78,1.0,16.6083326948,10.6401,38.9274,10.6401,5.4346e-20,1.0,16.6083326948,,330.960468751,100,0.0025
,3.48954e+33,0.1,500,20.794468085,1,0.002,,6.20681841944e-07,8.05566e+08,143.279922623,36.24,6.97907e+31,20.794468085,135.94,0.000107896,135.94,0.000196393,1.0,20.794468085,inf,143.279922623,100,
1.0,1.0,0.01,500,25.8975234043,2,0.01,100.0,500.0,1.0,360.003112538,33.16,1.0,25.8975234043,25.8975,18.8786,25.8975,3.50449e-18,1.0,25.8975234043,,360.003112538,100,0.01
1.0,1.0,0.005,500,31.8350055401,2,0.005,200.000000102,500.0,1.0,1374.98047633,39.22,1.0,31.8350055401,28.8663,29.4556,28.8663,2.1793e-19,1.0,31.8350055401,,1374.98047633,100,0.005
1.0,1.0,0.00333333,500,21.5728187473,2,0.00333333,299.999969474,500.0,1.0,813.174588631,38.18,1.0,21.5728187473,26.4351,29.3017,26.4351,5.43914e-20,1.0,21.5728187473,,813.174588631,100,0.00333333
1.0,1.0,0.0025,500,20.2442914594,2,0.0025,400.0,500.0,1.0,263.832699044,32.9,1.0,20.2442914594,24.8874,26.7661,24.8874,5.4346e-20,1.0,20.2442914594,,263.832699044,100,0.0025
6.5164e-19,8.95389e+29,0.1,500,18.6704389846,1,0.002,,0.0123035162104,40638.8,237.644089192,26.0,1.79078e+28,18.6704389846,128.465,0.000107896,128.465,0.000196393,1.0,18.6704389846,inf,237.644089192,100,
1.0,1.0,0.01,500,35.3774350601,2,0.01,100.0,500.0,1.0,375.701034643,35.98,1.0,35.3774350601,35.3774,19.2859,35.3774,3.50449e-18,1.0,35.3774350601,,375.701034643,100,0.01
1.0,1.0,0.005,500,18.3338296917,2,0.005,200.000000102,500.0,1.0,265.238768429,32.3,1.0,18.3338296917,26.8556,19.7455,26.8556,2.1793e-19,1.0,18.3338296917,,265.238768429,100,0.005
1.0,1.0,0.00333333,500,19.0827221551,2,0.00333333,299.999969474,500.0,1.0,188.626296156,36.38,1.0,19.0827221551,24.2647,18.3193,24.2647,5.43914e-20,1.0,19.0827221551,,188.626296156,100,0.00333333
1.0,1.0,0.0025,500,30.5693659318,2,0.0025,400.0,500.0,1.0,1971.17782973,45.54,1.0,30.5693659318,25.8408,27.3316,25.8408,5.4346e-20,1.0,30.5693659318,,1971.17782973,100,0.0025
9.63379e-09,2.02029e+16,0.0833333,500,12.871109758,1,0.002,11.9999998796,71.849082502,6.95903,503.021299983,46.2,4.84869e+14,12.871109758,128.852,9.84966e-05,128.852,0.000162993,1.0,12.871109758,9.57981e+30,503.021299983,100,3.97377e-26
1.0,1.0,0.01,500,20.694518318,2,0.01,100.0,500.0,1.0,2764.78205006,41.5,1.0,20.694518318,20.6945,52.3176,20.6945,3.50449e-18,1.0,20.694518318,,2764.78205006,100,0.01
1.0,1.0,0.005,500,27.6955172323,2,0.005,200.000000102,500.0,1.0,105.369047054,31.24,1.0,27.6955172323,24.195,37.8547,24.195,2.1793e-19,1.0,27.6955172323,,105.369047054,100,0.005
1.0,1.0,0.00333333,500,25.7301087981,2,0.00333333,299.999969474,500.0,1.0,490.71970105,36.74,1.0,25.7301087981,24.7067,33.4332,24.7067,5.43914e-20,1.0,25.7301087981,,490.71970105,100,0.00333333
1.0,1.0,0.0025,500,6.43849264058,2,0.0025,400.0,500.0,1.0,690.790569781,44.94,1.0,6.43849264058,20.1397,32.7396,20.1397,5.4346e-20,1.0,6.43849264058,,690.790569781,100,0.0025
2.73822e-09,6.31858e+15,0.0833333,500,37.370795001,1,0.002,11.9999985433,134.845334866,3.70795,719.608004367,44.78,1.51646e+14,37.370795001,155.102,1.08163e-08,155.102,0.000162993,1.0,37.370795001,9.37064e+29,719.608004367,100,3.61133e-26
1.0,1.0,0.01,500,28.8155123539,2,0.01,100.0,500.0,1.0,877.213187045,38.74,1.0,28.8155123539,28.8155,29.4693,28.8155,3.50449e-18,1.0,28.8155123539,,877.213187045,100,0.01
1.0,1.0,0.005,500,30.2149235436,2,0.005,200.000000102,500.0,1.0,694.714504849,49.42,1.0,30.2149235436,29.5152,27.9033,29.5152,2.1793e-19,1.0,30.2149235436,,694.714504849,100,0.005
1.0,1.0,0.00333333,500,28.4877306512,2,0.00333333,299.999969474,500.0,1.0,552.86695588,41.08,1.0,28.4877306512,29.1727,26.4904,29.1727,5.43914e-20,1.0,28.4877306512,,552.86695588,100,0.00333333
1.0,1.0,0.0025,500,9.90302363737,2,0.0025,400.0,500.0,1.0,1425.63834365,38.46,1.0,9.90302363737,24.3553,30.8022,24.3553,5.4346e-20,1.0,9.90302363737,,1425.63834365,100,0.0025
3.22036e-20,5.73884e+36,0.1,500,19.3384849675,1,0.002,,0.0180631759579,27680.6,736.904004452,48.4,1.14777e+35,19.3384849675,108.191,5.3948e-05,108.191,0.000196393,1.0,19.3384849675,inf,736.904004452,100,
1.0,1.0,0.01,500,22.8726490315,2,0.01,100.0,500.0,1.0,327.496541172,37.94,1.0,22.8726490315,22.8726,18.0062,22.8726,3.50449e-18,1.0,22.8726490315,,327.496541172,100,0.01
1.0,1.0,0.005,500,17.8636951765,2,0.005,200.000000102,500.0,1.0,146.163951924,35.08,1.0,17.8636951765,20.3682,15.5156,20.3682,2.1793e-19,1.0,17.8636951765,,146.163951924,100,0.005
1.0,1.0,0.00333333,500,24.4733063293,2,0.00333333,299.999969474,500.0,1.0,1143.20386483,46.3,1.0,24.4733063293,21.7366,23.27,21.7366,5.43914e-20,1.0,24.4733063293,,1143.20386483,100,0.00333333
1.0,1.0,0.0025,500,13.5899952654,2,0.0025,400.0,500.0,1.0,419.755416528,40.34,1.0,13.5899952654,19.6999,22.8572,19.6999,5.4346e-20,1.0,13.5899952654,,419.755416528,100,0.0025
,3.327e+37,0.099998,500,21.5271803115,1,0.002,,2.13523854283e-11,2.34166e+13,703.628409308,40.82,6.65414e+35,21.5271803115,98.3078,0.00382263,98.3078,0.000196385,1.0,21.5271803115,inf,703.628409308,100,
1.0,1.0,0.01,500,21.6643536445,2,0.01,100.0,500.0,1.0,442.298023809,40.62,1.0,21.6643536445,21.6644,20.9255,21.6644,3.50449e-18,1.0,21.6643536445,,442.298023809,100,0.01
1.0,1.0,0.005,500,14.8208132104,2,0.005,200.000000102,500.0,1.0,189.426641304,33.52,1.0,14.8208132104,18.2426,18.0114,18.2426,2.1793e-19,1.0,14.8208132104,,189.426641304,100,0.005
1.0,1.0,0.00333333,500,18.060158373,2,0.00333333,299.999969474,500.0,1.0,355.156185812,35.68,1.0,18.060158373,18.1818,18.2615,18.1818,5.43914e-20,1.0,18.060158373,,355.156185812,100,0.00333333
1.0,1.0,0.0025,500,48.4541192667,2,0.0025,400.0,500.0,1.0,2490.90738359,52.46,1.0,48.4541192667,25.7499,32.2248,25.7499,5.4346e-20,1.0,48.4541192667,,2490.90738359,100,0.0025
,2.83356e+37,0.0833152,500,6.42080781742,1,0.002,,2.07757661819e-11,2.40665e+13,2221.79246433,51.7,6.80203e+35,6.42080781742,151.363,0.0713902,151.363,0.00016292,1.0,6.42080781742,inf,2221.79246433,100,
1.0,1.0,0.01,500,57.0811747939,2,0.01,100.0,500.0,1.0,1613.56936237,54.32,1.0,57.0811747939,57.0812,39.9679,57.0812,3.50449e-18,1.0,57.0811747939,,1613.56936237,100,0.01
1.0,1.0,0.005,500,15.0588651588,2,0.005,200.000000102,500.0,1.0,339.634680393,37.8,1.0,15.0588651588,36.07,37.5274,36.07,2.1793e-19,1.0,15.0588651588,,339.634680393,100,0.005
1.0,1.0,0.00333333,500,24.0696485813,2,0.00333333,299.999969474,500.0,1.0,260.939073573,39.38,1.0,24.0696485813,32.0699,32.5113,32.0699,5.43914e-20,1.0,24.0696485813,,260.939073573,100,0.00333333
1.0,1.0,0.0025,500,13.7573807849,2,0.0025,400.0,500.0,1.0,428.220098479,27.14,1.0,13.7573807849,27.4918,31.0096,27.4918,5.4346e-20,1.0,13.7573807849,,428.220098479,100,0.0025
4.47397e-05,8.66139e+16,0.1,500,31.1834445661,1,0.002,9.99999777138,77.5390612146,6.44836,1547.29914047,45.8,1.73228e+15,31.1834445661,144.206,3.8628e-08,144.206,0.000196393,1.0,31.1834445661,1.47333e+32,1547.29914047,100,5.16542e-23
1.0,1.0,0.01,500,16.4692228389,2,0.01,100.0,500.0,1.0,686.389109709,36.04,1.0,16.4692228389,16.4692,26.0677,16.4692,3.50449e-18,1.0,16.4692228389,,686.389109709,100,0.01
