AvgEpLen,AvgNormIw,VarJ,eRenyi2,MaxNormIw,Bound,J,VarRet,MaxVanillaIw,VanillaAvgRet,AvgVanillaIw,ESSClassic,ESSRenyi,BatchSize,VarNormIw,AvgRet,AvgDiscRet,VarVanillaIw,MinVanillaIw,VarDiscRet,MinNormIw
169.44,0.009999998,1110.9281,1.0,0.01,1269.011,1683.8751,1246627.6671675178,1.0,1683.8752209937024,1.0,100.0,100.0,100,3.5044917e-18,1683.8752209937024,1683.8752209937024,,1.0,1246627.6671675178,0.01
167.65,0.009999998,1161.1368,1.0,0.01,1245.3936,1666.1923,1361857.2998180923,1.0,1666.1923243115502,1.0,100.0,100.0,100,3.5044917e-18,1666.1923243115502,1666.1923243115502,,1.0,1361857.2998180923,0.01
170.12,0.009999998,1004.3371,1.0,0.01,1274.0873,1690.6394,1018881.7833373401,1.0,1690.639443221034,1.0,100.0,100.0,100,3.5044917e-18,1690.639443221034,1690.639443221034,,1.0,1018881.7833373401,0.01
175.74,0.009999998,1128.7144,1.0,0.01,1326.1571,1746.9674,1286864.6916248677,1.0,1746.967474814161,1.0,100.0,100.0,100,3.5044917e-18,1746.967474814161,1746.967474814161,,1.0,1286864.6916248677,0.01
155.83,0.009999998,1032.2881,1.0,0.01,1140.4863,1547.7638,1076382.554993304,1.0,1547.763731349867,1.0,100.0,100.0,100,3.5044917e-18,1547.763731349867,1547.763731349867,,1.0,1076382.554993304,0.01
159.15,0.009999998,997.684,1.0,0.01,1230.856,1580.9541,1005427.7036401563,1.0,1580.954217083809,1.0,100.0,100.0,100,3.5044917e-18,1580.954217083809,1580.954217083809,,1.0,1005427.7036401563,0.01
169.04,0.009999998,1095.4208,1.0,0.01,1259.1697,1679.9683,1212067.486778939,1.0,1679.9682630290292,1.0,100.0,100.0,100,3.5044917e-18,1679.9682630290292,1679.9682630290292,,1.0,1212067.486778939,0.01
138.12,0.009999998,821.4847,1.0,0.01,1054.208,1370.6378,681653.6364683278,1.0,1370.637837154482,1.0,100.0,100.0,100,3.5044917e-18,1370.637837154482,1370.637837154482,,1.0,681653.6364683278,0.01
141.45,0.009999998,1043.8105,1.0,0.01,1010.9789,1403.9917,1100545.8489955163,1.0,1403.9918479043731,1.0,100.0,100.0,100,3.5044917e-18,1403.9918479043731,1403.9918479043731,,1.0,1100545.8489955163,0.01
162.45,0.009999998,1044.1948,1.0,0.01,1220.9424,1613.9579,1101356.4265881598,1.0,1613.9578314640614,1.0,100.0,100.0,100,3.5044917e-18,1613.9578314640614,1613.9578314640614,,1.0,1101356.4265881598,0.01
164.94,0.009999998,1008.3389,1.0,0.01,1255.9811,1638.8594,1027017.6217653931,1.0,1638.8594551741737,1.0,100.0,100.0,100,3.5044917e-18,1638.8594551741737,1638.8594551741737,,1.0,1027017.6217653931,0.01
174.43,0.009999998,1147.0096,1.0,0.01,1313.0984,1733.8845,1328920.359634837,1.0,1733.8846440482914,1.0,100.0,100.0,100,3.5044917e-18,1733.8846440482914,1733.8846440482914,,1.0,1328920.359634837,0.01
153.42,0.009999998,1023.6115,1.0,0.01,1148.3156,1523.6704,1058364.1615534015,1.0,1523.6704078467324,1.0,100.0,100.0,100,3.5044917e-18,1523.6704078467324,1523.6704078467324,,1.0,1058364.1615534015,0.01
170.94,0.009999998,1065.4186,1.0,0.01,1278.2224,1698.9631,1146582.4634793126,1.0,1698.963152844199,1.0,100.0,100.0,100,3.5044917e-18,1698.963152844199,1698.963152844199,,1.0,1146582.4634793126,0.01
172.67,0.009999998,1087.8846,1.0,0.01,1295.4604,1716.2697,1195447.28107283,1.0,1716.269517873132,1.0,100.0,100.0,100,3.5044917e-18,1716.269517873132,1716.269517873132,,1.0,1195447.28107283,0.01
146.28,0.009999998,1147.4825,1.0,0.01,1031.6929,1452.4846,1330016.4553759214,1.0,1452.48461154823,1.0,100.0,100.0,100,3.5044917e-18,1452.48461154823,1452.48461154823,,1.0,1330016.4553759214,0.01
156.93,0.009999998,902.8906,1.0,0.01,1289.4478,1558.7472,823445.873407926,1.0,1558.747268475256,1.0,100.0,100.0,100,3.5044917e-18,1558.747268475256,1558.747268475256,,1.0,823445.873407926,0.01
155.33,0.009999998,948.84406,1.0,0.01,1138.7837,1542.7339,909399.0435696869,1.0,1542.733853458457,1.0,100.0,100.0,100,3.5044917e-18,1542.733853458457,1542.733853458457,,1.0,909399.0435696869,0.01
148.36,0.009999998,977.9853,1.0,0.01,1069.1273,1473.0585,966116.4250630382,1.0,1473.0585414757038,1.0,100.0,100.0,100,3.5044917e-18,1473.0585414757038,1473.0585414757038,,1.0,966116.4250630382,0.01
163.85,0.009999998,964.85065,1.0,0.01,1249.2101,1627.9323,940340.1752566423,1.0,1627.9322703188234,1.0,100.0,100.0,100,3.5044917e-18,1627.9322703188234,1627.9322703188234,,1.0,940340.1752566423,0.01
165.06,0.009999998,1051.3936,1.0,0.01,1219.4773,1640.2552,1116594.4365710625,1.0,1640.2554103990644,1.0,100.0,100.0,100,3.5044917e-18,1640.2554103990644,1640.2554103990644,,1.0,1116594.4365710625,0.01
143.8,0.009999998,1063.6321,1.0,0.01,1068.9773,1427.4979,1142740.6183118671,1.0,1427.4978630814908,1.0,100.0,100.0,100,3.5044917e-18,1427.4978630814908,1427.4978630814908,,1.0,1142740.6183118671,0.01
153.85,0.009999998,948.49927,1.0,0.01,1107.2755,1528.0438,908738.2020082495,1.0,1528.0438876440792,1.0,100.0,100.0,100,3.5044917e-18,1528.0438876440792,1528.0438876440792,,1.0,908738.2020082495,0.01
173.51,0.009999998,1122.5056,1.0,0.01,1303.8663,1724.6462,1272746.4425036719,1.0,1724.646375254575,1.0,100.0,100.0,100,3.5044917e-18,1724.646375254575,1724.646375254575,,1.0,1272746.4425036719,0.01
153.2,0.009999998,1128.1635,1.0,0.01,1101.5608,1521.4951,1285608.8411474612,1.0,1521.4952106993044,1.0,100.0,100.0,100,3.5044917e-18,1521.4952106993044,1521.4952106993044,,1.0,1285608.8411474612,0.01
165.59,0.009999998,950.8883,1.0,0.01,1281.781,1645.3499,913321.8425137288,1.0,1645.3499440875469,1.0,100.0,100.0,100,3.5044917e-18,1645.3499440875469,1645.3499440875469,,1.0,913321.8425137288,0.01
147.01,0.009999998,1009.1727,1.0,0.01,1056.4568,1459.5674,1028716.7820208902,1.0,1459.5674686505,1.0,100.0,100.0,100,3.5044917e-18,1459.5674686505,1459.5674686505,,1.0,1028716.7820208902,0.01
159.85,0.009999998,1004.6711,1.0,0.01,1167.2639,1588.0315,1019559.5341262982,1.0,1588.0315023479443,1.0,100.0,100.0,100,3.5044917e-18,1588.0315023479443,1588.0315023479443,,1.0,1019559.5341262982,0.01
151.97,0.009999998,1033.9055,1.0,0.01,1092.5853,1509.178,1079758.1472710602,1.0,1509.1780641799705,1.0,100.0,100.0,100,3.5044917e-18,1509.1780641799705,1509.1780641799705,,1.0,1079758.1472710602,0.01
159.14,0.009999998,1036.2537,1.0,0.01,1160.1492,1580.9563,1084668.4600409456,1.0,1580.9562848259595,1.0,100.0,100.0,100,3.5044917e-18,1580.9562848259595,1580.9562848259595,,1.0,1084668.4600409456,0.01
165.72,0.009999998,1189.1783,1.0,0.01,1226.737,1646.6981,1428429.417025378,1.0,1646.6980375587852,1.0,100.0,100.0,100,3.5044917e-18,1646.6980375587852,1646.6980375587852,,1.0,1428429.417025378,0.01
150.63,0.009999998,1072.4171,1.0,0.01,1075.0844,1495.8788,1161695.4235478328,1.0,1495.878783226188,1.0,100.0,100.0,100,3.5044917e-18,1495.878783226188,1495.878783226188,,1.0,1161695.4235478328,0.01
154.83,0.009999998,1075.9099,1.0,0.01,1117.1195,1537.8751,1169275.0784691374,1.0,1537.8751570997576,1.0,100.0,100.0,100,3.5044917e-18,1537.8751570997576,1537.8751570997576,,1.0,1169275.0784691374,0.01
160.95,0.009999998,1152.4556,1.0,0.01,1178.2935,1599.0903,1341569.4394621595,1.0,1599.090387982937,1.0,100.0,100.0,100,3.5044917e-18,1599.090387982937,1599.090387982937,,1.0,1341569.4394621595,0.01
157.23,0.009999998,1146.6301,1.0,0.01,1145.2192,1561.766,1328041.2061694178,1.0,1561.766042384267,1.0,100.0,100.0,100,3.5044917e-18,1561.766042384267,1561.766042384267,,1.0,1328041.2061694178,0.01
146.18,0.009999998,1045.141,1.0,0.01,1030.6625,1451.4717,1103353.294966788,1.0,1451.4718025993443,1.0,100.0,100.0,100,3.5044917e-18,1451.4718025993443,1451.4718025993443,,1.0,1103353.294966788,0.01
168.86,0.009999998,1046.6046,1.0,0.01,1327.9631,1678.0527,1106445.673592878,1.0,1678.052792070051,1.0,100.0,100.0,100,3.5044917e-18,1678.052792070051,1678.052792070051,,1.0,1106445.673592878,0.01
175.82,0.009999998,1134.537,1.0,0.01,1327.0902,1747.8997,1300176.1048450097,1.0,1747.8998751052113,1.0,100.0,100.0,100,3.5044917e-18,1747.8998751052113,1747.8998751052113,,1.0,1300176.1048450097,0.01
150.93,0.009999998,1130.0621,1.0,0.01,1098.1973,1498.7988,1289939.886287412,1.0,1498.7988633100435,1.0,100.0,100.0,100,3.5044917e-18,1498.7988633100435,1498.7988633100435,,1.0,1289939.886287412,0.01
155.84,0.009999998,989.60455,1.0,0.01,1165.7628,1547.8497,989209.2519999356,1.0,1547.8498315103113,1.0,100.0,100.0,100,3.5044917e-18,1547.8498315103113,1547.8498315103113,,1.0,989209.2519999356,0.01
162.0,0.009999998,954.07086,1.0,0.01,1188.7529,1609.5345,919445.6751132458,1.0,1609.5346104466973,1.0,100.0,100.0,100,3.5044917e-18,1609.5346104466973,1609.5346104466973,,1.0,919445.6751132458,0.01
191.91,0.009999998,1145.7161,1.0,0.01,1502.0962,1908.5859,1325924.4361481313,1.0,1908.5859277104732,1.0,100.0,100.0,100,3.5044917e-18,1908.5859277104732,1908.5859277104732,,1.0,1325924.4361481313,0.01
153.54,0.009999998,908.08185,1.0,0.01,1207.6016,1524.846,832942.1488549673,1.0,1524.8458513289372,1.0,100.0,100.0,100,3.5044917e-18,1524.8458513289372,1524.8458513289372,,1.0,832942.1488549673,0.01
155.13,0.009999998,950.8592,1.0,0.01,1199.0612,1540.7534,913265.9435854314,1.0,1540.7534373901462,1.0,100.0,100.0,100,3.5044917e-18,1540.7534373901462,1540.7534373901462,,1.0,913265.9435854314,0.01
162.95,0.009999998,1060.1549,1.0,0.01,1198.2546,1619.064,1135281.3091201652,1.0,1619.0640011057008,1.0,100.0,100.0,100,3.5044917e-18,1619.0640011057008,1619.0640011057008,,1.0,1135281.3091201652,0.01
161.26,0.009999998,1028.8346,1.0,0.01,1252.7992,1602.0554,1069192.4047841022,1.0,1602.0554728185743,1.0,100.0,100.0,100,3.5044917e-18,1602.0554728185743,1602.0554728185743,,1.0,1069192.4047841022,0.01
158.45,0.009999998,1012.69977,1.0,0.01,1186.0243,1573.9492,1035920.0794997265,1.0,1573.9492770056365,1.0,100.0,100.0,100,3.5044917e-18,1573.9492770056365,1573.9492770056365,,1.0,1035920.0794997265,0.01
155.84,0.009999998,1023.6786,1.0,0.01,1214.6115,1547.8821,1058502.8930641022,1.0,1547.8821547706843,1.0,100.0,100.0,100,3.5044917e-18,1547.8821547706843,1547.8821547706843,,1.0,1058502.8930641022,0.01
161.88,0.009999998,999.75684,1.0,0.01,1243.0049,1608.2521,1009609.7741529726,1.0,1608.2521092779855,1.0,100.0,100.0,100,3.5044917e-18,1608.2521092779855,1608.2521092779855,,1.0,1009609.7741529726,0.01
154.88,0.009999998,1030.1693,1.0,0.01,1194.9277,1538.2821,1071968.5229235254,1.0,1538.2821174582991,1.0,100.0,100.0,100,3.5044917e-18,1538.2821174582991,1538.2821174582991,,1.0,1071968.5229235254,0.01
167.43,0.009999998,1097.1614,1.0,0.01,1274.1172,1663.7637,1215922.4095007624,1.0,1663.7636633884226,1.0,100.0,100.0,100,3.5044917e-18,1663.7636633884226,1663.7636633884226,,1.0,1215922.4095007624,0.01
163.4,0.009999998,1171.3671,1.0,0.01,1202.7747,1623.573,1385960.3477854177,1.0,1623.5730861794957,1.0,100.0,100.0,100,3.5044917e-18,1623.5730861794957,1623.5730861794957,,1.0,1385960.3477854177,0.01
156.15,0.009999998,1082.4988,1.0,0.01,1130.2863,1551.0796,1183639.9318721038,1.0,1551.0797217084003,1.0,100.0,100.0,100,3.5044917e-18,1551.0797217084003,1551.0797217084003,,1.0,1183639.9318721038,0.01
163.28,0.009999998,1095.4247,1.0,0.01,1216.5901,1622.2502,1212075.8751499732,1.0,1622.2503182380613,1.0,100.0,100.0,100,3.5044917e-18,1622.2503182380613,1622.2503182380613,,1.0,1212075.8751499732,0.01
159.25,0.009999998,1053.789,1.0,0.01,1166.2352,1581.9773,1121688.1977336372,1.0,1581.9773532369627,1.0,100.0,100.0,100,3.5044917e-18,1581.9773532369627,1581.9773532369627,,1.0,1121688.1977336372,0.01
157.73,0.009999998,998.33203,1.0,0.01,1163.6224,1566.7549,1006734.1833944656,1.0,1566.7548924965408,1.0,100.0,100.0,100,3.5044917e-18,1566.7548924965408,1566.7548924965408,,1.0,1006734.1833944656,0.01
173.21,0.009999998,1097.1926,1.0,0.01,1300.8481,1721.6444,1215991.5689078881,1.0,1721.6444111983715,1.0,100.0,100.0,100,3.5044917e-18,1721.6444111983715,1721.6444111983715,,1.0,1215991.5689078881,0.01
169.64,0.009999998,1040.354,1.0,0.01,1323.1295,1685.8607,1093268.9555969206,1.0,1685.8608785023112,1.0,100.0,100.0,100,3.5044917e-18,1685.8608785023112,1685.8608785023112,,1.0,1093268.9555969206,0.01
172.72,0.009999998,1050.8654,1.0,0.01,1320.2607,1716.653,1115472.5421902896,1.0,1716.6529629108104,1.0,100.0,100.0,100,3.5044917e-18,1716.6529629108104,1716.6529629108104,,1.0,1115472.5421902896,0.01
147.44,0.009999998,1055.3547,1.0,0.01,1067.4756,1463.8625,1125023.9176299667,1.0,1463.862624264113,1.0,100.0,100.0,100,3.5044917e-18,1463.862624264113,1463.862624264113,,1.0,1125023.9176299667,0.01
140.86,0.009999998,955.5871,1.0,0.01,977.41345,1398.1584,922370.383970464,1.0,1398.1584588595151,1.0,100.0,100.0,100,3.5044917e-18,1398.1584588595151,1398.1584588595151,,1.0,922370.383970464,0.01
169.07,0.009999998,984.1174,1.0,0.01,1292.9958,1680.1394,978269.7065015788,1.0,1680.139278998363,1.0,100.0,100.0,100,3.5044917e-18,1680.139278998363,1680.139278998363,,1.0,978269.7065015788,0.01
174.82,0.009999998,1158.8427,1.0,0.01,1318.5765,1737.68,1356481.2959747727,1.0,1737.6800334085615,1.0,100.0,100.0,100,3.5044917e-18,1737.6800334085615,1737.6800334085615,,1.0,1356481.2959747727,0.01
160.71,0.009999998,1050.067,1.0,0.01,1211.9583,1596.5767,1113778.4165365344,1.0,1596.5766834629023,1.0,100.0,100.0,100,3.5044917e-18,1596.5766834629023,1596.5766834629023,,1.0,1113778.4165365344,0.01
166.43,0.009999998,1064.0574,1.0,0.01,1270.8331,1653.7668,1143654.7621887114,1.0,1653.766990471796,1.0,100.0,100.0,100,3.5044917e-18,1653.766990471796,1653.766990471796,,1.0,1143654.7621887114,0.01
166.17,0.009999998,1175.8778,1.0,0.01,1230.4893,1651.2854,1396655.1906433064,1.0,1651.2854755725757,1.0,100.0,100.0,100,3.5044917e-18,1651.2854755725757,1651.2854755725757,,1.0,1396655.1906433064,0.01
151.04,0.009999998,1010.9764,1.0,0.01,1155.6558,1499.8774,1032397.2711317308,1.0,1499.8774037392404,1.0,100.0,100.0,100,3.5044917e-18,1499.8774037392404,1499.8774037392404,,1.0,1032397.2711317308,0.01
152.76,0.009999998,996.1738,1.0,0.01,1123.2126,1517.0582,1002386.2283379425,1.0,1517.0583111109268,1.0,100.0,100.0,100,3.5044917e-18,1517.0583111109268,1517.0583111109268,,1.0,1002386.2283379425,0.01
168.64,0.009999998,1126.099,1.0,0.01,1255.2476,1676.0558,1280908.1212927012,1.0,1676.055845536278,1.0,100.0,100.0,100,3.5044917e-18,1676.055845536278,1676.055845536278,,1.0,1280908.1212927012,0.01
155.56,0.009999998,1017.689,1.0,0.01,1124.3539,1545.1621,1046152.458542039,1.0,1545.1622142137069,1.0,100.0,100.0,100,3.5044917e-18,1545.1622142137069,1545.1622142137069,,1.0,1046152.458542039,0.01
161.86,0.009999998,873.34937,1.0,0.01,1262.9696,1608.0236,770443.5648708385,1.0,1608.0236166103311,1.0,100.0,100.0,100,3.5044917e-18,1608.0236166103311,1608.0236166103311,,1.0,770443.5648708385,0.01
157.4,0.009999998,999.6301,1.0,0.01,1142.744,1563.5446,1009353.971249556,1.0,1563.5447114558535,1.0,100.0,100.0,100,3.5044917e-18,1563.5447114558535,1563.5447114558535,,1.0,1009353.971249556,0.01
167.09,0.009999998,1034.7355,1.0,0.01,1275.7573,1660.354,1081492.1529045291,1.0,1660.3540867158267,1.0,100.0,100.0,100,3.5044917e-18,1660.3540867158267,1660.3540867158267,,1.0,1081492.1529045291,0.01
167.16,0.009999998,1022.7858,1.0,0.01,1240.3466,1661.1548,1056657.3534039098,1.0,1661.154989510391,1.0,100.0,100.0,100,3.5044917e-18,1661.154989510391,1661.154989510391,,1.0,1056657.3534039098,0.01
168.21,0.009999998,1123.8082,1.0,0.01,1265.0956,1671.5618,1275702.06251787,1.0,1671.5619118245593,1.0,100.0,100.0,100,3.5044917e-18,1671.5619118245593,1671.5619118245593,,1.0,1275702.06251787,0.01
155.44,0.009999998,1060.9291,1.0,0.01,1123.121,1543.9299,1136939.9734338576,1.0,1543.930032748327,1.0,100.0,100.0,100,3.5044917e-18,1543.930032748327,1543.930032748327,,1.0,1136939.9734338576,0.01
164.91,0.009999998,1019.2385,1.0,0.01,1284.2604,1638.5676,1049340.5506509854,1.0,1638.567700200779,1.0,100.0,100.0,100,3.5044917e-18,1638.567700200779,1638.567700200779,,1.0,1049340.5506509854,0.01
162.34,0.009999998,1106.7025,1.0,0.01,1204.7615,1612.8903,1237161.9732235838,1.0,1612.8902846070748,1.0,100.0,100.0,100,3.5044917e-18,1612.8902846070748,1612.8902846070748,,1.0,1237161.9732235838,0.01
151.25,0.009999998,959.5064,1.0,0.01,1152.6951,1501.938,929952.1048278167,1.0,1501.9380831207495,1.0,100.0,100.0,100,3.5044917e-18,1501.9380831207495,1501.9380831207495,,1.0,929952.1048278167,0.01
166.78,0.009999998,963.36523,1.0,0.01,1253.3091,1657.2273,937447.1228912037,1.0,1657.2274664213553,1.0,100.0,100.0,100,3.5044917e-18,1657.2274664213553,1657.2274664213553,,1.0,937447.1228912037,0.01
167.66,0.009999998,990.5656,1.0,0.01,1267.1228,1666.0323,991131.5872905141,1.0,1666.032313383364,1.0,100.0,100.0,100,3.5044917e-18,1666.032313383364,1666.032313383364,,1.0,991131.5872905141,0.01
159.23,0.009999998,1053.4381,1.0,0.01,1228.289,1581.7684,1120941.4532235304,1.0,1581.7684260121187,1.0,100.0,100.0,100,3.5044917e-18,1581.7684260121187,1581.7684260121187,,1.0,1120941.4532235304,0.01
159.72,0.009999998,1093.7261,1.0,0.01,1188.5922,1586.6655,1208319.817138904,1.0,1586.665526476264,1.0,100.0,100.0,100,3.5044917e-18,1586.665526476264,1586.665526476264,,1.0,1208319.817138904,0.01
185.43,0.009999998,1161.0343,1.0,0.01,1423.1174,1843.8746,1361616.7839727907,1.0,1843.8746787294942,1.0,100.0,100.0,100,3.5044917e-18,1843.8746787294942,1843.8746787294942,,1.0,1361616.7839727907,0.01
184.36,0.009999998,1099.4167,1.0,0.01,1412.3782,1833.1642,1220926.602862045,1.0,1833.1641571135233,1.0,100.0,100.0,100,3.5044917e-18,1833.1641571135233,1833.1641571135233,,1.0,1220926.602862045,0.01
161.0,0.009999998,1094.9729,1.0,0.01,1199.7268,1599.4854,1211076.4968100793,1.0,1599.4853767381533,1.0,100.0,100.0,100,3.5044917e-18,1599.4853767381533,1599.4853767381533,,1.0,1211076.4968100793,0.01
148.48,0.009999998,950.33594,1.0,0.01,1103.1106,1474.2638,912261.0091313674,1.0,1474.2637410789184,1.0,100.0,100.0,100,3.5044917e-18,1474.2637410789184,1474.2637410789184,,1.0,912261.0091313674,0.01
178.63,0.009999998,1164.0354,1.0,0.01,1361.707,1775.764,1368665.2536229766,1.0,1775.7641800294978,1.0,100.0,100.0,100,3.5044917e-18,1775.7641800294978,1775.7641800294978,,1.0,1368665.2536229766,0.01
159.6,0.009999998,1093.1815,1.0,0.01,1216.0083,1585.4785,1207117.0436985446,1.0,1585.4785264078998,1.0,100.0,100.0,100,3.5044917e-18,1585.4785264078998,1585.4785264078998,,1.0,1207117.0436985446,0.01
174.81,0.009999998,1185.1987,1.0,0.01,1316.8945,1737.6819,1418884.957828042,1.0,1737.681917627814,1.0,100.0,100.0,100,3.5044917e-18,1737.681917627814,1737.681917627814,,1.0,1418884.957828042,0.01
132.76,0.009999998,1019.8469,1.0,0.01,896.4325,1317.1912,1050593.713461447,1.0,1317.1911100550894,1.0,100.0,100.0,100,3.5044917e-18,1317.1911100550894,1317.1911100550894,,1.0,1050593.713461447,0.01
148.03,0.009999998,1054.1656,1.0,0.01,1086.0247,1469.7886,1122490.0200577888,1.0,1469.788511531996,1.0,100.0,100.0,100,3.5044917e-18,1469.788511531996,1469.788511531996,,1.0,1122490.0200577888,0.01
171.88,0.009999998,1082.6377,1.0,0.01,1287.5698,1708.3683,1183943.677786676,1.0,1708.368304998387,1.0,100.0,100.0,100,3.5044917e-18,1708.368304998387,1708.368304998387,,1.0,1183943.677786676,0.01
171.64,0.009999998,990.2306,1.0,0.01,1349.013,1705.8333,990461.4172242291,1.0,1705.8333136232393,1.0,100.0,100.0,100,3.5044917e-18,1705.8333136232393,1705.8333136232393,,1.0,990461.4172242291,0.01
142.96,0.009999998,945.70996,1.0,0.01,1043.7406,1419.0537,903401.4306205427,1.0,1419.0538312695578,1.0,100.0,100.0,100,3.5044917e-18,1419.0538312695578,1419.0538312695578,,1.0,903401.4306205427,0.01
169.59,0.009999998,1172.7334,1.0,0.01,1294.923,1685.3782,1389195.6882938056,1.0,1685.3782046520746,1.0,100.0,100.0,100,3.5044917e-18,1685.3782046520746,1685.3782046520746,,1.0,1389195.6882938056,0.01
161.14,0.009999998,859.6821,1.0,0.01,1288.613,1600.8027,746518.5894093664,1.0,1600.8027643144183,1.0,100.0,100.0,100,3.5044917e-18,1600.8027643144183,1600.8027643144183,,1.0,746518.5894093664,0.01
155.51,0.009999998,1101.985,1.0,0.01,1123.9117,1544.6877,1226637.2394139045,1.0,1544.6877222285545,1.0,100.0,100.0,100,3.5044917e-18,1544.6877222285545,1544.6877222285545,,1.0,1226637.2394139045,0.01
147.77,0.009999998,978.91187,1.0,0.01,1069.9493,1467.1448,967947.9272528307,1.0,1467.144735689458,1.0,100.0,100.0,100,3.5044917e-18,1467.144735689458,1467.144735689458,,1.0,967947.9272528307,0.01
162.68,0.009999998,1064.633,1.0,0.01,1208.1277,1616.2937,1144892.4568052194,1.0,1616.2937101538528,1.0,100.0,100.0,100,3.5044917e-18,1616.2937101538528,1616.2937101538528,,1.0,1144892.4568052194,0.01
159.06,0.009999998,1070.3983,1.0,0.01,1189.5953,1580.0566,1157325.6081790691,1.0,1580.056625036117,1.0,100.0,100.0,100,3.5044917e-18,1580.056625036117,1580.056625036117,,1.0,1157325.6081790691,0.01
148.88,0.009999998,968.143,1.0,0.01,1071.7825,1478.2402,946768.548292176,1.0,1478.2401757294092,1.0,100.0,100.0,100,3.5044917e-18,1478.2401757294092,1478.2401757294092,,1.0,946768.548292176,0.01
179.74,0.009999998,1153.4064,1.0,0.01,1366.1832,1786.9788,1343784.269693488,1.0,1786.9787960234091,1.0,100.0,100.0,100,3.5044917e-18,1786.9787960234091,1786.9787960234091,,1.0,1343784.269693488,0.01
160.9,0.009999998,982.8267,1.0,0.01,1201.2416,1598.4337,975705.4634661074,1.0,1598.4337101572587,1.0,100.0,100.0,100,3.5044917e-18,1598.4337101572587,1598.4337101572587,,1.0,975705.4634661074,0.01
139.75,0.009999998,901.08746,1.0,0.01,1075.5723,1386.968,820160.2573688811,1.0,1386.9680109922454,1.0,100.0,100.0,100,3.5044917e-18,1386.9680109922454,1386.9680109922454,,1.0,820160.2573688811,0.01
153.18,0.009999998,1097.1005,1.0,0.01,1100.6184,1521.3813,1215787.2212213587,1.0,1521.3814534554979,1.0,100.0,100.0,100,3.5044917e-18,1521.3814534554979,1521.3814534554979,,1.0,1215787.2212213587,0.01
154.8,0.009999998,1000.9117,1.0,0.01,1148.673,1537.4429,1011943.722854683,1.0,1537.4429025650709,1.0,100.0,100.0,100,3.5044917e-18,1537.4429025650709,1537.4429025650709,,1.0,1011943.722854683,0.01
158.13,0.009999998,1053.5275,1.0,0.01,1150.0586,1570.8456,1121131.384174438,1.0,1570.8456552538112,1.0,100.0,100.0,100,3.5044917e-18,1570.8456552538112,1570.8456552538112,,1.0,1121131.384174438,0.01
159.06,0.009999998,983.4352,1.0,0.01,1159.385,1580.1466,976913.9805183546,1.0,1580.1467403616523,1.0,100.0,100.0,100,3.5044917e-18,1580.1467403616523,1580.1467403616523,,1.0,976913.9805183546,0.01
155.53,0.009999998,952.27765,1.0,0.01,1186.2533,1544.7521,915992.6305999685,1.0,1544.7520840544107,1.0,100.0,100.0,100,3.5044917e-18,1544.7520840544107,1544.7520840544107,,1.0,915992.6305999685,0.01
164.95,0.009999998,1083.1509,1.0,0.01,1218.2601,1639.0702,1185066.6837831144,1.0,1639.0702650687901,1.0,100.0,100.0,100,3.5044917e-18,1639.0702650687901,1639.0702650687901,,1.0,1185066.6837831144,0.01
150.55,0.009999998,987.97046,1.0,0.01,1112.9272,1494.9647,985945.198255071,1.0,1494.9646396740181,1.0,100.0,100.0,100,3.5044917e-18,1494.9646396740181,1494.9646396740181,,1.0,985945.198255071,0.01
138.52,0.009999998,945.2999,1.0,0.01,1016.1447,1374.6687,902618.2502328965,1.0,1374.6687018107561,1.0,100.0,100.0,100,3.5044917e-18,1374.6687018107561,1374.6687018107561,,1.0,902618.2502328965,0.01
159.04,0.009999998,1009.4627,1.0,0.01,1159.1426,1579.9404,1029308.0751298256,1.0,1579.9404412375382,1.0,100.0,100.0,100,3.5044917e-18,1579.9404412375382,1579.9404412375382,,1.0,1029308.0751298256,0.01
164.52,0.009999998,997.2285,1.0,0.01,1255.9347,1634.6444,1004509.7884029925,1.0,1634.6443745035313,1.0,100.0,100.0,100,3.5044917e-18,1634.6443745035313,1634.6443745035313,,1.0,1004509.7884029925,0.01
157.68,0.009999998,1011.6853,1.0,0.01,1220.4119,1566.2787,1033845.6810457748,1.0,1566.2787887848217,1.0,100.0,100.0,100,3.5044917e-18,1566.2787887848217,1566.2787887848217,,1.0,1033845.6810457748,0.01
164.56,0.009999998,1033.4143,1.0,0.01,1214.388,1635.1444,1078732.6537118675,1.0,1635.144458665684,1.0,100.0,100.0,100,3.5044917e-18,1635.144458665684,1635.144458665684,,1.0,1078732.6537118675,0.01
160.05,0.009999998,1134.2957,1.0,0.01,1180.9897,1589.9893,1299622.8649994286,1.0,1589.98928691289,1.0,100.0,100.0,100,3.5044917e-18,1589.98928691289,1589.98928691289,,1.0,1299622.8649994286,0.01
153.98,0.009999998,1016.4247,1.0,0.01,1174.9641,1529.2466,1043554.5702548609,1.0,1529.2465601326974,1.0,100.0,100.0,100,3.5044917e-18,1529.2465601326974,1529.2465601326974,,1.0,1043554.5702548609,0.01
153.35,0.009999998,1052.0236,1.0,0.01,1102.3757,1523.167,1117932.8437644695,1.0,1523.1669894978963,1.0,100.0,100.0,100,3.5044917e-18,1523.1669894978963,1523.1669894978963,,1.0,1117932.8437644695,0.01
