AvgDiscRet,EpsThisIter,AvgEpLen,J,ESSRenyi,AvgRet,MaxVanillaIw,MinNormIw,ESSClassic,BatchSize,VanillaAvgRet,VarNormIw,eRenyi2,Delta,VarDiscRet,MaxNormIw,VarJ,IterType,AvgNormIw,MinVanillaIw,VarRet,VarVanillaIw,Bound,AvgVanillaIw
75.2203084022,100,500.0,74.8049,500.0,75.2203084022,1.0,0.00333333,299.999969474,500,75.2203084022,5.43914e-20,1.0,0.9,259.503048433,0.00333333,16.925,2,0.00333333,1.0,259.503048433,,72.4224,1.0
73.688166035,100,500.0,74.5257,500.0,73.688166035,1.0,0.0025,400.0,500,73.688166035,5.4346e-20,1.0,0.9,332.831585802,0.0025,17.2468,2,0.0025,1.0,332.831585802,,72.4549,1.0
74.7116977667,100,500.0,74.5629,500.0,74.7116977667,1.0,0.002,500.000006643,500,74.7116977667,5.43187e-20,1.0,0.9,297.356444374,0.002,17.2291,1,0.002,1.0,297.356444374,,72.7107,1.0
73.7889165471,100,500.0,73.7889,500.0,73.7889165471,1.0,0.01,100.0,500,73.7889165471,3.50449e-18,1.0,0.9,254.738094614,0.01,15.8805,2,0.01,1.0,254.738094614,,69.7224,1.0
73.6058223718,100,500.0,73.6974,500.0,73.6058223718,1.0,0.005,200.000000102,500,73.6058223718,2.1793e-19,1.0,0.9,210.361358205,0.005,15.1734,2,0.005,1.0,210.361358205,,70.8219,1.0
73.9162508119,100,500.0,73.7703,500.0,73.9162508119,1.0,0.00333333,299.999969474,500,73.9162508119,5.43914e-20,1.0,0.9,182.630986174,0.00333333,14.6208,2,0.00333333,1.0,182.630986174,,71.4189,1.0
75.8174851984,100,500.0,74.2821,500.0,75.8174851984,1.0,0.0025,400.0,500,75.8174851984,5.4346e-20,1.0,0.9,290.056946114,0.0025,15.2611,2,0.0025,1.0,290.056946114,,72.2083,1.0
76.6990724259,100,500.0,74.7655,500.0,76.6990724259,1.0,0.002,500.000006643,500,76.6990724259,5.43187e-20,1.0,0.9,296.00076964,0.002,15.68,1,0.002,1.0,296.00076964,,72.9106,1.0
75.567108837,100,500.0,75.5671,500.0,75.567108837,1.0,0.01,100.0,500,75.567108837,3.50449e-18,1.0,0.9,263.447554368,0.01,16.1497,2,0.01,1.0,263.447554368,,70.8674,1.0
76.5669527998,100,500.0,76.067,500.0,76.5669527998,1.0,0.005,200.000000102,500,76.5669527998,2.1793e-19,1.0,0.9,288.264205305,0.005,16.5332,2,0.005,1.0,288.264205305,,72.7438,1.0
74.1810446074,100,500.0,75.4384,500.0,74.1810446074,1.0,0.00333333,299.999969474,500,74.1810446074,5.43914e-20,1.0,0.9,298.671086366,0.00333333,16.7804,2,0.00333333,1.0,298.671086366,,72.725,1.0
76.4533131152,100,500.0,75.6921,500.0,76.4533131152,1.0,0.0025,400.0,500,76.4533131152,5.4346e-20,1.0,0.9,332.868275687,0.0025,17.1396,2,0.0025,1.0,332.868275687,,73.3423,1.0
72.4081428352,100,500.0,75.0353,500.0,72.4081428352,1.00001,0.00199997,499.999836044,500,72.4081428352,1.58255e-17,1.0,0.9,231.441184689,0.00200003,16.8096,1,0.002,0.999985,231.441184689,3.92641e-12,72.9335,1.0
75.2141606076,100,500.0,75.2142,500.0,75.2141606076,1.0,0.01,100.0,500,75.2141606076,3.50449e-18,1.0,0.9,307.713877488,0.01,17.4538,2,0.01,1.0,307.713877488,,71.0681,1.0
73.4096500334,100,500.0,74.3119,500.0,73.4096500334,1.0,0.005,200.000000102,500,73.4096500334,2.1793e-19,1.0,0.9,302.772939214,0.005,17.407,2,0.005,1.0,302.772939214,,71.3802,1.0
76.3858726511,100,500.0,75.0032,500.0,76.3858726511,1.0,0.00333333,299.999969474,500,76.3858726511,5.43914e-20,1.0,0.9,275.533126953,0.00333333,17.1431,2,0.00333333,1.0,275.533126953,,72.6095,1.0
74.9844523603,100,500.0,74.9985,500.0,74.9844523603,1.0,0.0025,400.0,500,74.9844523603,5.4346e-20,1.0,0.9,301.403189113,0.0025,17.1759,2,0.0025,1.0,301.403189113,,72.9155,1.0
76.2142564592,100,500.0,75.2417,500.0,76.2142564592,1.00001,0.00199997,500.000104449,500,76.2142564592,3.58188e-17,1.0,0.9,348.866498654,0.00200003,17.4734,1,0.002,0.999988,348.866498654,8.94686e-12,73.3624,1.0
74.0316748011,100,500.0,74.0317,500.0,74.0316748011,1.0,0.01,100.0,500,74.0316748011,3.50449e-18,1.0,0.9,240.692112963,0.01,15.4365,2,0.01,1.0,240.692112963,,69.84,1.0
76.4389800137,100,500.0,75.2353,500.0,76.4389800137,1.0,0.005,200.000000102,500,76.4389800137,2.1793e-19,1.0,0.9,282.259237161,0.005,16.1341,2,0.005,1.0,282.259237161,,72.2714,1.0
75.4004481032,100,500.0,75.2904,500.0,75.4004481032,1.0,0.00333333,299.999969474,500,75.4004481032,5.43914e-20,1.0,0.9,332.234572026,0.00333333,16.8281,2,0.00333333,1.0,332.234572026,,72.7758,1.0
76.1558063946,100,500.0,75.5067,500.0,76.1558063946,1.0,0.0025,400.0,500,76.1558063946,5.4346e-20,1.0,0.9,262.691091004,0.0025,16.6596,2,0.0025,1.0,262.691091004,,73.329,1.0
73.547667195,100,500.0,75.1149,500.0,73.547667195,1.0,0.002,500.000006643,500,73.547667195,5.43187e-20,1.0,0.9,249.459281513,0.002,16.4937,1,0.002,1.0,249.459281513,,73.1671,1.0
73.0868828978,100,500.0,73.0869,500.0,73.0868828978,1.0,0.01,100.0,500,73.0868828978,3.50449e-18,1.0,0.9,280.58222023,0.01,16.6666,2,0.01,1.0,280.58222023,,69.2943,1.0
77.8867474862,100,500.0,75.4868,500.0,77.8867474862,1.0,0.005,200.000000102,500,77.8867474862,2.1793e-19,1.0,0.9,348.719483379,0.005,17.8119,2,0.005,1.0,348.719483379,,72.6019,1.0
78.1780180722,100,500.0,76.3839,500.0,78.1780180722,1.0,0.00333333,299.999969474,500,78.1780180722,5.43914e-20,1.0,0.9,241.808468511,0.00333333,17.1148,2,0.00333333,1.0,241.808468511,,74.0283,1.0
75.8716476891,100,500.0,76.2558,500.0,75.8716476891,1.0,0.0025,400.0,500,75.8716476891,5.4346e-20,1.0,0.9,292.402240496,0.0025,17.0911,2,0.0025,1.0,292.402240496,,74.2158,1.0
77.2792008456,100,500.0,76.4605,500.0,77.2792008456,1.0,0.002,500.000006643,500,77.2792008456,5.43187e-20,1.0,0.9,319.186617555,0.002,17.2352,1,0.002,1.0,319.186617555,,74.619,1.0
73.9293590356,100,500.0,73.9294,500.0,73.9293590356,1.0,0.01,100.0,500,73.9293590356,3.50449e-18,1.0,0.9,343.998720156,0.01,18.4542,2,0.01,1.0,343.998720156,,69.9259,1.0
73.3099366167,100,500.0,73.6196,500.0,73.3099366167,1.0,0.005,200.000000102,500,73.3099366167,2.1793e-19,1.0,0.9,259.929454178,0.005,17.2928,2,0.005,1.0,259.929454178,,70.7701,1.0
74.5821697871,100,500.0,73.9405,500.0,74.5821697871,1.0,0.00333333,299.999969474,500,74.5821697871,5.43914e-20,1.0,0.9,323.736994448,0.00333333,17.5043,2,0.00333333,1.0,323.736994448,,71.5446,1.0
73.1000015758,100,500.0,73.7304,500.0,73.1000015758,1.0,0.0025,400.0,500,73.1000015758,5.4346e-20,1.0,0.9,253.059013674,0.0025,17.1045,2,0.0025,1.0,253.059013674,,71.6555,1.0
71.7270793283,100,500.0,73.3297,500.0,71.7270793283,1.0,0.002,500.000006643,500,71.7270793283,5.43187e-20,1.0,0.9,237.476820721,0.002,16.7843,1,0.002,1.0,237.476820721,,71.4739,1.0
75.9497258147,100,500.0,75.9497,500.0,75.9497258147,1.0,0.01,100.0,500,75.9497258147,3.50449e-18,1.0,0.9,305.451099006,0.01,17.3896,2,0.01,1.0,305.451099006,,71.7694,1.0
76.1473287372,100,500.0,76.0485,500.0,76.1473287372,1.0,0.005,200.000000102,500,76.1473287372,2.1793e-19,1.0,0.9,276.838168912,0.005,16.9777,2,0.005,1.0,276.838168912,,73.0926,1.0
71.6665472364,100,500.0,74.5879,500.0,71.6665472364,1.0,0.00333333,299.999969474,500,71.6665472364,5.43914e-20,1.0,0.9,233.782512518,0.00333333,16.5402,2,0.00333333,1.0,233.782512518,,72.1743,1.0
72.9164210861,100,500.0,74.17,500.0,72.9164210861,1.0,0.0025,400.0,500,72.9164210861,5.4346e-20,1.0,0.9,264.271227517,0.0025,16.4655,2,0.0025,1.0,264.271227517,,72.0798,1.0
73.9069823038,100,500.0,74.1174,500.0,73.9069823038,1.0,0.002,500.000006643,500,73.9069823038,5.43187e-20,1.0,0.9,252.142527792,0.002,16.3348,1,0.002,1.0,252.142527792,,72.2479,1.0
72.3555675702,100,500.0,72.3556,500.0,72.3555675702,1.0,0.01,100.0,500,72.3555675702,3.50449e-18,1.0,0.9,369.975083407,0.01,19.1383,2,0.01,1.0,369.975083407,,68.3104,1.0
78.6309001356,100,500.0,75.4932,500.0,78.6309001356,1.0,0.005,200.000000102,500,78.6309001356,2.1793e-19,1.0,0.9,346.833803965,0.005,19.0962,2,0.005,1.0,346.833803965,,72.1104,1.0
75.1773146304,100,500.0,75.3879,500.0,75.1773146304,1.0,0.00333333,299.999969474,500,75.1773146304,5.43914e-20,1.0,0.9,292.897294213,0.00333333,18.4334,2,0.00333333,1.0,292.897294213,,72.6259,1.0
77.252717461,100,500.0,75.8541,500.0,77.252717461,1.0,0.0025,400.0,500,77.252717461,5.4346e-20,1.0,0.9,280.176855781,0.0025,18.0232,2,0.0025,1.0,280.176855781,,73.4621,1.0
74.8626430989,100,500.0,75.6558,500.0,74.8626430989,1.0,0.002,500.000006643,500,74.8626430989,5.43187e-20,1.0,0.9,256.99849005,0.002,17.6327,1,0.002,1.0,256.99849005,,73.5164,1.0
75.7201263346,100,500.0,75.7201,500.0,75.7201263346,1.0,0.01,100.0,500,75.7201263346,3.50449e-18,1.0,0.9,318.548335165,0.01,17.7585,2,0.01,1.0,318.548335165,,71.6022,1.0
72.5214297764,100,500.0,74.1208,500.0,72.5214297764,1.0,0.005,200.000000102,500,72.5214297764,2.1793e-19,1.0,0.9,289.596181837,0.005,17.4238,2,0.005,1.0,289.596181837,,71.209,1.0
73.262823747,100,500.0,73.8348,500.0,73.262823747,1.0,0.00333333,299.999969474,500,73.262823747,5.43914e-20,1.0,0.9,260.320602351,0.00333333,16.9842,2,0.00333333,1.0,260.320602351,,71.4476,1.0
73.7316248499,100,500.0,73.809,500.0,73.7316248499,1.0,0.0025,400.0,500,73.7316248499,5.4346e-20,1.0,0.9,266.676438543,0.0025,16.8033,2,0.0025,1.0,266.676438543,,71.7416,1.0
73.9373983291,100,500.0,73.8347,500.0,73.9373983291,1.0,0.002,500.000006643,500,73.9373983291,5.43187e-20,1.0,0.9,276.950905247,0.002,16.7547,1,0.002,1.0,276.950905247,,71.9856,1.0
71.2380953104,100,500.0,71.2381,500.0,71.2380953104,1.0,0.01,100.0,500,71.2380953104,3.50449e-18,1.0,0.9,282.524057678,0.01,16.7242,2,0.01,1.0,282.524057678,,67.2791,1.0
75.4287422953,100,500.0,73.3334,500.0,75.4287422953,1.0,0.005,200.000000102,500,75.4287422953,2.1793e-19,1.0,0.9,291.205638331,0.005,16.9819,2,0.005,1.0,291.205638331,,69.942,1.0
76.560700984,100,500.0,74.4092,500.0,76.560700984,1.0,0.00333333,299.999969474,500,76.560700984,5.43914e-20,1.0,0.9,244.450591392,0.00333333,16.5904,2,0.00333333,1.0,244.450591392,,71.6401,1.0
75.7905118027,100,500.0,74.7545,500.0,75.7905118027,1.0,0.0025,400.0,500,75.7905118027,5.4346e-20,1.0,0.9,266.096180597,0.0025,16.512,2,0.0025,1.0,266.096180597,,72.3564,1.0
78.1976370326,100,500.0,75.4431,500.0,78.1976370326,1.0,0.002,500.000006643,500,78.1976370326,5.43187e-20,1.0,0.9,264.68819133,0.002,16.5052,1,0.002,1.0,264.68819133,,73.2982,1.0
75.9926498389,100,500.0,75.9926,500.0,75.9926498389,1.0,0.01,100.0,500,75.9926498389,3.50449e-18,1.0,0.9,308.073177071,0.01,17.464,2,0.01,1.0,308.073177071,,71.8504,1.0
76.4181910885,100,500.0,76.2054,500.0,76.4181910885,1.0,0.005,200.000000102,500,76.4181910885,2.1793e-19,1.0,0.9,210.673902297,0.005,16.0258,2,0.005,1.0,210.673902297,,73.2764,1.0
73.5856568071,100,500.0,75.3322,500.0,73.5856568071,1.0,0.00333333,299.999969474,500,73.5856568071,5.43914e-20,1.0,0.9,180.725523817,0.00333333,15.2441,2,0.00333333,1.0,180.725523817,,72.9406,1.0
73.3743327241,100,500.0,74.8427,500.0,73.3743327241,1.0,0.0025,400.0,500,73.3743327241,5.4346e-20,1.0,0.9,349.380711705,0.0025,16.1702,2,0.0025,1.0,349.380711705,,72.7072,1.0
74.8578429252,100,500.0,74.8457,500.0,74.8578429252,1.0,0.002,500.000006643,500,74.8578429252,5.43187e-20,1.0,0.9,220.708684068,0.002,15.9022,1,0.002,1.0,220.708684068,,72.9356,1.0
75.975228117,100,500.0,75.9752,500.0,75.975228117,1.0,0.01,100.0,500,75.975228117,3.50449e-18,1.0,0.9,253.648202741,0.01,15.8465,2,0.01,1.0,253.648202741,,71.8289,1.0
77.3196394623,100,500.0,76.6474,500.0,77.3196394623,1.0,0.005,200.000000102,500,77.3196394623,2.1793e-19,1.0,0.9,274.879603503,0.005,16.1887,2,0.005,1.0,274.879603503,,73.7155,1.0
75.7153861576,100,500.0,76.3368,500.0,75.7153861576,1.0,0.00333333,299.999969474,500,75.7153861576,5.43914e-20,1.0,0.9,313.991199069,0.00333333,16.6891,2,0.00333333,1.0,313.991199069,,73.9429,1.0
72.6037117855,100,500.0,75.4035,500.0,72.6037117855,1.0,0.0025,400.0,500,72.6037117855,5.4346e-20,1.0,0.9,333.681421019,0.0025,17.1491,2,0.0025,1.0,333.681421019,,73.3114,1.0
77.091941843,100,500.0,75.7412,500.0,77.091941843,1.0,0.002,500.000006643,500,77.091941843,5.43187e-20,1.0,0.9,259.354782149,0.002,16.9435,1,0.002,1.0,259.354782149,,73.8699,1.0
73.0279320577,100,500.0,73.0279,500.0,73.0279320577,1.0,0.01,100.0,500,73.0279320577,3.50449e-18,1.0,0.9,358.782645792,0.01,18.8466,2,0.01,1.0,358.782645792,,68.9192,1.0
75.100340866,100,500.0,74.0641,500.0,75.100340866,1.0,0.005,200.000000102,500,75.100340866,2.1793e-19,1.0,0.9,330.702439297,0.005,18.5032,2,0.005,1.0,330.702439297,,71.1489,1.0
78.0751484929,100,500.0,75.4011,500.0,78.0751484929,1.0,0.00333333,299.999969474,500,78.0751484929,5.43914e-20,1.0,0.9,302.993195289,0.00333333,18.2156,2,0.00333333,1.0,302.993195289,,73.0208,1.0
75.1662454317,100,500.0,75.3424,500.0,75.1662454317,1.0,0.0025,400.0,500,75.1662454317,5.4346e-20,1.0,0.9,411.631482555,0.0025,18.7282,2,0.0025,1.0,411.631482555,,73.2643,1.0
73.7413028867,100,500.0,75.0222,500.0,73.7413028867,1.0,0.002,500.000006643,500,73.7413028867,5.43187e-20,1.0,0.9,223.110669279,0.002,18.0328,1,0.002,1.0,223.110669279,,73.1635,1.0
77.1365795903,100,500.0,77.1366,500.0,77.1365795903,1.0,0.01,100.0,500,77.1365795903,3.50449e-18,1.0,0.9,261.800386215,0.01,16.0991,2,0.01,1.0,261.800386215,,73.0452,1.0
76.1683256392,100,500.0,76.6525,500.0,76.1683256392,1.0,0.005,200.000000102,500,76.1683256392,2.1793e-19,1.0,0.9,285.955890083,0.005,16.4734,2,0.005,1.0,285.955890083,,73.2934,1.0
76.9538803655,100,500.0,76.7529,500.0,76.9538803655,1.0,0.00333333,299.999969474,500,76.9538803655,5.43914e-20,1.0,0.9,267.516066913,0.00333333,16.4078,2,0.00333333,1.0,267.516066913,,74.0103,1.0
73.830490528,100,500.0,76.0223,500.0,73.830490528,1.0,0.0025,400.0,500,73.830490528,5.4346e-20,1.0,0.9,252.111075445,0.0025,16.3068,2,0.0025,1.0,252.111075445,,73.6471,1.0
76.0314198153,100,500.0,76.0241,500.0,76.0314198153,1.0,0.002,500.000006643,500,76.0314198153,5.43187e-20,1.0,0.9,331.511751027,0.002,16.6844,1,0.002,1.0,331.511751027,,73.8997,1.0
74.0566252315,100,500.0,74.0566,500.0,74.0566252315,1.0,0.01,100.0,500,74.0566252315,3.50449e-18,1.0,0.9,299.754292933,0.01,17.2266,2,0.01,1.0,299.754292933,,69.9137,1.0
75.9119262864,100,500.0,74.9843,500.0,75.9119262864,1.0,0.005,200.000000102,500,75.9119262864,2.1793e-19,1.0,0.9,327.938698128,0.005,17.6513,2,0.005,1.0,327.938698128,,72.0382,1.0
75.0359074737,100,500.0,75.0015,500.0,75.0359074737,1.0,0.00333333,299.999969474,500,75.0359074737,5.43914e-20,1.0,0.9,312.995498037,0.00333333,17.6352,2,0.00333333,1.0,312.995498037,,72.5961,1.0
75.6891065641,100,500.0,75.1734,500.0,75.6891065641,1.0,0.0025,400.0,500,75.6891065641,5.4346e-20,1.0,0.9,259.897793989,0.0025,17.253,2,0.0025,1.0,259.897793989,,72.7866,1.0
74.7416854763,100,500.0,75.0871,500.0,74.7416854763,1.0,0.002,500.000006643,500,74.7416854763,5.43187e-20,1.0,0.9,322.088647726,0.002,17.3763,1,0.002,1.0,322.088647726,,72.9522,1.0
77.5342844906,100,500.0,77.5343,500.0,77.5342844906,1.0,0.01,100.0,500,77.5342844906,3.50449e-18,1.0,0.9,236.858656892,0.01,15.3131,2,0.01,1.0,236.858656892,,73.1039,1.0
76.5037132824,100,500.0,77.019,500.0,76.5037132824,1.0,0.005,200.000000102,500,76.5037132824,2.1793e-19,1.0,0.9,260.064616737,0.005,15.6921,2,0.005,1.0,260.064616737,,73.8862,1.0
75.0225687683,100,500.0,76.3535,500.0,75.0225687683,1.0,0.00333333,299.999969474,500,75.0225687683,5.43914e-20,1.0,0.9,295.779404427,0.00333333,16.2066,2,0.00333333,1.0,295.779404427,,73.7956,1.0
74.6170878693,100,500.0,75.9194,500.0,74.6170878693,1.0,0.0025,400.0,500,74.6170878693,5.4346e-20,1.0,0.9,256.580344969,0.0025,16.1573,2,0.0025,1.0,256.580344969,,73.7042,1.0
74.6083262897,100,500.0,75.6572,500.0,74.6083262897,1.0,0.002,500.000006643,500,74.6083262897,5.43187e-20,1.0,0.9,263.921831383,0.002,16.1672,1,0.002,1.0,263.921831383,,73.6758,1.0
77.2729072155,100,500.0,77.2729,500.0,77.2729072155,1.0,0.01,100.0,500,77.2729072155,3.50449e-18,1.0,0.9,314.966586018,0.01,17.6583,2,0.01,1.0,314.966586018,,73.0614,1.0
76.4229019756,100,500.0,76.8479,500.0,76.4229019756,1.0,0.005,200.000000102,500,76.4229019756,2.1793e-19,1.0,0.9,294.158252608,0.005,17.3694,2,0.005,1.0,294.158252608,,73.87,1.0
74.5644774943,100,500.0,76.0868,500.0,74.5644774943,1.0,0.00333333,299.999969474,500,74.5644774943,5.43914e-20,1.0,0.9,150.380605256,0.00333333,15.8719,2,0.00333333,1.0,150.380605256,,73.6553,1.0
74.2775882352,100,500.0,75.6345,500.0,74.2775882352,1.0,0.0025,400.0,500,74.2775882352,5.4346e-20,1.0,0.9,211.476360644,0.0025,15.5528,2,0.0025,1.0,211.476360644,,73.5287,1.0
74.7545845778,100,500.0,75.4585,500.0,74.7545845778,1.0,0.002,500.000006643,500,74.7545845778,5.43187e-20,1.0,0.9,279.184948439,0.002,15.7771,1,0.002,1.0,279.184948439,,73.5751,1.0
74.2641404195,100,500.0,74.2641,500.0,74.2641404195,1.0,0.01,100.0,500,74.2641404195,3.50449e-18,1.0,0.9,217.364071446,0.01,14.6694,2,0.01,1.0,217.364071446,,70.4114,1.0
75.5722174869,100,500.0,74.9182,500.0,75.5722174869,1.0,0.005,200.000000102,500,75.5722174869,2.1793e-19,1.0,0.9,301.877065825,0.005,16.0453,2,0.005,1.0,301.877065825,,72.0228,1.0
77.6531290629,100,500.0,75.8298,500.0,77.6531290629,1.0,0.00333333,299.999969474,500,77.6531290629,5.43914e-20,1.0,0.9,302.672737763,0.00333333,16.5281,2,0.00333333,1.0,302.672737763,,73.4658,1.0
73.756629833,100,500.0,75.3115,500.0,73.756629833,1.0,0.0025,400.0,500,73.756629833,5.4346e-20,1.0,0.9,295.639357923,0.0025,16.6991,2,0.0025,1.0,295.639357923,,73.2642,1.0
76.9278055529,100,500.0,75.6348,500.0,76.9278055529,1.00001,0.00199998,499.999958114,500,76.9278055529,1.58219e-17,1.0,0.9,298.727383952,0.00200002,16.8123,1,0.002,0.999989,298.727383952,3.92037e-12,73.5542,1.0
74.9155711531,100,500.0,74.9156,500.0,74.9155711531,1.0,0.01,100.0,500,74.9155711531,3.50449e-18,1.0,0.9,273.046102974,0.01,16.4413,2,0.01,1.0,273.046102974,,71.0205,1.0
74.512880099,100,500.0,74.7142,500.0,74.512880099,1.0,0.005,200.000000102,500,74.512880099,2.1793e-19,1.0,0.9,226.827663057,0.005,15.7314,2,0.005,1.0,226.827663057,,71.9395,1.0
75.7664104648,100,500.0,75.065,500.0,75.7664104648,1.0,0.00333333,299.999969474,500,75.7664104648,5.43914e-20,1.0,0.9,291.664005061,0.00333333,16.1704,2,0.00333333,1.0,291.664005061,,72.6703,1.0
77.0760591248,100,500.0,75.5677,500.0,77.0760591248,1.0,0.0025,400.0,500,77.0760591248,5.4346e-20,1.0,0.9,249.072682957,0.0025,16.0784,2,0.0025,1.0,249.072682957,,73.4562,1.0
76.3005681263,100,500.0,75.7143,500.0,76.3005681263,1.0,0.002,500.000006643,500,76.3005681263,5.43187e-20,1.0,0.9,359.375652223,0.002,16.6749,1,0.002,1.0,359.375652223,,73.8217,1.0
77.0235001793,100,500.0,77.0235,500.0,77.0235001793,1.0,0.01,100.0,500,77.0235001793,3.50449e-18,1.0,0.9,299.818989275,0.01,17.2285,2,0.01,1.0,299.818989275,,72.8752,1.0
76.2676931876,100,500.0,76.6456,500.0,76.2676931876,1.0,0.005,200.000000102,500,76.2676931876,2.1793e-19,1.0,0.9,302.070707497,0.005,17.2649,2,0.005,1.0,302.070707497,,73.7123,1.0
75.6070347697,100,500.0,76.2994,500.0,75.6070347697,1.0,0.00333333,299.999969474,500,75.6070347697,5.43914e-20,1.0,0.9,376.433263185,0.00333333,17.9772,2,0.00333333,1.0,376.433263185,,73.9044,1.0
77.2171006135,100,500.0,76.5288,500.0,77.2171006135,1.0,0.0025,400.0,500,77.2171006135,5.4346e-20,1.0,0.9,383.594523533,0.0025,18.3707,2,0.0025,1.0,383.594523533,,73.8693,1.0
74.2522807213,100,500.0,76.0735,500.0,74.2522807213,1.0,0.002,500.000006643,500,74.2522807213,5.43187e-20,1.0,0.9,235.390613779,0.002,17.8164,1,0.002,1.0,235.390613779,,73.6947,1.0
75.2849072126,100,500.0,75.2849,500.0,75.2849072126,1.0,0.01,100.0,500,75.2849072126,3.50449e-18,1.0,0.9,239.469737995,0.01,15.3972,2,0.01,1.0,239.469737995,,71.2093,1.0
77.8484743439,100,500.0,76.5667,500.0,77.8484743439,1.0,0.005,200.000000102,500,77.8484743439,2.1793e-19,1.0,0.9,391.503928878,0.005,17.7193,2,0.005,1.0,391.503928878,,73.6848,1.0
75.3802107781,100,500.0,76.1712,500.0,75.3802107781,1.0,0.00333333,299.999969474,500,75.3802107781,5.43914e-20,1.0,0.9,331.364514002,0.00333333,17.86,2,0.00333333,1.0,331.364514002,,73.8013,1.0
74.0721325352,100,500.0,75.6464,500.0,74.0721325352,1.0,0.0025,400.0,500,74.0721325352,5.4346e-20,1.0,0.9,254.887160717,0.0025,17.4111,2,0.0025,1.0,254.887160717,,73.5829,1.0
73.9054651044,100,500.0,75.2982,500.0,73.9054651044,1.0,0.002,500.000006643,500,73.9054651044,5.43187e-20,1.0,0.9,304.41899793,0.002,17.4148,1,0.002,1.0,304.41899793,,73.4255,1.0
75.8064034172,100,500.0,75.8064,500.0,75.8064034172,1.0,0.01,100.0,500,75.8064034172,3.50449e-18,1.0,0.9,294.36962179,0.01,17.0712,2,0.01,1.0,294.36962179,,71.6773,1.0
75.5699945096,100,500.0,75.6882,500.0,75.5699945096,1.0,0.005,200.000000102,500,75.5699945096,2.1793e-19,1.0,0.9,239.272987317,0.005,16.2532,2,0.005,1.0,239.272987317,,72.7685,1.0
74.5995942309,100,500.0,75.3253,500.0,74.5995942309,1.0,0.00333333,299.999969474,500,74.5995942309,5.43914e-20,1.0,0.9,263.851036154,0.00333333,16.231,2,0.00333333,1.0,263.851036154,,72.9414,1.0
73.6036313466,100,500.0,74.8949,500.0,73.6036313466,1.0,0.0025,400.0,500,73.6036313466,5.4346e-20,1.0,0.9,339.406078909,0.0025,16.7971,2,0.0025,1.0,339.406078909,,72.6884,1.0
74.3263876299,100,500.0,74.7812,500.0,74.3263876299,1.0,0.002,500.000006643,500,74.3263876299,5.43187e-20,1.0,0.9,274.798718974,0.002,16.7385,1,0.002,1.0,274.798718974,,72.8076,1.0
74.1054219276,100,500.0,74.1054,500.0,74.1054219276,1.0,0.01,100.0,500,74.1054219276,3.50449e-18,1.0,0.9,315.391597516,0.01,17.6702,2,0.01,1.0,315.391597516,,69.3772,1.0
77.0054271963,100,500.0,75.5554,500.0,77.0054271963,1.0,0.005,200.000000102,500,77.0054271963,2.1793e-19,1.0,0.9,295.274284038,0.005,17.4466,2,0.005,1.0,295.274284038,,72.2121,1.0
78.0918510112,100,500.0,76.4009,500.0,78.0918510112,1.0,0.00333333,299.999969474,500,78.0918510112,5.43914e-20,1.0,0.9,344.107113913,0.00333333,17.8299,2,0.00333333,1.0,344.107113913,,73.6711,1.0
73.5633589044,100,500.0,75.6915,500.0,73.5633589044,1.0,0.0025,400.0,500,73.5633589044,5.4346e-20,1.0,0.9,261.995904466,0.0025,17.458,2,0.0025,1.0,261.995904466,,73.3274,1.0
77.2336341711,100,500.0,75.9999,500.0,77.2336341711,1.0,0.002,500.000006643,500,77.2336341711,5.43187e-20,1.0,0.9,268.571352932,0.002,17.2448,1,0.002,1.0,268.571352932,,73.8854,1.0
74.1005448963,100,500.0,74.1005,500.0,74.1005448963,1.0,0.01,100.0,500,74.1005448963,3.50449e-18,1.0,0.9,310.163208706,0.01,17.5232,2,0.01,1.0,310.163208706,,70.1112,1.0
73.2538673713,100,500.0,73.6772,500.0,73.2538673713,1.0,0.005,200.000000102,500,73.2538673713,2.1793e-19,1.0,0.9,297.996048528,0.005,17.3556,2,0.005,1.0,297.996048528,,70.8122,1.0
76.4977290894,100,500.0,74.6174,500.0,76.4977290894,1.0,0.00333333,299.999969474,500,76.4977290894,5.43914e-20,1.0,0.9,392.368627673,0.00333333,18.2226,2,0.00333333,1.0,392.368627673,,71.8752,1.0
74.9721810208,100,500.0,74.7061,500.0,74.9721810208,1.0,0.0025,400.0,500,74.9721810208,5.4346e-20,1.0,0.9,224.559799703,0.0025,17.4542,2,0.0025,1.0,224.559799703,,72.3313,1.0
73.1863709927,100,500.0,74.4021,500.0,73.1863709927,1.0,0.002,500.000006643,500,73.1863709927,5.43187e-20,1.0,0.9,287.088983202,0.002,17.3474,1,0.002,1.0,287.088983202,,72.2781,1.0
74.5836443989,100,500.0,74.5836,500.0,74.5836443989,1.0,0.01,100.0,500,74.5836443989,3.50449e-18,1.0,0.9,263.116768216,0.01,16.1396,2,0.01,1.0,263.116768216,,70.5505,1.0
75.8377074048,100,500.0,75.2107,500.0,75.8377074048,1.0,0.005,200.000000102,500,75.8377074048,2.1793e-19,1.0,0.9,432.439721746,0.005,18.5659,2,0.005,1.0,432.439721746,,71.1889,1.0
