ESSRenyi,VarJ,ESSClassic,VarRet,AvgVanillaIw,J,BatchSize,Delta,VanillaAvgRet,IterType,AvgEpLen,VarVanillaIw,VarDiscRet,MinVanillaIw,Bound,VarNormIw,EpsThisIter,MaxVanillaIw,MinNormIw,MaxNormIw,eRenyi2,AvgNormIw,AvgRet,AvgDiscRet
500.0,4.01709,500.000006643,11.5382903279,1.0,-105.966,500,1.0,-106.580112339,1,32.78,,11.5382903279,1.0,-105.966,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.580112339,-106.580112339
500.0,3.02553,100.0,9.24629905073,1.0,-105.63,500,1.0,-105.630297546,2,35.86,,9.24629905073,1.0,-105.63,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.630297546,-105.630297546
500.0,3.79878,200.000000102,19.7802518545,1.0,-105.88,500,1.0,-106.130502884,2,35.77,,19.7802518545,1.0,-105.88,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.130502884,-106.130502884
500.0,4.1438,299.999969474,22.8516336321,1.0,-105.811,500,1.0,-105.672790928,2,38.93,,22.8516336321,1.0,-105.811,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.672790928,-105.672790928
500.0,4.11355,400.0,16.2897257284,1.0,-105.872,500,1.0,-106.056032187,2,32.96,,16.2897257284,1.0,-105.872,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-106.056032187,-106.056032187
500.0,4.22393,500.000006643,21.648159081,1.0,-105.94,500,1.0,-106.209945647,1,32.98,,21.648159081,1.0,-105.94,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.209945647,-106.209945647
500.0,4.86877,100.0,23.9443401168,1.0,-105.578,500,1.0,-105.578458893,2,35.2,,23.9443401168,1.0,-105.578,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.578458893,-105.578458893
500.0,4.16605,200.000000102,11.0973375754,1.0,-105.68,500,1.0,-105.781867248,2,30.96,,11.0973375754,1.0,-105.68,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.781867248,-105.781867248
500.0,4.21464,299.999969474,18.738515608,1.0,-105.614,500,1.0,-105.480713992,2,35.87,,18.738515608,1.0,-105.614,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.480713992,-105.480713992
500.0,4.27315,400.0,19.9487929321,1.0,-105.608,500,1.0,-105.591386512,2,38.62,,19.9487929321,1.0,-105.608,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.591386512,-105.591386512
500.0,4.76263,500.000006643,40.5023844625,1.0,-105.491,500,1.0,-105.020216498,1,35.82,,40.5023844625,1.0,-105.491,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.020216498,-105.020216498
500.0,5.52799,100.0,30.8673412661,1.0,-105.421,500,1.0,-105.420539107,2,35.65,,30.8673412661,1.0,-105.421,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.420539107,-105.420539107
500.0,6.64473,200.000000102,58.3036112019,1.0,-105.308,500,1.0,-105.194514573,2,36.84,,58.3036112019,1.0,-105.308,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.194514573,-105.194514573
500.0,6.32984,299.999969474,32.2143126656,1.0,-105.332,500,1.0,-105.380884619,2,35.6,,32.2143126656,1.0,-105.332,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.380884619,-105.380884619
500.0,5.78095,400.0,13.420819679,1.0,-105.458,500,1.0,-105.835731018,2,35.44,,13.420819679,1.0,-105.458,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.835731018,-105.835731018
500.0,5.42557,500.000006643,13.3630769681,1.0,-105.576,500,1.0,-106.046389609,1,31.96,,13.3630769681,1.0,-105.576,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.046389609,-106.046389609
500.0,3.73805,100.0,14.1141432923,1.0,-106.045,500,1.0,-106.045197471,2,33.63,,14.1141432923,1.0,-106.045,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.045197471,-106.045197471
500.0,3.66178,200.000000102,12.9586192071,1.0,-105.958,500,1.0,-105.870492768,2,34.3,,12.9586192071,1.0,-105.958,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.870492768,-105.870492768
500.0,4.348,299.999969474,30.1084968274,1.0,-105.835,500,1.0,-105.589433906,2,33.06,,30.1084968274,1.0,-105.835,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.589433906,-105.589433906
500.0,4.76205,400.0,34.3070980276,1.0,-105.786,500,1.0,-105.637276668,2,38.2,,34.3070980276,1.0,-105.786,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.637276668,-105.637276668
500.0,4.64079,499.999921343,16.9198611735,1.0,-105.892,500,1.0,-106.316317978,1,30.08,4.70103e-12,16.9198611735,0.999992,-105.892,1.89113e-17,100,1.00001,0.00199998,0.00200003,1.0,0.002,-106.316317978,-106.316317978
500.0,4.81738,100.0,23.4415547516,1.0,-104.832,500,1.0,-104.832112567,2,32.71,,23.4415547516,1.0,-104.832,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-104.832112567,-104.832112567
500.0,4.23029,200.000000102,12.186764065,1.0,-105.341,500,1.0,-105.850598789,2,33.97,,12.186764065,1.0,-105.341,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.850598789,-105.850598789
500.0,4.22365,299.999969474,17.9021265756,1.0,-105.316,500,1.0,-105.265429566,2,39.64,,17.9021265756,1.0,-105.316,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.265429566,-105.265429566
500.0,4.23349,400.0,15.7227098415,1.0,-105.782,500,1.0,-107.180364258,2,34.25,,15.7227098415,1.0,-105.782,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-107.180364258,-107.180364258
500.0,4.18073,500.000006643,15.7733790511,1.0,-105.848,500,1.0,-106.111934615,1,30.0,,15.7733790511,1.0,-105.848,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.111934615,-106.111934615
500.0,3.8363,100.0,14.8658272366,1.0,-105.353,500,1.0,-105.353382598,2,37.64,,14.8658272366,1.0,-105.353,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.353382598,-105.353382598
500.0,5.17268,200.000000102,38.9577451633,1.0,-105.016,500,1.0,-104.67813099,2,37.68,,38.9577451633,1.0,-105.016,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-104.67813099,-104.67813099
500.0,5.0768,299.999969474,23.7545775906,1.0,-105.236,500,1.0,-105.676849347,2,33.7,,23.7545775906,1.0,-105.236,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.676849347,-105.676849347
500.0,4.85941,400.0,17.1060726816,1.0,-105.365,500,1.0,-105.750960782,2,30.63,,17.1060726816,1.0,-105.365,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.750960782,-105.750960782
500.0,4.81707,500.000006643,21.7541823929,1.0,-105.327,500,1.0,-105.174951998,1,31.54,,21.7541823929,1.0,-105.327,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.174951998,-105.174951998
500.0,3.46823,100.0,12.1501087205,1.0,-106.126,500,1.0,-106.125633495,2,33.48,,12.1501087205,1.0,-106.126,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.125633495,-106.125633495
500.0,3.89068,200.000000102,18.2813081371,1.0,-105.854,500,1.0,-105.582244116,2,36.07,,18.2813081371,1.0,-105.854,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.582244116,-105.582244116
500.0,3.90386,299.999969474,15.5364028172,1.0,-105.75,500,1.0,-105.542695593,2,37.22,,15.5364028172,1.0,-105.75,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.542695593,-105.542695593
500.0,4.25599,400.0,25.4491264652,1.0,-105.392,500,1.0,-104.317860275,2,35.74,,25.4491264652,1.0,-105.392,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-104.317860275,-104.317860275
500.0,4.19622,500.000006643,14.6564563497,1.0,-105.624,500,1.0,-106.552732442,1,30.89,,14.6564563497,1.0,-105.624,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.552732442,-106.552732442
500.0,4.80656,100.0,23.3363850377,1.0,-105.584,500,1.0,-105.584296294,2,37.2,,23.3363850377,1.0,-105.584,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.584296294,-105.584296294
500.0,4.72233,200.000000102,21.6742657273,1.0,-105.442,500,1.0,-105.300375202,2,35.65,,21.6742657273,1.0,-105.442,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.300375202,-105.300375202
500.0,4.38428,299.999969474,12.6459655572,1.0,-105.744,500,1.0,-106.346709063,2,31.76,,12.6459655572,1.0,-105.744,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-106.346709063,-106.346709063
500.0,4.66044,400.0,29.4218512485,1.0,-105.659,500,1.0,-105.405772122,2,40.62,,29.4218512485,1.0,-105.659,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.405772122,-105.405772122
500.0,4.40825,500.000006643,10.3865819531,1.0,-105.65,500,1.0,-105.61448838,1,35.44,,10.3865819531,1.0,-105.65,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.61448838,-105.61448838
500.0,3.97906,100.0,15.9928705655,1.0,-105.727,500,1.0,-105.727283006,2,32.36,,15.9928705655,1.0,-105.727,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.727283006,-105.727283006
500.0,4.5497,200.000000102,25.7087674428,1.0,-105.488,500,1.0,-105.247983919,2,39.24,,25.7087674428,1.0,-105.488,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.247983919,-105.247983919
500.0,4.27288,299.999969474,12.9676941474,1.0,-105.786,500,1.0,-106.383448422,2,36.09,,12.9676941474,1.0,-105.786,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-106.383448422,-106.383448422
500.0,4.08108,400.0,11.7876797566,1.0,-105.908,500,1.0,-106.2743892,2,34.02,,11.7876797566,1.0,-105.908,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-106.2743892,-106.2743892
500.0,3.93625,500.000006643,10.9377229889,1.0,-105.941,500,1.0,-106.069949679,1,30.64,,10.9377229889,1.0,-105.941,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.069949679,-106.069949679
500.0,3.30555,100.0,11.0370017081,1.0,-105.777,500,1.0,-105.776531428,2,28.18,,11.0370017081,1.0,-105.777,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.776531428,-105.776531428
500.0,3.68816,200.000000102,16.3501824121,1.0,-105.562,500,1.0,-105.34833229,2,40.64,,16.3501824121,1.0,-105.562,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.34833229,-105.34833229
500.0,3.73305,299.999969474,14.5529578547,1.0,-105.743,500,1.0,-106.102712686,2,29.97,,14.5529578547,1.0,-105.743,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-106.102712686,-106.102712686
500.0,4.12447,400.0,26.3076041947,1.0,-105.616,500,1.0,-105.234588819,2,39.78,,26.3076041947,1.0,-105.616,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.234588819,-105.234588819
500.0,4.13007,500.000006643,16.9690708906,1.0,-105.764,500,1.0,-106.359724434,1,35.29,,16.9690708906,1.0,-105.764,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.359724434,-106.359724434
500.0,3.71211,100.0,13.9189323826,1.0,-106.14,500,1.0,-106.139757757,2,33.96,,13.9189323826,1.0,-106.14,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.139757757,-106.139757757
500.0,3.84709,200.000000102,15.9651799315,1.0,-106.054,500,1.0,-105.967266119,2,34.72,,15.9651799315,1.0,-106.054,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.967266119,-105.967266119
500.0,3.65731,299.999969474,10.6287308287,1.0,-106.083,500,1.0,-106.141413078,2,32.11,,10.6287308287,1.0,-106.083,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-106.141413078,-106.141413078
500.0,4.021,400.0,24.7938202194,1.0,-106.082,500,1.0,-106.08157102,2,40.04,,24.7938202194,1.0,-106.082,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-106.08157102,-106.08157102
500.0,4.09136,500.000006643,19.0743680615,1.0,-105.999,500,1.0,-105.665932497,1,35.33,,19.0743680615,1.0,-105.999,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.665932497,-105.665932497
500.0,3.94624,100.0,15.7301027052,1.0,-105.677,500,1.0,-105.677487089,2,32.49,,15.7301027052,1.0,-105.677,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.677487089,-105.677487089
500.0,4.23343,200.000000102,20.3702275452,1.0,-105.449,500,1.0,-105.22019157,2,40.57,,20.3702275452,1.0,-105.449,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.22019157,-105.22019157
500.0,3.99267,299.999969474,11.9188377431,1.0,-105.622,500,1.0,-105.969389899,2,34.81,,11.9188377431,1.0,-105.622,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.969389899,-105.969389899
500.0,3.97653,400.0,15.4338777962,1.0,-105.733,500,1.0,-106.065732804,2,34.07,,15.4338777962,1.0,-105.733,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-106.065732804,-106.065732804
500.0,3.94892,500.000006643,14.8391880626,1.0,-105.696,500,1.0,-105.546067226,1,28.01,,14.8391880626,1.0,-105.696,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.546067226,-105.546067226
500.0,4.61124,100.0,21.4782938945,1.0,-106.168,500,1.0,-106.168297175,2,34.02,,21.4782938945,1.0,-106.168,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.168297175,-106.168297175
500.0,4.08161,200.000000102,12.0985650755,1.0,-105.971,500,1.0,-105.773521767,2,32.52,,12.0985650755,1.0,-105.971,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.773521767,-105.773521767
500.0,3.82066,299.999969474,10.5662025304,1.0,-106.017,500,1.0,-106.108667797,2,34.94,,10.5662025304,1.0,-106.017,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-106.108667797,-106.108667797
500.0,4.24043,400.0,28.3207178229,1.0,-105.928,500,1.0,-105.660481095,2,38.5,,28.3207178229,1.0,-105.928,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.660481095,-105.660481095
500.0,4.28171,500.000006643,19.5986507371,1.0,-106.058,500,1.0,-106.577278692,1,34.93,,19.5986507371,1.0,-106.058,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.577278692,-106.577278692
500.0,4.12645,100.0,17.1995785583,1.0,-105.88,500,1.0,-105.879866354,2,33.65,,17.1995785583,1.0,-105.88,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.879866354,-105.879866354
500.0,4.33002,200.000000102,20.4504105375,1.0,-105.545,500,1.0,-105.209525862,2,35.89,,20.4504105375,1.0,-105.545,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.209525862,-105.209525862
500.0,4.22102,299.999969474,16.1016750109,1.0,-105.59,500,1.0,-105.680525901,2,29.99,,16.1016750109,1.0,-105.59,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.680525901,-105.680525901
500.0,4.06304,400.0,12.5310139591,1.0,-105.711,500,1.0,-106.074780268,2,34.26,,12.5310139591,1.0,-105.711,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-106.074780268,-106.074780268
500.0,3.87106,500.000006643,8.96520489325,1.0,-105.74,500,1.0,-105.85558361,1,35.84,,8.96520489325,1.0,-105.74,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.85558361,-105.85558361
500.0,4.61439,100.0,21.5076345844,1.0,-106.418,500,1.0,-106.418138566,2,33.79,,21.5076345844,1.0,-106.418,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.418138566,-106.418138566
500.0,4.83453,200.000000102,25.3969425983,1.0,-106.025,500,1.0,-105.630985784,2,32.23,,25.3969425983,1.0,-106.025,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.630985784,-105.630985784
500.0,4.68814,299.999969474,19.3108646495,1.0,-105.914,500,1.0,-105.693747496,2,35.97,,19.3108646495,1.0,-105.914,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.693747496,-105.693747496
500.0,4.38667,400.0,11.1470495831,1.0,-105.916,500,1.0,-105.920250505,2,37.86,,11.1470495831,1.0,-105.916,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.920250505,-105.920250505
500.0,4.40177,500.000006643,20.0535558528,1.0,-105.967,500,1.0,-106.174206182,1,34.91,,20.0535558528,1.0,-105.967,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.174206182,-106.174206182
500.0,3.74203,100.0,14.1442679748,1.0,-106.454,500,1.0,-106.453584671,2,32.77,,14.1442679748,1.0,-106.454,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.453584671,-106.453584671
500.0,3.70859,200.000000102,12.9253779345,1.0,-105.858,500,1.0,-105.263311184,2,36.09,,12.9253779345,1.0,-105.858,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.263311184,-105.263311184
500.0,3.82126,299.999969474,16.4595428299,1.0,-105.833,500,1.0,-105.781939651,2,30.21,,16.4595428299,1.0,-105.833,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.781939651,-105.781939651
500.0,4.23655,400.0,27.3162494474,1.0,-105.552,500,1.0,-104.710905826,2,40.28,,27.3162494474,1.0,-105.552,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-104.710905826,-104.710905826
500.0,4.24549,500.000006643,18.4356440643,1.0,-105.614,500,1.0,-105.86092123,1,35.73,,18.4356440643,1.0,-105.614,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.86092123,-105.86092123
500.0,4.18887,100.0,17.7238722561,1.0,-106.02,500,1.0,-106.019521034,2,35.37,,17.7238722561,1.0,-106.02,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.019521034,-106.019521034
500.0,4.19764,200.000000102,17.7452803965,1.0,-105.769,500,1.0,-105.517692676,2,29.26,,17.7452803965,1.0,-105.769,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.517692676,-105.517692676
500.0,4.35204,299.999969474,21.7969895529,1.0,-105.783,500,1.0,-105.812337949,2,33.58,,21.7969895529,1.0,-105.783,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.812337949,-105.812337949
500.0,4.14047,400.0,11.8720845275,1.0,-105.784,500,1.0,-105.786471043,2,30.69,,11.8720845275,1.0,-105.784,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.786471043,-105.786471043
500.0,4.58788,500.000006643,37.0339886464,1.0,-105.801,500,1.0,-105.867230943,1,41.54,,37.0339886464,1.0,-105.801,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.867230943,-105.867230943
500.0,4.53421,100.0,20.7666991424,1.0,-105.884,500,1.0,-105.883945644,2,31.52,,20.7666991424,1.0,-105.884,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.883945644,-105.883945644
500.0,4.54593,200.000000102,20.9804734206,1.0,-105.908,500,1.0,-105.932983578,2,39.06,,20.9804734206,1.0,-105.908,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.932983578,-105.932983578
500.0,4.6057,299.999969474,22.5084990726,1.0,-105.846,500,1.0,-105.722530426,2,36.73,,22.5084990726,1.0,-105.846,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.722530426,-105.722530426
500.0,4.69737,400.0,24.8724735381,1.0,-105.845,500,1.0,-105.840756921,2,33.27,,24.8724735381,1.0,-105.845,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.840756921,-105.840756921
500.0,4.61701,500.000006643,18.507683204,1.0,-105.841,500,1.0,-105.826969111,1,32.67,,18.507683204,1.0,-105.841,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.826969111,-105.826969111
500.0,4.39731,100.0,19.5316227535,1.0,-106.344,500,1.0,-106.344229074,2,37.81,,19.5316227535,1.0,-106.344,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.344229074,-106.344229074
500.0,3.77961,200.000000102,9.21470516028,1.0,-106.108,500,1.0,-105.870869737,2,30.6,,9.21470516028,1.0,-106.108,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.870869737,-105.870869737
500.0,3.75325,299.999969474,13.7099868702,1.0,-105.968,500,1.0,-105.689003495,2,32.16,,13.7099868702,1.0,-105.968,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.689003495,-105.689003495
500.0,4.06482,400.0,24.0682805105,1.0,-105.983,500,1.0,-106.02836816,2,36.06,,24.0682805105,1.0,-105.983,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-106.02836816,-106.02836816
500.0,4.01922,500.000006643,14.8186447384,1.0,-106.005,500,1.0,-106.091088571,1,33.52,,14.8186447384,1.0,-106.005,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.091088571,-106.091088571
500.0,5.03603,100.0,25.6177708932,1.0,-105.625,500,1.0,-105.624817449,2,32.0,,25.6177708932,1.0,-105.625,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.624817449,-105.624817449
500.0,5.35885,200.000000102,32.3940446958,1.0,-105.588,500,1.0,-105.550327443,2,34.48,,32.3940446958,1.0,-105.588,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.550327443,-105.550327443
500.0,5.38585,299.999969474,29.526874485,1.0,-105.344,500,1.0,-104.856580362,2,36.38,,29.526874485,1.0,-105.344,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-104.856580362,-104.856580362
500.0,5.04747,400.0,14.8426205688,1.0,-105.47,500,1.0,-105.848989465,2,36.86,,14.8426205688,1.0,-105.47,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.848989465,-105.848989465
500.0,4.71456,500.000006643,9.05532044247,1.0,-105.585,500,1.0,-106.043559617,1,30.79,,9.05532044247,1.0,-105.585,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.043559617,-106.043559617
500.0,3.857,100.0,15.0267497624,1.0,-106.036,500,1.0,-106.035635348,2,33.83,,15.0267497624,1.0,-106.036,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.035635348,-106.035635348
500.0,3.83925,200.000000102,14.6970870164,1.0,-105.873,500,1.0,-105.709887112,2,37.0,,14.6970870164,1.0,-105.873,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.709887112,-105.709887112
500.0,3.68803,299.999969474,11.3592211807,1.0,-105.758,500,1.0,-105.527829958,2,34.53,,11.3592211807,1.0,-105.758,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.527829958,-105.527829958
500.0,3.62241,400.0,11.5696147397,1.0,-105.896,500,1.0,-106.3101246,2,33.48,,11.5696147397,1.0,-105.896,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-106.3101246,-106.3101246
500.0,3.67839,500.000006643,15.2594358677,1.0,-105.95,500,1.0,-106.166857536,1,37.48,,15.2594358677,1.0,-105.95,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.166857536,-106.166857536
500.0,4.1201,100.0,17.1467091398,1.0,-106.007,500,1.0,-106.007424014,2,29.65,,17.1467091398,1.0,-106.007,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-106.007424014,-106.007424014
500.0,3.67431,200.000000102,9.99753670288,1.0,-106.261,500,1.0,-106.513902894,2,27.32,,9.99753670288,1.0,-106.261,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.513902894,-106.513902894
500.0,4.39152,299.999969474,30.9692389292,1.0,-106.08,500,1.0,-105.718712023,2,30.44,,30.9692389292,1.0,-106.08,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.718712023,-105.718712023
500.0,4.35188,400.0,18.0782406041,1.0,-106.091,500,1.0,-106.123696148,2,38.43,,18.0782406041,1.0,-106.091,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-106.123696148,-106.123696148
500.0,4.39363,500.000006643,20.9639991388,1.0,-106.068,500,1.0,-105.977427918,1,36.82,,20.9639991388,1.0,-106.068,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.977427918,-105.977427918
500.0,6.36556,100.0,40.9296460239,1.0,-105.248,500,1.0,-105.247915149,2,35.39,,40.9296460239,1.0,-105.248,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.247915149,-105.247915149
500.0,5.51347,200.000000102,19.9478153676,1.0,-105.762,500,1.0,-106.275559499,2,38.53,,19.9478153676,1.0,-105.762,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-106.275559499,-106.275559499
500.0,5.01111,299.999969474,14.6289026018,1.0,-105.667,500,1.0,-105.476247807,2,29.6,,14.6289026018,1.0,-105.667,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-105.476247807,-105.476247807
500.0,4.73014,400.0,14.3047488028,1.0,-105.678,500,1.0,-105.711364532,2,34.79,,14.3047488028,1.0,-105.678,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.711364532,-105.711364532
500.0,4.5026,500.000006643,11.6729935672,1.0,-105.803,500,1.0,-106.30401308,1,31.35,,11.6729935672,1.0,-105.803,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-106.30401308,-106.30401308
500.0,3.45755,100.0,12.0754402043,1.0,-105.738,500,1.0,-105.738353501,2,31.69,,12.0754402043,1.0,-105.738,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.738353501,-105.738353501
500.0,3.78207,200.000000102,16.8099100011,1.0,-105.815,500,1.0,-105.891130017,2,35.58,,16.8099100011,1.0,-105.815,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.891130017,-105.891130017
500.0,3.83369,299.999969474,15.6135092722,1.0,-105.881,500,1.0,-106.012027178,2,30.4,,15.6135092722,1.0,-105.881,5.43914e-20,100,1.0,0.00333333,0.00333333,1.0,0.00333333,-106.012027178,-106.012027178
500.0,3.87331,400.0,16.0421156776,1.0,-105.825,500,1.0,-105.658493908,2,38.36,,16.0421156776,1.0,-105.825,5.4346e-20,100,1.0,0.0025,0.0025,1.0,0.0025,-105.658493908,-105.658493908
500.0,4.09943,500.000006643,24.2584981309,1.0,-105.83,500,1.0,-105.849463219,1,32.03,,24.2584981309,1.0,-105.83,5.43187e-20,100,1.0,0.002,0.002,1.0,0.002,-105.849463219,-105.849463219
500.0,4.78937,100.0,23.1698087341,1.0,-105.467,500,1.0,-105.467198986,2,31.62,,23.1698087341,1.0,-105.467,3.50449e-18,100,1.0,0.01,0.01,1.0,0.01,-105.467198986,-105.467198986
500.0,4.41963,200.000000102,16.2550798946,1.0,-105.601,500,1.0,-105.734165578,2,34.42,,16.2550798946,1.0,-105.601,2.1793e-19,100,1.0,0.005,0.005,1.0,0.005,-105.734165578,-105.734165578
