Bound,VarVanillaIw,AvgDiscRet,EpsThisIter,BatchSize,ESSRenyi,MinNormIw,AvgRet,MinVanillaIw,MaxNormIw,AvgEpLen,VarDiscRet,VarNormIw,VarJ,AvgVanillaIw,VarRet,AvgNormIw,delta,SamplesThisIter,renyi2,J,IterType,VanillaAvgRet,MaxVanillaIw,ESSClassic
79.5494,0.11118,88.0830763731,100,100,nan,1.44012e-06,88.0830763731,0.0259194,0.000118375,500.0,20.4487992001,3.43222e-10,46.101,0.994369,20.4487992001,5.52486e-05,0.5,50000,nan,16147.0,1,88.0830763731,2.13051,0.710219370883
79.2307,0.0874837,87.966627724,100,100,nan,1.93621e-06,87.966627724,0.0346183,0.000107684,500.0,13.2822962186,2.73666e-10,42.5169,0.987812,13.2822962186,5.52486e-05,0.5,50000,nan,16075.3,1,87.966627724,1.92533,0.674905003053
80.2527,0.121643,88.7851576337,100,100,nan,3.57988e-07,88.7851576337,0.00653568,0.000120449,500.0,20.9307118635,3.6496e-10,48.7085,1.00866,20.9307118635,5.52486e-05,0.5,50000,nan,16278.5,1,88.7851576337,2.199,0.793951992838
78.993,0.152794,87.3958235796,100,100,nan,1.94831e-06,87.3958235796,0.0352448,0.000132274,500.0,25.8707502189,4.6691e-10,58.7353,0.999444,25.8707502189,5.52486e-05,0.5,50000,nan,16078.8,1,87.3958235796,2.39282,0.728569660081
79.4374,0.16216,87.6190520651,100,100,nan,7.59485e-07,87.6190520651,0.0136283,0.000130058,500.0,29.61305126,5.03618e-10,56.1003,0.991386,29.61305126,5.52486e-05,0.5,50000,nan,16149.3,1,87.6190520651,2.33378,0.721371933886
79.011,0.107473,87.6886530836,100,100,nan,7.33559e-06,87.6886530836,0.132294,0.000114757,500.0,14.5468795079,3.30436e-10,49.9186,0.996384,14.5468795079,5.52486e-05,0.5,50000,nan,16046.3,1,87.6886530836,2.06959,0.663713764817
78.8194,0.105033,87.2793505674,100,100,nan,2.79773e-06,87.2793505674,0.0506773,0.000101459,500.0,14.4213505932,3.20117e-10,43.0915,1.00076,14.4213505932,5.52486e-05,0.5,50000,nan,15968.2,1,87.2793505674,1.83779,0.666371338146
80.3636,0.0870232,89.2976787922,100,100,nan,8.46373e-06,89.2976787922,0.154498,0.000116159,500.0,11.8612625371,2.61165e-10,43.9521,1.00851,11.8612625371,5.52486e-05,0.5,50000,nan,16302.5,1,89.2976787922,2.12038,0.676196846871
79.3764,0.114286,88.1328724301,100,100,nan,5.88558e-06,88.1328724301,0.106846,0.000118066,500.0,14.8016219539,3.46782e-10,50.8241,1.00298,14.8016219539,5.52486e-05,0.5,50000,nan,16135.1,1,88.1328724301,2.14336,0.707383419637
79.8873,0.0801928,88.772281181,100,100,nan,2.83298e-06,88.772281181,0.0516508,0.000112194,500.0,13.8107350982,2.4125e-10,41.5999,1.00729,13.8107350982,5.52486e-05,0.5,50000,nan,16206.3,1,88.772281181,2.04552,0.713413332039
79.453,0.161579,87.498732626,100,100,nan,9.42156e-07,87.498732626,0.0169743,0.000140352,500.0,33.4617126039,4.97794e-10,57.038,0.995381,33.4617126039,5.52486e-05,0.5,50000,nan,16134.1,1,87.498732626,2.52864,0.784748018315
79.3079,0.0944831,88.2047445028,100,100,nan,7.21031e-06,88.2047445028,0.131956,0.000116539,500.0,12.931806878,2.82099e-10,48.2198,1.01111,12.931806878,5.52486e-05,0.5,50000,nan,16118.0,1,88.2047445028,2.13279,0.686185708288
78.7532,0.154739,87.1816421024,100,100,nan,1.06442e-06,87.1816421024,0.0190489,0.000144667,500.0,29.4298917558,4.83154e-10,60.8328,0.98873,29.4298917558,5.52486e-05,0.5,50000,nan,16062.2,1,87.1816421024,2.58896,0.722140248602
79.8152,0.121561,88.1859768199,100,100,nan,9.90633e-07,88.1859768199,0.0178905,0.000109639,500.0,19.6283059348,3.72712e-10,45.7641,0.997773,19.6283059348,5.52486e-05,0.5,50000,nan,16171.7,1,88.1859768199,1.98005,0.723918837118
79.5046,0.156888,87.7082255473,100,100,nan,1.78091e-06,87.7082255473,0.0321258,0.00012384,500.0,24.1457306073,4.82129e-10,52.1857,0.996632,24.1457306073,5.52486e-05,0.5,50000,nan,16137.7,1,87.7082255473,2.23395,0.817744727264
79.6449,0.14044,88.0140326743,100,100,nan,7.50221e-07,88.0140326743,0.0138875,0.000127522,500.0,30.7359409493,4.09845e-10,56.1749,1.02272,30.7359409493,5.52486e-05,0.5,50000,nan,16176.9,1,88.0140326743,2.36059,0.724183587106
79.249,0.0981594,88.0699165742,100,100,nan,3.26377e-06,88.0699165742,0.0601266,0.000116732,500.0,12.9219361412,2.89226e-10,45.5589,1.01781,12.9219361412,5.52486e-05,0.5,50000,nan,16094.3,1,88.0699165742,2.15049,0.725647715498
80.6147,0.112913,89.4668556711,100,100,nan,5.38844e-06,89.4668556711,0.0999668,0.00011317,500.0,14.9145402845,3.28063e-10,50.1127,1.02498,14.9145402845,5.52486e-05,0.5,50000,nan,16371.6,1,89.4668556711,2.09955,0.67087110681
78.7776,0.111482,87.2933917072,100,100,nan,2.1071e-06,87.2933917072,0.0381384,0.000119799,500.0,16.9802807736,3.4029e-10,46.8177,0.999999,16.9802807736,5.52486e-05,0.5,50000,nan,15990.1,1,87.2933917072,2.16836,0.685520882471
79.0417,0.122477,87.4121269898,100,100,nan,1.5475e-06,87.4121269898,0.0277119,0.000121585,500.0,23.6449819411,3.81931e-10,49.0776,0.989366,23.6449819411,5.52486e-05,0.5,50000,nan,16045.0,1,87.4121269898,2.17728,0.749346222247
79.6777,0.139472,87.8467155414,100,100,nan,7.64971e-07,87.8467155414,0.0136786,0.00013314,500.0,28.6431414044,4.36207e-10,51.4163,0.987911,28.6431414044,5.52486e-05,0.5,50000,nan,16164.0,1,87.8467155414,2.3807,0.886026965324
79.0737,0.0860596,88.0469337139,100,100,nan,1.22403e-05,88.0469337139,0.221338,0.000112957,500.0,11.2523944165,2.63193e-10,46.6376,0.999043,11.2523944165,5.52486e-05,0.5,50000,nan,16076.7,1,88.0469337139,2.04257,0.67677777596
79.2819,0.128826,87.7517153968,100,100,nan,6.26925e-07,87.7517153968,0.0113777,0.000124228,500.0,25.271001055,3.91134e-10,52.2983,1.00268,25.271001055,5.52486e-05,0.5,50000,nan,16117.4,1,87.7517153968,2.25455,0.689288027739
80.0045,0.0891746,88.7059705951,100,100,nan,1.57883e-06,88.7059705951,0.0284369,0.000101294,500.0,13.1144225987,2.74883e-10,41.1823,0.995103,13.1144225987,5.52486e-05,0.5,50000,nan,16207.4,1,88.7059705951,1.82444,0.677956878153
79.8267,0.17433,87.8048063429,100,100,nan,5.41872e-07,87.8048063429,0.00983309,0.000138712,500.0,37.4227792346,5.29402e-10,57.2535,1.00257,37.4227792346,5.52486e-05,0.5,50000,nan,16210.4,1,87.8048063429,2.51715,0.760496001665
79.087,0.118021,87.6909693132,100,100,nan,1.55827e-06,87.6909693132,0.0277964,0.000129893,500.0,18.7849192775,3.70908e-10,53.3616,0.985526,18.7849192775,5.52486e-05,0.5,50000,nan,16076.6,1,87.6909693132,2.31703,0.670626272172
79.6628,0.0855309,88.6981857752,100,100,nan,6.79682e-06,88.6981857752,0.12036,0.000122484,500.0,13.1077592973,2.72755e-10,48.9586,0.978355,13.1077592973,5.52486e-05,0.5,50000,nan,16205.5,1,88.6981857752,2.16897,0.679554031193
79.4912,0.0637995,88.4886707689,100,100,nan,6.68387e-06,88.4886707689,0.120369,0.000102985,500.0,9.33005190343,1.96719e-10,38.5979,0.994964,9.33005190343,5.52486e-05,0.5,50000,nan,16124.9,1,88.4886707689,1.85464,0.633845036213
78.9015,0.114442,87.3694402057,100,100,nan,1.99734e-06,87.3694402057,0.0354374,0.000115373,500.0,18.3382793297,3.6355e-10,48.5564,0.980238,18.3382793297,5.52486e-05,0.5,50000,nan,16015.8,1,87.3694402057,2.04699,0.702282884496
79.3799,0.110002,88.1259086553,100,100,nan,5.65463e-07,88.1259086553,0.0104212,0.000123974,500.0,18.681036093,3.2387e-10,48.9543,1.01821,18.681036093,5.52486e-05,0.5,50000,nan,16138.8,1,88.1259086553,2.28478,0.737196559933
79.1337,0.0998681,87.8380801991,100,100,nan,7.34472e-07,87.8380801991,0.0133007,0.000130138,500.0,23.3263039467,3.04529e-10,50.026,1.00051,23.3263039467,5.52486e-05,0.5,50000,nan,16092.6,1,87.8380801991,2.3567,0.738659616349
79.8416,0.107613,88.599239748,100,100,nan,6.59342e-06,88.599239748,0.119161,0.000114595,500.0,15.08593509,3.29471e-10,46.5233,0.998491,15.08593509,5.52486e-05,0.5,50000,nan,16214.8,1,88.599239748,2.07104,0.664112290083
80.1234,0.118598,88.9102791061,100,100,nan,5.23286e-06,88.9102791061,0.0949316,0.000120485,500.0,17.0220461247,3.60358e-10,50.2712,1.00229,17.0220461247,5.52486e-05,0.5,50000,nan,16290.3,1,88.9102791061,2.18577,0.693713828822
79.6486,0.0878304,88.3640840019,100,100,nan,3.40131e-06,88.3640840019,0.0615929,0.000112324,500.0,13.912042148,2.6784e-10,42.2017,1.00047,13.912042148,5.52486e-05,0.5,50000,nan,16144.4,1,88.3640840019,2.03404,0.655344309136
79.5596,0.179697,87.1329683722,100,100,nan,1.85875e-08,87.1329683722,0.000325221,0.000131467,500.0,51.2621291141,5.86987e-10,56.5361,0.966669,51.2621291141,5.52486e-05,0.5,50000,nan,16153.1,1,87.1329683722,2.30024,0.746626560572
80.098,0.0920258,88.7085052224,100,100,nan,1.59781e-06,88.7085052224,0.0287557,0.000104044,500.0,18.227833716,2.84129e-10,42.6902,0.994303,18.227833716,5.52486e-05,0.5,50000,nan,16223.4,1,88.7085052224,1.87247,0.714462111563
80.4498,0.0804534,89.3635893852,100,100,nan,6.04139e-06,89.3635893852,0.109358,0.000109024,500.0,11.8245033941,2.45538e-10,40.5058,1.00008,11.8245033941,5.52486e-05,0.5,50000,nan,16310.5,1,89.3635893852,1.97349,0.734170517782
80.1076,0.0780048,89.1770632675,100,100,nan,7.57342e-06,89.1770632675,0.135988,0.000111707,500.0,11.3889229254,2.41937e-10,46.5587,0.992045,11.3889229254,5.52486e-05,0.5,50000,nan,16274.6,1,89.1770632675,2.0058,0.652776216239
79.9592,0.115324,88.4873086914,100,100,nan,1.90386e-06,88.4873086914,0.0343804,0.00011171,500.0,18.3750327546,3.53647e-10,45.2159,0.997691,18.3750327546,5.52486e-05,0.5,50000,nan,16213.1,1,88.4873086914,2.01728,0.727149873173
79.317,0.111731,87.8681179938,100,100,nan,2.72679e-06,87.8681179938,0.0489532,0.000112422,500.0,17.0371396167,3.4667e-10,47.5863,0.991861,17.0371396167,5.52486e-05,0.5,50000,nan,16096.6,1,87.8681179938,2.01827,0.688464002884
79.9427,0.105174,88.6504406243,100,100,nan,1.44237e-06,88.6504406243,0.0260644,0.000120824,500.0,17.2314415462,3.22083e-10,47.6749,0.99837,17.2314415462,5.52486e-05,0.5,50000,nan,16229.0,1,88.6504406243,2.18335,0.718103375267
79.6081,0.0657035,88.8043419335,100,100,nan,1.10053e-05,88.8043419335,0.197036,0.000112372,500.0,9.60941743498,2.04976e-10,42.9113,0.989155,9.60941743498,5.52486e-05,0.5,50000,nan,16187.1,1,88.8043419335,2.01187,0.625123989473
79.9375,0.0659729,88.9259924656,100,100,nan,1.12417e-05,88.9259924656,0.200765,0.000102358,500.0,9.25882574996,2.0685e-10,38.3414,0.986679,9.25882574996,5.52486e-05,0.5,50000,nan,16207.6,1,88.9259924656,1.82801,0.659784162324
79.2608,0.118345,88.0463988969,100,100,nan,4.61503e-06,88.0463988969,0.0838516,0.000119225,500.0,16.2175019792,3.58489e-10,56.1158,1.00383,16.2175019792,5.52486e-05,0.5,50000,nan,16129.4,1,88.0463988969,2.16623,0.648728792152
80.0337,0.0770582,88.9744908217,100,100,nan,3.67783e-06,88.9744908217,0.0667805,0.000109584,500.0,12.1940820412,2.33724e-10,42.534,1.00318,12.1940820412,5.52486e-05,0.5,50000,nan,16236.3,1,88.9744908217,1.98978,0.662347517483
79.5662,0.104928,88.3837239312,100,100,nan,2.60449e-06,88.3837239312,0.0467671,0.000128531,500.0,16.6285775758,3.25429e-10,50.6529,0.992062,16.6285775758,5.52486e-05,0.5,50000,nan,16181.9,1,88.3837239312,2.30794,0.738880126789
79.822,0.0833574,88.676061788,100,100,nan,8.29626e-07,88.676061788,0.0146916,0.000106964,500.0,12.4436370433,2.65811e-10,42.9695,0.978379,12.4436370433,5.52486e-05,0.5,50000,nan,16196.5,1,88.676061788,1.89419,0.658469558762
80.0049,0.0814615,89.0668112561,100,100,nan,8.42575e-06,89.0668112561,0.152525,0.000113509,500.0,11.7718755541,2.48591e-10,44.123,1.00013,11.7718755541,5.52486e-05,0.5,50000,nan,16258.7,1,89.0668112561,2.05476,0.642782788771
79.1825,0.0932877,87.8444241982,100,100,nan,5.02538e-06,87.8444241982,0.0905463,0.000105576,500.0,13.1043527794,2.87356e-10,44.9166,0.995459,13.1043527794,5.52486e-05,0.5,50000,nan,16054.5,1,87.8444241982,1.90225,0.67059489988
80.0391,0.0841854,88.9481905184,100,100,nan,1.44993e-06,88.9481905184,0.0260558,0.000113079,500.0,14.7129239876,2.60688e-10,44.4135,0.992841,14.7129239876,5.52486e-05,0.5,50000,nan,16252.0,1,88.9481905184,2.03208,0.665903356374
79.5151,0.126318,88.3456818644,100,100,nan,1.64621e-06,88.3456818644,0.0293889,0.000141258,500.0,21.0665551073,3.96338e-10,59.1792,0.986327,21.0665551073,5.52486e-05,0.5,50000,nan,16220.6,1,88.3456818644,2.52182,0.668941998342
79.5397,0.110162,88.089069094,100,100,nan,6.21698e-07,88.089069094,0.0113221,0.000122406,500.0,27.776322483,3.32154e-10,48.2653,1.00616,27.776322483,5.52486e-05,0.5,50000,nan,16161.1,1,88.089069094,2.2292,0.697724304081
80.3727,0.14013,88.994454645,100,100,nan,2.08829e-06,88.994454645,0.0386891,0.000124395,500.0,19.5787423544,4.08259e-10,52.5159,1.02357,19.5787423544,5.52486e-05,0.5,50000,nan,16327.8,1,88.994454645,2.30462,0.786130957274
80.4077,0.0816202,89.3682689354,100,100,nan,3.93049e-06,89.3682689354,0.0711091,0.000111442,500.0,11.9966263715,2.49368e-10,43.7626,0.99954,11.9966263715,5.52486e-05,0.5,50000,nan,16313.5,1,89.3682689354,2.01618,0.72024246042
79.8554,0.0906892,88.6425916921,100,100,nan,1.37349e-06,88.6425916921,0.0248075,0.000116293,500.0,15.4632553785,2.77999e-10,44.7408,0.997878,15.4632553785,5.52486e-05,0.5,50000,nan,16207.0,1,88.6425916921,2.10043,0.728620822987
80.4691,0.11529,89.0973187395,100,100,nan,1.75196e-06,89.0973187395,0.0319528,0.00011178,500.0,18.3146684757,3.46597e-10,47.8234,1.00764,18.3146684757,5.52486e-05,0.5,50000,nan,16323.3,1,89.0973187395,2.03868,0.695122625883
79.7703,0.179469,87.6596997866,100,100,nan,5.45573e-07,87.6596997866,0.00974021,0.000127543,500.0,37.0528972597,5.63067e-10,56.6634,0.986363,37.0528972597,5.52486e-05,0.5,50000,nan,16202.1,1,87.6596997866,2.27704,0.770732132642
79.9872,0.0710968,88.9987050668,100,100,nan,1.0745e-05,88.9987050668,0.19134,0.000106496,500.0,10.457152913,2.24207e-10,43.0287,0.983833,10.457152913,5.52486e-05,0.5,50000,nan,16232.0,1,88.9987050668,1.89642,0.659147385491
79.9006,0.0666732,88.9529834759,100,100,nan,5.08144e-06,88.9529834759,0.0919365,0.000111765,500.0,10.1652782694,2.03681e-10,40.509,0.999591,10.1652782694,5.52486e-05,0.5,50000,nan,16215.6,1,88.9529834759,2.02212,0.704866891874
80.2128,0.101769,88.7226441616,100,100,nan,3.20455e-07,88.7226441616,0.00568046,0.000120556,500.0,35.2645540655,3.2388e-10,50.9634,0.979351,35.2645540655,5.52486e-05,0.5,50000,nan,16268.0,1,88.7226441616,2.13701,0.796832553754
80.0558,0.071735,89.0937921455,100,100,nan,6.76017e-06,89.0937921455,0.121469,0.000110654,500.0,10.3655111168,2.22184e-10,42.563,0.992728,10.3655111168,5.52486e-05,0.5,50000,nan,16248.0,1,89.0937921455,1.98827,0.697268568932
80.083,0.100356,88.8353544975,100,100,nan,2.64585e-06,88.8353544975,0.0483017,0.000113336,500.0,15.4754384768,3.01127e-10,45.2072,1.0086,15.4754384768,5.52486e-05,0.5,50000,nan,16244.9,1,88.8353544975,2.06902,0.734852140026
79.443,0.0652493,88.3361575146,100,100,nan,1.12047e-05,88.3361575146,0.201443,0.000100437,500.0,8.66315716951,2.01871e-10,38.8799,0.99328,8.66315716951,5.52486e-05,0.5,50000,nan,16096.1,1,88.3361575146,1.80569,0.63173657044
80.3111,0.111318,89.0295323691,100,100,nan,4.16376e-06,89.0295323691,0.0755539,0.000107066,500.0,15.9359176203,3.38084e-10,48.0515,1.00252,15.9359176203,5.52486e-05,0.5,50000,nan,16300.0,1,89.0295323691,1.94277,0.663920303415
80.481,0.052434,89.6389993797,100,100,nan,4.79274e-06,89.6389993797,0.0868288,0.000103553,500.0,8.8303570349,1.59755e-10,35.8839,1.00092,8.8303570349,5.52486e-05,0.5,50000,nan,16317.4,1,89.6389993797,1.87604,0.665771147108
80.8587,0.0761547,89.8283866747,100,100,nan,3.2984e-06,89.8283866747,0.0599014,0.00010347,500.0,11.323153486,2.30903e-10,38.6879,1.00335,11.323153486,5.52486e-05,0.5,50000,nan,16388.2,1,89.8283866747,1.8791,0.63122075717
79.8721,0.119431,88.7419125359,100,100,nan,3.2679e-06,88.7419125359,0.0587894,0.000138003,500.0,20.7035540503,3.69026e-10,52.7578,0.993922,20.7035540503,5.52486e-05,0.5,50000,nan,16278.1,1,88.7419125359,2.48266,0.729474657883
79.8798,0.0821416,88.7297172241,100,100,nan,1.23626e-06,88.7297172241,0.0222183,0.000119121,500.0,15.1492948074,2.5431e-10,42.1861,0.992936,15.1492948074,5.52486e-05,0.5,50000,nan,16211.0,1,88.7297172241,2.14086,0.768680707973
80.4378,0.0654444,89.478558647,100,100,nan,7.49691e-06,89.478558647,0.135424,0.000100855,500.0,9.32279528375,2.0056e-10,38.0634,0.998011,9.32279528375,5.52486e-05,0.5,50000,nan,16306.0,1,89.478558647,1.82184,0.656578804158
79.7569,0.0846812,88.6978547888,100,100,nan,5.18058e-06,88.6978547888,0.0930486,0.000115273,500.0,13.3120850348,2.62498e-10,44.5355,0.992321,13.3120850348,5.52486e-05,0.5,50000,nan,16201.8,1,88.6978547888,2.07042,0.687901686425
80.4229,0.11447,88.7790911691,100,100,nan,2.60867e-07,88.7790911691,0.00471466,0.000117298,500.0,32.0883802622,3.50453e-10,47.055,0.99851,32.0883802622,5.52486e-05,0.5,50000,nan,16297.3,1,88.7790911691,2.11993,0.799206317542
79.3136,0.0812379,88.1262830788,100,100,nan,1.57366e-06,88.1262830788,0.0280106,0.00011408,500.0,15.6319553831,2.56412e-10,42.7277,0.983404,15.6319553831,5.52486e-05,0.5,50000,nan,16105.0,1,88.1262830788,2.03058,0.662342434235
80.0087,0.102133,88.8720852134,100,100,nan,2.7678e-06,88.8720852134,0.04942,0.000122498,500.0,16.1768339587,3.20355e-10,50.121,0.986483,16.1768339587,5.52486e-05,0.5,50000,nan,16265.9,1,88.8720852134,2.18725,0.653150449011
80.0093,0.124313,88.6968928925,100,100,nan,4.05218e-07,88.6968928925,0.00730449,0.000126068,500.0,21.2140383691,3.82573e-10,54.0262,0.995917,21.2140383691,5.52486e-05,0.5,50000,nan,16275.1,1,88.6968928925,2.27251,0.704651315342
80.3905,0.0961264,89.2495541629,100,100,nan,5.04148e-06,89.2495541629,0.0910743,0.000110329,500.0,13.8017459511,2.94556e-10,44.0895,0.998065,13.8017459511,5.52486e-05,0.5,50000,nan,16315.5,1,89.2495541629,1.99308,0.680795743082
80.2597,0.0818431,89.1059774479,100,100,nan,6.71535e-06,89.1059774479,0.120417,0.000100436,500.0,11.8813085261,2.54531e-10,42.0322,0.9907,11.8813085261,5.52486e-05,0.5,50000,nan,16268.1,1,89.1059774479,1.80098,0.645527838753
80.5784,0.102093,89.4938194148,100,100,nan,2.07105e-06,89.4938194148,0.0374991,0.000126363,500.0,18.3631457048,3.11414e-10,50.5665,1.00035,18.3631457048,5.52486e-05,0.5,50000,nan,16381.8,1,89.4938194148,2.28796,0.723948671199
80.2929,0.0944687,89.0383718423,100,100,nan,3.13582e-06,89.0383718423,0.0567823,0.000107841,500.0,14.6369211478,2.88115e-10,44.0876,1.00042,14.6369211478,5.52486e-05,0.5,50000,nan,16277.0,1,89.0383718423,1.95274,0.66193213478
80.031,0.09413,88.8604615828,100,100,nan,2.80168e-06,88.8604615828,0.049582,0.000116865,500.0,15.3377328551,3.0055e-10,45.1451,0.977749,15.3377328551,5.52486e-05,0.5,50000,nan,16254.8,1,88.8604615828,2.0682,0.682816993863
80.504,0.103885,89.0756853514,100,100,nan,7.84845e-07,89.0756853514,0.0139394,0.00011469,500.0,25.7019431582,3.29329e-10,49.1211,0.981257,25.7019431582,5.52486e-05,0.5,50000,nan,16325.1,1,89.0756853514,2.03699,0.738645915692
80.2746,0.0790677,89.1965039404,100,100,nan,6.36325e-06,89.1965039404,0.116203,0.000109099,500.0,11.2353560847,2.37095e-10,42.6624,1.00893,11.2353560847,5.52486e-05,0.5,50000,nan,16274.7,1,89.1965039404,1.99232,0.657845294703
80.0604,0.0999431,88.7493043967,100,100,nan,7.00691e-07,88.7493043967,0.0125515,0.000111418,500.0,18.0490276796,3.11468e-10,46.7925,0.989671,18.0490276796,5.52486e-05,0.5,50000,nan,16245.5,1,88.7493043967,1.99584,0.677898996207
79.7322,0.0867905,88.5146502197,100,100,nan,6.48229e-06,88.5146502197,0.11631,0.000111144,500.0,12.8595476177,2.69585e-10,42.7121,0.991311,12.8595476177,5.52486e-05,0.5,50000,nan,16168.2,1,88.5146502197,1.99422,0.699283583593
80.4431,0.0797202,89.3686606571,100,100,nan,6.2327e-06,89.3686606571,0.114241,0.000100938,500.0,11.1067831883,2.3729e-10,41.3368,1.01266,11.1067831883,5.52486e-05,0.5,50000,nan,16306.4,1,89.3686606571,1.85012,0.650962527466
80.6706,0.0855471,89.5301932427,100,100,nan,3.02239e-06,89.5301932427,0.05451,0.000103555,500.0,14.3002495066,2.62999e-10,43.0699,0.996431,14.3002495066,5.52486e-05,0.5,50000,nan,16358.3,1,89.5301932427,1.86765,0.646364660903
80.2418,0.0718655,89.1806679495,100,100,nan,8.89788e-06,89.1806679495,0.159634,0.000104769,500.0,10.3093573955,2.23276e-10,39.3634,0.991199,10.3093573955,5.52486e-05,0.5,50000,nan,16263.9,1,89.1806679495,1.87963,0.635384107572
80.7506,0.0900009,89.5638084222,100,100,nan,3.99786e-06,89.5638084222,0.0709709,0.000110927,500.0,13.5467451271,2.85588e-10,43.0196,0.980786,13.5467451271,5.52486e-05,0.5,50000,nan,16368.7,1,89.5638084222,1.9692,0.655378667148
80.0345,0.0954278,88.8518498519,100,100,nan,4.35284e-06,88.8518498519,0.0783553,0.000108404,500.0,13.6211233867,2.94498e-10,45.9602,0.99453,13.6211233867,5.52486e-05,0.5,50000,nan,16243.0,1,88.8518498519,1.95137,0.662095569482
81.0793,0.097301,89.7903316506,100,100,nan,1.43743e-06,89.7903316506,0.0260926,0.000109509,500.0,17.7613008031,2.95295e-10,44.3219,1.00289,17.7613008031,5.52486e-05,0.5,50000,nan,16425.7,1,89.7903316506,1.98784,0.679422633102
80.5721,0.13142,89.178425858,100,100,nan,1.06496e-06,89.178425858,0.019539,0.000124246,500.0,21.1780656686,3.90414e-10,51.678,1.01365,21.1780656686,5.52486e-05,0.5,50000,nan,16365.3,1,89.178425858,2.27956,0.758842177802
79.984,0.0839098,89.0647714742,100,100,nan,1.19763e-05,89.0647714742,0.216288,0.00011644,500.0,11.7150188951,2.57272e-10,47.3555,0.997774,11.7150188951,5.52486e-05,0.5,50000,nan,16262.9,1,89.0647714742,2.10287,0.668136875326
79.7807,0.139685,87.9537066875,100,100,nan,4.70359e-08,87.9537066875,0.000840918,0.000138885,500.0,51.1336650792,4.3702e-10,54.294,0.987747,51.1336650792,5.52486e-05,0.5,50000,nan,16224.8,1,87.9537066875,2.48302,0.737313153805
80.2627,0.133273,88.9022341294,100,100,nan,1.18616e-06,88.9022341294,0.0216585,0.000123581,500.0,19.6306014625,3.99739e-10,52.1707,1.0088,19.6306014625,5.52486e-05,0.5,50000,nan,16308.8,1,88.9022341294,2.25649,0.752808066114
80.4738,0.118459,89.2270450568,100,100,nan,1.73719e-07,89.2270450568,0.00311456,0.000123161,500.0,21.2766371745,3.68526e-10,52.3661,0.990537,21.2766371745,5.52486e-05,0.5,50000,nan,16368.1,1,89.2270450568,2.20813,0.685018239741
80.2615,0.101871,88.9539212999,100,100,nan,1.57463e-06,88.9539212999,0.0280699,0.000112294,500.0,17.823416422,3.20576e-10,46.0745,0.984877,17.823416422,5.52486e-05,0.5,50000,nan,16286.8,1,88.9539212999,2.00178,0.692929475372
81.1581,0.07538,90.3729672936,100,100,nan,8.78099e-06,90.3729672936,0.158417,0.000111452,500.0,11.3009318196,2.31599e-10,42.8715,0.996738,11.3009318196,5.52486e-05,0.5,50000,nan,16487.0,1,90.3729672936,2.01071,0.655469520536
80.1608,0.102168,89.3292492307,100,100,nan,8.21515e-06,89.3292492307,0.148166,0.000131395,500.0,14.5702765848,3.14087e-10,53.6259,0.996446,14.5702765848,5.52486e-05,0.5,50000,nan,16342.6,1,89.3292492307,2.36981,0.705403330531
80.3917,0.102212,89.2677068319,100,100,nan,5.81879e-06,89.2677068319,0.105047,0.000113173,500.0,14.5084911212,3.1362e-10,47.6333,0.997405,14.5084911212,5.52486e-05,0.5,50000,nan,16328.6,1,89.2677068319,2.04312,0.666645347091
80.7237,0.0740824,89.7699307501,100,100,nan,3.01876e-06,89.7699307501,0.0535614,0.000111925,500.0,12.7268842791,2.35325e-10,42.3781,0.980268,12.7268842791,5.52486e-05,0.5,50000,nan,16385.9,1,89.7699307501,1.98587,0.676839235814
80.7003,0.0829905,89.462245785,100,100,nan,9.29872e-07,89.462245785,0.0169759,0.000110983,500.0,17.568989368,2.49004e-10,43.3437,1.00863,17.568989368,5.52486e-05,0.5,50000,nan,16342.6,1,89.462245785,2.02612,0.663873553759
80.3487,0.0667086,89.4980299427,100,100,nan,1.06968e-05,89.4980299427,0.19265,0.000107652,500.0,9.81925906402,2.05661e-10,41.7057,0.99503,9.81925906402,5.52486e-05,0.5,50000,nan,16313.7,1,89.4980299427,1.93882,0.674802899038
80.5175,0.0808159,89.5277469609,100,100,nan,2.96791e-06,89.5277469609,0.0539219,0.000115229,500.0,12.5219532364,2.44832e-10,44.9867,1.00377,12.5219532364,5.52486e-05,0.5,50000,nan,16342.1,1,89.5277469609,2.09352,0.719542896262
80.4255,0.0720303,89.4932322961,100,100,nan,8.54035e-06,89.4932322961,0.152637,0.000108275,500.0,11.1613051305,2.255e-10,44.0104,0.987428,11.1613051305,5.52486e-05,0.5,50000,nan,16323.7,1,89.4932322961,1.93514,0.650936461548
79.9217,0.0847537,88.642731915,100,100,nan,5.65226e-07,88.642731915,0.0101455,0.000107436,500.0,17.8293163221,2.63059e-10,42.3755,0.991686,17.8293163221,5.52486e-05,0.5,50000,nan,16206.9,1,88.642731915,1.92842,0.677684614626
80.0027,0.124328,88.4871673418,100,100,nan,2.36626e-06,88.4871673418,0.0423506,0.000122469,500.0,21.09014008,3.8813e-10,49.9229,0.988822,21.09014008,5.52486e-05,0.5,50000,nan,16239.8,1,88.4871673418,2.19191,0.700699601988
80.4845,0.0684048,89.3836989643,100,100,nan,1.332e-06,89.3836989643,0.0239611,0.000108961,500.0,13.8813740606,2.11388e-10,40.4376,0.993858,13.8813740606,5.52486e-05,0.5,50000,nan,16304.8,1,89.3836989643,1.96009,0.66684841582
