InitialBound,MeanEntropy,MeanIW,EpThisIter,EpisodesSoFar,MinIWNorm,ESSClassic,MinIW,MaxIW,InitialReturnMean,InitialReturnStd,EpRewMean,TimeElapsed,J_sample_variance,EmpiricalD2,VarianceInit,InitialReturnMax,EpLenMean,OptimizationReturnMean,Iteration,Bound,ESSRenyi,TimestepsSoFar,ReturnStepMax,OptimizationReturnMax,LearnableVariance,MaxIWNorm,StdIWNorm,ReturnMeanIW,MeanIWNorm,StdIW,OptimizationReturnMin,InitialReturnMin,ReturnStepMaxmin
41.167072,1.5803231,43.500576,100,23300,3.5690522e-09,1.0198771,3.5690522e-07,4307.4204,43.714184,3.4091809,43.714188317244464,52572.653072834015,27334238.0,12532.331,-1,50.942307,500.0,8.777866,233,1738.729,0.007979361,11650000,0.21843912,16.005985,True,43.074203,4.2854366,2023.8732,0.43500572,428.5437,,34.93632,0.017595842
41.446743,1.5761236,14.965529,100,23400,4.5618734e-08,1.4074886,4.5618735e-06,1252.7479,44.023903,3.2848096,44.02389977750838,52763.61349320412,851959.2,6535.4414,-1,51.543133,500.0,10.426594,234,396.3321,0.015301186,11700000,0.23882046,17.945827,True,12.527479,1.2525401,604.6748,0.1496553,125.25399,,33.597305,0.024569035
39.582504,1.5523804,40.987286,100,23500,7.4057034e-08,1.0341119,7.405704e-06,4030.3137,42.127193,2.9670029,42.127189901615985,52975.23017477989,26246296.0,13969.426,-1,50.89371,500.0,7.8208966,235,1602.9773,0.0071584904,11750000,0.28206897,16.587418,True,40.303135,4.0096655,1903.7396,0.4098729,400.96655,,34.306293,0.02823615
40.278255,1.5460941,568.45776,100,23600,2.0941522e-10,1.0001544,2.0941522e-08,56841.387,42.787476,3.5051346,42.78747372305198,53220.98883962631,1926608600.0,1911387.2,-1,50.184296,500.0,9.431979,236,19446.676,5.231802e-05,11800000,0.23664664,16.8288,True,568.4139,56.55642,22915.738,5.6845765,5655.642,,33.355495,0.015804991
40.72122,1.5497237,33.222286,100,23700,3.1856974e-08,1.1141928,3.1856973e-06,3145.356,43.168087,3.5007815,43.16808408950227,53460.9747569561,11917038.0,69522.52,-1,48.93727,500.0,8.571633,237,846.74457,0.0014383828,11850000,0.33849213,14.34082,True,31.453558,3.1297977,1491.9121,0.33222282,312.97986,,34.59645,0.11891501
40.86236,1.4687083,411.84875,100,23800,8.73848e-09,1.0014552,8.73848e-07,41154.938,43.36387,3.0757794,43.363868564413735,53702.90201854706,3141802500.0,30801.125,-1,50.030174,500.0,6.9815173,238,19946.115,0.0032466347,11900000,0.24642132,13.647823,True,411.54938,40.94835,20385.137,4.1184874,4094.835,,36.38235,0.0025536865
41.55787,1.4444606,11.32737,100,23900,5.183653e-07,1.3273464,5.183653e-05,981.6132,44.15146,3.4104028,44.15145692576083,53915.81185460091,181210.36,1928.7501,-1,51.871716,500.0,9.117929,239,309.43613,0.051847048,11950000,0.21370584,16.838188,True,9.816132,0.9766417,423.34003,0.113273695,97.66418,,35.033527,0.006866157
41.174274,1.4070253,666.1972,100,24000,3.0377353e-10,1.0003502,3.0377354e-08,66608.055,43.818565,3.0566654,43.81856550585354,54084.665046691895,1858011100.0,3923277.8,-1,52.885815,500.0,9.038414,240,21560.781,2.5488891e-05,12000000,0.255343,18.105663,True,666.0805,66.27405,26798.398,6.66197,6627.407,,34.78015,0.044408664
41.484825,1.4005562,4.567349,100,24100,1.2317781e-06,1.6392933,0.00012317782,353.46753,44.059044,2.8384626,44.05904553495453,54253.7459359169,261789.64,465.79523,-1,51.484383,500.0,9.346475,241,162.64595,0.21468662,12050000,0.27488473,16.771812,True,3.5346751,0.35379088,218.20349,0.045673486,35.37909,,34.71257,0.012679756
42.490253,1.3927441,7.234698,100,24200,1.762631e-06,2.679568,0.0001762631,312.9177,45.029896,3.0804446,45.02989790880194,54414.15529298782,305815.97,540.10846,-1,50.792824,500.0,8.112181,242,285.6935,0.185148,12100000,0.25072864,13.875107,True,3.1291769,0.4360035,344.71536,0.072346985,43.60035,,36.917717,0.036781758
41.933144,1.3980029,8.106595,100,24300,6.068922e-07,1.3297575,6.068922e-05,701.68994,44.526867,3.0032,44.52686730216334,54592.089869737625,129778.78,943.1115,-1,51.87444,500.0,7.270397,243,249.4609,0.106032,12150000,0.20669842,14.6179695,True,7.016899,0.6983053,329.1144,0.08106596,69.830536,,37.25647,0.007740289
41.89399,1.3502966,83.34783,100,24400,9.867225e-10,1.0039282,9.8672245e-08,8318.454,44.501583,3.6800475,44.50158583369127,54821.92025589943,216879470.0,144067.58,-1,52.151833,500.0,10.612033,244,3281.9946,0.0006941187,12200000,0.26546055,18.26228,True,83.18454,8.276601,4271.7383,0.83347845,827.65985,,33.889553,0.029148594
42.794453,1.3527719,9.201955,100,24500,6.3275934e-08,1.4221377,6.3275934e-06,766.4847,45.439556,3.1674306,45.43955400752345,55059.94994473457,264342.4,1715.386,-1,52.901997,500.0,6.8637605,245,292.91785,0.058295917,12250000,0.2629464,14.326202,True,7.6648464,0.76612383,402.47052,0.09201955,76.61239,,38.575794,0.089475736
42.115757,1.3449594,3291.2507,100,24600,2.9309893e-10,1.0000954,2.9309893e-08,329109.38,44.69066,3.263849,44.69066147126129,55294.20095014572,15636454000.0,36471820.0,-1,51.49803,500.0,8.446784,246,107292.05,2.741843e-06,12300000,0.30716205,15.254154,True,3291.0938,327.45953,122842.37,32.912506,32745.951,,36.243877,0.1099225
39.763523,1.3356972,38.132023,100,24700,1.5219999e-09,1.0372795,1.5219999e-07,3743.8152,42.101162,2.8285081,42.101161610305596,55533.498549461365,15980995.0,43881.88,-1,46.752674,500.0,9.178452,247,1151.9507,0.002278845,12350000,0.21755135,13.829964,True,37.438152,3.7245836,1641.6382,0.38132018,372.45837,,32.92271,0.03424029
40.259846,1.3346568,195.87447,100,24800,2.656058e-09,1.0038123,2.6560582e-07,19550.207,42.786114,3.6031642,42.78611211464379,55773.162360429764,973092300.0,284905.6,-1,50.525272,500.0,9.373983,248,8248.549,0.00035099345,12400000,0.24425142,17.113144,True,195.50206,19.451845,9596.981,1.9587446,1945.1848,,33.41213,0.040404186
40.43244,1.3162266,171.65157,100,24900,8.564924e-08,1.0049446,8.564924e-06,17122.863,42.951275,3.5079284,42.95127742817769,56015.86232447624,351379040.0,157783.31,-1,50.37673,500.0,9.014139,249,6610.988,0.0006337806,12450000,0.2692154,16.439594,True,171.22862,17.036621,7611.5186,1.7165155,1703.662,,33.937138,0.05281067
41.633755,1.3123741,46.362106,100,25000,1.4178044e-08,1.0088115,1.4178044e-06,4615.915,44.214844,3.481229,44.214841398704536,56257.64997267723,19078570.0,19007.479,-1,51.621708,500.0,8.149862,250,1721.2334,0.0052610873,12500000,0.37245142,15.556728,True,46.15915,4.5925765,2077.0815,0.463621,459.2576,,36.06498,0.11918035
40.890198,1.3118858,69.55955,100,25100,1.32494495e-08,1.0102658,1.324945e-06,6920.506,43.40001,3.490937,43.40000937417014,56453.15599822998,50687424.0,36727.88,-1,50.196198,500.0,9.29258,251,2565.4739,0.0027227274,12550000,0.27685788,16.088768,True,69.205055,6.8854766,3046.4668,0.6955953,688.54767,,34.10743,0.07493155
41.859695,1.3256712,7.126009,100,25200,2.8020106e-06,1.8456751,0.00028020106,511.68735,44.550404,3.5389419,44.55040320214039,56605.861906290054,280314.22,707.9875,-1,53.81415,500.0,11.466896,252,230.07903,0.14124544,12600000,0.2729511,20.730644,True,5.1168733,0.519665,301.67346,0.07126009,51.966503,,33.083508,0.024872929
42.04279,1.320495,2037.1206,100,25300,1.4602949e-11,1.0015923,1.460295e-09,203550.03,44.673096,3.3474326,44.67309453791708,56762.96551847458,35035116000.0,18912922.0,-1,52.606125,500.0,8.650619,253,79155.336,5.28739e-06,12650000,0.26519826,16.583649,True,2035.5002,202.52814,90594.27,20.371208,20252.812,,36.022476,0.046387136
42.2841,1.3008432,450.15247,100,25400,2.4525408e-09,1.0021011,2.4525409e-07,44968.023,44.842648,2.7394454,44.84264878975994,56920.15764760971,1577293700.0,1617762.9,-1,51.170925,500.0,7.6023006,254,17109.418,6.181376e-05,12700000,0.26310077,13.930576,True,449.68024,44.742153,20363.666,4.5015244,4474.215,,37.24035,0.07261576
43.2147,1.3212292,27.449821,100,25500,2.4480459e-08,1.0538585,2.448046e-06,2673.6147,45.904884,3.1043491,45.90488245416015,57086.8286588192,12579126.0,17809.201,-1,53.80358,500.0,10.497828,255,962.9639,0.005615075,12750000,0.30360645,18.396526,True,26.736147,2.6597927,1321.9713,0.27449828,265.97928,,35.407055,0.09373678
43.401657,1.3164214,5.5696273,100,25600,2.1793273e-08,1.282775,2.1793273e-06,491.19574,46.015697,3.0318027,46.015703613681715,57310.198971271515,382145.9,1127.9712,-1,52.280853,500.0,9.085123,256,180.79727,0.08865475,12800000,0.4182999,15.350273,True,4.9119573,0.48859307,268.59064,0.05569627,48.85931,,36.93058,0.1644037
43.17954,1.2975,13.884717,100,25700,9.676316e-07,1.2127627,9.6763164e-05,1258.3373,45.892647,2.8645887,45.8926475911415,57544.33047223091,1314034.9,902.84717,-1,54.262127,500.0,7.1044817,257,568.1307,0.11076072,12850000,0.21578974,15.473961,True,12.583372,1.2531396,649.6525,0.13884716,125.31397,,38.788166,0.017542422
42.883907,1.3064585,17.514338,100,25800,5.459816e-08,1.1746519,5.4598163e-06,1614.6172,45.5415,3.107775,45.54149988437991,57776.984678030014,7987855.0,11385.426,-1,53.151768,500.0,11.266056,258,609.8698,0.008783159,12900000,0.23331764,18.876324,True,16.146172,1.6064725,893.44116,0.17514339,160.64726,,34.275444,0.0036960244
44.873688,1.3221438,1254.3165,100,25900,4.653767e-11,1.0003643,4.653767e-09,125408.805,47.53353,2.7738233,47.53353272961329,58015.82749724388,12874940000.0,54360668.0,-1,53.196846,500.0,8.569146,259,39493.08,1.8395654e-06,12950000,0.2223295,14.23246,True,1254.088,124.77996,59104.01,12.543165,12477.995,,38.964386,0.026199043
44.48567,1.3228192,1003.78735,100,26000,1.7034821e-10,1.0007178,1.7034822e-08,100342.734,47.242744,2.8958194,47.242743125780365,58205.64889240265,5523084000.0,4646059.0,-1,55.141468,500.0,8.572402,260,39201.836,2.1523618e-05,13000000,0.36637595,16.471127,True,1003.4273,99.83939,45144.63,10.037873,9983.94,,38.67034,0.11004427
43.92534,1.322525,445.43567,100,26100,3.4952052e-10,1.0017391,3.4952052e-08,44504.867,46.57748,2.8026063,46.57748001713624,58398.98730993271,1206064500.0,6601939.0,-1,53.042843,500.0,9.196545,261,12883.4,1.5147065e-05,13050000,0.30224207,15.661907,True,445.04868,44.28141,19697.877,4.454357,4428.1406,,37.380936,0.08206563
43.492115,1.3452914,26.777037,100,26200,3.2566115e-07,1.0311766,3.2566117e-05,2636.8853,46.060215,2.7516463,46.06021296518362,58585.18059587479,9448690.0,11060.621,-1,51.36192,500.0,7.1656194,262,1063.0764,0.009041084,13100000,0.26587322,12.467327,True,26.368853,2.6232831,1333.1617,0.26777032,262.3283,,38.894592,0.0723068
43.61977,1.302551,288.21088,100,26300,1.9132063e-10,1.0051808,1.9132063e-08,28746.672,46.349087,3.0899937,46.34908503585156,58789.34575557709,529941600.0,725984.75,-1,54.58627,500.0,6.94151,263,11040.785,0.00013774393,13150000,0.22185639,15.178696,True,287.4667,28.601871,13366.29,2.8821084,2860.1875,,39.407574,0.004449442
43.91483,1.2809459,48.357616,100,26400,3.1191725e-09,1.136716,3.1191726e-07,4530.3145,46.55751,2.895182,46.557508356453376,59031.786581516266,25426450.0,19793.752,-1,52.853554,500.0,7.869978,264,1990.6958,0.0050520995,13200000,0.24027796,14.166023,True,45.303143,4.509791,2362.4949,0.4835762,450.9791,,38.68753,0.056430414
43.53593,1.3026731,263.88104,100,26500,4.339588e-09,1.0081941,4.339588e-07,26280.596,46.24876,3.0263536,46.2487573006341,59271.666563272476,672983600.0,26414.605,-1,54.256546,500.0,7.434004,265,12190.059,0.0037857844,13250000,0.31016937,15.441792,True,262.80594,26.147833,12630.963,2.6388102,2614.7834,,38.814754,0.06040266
44.0954,1.3106538,85.70659,100,26600,3.9604206e-08,1.0091373,3.9604206e-06,8531.751,46.75188,3.1317186,46.751880414416526,59519.590556144714,53493696.0,85939.67,-1,53.129528,500.0,8.881576,266,3124.8425,0.001163607,13300000,0.27485162,15.259224,True,85.317505,8.488612,3903.601,0.857066,848.8612,,37.870304,0.08665486
41.929695,1.3139049,1.6797819,100,26700,5.833952e-05,8.6343975,0.005833952,46.884216,44.43424,2.9482427,44.434239057516486,59719.957703113556,5081.578,15.282471,-1,50.090973,500.0,9.750981,267,64.03589,6.5434446,13350000,0.23014206,15.407715,True,0.46884215,0.054642208,73.82687,0.01679782,5.4642205,,34.683258,0.029531717
42.71124,1.283444,83.02375,100,26800,3.5207763e-09,1.019325,3.5207765e-07,8223.204,45.3896,3.4920192,45.38959872220457,59884.01711893082,102964510.0,97456.92,-1,53.56721,500.0,9.8471365,268,3094.3184,0.0010260944,13400000,0.2663639,18.02475,True,82.23204,8.181278,3930.4514,0.8302375,818.1279,,35.54246,0.005208373
41.87555,1.302125,20.527937,100,26900,1.4564857e-07,1.0610045,1.4564857e-05,1992.6353,44.555252,3.4653249,44.555253942280515,60043.152569532394,2402255.8,4081.3962,-1,53.594017,500.0,9.1557865,269,695.2573,0.024501419,13450000,0.29404584,18.19455,True,19.926352,1.9823047,866.4522,0.20527935,198.2305,,35.399467,0.06351912
42.722374,1.2772946,6.7850084,100,27000,2.816397e-06,1.391115,0.00028163972,574.1403,45.318253,3.2839391,45.31824662079689,60197.92550420761,432564.4,703.28625,-1,51.917393,500.0,9.121443,270,248.27435,0.1421896,13500000,0.27373788,15.720589,True,5.741403,0.57125086,317.11563,0.06785008,57.125088,,36.196804,0.013086319
43.306683,1.3002807,16.9304,100,27100,6.621823e-07,1.1439208,6.621823e-05,1582.5393,45.91548,3.4092464,45.91549092082441,60367.942680835724,3885146.8,997.87036,-1,52.17603,500.0,9.834944,271,727.02356,0.100213416,13550000,0.2070698,16.095482,True,15.825393,1.5738777,809.4332,0.16930401,157.38776,,36.080547,0.0006556064
43.831703,1.2847292,91.93655,100,27200,2.9878176e-08,1.0045593,2.9878179e-06,9172.764,46.509785,3.766512,46.50978133590217,60592.47451329231,232537570.0,69297.37,-1,53.56153,500.0,12.912439,272,3879.5356,0.0014430563,13600000,0.22249407,19.964188,True,91.72764,9.126578,4584.523,0.9193653,912.65784,,33.597343,0.0016756058
42.928932,1.2558583,77.758545,100,27300,6.441539e-09,1.1070466,6.441539e-07,7383.763,45.60121,3.6620114,45.60120745996801,60826.692101955414,72338760.0,50153.03,-1,53.445507,500.0,9.959796,273,3018.6138,0.0019938974,13650000,0.26304135,17.804096,True,73.83763,7.349331,3617.0664,0.77758545,734.93317,,35.64141,0.035671175
43.263958,1.2602993,10.668979,100,27400,1.8765329e-06,1.1907554,0.00018765329,977.10254,45.915806,3.75546,45.915805528446526,61065.98833155632,402060.72,1023.0037,-1,53.036884,500.0,8.516707,274,370.21082,0.09775136,13700000,0.25332716,15.637787,True,9.771025,0.97187483,455.02853,0.106689766,97.187485,,37.399097,0.041065887
43.094402,1.2688719,5.153495,100,27500,3.4322682e-07,1.3440977,3.4322682e-05,443.96768,45.808815,3.8240445,45.80881203161514,61302.67701077461,286426.8,510.69766,-1,54.288086,500.0,9.273918,275,182.77466,0.19581057,13750000,0.29439232,17.753193,True,4.439677,0.44151753,244.11644,0.051534943,44.151756,,36.534893,0.073575735
42.442833,1.2529417,158.62238,100,27600,3.9253603e-08,1.0101395,3.9253605e-06,15782.371,45.052628,3.6290877,45.05262616400773,61531.55617523193,394845800.0,94513.11,-1,52.19592,500.0,9.079799,276,6816.2505,0.0010580543,13800000,0.29161975,16.223091,True,157.8237,15.702512,7618.5796,1.5862236,1570.2515,,35.972828,0.02796945
43.265965,1.2817382,809.8206,100,27700,4.718278e-08,1.0021744,4.718278e-06,80894.14,45.94709,3.6955137,45.94709206783992,61776.31419754028,11058120000.0,287713.16,-1,53.622482,500.0,10.655593,277,37268.42,0.0003475684,13850000,0.26514786,18.330982,True,808.9414,80.487785,38706.547,8.098208,8048.7793,,35.2915,0.018931925
43.44142,1.2864873,5.1387997,100,27800,4.733516e-06,3.5054188,0.00047335163,234.30731,46.10377,2.991222,46.103772883235216,62013.598546504974,85581.54,107.57248,-1,53.247047,500.0,8.080847,278,209.41394,0.9296058,13900000,0.22069907,15.224121,True,2.3430731,0.26961443,237.0271,0.051388003,26.961443,,38.022926,0.0013449192
42.802948,1.2891082,9.019797,100,27900,2.4389346e-06,2.1246278,0.00024389348,549.78455,45.422222,3.2860148,45.42221925426315,62194.29139184952,923388.9,2406.632,-1,52.385494,500.0,8.959989,279,315.88876,0.041551843,13950000,0.2960204,15.923264,True,5.497845,0.6121982,444.38367,0.09019797,61.219826,,36.46223,0.09545788
43.285885,1.3005981,341.0518,100,28000,8.764353e-09,1.0031837,8.764353e-07,34050.996,46.021435,2.8194008,46.02143563544047,62346.160142183304,594155400.0,2416413.5,-1,54.71101,500.0,7.227231,280,11027.358,4.1383646e-05,14000000,0.24385451,15.916805,True,340.50995,33.87979,15279.722,3.410518,3387.98,,38.794205,0.00024966896
41.970882,1.2786106,71.65389,100,28100,1.6326946e-07,1.0874639,1.6326947e-05,6865.4844,44.549507,3.037885,44.54950887591043,62505.86760401726,51525828.0,32485.988,-1,51.572495,500.0,10.488485,281,2677.284,0.0030782502,14050000,0.2959851,17.51147,True,68.65484,6.833732,3142.052,0.7165388,683.37335,,34.061024,0.05286987
40.48039,1.3202661,172.27776,100,28200,1.5155146e-08,1.007497,1.5155147e-06,17163.508,42.938454,3.36413,42.93844668279573,62661.54647016525,340840220.0,1155614.9,-1,49.161148,500.0,10.699479,282,4676.6763,8.653402e-05,14100000,0.29313928,16.92218,True,171.63507,17.076878,7319.0767,1.7227772,1707.6875,,32.238968,0.04099706
40.049664,1.3307484,2.25275,100,28300,2.292694e-05,4.445034,0.002292694,102.577545,42.483456,2.8645217,42.48345773183974,62815.90886735916,12193.494,70.83003,-1,48.675835,500.0,6.6162243,283,74.4176,1.4118305,14150000,0.2262897,12.808601,True,1.0257754,0.10444847,94.900536,0.0225275,10.444847,,35.867233,0.020642951
39.117584,1.3430921,43.080532,100,28400,5.552657e-09,1.0606703,5.5526573e-07,4182.3706,41.681015,2.798352,41.68101822224798,63030.750638484955,5887199.5,10988.438,-1,51.268665,500.0,6.0252366,284,1465.735,0.009100474,14200000,0.3719512,15.6128845,True,41.823704,4.1607857,1734.4489,0.43080524,416.07858,,35.65578,0.10643646
39.23471,1.3765986,52.438427,100,28500,6.3011964e-07,1.0887465,6.301197e-05,5024.156,41.63579,2.948545,41.635791266028015,63272.8221783638,46487936.0,6555.811,-1,48.021538,500.0,7.4778132,285,2271.715,0.015253643,14250000,0.21835993,13.86356,True,50.241558,4.9981475,2466.1255,0.5243845,499.81482,,34.157978,0.021161705
39.65214,1.3708378,144.14207,100,28600,2.120666e-09,1.0119741,2.1206661e-07,14328.617,42.066994,3.443982,42.06699299906457,63500.519067525864,29424470.0,119879.98,-1,48.297024,500.0,8.570827,286,4240.126,0.00083416764,14300000,0.28036422,14.800858,True,143.28616,14.255991,5076.2363,1.4414209,1425.5991,,33.496166,0.043788508
38.71623,1.3623681,1.7278857,100,28700,4.8180325e-05,11.677874,0.0048180325,29.643593,41.13625,2.8707561,41.13625025934034,63739.306681632996,4764.6157,17.76037,-1,48.4005,500.0,8.244973,287,60.601883,5.630513,14350000,0.27658182,15.509224,True,0.29643592,0.047519065,70.800606,0.017278856,4.751907,,32.891277,0.049793124
38.855377,1.376031,144.03925,100,28800,9.415286e-09,1.035605,9.415287e-07,14153.083,41.216175,3.0342398,41.216175489202016,63935.93419313431,130660170.0,505852.6,-1,47.216038,500.0,6.1516314,288,4407.5034,0.00019768605,14400000,0.2318438,12.151493,True,141.53082,14.080667,6086.584,1.4403923,1408.0669,,35.064545,0.027576968
38.269615,1.3896348,512.76843,100,28900,6.8070377e-10,1.0022012,6.807038e-08,51220.492,40.6553,2.733507,40.65530034793946,64127.89501571655,4656989700.0,3397470.8,-1,47.71367,500.0,9.583555,289,18174.867,2.943366e-05,14450000,0.25557244,16.641924,True,512.2049,50.96319,22572.213,5.127683,5096.319,,31.071745,0.04954356
39.60996,1.3726369,7.9416614,100,29000,1.4428225e-07,1.2889204,1.4428226e-05,698.64606,42.005917,2.716982,42.005916307540105,64308.617129802704,161392.7,1879.6753,-1,47.91918,500.0,7.789512,290,204.97484,0.053200677,14500000,0.24873601,13.702778,True,6.98646,0.69499433,308.85217,0.0794166,69.49944,,34.216404,0.056844696
39.034008,1.3722706,841.6118,100,29100,5.538145e-11,1.0014136,5.538145e-09,84101.75,41.50968,3.0383978,41.5096824558713,64497.07767367363,1786181200.0,7062768.0,-1,49.513374,500.0,7.6603518,291,25020.467,1.4158754e-05,14550000,0.23993395,15.664043,True,841.01746,83.67958,31599.771,8.416118,8367.959,,33.84933,0.020686343
38.496803,1.379194,5.627492,100,29200,2.3645312e-07,1.20173,2.3645312e-05,513.11084,40.825592,2.9807649,40.82559323392141,64739.693324804306,192981.7,619.796,-1,46.575752,500.0,6.997305,292,176.2066,0.16134341,14600000,0.27282685,12.747463,True,5.1311083,0.5102536,234.18341,0.05627492,51.02536,,33.82829,0.05634442
38.45128,1.3872614,3.4591322,100,29300,2.0616305e-06,4.5017853,0.00020616307,134.90665,40.75489,2.4628768,40.754890806527264,64968.86668300629,32857.984,311.75818,-1,46.072334,500.0,5.755997,293,107.60463,0.32076144,14650000,0.20580962,11.073441,True,1.3490665,0.15932076,148.27884,0.03459132,15.932076,,34.998894,0.012628153
38.631435,1.398261,660.1119,100,29400,1.470344e-09,1.0036705,1.470344e-07,65890.33,41.11245,3.205396,41.112452020884376,65208.68829226494,10853577000.0,1773234.2,-1,49.62036,500.0,9.641788,294,27692.338,5.639413e-05,14700000,0.33195433,18.149696,True,658.90326,65.55888,30996.133,6.60112,6555.888,,31.470665,0.074389875
40.04011,1.4235735,36.196243,100,29500,7.4733e-07,1.0680705,7.4733e-05,3501.9211,42.521782,2.965558,42.52177999006135,65450.42728948593,6351395.0,6790.427,-1,49.63343,500.0,8.90925,295,1242.5452,0.014726615,14750000,0.268331,16.0209,True,35.01921,3.483628,1447.0449,0.36196244,348.3628,,33.61253,0.045355096
39.295082,1.4031866,4.740488,100,29600,1.3785541e-05,1.9884745,0.0013785542,330.69614,41.734657,3.102192,41.7346603017092,65602.50016975403,73644.8,133.45738,-1,48.791588,500.0,7.4081492,296,162.99536,0.74930286,14800000,0.40140408,14.465076,True,3.3069613,0.33281404,191.1783,0.047404885,33.281403,,34.32651,0.18285367
37.89574,1.4037434,8326.996,100,29700,1.7996674e-11,1.0000039,1.7996674e-09,832698.0,40.300568,2.8258243,40.30056837505036,65756.61952543259,496637970000.0,166977120.0,-1,48.09648,500.0,9.095077,297,294228.0,5.9888447e-07,14850000,0.29368195,16.89099,True,8326.9795,828.5241,325303.06,83.26996,82852.41,,31.205492,0.012904972
37.051266,1.3895153,407.34763,100,29800,3.3384004e-10,1.000804,3.3384005e-08,40718.395,39.357895,3.0528996,39.35789419060069,65919.02900457382,799249600.0,976866.94,-1,46.13261,500.0,10.3548355,298,12101.645,0.00010236809,14900000,0.2770727,17.12955,True,407.18393,40.514126,14381.439,4.073476,4051.4126,,29.00306,0.05091895
36.393047,1.3987608,10.010601,100,29900,5.0495504e-07,1.2367553,5.0495506e-05,898.9497,38.664146,3.048901,38.664147534777484,66075.21131134033,761957.9,1674.0889,-1,45.421955,500.0,9.949685,299,287.8388,0.059733987,14950000,0.2833778,16.707493,True,8.989497,0.8945734,380.7622,0.10010601,89.45733,,28.714462,0.010707408
34.698772,1.4152044,556.4014,100,30000,1.7632915e-10,1.0011082,1.7632916e-08,55609.34,36.959827,2.8504472,36.959823489206585,66267.03503394127,3024337400.0,3711448.0,-1,45.221004,500.0,7.132956,300,17482.465,2.6943662e-05,15000000,0.29353,15.394136,True,556.0934,55.330284,21838.404,5.5640144,5533.029,,29.826868,0.049560845
35.444233,1.4461806,16.359892,100,30100,3.1018946e-08,1.2335913,3.1018947e-06,1470.8677,37.663803,2.8056092,37.66380230752189,66506.12622189522,1298905.1,6517.674,-1,44.391373,500.0,6.766846,301,439.73947,0.015342898,15050000,0.2940306,13.494417,True,14.708676,1.4638596,618.92993,0.1635989,146.38596,,30.896955,0.10120699
34.797203,1.4455678,164.8996,100,30200,1.3892157e-09,1.0024737,1.3892158e-07,16469.598,36.963814,3.0558167,36.9638144899749,66741.10365533829,366029200.0,312899.16,-1,43.33225,500.0,8.42151,302,5349.44,0.00031959178,15100000,0.30938697,14.789944,True,164.69597,16.386839,6561.386,1.6489962,1638.684,,28.542305,0.09313887
33.824596,1.4697138,1271.2427,100,30300,1.2944678e-11,1.0001341,1.2944679e-09,127115.75,35.9491,2.8013651,35.94909774616436,66987.38098073006,9544874000.0,60651956.0,-1,42.48997,500.0,8.573114,303,27378.982,1.6487514e-06,15150000,0.27287292,15.113989,True,1271.1575,126.47849,43924.44,12.712428,12647.849,,27.375982,0.08771762
34.952797,1.5002413,262.10056,100,30400,3.4750058e-09,1.0034227,3.475006e-07,26165.309,37.17282,2.458635,37.172818842143286,67228.04274892807,693627000.0,963660.8,-1,44.400486,500.0,6.5720215,304,8351.467,0.00010377095,15200000,0.2694738,13.799688,True,261.65308,26.033707,10530.781,2.6210053,2603.3708,,30.600798,0.0034789443
36.748154,1.5104475,4887.6255,100,30500,1.0955179e-12,1.0001522,1.0955179e-10,488725.38,38.974354,3.0408463,38.974354008904754,67473.2028939724,317795140000.0,564237500.0,-1,44.523964,500.0,8.625523,305,149823.92,1.7723033e-07,15250000,0.26914397,14.175133,True,4887.2534,486.27515,202704.33,48.876255,48627.523,,30.348831,0.023416296
37.992188,1.4672861,234.91127,100,30600,9.0928187e-10,1.0012257,9.092819e-08,23476.742,40.43019,3.230472,40.430194678692686,67711.16099333763,559826750.0,322579.78,-1,48.76013,500.0,7.130546,306,8670.402,0.00031000082,15300000,0.29765907,15.460484,True,234.76741,23.358921,10055.096,2.3491127,2335.8918,,33.29965,0.042007
36.339054,1.4485307,11.289809,100,30700,4.1220503e-07,1.1815461,4.1220504e-05,1038.122,38.671505,2.937912,38.67150551271375,67878.70439052582,2221495.0,1109.5336,-1,46.648987,500.0,8.004156,307,420.79926,0.09012796,15350000,0.40689862,15.981638,True,10.381219,1.0324768,498.49237,0.11289808,103.247696,,30.667349,0.17914553
35.217674,1.453658,12.155656,100,30800,2.4638334e-07,1.4125944,2.4638335e-05,1017.60986,37.409836,2.52447,37.40983797654428,68033.12237668037,192052.73,5184.2646,-1,43.843235,500.0,6.947121,308,247.36389,0.019289138,15400000,0.30403674,13.380518,True,10.176099,1.015501,405.20358,0.12155654,101.550095,,30.462717,0.05750726
33.76297,1.4701056,93.32398,100,30900,9.488878e-09,1.0085635,9.488878e-07,9292.686,35.8881,2.8914258,35.88809732171838,68186.84334158897,16142323.0,107384.14,-1,42.502537,500.0,7.086639,309,2290.6738,0.0009312362,15450000,0.2652118,13.701078,True,92.92686,9.245714,2987.0676,0.93324006,924.57153,,28.801458,0.037135154
33.018253,1.4711372,1.790056,100,31000,4.7167214e-06,4.3113155,0.00047167216,84.24829,35.121502,3.0323377,35.121503181501005,68347.09235596657,11568.082,20.510323,-1,42.06498,500.0,9.448514,310,55.716515,4.8755937,15500000,0.2534154,16.39199,True,0.84248286,0.08433192,65.241776,0.017900558,8.433192,,25.672989,0.030794233
