AvgRet,BatchSize,VarDiscRet,MinVanillaIw,AvgVanillaIw,ESSClassic,VarRet,AvgEpLen,Delta,AvgNormIw,MaxVanillaIw,EpsThisIter,VarVanillaIw,AvgDiscRet,VanillaAvgRet,VarJ,MaxNormIw,J,ESSRenyi,IterType,Bound,MinNormIw,VarNormIw,eRenyi2
-382.362961033,300,2066.59238641,0.288167,0.989118,291.906032076,2066.59238641,500.0,0.2,0.00333333,1.89875,100,0.0272187,-382.362961033,-382.362961033,43.029,0.00639879,-382.525,292.907289876,1,-447.375,0.000971123,3.09121e-07,1.02421
-383.663111892,300,1530.38708504,1.0,1.0,100.0,1530.38708504,500.0,0.2,0.01,1.0,100,,-383.663111892,-383.663111892,38.9241,0.01,-383.663,300.0,2,-485.929,0.01,3.50449e-18,1.0
-385.475627526,300,1974.60044483,1.0,1.0,200.000000102,1974.60044483,500.0,0.2,0.005,1.0,100,,-385.475627526,-385.475627526,41.6628,0.005,-384.569,300.0,2,-463.623,0.005,2.1793e-19,1.0
-382.6342308,300,2083.84039427,0.281558,0.997994,291.821543528,2083.84039427,500.0,0.2,0.00333333,1.47265,100,0.0280064,-382.6342308,-382.6342308,41.8799,0.0049187,-382.34,292.582891606,1,-447.7,0.000940412,3.12434e-07,1.02535
-386.173792371,300,1882.62520684,1.0,1.0,100.0,1882.62520684,500.0,0.2,0.01,1.0,100,,-386.173792371,-386.173792371,43.1717,0.01,-386.174,300.0,2,-491.015,0.01,3.50449e-18,1.0
-377.677952599,300,2004.31189716,1.0,1.0,200.000000102,2004.31189716,500.0,0.2,0.005,1.0,100,,-377.677952599,-377.677952599,44.069,0.005,-381.926,300.0,2,-456.06,0.005,2.1793e-19,1.0
-376.415425374,300,1338.25441593,0.393112,0.978645,292.599879849,1338.25441593,500.0,0.2,0.00333333,1.4115,100,0.0243033,-376.415425374,-376.415425374,41.5146,0.00480767,-378.708,293.25236345,1,-439.93,0.00133897,2.8195e-07,1.02301
-381.264592648,300,1991.08072183,1.0,1.0,100.0,1991.08072183,500.0,0.2,0.01,1.0,100,,-381.264592648,-381.264592648,44.3979,0.01,-381.265,300.0,2,-497.376,0.01,3.50449e-18,1.0
-377.526833185,300,1867.18240998,1.0,1.0,200.000000102,1867.18240998,500.0,0.2,0.005,1.0,100,,-377.526833185,-377.526833185,43.7417,0.005,-379.396,300.0,2,-461.499,0.005,2.1793e-19,1.0
-381.338176903,300,1983.91751671,0.488069,1.01263,293.721218294,1983.91751671,500.0,0.2,0.00333333,1.40308,100,0.0219935,-381.338176903,-381.338176903,43.6142,0.00461861,-378.615,294.517794834,1,-446.273,0.00160661,2.38316e-07,1.01861
-375.458640472,300,2120.10006414,1.0,1.0,100.0,2120.10006414,500.0,0.2,0.01,1.0,100,,-375.458640472,-375.458640472,45.8137,0.01,-375.459,300.0,2,-480.172,0.01,3.50449e-18,1.0
-387.320997154,300,2043.1908025,1.0,1.0,200.000000102,2043.1908025,500.0,0.2,0.005,1.0,100,,-387.320997154,-387.320997154,45.7822,0.005,-381.39,300.0,2,-460.432,0.005,2.1793e-19,1.0
-380.681816601,300,1942.00041937,0.580949,0.997758,296.682328336,1942.00041937,500.0,0.2,0.00333333,1.42522,100,0.0111698,-380.681816601,-380.681816601,45.1517,0.00476139,-380.514,296.994721893,1,-445.378,0.00194085,1.24667e-07,1.01012
-384.877888051,300,1942.07640107,1.0,1.0,100.0,1942.07640107,500.0,0.2,0.01,1.0,100,,-384.877888051,-384.877888051,43.8481,0.01,-384.878,300.0,2,-488.935,0.01,3.50449e-18,1.0
-383.328770007,300,2038.70357217,1.0,1.0,200.000000102,2038.70357217,500.0,0.2,0.005,1.0,100,,-383.328770007,-383.328770007,44.3969,0.005,-384.103,300.0,2,-457.683,0.005,2.1793e-19,1.0
-380.894012696,300,1832.93407037,0.608351,1.01024,296.124709264,1832.93407037,500.0,0.2,0.00333333,1.22017,100,0.013401,-380.894012696,-380.894012696,43.8854,0.00402598,-382.213,295.874597955,1,-446.967,0.00200728,1.45896e-07,1.01394
-383.554201569,300,2104.39923557,1.0,1.0,100.0,2104.39923557,500.0,0.2,0.01,1.0,100,,-383.554201569,-383.554201569,45.6438,0.01,-383.554,300.0,2,-482.179,0.01,3.50449e-18,1.0
-384.144462747,300,1825.47443425,1.0,1.0,200.000000102,1825.47443425,500.0,0.2,0.005,1.0,100,,-384.144462747,-384.144462747,44.1064,0.005,-383.849,300.0,2,-459.068,0.005,2.1793e-19,1.0
-381.134771926,300,2179.94896114,0.272447,1.00826,288.625456702,2179.94896114,500.0,0.2,0.00333333,1.3985,100,0.040197,-381.134771926,-381.134771926,45.7787,0.00462347,-380.797,289.922902503,1,-443.27,0.000900718,4.39347e-07,1.03476
-384.699141383,300,1930.14557568,1.0,1.0,100.0,1930.14557568,500.0,0.2,0.01,1.0,100,,-384.699141383,-384.699141383,43.7132,0.01,-384.699,300.0,2,-480.074,0.01,3.50449e-18,1.0
-380.276973558,300,1778.62413944,1.0,1.0,200.000000102,1778.62413944,500.0,0.2,0.005,1.0,100,,-380.276973558,-380.276973558,42.9037,0.005,-382.488,300.0,2,-457.136,0.005,2.1793e-19,1.0
-389.052907716,300,2456.42713906,0.30445,1.00412,286.538286373,2456.42713906,500.0,0.2,0.00333333,1.89827,100,0.0475273,-389.052907716,-389.052907716,46.8811,0.0063016,-382.357,289.684585083,1,-447.585,0.00101067,5.23753e-07,1.03561
-377.408448993,300,1751.46848458,1.0,1.0,100.0,1751.46848458,500.0,0.2,0.01,1.0,100,,-377.408448993,-377.408448993,41.6408,0.01,-377.408,300.0,2,-477.706,0.01,3.50449e-18,1.0
-368.141671109,300,1688.42095926,1.0,1.0,200.000000102,1688.42095926,500.0,0.2,0.005,1.0,100,,-368.141671109,-368.141671109,41.5236,0.005,-372.775,300.0,2,-443.696,0.005,2.1793e-19,1.0
-382.796398305,300,1628.62876938,0.376241,0.999883,288.583757198,1628.62876938,500.0,0.2,0.00333333,2.08913,100,0.0396828,-382.796398305,-382.796398305,40.9722,0.00696458,-374.124,290.197414266,1,-433.001,0.00125428,4.41023e-07,1.03378
-397.211376235,300,2539.74444794,1.0,1.0,100.0,2539.74444794,500.0,0.2,0.01,1.0,100,,-397.211376235,-397.211376235,50.1433,0.01,-397.211,300.0,2,-517.993,0.01,3.50449e-18,1.0
-379.879356626,300,2028.9610525,1.0,1.0,200.000000102,2028.9610525,500.0,0.2,0.005,1.0,100,,-379.879356626,-379.879356626,48.3385,0.005,-388.545,300.0,2,-473.951,0.005,2.1793e-19,1.0
-377.69041074,300,1988.17630279,0.583137,0.996211,291.379244604,1988.17630279,500.0,0.2,0.00333333,2.44323,100,0.0294603,-377.69041074,-377.69041074,48.024,0.00817509,-383.337,293.153741726,1,-453.88,0.00195118,3.29832e-07,1.02335
-386.519382265,300,1453.50367276,1.0,1.0,100.0,1453.50367276,500.0,0.2,0.01,1.0,100,,-386.519382265,-386.519382265,37.9337,0.01,-386.519,300.0,2,-487.319,0.01,3.50449e-18,1.0
-387.099568379,300,2201.79243968,1.0,1.0,200.000000102,2201.79243968,500.0,0.2,0.005,1.0,100,,-387.099568379,-387.099568379,42.5377,0.005,-386.809,300.0,2,-460.763,0.005,2.1793e-19,1.0
-384.629602148,300,1666.95233991,0.562487,0.995395,294.308681776,1666.95233991,500.0,0.2,0.00333333,1.56042,100,0.0192246,-384.629602148,-384.629602148,41.3635,0.00522546,-384.848,294.142472736,1,-445.829,0.00188363,2.15588e-07,1.01991
-383.725288762,300,2207.60139798,1.0,1.0,100.0,2207.60139798,500.0,0.2,0.01,1.0,100,,-383.725288762,-383.725288762,46.7496,0.01,-383.725,300.0,2,-498.504,0.01,3.50449e-18,1.0
-380.54995222,300,1452.86650168,1.0,1.0,200.000000102,1452.86650168,500.0,0.2,0.005,1.0,100,,-380.54995222,-380.54995222,42.5964,0.005,-382.138,300.0,2,-463.299,0.005,2.1793e-19,1.0
-385.225349295,300,2400.53851829,0.750123,0.99421,297.944589727,2400.53851829,500.0,0.2,0.00333333,1.23044,100,0.00684185,-385.225349295,-385.225349295,44.3148,0.00412536,-382.652,297.741403997,1,-449.171,0.00251497,7.69086e-08,1.00759
-389.483485381,300,2138.9735081,1.0,1.0,100.0,2138.9735081,500.0,0.2,0.01,1.0,100,,-389.483485381,-389.483485381,46.0172,0.01,-389.484,300.0,2,-490.602,0.01,3.50449e-18,1.0
-380.486121035,300,1941.75440495,1.0,1.0,200.000000102,1941.75440495,500.0,0.2,0.005,1.0,100,,-380.486121035,-380.486121035,45.1686,0.005,-384.985,300.0,2,-459.803,0.005,2.1793e-19,1.0
-370.391548976,300,1905.39780813,0.241647,0.99499,282.052195304,1905.39780813,500.0,0.2,0.00333333,1.86973,100,0.0632078,-370.391548976,-370.391548976,44.4636,0.00626382,-376.447,283.648932454,1,-439.273,0.000809547,7.094e-07,1.05765
-380.44880041,300,2017.21799639,1.0,1.0,100.0,2017.21799639,500.0,0.2,0.01,1.0,100,,-380.44880041,-380.44880041,44.6883,0.01,-380.449,300.0,2,-483.238,0.01,3.50449e-18,1.0
-387.660887442,300,2142.91591908,1.0,1.0,200.000000102,2142.91591908,500.0,0.2,0.005,1.0,100,,-387.660887442,-387.660887442,45.5222,0.005,-384.055,300.0,2,-460.147,0.005,2.1793e-19,1.0
-377.129462728,300,1513.49829868,0.574016,1.00392,292.372267244,1513.49829868,500.0,0.2,0.00333333,2.01821,100,0.0263815,-377.129462728,-377.129462728,43.0619,0.00670111,-380.14,292.334477774,1,-443.078,0.00190592,2.90845e-07,1.02622
-373.992779401,300,1416.69801211,1.0,1.0,100.0,1416.69801211,500.0,0.2,0.01,1.0,100,,-373.992779401,-373.992779401,37.4504,0.01,-373.993,300.0,2,-468.635,0.01,3.50449e-18,1.0
-376.332542014,300,1580.46354534,1.0,1.0,200.000000102,1580.46354534,500.0,0.2,0.005,1.0,100,,-376.332542014,-376.332542014,38.5352,0.005,-375.163,300.0,2,-443.93,0.005,2.1793e-19,1.0
-376.648019807,300,2284.83492464,0.439329,1.00637,290.44025474,2284.83492464,500.0,0.2,0.00333333,1.85315,100,0.033447,-376.648019807,-376.648019807,41.938,0.00613809,-373.881,290.62930473,1,-430.927,0.00145516,3.66944e-07,1.03224
-381.424898442,300,1883.57039224,1.0,1.0,100.0,1883.57039224,500.0,0.2,0.01,1.0,100,,-381.424898442,-381.424898442,43.1826,0.01,-381.425,300.0,2,-480.527,0.01,3.50449e-18,1.0
-378.118144036,300,1869.27849977,1.0,1.0,200.000000102,1869.27849977,500.0,0.2,0.005,1.0,100,,-378.118144036,-378.118144036,43.1323,0.005,-379.772,300.0,2,-451.459,0.005,2.1793e-19,1.0
-381.252169867,300,2110.85536357,0.464719,1.00175,291.964979231,2110.85536357,500.0,0.2,0.00333333,1.64395,100,0.0277092,-381.252169867,-381.252169867,43.5785,0.00547025,-378.736,292.520383057,1,-438.012,0.00154636,3.06805e-07,1.02557
-370.142528741,300,1597.61084146,1.0,1.0,100.0,1597.61084146,500.0,0.2,0.01,1.0,100,,-370.142528741,-370.142528741,39.7698,0.01,-370.143,300.0,2,-467.112,0.01,3.50449e-18,1.0
-376.458319631,300,1719.33763365,1.0,1.0,200.000000102,1719.33763365,500.0,0.2,0.005,1.0,100,,-376.458319631,-376.458319631,40.6431,0.005,-373.3,300.0,2,-443.449,0.005,2.1793e-19,1.0
-378.733589802,300,1603.48087123,0.512084,1.01314,293.747834778,1603.48087123,500.0,0.2,0.00333333,1.72777,100,0.0219203,-378.733589802,-378.733589802,39.831,0.00568454,-374.132,295.183903579,1,-431.874,0.00168481,2.37282e-07,1.01632
-379.734736805,300,2152.47630481,1.0,1.0,100.0,2152.47630481,500.0,0.2,0.01,1.0,100,,-379.734736805,-379.734736805,46.1622,0.01,-379.735,300.0,2,-483.371,0.01,3.50449e-18,1.0
-380.573422449,300,2036.07979727,1.0,1.0,200.000000102,2036.07979727,500.0,0.2,0.005,1.0,100,,-380.573422449,-380.573422449,45.5358,0.005,-380.154,300.0,2,-455.222,0.005,2.1793e-19,1.0
-375.205883213,300,2001.6749931,0.597828,1.01604,292.218185137,2001.6749931,500.0,0.2,0.00333333,1.59208,100,0.0275834,-375.205883213,-375.205883213,45.3054,0.00522314,-376.919,292.19891029,1,-439.024,0.00196129,2.96879e-07,1.0267
-382.045035709,300,1487.68844703,1.0,1.0,100.0,1487.68844703,500.0,0.2,0.01,1.0,100,,-382.045035709,-382.045035709,38.3772,0.01,-382.045,300.0,2,-478.811,0.01,3.50449e-18,1.0
-380.538206381,300,1534.39033368,1.0,1.0,200.000000102,1534.39033368,500.0,0.2,0.005,1.0,100,,-380.538206381,-380.538206381,38.6846,0.005,-381.292,300.0,2,-451.766,0.005,2.1793e-19,1.0
-371.602628354,300,2150.39060504,0.303154,0.977005,289.472631858,2150.39060504,500.0,0.2,0.00333333,1.50205,100,0.0348298,-371.602628354,-371.602628354,41.0184,0.00512468,-375.979,290.846455089,1,-445.619,0.0010343,4.0543e-07,1.03147
-372.423029591,300,1541.30025486,1.0,1.0,100.0,1541.30025486,500.0,0.2,0.01,1.0,100,,-372.423029591,-372.423029591,39.0626,0.01,-372.423,300.0,2,-467.105,0.01,3.50449e-18,1.0
-386.504127919,300,2506.88110803,1.0,1.0,200.000000102,2506.88110803,500.0,0.2,0.005,1.0,100,,-386.504127919,-386.504127919,45.3147,0.005,-379.464,300.0,2,-454.201,0.005,2.1793e-19,1.0
-378.507882014,300,1789.32500945,0.589755,1.00005,293.226812735,1789.32500945,500.0,0.2,0.00333333,1.49775,100,0.0231787,-378.507882014,-378.507882014,45.5384,0.00499225,-377.743,293.26066751,1,-439.463,0.00196575,2.57513e-07,1.02298
-375.93272111,300,1595.87661725,1.0,1.0,100.0,1595.87661725,500.0,0.2,0.01,1.0,100,,-375.93272111,-375.93272111,39.7482,0.01,-375.933,300.0,2,-479.575,0.01,3.50449e-18,1.0
-371.81232309,300,1622.76719843,1.0,1.0,200.000000102,1622.76719843,500.0,0.2,0.005,1.0,100,,-371.81232309,-371.81232309,39.9684,0.005,-373.873,300.0,2,-453.751,0.005,2.1793e-19,1.0
-383.034392966,300,2082.78403562,0.381551,0.99491,294.148296238,2082.78403562,500.0,0.2,0.00333333,1.37853,100,0.0197571,-383.034392966,-383.034392966,41.4124,0.00461862,-375.546,294.079124268,1,-441.42,0.00127834,2.21775e-07,1.02013
-376.016220792,300,1835.46426353,1.0,1.0,100.0,1835.46426353,500.0,0.2,0.01,1.0,100,,-376.016220792,-376.016220792,42.6276,0.01,-376.016,300.0,2,-482.37,0.01,3.50449e-18,1.0
-377.139517072,300,1980.09040582,1.0,1.0,200.000000102,1980.09040582,500.0,0.2,0.005,1.0,100,,-377.139517072,-377.139517072,43.4628,0.005,-376.578,300.0,2,-451.781,0.005,2.1793e-19,1.0
-380.939165766,300,1904.52192725,0.524111,1.01532,293.057982223,1904.52192725,500.0,0.2,0.00333333,1.36021,100,0.0245015,-380.939165766,-380.939165766,42.7431,0.00446563,-376.562,292.736044951,1,-438.722,0.00172068,2.64086e-07,1.02481
-376.534638387,300,1955.85558012,1.0,1.0,100.0,1955.85558012,500.0,0.2,0.01,1.0,100,,-376.534638387,-376.534638387,44.0034,0.01,-376.535,300.0,2,-475.316,0.01,3.50449e-18,1.0
-376.615713623,300,1356.41774445,1.0,1.0,200.000000102,1356.41774445,500.0,0.2,0.005,1.0,100,,-376.615713623,-376.615713623,40.4917,0.005,-376.575,300.0,2,-446.424,0.005,2.1793e-19,1.0
-380.60683315,300,2167.36656874,0.704194,1.00398,297.071935152,2167.36656874,500.0,0.2,0.00333333,1.50929,100,0.00996793,-380.60683315,-380.60683315,42.2514,0.00501104,-377.378,297.331336303,1,-438.715,0.00233802,1.09879e-07,1.00898
-382.564223189,300,2152.53777822,1.0,1.0,100.0,2152.53777822,500.0,0.2,0.01,1.0,100,,-382.564223189,-382.564223189,46.1629,0.01,-382.564,300.0,2,-483.051,0.01,3.50449e-18,1.0
-374.999076181,300,1792.82237324,1.0,1.0,200.000000102,1792.82237324,500.0,0.2,0.005,1.0,100,,-374.999076181,-374.999076181,44.3538,0.005,-378.782,300.0,2,-451.204,0.005,2.1793e-19,1.0
-384.708038029,300,2562.84039607,0.602254,0.990387,294.435329314,2562.84039607,500.0,0.2,0.00333333,1.39691,100,0.0186001,-384.708038029,-384.708038029,45.5494,0.00470157,-379.464,294.36504445,1,-446.199,0.002027,2.10699e-07,1.01914
-382.843827377,300,1815.59180292,1.0,1.0,100.0,1815.59180292,500.0,0.2,0.01,1.0,100,,-382.843827377,-382.843827377,42.3962,0.01,-382.844,300.0,2,-489.191,0.01,3.50449e-18,1.0
-373.013114655,300,2490.02879159,1.0,1.0,200.000000102,2490.02879159,500.0,0.2,0.005,1.0,100,,-373.013114655,-373.013114655,46.4268,0.005,-377.928,300.0,2,-458.815,0.005,2.1793e-19,1.0
-377.670718381,300,2035.99895718,0.462132,1.00154,288.013057513,2035.99895718,500.0,0.2,0.00333333,2.39726,100,0.0418874,-377.670718381,-377.670718381,46.1088,0.00797861,-375.716,290.696648775,1,-442.808,0.00153808,4.63989e-07,1.032
-380.337192883,300,2145.7777103,1.0,1.0,100.0,2145.7777103,500.0,0.2,0.01,1.0,100,,-380.337192883,-380.337192883,46.0903,0.01,-380.337,300.0,2,-493.031,0.01,3.50449e-18,1.0
-380.018502449,300,1931.06248131,1.0,1.0,200.000000102,1931.06248131,500.0,0.2,0.005,1.0,100,,-380.018502449,-380.018502449,44.9228,0.005,-380.178,300.0,2,-459.864,0.005,2.1793e-19,1.0
-376.211607084,300,1533.97139652,0.581391,1.0117,293.448610155,1533.97139652,500.0,0.2,0.00333333,1.36065,100,0.0229276,-376.211607084,-376.211607084,42.2981,0.00448304,-377.53,294.079261728,1,-443.246,0.00191556,2.48892e-07,1.02013
-380.531022596,300,1975.90535762,1.0,1.0,100.0,1975.90535762,500.0,0.2,0.01,1.0,100,,-380.531022596,-380.531022596,44.2283,0.01,-380.531,300.0,2,-483.105,0.01,3.50449e-18,1.0
-383.354922045,300,1962.89145017,1.0,1.0,200.000000102,1962.89145017,500.0,0.2,0.005,1.0,100,,-383.354922045,-383.354922045,44.178,0.005,-381.943,300.0,2,-457.151,0.005,2.1793e-19,1.0
-377.54264758,300,2567.87464142,0.487281,1.00191,289.552389088,2567.87464142,500.0,0.2,0.00333333,2.44757,100,0.0363408,-377.54264758,-377.54264758,46.9192,0.008143,-378.857,291.376701441,1,-441.165,0.00162117,4.02247e-07,1.0296
-380.654241555,300,1907.06542658,1.0,1.0,100.0,1907.06542658,500.0,0.2,0.01,1.0,100,,-380.654241555,-380.654241555,43.4511,0.01,-380.654,300.0,2,-487.449,0.01,3.50449e-18,1.0
-379.445667805,300,1588.25627539,1.0,1.0,200.000000102,1588.25627539,500.0,0.2,0.005,1.0,100,,-379.445667805,-379.445667805,41.5999,0.005,-380.05,300.0,2,-455.565,0.005,2.1793e-19,1.0
-389.297261295,300,1932.119172,0.722055,0.998976,296.836770474,1932.119172,500.0,0.2,0.00333333,1.30791,100,0.0106702,-389.297261295,-389.297261295,42.1829,0.00436417,-382.453,296.743871788,1,-444.448,0.00240932,1.18801e-07,1.01097
-376.740125961,300,2216.52740419,1.0,1.0,100.0,2216.52740419,500.0,0.2,0.01,1.0,100,,-376.740125961,-376.740125961,46.844,0.01,-376.74,300.0,2,-479.691,0.01,3.50449e-18,1.0
-374.271916231,300,1887.58228355,1.0,1.0,200.000000102,1887.58228355,500.0,0.2,0.005,1.0,100,,-374.271916231,-374.271916231,45.0894,0.005,-375.506,300.0,2,-448.303,0.005,2.1793e-19,1.0
-378.927190212,300,1976.41097281,0.439082,0.982904,289.010042523,1976.41097281,500.0,0.2,0.00333333,1.78342,100,0.0368599,-378.927190212,-378.927190212,45.913,0.00604812,-374.57,290.353305656,1,-439.931,0.00148906,4.23925e-07,1.03322
-379.99298811,300,2047.5336489,1.0,1.0,100.0,2047.5336489,500.0,0.2,0.01,1.0,100,,-379.99298811,-379.99298811,45.0229,0.01,-379.993,300.0,2,-481.294,0.01,3.50449e-18,1.0
-370.504944312,300,1934.32134772,1.0,1.0,200.000000102,1934.32134772,500.0,0.2,0.005,1.0,100,,-370.504944312,-370.504944312,44.6489,0.005,-375.249,300.0,2,-452.943,0.005,2.1793e-19,1.0
-376.238429303,300,1883.90812479,0.510836,1.00594,291.155486336,1883.90812479,500.0,0.2,0.00333333,1.95765,100,0.0308416,-376.238429303,-376.238429303,43.2443,0.00648699,-374.081,293.22010852,1,-438.247,0.00169274,3.38652e-07,1.02312
-382.213940252,300,2232.69267759,1.0,1.0,100.0,2232.69267759,500.0,0.2,0.01,1.0,100,,-382.213940252,-382.213940252,47.0145,0.01,-382.214,300.0,2,-487.756,0.01,3.50449e-18,1.0
-377.1211791,300,1602.88847117,1.0,1.0,200.000000102,1602.88847117,500.0,0.2,0.005,1.0,100,,-377.1211791,-377.1211791,43.6474,0.005,-379.668,300.0,2,-454.297,0.005,2.1793e-19,1.0
-368.885892533,300,1735.43526725,0.248815,0.988972,291.101926607,1735.43526725,500.0,0.2,0.00333333,1.4669,100,0.0299961,-368.885892533,-368.885892533,43.931,0.00494419,-374.505,292.288878578,1,-436.238,0.000838632,3.40765e-07,1.02638
-370.213053011,300,1665.61446742,1.0,1.0,100.0,1665.61446742,500.0,0.2,0.01,1.0,100,,-370.213053011,-370.213053011,40.6074,0.01,-370.213,300.0,2,-473.994,0.01,3.50449e-18,1.0
-377.983309179,300,2085.75011215,1.0,1.0,200.000000102,2085.75011215,500.0,0.2,0.005,1.0,100,,-377.983309179,-377.983309179,43.2668,0.005,-374.098,300.0,2,-447.482,0.005,2.1793e-19,1.0
-377.70158963,300,2705.88363584,0.33081,0.990726,290.11767859,2705.88363584,500.0,0.2,0.00333333,1.56411,100,0.0335456,-377.70158963,-377.70158963,46.2033,0.00526249,-373.18,290.086992125,1,-438.614,0.00111302,3.7974e-07,1.03417
-379.699283574,300,1966.48979271,1.0,1.0,100.0,1966.48979271,500.0,0.2,0.01,1.0,100,,-379.699283574,-379.699283574,44.1228,0.01,-379.699,300.0,2,-481.205,0.01,3.50449e-18,1.0
-379.058757706,300,1962.40665927,1.0,1.0,200.000000102,1962.40665927,500.0,0.2,0.005,1.0,100,,-379.058757706,-379.058757706,44.1011,0.005,-379.379,300.0,2,-451.155,0.005,2.1793e-19,1.0
-382.297819555,300,2061.29462809,0.48463,0.989794,293.264217838,2061.29462809,500.0,0.2,0.00333333,1.50226,100,0.0225771,-382.297819555,-382.297819555,45.0237,0.00505918,-378.642,291.680442751,1,-439.272,0.00163209,2.56057e-07,1.02852
-368.427836888,300,1737.80133942,1.0,1.0,100.0,1737.80133942,500.0,0.2,0.01,1.0,100,,-368.427836888,-368.427836888,41.478,0.01,-368.428,300.0,2,-470.237,0.01,3.50449e-18,1.0
-388.251689226,300,2018.34705531,1.0,1.0,200.000000102,2018.34705531,500.0,0.2,0.005,1.0,100,,-388.251689226,-388.251689226,44.2441,0.005,-378.34,300.0,2,-451.239,0.005,2.1793e-19,1.0
-376.383709392,300,1830.59058594,0.465053,1.00921,292.429013172,1830.59058594,500.0,0.2,0.00333333,1.3861,100,0.0264569,-376.383709392,-376.383709392,42.8513,0.00457819,-375.984,291.492902123,1,-436.368,0.00153603,2.88625e-07,1.02918
-377.094881327,300,2236.49008018,1.0,1.0,100.0,2236.49008018,500.0,0.2,0.01,1.0,100,,-377.094881327,-377.094881327,47.0545,0.01,-377.095,300.0,2,-477.78,0.01,3.50449e-18,1.0
-370.959884114,300,1912.94377201,1.0,1.0,200.000000102,1912.94377201,500.0,0.2,0.005,1.0,100,,-370.959884114,-370.959884114,45.4244,0.005,-374.027,300.0,2,-445.222,0.005,2.1793e-19,1.0
-378.908561078,300,1644.74815541,0.48676,1.00619,295.933482426,1644.74815541,500.0,0.2,0.00333333,1.28905,100,0.0139587,-378.908561078,-378.908561078,43.8027,0.00427038,-374.892,296.061795303,1,-435.087,0.00161255,1.53194e-07,1.0133
-374.794129463,300,2225.53044937,1.0,1.0,100.0,2225.53044937,500.0,0.2,0.01,1.0,100,,-374.794129463,-374.794129463,46.9391,0.01,-374.794,300.0,2,-476.974,0.01,3.50449e-18,1.0
-383.741851951,300,2169.38534603,1.0,1.0,200.000000102,2169.38534603,500.0,0.2,0.005,1.0,100,,-383.741851951,-383.741851951,46.8561,0.005,-379.268,300.0,2,-451.52,0.005,2.1793e-19,1.0
-387.655287138,300,1867.28169918,0.60897,1.00326,293.586873526,1867.28169918,500.0,0.2,0.00333333,1.4847,100,0.0220602,-387.655287138,-387.655287138,45.6709,0.00493291,-380.877,293.72843504,1,-440.497,0.0020233,2.43524e-07,1.02135
-377.34580213,300,2083.39035568,1.0,1.0,100.0,2083.39035568,500.0,0.2,0.01,1.0,100,,-377.34580213,-377.34580213,45.4154,0.01,-377.346,300.0,2,-493.251,0.01,3.50449e-18,1.0
-379.129955089,300,1579.87276723,1.0,1.0,200.000000102,1579.87276723,500.0,0.2,0.005,1.0,100,,-379.129955089,-379.129955089,42.5924,0.005,-378.238,300.0,2,-460.195,0.005,2.1793e-19,1.0
-378.181770803,300,1800.17117985,0.484973,1.00827,293.179273799,1800.17117985,500.0,0.2,0.00333333,1.52979,100,0.0237308,-378.181770803,-378.181770803,41.3359,0.00505746,-376.869,294.197765971,1,-444.443,0.00160331,2.59366e-07,1.01972
-384.695468619,300,2414.87074375,1.0,1.0,100.0,2414.87074375,500.0,0.2,0.01,1.0,100,,-384.695468619,-384.695468619,48.895,0.01,-384.695,300.0,2,-502.324,0.01,3.50449e-18,1.0
-375.107244355,300,1809.97041725,1.0,1.0,200.000000102,1809.97041725,500.0,0.2,0.005,1.0,100,,-375.107244355,-375.107244355,45.9813,0.005,-379.901,300.0,2,-463.077,0.005,2.1793e-19,1.0
-379.861378735,300,2165.26225344,0.503387,1.00063,296.809621858,2165.26225344,500.0,0.2,0.00333333,1.27649,100,0.0107988,-379.861378735,-379.861378735,44.935,0.00425231,-379.048,296.566505144,1,-448.829,0.00167691,1.19837e-07,1.01158
-380.242214634,300,1538.23272824,1.0,1.0,100.0,1538.23272824,500.0,0.2,0.01,1.0,100,,-380.242214634,-380.242214634,39.0237,0.01,-380.242,300.0,2,-478.615,0.01,3.50449e-18,1.0
-379.600618843,300,1973.09182413,1.0,1.0,200.000000102,1973.09182413,500.0,0.2,0.005,1.0,100,,-379.600618843,-379.600618843,41.6918,0.005,-379.921,300.0,2,-452.14,0.005,2.1793e-19,1.0
-377.183666338,300,1919.73410745,0.516544,0.994755,294.057123306,1919.73410745,500.0,0.2,0.00333333,1.4738,100,0.0200657,-377.183666338,-377.183666338,43.349,0.00493856,-377.757,293.703170525,1,-437.352,0.00173089,2.25309e-07,1.02144
-384.68588221,300,2816.26036872,1.0,1.0,100.0,2816.26036872,500.0,0.2,0.01,1.0,100,,-384.68588221,-384.68588221,52.8024,0.01,-384.686,300.0,2,-499.685,0.01,3.50449e-18,1.0
-371.832454857,300,1722.5474227,1.0,1.0,200.000000102,1722.5474227,500.0,0.2,0.005,1.0,100,,-371.832454857,-371.832454857,47.8332,0.005,-378.259,300.0,2,-459.576,0.005,2.1793e-19,1.0
-379.052529854,300,1823.92994731,0.610748,0.985295,294.941623201,1823.92994731,500.0,0.2,0.00333333,1.53161,100,0.0167048,-379.052529854,-379.052529854,45.8387,0.00518158,-377.522,295.447348287,1,-444.427,0.00206621,1.91191e-07,1.01541
-381.150304358,300,1739.65300146,1.0,1.0,100.0,1739.65300146,500.0,0.2,0.01,1.0,100,,-381.150304358,-381.150304358,41.5001,0.01,-381.15,300.0,2,-484.64,0.01,3.50449e-18,1.0
