MaxNormIw,MinNormIw,eRenyi2,BatchSize,VarVanillaIw,VarRet,AvgVanillaIw,MinVanillaIw,VanillaAvgRet,MaxVanillaIw,AvgRet,AvgDiscRet,AvgEpLen,VarJ,Delta,ESSClassic,J,VarNormIw,ESSRenyi,IterType,VarDiscRet,AvgNormIw,Bound,EpsThisIter
0.0113115,0.00811119,1.00244,100,0.00277599,21.1726094966,1.00041,0.811456,-105.717164987,1.13162,-105.717164987,-105.717164987,30.32,4.79807,0.2,99.7261680372,-105.66,2.77369e-07,99.7561336716,1,21.1726094966,0.01,-128.567,100
0.0115259,0.00909074,1.00168,100,0.00156196,15.4314769453,1.00033,0.909374,-105.825665291,1.15297,-105.825665291,-105.825665291,29.92,4.02701,0.2,99.8456735158,-105.788,1.56094e-07,99.8324820974,1,15.4314769453,0.01,-128.776,100
0.0104533,0.00867449,1.001,100,0.00102994,9.41147712932,1.00166,0.868891,-105.617860919,1.04706,-105.617860919,-105.617860919,29.41,3.07711,0.2,99.8985081582,-105.596,1.02652e-07,99.9001547221,1,9.41147712932,0.01,-128.159,100
0.0108574,0.00883412,1.00148,100,0.00171472,14.2042760209,1.00181,0.885007,-105.901224504,1.0877,-105.901224504,-105.901224504,26.56,3.78516,0.2,99.8311240523,-105.868,1.70855e-07,99.8519232362,1,14.2042760209,0.01,-128.669,100
0.0144284,0.00600149,1.02575,100,0.0336787,44.204401758,0.977606,0.586709,-104.325458605,1.41053,-104.325458605,-104.325458605,31.67,8.33072,0.2,96.6289425128,-103.793,3.52393e-06,97.4892752718,1,44.204401758,0.01,-126.792,100
0.0131654,0.00852589,1.00512,100,0.00501202,28.3957188865,0.994983,0.848312,-105.52578299,1.30993,-105.52578299,-105.52578299,35.53,5.76322,0.2,99.5013111403,-105.405,5.06269e-07,99.4909110231,1,28.3957188865,0.01,-128.336,100
0.0136203,0.00744565,1.00833,100,0.0101653,32.6441649522,0.991147,0.737973,-105.935648771,1.34997,-105.935648771,-105.935648771,29.71,5.23845,0.2,98.9859823522,-105.688,1.03477e-06,99.1740000414,1,32.6441649522,0.01,-135.956,100
0.0126535,0.00718775,1.00428,100,0.00523143,9.82311775059,0.998789,0.717905,-105.80076278,1.26382,-105.80076278,-105.80076278,28.6,3.26068,0.2,99.4835247992,-105.706,5.24413e-07,99.5739569114,1,9.82311775059,0.01,-128.417,100
0.012563,0.00927606,1.00376,100,0.0050635,10.0064873289,1.00864,0.935624,-106.255284166,1.26716,-106.255284166,-106.255284166,31.12,3.30409,0.2,99.509661671,-106.168,4.9771e-07,99.6256470655,1,10.0064873289,0.01,-129.028,100
0.0113334,0.00475258,1.00679,100,0.0109706,23.6753953024,0.99064,0.47081,-106.122880571,1.12273,-106.122880571,-106.122880571,28.02,4.83562,0.2,98.9053705049,-105.947,1.11789e-06,99.3260691313,1,23.6753953024,0.01,-131.229,100
0.0119378,0.00786721,1.00451,100,0.00545375,14.9214401068,0.995571,0.783237,-105.645628855,1.18849,-105.645628855,-105.645628855,30.23,4.02623,0.2,99.458210762,-105.543,5.50238e-07,99.5511031119,1,14.9214401068,0.01,-128.677,100
0.0108823,0.00792788,1.0025,100,0.00206024,9.85606013658,0.995071,0.78888,-106.043749704,1.08287,-106.043749704,-106.043749704,31.44,3.17839,0.2,99.7944534736,-105.986,2.0807e-07,99.7508431177,1,9.85606013658,0.01,-128.719,100
0.0108842,0.00890781,1.00139,100,0.00161337,18.5480209835,0.997862,0.888877,-106.660419709,1.08609,-106.660419709,-106.660419709,34.36,4.32436,0.2,99.8398500331,-106.628,1.62029e-07,99.8611949047,1,18.5480209835,0.01,-130.661,100
0.0126064,0.00855551,1.00824,100,0.00750858,24.372708081,0.987485,0.844844,-105.417273213,1.24486,-105.417273213,-105.417273213,30.64,5.70349,0.2,99.2434550416,-105.235,7.70011e-07,99.1830876006,1,24.372708081,0.01,-127.722,100
0.0154374,0.00840738,1.00784,100,0.00901964,17.7323988712,0.992304,0.834268,-106.231899179,1.53186,-106.231899179,-106.231899179,28.14,5.1069,0.2,99.1012826724,-106.063,9.16008e-07,99.2216608322,1,17.7323988712,0.01,-130.091,100
0.0115271,0.00689289,1.00546,100,0.00459526,31.8121731758,1.00281,0.691227,-106.81348074,1.15595,-106.81348074,-106.81348074,30.66,4.75661,0.2,99.5496303209,-106.637,4.56954e-07,99.4568682747,1,31.8121731758,0.01,-136.365,100
0.0154745,0.00785612,1.01247,100,0.0135086,56.126513902,1.00685,0.790995,-104.369903279,1.55806,-104.369903279,-104.369903279,38.96,8.26126,0.2,98.697998252,-104.079,1.33253e-06,98.7687997988,1,56.126513902,0.01,-129.07,100
0.010867,0.0095267,1.0005,100,0.000543483,6.69940417527,0.999006,0.951724,-105.860471372,1.08562,-105.860471372,-105.860471372,29.23,2.60934,0.2,99.9461161452,-105.849,5.44564e-08,99.9502906069,1,6.69940417527,0.01,-128.506,100
0.0113654,0.00577141,1.00745,100,0.0100338,45.2935343278,0.988504,0.570506,-105.241827579,1.12348,-105.241827579,-105.241827579,38.81,6.60876,0.2,98.9936678199,-105.046,1.02685e-06,99.2605342192,1,45.2935343278,0.01,-129.69,100
0.0125978,0.00842503,1.00528,100,0.00538569,17.7794053145,1.00151,0.843778,-105.321646026,1.26168,-105.321646026,-105.321646026,36.51,4.42179,0.2,99.4712209909,-105.203,5.36943e-07,99.4744411431,1,17.7794053145,0.01,-128.151,100
0.0121677,0.00876353,1.00377,100,0.00353485,32.8131351545,0.998826,0.875324,-105.211670797,1.21534,-105.211670797,-105.211670797,34.76,5.88202,0.2,99.6504672128,-105.125,3.54316e-07,99.6245230531,1,32.8131351545,0.01,-128.389,100
0.011147,0.00582542,1.00692,100,0.00664674,30.9707319719,1.01575,0.591716,-106.292509581,1.13226,-106.292509581,-106.292509581,30.1,4.42195,0.2,99.3663003,-106.052,6.44222e-07,99.31289879,1,30.9707319719,0.01,-135.731,100
0.0121291,0.00815045,1.00327,100,0.00372825,9.67459144003,1.0071,0.820831,-105.857668091,1.22152,-105.857668091,-105.857668091,33.17,3.14184,0.2,99.6374088513,-105.784,3.67587e-07,99.6742523161,1,9.67459144003,0.01,-128.628,100
0.0162583,0.00858714,1.0091,100,0.0128649,37.5534990847,0.990895,0.850895,-106.323153612,1.61103,-106.323153612,-106.323153612,32.71,6.57204,0.2,98.7194881243,-106.098,1.31024e-06,99.098268753,1,37.5534990847,0.01,-132.591,100
0.011908,0.00786888,1.0048,100,0.00555825,19.8119196085,0.991082,0.77987,-104.870434637,1.18018,-104.870434637,-104.870434637,37.71,4.63762,0.2,99.4429289499,-104.763,5.65874e-07,99.5223557897,1,19.8119196085,0.01,-127.729,100
0.0148392,0.0082116,1.00935,100,0.0136822,22.2258937055,1.00996,0.829335,-105.144056142,1.49869,-105.144056142,-105.144056142,35.47,5.43343,0.2,98.6894328615,-104.93,1.34138e-06,99.0735616301,1,22.2258937055,0.01,-128.014,100
0.0150202,0.00737085,1.01377,100,0.0169135,26.5967009218,1.01519,0.748281,-104.777837948,1.52483,-104.777837948,-104.777837948,34.18,5.41499,0.2,98.4012801615,-104.457,1.64112e-06,98.6415428827,1,26.5967009218,0.01,-127.906,100
0.0169821,0.00736656,1.02289,100,0.022777,57.7685174779,1.00945,0.743616,-105.380582268,1.71426,-105.380582268,-105.380582268,37.79,10.2838,0.2,97.8349878625,-104.845,2.23526e-06,97.762692554,1,57.7685174779,0.01,-130.555,100
0.0127601,0.00833181,1.00664,100,0.00846513,44.8668254419,1.01319,0.84417,-104.780689789,1.29284,-104.780689789,-104.780689789,38.79,7.30609,0.2,99.1902464249,-104.629,8.24616e-07,99.3403134938,1,44.8668254419,0.01,-127.968,100
0.0119298,0.00760983,1.00485,100,0.00529698,18.8783734754,0.993864,0.756314,-106.04099431,1.18566,-106.04099431,-106.04099431,43.41,4.39149,0.2,99.4719194939,-105.927,5.36259e-07,99.5175386356,1,18.8783734754,0.01,-130.274,100
0.0152954,0.00791646,1.0162,100,0.0149601,46.2197043746,1.00467,0.795345,-104.590574536,1.53668,-104.590574536,-104.590574536,38.49,8.36203,0.2,98.5539365604,-104.217,1.48213e-06,98.4060616931,1,46.2197043746,0.01,-128.199,100
0.0130201,0.00663934,1.01349,100,0.0128098,32.1631542952,0.983427,0.65293,-104.846945591,1.28043,-104.846945591,-104.846945591,39.75,6.25658,0.2,98.7057040426,-104.552,1.32452e-06,98.669191637,1,32.1631542952,0.01,-127.694,100
0.0115779,0.0079275,1.00607,100,0.00697229,26.3047193804,1.00383,0.795784,-104.542986307,1.16222,-104.542986307,-104.542986307,36.07,5.33889,0.2,99.3196720935,-104.401,6.91923e-07,99.3967900529,1,26.3047193804,0.01,-127.805,100
0.0138341,0.00723388,1.01466,100,0.0186701,28.2189633977,0.978244,0.70765,-104.241421214,1.35331,-104.241421214,-104.241421214,37.25,5.90527,0.2,98.1051274409,-103.925,1.95098e-06,98.5550883366,1,28.2189633977,0.01,-126.726,100
0.0111543,0.00680702,1.00672,100,0.00840109,66.0951517291,1.00216,0.68217,-104.543472629,1.11784,-104.543472629,-104.543472629,40.93,8.39592,0.2,99.1787020266,-104.382,8.36496e-07,99.3325732756,1,66.0951517291,0.01,-128.964,100
0.0114156,0.00744135,1.00557,100,0.00605374,25.9380969602,0.984866,0.732874,-104.786645557,1.12428,-104.786645557,-104.786645557,40.35,5.11244,0.2,99.38591297,-104.649,6.24122e-07,99.4463511122,1,25.9380969602,0.01,-129.677,100
0.0406056,0.00614544,1.07587,100,0.150832,44.6790881745,1.00957,0.620427,-103.71405668,4.09943,-103.71405668,-103.71405668,43.05,15.0141,0.2,87.2216135796,-102.322,1.47985e-05,92.9477617811,1,44.6790881745,0.01,-127.429,100
0.0123771,0.00601406,1.00899,100,0.0130341,28.6499042416,0.99318,0.597304,-104.544756588,1.22927,-104.544756588,-104.544756588,33.94,5.69321,0.2,98.708754702,-104.343,1.32137e-06,99.1092978885,1,28.6499042416,0.01,-127.292,100
0.0966806,0.00307456,1.22218,100,0.941471,33.4861685561,1.02096,0.313901,-104.1867441,9.87072,-104.1867441,-104.1867441,41.22,30.4843,0.2,52.7933997004,-101.269,9.03208e-05,81.8213349761,1,33.4861685561,0.01,-126.599,100
0.0117327,0.00223384,1.01838,100,0.0207041,1018.49345784,0.987419,0.220573,-107.359536624,1.15851,-107.359536624,-107.359536624,48.05,9.61989,0.2,97.9410041315,-104.681,2.1235e-06,98.1956280828,1,1018.49345784,0.01,-188.693,100
0.0364802,0.00547507,1.08763,100,0.142701,327.927913136,1.04289,0.570988,-102.124518457,3.80447,-102.124518457,-102.124518457,51.91,23.6541,0.2,88.5039031509,-100.488,1.31206e-05,91.9428881828,1,327.927913136,0.01,-124.165,100
0.325987,2.02305e-07,6.88472,100,16.2861,320.495765813,1.1526,2.33177e-05,-101.269469929,37.5734,-101.269469929,-101.269469929,56.87,360.35,0.2,7.61241890591,-49.6693,0.0012259,14.5249273183,1,320.495765813,0.01,-114.233,100
0.0456315,0.000357939,1.48143,100,0.594039,859.741069742,0.948041,0.0339341,-97.3488519842,4.32605,-97.3488519842,-97.3488519842,80.12,67.9313,0.2,60.4474817106,-89.1558,6.60938e-05,67.5021694404,1,859.741069742,0.01,-118.89,100
0.144527,1.16164e-23,6.75584,100,9.74821,1438.75123017,1.23529,1.43496e-21,-94.0374413757,17.8533,-94.0374413757,-94.0374413757,96.79,255.348,0.2,13.6528313518,-34.171,0.000638837,14.8020087206,1,1438.75123017,0.01,-98.6207,100
0.207854,4.86314e-37,9.76625,100,24.9499,3309.48736536,1.54574,7.51717e-35,-79.9403680711,32.1289,-79.9403680711,-79.9403680711,153.39,232.744,0.2,8.8200485688,1.65612,0.00104422,10.2393470416,1,3309.48736536,0.01,-73.8254,100
0.272961,,10.9659,100,13.3203,4785.03960772,0.935487,,-68.2319697202,25.5352,-68.2319697202,-68.2319697202,185.32,65.2237,0.2,6.22328811691,47.3526,0.00152209,9.11920912401,1,4785.03960772,0.01,-33.7046,100
nan,nan,0.0111178,200,nan,4785.03960772,inf,0.0391617,-68.2319697202,inf,-68.2319697202,-51.5397040176,185.32,nan,0.2,nan,nan,nan,17989.2245442,,5994.52963953,nan,nan,100
0.0873205,1.14869e-10,4.73995,200,5.72338,5394.32054655,1.12424,2.58281e-08,-62.1238333333,19.6338,-62.1238333333,-62.1238333333,200.98,178.473,0.2,36.3263714577,-28.229,0.000113207,42.1945320695,1,5394.32054655,0.005,-66.6214,100
0.01,0.01,1.0,200,,5716.81096333,1.0,1.0,-55.6433819941,1.0,-55.6433819941,-55.6433819941,220.55,75.2306,0.2,100.0,-55.6434,3.50449e-18,200.0,2,5716.81096333,0.01,-80.3539,100
0.246541,4.79872e-06,4.46956,200,18.5715,4757.06868925,1.19411,0.00114604,-67.8676113143,58.8795,-67.8676113143,-67.8676113143,173.34,285.735,0.2,14.327389216,-21.5653,0.00032561,44.7471563504,1,4757.06868925,0.005,-58.5055,100
0.01,0.01,1.0,200,,5739.04013591,1.0,1.0,-54.5220625439,1.0,-54.5220625439,-54.5220625439,203.8,75.3767,0.2,100.0,-54.5221,3.50449e-18,200.0,2,5739.04013591,0.01,-79.2644,100
0.0190402,8.98324e-06,1.63875,200,0.730389,5093.22880221,1.00106,0.00179855,-61.8728223552,3.81205,-61.8728223552,-61.8728223552,178.76,103.638,0.2,115.928223634,-48.1653,1.82212e-05,122.04448394,1,5093.22880221,0.005,-70.5619,100
0.01,0.01,1.0,200,,6120.60229748,1.0,1.0,-49.1117997287,1.0,-49.1117997287,-49.1117997287,214.07,77.8421,0.2,100.0,-49.1118,3.50449e-18,200.0,2,6120.60229748,0.01,-72.901,100
0.134345,4.74628e-10,3.81484,200,8.64487,5772.56143962,1.28997,1.22451e-07,-51.9690092545,34.6603,-51.9690092545,-51.9690092545,204.79,189.508,0.2,32.4191926618,-19.5812,0.000129879,52.4268929718,1,5772.56143962,0.005,-53.5754,100
0.01,0.01,1.0,200,,5133.2122277,1.0,1.0,-66.7451186849,1.0,-66.7451186849,-66.7451186849,175.19,71.2873,0.2,100.0,-66.7451,3.50449e-18,200.0,2,5133.2122277,0.01,-91.8368,100
0.996547,3.5207e-09,0.511823,300,3.33451e+11,5772.56143962,40974.1,0.0288515,-51.9690092545,8.16652e+06,-51.9690092545,-53.3651063535,204.79,1.28718,0.2,1.00693584363,-108.913,0.00496539,586.140473462,,5913.85446844,0.005,-inf,100
0.136838,3.98008e-10,3.98256,300,9.03643,6221.8718052,1.12921,1.34831e-07,-47.9058094251,46.3557,-47.9058094251,-47.9058094251,221.94,223.509,0.2,37.2065879166,-23.573,7.87413e-05,75.3285011325,1,6221.8718052,0.00333333,-51.9327,100
0.01,0.01,1.0,300,,6367.98207871,1.0,1.0,-40.7183591416,1.0,-40.7183591416,-40.7183591416,240.25,79.3996,0.2,100.0,-40.7184,3.50449e-18,300.0,2,6367.98207871,0.01,-64.3305,100
0.005,0.005,1.0,300,,5837.82015281,1.0,1.0,-53.066484155,1.0,-53.066484155,-53.066484155,199.91,77.9743,0.2,200.000000102,-46.8924,2.1793e-19,300.0,2,5837.82015281,0.005,-64.5818,100
0.0234524,2.47559e-07,2.33576,300,1.49624,5743.65067031,1.08885,8.08662e-05,-55.3660949569,7.66083,-55.3660949569,-55.3660949569,203.29,124.688,0.2,132.872280683,-37.9206,1.40224e-05,128.437820574,1,5743.65067031,0.00333333,-59.9947,100
0.01,0.01,1.0,300,,6624.82490301,1.0,1.0,-43.3002338079,1.0,-43.3002338079,-43.3002338079,239.76,80.985,0.2,100.0,-43.3002,3.50449e-18,300.0,2,6624.82490301,0.01,-67.7371,100
0.005,0.005,1.0,300,,6258.19281913,1.0,1.0,-45.3936572218,1.0,-45.3936572218,-45.3936572218,223.42,79.8636,0.2,200.000000102,-44.3469,2.1793e-19,300.0,2,6258.19281913,0.005,-61.6264,100
0.393608,5.60114e-05,7.65038,300,131.549,6203.1994918,1.66911,0.0280468,-46.9335913558,197.092,-46.9335913558,-46.9335913558,223.83,393.256,0.2,6.24200074157,9.56079,0.000524655,39.2137230479,1,6203.1994918,0.00333333,-30.0641,100
0.01,0.01,1.0,300,,6006.22271365,1.0,1.0,-53.984902463,1.0,-53.984902463,-53.984902463,214.46,77.1114,0.2,100.0,-53.9849,3.50449e-18,300.0,2,6006.22271365,0.01,-78.3857,100
0.005,0.005,1.0,300,,6340.18663408,1.0,1.0,-45.3846463859,1.0,-45.3846463859,-45.3846463859,219.71,78.2941,0.2,200.000000102,-49.6848,2.1793e-19,300.0,2,6340.18663408,0.005,-67.1402,100
0.0359527,5.11617e-06,3.86728,400,21.5646,6203.1994918,3.30571,0.00507376,-46.9335913558,35.6547,-46.9335913558,-51.0052758127,223.83,130.22,0.2,101.118498434,-48.5542,2.19266e-05,103.431939399,,6248.92911417,0.00333333,-76.5819,100
0.340248,3.24775e-05,7.74334,400,106.456,5502.60487444,1.50413,0.0195401,-61.0779652135,204.711,-61.0779652135,-61.0779652135,177.55,473.923,0.2,8.34433086026,-2.27001,0.00029409,51.6572759831,1,5502.60487444,0.0025,-36.7941,100
0.01,0.01,1.0,400,,5402.62703633,1.0,1.0,-61.5869596875,1.0,-61.5869596875,-61.5869596875,181.15,73.1341,0.2,100.0,-61.587,3.50449e-18,400.0,2,5402.62703633,0.01,-86.5154,100
0.005,0.005,1.0,400,,6574.79354482,1.0,1.0,-36.4200187012,1.0,-36.4200187012,-36.4200187012,257.32,78.0203,0.2,200.000000102,-49.0035,2.1793e-19,400.0,2,6574.79354482,0.005,-66.6306,100
0.00333333,0.00333333,1.0,400,,6207.43962591,1.0,1.0,-45.7412906243,1.0,-45.7412906243,-45.7412906243,227.14,78.1597,0.2,299.999969474,-47.9161,5.43914e-20,400.0,2,6207.43962591,0.00333333,-62.3248,100
0.0396984,3.78931e-06,3.56937,500,24.4199,5502.60487444,3.22285,0.00488494,-61.0779652135,51.1767,-61.0779652135,-55.6731305966,177.55,157.913,0.2,119.574901694,-34.3312,1.46941e-05,140.080563531,,5716.9804211,0.0025,-57.9062,100
0.351705,2.73268e-07,10.3244,500,182.573,6228.92170637,1.6924,0.00023124,-47.4137932677,297.614,-47.4137932677,-47.4137932677,221.06,514.008,0.2,7.73816001287,2.29573,0.000254969,48.4289735852,1,6228.92170637,0.002,-33.3604,100
0.01,0.01,1.0,500,,6753.60455097,1.0,1.0,-39.9894570352,1.0,-39.9894570352,-39.9894570352,245.66,81.7684,0.2,100.0,-39.9895,3.50449e-18,500.0,2,6753.60455097,0.01,-64.421,100
0.005,0.005,1.0,500,,6326.65340676,1.0,1.0,-47.8965510233,1.0,-47.8965510233,-47.8965510233,219.22,80.5628,0.2,200.000000102,-43.943,2.1793e-19,500.0,2,6326.65340676,0.005,-61.8022,100
0.00333333,0.00333333,1.0,500,,6458.68899647,1.0,1.0,-49.4981678585,1.0,-49.4981678585,-49.4981678585,219.52,80.406,0.2,299.999969474,-45.7947,5.43914e-20,500.0,2,6458.68899647,0.00333333,-60.3767,100
0.0025,0.0025,1.0,500,,6384.46327579,1.0,1.0,-40.3928009354,1.0,-40.3928009354,-40.3928009354,241.93,80.2152,0.2,400.0,-44.4442,5.4346e-20,500.0,2,6384.46327579,0.0025,-57.0726,100
0.0940444,8.92583e-06,2.73388,500,6.42298,6211.88078929,1.1065,0.00493822,-54.1291673696,52.0302,-54.1291673696,-54.1291673696,200.52,222.47,0.2,80.1852637829,-33.5485,2.09842e-05,182.890296188,1,6211.88078929,0.002,-52.2244,100
0.01,0.01,1.0,500,,6340.28964473,1.0,1.0,-55.0402864921,1.0,-55.0402864921,-55.0402864921,202.93,79.2268,0.2,100.0,-55.0403,3.50449e-18,500.0,2,6340.28964473,0.01,-79.6678,100
0.005,0.005,1.0,500,,6742.0075,1.0,1.0,-29.8346395979,1.0,-29.8346395979,-29.8346395979,274.15,81.4529,0.2,200.000000102,-42.4375,2.1793e-19,500.0,2,6742.0075,0.005,-59.8517,100
0.00333333,0.00333333,1.0,500,,6073.50831345,1.0,1.0,-47.7867154051,1.0,-47.7867154051,-47.7867154051,224.63,80.2101,0.2,299.999969474,-44.2206,5.43914e-20,500.0,2,6073.50831345,0.00333333,-58.4392,100
0.0025,0.0025,1.0,500,,6962.63555299,1.0,1.0,-35.5797260798,1.0,-35.5797260798,-35.5797260798,253.05,81.0092,0.2,400.0,-42.0603,5.4346e-20,500.0,2,6962.63555299,0.0025,-54.5469,100
0.0238293,1.50567e-05,1.784,500,0.827559,6743.25225711,1.01162,0.00761585,-32.0548328891,12.0531,-32.0548328891,-32.0548328891,260.72,112.241,0.2,276.695806919,-31.3843,3.23462e-06,280.269201977,1,6743.25225711,0.002,-46.3015,100
0.01,0.01,1.0,500,,6399.41471435,1.0,1.0,-38.615232874,1.0,-38.615232874,-38.615232874,243.5,79.5954,0.2,100.0,-38.6152,3.50449e-18,500.0,2,6399.41471435,0.01,-62.7753,100
0.005,0.005,1.0,500,,6519.13552298,1.0,1.0,-48.0173379946,1.0,-48.0173379946,-48.0173379946,229.74,80.1048,0.2,200.000000102,-43.3163,2.1793e-19,500.0,2,6519.13552298,0.005,-60.8406,100
0.00333333,0.00333333,1.0,500,,6226.36519615,1.0,1.0,-51.0864480596,1.0,-51.0864480596,-51.0864480596,212.55,79.6616,0.2,299.999969474,-45.9063,5.43914e-20,500.0,2,6226.36519615,0.00333333,-60.2149,100
0.0025,0.0025,1.0,500,,5540.73510676,1.0,1.0,-57.6841459945,1.0,-57.6841459945,-57.6841459945,197.97,78.4654,0.2,400.0,-48.8508,5.4346e-20,500.0,2,5540.73510676,0.0025,-61.2424,100
0.0945318,1.42613e-07,5.3236,500,10.7535,7031.18090246,1.22093,8.70597e-05,-32.7001269568,57.7082,-32.7001269568,-32.7001269568,255.56,243.187,0.2,60.9794117287,-22.7346,2.88557e-05,93.9214855376,1,7031.18090246,0.002,-48.3072,100
0.01,0.01,1.0,500,,6205.08713947,1.0,1.0,-56.5726769068,1.0,-56.5726769068,-56.5726769068,201.1,78.3775,0.2,100.0,-56.5727,3.50449e-18,500.0,2,6205.08713947,0.01,-80.9477,100
0.005,0.005,1.0,500,,6249.25760323,1.0,1.0,-48.2757821213,1.0,-48.2757821213,-48.2757821213,213.59,78.6264,0.2,200.000000102,-52.4242,2.1793e-19,500.0,2,6249.25760323,0.005,-69.66,100
0.00333333,0.00333333,1.0,500,,6678.31236209,1.0,1.0,-40.3372623701,1.0,-40.3372623701,-40.3372623701,234.44,79.7353,0.2,299.999969474,-48.3952,5.43914e-20,500.0,2,6678.31236209,0.00333333,-62.489,100
0.0025,0.0025,1.0,500,,6302.5577711,1.0,1.0,-54.9343074833,1.0,-54.9343074833,-54.9343074833,206.71,79.6002,0.2,400.0,-50.03,5.4346e-20,500.0,2,6302.5577711,0.0025,-62.2355,100
0.0858098,3.74915e-15,8.13514,500,13.5037,6952.00555596,1.21125,2.27058e-12,-35.9715787495,51.9686,-35.9715787495,-35.9715787495,259.82,236.106,0.2,49.0879274865,-7.56111,3.68168e-05,61.4617324845,1,6952.00555596,0.002,-39.0003,100
0.01,0.01,1.0,500,,6085.0456899,1.0,1.0,-51.425295288,1.0,-51.425295288,-51.425295288,216.62,77.6157,0.2,100.0,-51.4253,3.50449e-18,500.0,2,6085.0456899,0.01,-76.107,100
0.005,0.005,1.0,500,,6521.91844557,1.0,1.0,-46.8709215767,1.0,-46.8709215767,-46.8709215767,222.31,79.0293,0.2,200.000000102,-49.1481,2.1793e-19,500.0,2,6521.91844557,0.005,-66.7116,100
0.00333333,0.00333333,1.0,500,,6448.97115814,1.0,1.0,-47.0434696525,1.0,-47.0434696525,-47.0434696525,218.95,79.3278,0.2,299.999969474,-48.4466,5.43914e-20,500.0,2,6448.97115814,0.00333333,-62.874,100
0.0025,0.0025,1.0,500,,6495.31326339,1.0,1.0,-43.5630157865,1.0,-43.5630157865,-43.5630157865,232.24,79.5722,0.2,400.0,-47.2257,5.4346e-20,500.0,2,6495.31326339,0.0025,-59.7202,100
0.16869,,26.7651,500,21.6744,5550.33622822,0.828074,,-59.5003690886,69.8438,-59.5003690886,-59.5003690886,190.47,188.205,0.2,15.3630414345,30.5947,0.000126436,18.6810645636,1,5550.33622822,0.002,-27.2212,100
0.01,0.01,1.0,500,,6370.52235798,1.0,1.0,-47.5558830696,1.0,-47.5558830696,-47.5558830696,218.78,79.4155,0.2,100.0,-47.5559,3.50449e-18,500.0,2,6370.52235798,0.01,-72.8655,100
0.005,0.005,1.0,500,,6361.92693704,1.0,1.0,-51.1880972458,1.0,-51.1880972458,-51.1880972458,218.2,79.4094,0.2,200.000000102,-49.372,2.1793e-19,500.0,2,6361.92693704,0.005,-67.2686,100
0.00333333,0.00333333,1.0,500,,6512.71921751,1.0,1.0,-50.2647323251,1.0,-50.2647323251,-50.2647323251,218.89,79.7075,0.2,299.999969474,-49.6696,5.43914e-20,500.0,2,6512.71921751,0.00333333,-64.2821,100
0.0025,0.0025,1.0,500,,6289.25694161,1.0,1.0,-51.0474114905,1.0,-51.0474114905,-51.0474114905,208.36,79.5104,0.2,400.0,-50.014,5.4346e-20,500.0,2,6289.25694161,0.0025,-62.6689,100
0.0509984,9.15211e-16,4.19207,500,3.95543,6416.56273708,1.01278,4.63454e-13,-45.4439585101,25.825,-45.4439585101,-45.4439585101,223.38,179.91,0.2,103.124048756,-28.5674,1.5425e-05,119.272708742,1,6416.56273708,0.002,-51.7422,100
0.01,0.01,1.0,500,,6690.9035863,1.0,1.0,-38.552105964,1.0,-38.552105964,-38.552105964,240.24,81.3879,0.2,100.0,-38.5521,3.50449e-18,500.0,2,6690.9035863,0.01,-62.6507,100
0.005,0.005,1.0,500,,6169.89721579,1.0,1.0,-52.7982065126,1.0,-52.7982065126,-52.7982065126,207.17,80.1051,0.2,200.000000102,-45.6752,2.1793e-19,500.0,2,6169.89721579,0.005,-63.4979,100
0.00333333,0.00333333,1.0,500,,6518.9536485,1.0,1.0,-39.0043934357,1.0,-39.0043934357,-39.0043934357,234.42,80.2436,0.2,299.999969474,-43.4516,5.43914e-20,500.0,2,6518.9536485,0.00333333,-58.0038,100
0.0025,0.0025,1.0,500,,6812.64130313,1.0,1.0,-35.0200388217,1.0,-35.0200388217,-35.0200388217,250.44,80.8006,0.2,400.0,-41.3437,5.4346e-20,500.0,2,6812.64130313,0.0025,-53.9463,100
0.0562524,6.48656e-06,2.6019,500,2.50384,6310.7298673,1.02782,0.0033335,-46.537333505,28.9086,-46.537333505,-46.537333505,229.13,158.074,0.2,148.570812106,-27.5715,9.48056e-06,192.167448644,1,6310.7298673,0.002,-45.7538,100
0.01,0.01,1.0,500,,6566.45479656,1.0,1.0,-43.6542770439,1.0,-43.6542770439,-43.6542770439,227.63,80.6275,0.2,100.0,-43.6543,3.50449e-18,500.0,2,6566.45479656,0.01,-68.8779,100
0.005,0.005,1.0,500,,6396.64838188,1.0,1.0,-45.1812975864,1.0,-45.1812975864,-45.1812975864,220.92,80.1082,0.2,200.000000102,-44.4178,2.1793e-19,500.0,2,6396.64838188,0.005,-62.2536,100
0.00333333,0.00333333,1.0,500,,5094.15839314,1.0,1.0,-65.9656928509,1.0,-65.9656928509,-65.9656928509,174.04,77.8618,0.2,299.999969474,-51.6004,5.43914e-20,500.0,2,5094.15839314,0.00333333,-66.1633,100
0.0025,0.0025,1.0,500,,6844.04825787,1.0,1.0,-39.5123490959,1.0,-39.5123490959,-39.5123490959,242.03,79.1716,0.2,400.0,-48.5784,5.4346e-20,500.0,2,6844.04825787,0.0025,-61.1902,100
0.0162512,8.70467e-05,1.52645,500,0.591079,6083.12889046,1.02527,0.0446231,-50.1988110848,8.33095,-50.1988110848,-50.1988110848,214.18,103.469,0.2,320.271043438,-42.4883,2.24921e-06,327.558086975,1,6083.12889046,0.002,-56.4251,100
