InitialReturnStd,MeanEntropy,EpLenMean,EmpiricalD2,EpisodesSoFar,TimestepsSoFar,Weights,Bound,InitialReturnMin,StdD2w0t,ReturnStepMax,MeanIW,InitialReturnMean,MinIW,MaxD2w0t,EpThisIter,MinD2w0t,ReturnMeanIW,ReturnStepMaxmin,InitialReturnMax,J_sample_variance,StdIW,MaxIW,EpRewMean,EntropyCoefficient,TimeElapsed,MeanD2w0t,InitialBound,Iteration
2.7394352,1.5173705,86.01,1.0103856,24200,1661045,[ 0.5   -1.184  0.176  0.359  0.098],-218.04907,-3.2559662,0.3788977,100.0,1.0161479,-1.04522705e-05,0.7841455,1.0203683,100,,113.300255,95.800415,8.952675,45.973972,0.08041266,1.3133287,-180.6028796340197,,2931.412152528763,0.17271005,-218.72374,242
2.7644691,1.5162581,85.59,1.0069121,24300,1669604,[ 0.495 -1.188  0.176  0.364  0.098],-217.86382,-2.7999725,0.37756777,100.0,1.0112673,-7.5531007e-06,0.7670959,1.0134043,100,,113.58644,95.78015,8.466499,28.57314,0.075927116,1.2171185,-180.58796889930082,,2945.056235074997,0.17159894,-218.48476,243
2.8431346,1.5130347,83.48,1.0071886,24400,1677952,[ 0.502 -1.193  0.178  0.367  0.097],-215.04248,-3.0301285,0.37411162,100.0,1.0130146,-3.967285e-06,0.8026054,1.0183233,100,,116.29987,95.727234,10.656471,45.076397,0.078324795,1.2339804,-178.34504323718443,,2958.282468557358,0.16747256,-215.5557,244
2.9242795,1.5125227,78.78,1.0067737,24500,1685830,[ 0.508 -1.195  0.179  0.364  0.094],-207.13078,-3.5693665,0.3655209,100.0,1.0133989,-6.027222e-06,0.78683007,1.0306786,100,,123.241776,95.6051,9.330315,50.26813,0.06684279,1.2797669,-173.11514994769198,,2971.181123971939,0.15806934,-207.84421,245
2.5831656,1.5125222,92.06,1.0080279,24600,1695036,[ 0.504 -1.201  0.18   0.363  0.094],-225.65376,-3.1618118,0.38960937,100.0,1.0207314,4.8065185e-06,0.7668934,1.0508891,100,,105.987656,95.94524,5.804741,40.60122,0.09121034,1.4808314,-186.64043193267986,,2985.7974026203156,0.18506493,-226.26413,246
2.825307,1.5143157,82.44,1.0135701,24700,1703280,[ 0.498 -1.203  0.181  0.367  0.094],-213.35999,-3.420845,0.3725309,100.0,1.0195016,-1.0681152e-06,0.71813715,1.020364,100,,118.07416,95.70729,7.5261383,77.99016,0.10734921,1.3598702,-176.94518106781544,,2999.2903294563293,0.16553813,-214.04184,247
2.9818091,1.5136192,76.13,1.0556781,24800,1710893,[ 0.504 -1.198  0.181  0.364  0.095],-201.97244,-3.5388412,0.36512792,100.0,1.055865,6.713867e-06,0.4906552,1.1007448,100,,131.04956,95.52249,9.215759,418.69098,0.23617424,2.0082579,-170.4364758495906,,3012.211865901947,0.15472011,-204.40619,248
2.8852103,1.5117179,82.32,1.0037161,24900,1719125,[ 0.518 -1.191  0.182  0.356  0.095],-212.26662,-3.1190414,0.37167794,100.0,1.0054333,4.196167e-06,0.850818,1.0161754,100,,117.77254,95.69563,8.062607,37.35168,0.05996252,1.2771542,-177.1674939154909,,3025.5839824676514,0.16500737,-212.61307,249
3.050898,1.5163002,81.08,1.0457572,25000,1727233,[ 0.522 -1.188  0.181  0.359  0.093],-209.67725,-3.5963745,0.3739111,100.0,1.0507513,-4.9591063e-06,0.59538794,1.0679288,100,,123.37695,95.67613,10.514435,379.70227,0.22830105,2.2709703,-175.28934292667145,,3038.95290184021,0.16447613,-212.39877,250
2.645011,1.5193602,84.82,1.0188757,25100,1735715,[ 0.528 -1.174  0.183  0.359  0.097],-216.67014,-2.979599,0.3773871,100.0,1.0167444,1.6784668e-06,0.7012863,1.0309433,100,,115.23529,95.76346,7.3615875,109.68743,0.13889736,1.395896,-179.67142025025368,,3052.452083349228,0.17058069,-217.54153,251
2.5170977,1.5240681,78.84,1.0169945,25200,1743599,[ 0.533 -1.167  0.184  0.359  0.1  ],-205.87726,-2.7841568,0.36724964,100.0,1.0291121,-2.9754638e-06,0.7434153,1.0284178,100,,124.8454,95.58403,11.623581,110.30152,0.11582536,1.3797748,-174.07744087491506,,3064.9246101379395,0.15888436,-207.29544,252
2.8323104,1.5214317,73.32,1.0088391,25300,1750931,[ 0.539 -1.168  0.186  0.352  0.105],-198.42343,-3.0008163,0.35493827,100.0,1.0143322,7.6293945e-06,0.787506,1.0206436,100,,132.32623,95.40982,9.241104,63.82949,0.08267631,1.2902904,-168.27612728953412,,3076.5881514549255,0.14714019,-199.03787,253
2.8741562,1.5216552,71.74,1.0066631,25400,1758105,[ 0.534 -1.171  0.186  0.356  0.102],-196.09528,-3.327118,0.3517544,100.0,1.0099748,-2.4414062e-06,0.8354087,1.016701,100,,134.99664,95.36401,8.493622,88.49979,0.086675785,1.3296516,-166.29307569141952,,3087.9412434101105,0.14395794,-196.68509,254
2.4402704,1.5310831,80.02,1.0673877,25500,1766107,[ 0.527 -1.166  0.185  0.351  0.103],-206.15433,-2.8344727,0.37483475,100.0,1.0754014,-3.2806397e-06,0.5827128,1.105453,100,,127.262474,95.62285,7.017174,776.8161,0.32757032,3.2130873,-175.12969289622276,,3100.5605833530426,0.16358905,-209.64288,255
2.8506944,1.5333725,78.38,1.0039536,25600,1773945,[ 0.513 -1.166  0.181  0.348  0.112],-206.53497,-3.046814,0.36455554,100.0,1.00728,7.400513e-06,0.7708585,1.0104924,100,,123.713066,95.57738,8.067238,38.605953,0.06436672,1.201463,-173.32277627095738,,3113.120543718338,0.1571899,-206.92021,256
2.9661071,1.5310538,95.59,1.0082386,25700,1783504,[ 0.516 -1.172  0.182  0.353  0.115],-229.32259,-3.6778488,0.39596426,100.0,1.0268656,-1.197815e-05,0.84095234,1.0396327,100,,102.60072,96.033966,8.03878,54.345356,0.08518339,1.357805,-189.55650945893362,,3127.7556686401367,0.19249362,-230.34387,257
2.9328501,1.5324095,79.3,1.007071,25800,1791434,[ 0.515 -1.166  0.18   0.347  0.112],-207.34714,-3.169014,0.36702654,100.0,1.0186871,-5.645752e-06,0.82196414,1.0238525,100,,122.87656,95.61394,8.411812,90.79131,0.08900146,1.549124,-173.90752054834869,,3140.194364309311,0.15934677,-208.17995,258
2.9415681,1.5312394,78.7,1.0289212,25900,1799304,[ 0.52  -1.17   0.179  0.34   0.113],-204.81201,-3.2954025,0.36683676,100.0,1.0289496,-3.5095215e-06,0.60865575,1.0417898,100,,124.774864,95.593216,10.714546,147.9654,0.1483173,1.5133666,-173.40713753695456,,3152.7437133789062,0.15853807,-206.22127,259
2.988898,1.5408103,83.12,1.0235385,26000,1807616,[ 0.531 -1.17   0.182  0.339  0.112],-213.07703,-3.5390167,0.37853238,100.0,1.053093,6.5612794e-06,0.6779078,1.0869747,100,,120.305534,95.732864,10.660683,183.81137,0.1570892,1.7481649,-177.34195347918117,,3165.937883615494,0.16900378,-215.35233,260
2.7631097,1.544973,84.44,1.01073,26100,1816060,[ 0.532 -1.17   0.184  0.347  0.122],-215.94044,-2.999054,0.3763313,100.0,1.013047,-1.9073486e-06,0.7948483,1.0226709,100,,115.53502,95.75389,7.789856,78.379776,0.101996034,1.3491043,-179.2709387847209,,3178.9018502235413,0.16963637,-216.66,261
2.5238707,1.5460469,77.17,1.0662035,26200,1823777,[ 0.527 -1.17   0.182  0.344  0.126],-202.1665,-3.218811,0.3676743,100.0,1.0587558,-2.3651123e-06,0.52443206,1.0838395,100,,130.28326,95.545044,6.673752,480.63217,0.249786,1.854973,-171.89449148880092,,3191.033484697342,0.15704441,-205.12312,262
2.6566892,1.5470309,77.53,1.0029202,26300,1831530,[ 0.512 -1.173  0.178  0.339  0.127],-206.25885,-2.9740143,0.36286616,100.0,1.0093242,-1.2207031e-06,0.8622719,1.0162418,100,,125.00482,95.55534,7.5467377,34.254818,0.05385282,1.3053557,-172.2973426078917,,3203.0525240898132,0.15544352,-206.74107,263
2.7047467,1.5447274,79.01,1.0317284,26400,1839431,[ 0.515 -1.175  0.178  0.343  0.128],-205.5631,-3.0703888,0.3679322,100.0,1.0319186,-4.9591063e-06,0.5342959,1.0843859,100,,124.66539,95.60077,7.0101852,217.62372,0.18172078,1.7496396,-173.79154220613628,,3215.3260428905487,0.1593914,-207.10167,264
2.9661384,1.5416414,81.22,1.0128582,26500,1847553,[ 0.529 -1.173  0.178  0.34   0.126],-211.01117,-3.550171,0.37114465,100.0,1.0220765,-4.348755e-06,0.7201688,1.0274764,100,,120.33155,95.67796,8.600182,76.31391,0.09399693,1.3035743,-175.51789408804908,,3228.0087184906006,0.1634408,-212.03816,265
2.839438,1.5396982,78.35,1.0056157,26600,1855388,[ 0.526 -1.176  0.175  0.344  0.123],-205.38388,-2.9582672,0.364515,100.0,1.008188,-1.3732911e-06,0.8036427,1.0108867,100,,123.78925,95.57591,7.966339,49.895733,0.07420729,1.2479122,-173.31384008383324,,3239.6013147830963,0.15713196,-205.83841,266
3.097022,1.5339855,88.79,1.0093775,26700,1864267,[ 0.525 -1.183  0.176  0.349  0.121],-220.68695,-3.5654526,0.38405928,100.0,1.0156817,-9.536743e-06,0.7187296,1.0195746,100,,109.765175,95.881546,9.987572,50.602222,0.0915005,1.2752459,-182.83871987600344,,3252.9206824302673,0.17845581,-221.35269,267
2.99156,1.5429558,78.85,1.0801665,26800,1872152,[ 0.527 -1.179  0.177  0.351  0.115],-203.51703,-3.197075,0.3740431,100.0,1.0905899,5.1116945e-06,0.4633421,1.1272578,100,,130.56668,95.601,10.277412,478.79996,0.27761942,2.1626992,-173.43092078086764,,3264.9400289058685,0.16181251,-208.28893,268
3.0953674,1.5410032,75.22,1.0026819,26900,1879674,[ 0.543 -1.178  0.181  0.356  0.124],-201.72443,-3.631096,0.35797942,100.0,1.0056471,4.653931e-06,0.8644028,1.0055337,100,,127.86689,95.50136,10.604126,34.489113,0.0500438,1.1879506,-169.1939055970433,,3276.827204465866,0.15063469,-201.9694,269
3.077802,1.5379287,74.8,1.0315326,27000,1887154,[ 0.544 -1.185  0.181  0.357  0.122],-197.47466,-3.0208206,0.36532292,100.0,1.0656319,-3.8146973e-07,0.48473442,1.1373487,100,,135.5189,95.46159,11.722755,500.20163,0.20298031,2.3085213,-169.7362148816633,,3288.1898922920227,0.15318993,-200.7368,270
3.050992,1.5373069,76.41,1.0149245,27100,1894795,[ 0.545 -1.179  0.18   0.34   0.119],-204.47377,-2.9040985,0.36132103,100.0,1.0151656,-8.850097e-06,0.7272247,1.0208641,100,,127.27504,95.514725,11.083145,120.65181,0.12347864,1.3851969,-171.35976322496128,,3300.0201761722565,0.15345383,-205.1766,271
2.9489048,1.5398911,81.73,1.0034777,27200,1902968,[ 0.537 -1.182  0.179  0.343  0.119],-213.09402,-3.5066376,0.3704113,100.0,1.0049815,1.4495849e-06,0.86188173,1.0150902,100,,118.13119,95.69263,8.708649,26.383345,0.057499055,1.2611251,-176.02068463438317,,3312.3280127048492,0.16372876,-213.3541,272
2.789754,1.5351162,87.78,1.0157622,27300,1911746,[ 0.534 -1.183  0.179  0.343  0.121],-219.61435,-3.0630417,0.38262603,100.0,1.0185652,-3.6621093e-06,0.74201083,1.0248716,100,,111.58099,95.84419,8.951614,79.51816,0.11680701,1.4220479,-182.39865593118563,,3325.459832429886,0.17657174,-220.61867,273
2.4346285,1.5332553,74.73,1.1437062,27400,1919219,[ 0.527 -1.183  0.177  0.344  0.116],-193.97218,-2.903656,0.36926454,100.0,1.1197704,3.0517579e-06,0.24298751,1.233432,100,,139.45567,95.46109,6.443062,1117.3878,0.3998181,2.3666198,-169.5966081188769,,3337.374891757965,0.1546463,-199.48546,274
3.1155975,1.5318866,82.77,1.0043452,27500,1927496,[ 0.55  -1.18   0.183  0.341  0.115],-213.55545,-3.0336761,0.37292922,100.0,1.0107442,6.1035155e-07,0.8608269,1.0158646,100,,117.40381,95.71042,11.804672,60.97803,0.06655366,1.3667169,-177.52409988162609,,3349.62277507782,0.16610207,-214.08157,275
2.4283135,1.5290976,78.87,1.0043541,27600,1935383,[ 0.548 -1.183  0.183  0.336  0.113],-208.55032,-2.7981262,0.365159,100.0,1.0071223,-2.822876e-06,0.8218176,1.0088624,100,,122.66086,95.59224,6.6796494,31.834248,0.059278324,1.1535319,-173.81999900743446,,3361.5580048561096,0.1580176,-208.91594,276
2.5592992,1.5255897,79.12,1.0052767,27700,1943295,[ 0.552 -1.184  0.185  0.338  0.11 ],-205.12784,-2.8036346,0.36637858,100.0,1.0134103,-4.348755e-06,0.76557773,1.0166827,100,,123.061035,95.59523,10.317337,47.721027,0.07241334,1.1850995,-174.25251363692917,,3373.6891102790833,0.15884778,-205.79715,277
2.7925456,1.5216842,79.78,1.0082088,27800,1951273,[ 0.554 -1.189  0.188  0.338  0.107],-207.4848,-3.1689377,0.3681164,100.0,1.0175898,6.027222e-06,0.7438454,1.0251678,100,,122.134544,95.63086,10.266312,54.523045,0.082056314,1.212385,-174.2852428747625,,3385.6978509426117,0.16039267,-208.32954,278
2.7372217,1.5247601,74.74,1.0040252,27900,1958747,[ 0.553 -1.187  0.189  0.343  0.103],-198.6942,-3.3577576,0.35745478,100.0,1.0102643,5.264282e-06,0.85895026,1.0093423,100,,129.47551,95.474976,9.505066,39.437904,0.06005314,1.2162528,-169.10016439615436,,3396.980801343918,0.14985198,-199.31671,279
2.823973,1.5281419,78.04,1.0045593,28000,1966551,[ 0.555 -1.194  0.19   0.347  0.106],-206.46841,-3.2071533,0.36403662,100.0,1.0117364,5.41687e-06,0.8659055,1.0125173,100,,124.150154,95.57379,7.705757,70.183426,0.07892998,1.4048265,-172.7107630448115,,3408.949670314789,0.15654443,-206.9089,280
2.795255,1.5291004,79.6,1.0071009,28100,1974511,[ 0.554 -1.189  0.19   0.343  0.109],-208.878,-3.4518967,0.3665118,100.0,1.0071119,-5.340576e-06,0.8018619,1.0087528,100,,121.34578,95.62895,6.8894043,53.35907,0.08383345,1.2753749,-173.96783148155907,,3421.035209417343,0.15948811,-209.20706,281
2.798449,1.5293387,79.24,1.0024426,28200,1982435,[ 0.551 -1.193  0.19   0.344  0.11 ],-207.24686,-3.235672,0.36590374,100.0,1.0064297,9.765625e-06,0.8749034,1.0077997,100,,122.15188,95.61034,11.074684,26.590298,0.044601496,1.1248888,-173.91848974957063,,3433.231682777405,0.15877937,-207.67877,282
2.557168,1.5262265,73.66,1.0065585,28300,1989801,[ 0.555 -1.2    0.19   0.348  0.111],-196.53448,-3.2149963,0.3554588,100.0,1.0122285,-3.8146973e-07,0.8381903,1.01453,100,,131.54282,95.42772,6.284729,51.853764,0.070954464,1.2706339,-168.39708622495968,,3444.7249455451965,0.1477424,-197.0479,283
2.6157312,1.52348,78.21,1.0060434,28400,1997622,[ 0.556 -1.192  0.189  0.345  0.107],-207.67357,-3.534752,0.36464792,100.0,1.0129409,-6.408691e-06,0.7892648,1.0275247,100,,124.015945,95.58966,6.2159424,52.98599,0.07911443,1.3308729,-172.46601760375054,,3456.5261845588684,0.1570171,-208.25731,284
2.7188601,1.5234776,78.88,1.0038702,28500,2005510,[ 0.553 -1.198  0.191  0.343  0.105],-208.47574,-3.16465,0.36522913,100.0,1.0074093,-3.3569336e-06,0.7881665,1.0070307,100,,122.62652,95.5961,7.5468597,32.7123,0.054454353,1.1589016,-173.69008549117893,,3468.48530626297,0.1580636,-208.81192,285
2.6062546,1.521495,69.44,1.002798,28600,2012454,[ 0.559 -1.206  0.193  0.344  0.105],-189.30948,-2.986679,0.3463287,100.0,1.0061406,3.8146973e-06,0.85574377,1.0069754,100,,139.10815,95.26543,10.663239,32.329227,0.04721958,1.1849245,-164.38445084736313,,3479.0640456676483,0.1390914,-189.72783,286
2.6456056,1.5182228,74.31,1.0274221,28700,2019885,[ 0.558 -1.199  0.193  0.346  0.103],-199.52055,-3.1797562,0.35874695,100.0,1.0314914,-8.468628e-06,0.67619914,1.0370231,100,,132.24303,95.44861,8.305008,199.82521,0.15553814,1.5414904,-169.1066713242457,,3490.1524703502655,0.14988427,-201.03574,287
2.9273229,1.5143584,72.51,1.0057229,28800,2027136,[ 0.564 -1.192  0.195  0.35   0.099],-197.17213,-3.2283478,0.35320956,100.0,1.0118089,-3.5095215e-06,0.74382186,1.0162867,100,,134.07277,95.3891,9.263458,57.425293,0.07413603,1.207068,-167.16790312439608,,3501.5072164535522,0.14547405,-198.2486,288
2.5856164,1.5115572,77.86,1.0374905,28900,2034922,[ 0.566 -1.202  0.195  0.351  0.095],-205.73132,-3.2657013,0.36607504,100.0,1.0366067,4.8828124e-06,0.49937287,1.0514029,100,,126.74814,95.56958,8.715691,207.82288,0.1633282,1.6062253,-172.47635470939903,,3512.9789605140686,0.1572166,-207.48459,289
2.540489,1.5143182,65.78,1.0085115,29000,2041500,[ 0.576 -1.197  0.198  0.351  0.092],-178.77351,-2.5889816,0.33967912,100.0,1.015976,-5.8746336e-06,0.7462231,1.025842,100,,148.40517,95.097275,9.66848,117.1179,0.09423349,1.3696917,-161.2503367974932,,3522.972268819809,0.13221477,-179.90152,290
2.5493279,1.509937,78.46,1.0049073,29100,2049346,[ 0.577 -1.205  0.198  0.359  0.095],-207.29346,-3.4433289,0.36501968,100.0,1.0137258,1.3732911e-06,0.8004338,1.0164977,100,,123.615814,95.59119,7.1337967,39.316742,0.07265936,1.2506945,-172.95765230892638,,3535.011824131012,0.15748438,-207.80338,291
2.8855963,1.5149888,79.85,1.0114433,29200,2057331,[ 0.578 -1.206  0.197  0.361  0.091],-209.8316,-3.3762283,0.3681625,100.0,1.0200216,3.4332274e-06,0.7974417,1.0261852,100,,121.92367,95.63405,8.719933,95.817474,0.107152134,1.6357695,-174.3103124099407,,3546.8087079524994,0.16050008,-210.62015,292
3.1227682,1.5119272,81.57,1.0133656,29300,2065488,[ 0.573 -1.208  0.195  0.359  0.096],-212.19281,-3.5947723,0.37153724,100.0,1.0214418,4.043579e-06,0.69687176,1.0488256,100,,119.58325,95.691025,9.166496,67.39534,0.09955115,1.358664,-175.74159490605805,,3558.794715642929,0.16404942,-213.19447,293
2.8498912,1.511771,81.51,1.0062133,29400,2073639,[ 0.582 -1.205  0.194  0.358  0.093],-212.625,-3.40493,0.37043688,100.0,1.0071572,1.7547608e-06,0.77976274,1.0119004,100,,118.77618,95.68347,8.24057,52.258686,0.07775653,1.2206557,-175.9203271788326,,3570.5075278282166,0.16348076,-213.03128,294
2.7204058,1.5115469,79.97,1.0060384,29500,2081636,[ 0.58  -1.208  0.193  0.362  0.093],-209.25452,-2.9589157,0.3675422,100.0,1.0078484,5.8746336e-06,0.82296145,1.0114775,100,,121.240135,95.62746,8.969086,46.797577,0.07081011,1.2142264,-174.83615825584835,,3582.0782558918,0.16036634,-209.68353,295
2.971702,1.515796,75.32,1.0124162,29600,2089168,[ 0.582 -1.205  0.194  0.357  0.092],-199.701,-3.395256,0.36075148,100.0,1.0331882,1.5258789e-06,0.7398344,1.0557363,100,,130.40605,95.492966,9.646866,104.41128,0.112921335,1.4861054,-169.73507857104403,,3593.1824748516083,0.15192422,-201.2772,296
2.7171187,1.5228063,74.14,1.0205938,29700,2096582,[ 0.586 -1.199  0.191  0.352  0.097],-196.99232,-3.3643188,0.35921812,100.0,1.0369039,3.4332274e-06,0.70477015,1.0461298,100,,133.49464,95.448715,7.575363,190.08743,0.14135234,1.6392577,-168.71637281116918,,3604.4401919841766,0.14987792,-199.18315,297
2.5531626,1.5223151,73.81,1.0042655,29800,2103963,[ 0.586 -1.184  0.189  0.353  0.104],-200.12254,-3.0077057,0.35578564,100.0,1.0107033,1.2969971e-06,0.807177,1.0115912,100,,131.26463,95.42969,8.0405655,59.51194,0.06610094,1.2758061,-168.66744861133282,,3615.534175634384,0.14805283,-200.643,298
2.6796644,1.5254031,77.72,1.004891,29900,2111735,[ 0.59  -1.186  0.19   0.348  0.103],-205.53705,-2.6827698,0.36390677,100.0,1.0113114,-1.3275147e-05,0.866861,1.0230093,100,,125.38452,95.54741,11.221336,47.08715,0.06289229,1.2812339,-173.02739479469628,,3627.0851883888245,0.15611164,-206.20905,299
2.192278,1.5293,76.43,1.0029658,30000,2119378,[ 0.592 -1.185  0.188  0.35   0.107],-204.012,-2.8728104,0.36054775,100.0,1.0054759,9.07898e-06,0.819627,1.0091193,100,,126.70178,95.509796,5.5047836,34.310356,0.053907823,1.1902994,-171.5929353027054,,3638.100905418396,0.1531619,-204.29822,300
2.9842277,1.5324173,79.71,1.0088987,30100,2127349,[ 0.592 -1.188  0.187  0.351  0.11 ],-209.6781,-3.519928,0.3677555,100.0,1.014032,-2.9754638e-06,0.7252288,1.0207582,100,,122.02668,95.634,7.739296,65.67414,0.087742195,1.2671647,-174.00691183999643,,3649.8382411003113,0.1601589,-210.42151,301
2.5849822,1.5320334,75.2,1.0118134,30200,2134869,[ 0.6   -1.194  0.189  0.356  0.113],-199.40141,-2.9934082,0.36068735,100.0,1.0272634,-3.4332274e-06,0.7609631,1.0373014,100,,130.90422,95.47548,7.2021866,147.46486,0.108284436,1.460665,-170.1219190439972,,3661.139883518219,0.15174395,-200.87428,302
2.7166786,1.5345303,77.28,1.006104,30300,2142597,[ 0.602 -1.192  0.187  0.366  0.113],-203.9401,-2.7766266,0.36233887,100.0,1.0092392,-3.8146973e-07,0.83836436,1.0116302,100,,125.490135,95.53644,8.455757,44.06156,0.07192102,1.3012826,-172.47220200089512,,3672.8982796669006,0.15491799,-204.37549,303
2.3057847,1.5388575,76.32,1.0210958,30400,2150229,[ 0.595 -1.189  0.186  0.363  0.116],-201.19785,-2.6315384,0.36197165,100.0,1.0240794,4.577637e-06,0.6938703,1.0292412,100,,128.40067,95.50018,7.5586243,153.49461,0.14036739,1.6333987,-171.71291623379943,,3684.4999079704285,0.15363452,-202.26898,304
2.496392,1.5403916,73.69,1.005578,30500,2157598,[ 0.588 -1.196  0.185  0.366  0.12 ],-198.65851,-2.56176,0.35559025,100.0,1.009332,6.790161e-06,0.8436952,1.0290966,100,,131.99161,95.41171,7.702606,58.534683,0.07383243,1.2134688,-169.05519163901033,,3695.657665014267,0.14784195,-199.32791,305
2.530557,1.5398833,75.28,1.0041505,30600,2165126,[ 0.586 -1.203  0.187  0.37   0.122],-202.68134,-3.1175766,0.35862947,100.0,1.0078849,1.0604858e-05,0.86086786,1.0134897,100,,128.66565,95.47975,8.741638,55.85974,0.066797554,1.4063715,-170.14193074538017,,3707.2429473400116,0.15098406,-203.09778,306
3.0182686,1.5423043,80.51,1.0027089,30700,2173177,[ 0.588 -1.202  0.186  0.364  0.121],-210.5672,-3.365593,0.36802673,100.0,1.0062208,-3.7384034e-06,0.876207,1.00566,100,,119.9114,95.65433,9.252274,22.66164,0.04303696,1.1110893,-174.9348895832563,,3718.9402899742126,0.16122562,-210.80786,307
2.4994788,1.5398424,74.18,1.0327345,30800,2180595,[ 0.593 -1.206  0.187  0.366  0.123],-199.01993,-2.883667,0.35868862,100.0,1.029746,1.1444092e-06,0.6110029,1.0452894,100,,132.92117,95.4339,8.669746,228.94275,0.16530083,1.4484161,-169.3566029479916,,3729.946382045746,0.1496931,-200.72044,308
2.7410712,1.5363153,71.39,1.0033612,30900,2187734,[ 0.605 -1.204  0.19   0.37   0.121],-194.92583,-2.8861313,0.3504679,100.0,1.0080078,-1.5258789e-07,0.8588636,1.008932,100,,135.52501,95.33594,7.450165,28.872242,0.0524745,1.1705381,-166.48368810829353,,3740.7596547603607,0.14302619,-195.36485,309
3.0480816,1.5314467,74.01,1.0074713,31000,2195135,[ 0.609 -1.207  0.191  0.37   0.117],-199.4036,-3.1564026,0.3562549,100.0,1.0125186,9.689331e-06,0.6684588,1.0150073,100,,130.85556,95.43991,10.048759,60.91777,0.090801194,1.2871993,-168.74598311314077,,3751.7838611602783,0.14848815,-199.83714,310
2.685358,1.5305731,73.84,1.0022397,31100,2202519,[ 0.612 -1.204  0.192  0.369  0.113],-199.98576,-3.1112366,0.3551315,100.0,1.0039018,-6.4849855e-06,0.9090954,1.0039346,100,,130.66072,95.43176,6.700279,27.188095,0.043966338,1.143364,-168.6590284138361,,3762.6413300037384,0.14782621,-200.2485,311
3.048051,1.5333629,76.15,1.0081258,31200,2210134,[ 0.609 -1.201  0.191  0.367  0.112],-203.70663,-3.491127,0.36033186,100.0,1.0105269,-3.5095215e-06,0.76806915,1.020802,100,,126.97933,95.52176,9.311401,59.77588,0.09273545,1.2919867,-170.5088064711846,,3774.026153087616,0.15273748,-204.12292,312
2.4906542,1.5312599,74.86,1.009071,31300,2217620,[ 0.614 -1.197  0.19   0.366  0.115],-198.3765,-2.6923141,0.35826904,100.0,1.0197356,-4.577637e-06,0.7856446,1.025047,100,,130.80988,95.451706,9.407494,72.99289,0.08810873,1.3303907,-170.24266272888843,,3785.3388283252716,0.15034267,-199.69872,313
2.4794595,1.5344815,67.71,1.0186347,31400,2224391,[ 0.626 -1.208  0.192  0.362  0.112],-185.46898,-2.5730743,0.3458642,100.0,1.0314276,6.8664554e-07,0.7611908,1.0652795,100,,145.97017,95.17879,7.7706375,375.16083,0.15977469,1.9338927,-163.222306860939,,3795.650358915329,0.13687836,-187.27173,314
2.7589095,1.5312923,70.93,1.0061107,31500,2231484,[ 0.634 -1.2    0.19   0.369  0.116],-192.08107,-2.8814087,0.3498113,100.0,1.0113981,-1.1520386e-05,0.79424965,1.0177354,100,,136.77766,95.319824,9.13958,48.08014,0.06865536,1.2067794,-165.9825057038148,,3806.5203201770782,0.14222509,-192.76544,315
2.4555259,1.531419,70.96,1.0069526,31600,2238580,[ 0.643 -1.209  0.191  0.371  0.112],-191.57358,-2.5636063,0.3504646,100.0,1.01186,-3.2043456e-06,0.7700437,1.0187955,100,,137.28125,95.306595,6.3819046,104.2181,0.09014884,1.2701823,-166.52186557315758,,3817.0201077461243,0.14253461,-192.25844,316
2.931448,1.5292476,76.13,1.0048928,31700,2246193,[ 0.644 -1.207  0.193  0.379  0.113],-203.14545,-2.8397903,0.36036247,100.0,1.0124017,3.3569336e-06,0.8069807,1.0233883,100,,127.36555,95.501465,9.225685,44.122673,0.07332832,1.3673522,-171.23681789906513,,3828.413110256195,0.1527239,-203.56519,317
2.3638382,1.5236442,68.68,1.0172763,31800,2253061,[ 0.639 -1.209  0.194  0.379  0.11 ],-186.73456,-2.7309494,0.3462243,100.0,1.0205301,5.7983398e-06,0.58207136,1.0397363,100,,142.20453,95.21769,5.9951553,162.49907,0.12715384,1.3576188,-164.0783157289907,,3838.777705192566,0.13815893,-187.7064,318
2.6073756,1.5245935,74.8,1.0023156,31900,2260541,[ 0.65  -1.21   0.194  0.38   0.105],-200.5387,-3.042595,0.35707387,100.0,1.0041883,-5.1116945e-06,0.88945276,1.0048977,100,,129.10336,95.46544,7.040764,20.196348,0.042557515,1.1102315,-169.59229276762454,,3850.2296574115753,0.14976637,-200.87805,319
2.7587838,1.5267122,76.87,1.0365227,32000,2268228,[ 0.656 -1.218  0.196  0.38   0.106],-203.55984,-3.4669952,0.36461294,100.0,1.0362097,1.0604858e-05,0.64729893,1.0513076,100,,128.61304,95.548416,9.423553,259.344,0.17755066,1.768249,-171.09678440228294,,3861.898735523224,0.15539192,-205.61311,320
2.7809522,1.526226,79.99,1.0184398,32100,2276227,[ 0.646 -1.222  0.193  0.375  0.108],-208.75986,-3.0913544,0.37011164,100.0,1.0324736,-1.1291504e-05,0.61703706,1.0374657,100,,123.2409,95.6266,8.326538,161.30989,0.14249292,1.4028723,-174.91380888457581,,3873.825539112091,0.16150722,-210.12689,321
2.7548442,1.5233974,71.5,1.0227534,32200,2283377,[ 0.649 -1.217  0.195  0.384  0.107],-193.08961,-2.8429108,0.35325226,100.0,1.032896,-1.2969971e-06,0.6935612,1.0420618,100,,137.87715,95.33394,11.493744,167.783,0.13147148,1.5579026,-166.81187633044092,,3884.537461042404,0.1442855,-194.83044,322
