MaxD2w0t,MinD2w0t,InitialReturnMin,EpisodesSoFar,InitialReturnMean,MaxIW,J_sample_variance,ReturnStepMax,MeanEntropy,Iteration,StdIW,MeanIW,EpThisIter,Bound,InitialReturnMax,InitialBound,EmpiricalD2,EpRewMean,TimeElapsed,EpLenMean,ReturnStepMaxmin,InitialReturnStd,ReturnMeanIW,StdD2w0t,TimestepsSoFar,MinIW,Weights,MeanD2w0t
1.0096347,,-33.96288,32500,1.9073486e-06,1.2396646,82.70639,100.0,1.201883,325,0.06879843,1.0017927,100,-109.94218,19.566828,-110.00252,1.0083057,-8.251352194739376,15184.84207367897,479.23,98.96556,9.031056,-10.057024,0.20039067,9765127,0.7494271,[-0.57  -0.268 -0.007 -0.249 -0.216],0.96249694
1.0294889,,-28.853767,32600,9.536743e-09,1.3593826,120.65193,100.0,1.1992354,326,0.09470598,0.9966879,100,-110.67102,21.066078,-110.76848,1.0192769,-13.781204926052732,15233.641498088837,465.01,98.94072,11.219438,-10.76145,0.25758845,9811628,0.70684373,[-0.57  -0.269 -0.007 -0.25  -0.217],0.9387494
1.0009978,,-31.29914,32700,-1.1444092e-06,1.065959,111.74669,100.0,1.1990185,327,0.017179452,1.0004243,100,-111.583595,16.117401,-111.593414,1.0006919,-16.59583111614659,15283.063453912735,472.22,98.92972,10.543415,-11.737937,0.2291406,9858850,0.9202455,[-0.573 -0.267 -0.007 -0.249 -0.22 ],0.9447144
1.0108,,-41.598507,32800,4.5776366e-07,1.251515,124.71432,100.0,1.1975194,328,0.05481286,1.003879,100,-110.01766,19.437075,-110.06752,1.0079601,-10.579286553644804,15332.42271900177,466.88,98.95468,11.1741705,-10.138563,0.24968629,9905538,0.7843659,[-0.573 -0.267 -0.007 -0.249 -0.22 ],0.9374133
1.0021315,,-46.16477,32900,6.580353e-07,1.112149,99.90003,100.0,1.1974787,329,0.029514056,0.99917126,100,-110.89836,17.089981,-110.90706,1.0018101,-11.397863200336841,15381.987701177597,471.1,98.951614,9.906914,-11.046565,0.23358141,9952648,0.88013995,[-0.573 -0.267 -0.007 -0.25  -0.221],0.9430686
1.080325,,-49.52706,33000,-4.5776366e-07,1.8296416,169.0915,100.0,1.1951077,330,0.16765137,0.9966044,100,-110.82107,26.57834,-111.0578,1.0468454,-25.187703791550867,15428.528988361359,441.57,98.88591,13.843458,-10.8311615,0.32902688,9996805,0.5713336,[-0.573 -0.267 -0.007 -0.25  -0.221],0.90339327
1.0095873,,-30.291924,33100,1.335144e-06,1.2656784,98.216995,100.0,1.1950614,331,0.05660332,1.0027211,100,-109.41247,28.782122,-109.43688,1.0067483,-12.768437465316845,15479.655901193619,475.93,98.94635,9.937542,-9.54473,0.21474926,10044398,0.7141532,[-0.578 -0.265 -0.006 -0.249 -0.224],0.95486534
1.0312716,,-40.84574,33200,-1.14440915e-07,1.4852679,128.77557,100.0,1.1931047,332,0.10987739,0.99776125,100,-111.55121,18.29045,-111.687614,1.0214854,-10.759585265867747,15526.311507940292,461.91,98.953415,11.889263,-11.633628,0.268142,10090589,0.6463408,[-0.578 -0.266 -0.007 -0.248 -0.224],0.9334392
1.0215279,,-38.995083,33300,-6.1035155e-07,1.462299,119.77576,100.0,1.1931448,333,0.09008256,0.9916167,100,-110.961945,22.359879,-111.03688,1.0167499,-6.990903153720881,15579.799131393433,486.71,98.97127,10.719722,-11.045988,0.16226055,10139260,0.6754706,[-0.581 -0.267 -0.007 -0.248 -0.226],0.9814645
1.0324672,,-41.054787,33400,-1.3732911e-06,1.4602287,106.955574,100.0,1.1943202,334,0.09737885,1.0040128,100,-111.03529,22.700073,-111.15074,1.0210315,-18.090331333387528,15629.981091976166,463.87,98.922,10.94942,-11.129468,0.26160967,10185647,0.6913091,[-0.581 -0.266 -0.008 -0.249 -0.226],0.9370341
1.0030348,,-36.531944,33500,9.3460085e-07,1.1069131,100.86261,100.0,1.1936139,335,0.031870462,0.99819016,100,-110.290115,19.994095,-110.308105,1.0023097,-9.554276606967933,15682.184795856476,480.63,98.960236,9.964168,-10.437402,0.19318727,10233710,0.89205086,[-0.584 -0.266 -0.008 -0.248 -0.225],0.9623032
1.00139,,-41.65679,33600,2.670288e-07,1.0872277,115.753174,100.0,1.1936148,336,0.024184601,0.99911,100,-110.559166,19.804993,-110.56456,1.0011235,-13.180804356880715,15732.397589921951,477.1,98.94475,10.622388,-10.710761,0.20916978,10281420,0.89633775,[-0.584 -0.266 -0.007 -0.249 -0.225],0.9547258
1.0064256,,-42.742947,33700,-2.1362305e-06,1.2618756,101.714485,100.0,1.1951083,337,0.054009218,1.0071753,100,-110.46082,38.240986,-110.50761,1.0051497,-11.537178907608455,15783.129899024963,476.16,98.95154,10.079656,-10.596567,0.21363762,10329036,0.8110224,[-0.584 -0.265 -0.007 -0.249 -0.225],0.95474297
1.0053686,,-29.672047,33800,2.2888183e-07,1.1597444,95.317024,100.0,1.1952959,338,0.041737515,0.99848336,100,-109.30312,18.41705,-109.32581,1.0037822,-16.087103788310955,15833.263425588608,469.86,98.93152,9.782031,-9.447162,0.2384381,10376022,0.7917988,[-0.585 -0.265 -0.007 -0.249 -0.224],0.9414136
1.0445487,,-36.11951,33900,-6.8664554e-07,1.7038403,112.59094,100.0,1.192446,339,0.13873228,1.0110644,100,-111.15152,19.866173,-111.351204,1.0307606,-11.890389929972164,15882.151858091354,468.79,98.949265,10.979758,-11.203706,0.24568383,10422901,0.5926966,[-0.585 -0.265 -0.007 -0.249 -0.224],0.95140964
1.0128919,,-32.976738,34000,,1.2183036,114.794044,100.0,1.1916736,340,0.06610969,0.9919456,100,-111.498215,23.936846,-111.55069,1.0106995,-17.00108411688619,15934.455004453659,486.58,98.930115,10.610147,-11.613992,0.16247821,10471559,0.7389113,[-0.589 -0.265 -0.007 -0.249 -0.226],0.97815126
1.0462745,,-33.968475,34100,-2.2888183e-07,1.7445395,81.17561,100.0,1.1916203,341,0.13491167,0.9953376,100,-111.23245,22.997395,-111.399414,1.039136,-8.87634432530059,15987.3285176754,490.46,98.963806,8.977731,-11.233228,0.13991252,10520605,0.6379191,[-0.59  -0.265 -0.006 -0.249 -0.227],0.9996098
1.0213094,,-51.681854,34200,-5.722046e-07,1.3511666,143.93436,100.0,1.1903758,342,0.0756156,1.0048634,100,-110.26422,16.88797,-110.347565,1.012168,-19.600624972939915,16037.449782848358,463.07,98.915344,12.235979,-10.383935,0.26306057,10566912,0.7487004,[-0.589 -0.263 -0.007 -0.25  -0.227],0.9313871
1.0158236,,-51.582104,34300,5.722046e-07,1.277229,134.94298,100.0,1.1897181,343,0.074500315,0.9952754,100,-110.40553,24.648197,-110.48748,1.0099933,-14.838201066025032,16085.61604642868,461.34,98.93567,12.103521,-10.521042,0.26846233,10613046,0.69082505,[-0.592 -0.263 -0.007 -0.25  -0.229],0.92732865
1.0009288,,-35.78039,34400,6.1035155e-07,1.0611323,82.59108,100.0,1.1897086,344,0.016713725,1.000026,100,-108.43942,20.227697,-108.44803,1.0006593,-18.280110930498207,16140.617894172668,463.85,98.92119,9.084283,-8.593898,0.25906467,10659431,0.94226485,[-0.593 -0.262 -0.007 -0.249 -0.229],0.92797047
1.0092255,,-33.791176,34500,5.722046e-07,1.294379,99.786514,100.0,1.187766,345,0.05906089,1.0013496,100,-110.33035,24.975838,-110.3988,1.0072821,-11.042467162753917,16196.609031677246,470.54,98.953064,10.028805,-10.456004,0.23632614,10706485,0.7763395,[-0.593 -0.263 -0.007 -0.249 -0.229],0.9444333
1.0068932,,-27.484226,34600,-2.0980835e-07,1.2044171,114.92042,100.0,1.1884123,346,0.042593945,0.9974486,100,-108.21779,21.790264,-108.24009,1.0042752,-22.33161892580295,16265.382807254791,462.69,98.90347,10.714232,-8.359915,0.2633066,10752754,0.8468773,[-0.594 -0.263 -0.008 -0.249 -0.231],0.9272211
1.004026,,-29.076431,34700,-6.1035155e-07,1.1537464,98.19643,100.0,1.1882743,347,0.036346503,0.99866366,100,-109.52602,19.510147,-109.5374,1.0029664,-11.149390986764322,16324.463658571243,476.82,98.95323,9.878965,-9.67219,0.21055852,10800436,0.83924377,[-0.595 -0.264 -0.008 -0.249 -0.231],0.95496064
1.0107615,,-44.549973,34800,1.1062622e-06,1.2216508,122.06883,100.0,1.1867391,348,0.06475251,1.0060023,100,-112.146454,22.188152,-112.20317,1.0081317,-11.372796554025552,16373.134175539017,473.75,98.95198,11.247123,-12.272988,0.22393546,10847811,0.7616706,[-0.595 -0.264 -0.008 -0.249 -0.231],0.9512725
1.0029523,,-26.732944,34900,2.9563904e-07,1.1763682,75.0256,100.0,1.1867385,349,0.033623047,1.0016878,100,-108.77046,16.894646,-108.78027,1.0021408,-14.078741089130677,16423.087099075317,477.8,98.94107,8.544984,-8.918264,0.20619889,10895591,0.8905326,[-0.593 -0.265 -0.008 -0.249 -0.232],0.9565943
1.010769,,-40.385857,35000,-1.0681152e-06,1.3393431,130.75127,100.0,1.1867416,350,0.067217045,1.006292,100,-109.91368,19.653309,-109.954124,1.0089028,-15.30643147546703,16471.050156593323,468.92,98.93472,11.55894,-10.033939,0.24250847,10942483,0.80599594,[-0.593 -0.265 -0.008 -0.249 -0.232],0.9419081
1.0273336,,-49.546505,35100,5.340576e-07,1.4499402,144.29128,100.0,1.1835293,351,0.101946525,1.0029464,100,-109.75672,21.797218,-109.89264,1.0225728,-14.879668939745521,16519.805672883987,476.11,98.9375,11.810606,-9.809515,0.21581702,10990094,0.68586195,[-0.593 -0.265 -0.009 -0.249 -0.232],0.96296227
1.0063434,,-39.64032,35200,2.2888183e-07,1.233509,116.964966,100.0,1.1833361,352,0.047899995,1.0045518,100,-109.93116,20.541714,-109.96357,1.0045956,-8.395678007361155,16569.741624593735,470.71,98.964325,10.819338,-10.065858,0.23537795,11037165,0.8168763,[-0.594 -0.265 -0.01  -0.249 -0.236],0.9435714
1.0000156,,-42.07232,35300,1.2207031e-06,1.0019932,102.54577,100.0,1.1833361,353,0.00058045983,0.999965,100,-111.899414,26.836485,-111.89956,1.0000148,-8.982775603777558,16618.84333705902,481.16,98.96266,10.073552,-12.055945,0.19043751,11085281,0.9979326,[-0.594 -0.266 -0.009 -0.25  -0.236],0.96232015
1.0145675,,-44.59564,35400,4.959106e-07,1.2700331,106.53488,100.0,1.1823595,354,0.06487378,1.0040891,100,-109.897095,24.30559,-109.9721,1.0107341,-11.232383680511777,16667.982414722443,470.75,98.952286,10.454709,-10.010211,0.23595113,11132356,0.77894866,[-0.594 -0.266 -0.009 -0.25  -0.236],0.946482
1.0033247,,-30.082708,35500,-7.1525574e-07,1.1181439,104.4781,100.0,1.1825663,355,0.031081919,0.99431956,100,-110.33382,28.617434,-110.35251,1.0024036,-8.769964784692284,16720.136969089508,489.87,98.96419,10.215773,-10.480747,0.1410503,11181343,0.87758684,[-0.595 -0.268 -0.009 -0.25  -0.237],0.9808403
1.0071551,,-36.103798,35600,7.6293944e-08,1.2458508,115.82407,100.0,1.1824006,356,0.05383362,0.9965262,100,-111.23203,30.483639,-111.28465,1.0054218,-15.699605618708127,16769.20205116272,472.55,98.93355,10.768557,-11.361765,0.22842075,11228598,0.84223306,[-0.595 -0.268 -0.009 -0.251 -0.236],0.9477142
1.0106696,,-48.097588,35700,-1.335144e-07,1.2721622,122.74044,100.0,1.1843001,357,0.055958703,1.0057193,100,-110.204414,20.100258,-110.25261,1.0086441,-15.565789536528834,16818.055012702942,469.69,98.933716,11.226331,-10.32441,0.23968774,11275567,0.78881466,[-0.596 -0.269 -0.009 -0.252 -0.237],0.94347674
1.0128199,,-44.74637,35800,-1.9073487e-07,1.3113922,106.17439,100.0,1.1843041,358,0.06674535,0.98658186,100,-111.74384,19.36869,-111.79064,1.0108745,-4.889881580598544,16870.504113674164,492.04,98.98012,10.2838955,-11.8538265,0.12588145,11324771,0.7403981,[-0.597 -0.269 -0.009 -0.251 -0.235],0.98937225
1.0133365,,-33.096294,35900,-1.2207031e-06,1.2751999,107.60679,100.0,1.1835971,359,0.06500121,0.9966004,100,-109.9974,20.315765,-110.04929,1.0085434,-10.52469788804287,16920.065789461136,473.81,98.95558,10.404791,-10.124388,0.22372636,11372152,0.7335845,[-0.597 -0.269 -0.009 -0.252 -0.235],0.9515099
1.001836,,-32.887268,36000,-4.5776366e-07,1.1365749,109.501114,100.0,1.1835896,360,0.027097836,0.9994096,100,-109.780876,21.157011,-109.787575,1.0015384,-10.948658173717483,16975.873598575592,485.98,98.95494,10.383847,-9.930858,0.16521394,11420750,0.88403034,[-0.597 -0.27  -0.009 -0.253 -0.235],0.9726854
1.019665,,-40.742188,36100,1.0681152e-06,1.4520025,121.30178,100.0,1.1835927,361,0.09272818,0.9994808,100,-110.50071,21.130054,-110.58779,1.0170513,-11.234174684125254,17032.495299339294,478.95,98.953094,10.89696,-10.581523,0.20260224,11468645,0.72059274,[-0.597 -0.27  -0.009 -0.253 -0.235],0.96610284
1.0071042,,-32.04561,36200,-6.8664554e-07,1.2027532,81.98112,100.0,1.1836447,362,0.049252793,0.9935083,100,-109.92285,24.409138,-109.95158,1.0053015,-12.461322191762449,17081.159822940826,476.37,98.94768,9.003214,-10.060166,0.21274173,11516282,0.8086285,[-0.597 -0.27  -0.009 -0.254 -0.235],0.95516217
1.0020041,,-45.747482,36300,1.14440915e-07,1.1117193,106.80031,100.0,1.1836098,363,0.031025885,1.0005662,100,-111.20305,17.464748,-111.21082,1.0016104,-12.645520244632708,17129.451372623444,473.67,98.94661,10.434379,-11.352719,0.22353484,11563649,0.8816824,[-0.597 -0.269 -0.009 -0.255 -0.235],0.94809335
1.0456259,,-47.509327,36400,1.1444092e-06,1.7125847,172.36115,100.0,1.1813699,364,0.12594076,0.9865438,100,-111.5135,19.683235,-111.69071,1.0290262,-16.709086658177867,17178.133902788162,467.66,98.92854,13.783684,-11.578383,0.2496829,11610415,0.54337096,[-0.597 -0.269 -0.009 -0.254 -0.235],0.94873357
1.0407343,,-39.384468,36500,9.155273e-07,1.5187176,141.14174,100.0,1.1819081,365,0.114490405,1.0040933,100,-111.172905,21.35727,-111.27005,1.0244809,-17.947257708060935,17227.98394370079,470.09,98.923645,11.886222,-11.252517,0.24010375,11657424,0.6606726,[-0.601 -0.268 -0.009 -0.254 -0.238],0.95127094
1.002207,,-49.49138,36600,3.8146973e-07,1.1465312,113.94462,100.0,1.1809316,366,0.030772297,1.0010399,100,-109.80453,17.252522,-109.82373,1.0018151,-8.93019761195107,17278.11242365837,473.37,98.962265,10.689017,-9.952742,0.22475527,11704761,0.8627101,[-0.601 -0.27  -0.01  -0.255 -0.237],0.94759
1.0202887,,-40.78823,36700,-1.2207031e-06,1.3631486,84.63597,100.0,1.1808809,367,0.08111806,1.0024973,100,-110.27904,22.632748,-110.35708,1.0169966,-9.905462847112203,17330.204743385315,481.09,98.95882,9.1962185,-10.361378,0.19244011,11752870,0.65009266,[-0.601 -0.27  -0.01  -0.255 -0.238],0.97031146
1.0081939,,-48.266354,36800,-8.773804e-07,1.2789432,110.481346,100.0,1.1804098,368,0.053246155,1.0032436,100,-110.80448,20.76265,-110.843346,1.0060056,-10.292989330914736,17379.059676647186,474.83,98.95665,10.502179,-10.941308,0.21929136,11800353,0.80957574,[-0.601 -0.27  -0.01  -0.256 -0.238],0.9524272
1.0043895,,-53.482864,36900,7.6293944e-08,1.1743877,116.81827,100.0,1.1794323,369,0.042986512,0.99527,100,-110.834114,25.404879,-110.86526,1.0037025,-6.549619585253281,17430.423320293427,486.14,98.97305,10.879454,-10.975021,0.1644742,11848967,0.82744056,[-0.602 -0.268 -0.01  -0.256 -0.239],0.9740562
1.0066518,,-46.792973,37000,-6.67572e-07,1.2611891,115.60873,100.0,1.1787245,370,0.04563778,1.0035305,100,-111.081085,18.425,-111.110825,1.0043831,-12.54657160561739,17480.656298160553,478.43,98.947556,10.738147,-11.220713,0.20360197,11896810,0.84599406,[-0.602 -0.268 -0.01  -0.256 -0.24 ],0.9588584
1.010331,,-57.404003,37100,3.0517577e-07,1.2503917,92.15692,100.0,1.1777384,371,0.06062117,1.0076003,100,-109.69176,18.34595,-109.733696,1.0071175,-11.407707722182202,17530.57585501671,475.57,98.95203,9.676395,-9.824604,0.21630286,11944367,0.7640274,[-0.602 -0.269 -0.009 -0.256 -0.24 ],0.9542893
1.0088338,,-27.065998,37200,-3.8146973e-07,1.2114553,94.92959,100.0,1.178647,372,0.05236132,1.0019863,100,-110.47942,22.290771,-110.53188,1.0064971,-10.902193452619688,17580.45068860054,476.36,98.95422,9.756462,-10.607119,0.2129364,11992003,0.83997935,[-0.602 -0.269 -0.01  -0.257 -0.241],0.95581454
1.0159197,,-28.28957,37300,2.861023e-07,1.2835369,95.00671,100.0,1.1787075,373,0.068663225,1.0030383,100,-109.07735,19.109295,-109.152054,1.0107408,-16.849402326847578,17628.975538015366,461.41,98.92697,9.923339,-9.203535,0.2682339,12038144,0.7415091,[-0.602 -0.271 -0.01  -0.258 -0.24 ],0.9274168
1.0066705,,-50.939995,37400,-6.4849854e-07,1.20313,134.30353,100.0,1.1777343,374,0.055221867,1.0011702,100,-110.004486,24.525879,-110.04197,1.0050815,-13.797964353014452,17678.134859085083,469.33,98.94121,11.64395,-10.144503,0.24054532,12085077,0.8167293,[-0.604 -0.271 -0.01  -0.257 -0.24 ],0.9409473
1.0053505,,-44.405235,37500,,1.172299,112.40351,100.0,1.1769744,375,0.047472373,0.993068,100,-108.415184,19.894873,-108.45171,1.0038514,-18.544234516979092,17726.364852428436,461.2,98.919586,10.605868,-8.554796,0.26806563,12131197,0.8085907,[-0.604 -0.272 -0.01  -0.258 -0.241],0.9241988
1.0188814,,-25.65105,37600,-3.8146973e-07,1.3467743,64.10859,100.0,1.1766899,376,0.07901232,1.002132,100,-109.38609,16.589754,-109.442825,1.0139704,-11.703530595456975,17775.627424001694,475.09,98.95073,8.019158,-9.490841,0.21906012,12178706,0.7513385,[-0.604 -0.273 -0.01  -0.258 -0.242],0.95647126
1.0091413,,-45.65439,37700,6.1035155e-07,1.2465329,125.61122,100.0,1.1757259,377,0.053329892,0.99549365,100,-110.61018,27.227213,-110.65271,1.0058093,-9.786503082723668,17824.984618663788,468.13,98.95819,11.353998,-10.745972,0.24497218,12225519,0.82358766,[-0.604 -0.273 -0.011 -0.258 -0.242],0.93884814
1.0027219,,-56.10323,37800,-1.1062622e-06,1.1295263,129.27359,100.0,1.1755217,378,0.031994328,1.000623,100,-111.975044,18.916588,-111.990715,1.0020294,-5.859863757455436,17875.590603351593,481.51,98.97566,11.467639,-12.124463,0.1889017,12273670,0.86082137,[-0.605 -0.272 -0.012 -0.257 -0.243],0.96396255
1.0273763,,-37.84877,37900,-1.4495849e-06,1.3658258,109.04451,100.0,1.1728507,379,0.1044161,0.9932631,100,-109.979294,19.188639,-110.12158,1.019299,-15.78487463950098,17923.083080530167,462.59,98.93175,10.983958,-10.067376,0.26569664,12319929,0.5855699,[-0.606 -0.273 -0.012 -0.257 -0.244],0.9340414
1.0036978,,-34.354286,38000,1.6784668e-06,1.1820855,93.3981,100.0,1.1725788,380,0.03435089,0.9968116,100,-108.87215,21.803215,-108.888054,1.0027516,-17.346876802165546,17971.87923693657,471.57,98.92642,9.674211,-9.019756,0.23188032,12367086,0.87598395,[-0.608 -0.272 -0.011 -0.257 -0.246],0.94436175
1.0341989,,-40.614952,38100,6.4849854e-07,1.525646,128.37053,100.0,1.1711681,381,0.098159194,0.9971019,100,-109.61667,24.788425,-109.75757,1.0193505,-11.750227108691245,18019.749819755554,463.5,98.949295,11.869921,-9.710027,0.262712,12413436,0.66378456,[-0.609 -0.272 -0.012 -0.257 -0.247],0.9358886
1.014786,,-35.926517,38200,-8.535385e-07,1.4098389,122.95875,100.0,1.1711708,382,0.07181982,0.99022716,100,-109.5296,25.503061,-109.57345,1.0109936,-10.652702789020598,18070.375791549683,482.07,98.95581,10.83082,-9.641982,0.18696637,12461643,0.72060984,[-0.612 -0.272 -0.012 -0.256 -0.248],0.9692923
1.0062971,,-44.587193,38300,-3.1471254e-07,1.2127802,125.99602,100.0,1.171605,383,0.049981806,1.0011412,100,-111.318375,20.033016,-111.340866,1.0050982,-10.393361283352501,18120.572690486908,484.2,98.95708,11.128337,-11.453015,0.17538394,12510063,0.833846,[-0.612 -0.272 -0.012 -0.257 -0.248],0.97086096
1.0061177,,-45.41432,38400,5.340576e-07,1.1924409,123.17124,100.0,1.1698663,384,0.05043524,1.0080942,100,-109.53182,29.429611,-109.5805,1.0051422,-12.391714493426484,18170.278297901154,475.2,98.947845,11.249031,-9.663169,0.2176948,12557583,0.85870564,[-0.612 -0.272 -0.012 -0.257 -0.248],0.9528995
1.0037264,,-26.316093,38500,1.0108947e-06,1.1297524,72.54797,100.0,1.1688898,385,0.03849692,1.0047151,100,-110.51402,20.686277,-110.54773,1.002885,-8.609261844637553,18220.832598924637,483.67,98.9644,8.520396,-10.657577,0.17800242,12605950,0.8525845,[-0.612 -0.272 -0.012 -0.257 -0.249],0.96872985
1.0034841,,-32.759827,38600,-5.1498415e-07,1.1571945,92.21871,100.0,1.1688899,386,0.039034862,1.0027099,100,-110.31024,21.612152,-110.3271,1.0023875,-5.168672413882298,18271.941546201706,484.86,98.97868,9.5029335,-10.459074,0.17155561,12654436,0.8685773,[-0.613 -0.272 -0.012 -0.257 -0.25 ],0.9708239
1.0145992,,-52.99179,38700,1.5258789e-07,1.2728288,134.78946,100.0,1.1657966,387,0.082259476,0.9990007,100,-109.38136,19.652395,-109.489426,1.0129385,-13.380754629009385,18322.21612215042,476.9,98.94388,11.739152,-9.472878,0.21133566,12702126,0.63677716,[-0.612 -0.272 -0.012 -0.257 -0.25 ],0.9600834
1.0126418,,-46.83713,38800,7.6293946e-07,1.2638583,118.847206,100.0,1.1658063,388,0.06943126,1.0000588,100,-109.81297,20.279476,-109.869484,1.0091281,-17.695865343144266,18371.108575105667,465.81,98.92403,11.074421,-9.9323225,0.2535491,12748707,0.72342145,[-0.612 -0.273 -0.012 -0.258 -0.253],0.93581235
1.0055506,,-31.056877,38900,-5.340576e-07,1.185544,81.240845,100.0,1.165948,389,0.04019919,1.0079753,100,-109.50096,18.920177,-109.52222,1.0045829,-6.5560697050840755,18423.38652086258,482.6,98.972824,8.908732,-9.637181,0.18369828,12796967,0.8638187,[-0.612 -0.274 -0.012 -0.258 -0.253],0.96740377
1.0074956,,-41.326225,39000,1.5258789e-07,1.2221684,119.983055,100.0,1.1658088,390,0.049844928,1.0037218,100,-111.0905,24.59726,-111.11141,1.0048053,-10.53334027827321,18475.362330198288,482.06,98.9563,11.101714,-11.228115,0.18643092,12845173,0.78695357,[-0.612 -0.274 -0.012 -0.259 -0.253],0.9663612
1.0033146,,-26.141026,39100,4.7683716e-07,1.219019,90.04648,100.0,1.1653101,391,0.03790869,1.0031073,100,-108.79727,30.502281,-108.81554,1.0024835,-10.750761970203007,18524.390403032303,473.54,98.95459,9.424221,-8.94428,0.22414799,12892527,0.8925151,[-0.612 -0.274 -0.011 -0.259 -0.253],0.94822174
1.0148723,,-48.291782,39200,5.340576e-07,1.2967209,108.56562,100.0,1.164321,392,0.07685767,0.996259,100,-109.747665,17.806913,-109.83019,1.0108684,-14.398424661467189,18574.13148546219,473.57,98.93919,10.710586,-9.863339,0.2249762,12939884,0.7607867,[-0.612 -0.274 -0.012 -0.259 -0.253],0.9521967
1.022332,,-45.582405,39300,-1.2207031e-06,1.3277941,114.621254,100.0,1.1620921,393,0.093150645,1.0043527,100,-110.00205,28.366962,-110.11141,1.0169954,-15.071131068062957,18624.33901667595,468.14,98.93561,10.966105,-10.094986,0.24635689,12986698,0.6826396,[-0.613 -0.274 -0.011 -0.258 -0.254],0.9441146
1.0111436,,-28.944456,39400,-1.9073487e-07,1.42169,100.66272,100.0,1.1628762,394,0.06690902,1.0069758,100,-109.856125,25.946154,-109.900955,1.0081002,-13.187863317308892,18676.750388860703,484.47,98.94556,9.924178,-9.977202,0.1741909,13035145,0.8053878,[-0.612 -0.276 -0.011 -0.259 -0.257],0.97280693
1.0043972,,-27.484097,39500,-7.6293946e-07,1.239449,87.089905,100.0,1.1621646,395,0.047742467,1.0071954,100,-109.69479,17.42932,-109.721886,1.0036383,-13.617442617661634,18727.016712665558,478.28,98.943054,9.303122,-9.83643,0.20421275,13082973,0.87654537,[-0.613 -0.276 -0.012 -0.26  -0.256],0.9582733
1.00317,,-44.96833,39600,-1.1634827e-06,1.1326549,131.14447,100.0,1.1613556,396,0.037150327,1.0003655,100,-110.28071,18.355997,-110.312195,1.0024194,-14.415859998729077,18776.622358083725,478.42,98.93974,11.490403,-10.426204,0.20346569,13130815,0.8622043,[-0.614 -0.276 -0.012 -0.26  -0.257],0.95799804
1.0087894,,-39.415085,39700,1.0299683e-06,1.2074456,114.6056,100.0,1.160209,397,0.062024597,0.9852322,100,-110.90539,19.61626,-110.96529,1.0072966,-17.8253530843135,18827.399183511734,482.9,98.92618,10.727669,-11.027179,0.1824155,13179105,0.77954555,[-0.614 -0.277 -0.012 -0.26  -0.257],0.9693066
1.0319076,,-46.1754,39800,-6.8664554e-07,1.4747384,124.7635,100.0,1.1579438,398,0.10156322,1.010251,100,-110.88832,32.139526,-111.023,1.0218664,-15.882511673769907,18876.202874183655,470.09,98.932434,11.88554,-10.970705,0.23978244,13226114,0.6430747,[-0.614 -0.278 -0.011 -0.261 -0.259],0.95017743
1.0472426,,-27.427166,39900,7.05719e-07,1.5269649,97.04182,100.0,1.1579307,399,0.13082226,0.9832361,100,-111.86937,29.62109,-112.04044,1.0395075,-9.344345024874256,18928.34729242325,498.98,98.96254,9.823906,-11.866143,0.0474623,13276012,0.51438975,[-0.617 -0.277 -0.011 -0.261 -0.261],1.0171189
1.0098583,,-25.990614,40000,-1.335144e-07,1.3401558,86.71595,100.0,1.1572917,400,0.05516697,1.0030096,100,-110.635574,26.650032,-110.67969,1.0068462,-10.400197021519885,18979.245754480362,487.37,98.95732,9.223457,-10.770761,0.15742236,13324749,0.8270763,[-0.617 -0.276 -0.012 -0.262 -0.261],0.97780764
1.002463,,-32.237312,40100,-1.5258789e-07,1.0935012,82.70806,100.0,1.1572957,401,0.027268525,1.0004776,100,-110.94651,18.289484,-110.95278,1.001626,-11.727635134084455,19030.063654899597,484.06,98.95154,9.041834,-11.096875,0.17581837,13373155,0.8932158,[-0.616 -0.275 -0.011 -0.262 -0.262],0.9688591
1.0058924,,-28.232985,40200,-4.5776366e-07,1.1418773,79.86561,100.0,1.1574371,402,0.045386318,0.9967452,100,-110.482735,22.41047,-110.50257,1.0046852,-5.025348299194078,19082.50305533409,490.91,98.97952,8.8752,-10.619936,0.1339146,13422246,0.84343606,[-0.616 -0.275 -0.012 -0.262 -0.261],0.9840614
1.0474029,,-42.793858,40300,-1.9073486e-06,1.6125853,110.9475,100.0,1.1545737,403,0.13077365,0.99464875,100,-110.4481,23.263187,-110.63316,1.0295625,-15.682330360264778,19143.8892557621,464.04,98.9324,11.248223,-10.496691,0.26232797,13468650,0.4929378,[-0.616 -0.275 -0.012 -0.263 -0.261],0.94171524
1.0032597,,-30.131298,40400,-8.010864e-07,1.1320995,74.0863,100.0,1.1545218,404,0.03519491,0.99921536,100,-108.47774,17.696459,-108.48894,1.0024478,-18.114628731214367,19208.23095011711,467.46,98.9225,8.524161,-8.623773,0.24696308,13515396,0.8414432,[-0.618 -0.275 -0.011 -0.262 -0.264],0.9360284
1.002076,,-41.943428,40500,-1.9073487e-07,1.1238645,124.31278,100.0,1.1545049,405,0.0284202,0.9954134,100,-110.66329,20.922611,-110.67196,1.001759,-10.099066135284861,19275.08836388588,482.69,98.95816,11.0620775,-10.812566,0.18297476,13563665,0.886351,[-0.618 -0.275 -0.011 -0.263 -0.264],0.9662085
