EpRewMean,ReturnMeanIW,ReturnStepMax,ReturnStepMaxmin,MeanIW,StdIW,MeanEntropy,InitialReturnStd,Iteration,MaxD2w0t,TimestepsSoFar,EpLenMean,InitialReturnMean,InitialBound,MinD2w0t,TimeElapsed,EpThisIter,MeanD2w0t,Bound,EpisodesSoFar,StdD2w0t,MinIW,InitialReturnMin,MaxIW,InitialReturnMax,J_sample_variance,Weights,EmpiricalD2
-107.22248860289805,-77.1191,100.0,99.0,0.99925125,0.00692316,1.3680704,13.529394,243,1.0001527,885919,38.18,-77.174934,-1167.4475,,2532.603358745575,100,0.076362655,-1167.4178,24300,0.2655793,0.97702557,-96.9344,1.0239149,-40.988243,184.56288,[-0.569 -1.149 -0.832 -1.076 -0.051],1.000059
-106.47327541243189,-75.825615,100.0,99.000015,0.99904037,0.010627406,1.3673042,14.134904,244,1.0002562,889815,38.96,-75.9192,-1157.7192,,2543.694272994995,100,0.07792588,-1157.6718,24400,0.26806685,0.96138024,-94.636696,1.0245231,-24.62582,199.59885,[-0.569 -1.149 -0.832 -1.076 -0.051],1.0001078
-106.97713105295888,-79.228676,100.0,99.00001,0.9975931,0.017916715,1.3670719,13.907802,245,1.000534,893274,34.59,-79.39724,-1177.5834,,2553.320728778839,100,0.069188915,-1177.4993,24500,0.2537971,0.92500865,-94.53481,1.0395875,-24.414898,198.50458,[-0.569 -1.15  -0.832 -1.076 -0.052],1.000287
-107.35792703773461,-78.22976,100.0,99.00002,0.9974417,0.018749692,1.366813,13.173158,246,1.0008725,896892,36.18,-78.45458,-1195.3092,,2562.171061038971,100,0.0723708,-1195.196,24600,0.25912613,0.94797176,-96.15319,1.0541714,-32.506096,173.77728,[-0.569 -1.15  -0.833 -1.077 -0.052],1.0004171
-106.77608197158511,-77.2144,100.0,99.0,0.99441576,0.027507028,1.3681349,12.646195,247,1.0012412,900549,36.57,-77.61779,-1162.3069,,2573.1447377204895,100,0.07315903,-1162.0957,24700,0.26042718,0.92941743,-95.784035,1.065522,-45.341206,162.76315,[-0.571 -1.151 -0.833 -1.077 -0.052],1.0006757
-106.97704173905291,-80.37971,100.0,99.0,0.9982045,0.01840177,1.3681697,12.991861,248,1.0008812,903806,32.57,-80.58177,-1129.4922,,2582.8553998470306,100,0.06514911,-1129.389,24800,0.24680369,0.9520212,-97.10781,1.040487,-38.714214,163.83588,[-0.572 -1.152 -0.833 -1.077 -0.051],1.0003911
-105.07055338518772,-76.293945,100.0,99.0,0.99618125,0.020741241,1.3681567,15.70755,249,1.000861,907484,36.78,-76.58181,-1197.6066,,2593.7533552646637,100,0.07357465,-1197.4603,24900,0.2610998,0.9368414,-95.43396,1.0421168,-27.692131,250.85754,[-0.573 -1.153 -0.833 -1.077 -0.051],1.0004941
-105.98106978475397,-77.86092,100.0,99.0,0.9969264,0.01426809,1.3670938,14.395759,250,1.0006458,911029,35.45,-78.08807,-1197.0509,,2605.0390543937683,100,0.070908025,-1196.921,25000,0.25669608,0.9609122,-94.540474,1.0466475,-30.170631,209.60452,[-0.573 -1.152 -0.832 -1.076 -0.051],1.0002227
-105.12714367441548,-77.20222,100.0,99.00001,0.99699765,0.01668707,1.3680745,14.574132,251,1.0006223,914570,35.41,-77.42354,-1167.6962,,2616.6391570568085,100,0.07082887,-1167.5652,25100,0.2565511,0.93812263,-94.44659,1.0468634,-39.407043,216.22931,[-0.575 -1.152 -0.832 -1.076 -0.052],1.0002639
-106.63136075503586,-78.364586,100.0,99.00006,0.99891573,0.008865222,1.3686967,13.120442,252,1.0001738,918088,35.18,-78.451065,-1160.2511,,2627.8959136009216,100,0.070364445,-1160.2074,25200,0.25575998,0.97644585,-94.581314,1.0241649,-44.78881,172.59848,[-0.576 -1.151 -0.832 -1.075 -0.051],1.0000808
-106.26830069967198,-78.81058,100.0,99.00003,0.99636185,0.019423876,1.3696514,14.9733925,253,1.0006659,921532,34.44,-79.07217,-1177.2583,,2637.570869445801,100,0.068893075,-1177.1227,25300,0.25330642,0.95259666,-95.29581,1.0644854,-25.45094,230.29895,[-0.576 -1.151 -0.831 -1.075 -0.05 ],1.0003669
-106.51268249495303,-77.39191,100.0,99.00009,0.99816245,0.009847058,1.3705552,14.729926,254,1.0002643,925243,37.11,-77.50587,-1183.0872,,2646.091105699539,100,0.07422512,-1183.0239,25400,0.2621554,0.97571313,-95.03297,1.0292885,-33.636982,221.25897,[-0.576 -1.151 -0.831 -1.074 -0.049],1.0001165
-106.99665470842808,-78.09101,100.0,99.00002,0.9919517,0.025042064,1.3678071,13.277623,255,1.0014704,928796,35.53,-78.68734,-1151.411,,2656.611631631851,100,0.07108797,-1151.0892,25500,0.25703245,0.91796273,-94.93102,1.0507782,-42.62657,180.61186,[-0.576 -1.15  -0.83  -1.074 -0.048],1.0007302
-106.56470718382245,-77.06468,100.0,99.00001,0.9969009,0.014506536,1.3671892,14.341097,256,1.0006683,932511,37.15,-77.27086,-1146.8264,,2667.190177679062,100,0.074312806,-1146.7214,25600,0.2623058,0.9473249,-94.74453,1.02898,-31.592995,212.81985,[-0.575 -1.149 -0.83  -1.074 -0.051],1.00022
-107.13327232570715,-79.43555,100.0,99.0,0.99691993,0.017377434,1.3655914,13.548462,257,1.0005645,935927,34.16,-79.673386,-1149.2289,,2678.220981359482,100,0.06833113,-1149.1035,25700,0.25233543,0.9388996,-97.5642,1.0342289,-37.971874,188.37128,[-0.574 -1.149 -0.829 -1.074 -0.052],1.0002927
-106.91270446691311,-78.609634,100.0,99.000015,0.9970393,0.013297114,1.3662169,13.579172,258,1.0004053,939467,35.4,-78.80818,-1166.3209,,2687.960223674774,100,0.07080988,-1166.2166,25800,0.25652304,0.957991,-95.990395,1.0535575,-43.589317,188.06317,[-0.574 -1.149 -0.829 -1.075 -0.053],1.0001979
-105.65788405433676,-76.46043,100.0,99.000046,0.99940187,0.004290271,1.3662035,14.748948,259,1.0001117,943176,37.09,-76.492386,-1191.1917,,2698.24476146698,100,0.074180946,-1191.1727,25900,0.2620625,0.98409164,-95.91844,1.0221648,-32.83108,221.15353,[-0.573 -1.148 -0.828 -1.074 -0.053],1.0000215
-105.0377505847929,-75.05227,100.0,99.00006,0.99697345,0.018829046,1.3655918,16.38761,260,1.0007529,947007,38.31,-75.32163,-1157.1217,,2707.869647502899,100,0.07663307,-1156.962,26000,0.26602426,0.945452,-94.699104,1.0693377,-33.225674,265.55728,[-0.573 -1.148 -0.828 -1.074 -0.053],1.0002908
-107.35708999332664,-78.615524,100.0,99.00007,0.9983569,0.012833976,1.3652403,12.678016,261,1.0003674,950579,35.72,-78.73684,-1138.3333,,2718.753312110901,100,0.07144622,-1138.269,26100,0.25757912,0.96023595,-94.90109,1.0349818,-37.790874,163.96469,[-0.575 -1.149 -0.829 -1.075 -0.053],1.0001919
-105.7499865114516,-77.3336,100.0,99.000015,0.9996349,0.0036836613,1.3656151,14.450753,262,1.0000747,954173,35.94,-77.351585,-1159.1516,,2729.367102622986,100,0.07188077,-1159.143,26200,0.25828835,0.98640656,-95.29421,1.0090061,-41.359184,212.39627,[-0.574 -1.149 -0.83  -1.075 -0.054],1.0000192
-106.82740674642235,-78.213905,100.0,99.0,0.9964755,0.017281746,1.3658316,13.2981825,263,1.000761,957725,35.52,-78.49615,-1151.2197,,2739.496814966202,100,0.07105318,-1151.0696,26300,0.2569319,0.9378538,-96.19003,1.0405105,-42.85556,176.95827,[-0.574 -1.149 -0.83  -1.075 -0.053],1.0003271
-105.51785875093815,-76.62644,100.0,99.000015,0.99445736,0.02550202,1.3656092,15.859139,264,1.0013365,961405,36.8,-77.09053,-1209.5774,,2750.3373913764954,100,0.07362293,-1209.3416,26400,0.26120707,0.91685194,-95.94154,1.0689995,-25.464357,245.1582,[-0.575 -1.151 -0.831 -1.076 -0.053],1.0008438
-108.0781236562702,-77.013855,100.0,99.0,0.9953275,0.0179789,1.3646988,12.432497,265,1.0008254,965245,38.4,-77.374176,-1140.3683,,2760.350930929184,100,0.076823875,-1140.1865,26500,0.26634973,0.9351874,-96.449745,1.0502312,-46.125397,155.89873,[-0.576 -1.152 -0.83  -1.075 -0.053],1.000426
-105.85221167791046,-77.55739,100.0,99.0,0.9992326,0.009215404,1.3647944,15.844904,266,1.0002483,968883,36.38,-77.62741,-1208.3073,,2771.45298576355,100,0.07276303,-1208.27,26600,0.25974363,0.9763183,-96.14595,1.0343174,-25.248545,253.38145,[-0.574 -1.151 -0.829 -1.075 -0.054],1.0000904
-106.5708632855193,-77.42946,100.0,99.0,0.9957392,0.024463253,1.3647933,14.602368,267,1.0012164,972531,36.48,-77.81333,-1168.0859,,2781.2042644023895,100,0.07298013,-1167.8951,26700,0.2601527,0.91116357,-95.06041,1.0703877,-24.861383,207.50002,[-0.575 -1.151 -0.829 -1.074 -0.054],1.0005727
-107.66968408721843,-80.410324,100.0,99.000145,0.99596786,0.01504002,1.3653511,11.581712,268,1.0011563,975840,33.09,-80.7106,-1122.0625,,2792.2810456752777,100,0.06619508,-1121.9138,26800,0.2486584,0.95119554,-96.24026,1.0527602,-43.803356,137.57582,[-0.576 -1.152 -0.829 -1.075 -0.054],1.0003202
-108.68950731867122,-81.46475,100.0,99.000305,0.99525344,0.026973048,1.3657713,11.237821,269,1.0012783,979113,32.73,-81.87159,-1127.0479,,2802.418297767639,100,0.06548054,-1126.8433,26900,0.24740304,0.9302879,-96.7731,1.0818372,-46.53801,124.68347,[-0.573 -1.153 -0.828 -1.075 -0.053],1.0007607
-107.59514955725093,-78.70933,100.0,99.00001,0.9979923,0.012637372,1.3656136,12.547079,270,1.0004684,982697,35.84,-78.858574,-1145.1715,,2812.3014171123505,100,0.071687244,-1145.0928,27000,0.2579771,0.9630415,-95.222046,1.043765,-39.074886,158.55167,[-0.574 -1.154 -0.827 -1.075 -0.053],1.0001647
-104.92515094909571,-74.7776,100.0,99.00001,0.9963836,0.013060957,1.3657478,15.39904,271,1.000589,986543,38.46,-75.01901,-1189.7183,,2824.293331861496,100,0.07693036,-1189.5824,27100,0.26650327,0.9291243,-92.620094,1.0378598,-29.454975,239.5147,[-0.574 -1.154 -0.828 -1.076 -0.053],1.0001974
-106.32296172066667,-75.39259,100.0,99.0,0.9987714,0.009630165,1.3662094,14.156343,272,1.0002528,990508,39.65,-75.484825,-1194.4478,,2835.193672657013,100,0.07930476,-1194.3992,27200,0.27021897,0.9739745,-94.15545,1.0244997,-27.119333,200.71823,[-0.574 -1.156 -0.828 -1.077 -0.053],1.0001307
-106.38882644208707,-78.20046,100.0,99.00001,0.9960318,0.022579169,1.3662179,13.47879,273,1.0010372,994038,35.3,-78.481125,-1168.7537,,2845.2085049152374,100,0.07061321,-1168.6052,27300,0.2561977,0.9372176,-96.22557,1.051037,-40.783905,189.95853,[-0.575 -1.157 -0.829 -1.077 -0.053],1.0005007
-105.57804069381692,-77.0484,100.0,99.00002,0.9995718,0.00533466,1.3661175,15.001632,274,1.0000497,997729,36.91,-77.070145,-1182.6515,,2857.404192686081,100,0.07382099,-1182.6392,27400,0.26148802,0.9786896,-96.03087,1.0118114,-36.034637,228.26033,[-0.573 -1.158 -0.829 -1.078 -0.053],1.0000266
-107.06987210926735,-78.68756,100.0,99.00006,0.99465483,0.017233824,1.365615,12.433582,275,1.0012692,1001210,34.81,-79.07419,-1148.6298,,2866.260133743286,100,0.0696353,-1148.4136,27500,0.25456655,0.9234583,-95.03078,1.0535747,-39.66588,158.2607,[-0.573 -1.158 -0.829 -1.078 -0.053],1.0003219
-107.61518398509452,-78.38141,100.0,99.0,0.9987931,0.010311996,1.3647727,13.966235,276,1.0002519,1004861,36.51,-78.47014,-1141.4642,,2877.444076538086,100,0.0730247,-1141.4185,27600,0.26018855,0.96179914,-94.54868,1.026309,-35.63506,197.51596,[-0.57  -1.158 -0.829 -1.078 -0.053],1.0001092
-105.75605700037706,-75.32525,100.0,99.0,0.99819744,0.011770946,1.3637284,16.335455,277,1.0003353,1008801,39.4,-75.44388,-1196.4686,,2888.26061463356,100,0.07880592,-1196.4077,27700,0.269458,0.9444516,-94.85719,1.0226204,-26.492285,271.1877,[-0.57  -1.159 -0.829 -1.079 -0.054],1.0001427
-108.29215524357383,-79.30999,100.0,99.00001,0.9986359,0.009433607,1.3643736,12.121274,278,1.0002561,1012379,35.78,-79.41671,-1182.5881,,2899.12909078598,100,0.07156416,-1182.528,27800,0.2577792,0.9748712,-96.15193,1.0351943,-34.323917,148.03082,[-0.571 -1.159 -0.829 -1.078 -0.055],1.0001073
-106.17845159593946,-78.89525,100.0,99.00001,0.9966461,0.015115679,1.3641478,13.534049,279,1.0007341,1015768,33.89,-79.13289,-1145.4459,,2910.5524411201477,100,0.06778829,-1145.292,27900,0.25140557,0.93357444,-96.54575,1.0415336,-44.756916,187.42168,[-0.571 -1.159 -0.829 -1.079 -0.054],1.0002083
-104.87013146198325,-76.3816,100.0,99.0,0.9910848,0.03450057,1.3642519,16.100037,280,1.0020273,1019329,35.61,-77.114265,-1161.8033,,2921.178966283798,100,0.071262226,-1161.4357,28000,0.25733787,0.8617979,-95.88534,1.0821979,-26.243538,253.07875,[-0.569 -1.159 -0.828 -1.079 -0.055],1.00138
-106.41827687523933,-75.51122,100.0,99.000015,0.999735,0.0049880515,1.3641697,14.32119,281,1.0000448,1023316,39.87,-75.53394,-1178.7053,,2932.6468408107758,100,0.07974148,-1178.6941,28100,0.2708881,0.9855237,-94.51553,1.0160418,-31.001205,206.29561,[-0.569 -1.159 -0.827 -1.078 -0.055],1.0000279
-106.5582299473949,-75.42315,100.0,99.0,0.9990309,0.0107412,1.3636556,14.182149,282,1.0002896,1027300,39.84,-75.505585,-1230.8761,,2942.937212228775,100,0.079683624,-1230.8314,28200,0.27080667,0.95436597,-94.51327,1.0292675,-12.8136015,204.04492,[-0.569 -1.159 -0.827 -1.078 -0.055],1.0001351
-104.92670022668264,-74.69229,100.0,99.00001,0.99912405,0.0064726337,1.3642559,15.569721,283,1.0001042,1031203,39.03,-74.73505,-1159.4241,,2954.7479252815247,100,0.078062184,-1159.4006,28300,0.26827878,0.9815239,-94.653656,1.0227363,-37.69921,247.3073,[-0.571 -1.159 -0.827 -1.078 -0.055],1.00005
-108.23155772811299,-78.02277,100.0,99.000114,0.9995238,0.008458544,1.3639058,13.319762,284,1.000183,1034961,37.58,-78.08303,-1150.8066,,2966.1080524921417,100,0.07516351,-1150.7764,28400,0.26365614,0.9705371,-96.10331,1.0212156,-28.927101,176.22041,[-0.571 -1.159 -0.827 -1.078 -0.055],1.0000844
-107.00223346684423,-77.82524,100.0,99.0002,0.9979386,0.012096894,1.3646154,12.769905,285,1.0003431,1038580,36.19,-77.96839,-1173.5762,,2976.2667031288147,100,0.07238865,-1173.5037,28500,0.25914982,0.9655624,-96.10912,1.0293722,-38.57911,165.52158,[-0.571 -1.16  -0.827 -1.078 -0.055],1.0001609
-105.90095276989285,-76.70531,100.0,99.0,0.99701893,0.0133949835,1.3651189,15.556787,286,1.0004473,1042321,37.41,-76.89539,-1187.1373,,2986.5441591739655,100,0.07483065,-1187.0409,28600,0.2631269,0.9504841,-96.17402,1.0349134,-32.89978,249.12262,[-0.57  -1.159 -0.826 -1.078 -0.054],1.0001888
-106.23521933798013,-74.419685,100.0,99.00001,0.99803823,0.011448586,1.3656132,13.746355,287,1.0003498,1046403,40.82,-74.542366,-1167.5128,,2998.4224169254303,100,0.0816474,-1167.4495,28700,0.2738317,0.96062607,-96.20575,1.0305632,-40.121403,191.60033,[-0.568 -1.159 -0.825 -1.078 -0.054],1.0001445
-105.7149534822137,-75.97486,100.0,99.00004,0.9986028,0.009959658,1.3652343,14.818891,288,1.0002861,1050219,38.16,-76.08621,-1188.5815,,3010.1862366199493,100,0.076325335,-1188.5228,28800,0.26553315,0.97160614,-94.968704,1.0348411,-33.11728,220.83179,[-0.569 -1.159 -0.825 -1.077 -0.053],1.0000985
-105.93582490464281,-75.01238,100.0,99.0,0.9988816,0.009693774,1.3653512,15.183703,289,1.0002251,1054213,39.94,-75.08987,-1191.9445,,3020.473549604416,100,0.0798845,-1191.9056,28900,0.271118,0.9649305,-94.498184,1.031251,-25.473675,235.15909,[-0.569 -1.159 -0.826 -1.078 -0.054],1.0001113
-105.33457711224463,-75.259895,100.0,99.0,0.99818414,0.011687922,1.3657713,16.005245,290,1.0002837,1058093,38.8,-75.36111,-1198.4028,,3030.74471783638,100,0.077605635,-1198.3514,29000,0.26755443,0.9702613,-97.00475,1.030724,-27.706928,261.42975,[-0.569 -1.159 -0.825 -1.078 -0.053],1.0001544
-106.54030287547474,-77.122604,100.0,99.0,0.9931288,0.03468846,1.3642339,12.602726,291,1.0024568,1061679,35.86,-77.69427,-1126.6046,,3041.0730488300323,100,0.071748644,-1126.32,29100,0.25813112,0.9005991,-96.45152,1.1149691,-43.300003,152.9836,[-0.569 -1.159 -0.825 -1.077 -0.053],1.0012312
-106.32260811738689,-75.870514,100.0,99.000015,0.98913515,0.03154151,1.3613352,13.392323,292,1.0016745,1065446,37.67,-76.59617,-1146.1517,,3052.9282460212708,100,0.075382,-1145.7858,29200,0.26407918,0.8660115,-94.86776,1.0769378,-33.071342,191.3785,[-0.572 -1.159 -0.825 -1.077 -0.055],1.0008171
-105.0915880156238,-74.98658,100.0,99.00001,0.9963286,0.015649144,1.3613503,15.822751,293,1.0008447,1069335,38.89,-75.24933,-1211.234,,3065.345034837723,100,0.07779607,-1211.1028,29300,0.2678753,0.952459,-95.464066,1.0455496,-5.281101,254.1357,[-0.571 -1.16  -0.826 -1.077 -0.058],1.0003211
-107.429623047319,-76.675705,100.0,99.0,0.99519145,0.018771239,1.3614398,13.396287,294,1.0007823,1073162,38.27,-77.016785,-1133.135,,3075.6916308403015,100,0.076563016,-1132.9606,29400,0.26593646,0.9206096,-93.88108,1.061226,-40.264046,182.41614,[-0.571 -1.161 -0.827 -1.078 -0.058],1.0003697
-107.00631731893198,-77.3456,100.0,99.00002,0.9992581,0.008781381,1.3609753,13.116231,295,1.0001442,1076894,37.32,-77.4017,-1150.1254,,3086.792897939682,100,0.07464327,-1150.0975,29500,0.26282874,0.96919435,-95.24165,1.017926,-38.99664,173.3807,[-0.57  -1.161 -0.826 -1.079 -0.057],1.0000898
-106.50560751428628,-76.01935,100.0,99.00002,0.99599546,0.015341896,1.3604689,14.813671,296,1.0009317,1080746,38.52,-76.30673,-1163.8195,,3097.6151008605957,100,0.07705383,-1163.6704,29600,0.26671228,0.94629306,-96.1326,1.0495749,-36.853477,220.76163,[-0.57  -1.161 -0.825 -1.078 -0.058],1.0002592
-106.8406417555836,-75.693596,100.0,99.00002,0.9992928,0.0060303346,1.3603575,13.808719,297,1.0000883,1084694,39.48,-75.73206,-1166.0046,,3108.728926897049,100,0.078961805,-1165.9823,29700,0.26967695,0.97795564,-95.60804,1.0189998,-41.390785,193.87587,[-0.568 -1.161 -0.825 -1.078 -0.058],1.0000359
-106.09572342399807,-76.00056,100.0,99.0,0.9981497,0.011134041,1.360974,15.486451,298,1.0004507,1088548,38.54,-76.11652,-1166.3892,,3117.471086025238,100,0.077085644,-1166.327,29800,0.2667408,0.96658325,-94.85535,1.0382895,-26.405478,246.01227,[-0.568 -1.161 -0.824 -1.078 -0.059],1.000144
-107.39538017667677,-76.88283,100.0,99.0,0.99566424,0.019592635,1.3608638,13.450464,299,1.0012006,1092374,38.26,-77.17229,-1191.8715,,3128.1202640533447,100,0.07653112,-1191.6925,29900,0.26587054,0.9355213,-94.72419,1.0570313,-33.395042,188.0451,[-0.569 -1.16  -0.824 -1.077 -0.058],1.0004536
-105.83580926618302,-77.64015,100.0,99.0,0.9979883,0.010754629,1.3617086,14.524823,300,1.000283,1095941,35.67,-77.76982,-1156.6139,,3138.84664106369,100,0.071346045,-1156.5403,30000,0.25742134,0.9673375,-94.86075,1.0301749,-32.59755,216.90877,[-0.572 -1.16  -0.825 -1.077 -0.058],1.0001231
-107.11858466507346,-76.427284,100.0,99.0,0.9986775,0.008230994,1.3622986,15.450061,301,1.0002066,1099879,39.38,-76.507805,-1201.5225,,3150.566013813019,100,0.07876446,-1201.4846,30100,0.26937482,0.97425085,-95.45544,1.025528,-28.625286,242.15627,[-0.572 -1.159 -0.824 -1.076 -0.057],1.0000912
-106.56114387024012,-77.41092,100.0,99.000015,0.99665916,0.017019518,1.3627684,14.664692,302,1.0005271,1103561,36.82,-77.62086,-1175.807,,3159.3627808094025,100,0.07365196,-1175.6995,30200,0.2612359,0.9491006,-96.370636,1.0638901,-24.483402,222.11005,[-0.572 -1.159 -0.824 -1.077 -0.057],1.0002832
-105.81032604226812,-76.73638,100.0,99.0,0.99894196,0.014450817,1.3627743,13.87856,303,1.0002775,1107233,36.72,-76.81534,-1175.0015,,3169.3514046669006,100,0.07344359,-1174.957,30300,0.2608719,0.95966053,-96.62375,1.0389451,-35.835304,194.11589,[-0.573 -1.158 -0.825 -1.076 -0.056],1.0001408
-105.62497902963709,-75.21304,100.0,99.00001,0.9986212,0.016423346,1.3616862,14.68654,304,1.0004846,1111146,39.13,-75.36409,-1154.2083,,3181.6530928611755,100,0.078268826,-1154.1305,30400,0.26861408,0.95022094,-94.08844,1.0423899,-37.213406,209.84286,[-0.572 -1.158 -0.825 -1.077 -0.056],1.0002531
-107.88257883625909,-78.58242,100.0,99.00003,0.9905589,0.03344907,1.3621931,11.634031,305,1.0027298,1114686,35.4,-79.27406,-1163.9631,,3192.7409698963165,100,0.07083276,-1163.6163,30500,0.2566027,0.86260825,-95.57902,1.096961,-39.854862,147.53181,[-0.573 -1.158 -0.825 -1.077 -0.057],1.0014006
-105.90612147019633,-76.616745,100.0,99.0,0.9940084,0.02534441,1.361923,14.604349,306,1.0016824,1118329,36.43,-77.09817,-1182.6794,,3203.951930999756,100,0.07288348,-1182.4402,30600,0.25998762,0.92356557,-94.62174,1.0662335,-29.03894,208.5685,[-0.576 -1.16  -0.826 -1.076 -0.057],1.0007619
-105.80984194277556,-77.13473,100.0,99.00001,0.9994182,0.009636001,1.3618417,14.811326,307,1.0001918,1121980,36.51,-77.20289,-1175.389,,3214.9104318618774,100,0.07302377,-1175.3551,30700,0.26018417,0.9687393,-96.53237,1.0277755,-34.70579,217.78987,[-0.578 -1.162 -0.827 -1.077 -0.057],1.0001084
-106.63251308466457,-76.37879,100.0,99.0,0.99353087,0.026307343,1.3628336,15.018219,308,1.0013434,1125798,38.18,-76.804276,-1211.0592,,3224.269073009491,100,0.07638095,-1210.8405,30800,0.26564008,0.936456,-94.64976,1.0731937,-24.373417,238.06554,[-0.578 -1.162 -0.827 -1.077 -0.057],1.0007482
-106.86197775151064,-78.869934,100.0,99.00001,0.99770534,0.010264021,1.361923,14.482553,309,1.0003483,1129304,35.06,-79.047585,-1223.1389,,3235.800636768341,100,0.07012794,-1223.0505,30900,0.2553731,0.96086997,-95.478546,1.029733,-16.356909,210.92926,[-0.577 -1.163 -0.828 -1.078 -0.056],1.0001439
-106.44747333094809,-76.74847,100.0,99.00001,0.99541384,0.019191042,1.3624148,13.349323,310,1.0009437,1133029,37.25,-77.04785,-1152.867,,3247.9363639354706,100,0.07451644,-1152.7134,31000,0.26264328,0.934782,-95.5269,1.0709976,-35.16085,183.25868,[-0.577 -1.164 -0.828 -1.078 -0.057],1.0004654
-104.95870813240454,-75.553185,100.0,99.00001,0.97975653,0.04511242,1.3633763,14.87514,311,1.0049949,1136626,35.97,-76.9603,-1207.6401,,3259.658467531204,100,0.071995184,-1206.8347,31100,0.25859213,0.8450568,-96.427986,1.1023753,-25.59515,242.92741,[-0.577 -1.164 -0.829 -1.079 -0.056],1.0021621
-106.06002715316976,-78.53078,100.0,99.0,0.99913186,0.007985031,1.3629014,14.866062,312,1.0001415,1140104,34.78,-78.59057,-1160.3906,,3269.8030049800873,100,0.0695627,-1160.3556,31200,0.2544208,0.9706426,-94.87715,1.0176206,-32.662598,223.64993,[-0.573 -1.162 -0.827 -1.079 -0.055],1.0000495
-105.96040344829798,-78.54544,100.0,99.0,0.9951704,0.020855444,1.3617082,13.665142,313,1.000897,1143521,34.17,-78.859726,-1151.5834,,3281.180150270462,100,0.06835495,-1151.426,31300,0.25237882,0.9290485,-94.74786,1.0579007,-41.67904,195.98204,[-0.572 -1.162 -0.827 -1.079 -0.056],1.0003947
-106.1140888913709,-75.628296,100.0,99.0,0.9966374,0.016311212,1.3603456,15.984038,314,1.0005172,1147455,39.34,-75.86922,-1215.2028,,3292.385761976242,100,0.07869151,-1215.0721,31400,0.2692818,0.9397632,-96.40582,1.032552,-18.749245,257.30743,[-0.572 -1.16  -0.826 -1.079 -0.057],1.0002432
-105.980334726238,-77.361946,100.0,99.000015,0.99706525,0.015317986,1.3594927,14.034257,315,1.0007733,1151050,35.95,-77.55469,-1147.1102,,3303.260912179947,100,0.07190972,-1147.0104,31500,0.25834975,0.9559752,-94.41503,1.0365336,-32.13967,201.21217,[-0.573 -1.161 -0.827 -1.079 -0.059],1.0003257
-107.47104098115939,-79.033554,100.0,99.00004,0.9938819,0.01839809,1.361776,13.807409,316,1.0009464,1154556,35.06,-79.43409,-1180.1409,,3313.176742076874,100,0.070137195,-1179.9277,31600,0.25540543,0.9368386,-95.12293,1.0554079,-25.722841,199.60876,[-0.574 -1.16  -0.826 -1.078 -0.059],1.0004429
-105.44978875577,-75.446556,100.0,99.00001,0.9983744,0.010189007,1.3612124,15.699014,317,1.0003271,1158402,38.46,-75.554344,-1138.5485,,3325.0270800590515,100,0.07692695,-1138.4939,31700,0.26649252,0.9659755,-95.71189,1.0291513,-32.787533,249.83156,[-0.575 -1.16  -0.827 -1.078 -0.057],1.0001225
-105.2949582906425,-74.764946,100.0,99.0,0.99782836,0.011613712,1.3612988,15.758491,318,1.0003458,1162366,39.64,-74.89965,-1187.395,,3336.4574060440063,100,0.07928715,-1187.3256,31800,0.27019995,0.9696806,-94.7984,1.0257845,-32.932476,253.40506,[-0.574 -1.161 -0.826 -1.078 -0.058],1.0001297
-105.71995393098994,-76.943596,100.0,99.00001,0.9903272,0.029614149,1.3631707,15.1563015,319,1.00213,1165929,35.63,-77.66605,-1167.9386,,3346.2766852378845,100,0.071298525,-1167.5852,31900,0.2574055,0.9197986,-95.25217,1.062084,-29.500141,236.00648,[-0.575 -1.16  -0.827 -1.078 -0.058],1.0012863
-106.42049376071475,-76.22612,100.0,99.000015,0.994855,0.021161746,1.3642583,14.50263,320,1.0011313,1169722,37.93,-76.58751,-1195.5504,,3356.6161024570465,100,0.07587802,-1195.3586,32000,0.26484337,0.9478744,-95.34985,1.0859891,-12.775627,214.6227,[-0.574 -1.161 -0.827 -1.08  -0.056],1.0005902
-105.35012045983433,-76.733406,100.0,99.00001,0.9954881,0.017420935,1.3631862,15.174261,321,1.0007862,1173370,36.48,-77.0454,-1155.8895,,3366.741810321808,100,0.072977185,-1155.7299,32100,0.2601433,0.93498576,-94.88187,1.049963,-37.31814,234.3306,[-0.575 -1.16  -0.827 -1.078 -0.055],1.0002862
-107.64968167609867,-78.02324,100.0,99.0,0.9996925,0.0050358735,1.3633038,12.041716,322,1.0000554,1177072,37.02,-78.0473,-1188.2893,,3378.8946664333344,100,0.07404099,-1188.276,32200,0.26184657,0.9846859,-95.87819,1.0159062,-32.956444,146.53842,[-0.575 -1.16  -0.826 -1.078 -0.056],1.0000279
-107.44046037349273,-77.604515,100.0,99.000015,0.9974952,0.012195798,1.3623928,12.449358,323,1.0005404,1180777,37.05,-77.7951,-1144.108,,3388.4386987686157,100,0.074109055,-1143.9966,32300,0.26196724,0.955721,-94.74811,1.0494152,-45.003212,156.0367,[-0.575 -1.16  -0.826 -1.079 -0.056],1.0002214
