StdD2w0t,EpThisIter,ReturnMeanIW,TimestepsSoFar,ReturnStepMax,MinIW,InitialReturnStd,InitialBound,MeanIW,StdIW,MeanEntropy,ReturnStepMaxmin,MinD2w0t,EmpiricalD2,J_sample_variance,MaxD2w0t,TimeElapsed,InitialReturnMean,MeanD2w0t,Bound,EpisodesSoFar,MaxIW,Weights,Iteration,InitialReturnMax,EpRewMean,InitialReturnMin,EpLenMean
0.17928447,100,-92.58911,414892,100.0,0.964866,3.0765145,-1364.1631,0.9961699,0.01586582,1.4059072,99.382195,,1.0002865,12.159659,1.0007834,1782.6844515800476,-92.92464,0.033245023,-1363.975,24400,1.0457015,[-0.674  0.954 -0.667  0.285 -0.015],244,-81.878876,-107.75810960342193,-97.41793,16.62
0.1769276,100,-93.09412,416509,100.0,0.95392597,2.671864,-1345.6898,0.9969535,0.02034463,1.4073389,99.36145,,1.0003991,8.848121,1.0007567,1790.8007385730743,-93.37311,0.032343876,-1345.5327,24500,1.0620096,[-0.674  0.954 -0.667  0.286 -0.013],245,-84.704285,-107.84805276283595,-98.08314,16.17
0.1797961,100,-92.98024,418181,100.0,0.95496327,3.143532,-1549.1089,0.9979425,0.012542636,1.4062481,99.36113,,1.0001416,12.540141,1.0002924,1798.7235171794891,-93.15869,0.03344294,-1549.0214,24600,1.0257909,[-0.675  0.953 -0.667  0.286 -0.011],246,-82.41389,-108.1385328404479,-97.645996,16.72
0.1820462,100,-92.563774,419896,100.0,0.9266242,3.1264977,-1509.2468,0.992443,0.02353466,1.4034075,99.383484,,1.0006945,14.2196455,1.0010372,1804.9400582313538,-93.24622,0.03430964,-1508.8748,24700,1.0494145,[-0.675  0.953 -0.667  0.285 -0.013],247,-81.29953,-108.64658109646246,-97.19412,17.15
0.17991538,100,-93.1133,421570,100.0,0.95711875,2.7380795,-1465.8511,0.9949822,0.015169066,1.4066783,99.36484,,1.0003655,8.461795,1.00073,1812.9926853179932,-93.56903,0.033486832,-1465.6228,24800,1.0617362,[-0.674  0.954 -0.667  0.285 -0.015],248,-83.57613,-108.6158378158243,-97.86574,16.74
0.18617582,100,-92.90061,423367,100.0,0.93713135,3.1622021,-1597.5051,0.99434674,0.0214131,1.4076599,99.366455,,1.0005873,13.818998,1.0008639,1820.832971572876,-93.39596,0.035946205,-1597.2078,24900,1.0747193,[-0.673  0.953 -0.668  0.285 -0.012],249,-81.08645,-109.56333277581312,-97.58223,17.97
0.18278575,100,-92.64505,425097,100.0,0.9433933,3.311611,-1480.2612,0.9965805,0.02257548,1.4090891,99.36483,,1.0005019,13.293058,1.0006237,1829.92343211174,-92.95639,0.0346054,-1480.0968,25000,1.0616395,[-0.675  0.952 -0.668  0.285 -0.011],250,-83.19477,-108.44492266527705,-97.55536,17.3
0.18171258,100,-93.306114,426806,100.0,0.9534491,2.5774953,-1561.971,0.99819416,0.013882158,1.4085653,99.36535,,1.0001698,8.964551,1.0003922,1837.4448680877686,-93.46276,0.034183048,-1561.892,25100,1.0327064,[-0.677  0.952 -0.668  0.285 -0.01 ],251,-85.33775,-108.81805402146529,-97.50776,17.09
0.18171571,100,-92.7271,428515,100.0,0.9471398,3.2083294,-1417.1726,0.9979093,0.018814804,1.4077768,99.39112,,1.0003121,12.657819,1.000636,1844.4033343791962,-92.91967,0.034183618,-1417.0697,25200,1.0457033,[-0.677  0.952 -0.668  0.284 -0.01 ],252,-81.032684,-108.20632645095525,-97.69824,17.09
0.18140002,100,-93.04079,430218,100.0,0.9307612,3.0711384,-1561.7131,0.9981225,0.01647397,1.4075946,99.34643,,1.0002512,12.35172,1.0004534,1852.614298582077,-93.20493,0.034063414,-1561.631,25300,1.0498596,[-0.681  0.953 -0.667  0.284 -0.011],253,-80.47224,-108.4675558337254,-97.28988,17.03
0.183995,100,-92.96945,431972,100.0,0.96559757,3.244806,-1585.717,0.9980891,0.013264192,1.4075745,99.375175,,1.0001767,11.236697,1.0002861,1860.1282596588135,-93.142555,0.035081673,-1585.6,25400,1.0385401,[-0.68   0.953 -0.667  0.284 -0.011],254,-83.10374,-108.87479530079432,-97.30499,17.54
0.18539858,100,-93.06133,433754,100.0,0.97346044,3.3838274,-1630.0105,0.99908704,0.00917027,1.407653,99.3719,,1.0000806,11.6266165,1.0001974,1867.651787519455,-93.14721,0.035641715,-1629.9653,25500,1.0412338,[-0.678  0.953 -0.667  0.284 -0.011],255,-84.08261,-109.14556397172284,-98.49743,17.82
0.18096356,100,-92.3961,435448,100.0,0.9223269,3.1101668,-1522.6578,0.99370044,0.027979026,1.4071345,99.3677,,1.0008245,17.565798,1.0011326,1875.9278633594513,-92.945724,0.03388832,-1522.3342,25600,1.0668917,[-0.679  0.954 -0.667  0.283 -0.011],256,-79.799706,-108.09351954507154,-97.314896,16.94
0.18520048,100,-92.944984,437226,100.0,0.97476727,3.8706362,-1522.7468,0.99904484,0.009648861,1.4068569,99.35853,,1.0001029,15.223602,1.0001706,1883.3287456035614,-93.034706,0.0355611,-1522.6865,25700,1.0218805,[-0.676  0.955 -0.667  0.283 -0.012],257,-80.17054,-108.98544715866325,-99.012596,17.78
0.17719454,100,-92.62711,438848,100.0,0.9394716,2.9105527,-1364.3043,0.9951114,0.022778237,1.4056149,99.37727,,1.0005246,12.697261,1.0012556,1890.870234966278,-93.065956,0.03244522,-1364.0493,25800,1.0555371,[-0.677  0.955 -0.666  0.283 -0.012],258,-82.78715,-107.54746371209302,-97.33199,16.22
0.1817118,100,-92.95278,440557,100.0,0.9640249,3.285645,-1345.4304,0.99828845,0.01137418,1.4062772,99.38351,,1.0001286,11.230444,1.0003976,1897.6965100765228,-93.11363,0.034182865,-1345.332,25900,1.0347905,[-0.675  0.955 -0.667  0.284 -0.013],259,-83.02704,-108.42118550059472,-97.71278,17.09
0.18058953,100,-92.91557,442244,100.0,0.9353997,2.871816,-1400.4232,0.9962775,0.021735264,1.4063406,99.358894,,1.0004007,12.35797,1.0009052,1905.587998867035,-93.2498,0.033744752,-1400.2051,26000,1.0535592,[-0.676  0.955 -0.668  0.285 -0.013],260,-81.41358,-108.36094828682016,-97.74125,16.87
0.18057282,100,-93.408455,443931,100.0,0.962244,2.9678717,-1480.9073,0.9979191,0.015431823,1.4062443,99.36512,,1.0002015,9.288828,1.0006802,1912.2234380245209,-93.60258,0.033741836,-1480.8094,26100,1.0443727,[-0.679  0.956 -0.667  0.284 -0.013],261,-84.09248,-108.78769145679554,-97.57437,16.87
0.17719878,100,-92.78133,445553,100.0,0.92560625,2.8970592,-1364.4706,0.99487823,0.023955759,1.4049264,99.36722,,1.000647,13.811765,1.0015658,1918.741844177246,-93.2322,0.03244602,-1364.2258,26200,1.0629351,[-0.679  0.957 -0.667  0.285 -0.013],262,-80.233284,-107.73380033703305,-97.665504,16.22
0.1793832,100,-93.24574,447217,100.0,0.96136004,2.7742112,-1364.6904,0.99766296,0.016079552,1.404667,99.36503,,1.0002812,9.861668,1.0007503,1926.1732132434845,-93.45208,0.033282176,-1364.5586,26300,1.0496829,[-0.679  0.959 -0.667  0.287 -0.014],263,-82.597,-108.37250432044333,-98.28646,16.64
0.18227342,100,-93.20658,448937,100.0,0.96160644,2.802836,-1574.1548,0.99736094,0.011703312,1.4042954,99.35092,,1.0001493,8.563206,1.0004205,1933.675628900528,-93.44298,0.034402534,-1573.9915,26400,1.0307363,[-0.676  0.959 -0.667  0.287 -0.014],264,-84.94348,-108.90296383445751,-97.22592,17.2
0.18215522,100,-92.99181,450655,100.0,0.98415977,3.2551746,-1619.3036,0.99917513,0.006469718,1.4048179,99.366844,,1.0000525,11.126222,1.0002311,1941.4194121360779,-93.061325,0.034361202,-1619.2686,26500,1.022569,[-0.674  0.959 -0.667  0.286 -0.015],265,-79.805,-108.46627249711328,-97.73872,17.18
0.18117082,100,-92.947205,452353,100.0,0.92989725,3.1028857,-1434.1669,0.99520385,0.01753203,1.4049304,99.39804,,1.0003538,12.365425,1.0008216,1949.7501068115234,-93.38683,0.033967637,-1433.9387,26600,1.0535755,[-0.675  0.959 -0.666  0.285 -0.014],266,-82.63136,-108.62245167914436,-97.71242,16.98
0.18149865,100,-93.15452,454058,100.0,0.9655088,2.9544775,-1434.1578,0.9974825,0.012240563,1.4068638,99.41118,,1.0002043,10.103274,1.0002812,1957.202698469162,-93.37784,0.034103476,-1434.0292,26700,1.0351418,[-0.675  0.96  -0.664  0.285 -0.014],267,-83.54824,-108.67175850329573,-97.63082,17.05
0.18038477,100,-92.77704,455741,100.0,0.9429149,3.0544226,-1417.4152,0.9957762,0.02148967,1.4048449,99.38447,,1.0004573,12.482244,1.0006385,1965.3457853794098,-93.1622,0.033666357,-1417.219,26800,1.0482663,[-0.676  0.96  -0.664  0.285 -0.012],268,-82.58386,-108.24229368654449,-97.653435,16.83
0.18082291,100,-93.01946,457433,100.0,0.97589946,2.8268318,-1536.139,0.9988392,0.0079793185,1.4058015,99.388596,,1.0000787,9.332005,1.0001613,1972.222524881363,-93.115746,0.033841446,-1536.0878,26900,1.0233755,[-0.675  0.961 -0.665  0.285 -0.014],269,-85.05657,-108.2714410847441,-97.46264,16.92
0.18516466,100,-93.33434,459210,100.0,0.9457242,2.6505895,-1608.8643,0.9978354,0.01295241,1.4051598,99.37703,,1.0001625,7.712371,1.000556,1979.8462510108948,-93.53641,0.035543665,-1608.7546,27000,1.0215096,[-0.675  0.96  -0.665  0.286 -0.013],270,-87.4357,-109.56401320551505,-97.55622,17.77
0.18374443,100,-92.76521,460959,100.0,0.96657026,2.9503992,-1585.6592,0.9964297,0.012083977,1.4072251,99.34951,,1.0002209,8.928723,1.0003963,1987.2794592380524,-93.08469,0.03498396,-1585.4832,27100,1.03168,[-0.674  0.959 -0.666  0.286 -0.014],271,-83.84195,-108.78835231647705,-97.94208,17.49
0.18372756,100,-93.208046,462708,100.0,0.9816552,2.853465,-1669.877,0.9993742,0.005548667,1.4078405,99.36821,,1.0000361,8.136539,1.0000757,1994.5926265716553,-93.26608,0.034980625,-1669.8463,27200,1.0144782,[-0.673  0.959 -0.666  0.286 -0.012],272,-83.9582,-108.96912689229937,-97.62662,17.49
0.18378103,100,-92.8976,464458,100.0,0.9688801,3.0517068,-1669.5999,0.99897516,0.0058058817,1.4076757,99.364334,,1.0000309,9.597295,1.0001906,2002.8273446559906,-92.98902,0.0350006,-1669.5508,27300,1.0131726,[-0.672  0.959 -0.666  0.286 -0.011],273,-82.728546,-108.66489729297564,-97.60753,17.5
0.17841314,100,-93.1293,466103,100.0,0.90976113,2.35608,-1364.7607,0.9956385,0.027639182,1.4067982,99.36582,,1.0005747,12.5402,1.0007478,2010.5822668075562,-93.522285,0.032906827,-1364.5605,27400,1.0525568,[-0.673  0.959 -0.667  0.287 -0.011],274,-85.66978,-108.27798918467649,-97.7362,16.45
0.18408968,100,-93.01608,467859,100.0,0.9823788,2.9976523,-1597.183,0.99934405,0.006038888,1.4072261,99.40449,,1.0000391,9.555505,1.0000879,2018.3545258045197,-93.07384,0.03512043,-1597.1404,27500,1.0242914,[-0.673  0.958 -0.666  0.286 -0.012],275,-84.20398,-108.81566310572109,-97.31594,17.56
0.1794477,100,-93.532036,469524,100.0,0.9496924,2.6532605,-1509.8223,0.9967981,0.018634045,1.4078566,99.395676,,1.000379,9.42137,1.0006117,2026.5803787708282,-93.82168,0.033304904,-1509.6733,27600,1.0623372,[-0.675  0.958 -0.666  0.287 -0.012],276,-86.03216,-108.81222225888574,-97.438934,16.65
0.18186843,100,-93.19325,471236,100.0,0.9494566,2.6150298,-1608.7137,0.9977916,0.013486971,1.4073403,99.36082,,1.000215,10.046554,1.0004818,2033.4924120903015,-93.38592,0.03424372,-1608.6179,27700,1.0321816,[-0.675  0.958 -0.666  0.287 -0.011],277,-86.80107,-108.74252197375895,-97.69592,17.12
0.18293177,100,-93.43887,472969,100.0,0.95421714,2.6469336,-1495.4952,0.99789274,0.01290162,1.4058001,99.37084,,1.0001767,8.106194,1.0003892,2041.250203371048,-93.62424,0.034662567,-1495.4022,27800,1.0228963,[-0.674  0.957 -0.666  0.288 -0.011],278,-86.93903,-109.22942781124083,-97.71712,17.33
0.18016545,100,-92.85574,474648,100.0,0.96950626,2.8122401,-1400.2793,0.99727774,0.012185305,1.4072496,99.356575,,1.0001702,8.888919,1.0005887,2048.1255507469177,-93.10588,0.03358318,-1400.1393,27900,1.0494887,[-0.675  0.956 -0.666  0.287 -0.013],279,-84.35567,-108.15592808448086,-98.08586,16.79
0.17915986,100,-93.54172,476308,100.0,0.98173064,2.5612693,-1417.9116,0.9987358,0.007588822,1.4087471,99.43499,,1.000083,6.606743,1.0001508,2056.0324952602386,-93.65865,0.033201504,-1417.8402,28000,1.0203621,[-0.675  0.955 -0.667  0.287 -0.012],280,-83.83841,-108.58074529694069,-97.438705,16.6
0.18350539,100,-93.05357,478052,100.0,0.93564636,2.7669811,-1630.2737,0.9960183,0.018443612,1.4081161,99.37893,,1.0002621,9.420498,1.0009439,2063.752010345459,-93.4104,0.03488428,-1630.077,28100,1.0471208,[-0.674  0.955 -0.667  0.286 -0.01 ],281,-86.22966,-109.09016342650791,-97.70518,17.44
0.18165922,100,-92.5257,479759,100.0,0.897854,2.7615225,-1509.3049,0.99114376,0.03074019,1.4091781,99.3681,,1.0010161,15.873538,1.0024014,2071.4844574928284,-93.30438,0.03415429,-1508.876,28200,1.0949869,[-0.675  0.955 -0.666  0.285 -0.011],282,-84.977455,-108.64057410280853,-96.92597,17.07
0.18020459,100,-93.54323,481439,100.0,0.9699368,2.7517073,-1417.884,0.99896646,0.009846417,1.4088161,99.39778,,1.0001091,8.573006,1.0002142,2079.124341249466,-93.63104,0.033601318,-1417.839,28300,1.0293732,[-0.677  0.954 -0.667  0.286 -0.01 ],283,-85.466995,-108.72270291469799,-97.40861,16.8
0.18394957,100,-92.3616,483191,100.0,0.93181944,2.9230042,-1561.538,0.9923919,0.025947798,1.4110472,99.37432,,1.0008988,12.181418,1.0013456,2087.369742155075,-93.02981,0.035051752,-1561.1737,28400,1.1072074,[-0.677  0.954 -0.668  0.287 -0.01 ],284,-80.56534,-108.7131421828506,-97.36426,17.52
0.17986302,100,-92.36987,484864,100.0,0.9600614,3.3097475,-1382.2928,0.9953316,0.017835088,1.4137174,99.35846,,1.0003273,13.487804,1.0006287,2094.828748703003,-92.78038,0.033466134,-1382.0547,28500,1.0483971,[-0.675  0.954 -0.668  0.286 -0.008],285,-82.821396,-107.72313766855166,-97.48349,16.73
0.18137544,100,-92.91943,486566,100.0,0.93302333,2.9326553,-1495.2255,0.995168,0.025274374,1.4130931,99.37461,,1.0007386,12.695548,1.0012269,2103.0933957099915,-93.3545,0.034047965,-1494.9844,28600,1.07032,[-0.674  0.954 -0.668  0.287 -0.005],286,-84.99352,-108.63608758726636,-97.49572,17.02
0.1824794,100,-93.47473,488290,100.0,0.9512966,2.8921237,-1400.8423,0.9978259,0.018750515,1.4120225,99.37432,,1.0003608,11.420639,1.0005003,2110.830416917801,-93.668884,0.034483515,-1400.7386,28700,1.0414007,[-0.671  0.955 -0.667  0.286 -0.006],287,-83.35909,-109.19930852556053,-97.57593,17.24
0.18129493,100,-92.735535,489991,100.0,0.9668177,3.3590086,-1433.6495,0.9984617,0.010407329,1.412221,99.3723,,1.0001131,12.855494,1.0003318,2118.1784834861755,-92.86953,0.034022074,-1433.5698,28800,1.0429631,[-0.674  0.954 -0.668  0.286 -0.007],288,-82.761116,-108.07756682883105,-98.05385,17.01
0.18333222,100,-92.943535,491732,100.0,0.96886766,3.013244,-1630.0352,0.99733526,0.013777753,1.4137162,99.38064,,1.0002159,12.10644,1.0003515,2125.93425989151,-93.17185,0.034822974,-1629.9222,28900,1.0448996,[-0.673  0.955 -0.667  0.285 -0.007],289,-84.399155,-108.80727108846033,-97.397766,17.41
0.18028684,100,-93.145874,493413,100.0,0.91510093,3.055119,-1434.4197,0.99456185,0.019909186,1.4106848,99.381325,,1.0003985,11.828432,1.0007509,2133.2627222537994,-93.63969,0.03362775,-1434.1526,29000,1.0381342,[-0.674  0.954 -0.667  0.285 -0.005],290,-80.838326,-108.75859013750456,-97.494675,16.81
0.17631014,100,-93.275536,495018,100.0,0.9251727,2.7288814,-1383.2269,0.9950591,0.028325409,1.4097888,99.409424,,1.0007485,14.50345,1.0011916,2141.9836580753326,-93.71447,0.032107152,-1383.0101,29100,1.0903941,[-0.675  0.955 -0.667  0.285 -0.008],291,-84.55221,-108.1356418203214,-98.27641,16.05
0.1778105,100,-93.09334,496652,100.0,0.9745111,2.9488873,-1434.0465,0.99808955,0.011414266,1.4106028,99.39752,,1.0001471,9.868827,1.000488,2149.628027677536,-93.26646,0.03268237,-1433.9589,29200,1.0443059,[-0.673  0.956 -0.667  0.285 -0.009],292,-85.50154,-107.89267002797418,-97.732864,16.34
0.17829087,100,-93.3869,498295,100.0,0.95552576,3.0427883,-1400.7573,0.9978274,0.010039272,1.40981,99.3799,,1.0001029,10.415174,1.0003768,2156.785889863968,-93.58392,0.032862738,-1400.6462,29300,1.0226539,[-0.673  0.956 -0.666  0.284 -0.008],293,-83.95503,-108.33053776418619,-97.5546,16.43
0.18251608,100,-92.544586,500020,100.0,0.9691534,3.3664262,-1585.1952,0.99913615,0.007824324,1.4097023,99.35877,,1.000071,12.247675,1.0001566,2165.2502098083496,-92.62072,0.0345013,-1585.157,29400,1.0185956,[-0.673  0.957 -0.665  0.284 -0.009],294,-79.65842,-108.0171171305375,-97.5577,17.25
0.1825129,100,-93.20742,501745,100.0,0.9851112,2.95782,-1480.5599,0.99939436,0.006208748,1.4101493,99.36764,,1.0000374,9.333565,1.000067,2171.6233484745026,-93.25512,0.034500677,-1480.5347,29500,1.0166076,[-0.672  0.957 -0.665  0.284 -0.009],295,-81.36121,-108.72926222397955,-98.25899,17.25
0.1759001,100,-93.24523,503343,100.0,0.9842646,2.6351364,-1465.5973,0.9992303,0.006861079,1.4111398,99.382,,1.0000478,7.142675,1.0000914,2177.6368205547333,-93.31532,0.031960785,-1465.5559,29600,1.0304806,[-0.672  0.957 -0.664  0.284 -0.009],296,-85.76103,-107.60790468626837,-97.03571,15.98
0.17937037,100,-92.88262,505006,100.0,0.91992044,2.7440896,-1345.6963,0.9944401,0.022396924,1.4088123,99.36412,,1.0005717,11.576273,1.0019987,2184.9447808265686,-93.37957,0.03326924,-1345.4099,29700,1.0401373,[-0.672  0.957 -0.664  0.284 -0.008],297,-83.03556,-108.2852034797287,-97.09166,16.63
0.1834833,100,-93.25021,506750,100.0,0.9823584,3.1658018,-1585.9011,0.9991416,0.0073473635,1.4095218,99.35369,,1.0000618,10.609491,1.0001347,2193.5924065113068,-93.326614,0.034881193,-1585.8608,29800,1.0295391,[-0.674  0.957 -0.665  0.285 -0.01 ],298,-81.371025,-109.0021397360435,-97.72753,17.44
0.1792851,100,-93.18584,508412,100.0,0.934088,2.7638767,-1345.7694,0.99700516,0.019213542,1.4066836,99.35783,,1.0003129,10.997307,1.0004585,2200.33602309227,-93.45264,0.033245165,-1345.6316,29900,1.0266504,[-0.674  0.957 -0.665  0.285 -0.009],299,-85.21978,-108.3769722856075,-97.95028,16.62
0.1814452,100,-92.70642,510116,100.0,0.9582266,2.9792647,-1400.0167,0.9984655,0.012427988,1.4067733,99.3741,,1.0002167,10.675484,1.0004151,2208.081807613373,-92.84326,0.034082502,-1399.9443,30000,1.0389346,[-0.672  0.957 -0.665  0.285 -0.012],300,-84.319664,-108.07330098714857,-96.88375,17.04
0.17969567,100,-93.08511,511786,100.0,0.9658075,3.1084604,-1364.558,0.9973289,0.011038081,1.4087479,99.37646,,1.0001979,11.066135,1.0004785,2215.1770038604736,-93.319626,0.033403646,-1364.4249,30100,1.0288705,[-0.674  0.957 -0.664  0.285 -0.012],301,-83.59856,-108.28213296119748,-97.239265,16.7
0.17893568,100,-93.06306,513441,100.0,0.9318362,2.9104779,-1383.0306,0.99491435,0.021854682,1.4076755,99.3949,,1.0006069,11.092357,1.0015022,2222.1124255657196,-93.51816,0.033106193,-1382.7834,30200,1.0657531,[-0.675  0.957 -0.664  0.284 -0.01 ],302,-80.76541,-108.36918744647676,-97.30122,16.55
0.18143213,100,-92.37341,515144,100.0,0.8950838,3.1484473,-1536.1101,0.9918971,0.033261064,1.4072546,99.390305,,1.0010163,18.467545,1.0011864,2229.90504693985,-93.08684,0.034069587,-1535.6798,30300,1.085574,[-0.675  0.959 -0.665  0.286 -0.011],303,-81.44017,-108.34297139345063,-97.99667,17.03
0.17806517,100,-93.145645,516783,100.0,0.9696145,2.6606865,-1660.3094,0.9989097,0.011922759,1.4073336,99.37634,,1.000155,8.4700165,1.0002185,2237.7764501571655,-93.24383,0.032781802,-1660.2584,30400,1.0279307,[-0.672  0.96  -0.665  0.285 -0.012],304,-85.07355,-107.9126862297739,-97.39285,16.39
0.18099964,100,-92.70116,518478,100.0,0.9482039,2.9697623,-1364.2803,0.9963067,0.016415376,1.4078342,99.379875,,1.0002754,9.690753,1.0008276,2245.859087705612,-93.041824,0.033905894,-1364.0681,30500,1.0506185,[-0.673  0.96  -0.665  0.286 -0.012],305,-82.526245,-108.20994771365903,-97.554,16.95
0.18514873,100,-93.39419,520255,100.0,0.9856823,2.7776084,-1670.0354,0.9996251,0.0043369825,1.4076599,99.371124,,1.0000268,8.072738,1.0000615,2253.2495210170746,-93.42457,0.03554048,-1670.0198,30600,1.0104402,[-0.671  0.96  -0.663  0.284 -0.011],306,-85.96476,-109.4124053519744,-97.44407,17.77
0.18443401,100,-92.97617,522018,100.0,0.97075343,3.1048222,-1480.4003,0.9986108,0.00821725,1.4067036,99.34846,,1.0000527,11.020345,1.0001556,2259.4346539974213,-93.095436,0.035261042,-1480.3164,30700,1.0167007,[-0.672  0.961 -0.663  0.284 -0.011],307,-81.22197,-108.90679320704679,-97.49695,17.63
0.1828815,100,-93.63264,523750,100.0,0.96447855,3.1618667,-1434.5508,0.9985424,0.009547558,1.4056203,99.35109,,1.0000939,10.258236,1.0004663,2267.6103208065033,-93.77078,0.034642097,-1434.4791,30800,1.0313624,[-0.67   0.96  -0.664  0.284 -0.012],308,-81.91247,-109.39708785061593,-98.9271,17.32
0.18242021,100,-92.679565,525473,100.0,0.9623562,3.3897595,-1548.7793,0.99827445,0.013498947,1.404846,99.363785,,1.0001429,14.920066,1.0002925,2274.894488096237,-92.829056,0.03446157,-1548.698,30900,1.0279208,[-0.671  0.961 -0.663  0.284 -0.013],309,-79.83116,-108.23218987207979,-97.40433,17.23
0.18462029,100,-93.037964,527239,100.0,0.94457084,3.0677178,-1480.606,0.99702954,0.01951989,1.4046654,99.421715,,1.0004408,12.408068,1.0008566,2282.2581782341003,-93.30114,0.03532514,-1480.4615,31000,1.0496764,[-0.67   0.961 -0.663  0.284 -0.014],310,-82.20552,-109.15800278996875,-97.77022,17.66
0.18251723,100,-93.31071,528964,100.0,0.9663427,2.855431,-1608.7396,0.99882925,0.01023532,1.4042109,99.37256,,1.0001059,9.287956,1.0002149,2289.9390382766724,-93.4117,0.034501523,-1608.688,31100,1.0287116,[-0.668  0.962 -0.663  0.283 -0.014],311,-81.28788,-108.91980055975885,-97.61278,17.25
0.18174455,100,-92.32559,530673,100.0,0.9205644,2.958322,-1480.1523,0.9937736,0.026081743,1.4023371,99.362785,,1.0007098,15.530079,1.0011462,2297.6012766361237,-92.84754,0.03418923,-1479.8575,31200,1.0493348,[-0.669  0.961 -0.663  0.284 -0.015],312,-82.522575,-108.13284594718483,-97.43391,17.09
0.17671189,100,-93.22355,532286,100.0,0.9590112,2.7832363,-1326.1758,0.99729764,0.019549474,1.4042097,99.39745,,1.000324,9.807836,1.0005909,2305.231472492218,-93.46579,0.032265157,-1326.0564,31300,1.0607622,[-0.671  0.96  -0.664  0.285 -0.017],313,-83.48988,-107.91666261763281,-97.183044,16.13
0.18071033,100,-92.90895,533975,100.0,0.9537666,2.8153596,-1364.5776,0.9953019,0.018752318,1.4073398,99.38959,,1.0004357,9.364568,1.0007998,2312.2968158721924,-93.33925,0.033788055,-1364.353,31400,1.0487146,[-0.669  0.959 -0.665  0.284 -0.015],314,-85.7244,-108.46869451887608,-97.66779,16.89
0.17998914,100,-93.39856,535650,100.0,0.9229675,2.6856866,-1509.8757,0.9944786,0.029369198,1.4073132,99.37297,,1.000809,14.900352,1.001291,2319.5414719581604,-93.875175,0.033508617,-1509.609,31500,1.0638909,[-0.668  0.959 -0.665  0.285 -0.011],315,-81.722275,-108.9617563788163,-97.32642,16.75
0.18223433,100,-92.70603,537369,100.0,0.92970085,3.0550232,-1650.352,0.99557596,0.025296874,1.4067947,99.35029,,1.0005816,16.288942,1.0008093,2327.2264890670776,-93.08668,0.034387257,-1650.1456,31600,1.0617836,[-0.666  0.96  -0.665  0.284 -0.012],316,-83.065445,-108.5027474767108,-97.23655,17.19
0.1791141,100,-93.03441,539028,100.0,0.9553426,2.8640947,-1619.4706,0.99784905,0.011318379,1.4057018,99.38526,,1.0001098,9.210588,1.0002124,2334.741785287857,-93.22823,0.033182178,-1619.3534,31700,1.0258268,[-0.667  0.96  -0.665  0.285 -0.012],317,-84.78394,-108.09499489768281,-97.29993,16.59
0.1813456,100,-92.93105,540730,100.0,0.95328623,3.2046804,-1400.2212,0.99867463,0.010504169,1.4052453,99.36707,,1.000101,11.7535515,1.0002836,2342.5047097206116,-93.04772,0.0340422,-1400.1642,31800,1.0256971,[-0.668  0.961 -0.664  0.284 -0.013],318,-80.54993,-108.2757299919171,-97.62488,17.02
0.18173753,100,-93.10301,542439,100.0,0.942188,2.6858778,-1574.2418,0.99525565,0.016836273,1.4052663,99.35386,,1.0003786,9.011945,1.001013,2349.5222210884094,-93.53002,0.034187872,-1574.0286,31900,1.039403,[-0.668  0.96  -0.665  0.285 -0.014],319,-83.047646,-108.89736775397381,-97.34632,17.09
0.18333794,100,-93.46571,544180,100.0,0.9587838,2.564484,-1495.5543,0.9975693,0.016449122,1.4051609,99.4159,,1.0003077,8.239477,1.0004737,2356.617463827133,-93.683395,0.034823965,-1495.435,32000,1.0427234,[-0.669  0.961 -0.663  0.283 -0.014],320,-82.99609,-109.38115482765652,-97.65295,17.41
0.18699978,100,-93.16337,545994,100.0,0.955327,2.8915927,-1650.6011,0.9979647,0.015013519,1.4048394,99.391075,,1.000264,11.841046,1.0003694,2364.2069721221924,-93.33565,0.036283117,-1650.5012,32100,1.0352743,[-0.667  0.961 -0.664  0.283 -0.014],321,-83.82011,-109.65452986023217,-97.540146,18.14
0.18181172,100,-92.698395,547705,100.0,0.96151835,3.1451826,-1561.3357,0.99852896,0.010045689,1.4042057,99.380486,,1.0000961,11.606806,1.0002857,2371.8808426856995,-92.827484,0.034222096,-1561.272,32200,1.0214311,[-0.666  0.961 -0.665  0.283 -0.014],322,-83.48938,-108.10392371764992,-97.48316,17.11
0.18172055,100,-93.168755,549414,100.0,0.94221216,2.694976,-1480.8544,0.9956182,0.023672523,1.4033204,99.35683,,1.0004897,13.418058,1.0006549,2378.871017932892,-93.549515,0.034184556,-1480.6173,32300,1.0449764,[-0.667  0.961 -0.664  0.282 -0.015],323,-84.8629,-108.91811124897764,-97.537834,17.09
0.18144381,100,-93.15065,551118,100.0,0.9680189,3.156974,-1597.4008,0.9984102,0.010930193,1.402321,99.386536,,1.0001571,11.69282,1.0002096,2387.8434348106384,-93.29166,0.034082215,-1597.3301,32400,1.0363466,[-0.669  0.961 -0.664  0.282 -0.016],324,-82.45049,-108.57938197152862,-98.4235,17.04
0.18410528,100,-92.67989,552873,100.0,0.9153697,3.0584877,-1450.2759,0.99057585,0.032047667,1.4023442,99.371635,,1.0011715,21.469843,1.0020883,2394.827315092087,-93.49434,0.03511289,-1449.8711,32500,1.0726408,[-0.668  0.961 -0.664  0.282 -0.017],325,-83.22874,-109.27846232424943,-97.75739,17.55
