MaxD2w0t,MeanD2w0t,EmpiricalD2,ReturnMeanIW,InitialReturnMin,StdD2w0t,Weights,MeanIW,TimeElapsed,MinD2w0t,EpisodesSoFar,MinIW,ReturnStepMaxmin,EpRewMean,MaxIW,InitialReturnStd,EpLenMean,StdIW,Bound,InitialBound,J_sample_variance,InitialReturnMax,TimestepsSoFar,InitialReturnMean,Iteration,ReturnStepMax,MeanEntropy,EpThisIter
1.0002078,0.10234577,1.0001043,-78.47669,-95.64826,0.3031085,[-0.455 -0.677 -0.48  -0.26  -0.012],0.9977824,5186.844442605972,,39300,0.9752087,99.094955,-120.96511358882404,1.0326768,9.389464,51.17,0.009709958,-1909.1669,-1909.239,91.294945,-43.86227,1882276,-78.61333,393,100.0,1.4073186,100
1.0002675,0.100126855,1.0001202,-78.947716,-97.451004,0.30018872,[-0.454 -0.677 -0.48  -0.26  -0.012],0.9982982,5201.899859189987,,39400,0.9679731,99.00241,-120.82085373571643,1.0313183,8.905011,50.06,0.010844685,-1944.7905,-1944.869,77.203575,-54.979523,1887282,-79.109535,394,100.0,1.406614,100
1.0003006,0.101348095,1.0001565,-80.30855,-99.31829,0.30180752,[-0.455 -0.678 -0.48  -0.26  -0.012],0.99754596,5217.465627670288,,39500,0.95712626,99.05931,-123.03796490590457,1.0317868,9.548026,50.67,0.013525459,-1860.7937,-1860.8765,95.074425,-51.11565,1892349,-80.46879,395,100.0,1.4063406,100
1.000256,0.10134699,1.0001186,-79.06755,-98.25839,0.30180466,[-0.455 -0.678 -0.48  -0.26  -0.013],0.9984442,5233.078094244003,,39600,0.9659732,99.1523,-121.39123214984386,1.0421714,9.622739,50.67,0.011973229,-1892.1549,-1892.2257,89.52377,-54.114277,1897416,-79.20807,396,100.0,1.4066142,100
1.0009241,0.101434365,1.0004113,-79.42351,-96.30016,0.30192715,[-0.455 -0.679 -0.48  -0.26  -0.012],0.9942181,5247.282884120941,,39700,0.9448228,99.024734,-122.38221650385276,1.0984038,8.619038,50.71,0.019586664,-1910.2373,-1910.4562,78.25488,-54.59679,1902487,-79.83043,397,100.0,1.4057951,100
1.0000975,0.102682576,1.0000459,-78.62962,-92.668724,0.30354097,[-0.456 -0.679 -0.48  -0.259 -0.013],0.9993613,5263.199327945709,,39800,0.98307407,99.25819,-121.2593631557911,1.017232,8.509228,51.34,0.005510692,-1928.0023,-1928.032,71.988945,-53.8367,1907621,-78.68878,398,100.0,1.4061428,100
1.0003663,0.10323048,1.0002167,-76.784424,-98.79467,0.3042764,[-0.457 -0.679 -0.481 -0.26  -0.013],0.99654037,5278.583326101303,,39900,0.9719896,99.17511,-119.33225017218548,1.0442212,10.272973,51.61,0.012255504,-1882.301,-1882.428,106.40621,-56.728046,1912782,-77.02136,399,100.0,1.4072208,100
1.0001239,0.10392348,1.0000653,-77.176926,-97.56018,0.30517125,[-0.457 -0.679 -0.48  -0.259 -0.012],0.99870265,5293.920993566513,,40000,0.9776872,99.050354,-119.94204365765675,1.0305549,9.877885,51.96,0.0076636146,-1917.5087,-1917.5507,99.47071,-49.85702,1917978,-77.25774,400,100.0,1.4075946,100
1.0003145,0.100505136,1.0001596,-80.16996,-97.62608,0.30067682,[-0.457 -0.679 -0.481 -0.259 -0.011],0.9984173,5307.8957533836365,,40100,0.96923935,99.08313,-122.68649087423927,1.0331717,8.347643,50.25,0.012373448,-1914.1594,-1914.236,65.08634,-58.418407,1923003,-80.316414,401,100.0,1.4080908,100
1.0002807,0.09682661,1.0001484,-79.20078,-97.867485,0.29572842,[-0.458 -0.679 -0.481 -0.259 -0.011],0.99786425,5321.8185338974,,40200,0.9646508,99.00001,-119.74186432528181,1.0260891,9.405905,48.41,0.011207984,-1880.7474,-1880.8544,85.81986,-37.64514,1927844,-79.38278,402,100.0,1.407653,100
1.0003113,0.102269255,1.0001824,-78.79184,-97.40074,0.30301744,[-0.458 -0.679 -0.481 -0.259 -0.011],0.9971578,5337.058634757996,,40300,0.9625348,99.120026,-121.39224432786914,1.0385255,9.047823,51.13,0.013467549,-1876.3335,-1876.432,84.30973,-51.991234,1932957,-78.98518,403,100.0,1.4087523,100
1.000022,0.10660022,1.0000104,-77.75497,-96.42218,0.3085973,[-0.458 -0.68  -0.481 -0.259 -0.01 ],0.9998281,5352.121616363525,,40400,0.9912336,99.08841,-121.50445979355707,1.008955,10.397526,53.3,0.0031143294,-1998.8358,-1998.8456,108.80323,-48.477104,1938287,-77.77048,404,100.0,1.4088107,100
1.0002751,0.10564614,1.0001316,-77.48041,-95.98607,0.3073995,[-0.458 -0.68  -0.481 -0.259 -0.01 ],0.99762994,5367.372868061066,,40500,0.97399527,99.09992,-121.09528739706946,1.027105,9.7462015,52.82,0.009296381,-1886.7981,-1886.9036,96.0224,-49.65852,1943569,-77.64896,405,100.0,1.4090728,100
1.000285,0.10026664,1.0001668,-77.94186,-92.15184,0.3003607,[-0.457 -0.679 -0.48  -0.259 -0.01 ],0.9972597,5381.965144395828,,40600,0.9685164,99.00002,-119.32560388729925,1.0243409,9.922764,50.13,0.0121009145,-1990.2686,-1990.3873,99.4743,-28.408815,1948582,-78.13817,406,100.0,1.4086558,100
1.0006747,0.10373685,1.0002514,-76.75073,-96.56021,0.30494946,[-0.456 -0.679 -0.48  -0.26  -0.01 ],0.9946661,5396.766079902649,,40700,0.94670916,99.01688,-119.45073564640933,1.037425,10.850024,51.86,0.015465181,-1963.6564,-1963.8489,117.98547,-37.54624,1953768,-77.13657,407,100.0,1.4082016,100
1.000237,0.097426325,1.0001508,-79.37628,-94.87405,0.29654992,[-0.455 -0.68  -0.479 -0.26  -0.011],0.99836975,5410.534630775452,,40800,0.9721946,99.00002,-119.88680265553099,1.0303899,10.785901,48.71,0.01078419,-1942.6213,-1942.6957,113.542404,-22.813694,1958639,-79.52571,408,100.0,1.4082046,100
1.000068,0.10246164,1.0000389,-78.86073,-96.0945,0.30325708,[-0.455 -0.68  -0.479 -0.26  -0.011],0.9993996,5423.3447325229645,,40900,0.9806145,99.05785,-121.42798447642805,1.0173327,9.871012,51.23,0.0055866293,-1909.5057,-1909.5244,99.19211,-55.29003,1963762,-78.89869,409,100.0,1.4082036,100
1.0002414,0.104564264,1.0001113,-78.067696,-96.11226,0.30599323,[-0.455 -0.68  -0.479 -0.26  -0.011],0.99781203,5436.019234895706,,41000,0.9573719,99.07393,-121.45175907073066,1.0233431,9.365627,52.28,0.011651088,-1933.1771,-1933.2358,91.78744,-51.640152,1968990,-78.18062,410,100.0,1.4081122,100
1.0002275,0.10420615,1.0001125,-78.42515,-94.71528,0.305544,[-0.455 -0.68  -0.479 -0.26  -0.011],0.9979294,5447.575021743774,,41100,0.97324204,99.21056,-121.68329613368294,1.027048,8.711116,52.1,0.010546115,-1939.0198,-1939.0945,76.63598,-56.744576,1974200,-78.57095,411,100.0,1.4090714,100
1.0008641,0.103114836,1.000433,-78.86451,-98.12463,0.3041243,[-0.455 -0.68  -0.479 -0.26  -0.01 ],0.9948759,5460.780536174774,,41200,0.939698,99.00042,-121.96610778651399,1.0530521,10.596914,51.55,0.018988656,-1971.9025,-1972.108,108.52689,-34.73815,1979355,-79.26478,412,100.0,1.4085455,100
1.0002402,0.103745475,1.0001103,-77.48994,-97.728226,0.30493936,[-0.456 -0.681 -0.48  -0.26  -0.01 ],0.99811786,5473.61958193779,,41300,0.9690991,99.09484,-120.17354838261153,1.0268197,9.842334,51.87,0.009448244,-1897.8473,-1897.9069,98.80395,-51.37859,1984542,-77.610565,413,100.0,1.4088372,100
1.0002508,0.10662685,1.0001023,-77.43192,-96.982765,0.30865398,[-0.456 -0.681 -0.48  -0.26  -0.01 ],0.9982031,5487.26162648201,,41400,0.9714263,99.14339,-121.55493903751574,1.0298918,9.630608,53.31,0.009053504,-1890.5117,-1890.5745,93.99862,-54.569588,1989873,-77.556755,414,100.0,1.4091566,100
1.0001025,0.10148355,1.0000601,-78.43396,-99.502594,0.301967,[-0.457 -0.681 -0.48  -0.26  -0.01 ],0.99868584,5499.5279495716095,,41500,0.9767104,99.10573,-120.64520650031996,1.0373485,9.567008,50.74,0.0075219166,-1854.3691,-1854.4156,94.51299,-53.055344,1994947,-78.51474,415,100.0,1.4097292,100
1.0001608,0.10602263,1.0000718,-76.77055,-97.0356,0.3078638,[-0.456 -0.681 -0.48  -0.26  -0.009],0.99865705,5511.7993721961975,,41600,0.9657299,99.0,-120.08021444759332,1.0169494,10.884223,53.01,0.008206526,-1917.0975,-1917.1405,122.26813,-29.32264,2000248,-76.84751,416,100.0,1.4092919,100
1.0006325,0.105431505,1.0003303,-78.6214,-95.4337,0.30711913,[-0.456 -0.681 -0.48  -0.26  -0.01 ],0.99557585,5523.944531440735,,41700,0.8999255,99.075905,-122.76638553108063,1.032895,8.697408,52.71,0.017326854,-1902.5745,-1902.7188,79.47359,-54.443142,2005519,-78.90258,417,100.0,1.4087523,100
1.0004001,0.10276727,1.0001413,-79.155815,-98.10498,0.3036643,[-0.455 -0.681 -0.48  -0.26  -0.01 ],0.99784744,5535.838152885437,,41800,0.9667454,99.00005,-122.23648368838366,1.0272847,9.359794,51.38,0.01093211,-1959.4119,-1959.4989,86.93251,-41.570835,2010657,-79.32509,418,100.0,1.4087255,100
1.0011146,0.09969549,1.0004922,-78.79133,-97.28317,0.29962558,[-0.455 -0.681 -0.48  -0.261 -0.01 ],0.9934333,5547.068076610565,,41900,0.91380394,99.10125,-120.9592939888857,1.0585917,9.361834,49.84,0.021240091,-1868.118,-1868.3792,91.15814,-56.347115,2015641,-79.25904,419,100.0,1.4092879,100
1.0002555,0.10284741,1.0001339,-76.78716,-98.8586,0.30377492,[-0.457 -0.68  -0.48  -0.26  -0.01 ],0.99763125,5557.942054271698,,42000,0.9506791,99.00827,-119.26300024992692,1.0304581,8.434718,51.42,0.01257801,-1865.978,-1866.0695,72.025085,-57.056244,2020783,-76.94934,420,100.0,1.4088322,100
1.0005617,0.10237707,1.0003216,-79.46533,-98.20632,0.3031662,[-0.456 -0.681 -0.48  -0.261 -0.01 ],0.9948793,5569.51991891861,,42100,0.9571553,99.09123,-122.7303030196783,1.0731635,8.515996,51.18,0.018523736,-1885.043,-1885.2322,76.56309,-58.917118,2025901,-79.82554,421,100.0,1.4101546,100
1.0004463,0.10539357,1.0002152,-76.41816,-99.00262,0.3070831,[-0.457 -0.68  -0.48  -0.26  -0.009],0.99539745,5581.077018022537,,42200,0.9281522,99.12917,-119.74637549248857,1.0270255,10.597555,52.69,0.0152504,-1937.086,-1937.243,117.34677,-53.84037,2031170,-76.71952,422,100.0,1.4101845,100
1.0001835,0.103025116,1.000085,-77.44409,-94.78538,0.30400646,[-0.455 -0.681 -0.48  -0.26  -0.009],0.99787,5593.462099790573,,42300,0.9623384,99.03669,-119.77600547204989,1.0266898,9.334991,51.51,0.0096551925,-1966.3052,-1966.3909,89.30811,-46.892826,2036321,-77.591,423,100.0,1.4106858,100
1.0002515,0.10222446,1.0001223,-77.285225,-98.60651,0.30294138,[-0.455 -0.682 -0.48  -0.26  -0.008],0.99806577,5605.702413320541,,42400,0.9714982,99.00001,-119.26539404033981,1.0284733,11.917023,51.11,0.009544084,-1972.1407,-1972.2063,145.96448,-12.162172,2041432,-77.40518,424,100.0,1.4107869,100
1.0001588,0.10252387,1.000066,-78.51225,-96.60197,0.3033322,[-0.456 -0.682 -0.48  -0.26  -0.008],0.99809206,5617.463182926178,,42500,0.9703067,99.058815,-121.00548800156334,1.0161726,8.909442,51.26,0.008774723,-1905.816,-1905.8636,83.89355,-55.507668,2046558,-78.60497,425,100.0,1.4105232,100
1.0001831,0.10300586,1.0001053,-78.67536,-95.28836,0.30398303,[-0.456 -0.682 -0.48  -0.26  -0.008],0.9971799,5628.956393957138,,42600,0.9743975,99.088715,-121.44398029773737,1.0245416,9.4632015,51.5,0.009734194,-1933.793,-1933.905,95.31997,-53.954086,2051708,-78.84991,426,100.0,1.4111595,100
1.000269,0.100586005,1.0001336,-79.15268,-98.436646,0.30080083,[-0.455 -0.682 -0.48  -0.26  -0.008],0.9983895,5640.836038351059,,42700,0.96354276,99.09173,-121.16097644487846,1.0401508,9.298239,50.29,0.011903462,-1937.0404,-1937.115,84.95973,-50.422318,2056737,-79.29574,427,100.0,1.4111261,100
1.000593,0.09743538,1.0003362,-79.49555,-97.215614,0.29657513,[-0.456 -0.683 -0.481 -0.26  -0.008],0.99585456,5651.996898651123,,42800,0.94842726,99.017426,-120.6196063781395,1.0336792,8.430982,48.71,0.015734375,-1855.5492,-1855.7074,71.961235,-57.0709,2061608,-79.80648,428,100.0,1.4106809,100
1.0003519,0.09866588,1.0001913,-79.07952,-97.01614,0.29821917,[-0.456 -0.684 -0.48  -0.26  -0.008],0.9975134,5663.900362491608,,42900,0.96293896,99.21201,-120.19912756362567,1.0578194,9.429191,49.33,0.014288312,-1934.2133,-1934.3304,84.62038,-50.579502,2066541,-79.27522,429,100.0,1.4111048,100
1.0002322,0.102505036,1.0001175,-79.18266,-96.69845,0.3033136,[-0.457 -0.684 -0.481 -0.259 -0.008],0.9984589,5675.845883131027,,43000,0.973582,99.066055,-122.02943811622275,1.0364107,8.081768,51.25,0.009886744,-1899.5364,-1899.6028,65.64375,-59.241535,2071666,-79.30647,430,100.0,1.4111046,100
1.0005386,0.10213322,1.000295,-79.141815,-96.014336,0.30285174,[-0.457 -0.683 -0.48  -0.259 -0.008],0.99576646,5687.440660238266,,43100,0.9393258,99.167145,-122.00016575760786,1.0406355,9.331694,51.06,0.015384944,-1919.5892,-1919.7493,87.170876,-57.75985,2076772,-79.45625,431,100.0,1.4101777,100
1.0003903,0.1038681,1.0001621,-78.47971,-96.86374,0.3051143,[-0.457 -0.684 -0.48  -0.26  -0.009],0.99694407,5698.5514187812805,,43200,0.9520441,99.05484,-121.84424500788002,1.0211228,8.789726,51.93,0.011909575,-1898.8668,-1898.9966,78.57153,-54.25912,2081965,-78.70028,432,100.0,1.4100428,100
1.000224,0.10206402,1.0001392,-78.66177,-97.15273,0.30273712,[-0.458 -0.684 -0.481 -0.26  -0.009],0.9988394,5709.716435909271,,43300,0.9706161,99.07437,-121.17946043203924,1.0354042,9.323605,51.03,0.0103759365,-1876.1566,-1876.2086,84.16323,-50.66639,2087068,-78.76185,433,100.0,1.4096279,100
1.0000991,0.102042764,1.0000542,-78.688286,-97.16639,0.3027071,[-0.459 -0.685 -0.481 -0.259 -0.009],0.9986472,5720.721997022629,,43400,0.96314853,99.15905,-120.95440109572924,1.0163938,9.91993,51.02,0.00749704,-1919.0128,-1919.0503,101.961655,-55.59587,2092170,-78.7573,434,100.0,1.4091798,100
1.0007209,0.10147162,1.0003868,-79.25909,-96.92139,0.3019675,[-0.459 -0.684 -0.481 -0.259 -0.01 ],0.99559647,5731.856196165085,,43500,0.947609,99.060524,-121.89255900803344,1.0634915,9.104865,50.73,0.017916502,-1903.2256,-1903.4043,83.64461,-50.225056,2097243,-79.58813,435,100.0,1.4088173,100
1.0003453,0.10102938,1.0001665,-78.01358,-94.471436,0.3013724,[-0.46  -0.684 -0.481 -0.259 -0.01 ],0.99688476,5742.868089437485,,43600,0.9650495,99.01459,-119.86052848890854,1.0302783,10.150281,50.51,0.01188373,-1918.4026,-1918.565,101.022934,-42.760254,2102294,-78.272,436,100.0,1.4083102,100
1.0002022,0.102186434,1.0001196,-77.96568,-94.44413,0.30289876,[-0.461 -0.686 -0.482 -0.259 -0.011],0.99803376,5754.194051742554,,43700,0.9765164,99.06964,-120.35572287285028,1.0241477,9.18469,51.09,0.009921249,-1844.5991,-1844.6678,85.77508,-52.094788,2107403,-78.095726,437,100.0,1.4092028,100
1.0001113,0.10570252,1.0000453,-77.55489,-94.22792,0.3074564,[-0.461 -0.686 -0.482 -0.259 -0.01 ],0.9990325,5765.422394275665,,43800,0.97712034,99.06918,-120.6772952896627,1.0221068,10.371166,52.85,0.006548251,-1953.1595,-1953.1902,108.65195,-43.643833,2112688,-77.61533,438,100.0,1.4088386,100
1.0000995,0.10600238,1.000047,-77.92846,-98.0876,0.3078382,[-0.461 -0.686 -0.482 -0.258 -0.01 ],0.99898577,5776.429079532623,,43900,0.9843327,99.16238,-121.82329500230772,1.0166007,9.4744215,53.0,0.0063267443,-1953.5321,-1953.5652,92.84318,-44.792427,2117988,-77.99034,439,100.0,1.4095256,100
1.0002632,0.10338816,1.000176,-77.621666,-97.407875,0.3044745,[-0.461 -0.686 -0.482 -0.258 -0.009],0.99742734,5787.192692279816,,44000,0.9695101,99.04373,-120.53491244228545,1.0365384,9.002674,51.69,0.012767925,-1886.9598,-1887.0399,82.214066,-53.464104,2123157,-77.78527,440,100.0,1.4105018,100
1.0005114,0.09253246,1.0002441,-78.72278,-94.09655,0.28980622,[-0.46  -0.685 -0.482 -0.258 -0.009],0.99598765,5797.613923788071,,44100,0.953173,99.19827,-117.56925592492846,1.0524975,8.078765,46.26,0.015387403,-1840.6019,-1840.7356,71.29427,-51.61693,2127783,-78.9905,441,100.0,1.4097248,100
1.0003725,0.10548584,1.0001566,-77.578384,-98.10153,0.30719027,[-0.46  -0.684 -0.481 -0.258 -0.009],0.9971122,5808.595979213715,,44200,0.9443435,99.12453,-121.15819984144937,1.0202825,9.405232,52.74,0.01235701,-1948.4282,-1948.5125,92.077614,-44.54161,2133057,-77.73916,442,100.0,1.4092928,100
1.0001956,0.102264695,1.0000938,-78.382866,-98.06708,0.30300543,[-0.46  -0.684 -0.481 -0.258 -0.01 ],0.9983347,5818.996043205261,,44300,0.975756,99.18629,-121.02943780716214,1.0224676,8.613667,51.13,0.008399406,-1895.1329,-1895.1938,75.53063,-54.50677,2138170,-78.49638,443,100.0,1.4088336,100
1.0001748,0.10246278,1.0000755,-77.41448,-96.39771,0.3032604,[-0.459 -0.684 -0.481 -0.258 -0.01 ],0.99828017,5829.901387453079,,44400,0.9602758,99.00004,-119.5444434425944,1.0203487,9.758771,51.23,0.009444984,-1962.0363,-1962.0906,97.778175,-39.445637,2143293,-77.51134,444,100.0,1.4085722,100
1.00023,0.103288434,1.000125,-77.96062,-98.62114,0.30435827,[-0.459 -0.684 -0.481 -0.258 -0.01 ],0.99795616,5841.726857185364,,44500,0.9707543,99.131905,-120.80593088020329,1.0319918,8.505121,51.64,0.011216127,-1871.3665,-1871.4446,72.91966,-54.737103,2148457,-78.11428,445,100.0,1.409153,100
1.0001236,0.10594505,1.0000695,-78.39692,-95.65764,0.30778182,[-0.458 -0.685 -0.481 -0.258 -0.01 ],0.99817455,5853.256752729416,,44600,0.97016245,99.14851,-122.31573122150446,1.0159266,9.750666,52.97,0.008191109,-1967.2485,-1967.3087,98.92138,-39.872276,2153754,-78.508865,446,100.0,1.4095206,100
1.0004807,0.10375037,1.0002369,-79.434425,-95.592804,0.304953,[-0.459 -0.685 -0.481 -0.258 -0.009],0.9957272,5864.6993060112,,44700,0.9468556,99.00011,-122.87851575916837,1.0348856,9.699708,51.87,0.015850099,-1964.1444,-1964.2751,98.65255,-44.227276,2158941,-79.695984,447,100.0,1.4085666,100
1.0004681,0.10389492,1.0002304,-76.44845,-97.86345,0.3051545,[-0.457 -0.684 -0.481 -0.258 -0.01 ],0.9957712,5875.507717132568,,44800,0.95731044,99.01292,-119.27957773121902,1.0632706,10.585503,51.94,0.014108955,-1882.0048,-1882.1844,110.31214,-41.543003,2164135,-76.77779,448,100.0,1.4083163,100
1.000056,0.10070148,1.0000283,-80.8336,-97.481964,0.30093062,[-0.457 -0.683 -0.48  -0.258 -0.011],0.9995017,5886.0254628658295,,44900,0.9828849,99.006996,-123.25061523458744,1.0107864,9.460056,50.35,0.004857924,-1869.9697,-1869.9856,91.2122,-53.439507,2169170,-80.865456,449,100.0,1.4085497,100
1.0003904,0.09917158,1.0002294,-78.37547,-98.71256,0.29890677,[-0.457 -0.683 -0.48  -0.257 -0.01 ],0.99617124,5895.954001665115,,45000,0.96088064,99.05842,-119.78462854374328,1.0374074,9.879915,49.58,0.01282571,-1875.9467,-1876.0884,99.79081,-51.030018,2174128,-78.64165,450,100.0,1.4098144,100
1.000324,0.103125684,1.000182,-79.31784,-96.897705,0.30412108,[-0.456 -0.683 -0.48  -0.257 -0.009],0.99726015,5906.597074270248,,45100,0.96478873,99.087776,-122.47275548522002,1.023301,9.809483,51.56,0.0111130765,-1880.8542,-1880.9496,100.1236,-44.599316,2179284,-79.47808,451,100.0,1.4096322,100
1.0002322,0.100363575,1.0001038,-79.52012,-97.48549,0.30048794,[-0.455 -0.683 -0.48  -0.258 -0.009],0.9981763,5916.563352108002,,45200,0.95878285,99.143875,-121.50088950845401,1.0278375,8.428353,50.18,0.009246702,-1937.3964,-1937.4503,73.33414,-53.48137,2184302,-79.63105,452,100.0,1.4097239,100
1.0005285,0.10245621,1.0003066,-77.85348,-97.36293,0.30327526,[-0.454 -0.683 -0.48  -0.258 -0.009],0.9947559,5926.526124715805,,45300,0.9615261,99.114044,-120.56729251111514,1.0396363,8.918931,51.22,0.015353972,-1867.1323,-1867.3188,84.34444,-55.807255,2189424,-78.19872,453,100.0,1.4106084,100
1.000123,0.10612411,1.0000759,-77.201866,-95.79553,0.30800813,[-0.455 -0.682 -0.48  -0.257 -0.008],0.9989019,5937.139827013016,,45400,0.9747121,99.000015,-120.75844146025428,1.0205115,11.132532,53.06,0.009573033,-1886.4966,-1886.5398,124.090675,-36.89477,2194730,-77.28515,454,100.0,1.4100498,100
1.0004326,0.10711375,1.000246,-77.35075,-98.355995,0.30928177,[-0.456 -0.682 -0.48  -0.257 -0.009],0.9961231,5947.957153558731,,45500,0.9503046,99.191956,-121.60578686268309,1.0459241,8.862604,53.55,0.015896779,-1904.7408,-1904.8783,80.51984,-55.05439,2200085,-77.61963,455,100.0,1.4096271,100
1.0013922,0.099420734,1.0007634,-78.94364,-96.56596,0.29926503,[-0.456 -0.682 -0.48  -0.258 -0.009],0.9922167,5957.731361150742,,45600,0.918277,99.00122,-121.17996072208574,1.0647831,8.207709,49.7,0.0247553,-1888.4801,-1888.8066,60.378235,-58.150303,2205055,-79.55204,456,100.0,1.4096279,100
1.0001532,0.102563694,1.000061,-78.665276,-98.77131,0.30339563,[-0.459 -0.683 -0.481 -0.258 -0.009],0.99866354,5967.4449634552,,45700,0.9664439,99.040665,-121.41797882469757,1.0210751,9.150583,51.28,0.008388322,-1872.0331,-1872.0791,86.399475,-51.46947,2210183,-78.7488,457,100.0,1.4097292,100
1.0001774,0.10192542,1.0001067,-79.3089,-97.01113,0.30254978,[-0.459 -0.684 -0.481 -0.258 -0.009],0.99855125,5976.96107840538,,45800,0.9672468,99.07086,-121.98060924441701,1.0221303,9.109449,50.96,0.010731177,-1888.6174,-1888.6902,80.93233,-57.590984,2215279,-79.43557,458,100.0,1.4092077,100
1.0002823,0.10290651,1.000115,-79.03583,-98.47856,0.30385268,[-0.459 -0.684 -0.481 -0.258 -0.01 ],0.99748814,5987.170336484909,,45900,0.9779175,99.049965,-122.12932256914253,1.0242066,10.20059,51.45,0.009022427,-1925.5056,-1925.5995,106.221375,-46.727737,2220424,-79.20702,459,100.0,1.4101346,100
1.0003437,0.09902998,1.000184,-80.57956,-99.28898,0.2987157,[-0.46  -0.683 -0.481 -0.258 -0.009],0.99690217,5996.473933935165,,46000,0.97098994,99.15846,-122.58379490834544,1.045891,8.558323,49.51,0.013421948,-1878.1351,-1878.2504,73.14717,-60.31936,2225375,-80.803604,460,100.0,1.4107659,100
1.0002296,0.10334318,1.0000671,-77.43645,-96.730736,0.30441406,[-0.459 -0.684 -0.481 -0.258 -0.008],0.9986345,6005.338965177536,,46100,0.9732337,99.099846,-119.91926634471656,1.0268486,10.792524,51.67,0.008057694,-1943.2439,-1943.303,116.8271,-46.154232,2230542,-77.54348,461,100.0,1.4106084,100
1.0001467,0.099564075,1.0000883,-78.695435,-97.87947,0.29942694,[-0.46  -0.683 -0.481 -0.258 -0.008],0.9985241,6015.225009679794,,46200,0.96347356,99.09822,-120.19181078736808,1.020315,8.426972,49.78,0.01019567,-1891.7573,-1891.815,72.21043,-61.692013,2235520,-78.79724,462,100.0,1.4102484,100
1.0004911,0.101169705,1.0002961,-79.432,-98.80714,0.3015661,[-0.46  -0.684 -0.481 -0.258 -0.009],0.9969083,6024.457930088043,,46300,0.95659435,99.10143,-122.05421487161966,1.0443392,9.156875,50.58,0.017416967,-1903.3605,-1903.4902,83.35785,-57.613617,2240578,-79.67413,463,100.0,1.4106858,100
1.0001656,0.10536352,1.0000716,-78.663574,-99.38013,0.30703515,[-0.462 -0.685 -0.482 -0.258 -0.008],0.99874794,6033.937255859375,,46400,0.97732353,99.07799,-122.38242767392993,1.0214775,9.291994,52.68,0.007959191,-1880.1709,-1880.2137,88.39208,-58.561886,2245846,-78.742195,464,100.0,1.410791,100
1.0001081,0.104482435,1.0000467,-77.95129,-97.649,0.3058954,[-0.461 -0.684 -0.481 -0.258 -0.008],0.99917275,6043.124551057816,,46500,0.9823261,99.0499,-121.23707012148726,1.0286199,8.751057,52.24,0.007014338,-1879.4495,-1879.4852,77.53862,-55.560627,2251070,-78.01365,465,100.0,1.4111314,100
1.000485,0.09847375,1.0003116,-78.79553,-97.79922,0.29798606,[-0.461 -0.684 -0.481 -0.258 -0.008],0.9964419,6052.0043206214905,,46600,0.9641065,99.09982,-120.03635551435997,1.0511899,8.85703,49.23,0.014923129,-1872.2689,-1872.405,75.07953,-56.00796,2255993,-79.074646,466,100.0,1.4121149,100
1.0005219,0.10467621,1.0002787,-77.294235,-96.33505,0.30616686,[-0.461 -0.684 -0.481 -0.258 -0.007],0.9949389,6061.224485874176,,46700,0.94319284,99.06351,-120.58239293726223,1.0569564,9.517059,52.33,0.016147025,-1894.1536,-1894.3191,94.65845,-52.338696,2261226,-77.621605,467,100.0,1.411565,100
1.0002881,0.103286155,1.0001308,-78.41861,-98.885506,0.30435282,[-0.461 -0.684 -0.481 -0.257 -0.007],0.99805206,6070.285739898682,,46800,0.9638232,99.04303,-121.49841682613547,1.0334946,9.760561,51.64,0.011140271,-1849.7717,-1849.8408,96.01417,-52.15467,2266390,-78.55098,468,100.0,1.4120811,100
1.0002507,0.10104574,1.0001606,-80.066414,-98.947266,0.30140427,[-0.462 -0.683 -0.481 -0.257 -0.007],0.99810034,6079.117678165436,,46900,0.95572835,99.06396,-122.53418610546368,1.0310744,9.3348465,50.52,0.012682012,-1920.427,-1920.5131,86.073166,-47.31144,2271442,-80.22013,469,100.0,1.4114958,100
1.0003223,0.10263072,1.0001874,-78.533745,-94.45325,0.30349383,[-0.463 -0.684 -0.481 -0.257 -0.007],0.99718857,6088.129375457764,,47000,0.96321315,99.00066,-121.44464675963872,1.0343966,9.51539,51.31,0.0124564245,-1867.757,-1867.8591,90.2405,-56.72399,2276573,-78.73896,470,100.0,1.4102632,100
1.0000913,0.106541835,1.0000448,-77.934746,-96.64803,0.30853543,[-0.463 -0.684 -0.481 -0.257 -0.009],0.99896467,6097.569911003113,,47100,0.9772549,99.027084,-121.80362156004277,1.0200794,10.038758,53.27,0.0070875264,-1924.3492,-1924.3738,104.336105,-51.678303,2281900,-77.98137,471,100.0,1.4105817,100
1.0002923,0.098427445,1.0001308,-80.132614,-96.944565,0.2978978,[-0.462 -0.684 -0.481 -0.257 -0.008],0.99666125,6106.475899219513,,47200,0.9672331,99.07077,-121.616582096364,1.0310498,9.034676,49.21,0.010179191,-1940.7506,-1940.8701,85.301384,-43.30627,2286821,-80.34662,472,100.0,1.4111344,100
1.0004709,0.10439217,1.0002719,-78.87091,-94.98727,0.3057908,[-0.462 -0.685 -0.481 -0.257 -0.008],0.99646956,6115.808825492859,,47300,0.9596309,99.04534,-122.68442249417244,1.0553412,9.293859,52.19,0.014970574,-1884.3989,-1884.525,87.439575,-54.221035,2292040,-79.118385,473,100.0,1.4112248,100
