InitialReturnMin,StdD2w0t,InitialBound,J_sample_variance,MinD2w0t,InitialReturnMean,EpThisIter,Iteration,EpLenMean,MaxIW,MeanIW,StdIW,EpisodesSoFar,MaxD2w0t,ReturnStepMaxmin,ReturnStepMax,TimeElapsed,InitialReturnMax,Bound,ReturnMeanIW,EpRewMean,MeanEntropy,MeanD2w0t,InitialReturnStd,Weights,TimestepsSoFar,MinIW,EmpiricalD2
-69.32825,40.937172,-14.876167,183.85002,,-13.971147,100,167,468.34,45.25874,1.0172858,2.1757445,16700,402.33875,99.0,100.0,16618.487436056137,4.1447024,-13.781275,-12.582329,-22.775190356002202,0.9008796,24.682055,11.568601,[-6.950e-01 -4.763e-01 -4.370e-04 -4.220e-01 -5.206e-01],7093128,0.000636748,129.69232
-52.185852,8.2289915,-12.988845,74.1346,,-12.180519,100,168,480.99,31.428963,1.077163,1.6304845,16800,69.85015,99.0,100.0,16783.989127874374,5.8692317,-12.333866,-11.431738,-20.3418109641558,0.9008817,6.0592775,9.242255,[-0.69  -0.483  0.008 -0.414 -0.518],7141227,0.0009902058,24.2973
-32.880005,7.782673,-13.567081,70.76427,,-12.817036,100,169,496.85,15.052234,0.8810293,1.1451908,16900,60.305508,99.0,100.0,16958.673986911774,11.488052,-12.961784,-12.081578,-18.875156961385805,0.9019975,7.135914,7.6056147,[-7.183e-01 -4.937e-01  1.670e-05 -4.214e-01 -5.180e-01],7190912,0.0031298376,23.82225
-63.581398,220.76836,-13.865612,40.80841,,-12.992114,100,170,478.47,20.894464,0.733851,1.0804669,17000,6279.063,99.0,100.0,17119.014224767685,7.9989834,-12.443683,-11.329624,-21.98188199019117,0.8890225,59.922695,9.050313,[-0.714 -0.49  -0.007 -0.428 -0.517],7238759,0.00011863712,483.31613
-31.246235,3.695769,-12.018355,63.92937,,-11.23945,100,171,495.76,18.701984,1.1247956,1.4321072,17100,20.977558,99.0,100.0,17294.168166160583,3.0185554,-10.970701,-10.081916,-19.601409055604243,0.87015456,4.712702,6.9452977,[-0.734 -0.485 -0.021 -0.418 -0.53 ],7288335,0.0022812556,13.845803
-35.63427,299.46292,-13.209845,71.5452,,-12.1760435,100,172,485.19,36.169426,0.8645988,1.6781597,17200,6275.3213,99.0,100.0,17464.677166223526,9.427119,-12.306279,-10.667214,-26.015960837290415,0.8707777,115.61798,7.927489,[-0.733 -0.471 -0.026 -0.418 -0.549],7336854,0.000107230626,813.1103
-67.83357,16.746426,-17.149288,86.71214,,-15.573963,100,173,418.13,39.03278,0.86379117,1.8702646,17300,234.48972,99.0,100.0,17609.57038617134,9.992959,-13.297717,-11.33509,-39.64357616807874,0.8712407,9.764839,15.699199,[-0.73  -0.467 -0.037 -0.425 -0.548],7378667,0.0006577605,44.37973
-39.702877,0.30573988,-12.703821,85.24407,,-11.765282,100,174,477.23,8.727585,1.0215764,0.6389936,17400,1.640893,99.0,100.0,17771.983716487885,19.420437,-12.557612,-11.600469,-23.618707437450226,0.8710502,1.1912673,9.208777,[-0.733 -0.469 -0.028 -0.419 -0.548],7426390,0.11510917,1.5318246
-37.218567,0.65509194,-10.169302,54.04555,,-9.477572,100,175,490.66,7.663487,0.99891585,0.6807563,17500,4.616146,99.0,100.0,17937.935028076172,16.39107,-9.887883,-9.169952,-17.407585276668744,0.8691522,1.6177219,7.2459383,[-0.733 -0.472 -0.028 -0.415 -0.548],7475456,0.03057682,2.640022
-30.713203,0.08133866,-11.582236,45.051853,,-10.775696,100,176,496.67,1.0,1.0,,17600,1.0,99.0,100.0,18108.005223035812,11.065601,-11.582236,-10.775696,-20.296881718754445,0.8691522,0.99334,6.678423,[-0.726 -0.464 -0.023 -0.409 -0.55 ],7525123,1.0,1.0
-37.236202,1348.1445,-11.498618,230.37589,,-10.67961,100,177,489.47,257.2105,1.3317331,5.6060987,17700,20234.416,99.0,100.0,18275.63793206215,6.6410446,-8.906235,-7.151008,-20.610649055065075,0.8701194,644.0734,7.5642653,[-0.726 -0.464 -0.023 -0.409 -0.55 ],7574070,2.9014225e-05,5723.491
-48.169903,677.5504,-12.232207,228.95337,,-11.1645975,100,178,471.18,150.54144,0.6531353,2.5698218,17800,8549.801,99.0,100.0,18438.599435567856,6.1420803,-9.539506,-7.676708,-26.86678910555552,0.8683109,260.76764,8.231152,[-0.74  -0.462 -0.022 -0.428 -0.549],7621188,1.0590532e-05,2062.2307
-52.328197,6.5949464,-16.394121,112.69387,,-14.395189,100,179,410.22,12.757256,0.8623728,0.9675967,17900,41.861584,99.0,100.0,18579.742435216904,4.8743668,-14.537028,-12.186607,-50.303882441622584,0.8760199,5.307819,11.413174,[-0.716 -0.469 -0.033 -0.429 -0.551],7662210,0.010010085,19.22379
-58.532894,233.91066,-16.01557,128.43024,,-14.366602,100,180,429.53,39.342537,0.89980537,1.8327053,18000,3015.7888,99.0,100.0,18729.754838228226,6.4532585,-13.750403,-11.343027,-41.49687150040401,0.8676384,77.35358,12.108552,[-0.7   -0.478 -0.029 -0.424 -0.543],7705163,0.0002699042,575.5591
-63.81307,1.4574941,-12.869274,60.15127,,-11.774086,100,181,461.13,27.941431,0.92118126,1.161125,18100,6.9632225,99.0,100.0,18891.720999002457,14.790038,-12.332534,-11.145734,-27.560859457978328,0.8636284,2.3805478,9.803508,[-0.706 -0.481 -0.014 -0.431 -0.551],7751276,0.022556767,5.2093334
-53.291534,387.4491,-13.777233,169.10457,,-12.826041,100,182,477.66,29.327013,0.76815844,1.3132967,18200,4190.152,99.0,100.0,19051.988355398178,3.699794,-12.190153,-10.768663,-23.937100955684013,0.8652718,141.2147,8.383345,[-0.708 -0.486 -0.016 -0.425 -0.555],7799042,0.00052018027,1133.0934
-56.924603,7.6034985,-13.813894,80.80926,,-12.78616,100,183,464.64,11.496919,0.8838208,1.0477184,18300,48.381935,99.0,100.0,19212.321474313736,13.572107,-12.682842,-11.480554,-25.863289493418534,0.87455463,7.1599,10.741725,[-0.704 -0.49  -0.03  -0.422 -0.554],7845506,0.0034117869,25.40974
-63.74689,0.5705942,-13.303389,90.85709,,-12.450855,100,184,476.93,7.81183,1.0552784,0.72502697,18400,3.3170724,99.0,100.0,19375.55878829956,15.765049,-12.973815,-12.093829,-21.4542991088732,0.874024,1.4728312,10.595261,[-0.727 -0.491 -0.025 -0.427 -0.544],7893199,0.043382294,2.3666787
-29.60323,0.33321652,-11.850065,67.952576,,-11.065631,100,185,485.93,4.552846,0.98782784,0.5603701,18500,2.299983,99.0,100.0,19538.28749203682,6.7496285,-11.68449,-10.881745,-19.740557043024868,0.8730096,1.2903824,7.6555266,[-0.728 -0.491 -0.019 -0.427 -0.545],7941792,0.14678165,1.7452353
-70.41824,66.880974,-13.382959,55.693645,,-12.651545,100,186,483.46,130.77814,1.0147142,3.9117572,18600,758.1992,99.0,100.0,19705.60759329796,6.051906,-11.899321,-10.957136,-18.406290058315548,0.8672336,33.597134,10.137976,[-0.727 -0.49  -0.016 -0.424 -0.546],7990138,4.2493266e-05,195.38538
-30.99223,1.5814337,-13.312935,46.13014,,-12.448705,100,187,494.93,16.129011,0.9889747,1.1157995,18700,8.432326,99.0,100.0,19871.56004500389,3.5869706,-12.8610525,-11.925399,-21.748632470165763,0.8688343,2.761189,6.67972,[-0.73  -0.49  -0.003 -0.43  -0.552],8039631,0.014736017,6.1933064
-27.986263,74.7963,-12.396347,127.94007,,-11.684396,100,188,488.63,65.98758,0.77753514,1.8287233,18800,647.46106,99.0,100.0,20027.203697919846,23.30715,-10.823743,-9.80356,-17.916512462844675,0.8932014,48.641186,7.5505066,[-0.72  -0.487 -0.002 -0.436 -0.55 ],8088494,0.00013849096,289.02042
-64.59595,527.3348,-15.580872,303.37976,,-13.757224,100,189,419.71,126.27883,1.2774706,5.527527,18900,6406.1377,99.0,100.0,20174.99637913704,6.3577223,-12.246541,-9.066088,-45.89280380260955,0.89310217,211.90308,12.006394,[-7.144e-01 -4.839e-01  5.023e-05 -4.496e-01 -5.257e-01],8130465,0.0001606062,1764.3866
-52.546844,0.75445384,-11.848242,57.55231,,-11.119158,100,190,483.94,9.976769,1.0604316,0.8961487,19000,4.3739996,99.0,100.0,20346.718570947647,19.035646,-11.447041,-10.676435,-18.3476417632897,0.89354557,1.8311237,8.05865,[-0.717 -0.507 -0.005 -0.447 -0.526],8178859,0.030644095,3.1953638
-45.77974,2.9837923,-11.833498,63.59706,,-11.167203,100,191,491.92,9.036475,0.7783421,0.77061766,19100,15.850545,99.0,100.0,20515.51083111763,6.269426,-11.053625,-10.3006115,-16.767559717934105,0.8847225,4.1071424,7.5518713,[-0.717 -0.51  -0.001 -0.442 -0.525],8228051,0.004290622,11.204773
-66.73474,11299.189,-12.981096,584.49695,,-12.170599,100,192,481.68,488.44388,1.0771211,10.6581,19200,378063.06,99.0,100.0,20684.307272195816,7.877999,-11.004168,-8.985718,-20.39643950963529,0.90474147,2694.607,11.138843,[-0.742 -0.515 -0.002 -0.453 -0.534],8276219,6.7570704e-07,31473.086
-33.58591,0.5139246,-11.564749,46.540306,,-10.715686,100,193,483.19,5.8219585,0.9333564,0.60458505,19300,2.8237634,99.0,100.0,20854.963581323624,12.144432,-11.387142,-10.503118,-21.366941229135204,0.9125971,1.5513986,7.3670287,[-0.738 -0.509 -0.019 -0.44  -0.514],8324538,0.07776437,2.4212556
-28.032503,54.799896,-12.460232,57.73359,,-11.699476,100,194,488.21,294.60684,1.3224219,7.353681,19400,515.28687,99.0,100.0,21023.44196152687,17.49807,-11.643727,-10.683862,-19.144693455322216,0.91507405,28.52785,6.3885136,[-0.744 -0.515 -0.017 -0.439 -0.506],8373359,0.00015957095,166.68436
-39.16883,2157.7605,-12.4162445,1009.0887,,-11.755157,100,195,496.11,106.49393,1.0272528,3.8839283,19500,21237.035,99.0,100.0,21192.906096935272,7.599394,-10.584118,-9.130734,-16.63647484181721,0.8932449,991.95667,7.678909,[-0.746 -0.513 -0.004 -0.44  -0.504],8422970,1.5207934e-06,9695.124
-33.947197,1547.7344,-13.257312,263.97305,1.0000067,-12.42702,100,196,500.0,127.78716,0.9483319,3.9373422,19600,26156.426,,1.0,21366.0525765419,12.250759,-10.151876,-8.413678,-20.89456962550368,0.8914668,697.5032,7.292507,[-0.73  -0.525 -0.012 -0.428 -0.526],8472970,7.4027135e-05,6199.2856
-36.35492,7.983985,-11.658342,70.91443,,-10.944782,100,197,489.32,38.990356,1.1525505,2.0697122,19700,90.528465,99.0,100.0,21538.89242529869,5.2493825,-10.342261,-9.514301,-17.956982898032045,0.92759687,6.8692365,7.0411067,[-0.72  -0.507 -0.012 -0.438 -0.527],8521902,0.0020691827,25.908424
-53.300995,186.69098,-13.492816,69.046295,,-12.6750145,100,198,493.35,58.347237,0.8139378,2.3785129,19800,2815.9185,99.0,100.0,21710.971339702606,9.930195,-12.69759,-11.57359,-20.580251822638782,0.92574614,77.99476,7.685523,[-0.708 -0.511 -0.004 -0.44  -0.491],8571237,8.3434876e-05,587.3325
-69.91317,17.301527,-14.946025,69.69721,,-13.551222,100,199,443.25,38.76107,1.0216842,2.3474214,19900,271.95435,99.0,100.0,21857.96312046051,9.986756,-13.625913,-12.016242,-35.10070202919804,0.91521335,8.3916235,10.806051,[-0.705 -0.507  0.01  -0.449 -0.493],8615562,0.00097172323,39.388725
-41.69287,118.59268,-11.809492,102.6899,,-10.900627,100,200,473.63,49.74041,0.8230333,1.7595153,20000,1389.4468,99.0,100.0,22022.962731599808,8.857297,-11.13797,-9.899904,-22.871903945819295,0.9175235,49.52541,8.149996,[-0.72  -0.511 -0.002 -0.449 -0.504],8662925,3.0289748e-05,324.65036
-49.027946,2160.7776,-13.703053,366.56213,,-12.527069,100,201,469.73,219.57504,1.016858,5.4824677,20100,30853.092,99.0,100.0,22184.28535604477,2.8914435,-10.634157,-8.11637,-29.594012580888034,0.89596194,860.0824,8.812485,[-0.722 -0.506  0.012 -0.45  -0.501],8709898,1.2250338e-06,8413.254
-35.76102,1156.8801,-12.024207,116.0276,,-11.201731,100,202,491.55,39.844646,0.6597196,1.6979326,20200,27352.031,99.0,100.0,22352.465538978577,11.644599,-9.939939,-8.32441,-20.69792986976867,0.8959871,426.6161,8.011815,[-0.699 -0.519  0.001 -0.444 -0.523],8759053,1.4259316e-05,3647.4326
-70.48728,1.9761297,-14.032055,91.32253,,-12.772347,100,203,437.13,12.320932,1.0748581,1.2024248,20300,10.981951,99.0,100.0,22504.857011556625,17.729893,-12.643193,-11.27715,-31.700946948950715,0.8889914,2.5434268,13.434637,[-0.685 -0.511 -0.008 -0.454 -0.523],8802766,0.003446297,6.3299212
-64.863556,65.37129,-14.668516,131.76558,,-13.442547,100,204,456.08,44.13684,0.9633445,2.010504,20400,536.7856,99.0,100.0,22658.467530727386,19.45102,-12.582074,-10.869644,-30.851957880844243,0.88852763,39.82528,11.931991,[-0.7   -0.508 -0.007 -0.445 -0.53 ],8848374,0.00020402487,233.85596
-31.826864,40.30792,-13.449133,61.584248,,-12.594159,100,205,490.86,138.45197,1.296674,5.279694,20500,364.68536,99.0,100.0,22824.822555303574,10.032216,-12.797452,-11.639291,-21.51572398706483,0.89048755,28.33046,7.5041084,[-0.701 -0.516 -0.012 -0.433 -0.53 ],8897460,0.00023561857,144.14697
-69.56358,300.00208,-14.244455,157.4171,,-12.822446,100,206,441.38,105.60283,1.2845917,4.630121,20600,6010.323,99.0,100.0,22970.274186611176,15.939863,-12.489662,-10.258776,-35.7853731806467,0.9018555,124.66786,11.629048,[-0.695 -0.509 -0.016 -0.444 -0.528],8941598,7.424079e-05,912.7325
-63.147697,48.911804,-14.556408,79.501495,,-13.274298,100,207,464.22,26.11173,0.8813195,1.4579767,20700,552.59705,99.0,100.0,23130.34483385086,5.083272,-12.752545,-11.116185,-32.26476603836653,0.91259974,27.315205,10.094982,[-0.717 -0.488 -0.009 -0.44  -0.517],8988020,0.00017753936,144.8576
-62.222843,21.036415,-13.128729,84.00273,,-12.071826,100,208,465.4,40.656906,0.9354218,2.0822864,20800,157.24536,99.0,100.0,23291.32109451294,6.625424,-11.819065,-10.467047,-26.597331846748986,0.90514034,15.849188,10.884387,[-0.734 -0.47  -0.001 -0.431 -0.506],9034560,0.000120728546,71.441154
-46.975723,117.49922,-12.391063,145.65709,,-11.3184595,100,209,480.71,38.979713,0.7891611,1.9217602,20900,1584.1287,99.0,100.0,23457.511489391327,9.275502,-10.583144,-9.124007,-26.992427471610632,0.90266305,47.87651,8.304173,[-0.76  -0.479  0.006 -0.443 -0.514],9082631,8.004173e-05,302.2249
-45.022682,13.749558,-13.344744,49.020256,,-12.125805,100,210,453.14,15.837743,0.7702128,1.1380755,21000,101.19301,99.0,100.0,23610.21324467659,8.906392,-11.624858,-10.154765,-30.675021041411174,0.9018118,10.420915,9.096503,[-0.759 -0.48  -0.008 -0.446 -0.516],9127945,0.0008090623,44.75323
-35.4449,0.2930596,-11.33898,81.174614,,-10.508341,100,211,485.68,8.116455,0.98063093,0.55323637,21100,1.8213893,99.0,100.0,23772.95347070694,19.40057,-11.232957,-10.383613,-20.903327712694363,0.90217483,1.2582669,8.873959,[-0.762 -0.488 -0.016 -0.439 -0.517],9176513,0.068334006,1.6580298
-47.26019,31.235214,-14.636159,65.58603,,-13.6646385,100,212,480.52,53.22125,1.0054444,2.251693,21200,308.82837,99.0,100.0,23934.97142958641,5.347086,-13.938201,-12.72631,-24.44865191498021,0.90136725,20.126167,8.892375,[-0.763 -0.489 -0.017 -0.434 -0.517],9224565,0.00021510801,110.361176
-28.973635,5504.619,-12.490507,1827.1163,1.0000122,-11.62377,100,213,500.0,176.58585,1.1162047,6.5856767,21300,88903.82,5.9604645e-08,1.0,24104.027190208435,6.078574,-6.667985,-4.35996,-21.811801507981844,0.9036338,2189.646,6.4098897,[-0.764 -0.494 -0.026 -0.426 -0.518],9274565,1.2828343e-06,23396.16
-66.892006,272.32086,-14.862637,119.169525,,-13.274383,100,214,446.28,37.63,0.75720906,1.4778794,21400,4217.9805,99.0,100.0,24252.846524953842,10.494582,-12.37551,-10.089246,-39.9689733101939,0.9030065,86.19665,12.221788,[-0.748 -0.457 -0.032 -0.418 -0.515],9319193,0.00032967897,649.44666
-40.390076,38.36478,-13.3418255,61.441097,,-12.413137,100,215,481.73,44.4926,0.65658194,1.5980264,21500,308.78317,99.0,100.0,24418.89969062805,3.454191,-12.068683,-10.832648,-23.370773209740783,0.90102303,27.01604,7.6689973,[-0.752 -0.456 -0.018 -0.417 -0.516],9367366,2.7554128e-05,138.27129
-34.928364,0.17847542,-11.143951,52.556507,,-10.202235,100,216,483.53,1.0000387,0.9999969,3.0021043e-05,21600,1.0,99.0,100.0,24590.841559171677,9.376527,-11.143927,-10.20221,-23.698605717978303,0.90102303,0.96706,7.2132936,[-0.776 -0.457 -0.01  -0.427 -0.518],9415719,0.99988174,1.0
-43.1516,21.62539,-13.160176,80.45075,,-12.102936,100,217,482.23,51.627926,1.0213956,2.1584759,21700,250.02458,99.0,100.0,24760.951705932617,9.547135,-11.653594,-10.343255,-26.605817722970027,0.8994225,14.626452,7.571262,[-0.776 -0.457 -0.01  -0.427 -0.518],9463942,0.00018087051,70.002045
-35.883812,7.472564,-12.916642,60.97674,,-12.039692,100,218,494.3,27.355843,0.77149516,1.0495247,21800,68.15163,99.0,100.0,24937.048830270767,11.91835,-11.92015,-10.901127,-22.0687247079055,0.88675493,6.6590214,7.921065,[-0.771 -0.453 -0.022 -0.416 -0.519],9513372,0.00064133154,23.696516
-26.2488,188.44962,-12.887715,65.823296,,-11.6027355,100,219,471.6,72.04152,0.85863084,2.9581583,21900,2564.533,99.0,100.0,25108.12283182144,3.613765,-12.123659,-10.289866,-32.33696375922813,0.8873851,71.7613,6.3026476,[-0.779 -0.449 -0.03  -0.423 -0.532],9560532,3.879941e-05,515.0432
-66.356384,13.959574,-14.606289,79.692795,,-12.816693,100,220,428.34,16.123579,0.6853122,1.0317876,22000,152.36159,99.0,100.0,25262.494747638702,7.377071,-13.114595,-10.962229,-45.03583074049733,0.87308127,9.880999,11.249268,[-0.772 -0.452 -0.043 -0.424 -0.532],9603366,0.0008021134,42.70448
-65.39213,140.9842,-15.70489,96.51232,,-13.938826,100,221,420.38,30.508345,0.77189046,1.4065397,22100,1928.4543,99.0,100.0,25416.166681051254,11.123585,-12.000505,-9.541531,-44.44361512433404,0.8714008,49.667995,13.400107,[-0.79  -0.438 -0.038 -0.423 -0.546],9645404,0.0004702726,347.40405
-60.004295,0.3323164,-12.382058,69.37815,,-11.179525,100,222,467.99,4.1446743,0.99105227,0.4480129,22200,1.6492636,99.0,100.0,25584.2349524498,14.587241,-12.176973,-10.955344,-30.262206487408793,0.87254936,1.1391636,9.2220745,[-0.792 -0.439 -0.024 -0.424 -0.548],9692203,0.20742105,1.4715068
-67.48062,65.41041,-14.284682,104.27731,,-13.096724,100,223,465.69,59.79459,1.0579284,3.0208352,22300,922.38214,99.0,100.0,25748.935525894165,6.2778087,-12.035802,-10.465219,-29.8954205320229,0.85059494,29.961998,10.56013,[-0.797 -0.44  -0.021 -0.424 -0.546],9738772,0.0003139444,168.4882
-48.757504,1620.2639,-13.24614,203.82913,,-12.226651,100,224,485.7,41.22686,0.7286139,1.5429164,22400,35087.258,99.0,100.0,25926.773820877075,6.962355,-11.2648325,-9.331327,-25.65581100388228,0.8454039,459.23495,7.6994205,[-0.798 -0.429 -0.011 -0.414 -0.568],9787342,1.13821e-05,3620.7512
-64.3572,37.634106,-16.217268,59.408592,,-14.725908,100,225,436.94,22.378845,0.7593845,1.2435278,22500,597.38965,99.0,100.0,26086.307079792023,13.392446,-13.254391,-11.364026,-37.53057538344819,0.83736634,20.08682,13.210858,[-0.788 -0.458 -0.015 -0.44  -0.573],9831036,0.00041191935,108.34393
-32.90117,51.24261,-12.581186,58.444027,,-11.610549,100,226,493.26,65.26285,0.8932714,2.3065753,22600,824.50305,99.0,100.0,26266.940980196,8.811556,-11.889121,-10.641994,-24.426425408018485,0.83399624,23.926237,7.1002245,[-0.809 -0.467 -0.02  -0.435 -0.582],9880362,0.00023794806,130.81918
-64.94603,280.38266,-13.344302,189.06999,,-12.163037,100,227,468.48,20.538887,0.6227571,1.3322952,22700,3926.8162,99.0,100.0,26437.377770900726,6.7552133,-10.817851,-9.017858,-29.72693312497402,0.82667,116.56826,10.096734,[-0.807 -0.467 -0.031 -0.441 -0.585],9927210,0.0001493706,805.2446
-59.57972,245.43909,-13.445637,171.11452,,-12.3597355,100,228,461.82,47.75889,0.9322055,2.3025622,22800,4426.489,99.0,100.0,26603.82957792282,24.205687,-10.937193,-9.318735,-27.327085293076195,0.82353866,84.1928,11.5312,[-0.816 -0.451 -0.02  -0.439 -0.592],9973392,5.654592e-05,588.93585
-40.05633,52.6583,-11.970412,82.88203,,-11.04219,100,229,493.3,63.12659,0.7876225,2.3744938,22900,397.3197,99.0,100.0,26782.594353437424,15.648199,-10.306072,-9.071252,-23.359028938286155,0.8230479,34.55069,8.596284,[-0.817 -0.456 -0.007 -0.436 -0.595],10022722,8.7412234e-05,193.05023
-68.20634,39659.42,-15.943957,7106.048,,-14.335924,100,230,434.94,5391.942,12.359858,170.69289,23000,977805.5,99.0,100.0,26940.179168224335,8.515263,-9.492568,-2.9534006,-40.46670339188909,0.8130277,9631.103,11.637114,[-0.813 -0.45  -0.001 -0.447 -0.596],10066216,1.02815065e-07,124726.97
-49.097767,80.74129,-12.782593,78.756355,,-11.755198,100,231,488.5,16.687649,0.80421424,1.3689334,23100,969.4723,99.0,100.0,27117.966742277145,9.977727,-11.809038,-10.453748,-25.854771289611463,0.81283134,38.61192,8.554984,[-0.842 -0.482 -0.008 -0.454 -0.606],10115066,0.0004187153,241.04613
-45.65838,0.1784915,-12.290287,42.034573,,-11.300078,100,232,487.36,2.851353,0.9741958,0.28209406,23200,1.2109593,99.0,100.0,27292.29227566719,4.5730176,-12.20741,-11.2096815,-24.918952621989682,0.81280303,1.0590444,7.222788,[-0.839 -0.48  -0.021 -0.451 -0.606],10163802,0.25089622,1.1767865
-41.31088,922.57275,-12.612539,140.88797,,-11.622775,100,233,498.19,89.08038,0.7390936,2.0605736,23300,13893.031,99.0,100.0,27470.075256586075,11.013571,-10.835124,-8.886107,-24.90780005586727,0.8099004,430.55313,7.1564937,[-0.839 -0.481 -0.021 -0.449 -0.606],10213621,5.8672613e-06,3415.8826
-63.905273,4.019583,-16.511766,76.289825,,-14.628181,100,234,429.94,45.655098,1.1574669,2.231693,23400,25.482315,99.0,100.0,27628.65002155304,10.939809,-14.335651,-12.183812,-47.40110411443528,0.81103534,4.075684,10.896761,[-0.823 -0.474 -0.026 -0.459 -0.609],10256615,0.0027617926,12.676044
-29.356096,0.25048074,-12.271474,48.819157,,-11.011469,100,235,480.73,4.422233,1.0126916,0.41676235,23500,1.4406974,99.0,100.0,27803.33686542511,13.219563,-12.065932,-10.7891445,-31.708473696227756,0.8052249,1.1248362,7.1165495,[-0.837 -0.48  -0.021 -0.457 -0.608],10304688,0.1906915,1.362658
-47.91797,1778.8347,-12.098312,94.38396,,-11.304596,100,236,483.09,200.73416,1.3430896,6.450824,23600,56655.54,99.0,100.0,27976.61635184288,8.085104,-10.90535,-9.618108,-19.97415256035325,0.80337274,360.86295,8.083129,[-0.845 -0.48  -0.021 -0.46  -0.614],10352997,2.884821e-05,3704.3127
-40.738514,4.428625,-12.893208,79.46733,,-11.6640005,100,237,469.61,16.791424,0.83014524,0.97404355,23700,26.728188,99.0,100.0,28147.331217765808,10.346085,-12.2442045,-10.859967,-30.933448863430808,0.8086432,4.8126783,8.239813,[-0.837 -0.488 -0.005 -0.47  -0.616],10399958,0.005994906,15.2722225
-29.85923,13.962305,-12.733205,101.46723,,-11.725885,100,238,482.3,32.270348,0.82612514,1.3965635,23800,96.946625,99.0,100.0,28320.403634548187,21.900152,-11.743073,-10.512458,-25.34955189218046,0.81005865,11.788531,7.8503003,[-0.839 -0.499 -0.01  -0.468 -0.61 ],10448188,0.0005482535,49.682213
-49.80716,8173.734,-15.102911,1499.3729,,-13.509805,100,239,433.51,91.73804,0.9602773,3.428059,23900,192111.2,99.0,100.0,28476.083474636078,8.963602,-10.739206,-6.9420066,-40.09103955562889,0.8193452,1570.235,10.709895,[-0.832 -0.495 -0.007 -0.478 -0.609],10491539,2.4592136e-05,17424.65
-52.539055,14.617885,-16.983337,71.57527,,-15.4655075,100,240,449.44,34.66658,0.92736876,2.0659385,24000,118.294426,99.0,100.0,28638.574021100998,7.148718,-14.294397,-12.498849,-38.196754544921816,0.8165631,10.158095,12.005941,[-0.83  -0.494  0.009 -0.472 -0.6  ],10536483,0.00014764065,44.912197
-50.426205,53.116783,-13.408408,63.706276,,-12.436474,100,241,492.55,34.713856,0.76625514,1.2138772,24100,497.14624,99.0,100.0,28818.65831232071,1.8254421,-12.902926,-11.632191,-24.459082005254,0.8126968,27.910265,7.6821537,[-0.847 -0.5    0.004 -0.467 -0.602],10585738,0.00031959676,153.61029
-41.36955,24.187748,-12.1991,59.022472,,-11.164425,100,242,487.98,19.760416,0.79742694,1.1469262,24200,270.17377,99.0,100.0,28995.018336057663,10.115528,-11.4850025,-10.1535015,-26.03796152760957,0.81595725,17.247873,7.0760922,[-0.849 -0.496 -0.007 -0.469 -0.606],10634536,0.000542823,79.755745
-38.246246,4.705386,-12.641284,65.893745,,-11.267849,100,243,463.27,20.905685,0.90275204,1.3014429,24300,26.977686,99.0,100.0,29160.08152770996,13.927853,-11.403788,-9.817045,-34.56294325811433,0.8150978,5.1063876,9.397321,[-0.846 -0.491 -0.014 -0.476 -0.603],10680863,0.0030931393,16.143377
-55.483517,5.2960196,-13.927522,49.9889,,-12.67114,100,244,469.33,21.59205,0.7676362,1.0623586,24400,45.32435,99.0,100.0,29328.454037189484,4.971888,-12.701678,-11.292607,-31.617307345708728,0.8004546,5.206505,9.886186,[-0.846 -0.495 -0.017 -0.468 -0.604],10727796,0.00047144774,17.33802
-32.26731,18876.402,-12.328274,2453.5168,,-11.296858,100,245,496.01,2008.6017,3.1520288,42.966274,24500,412534.3,99.0,100.0,29510.96031188965,3.128836,-8.996241,-5.346469,-25.955931854120426,0.7905265,6106.317,6.3499327,[-0.866 -0.494 -0.02  -0.462 -0.618],10777397,7.180004e-08,68518.8
-50.533276,5.024694,-13.681918,76.042755,,-12.25258,100,246,457.44,36.791832,0.9800486,1.8545564,24600,40.591663,99.0,100.0,29678.277943134308,9.179339,-12.447325,-10.814891,-35.96980181309135,0.79008675,4.5333986,9.311884,[-0.839 -0.483 -0.024 -0.469 -0.628],10823141,0.0015421204,14.369429
-44.5901,2.0575368,-13.4865,57.515823,,-12.515302,100,247,488.08,10.583527,0.9243771,0.8380832,24700,12.765512,99.0,100.0,29853.514773130417,10.590111,-13.082847,-12.030177,-24.440520824997,0.79150397,2.9563894,7.9722314,[-0.842 -0.484 -0.017 -0.464 -0.629],10871949,0.011787971,7.1937575
-47.43526,10.47529,-11.710379,75.73617,,-10.748114,100,248,487.09,61.810604,0.9648724,1.9443647,24800,90.52017,99.0,100.0,30028.954162836075,6.649846,-11.286531,-10.181394,-24.21573340031669,0.79293084,7.1678314,7.552786,[-0.838 -0.488 -0.024 -0.464 -0.627],10920658,0.00013176315,28.532156
-64.269295,10090.658,-12.900477,1667.9069,,-11.626286,100,249,469.57,114.949455,0.87092847,2.9923103,24900,409596.9,99.0,100.0,30200.95125055313,5.2253814,-9.585123,-6.3893414,-32.06547565044407,0.78614557,2313.9045,8.717489,[-0.84  -0.484 -0.034 -0.458 -0.626],10967615,6.7872093e-06,27075.56
