MeanEntropy,ReturnStepMax,Weights,EmpiricalD2,TimestepsSoFar,StdD2w0t,ReturnStepMaxmin,MeanIW,TimeElapsed,MaxD2w0t,EpisodesSoFar,ReturnMeanIW,MinIW,EpRewMean,InitialBound,InitialReturnMax,Bound,Iteration,MaxIW,MinD2w0t,StdIW,EpThisIter,MeanD2w0t,InitialReturnMean,J_sample_variance,InitialReturnMin,EntropyCoefficient,EpLenMean,InitialReturnStd
0.17054343,100.0,[-1.331 -1.375 -0.655 -0.922 -1.25 ],46364.16,10516879,17034.291,99.0,0.458436,30789.15906882286,518007.7,32900,-11.667956,3.5935471e-07,-6.927081102840656,-17.111595,12.518117,-12.291805,329,23.125406,,1.0479263,100,4320.834,-16.999222,447.02258,-72.26789,,386.1,22.426708
0.16829033,100.0,[-1.322 -1.378 -0.64  -0.915 -1.248],4161783.0,10557903,1363626.4,99.0,0.94052744,30936.1031396389,57215052.0,33000,0.23976943,9.753709e-10,-9.374472329634571,-14.766282,15.723903,-1.9860919,330,741.7357,,10.439221,100,278293.9,-14.6142025,13583.219,-70.646255,,410.24,18.095272
0.16710232,100.0,[-1.317 -1.381 -0.644 -0.904 -1.251],12336.3125,10601062,11151.102,99.0,0.8349355,31090.984440803528,260946.5,33100,-12.286571,8.612665e-05,-29.848780156234824,-16.72352,7.331438,-13.413262,331,69.46568,,2.1903484,100,1208.7512,-16.239294,368.2504,-70.53889,,431.59,16.773363
0.14573821,100.0,[-1.322 -1.382 -0.635 -0.907 -1.252],1923.3696,10640936,1978.5765,99.0,0.6028513,31233.59554028511,53293.656,33200,-13.4323435,8.712431e-06,-31.64417786055433,-19.0912,10.762674,-14.289694,332,14.025964,,0.96536237,100,197.288,-18.577848,222.2812,-71.043274,,398.74,18.93746
0.14893863,100.0,[-1.333 -1.411 -0.65  -0.92  -1.273],12345.497,10684081,5381.746,99.0,0.75508595,31389.330664396286,160591.78,33300,-12.7358055,8.425249e-06,-27.021816523869916,-17.24582,23.943007,-13.8759165,333,43.584854,,2.1076658,100,1195.0206,-16.807453,473.12775,-71.45271,,431.45,18.335024
0.14820924,100.0,[-1.332 -1.409 -0.656 -0.928 -1.27 ],70044.57,10728915,46093.96,99.0,1.4098606,31549.095436811447,1738768.5,33400,-8.135408,3.1552094e-07,-7.592283912334863,-12.12486,22.388838,-8.591067,334,276.0212,,8.921008,100,5642.7163,-12.001693,912.04443,-71.67974,,448.34,15.113885
0.14820924,100.0,[-1.336 -1.405 -0.649 -0.936 -1.271],1.0,10771132,0.36253282,99.0,1.0,31699.53956747055,1.0,33500,-12.656154,1.0,-7.569980116603018,-12.778958,15.351691,-12.778958,335,1.0,,,100,0.84434,-12.656154,273.11337,-69.17149,,422.17,16.443304
0.13768163,100.0,[-1.336 -1.405 -0.649 -0.936 -1.271],26059.63,10810915,6916.523,99.0,1.2445705,31838.34195113182,116593.25,33600,-12.190343,1.3637987e-06,-12.11340875500794,-17.108389,12.854637,-12.847405,336,428.2637,,10.403609,100,2503.2532,-16.911877,831.1019,-70.47208,,397.83,20.324404
0.13673338,100.0,[-1.323 -1.423 -0.643 -0.936 -1.281],6334.642,10854829,4765.43,99.0,0.66473305,31995.798845767975,184703.44,33700,-8.119428,2.0715588e-05,-14.585339627004846,-11.805798,13.075449,-8.654805,337,34.825336,,1.5332167,100,509.45953,-11.569186,130.73897,-65.32986,,439.14,14.57319
0.13594276,100.0,[-1.317 -1.423 -0.65  -0.941 -1.282],14905.99,10894184,12565.408,99.0,0.8283178,32135.31955933571,607128.56,33800,-12.92903,1.2796421e-05,-30.569613391637958,-18.612156,15.866107,-14.177235,338,37.81283,,1.9861006,100,1117.67,-18.116236,495.70676,-70.5598,,393.55,18.509502
0.13805813,100.0,[-1.323 -1.423 -0.642 -0.945 -1.283],290.86075,10933252,92.83548,99.0,0.6600975,32276.022701263428,751.025,33900,-16.012516,4.270798e-05,-20.11928886990231,-17.56111,5.6770215,-16.524876,339,27.590336,,1.1668532,100,49.25605,-17.23472,351.35684,-70.30256,,390.68,19.037998
0.13905498,100.0,[-1.321 -1.425 -0.645 -0.938 -1.281],17740.994,10973272,15288.227,99.0,0.6667047,32418.48734998703,468945.94,34000,-10.579841,3.8849544e-07,-30.792195930957043,-16.443354,14.405817,-11.966606,340,95.47811,,1.649109,100,1335.2987,-15.943823,295.3464,-69.785774,,400.2,17.458822
0.1388983,100.0,[-1.325 -1.426 -0.635 -0.937 -1.28 ],147825.36,11018049,98207.836,99.0,2.2862296,32577.626225471497,2624721.0,34100,-9.686843,5.549896e-08,-18.886802451176806,-14.991101,14.445616,-10.874624,341,728.1882,,24.197838,100,10248.123,-14.684709,308.24362,-69.01573,,447.77,15.887093
0.13902375,100.0,[-1.322 -1.423 -0.644 -0.941 -1.28 ],60706.555,11060428,58968.637,99.0,1.0003335,32726.095163345337,3028082.0,34200,-8.445693,1.1276825e-06,-11.920165921997155,-13.156315,15.14074,-9.042325,342,72.29276,,3.174442,100,3681.8184,-12.962938,376.25684,-69.701584,,423.79,17.210663
0.14758724,100.0,[-1.325 -1.42  -0.635 -0.945 -1.28 ],939260.06,11103253,243079.03,99.0,0.9814336,32876.836644887924,4380858.0,34300,-8.631423,2.1354476e-06,-2.556466385149097,-11.449615,23.093304,-8.994714,343,163.60968,,5.7430205,100,70136.06,-11.408142,306.08682,-70.53066,,428.25,16.031824
0.14955187,100.0,[-1.333 -1.429 -0.634 -0.937 -1.271],32679.703,11145251,21036.164,99.0,1.9826518,33026.60557794571,491577.22,34400,-10.089932,3.3008132e-06,-25.688544346342447,-16.265661,6.8008003,-11.413247,344,715.2921,,16.586317,100,2764.1914,-15.848927,365.66962,-68.52065,,419.98,17.203085
0.14501622,100.0,[-1.326 -1.426 -0.64  -0.943 -1.269],44398.9,11185773,35164.266,99.0,0.92447245,33170.84935307503,1847682.0,34500,-9.893456,3.3905314e-07,-18.899448161646845,-17.064314,17.64178,-11.023067,345,162.65547,,5.100447,100,2988.1133,-16.757717,364.77103,-70.80189,,405.22,20.051895
0.14506657,100.0,[-1.327 -1.427 -0.631 -0.936 -1.274],1016.95544,11229431,268.76633,99.0,1.0728114,33327.15860891342,2200.4976,34600,-15.743223,5.794735e-05,-25.23816022952432,-18.25695,6.1767907,-16.462708,346,101.04276,,3.3534837,100,145.09831,-17.84752,731.221,-70.8007,,436.58,16.272156
0.14201534,100.0,[-1.326 -1.423 -0.629 -0.943 -1.274],6532481.5,11271840,5353644.0,99.0,2.6043806,33476.983661174774,366479740.0,34700,1.2956488,3.679913e-07,-4.342958994898703,-12.529234,7.8655577,0.0969398,347,983.00903,,23.524757,100,347562.4,-12.458778,13160.948,-71.866646,,424.09,19.262936
0.1448367,100.0,[-1.31  -1.41  -0.614 -0.949 -1.277],152065.14,11311882,90003.58,99.0,0.5961248,33620.91937017441,5397702.0,34800,-10.385624,6.6678354e-07,-4.528676033317446,-14.609105,12.875901,-11.067608,348,29.145462,,1.3724198,100,6794.83,-14.535637,220.93016,-70.150764,,400.42,18.677206
0.14441006,100.0,[-1.322 -1.407 -0.605 -0.947 -1.274],2276.5483,11350261,1443.2927,99.0,0.87084764,33759.21032714844,97855.22,34900,-9.878026,2.4510118e-05,-13.548599276368194,-15.052949,16.28752,-10.5449,349,173.56891,,4.7827682,100,192.94785,-14.833156,190.71217,-70.03666,,383.79,17.907402
0.1463012,100.0,[-1.323 -1.402 -0.593 -0.945 -1.275],47728.887,11387989,48857.02,99.0,0.64468235,33894.47487306595,3388039.0,35000,-13.104702,1.0476506e-05,-16.973608851422036,-17.32829,13.944516,-13.9489355,350,40.52386,,1.5834231,100,2226.4297,-17.052937,471.33517,-70.54987,,377.28,20.052439
0.14427389,100.0,[-1.329 -1.404 -0.584 -0.941 -1.273],78691.39,11429724,84542.96,99.0,0.76913327,34045.742552518845,4078061.2,35100,-9.274782,7.1054287e-06,-4.970047125776929,-12.97006,19.621313,-9.651458,351,81.93765,,2.9253914,100,6705.0425,-12.889434,443.59918,-70.85851,,417.35,16.214674
0.14331485,100.0,[-1.336 -1.416 -0.577 -0.941 -1.275],172.87012,11472266,51.98462,99.0,0.67790544,34196.16605305672,354.31027,35200,-13.269166,0.00018787677,-21.498799088061272,-14.875139,7.7696867,-13.781565,352,11.374397,,0.8827843,100,32.1682,-14.526373,119.41175,-70.03708,,425.42,12.683711
0.14332451,100.0,[-1.338 -1.419 -0.576 -0.935 -1.276],8793.167,11513855,5605.7773,99.0,0.7076838,34344.307431936264,136513.36,35300,-14.500442,1.4707346e-06,-33.27579892690437,-18.348219,5.7481527,-15.712115,353,65.86567,,1.9426104,100,799.30835,-17.8084,466.52698,-70.014595,,415.89,16.393562
0.1388507,100.0,[-1.336 -1.413 -0.585 -0.934 -1.276],3982.372,11558576,1474.0798,99.0,0.8331511,34501.23776555061,59932.47,35400,-11.024982,4.984868e-06,-20.373652629707443,-13.607535,7.5729012,-11.656979,354,92.312965,,2.783806,100,398.44223,-13.277021,98.08126,-68.95178,,447.21,13.127797
0.12493896,100.0,[-1.356 -1.409 -0.584 -0.926 -1.28 ],7424.491,11602971,5426.1533,99.0,0.9518199,34658.946320295334,168036.2,35500,-11.734212,4.8213597e-06,-26.724065425795544,-14.576553,11.750428,-12.559742,355,40.624775,,2.2032082,100,681.1036,-14.143018,200.86714,-66.70829,,443.95,13.086015
0.1309025,100.0,[-1.37  -1.401 -0.579 -0.922 -1.294],1147.7355,11643732,328.02615,99.0,0.68748593,34805.3230612278,3467.3767,35600,-17.240612,3.9822262e-05,-33.053567424892414,-20.423964,6.1235843,-18.200733,356,50.260555,,1.5581905,100,159.5286,-19.887749,445.15533,-69.83605,,407.61,18.694078
0.11883438,100.0,[-1.382 -1.4   -0.582 -0.931 -1.288],100019.36,11686407,99454.984,99.0,1.1260163,34960.09760928154,3123184.8,35700,-12.438932,7.027039e-07,-23.206676821568227,-14.733277,9.11528,-14.211329,357,211.98761,,6.189762,100,7164.344,-14.356806,997.7864,-59.707943,,426.75,13.781437
0.1073553,100.0,[-1.393 -1.393 -0.596 -0.933 -1.3  ],104008.38,11722903,30080.389,99.0,0.9420909,35093.15032362938,428628.8,35800,-9.688148,2.2495434e-09,-23.779820096752356,-18.023548,8.515241,-11.694363,358,259.26096,,8.028024,100,9338.233,-17.63778,1518.4806,-68.87101,,364.96,18.415995
0.1019532,100.0,[-1.387 -1.375 -0.59  -0.91  -1.312],52912.1,11765010,48232.64,99.0,0.4548155,35244.60579752922,2341681.8,35900,-10.533841,1.7751752e-06,-18.415877082215456,-15.715712,17.307714,-11.705178,359,25.116106,,1.0648867,100,4362.0146,-15.416958,164.57617,-68.877335,,421.07,16.456762
0.10260012,100.0,[-1.383 -1.377 -0.581 -0.901 -1.317],13643.925,11807749,3659.5088,99.0,0.76943296,35399.140619039536,43988.05,36000,-11.898883,4.8986494e-06,-35.565221726247636,-17.93047,12.211424,-13.494301,360,52.997505,,2.2584655,100,1406.661,-17.353506,457.29617,-68.80815,,427.39,15.452514
0.10174529,100.0,[-1.381 -1.372 -0.584 -0.908 -1.316],321178.3,11852161,268430.9,99.0,1.2599488,35557.87646842003,9032108.0,36100,-5.7592936,1.2550561e-06,-16.318003320123015,-13.147745,9.723051,-7.123722,361,209.56284,,6.2963533,100,21075.064,-12.883026,744.35724,-67.51869,,444.12,12.48155
0.09940584,100.0,[-1.378 -1.367 -0.594 -0.905 -1.317],105.81301,11890959,39.053032,99.0,0.7935076,35697.12686705589,764.24207,36200,-16.423658,0.00021145139,-35.17692146611149,-18.870953,5.3657603,-17.2498,362,36.079765,,1.7843268,100,21.15949,-18.30029,221.06181,-67.847015,,387.98,16.9726
0.09917701,100.0,[-1.374 -1.366 -0.598 -0.898 -1.32 ],2325.8594,11936299,1895.5736,99.0,0.717613,35857.15836286545,50857.816,36300,-10.615527,0.00020747945,-18.663078140762206,-12.787432,7.9338484,-11.120922,363,19.226551,,1.3590224,100,226.74573,-12.484667,102.672615,-63.11169,,453.4,11.178994
0.08789097,100.0,[-1.375 -1.364 -0.589 -0.899 -1.32 ],154681.34,11979748,128844.66,99.0,1.3189719,36011.13147640228,6548684.0,36400,-7.834453,3.3238427e-07,-21.04681317570913,-13.397927,11.05355,-9.13707,364,177.88225,,7.6623745,100,9048.454,-13.056493,835.2357,-63.58773,,434.49,12.593093
0.0875586,100.0,[-1.374 -1.365 -0.601 -0.899 -1.331],558012.25,12021924,368977.06,99.0,1.1927885,36162.67852973938,11802242.0,36500,-3.3661144,1.5874354e-08,-26.428482264131947,-16.055105,12.8498335,-5.9945464,365,149.42035,,5.4982104,100,32211.799,-15.626366,2335.3992,-69.189865,,421.76,15.775484
0.088684075,100.0,[-1.369 -1.363 -0.61  -0.898 -1.331],36501.42,12064562,11987.21,99.0,0.4956828,36311.347390174866,342102.12,36600,-10.001408,7.481507e-07,-21.776913414885517,-13.763167,7.342322,-11.228235,366,26.387253,,1.2612411,100,3329.953,-13.409889,523.9559,-69.67104,,426.38,14.806768
0.08933275,100.0,[-1.37  -1.367 -0.606 -0.89  -1.33 ],10379.148,12108061,4133.8325,99.0,0.7712379,36465.19420623779,86409.9,36700,-12.517824,4.32868e-07,-35.254903455467755,-18.112684,12.809308,-13.956009,367,44.996506,,2.0270026,100,1061.0104,-17.540756,535.7044,-67.463295,,434.99,16.407675
0.08777526,100.0,[-1.369 -1.364 -0.611 -0.897 -1.33 ],7173.378,12151757,6369.688,99.0,0.82058454,36619.47813248634,170262.94,36800,-11.587955,2.4648674e-05,-13.060871224228896,-14.5123415,4.787488,-12.042687,368,26.932121,,1.7450114,100,675.84863,-14.30046,364.20392,-69.900505,,436.96,16.662275
0.08722599,100.0,[-1.367 -1.362 -0.619 -0.902 -1.331],19723.318,12191122,19612.436,99.0,0.5393194,36758.15145134926,1079176.0,36900,-9.380349,7.18174e-05,-23.526225222475524,-15.887698,15.346005,-10.519596,369,75.432655,,1.8730521,100,1237.6898,-15.506042,198.62682,-67.18639,,393.65,16.176228
0.08376867,100.0,[-1.371 -1.365 -0.61  -0.899 -1.332],25630.857,12233129,14445.857,99.0,0.77830154,36906.62837934494,658427.5,37000,-12.017232,4.660405e-06,-18.143211853625633,-15.164729,11.359254,-12.961338,370,209.25638,,4.4233985,100,2181.9568,-14.870399,448.9141,-69.49762,,420.07,18.231462
0.08334252,100.0,[-1.369 -1.362 -0.617 -0.906 -1.335],84940.58,12276259,102684.63,99.0,0.71787584,37058.26289319992,4848622.0,37100,-8.522339,1.2253628e-05,-9.117767570973191,-12.649877,12.893662,-9.016861,371,29.91358,,1.6091057,100,5950.5874,-12.501963,252.59367,-70.781425,,431.3,15.172669
0.08292381,100.0,[-1.364 -1.36  -0.626 -0.905 -1.336],5829.4546,12314167,1745.5836,99.0,0.6019049,37192.69692826271,17326.107,37200,-11.274969,1.9283178e-05,-23.105809774669464,-16.452694,17.447548,-12.198207,372,66.214386,,2.2463636,100,649.63745,-16.077856,231.78299,-70.86432,,379.08,19.313372
0.08414346,100.0,[-1.365 -1.366 -0.623 -0.898 -1.336],29518.445,12356107,23713.525,99.0,0.84287435,37340.38321328163,590956.3,37300,-12.487485,9.623565e-07,-22.340114044145743,-16.350803,9.941338,-13.605331,373,72.54405,,2.4101412,100,2756.3442,-15.988389,345.57352,-68.407196,,419.4,16.246624
0.081270136,100.0,[-1.36  -1.361 -0.63  -0.901 -1.335],6378.338,12399395,5011.716,99.0,1.0435559,37493.59799838066,311507.12,37400,-9.661521,1.316901e-05,-9.50767591890699,-13.364067,11.08456,-9.981503,374,116.93349,,4.123791,100,493.64886,-13.209827,226.84637,-70.06983,,432.88,15.842355
0.08007766,100.0,[-1.376 -1.359 -0.627 -0.898 -1.338],13103.693,12438514,18457.807,99.0,0.7433248,37633.98520445824,1112149.8,37500,-14.129072,1.8408588e-06,-23.765931339483792,-17.845505,16.349634,-15.090595,375,61.64536,,1.8263259,100,874.5065,-17.459959,415.11008,-69.83682,,391.19,19.626448
0.075156994,100.0,[-1.382 -1.365 -0.619 -0.902 -1.339],56998.54,12481847,14231.689,99.0,0.5746804,37790.23528122902,421538.28,37600,-9.719825,8.059898e-07,-10.79913935086947,-12.760348,5.8366685,-10.422627,376,33.213406,,1.5585431,100,5013.011,-12.585158,599.7957,-70.79397,,433.33,14.867276
0.081199944,100.0,[-1.386 -1.36  -0.613 -0.889 -1.344],1919.3657,12526774,958.25836,99.0,1.4167917,37951.075360774994,15128.797,37700,-11.844056,3.5557518e-05,-29.217867726820074,-15.022379,10.609409,-12.669917,377,674.9553,,15.155056,100,233.09756,-14.548388,338.76904,-67.90849,,449.27,12.016711
0.080901735,100.0,[-1.385 -1.342 -0.607 -0.886 -1.338],17800.656,12570371,27218.52,99.0,0.6900427,38106.72373819351,1075476.2,37800,-8.362104,1.0616115e-05,-18.763092359895218,-12.682339,13.686684,-9.123838,378,91.54367,,2.085155,100,1550.33,-12.377952,273.4662,-68.655785,,435.97,13.653966
0.07613366,100.0,[-1.389 -1.34  -0.598 -0.889 -1.338],6204.18,12611821,2693.0796,99.0,1.6326514,38253.70307350159,128441.445,37900,-12.861668,8.8578645e-06,-10.467921004805026,-14.736568,10.18549,-13.259361,379,225.6464,,7.702269,100,623.84296,-14.5667515,679.1789,-69.224174,,414.5,18.627806
0.07678175,100.0,[-1.379 -1.351 -0.604 -0.89  -1.343],2233.1653,12654044,1672.9031,99.0,0.7459004,38399.28172874451,97765.766,38000,-11.759419,3.5596906e-05,-21.18754257635671,-15.5434885,9.844351,-12.560225,380,19.039986,,1.3922579,100,159.54478,-15.199772,308.95557,-68.40702,,422.23,15.70536
0.076416135,100.0,[-1.379 -1.349 -0.593 -0.888 -1.342],4192.4863,12695913,3554.7275,99.0,0.555394,38547.30676651001,91824.39,38100,-11.862776,1.0152958e-05,-27.178186233249274,-16.55907,7.061138,-12.7288,381,48.614246,,1.5400413,100,387.05875,-16.118168,76.88501,-66.83336,,418.69,15.049975
0.0779804,100.0,[-1.382 -1.351 -0.585 -0.885 -1.343],141993.69,12740129,49573.754,99.0,10.193701,38704.372856616974,1327861.2,38200,-6.6471624,1.2462866e-07,-29.300383166975838,-15.518395,1.0293134,-8.996468,382,11709.955,,202.44324,100,11758.192,-15.043066,2901.416,-69.49629,,442.16,12.800714
0.09264628,100.0,[-1.381 -1.344 -0.59  -0.891 -1.341],308674.53,12782454,108294.65,99.0,0.5645076,38855.6585817337,6352494.5,38300,-10.014143,5.1018037e-07,-8.046373659941429,-15.449609,7.962711,-11.03279,383,27.710825,,1.4859974,100,20873.023,-15.319076,396.04138,-70.198235,,423.25,17.903357
0.092168495,100.0,[-1.396 -1.337 -0.582 -0.884 -1.326],80565.14,12825593,62660.793,99.0,0.9245472,39010.54889202118,1759283.0,38400,-9.559389,5.9628637e-06,-17.203611892367093,-14.199258,9.889412,-10.456403,384,199.30286,,5.9701595,100,5741.5835,-13.92017,327.29214,-69.19505,,431.39,14.851684
0.09364921,100.0,[-1.393 -1.335 -0.591 -0.886 -1.327],15150.651,12866234,7250.0806,99.0,0.93244857,39153.75104212761,390352.5,38500,-9.233565,6.9549187e-06,-22.093043675694524,-13.723622,18.297722,-10.359938,385,89.401535,,3.5675554,100,1422.6144,-13.365216,616.52136,-65.2596,,406.41,14.778874
0.09212789,100.0,[-1.391 -1.328 -0.597 -0.89  -1.325],6748.465,12908537,7205.4644,99.0,0.5366304,39305.706961631775,437979.44,38600,-7.6647196,1.3793937e-07,-3.857795220931726,-11.867234,22.808722,-7.8007646,386,16.840372,,1.0213996,100,454.99564,-11.804651,107.27528,-66.83432,,423.03,15.916627
0.09126818,100.0,[-1.388 -1.325 -0.605 -0.894 -1.327],25021.803,12949252,8418.294,99.0,0.54456586,39446.76250195503,408888.94,38700,-9.281217,2.1235571e-06,-2.0475080637912755,-12.301322,7.8533554,-9.487404,387,83.66165,,2.3891873,100,1860.5037,-12.268106,276.92325,-63.886658,,407.15,15.661377
0.091254,100.0,[-1.386 -1.323 -0.617 -0.897 -1.328],161117.42,12986244,52054.527,99.0,1.1010809,39578.2862739563,1177101.0,38800,-10.0852375,1.6935067e-07,-11.46494710465922,-19.572361,20.860327,-11.383096,388,168.54102,,7.4409733,100,13720.556,-19.386372,939.4965,-69.22235,,369.92,22.198694
0.09155786,100.0,[-1.387 -1.327 -0.603 -0.896 -1.328],20937.78,13023618,7572.1543,99.0,0.9178961,39712.061519384384,477900.12,38900,-14.317649,7.0565243e-06,-14.38913439412858,-18.494978,7.678231,-15.395092,389,45.095955,,2.402774,100,1727.7822,-18.26155,1449.2316,-70.12771,,373.74,20.976555
0.086732425,100.0,[-1.395 -1.33  -0.593 -0.898 -1.327],59345000.0,13065234,14849942.0,99.0,1.2409686,39861.6061937809,335918660.0,39000,-9.786538,1.2659784e-08,-1.8571770240613412,-15.116175,11.17269,-11.040073,390,492.19498,,8.724465,100,3423692.5,-15.086046,3596.7964,-69.09293,,416.16,18.715542
0.08691442,100.0,[-1.397 -1.332 -0.593 -0.914 -1.332],4195708.0,13102815,1177644.2,99.0,1.4791574,39996.16941308975,30039658.0,39100,-2.2219126,2.9527873e-09,-11.902402226659264,-18.56984,12.534922,-6.3536777,391,895.72046,,22.378193,100,290745.2,-18.37675,9653.855,-70.922455,,375.81,20.256006
0.08866285,100.0,[-1.401 -1.326 -0.577 -0.907 -1.332],6168790.5,13142349,1926581.6,99.0,0.54225224,40137.677364349365,68638424.0,39200,-6.8272305,3.1461845e-08,-7.9199073247719864,-15.809817,13.691987,-9.092106,392,168.30362,,3.0789328,100,398442.38,-15.681335,4010.6292,-67.85947,,395.34,19.544102
0.085965104,100.0,[-1.4   -1.317 -0.584 -0.913 -1.33 ],21001712.0,13182443,6041591.0,99.0,0.99500144,40280.85792541504,154368420.0,39300,-8.385763,5.1417386e-09,0.1958513630762169,-15.337118,16.010765,-8.477418,393,553.99695,,10.672128,100,1304017.5,-15.3339405,122.021675,-69.81302,,400.94,20.351944
0.08901733,100.0,[-1.396 -1.313 -0.597 -0.918 -1.333],51215.273,13219357,15169.217,99.0,4.7785974,40412.466220617294,321355.6,39400,-3.8580346,4.1649e-07,-6.8054105250290045,-18.355844,11.024919,-4.3613014,394,5043.661,,108.30881,100,4730.3525,-18.245443,3797.2126,-70.07017,,369.14,23.42771
0.08679199,100.0,[-1.395 -1.286 -0.582 -0.903 -1.33 ],255288.27,13259562,65954.875,99.0,0.6419133,40555.38149189949,878804.25,39500,-9.8328285,1.2715409e-06,1.8810562526033103,-14.859378,10.717237,-10.013155,395,137.21458,,2.7668436,100,21072.863,-14.828862,298.1629,-59.342323,,402.05,19.00766
0.08344077,100.0,[-1.399 -1.29  -0.575 -0.895 -1.332],63635.055,13298898,18025.027,99.0,0.5266345,40695.294068574905,419525.4,39600,-10.887509,3.0240074e-07,-9.889252222352134,-16.65506,7.929839,-11.898744,396,39.054058,,1.3897854,100,5854.748,-16.494633,306.81198,-69.866394,,393.36,19.12611
0.08404399,100.0,[-1.402 -1.291 -0.592 -0.892 -1.335],136006.9,13335612,37479.18,99.0,4.5932536,40826.65461945534,505432.7,39700,-10.631012,4.2214983e-06,-7.529772960534907,-19.20143,13.911378,-11.240754,397,2340.4858,,65.177,100,11505.774,-19.079277,2236.1167,-71.70557,,367.14,22.885754
0.08297814,100.0,[-1.407 -1.3   -0.59  -0.887 -1.335],9694628.0,13375737,2576509.0,99.0,0.8440296,40968.820924043655,44352744.0,39800,-1.4653387,8.277329e-10,-2.937203486438093,-15.324006,14.098405,-2.5616384,398,310.53482,,8.09009,100,621920.75,-15.276358,6847.7363,-64.71291,,401.25,18.21412
0.09005459,100.0,[-1.403 -1.291 -0.601 -0.889 -1.336],56.03573,13416998,17.80415,99.0,0.79418993,41114.5390753746,109.857956,39900,-12.589195,0.00029201392,3.299587243616315,-14.15794,15.637292,-12.658315,399,20.610884,,1.0574633,100,12.882619,-14.104413,181.99837,-71.33015,,412.61,17.874027
0.08878328,100.0,[-1.406 -1.307 -0.605 -0.893 -1.329],15771171.0,13457323,4237809.5,99.0,1.096167,41255.86316156387,86108290.0,40000,-3.904401,5.6273894e-08,-4.302997696774275,-15.606578,12.086323,-5.743056,400,545.0108,,11.891553,100,1005101.7,-15.536773,11068.622,-70.10746,,403.25,18.309544
0.08803543,100.0,[-1.413 -1.287 -0.612 -0.892 -1.33 ],299891.84,13495020,74865.69,99.0,2.921245,41390.38133716583,900441.0,40100,-14.327469,1.4865761e-06,-7.566388398185016,-19.732666,11.821408,-15.106953,401,2174.102,,44.763687,100,23497.217,-19.609919,725.42017,-71.86804,,376.97,23.673841
0.08959995,100.0,[-1.409 -1.287 -0.619 -0.882 -1.331],480220.3,13532594,138570.14,99.0,1.3734181,41524.93414616585,2027666.2,40200,-9.928516,8.519784e-08,-8.990406926580855,-19.4348,11.126979,-11.106281,402,598.0283,,12.838501,100,37903.38,-19.288952,761.01587,-70.93022,,375.74,22.108461
0.08960487,100.0,[-1.402 -1.279 -0.629 -0.881 -1.329],1540615.4,13571245,418678.03,99.0,0.7995512,41662.561178684235,11781483.0,40300,-8.762971,1.516664e-08,-5.1938845271795575,-16.295187,16.079687,-9.664367,403,146.65318,,4.7700458,100,104157.37,-16.21093,695.7014,-71.336334,,386.51,20.37046
0.09033168,100.0,[-1.402 -1.283 -0.621 -0.872 -1.329],2248282.2,13612136,643740.44,99.0,0.6997344,41809.29921936989,10728616.0,40400,-8.554162,3.3742367e-08,-0.7697197088147908,-14.494488,20.69859,-8.713244,404,147.71378,,3.8278494,100,166949.05,-14.482004,899.253,-70.00273,,408.91,19.377508
0.08972724,100.0,[-1.402 -1.287 -0.635 -0.866 -1.329],26358.35,13652603,6885.22,99.0,0.5108605,41954.34584951401,84308.86,40500,-12.610013,2.0737824e-07,-4.352010378233163,-14.503712,21.87855,-12.832817,405,21.322206,,0.98105174,100,2537.2727,-14.43311,268.71442,-69.8231,,404.67,18.20735
0.06839686,100.0,[-1.401 -1.293 -0.636 -0.858 -1.329],355816.0,13693071,524380.94,99.0,1.5800313,42096.79303598404,35484932.0,40600,-12.320706,1.1548801e-07,-11.169577136777985,-16.85208,12.068641,-13.1068945,406,289.81198,,9.9254055,100,17779.059,-16.67088,2147.5417,-71.82238,,404.68,20.678673
0.069206975,100.0,[-1.391 -1.284 -0.619 -0.854 -1.351],27236.232,13733898,9061.068,99.0,0.7192762,42243.24638295174,438270.25,40700,-12.196508,5.0172116e-07,-14.389723704649777,-15.382051,14.441226,-13.172328,407,100.309044,,3.1504679,100,2114.1365,-15.148612,472.17282,-69.666176,,408.27,17.696901
0.061912436,100.0,[-1.387 -1.281 -0.628 -0.858 -1.35 ],19304.7,13772934,5716.8506,99.0,1.5664887,42381.52352452278,83877.4,40800,-10.304767,1.7057348e-05,-13.40548390499312,-17.633627,15.477798,-11.224029,408,125.6481,,7.057918,100,2101.945,-17.416157,3563.8171,-72.9518,,390.36,20.468409
0.06254,100.0,[-1.392 -1.27  -0.64  -0.843 -1.357],3068468.2,13815815,3774204.8,99.0,0.80727124,42534.650007009506,292052740.0,40900,-10.223328,3.444463e-07,-0.8634925632745252,-13.383878,10.233343,-10.353383,409,58.828587,,3.034516,100,114020.66,-13.369869,237.62526,-71.75508,,428.81,17.701302
0.0638521,100.0,[-1.395 -1.273 -0.631 -0.837 -1.356],127952.8,13858524,123152.66,99.0,0.91674733,42687.854892253876,4395693.5,41000,-7.795194,7.1950694e-08,-14.77202864119945,-13.990687,20.92476,-8.703481,410,97.2907,,3.7940052,100,7868.6587,-13.751046,380.5073,-72.03919,,427.09,16.105265
