MaxIW,EmpiricalD2,Iteration,MeanD2w0t,InitialReturnMax,TimestepsSoFar,EntropyCoefficient,MaxD2w0t,TimeElapsed,MinIW,ReturnStepMaxmin,J_sample_variance,MeanIW,EpisodesSoFar,InitialReturnMean,EpThisIter,Weights,InitialReturnStd,InitialBound,StdIW,EpLenMean,MeanEntropy,Bound,InitialReturnMin,MinD2w0t,ReturnStepMax,StdD2w0t,EpRewMean,ReturnMeanIW
5.883007,33.48166,163,0.7185404,-27.853127,580912,,250.83217,2672.860107421875,0.0005443938,99.0,2959.2983,0.5797185,16300,-74.55137,100,[-0.822 -0.367 -0.147 -0.862 -0.932],14.255432,-78.22063,0.72230613,38.52,0.47101602,-59.887074,-93.60292,,100.0,5.2458696,-103.30707039635152,-47.38832
63.271603,15.97909,164,0.42840585,-45.70394,585293,,275.58945,2691.9104013442993,6.377547e-05,99.00001,4732.93,0.76115763,16400,-70.60617,100,[-0.834 -0.381 -0.127 -0.863 -0.948],13.592129,-74.25746,1.4562587,43.81,0.46289036,-61.811157,-93.62686,,100.0,3.664045,-102.80138585877032,-50.8075
8.186095,19.526766,165,0.51617837,-33.72306,589796,,203.02075,2711.5167310237885,0.0008245158,99.0,2017.7192,0.54008657,16500,-69.39201,100,[-0.834 -0.403 -0.139 -0.853 -0.956],14.008508,-73.0365,0.6700099,45.03,0.46443754,-52.169308,-92.47704,,100.0,3.204808,-102.34973273829172,-40.974102
10.388409,70.13479,166,0.99407595,-30.804367,594141,,871.7445,2727.507337331772,0.0002453066,99.0,3429.2502,0.57726914,16600,-69.97059,100,[-0.839 -0.415 -0.124 -0.847 -0.954],15.5520315,-73.6669,0.8333107,43.45,0.462976,-55.834625,-94.18581,,100.0,9.089145,-101.33483523464726,-41.565453
12.188473,16.266634,167,0.6009744,-22.082905,598389,,78.487686,2744.3607211112976,0.0036947813,99.0,3756.3645,0.6390872,16700,-71.64547,100,[-0.824 -0.409 -0.134 -0.867 -0.956],14.904356,-75.30973,0.8413851,42.48,0.45727667,-58.862022,-94.45397,,100.0,3.1865647,-102.90511170133408,-48.329475
6.9167557,7.1447706,168,0.28417626,-18.859192,602648,,40.98093,2763.072207212448,0.006752601,99.0,3903.3135,0.7936386,16800,-71.0448,100,[-0.834 -0.424 -0.117 -0.878 -0.962],13.741703,-74.87679,0.9824129,42.59,0.4492869,-66.35014,-92.92227,,100.0,1.3720409,-102.2846075990954,-58.142464
11.651129,56.627518,169,0.7888307,-35.997883,606803,,221.75616,2781.0649054050446,0.00064486417,99.0,1420.1233,0.44694883,16900,-71.8322,100,[-0.826 -0.425 -0.104 -0.898 -0.97 ],14.450579,-75.514534,0.6197997,41.55,0.44986644,-46.64327,-94.77611,,100.0,5.773499,-102.20360329252611,-33.769497
16.741484,23.833656,170,0.46287102,-28.362858,610921,,202.79948,2797.1957330703735,0.0027797278,99.0,3041.3462,0.5891206,17000,-71.40912,100,[-0.848 -0.432 -0.097 -0.877 -0.969],14.506514,-75.05789,0.9296929,41.18,0.44613007,-51.99888,-91.85292,,100.0,3.3523767,-101.7318445935727,-41.12141
10.576149,19.696007,171,0.53127635,-20.235394,615336,,60.985188,2817.810319185257,0.0012249422,99.0,4841.065,0.70050734,17100,-68.88785,100,[-0.884 -0.457 -0.103 -0.88  -0.973],15.042299,-72.62873,1.1821681,44.15,0.44147527,-58.94677,-93.9736,,100.0,2.9176507,-100.82945590980721,-48.41462
15.965979,19.935644,172,0.6373856,-29.328388,619803,,82.47086,2836.9144637584686,0.004209719,99.0,5512.976,0.6813522,17200,-68.285065,100,[-0.877 -0.481 -0.102 -0.873 -0.977],13.938887,-72.0468,1.4309605,44.67,0.4304022,-58.07387,-92.21517,,100.0,3.3130605,-100.67311063093453,-46.404446
8.644801,13.650867,173,0.39652488,-26.65907,624221,,255.40512,2853.2481577396393,0.001767441,99.0,4158.966,0.6371251,17300,-69.02791,100,[-0.888 -0.475 -0.108 -0.894 -0.989],14.147911,-72.73365,0.85523653,44.18,0.43317613,-56.31982,-93.60977,,100.0,3.1667733,-101.21530012083029,-47.630318
17.655195,67.74162,174,0.98293763,-35.755238,628750,,201.54701,2872.1487703323364,0.000609242,99.0,7527.998,0.65030193,17400,-68.70149,100,[-0.919 -0.499 -0.117 -0.902 -0.986],12.980717,-72.37805,1.3649019,45.29,0.4370815,-58.23933,-91.70291,,100.0,6.4382,-101.820755881411,-43.554188
11.532763,9.199265,175,0.2624899,-26.99924,632902,,86.63358,2888.277713537216,0.0051523447,99.0,4070.864,0.82602173,17500,-70.47606,100,[-0.932 -0.508 -0.114 -0.879 -0.982],13.110685,-74.16503,0.9724655,41.52,0.44189426,-66.252716,-91.45849,,100.0,1.6501873,-101.13325932349971,-59.050793
8.256247,79.32462,176,1.2112067,-28.362507,637373,,483.3967,2906.260682106018,0.0004472948,99.0,1240.4102,0.4329271,17600,-68.03018,100,[-0.939 -0.523 -0.129 -0.871 -0.977],13.852918,-71.766266,0.6010328,44.71,0.43831906,-46.979965,-92.67399,,100.0,9.264388,-100.26163358509947,-31.472607
45.88085,24.777992,177,0.6142165,-10.848671,642023,,232.77632,2923.2221705913544,0.0020067987,99.0,6734.17,0.73808837,17700,-65.888176,100,[-0.948 -0.547 -0.129 -0.86  -0.981],11.976283,-69.62723,1.536318,46.5,0.42886323,-57.49598,-89.548225,,100.0,3.684508,-99.55415864479974,-46.989365
11.316238,9.752469,178,0.48840642,-22.940567,646637,,74.33301,2943.3404331207275,0.0010683677,99.0,2509.694,0.6958026,17800,-65.729965,100,[-0.956 -0.558 -0.115 -0.852 -0.99 ],12.426803,-69.357864,0.9304337,46.14,0.41511703,-55.80655,-89.97652,,100.0,2.9190764,-99.08898070366045,-46.399677
6.020184,8.315825,179,0.31895038,-38.91675,651210,,126.59378,2958.119416475296,0.0018610819,99.0,1271.9905,0.651192,17900,-67.067955,100,[-0.986 -0.541 -0.106 -0.86  -1.004],11.154609,-70.73665,0.5290588,45.73,0.41089356,-55.556587,-90.44667,,100.0,2.3781517,-100.57745868014997,-47.254055
17.791615,35.478153,180,0.5662808,-27.215668,655860,,180.15887,2976.690078496933,0.0005266647,99.0,6627.267,0.5806295,18000,-65.789314,100,[-0.994 -0.514 -0.087 -0.85  -1.008],12.366688,-69.44172,1.1477213,46.5,0.40651375,-51.062477,-90.070076,,100.0,3.4515073,-99.40480825867792,-40.994896
5.230467,7.447257,181,0.31484511,-24.753895,660183,,246.03754,2992.8579456806183,0.022957632,99.0,1508.8153,0.66963947,18100,-68.63727,100,[-0.975 -0.509 -0.092 -0.868 -1.012],13.67794,-72.228806,0.59826577,43.23,0.40707493,-56.085957,-92.73267,,100.0,2.5676837,-100.13575235334247,-47.93253
13.47585,29.037975,182,0.52567,-47.730495,664639,,358.9654,3012.271734714508,0.00066345884,99.0,4272.775,0.6073455,18200,-68.36974,100,[-0.96  -0.506 -0.071 -0.877 -1.012],10.485391,-71.89528,1.0275807,44.56,0.4188543,-51.44872,-92.25888,,100.0,4.648543,-101.2341575902673,-42.226448
9.09121,3.1564834,183,0.1965715,-39.669044,669074,,12.702104,3030.9297635555267,0.0074793324,99.0,3845.736,0.8319623,18300,-69.04284,100,[-1.009 -0.504 -0.062 -0.875 -1.   ],11.329796,-72.6713,1.0315776,44.35,0.407452,-64.844215,-93.377,,100.0,0.7714089,-101.89974663182964,-58.65568
14.17344,51.80928,184,0.8674517,-29.028404,673959,,276.9002,3050.228378534317,0.0011027639,99.0,7018.4453,0.5726476,18400,-64.91446,100,[-1.026 -0.507 -0.073 -0.888 -1.012],13.19455,-68.51573,1.2618196,48.85,0.40261126,-50.63654,-92.89123,,100.0,5.7085004,-99.95358767892485,-38.47113
228.89302,144.96353,185,1.3340472,-38.010445,678552,,2414.6152,3069.24569106102,0.00040184057,99.0,3484.0422,0.3655568,18500,-65.902115,100,[-1.017 -0.492 -0.068 -0.905 -1.016],12.792553,-69.45005,2.087375,45.93,0.40090355,-29.11501,-90.83206,,100.0,19.645418,-99.15314705769237,-14.188211
9.447867,15.41455,186,0.43083495,-38.902096,683008,,67.0033,3088.817595243454,0.005966448,99.0,6943.4985,0.70917565,18600,-68.28428,100,[-1.053 -0.496 -0.07  -0.882 -1.018],11.846483,-71.95633,1.1369494,44.56,0.4009728,-61.051105,-88.911255,,100.0,2.1522715,-100.86411463969968,-51.68691
5.612637,12.703924,187,0.6158951,-32.271027,687801,,44.878082,3111.007092475891,0.0014620859,99.0,2612.7827,0.6499543,18700,-65.904884,100,[-1.054 -0.492 -0.078 -0.901 -1.018],12.16265,-69.4757,0.7920282,47.93,0.38997462,-55.326607,-90.17448,,100.0,2.9911568,-100.53537820941341,-45.82265
26.355576,18.242395,188,0.45317608,-30.415588,692393,,49.956306,3130.3479874134064,0.008670424,99.0,10803.574,0.64988285,18800,-67.07731,100,[-1.034 -0.485 -0.095 -0.891 -1.029],13.888083,-70.715645,1.439913,45.92,0.3774476,-54.556377,-91.41106,,100.0,2.0991457,-100.33931790473231,-45.549248
8.651989,10.130594,189,0.33507952,-21.155437,697158,,140.35933,3150.992266893387,0.004684392,99.0,3902.1895,0.655233,18900,-66.12852,100,[-1.043 -0.49  -0.097 -0.869 -1.041],12.7909,-69.74555,1.0520183,47.65,0.37522256,-52.880592,-90.12683,,100.0,1.853306,-100.61587860296453,-45.04212
7.5105505,10.807259,190,0.4918929,-24.562801,702159,,85.50281,3170.8351719379425,0.014746871,99.0,2575.3638,0.67401487,19000,-65.394554,100,[-1.037 -0.482 -0.109 -0.874 -1.044],12.061661,-69.11198,0.902805,50.01,0.37636513,-55.14533,-89.395386,,100.0,2.4052243,-101.35191992232369,-45.68386
17.076694,17.958227,191,0.75992334,-33.28003,706715,,68.76656,3189.6327862739563,0.00020010825,99.0,2957.7974,0.6621239,19100,-66.939926,100,[-1.024 -0.492 -0.12  -0.862 -1.043],13.504164,-70.55845,0.9207286,45.56,0.37703404,-57.0883,-90.410614,,100.0,3.8449528,-99.79279644050354,-45.179573
7.702553,40.14783,192,0.6207612,-13.522604,711211,,187.95145,3208.5360310077667,0.0010052435,99.0,2834.3708,0.48992118,19200,-67.99258,100,[-1.008 -0.487 -0.116 -0.835 -1.042],11.996374,-71.7908,0.83398443,44.96,0.3699795,-46.993988,-91.46771,,100.0,4.093573,-100.8879146901369,-35.0469
32.589993,57.906322,193,0.9973354,-20.432545,715781,,428.95612,3226.0132262706757,0.0009888728,99.0,7798.0215,0.5889075,19300,-67.41571,100,[-0.973 -0.468 -0.116 -0.836 -1.049],12.6855755,-71.16613,1.2855155,45.7,0.36718738,-54.192657,-91.64087,,100.0,6.796266,-100.64622541647098,-39.603333
13.208898,40.462044,194,0.84472764,-38.785667,720339,,171.65176,3245.255705833435,0.0011533548,99.0,4954.6533,0.7376735,19400,-67.24845,100,[-0.977 -0.475 -0.104 -0.82  -1.052],12.50098,-70.87824,1.1697183,45.58,0.37141907,-62.262188,-91.254074,,100.0,5.0939293,-100.52566748161878,-49.596928
15.9268265,50.159912,195,0.85628945,-34.84788,725050,,183.2215,3264.9190986156464,0.0025805812,99.0,578.37683,0.33301523,19500,-66.40645,100,[-0.977 -0.498 -0.097 -0.816 -1.048],11.507426,-70.00694,0.46826887,47.11,0.36878973,-36.545086,-88.83192,,100.0,5.544173,-100.86469547490384,-24.15668
7.825714,16.158407,196,0.56084996,-32.568745,729200,,172.39369,3286.4862067699432,0.0013302856,99.0,1553.2235,0.64284813,19600,-70.1432,100,[-0.951 -0.469 -0.097 -0.811 -1.05 ],13.92818,-73.801544,0.623026,41.5,0.3513254,-58.82212,-94.39959,,100.0,3.7661886,-100.68655784585363,-47.926445
14.424002,11.3641405,197,0.5010093,-28.396832,733911,,156.32655,3303.8612763881683,0.002927343,99.0,2721.4634,0.65477127,19700,-66.5731,100,[-0.951 -0.47  -0.116 -0.793 -1.068],12.134232,-70.244865,0.78692585,47.11,0.3432621,-56.68872,-89.82612,,100.0,3.134464,-100.85629690903227,-47.216106
76.83315,101.1536,198,1.2905741,-18.41457,738670,,465.84332,3323.209487438202,0.00016974934,99.0,6320.5103,0.6264542,19800,-66.588486,100,[-0.947 -0.437 -0.103 -0.763 -1.076],11.566668,-70.317986,1.5466514,47.59,0.34987628,-54.537537,-91.1897,,100.0,9.397504,-101.3291837931997,-38.410126
8.958894,19.469109,199,0.60159993,-40.321255,743007,,173.51529,3341.372347354889,0.003916566,99.0,1873.6545,0.52698493,19900,-68.437675,100,[-0.928 -0.436 -0.102 -0.79  -1.069],13.23836,-71.997856,0.64612055,43.37,0.3490928,-48.38186,-90.51837,,100.0,3.7727616,-100.2359113947356,-37.394566
16.854185,9.154527,200,0.34532225,-34.515175,747498,,94.62123,3360.581795692444,0.0034985174,99.0,4064.8057,0.8178306,20000,-67.9202,100,[-0.923 -0.425 -0.12  -0.786 -1.07 ],12.817424,-71.55962,1.1747819,44.91,0.3365528,-63.414238,-91.23311,,100.0,1.8688053,-100.79236006098765,-55.248623
18.32525,21.944252,201,0.6379113,-26.2017,751820,,114.045235,3378.1797959804535,0.00037231756,99.0,2418.9949,0.5733729,20100,-69.60933,100,[-0.933 -0.404 -0.111 -0.79  -1.082],14.573136,-73.21531,0.80738014,43.22,0.30484223,-52.626266,-92.702354,,100.0,3.5495572,-101.01847027684063,-41.804012
6.905579,5.8593984,202,0.29015186,-20.449757,756357,,39.93155,3397.2693252563477,0.005527327,99.00001,3719.3208,0.78642666,20200,-67.72637,100,[-0.941 -0.386 -0.123 -0.793 -1.114],13.9119625,-71.35698,0.8367007,45.37,0.3017248,-63.1658,-91.14684,,100.0,1.4538475,-100.76794724573419,-56.361946
11.977168,8.12594,203,0.27376875,-16.13601,760503,,95.483665,3412.627815246582,0.0010504985,99.0,4265.019,0.8088864,20300,-71.50262,100,[-0.962 -0.367 -0.131 -0.791 -1.117],15.249325,-75.18921,0.8936452,41.46,0.29397136,-67.66584,-92.792984,,100.0,1.8937371,-101.67011262804611,-60.371513
10.695925,28.545183,204,0.6141519,-33.931873,764797,,132.06668,3430.7402305603027,0.00048078495,99.000015,3320.536,0.5573887,20400,-70.56185,100,[-0.932 -0.353 -0.116 -0.791 -1.125],14.846691,-74.168884,0.7818804,42.94,0.2942855,-54.122375,-92.28124,,100.0,3.6709611,-101.81944085087025,-42.564785
14.509758,65.18791,205,0.822025,-34.06216,769542,,367.05768,3447.8183014392853,0.0011596502,99.0,3552.8308,0.5270292,20500,-67.34917,100,[-0.936 -0.362 -0.109 -0.776 -1.125],14.4433775,-71.01548,0.97710997,47.45,0.27707028,-47.954422,-91.8058,,100.0,6.3045945,-101.32108018625664,-35.248714
9.772879,5.348139,206,0.22183374,-19.607468,773639,,21.806839,3465.17334151268,0.0072586844,99.0,4217.66,0.76729244,20600,-71.24592,100,[-0.907 -0.353 -0.11  -0.79  -1.142],15.784102,-75.038086,0.86328965,40.97,0.26174754,-64.73363,-90.94144,,100.0,1.0197519,-100.96826963725542,-57.400967
8.596038,32.16734,207,0.74194103,-38.363995,778074,,239.8346,3485.031811237335,0.0013422018,99.00001,2634.2898,0.59641963,20700,-69.61917,100,[-0.878 -0.345 -0.113 -0.786 -1.157],14.084569,-73.22346,0.77702034,44.35,0.26489025,-57.38642,-91.25943,,100.0,4.9417152,-102.01349082675941,-45.544403
8.252743,7.947595,208,0.35394353,-43.703712,782673,,155.02505,3504.713276386261,0.0005396944,99.0,2521.0212,0.70500666,20800,-69.81192,100,[-0.866 -0.33  -0.125 -0.784 -1.154],13.485009,-73.567505,0.68713635,45.99,0.25892076,-61.357002,-92.22663,,100.0,2.3821514,-103.15851998917164,-52.632137
12.312563,18.654133,209,0.45631173,-36.77204,786902,,1005.12634,3520.106616258621,0.008828512,99.0,2482.343,0.7363842,20900,-71.82588,100,[-0.868 -0.34  -0.144 -0.787 -1.16 ],15.405696,-75.48405,0.8204407,42.29,0.26314604,-63.87464,-91.68762,,100.0,8.873057,-102.48062708113243,-55.185837
14.169876,8.528242,210,0.40291634,-34.019203,791181,,87.986916,3539.0660185813904,0.0054867845,99.0,1978.449,0.6068026,21000,-71.4193,100,[-0.886 -0.314 -0.133 -0.768 -1.156],14.989098,-75.12854,0.69449496,42.79,0.25353217,-56.083702,-92.86794,,100.0,2.240289,-102.72597181063922,-47.028812
11.91938,20.280794,211,0.5987396,-32.845886,795836,,72.9337,3557.378659963608,0.0019359869,99.0,2935.6519,0.6673902,21100,-69.666954,100,[-0.877 -0.32  -0.146 -0.756 -1.165],14.318102,-73.3972,0.95736533,46.55,0.2618498,-57.930054,-92.30481,,100.0,3.1130695,-103.30759782192354,-47.46945
10.260709,4.3655357,212,0.25573915,-36.6866,800310,,18.44527,3576.186503171921,0.0027406192,99.0,3394.376,0.85159266,21200,-69.32997,100,[-0.88  -0.331 -0.133 -0.754 -1.157],15.130584,-73.037636,0.88406247,44.74,0.25771952,-68.0029,-95.40788,,100.0,1.1063608,-101.45417925522642,-60.789352
15.361838,38.825203,213,0.68057704,-35.61904,804702,,181.25052,3592.7362229824066,0.0008692302,99.0,2543.6084,0.54713047,21300,-71.168594,100,[-0.883 -0.327 -0.124 -0.767 -1.161],15.029367,-74.89277,0.84904534,43.92,0.25857452,-52.38943,-95.01841,,100.0,4.6454144,-103.13974086899356,-40.74659
15.927871,61.883324,214,0.77621984,-27.661144,809494,,306.63788,3613.107760667801,0.00045404953,99.0,1723.2166,0.38557965,21400,-68.42755,100,[-0.89  -0.333 -0.114 -0.754 -1.16 ],14.37695,-72.19157,0.6548329,47.92,0.25133285,-41.636116,-92.52176,,100.0,5.9061737,-102.62217271147884,-28.004658
6.9647655,11.189341,215,0.32902628,-31.191214,814019,,138.42885,3633.8675096035004,0.00839069,99.0,2698.06,0.6607232,21500,-69.218636,100,[-0.925 -0.342 -0.114 -0.742 -1.168],13.278705,-72.83203,0.73030245,45.25,0.25485292,-56.16796,-91.84127,,100.0,1.9766825,-102.27163079853376,-48.804356
11.53208,40.6648,216,0.7505001,-42.34686,818519,,581.67615,3652.887507200241,0.0018846933,99.0,2894.6855,0.6066839,21600,-68.59354,100,[-0.912 -0.36  -0.122 -0.766 -1.164],13.605737,-72.18292,0.8566765,45.0,0.25550097,-55.075386,-92.77222,,100.0,6.42597,-101.32125977452188,-43.621353
8.493177,41.5078,217,0.8119169,-45.14807,822791,,161.93839,3669.863221883774,0.0009589563,99.0,3171.718,0.6060799,21700,-71.05342,100,[-0.906 -0.355 -0.136 -0.777 -1.163],13.137314,-74.66042,0.8832831,42.72,0.25744385,-57.737278,-93.228935,,100.0,5.169388,-102.65801529637831,-44.99641
5.5095797,4.064498,218,0.22672874,-31.989876,826805,,30.509327,3687.936381340027,0.037300974,99.0,3387.1516,0.7832233,21800,-71.914085,100,[-0.907 -0.361 -0.127 -0.76  -1.162],15.496288,-75.58479,0.7582794,40.14,0.26184264,-66.93771,-92.92138,,100.0,1.1286387,-101.44242897379354,-59.87025
20.213179,7.7743335,219,0.3089811,-42.82633,831013,,87.36158,3708.56286072731,0.0031851993,99.0,1729.7964,0.7644022,21900,-71.3596,100,[-0.898 -0.359 -0.14  -0.755 -1.157],13.241733,-75.02949,0.75618434,42.08,0.24429405,-63.82675,-93.61213,,100.0,1.7888787,-102.56125402035217,-54.95684
9.1026945,11.052712,220,0.3316908,-26.984934,835470,,59.499535,3726.421712398529,0.010738332,99.0,3981.8845,0.6383184,22000,-69.76695,100,[-0.899 -0.353 -0.128 -0.767 -1.175],13.709612,-73.54017,0.8150413,44.57,0.2285177,-56.63515,-92.97729,,100.0,1.7671233,-102.51673806301635,-48.371216
13.338469,76.8226,221,0.86883694,-41.016212,840001,,664.4005,3745.4187796115875,0.00035019655,99.0,1007.15265,0.43258983,22100,-69.50838,100,[-0.867 -0.347 -0.133 -0.766 -1.19 ],14.397448,-73.21062,0.6559294,45.31,0.2252204,-42.335842,-94.4093,,100.0,8.011066,-102.31389832001051,-28.832144
13.770611,36.45095,222,0.6959969,-33.36472,844563,,647.22186,3767.661379098892,0.0020729867,99.0,4486.413,0.5991581,22200,-68.397675,100,[-0.892 -0.352 -0.129 -0.75  -1.194],14.161423,-72.05898,1.0032407,45.62,0.22302248,-54.236687,-91.625755,,100.0,6.183232,-101.39856201358519,-42.647163
4.9061623,12.19817,223,0.392891,-32.14936,848946,,153.14847,3784.2903871536255,0.004822625,99.000015,2308.3306,0.5665938,22300,-70.1538,100,[-0.902 -0.351 -0.116 -0.735 -1.196],13.464037,-73.89555,0.6499747,43.83,0.22472245,-54.507797,-93.527374,,100.0,2.3118727,-102.38701517262918,-44.415485
13.312938,29.371645,224,0.5598519,-22.011152,853548,,880.39166,3801.923727273941,0.0009310798,99.0,2197.4292,0.63823974,22400,-67.56776,100,[-0.907 -0.377 -0.118 -0.741 -1.194],14.137727,-71.23766,0.74878573,46.02,0.2180199,-52.976364,-90.33485,,100.0,7.412828,-100.61091738271702,-43.488544
12.60611,29.842775,225,0.5302288,-9.254001,857876,,139.58118,3821.711659669876,0.00033700516,99.0,3443.656,0.62530077,22500,-69.76489,100,[-0.938 -0.353 -0.125 -0.713 -1.201],14.861423,-73.6093,0.8882918,43.28,0.21325918,-57.17015,-90.36465,,100.0,3.153742,-101.05036970540081,-45.400208
13.13869,61.405094,226,1.0250808,-30.47026,862256,,305.94003,3839.845306158066,0.0024200103,99.0,2923.9749,0.5350899,22600,-69.82463,100,[-0.954 -0.359 -0.125 -0.696 -1.206],12.688145,-73.48304,0.8513377,43.8,0.21678592,-50.09568,-91.1832,,100.0,7.4135456,-102.24036098133341,-35.379345
6.7649746,11.564179,227,0.32493058,-21.059605,867058,,181.64886,3860.710926055908,0.0028365352,99.0,2557.8708,0.62974197,22700,-67.087006,100,[-0.957 -0.359 -0.118 -0.674 -1.202],12.260284,-71.03685,0.7846311,48.02,0.21923833,-55.087284,-90.65786,,100.0,2.1739755,-101.61139286931187,-44.590733
25.49848,96.22862,228,1.3313156,-45.018845,871899,,447.64438,3882.621162891388,0.00036455697,99.0,1355.7683,0.4000174,22800,-66.568436,100,[-0.942 -0.354 -0.119 -0.686 -1.2  ],10.554314,-70.16879,0.65656525,48.41,0.2151315,-43.820976,-90.47481,,100.0,9.25403,-101.90266341584615,-28.250368
7.395882,23.965715,229,0.7701399,-26.290474,876825,,167.07854,3902.447178840637,0.0010549591,99.0,2442.4849,0.56053346,22900,-66.864,100,[-0.952 -0.352 -0.115 -0.662 -1.204],12.0303955,-70.62143,0.78013635,49.26,0.21232447,-51.999275,-89.62248,,100.0,4.269771,-102.62699306229611,-40.33943
9.810156,13.830927,230,0.4746908,-41.646046,881415,,66.57527,3920.5232875347137,0.0012485952,99.0,3600.7014,0.67621905,23000,-67.85255,100,[-0.946 -0.362 -0.122 -0.648 -1.207],11.172748,-71.513336,0.96011144,45.9,0.21137919,-57.240128,-90.27964,,100.0,2.4413726,-101.83336023259595,-47.75066
4.405172,15.029401,231,0.3987347,-45.320408,885841,,429.51385,3938.6970026493073,0.002502242,99.0,3534.128,0.6193191,23100,-70.12322,100,[-0.943 -0.381 -0.11  -0.655 -1.208],10.545197,-73.79449,0.810778,44.26,0.2217991,-55.353374,-91.357445,,100.0,4.044754,-103.36353262524652,-46.162666
12.213982,11.69295,232,0.41850036,-16.675781,890772,,96.47496,3958.568656682968,0.003207771,99.0,2621.9285,0.6670604,23200,-65.77434,100,[-0.943 -0.4   -0.123 -0.679 -1.197],12.227185,-69.70327,0.9175532,49.31,0.2227357,-54.771847,-88.88133,,100.0,2.3649464,-101.3756371297861,-43.419647
5.853864,3.0427203,233,0.2236629,-15.17386,895544,,17.8717,3979.7124540805817,0.023018392,99.0,1943.1604,0.8196419,23300,-67.038826,100,[-0.925 -0.39  -0.13  -0.678 -1.196],11.693645,-71.01211,0.6378211,47.72,0.21968158,-64.27474,-90.825874,,100.0,0.90049684,-101.60348909458449,-57.019173
12.278124,12.544387,234,0.3520475,-22.512165,900590,,93.42139,4000.085996389389,0.0015616813,99.0,4617.1543,0.6730086,23400,-64.51275,100,[-0.923 -0.405 -0.123 -0.693 -1.199],11.094305,-68.41489,1.1323519,50.46,0.21485524,-52.668495,-89.56174,,100.0,1.7394196,-100.9667972802902,-42.884697
12.377367,5.9313893,235,0.3018037,4.25861,905559,,54.979763,4017.337366104126,0.009397114,99.0,1696.4082,0.62253755,23500,-65.04101,100,[-0.934 -0.41  -0.117 -0.683 -1.204],14.875641,-68.877914,0.7598924,49.69,0.21247971,-50.96044,-89.689026,,100.0,1.6884305,-100.49262461115246,-41.606068
8.267541,21.829327,236,0.4692059,-29.657894,910483,,110.22658,4035.2862617969513,0.004876551,99.0,4514.0024,0.5612416,23600,-65.714554,100,[-0.937 -0.415 -0.105 -0.684 -1.206],10.163218,-69.58855,0.8679821,49.24,0.21122883,-51.69728,-90.257065,,100.0,2.5129833,-101.73360265639985,-40.290966
6.516563,5.3157988,237,0.28549808,-23.006533,915323,,49.84105,4055.29336476326,0.01509908,99.0,1622.2582,0.7097886,23700,-65.31011,100,[-0.927 -0.423 -0.108 -0.707 -1.208],12.523031,-68.91393,0.6176307,48.4,0.21092787,-55.18539,-89.81455,,100.0,1.459108,-100.24847600093909,-47.769302
8.48895,35.801636,238,0.79691225,-30.421322,920180,,126.09417,4075.020442724228,0.0019249435,99.00001,3330.946,0.5485102,23800,-65.53806,100,[-0.937 -0.42  -0.124 -0.705 -1.208],12.112722,-69.22491,0.86867636,48.57,0.21533208,-49.242268,-90.195496,,100.0,4.254851,-100.69908754158429,-37.24999
33.656597,60.21287,239,0.92179346,-30.214642,925062,,533.0011,4097.797888994217,9.211025e-05,99.0,3282.6226,0.69956166,23900,-65.38864,100,[-0.925 -0.403 -0.132 -0.705 -1.204],11.007555,-68.98403,1.5737869,48.82,0.21704377,-53.741413,-90.69957,,100.0,7.2071486,-100.97101737501524,-40.86282
18.623339,58.26507,240,0.8270789,-33.85382,929807,,363.89032,4115.854750394821,6.2438485e-05,99.0,1195.0311,0.4003847,24000,-66.06377,100,[-0.909 -0.413 -0.131 -0.733 -1.202],12.236538,-69.69516,0.61205167,47.45,0.2078857,-39.99679,-91.61595,,100.0,5.869691,-100.57003318058447,-27.067204
9.550115,14.1171875,241,0.3842207,-25.375336,934839,,106.13324,4134.34251499176,0.0021341725,99.0,2489.6619,0.65671283,24100,-64.49484,100,[-0.943 -0.425 -0.131 -0.729 -1.211],13.187636,-68.35006,0.8335316,50.32,0.21411203,-50.850403,-89.21601,,100.0,2.294833,-100.19913303363876,-41.271156
5.2561474,4.564917,242,0.16759118,-30.512865,939431,,74.61572,4152.270451068878,0.0019144104,99.0,1697.893,0.78077126,24200,-67.4067,100,[-0.977 -0.425 -0.126 -0.726 -1.205],11.854423,-71.2824,0.63614863,45.92,0.20768012,-59.790607,-90.501144,,100.0,1.0848279,-101.09809213578347,-52.05903
12.5432415,21.271814,243,0.40571398,-24.747366,943849,,128.25783,4172.287805557251,4.657946e-05,99.0,6999.8306,0.6727497,24300,-68.06699,100,[-0.948 -0.432 -0.12  -0.737 -1.211],12.175879,-71.80003,1.1418986,44.18,0.19742647,-56.49694,-90.29353,,100.0,2.495112,-100.46838410927877,-47.775654
9.159252,28.04582,244,0.7988438,-39.218292,948354,,155.0334,4190.891719818115,0.00041633716,99.0,3763.4265,0.6677228,24400,-68.50348,100,[-0.915 -0.418 -0.115 -0.739 -1.222],12.026572,-72.14378,0.96524763,45.05,0.19371574,-60.05404,-90.69924,,100.0,4.4510655,-101.73480125427828,-47.654778
15.224292,25.215609,245,0.6706272,-29.91644,953208,,117.17992,4209.116279602051,0.0022421302,99.0,2347.3376,0.60441625,24500,-65.87358,100,[-0.912 -0.441 -0.105 -0.744 -1.225],11.612989,-69.56727,0.793839,48.54,0.19075333,-52.96571,-88.8695,,100.0,3.826108,-100.88586346348268,-42.400894
