MeanEntropy,InitialReturnMin,MeanD2w0t,EpisodesSoFar,ReturnMeanIW,Bound,MaxIW,Iteration,MeanIW,TimeElapsed,InitialReturnStd,J_sample_variance,InitialBound,InitialReturnMax,MinD2w0t,ReturnStepMaxmin,EpThisIter,StdIW,TimestepsSoFar,MinIW,MaxD2w0t,ReturnStepMax,InitialReturnMean,EpLenMean,Weights,StdD2w0t,EmpiricalD2,EpRewMean
1.0781227,-2.9978714,0.05079087,16300,476.51688,182.69446,7.9870596,163,1.1402935,1637.6193442344666,1.0794032,97135.664,149.90579,2.5311432,,89.52257,100,0.82796013,479925,0.15784788,1.8936949,100.0,-5.0354006e-06,22.4,[ 1.132  0.397  0.52   1.208 -0.318],0.23605649,1.3263342,-117.34721554992733
1.0624629,-3.1680298,0.046375938,16400,499.7347,195.90613,6.23322,164,1.1133546,1647.6057555675507,0.9933208,88291.07,174.06372,3.4336472,,88.94055,100,0.76242703,482019,0.17659386,1.8606087,100.0,3.0517577e-07,20.94,[ 1.201  0.381  0.542  1.2   -0.341],0.2234755,1.3866354,-115.79233422926706
1.109384,-2.86232,0.049433257,16500,542.94794,250.49478,8.203597,165,1.2374463,1656.435792684555,0.997027,97527.92,190.35828,2.1122437,,89.03609,100,0.79482067,484138,0.27051535,2.2911832,100.0,-4.4250487e-06,21.19,[ 1.182  0.36   0.55   1.221 -0.357],0.2373261,1.3436602,-116.1626493729163
1.1155809,-2.9066467,0.044169083,16600,476.55524,211.56549,4.3376822,166,1.0537164,1667.5197944641113,1.0976022,35264.47,197.9791,3.3906097,,88.95514,100,0.46948108,486235,0.29656258,1.3674401,100.0,1.6021728e-06,20.97,[ 1.183  0.369  0.532  1.189 -0.31 ],0.21147358,1.1572199,-115.80529889587991
1.0967891,-3.0709686,0.04335914,16700,483.05682,178.48972,2.3455415,167,1.0573106,1676.1755096912384,1.0530809,14720.842,165.40839,2.8072586,,88.823265,100,0.28669596,488304,0.33931667,1.1591372,100.0,5.722046e-06,20.69,[ 1.177  0.39   0.523  1.174 -0.303],0.208841,1.0698593,-115.46271508095928
1.0810251,-2.706955,0.04503095,16800,475.01038,202.24988,3.2106116,168,1.0658782,1684.7374031543732,0.9439147,36717.17,187.65637,2.5747604,,89.025055,100,0.49007046,490418,0.19813615,1.7074275,100.0,-1.0681152e-05,21.14,[ 1.197  0.381  0.536  1.166 -0.322],0.21497628,1.2189196,-116.00525956661625
1.0883715,-3.176529,0.04963844,16900,433.08936,116.22739,2.730126,169,1.0738004,1693.9587371349335,1.1360934,19009.145,99.27646,2.700859,,89.90799,100,0.3761259,492763,0.31755322,1.4075314,100.0,5.9509275e-06,23.45,[ 1.211  0.397  0.541  1.192 -0.338],0.22410253,1.101888,-118.32887482643854
1.0620099,-3.0559769,0.048423994,17000,475.5775,201.42911,3.7396991,170,1.0835501,1702.4256286621094,0.89894927,61857.555,187.70609,2.3110657,,89.165665,100,0.60853,494905,0.13821922,1.5335258,100.0,4.119873e-06,21.42,[ 1.188  0.406  0.53   1.161 -0.331],0.23011412,1.2061831,-116.035660312594
1.0575883,-3.2928238,0.04579852,17100,473.32343,165.4646,3.4024487,171,1.08094,1710.746895313263,1.1865871,36716.516,144.88766,2.820259,,89.17282,100,0.49310398,497051,0.21019256,1.8417403,100.0,-6.3323973e-06,21.46,[ 1.15   0.423  0.524  1.202 -0.357],0.21733558,1.2673059,-116.17554288797479
1.0581079,-2.6889114,0.049734823,17200,464.66925,154.12857,3.6748304,172,1.132229,1720.4146530628204,0.97653425,59894.89,125.9642,2.5114746,,89.66672,100,0.68290365,499324,0.20547229,1.7830486,100.0,-3.967285e-06,22.73,[ 1.139  0.407  0.514  1.177 -0.361],0.22958305,1.4526747,-117.43771432355878
1.0253985,-2.9610062,0.05298801,17300,575.5927,242.83765,10.7301655,173,1.2827725,1730.344390630722,1.0468417,345982.5,184.0203,2.4133377,,88.809814,100,1.4851968,501392,0.036698595,3.1504035,100.0,2.3651123e-06,20.68,[ 1.114  0.386  0.514  1.165 -0.361],0.26613075,2.287764,-115.70658721435865
1.0400414,-3.047638,0.046127677,17400,477.77524,160.56024,4.220784,174,1.0793962,1740.448513507843,1.0673157,56820.777,143.32047,3.5461655,,89.043396,100,0.5855005,503517,0.20268658,2.0754955,100.0,-3.0517579e-06,21.25,[ 1.137  0.424  0.515  1.172 -0.394],0.22035493,1.2303305,-116.1589671351173
1.062014,-2.5892258,0.04500607,17500,451.39886,156.02713,1.7639375,175,1.04955,1748.57794880867,1.0923786,6841.138,142.13013,2.56987,,89.376724,100,0.21209604,505715,0.60472935,1.1233625,100.0,-1.0528564e-05,21.98,[ 1.152  0.433  0.522  1.205 -0.379],0.20992301,1.0603797,-116.74987774632399
1.0621552,-3.1143112,0.051453594,17600,482.29556,173.94806,8.194687,176,1.1478792,1757.9435505867004,1.1825625,168377.8,142.81036,2.6717682,,89.47876,100,1.0998429,507943,0.083016545,2.4998562,100.0,-1.2054444e-05,22.28,[ 1.174  0.43   0.527  1.205 -0.357],0.24324849,1.6880581,-117.20656797378504
1.0151387,-2.7373962,0.04945172,17700,544.2327,249.8609,6.952379,177,1.179981,1768.3599503040314,0.99639225,162128.61,204.64862,2.4425201,,88.68204,100,0.9506179,509981,0.1156742,3.9588141,100.0,-1.2207031e-06,20.38,[ 1.129  0.418  0.508  1.193 -0.357],0.24660777,1.5245667,-115.33006159056808
1.0504073,-3.1043625,0.044867843,17800,469.20203,200.13626,2.5588608,178,1.064725,1778.7408158779144,1.0434912,23316.822,184.66309,2.4270172,,89.118164,100,0.38605154,512117,0.33697465,1.2184751,100.0,-8.31604e-06,21.36,[ 1.064  0.427  0.494  1.146 -0.404],0.21252987,1.1157384,-116.21794558879769
1.0600591,-2.7143936,0.04532656,17900,433.9821,163.3262,1.9185482,179,1.0193259,1788.1306426525116,1.0097617,5146.862,159.2432,1.727829,,89.473175,100,0.17962904,514342,0.7422039,1.0799184,100.0,-2.1362305e-06,22.25,[ 1.081  0.427  0.501  1.157 -0.369],0.21005836,1.0271684,-117.11101758915447
1.081425,-2.7235718,6.8683863,18000,5861.7476,2722.3262,2448.4985,180,14.810126,1796.8372609615326,0.9777669,3049952800.0,148.86566,2.4966812,,89.36041,100,141.7498,516535,0.00057131285,39960.35,100.0,3.0517577e-07,21.93,[ 1.074  0.427  0.503  1.143 -0.359],336.7861,1386.9135,-116.66310623569115
1.0494611,-3.342514,0.04606883,18100,455.9832,170.14896,2.2180047,181,1.072307,1811.542392730713,0.96486264,12168.381,153.01743,2.3423615,,89.442444,100,0.2839028,518743,0.38181794,1.1669546,100.0,-2.1362305e-06,22.08,[ 1.07   0.365  0.548  1.046 -0.338],0.21445839,1.067104,-116.55535373427504
1.0330575,-3.0112762,0.047229838,18200,425.71576,152.9035,1.9341415,182,1.0372022,1821.1043455600739,1.1715856,4834.465,144.52444,2.3820724,,89.76962,100,0.19293319,521048,0.6658824,1.1390207,100.0,5.340576e-06,23.05,[ 1.06   0.377  0.541  1.057 -0.369],0.21488306,1.0427067,-117.90502765556252
1.0190799,-2.9639282,0.04632325,18300,429.9943,127.890594,1.95329,183,1.0347031,1829.8641500473022,1.0356776,5758.314,120.558044,3.412506,,89.68213,100,0.19981965,523318,0.5689286,1.1294789,100.0,-5.340576e-07,22.7,[ 1.057  0.38   0.531  1.047 -0.386],0.21244971,1.029097,-117.10779904499934
0.9653322,-2.778122,0.11569012,18400,723.38367,276.8698,27.876568,184,1.8816388,1838.9250025749207,1.0715122,2209899.2,140.16699,3.3374329,,89.92146,100,4.084279,525660,0.006353968,23.787554,100.0,1.0681152e-05,23.42,[ 1.042  0.386  0.528  1.034 -0.4  ],0.71217185,3.8326168,-118.0196066352861
0.96385884,-3.6898422,0.044995323,18500,471.1348,201.88327,3.4049442,185,1.0703951,1850.5649299621582,1.2794491,28753.934,184.19385,3.0042114,,89.17024,100,0.4418093,527797,0.3145975,1.3339831,100.0,-7.5531007e-06,21.37,[ 1.043  0.381  0.51   0.921 -0.454],0.21336575,1.1951883,-115.71594477728515
1.0522443,-3.4326324,0.06199412,18600,636.441,288.54706,29.341463,186,1.4711089,1859.1516137123108,1.0807313,870378.75,191.39334,2.368309,,88.98999,100,2.4565353,529894,0.16544805,3.320138,100.0,5.0354006e-06,20.97,[ 1.054  0.357  0.512  0.918 -0.455],0.30663195,2.1699767,-115.43990078088434
1.0556281,-2.469368,0.04454085,18700,435.23132,145.05472,2.1730943,187,1.0221134,1869.8810667991638,0.9729399,8009.9873,139.93668,3.2193604,,89.44771,100,0.2375858,532099,0.63681465,1.0986384,100.0,-3.8146973e-06,22.05,[ 1.091  0.354  0.533  0.932 -0.367],0.20738876,1.0438509,-116.33908228182322
1.0604036,-3.4008484,0.043006554,18800,469.16577,195.20236,1.8015469,188,1.0380309,1878.0276639461517,1.1815743,7157.0747,185.8417,3.3208618,,88.93423,100,0.20042424,534186,0.59146273,1.127794,100.0,-3.7384034e-06,20.87,[ 1.072  0.353  0.529  0.925 -0.363],0.20614867,1.036937,-115.3530805169892
1.0235865,-3.5060349,0.04778509,18900,455.83826,139.0086,3.0433986,189,1.0851021,1886.7573099136353,1.3015991,39796.125,124.29782,3.1650925,,89.519936,100,0.52585423,536416,0.20754209,1.4202925,100.0,-6.866455e-06,22.3,[ 1.076  0.348  0.533  0.909 -0.359],0.22164112,1.2201662,-116.66529840096166
1.0244453,-3.0492935,0.043841153,19000,458.5116,198.18384,2.209384,190,1.0409025,1894.7219452857971,1.0783268,11910.588,188.81226,3.198845,,89.14743,100,0.27812472,538548,0.4665884,1.1643043,100.0,9.155273e-07,21.32,[ 1.097  0.357  0.541  0.918 -0.395],0.20783307,1.0712138,-115.68833051067759
1.0253882,-3.356987,0.042685926,19100,468.3736,185.97107,2.006657,191,1.0329281,1902.3094487190247,1.1867019,13620.443,177.64432,3.6062698,,88.924576,100,0.29423103,540628,0.339067,1.1547377,100.0,-4.5013426e-06,20.8,[ 1.079  0.373  0.549  0.932 -0.394],0.20497942,1.0999676,-115.18440666678474
1.0099146,-3.4950485,0.048540507,19200,431.99503,160.11707,2.8730083,192,1.0726668,1911.5222334861755,1.069462,17326.373,144.46106,3.5525665,,89.81229,100,0.37371847,542947,0.32267755,1.4552071,100.0,8.087158e-06,23.19,[ 1.077  0.358  0.549  0.932 -0.394],0.22040121,1.1453522,-117.42969058074506
0.99756056,-3.0410614,0.04292029,19300,457.9779,178.70422,1.421595,193,1.0219152,1919.089793920517,1.064132,5567.5264,172.97336,2.6187592,,89.043976,100,0.18283917,545054,0.30683774,1.1034219,100.0,1.27410885e-05,21.07,[ 1.1    0.364  0.543  0.919 -0.409],0.20465438,1.031597,-115.42167613993013
0.99365485,-3.3584137,0.06556888,19400,600.95197,221.12222,14.287292,194,1.43121,1927.3195078372955,1.2184848,803556.6,144.5665,3.1185913,,89.28294,100,2.414384,547217,0.03831134,10.486464,100.0,1.9836425e-06,21.63,[ 1.119  0.354  0.551  0.931 -0.421],0.36529675,4.213895,-115.90500346374586
1.0140338,-3.8068924,0.044140626,19500,467.33194,181.49799,2.4157116,195,1.0548468,1937.9148337841034,1.0698223,22086.51,170.37122,2.5372162,,89.05578,100,0.378193,549327,0.3989454,1.3396535,100.0,-1.2969971e-06,21.1,[ 1.169  0.387  0.563  0.958 -0.425],0.21052921,1.1323045,-115.26013195571676
1.0065048,-3.5476608,0.041668206,19600,463.89334,213.46384,1.4225122,196,1.0103621,1946.738853931427,1.0596619,3299.2976,210.22482,1.869339,,88.826675,100,0.13876396,551388,0.6511236,1.0648322,100.0,1.9073486e-06,20.61,[ 1.172  0.399  0.566  0.975 -0.405],0.2009752,1.0245333,-115.14106988134373
0.9928364,-3.1194458,0.043797836,19700,457.581,190.83258,1.9173876,197,1.0339961,1955.90509390831,1.1209183,12702.033,182.14789,2.5777512,,89.14409,100,0.29209483,553520,0.43566987,1.1721718,100.0,1.0910034e-05,21.32,[ 1.179  0.402  0.568  0.988 -0.412],0.20762508,1.0978853,-115.72400179672012
0.9822671,-2.773079,0.04712839,19800,497.4497,219.98532,3.4756308,198,1.1144785,1964.3808181285858,0.9697031,42596.57,193.49652,1.8135986,,88.98386,100,0.51100993,555612,0.11792907,2.363559,100.0,7.705688e-06,20.92,[ 1.19   0.412  0.568  0.998 -0.426],0.22725397,1.2743998,-115.22881573012502
0.96044993,-2.879387,0.0443562,19900,492.17096,220.92877,5.3044605,199,1.0735025,1972.7243518829346,1.0014759,72249.266,203.26123,3.1181412,,88.78615,100,0.65444833,557661,0.19447303,2.0773146,100.0,-1.0375977e-05,20.49,[ 1.188  0.425  0.578  1.042 -0.437],0.21570337,1.2719258,-114.8858343438899
0.96471727,-3.3902512,0.044750396,20000,453.45932,170.17505,2.4645388,200,1.0446132,1982.7144315242767,1.0261925,17130.906,161.7815,2.5239716,,89.26778,100,0.35482898,559823,0.46006978,1.2604326,100.0,-4.577637e-06,21.62,[ 1.199  0.439  0.589  1.071 -0.458],0.21066481,1.1146375,-116.01538817808724
0.9942935,-3.558487,0.043878436,20100,491.6454,201.52911,4.442998,201,1.0781598,1990.3671569824219,0.9037789,52423.598,184.41306,3.3229523,,88.81581,100,0.5659145,561875,0.37478,1.3355055,100.0,-3.3569336e-06,20.52,[ 1.19   0.428  0.593  1.081 -0.454],0.21257517,1.2408851,-114.74977779662984
1.0039157,-3.7974854,0.04283681,20200,484.99194,212.48425,5.912856,202,1.0446035,1999.5444366931915,1.147157,47101.73,206.22275,2.9539642,,88.69318,100,0.5307244,563903,0.2950549,1.5649599,100.0,4.4250487e-06,20.28,[ 1.17   0.42   0.588  1.08  -0.425],0.20885599,1.1675743,-114.65111489773389
0.99401927,-3.043579,0.084213026,20300,732.15686,331.39597,43.214794,203,1.7039447,2007.918957233429,1.1416892,3664187.5,201.78111,3.3065338,,88.954094,100,4.896417,565989,0.014595602,32.538998,100.0,-5.645752e-06,20.86,[ 1.17   0.399  0.598  1.074 -0.415],0.61216086,8.33222,-115.11619985497265
0.9710348,-3.0317535,0.04439684,20400,467.06146,204.1513,1.9295092,204,1.0505501,2018.4697601795197,1.153492,12165.932,191.44388,2.9566498,,89.09625,100,0.27256903,568107,0.32896575,1.2256044,100.0,-7.171631e-06,21.18,[ 1.236  0.44   0.606  1.105 -0.425],0.21125042,1.0858039,-115.47069680711053
1.0851079,-3.6020966,0.16599576,20500,1188.7513,506.0442,158.67647,205,2.9072564,2027.6545763015747,1.0934615,32842858.0,200.08041,2.0328827,,88.81819,100,15.583504,570161,0.035186306,53.512074,100.0,6.866455e-06,20.54,[ 1.242  0.446  0.604  1.124 -0.448],1.33587,18.387087,-114.83713178617491
1.1085151,-3.3157425,0.042497177,20600,480.67178,222.66217,2.235218,206,1.0455621,2039.4638030529022,0.93506193,14366.047,210.34398,1.8576202,,88.79118,100,0.29249236,572207,0.5868859,1.151206,100.0,-2.4414062e-06,20.46,[ 1.305  0.466  0.629  1.128 -0.334],0.20584843,1.1028922,-114.66620929312272
1.1087712,-2.8912888,0.05447407,20700,457.95425,146.73999,5.369873,207,1.14322,2048.6711769104004,1.0933558,123967.72,126.03342,2.4426575,,89.8463,100,1.0223622,574523,0.08352598,2.1096776,100.0,3.8146973e-06,23.16,[ 1.302  0.455  0.628  1.134 -0.31 ],0.25266972,1.8478878,-117.57981245018796
1.0893277,-3.2888947,0.22877531,20800,1192.2991,480.19464,191.56581,208,2.9914038,2058.309098958969,1.1321023,50959116.0,172.1976,2.8129883,,89.31534,100,18.818182,576692,0.00073213625,170.22534,100.0,-1.9073486e-06,21.69,[ 1.33   0.482  0.634  1.133 -0.31 ],2.7618384,38.933685,-115.87507635599684
1.047507,-2.744217,0.046935987,20900,522.9577,222.25858,5.9539747,209,1.167671,2069.7949917316437,1.0230069,87581.73,181.00763,2.1716003,,88.9041,100,0.7515325,578771,0.18552177,2.022298,100.0,-1.9073486e-06,20.79,[ 1.184  0.458  0.609  1.157 -0.33 ],0.22721039,1.4562387,-115.34197369474741
1.0049226,-3.2970123,0.048421502,21000,505.13052,233.2829,5.483793,210,1.1411047,2079.6082611083984,1.1037806,87184.27,198.42459,2.4072495,,89.062546,100,0.72319776,580889,0.12873681,1.7200532,100.0,-1.0681152e-06,21.18,[ 1.159  0.439  0.604  1.134 -0.371],0.23155269,1.2634715,-115.82758093306485
1.087059,-3.186943,0.07327007,21100,685.038,253.91501,61.214825,211,1.6064264,2088.9326820373535,1.1201625,4348398.0,189.86823,2.6967773,,88.894455,100,5.760326,582964,0.03908705,10.3620615,100.0,6.2561035e-06,20.75,[ 1.177  0.428  0.623  1.174 -0.414],0.40349796,4.0574327,-115.22003187198082
1.0780953,-2.5586395,0.048015963,21200,422.9933,143.2388,1.8499789,212,1.0398283,2099.5506567955017,1.0330426,8583.053,134.43033,2.5085602,,89.8681,100,0.24916953,585288,0.42607328,1.1989772,100.0,-1.1444092e-06,23.24,[ 1.174  0.385  0.621  1.17  -0.332],0.217582,1.064648,-117.73256845409912
1.1025317,-3.310608,0.12565073,21300,864.32794,334.34344,76.47527,213,2.3010914,2108.0385065078735,1.1715325,7359947.5,143.89844,3.8675842,,89.64653,100,8.347488,587557,0.004930657,28.700752,100.0,1.8310546e-06,22.69,[ 1.169  0.387  0.608  1.149 -0.341],0.9657208,13.9453335,-117.46005724033557
1.0976632,-3.1373596,0.04603995,21400,448.7816,171.99933,2.5404,214,1.0497146,2119.886442422867,0.96283144,14606.31,158.86499,3.0141068,,89.4263,100,0.30175266,589767,0.43319604,1.4691046,100.0,-9.994506e-06,22.1,[ 1.092  0.35   0.585  1.158 -0.316],0.21432538,1.0706812,-116.83931941394285
1.0937775,-3.0093307,0.054954693,21500,491.32523,190.69226,10.91926,215,1.1884905,2128.2712359428406,1.070154,257649.73,156.72028,3.0030975,,89.587326,100,1.3860017,592018,0.10918702,2.8119144,100.0,3.6621093e-06,22.51,[ 1.122  0.338  0.598  1.185 -0.321],0.26148924,1.9818361,-117.19466917771432
1.0035399,-2.8065796,2.9431393,21600,14198.6,12138.927,3623.9268,216,36.716217,2137.7251472473145,1.0807496,18591695000.0,145.91132,3.6758575,,89.44133,100,356.0302,594232,1.202999e-05,31822.154,100.0,3.2043456e-06,22.14,[ 1.086  0.319  0.577  1.17  -0.325],178.64513,913.98914,-116.88443925937314
1.0060179,-3.4653625,0.041665368,21700,471.92523,199.60269,1.8568563,217,1.0221876,2152.2253093719482,0.9635387,7622.2485,193.86911,2.057541,,88.74957,100,0.2105729,596281,0.61036897,1.1014516,100.0,4.119873e-06,20.49,[ 1.152  0.414  0.583  1.267 -0.415],0.20159312,1.039463,-115.26054837131394
1.005242,-3.2940445,0.053113837,21800,552.3024,253.03534,9.039392,218,1.2498838,2160.9787702560425,1.161327,175992.19,199.76024,3.2172012,,88.99379,100,1.0769231,598387,0.14931034,4.1950674,100.0,-3.967285e-06,21.06,[ 1.138  0.429  0.577  1.262 -0.413],0.26395613,1.5638791,-115.89539700186918
1.013191,-2.566101,0.041823495,21900,504.33133,237.4122,2.968118,219,1.0576655,2169.9089834690094,1.0126421,35896.81,223.15005,2.8274384,,88.41069,100,0.44855243,600368,0.28796107,1.4308935,100.0,7.019043e-06,19.81,[ 1.122  0.426  0.608  1.285 -0.414],0.20634952,1.1952422,-114.79214822273609
1.0227951,-3.3813019,0.046190664,22000,503.79236,228.43448,3.945324,220,1.0944612,2178.7404322624207,1.1361669,80748.7,207.35956,2.6492004,,88.76897,100,0.6904854,602420,0.24051903,1.7988191,100.0,-9.155274e-06,20.52,[ 1.13   0.444  0.608  1.301 -0.406],0.22516721,1.4029603,-115.23034691797523
1.0185177,-3.3949127,0.046107013,22100,431.87805,141.70862,1.7661315,221,1.0305583,2187.96244764328,1.0524249,6993.3022,133.77597,2.2140656,,89.60353,100,0.22025806,604675,0.44438526,1.2015405,100.0,-5.41687e-06,22.55,[ 1.135  0.463  0.624  1.31  -0.396],0.21223193,1.0498726,-117.22012556221279
1.0307246,-3.4682922,0.04520464,22200,440.274,138.78342,1.892705,222,1.029965,2196.8955359458923,1.0590631,8457.613,131.36334,2.100647,,89.44408,100,0.23825115,606890,0.45339882,1.1283286,100.0,1.4953614e-05,22.15,[ 1.145  0.463  0.634  1.328 -0.4  ],0.21001613,1.060991,-116.90678921160084
1.0268458,-2.8869858,0.048418853,22300,413.0992,116.83768,1.7893939,223,1.0338069,2205.8159334659576,1.1338345,6519.923,110.18915,3.4972916,,89.98598,100,0.22715648,609250,0.60985523,1.195652,100.0,-2.2888183e-07,23.6,[ 1.15   0.47   0.641  1.337 -0.388],0.2176076,1.0477262,-118.16550235163604
1.0074754,-2.8113937,0.049397968,22400,482.35873,182.80896,4.083173,224,1.1195644,2214.6905715465546,0.8580693,72356.08,157.14972,2.3078003,,89.33151,100,0.6867309,611434,0.1293013,2.1286826,100.0,1.6021728e-06,21.84,[ 1.161  0.46   0.649  1.355 -0.392],0.23309037,1.3512201,-116.49984804602562
1.0262406,-3.2735367,0.047660653,22500,439.0628,154.40314,4.113051,225,1.0550725,2225.0090641975403,1.1045692,31790.098,146.27768,2.1797867,,89.62273,100,0.49353454,613699,0.43274269,1.2934417,100.0,1.2969971e-06,22.65,[ 1.181  0.474  0.652  1.397 -0.411],0.21909946,1.1640329,-117.52267621529626
1.0662848,-3.030861,0.4385682,22600,1777.9305,786.0815,322.68115,226,4.337035,2233.291258096695,1.2371335,149105500.0,199.08615,3.2833328,,88.64365,100,31.265766,615727,0.0048457338,1055.784,100.0,-1.5258789e-07,20.28,[ 1.182  0.491  0.647  1.387 -0.393],8.766101,42.905396,-115.15336012148173
1.0751655,-3.12426,0.043732084,22700,465.79834,202.32825,2.6655672,227,1.0323709,2245.59144449234,1.0751017,17626.734,194.91528,2.497818,,88.986176,100,0.3266133,617825,0.37329537,1.165702,100.0,8.392334e-07,20.98,[ 1.139  0.459  0.656  1.27  -0.353],0.20905627,1.0971392,-115.53496253281811
1.055325,-2.7718735,0.04381493,22800,470.46225,189.8765,2.3166082,228,1.0467813,2255.1555535793304,1.0069958,16216.8955,179.68106,3.1168137,,88.97422,100,0.30791438,619923,0.28081295,1.2970328,100.0,6.8664554e-07,20.98,[ 1.129  0.455  0.644  1.269 -0.344],0.20954236,1.0870755,-115.56759752370662
1.0624994,-3.2402344,0.047350265,22900,475.0539,201.17548,5.920614,229,1.0992881,2263.9635350704193,1.1863359,69887.93,183.4992,2.3690414,,89.24962,100,0.7105093,622086,0.20946671,1.6173518,100.0,2.2888183e-07,21.63,[ 1.131  0.451  0.633  1.243 -0.364],0.22402528,1.3673067,-116.265403356681
1.0721531,-2.5118866,0.04341172,23000,461.5649,196.70746,2.0651824,230,1.0327716,2272.738077402115,0.89628595,12760.731,188.63388,2.1747513,,89.04703,100,0.2858742,624194,0.49795613,1.1986799,100.0,-4.119873e-06,21.08,[ 1.131  0.478  0.635  1.241 -0.356],0.20700908,1.0798367,-115.44434814272925
1.0688761,-2.8438492,0.04328236,23100,448.4274,183.7706,1.4272212,231,1.013014,2281.205683708191,1.0522362,2969.2126,180.16385,2.0121078,,89.14819,100,0.13299626,626332,0.675125,1.1040062,100.0,-1.4190674e-05,21.38,[ 1.114  0.473  0.639  1.259 -0.347],0.20480627,1.0226502,-116.0057407444032
1.0923213,-3.3510895,0.06346606,23200,528.309,159.56946,20.028685,232,1.350769,2290.3211901187897,1.1671575,642211.56,125.09567,3.0792542,,89.90823,100,2.3276103,628667,0.042265836,4.779692,100.0,-3.8146973e-07,23.35,[ 1.12   0.474  0.643  1.275 -0.35 ],0.30748618,2.3936832,-117.8214418335654
1.111328,-3.6809158,0.045585312,23300,436.9498,167.24533,2.5075674,233,1.0320839,2298.705005168915,0.9555399,8523.652,160.77713,2.3353348,,89.51073,100,0.24447775,630890,0.52921677,1.155678,100.0,6.713867e-06,22.23,[ 1.136  0.514  0.629  1.277 -0.327],0.21137854,1.0551718,-116.58821697030413
1.1240519,-2.5627441,0.059094284,23400,524.7403,175.9205,13.550221,234,1.2421285,2307.1287639141083,1.000734,566573.5,146.64941,2.3407288,,89.38542,100,2.0077932,633087,0.12979066,3.7479296,100.0,4.196167e-06,21.97,[ 1.137  0.505  0.636  1.288 -0.308],0.29729426,2.8752189,-116.60112787102959
1.1240239,-3.1769104,0.054651294,23500,449.709,137.83719,5.1000905,235,1.1512189,2316.3224999904633,0.9530406,92483.82,113.00543,1.8969345,,90.08122,100,0.9084726,635479,0.088401794,1.9746425,100.0,3.7384034e-06,23.92,[ 1.096  0.471  0.627  1.285 -0.295],0.24722761,1.5908568,-118.6285233808941
1.1176847,-3.360321,0.046566054,23600,411.61972,120.36789,1.2998543,236,1.0076962,2326.394642353058,0.99709606,1109.5457,118.73956,2.0139847,,89.82901,100,0.092881724,637798,0.75159574,1.0257597,100.0,-2.2888183e-07,23.19,[ 1.074  0.449  0.617  1.291 -0.295],0.21114856,1.0088788,-117.93267760918329
1.1202528,-3.0545197,0.04773149,23700,466.12704,154.59647,2.920178,237,1.1001511,2334.9131150245667,1.0647826,25475.941,135.04315,2.1710358,,89.46785,100,0.41938698,640017,0.4037777,1.441622,100.0,-5.9509275e-06,22.19,[ 1.066  0.456  0.615  1.289 -0.301],0.22216012,1.11936,-116.85425200959182
1.0755419,-2.409462,0.04800945,23800,488.06546,202.31177,5.0776963,238,1.1149639,2343.927145719528,0.98632056,77021.695,182.4516,3.686264,,89.166534,100,0.73283225,642160,0.10286952,1.697757,100.0,-7.6293944e-08,21.43,[ 1.067  0.471  0.604  1.305 -0.299],0.22812161,1.3099964,-116.0806150045016
1.0621601,-3.1115952,0.046591885,23900,422.79355,143.0422,1.8479732,239,1.0228573,2353.2986166477203,1.2669061,5322.1846,137.35825,3.3223648,,89.72644,100,0.19621097,644453,0.60207486,1.1311749,100.0,7.400513e-06,22.93,[ 1.087  0.441  0.6    1.304 -0.343],0.21253909,1.039085,-117.7862732049782
1.0665281,-3.231102,0.045239355,24000,448.21057,146.49911,2.6534455,240,1.0477852,2362.1773676872253,1.1256764,12000.172,137.87125,2.979515,,89.35522,100,0.30593458,646647,0.45885837,1.1788111,100.0,4.5013426e-06,21.94,[ 1.06   0.447  0.593  1.294 -0.357],0.21126054,1.0640893,-116.73195085718929
1.1116725,-2.9303665,0.09318067,24100,745.8625,264.73288,91.023254,241,1.9194305,2370.345472097397,1.0359273,9717161.0,134.67297,2.3369293,,89.62181,100,8.887908,648912,0.029332262,17.519794,100.0,7.6293944e-08,22.65,[ 1.046  0.462  0.587  1.279 -0.352],0.54181653,5.9444013,-117.53291669100625
1.0923952,-3.3360748,0.048012134,24200,429.23215,129.20059,2.1191955,242,1.0524064,2381.2343187332153,1.1220609,14517.996,117.67517,3.3183289,,89.81584,100,0.33706054,651227,0.35540074,1.3200434,100.0,7.6293944e-08,23.15,[ 0.997  0.431  0.582  1.322 -0.307],0.21808167,1.1268007,-117.88161731666943
1.0937861,-3.2891235,0.044932876,24300,439.84683,146.78409,1.9953572,243,1.0287008,2390.386109828949,1.1364183,4896.411,139.94318,2.930252,,89.41901,100,0.18229571,653438,0.53222424,1.1352202,100.0,1.6784668e-06,22.11,[ 0.988  0.418  0.579  1.305 -0.327],0.2089304,1.0429019,-116.97297430746725
1.1015915,-2.679863,0.044356626,24400,443.5226,175.6904,2.0080204,244,1.018723,2398.6055879592896,1.1029314,6792.776,171.1865,2.5054321,,89.29245,100,0.20971388,655618,0.56621504,1.0840225,100.0,2.5177003e-06,21.8,[ 0.98   0.43   0.582  1.322 -0.325],0.20776795,1.0426484,-116.71232920524577
