EmpiricalD2,MinD2w0t,MaxD2w0t,Bound,InitialReturnMean,J_sample_variance,StdD2w0t,MeanD2w0t,InitialReturnMin,MeanIW,InitialReturnMax,EpisodesSoFar,Iteration,EpRewMean,EpThisIter,ReturnStepMaxmin,StdIW,MaxIW,Weights,TimeElapsed,InitialBound,MinIW,EpLenMean,ReturnStepMax,InitialReturnStd,TimestepsSoFar,MeanEntropy,ReturnMeanIW
1.00005,,1.0000856,-3031.465,-97.58014,2.8923407,0.2722565,0.08062146,-99.77088,0.99910724,-92.35633,24000,240,-136.58846941380656,100,100.0,0.0059746536,1.0160121,[ 0.565 -0.558  0.219  0.398 -0.004],2748.163421154022,-3031.5005,0.9843644,40.31,100.0,1.6362172,1053328,1.4150659,-97.510056
1.0000675,,1.0001551,-3010.142,-97.58011,3.8068902,0.28139868,0.08670296,-99.60845,0.99857295,-92.436424,24100,241,-139.60395028723832,100,100.0,0.00839779,1.0278133,[ 0.564 -0.558  0.218  0.398 -0.004],2759.4033789634705,-3010.212,0.97771555,43.35,100.0,1.8099352,1057663,1.4151254,-97.44919
1.0000154,,1.0000355,-3005.7495,-97.52811,2.8163507,0.28527114,0.08936047,-99.65877,0.9996019,-92.72276,24200,242,-140.8691696801807,100,100.0,0.0033392948,1.0106553,[ 0.564 -0.558  0.218  0.397 -0.004],2772.358072280884,-3005.7676,0.9892593,44.68,100.0,1.6475343,1062131,1.4154845,-97.49499
1.0000378,,1.0001154,-3030.4937,-97.61559,2.7804842,0.27959132,0.08548204,-99.63949,0.998629,-91.44754,24300,243,-139.0317807303772,100,99.98212,0.0057377173,1.0142565,[ 0.564 -0.558  0.218  0.397 -0.003],2782.154629945755,-3030.551,0.98540694,42.74,100.0,1.5732479,1066405,1.415993,-97.50724
1.0000213,,1.0000854,-3020.3516,-97.30765,3.4107685,0.29214117,0.094221525,-99.62126,0.99909264,-92.61625,24400,244,-142.98505492062725,100,100.0,0.0048266943,1.0100759,[ 0.564 -0.559  0.218  0.397 -0.003],2794.0533304214478,-3020.3916,0.97852415,47.11,100.0,1.7637236,1071116,1.4159886,-97.228966
1.0000056,,1.0000253,-2987.1743,-97.63061,2.5617762,0.2807812,0.0862801,-99.563065,0.99981344,-93.17037,24500,245,-139.43005290777452,100,100.0,0.002272404,1.0064901,[ 0.564 -0.559  0.219  0.397 -0.003],2803.66371011734,-2987.1826,0.98999953,43.14,100.0,1.5787864,1075430,1.4159888,-97.61586
1.0001367,,1.0003285,-3034.1587,-97.55828,3.84395,0.26937848,0.07876534,-99.495,0.99673146,-91.63286,24600,246,-135.6292607421713,100,100.0,0.011548705,1.036472,[ 0.564 -0.559  0.219  0.397 -0.003],2813.5679416656494,-3034.3137,0.9659653,39.38,100.0,1.6209785,1079368,1.4159305,-97.25818
1.0000141,,1.000031,-2956.0625,-97.5412,3.091644,0.2845777,0.088880666,-99.63458,0.99932057,-91.0753,24700,247,-140.63297758058408,100,100.0,0.0034162104,1.0099753,[ 0.564 -0.559  0.218  0.396 -0.003],2825.77272939682,-2956.108,0.9875476,44.44,100.0,1.7377175,1083812,1.4160155,-97.47879
1.0000204,,1.0000553,-2992.444,-97.387,3.151881,0.28911978,0.09206097,-99.56862,0.99946237,-92.68741,24800,248,-142.0323174086912,100,100.0,0.004614093,1.0152931,[ 0.564 -0.56   0.219  0.397 -0.003],2839.015147924423,-2992.4705,0.9840461,46.03,100.0,1.7565879,1088415,1.416441,-97.33639
1.000065,,1.0001153,-2896.0693,-97.48696,3.4138808,0.27510545,0.082482286,-99.66707,0.9985767,-92.2401,24900,249,-137.4130171205015,100,100.0,0.008007589,1.0158557,[ 0.564 -0.56   0.219  0.397 -0.003],2849.653553724289,-2896.126,0.9763188,41.24,100.0,1.7528973,1092539,1.4159083,-97.37947
1.0000454,,1.0000985,-3018.078,-97.50588,4.0864,0.27439034,0.08202134,-99.55709,0.99882346,-91.06323,25000,250,-137.17927776688748,100,99.990944,0.0070152804,1.0283296,[ 0.565 -0.559  0.219  0.397 -0.003],2858.5082020759583,-3018.138,0.98321813,41.01,100.0,1.906561,1096640,1.4159305,-97.41183
1.0000117,,1.0000372,-2958.513,-97.43478,4.003304,0.28080675,0.08630057,-99.55985,0.9996795,-91.1964,25100,251,-139.2381796405368,100,100.0,0.0032470645,1.0099927,[ 0.563 -0.559  0.218  0.397 -0.003],2870.8152735233307,-2958.532,0.982487,43.15,100.0,1.9660581,1100955,1.4160227,-97.39927
1.000051,,1.0001489,-3050.8242,-97.39846,3.758241,0.28977904,0.09252342,-99.557495,0.9984945,-92.92945,25200,252,-142.29275268202943,100,100.0,0.006569506,1.0212104,[ 0.564 -0.559  0.218  0.397 -0.003],2882.554216146469,-3050.8955,0.97952443,46.26,100.0,1.7910448,1105581,1.415994,-97.25733
1.0000341,,1.0001086,-2936.9504,-97.72193,3.5489564,0.27738535,0.084001556,-99.676056,0.99925447,-89.634186,25300,253,-138.40740023901202,100,100.0,0.005713397,1.0147426,[ 0.564 -0.559  0.219  0.396 -0.003],2893.8754909038544,-2936.9868,0.98094374,42.0,100.0,1.7211612,1109781,1.4159026,-97.65299
1.0000054,,1.000017,-2973.0098,-97.81587,2.151187,0.2705134,0.07950009,-99.59137,0.9998466,-93.789566,25400,254,-136.3039900511087,100,100.0,0.0019838852,1.0079986,[ 0.564 -0.559  0.218  0.396 -0.003],2906.5851216316223,-2973.0186,0.99478996,39.75,100.0,1.4637343,1113756,1.4159255,-97.80179
1.0001217,,1.0001968,-2947.8916,-97.33734,4.7310596,0.28155857,0.08680393,-99.69485,0.9978149,-90.04892,25500,255,-139.38131571838755,100,100.0,0.009524069,1.0323989,[ 0.564 -0.558  0.218  0.396 -0.003],2916.592346906662,-2947.9827,0.962324,43.4,100.0,1.9608006,1118096,1.415406,-97.161415
1.0000172,,1.0000365,-2875.966,-97.63863,3.2351692,0.267421,0.07752062,-99.69636,0.99966943,-92.29291,25600,256,-135.1187785836136,100,100.0,0.0042585204,1.0129082,[ 0.564 -0.557  0.218  0.396 -0.004],2928.0162353515625,-2875.9841,0.98987085,38.76,100.0,1.7124821,1121972,1.4151254,-97.60425
1.0003334,,1.0004658,-2899.7732,-97.49066,6.236557,0.27907535,0.08512742,-99.78638,0.99602264,-92.14062,25700,257,-138.70859101099194,100,100.0,0.017551964,1.038884,[ 0.564 -0.557  0.218  0.397 -0.004],2938.4575123786926,-2899.9307,0.9498016,42.56,100.0,1.7550392,1126228,1.4146771,-97.17536
1.0001945,,1.0002613,-2970.201,-97.33949,3.5500815,0.27179384,0.08032416,-99.669075,0.99750406,-91.41297,25800,258,-136.15766692622424,100,100.0,0.012833915,1.0452183,[ 0.563 -0.558  0.218  0.397 -0.004],2949.3930172920227,-2970.3142,0.9683509,40.16,100.0,1.8532515,1130244,1.415016,-97.13634
1.0000893,,1.000181,-3037.9207,-97.720314,4.072442,0.2829494,0.08776324,-99.740036,0.99805665,-91.98295,25900,259,-140.26606248931125,100,100.0,0.010601542,1.0191398,[ 0.562 -0.558  0.218  0.396 -0.004],2960.988168478012,-3037.9905,0.9550411,43.88,100.0,1.6282504,1134632,1.4145933,-97.58224
1.0000737,,1.0001338,-2999.3547,-97.47642,2.9759686,0.28778437,0.09112248,-99.64487,0.99887735,-92.54979,26000,260,-141.6693705795432,100,100.0,0.008145074,1.0241312,[ 0.562 -0.558  0.218  0.397 -0.004],2972.724489212036,-2999.4133,0.9693178,45.56,100.0,1.7104403,1139188,1.415041,-97.36667
1.0003265,,1.000543,-3009.9446,-97.49439,5.122161,0.29469562,0.096069925,-99.70419,0.9956964,-91.50856,26100,261,-144.1729448446124,100,100.0,0.015466083,1.0328796,[ 0.563 -0.558  0.218  0.397 -0.004],2985.1379857063293,-3010.1262,0.95621157,48.03,100.0,2.0733197,1143991,1.415039,-97.13656
1.0000669,,1.0001699,-2956.2053,-97.71108,3.6412606,0.27535394,0.08264285,-99.713394,0.9983959,-92.72379,26200,262,-137.74049163679442,100,100.0,0.008922476,1.0234792,[ 0.563 -0.556  0.218  0.396 -0.004],2997.0192534923553,-2956.2778,0.9649464,41.32,100.0,1.7194258,1148123,1.415405,-97.572556
1.0000569,,1.0001773,-3040.1492,-97.52573,4.115983,0.28998703,0.09268467,-99.63939,0.99782544,-92.51317,26300,263,-142.51542662869227,100,100.0,0.0070636994,1.013201,[ 0.563 -0.556  0.218  0.396 -0.004],3011.111407995224,-3040.2466,0.9696388,46.34,100.0,1.9515638,1152757,1.4156761,-97.33616
1.0001184,,1.0001976,-2990.8096,-97.60572,3.8879375,0.28784183,0.0911637,-99.627884,0.9979504,-90.13831,26400,264,-141.801661630907,100,100.0,0.009472948,1.0274976,[ 0.564 -0.557  0.218  0.395 -0.003],3024.2614991664886,-2990.884,0.9708331,45.58,100.0,1.8204329,1157315,1.4150671,-97.45239
1.000215,,1.0003195,-3052.007,-97.506004,4.690824,0.2873662,0.090825975,-99.5824,0.9973419,-92.13257,26500,265,-141.5478818840671,100,100.0,0.016586531,1.0349607,[ 0.563 -0.557  0.218  0.395 -0.004],3036.375286102295,-3052.1155,0.94895416,45.41,100.0,1.8146142,1161856,1.4150174,-97.29234
1.0000029,,1.0000098,-3011.539,-97.50904,3.60782,0.2868359,0.09046004,-99.75403,0.9998514,-92.197395,26600,266,-141.3930761359847,100,100.0,0.00156384,1.0038211,[ 0.562 -0.557  0.218  0.396 -0.004],3048.5551130771637,-3011.545,0.99328226,45.23,100.0,1.8786262,1166379,1.4150324,-97.499756
1.0001233,,1.000179,-2992.4268,-97.398834,3.792837,0.28880072,0.09184287,-99.69507,0.9987104,-92.026306,26700,267,-141.95452833382976,100,100.0,0.011450583,1.0265965,[ 0.562 -0.557  0.218  0.396 -0.004],3057.456382036209,-2992.4824,0.9614939,45.92,100.0,1.7234644,1170971,1.4151294,-97.29207
1.0000277,,1.0000712,-3015.6968,-97.65254,3.4945364,0.2952278,0.096461445,-99.60405,0.9993822,-91.77879,26800,268,-144.52238318589264,100,100.0,0.0052548586,1.0208669,[ 0.562 -0.558  0.218  0.396 -0.004],3070.3461685180664,-3015.7283,0.98370695,48.23,100.0,1.7563773,1175794,1.415565,-97.5907
1.0000312,,1.0000539,-3035.3916,-97.75404,2.4612992,0.28025335,0.08592106,-99.36018,0.9994049,-92.22368,26900,269,-139.3907540002456,100,100.0,0.0054605613,1.0146421,[ 0.562 -0.558  0.218  0.396 -0.003],3081.28143119812,-3035.416,0.98453766,42.96,100.0,1.4645522,1180090,1.4155861,-97.70637
1.0000999,,1.0002228,-3033.083,-97.343185,3.9860494,0.28176436,0.086944066,-99.601425,0.9979775,-91.535645,27000,270,-139.4638044947907,100,100.0,0.00766525,1.02085,[ 0.562 -0.558  0.218  0.395 -0.003],3092.3822417259216,-3033.173,0.9734553,43.47,100.0,1.8671314,1184437,1.4159291,-97.16771
1.0000457,,1.0000713,-2899.7449,-97.33276,3.333329,0.27230954,0.08066117,-99.65393,0.999285,-90.7876,27100,271,-136.31356176552066,100,100.0,0.006221383,1.0151966,[ 0.561 -0.556  0.217  0.395 -0.003],3102.618222951889,-2899.7727,0.9829206,40.33,100.0,1.7314478,1188470,1.4159026,-97.27788
1.0000501,,1.0001938,-3049.0144,-97.37209,3.47322,0.29113355,0.09350447,-99.68808,0.99796087,-92.55998,27200,272,-142.73728948828412,100,100.0,0.00726298,1.0184233,[ 0.561 -0.556  0.217  0.396 -0.003],3114.3606209754944,-3049.112,0.97287357,46.75,100.0,1.8110502,1193145,1.4160101,-97.1818
1.0000465,,1.000101,-2875.8843,-97.58507,3.8765585,0.2671364,0.07734189,-99.565765,0.99885565,-89.3806,27300,273,-134.97633885779678,100,99.962776,0.0066264304,1.0165838,[ 0.562 -0.557  0.218  0.395 -0.003],3124.622559785843,-2875.9304,0.974676,38.67,100.0,1.8181083,1197012,1.4156553,-97.49116
1.0000119,,1.0000467,-3054.7847,-97.61756,3.7430336,0.29354408,0.09524074,-99.70413,0.99946225,-90.52136,27400,274,-143.87735377037177,100,100.0,0.003151856,1.0115825,[ 0.562 -0.557  0.218  0.395 -0.003],3135.9479343891144,-3054.813,0.9905505,47.62,100.0,1.9375151,1201774,1.415993,-97.57068
1.000202,,1.0002824,-3050.673,-97.84705,4.024378,0.28284758,0.08768487,-99.71884,0.9979375,-91.52021,27500,275,-140.38339471912425,100,100.0,0.013378039,1.0395948,[ 0.562 -0.557  0.218  0.395 -0.003],3147.3323311805725,-3050.7705,0.9687797,43.84,100.0,1.6306263,1206158,1.4161216,-97.655464
1.0006181,,1.0008352,-3023.6682,-97.37369,6.6698546,0.2880219,0.091273844,-99.81653,0.99335265,-93.13135,27600,276,-141.62589752713976,100,100.0,0.025801402,1.0663066,[ 0.561 -0.557  0.217  0.395 -0.003],3160.6118121147156,-3023.9487,0.93404937,45.63,100.0,1.863676,1210721,1.4160173,-96.842514
1.0000298,,1.0000579,-2953.4414,-97.48095,3.572421,0.28486097,0.08908079,-99.569466,0.9994416,-92.01366,27700,277,-140.68014278407486,100,100.0,0.005641533,1.0109527,[ 0.563 -0.556  0.218  0.394 -0.003],3173.161020755768,-2953.4631,0.9776695,44.54,100.0,1.8536625,1215175,1.4159878,-97.44106
1.0000522,,1.0001796,-3051.6455,-97.658615,3.1973834,0.28892636,0.09192306,-99.575195,0.998335,-90.710846,27800,278,-142.25688216703307,100,100.0,0.0073478,1.0237217,[ 0.563 -0.557  0.218  0.394 -0.003],3185.3431639671326,-3051.7178,0.98290026,45.96,100.0,1.7556258,1219771,1.4164608,-97.51571
1.0000607,,1.0000914,-3031.527,-97.64213,2.9070768,0.28615287,0.089981556,-99.51496,0.9992734,-90.92427,27900,279,-141.2867503937262,100,100.0,0.0072732843,1.0301865,[ 0.564 -0.558  0.218  0.395 -0.002],3198.5325787067413,-3031.5625,0.98378396,44.99,100.0,1.6924232,1224270,1.4166467,-97.575455
1.0001078,,1.0001628,-3007.2944,-97.61768,3.4299066,0.28674096,0.09038289,-99.653175,0.9988867,-91.6186,28000,280,-141.45319381525715,100,100.0,0.008506437,1.0258754,[ 0.564 -0.558  0.218  0.394 -0.002],3208.5183203220367,-3007.3518,0.97494906,45.19,100.0,1.7048408,1228789,1.4164617,-97.50449
1.0000548,,1.0001557,-2927.6785,-97.68093,3.601328,0.28299728,0.08778352,-99.56122,0.9981819,-92.14326,28100,281,-140.22275059092223,100,100.0,0.0074883956,1.0151247,[ 0.563 -0.559  0.218  0.395 -0.002],3219.639263153076,-2927.749,0.9711416,43.89,100.0,1.6536678,1233178,1.416014,-97.54096
1.0003089,,1.0004274,-2999.3347,-97.53495,4.22877,0.27786455,0.084307,-99.68179,0.9964389,-91.6387,28200,282,-138.3625595336897,100,100.0,0.015917746,1.0450484,[ 0.563 -0.558  0.218  0.395 -0.003],3229.836128473282,-2999.472,0.9419182,42.15,100.0,1.6312345,1237393,1.4159237,-97.25689
1.0000508,,1.0000815,-2997.738,-97.49268,3.0072477,0.28841212,0.09156134,-99.77021,0.99938244,-92.89761,28300,283,-141.91504277465913,100,100.0,0.006687451,1.0167524,[ 0.563 -0.558  0.218  0.395 -0.003],3242.922614336014,-2997.7698,0.9804178,45.78,100.0,1.6132728,1241971,1.415654,-97.43338
1.000027,,1.000108,-3050.765,-97.35115,3.815272,0.27690434,0.08368178,-99.539696,0.9986025,-92.30943,28400,284,-137.8402723591164,100,100.0,0.0042577097,1.0173576,[ 0.563 -0.557  0.218  0.395 -0.003],3254.201085329056,-3050.8481,0.99042356,41.84,100.0,1.8456708,1246155,1.4160223,-97.221855
1.0000503,,1.000139,-2983.0332,-97.433105,3.8198981,0.28844702,0.091583356,-99.59122,0.9985468,-91.92371,28500,285,-141.85084405839967,100,100.0,0.0065932362,1.0182546,[ 0.562 -0.557  0.218  0.395 -0.003],3265.743559360504,-2983.099,0.97279274,45.79,100.0,1.7946472,1250734,1.4160383,-97.3003
1.0001011,,1.0001829,-3065.0996,-97.843704,3.3949103,0.29078263,0.09324369,-99.64809,0.99833584,-92.33035,28600,286,-143.12995738523438,100,100.0,0.009098748,1.025001,[ 0.563 -0.557  0.218  0.394 -0.003],3278.0707137584686,-3065.175,0.9755089,46.62,100.0,1.5857432,1255396,1.4163561,-97.70163
1.0000209,,1.0000875,-3018.327,-97.73191,3.2396076,0.28770208,0.09106131,-99.69879,0.9991884,-92.14459,28700,287,-141.92060161143166,100,100.0,0.0044632424,1.0152439,[ 0.562 -0.556  0.217  0.394 -0.003],3291.6396884918213,-3018.364,0.98442346,45.53,100.0,1.7765234,1259949,1.4163557,-97.66421
1.0000087,,1.0000232,-3045.7437,-97.8786,2.884878,0.28277788,0.08764027,-99.74754,0.99970907,-91.857346,28800,288,-140.3804382177234,100,100.0,0.0030863725,1.0107712,[ 0.562 -0.556  0.218  0.395 -0.003],3305.048224925995,-3045.7573,0.99041575,43.82,100.0,1.6850969,1264331,1.4164394,-97.85376
1.0000159,,1.0000335,-2987.052,-97.51471,3.0892885,0.28452027,0.088840336,-99.69975,0.9997086,-91.7054,28900,289,-140.60650496700458,100,100.0,0.0036537189,1.0079496,[ 0.561 -0.556  0.218  0.394 -0.003],3317.6681830883026,-2987.0667,0.983032,44.42,100.0,1.7277361,1268773,1.4160438,-97.487686
1.0000392,,1.0001174,-2953.6738,-97.728584,3.3075144,0.27701023,0.083741345,-99.67693,0.9990856,-90.06223,29000,290,-138.2963206784,100,100.0,0.0066712624,1.0123221,[ 0.562 -0.556  0.218  0.394 -0.003],3329.3465180397034,-2953.7107,0.9772235,41.87,100.0,1.7139509,1272960,1.4160137,-97.65926
1.0000184,,1.0000788,-3056.0513,-97.46011,3.7659085,0.28356683,0.08818096,-99.6855,0.99943155,-91.38994,29100,291,-140.1893219688643,100,100.0,0.0039018765,1.0126331,[ 0.562 -0.556  0.218  0.394 -0.003],3339.168280363083,-3056.0833,0.9856386,44.09,100.0,1.8963705,1277369,1.4155917,-97.40039
1.0000048,,1.0000184,-3021.4985,-97.23598,4.276166,0.29034817,0.09294008,-99.5983,0.9997436,-91.607254,29200,292,-142.320096743614,100,100.0,0.0024081147,1.0107292,[ 0.562 -0.556  0.218  0.394 -0.003],3350.663435935974,-3021.508,0.9897034,46.47,100.0,2.0329795,1282016,1.4156537,-97.21991
1.0002583,,1.0003521,-2924.527,-97.78131,4.3851714,0.27901253,0.08508599,-99.67517,0.9971062,-90.98712,29300,293,-139.0089348108616,100,100.0,0.013731332,1.031786,[ 0.562 -0.556  0.218  0.394 -0.003],3360.968327999115,-2924.6501,0.95485294,42.54,100.0,1.8859711,1286270,1.4153836,-97.541374
1.0000626,,1.0001864,-3039.209,-97.372635,3.975213,0.29358384,0.095264256,-99.54807,0.99809545,-91.67761,29400,294,-143.62788879851,100,100.0,0.0074673262,1.0225768,[ 0.563 -0.556  0.218  0.394 -0.004],3375.4833312034607,-3039.2935,0.9811573,47.63,100.0,1.8482304,1291033,1.4159305,-97.2045
1.0000056,,1.0000292,-2953.7566,-97.78739,2.7072694,0.27378196,0.08162023,-99.554825,0.99967897,-92.083466,29500,295,-137.2986136494389,100,100.0,0.0024887708,1.0058062,[ 0.564 -0.556  0.218  0.394 -0.003],3384.536346912384,-2953.7695,0.9914177,40.81,100.0,1.6252385,1295114,1.415908,-97.76448
1.0000397,,1.0000716,-2992.7146,-97.692406,3.6556659,0.29238907,0.09440158,-99.659325,0.99883014,-90.70598,29600,296,-143.52553662529198,100,100.0,0.0056248163,1.0105082,[ 0.564 -0.556  0.218  0.394 -0.003],3395.388592481613,-2992.776,0.9739988,47.2,100.0,1.7810367,1299834,1.4154686,-97.59902
1.0000358,,1.0001324,-2914.4365,-97.63012,2.9194949,0.27733353,0.0839616,-99.60392,0.9991912,-92.218,29700,297,-138.28622479357665,100,100.0,0.006020094,1.0159765,[ 0.564 -0.557  0.219  0.394 -0.003],3406.9203400611877,-2914.4785,0.9806435,41.98,100.0,1.6507211,1304032,1.4150457,-97.54813
1.0000495,,1.0000719,-3048.146,-97.662735,2.5586562,0.27849215,0.084740974,-99.68066,0.99945533,-93.59222,29800,298,-138.70592021967747,100,100.0,0.00669242,1.0216523,[ 0.565 -0.557  0.219  0.394 -0.004],3417.5689659118652,-3048.1685,0.98316336,42.37,100.0,1.4945042,1308269,1.4150448,-97.61914
1.0001034,,1.0003252,-3049.8804,-97.68979,3.7245424,0.28427666,0.08866507,-99.56268,0.99658614,-92.66247,29900,299,-140.7050259394463,100,100.0,0.012075283,1.0187864,[ 0.565 -0.557  0.219  0.394 -0.004],3429.969092607498,-3050.0276,0.9404837,44.33,100.0,1.5791456,1312702,1.4153997,-97.41853
1.0000236,,1.0001007,-3071.7058,-97.47077,3.6237144,0.28894415,0.09194084,-99.68284,0.9995,-91.79762,30000,300,-142.0643428505527,100,100.0,0.004461426,1.0124464,[ 0.565 -0.558  0.219  0.394 -0.004],3443.3435294628143,-3071.7327,0.9880208,45.97,100.0,1.8132133,1317299,1.4154897,-97.41842
1.0004371,,1.0005759,-3002.384,-97.411064,5.9591217,0.27956554,0.08544998,-99.61972,0.99547,-89.23772,30100,301,-138.80925548633576,100,99.996155,0.019396562,1.0496464,[ 0.565 -0.558  0.219  0.394 -0.003],3454.795446872711,-3002.5654,0.94438636,42.72,100.0,1.9105308,1321571,1.4156748,-97.04133
1.0002996,,1.0004588,-3054.5066,-97.445114,5.0612135,0.29560462,0.09672742,-99.7373,0.99710673,-91.18457,30200,302,-144.40950233392522,100,100.0,0.018129393,1.0483506,[ 0.566 -0.558  0.219  0.395 -0.003],3465.5327496528625,-3054.6406,0.95437163,48.36,100.0,1.8044436,1326407,1.4156708,-97.190414
1.0000069,,1.0000205,-3035.185,-97.549675,3.2104514,0.2761585,0.08318016,-99.7363,0.9995271,-92.2267,30300,303,-137.8257609405283,100,99.94831,0.0027643365,1.0059756,[ 0.567 -0.557  0.22   0.395 -0.003],3476.6351737976074,-3035.2114,0.9868391,41.59,100.0,1.7833853,1330566,1.4156752,-97.51576
1.000065,,1.0001945,-3025.4446,-97.84577,3.1751163,0.2826851,0.087582655,-99.692696,0.99794984,-92.59942,30400,304,-140.31076837656335,100,100.0,0.008539893,1.0163171,[ 0.568 -0.557  0.22   0.395 -0.003],3487.644250869751,-3025.5369,0.97324646,43.79,100.0,1.5789118,1334945,1.4153837,-97.68446
1.0002284,,1.0003847,-2903.541,-97.50576,4.830873,0.28329244,0.08798629,-99.49171,0.9966864,-90.281364,30500,305,-140.141885655086,100,100.0,0.01347485,1.0327681,[ 0.568 -0.558  0.22   0.395 -0.004],3500.7907445430756,-2903.6655,0.9587716,43.99,100.0,1.8530173,1339344,1.4154644,-97.2544
1.0002323,,1.0004045,-3008.5615,-97.53082,4.367465,0.28013724,0.08584662,-99.69757,0.9957908,-91.36807,30600,306,-139.13042727996287,100,100.0,0.013201738,1.0254328,[ 0.567 -0.559  0.22   0.396 -0.004],3511.782701730728,-3008.7288,0.9545505,42.92,100.0,1.7229874,1343636,1.4154011,-97.217285
1.0004355,,1.000542,-2950.6858,-97.54288,5.4504437,0.27942055,0.08534845,-99.65157,0.99551916,-92.22281,30700,307,-138.8831091056355,100,100.0,0.021819878,1.0556148,[ 0.567 -0.557  0.22   0.395 -0.004],3523.7827875614166,-2950.885,0.9397569,42.67,100.0,1.6300504,1347903,1.4154695,-97.180214
1.000191,,1.000385,-3001.04,-97.6155,3.7109747,0.28117225,0.086546525,-99.72738,0.9965253,-92.71076,30800,308,-139.56435649312357,100,100.0,0.013108491,1.0361354,[ 0.568 -0.557  0.22   0.395 -0.003],3536.983421564102,-3001.178,0.96791023,43.27,100.0,1.6135272,1352230,1.416107,-97.33412
1.0002754,,1.00042,-2933.8562,-97.7386,4.575561,0.27984455,0.08564633,-99.50639,0.99634016,-91.80275,30900,309,-139.24432108941792,100,100.0,0.01694281,1.051358,[ 0.568 -0.556  0.22   0.395 -0.003],3547.2827382087708,-2934.003,0.94674677,42.82,100.0,1.5246149,1356512,1.4164605,-97.4571
1.0001343,,1.0002884,-2933.6343,-97.47095,5.3306994,0.28153726,0.08678539,-99.63222,0.99767756,-92.658226,31000,310,-139.48994703422767,100,100.0,0.01106843,1.0286156,[ 0.568 -0.557  0.22   0.396 -0.002],3559.4238481521606,-2933.7354,0.9641111,43.39,100.0,1.8328767,1360851,1.4165475,-97.2665
1.0001473,,1.0002304,-2942.57,-97.60121,4.5651155,0.2738212,0.08164458,-99.77173,0.9974478,-91.37175,31100,311,-137.12644581492944,100,100.0,0.011683555,1.0388948,[ 0.568 -0.556  0.22   0.397 -0.002],3571.5808489322662,-2942.6777,0.97223526,40.82,100.0,1.8768839,1364933,1.416632,-97.39182
1.0000223,,1.0000772,-2972.9834,-97.81627,2.6485114,0.2820502,0.08714118,-99.61561,0.9991889,-92.91203,31200,312,-140.08095933385144,100,100.0,0.00473705,1.013808,[ 0.567 -0.554  0.219  0.396 -0.002],3584.4962544441223,-2973.0188,0.9761864,43.57,100.0,1.6141018,1369290,1.4161282,-97.75
1.0001127,,1.0001862,-2992.2056,-97.189095,5.00962,0.2749947,0.0824029,-99.78129,0.99821705,-91.0114,31300,313,-137.0493350405133,100,100.0,0.0106641855,1.0226882,[ 0.567 -0.554  0.219  0.396 -0.003],3595.937117099762,-2992.2725,0.96773,41.2,100.0,2.071633,1373410,1.4159878,-97.05969
1.0001148,,1.0001745,-2977.104,-97.656906,3.2082975,0.28732806,0.09080308,-99.7341,0.99825454,-92.983055,31400,314,-141.68345331479978,100,100.0,0.009819491,1.0270587,[ 0.568 -0.554  0.22   0.396 -0.003],3609.4272978305817,-2977.1777,0.9708628,45.4,100.0,1.5976752,1377950,1.4156537,-97.526405
1.0000107,,1.0000293,-2888.2717,-97.50135,2.833872,0.27918604,0.08520046,-99.698654,0.9996675,-93.47558,31500,315,-138.79455143565573,100,100.0,0.0028057878,1.0099199,[ 0.567 -0.554  0.219  0.396 -0.003],3622.35991191864,-2888.2866,0.99244994,42.6,100.0,1.6922718,1382210,1.4159878,-97.47251
1.0000178,,1.0000427,-3035.9832,-97.45378,3.778681,0.2903008,0.092900686,-99.543236,0.9995265,-90.844315,31600,316,-142.51179192553616,100,100.0,0.0038148921,1.0101205,[ 0.567 -0.554  0.219  0.396 -0.003],3635.3594183921814,-3036.0032,0.98857933,46.45,100.0,1.9232237,1386855,1.4156537,-97.415215
1.0000415,,1.0001217,-3028.3848,-97.52587,4.2019954,0.28857183,0.09168197,-99.61046,0.99886924,-89.99759,31700,317,-142.01285350462683,100,100.0,0.0055835876,1.0126793,[ 0.567 -0.554  0.219  0.395 -0.003],3647.3472847938538,-3028.429,0.9835404,45.84,100.0,1.915985,1391439,1.4154683,-97.43487
1.0001129,,1.0002325,-2945.2883,-97.50834,3.7460053,0.2705559,0.07952448,-99.70987,0.9976692,-92.3806,31800,318,-135.96362030699345,100,100.0,0.011054996,1.0258989,[ 0.567 -0.554  0.219  0.395 -0.003],3659.1538343429565,-2945.399,0.96376276,39.76,100.0,1.636949,1395415,1.4156712,-97.30121
1.000002,,1.0000064,-2968.2356,-97.541504,3.1530328,0.27963305,0.08550001,-99.712326,0.9999283,-91.68791,31900,319,-138.976175015631,100,100.0,0.0011898455,1.0029694,[ 0.568 -0.554  0.219  0.396 -0.003],3670.9177861213684,-2968.2397,0.9965268,42.75,100.0,1.7774441,1399690,1.415586,-97.53463
1.0001312,,1.0002182,-2974.878,-97.56958,3.4444275,0.28988397,0.09260379,-99.672424,0.9983125,-91.39197,32000,320,-142.4911731252197,100,100.0,0.01152267,1.0270395,[ 0.568 -0.554  0.219  0.396 -0.003],3683.768266439438,-2974.954,0.96720535,46.3,100.0,1.6414424,1404320,1.41567,-97.425934
