Bound,Weights,ReturnStepMax,J_sample_variance,EpLenMean,EmpiricalD2,InitialBound,InitialReturnMax,EpisodesSoFar,ReturnMeanIW,Iteration,EpThisIter,MeanIW,InitialReturnMean,MeanD2w0t,MaxD2w0t,MinD2w0t,TimeElapsed,MeanEntropy,EpRewMean,MinIW,TimestepsSoFar,ReturnStepMaxmin,InitialReturnStd,StdD2w0t,InitialReturnMin,StdIW,MaxIW
-65.05835,[-0.9    1.277 -0.688  0.526 -1.889],100.0,17983.434,16.31,465.74786,-94.340225,-85.57492,24800,-57.439125,248,100,0.5888529,-93.65185,1.5788493,4791.9893,,3280.253361225128,-0.46770418,-108.3015633644074,3.090926e-05,415029,99.383545,2.4333212,50.158493,-97.16947,1.5180119,11.71591
-39.193054,[-0.901  1.301 -0.69   0.54  -1.887],100.0,2260.8274,16.21,772.80743,-94.29706,-85.932434,24900,-30.764183,249,100,0.2874302,-93.65262,2.9489257,4138.828,,3291.618038892746,-0.4696464,-108.19358525034096,0.00022708216,416650,99.36145,2.33247,57.398304,-97.30048,0.5652924,15.361787
-44.868427,[-0.914  1.284 -0.689  0.545 -1.889],100.0,7518.378,16.73,710.9409,-94.51667,-85.80871,25000,-34.82062,250,100,0.32755458,-93.78696,2.2879229,2230.9731,,3304.758821249008,-0.4836438,-108.85020769248173,8.94494e-05,418323,99.380424,2.6617188,38.08728,-97.63759,1.0370356,30.289957
-35.795284,[-0.935  1.265 -0.688  0.544 -1.903],100.0,1010.21936,16.95,1510.7433,-94.23419,-84.71224,25100,-22.703197,251,100,0.20022912,-93.56354,4.966547,6102.475,,3318.1814424991608,-0.49340847,-108.81114271882596,1.15796265e-05,420018,99.37329,3.0339153,90.94224,-97.56448,0.41330603,24.058735
-57.45186,[-0.912  1.27  -0.701  0.541 -1.912],100.0,5279.633,16.95,94.45446,-94.09502,-82.65387,25200,-51.19682,252,100,0.51624775,-93.367195,1.0194578,998.51965,,3331.1918535232544,-0.49151996,-108.56687065201476,0.00068952795,421713,99.380875,2.797947,17.290886,-97.55162,0.8066077,7.2278733
-44.454735,[-0.915  1.277 -0.696  0.52  -1.91 ],100.0,5807.1157,15.96,811.14026,-94.08605,-83.46501,25300,-39.06276,253,100,0.39764383,-93.43291,2.233945,26260.777,,3346.0561928749084,-0.49192333,-107.74663405049345,9.518398e-05,423309,99.361465,2.9671798,155.72289,-97.6419,0.8875676,21.962389
-51.75651,[-0.933  1.256 -0.7    0.509 -1.911],100.0,5592.4565,16.35,721.64514,-93.92369,-84.784966,25400,-39.138237,254,100,0.39916503,-93.23801,2.6495218,3106.5627,,3363.2228343486786,-0.49220663,-107.87636088114397,1.2248323e-05,424944,99.361,2.774517,44.50313,-97.642715,0.98172665,56.930515
-61.042427,[-0.944  1.249 -0.685  0.506 -1.911],100.0,5137.4575,16.47,269.83026,-94.14381,-84.56575,25500,-53.6874,255,100,0.55578905,-93.41853,2.4103239,4712.4263,,3376.00421667099,-0.49397263,-108.18645064707549,0.00013552261,426591,99.37755,2.6297562,52.37127,-97.40257,0.8192042,49.093697
-54.42224,[-0.949  1.236 -0.7    0.531 -1.913],100.0,10048.697,16.65,1287.7749,-93.94928,-85.98295,25600,-43.02007,256,100,0.42557812,-93.30454,4.686105,4699.891,,3387.618837118149,-0.4980456,-108.24345182709412,1.6714415e-05,428256,99.366684,2.702188,80.06971,-98.089165,1.1523492,15.987966
-62.98635,[-0.957  1.225 -0.688  0.531 -1.917],100.0,9239.892,16.95,303.96927,-94.370964,-86.55049,25700,-55.730843,257,100,0.5693464,-93.678535,1.1726621,11644.963,,3399.0771358013153,-0.49709043,-108.93740845736717,3.0758147e-05,429951,99.35326,2.747474,67.671616,-97.54916,1.070668,14.58087
-48.508648,[-0.925  1.226 -0.695  0.547 -1.916],100.0,9756.663,16.59,428.44757,-94.09071,-86.57886,25800,-38.826733,258,100,0.39649957,-93.4231,1.741686,2624.2102,,3413.719666004181,-0.49871516,-108.31639088108132,0.00029686262,431610,99.35348,2.7577245,28.48114,-97.34578,1.1577808,28.159477
-42.196445,[-0.931  1.216 -0.681  0.542 -1.918],100.0,5006.856,16.83,424.51413,-93.863335,-85.653854,25900,-33.64907,259,100,0.32865977,-93.11296,1.7385622,1152.2302,,3427.549073934555,-0.5004686,-108.1783120482289,5.5338114e-05,433293,99.365326,2.6987164,25.483381,-97.29005,0.81806874,19.60656
-49.010597,[-0.923  1.228 -0.69   0.542 -1.919],100.0,6986.919,16.22,688.0453,-94.09258,-83.10079,26000,-38.10696,260,100,0.37112358,-93.3525,2.4046276,2937.3816,,3439.5829558372498,-0.50148004,-107.86169384232018,1.0509549e-05,434915,99.35095,2.7370465,42.826942,-97.886826,0.9265781,14.647615
-44.655766,[-0.917  1.247 -0.696  0.545 -1.92 ],100.0,3837.3345,16.41,257.6049,-94.49388,-84.51205,26100,-35.635185,261,100,0.35040516,-93.77537,1.1934955,1260.2906,,3450.4188227653503,-0.5021179,-108.51548555226728,0.00040841746,436556,99.42179,2.613996,18.105774,-97.60509,0.71155435,9.309909
-72.343124,[-0.91   1.252 -0.711  0.546 -1.921],100.0,29046.762,16.58,399.35294,-94.603134,-84.89697,26200,-65.53117,262,100,0.6820529,-93.86508,1.9646178,8261.17,,3461.312083721161,-0.5019581,-108.79544744599791,0.00026050818,438214,99.40556,2.5427852,55.250427,-97.3566,1.9052398,16.801447
-56.980843,[-0.919  1.232 -0.719  0.558 -1.921],100.0,11491.061,16.19,1282.2563,-94.15202,-85.056175,26300,-44.77574,263,100,0.4415307,-93.48636,4.7980824,7121.2676,,3474.9949181079865,-0.5036472,-108.0002028696182,0.00023291951,439833,99.36998,2.639911,100.86293,-97.74915,1.1963564,11.879556
-78.24944,[-0.908  1.249 -0.722  0.553 -1.923],100.0,9954.187,15.9,54.59985,-94.06309,-86.916954,26400,-73.87903,264,100,0.77679706,-93.399796,0.4117664,3390.4678,,3486.951768398285,-0.5019721,-107.61509536294393,0.000251853,441423,99.3801,2.6179266,16.597248,-97.55789,1.1004883,13.59854
-75.8082,[-0.921  1.238 -0.739  0.543 -1.921],100.0,8087.1826,16.54,6.9944215,-94.34811,-86.76797,26500,-74.34803,265,100,0.7884933,-93.689964,0.124925785,72.01566,,3501.6323540210724,-0.50026417,-108.57198813646227,0.0031335843,443077,99.356705,2.514582,1.4227397,-97.26286,0.9816485,6.5183926
-62.952187,[-0.915  1.238 -0.727  0.523 -1.919],100.0,13918.323,16.56,885.58154,-94.18119,-85.09793,26600,-51.71782,266,100,0.5340585,-93.45501,2.9930506,2854.619,,3516.9868450164795,-0.50048953,-108.32199295674648,4.2858945e-05,444733,99.37032,2.7623434,48.96412,-97.62293,1.3508189,18.805368
-57.450012,[-0.898  1.25  -0.736  0.523 -1.919],100.0,6783.4097,16.85,645.5775,-93.69311,-85.19637,26700,-44.566864,267,100,0.45560813,-93.00615,3.463915,2663.7896,,3528.694832801819,-0.50090146,-108.07733826700982,5.3835243e-05,446418,99.38517,2.5982935,54.090813,-97.25477,0.9689168,26.193163
-78.74079,[-0.897  1.256 -0.75   0.518 -1.92 ],100.0,39126.547,16.39,1126.1227,-94.55226,-85.37616,26800,-72.04656,268,100,0.7624276,-93.90498,3.6957335,23362.457,,3540.4220271110535,-0.49901965,-108.67156064487317,0.000109655186,448057,99.384346,2.2943854,219.37404,-97.4643,2.2295206,21.663788
-68.40716,[-0.882  1.267 -0.754  0.538 -1.918],100.0,12047.484,16.64,61.093155,-94.29337,-84.50143,26900,-63.84244,269,100,0.67434204,-93.477936,0.69925386,587.7153,,3550.9076783657074,-0.49755386,-108.42812034470718,0.00068541424,449721,99.354126,2.6447096,10.476856,-97.12571,1.2567835,11.165572
-56.56054,[-0.877  1.285 -0.738  0.52  -1.916],100.0,10216.825,16.62,456.0499,-94.039116,-82.44561,27000,-49.138115,270,100,0.49556842,-93.34124,2.2551053,2365.3665,,3564.850837469101,-0.49755454,-108.23877106616763,4.5347486e-05,451383,99.371506,2.849513,42.84103,-97.45028,1.1369765,14.281856
-43.554466,[-0.883  1.273 -0.734  0.528 -1.916],100.0,4116.118,16.48,613.9966,-93.87068,-85.69847,27100,-34.615005,271,100,0.33300462,-93.21617,3.027927,2776.414,,3579.2817697525024,-0.49730942,-107.97195580465312,1.7395416e-05,453031,99.37439,2.6217916,51.40501,-97.36456,0.73647845,11.14157
-47.817505,[-0.884  1.262 -0.725  0.533 -1.916],100.0,2933.7715,16.2,568.87714,-94.11007,-84.51442,27200,-33.784115,272,100,0.3377376,-93.455414,2.6484807,8221.644,,3592.5988960266113,-0.4970655,-107.99611464903717,6.352495e-05,454651,99.35852,2.802353,54.237633,-97.65562,0.63483346,17.642426
-86.86937,[-0.882  1.256 -0.705  0.529 -1.916],100.0,4794.514,16.67,2.119893,-94.10533,-86.941154,27300,-85.717476,273,100,0.90982735,-93.397224,0.051108588,10.941646,,3608.3147542476654,-0.49953073,-108.34148732544217,0.07931767,456318,99.343346,2.5944138,0.30779317,-97.31709,0.7783138,5.5673447
-52.31336,[-0.891  1.252 -0.708  0.518 -1.919],100.0,5410.0596,15.67,606.6775,-94.22932,-87.67193,27400,-40.873264,274,100,0.40775195,-93.58837,3.4187138,3133.5027,,3619.7788553237915,-0.50120175,-107.60811073775756,0.00015142809,457885,99.38288,2.1991394,55.67611,-97.258736,0.84100956,15.29695
-45.18507,[-0.891  1.252 -0.726  0.51  -1.92 ],100.0,3735.4224,17.17,986.7377,-94.6543,-85.20189,27500,-33.948277,275,100,0.31065333,-93.92086,3.387659,4484.321,,3630.773414850235,-0.50482213,-109.40486137198522,3.2614633e-05,459602,99.36155,2.7105565,60.63186,-97.57189,0.6921494,13.982212
-31.030767,[-0.903  1.23  -0.727  0.511 -1.924],100.0,648.5907,16.66,568.82666,-93.86008,-83.71863,27600,-22.235092,276,100,0.20015565,-93.18322,1.8584493,1383.9685,,3648.373924255371,-0.5023621,-108.09713962142494,8.781346e-05,461268,99.36955,2.7479596,29.527792,-97.61201,0.35059708,12.881496
-56.95999,[-0.882  1.247 -0.728  0.512 -1.921],100.0,9704.562,16.22,1145.1973,-94.385376,-85.09545,27700,-44.055634,277,100,0.4378857,-93.72877,4.4477167,6627.7383,,3663.305732727051,-0.49879456,-108.31939079674595,0.00027999136,462890,99.398415,2.6348145,85.23135,-97.56816,1.1114967,17.156673
-48.610165,[-0.881  1.271 -0.728  0.511 -1.918],100.0,3447.3857,16.09,265.94452,-94.5037,-84.13215,27800,-42.08772,278,100,0.42699465,-93.80567,1.7753241,9271.653,,3675.0940310955048,-0.5009925,-108.26293263652691,0.00015218598,464499,99.36658,2.716972,78.15955,-97.40474,0.6710244,14.987407
-42.85729,[-0.872  1.271 -0.746  0.525 -1.92 ],100.0,5401.129,16.12,708.09576,-94.58274,-87.14594,27900,-33.041183,279,100,0.313933,-93.936806,2.8938363,2739.0361,,3691.1531863212585,-0.50154364,-108.4452418070723,3.9626116e-06,466111,99.367355,2.2361293,49.007454,-97.40157,0.8473771,20.53215
-72.91212,[-0.878  1.26  -0.736  0.527 -1.921],100.0,32763.535,16.29,987.3375,-94.53099,-86.17145,28000,-65.30873,280,100,0.6686727,-93.85161,2.8301191,46891.17,,3704.170107603073,-0.5031741,-108.49994634570422,1.5325451e-05,467740,99.36679,2.3649101,230.47626,-98.33918,2.001848,14.7891865
-57.748276,[-0.889  1.237 -0.738  0.51  -1.922],100.0,7946.1187,16.2,48.092335,-94.416855,-84.292366,28100,-51.551674,281,100,0.52604383,-93.74929,0.59729236,712.197,,3716.861316204071,-0.5041507,-108.31049592115569,0.003370021,469360,99.38183,2.4909923,9.724683,-98.1073,0.98341036,22.707314
-63.149082,[-0.886  1.245 -0.721  0.522 -1.923],100.0,5735.2764,16.53,77.47451,-94.983215,-88.613396,28200,-59.47706,282,100,0.61947143,-94.32086,0.7830688,1251.4058,,3733.1228306293488,-0.5068371,-109.26749536614696,0.0005929249,471013,99.36904,2.1574347,15.852227,-97.71614,0.8343327,8.976681
-50.454693,[-0.847  1.233 -0.709  0.489 -1.926],100.0,3767.9802,16.39,234.02681,-94.342384,-87.13271,28300,-41.318245,283,100,0.4237886,-93.63424,2.502252,3258.0942,,3746.7705760002136,-0.5090516,-108.34753586869503,8.476502e-05,472652,99.36935,2.596896,44.956753,-97.852455,0.6963797,9.779961
-70.69032,[-0.852  1.24  -0.696  0.461 -1.928],100.0,18330.736,16.41,605.16504,-94.007065,-85.64937,28400,-60.437244,284,100,0.6211856,-93.35201,3.1626534,3508.2825,,3760.933974981308,-0.5087929,-108.06145763276412,9.6576565e-05,474293,99.37855,2.5818837,58.312496,-97.3517,1.5279613,11.73521
-60.310318,[-0.85   1.251 -0.703  0.453 -1.928],100.0,5415.7,17.22,455.32785,-94.23741,-86.73083,28500,-51.779026,285,100,0.5360983,-93.458626,3.9771004,6196.631,,3773.5753614902496,-0.5100097,-108.94367247495202,0.00016747118,476015,99.37076,2.7707477,90.039566,-97.44316,0.8999989,43.661266
-53.918606,[-0.847  1.259 -0.696  0.429 -1.929],100.0,7121.697,16.39,845.3438,-93.99758,-80.79303,28600,-42.431145,286,100,0.4221244,-93.30131,2.994655,2202.4565,,3784.7319078445435,-0.5095806,-107.99002524287276,5.3932625e-05,477654,99.38716,3.002636,49.750835,-97.54348,0.96959287,9.7194605
-43.40296,[-0.865  1.251 -0.686  0.431 -1.929],100.0,4497.8706,16.42,497.36722,-94.16051,-83.14425,28700,-35.166687,287,100,0.33887243,-93.33032,1.5912265,1174.0297,,3800.0782945156097,-0.51179296,-108.03603968069754,2.5491667e-05,479296,99.36144,2.8624105,26.30032,-97.5119,0.78855735,14.825563
-71.27352,[-0.839  1.261 -0.692  0.433 -1.931],100.0,13972.103,16.48,974.87146,-93.905075,-85.70494,28800,-61.754364,288,100,0.64172333,-93.22885,3.7130694,37848.137,,3814.306015253067,-0.5153993,-107.99634993432807,1.8104394e-06,480944,99.35829,2.624159,203.00957,-97.46545,1.3227079,19.028397
-51.22768,[-0.841  1.251 -0.677  0.416 -1.934],100.0,7142.4463,16.82,398.02066,-93.9907,-86.606476,28900,-44.79546,289,100,0.44598204,-93.23937,1.9785419,2815.9424,,3829.435225725174,-0.51636225,-108.31634517414548,0.00013905288,482626,99.36814,2.7309828,41.66429,-97.837616,0.9625562,33.33278
-55.667564,[-0.834  1.269 -0.673  0.407 -1.935],100.0,7947.788,16.52,380.6533,-94.38003,-82.21652,29000,-49.049725,290,100,0.4865817,-93.66149,2.1428046,3553.271,,3842.7027037143707,-0.5154003,-108.51903027247326,0.00018177732,484278,99.36017,2.6126835,47.412735,-97.66126,0.9867209,7.637899
-39.091713,[-0.831  1.28  -0.676  0.396 -1.934],100.0,2085.8494,15.84,885.6355,-94.34253,-85.7892,29100,-29.581276,291,100,0.27261293,-93.69974,3.0096056,3139.105,,3856.237049818039,-0.5158545,-107.9168871789317,5.5077337e-05,485862,99.380905,2.4517226,52.654972,-97.08457,0.5383164,11.9642105
-73.794785,[-0.841  1.265 -0.668  0.394 -1.935],100.0,18006.656,17.07,547.075,-94.12524,-83.81671,29200,-67.05108,292,100,0.7001611,-93.44405,1.7933681,26386.021,,3870.7281143665314,-0.5165242,-108.78778380946349,0.0003478317,487569,99.364685,2.9550936,127.29249,-97.32452,1.5362579,25.732979
-49.22894,[-0.833  1.278 -0.676  0.41  -1.935],100.0,12298.017,16.28,1074.6904,-94.22714,-84.951324,29300,-38.823006,293,100,0.3856099,-93.58269,3.6132913,2860.3267,,3885.3339898586273,-0.51562595,-108.19706546420502,6.6778586e-05,489197,99.38017,2.7180808,60.72554,-97.831635,1.312113,34.538418
-69.47032,[-0.845  1.265 -0.667  0.409 -1.935],100.0,14321.862,16.76,260.6343,-94.22841,-85.191574,29400,-62.484123,294,100,0.64329857,-93.50069,0.7900194,13359.103,,3900.2564907073975,-0.518082,-108.553752777665,5.9224305e-05,490873,99.361374,2.9892595,66.27874,-97.757996,1.3384331,15.473333
-70.04735,[-0.86   1.248 -0.672  0.393 -1.937],100.0,10167.951,16.66,280.95212,-94.56519,-88.41291,29500,-64.49142,295,100,0.65954703,-93.89398,1.9158684,1639.8436,,3913.761118412018,-0.52052337,-108.89982023692988,0.00015921326,492539,99.37025,2.4477546,34.353695,-97.80108,1.1466465,20.666576
-72.28671,[-0.861  1.242 -0.667  0.406 -1.939],100.0,5288.853,16.55,209.41408,-93.94059,-84.540565,29600,-68.19774,296,100,0.7190246,-93.285255,1.2567872,18081.916,,3926.6394345760345,-0.5248978,-108.10747545338354,0.009161881,494194,99.363434,2.956508,103.57892,-97.70536,0.7955104,9.907283
-64.91534,[-0.862  1.229 -0.685  0.422 -1.944],100.0,6989.5283,16.75,563.2298,-94.06284,-85.11312,29700,-56.38324,297,100,0.58203876,-93.209755,3.45592,11409.42,,3940.9630887508392,-0.52465844,-108.21767967509419,1.8339591e-05,495869,99.35496,2.7133834,102.54273,-97.76506,0.9438079,13.320738
-75.576355,[-0.86   1.246 -0.676  0.407 -1.944],100.0,8453.92,16.56,60.102272,-94.2222,-86.65372,29800,-69.55004,298,100,0.72990936,-93.470764,0.32746226,1565.6603,,3953.988943338394,-0.5272868,-108.33073299212236,0.000504082,497525,99.35687,2.5151436,10.508099,-97.19957,1.0241067,9.237567
-59.437946,[-0.861  1.239 -0.666  0.39  -1.946],100.0,11436.509,16.19,567.30786,-94.23151,-82.99105,29900,-45.731647,299,100,0.45942587,-93.51615,2.052308,6495.326,,3968.7348392009735,-0.5294655,-108.04036893750948,1.3393855e-05,499144,99.365234,2.881689,43.612446,-97.50223,1.2402234,32.773357
-63.51676,[-0.851  1.249 -0.678  0.394 -1.948],100.0,14333.056,16.56,681.4844,-94.23112,-83.75028,30000,-53.577923,300,100,0.5438751,-93.55214,4.0500646,7902.358,,3988.098845243454,-0.5298597,-108.43535623719441,5.5566303e-05,500800,99.365555,2.7428677,94.635735,-97.471466,1.3585728,12.226793
-50.947193,[-0.849  1.239 -0.672  0.405 -1.949],100.0,17777.285,16.09,1376.0614,-93.858765,-83.80221,30100,-43.373074,301,100,0.44219697,-93.206474,3.5872376,22500.154,,4001.669046163559,-0.5295455,-107.60562475336684,0.00015560936,502409,99.3691,2.6575046,172.08438,-97.15757,1.5056741,13.477175
-54.95652,[-0.833  1.263 -0.667  0.42  -1.949],100.0,15979.099,16.13,2330.892,-93.78031,-86.522514,30200,-42.949356,302,100,0.42507976,-93.139694,6.09123,100669.39,,4013.9944763183594,-0.537838,-107.55240749322367,3.9348186e-05,504022,99.41005,2.3526216,465.1934,-97.16965,1.4314575,45.791145
-38.672543,[-0.856  1.242 -0.67   0.415 -1.957],100.0,2718.306,16.18,703.4508,-93.91646,-84.01789,30300,-28.852192,303,100,0.27138698,-93.1862,2.5525937,2390.7268,,4030.5818893909454,-0.54060125,-107.64583827283444,7.126837e-05,505640,99.361305,2.6882086,43.28562,-97.65373,0.6293208,18.18286
-71.75721,[-0.844  1.259 -0.672  0.414 -1.96 ],100.0,9551.81,16.13,141.04596,-94.29367,-82.32003,30400,-64.68106,304,100,0.6664559,-93.62744,1.3589678,1081.723,,4046.691262960434,-0.54150367,-108.09127732188162,0.0003971052,507253,99.376656,2.667606,23.480108,-97.37134,1.115401,28.188717
-59.01889,[-0.848  1.264 -0.675  0.398 -1.96 ],100.0,20623.201,16.5,321.55542,-94.06789,-84.79997,30500,-51.67746,305,100,0.5246393,-93.39043,1.6202918,1724.802,,4062.6655611991882,-0.5434016,-108.19266069227942,0.00017384643,508903,99.40505,2.9716167,29.254072,-97.5898,1.6237116,24.18888
-55.055645,[-0.852  1.25  -0.672  0.403 -1.962],100.0,27012.762,16.54,1114.9658,-94.56176,-86.50039,30600,-44.64534,306,100,0.4373729,-93.851036,3.8153052,8055.229,,4075.8869037628174,-0.55280584,-108.74158659863059,5.1476465e-05,510557,99.39009,2.4140832,77.27082,-97.14604,1.8379931,55.99727
-41.70198,[-0.869  1.23  -0.674  0.407 -1.972],100.0,1752.6932,16.33,667.12085,-94.064545,-85.272064,30700,-28.36242,307,100,0.27940696,-93.35872,2.8910968,7341.3325,,4087.4742629528046,-0.55052,-107.99255028617148,0.00032283564,512190,99.373344,2.7588634,77.85324,-97.30122,0.49398488,10.695478
-50.826866,[-0.864  1.233 -0.692  0.416 -1.969],100.0,11844.535,16.57,751.9542,-94.331314,-84.54033,30800,-40.7419,308,100,0.3983579,-93.66217,2.936482,2677.5508,,4101.591094732285,-0.55182576,-108.56662128714692,0.00016899244,513847,99.391556,2.6281905,50.964283,-97.444145,1.422091,110.27132
-64.085464,[-0.856  1.247 -0.698  0.414 -1.971],100.0,19616.438,16.44,498.61444,-93.949814,-84.44933,30900,-52.42939,309,100,0.55765665,-93.30636,3.6508934,4390.735,,4114.838240861893,-0.55132765,-108.02898403209494,3.073063e-06,515491,99.378914,2.787531,59.14915,-97.58185,1.6134464,20.698471
-36.458126,[-0.86   1.239 -0.724  0.41  -1.97 ],100.0,2580.7551,16.5,649.8973,-94.106026,-86.544365,31000,-26.613949,310,100,0.25316903,-93.36386,2.475555,1970.821,,4129.496574163437,-0.5514456,-108.16757121878477,5.2986557e-05,517141,99.3712,2.6421523,39.502987,-97.024185,0.75303364,61.176773
-59.615498,[-0.868  1.226 -0.717  0.411 -1.97 ],100.0,10568.359,16.39,379.21597,-94.173935,-83.072876,31100,-53.446358,311,100,0.55683714,-93.45788,1.8100325,13694.633,,4145.52787065506,-0.55176204,-108.14504261070853,1.8614404e-05,518780,99.35951,2.824169,85.877716,-98.0596,1.1723702,9.340286
-61.66542,[-0.872  1.221 -0.702  0.396 -1.971],100.0,18284.635,17.05,700.42755,-93.821,-82.96257,31200,-52.300907,312,100,0.5186673,-93.00666,3.0581987,3102.8113,,4158.948569774628,-0.5536965,-108.28146257078988,5.912033e-06,520485,99.35123,2.726917,53.808372,-97.620346,1.4940338,24.50231
-69.64188,[-0.864  1.231 -0.709  0.391 -1.973],100.0,10865.299,16.71,952.8975,-93.80347,-84.542534,31300,-60.864784,313,100,0.6405905,-93.12662,4.3022037,40500.125,,4170.3116936683655,-0.55249393,-108.09552569048147,0.000100933,522156,99.367355,2.9251301,208.81285,-97.11893,1.1852596,19.14616
-69.39588,[-0.872  1.209 -0.726  0.406 -1.971],100.0,11357.671,16.09,477.00992,-94.5458,-86.3123,31400,-63.284355,314,100,0.6678151,-93.86739,2.498134,8428.365,,4185.202095270157,-0.5537256,-108.34396180595762,8.453604e-06,523765,99.40632,2.4472015,96.01166,-97.3614,1.2209641,16.788113
-47.935806,[-0.879  1.204 -0.714  0.384 -1.973],100.0,3158.9727,16.54,277.98337,-94.1971,-85.917816,31500,-38.06817,315,100,0.37680453,-93.51853,1.4428025,2466.8953,,4200.0414843559265,-0.5565833,-108.36948842529436,0.000105701445,525419,99.35604,2.4570673,23.728676,-97.80424,0.65702176,17.351974
-53.046432,[-0.87   1.203 -0.733  0.387 -1.975],100.0,16925.125,16.22,880.3111,-94.60073,-85.861595,31600,-43.257385,316,100,0.43327874,-93.86502,2.4936495,11475.953,,4211.914808988571,-0.5659136,-108.45176102910226,3.4495686e-05,527041,99.38055,2.5283434,73.01006,-97.629036,1.5058151,45.36899
-37.92953,[-0.843  1.22  -0.732  0.392 -1.985],100.0,1997.9916,16.08,596.9543,-94.1708,-84.035934,31700,-29.049086,317,100,0.27285734,-93.516495,2.341225,1846.3457,,4228.046783208847,-0.56804836,-107.93688042515123,0.00032729187,528649,99.37426,2.721893,36.964474,-97.66036,0.5174239,9.487772
-65.717735,[-0.834  1.225 -0.747  0.395 -1.987],100.0,9075.488,16.15,142.07549,-94.153625,-82.43935,31800,-56.34815,318,100,0.5873249,-93.477715,1.5432725,1700.0585,,4242.962341547012,-0.56883365,-107.94611986130654,7.037589e-05,530264,99.37854,2.800519,27.89484,-97.17975,1.1392841,23.821476
-87.66367,[-0.837  1.234 -0.732  0.41  -1.988],100.0,8398.765,16.38,2.4205277,-94.0838,-81.852875,31900,-86.67548,319,100,0.9301147,-93.3968,0.052562375,4.303192,,4257.57884478569,-0.5678576,-108.0864102270798,0.049349144,531902,99.37294,2.7931173,0.30778313,-97.66351,1.0474757,9.475494
-79.3664,[-0.833  1.232 -0.739  0.405 -1.987],100.0,17732.416,16.16,728.4139,-94.20372,-86.78715,32000,-70.657936,320,100,0.73656595,-93.45505,4.209828,6695.9014,,4271.045480728149,-0.5649247,-107.93318905296263,0.000103942584,533518,99.38238,2.3641214,88.36761,-97.0266,1.5436481,62.134926
-46.038033,[-0.828  1.238 -0.743  0.391 -1.984],100.0,9338.195,16.68,655.9235,-94.11029,-85.74103,32100,-36.20925,321,100,0.34998235,-93.42132,2.559177,2067.5083,,4282.283129453659,-0.5657434,-108.39358667371258,6.746968e-05,535186,99.36174,2.7315674,39.79029,-97.72012,1.1093225,17.055658
-44.321613,[-0.821  1.249 -0.753  0.391 -1.985],100.0,4532.7095,15.83,1168.2312,-94.55934,-83.05344,32200,-30.804522,322,100,0.2826615,-93.872284,4.0193276,4163.9165,,4295.2298402786255,-0.5666678,-108.09279053585696,1.8910983e-05,536769,99.390884,2.334189,72.320206,-97.415115,0.7657726,22.963436
-67.45973,[-0.83   1.23  -0.75   0.392 -1.986],100.0,7708.237,16.24,103.66543,-94.58909,-86.14399,32300,-61.169846,323,100,0.6352505,-93.86195,0.4526321,1457.5317,,4313.232865095139,-0.5689045,-108.46388495565026,0.00048823887,538393,99.397705,2.3981316,14.125631,-97.52907,0.99476236,13.356203
-38.841644,[-0.846  1.222 -0.749  0.371 -1.988],100.0,3240.5117,16.26,686.7739,-94.268005,-81.85809,32400,-29.453466,324,100,0.28246817,-93.55191,2.358614,1724.2263,,4324.713282823563,-0.57087,-108.15142775318387,1.4573505e-06,540019,99.35642,2.530574,38.07716,-97.77573,0.7053363,22.621338
-59.547577,[-0.861  1.207 -0.746  0.372 -1.99 ],100.0,7368.659,16.57,480.582,-94.14813,-86.11613,32500,-52.839355,325,100,0.54276997,-93.49115,3.4106107,22721.781,,4340.370317220688,-0.57275474,-108.37961459644752,8.6085514e-05,541676,99.358116,2.5637968,163.61116,-97.21828,0.9682425,16.03645
-62.527225,[-0.86   1.205 -0.761  0.397 -1.992],100.0,7448.4033,17.04,544.86755,-93.64388,-84.38072,32600,-53.557102,326,100,0.5548055,-92.8373,3.4345672,2538.568,,4355.060188770294,-0.57301205,-108.07852366735267,6.277882e-05,543380,99.34614,3.0602326,57.07001,-97.50997,0.99881744,10.880098
-40.110264,[-0.852  1.208 -0.767  0.383 -1.992],100.0,2625.8765,16.14,394.7811,-94.237305,-83.70504,32700,-30.751705,327,100,0.29808682,-93.57129,1.6805886,1789.6318,,4366.552953481674,-0.5739221,-108.0572750864893,3.99212e-05,544994,99.37218,2.826877,25.701525,-97.453186,0.5945603,14.589479
-36.809807,[-0.847  1.216 -0.779  0.382 -1.993],100.0,1755.5645,16.95,1255.988,-93.948975,-81.25883,32800,-24.763102,328,100,0.21923164,-93.1007,4.207285,3375.6846,,4378.006704330444,-0.5742359,-108.26419230628626,1.949618e-05,546689,99.36441,3.1605995,72.69884,-97.63616,0.5719977,27.03675
-52.424625,[-0.831  1.228 -0.785  0.381 -1.993],100.0,6692.7075,16.46,1048.1664,-94.23434,-83.30239,32900,-42.94896,329,100,0.43620592,-93.57736,4.58547,10963.043,,4390.759402275085,-0.5764022,-108.37761326211505,5.6319936e-05,548335,99.37043,2.5511892,130.1744,-97.35889,0.96805555,57.266846
-48.700466,[-0.837  1.224 -0.768  0.37  -1.995],100.0,5261.5854,16.65,557.5072,-94.01334,-84.872406,33000,-37.222923,330,100,0.37239563,-93.27106,2.1155455,2480.9214,,4402.664254665375,-0.5765948,-108.18359138218116,4.093445e-05,550000,99.40943,2.7683256,33.79839,-97.86262,0.8832421,31.32256
