InitialReturnStd,InitialReturnMin,ReturnStepMaxmin,MinIW,EntropyCoefficient,MeanIW,Iteration,MeanD2w0t,StdD2w0t,InitialReturnMax,EpLenMean,TimestepsSoFar,EpThisIter,MeanEntropy,StdIW,InitialBound,MaxIW,ReturnMeanIW,EpisodesSoFar,InitialReturnMean,Weights,J_sample_variance,TimeElapsed,ReturnStepMax,EpRewMean,EmpiricalD2,MaxD2w0t,MinD2w0t,Bound
4.0848536,-4.9000854,86.395355,0.4772266,,1.0485594,244,0.03561766,0.19102809,27.53524,16.88,415039,100,-0.12089047,0.29831967,457.76624,2.4058807,562.0608,24400,3.2043456e-06,[-1.561  0.956  0.73  -0.393 -1.54 ],21780.95,2858.426906347275,100.0,-107.3108713024015,1.0761205,1.5711153,,471.18182
4.228788,-5.3015366,86.87797,0.12571059,,1.0748143,245,0.039438337,0.21057457,29.601498,17.45,416784,100,-0.118691996,0.7485455,436.535,4.432963,548.65814,24500,8.125306e-06,[-1.563  0.956  0.735 -0.394 -1.54 ],108528.29,2870.5603744983673,100.0,-107.33962275568055,1.4555807,4.1362066,,451.3167
4.0219903,-4.303673,86.60803,0.0325422,,1.1086794,246,0.0647462,0.39300305,27.847511,17.36,418520,100,-0.12332949,1.4960253,443.79626,12.891994,578.6666,24600,8.468628e-06,[-1.567  0.949  0.731 -0.398 -1.538],522791.2,2882.016327381134,100.0,-107.59066893635749,3.3859344,6.4760075,,467.43933
3.4285505,-5.0607834,86.44419,0.017711524,,1.3412615,247,0.075123504,0.46670917,14.618217,16.92,420212,100,-0.12683856,2.4492574,462.2075,21.163643,708.44086,24700,-6.6375733e-06,[-1.565  0.958  0.737 -0.403 -1.542],1459144.8,2892.7284259796143,100.0,-107.20103661266862,4.7877116,13.3829155,,563.19714
3.0750372,-4.733391,86.233,0.24342765,,1.03786,248,0.035919063,0.19451715,14.570007,16.67,421879,100,-0.12621279,0.39084136,481.66895,3.5507874,563.8221,24800,-4.4250487e-06,[-1.574  0.95   0.723 -0.405 -1.546],39345.83,2902.467994451523,100.0,-107.02106363536153,1.1494313,1.6943017,,494.65906
3.054254,-4.5399017,86.25272,0.07262566,,1.106394,249,0.052338663,0.3006703,17.831474,16.59,423538,100,-0.124351434,1.2745402,470.59656,10.161479,611.0683,24900,5.569458e-06,[-1.58   0.95   0.72  -0.411 -1.545],426985.16,2912.0758442878723,100.0,-107.62455128950698,2.4588666,3.9412065,,505.31757
4.578594,-5.0393066,86.27078,0.015885565,,2.5701325,250,0.10829963,1.6271396,34.864952,16.77,425215,100,-0.12513205,14.044835,458.91052,147.97334,1199.5881,25000,1.5258789e-06,[-1.571  0.953  0.731 -0.414 -1.543],31600730.0,2923.5861237049103,100.0,-106.7372303331455,4.5272746,126.152145,,810.8134
2.4633129,-3.8700027,85.81249,0.124736615,,1.0944461,251,0.03765764,0.21065974,9.303894,16.16,426831,100,-0.13098864,0.6970741,505.30106,7.03423,616.3808,25100,-9.231568e-06,[-1.543  0.948  0.737 -0.401 -1.544],127760.445,2937.351490020752,100.0,-107.3979601701587,1.541142,5.204806,,545.9174
2.5113575,-4.225685,86.11011,0.053549703,,1.1476909,252,0.040892955,0.24154584,7.3731613,16.26,428457,100,-0.13095057,1.2277001,498.08087,9.996431,636.9813,25200,-4.043579e-06,[-1.545  0.936  0.74  -0.413 -1.55 ],375194.94,2948.0077962875366,100.0,-107.14812870331062,2.2065766,7.8769255,,559.4669
3.7783277,-5.481743,86.52093,0.033995815,,1.1042713,253,0.047075663,0.25975123,24.97194,17.18,430175,100,-0.14660805,1.1007483,447.35864,6.906367,577.545,25300,5.7983398e-06,[-1.533  0.948  0.739 -0.402 -1.55 ],276504.16,2960.164277791977,100.0,-107.20446994369291,2.0449781,4.461374,,477.98547
3.0358446,-4.5665817,86.41757,0.12174035,,1.1615956,254,0.04274227,0.25063956,9.765213,16.89,431864,100,-0.14578573,1.0654464,461.83664,9.433068,615.38983,25400,-2.8991699e-06,[-1.545  0.945  0.731 -0.399 -1.566],268628.38,2970.656713247299,100.0,-107.45365988209512,1.5076523,5.2197533,,505.43616
2.8563628,-5.145912,86.30982,0.059869733,,1.179535,255,0.06307516,0.3841907,6.5760193,16.69,433533,100,-0.14562133,1.2411488,485.1688,9.599451,639.15686,25500,6.027222e-06,[-1.553  0.945  0.722 -0.406 -1.565],417267.72,2981.7866592407227,100.0,-107.27235776945903,2.411699,5.4156494,,550.96747
3.6511722,-5.027878,86.7598,0.097264096,,1.1269925,256,0.048780624,0.2714269,19.107216,17.43,435276,100,-0.14931759,1.0571967,443.1627,8.838515,580.0047,25600,-1.6021728e-06,[-1.554  0.943  0.736 -0.415 -1.565],249439.64,2994.2427768707275,100.0,-107.55547490174708,1.9568578,3.5282118,,476.78802
2.9623184,-4.0562897,86.28254,0.40924656,,1.0159205,257,0.03437708,0.18546392,18.218513,16.63,436939,100,-0.14477529,0.25578642,468.094,2.3747056,557.2384,25700,-9.07898e-06,[-1.567  0.942  0.736 -0.404 -1.568],17328.068,3005.6823222637177,100.0,-107.34888292910648,1.063465,1.2957658,,473.3294
5.3363843,-5.2108154,87.1167,0.05629897,,1.0867511,258,0.042678095,0.23105572,29.471935,17.73,438712,100,-0.14828381,0.8259139,427.4446,5.450887,547.4823,25800,-7.133484e-06,[-1.57   0.943  0.736 -0.4   -1.564],134177.89,3017.6731362342834,100.0,-107.17012779520304,1.4392847,4.388999,,443.45325
3.8119562,-5.2005386,86.51116,0.55289215,,1.0217489,259,0.034403294,0.18355472,24.670837,16.98,440410,100,-0.15686673,0.18592334,456.90393,1.9337109,549.12494,25900,2.822876e-06,[-1.579  0.954  0.736 -0.399 -1.567],8432.665,3030.2169630527496,100.0,-107.7851860744357,1.0338086,1.3469648,,465.57333
2.779569,-5.3436737,86.36345,0.13277248,,1.0935003,260,0.039436188,0.2168894,7.362175,16.76,442086,100,-0.16419055,0.86580586,477.98468,5.4819837,588.97015,26000,1.8310546e-06,[-1.578  0.956  0.737 -0.396 -1.576],170530.67,3040.756327152252,100.0,-106.76535313102703,1.750777,3.3217483,,514.07263
4.3810368,-5.1663055,86.89799,0.0034776984,,1.5523522,261,0.16093455,1.4671863,23.31868,17.68,443854,100,-0.16574699,4.7112565,429.97464,67.40792,773.3489,26100,-6.2561035e-06,[-1.587  0.946  0.739 -0.406 -1.583],4913191.5,3051.951468706131,100.0,-107.33802973379558,12.660382,48.021156,,583.4009
3.3202477,-4.4677505,86.41994,0.14745362,,1.1371003,262,0.04171156,0.24113078,16.888313,17.04,445558,100,-0.16745062,0.8424734,460.06775,8.281248,604.6785,26200,3.8146973e-06,[-1.573  0.948  0.749 -0.42  -1.585],170232.44,3064.9561100006104,100.0,-107.87752297220081,1.4996301,5.041154,,503.48083
4.252886,-5.0404816,86.32156,0.035311002,,1.5983162,263,0.05870917,0.7300314,21.436722,16.9,447248,100,-0.17358972,6.5347185,457.29535,101.32149,776.1527,26300,3.5095215e-06,[-1.572  0.942  0.754 -0.417 -1.586],6415734.5,3075.0632195472717,100.0,-107.19655098370116,2.6634183,75.79961,,586.5727
4.1586204,-4.703888,86.39998,0.16059294,,1.0819949,264,0.040765017,0.22054113,27.417648,17.06,448954,100,-0.16690229,0.8798257,454.2799,7.526811,574.9224,26400,-3.967285e-06,[-1.588  0.95   0.766 -0.41  -1.593],175055.92,3087.589884519577,100.0,-107.47835491364205,1.6924347,2.2181418,,482.73175
4.2847347,-4.892128,86.3786,0.18001021,,1.1533569,265,0.043702424,0.24111725,31.17569,17.02,450656,100,-0.17038082,0.7197826,454.4701,4.274861,611.59534,26500,-4.653931e-06,[-1.598  0.944  0.765 -0.409 -1.586],128984.56,3098.9804723262787,100.0,-107.40817417463555,1.4869908,3.0702279,,504.6263
4.444369,-5.3274,87.027626,0.041347105,,1.1611089,266,0.058927443,0.34136373,23.046875,17.78,452434,100,-0.17553568,1.5328045,430.2347,12.421404,575.2869,26600,-2.2888185e-06,[-1.6    0.938  0.772 -0.419 -1.589],423357.22,3109.5345783233643,100.0,-107.53195943828945,2.728345,5.0535526,,470.07574
3.3787274,-4.4908676,86.313896,0.0048951684,,1.8545917,267,0.16750054,1.4793249,16.362938,16.78,454112,100,-0.1797919,4.691911,465.75793,33.324387,959.0023,26700,-2.2888183e-07,[-1.585  0.938  0.781 -0.426 -1.594],5063560.0,3121.4433903694153,100.0,-107.32714264691103,22.41024,52.269676,,776.7622
3.7660806,-4.6120987,86.36941,0.03193538,,1.4220947,268,0.072928615,1.0555513,24.876625,16.75,455787,100,-0.18307951,2.6197035,464.03107,26.774918,750.78094,26800,6.8664554e-07,[-1.567  0.95   0.791 -0.428 -1.599],1585504.4,3134.340363740921,100.0,-107.25664567606333,5.979205,82.45879,,610.6504
4.2955074,-5.258194,86.75701,0.088401094,,1.0998856,269,0.04494741,0.24128535,26.490486,17.52,457539,100,-0.19021176,0.9198224,436.23065,5.642413,562.62866,26900,2.3651123e-06,[-1.557  0.955  0.779 -0.433 -1.602],182515.73,3144.7323050498962,100.0,-107.25352347962988,1.8520001,3.608701,,467.90237
4.085471,-4.8778152,86.51756,0.01217798,,1.5232447,270,0.11855944,0.9461984,25.43827,17.14,459253,100,-0.18888004,4.7365894,448.98462,53.27551,785.24005,27000,-5.340576e-07,[-1.571  0.953  0.771 -0.433 -1.609],5120281.5,3155.169733285904,100.0,-106.97784902704527,8.578682,48.64235,,568.90936
2.8269758,-4.9003754,85.850235,6.844034e-05,,7.960853,271,11.100343,223.18839,10.889,16.24,460877,100,-0.18630078,74.851295,502.04507,1569.8855,4179.1733,27100,8.621216e-06,[-1.575  0.941  0.771 -0.425 -1.608],1491741000.0,3166.1673080921173,100.0,-107.18993865513701,1399.005,15407.366,,2669.6086
4.744183,-5.1875076,86.28123,0.003075476,,1.808435,272,0.19448057,1.8858079,29.531895,16.68,462545,100,-0.1828558,8.704747,462.64905,85.86656,917.663,27200,-6.2942504e-06,[-1.573  0.946  0.773 -0.455 -1.605],16917450.0,3178.8518459796906,100.0,-106.74206087513983,31.135674,55.897705,,695.8569
4.859792,-6.0177765,86.78333,0.085085236,,1.3943489,273,0.05792862,0.48808596,27.009789,17.55,464300,100,-0.18847615,2.3993998,435.5365,14.624466,685.58154,27300,-3.967285e-06,[-1.597  0.933  0.769 -0.452 -1.602],1103882.0,3191.3963301181793,100.0,-107.23237492782178,3.6325727,45.305565,,524.54016
2.7180166,-4.1422653,86.02918,0.18133011,,1.0649209,274,0.035836197,0.19812235,10.088554,16.3,465930,100,-0.1902102,0.47717342,497.6152,4.486459,593.3083,27400,-1.4724731e-05,[-1.578  0.942  0.768 -0.449 -1.607],58834.47,3202.6352319717407,100.0,-106.98936066705137,1.2411247,2.3306327,,525.70197
3.5384917,-4.98761,86.52756,0.20209223,,1.0416754,275,0.03793571,0.20344341,17.125458,17.01,467631,100,-0.1905689,0.62171465,457.0197,5.2481146,555.2804,27500,2.4414062e-06,[-1.582  0.95   0.764 -0.447 -1.609],88668.375,3212.9505631923676,100.0,-107.25990053723523,1.3659081,2.0895073,,471.83374
4.5230203,-5.0002594,86.60479,0.0003600556,,2.632766,276,0.45461687,24.149874,31.238941,17.24,469355,100,-0.19605091,11.09058,449.11966,84.34822,1265.2494,27600,8.430481e-06,[-1.578  0.955  0.769 -0.444 -1.609],25245354.0,3223.8523259162903,100.0,-107.20763789322402,121.62196,4560.5283,,886.8286
3.6200528,-5.1900864,86.393715,0.001896305,,1.6292531,277,0.11532219,0.99053043,24.099144,16.85,471040,100,-0.18774383,4.760235,459.64844,34.040497,846.17303,27700,8.850097e-06,[-1.606  0.936  0.768 -0.46  -1.615],5258157.0,3236.240917444229,100.0,-107.29717607035161,15.855373,41.095318,,653.17145
2.6322985,-3.9486084,86.19413,0.07813163,,1.052488,278,0.039883535,0.23459913,7.007683,16.54,472694,100,-0.19260257,0.7023641,489.94138,4.3194203,578.39685,27800,9.536743e-06,[-1.582  0.948  0.773 -0.46  -1.607],122475.54,3250.430255174637,100.0,-107.30003855184755,1.6004392,5.8338623,,507.28058
4.7836275,-4.5889587,86.779434,0.00034011522,,3.9710276,279,1.7819394,28.637123,31.11393,17.54,474448,100,-0.19211793,33.19711,434.2524,1051.2584,2009.3684,27900,2.2125244e-06,[-1.582  0.957  0.767 -0.46  -1.612],268102080.0,3260.8549797534943,100.0,-107.42700044985118,232.30281,1821.351,,1268.9568
5.245606,-5.3591614,86.45441,0.11466029,,1.0774891,280,0.045259647,0.250432,37.3102,17.09,476157,100,-0.1926254,0.9110481,449.29697,9.258448,570.49194,28000,3.4713746e-06,[-1.593  0.951  0.76  -0.44  -1.611],202229.61,3274.5125086307526,100.0,-107.22594466183656,1.7538636,2.9087386,,474.33887
4.377784,-5.0429535,86.84456,0.0019919176,,2.1920316,281,0.42144337,4.4990554,25.91362,17.3,477887,100,-0.1943307,12.838671,442.5119,128.1104,1070.5421,28100,-7.019043e-06,[-1.585  0.951  0.765 -0.447 -1.612],34408804.0,3286.0519485473633,100.0,-107.26529157111985,73.045685,171.42035,,733.4575
3.3247008,-4.800125,86.57804,0.16673271,,1.0999353,282,0.04038766,0.22104219,8.838356,17.22,479609,100,-0.1935066,0.8417624,463.43576,9.131422,578.30273,28200,5.645752e-06,[-1.57   0.966  0.78  -0.447 -1.613],168391.02,3297.9707086086273,100.0,-107.55170258536208,1.7193984,4.152714,,505.02747
5.209463,-5.1747894,86.68691,0.02752637,,1.2067556,283,0.060486447,0.35674834,41.244236,17.44,481353,100,-0.19246571,1.351605,437.91043,11.363398,616.10443,28300,5.722046e-07,[-1.574  0.958  0.777 -0.457 -1.612],404266.53,3310.1524600982666,100.0,-107.39834319875598,2.6181822,5.5148306,,494.76227
4.109183,-4.968231,86.79587,0.0011849771,,2.7644804,284,0.35917947,4.1413755,16.799011,17.52,483105,100,-0.18750541,10.825384,438.85898,82.085434,1341.7402,28400,5.340576e-06,[-1.58   0.965  0.782 -0.464 -1.611],24826114.0,3320.916007757187,100.0,-107.5113177547049,64.667244,301.80316,,983.1417
4.344215,-4.5506287,86.65735,0.006947481,,1.3833344,285,0.084810205,0.60179436,24.528252,17.24,484829,100,-0.18845043,3.23813,447.75143,29.449314,703.1708,28500,6.713867e-06,[-1.597  0.949  0.772 -0.463 -1.606],2204753.8,3333.935909986496,100.0,-107.25012079348761,6.9691706,29.758656,,545.05896
2.7903366,-4.3622437,86.051414,0.00070790574,,8.988465,286,3.3868163,200.35312,11.063858,16.52,486481,100,-0.19043463,59.638813,489.76495,531.77313,4581.082,28600,3.0517579e-06,[-1.602  0.934  0.771 -0.46  -1.607],910959700.0,3345.731941461563,100.0,-107.31031512527852,704.085,41557.82,,3582.2283
4.4135094,-5.9158096,86.88842,0.3734317,,1.0241636,287,0.036029816,0.19007045,30.982685,17.4,488221,100,-0.19458006,0.3675232,438.1654,2.8262477,531.3316,28700,-3.5476685e-06,[-1.586  0.947  0.778 -0.419 -1.609],29213.627,3359.8756403923035,100.0,-106.98942117611602,1.1034659,1.7988939,,445.4096
3.1983182,-5.031311,86.29149,0.02205509,,1.1059985,288,0.050723623,0.2967522,11.969681,16.72,489893,100,-0.19102132,1.5072176,469.99634,9.56973,596.4096,28800,5.9509275e-06,[-1.591  0.954  0.78  -0.413 -1.614],531956.5,3370.5558791160583,100.0,-106.91756588259787,3.1113605,3.7463546,,499.96967
4.5474753,-4.8992233,86.14843,0.20368361,,1.092178,289,0.037099082,0.20338184,31.827293,16.58,491551,100,-0.19712293,0.6622652,468.70032,3.962996,595.0359,28900,-6.1035157e-06,[-1.581  0.963  0.782 -0.413 -1.61 ],106674.28,3381.351376056671,100.0,-107.18244263933812,1.4468373,3.0994856,,499.8318
2.547598,-4.544258,86.22883,0.021566607,,1.3343569,290,0.12252139,2.2152252,6.937683,16.57,493208,100,-0.18771783,4.3599515,488.84232,80.02534,723.4544,29000,-1.2207031e-06,[-1.581  0.973  0.783 -0.406 -1.616],4626919.5,3391.7722687721252,100.0,-107.30646493811295,14.349723,180.54327,,591.5172
3.3709059,-5.111351,86.08455,0.1647399,,1.0727715,291,0.037961245,0.2081166,19.74862,16.49,494857,100,-0.18311094,0.63151604,485.45294,4.9670963,590.78107,29100,-6.790161e-06,[-1.566  0.981  0.777 -0.415 -1.607],99978.305,3404.9146349430084,100.0,-107.26852102606622,1.3682517,3.1909194,,509.4193
2.9479785,-4.6757965,86.29074,0.22324252,,1.0686471,292,0.03573439,0.1942667,8.293648,16.57,496514,100,-0.18562801,0.5211484,486.438,2.9152792,583.44226,29200,6.027222e-06,[-1.564  0.988  0.774 -0.404 -1.602],64940.668,3415.327523469925,100.0,-107.57215753322065,1.3474797,1.9309998,,511.86804
4.145441,-4.5702057,86.43081,0.48398432,,1.0449698,293,0.035405047,0.1889186,28.492264,17.04,498218,100,-0.19179636,0.2883784,453.566,3.105204,553.81445,29300,8.392334e-07,[-1.569  0.981  0.774 -0.41  -1.605],19455.135,3426.163995742798,100.0,-107.09090158627222,1.068596,1.5610752,,468.12836
3.2788184,-5.027466,86.00936,0.0471201,,1.179333,294,0.04944336,0.28374925,10.641777,16.33,499851,100,-0.20451611,1.1290536,496.80026,6.756196,652.0162,29400,-7.93457e-06,[-1.562  0.982  0.771 -0.409 -1.611],330281.84,3436.108322620392,100.0,-106.86000986950847,2.292728,4.0825205,,571.1813
4.063222,-5.1602936,86.370605,0.039628588,,1.2356824,295,0.07043809,0.47377512,27.134956,16.75,501526,100,-0.20020147,2.1318655,465.99313,20.031908,664.6661,29500,-3.2806397e-06,[-1.575  0.98   0.758 -0.412 -1.623],1167154.6,3446.836186170578,100.0,-107.45856591635876,3.5296998,15.200075,,515.2983
3.8587725,-4.440628,86.500885,0.018453447,,1.1939411,296,0.05855054,0.36163664,23.115211,16.91,503217,100,-0.21011129,1.8107052,458.435,12.803452,628.7824,29600,-4.9591063e-06,[-1.574  0.984  0.767 -0.42  -1.619],747257.7,3457.8105840682983,100.0,-107.22004957703905,4.053631,7.399886,,519.083
2.5627143,-4.015587,86.27927,0.051687963,,1.1273626,297,0.045476846,0.2876959,7.0696335,16.47,504864,100,-0.21223469,0.84800005,492.73508,9.699753,622.1029,29700,9.002685e-06,[-1.567  0.995  0.774 -0.417 -1.629],195825.45,3469.2994678020477,100.0,-107.12368648274885,1.827319,6.5085154,,549.21985
4.136001,-5.5870667,86.482574,0.1507747,,1.1365384,298,0.037573095,0.20442498,26.069489,16.98,506562,100,-0.21565142,0.51083815,452.83917,4.321875,600.53656,29800,1.2969971e-06,[-1.562  0.995  0.78  -0.406 -1.631],57250.516,3480.024295091629,100.0,-107.052805526465,1.3581595,4.888998,,500.0554
2.6577334,-5.256859,85.81841,0.0039421637,,1.6264564,299,0.12191,1.1782784,8.241661,16.03,508165,100,-0.22045465,4.44755,507.47678,28.190632,892.30524,29900,-2.3651123e-06,[-1.554  0.999  0.784 -0.4   -1.635],5129706.5,3490.5394701957703,100.0,-106.82028276455144,15.842566,62.465206,,761.36206
4.0209894,-5.023857,86.56186,0.098730884,,1.1559,300,0.048343252,0.27124715,27.96061,17.05,509870,100,-0.21930693,0.8996846,454.3544,5.8920965,609.1392,30000,5.9509275e-06,[-1.515  0.999  0.793 -0.408 -1.639],194248.98,3503.5107367038727,100.0,-107.3226136919465,1.9113523,3.1446435,,509.89957
4.077697,-4.42527,85.93342,0.14602394,,1.1287091,301,0.041953024,0.23902875,28.938305,16.32,511502,100,-0.21955529,0.88605344,479.70203,7.6055317,622.6022,30100,1.2092591e-05,[-1.508  0.999  0.798 -0.416 -1.638],211432.19,3515.1110410690308,100.0,-106.6401136357476,1.5439346,3.3048708,,521.08026
4.5427303,-5.105446,86.70836,0.002761566,,1.7240975,302,0.15134382,1.3208966,31.256409,17.16,513218,100,-0.21843691,5.0468674,446.4226,50.137367,868.7995,30200,1.9073486e-06,[-1.5    0.992  0.8   -0.411 -1.639],5775845.0,3525.741066932678,100.0,-106.97382717687655,19.536575,46.59625,,655.174
2.8694065,-4.73822,85.899414,0.023207989,,1.2080041,303,0.058930703,0.372131,8.902405,16.07,514825,100,-0.21901129,1.4165012,508.99496,8.408791,682.32434,30300,2.2888183e-07,[-1.484  1.006  0.805 -0.413 -1.637],546095.4,3535.6714885234833,100.0,-107.21686429868954,3.43711,6.748496,,589.2518
3.0064676,-4.450554,86.26,0.01460445,,1.4561481,304,0.08370496,0.6366006,7.3144455,16.65,516490,100,-0.23020825,3.396547,486.42905,30.238798,758.40576,30400,7.6293945e-06,[-1.485  0.996  0.801 -0.409 -1.638],2589135.8,3545.922173500061,100.0,-107.22820595246749,5.974836,31.350382,,635.86
2.872999,-4.099228,85.908066,0.011696715,,1.691621,305,0.15294747,1.2587506,9.177322,16.24,518114,100,-0.22942136,5.7391934,498.75415,44.720436,913.1053,30500,-4.5776366e-07,[-1.471  1.009  0.791 -0.391 -1.649],8418578.0,3557.4260637760162,100.0,-107.1267290772337,15.127969,49.590668,,731.79944
2.7320776,-4.061264,86.23264,0.004289933,,1.6597106,306,0.085098825,0.7589588,11.427345,16.58,519772,100,-0.23219515,3.600183,480.56177,27.281124,867.55646,30600,7.6293945e-06,[-1.475  0.999  0.77  -0.398 -1.648],2846622.5,3571.5460817813873,100.0,-107.83576423009109,10.963318,40.919334,,713.80084
4.1992044,-4.9350433,86.45135,0.045278452,,1.205383,307,0.05582471,0.35414508,32.418777,16.86,521458,100,-0.23494315,2.0450044,459.57446,14.889119,635.86273,30700,2.5177003e-06,[-1.454  1.01   0.776 -0.393 -1.651],938025.7,3583.6217756271362,100.0,-107.35815694202672,4.0603414,9.3783045,,503.53702
2.5882554,-4.1521835,85.86774,0.086190015,,1.1138016,308,0.041313794,0.23434357,7.734413,16.21,523079,100,-0.2353346,0.8920732,497.8715,6.6164036,628.826,30800,4.5013426e-06,[-1.448  1.025  0.779 -0.387 -1.654],213084.61,3594.5904717445374,100.0,-107.400457841816,1.771242,6.0080543,,539.6159
2.6952527,-4.433571,86.15349,0.49589157,,1.0364136,309,0.034200747,0.18554437,8.035767,16.48,524727,100,-0.24088407,0.2931628,486.6969,2.3330016,572.3312,30900,7.6293946e-07,[-1.461  1.019  0.785 -0.396 -1.654],21014.11,3604.983389854431,100.0,-107.43547924424333,1.0947727,1.5008781,,501.495
2.7250667,-4.6633606,86.46034,0.04877537,,1.2615924,310,0.07265129,0.46608317,7.6898346,16.77,526404,100,-0.23633315,2.169417,475.8604,26.9569,678.4768,31000,1.1825561e-05,[-1.456  1.021  0.781 -0.395 -1.66 ],1273036.9,3616.523859024048,100.0,-107.13192609452781,3.3580096,16.181194,,568.9109
3.6192353,-4.8853073,86.66727,0.27403712,,1.0444939,311,0.039540254,0.21166678,24.014381,17.05,528109,100,-0.22975776,0.57575136,451.17255,3.7967134,556.2525,31100,-2.670288e-06,[-1.441  1.017  0.766 -0.394 -1.655],83523.82,3628.4440655708313,100.0,-107.22397795872922,1.3078971,1.6556897,,464.67883
2.6911805,-4.4747696,86.56037,0.0038580135,,1.4728259,312,0.14563672,1.2466086,8.952759,16.95,529804,100,-0.22858252,5.019047,474.9147,68.85667,763.46326,31200,9.155273e-07,[-1.442  1.015  0.76  -0.394 -1.649],5824467.5,3639.0680718421936,100.0,-107.34369408123926,16.237255,37.610332,,613.35876
4.231828,-4.947899,86.526,0.112039976,,1.0662769,313,0.037182733,0.20134434,28.134636,16.82,531486,100,-0.2287816,0.4678405,461.36102,3.0235224,573.5459,31300,8.926391e-06,[-1.431  1.028  0.763 -0.399 -1.648],54121.137,3651.3498289585114,100.0,-107.2425518699202,1.1789448,2.4442391,,478.4883
3.7209373,-4.4752884,86.71246,0.30553696,,1.0311468,314,0.03610201,0.19208145,25.778511,17.1,533196,100,-0.23193233,0.2866124,450.12793,2.4790003,545.96075,31400,-4.196167e-06,[-1.427  1.03   0.761 -0.392 -1.648],19712.717,3661.8122487068176,100.0,-107.01648439321953,1.0905676,1.3475006,,462.2661
2.8323913,-4.3069153,86.22696,0.0009349847,,1.6050168,315,0.19759457,1.987228,11.104797,16.6,534856,100,-0.23453893,3.9995916,489.16904,114.62291,863.29816,31500,-5.569458e-06,[-1.421  1.025  0.764 -0.398 -1.651],4133316.5,3671.3556554317474,100.0,-107.59651557321453,18.448788,72.699844,,682.11487
2.8342104,-4.7530823,86.405914,0.085652605,,1.0871087,316,0.04744918,0.27139112,7.6722946,16.73,536529,100,-0.23543221,0.9010955,480.57587,6.794032,591.15985,31600,6.3323973e-06,[-1.419  1.036  0.765 -0.409 -1.653],212610.77,3681.1961085796356,100.0,-107.24713119777464,1.8003563,3.3388863,,510.91635
4.0641494,-4.5962906,86.12892,0.13099194,,1.0697536,317,0.037186135,0.20453174,29.109276,16.29,538158,100,-0.23901889,0.5188519,479.39746,3.629744,595.62134,31700,6.8664554e-07,[-1.417  1.037  0.77  -0.418 -1.654],72142.305,3690.6400516033173,100.0,-107.00395320733955,1.2781456,1.800375,,504.94104
2.7054033,-4.4170303,86.00401,0.09559919,,1.1167542,318,0.040858027,0.22967586,6.418434,16.2,539778,100,-0.23852535,0.69475555,506.23343,3.0997174,625.81866,31800,-2.9754638e-06,[-1.419  1.041  0.774 -0.42  -1.658],127455.03,3700.6004507541656,100.0,-107.48308035244439,1.6641378,3.0162244,,554.7337
3.4966621,-4.639946,86.70123,0.030812817,,1.1288639,319,0.045861103,0.25522387,22.376244,17.06,541484,100,-0.24705411,1.2429606,451.90497,9.857441,592.6007,31900,-8.544922e-06,[-1.428  1.035  0.777 -0.432 -1.657],347395.4,3713.519912958145,100.0,-107.2734421428926,2.2998872,2.9243677,,494.5201
3.1626575,-4.7337418,86.5866,0.13462506,,1.0864868,320,0.04017645,0.22711602,14.785339,17.03,543187,100,-0.24455191,0.59488523,466.2343,9.552612,579.55444,32000,-4.8065185e-06,[-1.442  1.03   0.773 -0.43  -1.666],90861.92,3724.806588411331,100.0,-107.43705166788385,1.3569038,4.3773146,,497.3025
3.1063144,-5.062462,86.308365,0.08480194,,1.1202234,321,0.038003527,0.2114777,16.211945,16.6,544847,100,-0.24308299,0.7294076,482.132,4.490382,611.9125,32100,2.5939942e-06,[-1.444  1.029  0.779 -0.424 -1.663],126644.375,3736.3236587047577,100.0,-107.28099335861658,1.5532492,5.918554,,525.26605
2.824331,-4.638054,86.32218,0.2742147,,1.0401516,322,0.03619176,0.19808142,6.943733,16.57,546504,100,-0.2374688,0.3891466,482.36276,3.5113568,570.2296,32200,1.6784668e-06,[-1.437  1.036  0.776 -0.417 -1.662],39682.895,3747.938826560974,100.0,-107.10042564860541,1.1778286,2.2981503,,497.10233
2.5836594,-4.4112473,85.80248,0.024988927,,1.7774377,323,0.20351046,2.3825543,6.629776,16.0,548104,100,-0.22389373,7.1611857,508.14883,71.01339,998.32825,32300,5.645752e-06,[-1.441  1.038  0.772 -0.422 -1.656],14876262.0,3757.5841314792633,100.0,-107.25391187043061,13.276414,109.62964,,710.64636
2.7128973,-3.8270645,86.21797,0.00032191115,,7.1336126,324,6.5640473,127.51033,14.797173,16.44,549748,100,-0.22102045,55.705578,489.47748,674.4779,3724.4434,32400,-2.3651123e-06,[-1.432  1.042  0.758 -0.405 -1.643],825425600.0,3769.207041978836,100.0,-107.1927707659545,518.3747,6541.4395,,2451.5322
2.9229348,-4.6428833,86.290344,0.27818415,,1.0424064,325,0.036877133,0.20027636,8.849152,16.6,551408,100,-0.22558586,0.4918216,484.28784,2.9338226,573.86115,32500,-1.0681152e-06,[-1.442  1.037  0.777 -0.43  -1.64 ],61975.93,3782.9041986465454,100.0,-107.37283840078719,1.2705349,1.9866167,,502.59387
