ReturnStepMax,TimestepsSoFar,MeanD2w0t,StdD2w0t,Weights,EpLenMean,MeanEntropy,InitialReturnMean,EmpiricalD2,J_sample_variance,TimeElapsed,EpThisIter,EpisodesSoFar,EpRewMean,Iteration,MeanIW,InitialReturnStd,MaxIW,MinD2w0t,ReturnStepMaxmin,MinIW,MaxD2w0t,Bound,InitialBound,InitialReturnMax,StdIW,InitialReturnMin,ReturnMeanIW
100.0,400550,0.034472737,0.182479,[-0.607  0.924 -0.679  0.253 -0.03 ],17.23,1.3900225,-92.85435,1.0006876,16.845098,1802.5076982975006,100,23600,-108.263571612231,236,0.992551,2.950738,1.0892419,,99.39836,0.9009646,1.0047946,-681.6342,-681.9661,-83.33824,0.02895837,-97.64335,-92.20159
100.0,402217,0.033344448,0.17954995,[-0.607  0.923 -0.679  0.25  -0.029],16.67,1.38758,-93.17343,1.0002428,10.324132,1810.4504449367523,100,23700,-108.09167607620343,237,0.99837583,2.7818651,1.0288973,,99.38169,0.9393549,1.0004278,-626.7363,-626.82477,-85.61461,0.015975859,-97.654175,-93.03287
100.0,403887,0.033412106,0.1797398,[-0.605  0.922 -0.679  0.25  -0.031],16.7,1.3891895,-92.84658,1.0008047,18.095932,1817.5469052791595,100,23800,-107.75216067557776,238,0.99662906,3.210366,1.0748163,,99.34568,0.9365103,1.0026239,-619.14136,-619.2878,-83.71622,0.024700696,-97.93584,-92.55888
100.0,405532,0.032914165,0.17845179,[-0.605  0.922 -0.677  0.248 -0.03 ],16.45,1.3872557,-93.64618,1.0012901,16.0289,1826.415123462677,100,23900,-108.43066712039952,239,0.993465,2.2626364,1.1323719,,99.3994,0.9119923,1.0039089,-633.8444,-634.2702,-85.85449,0.03487724,-97.50527,-93.05714
100.0,407201,0.033391356,0.1796856,[-0.598  0.922 -0.676  0.246 -0.032],16.69,1.385627,-92.95815,1.0007622,14.780429,1834.0308697223663,100,24000,-107.86419448827598,240,0.9954936,2.9917138,1.0466635,,99.37914,0.92525536,1.0020665,-676.4221,-676.6357,-85.13284,0.02530496,-97.754555,-92.55797
100.0,408900,0.033985596,0.18121041,[-0.596  0.921 -0.678  0.248 -0.033],16.99,1.3848526,-92.98702,1.0004388,14.474886,1841.1564304828644,100,24100,-108.20511484477578,241,0.9983858,3.459268,1.0795072,,99.36018,0.91267526,1.001001,-633.532,-633.611,-80.582504,0.021762364,-97.713356,-92.83034
100.0,410514,0.03231837,0.17694739,[-0.596  0.922 -0.679  0.249 -0.034],16.14,1.3926644,-93.68925,1.0021428,22.260464,1848.7114441394806,100,24200,-108.1786521730274,242,0.9886509,2.2822745,1.1453128,,99.36766,0.9065872,1.0039703,-626.80707,-627.34064,-82.32772,0.04300965,-97.27142,-92.676476
100.0,412187,0.033478055,0.17992559,[-0.599  0.922 -0.68   0.249 -0.026],16.73,1.3974389,-93.44047,1.001175,18.654968,1856.7270216941833,100,24300,-108.45629454917777,243,0.99369764,3.0026598,1.1103919,,99.34666,0.93208224,1.0024662,-640.5102,-640.81165,-83.36375,0.035535403,-97.72609,-92.88501
100.0,413908,0.034466114,0.18255357,[-0.601  0.92  -0.68   0.248 -0.022],17.21,1.3975697,-93.494095,1.00428,36.19639,1864.8483471870422,100,24400,-108.96796067582909,244,0.98705655,2.780755,1.2277273,,99.362434,0.838639,1.0066701,-697.37555,-697.99207,-84.54114,0.06040578,-97.415726,-92.38407
100.0,415572,0.033284243,0.17939371,[-0.595  0.922 -0.68   0.246 -0.021],16.64,1.3994999,-93.49947,1.0002862,11.404395,1872.422768354416,100,24500,-108.4433881783411,245,0.99858296,2.926663,1.0485379,,99.37482,0.9633724,1.0006818,-634.05347,-634.1235,-79.98023,0.016384654,-97.35797,-93.3728
100.0,417284,0.03424178,0.18185844,[-0.595  0.922 -0.679  0.245 -0.019],17.12,1.4004767,-93.258545,1.0001161,7.4994407,1879.018081665039,100,24600,-108.62242368136661,246,0.9989957,2.6743345,1.0422266,,99.39959,0.9720953,1.0004245,-682.3233,-682.3703,-85.8857,0.010259508,-97.44379,-93.17006
100.0,418931,0.03299949,0.17879772,[-0.596  0.922 -0.679  0.245 -0.018],16.47,1.3935548,-93.40193,1.0035559,30.226713,1886.2710678577423,100,24700,-108.15961261600016,247,0.9871049,2.5451393,1.1045976,,99.406876,0.79961747,1.0081022,-596.09204,-596.6537,-85.80921,0.055109635,-97.293755,-92.249374
100.0,420572,0.032869738,0.17844039,[-0.595  0.923 -0.681  0.249 -0.025],16.41,1.3885787,-93.31114,1.0024858,30.046856,1893.4791767597198,100,24800,-108.01489995269057,248,0.9874455,2.9759629,1.1715444,,99.3522,0.78323877,1.0128534,-633.33374,-633.9352,-82.8997,0.05101776,-97.726295,-92.18706
100.0,422283,0.03429868,0.1822088,[-0.594  0.926 -0.677  0.247 -0.03 ],17.11,1.398436,-93.140045,1.0042099,31.376307,1900.810096502304,100,24900,-108.46503592394251,249,0.97952485,2.870664,1.1594253,,99.38313,0.8743353,1.0060822,-603.3216,-604.39624,-85.406845,0.05482093,-97.540054,-91.31391
100.0,423942,0.03318811,0.17914513,[-0.594  0.925 -0.677  0.249 -0.021],16.59,1.400282,-93.48409,1.0003544,10.619237,1908.1154201030731,100,25000,-108.36160999167696,250,0.9981995,2.937104,1.0630496,,99.38321,0.95955944,1.0012506,-619.8402,-619.9253,-82.49396,0.016938858,-97.12096,-93.32033
100.0,425672,0.03461882,0.18287024,[-0.592  0.926 -0.675  0.247 -0.019],17.3,1.404752,-93.36405,1.0009807,18.016027,1915.3742549419403,100,25100,-108.89742150041847,251,0.99340373,3.1875541,1.1024181,,99.36763,0.928959,1.003002,-633.6595,-633.9881,-81.43532,0.028542891,-97.764305,-92.78844
100.0,427349,0.03355676,0.18013719,[-0.593  0.928 -0.675  0.249 -0.014],16.77,1.4034128,-93.32409,1.0009022,16.716509,1923.5360343456268,100,25200,-108.36216264268742,252,0.9945289,2.982293,1.0948836,,99.37885,0.89603287,1.002208,-633.63715,-633.9481,-83.41464,0.03491366,-98.05479,-92.819824
100.0,429058,0.034209587,0.18185137,[-0.596  0.928 -0.676  0.252 -0.015],17.09,1.3974605,-93.51778,1.0015216,20.749046,1930.6129188537598,100,25300,-108.90027451512957,253,0.9911117,3.0044668,1.0915923,,99.38543,0.86206955,1.003761,-611.98584,-612.49866,-84.09182,0.043407768,-98.705826,-92.695564
100.0,430757,0.03398748,0.18121977,[-0.593  0.926 -0.677  0.25  -0.021],16.99,1.3985305,-93.7787,1.0003508,8.938381,1938.2723546028137,100,25400,-109.08400647946002,254,0.9977608,2.648196,1.0461962,,99.36384,0.945752,1.0009155,-588.58624,-588.72943,-83.88402,0.01849244,-97.35043,-93.57008
100.0,432431,0.03354991,0.18026893,[-0.599  0.929 -0.676  0.251 -0.02 ],16.74,1.3997802,-93.50664,1.0071645,64.06721,1947.332150220871,100,25500,-108.53964852423664,255,0.9778131,2.9033492,1.2652175,,99.363106,0.8150537,1.0123175,-646.2238,-647.4104,-81.83303,0.08404755,-97.348305,-91.58462
100.0,434142,0.034231912,0.18186231,[-0.588  0.93  -0.676  0.248 -0.019],17.11,1.4003922,-92.93896,1.0008208,14.46667,1954.6734380722046,100,25600,-108.25799748093927,256,0.9970904,3.172184,1.082751,,99.38556,0.93883353,1.0019027,-665.11566,-665.25037,-81.35309,0.024977263,-97.31818,-92.68092
100.0,435869,0.03460244,0.1829353,[-0.59   0.929 -0.676  0.25  -0.019],17.27,1.3993014,-92.87207,1.0040891,38.768578,1963.6502916812897,100,25700,-108.32431906964831,257,0.98442143,2.9094732,1.2026331,,99.36158,0.8006682,1.009421,-686.54175,-687.2612,-85.26158,0.061035167,-97.26455,-91.50987
100.0,437580,0.03423717,0.18188967,[-0.587  0.932 -0.675  0.246 -0.02 ],17.11,1.3975536,-92.84469,1.0007415,16.23598,1970.7228875160217,100,25800,-108.13041900264247,258,0.99533904,3.4323583,1.0766362,,99.4035,0.9182828,1.0028065,-652.8702,-653.0765,-83.195496,0.023893047,-97.497185,-92.43429
100.0,439185,0.032159198,0.17659712,[-0.586  0.935 -0.672  0.245 -0.021],16.05,1.3956224,-93.314445,1.0048566,58.53048,1978.7813172340393,100,25900,-107.66292801581578,259,0.9838503,2.994733,1.2127463,,99.36808,0.7722278,1.0136888,-595.8642,-596.56616,-83.55006,0.07366164,-97.559944,-91.9222
100.0,440855,0.033410788,0.17973302,[-0.587  0.938 -0.675  0.252 -0.023],16.7,1.3960543,-93.49323,1.0011929,18.732082,1987.0520210266113,100,26000,-108.48395627950823,260,0.99534845,3.0260913,1.0815488,,99.38163,0.9010519,1.0019978,-687.61346,-687.8824,-84.74159,0.036954142,-97.24957,-93.06806
100.0,442501,0.032926295,0.17845945,[-0.584  0.939 -0.676  0.253 -0.023],16.46,1.3960474,-93.499374,1.0003049,12.190368,1993.8985550403595,100,26100,-108.26407444921328,261,0.99731404,3.0471978,1.0542204,,99.356705,0.94373196,1.0012503,-687.7636,-687.88855,-82.906494,0.018319568,-97.481766,-93.24642
100.0,444198,0.033961322,0.1811933,[-0.584  0.939 -0.674  0.252 -0.023],16.97,1.3930103,-93.17141,1.0012684,15.325856,2001.7067255973816,100,26200,-108.38389073564036,262,0.99186766,2.6922317,1.0672841,,99.366844,0.8253568,1.0079751,-633.40076,-633.7954,-84.871315,0.033722028,-97.38835,-92.43715
100.0,445915,0.03437375,0.18227436,[-0.583  0.935 -0.676  0.251 -0.026],17.17,1.3921402,-93.31326,1.0038193,44.95276,2009.808124780655,100,26300,-108.72349285670366,263,0.9900846,3.028297,1.2160358,,99.37569,0.8586595,1.0050672,-626.4726,-626.9646,-82.26452,0.068207294,-97.70998,-92.43608
100.0,447639,0.034492034,0.18252338,[-0.576  0.936 -0.677  0.25  -0.027],17.24,1.3907382,-92.997116,1.0006533,12.927945,2017.2246046066284,100,26400,-108.43375300601909,264,0.9969073,2.9455292,1.0750484,,99.37551,0.9330234,1.0014683,-687.2456,-687.3863,-81.66047,0.02569614,-97.65956,-92.71943
100.0,449398,0.03518986,0.18428227,[-0.576  0.938 -0.675  0.249 -0.028],17.59,1.3926916,-93.08155,1.0009674,15.193041,2024.8881845474243,100,26500,-108.85631430510045,265,0.99669826,3.1336699,1.1207703,,99.35982,0.93184555,1.0015653,-659.3005,-659.44635,-84.12329,0.028563302,-97.335655,-92.78771
100.0,451081,0.033687256,0.18049352,[-0.577  0.937 -0.675  0.248 -0.026],16.83,1.3926054,-92.81846,1.001745,29.61516,2033.2838854789734,100,26600,-107.84767177242028,266,0.99319947,3.5309315,1.1010656,,99.3527,0.84886026,1.0062362,-618.9784,-619.2597,-81.468834,0.04025948,-97.468445,-92.25381
100.0,452781,0.03405963,0.18154635,[-0.577  0.934 -0.676  0.25  -0.026],17.0,1.3935475,-93.716644,1.006039,43.1362,2039.3550715446472,100,26700,-109.02358735122789,267,0.9826061,2.2719445,1.210757,,99.43608,0.80850387,1.0073259,-697.35394,-698.2146,-88.65118,0.0671498,-98.07436,-92.18908
100.0,454439,0.033182096,0.17916955,[-0.583  0.932 -0.675  0.251 -0.025],16.58,1.3955942,-93.14715,1.0016674,17.940113,2047.2595410346985,100,26800,-107.98412785234797,268,0.9923944,2.7055285,1.12663,,99.40978,0.9129067,1.0053668,-653.015,-653.37897,-84.00393,0.036713317,-97.568985,-92.47171
100.0,456125,0.033746205,0.18065268,[-0.583  0.936 -0.673  0.251 -0.023],16.86,1.39267,-93.435814,1.0011657,17.94539,2053.7098207473755,100,26900,-108.56972117155743,269,0.99262685,2.8864963,1.1077117,,99.3821,0.8364534,1.0042323,-659.4485,-659.8006,-83.17056,0.03511278,-97.787155,-92.75977
100.0,457809,0.03368934,0.18045062,[-0.583  0.934 -0.676  0.253 -0.026],16.84,1.3951368,-93.38483,1.0004106,9.762535,2060.405683040619,100,27000,-108.49582704060498,270,0.99705565,2.941416,1.0585839,,99.37861,0.9433695,1.0015231,-676.91315,-677.0624,-82.25628,0.018707996,-97.78658,-93.11371
100.0,459571,0.035242297,0.18439327,[-0.583  0.933 -0.678  0.254 -0.024],17.62,1.394553,-92.54504,1.0000908,8.30185,2068.681290626526,100,27100,-108.29984924317534,271,0.9989923,2.8339245,1.0258977,,99.39676,0.94412935,1.0004276,-706.54175,-706.59503,-83.843895,0.010439182,-97.338615,-92.444565
100.0,461296,0.034552637,0.18278158,[-0.584  0.933 -0.678  0.255 -0.024],17.25,1.4028857,-92.90869,1.0029873,26.844313,2074.442325592041,100,27200,-108.35641315274442,272,0.98660856,3.3688803,1.1376415,,99.34978,0.9014065,1.0051603,-618.7166,-619.3499,-80.6299,0.04520575,-97.39917,-91.70589
100.0,463023,0.034547575,0.18264602,[-0.583  0.935 -0.677  0.256 -0.016],17.27,1.4039332,-93.381424,1.0003891,10.926497,2082.5881605148315,100,27300,-108.89292800311829,273,0.9976868,2.861932,1.069912,,99.41841,0.92090654,1.0010948,-733.0268,-733.1333,-86.11045,0.021161031,-97.65195,-93.17007
100.0,464675,0.03308805,0.17900823,[-0.582  0.934 -0.678  0.257 -0.015],16.52,1.4023504,-93.24491,1.0028365,23.509825,2089.0237390995026,100,27400,-108.03650113785208,274,0.98795766,2.9520125,1.1094605,,99.38837,0.8512326,1.0068356,-646.6349,-647.1487,-80.88483,0.046075094,-97.29464,-92.16637
100.0,466337,0.033336677,0.17978895,[-0.581  0.935 -0.677  0.253 -0.017],16.62,1.398437,-93.54136,1.0059003,56.67933,2097.016537666321,100,27500,-108.4630378304511,275,0.97260076,2.4313695,1.1283892,,99.36973,0.69534856,1.0174202,-595.4219,-596.7931,-87.54932,0.07919329,-97.53138,-91.08246
100.0,468035,0.034019724,0.1814489,[-0.579  0.939 -0.676  0.261 -0.021],16.98,1.4029764,-93.19891,1.0032871,26.440481,2103.7774946689606,100,27600,-108.4128352993746,276,0.9857475,2.7506883,1.1406956,,99.36177,0.8660612,1.0068499,-626.1919,-626.8503,-85.152016,0.051606875,-97.52987,-91.94559
100.0,469658,0.032483436,0.17734268,[-0.581  0.938 -0.678  0.264 -0.016],16.23,1.403342,-93.355774,1.0015707,23.822584,2112.306911945343,100,27700,-107.89780328906228,277,0.99298376,2.9807417,1.1287106,,99.364784,0.8878263,1.004012,-626.664,-627.00714,-80.85484,0.041475352,-97.668655,-92.73907
100.0,471313,0.033118717,0.17900293,[-0.584  0.937 -0.678  0.267 -0.016],16.55,1.4002981,-93.45423,1.0016314,20.35494,2119.9194326400757,100,27800,-108.28566132049474,278,0.9931629,2.7785559,1.0679022,,99.37387,0.84421015,1.0026827,-640.4138,-640.8254,-84.79776,0.040644024,-97.53321,-92.847275
100.0,473013,0.03400164,0.1812443,[-0.592  0.939 -0.677  0.269 -0.019],17.0,1.3989799,-93.17392,1.0001216,11.057627,2126.8121259212494,100,27900,-108.40270191658527,279,0.9992444,3.1659615,1.0273843,,99.38538,0.96390694,1.0002576,-732.8896,-732.9258,-83.131485,0.011985398,-97.55136,-93.107056
100.0,474678,0.03330954,0.17947228,[-0.592  0.939 -0.678  0.269 -0.02 ],16.65,1.4022312,-92.91208,1.0006484,13.249101,2134.5773091316223,100,28000,-107.77755360796672,280,0.9965415,2.870206,1.0717616,,99.37074,0.94970685,1.0010613,-659.0959,-659.27686,-83.55211,0.024077073,-97.233284,-92.59846
100.0,476332,0.033086024,0.17887913,[-0.591  0.94  -0.677  0.269 -0.017],16.54,1.404905,-93.41396,1.0003477,11.558703,2141.3696677684784,100,28100,-108.23458266467001,281,0.9975625,2.8589406,1.064958,,99.3941,0.9564149,1.00108,-653.53235,-653.64575,-85.12312,0.0173826,-98.10922,-93.20805
100.0,478000,0.03338383,0.17970172,[-0.592  0.941 -0.677  0.27  -0.014],16.68,1.4023218,-93.473236,1.0026312,27.110462,2149.416891813278,100,28200,-108.45300460458125,282,0.987639,2.848301,1.1480912,,99.367004,0.8819814,1.0058094,-652.99274,-653.705,-83.16076,0.0510648,-97.3046,-92.37495
100.0,479666,0.03336791,0.17973027,[-0.585  0.943 -0.676  0.27  -0.017],16.66,1.4077711,-93.29955,1.002963,23.893885,2157.202152490616,100,28300,-108.2193380623798,283,0.98949546,2.8275383,1.1554654,,99.368484,0.89123577,1.0073136,-596.07904,-596.5513,-84.774475,0.047235426,-97.8258,-92.352684
100.0,481331,0.03332928,0.17958179,[-0.587  0.944 -0.674  0.266 -0.011],16.65,1.405887,-93.40754,1.002177,25.817131,2164.9334058761597,100,28400,-108.34910455862027,284,0.9934833,2.343763,1.1161113,,99.377716,0.83518445,1.0034317,-596.36804,-596.6593,-86.0544,0.04765892,-97.717064,-92.828125
100.0,483004,0.033502057,0.1800661,[-0.587  0.945 -0.674  0.265 -0.013],16.73,1.4127394,-93.12904,1.0022612,23.206423,2169.940397977829,100,28500,-108.11381421681915,285,0.9896672,2.931383,1.1829069,,99.37436,0.8867482,1.0033692,-603.84827,-604.3852,-82.917786,0.048812162,-97.79583,-92.176476
100.0,484682,0.033568565,0.1801433,[-0.587  0.945 -0.677  0.266 -0.006],16.78,1.4161229,-93.1392,1.0004829,12.138332,2178.1884260177612,100,28600,-108.17227621018728,286,0.99533033,2.7759392,1.1072596,,99.3738,0.9578128,1.0015655,-747.6823,-747.887,-82.07637,0.02233011,-97.80667,-92.737
100.0,486371,0.03379617,0.18075244,[-0.587  0.944 -0.677  0.266 -0.003],16.89,1.4166256,-93.24448,1.0019075,24.16547,2185.807318687439,100,28700,-108.39830006498067,287,0.9932466,3.151046,1.1255928,,99.35978,0.9050202,1.0025449,-665.1879,-665.55585,-83.43544,0.040829677,-97.75058,-92.64935
100.0,488036,0.033312514,0.1794879,[-0.582  0.945 -0.677  0.266 -0.002],16.65,1.4131935,-92.7401,1.000759,14.271177,2193.2138431072235,100,28800,-107.59544927613213,288,0.995032,3.1431017,1.068048,,99.37587,0.8832092,1.0021716,-639.78577,-640.11127,-79.19121,0.028500652,-97.69576,-92.26933
100.0,489706,0.033404298,0.17969893,[-0.586  0.947 -0.675  0.265 -0.006],16.7,1.4150324,-93.22038,1.0002476,12.070993,2200.92204618454,100,28900,-108.20003890557935,289,0.99804014,3.2020876,1.0741396,,99.371284,0.9653371,1.000637,-633.72614,-633.8444,-81.965454,0.016140174,-97.66699,-93.047745
100.0,491406,0.03403519,0.1814195,[-0.59   0.949 -0.675  0.267 -0.004],17.0,1.4212365,-93.25251,1.0018672,23.794254,2208.3645322322845,100,29000,-108.48481024523095,290,0.9908039,3.0786788,1.1207125,,99.371124,0.89700174,1.0040996,-619.2842,-619.6937,-82.97766,0.03816022,-97.67218,-92.44803
100.0,493182,0.035551354,0.18525776,[-0.59   0.949 -0.674  0.264  0.002],17.76,1.4156485,-93.41437,1.0015098,20.866,2216.112834215164,100,29100,-109.40830122235826,291,0.9905458,3.368514,1.0895715,,99.40574,0.8401297,1.0027747,-687.33356,-687.8035,-84.04695,0.040877715,-97.70648,-92.53545
100.0,494883,0.03404492,0.18141489,[-0.589  0.947 -0.675  0.266 -0.003],17.01,1.4130647,-93.1525,1.0017102,16.489412,2224.3431448936462,100,29200,-108.38797481945606,292,0.99346393,2.7498722,1.1048542,,99.37993,0.88253534,1.0032496,-633.4613,-633.7765,-83.079124,0.04180657,-97.08973,-92.532104
100.0,496599,0.03432564,0.18207374,[-0.586  0.947 -0.678  0.267 -0.006],17.16,1.4137162,-93.1018,1.0002741,13.218982,2232.2763409614563,100,29300,-108.4715680951883,293,0.99833596,3.1613998,1.0879337,,99.375626,0.9660596,1.000629,-633.65247,-633.7258,-81.02829,0.017888555,-97.680565,-92.95897
100.0,498320,0.03444443,0.18244176,[-0.586  0.947 -0.677  0.268 -0.005],17.21,1.4121361,-93.1718,1.0019652,25.305628,2237.2986686229706,100,29400,-108.60753636143991,294,0.9936757,3.0157154,1.1397732,,99.360535,0.88332546,1.0034012,-720.273,-720.5936,-83.67225,0.048277546,-97.36673,-92.61371
100.0,500047,0.034543764,0.18262625,[-0.591  0.947 -0.676  0.269 -0.007],17.27,1.4124708,-93.309494,1.00014,11.788416,2245.1298179626465,100,29500,-108.83655411630174,295,0.9978744,3.3122368,1.0363331,,99.35975,0.97329783,1.0009656,-687.5931,-687.69867,-82.42691,0.010302004,-97.91954,-93.115234
100.0,501749,0.0340842,0.1815645,[-0.593  0.949 -0.675  0.27  -0.007],17.02,1.4134269,-93.539055,1.0046868,38.0406,2252.441521883011,100,29600,-108.84675859988496,296,0.98575336,2.7845623,1.1727993,,99.36585,0.8227614,1.0118121,-604.08,-604.7952,-85.67207,0.061637983,-97.73771,-92.30811
100.0,503463,0.034288846,0.1819925,[-0.601  0.946 -0.677  0.27  -0.006],17.14,1.4146783,-93.098366,1.0004776,11.806983,2260.174115419388,100,29700,-108.45628964140944,297,0.9977377,2.9734104,1.0929663,,99.38474,0.9383628,1.0012124,-697.4872,-697.5964,-83.66204,0.02115309,-97.51153,-92.89042
100.0,505097,0.0326988,0.1778976,[-0.601  0.945 -0.678  0.272 -0.004],16.34,1.4117428,-93.59368,1.0009762,14.703706,2268.2890174388885,100,29800,-108.26839421009068,298,0.99469596,2.6112218,1.0643811,,99.39395,0.8982932,1.0034392,-626.9668,-627.24506,-82.66438,0.02964793,-97.72753,-93.11703
100.0,506760,0.033280335,0.17942898,[-0.603  0.945 -0.679  0.275 -0.007],16.63,1.4137176,-93.574715,1.0022182,24.86125,2276.2462799549103,100,29900,-108.50644425689566,299,0.99210405,2.6550307,1.153628,,99.386826,0.8537766,1.0068074,-626.86304,-627.2261,-83.36261,0.04673354,-97.49057,-92.87955
100.0,508464,0.034096766,0.18151926,[-0.607  0.942 -0.68   0.272 -0.005],17.04,1.41114,-93.05898,1.0011342,22.150913,2284.714341402054,100,30000,-108.33485301632993,300,0.9929061,2.9358869,1.0886354,,99.35014,0.8803132,1.0031016,-697.1973,-697.55695,-85.412704,0.035639778,-97.7331,-92.44588
100.0,510131,0.033376906,0.17972139,[-0.603  0.941 -0.681  0.274 -0.008],16.67,1.4105022,-93.57358,1.0040746,39.27809,2292.5008158683777,100,30100,-108.55974918495309,301,0.9852655,3.0759337,1.1440525,,99.37414,0.8228,1.0058336,-711.4019,-712.20355,-83.01371,0.063178636,-97.668976,-92.25487
100.0,511803,0.033463866,0.17990714,[-0.61   0.94  -0.68   0.273 -0.008],16.72,1.4146096,-93.409294,1.0015438,16.220474,2300.802901029587,100,30200,-108.39930365079253,302,0.9930908,2.6280513,1.1181448,,99.411705,0.9295984,1.0022852,-626.72595,-627.06067,-81.575195,0.03450604,-97.47794,-92.80623
100.0,513516,0.03429476,0.18207832,[-0.609  0.943 -0.678  0.273 -0.004],17.13,1.4120177,-92.79133,1.0024565,36.44815,2308.7144680023193,100,30300,-108.11474620667643,303,0.9902314,3.0896466,1.1899437,,99.371155,0.8272964,1.0045998,-652.54376,-653.02313,-83.65409,0.05683795,-97.67357,-91.94054
100.0,515201,0.03376743,0.18081893,[-0.605  0.945 -0.677  0.27  -0.007],16.85,1.4096067,-93.48336,1.0025164,33.950405,2315.5509119033813,100,30400,-108.60589997417657,304,0.9831636,2.8386204,1.0950285,,99.36581,0.6689066,1.0170627,-626.3653,-627.1347,-81.74878,0.057555743,-97.45922,-91.94456
100.0,516854,0.033067748,0.17883894,[-0.604  0.939 -0.683  0.269 -0.009],16.53,1.4107058,-93.51183,1.0003905,12.621826,2322.948482990265,100,30500,-108.35069289997877,305,0.99741334,3.2846477,1.0491754,,99.36603,0.94614726,1.0011151,-634.0022,-634.13586,-82.686966,0.016011845,-97.63277,-93.27249
100.0,518532,0.03356946,0.180148,[-0.602  0.938 -0.683  0.27  -0.008],16.78,1.4111383,-93.18945,1.0008541,15.423728,2330.878229379654,100,30600,-108.21024037646025,306,0.99493814,2.9455912,1.1132425,,99.37536,0.92516273,1.0035533,-653.1658,-653.42126,-82.971054,0.028400829,-97.189285,-92.73607
100.0,520252,0.03441752,0.18235181,[-0.599  0.938 -0.684  0.272 -0.008],17.2,1.4095482,-93.35638,1.0014409,20.21554,2339.210796356201,100,30700,-108.78639824414837,307,0.9954868,3.018582,1.0934664,,99.35745,0.87041545,1.0023677,-640.5211,-640.72754,-81.899574,0.03708649,-97.637375,-92.96084
100.0,521908,0.033134833,0.17903185,[-0.594  0.939 -0.682  0.271 -0.009],16.56,1.4059016,-94.11044,1.000847,20.091743,2347.5422995090485,100,30800,-109.06162468658913,308,0.99457467,2.613423,1.0779146,,99.36778,0.86735564,1.0015925,-641.2025,-641.48157,-84.115845,0.03507911,-97.58868,-93.63828
100.0,523563,0.033111785,0.17896505,[-0.592  0.939 -0.682  0.269 -0.013],16.55,1.4063406,-93.57386,1.0005405,11.364843,2354.8141663074493,100,30900,-108.42914730831536,309,0.99683326,2.5237803,1.0572124,,99.35212,0.88263905,1.0047,-604.682,-604.83,-84.27446,0.0253443,-97.20557,-93.28627
100.0,525221,0.033183984,0.17917952,[-0.596  0.938 -0.685  0.27  -0.013],16.58,1.4028659,-94.080605,1.0017241,22.873693,2362.215281009674,100,31000,-109.0545742067224,310,0.9910374,2.472816,1.0806997,,99.38022,0.8660127,1.0057797,-647.5727,-647.9844,-86.39215,0.04444546,-97.71791,-93.28859
100.0,526845,0.032494105,0.17734325,[-0.6    0.938 -0.684  0.267 -0.016],16.24,1.402955,-93.50528,1.0006725,10.640952,2368.690477371216,100,31100,-108.06850772835023,311,0.996709,2.4755175,1.0793995,,99.35628,0.9152781,1.0023432,-716.4378,-716.59106,-84.25517,0.025178967,-97.56973,-93.20034
100.0,528495,0.03304423,0.1788814,[-0.598  0.936 -0.686  0.269 -0.016],16.5,1.3988948,-93.73524,1.0049105,31.71426,2376.466776609421,100,31200,-108.55364383564014,312,0.98869354,2.4832027,1.1523855,,99.360344,0.8196796,1.0081027,-612.25183,-612.7161,-84.469604,0.05984529,-97.36548,-92.70617
100.0,530200,0.034159616,0.18179697,[-0.594  0.939 -0.686  0.271 -0.02 ],17.05,1.3964915,-93.38882,1.004141,43.17558,2385.4040067195892,100,31300,-108.6902370978884,313,0.9838752,3.1711156,1.1774801,,99.377655,0.8168082,1.0083534,-670.7316,-671.46857,-82.37854,0.06199876,-97.71761,-91.98594
100.0,531929,0.034600616,0.1828163,[-0.597  0.936 -0.687  0.275 -0.022],17.29,1.3984591,-92.75443,1.0013818,18.166405,2393.5624549388885,100,31400,-108.20342826860399,314,0.99238783,3.4364173,1.0902315,,99.39986,0.8832017,1.0061287,-633.02997,-633.3785,-80.50103,0.02954124,-97.40177,-92.060486
100.0,533665,0.034732655,0.18313421,[-0.598  0.933 -0.689  0.272 -0.02 ],17.36,1.4017112,-92.62301,1.0010943,21.005262,2401.7375116348267,100,31500,-108.12473511810303,315,0.99513847,3.702711,1.0687522,,99.35195,0.9318609,1.0018939,-632.99164,-633.247,-80.81888,0.026742434,-97.58693,-92.20475
100.0,535370,0.034102872,0.18149553,[-0.601  0.932 -0.689  0.272 -0.017],17.05,1.4017153,-93.24739,1.0002313,8.4011345,2410.072120666504,100,31600,-108.52077060839726,316,0.9986812,2.7056625,1.0370919,,99.373276,0.94308573,1.0006502,-687.5756,-687.63654,-86.04776,0.014918283,-97.304344,-93.12815
100.0,537039,0.03343286,0.1799109,[-0.601  0.932 -0.69   0.273 -0.017],16.69,1.4008206,-93.43215,1.0035734,34.528976,2415.9852936267853,100,31700,-108.40485303303478,317,0.98799366,2.6585567,1.1640468,,99.38039,0.78895766,1.0075606,-619.3103,-619.87335,-86.458755,0.059168767,-97.42446,-92.343155
100.0,538678,0.032808863,0.17822249,[-0.603  0.928 -0.692  0.275 -0.018],16.39,1.3969408,-93.41389,1.0016936,26.803717,2423.7838139533997,100,31800,-108.09340889341915,318,0.98954594,2.5716758,1.0970643,,99.38099,0.761929,1.0039433,-633.40607,-634.0379,-81.4896,0.05015027,-97.594376,-92.47241
