MaxIW,J_sample_variance,ReturnStepMaxmin,StdIW,Iteration,TimeElapsed,EpThisIter,EntropyCoefficient,MinD2w0t,StdD2w0t,ReturnStepMax,TimestepsSoFar,InitialReturnMax,Weights,MeanIW,InitialBound,EpRewMean,MeanEntropy,InitialReturnMean,ReturnMeanIW,InitialReturnMin,Bound,EpisodesSoFar,MinIW,EpLenMean,MeanD2w0t,EmpiricalD2,InitialReturnStd,MaxD2w0t
123.71833,9143.33,99.0,3.9334438,164,10643.701565504074,100,,,4985.6196,100.0,4939608,11.652105,[-0.93  -0.669 -0.41  -0.442 -0.865],0.84845537,-22.86031,-69.86849150918471,0.4746134,-20.083933,-1.3473642,-72.968796,-10.546018,16400,2.6976881e-08,316.43,1318.6965,13719.1,18.866493,83174.91
15.151732,509.72827,99.0,1.1233565,165,10722.709367513657,100,,,230.00635,100.0,4963838,5.3652673,[-0.932 -0.64  -0.413 -0.432 -0.944],0.67375374,-31.044968,-81.40643680319731,0.46726477,-27.810108,-18.718401,-75.37874,-24.121819,16500,9.459934e-06,242.3,46.289604,494.2672,21.424917,9661.335
32.420517,368.1424,99.0,1.4821736,166,10822.282535552979,100,,,243.19438,100.0,4995244,16.627192,[-0.949 -0.631 -0.408 -0.42  -0.952],0.7166188,-22.5722,-69.84472994454232,0.46071094,-19.79677,-13.94705,-72.584915,-18.46514,16600,0.000352318,314.06,41.39287,291.20877,19.156137,8519.921
14.788482,465.6282,99.0,1.0310137,167,10909.070227384567,100,,,43.365055,100.0,5022200,14.277269,[-0.948 -0.629 -0.394 -0.422 -0.958],0.7159026,-26.531813,-78.93292275482824,0.4588223,-23.39524,-18.676474,-71.17006,-23.27668,16700,0.00015275656,269.56,15.232992,92.38596,19.64252,485.7401
33.003937,501.54868,99.0,1.8993039,168,10994.27776646614,100,,,15.579624,100.0,5048857,1.8456377,[-0.946 -0.627 -0.395 -0.432 -0.96 ],0.878521,-27.52267,-79.6961639666114,0.45656356,-24.355772,-19.853464,-80.75831,-24.210949,16800,0.0005227252,266.57,6.7082844,33.56802,19.724869,141.16821
1.8814249,432.83798,99.0,0.17888916,169,11079.795183420181,100,,,0.513314,100.0,5076955,13.628414,[-0.943 -0.637 -0.39  -0.429 -0.962],0.9917375,-28.625574,-74.70817260364316,0.4536353,-25.656883,-25.300097,-73.912346,-28.287783,16900,0.5488566,280.98,0.5811061,1.056954,20.424421,1.1319531
15.390931,383.22726,99.0,0.92605805,170,11171.266120910645,100,,,3.1006424,100.0,5105773,3.1714494,[-0.948 -0.64  -0.394 -0.431 -0.965],0.8847778,-26.438158,-75.78463292926537,0.44108844,-23.426687,-21.223785,-69.09673,-24.73165,17000,0.011992941,288.18,2.1757708,6.8727264,19.855947,20.720985
196.0906,801.5599,99.0,5.342654,171,11265.098239183426,100,,,232.75221,100.0,5135093,13.852472,[-0.954 -0.657 -0.397 -0.435 -0.978],1.0568047,-26.485262,-73.72948696539093,0.42568874,-23.555464,-16.539803,-72.54873,-21.647102,17100,9.26408e-06,293.2,57.127415,550.16437,19.39926,4970.1235
14.847913,496.01572,99.0,1.0431771,172,11357.880511045456,100,,,52.385834,100.0,5163369,0.8881247,[-0.952 -0.674 -0.409 -0.452 -0.993],0.7423075,-26.776964,-76.74837632793786,0.42356598,-23.727198,-20.136549,-74.885925,-24.655716,17200,0.00071948755,282.76,13.63685,86.09556,17.832216,1348.7712
3.2420602,498.84296,99.0,0.39286277,173,11439.447982788086,100,,,0.61115444,100.0,5190533,7.7127705,[-0.948 -0.675 -0.419 -0.452 -0.995],0.9354983,-28.0766,-75.97658372832365,0.42334542,-25.057505,-24.549364,-80.21965,-27.644566,17300,0.20124438,271.64,0.65387034,1.3460284,19.715412,1.7834438
604.00104,2503.6736,99.0,21.63091,174,11521.274663686752,100,,,676.8039,100.0,5219024,2.8506835,[-0.947 -0.675 -0.422 -0.452 -0.996],2.635703,-25.833233,-78.08491142906497,0.4221248,-22.730358,-11.5113325,-77.299126,-18.033737,17400,0.0002559409,284.91,174.2493,1455.9064,19.689707,10424.261
25.771986,248.3326,99.0,1.2598586,175,11632.874354362488,100,,,222.97517,100.0,5254212,6.7708764,[-0.945 -0.68  -0.424 -0.441 -0.997],0.6429459,-21.867317,-69.81236508861163,0.4228279,-19.093172,-12.679993,-68.28125,-17.38298,17500,2.197385e-05,351.88,74.520775,608.17505,16.692167,3780.5298
24.360706,454.42307,99.0,1.3423271,176,11721.419476985931,100,,,4.649808,100.0,5281618,10.90777,[-0.94  -0.681 -0.431 -0.45  -0.996],0.9841284,-28.167048,-82.8662605175205,0.42398265,-24.87418,-22.050653,-75.5528,-25.89338,17600,0.0008292077,274.06,2.663492,9.955043,20.633467,43.001755
25.624193,460.25543,99.0,1.1075039,177,11814.097680330276,100,,,25.970257,100.0,5311339,4.2551427,[-0.938 -0.697 -0.436 -0.454 -0.995],0.75515544,-26.823908,-88.5649825759756,0.42211327,-23.304585,-19.311558,-81.12187,-24.447128,17700,0.0023497422,297.21,9.286437,53.724476,19.858173,653.37146
4.6628914,326.93436,99.0,0.56525666,178,11918.458956480026,100,,,0.8125954,100.0,5344500,13.482811,[-0.934 -0.7   -0.423 -0.454 -0.997],0.9223679,-23.16253,-71.06498090658614,0.41245043,-20.338608,-18.096834,-75.695045,-21.10586,17800,0.058344405,331.61,1.026094,2.03747,19.471663,3.578113
13.671929,218.84361,99.0,1.1058073,179,12031.232111692429,100,,,23.176987,100.0,5379556,9.778086,[-0.949 -0.709 -0.435 -0.456 -1.006],0.71623266,-20.981207,-72.11997880258093,0.41274515,-18.115362,-14.752613,-73.83236,-18.476757,17900,0.0010403357,350.56,9.550501,52.464367,15.7707205,515.0626
16.603306,165.14134,99.0,1.0642568,180,12140.036076784134,100,,,18.540545,100.0,5416068,13.6399765,[-0.954 -0.707 -0.426 -0.457 -1.006],0.7309663,-19.921717,-65.70705829186969,0.41477647,-17.310703,-14.245794,-71.71896,-17.550117,18000,0.00093140977,365.12,9.387061,49.22759,13.923106,238.37805
11.1278715,415.19617,99.0,1.0227968,181,12249.287730455399,100,,,2.6503878,100.0,5450405,8.914932,[-0.966 -0.703 -0.422 -0.45  -1.004],0.97117347,-21.426,-73.82344254737555,0.40634692,-18.492464,-16.771341,-67.15398,-20.05251,18100,0.0116999,343.37,2.222823,7.461805,15.66197,24.147566
26.700354,504.68692,99.0,1.6793993,182,12361.263316392899,100,,,184.33992,100.0,5486381,10.077454,[-0.958 -0.707 -0.426 -0.455 -1.013],0.8427103,-20.89714,-67.99734214493213,0.41235843,-18.195116,-13.875764,-70.398766,-18.412495,18200,6.2501036e-05,359.76,66.01006,523.3755,16.416105,2524.8962
43.30655,413.29,99.0,2.0578506,183,12456.731893777847,100,,,11.037302,100.0,5517283,7.497509,[-0.95  -0.699 -0.433 -0.455 -1.007],1.1104535,-26.382545,-72.76792616665465,0.41350052,-23.490952,-20.13766,-78.2723,-23.827278,18300,0.004788302,309.02,6.1553373,25.968548,20.343899,83.29123
38.618626,383.53827,99.0,1.9961188,184,12564.058264493942,100,,,21.841106,100.0,5551164,8.154754,[-0.943 -0.7   -0.429 -0.447 -1.005],0.9499663,-22.422306,-62.70622223582803,0.41298914,-19.930538,-17.297113,-72.7193,-20.559277,18400,0.0007656893,338.81,11.612762,55.20074,20.518686,158.39737
48.269936,234.34229,99.0,2.4663665,185,12684.453199625015,100,,,5.2044563,100.0,5590681,5.0460687,[-0.941 -0.706 -0.432 -0.441 -1.006],0.9971432,-19.71761,-65.27249636289943,0.4137229,-17.123865,-15.8233795,-69.89093,-18.864264,18500,0.0015420688,395.17,4.2928424,14.577415,14.144865,35.030525
107.37944,350.8159,99.0,2.9969568,186,12805.978720664978,100,,,64.011795,100.0,5630046,16.178349,[-0.938 -0.707 -0.439 -0.438 -1.005],0.9730634,-20.839758,-64.61119964274363,0.4152847,-18.272293,-15.567292,-65.283806,-19.078773,18600,0.00010171677,393.65,28.01357,166.26456,15.469559,837.8749
13.090191,141.35191,99.0,0.86570454,187,12918.106173276901,100,,,19.187819,100.0,5666491,6.1270204,[-0.944 -0.701 -0.431 -0.44  -1.004],0.6501224,-21.702385,-77.79711755595011,0.4120362,-18.610947,-14.324014,-69.65549,-18.304214,18700,0.00031244886,364.45,8.798105,44.275658,14.145875,304.6995
9.205911,287.5113,99.0,0.7386889,188,13033.608596086502,100,,,176.70494,100.0,5703978,7.1876864,[-0.944 -0.697 -0.421 -0.436 -1.007],0.58834493,-22.458965,-68.49368006041344,0.41301206,-19.737223,-15.695868,-68.2833,-19.991138,18800,8.797012e-05,374.87,69.23932,470.44946,15.827591,2383.9546
34.478546,232.12996,99.0,1.2477602,189,13153.200825214386,100,,,206.65909,100.0,5739892,4.66311,[-0.957 -0.699 -0.417 -0.443 -1.006],0.6521207,-23.585638,-70.38245622117667,0.41428253,-20.788837,-14.6231165,-70.4878,-19.212688,18900,6.0193106e-05,359.14,69.60042,498.81085,16.960487,3522.981
14.237543,179.45403,99.0,1.1014928,190,13271.4457321167,100,,,8.316548,100.0,5776296,11.946288,[-0.952 -0.699 -0.426 -0.447 -1.005],0.77692765,-20.198317,-66.90099518880241,0.41999778,-17.53986,-14.496776,-71.5886,-17.81723,19000,0.0016882605,364.04,5.8520513,21.93477,14.587468,46.000557
23.076118,302.44818,99.0,1.6702116,191,13389.215510845184,100,,,5.8003263,100.0,5813697,6.1017637,[-0.949 -0.694 -0.425 -0.435 -0.999],0.9959819,-22.644985,-68.48832721176922,0.42178488,-19.923452,-17.934845,-66.11591,-21.261282,19100,0.0076030106,374.01,4.6437817,15.291468,14.29104,33.861656
9.453721,267.6768,99.0,0.78465873,192,13507.641053438187,100,,,23.924498,100.0,5852889,7.3525314,[-0.95  -0.69  -0.431 -0.425 -0.997],0.66548234,-21.595678,-69.8248220159802,0.42788512,-18.821035,-16.170387,-74.71003,-19.73853,19200,0.001301156,391.92,13.63821,65.84339,15.124752,196.33798
135.9932,115.492905,99.0,2.5657136,193,13618.683022737503,100,,,134.1657,100.0,5889811,3.9957786,[-0.953 -0.684 -0.424 -0.429 -0.991],0.75506717,-21.212015,-73.67720214502214,0.42862234,-18.28429,-12.236303,-64.96254,-16.785269,19300,5.248349e-05,369.22,44.721966,321.81555,13.115752,2431.3389
14.9506645,790.7812,99.0,0.85901505,194,13723.536032915115,100,,,106.19576,100.0,5925487,7.4285803,[-0.957 -0.685 -0.414 -0.433 -0.99 ],0.6162616,-22.614582,-73.6887474591217,0.42871097,-19.6864,-15.514849,-69.24912,-19.980247,19400,0.00012296456,356.76,36.63715,257.63333,16.584711,1553.2954
9.42385,218.56123,99.0,0.8567662,195,13823.425566911697,100,,,29.882065,100.0,5956826,6.749298,[-0.955 -0.688 -0.425 -0.436 -0.99 ],0.6776253,-26.210365,-81.53730029830301,0.44246894,-22.970303,-17.901993,-72.08803,-22.245623,19500,0.0015910853,313.39,13.142336,70.89899,16.818214,253.7128
192.90604,357.68427,99.0,5.022961,196,13945.93485879898,100,,,389.63852,100.0,5996182,7.9026203,[-0.935 -0.709 -0.424 -0.442 -0.976],1.2534889,-19.955904,-71.96724896557761,0.44167268,-17.096128,-11.389104,-63.568886,-16.508282,19600,7.586536e-05,393.56,157.30724,1178.9946,12.133546,4705.2236
18.20757,201.74352,99.0,1.1059018,197,14066.412662744522,100,,,63.32864,100.0,6033561,11.333826,[-0.935 -0.701 -0.416 -0.449 -0.977],0.6333164,-20.352907,-56.33951984978279,0.44269475,-18.114134,-14.187697,-66.357574,-17.484676,19700,0.00018553907,373.79,27.961,172.29054,16.810715,812.60754
188.74348,219.053,99.0,3.7250955,198,14183.290526628494,100,,,112.144424,100.0,6070093,18.147882,[-0.937 -0.701 -0.407 -0.444 -0.976],0.9429258,-21.046438,-71.51696391341211,0.44564214,-18.204557,-14.815766,-63.865837,-18.955807,19800,0.00042627024,365.32,44.07301,349.00037,14.324709,1646.5004
163.96254,200.32027,99.0,4.557415,199,14304.59189081192,100,,,125.53009,100.0,6111149,8.857889,[-0.909 -0.7   -0.406 -0.444 -0.973],0.95655286,-18.488955,-53.88713144862003,0.4450009,-16.347631,-12.656696,-70.5772,-16.03817,19900,3.1006362e-05,410.56,60.714,410.28143,14.294012,1386.4402
133.08841,197.26703,99.0,3.6237526,200,14405.379702806473,100,,,79.9824,100.0,6144816,6.854428,[-0.907 -0.694 -0.414 -0.449 -0.974],0.82862717,-22.961197,-71.31722667048524,0.43546048,-20.127253,-14.47162,-74.72116,-18.699615,20000,0.0005543874,336.67,30.246574,220.22371,17.301668,1152.97
3699.8032,2490.2617,99.0,110.81907,201,14526.609488725662,100,,,4291.4297,100.0,6183804,10.067414,[-0.912 -0.688 -0.406 -0.437 -0.983],7.114072,-19.675642,-62.715905529901875,0.43285993,-17.183489,-7.232622,-56.545525,-14.31398,20100,4.3115224e-06,389.88,1448.8683,15563.006,13.887758,54931.234
13.140409,593.8803,99.0,1.0781584,202,14618.000159978867,100,,,24.618559,100.0,6214284,5.1740623,[-0.91  -0.68  -0.411 -0.446 -0.986],0.7794339,-27.363384,-80.17103729915634,0.43334845,-24.177612,-20.600424,-77.569405,-24.994507,20200,0.0008411176,304.8,11.26144,61.08152,20.806498,230.0735
15.51612,490.6843,99.0,1.04883,203,14730.046833515167,100,,,27.869719,100.0,6250571,5.000382,[-0.911 -0.686 -0.407 -0.44  -0.986],0.76898164,-21.94896,-58.346471274196176,0.4292225,-19.630434,-17.5642,-70.21505,-20.771494,20300,0.000522144,362.87,15.0701475,76.03123,18.376299,248.87888
25.683933,412.61124,99.0,1.4149172,204,14866.153787374496,100,,,43.25655,100.0,6289958,10.818533,[-0.912 -0.69  -0.401 -0.435 -0.99 ],0.80048454,-21.051699,-67.69510098964071,0.4311526,-18.361687,-15.924877,-70.81122,-19.62502,20400,0.000105785046,393.87,22.469843,138.69658,14.316695,443.5005
37.968338,910.73865,99.0,1.8513075,205,14990.043864011765,100,,,1034.4258,100.0,6325412,20.385891,[-0.901 -0.688 -0.406 -0.438 -0.988],0.71055984,-23.46233,-65.57013079726018,0.42243898,-20.85676,-12.5581665,-72.08512,-18.040878,20500,6.4229616e-06,354.54,245.98833,2386.555,18.769238,21040.303
10.262728,178.52733,99.0,0.9351707,206,15116.283118486404,100,,,2.350312,100.0,6361949,-0.9251252,[-0.899 -0.695 -0.391 -0.443 -0.996],0.91686827,-22.236874,-74.69028296669786,0.40827778,-19.268892,-17.17523,-61.350296,-20.481441,20600,0.004983481,365.37,2.2908819,6.99368,12.146417,15.508009
69.3384,119.17623,99.0,2.2340357,207,15265.8824198246,100,,,72.65938,100.0,6404232,1.4953687,[-0.884 -0.713 -0.391 -0.451 -1.011],0.85781455,-20.486889,-61.11453670857976,0.40867305,-18.058369,-14.18709,-68.26938,-17.832005,20700,0.0002077824,422.83,38.347244,232.94943,11.806929,659.29736
88.13182,1899.3035,99.0,4.296076,208,15395.39487862587,100,,,221.7673,100.0,6441275,9.4324875,[-0.882 -0.71  -0.399 -0.456 -1.01 ],1.1850286,-21.410929,-69.65149016863656,0.4104736,-18.643177,-13.535856,-74.11961,-18.200817,20800,1.433153e-05,370.43,91.40058,650.1892,16.49791,1935.1226
7.366111,200.33029,99.0,0.88171494,209,15509.689370155334,100,,,2.5647285,100.0,6473641,5.975666,[-0.889 -0.698 -0.4   -0.461 -1.008],0.8525269,-25.161898,-75.9042811907264,0.40065467,-22.145676,-18.428637,-74.65329,-22.032944,20900,0.0076076346,323.66,2.2500963,6.2148466,18.509499,16.640816
32.13121,353.33112,99.0,1.6515532,210,15638.870884656906,100,,,30.220755,100.0,6509580,14.261696,[-0.898 -0.723 -0.404 -0.476 -1.018],0.83769745,-22.719276,-64.40130032417805,0.4013437,-20.16015,-17.309486,-69.16726,-20.902294,21000,0.0004002997,359.39,15.022178,84.24986,18.188135,330.71506
11.230781,308.3113,99.0,0.9651133,211,15764.242129802704,100,,,9.0334,100.0,6546265,17.22746,[-0.902 -0.728 -0.397 -0.474 -1.018],0.85156673,-21.755962,-72.1979473677847,0.3959901,-18.887018,-16.671265,-59.3774,-20.104582,21100,0.004733909,366.85,5.689857,22.59355,14.377574,97.79112
59.34146,685.06415,99.0,3.023227,212,15892.84971857071,100,,,469.3052,100.0,6582973,6.1004934,[-0.905 -0.72  -0.39  -0.474 -1.023],0.9089225,-22.966066,-68.01263701073859,0.39353442,-20.263435,-14.283388,-65.372154,-19.501709,21200,2.9803092e-05,367.08,175.83743,1333.9447,14.533809,4663.2764
55.435158,260.14127,99.0,2.192034,213,16042.76264333725,100,,,11.973884,100.0,6625072,15.071897,[-0.908 -0.72  -0.397 -0.462 -1.025],1.0043201,-18.559511,-62.23329580744195,0.39429227,-16.086536,-14.523583,-66.52442,-17.462576,21300,0.0015238634,420.99,7.1340523,32.497387,13.0511055,175.64873
47.921604,178.93138,99.0,1.9593081,214,16185.195670604706,100,,,55.773983,100.0,6665481,16.047346,[-0.907 -0.733 -0.407 -0.47  -1.025],0.8993844,-19.144947,-66.97390695304163,0.39551267,-16.483593,-14.070039,-70.624176,-17.780762,21400,0.00075139815,404.09,25.547552,155.6367,13.650072,691.6214
45.478394,212.99109,99.0,1.4504864,215,16312.155035495758,100,,,7.1940613,100.0,6701167,7.4883294,[-0.901 -0.734 -0.416 -0.47  -1.023],0.8746943,-23.521759,-76.22389297239414,0.40647566,-20.492834,-17.3832,-75.51907,-20.971193,21500,0.0024466962,356.86,4.91366,20.859596,16.468294,64.74061
13.663056,187.71141,99.0,1.0537349,216,16438.10789012909,100,,,6.995112,100.0,6736732,0.89263445,[-0.916 -0.726 -0.414 -0.461 -1.012],0.775405,-22.849104,-81.32013473188391,0.40957516,-19.617674,-17.13027,-67.278564,-21.146954,21600,0.0015857236,355.65,5.0008106,18.675514,13.695886,46.88957
84.14796,230.85266,99.0,2.6501272,217,16578.4418592453,100,,,49.746746,100.0,6778175,14.633888,[-0.931 -0.721 -0.418 -0.448 -1.009],0.8620004,-20.567675,-64.09455167655138,0.41235477,-18.02074,-14.897256,-68.763626,-18.513422,21700,0.0008434354,414.43,29.570953,163.41646,13.52981,345.72495
77.92726,275.3283,99.0,2.8326914,218,16703.88264489174,100,,,131.90463,100.0,6813242,6.401343,[-0.93  -0.713 -0.419 -0.454 -1.007],0.8130717,-22.965902,-77.88778906090906,0.40959442,-19.870861,-13.741743,-69.23232,-18.555273,21800,0.0001802585,350.67,45.38718,327.85858,15.47405,2224.8582
9.557928,295.65176,99.0,0.8054561,219,16842.410531282425,100,,,17.18958,100.0,6852187,2.882176,[-0.921 -0.718 -0.427 -0.452 -1.009],0.7062564,-22.225445,-68.18326116713462,0.40786234,-19.516037,-17.559954,-71.922455,-21.023436,21900,0.0004244183,389.45,10.981235,49.04206,16.024014,122.68124
4606.3154,124192.13,99.0,120.707565,220,16970.485102176666,100,,,68076.22,100.0,6889582,12.428467,[-0.924 -0.714 -0.423 -0.459 -1.011],7.566173,-21.44408,-66.97424170296759,0.41308716,-18.782715,23.26769,-70.83937,6.442915,22000,3.9473076e-07,373.95,18760.344,236969.4,15.709383,941672.7
37.350216,574.7688,99.0,1.7671779,221,17076.4580681324,100,,,162.55014,100.0,6919504,4.6218944,[-0.927 -0.716 -0.425 -0.477 -1.006],0.84708375,-27.210106,-76.2439059658154,0.4006157,-24.180391,-19.031431,-76.82615,-23.937492,22100,5.6780796e-06,299.22,49.61106,346.2872,18.660898,2596.773
23.937277,786.51184,99.0,1.5180383,222,17170.68347477913,100,,,46.402397,100.0,6944944,4.5041966,[-0.934 -0.71  -0.417 -0.481 -1.018],0.8337731,-29.509575,-82.14903769728502,0.3926606,-26.245203,-19.721106,-74.49553,-25.049213,22200,0.0003452063,254.4,14.254616,95.95932,20.716272,914.0963
19.330963,396.19504,99.0,1.2960223,223,17273.735478162766,100,,,43.520645,100.0,6974564,10.94719,[-0.932 -0.713 -0.404 -0.482 -1.026],0.76550686,-25.12284,-73.74840888305447,0.38254383,-22.19229,-15.817032,-73.91808,-20.012104,22300,0.0002442538,296.2,16.983131,106.2324,19.248112,417.04974
80.14135,296.41922,99.0,2.15604,224,17393.027665376663,100,,,32.182026,100.0,7007639,11.362722,[-0.949 -0.723 -0.405 -0.481 -1.036],0.98243815,-24.804003,-75.89864441690872,0.38427868,-21.788006,-18.982073,-76.00268,-23.147594,22400,0.0002910625,330.75,15.36531,78.50147,19.93164,293.5981
14.812922,259.9171,99.0,1.1344281,225,17524.17491865158,100,,,4.9032407,100.0,7044392,5.2670994,[-0.943 -0.726 -0.407 -0.473 -1.035],0.8513506,-20.396122,-62.77473946670838,0.38466167,-17.901632,-16.565268,-67.40773,-19.537123,22500,0.0024462738,367.53,3.9807675,13.194197,15.863136,29.334202
38.505394,204.29915,99.0,2.188646,226,17660.218560934067,100,,,172.53217,100.0,7083178,4.3021145,[-0.943 -0.734 -0.404 -0.471 -1.034],0.857708,-21.306059,-68.9244765628364,0.38598663,-18.567196,-14.042867,-70.2188,-18.106768,22600,4.4617707e-05,387.86,39.323296,297.83353,15.37666,5972.1787
26.92904,209.59198,99.0,1.5056901,227,17782.04749083519,100,,,30.495693,100.0,7119794,7.6451435,[-0.941 -0.728 -0.391 -0.468 -1.033],0.83488,-23.928028,-80.77040386548227,0.38615245,-20.718443,-17.960152,-71.04581,-22.478138,22700,8.855444e-05,366.16,15.095495,85.37007,15.929072,427.62906
832.20844,24486.338,99.0,22.233326,228,17916.970311403275,100,,,32276.584,100.0,7159417,1.2657691,[-0.941 -0.734 -0.382 -0.468 -1.033],1.8215053,-23.022736,-74.51774443898549,0.3811244,-20.06161,0.3557771,-68.777725,-12.585349,22800,1.042563e-06,396.23,6855.442,85008.51,13.463549,1184800.0
15.890817,172.01779,99.0,0.993046,229,18051.494785308838,100,,,8.666386,100.0,7198029,6.756972,[-0.945 -0.734 -0.369 -0.475 -1.038],0.7931652,-23.840607,-76.60395249323953,0.38107765,-20.79658,-19.275002,-62.299404,-22.98808,22900,0.0016849013,386.12,6.3657713,24.020767,13.148024,49.111664
73.61723,159.97711,99.0,2.7389724,230,18200.963988780975,100,,,80.03146,100.0,7240604,7.8459516,[-0.944 -0.738 -0.372 -0.469 -1.038],0.97980314,-22.593145,-73.9335528488323,0.38037074,-19.655233,-15.746609,-69.513214,-20.097088,23000,0.00017625016,425.75,42.20148,266.2895,11.276684,809.00037
16.83784,252.73721,99.0,1.6531507,231,18333.793907880783,100,,,6.810567,100.0,7279280,1.4410076,[-0.942 -0.735 -0.379 -0.475 -1.039],0.9271555,-22.795832,-66.6690060810029,0.38526008,-20.146595,-16.99192,-68.90302,-20.182991,23100,0.0040932563,386.76,4.9989886,20.789492,15.1841545,84.40117
112.39122,176.18074,99.0,3.9902928,232,18482.79251885414,100,,,29.770872,100.0,7322068,3.4580994,[-0.938 -0.765 -0.385 -0.493 -1.034],1.1170194,-21.620766,-64.67871842715076,0.37331626,-19.050615,-15.546619,-68.5832,-18.9851,23200,0.0014325641,427.88,18.305763,106.20521,13.470571,379.46368
37.596348,189.0074,99.0,1.7748864,233,18613.594155550003,100,,,27.358694,100.0,7360293,4.6400175,[-0.913 -0.78  -0.383 -0.511 -1.046],0.9510585,-21.990082,-69.09221496764678,0.37318885,-19.244556,-16.144989,-72.952225,-19.610435,23300,0.00053720415,382.25,12.171015,65.01003,14.243697,428.4226
18.678488,159.68199,99.0,1.3067012,234,18761.999205350876,100,,,56.57088,100.0,7402596,7.8907504,[-0.91  -0.796 -0.391 -0.516 -1.046],0.846658,-18.966318,-66.55683393924348,0.3727219,-16.321535,-13.658329,-64.25564,-17.475685,23400,0.00053670333,423.03,33.49531,186.27356,11.704761,409.61035
34.59512,173.7842,99.0,1.8566681,235,18898.178082466125,100,,,4.88709,100.0,7441490,8.486157,[-0.919 -0.796 -0.393 -0.526 -1.046],1.0555699,-19.271317,-62.08783191043735,0.3689779,-16.804121,-14.159438,-63.649395,-17.45473,23500,0.0026528004,388.94,4.5283837,13.745511,13.726698,29.758045
12.889074,164.73615,99.0,0.8279232,236,19029.32634496689,100,,,60.20443,100.0,7480481,10.467588,[-0.91  -0.816 -0.385 -0.536 -1.05 ],0.63580835,-21.494675,-61.69409868613735,0.37241653,-19.043125,-15.067415,-65.07413,-18.600122,23600,0.00010903472,389.91,31.31797,177.75519,16.127348,653.66156
34.246376,183.31686,99.0,1.3577514,237,19179.603081941605,100,,,54.768414,100.0,7522508,8.434204,[-0.91  -0.82  -0.39  -0.529 -1.047],0.69459623,-22.419777,-72.44286542480815,0.37486255,-19.5411,-16.465105,-67.45386,-20.590797,23700,0.00014417064,420.27,31.990015,181.97238,13.688441,393.6503
14.8496475,155.21579,99.0,1.2986661,238,19339.356067419052,100,,,5.203249,100.0,7569062,1.529419,[-0.912 -0.822 -0.387 -0.52  -1.044],1.0003406,-21.624748,-73.24607370725327,0.3689016,-18.714155,-15.659347,-66.787315,-19.08957,23800,0.007638747,465.54,5.515647,17.967283,9.779617,31.512848
53.683113,166.0557,99.0,2.2132015,239,19481.218841552734,100,,,53.104515,100.0,7611774,15.160085,[-0.912 -0.794 -0.383 -0.507 -1.05 ],1.0214192,-23.064438,-68.37273570436966,0.3724726,-20.3475,-16.7654,-69.454704,-20.418974,23900,0.00071225053,427.12,24.963844,136.66873,13.678272,664.6927
27.02852,266.31668,99.0,1.6468949,240,19628.60642337799,100,,,21.31346,100.0,7653761,6.11949,[-0.909 -0.787 -0.371 -0.507 -1.046],0.81494427,-22.35113,-68.3627248583083,0.3552193,-19.634588,-16.862028,-69.35327,-20.370417,24000,9.550523e-05,419.87,14.30648,65.8409,14.703223,155.07681
8.911029,146.82167,99.0,0.8203732,241,19771.43214917183,100,,,9.269118,100.0,7695675,9.802594,[-0.916 -0.783 -0.368 -0.513 -1.064],0.7152761,-19.316938,-56.066056399945836,0.34841064,-17.089035,-15.365671,-69.3459,-18.18565,24100,0.0006878462,419.14,7.61223,29.02784,13.079252,59.947357
20.232918,549.2566,99.0,1.4426025,242,19898.757088184357,100,,,43.50168,100.0,7736514,-0.6321826,[-0.922 -0.799 -0.366 -0.518 -1.071],0.81082857,-24.931091,-75.7847933556625,0.35058773,-21.919619,-19.093746,-69.170166,-23.348892,24200,9.3041584e-05,408.39,24.377516,144.94731,14.508044,489.61798
766.0934,424.24463,99.0,33.027756,243,20030.302710056305,100,,,193.0454,100.0,7774784,8.231454,[-0.922 -0.803 -0.372 -0.528 -1.068],3.0328257,-22.133783,-71.807442660971,0.35009778,-19.28036,-12.867687,-67.57536,-17.491812,24300,2.0685562e-05,382.7,57.56085,500.3163,14.305598,4975.454
28.027138,224.64069,99.0,1.3400755,244,20169.446136951447,100,,,1.9868548,100.0,7813939,5.553992,[-0.921 -0.816 -0.382 -0.543 -1.069],1.0171086,-20.449142,-61.17928777830695,0.36282012,-18.01805,-16.606873,-68.893745,-19.227682,24400,0.011824541,391.55,2.1658945,6.058834,15.507963,13.201637
106.77557,308.4476,99.0,3.718787,245,20305.597004175186,100,,,349.3753,100.0,7851171,6.7424293,[-0.931 -0.804 -0.38  -0.537 -1.056],0.9931689,-21.920937,-66.07588666946953,0.35693356,-19.295267,-13.13144,-69.647156,-17.573833,24500,1.3794794e-05,372.32,90.16399,792.5355,15.671563,8861.006
38.867325,192.7458,99.0,1.5799708,246,20435.2718770504,100,,,25.414923,100.0,7888342,7.840506,[-0.925 -0.802 -0.388 -0.54  -1.062],0.8368308,-19.541267,-56.20259879951889,0.35557422,-17.307934,-14.6931505,-63.748726,-17.73508,24600,0.00040049254,371.71,14.33916,70.61676,14.733414,192.09094
