ReturnStepMaxmin,InitialBound,InitialReturnMean,MaxIW,MinIW,MeanIW,Weights,StdIW,InitialReturnMin,MaxD2w0t,J_sample_variance,EpLenMean,ReturnStepMax,EmpiricalD2,Iteration,TimeElapsed,MeanEntropy,EpThisIter,EpisodesSoFar,ReturnMeanIW,EntropyCoefficient,Bound,InitialReturnStd,TimestepsSoFar,MeanD2w0t,InitialReturnMax,EpRewMean,MinD2w0t,StdD2w0t
88.51335,381.43893,-1.5258789e-07,10.624945,0.011393782,1.1097842,[ 1.52  -0.159 -0.57   0.442 -1.652],1.196025,-4.0589447,4.9985094,245125.5,19.98,100.0,2.3855965,242,1507.2160716056824,-0.24121086,100,24200,513.35236,,403.0832,1.5513388,469885,0.05804545,3.894867,-113.15325807811449,,0.30796772
88.08941,404.8769,-9.9182125e-06,14.620415,0.02454021,1.3484064,[ 1.521 -0.172 -0.574  0.453 -1.66 ],1.9313347,-4.032669,10.697019,696507.0,19.19,100.0,2.8368313,243,1512.4353210926056,-0.24299738,100,24300,637.7701,,494.58685,1.8462019,471804,0.07763679,4.1679993,-112.50517386025786,,0.45183793
87.83247,422.3079,2.2888185e-06,4.744035,0.12849447,1.0755957,[ 1.52  -0.172 -0.582  0.443 -1.662],0.86705756,-3.9740677,2.3008995,151847.39,18.7,100.0,1.7101442,244,1518.249521970749,-0.23804203,100,24400,534.844,,443.99582,1.6328236,473674,0.04721756,4.3472824,-111.86495530577078,,0.24480394
87.56148,436.8703,-8.392334e-07,53.989037,0.01906235,1.4105974,[ 1.528 -0.172 -0.588  0.439 -1.657],4.2551365,-4.389694,63.574146,3586797.0,18.13,100.0,9.733031,245,1523.3316452503204,-0.24314451,100,24500,701.53296,,536.88354,1.6523045,475487,0.1220245,4.25634,-111.50705571959622,,1.0895014
88.36453,397.99124,-5.569458e-06,7.3890667,0.13063751,1.1027197,[ 1.527 -0.186 -0.587  0.454 -1.662],0.9705536,-3.0817642,2.6730273,176902.55,19.54,100.0,1.5605224,246,1528.5599210262299,-0.24299803,100,24600,525.20844,,427.86407,1.6405566,477441,0.052095626,3.91996,-112.68570266127726,,0.26598352
87.830345,428.10095,-1.2969971e-05,25.47839,0.017340519,1.4200119,[ 1.51  -0.175 -0.583  0.442 -1.662],2.6027539,-3.3616867,12.574262,1385358.8,18.56,100.0,3.198213,247,1533.6565299034119,-0.24463278,100,24700,690.9889,,535.71893,1.5691581,479297,0.089798436,4.143135,-111.55817246753546,,0.6177826
87.77289,431.9095,5.722046e-06,9.529144,0.041396957,1.1516434,[ 1.51  -0.169 -0.577  0.459 -1.664],1.3253943,-3.0885696,5.931352,326831.6,18.54,100.0,2.8280017,248,1539.163297176361,-0.25396556,100,24800,574.5815,,481.96417,1.5719086,481151,0.05040437,3.9090881,-111.69778068352521,,0.2831305
88.4187,400.5805,-2.5177003e-06,19.796032,0.0025984063,1.2591648,[ 1.498 -0.176 -0.574  0.451 -1.673],1.6956103,-3.1154861,13.41242,479133.25,19.73,100.0,3.5040607,249,1545.6372356414795,-0.26098534,100,24900,581.44666,,468.33972,1.7487037,483124,0.064350374,4.517624,-113.06429793159748,,0.39930677
87.99532,411.86768,2.8991699e-06,33.385605,0.019331641,1.3805317,[ 1.489 -0.188 -0.577  0.443 -1.68 ],3.6042774,-3.489479,37.075497,2514771.5,18.93,100.0,8.497545,250,1551.328290462494,-0.25583985,100,25000,669.3002,,529.09644,1.6983488,485017,0.081662215,4.4094086,-111.85786395395279,,0.701974
87.79241,423.9913,-4.5776366e-07,7.434857,0.027380094,1.1852388,[ 1.478 -0.198 -0.573  0.432 -1.675],1.3592448,-3.3640594,4.8602934,361931.47,18.64,100.0,2.9578881,251,1557.591365814209,-0.2570791,100,25100,588.6585,,488.23077,1.5867752,486881,0.053774238,4.523155,-112.05708035740321,,0.2995224
88.55505,379.9145,1.5640258e-05,7.5014133,0.1680974,1.1703792,[ 1.478 -0.185 -0.574  0.434 -1.676],0.87504053,-3.0351028,2.7774925,137135.3,20.12,100.0,1.5316095,252,1563.3257281780243,-0.26374385,100,25200,539.1043,,426.6416,1.6207343,488893,0.054152243,3.5913696,-113.24404560445157,,0.27704707
88.243065,406.19394,-1.0223389e-05,2.7928562,0.27897644,1.0563531,[ 1.489 -0.183 -0.571  0.442 -1.683],0.49017343,-2.8041306,1.4386677,44024.91,19.37,100.0,1.2803403,253,1569.0710275173187,-0.26733407,100,25300,508.38605,,428.25247,1.7031891,490830,0.04151378,5.0204544,-112.6508646127233,,0.20751679
87.29361,445.75873,-8.926391e-06,29.472235,0.012260174,1.3140453,[ 1.48  -0.184 -0.569  0.444 -1.686],3.0367339,-4.2005844,137.22774,2142781.8,17.79,100.0,8.255388,254,1574.084843635559,-0.2685396,100,25400,678.9021,,546.6738,1.5437788,492609,0.09361631,4.7263565,-111.17371712119164,,1.1866031
88.13736,405.62128,-5.340576e-07,162.78885,0.001008352,2.3904762,[ 1.471 -0.187 -0.563  0.42  -1.687],13.900644,-4.507141,158.76706,30681268.0,19.2,100.0,44.452267,255,1580.2645897865295,-0.2734958,100,25500,1043.6562,,726.2782,1.7864803,494529,0.26846692,4.0470657,-112.26669336613855,,3.377379
88.294495,396.45816,5.340576e-06,2.8645182,0.26914725,1.0403965,[ 1.466 -0.2   -0.552  0.412 -1.692],0.4005863,-3.2658463,1.5421724,31460.115,19.6,100.0,1.1548778,256,1586.4829504489899,-0.2744141,100,25600,497.1852,,408.21576,1.5038965,496489,0.042936593,4.211426,-113.12540160891875,,0.21332528
87.59343,435.93127,4.8828124e-06,4.2782006,0.17494401,1.1005033,[ 1.461 -0.194 -0.546  0.41  -1.693],0.7085083,-4.309372,3.734708,109927.66,18.28,100.0,1.5666153,257,1591.6573417186737,-0.27375033,100,25700,557.3271,,471.4803,1.626366,498317,0.045511127,3.8992615,-111.70149693340329,,0.2411382
88.10939,415.59198,-2.2888185e-06,1.9335468,0.37704587,1.0459154,[ 1.472 -0.196 -0.55   0.423 -1.693],0.26248702,-3.7705536,1.3621662,13695.857,19.1,100.0,1.0962744,258,1597.4008975028992,-0.27667907,100,25800,509.41708,,433.97662,1.643317,500227,0.04010667,4.238365,-112.1787262205979,,0.20154724
88.15302,412.35742,4.119873e-06,159.21634,0.00014740106,2.7581513,[ 1.479 -0.205 -0.554  0.426 -1.696],15.914613,-4.245476,644.95874,46217976.0,19.24,100.0,143.97833,259,1602.872282743454,-0.27948293,100,25900,1246.8845,,852.8069,1.6271799,502151,0.68447304,4.1063995,-112.67510564066208,,9.515279
88.940445,372.86688,1.5258789e-07,4.5395017,0.13938193,1.0668597,[ 1.467 -0.224 -0.55   0.431 -1.698],0.6865241,-3.6796646,1.8326397,73411.12,20.75,100.0,1.4861534,260,1609.9628744125366,-0.27589682,100,26000,479.9388,,392.45825,1.6766629,504226,0.04968931,3.8109589,-113.92480558746675,,0.24124342
88.41191,397.24802,1.1901855e-05,118.72928,0.00076916825,2.3354669,[ 1.465 -0.225 -0.545  0.432 -1.695],12.038948,-3.569687,171.13002,22591808.0,19.68,100.0,66.617134,261,1615.3471353054047,-0.2780751,100,26100,1033.7917,,721.5232,1.4667622,506194,0.36017743,4.1779556,-113.34394602023048,,4.081177
88.56782,390.2945,-7.019043e-06,6.726949,0.044615798,1.127169,[ 1.448 -0.234 -0.534  0.432 -1.697],1.0334553,-3.5223694,5.535868,186705.19,20.02,100.0,2.2214303,262,1622.0488321781158,-0.27781495,100,26200,521.02057,,428.3643,1.7462305,508196,0.052931715,4.1358185,-113.34484333380233,,0.282035
88.28834,405.5414,3.8146973e-07,235.80946,0.00092891307,2.6939518,[ 1.44  -0.235 -0.527  0.42  -1.697],14.291886,-3.3544083,201.70209,30906244.0,19.42,100.0,67.29266,263,1627.573270559311,-0.2800249,100,26300,1150.573,,801.923,1.4280791,510138,0.39819726,4.2523346,-112.96621485505368,,4.8067527
89.13254,362.3842,-5.0354006e-06,260.55432,2.6508074e-05,3.7533693,[ 1.437 -0.262 -0.532  0.43  -1.699],25.500904,-3.786171,10071.716,87517300.0,21.26,100.0,275.37878,264,1634.714565038681,-0.28681272,100,26400,1463.1971,,996.359,1.6230954,512264,0.988193,2.91465,-114.50269752878935,,54.798775
89.38655,341.01648,-1.4495849e-05,2.5522692,0.29858935,1.0213497,[ 1.418 -0.274 -0.524  0.405 -1.706],0.28083947,-3.5781784,1.3381536,11541.8955,21.99,100.0,1.088667,265,1642.0881102085114,-0.286865,100,26500,434.95718,,347.3141,1.6200483,514463,0.046126146,4.3860245,-115.27069873710836,,0.21531837
88.0075,427.606,2.8991699e-06,8.900007,0.077024736,1.0990634,[ 1.421 -0.274 -0.523  0.398 -1.706],0.91558146,-3.23674,2.8341753,176760.53,18.71,100.0,1.5549124,266,1647.8856980800629,-0.29492104,100,26600,545.16095,,458.0006,1.5288957,516334,0.04952411,3.5439682,-111.91612942809107,,0.26086855
88.14498,405.451,-3.8146973e-06,19.585802,0.011663549,1.3341403,[ 1.41  -0.272 -0.524  0.413 -1.714],2.3046763,-3.5187454,29.140812,1024568.75,19.14,100.0,3.7036896,267,1654.1733441352844,-0.30711338,100,26700,637.7363,,495.05933,1.5135808,518248,0.0820129,4.312744,-112.54981410980027,,0.580061
88.47151,400.51724,1.6784668e-06,7.023381,0.026237043,1.1245016,[ 1.425 -0.285 -0.536  0.437 -1.726],1.3769505,-3.8927155,6.1895247,321640.7,19.72,100.0,2.8948307,268,1660.7387912273407,-0.31293634,100,26800,528.5675,,429.5322,1.4529054,520220,0.055228516,3.4807968,-113.40797480130824,,0.29881027
88.82008,375.1341,-1.0070801e-05,4.0505376,0.22804528,1.0739199,[ 1.415 -0.295 -0.538  0.44  -1.732],0.55162686,-2.9515991,1.6304133,48663.566,20.56,100.0,1.2568941,269,1666.6941697597504,-0.30908176,100,26900,483.39093,,400.61703,1.4870981,522276,0.043794073,3.6206894,-113.76685778603756,,0.21221174
88.6182,385.99896,-7.476807e-06,117.70122,0.0003099662,1.6578256,[ 1.427 -0.296 -0.541  0.445 -1.728],8.155279,-4.419304,160.12357,12007897.0,20.0,100.0,41.975986,270,1672.2978203296661,-0.30229956,100,27000,761.6998,,526.94086,1.5310252,524276,0.27655983,4.201584,-113.19514861726759,,3.163823
88.53328,395.884,-1.1444092e-06,14.599814,0.020708608,1.3545817,[ 1.409 -0.305 -0.535  0.453 -1.721],2.0526001,-3.6659393,10.417105,728390.6,19.77,100.0,5.720588,271,1678.0811400413513,-0.29930386,100,27100,626.6501,,495.96808,1.4702961,526253,0.08479777,3.4646454,-113.27448634130924,,0.5227153
89.02284,363.49103,-4.8828124e-06,2.9523528,0.39998057,1.0371693,[ 1.418 -0.304 -0.547  0.456 -1.718],0.34569365,-3.8134995,1.537251,21070.357,20.94,100.0,1.1367872,272,1684.556071281433,-0.30145982,100,27200,462.9572,,375.20526,1.4511545,528347,0.045401275,3.6450424,-114.29682525333982,,0.21764605
88.81603,372.87097,-3.3569336e-06,7.881708,0.09566239,1.2041767,[ 1.41  -0.299 -0.545  0.449 -1.72 ],1.1021452,-3.861084,5.6101604,195557.39,20.58,100.0,2.184312,273,1690.022586107254,-0.30102873,100,27300,538.55145,,428.82886,1.6494706,530405,0.05664583,3.3459625,-114.05639669333908,,0.29633066
88.38593,390.21008,5.7983398e-06,15.1956005,0.028930135,1.2127967,[ 1.41  -0.295 -0.552  0.46  -1.72 ],1.3953859,-3.4919205,9.795023,355953.5,19.64,100.0,3.428946,274,1696.3226997852325,-0.29762107,100,27400,570.8652,,455.8239,1.3163595,532369,0.060292426,4.252098,-113.44717073607433,,0.34652355
88.37012,403.64255,-7.93457e-06,25.800573,0.0020372176,1.7279439,[ 1.403 -0.301 -0.546  0.451 -1.717],4.314171,-3.466957,33.71419,3248925.5,19.55,100.0,16.069233,275,1702.34162068367,-0.3027971,100,27500,790.74756,,609.16785,1.552549,534324,0.16436288,3.8638763,-113.00890198272704,,1.2768236
89.04479,366.67242,4.119873e-06,17.630083,0.009471697,1.3105433,[ 1.391 -0.304 -0.533  0.453 -1.722],2.4898407,-3.6462631,24.564926,846909.9,20.96,100.0,7.4585114,276,1708.829330921173,-0.29535916,100,27600,570.4514,,437.01538,1.5156295,536420,0.09293433,4.111923,-114.53703357584236,,0.6398866
88.678116,387.9425,-4.8065185e-06,9.583372,0.057614185,1.1530335,[ 1.41  -0.299 -0.537  0.445 -1.714],1.2211343,-2.648758,4.270289,213317.53,20.16,100.0,2.014844,277,1715.0604338645935,-0.29633212,100,27700,520.849,,425.60007,1.3201457,538436,0.051946104,4.0404587,-113.70163330863528,,0.26635385
88.05906,420.8969,-1.0681152e-06,2236.4255,2.6079168e-05,22.287077,[ 1.408 -0.285 -0.535  0.451 -1.715],210.91092,-2.395752,606073.4,8762636000.0,18.85,100.0,9632.89,278,1721.3106565475464,-0.30083114,100,27800,10004.85,,6701.0605,1.3521408,540321,68.201805,3.5492554,-112.47310355395219,,3739.0427
88.850845,377.19244,1.5258789e-06,1.646457,0.54028124,1.007406,[ 1.418 -0.298 -0.537  0.498 -1.72 ],0.17978454,-4.0695343,1.0909009,5885.688,20.56,100.0,1.0351017,279,1728.6385765075684,-0.30177432,100,27900,460.96692,,379.25836,1.2835182,542377,0.04199292,3.9818192,-114.4981989246353,,0.20283142
88.10329,416.3344,8.926391e-06,10.700325,0.031614143,1.1045868,[ 1.418 -0.298 -0.537  0.493 -1.721],1.3196435,-3.9136963,4.038239,314972.72,18.95,100.0,2.4442074,280,1734.3432953357697,-0.3002927,100,28000,542.6643,,444.32437,1.3716042,544272,0.050376855,2.8621826,-112.69690935465407,,0.26986223
89.068054,366.70743,9.536743e-06,72.443184,0.00021189085,2.2340078,[ 1.423 -0.288 -0.537  0.499 -1.719],9.009016,-3.9193726,210.10063,12503994.0,20.98,100.0,55.77748,281,1739.9469366073608,-0.30347922,100,28100,942.2497,,666.4286,1.3746802,546370,0.28463665,3.3175812,-114.67603725127017,,3.5558064
89.284454,356.4258,1.335144e-05,4.0453534,0.23453909,1.0570372,[ 1.439 -0.27  -0.539  0.506 -1.722],0.49895895,-4.1061935,1.8798624,38736.54,21.49,100.0,1.2853564,282,1746.396682024002,-0.29833993,100,28200,460.20718,,372.32758,1.6335156,548519,0.048978973,3.4134598,-115.01956441443454,,0.23313838
88.561325,389.9672,8.392334e-07,12.416531,0.037205324,1.1315892,[ 1.436 -0.274 -0.54   0.498 -1.717],1.6137043,-3.3819122,5.3928523,461318.72,19.92,100.0,3.2671163,283,1752.3633530139923,-0.30267224,100,28300,528.1397,,418.67743,1.5348521,550511,0.05761334,2.9873123,-113.82150915596092,,0.31063318
88.85477,382.14746,-9.155273e-07,46.3798,0.0072293202,1.702066,[ 1.445 -0.264 -0.54   0.499 -1.722],5.063083,-3.6449203,89.40503,4012716.2,20.5,100.0,6.63765,284,1758.4553871154785,-0.32348245,100,28400,736.396,,531.545,1.5294933,552561,0.17908406,3.7276154,-114.23868582610396,,1.6280246
88.681015,385.8097,1.121521e-05,106.17307,0.003387642,1.591614,[ 1.439 -0.267 -0.544  0.474 -1.742],6.996145,-3.5056305,200.46814,8659718.0,20.15,100.0,15.7392235,285,1764.6225435733795,-0.32295066,100,28500,715.8719,,508.34146,1.4715354,554576,0.16582699,3.984146,-114.03884435090258,,2.2602985
89.241035,353.7636,7.6293944e-08,1776.1172,3.1665722e-06,17.54136,[ 1.438 -0.28  -0.542  0.45  -1.742],172.33253,-3.8609772,38415.79,3764130000.0,21.42,100.0,2683.6465,286,1770.8838634490967,-0.3222043,100,28600,6425.065,,4002.5332,1.5490172,556718,12.595123,3.9126205,-115.01354649892727,,338.7141
88.50646,393.31387,7.3242186e-06,7.260073,0.106911436,1.1142826,[ 1.455 -0.274 -0.556  0.434 -1.741],0.9696093,-3.8092957,4.425222,148476.64,19.84,100.0,1.747305,287,1777.156470298767,-0.3200691,100,28700,520.39,,423.7112,1.5975014,558702,0.048725996,3.8259354,-113.47042284283067,,0.24968395
88.1911,412.02966,-1.5258789e-07,5.9968667,0.18222468,1.0543054,[ 1.451 -0.283 -0.561  0.441 -1.739],0.7105081,-2.6443405,2.6399434,99125.96,19.31,100.0,1.4049561,288,1782.442892074585,-0.3229981,100,28800,511.07916,,427.1341,1.4334489,560633,0.046788316,4.1821976,-113.0724459877335,,0.23825227
88.45278,402.2215,7.93457e-06,14.28879,0.027099509,1.2937593,[ 1.443 -0.272 -0.555  0.432 -1.742],1.9627969,-3.3625183,11.212192,672161.0,19.57,100.0,4.471797,289,1787.7543573379517,-0.3256989,100,28900,602.8729,,488.00684,1.7580308,562590,0.065727375,4.5723343,-112.94379972365283,,0.39874092
89.27537,348.05432,-5.264282e-06,1.3374324,0.7018641,1.004333,[ 1.443 -0.285 -0.553  0.426 -1.745],0.11346465,-4.3246994,1.0403779,1785.088,21.61,100.0,1.0171808,290,1793.8257172107697,-0.32783195,100,29000,435.75034,,349.77527,1.6618758,564751,0.043491337,3.9067307,-114.95952260996545,,0.20463541
88.357346,408.31384,-7.171631e-06,13.801224,0.052165654,1.2345424,[ 1.443 -0.287 -0.553  0.426 -1.747],1.5605018,-3.4043732,7.444696,419468.3,19.46,100.0,2.4852555,291,1799.2037234306335,-0.3254541,100,29100,579.5767,,462.65247,1.529055,566697,0.07670361,3.7610703,-112.77650458041335,,0.45668486
88.3932,395.6134,-3.0517579e-06,7.680564,0.058410782,1.1156445,[ 1.449 -0.293 -0.559  0.412 -1.744],1.0977768,-4.286667,4.020514,208871.02,19.57,100.0,1.8361249,292,1805.1648755073547,-0.3271448,100,29200,523.98145,,422.39218,1.5275999,568654,0.05481,3.5333862,-112.53220479165216,,0.28922284
88.75458,373.74695,9.918213e-07,147.88693,0.005479827,2.4491253,[ 1.443 -0.295 -0.561  0.425 -1.746],14.324024,-3.8379745,420.18564,27477266.0,20.41,100.0,24.987713,293,1811.6033282279968,-0.3292867,100,29300,1006.1169,,662.68506,1.7024261,570695,0.26851875,4.3199387,-113.94847805236635,,3.5799327
87.96221,427.04218,1.9836425e-06,363.65076,0.0129276635,4.2736063,[ 1.419 -0.294 -0.556  0.398 -1.748],34.92889,-2.95961,4527.9907,168878030.0,18.77,100.0,141.73946,294,1818.196762561798,-0.31811425,100,29400,1745.2245,,1139.3718,1.3504531,572572,0.77134097,4.154503,-112.21337569721383,,35.90772
88.81222,371.5911,6.8664554e-07,2.3544562,0.29221871,1.0494077,[ 1.398 -0.31  -0.562  0.385 -1.737],0.39783067,-2.4872208,1.3750278,24589.06,20.36,100.0,1.1749313,295,1824.8214490413666,-0.32325456,100,29500,479.2057,,388.90414,1.5457932,574608,0.04260232,3.7875519,-113.23801733891735,,0.20709366
88.542244,394.23282,9.155274e-06,14.523685,0.008875085,1.1821494,[ 1.388 -0.31  -0.562  0.388 -1.742],1.8195705,-4.2940598,4.7383556,534272.5,19.8,100.0,3.3194857,296,1830.44788479805,-0.3358816,100,29600,546.4908,,439.8235,1.7694974,576588,0.0652987,4.4729156,-112.83274606817146,,0.35114574
89.507256,339.50833,7.6293944e-08,2.260126,0.40968674,1.0323665,[ 1.401 -0.311 -0.571  0.388 -1.755],0.32554922,-3.1334,1.3559954,14657.124,22.04,100.0,1.134768,297,1837.142352104187,-0.33815694,100,29700,435.0802,,348.71994,1.6116986,578792,0.04624139,3.4264908,-114.78497108380994,,0.21565594
88.48635,392.33047,1.0299683e-05,15.017266,0.015178696,1.3303055,[ 1.397 -0.314 -0.571  0.392 -1.757],2.3971348,-3.1043015,11.120703,980071.6,19.81,100.0,6.9302893,298,1843.1008756160736,-0.33982906,100,29800,609.9997,,483.7953,1.7560517,580773,0.08808387,3.9971542,-112.6869451984987,,0.5558664
89.172745,352.9253,6.790161e-06,18.145287,0.051333126,1.2609687,[ 1.413 -0.313 -0.581  0.394 -1.759],1.6198137,-2.8475113,8.552895,386281.7,21.47,100.0,2.0032196,299,1849.9790060520172,-0.34251598,100,29900,535.45636,,408.6007,1.5492203,582920,0.065534815,3.4851532,-114.62263192605535,,0.35801095
88.52129,393.7262,-1.9073486e-06,63.22299,0.0048168497,1.6723895,[ 1.412 -0.308 -0.574  0.378 -1.761],3.9696403,-3.0884628,315.81573,2972847.2,19.86,100.0,22.262632,300,1856.351960659027,-0.34623474,100,30000,769.3578,,594.4312,1.7142622,584906,0.24282154,5.2892914,-113.11187436670012,,4.6978106
87.87008,424.42615,2.2125244e-06,8.4963045,0.057150494,1.1166878,[ 1.38  -0.295 -0.556  0.367 -1.765],1.025074,-3.2449112,3.980528,217116.48,18.58,100.0,1.8600967,301,1863.1928117275238,-0.34375298,100,30100,559.60443,,464.33914,1.6449032,586764,0.05034299,4.4989243,-111.62329557713508,,0.26972547
89.18342,357.18198,-5.645752e-06,16.139278,0.031539716,1.2088759,[ 1.38  -0.304 -0.56   0.377 -1.763],1.8818629,-3.8002625,13.46855,539182.44,21.31,100.0,4.0252466,302,1869.1416456699371,-0.34738725,100,30200,521.1,,399.7961,1.8136543,588895,0.08558468,4.256096,-114.08319883623038,,0.49286187
88.14423,406.27496,1.2969971e-06,3.9200993,0.3178342,1.0592526,[ 1.377 -0.312 -0.558  0.388 -1.766],0.40186593,-2.96521,1.7534958,31239.646,19.09,100.0,1.2114813,303,1874.7165625095367,-0.34614515,100,30300,518.09827,,425.45825,1.4673972,590804,0.041016392,3.8223267,-112.55656976066369,,0.20687316
87.96061,425.43658,-4.196167e-06,54.715195,0.024336968,1.4652625,[ 1.385 -0.31  -0.558  0.392 -1.765],3.6944878,-2.6902466,19.416145,2440786.2,18.79,100.0,3.3229165,304,1880.1852283477783,-0.35887292,100,30400,699.40625,,545.22614,1.4558964,592683,0.082974724,4.351387,-112.13273017941565,,0.5755769
88.27743,404.6394,8.087158e-06,107.46011,0.00073271635,1.6436728,[ 1.354 -0.292 -0.56   0.385 -1.778],5.675982,-2.9397507,63.153023,6723912.5,19.39,100.0,23.561817,305,1885.8848407268524,-0.3605284,100,30500,776.9039,,543.7031,1.8785332,594622,0.216885,5.2808228,-112.5484233132444,,1.8519231
89.01161,368.3879,-1.1520386e-05,21.281708,0.023124572,1.1938733,[ 1.339 -0.292 -0.546  0.388 -1.779],1.744973,-2.839775,23.113924,429725.7,20.83,100.0,3.493321,306,1892.623896598816,-0.36698225,100,30600,522.9616,,406.65756,1.4855899,596705,0.074699424,3.8871918,-113.91532867804126,,0.51299727
88.227875,410.57263,-4.577637e-06,14.858657,0.004297617,1.2624686,[ 1.35  -0.293 -0.554  0.405 -1.786],1.641938,-4.1649857,10.8941145,532900.6,19.24,100.0,3.4311275,307,1898.851024389267,-0.37178454,100,30700,603.49884,,500.74872,1.7457519,598629,0.063548915,3.5676498,-112.39256362634407,,0.37426814
88.65552,385.2983,-9.155273e-07,6.811347,0.08321911,1.2365797,[ 1.343 -0.303 -0.555  0.414 -1.791],1.1056201,-3.3129349,10.07421,203907.84,20.1,100.0,2.3691866,308,1905.194519996643,-0.37450913,100,30800,567.3147,,454.30597,1.4812536,600639,0.05984128,3.9277039,-113.79204052175862,,0.33619288
88.89025,374.45016,3.5858154e-06,128.46146,0.0041625695,1.9860072,[ 1.346 -0.295 -0.555  0.427 -1.793],10.252126,-3.6159897,171.4802,15215703.0,20.66,100.0,45.72505,309,1911.0981059074402,-0.37715274,100,30900,835.297,,560.9835,1.7413298,602705,0.25143665,4.369011,-113.87158176102938,,3.0696692
88.5538,386.99097,9.918213e-07,10.037368,0.07018852,1.1173681,[ 1.358 -0.281 -0.559  0.433 -1.796],0.95835125,-3.732933,3.3960855,159955.03,19.87,100.0,2.079072,310,1917.3845314979553,-0.3810662,100,31000,521.7696,,424.33417,1.5667316,604692,0.05118052,3.7882843,-113.12967897336351,,0.26305827
88.283646,408.48788,-2.2888185e-06,25.810997,0.004474145,1.5254661,[ 1.362 -0.273 -0.559  0.428 -1.8  ],3.9250848,-2.7940903,25.65625,2861536.8,19.35,100.0,12.924687,311,1923.1895928382874,-0.38085958,100,31100,722.14954,,564.92163,1.3981484,606627,0.10849295,3.4948044,-112.795289476597,,0.8755706
89.00152,369.1883,2.822876e-06,8.714256,0.06364809,1.2326497,[ 1.374 -0.263 -0.564  0.433 -1.8  ],1.0921524,-3.955986,9.246246,217423.3,20.91,100.0,2.07452,312,1929.905612230301,-0.37690085,100,31200,547.91223,,448.083,1.618131,608718,0.06734754,3.8528519,-114.15134641021328,,0.3959872
88.08551,412.5418,7.93457e-06,5.4243126,0.08899665,1.057365,[ 1.394 -0.28  -0.574  0.444 -1.796],0.7866702,-3.9118881,2.9116616,115350.85,19.08,100.0,1.676124,313,1936.1267046928406,-0.37874472,100,31300,519.0329,,430.17334,1.5422037,610626,0.045279726,3.6583023,-112.50297105056553,,0.23252799
89.00459,365.04813,-1.0681152e-06,40.47058,0.001925319,2.1704564,[ 1.386 -0.286 -0.576  0.449 -1.798],6.627569,-3.4535675,93.746475,6371144.5,20.97,100.0,45.762745,314,1941.8436663150787,-0.3794373,100,31400,896.7587,,647.111,1.5123643,612723,0.27863276,4.2255173,-114.18403384991325,,2.9187856
88.354095,394.94016,3.2043456e-06,34.12931,0.012740573,1.3302034,[ 1.4   -0.276 -0.583  0.447 -1.798],3.4329903,-3.743248,28.941011,1743646.5,19.46,100.0,6.695619,315,1947.986808538437,-0.3810668,100,31500,614.40533,,482.9297,1.6698527,614669,0.0789331,4.5814743,-112.6725268108607,,0.6208818
88.53733,385.63104,-8.7738035e-06,1.8613117,0.6505488,1.0290159,[ 1.39  -0.281 -0.576  0.435 -1.8  ],0.15925811,-2.781662,1.2281878,4100.4077,19.94,100.0,1.0235467,316,1953.7377276420593,-0.38847637,100,31600,480.60226,,395.59888,1.3858893,616663,0.040368073,3.4241638,-113.09443857669864,,0.19810767
89.039314,363.94388,-9.155273e-07,117.90698,0.005742136,1.8149837,[ 1.383 -0.279 -0.576  0.437 -1.807],8.516096,-4.015457,485.50925,11998288.0,21.0,100.0,24.460196,317,1959.322018146515,-0.39212874,100,31700,778.12024,,536.542,1.6438192,618763,0.25062245,4.22023,-114.0925242781974,,6.2306905
88.39827,396.13327,-6.5612794e-06,2.4926698,0.36552843,1.03021,[ 1.389 -0.279 -0.589  0.46  -1.811],0.29037133,-3.5837402,1.2426302,16107.68,19.68,100.0,1.099132,318,1966.02636384964,-0.3852514,100,31800,489.08105,,405.7398,1.6008123,620731,0.04181477,4.1150055,-113.07212990867063,,0.20686977
88.86673,373.9884,6.2561035e-06,3.6364198,0.112867765,1.0636454,[ 1.387 -0.278 -0.588  0.454 -1.804],0.57866395,-4.0324173,2.0530934,59018.184,20.64,100.0,1.330633,319,1971.9868204593658,-0.3895979,100,31900,480.18604,,392.3188,1.608997,622795,0.048643045,4.142853,-113.99297639807997,,0.23760018
88.46456,400.70135,9.918213e-07,304.47177,5.1528135e-05,3.999464,[ 1.39  -0.278 -0.589  0.445 -1.808],29.759104,-2.61438,1148.7056,140694720.0,19.72,100.0,212.14186,320,1977.5340535640717,-0.38921148,100,32000,1677.0135,,1146.5013,1.5640912,624767,0.79558516,4.2641296,-113.02693944306674,,15.429426
88.69327,381.5684,6.3323973e-06,55.31037,0.0001740334,1.5755997,[ 1.409 -0.264 -0.595  0.454 -1.808],4.408785,-3.099533,41.000984,3625513.8,20.31,100.0,4.870183,321,1984.615238904953,-0.40087637,100,32100,717.3179,,563.09326,1.3015598,626798,0.11675199,3.5752182,-113.49592038440746,,0.8778783
88.95569,374.77078,3.4332274e-06,23.970745,0.044260427,1.2191362,[ 1.368 -0.24  -0.579  0.459 -1.82 ],2.3513074,-4.1546936,8.039021,961983.0,20.74,100.0,3.3159595,322,1991.533711194992,-0.406053,100,32200,541.46985,,416.94598,1.7132322,628872,0.09164081,3.9446793,-113.64889327809651,,0.5197992
