InitialBound,MinIW,MeanEntropy,Iteration,TimeElapsed,EpLenMean,EpisodesSoFar,InitialReturnMax,ReturnStepMax,J_sample_variance,InitialReturnMean,MaxIW,StdIW,MinD2w0t,Weights,StdD2w0t,InitialReturnStd,EmpiricalD2,InitialReturnMin,Bound,MeanIW,ReturnStepMaxmin,EpThisIter,MaxD2w0t,TimestepsSoFar,MeanD2w0t,EpRewMean,ReturnMeanIW,EntropyCoefficient
-106.45351,0.6983124,1.217774,158,7185.60592341423,442.31,15800,32.85409,100.0,202.51718,-2.0599366e-06,1.4138672,0.097997725,,[-0.862 -0.377 -0.328 -0.147 -0.2  ],0.32221308,14.840387,1.017315,-59.767334,-106.29809,0.9996028,98.60631,100,1.0267733,4845476,0.8920438,-87.06655963704087,-6.3901715,
-104.7318,0.7713609,1.216179,159,7242.691591501236,463.04,15900,25.234983,100.0,171.58667,1.9454956e-06,1.2233676,0.061856747,,[-0.865 -0.378 -0.328 -0.147 -0.201],0.26280305,12.9803095,1.0081267,-35.516872,-104.66225,0.9970928,98.65291,100,1.0111583,4891780,0.9301525,-80.35985542712118,-4.7728853,
-102.83972,0.79609156,1.2143803,160,7296.296577215195,443.42,16000,31.015015,100.0,170.04094,1.2207031e-06,1.3140525,0.06514692,,[-0.866 -0.377 -0.329 -0.147 -0.203],0.31782812,12.813357,1.0056207,-34.649162,-102.77021,0.9974256,98.56444,100,1.008921,4936122,0.88973844,-96.56750791466052,-2.8862677,
-103.99941,0.6094013,1.2124027,161,7351.140794038773,450.33,16100,27.19077,100.0,182.09596,-2.2888185e-06,1.5198177,0.12010781,,[-0.868 -0.375 -0.329 -0.147 -0.205],0.30377153,13.961335,1.0306368,-39.393486,-103.82273,1.0052506,98.59419,100,1.0532613,4981155,0.9140967,-91.37487129636155,-3.8656335,
-103.64204,0.5345391,1.2103419,162,7406.283014059067,446.22,16200,25.049139,100.0,208.74173,4.959106e-07,1.707999,0.12619077,,[-0.871 -0.374 -0.329 -0.145 -0.207],0.31577352,14.341685,1.0363442,-51.762024,-103.46601,1.0243967,98.59741,100,1.0467939,5025777,0.90896857,-89.82251529970152,-3.4633052,
-104.13491,0.68676746,1.2098308,163,7460.6083879470825,445.76,16300,30.77394,100.0,195.77005,-1.0490418e-06,1.5337254,0.10874992,,[-0.872 -0.373 -0.329 -0.146 -0.209],0.31458044,13.77522,1.0192237,-41.346596,-103.94678,1.0250015,98.59967,100,1.0314004,5070353,0.90164125,-89.22552157517137,-3.961862,
-104.2013,0.7156223,1.2094995,164,7515.869156360626,452.5,16400,27.303701,100.0,163.6977,1.5258789e-07,1.3295316,0.08421782,,[-0.873 -0.37  -0.329 -0.145 -0.209],0.29582295,12.965702,1.0180327,-45.185333,-104.09204,0.9980174,98.64563,100,1.030077,5115603,0.9128436,-80.17636071220325,-4.1869597,
-102.69006,0.6257118,1.2073871,165,7570.802712440491,446.79,16500,26.866966,100.0,155.86119,9.536743e-07,1.4813454,0.115286216,,[-0.874 -0.367 -0.329 -0.144 -0.209],0.312367,12.423575,1.0258425,-33.03514,-102.534935,0.995065,98.62239,100,1.0414816,5160282,0.9047678,-84.357254677295,-2.6003158,
-103.22163,0.7934146,1.2056679,166,7626.431833028793,452.13,16600,25.08242,100.0,123.14816,-2.269745e-06,1.2604645,0.057406314,,[-0.877 -0.366 -0.328 -0.144 -0.212],0.29538593,11.171239,1.0075,-34.459328,-103.15201,1.0017318,98.59967,100,1.0109159,5205495,0.90776986,-90.49964263678174,-3.2735035,
-101.86882,0.57966113,1.2050455,167,7683.44548368454,466.16,16700,24.808165,100.0,133.15096,-1.9073487e-07,1.844547,0.16161998,,[-0.878 -0.365 -0.328 -0.143 -0.213],0.2567002,11.335873,1.040685,-30.221836,-101.65848,1.0051856,98.63327,100,1.0573394,5252111,0.9515598,-85.475857640621,-1.6339129,
-101.01082,0.79301435,1.2044882,168,7741.154652833939,471.72,16800,27.99628,100.0,134.34909,2.2888185e-06,1.3383505,0.06768044,,[-0.879 -0.36  -0.327 -0.142 -0.214],0.23200743,11.3675,1.0088451,-24.935022,-100.962975,1.0075451,98.565384,100,1.0111227,5299283,0.94748896,-102.50911467506553,-1.0849743,
-104.49604,0.66194683,1.2042028,169,7797.221169948578,462.23,16900,27.892248,100.0,229.89377,-7.6293946e-07,1.4018757,0.097846374,,[-0.879 -0.359 -0.327 -0.142 -0.214],0.2674435,15.001892,1.0242791,-57.490707,-104.38833,1.0011628,98.609055,100,1.0347778,5345506,0.93519545,-90.35448415849665,-4.454463,
-104.37808,0.56333154,1.2021214,170,7853.3861672878265,465.66,17000,36.902573,100.0,193.32663,-1.0871887e-06,1.5041062,0.107107274,,[-0.88  -0.359 -0.326 -0.143 -0.215],0.25581855,13.9531145,1.0235293,-47.43077,-104.25436,0.9996037,98.59793,100,1.0345607,5392072,0.94157565,-93.6129571625664,-4.334315,
-104.49433,0.8214568,1.2021234,171,7908.914796113968,456.71,17100,28.755127,100.0,189.85286,3.8146972e-08,1.1715542,0.047475155,,[-0.881 -0.357 -0.325 -0.143 -0.217],0.28191364,13.696176,1.0046331,-53.78868,-104.43847,0.99994135,98.63362,100,1.0070409,5437743,0.91566366,-83.6647305359962,-4.570199,
-102.91809,0.6214652,1.2017853,172,7961.189206361771,435.6,17200,30.166409,100.0,199.86644,1.2016296e-06,1.7598122,0.12334526,,[-0.88  -0.358 -0.325 -0.143 -0.217],0.33999383,14.473098,1.0281972,-42.006207,-102.74447,0.99898845,98.58008,100,1.0419357,5481303,0.88387734,-91.4604225988806,-2.7861109,
-102.93286,0.81722885,1.2007898,173,8017.991904258728,472.18,17300,25.989704,100.0,164.80754,1.6975403e-06,1.2017595,0.0473195,,[-0.882 -0.355 -0.325 -0.142 -0.217],0.22980112,12.721982,1.0049938,-32.853813,-102.88417,1.0030257,98.63904,100,1.0066273,5528521,0.94670826,-85.2189108881278,-3.0187924,
-104.05375,0.58853173,1.1973662,174,8072.225800275803,465.0,17400,26.449917,100.0,199.4698,1.7166138e-07,1.3602345,0.11208914,,[-0.881 -0.353 -0.324 -0.141 -0.218],0.25903726,13.946522,1.0292468,-49.121872,-103.861465,0.9920678,98.669876,100,1.038213,5575021,0.94359505,-76.75453407693037,-3.890662,
-100.72441,0.7149898,1.1953381,175,8125.464472770691,463.06,17500,23.296316,100.0,119.75522,-5.340576e-07,1.4277353,0.082850784,,[-0.882 -0.35  -0.323 -0.141 -0.222],0.26326242,10.771032,1.0117373,-25.552076,-100.62839,0.9970525,98.61766,100,1.0177708,5621327,0.9320011,-88.52301585583159,-0.71841156,
-102.33461,0.77091587,1.1939797,176,8178.124875307083,446.06,17600,22.40844,100.0,185.9849,2.4795531e-06,1.261629,0.06744197,,[-0.881 -0.348 -0.323 -0.141 -0.224],0.31163138,13.704916,1.0090437,-51.43342,-102.26513,1.0004939,98.576706,100,1.0136787,5665933,0.89610857,-94.40888270690812,-2.3868897,
-102.80232,0.7068516,1.1947237,177,8231.722737073898,465.53,17700,26.845413,100.0,132.164,-1.5258789e-06,1.3643314,0.088878125,,[-0.881 -0.346 -0.322 -0.14  -0.225],0.25574756,11.222478,1.0184082,-31.589497,-102.72039,0.9990236,98.599075,100,1.0221694,5712486,0.9396241,-93.32238880624664,-2.8014374,
-101.922745,0.7121773,1.1953443,178,8282.81817317009,443.58,17800,32.44467,100.0,210.14334,-7.4386594e-07,1.5438592,0.09657672,,[-0.882 -0.346 -0.322 -0.141 -0.224],0.31963694,14.635234,1.0210481,-61.3643,-101.831406,1.00561,98.612076,100,1.034299,5756844,0.895995,-86.03726019030151,-1.9186906,
-101.62963,0.757143,1.1943358,179,8335.112390756607,453.65,17900,26.85835,100.0,183.75781,1.8119812e-07,1.2646796,0.06506091,,[-0.882 -0.345 -0.321 -0.141 -0.224],0.29127958,13.303273,1.0078192,-43.255043,-101.554855,1.0044353,98.633575,100,1.0114751,5802209,0.91123044,-83.11390613061435,-1.6638489,
-102.97385,0.5240647,1.1943358,180,8386.57689332962,442.63,18000,25.952473,100.0,200.92136,3.6239624e-07,1.5754905,0.13058946,,[-0.883 -0.343 -0.321 -0.141 -0.225],0.32413107,13.974934,1.032949,-46.29657,-102.84702,1.0142944,98.60739,100,1.0471823,5846472,0.8998232,-86.89151485450525,-2.868307,
-104.551865,0.622788,1.1948557,181,8440.546653032303,463.97,18100,22.052517,100.0,127.76263,-9.441376e-07,1.7590277,0.12520924,,[-0.884 -0.343 -0.32  -0.142 -0.225],0.26290023,11.27273,1.0344306,-38.506096,-104.39413,1.011557,98.67917,100,1.0554395,5892869,0.9424934,-74.4264417405248,-4.4438114,
-105.03004,0.76732385,1.1933264,182,8494.048487663269,466.69,18200,28.16504,100.0,161.74605,-3.1471252e-06,1.255916,0.06419101,,[-0.885 -0.342 -0.318 -0.143 -0.224],0.25030082,12.655933,1.007322,-38.999275,-104.962074,1.0062109,98.64014,100,1.0086395,5939538,0.93685675,-83.97382584648996,-5.0824914,
-102.410164,0.4441603,1.1947157,183,8545.32551074028,442.98,18300,27.612627,100.0,161.935,-5.531311e-07,1.7846879,0.13390669,,[-0.885 -0.342 -0.318 -0.143 -0.226],0.32336786,12.714747,1.0327163,-34.721138,-102.21502,1.0123235,98.62216,100,1.0455993,5983836,0.9007875,-83.68895950445635,-2.233052,
-101.208145,0.6430812,1.1933658,184,8598.28001332283,452.9,18400,32.979942,100.0,137.40225,7.6293944e-08,1.4130688,0.10293149,,[-0.887 -0.339 -0.318 -0.142 -0.224],0.29527336,11.794649,1.0221137,-29.555506,-101.09839,1.0034176,98.58026,100,1.0323696,6029126,0.91533846,-95.05095386962198,-1.180479,
-102.78529,0.7250608,1.1944444,185,8651.111755609512,455.09,18500,19.748333,100.0,153.3795,7.343292e-07,1.3357911,0.07076109,,[-0.887 -0.336 -0.317 -0.142 -0.226],0.28752482,12.5095825,1.0116069,-43.0292,-102.72147,1.0094924,98.61665,100,1.0182155,6074635,0.91517967,-87.22747878614219,-2.8406787,
-102.93216,0.8686483,1.1932509,186,8706.088497161865,476.66,18600,20.614319,100.0,125.05653,7.9154967e-07,1.148412,0.040324643,,[-0.889 -0.336 -0.316 -0.141 -0.224],0.2112855,11.078047,1.0029773,-31.286507,-102.89381,1.0111487,98.622025,100,1.003691,6122301,0.95481515,-90.08297749654086,-3.033562,
-101.93204,0.6123839,1.192863,187,8758.586507081985,450.78,18700,32.54478,100.0,157.5494,-1.7547608e-06,1.441782,0.09832616,,[-0.888 -0.336 -0.316 -0.142 -0.226],0.3010447,12.139379,1.0193797,-33.17275,-101.82174,1.0061548,98.612335,100,1.0250485,6167379,0.9108676,-87.37718283336616,-1.877172,
-100.73754,0.42227072,1.1938728,188,8813.840797662735,472.92,18800,21.182802,100.0,153.97572,1.4877319e-06,2.1804578,0.22271276,,[-0.89  -0.336 -0.317 -0.143 -0.226],0.23660272,11.656078,1.0799903,-29.16925,-100.38996,1.0290455,98.59889,100,1.1091684,6214671,0.9832587,-94.84529080378616,-0.21974404,
-101.37567,0.7656494,1.1942081,189,8866.213555812836,448.01,18900,33.89804,100.0,190.37758,2.4032593e-06,1.2358743,0.05649707,,[-0.892 -0.332 -0.316 -0.144 -0.225],0.30626205,13.732289,1.0071716,-35.958355,-101.33829,0.9976144,98.59064,100,1.0114282,6259472,0.89900595,-91.69785964123581,-1.4730712,
-100.479324,0.6996455,1.1954149,190,8916.725806236267,438.44,19000,24.192312,100.0,177.86868,2.479553e-07,1.3206177,0.08015056,,[-0.892 -0.333 -0.317 -0.144 -0.225],0.33078462,13.640469,1.0130605,-52.177155,-100.3904,1.0020723,98.58478,100,1.0171127,6303316,0.88270265,-91.0237150081517,-0.48938918,
-103.538345,0.8101236,1.1939816,191,8970.135318756104,459.07,19100,24.644787,100.0,141.0645,3.2424928e-06,1.2731402,0.058900274,,[-0.893 -0.333 -0.317 -0.143 -0.223],0.27529314,11.997083,1.0081335,-31.21037,-103.46973,1.0001749,98.62854,100,1.0101752,6349223,0.9219238,-85.26461849446204,-3.5896137,
-103.64212,0.75821674,1.1938142,192,9022.873904466629,457.17,19200,27.62843,100.0,165.15332,2.861023e-06,1.5223131,0.08212377,,[-0.893 -0.333 -0.317 -0.142 -0.225],0.28192648,12.835736,1.0129226,-38.58037,-103.530815,1.0085185,98.63579,100,1.0179,6394940,0.920993,-83.25222258837974,-3.601148,
-100.30279,0.5714173,1.1886107,193,9075.413681268692,458.75,19300,26.49287,100.0,152.79411,-1.8310546e-06,1.4200375,0.117167845,,[-0.894 -0.332 -0.317 -0.141 -0.225],0.27978906,12.133321,1.0308286,-35.695477,-100.10046,1.0077178,98.582565,100,1.0364392,6440815,0.9325197,-95.7485858522562,-0.09621757,
-103.96816,0.860338,1.1871192,194,9130.378359556198,473.68,19400,30.034698,100.0,170.59976,1.1825562e-06,1.1805283,0.04324428,,[-0.892 -0.334 -0.317 -0.142 -0.23 ],0.22373661,12.889106,1.0036746,-46.172546,-103.92615,1.0032394,98.63582,100,1.0040839,6488183,0.9491415,-86.25391045702015,-4.0646567,
-101.46593,0.9124533,1.1866566,195,9183.042191505432,456.61,19500,28.811773,100.0,170.0848,1.0299683e-06,1.0965377,0.022438494,,[-0.893 -0.334 -0.317 -0.142 -0.232],0.28169754,12.990804,1.0013297,-41.56825,-101.45857,0.9993875,98.58479,100,1.0017467,6533844,0.91382,-94.79455333116837,-1.609095,
-103.15572,0.82403266,1.1860353,196,9236.785746335983,468.9,19600,25.488214,100.0,162.63564,1.8692017e-06,1.1577947,0.04700112,,[-0.893 -0.334 -0.317 -0.142 -0.232],0.24222493,12.726922,1.0061663,-56.705597,-103.124855,1.000821,98.59445,100,1.0089135,6580734,0.94050264,-95.08004542815348,-3.262224,
-102.84391,0.7173645,1.1851603,197,9288.286474227905,454.17,19700,24.831398,100.0,117.39538,1.411438e-06,1.293839,0.07781816,,[-0.892 -0.334 -0.317 -0.142 -0.233],0.2901841,10.773465,1.0115508,-28.572485,-102.76086,0.9989312,98.65625,100,1.017251,6626151,0.9134181,-78.06193126669385,-2.8719864,
-103.1919,0.7451041,1.1869102,198,9340.324984788895,449.01,19800,27.194946,100.0,258.37463,-9.3460085e-07,1.308531,0.08012716,,[-0.893 -0.336 -0.318 -0.143 -0.234],0.3048692,16.294554,1.0136535,-59.17268,-103.077835,1.0014932,98.615005,100,1.018342,6671052,0.9045931,-86.43197997701229,-3.1653519,
-101.35543,0.6324573,1.1873906,199,9392.441885232925,450.76,19900,24.619614,100.0,150.6163,-1.1634827e-06,1.3941711,0.10334412,,[-0.894 -0.335 -0.318 -0.142 -0.232],0.30189028,12.326217,1.0267854,-35.630928,-101.238556,0.99879766,98.62236,100,1.0416373,6716128,0.91296923,-85.11089554830674,-1.3062354,
-100.38421,0.68889874,1.187502,200,9443.486192703247,446.25,20000,31.532421,100.0,222.87137,-1.6784668e-06,1.683484,0.12568867,,[-0.895 -0.334 -0.317 -0.142 -0.232],0.31380403,14.845452,1.0256122,-36.650063,-100.26306,1.0145155,98.55609,100,1.0368456,6760753,0.9038586,-99.04567174874029,-0.32537544,
-101.97798,0.5943554,1.1865551,201,9495.050344228745,453.51,20100,32.407665,100.0,147.47661,-1.8501282e-06,1.5584124,0.12740813,,[-0.897 -0.332 -0.317 -0.142 -0.231],0.2953744,11.920619,1.0337327,-38.182266,-101.81537,0.9963567,98.58493,100,1.0470946,6806104,0.92187905,-94.11787491570266,-1.8542075,
-100.98894,0.76477396,1.1868854,202,9547.04845738411,450.31,20200,22.092928,100.0,156.32906,-3.3664703e-06,1.4311817,0.07260381,,[-0.898 -0.329 -0.316 -0.142 -0.232],0.30051053,12.432628,1.0093457,-49.817734,-100.94342,1.0024059,98.57318,100,1.0131944,6851135,0.90460455,-96.09982233082887,-1.069267,
-102.977974,0.75818884,1.1856818,203,9601.168546676636,474.7,20300,31.274645,100.0,150.90645,-9.155273e-07,1.273493,0.072604895,,[-0.899 -0.329 -0.315 -0.142 -0.232],0.2202862,12.014079,1.0100325,-31.86208,-102.92181,0.9915525,98.60835,100,1.0120821,6898605,0.9540972,-92.95596571845425,-3.0373898,
-102.84573,0.79919034,1.1865251,204,9655.130240917206,470.44,20400,29.747194,100.0,114.36509,-7.1525574e-07,1.3240494,0.05631247,,[-0.899 -0.328 -0.315 -0.143 -0.233],0.23663446,10.699844,1.0068127,-32.121178,-102.80631,1.0082313,98.6366,100,1.0084552,6945649,0.9439756,-85.47873662353486,-2.9362166,
-101.39136,0.6642012,1.1840756,205,9706.475926399231,453.07,20500,20.59259,100.0,148.53554,-6.4849854e-07,1.6964641,0.115903504,,[-0.899 -0.328 -0.315 -0.142 -0.232],0.2957096,11.948944,1.0248371,-37.208405,-101.20802,1.0021416,98.63437,100,1.036641,6990956,0.9184666,-82.82836130281963,-1.2295486,
-101.21078,0.78183544,1.1811607,206,9760.46753525734,468.31,20600,26.414858,100.0,161.04623,5.0544736e-07,1.2607502,0.07122673,,[-0.9   -0.325 -0.316 -0.142 -0.235],0.24515383,12.561158,1.0118315,-41.1737,-101.117,1.0010884,98.60687,100,1.014033,7037787,0.94231814,-92.05339995617453,-1.2145393,
-100.909775,0.7281167,1.1795536,207,9813.918341636658,461.48,20700,20.345177,100.0,139.30542,2.0122527e-06,1.295466,0.07472984,,[-0.9   -0.324 -0.315 -0.142 -0.238],0.2680612,11.689205,1.0101303,-35.4917,-100.8361,1.0016661,98.585846,100,1.0130005,7083935,0.9277572,-95.56186398318377,-0.94884807,
-102.45831,0.57596713,1.177605,208,9866.919825077057,459.86,20800,28.110886,100.0,186.89606,-1.0681152e-06,1.5865939,0.1473367,,[-0.9   -0.322 -0.315 -0.142 -0.239],0.27771297,13.5626,1.0420352,-38.0624,-102.24137,1.0281081,98.661835,100,1.055585,7129921,0.9388589,-77.75614151439288,-2.2400854,
-102.82818,0.7770882,1.1772785,209,9920.895243167877,463.62,20900,31.006092,100.0,211.03914,-4.005432e-07,1.1942215,0.056852665,,[-0.904 -0.32  -0.315 -0.142 -0.241],0.26052985,14.349058,1.0054077,-64.91441,-102.77938,1.0038471,98.66106,100,1.0076102,7176283,0.93003404,-78.56988573319212,-2.9012432,
-100.162415,0.73807144,1.1772801,210,9971.753659963608,446.96,21000,26.811129,100.0,159.74075,-4.196167e-07,1.330974,0.07599052,,[-0.904 -0.321 -0.315 -0.143 -0.242],0.30959883,12.821801,1.0103478,-34.48193,-100.09966,1.002739,98.584274,100,1.0127292,7220979,0.89868534,-92.90513457821439,-0.20853993,
-101.719696,0.5969261,1.176242,211,10025.491998434067,471.49,21100,22.990534,100.0,139.07703,-2.269745e-06,1.74595,0.12269597,,[-0.904 -0.321 -0.315 -0.142 -0.242],0.23563927,11.673927,1.0314096,-26.676004,-101.56181,0.99395174,98.59338,100,1.0405287,7268128,0.9574139,-95.85829937044836,-1.601614,
-100.09609,0.79295903,1.1747706,212,10080.074932813644,473.22,21200,25.544586,100.0,120.34451,-2.7656554e-07,1.1984879,0.043890268,,[-0.905 -0.318 -0.314 -0.141 -0.243],0.22557215,10.879319,1.0036882,-32.02277,-100.060036,0.9993277,98.61514,100,1.0042005,7315450,0.9482123,-91.05974806585397,-0.19826396,
-104.32173,0.79017204,1.1742907,213,10132.501650333405,451.77,21300,26.596004,100.0,190.24414,-2.861023e-07,1.2765363,0.065815374,,[-0.905 -0.318 -0.314 -0.141 -0.244],0.29654276,13.857018,1.0081104,-48.60055,-104.23538,0.99290013,98.67619,100,1.0135831,7360627,0.90755147,-73.14170744122676,-4.346163,
-103.79445,0.5960334,1.1714913,214,10183.181704759598,441.6,21400,29.454315,100.0,189.76486,2.3841858e-07,1.5594826,0.1452725,,[-0.906 -0.316 -0.314 -0.14  -0.245],0.3268686,14.336346,1.0318646,-54.849827,-103.48389,1.0009458,98.61636,100,1.0488558,7404787,0.89840513,-84.70603797497783,-3.464659,
-105.086334,0.6490519,1.1729858,215,10235.724697828293,449.72,21500,36.489887,100.0,239.23975,2.0599366e-06,1.4513268,0.11106624,,[-0.91  -0.319 -0.315 -0.141 -0.247],0.30569583,15.883735,1.0312741,-37.01515,-104.868645,1.0003225,98.66623,100,1.0531678,7449759,0.9136603,-75.0527468384181,-4.8968678,
-102.879684,0.68863964,1.1712838,216,10286.306728839874,435.02,21600,25.913826,100.0,208.41325,1.4877319e-06,1.4306834,0.09089138,,[-0.914 -0.317 -0.316 -0.139 -0.246],0.33916047,14.871237,1.0160781,-43.701645,-102.73223,0.9971889,98.58824,100,1.0263671,7493261,0.8774161,-89.56080620477536,-2.8174357,
-100.27928,0.66911834,1.1710074,217,10341.311081409454,467.83,21700,22.069782,100.0,117.26665,3.8146973e-07,1.2765493,0.066597894,,[-0.918 -0.316 -0.316 -0.138 -0.248],0.24653618,10.95018,1.009675,-26.178179,-100.21093,1.0004092,98.61769,100,1.0127146,7540044,0.94007903,-89.42823000298996,-0.32729378,
-104.29815,0.83715487,1.1710266,218,10395.022577524185,466.26,21800,22.08848,100.0,168.36234,-1.1444092e-06,1.1862717,0.042426974,,[-0.919 -0.317 -0.316 -0.138 -0.248],0.25129026,12.955183,1.00364,-33.761295,-104.284325,1.0066962,98.63954,100,1.0050843,7586670,0.9341375,-84.03512460252362,-4.4273267,
-102.222404,0.80663383,1.1723639,219,10447.563079833984,460.93,21900,27.8162,100.0,180.86855,-2.861023e-07,1.3636583,0.06016284,,[-0.919 -0.317 -0.316 -0.138 -0.248],0.2693557,13.424473,1.0075516,-40.42888,-102.159615,1.0036161,98.64836,100,1.0118624,7632763,0.925131,-81.04185866918915,-2.2891397,
-100.0384,0.86589086,1.1739309,220,10503.793415546417,479.73,22000,23.62989,100.0,113.08981,1.7166138e-07,1.2232673,0.05791215,,[-0.921 -0.318 -0.317 -0.138 -0.247],0.19772698,10.569716,1.0047027,-37.31501,-99.98881,1.0054661,98.63229,100,1.005924,7680736,0.961892,-88.19857854978979,-0.11793945,
-101.17699,0.83046025,1.1743244,221,10556.255978345871,457.14,22100,23.25367,100.0,183.36131,-9.536743e-07,1.2779644,0.05627061,,[-0.921 -0.317 -0.317 -0.137 -0.245],0.2808083,13.666524,1.0057735,-45.74565,-101.13396,0.99975234,98.60591,100,1.0070407,7726450,0.91706127,-90.07735277645457,-1.2594528,
-101.35366,0.79990107,1.1753268,222,10609.668672561646,465.15,22200,25.223425,100.0,176.76906,1.1444092e-06,1.3115467,0.073048405,,[-0.922 -0.318 -0.316 -0.137 -0.245],0.2560021,12.965585,1.0100374,-34.58413,-101.28968,1.0040662,98.620926,100,1.0131102,7772965,0.9352042,-88.16164948994471,-1.3952544,
-102.612366,0.7595886,1.1754031,223,10665.686170816422,489.82,22300,22.121119,100.0,164.41785,-9.3460085e-07,1.3196242,0.0854691,,[-0.922 -0.317 -0.316 -0.138 -0.244],0.14223011,12.774903,1.0135132,-38.50395,-102.55092,0.998774,98.63866,100,1.0156885,7821947,0.98617876,-88.49557037089545,-2.6508493,
-103.06364,0.817116,1.1752653,224,10721.458739757538,481.89,22400,33.366867,100.0,127.44208,5.722046e-07,1.1947606,0.04004712,,[-0.921 -0.316 -0.316 -0.139 -0.243],0.18712135,11.223996,1.0030361,-39.806267,-103.038864,1.008894,98.64957,100,1.0041672,7870136,0.965232,-84.4355729453193,-3.1823623,
-103.78152,0.57378674,1.175427,225,10775.315546274185,473.7,22500,30.101542,100.0,184.94228,-3.2424928e-06,1.4751637,0.09596822,,[-0.922 -0.315 -0.316 -0.138 -0.244],0.22559531,13.687161,1.021748,-62.219013,-103.67325,0.9981844,98.65163,100,1.0304412,7917506,0.9569395,-82.51389622966519,-3.7632565,
-105.21635,0.6916164,1.1738282,226,10829.462657928467,458.52,22600,28.377172,100.0,194.80797,2.269745e-06,1.5128839,0.11113056,,[-0.924 -0.314 -0.316 -0.138 -0.243],0.27929008,15.079875,1.0233113,-66.30702,-105.045296,1.00161,98.6443,100,1.0294192,7963358,0.92826766,-81.545875966686,-5.079044,
-102.01068,0.73008883,1.172005,227,10882.097306489944,459.81,22700,25.875916,100.0,225.22232,2.1362305e-06,1.3972864,0.09642622,,[-0.924 -0.316 -0.315 -0.138 -0.245],0.27409968,15.02471,1.0166214,-58.576797,-101.91093,1.0036157,98.6181,100,1.023541,8009339,0.92693704,-87.7991171435716,-2.0079882,
-102.37674,0.69220585,1.1695685,228,10935.062695026398,461.48,22800,28.560968,100.0,160.58253,1.5449524e-06,1.420749,0.100654036,,[-0.926 -0.316 -0.315 -0.138 -0.247],0.2696895,12.892136,1.0224502,-32.275867,-102.26651,1.00672,98.598755,100,1.0300765,8055487,0.9331354,-92.58399662872749,-2.3347962,
-101.27715,0.7619909,1.1685919,229,10990.029802799225,482.09,22900,24.65968,100.0,124.41377,6.8664554e-07,1.4568863,0.08124085,,[-0.93  -0.317 -0.316 -0.137 -0.249],0.18723904,10.90955,1.0141791,-22.199303,-101.18488,1.0116638,98.61221,100,1.0198276,8103696,0.97116405,-93.47272081681758,-1.2750007,
-101.89147,0.77821195,1.1705128,230,11045.407752990723,478.71,23000,29.721622,100.0,157.38373,1.1444092e-06,1.4754292,0.08837927,,[-0.93  -0.316 -0.316 -0.138 -0.25 ],0.20327039,12.36522,1.0123594,-42.32267,-101.8217,1.003523,98.62367,100,1.0196688,8151567,0.9637081,-90.07727237505786,-1.9100363,
-101.71258,0.6091086,1.1704186,231,11101.612486839294,486.35,23100,21.277512,100.0,105.54038,-8.773804e-07,1.6418941,0.13099805,,[-0.928 -0.313 -0.315 -0.137 -0.248],0.1658862,10.132328,1.0340508,-23.903027,-101.5688,1.0015738,98.65059,100,1.0420535,8200202,0.9882125,-84.96806390983659,-1.6097684,
-101.811806,0.8420875,1.1709261,232,11157.640641450882,488.2,23200,23.238853,100.0,114.65702,7.8201293e-07,1.1986547,0.04747123,,[-0.927 -0.31  -0.314 -0.138 -0.248],0.15212266,10.578605,1.0036721,-37.736794,-101.773796,1.0087006,98.67093,100,1.0056986,8249022,0.9784508,-80.32724392045694,-1.9039389,
-100.24748,0.7578374,1.1683286,233,11210.595936775208,465.54,23300,24.38264,100.0,147.225,-8.487701e-07,1.343044,0.06846985,,[-0.927 -0.312 -0.314 -0.138 -0.248],0.25474024,12.293147,1.0101483,-57.652836,-100.133934,0.99601954,98.5647,100,1.0130204,8295576,0.93623936,-101.32643397199277,-0.22836292,
-101.65999,0.79360193,1.1689727,234,11263.98054599762,463.99,23400,32.843575,100.0,207.93886,2.0599366e-06,1.3109692,0.068735085,,[-0.927 -0.313 -0.314 -0.139 -0.251],0.25944847,14.47938,1.0075371,-55.774193,-101.61102,1.0073354,98.62152,100,1.0107021,8341975,0.93126464,-87.80516374520896,-1.7427801,
-99.4219,0.5154104,1.1695364,235,11318.126433134079,472.31,23500,24.777922,100.0,199.51062,7.6293946e-07,2.169029,0.21258926,,[-0.927 -0.314 -0.314 -0.139 -0.25 ],0.23786739,13.311297,1.0702453,-38.984325,-99.10771,1.0234684,98.59068,100,1.0918494,8389206,0.9783827,-96.66267994486648,1.0711367,
-101.912926,0.8381743,1.1693228,236,11372.98128437996,478.94,23600,27.385094,100.0,168.30003,5.531311e-07,1.1625308,0.04043764,,[-0.927 -0.311 -0.314 -0.141 -0.249],0.2011893,12.876692,1.0032951,-42.183872,-101.88638,1.0034847,98.63934,100,1.0045879,8437100,0.9594188,-86.36536166178102,-2.0303347,
-102.505196,0.72276634,1.1693304,237,11428.716036558151,490.07,23700,20.883762,100.0,124.77257,2.479553e-07,1.3154956,0.066011764,,[-0.927 -0.313 -0.315 -0.141 -0.25 ],0.14011191,11.086741,1.0086253,-29.773685,-102.4703,0.9947571,98.67465,100,1.0111809,8486107,0.9841203,-79.72295535736473,-2.593362,
