StdD2w0t,InitialBound,ReturnStepMax,EpisodesSoFar,MaxIW,StdIW,ReturnStepMaxmin,Weights,InitialReturnMin,EpThisIter,Iteration,InitialReturnMax,MeanIW,EpLenMean,ReturnMeanIW,J_sample_variance,MaxD2w0t,MeanD2w0t,MinIW,TimeElapsed,Bound,TimestepsSoFar,MinD2w0t,MeanEntropy,InitialReturnMean,EmpiricalD2,EntropyCoefficient,InitialReturnStd,EpRewMean
2.115228,480.4579,100.0,16200,45.00101,5.8771205,86.3884,[ 1.358  0.198  0.275 -0.034 -1.337],-3.899109,100,162,8.392303,1.9859216,16.84,1034.2601,8144357.5,99.40701,0.19088879,0.008758034,1678.70485663414,815.5146,431521,,0.07623125,2.1362305e-06,25.04773,,2.3023465,-109.34306682033204
1.3283676,478.66,100.0,16300,42.980724,4.663791,86.29654,[ 1.369  0.22   0.284 -0.041 -1.343],-4.12735,100,163,7.7826767,1.4835516,16.72,794.7149,5489973.5,52.113895,0.13406175,0.005025688,1688.556693315506,566.5904,433193,,0.09497697,9.689331e-06,5.5873504,,2.3142931,-109.31881517427448
0.7888497,479.4502,100.0,16400,19.518785,2.757396,86.31395,[ 1.364  0.216  0.302 -0.058 -1.324],-4.132988,100,164,7.47641,1.4135098,16.81,762.87775,1943350.6,24.422287,0.10291043,0.0074722455,1696.7212414741516,609.059,434874,,0.08722506,-4.043579e-06,7.523889,,2.2371392,-109.58183845921104
0.21393418,490.23703,100.0,16500,4.4180813,0.76842093,86.04316,[ 1.372  0.226  0.32  -0.064 -1.332],-4.1655807,100,165,7.814316,1.1045285,16.34,623.1219,150721.75,2.7772741,0.03845443,0.20760965,1705.3421003818512,534.9411,436508,,0.073813975,6.713867e-06,1.5942351,,2.5181537,-109.10040159521245
6.3241496,454.8687,100.0,16600,160.06532,15.727605,86.85079,[ 1.382  0.232  0.329 -0.055 -1.345],-3.8549576,100,166,9.097557,2.4035254,17.57,1184.626,52338836.0,389.26306,0.40162876,7.711123e-05,1715.1870791912079,892.7073,438265,,0.06739209,6.8664554e-07,62.050602,,2.6788948,-110.16122588053315
0.25460255,484.2918,100.0,16700,7.7524886,1.021844,86.36825,[ 1.383  0.261  0.333 -0.064 -1.352],-3.9483948,100,167,11.165802,1.079161,16.75,592.17084,264148.78,3.5462618,0.04477789,0.06785463,1725.7310531139374,508.21582,439940,,0.06969529,-5.340576e-07,1.9133658,,2.827678,-108.81854626359518
0.4296994,491.85614,100.0,16800,16.847086,2.0167413,86.19973,[ 1.39   0.267  0.334 -0.073 -1.349],-4.172798,100,168,11.202911,1.1615773,16.54,638.7722,1035650.2,23.818092,0.055172704,0.0033061204,1733.1724088191986,538.002,441594,,0.074301995,-8.163453e-06,4.434672,,2.8833363,-109.04113984194733
0.2552798,447.00262,100.0,16900,8.624587,0.9168667,87.02169,[ 1.363  0.258  0.332 -0.091 -1.345],-4.696266,100,169,9.133514,1.1252017,17.75,583.45264,193244.25,3.3587458,0.04755888,0.09652909,1742.9744672775269,493.70453,443369,,0.07743068,-3.5095215e-06,1.9182904,,3.0737927,-109.5365291749601
0.22728983,512.3933,100.0,17000,8.246607,0.75051135,85.92916,[ 1.373  0.262  0.346 -0.085 -1.342],-4.1330185,100,170,6.622139,1.1064503,16.08,632.676,148687.97,4.5245576,0.03940648,0.020661943,1752.1340034008026,558.8855,444977,,0.05037502,1.9073486e-06,1.8910203,,2.298079,-108.4950319516475
0.22202015,477.3025,100.0,17100,6.3065467,0.6908937,86.48698,[ 1.387  0.272  0.347 -0.071 -1.369],-4.4574203,100,171,11.411041,1.0914918,16.93,591.18524,115600.48,5.2252603,0.03999986,0.08594603,1762.081448316574,509.8473,446670,,0.048755057,2.7465821e-06,1.5809282,,2.9796863,-109.0826977392906
0.5522936,471.29242,100.0,17200,25.648575,2.3747075,86.5618,[ 1.373  0.269  0.339 -0.082 -1.37 ],-4.621414,100,172,7.535774,1.2693965,17.07,677.8098,1407097.2,15.915063,0.078398444,0.035053153,1770.476441860199,549.0503,448377,,0.032287885,-4.5013426e-06,3.500229,,2.5388112,-109.20318546460857
0.24266241,494.16528,100.0,17300,9.894927,1.0217903,86.15729,[ 1.393  0.254  0.347 -0.108 -1.387],-3.6696243,100,173,10.063416,1.0932721,16.4,613.8827,291393.78,7.117945,0.04161103,0.077139504,1780.2828660011292,521.62885,450017,,0.038402494,-7.781982e-06,1.5407634,,2.6496253,-108.43360191154073
0.3408816,483.28003,100.0,17400,12.857355,1.4722879,86.35097,[ 1.392  0.257  0.333 -0.115 -1.381],-3.7198334,100,174,10.109756,1.1646278,16.65,641.40607,548905.3,6.222193,0.05524782,0.01874775,1788.5918807983398,536.9303,451682,,0.03703389,3.0517577e-07,3.2539532,,2.8016636,-108.4792009559708
0.8086526,505.41205,100.0,17500,41.325645,3.395573,86.02514,[ 1.394  0.24   0.336 -0.11  -1.382],-4.2095337,100,175,6.919739,1.303453,16.13,731.8254,3076751.2,23.79237,0.0972149,0.0024163711,1797.7474863529205,594.24805,453295,,0.028095927,-1.1444092e-06,9.501703,,2.4489758,-108.21980821925892
9.054376,449.77127,100.0,17600,433.1413,27.7091,86.86757,[ 1.387  0.221  0.334 -0.103 -1.391],-4.080757,100,176,8.823891,3.7507107,17.52,1798.1017,160156480.0,711.0939,0.5144286,0.00020153236,1805.307713508606,1150.3582,455047,,0.008256114,-1.2207031e-06,81.978645,,3.1685417,-109.34786009763948
0.28743464,484.4187,100.0,17700,6.3509645,1.0638078,86.263016,[ 1.367  0.258  0.35  -0.087 -1.411],-3.5339584,100,177,10.185608,1.199722,16.63,662.64575,300489.66,5.6443415,0.050558545,0.067374334,1818.7358558177948,552.6727,456710,,-0.007108133,1.2969971e-06,2.1634324,,2.632427,-108.95959017393038
2.326156,491.07297,100.0,17800,119.01904,6.6277323,86.132835,[ 1.362  0.266  0.366 -0.08  -1.426],-3.1521606,100,178,9.132828,1.8370872,16.52,1027.8007,13268277.0,112.86382,0.19646113,0.008065697,1827.8881211280823,748.3642,458362,,-0.003725666,-8.850097e-06,9.968265,,2.3750618,-109.16349316616423
255652.31,472.01688,100.0,17900,24320.86,2361.9775,86.57903,[ 1.361  0.258  0.387 -0.097 -1.423],-4.5644684,100,179,8.8337555,232.6219,16.93,103151.6,1054805200000.0,50696210.0,2022.9175,1.4913417e-06,1837.555098772049,86393.945,460055,,-0.016739003,5.7983398e-06,876677.44,,3.266548,-108.17612778701974
1.0229671,484.76956,100.0,18000,12.866867,1.5219501,86.42289,[ 1.345  0.213  0.379 -0.135 -1.436],-4.483917,100,180,8.211189,1.2381132,16.69,671.3097,627744.56,93.87468,0.07376289,0.0027594022,1853.450758934021,564.9031,461724,,-0.012964604,1.9073486e-06,6.0951576,,2.9962533,-107.96226591626535
3.242547,496.80698,100.0,18100,40.12857,4.533307,86.105125,[ 1.328  0.205  0.397 -0.133 -1.432],-3.7282715,100,181,12.959709,1.5332298,16.36,835.16925,5242760.0,427.11163,0.16682559,0.0018075567,1862.820569038391,646.34827,463360,,-0.017662084,5.4931643e-06,20.94022,,2.5704165,-108.78311085501257
1.1151376,508.78522,100.0,18200,78.372986,2.2610273,85.97168,[ 1.342  0.218  0.385 -0.152 -1.437],-3.9239197,100,182,8.061989,1.2861164,16.13,739.0883,1621280.6,111.57988,0.08030866,0.01920106,1873.5799922943115,608.4018,464973,,-0.009579529,1.8310546e-06,4.35753,,2.483547,-108.01595891934241
0.5815733,496.63892,100.0,18300,25.955553,2.2150824,86.21136,[ 1.342  0.213  0.399 -0.13  -1.429],-4.3756332,100,183,8.852928,1.3472637,16.48,738.9612,1232736.5,16.947153,0.07695349,0.023574721,1881.2173564434052,620.8552,466621,,0.009712026,1.7547608e-06,4.577531,,2.9484527,-108.34360015677399
0.32332653,508.13147,100.0,18400,11.780191,1.703634,85.99858,[ 1.353  0.194  0.414 -0.117 -1.409],-3.9898148,100,184,12.036453,1.1127108,16.18,630.9442,742679.0,7.9883814,0.050718766,0.026423708,1890.501933813095,545.97705,468239,,0.025003273,5.4931643e-06,3.9003522,,3.0556645,-108.27967590606602
105.51874,459.31088,100.0,18500,701.21295,68.73816,86.779076,[ 1.381  0.201  0.419 -0.112 -1.394],-4.0934906,100,185,11.674187,7.772776,17.4,3764.0583,1064389600.0,7318.816,5.0317645,2.2058928e-05,1900.0534319877625,2320.6226,469979,,0.0045166016,-6.8664554e-07,560.46265,,2.9866927,-109.31008806426843
0.4608367,509.89917,100.0,18600,15.109713,1.5068742,85.86994,[ 1.377  0.205  0.412 -0.156 -1.414],-3.948677,100,186,8.339386,1.2017653,16.02,687.9707,667737.44,9.514082,0.06586083,0.019837782,1912.9367043972015,574.7,471581,,0.00032818023,-2.2888183e-07,2.8366761,,2.5815513,-108.21858858485633
0.44467396,482.44778,100.0,18700,29.685461,2.235784,86.34085,[ 1.378  0.203  0.426 -0.17  -1.419],-3.6052628,100,187,10.079384,1.1691612,16.65,640.95184,1297356.5,22.606155,0.06307937,0.016334867,1921.0105710029602,529.17975,473246,,0.0076557985,9.07898e-06,4.150297,,2.7688112,-108.45663273249272
0.93178844,471.15457,100.0,18800,34.07081,3.6356936,86.60532,[ 1.388  0.215  0.418 -0.18  -1.411],-4.4567566,100,188,9.82309,1.4562359,16.99,765.93585,3086081.2,69.78363,0.080131926,0.0026234663,1930.8996453285217,621.87695,474945,,-0.013104504,-1.2283325e-05,9.604153,,2.9411867,-108.44159114939197
0.5616844,510.3172,100.0,18900,13.976199,2.0489464,85.89292,[ 1.403  0.235  0.423 -0.157 -1.432],-3.7406082,100,189,12.252289,1.3496034,16.09,758.605,1100785.5,16.062393,0.07446936,0.016603272,1940.4402260780334,641.3102,476554,,-0.015922077,-3.4332274e-06,5.961458,,2.8670526,-108.51884414874694
0.9477565,511.00574,100.0,19000,31.776033,3.3767393,85.882385,[ 1.415  0.247  0.428 -0.165 -1.435],-4.41098,100,190,8.634911,1.4773744,15.93,830.2257,3093090.5,64.63987,0.07582216,0.024504183,1950.208825826645,684.35156,478147,,-0.0253906,-1.586914e-05,6.9297895,,2.6901686,-107.41704424554433
0.566969,497.41006,100.0,19100,26.442383,2.0958254,86.14942,[ 1.408  0.237  0.41  -0.186 -1.444],-3.9425583,100,191,10.986107,1.1836668,16.44,659.9291,1191291.5,24.450846,0.071485326,0.019437417,1959.5768129825592,556.0962,479791,,-0.03228389,-1.0681152e-06,5.2903175,,2.9594715,-108.55474930306512
0.23535801,475.95743,100.0,19200,5.677046,0.9344745,86.478294,[ 1.405  0.25   0.427 -0.169 -1.451],-4.309952,100,192,8.316963,1.0836476,16.83,588.30255,207080.67,4.782828,0.04199365,0.073320605,1969.3989527225494,500.48276,481474,,-0.04021921,-6.4849855e-06,1.7672673,,2.7633283,-108.51556819628635
1.3153988,517.59827,100.0,19300,38.766098,4.2992473,85.791,[ 1.403  0.262  0.435 -0.157 -1.459],-4.067917,100,193,9.862236,1.6133063,15.91,900.92664,4650162.5,135.30212,0.121125996,0.0076692947,1976.134476184845,735.7141,483065,,-0.038311742,-5.41687e-06,16.883503,,2.7758477,-107.97785319093217
5.1195545,500.45404,100.0,19400,209.39453,9.008896,86.09934,[ 1.389  0.239  0.44  -0.155 -1.457],-4.1408386,100,194,12.716866,2.0740662,16.2,1109.4358,20306494.0,249.52138,0.419334,0.0016389099,1986.444121837616,803.98914,484685,,-0.004908074,1.6784668e-06,86.83475,,3.0079122,-107.81578085408792
0.30981255,453.18134,100.0,19500,11.001963,1.4077486,86.92413,[ 1.361  0.223  0.431 -0.152 -1.424],-5.192894,100,195,12.144417,1.2143401,17.45,626.42004,418627.47,3.9715369,0.056416485,0.09138432,1997.9301872253418,519.155,486430,,-0.022818308,-6.6375733e-06,2.1161315,,3.232936,-108.81756192715646
0.4518944,501.96234,100.0,19600,20.244875,2.0585089,86.00444,[ 1.366  0.224  0.448 -0.153 -1.442],-4.608551,100,196,10.768707,1.2617835,16.19,710.74536,1192656.5,8.405581,0.07184404,0.013546551,2006.1177864074707,583.8027,488049,,-0.032755904,-6.1035155e-07,4.1949024,,2.8835208,-108.32746288109799
0.7362108,520.6395,100.0,19700,64.24599,3.9340763,85.70201,[ 1.367  0.233  0.464 -0.153 -1.452],-3.647972,100,197,9.492882,1.3483682,15.9,774.8198,4421231.0,21.227299,0.08799012,0.0031138542,2014.8071625232697,633.2788,489639,,-0.038684312,3.8146973e-07,5.0796914,,2.4792976,-108.47304143876755
0.24320734,466.73895,100.0,19800,16.141918,1.6718313,86.67657,[ 1.364  0.237  0.456 -0.179 -1.458],-4.5665894,100,198,10.620186,1.110545,17.11,580.15875,512845.8,7.6490135,0.04258582,0.11479296,2024.1735837459564,493.55194,491350,,-0.049954746,6.942749e-06,2.105673,,3.1245108,-108.57624234437128
0.23304199,504.8635,100.0,19900,6.934499,1.0624229,86.03368,[ 1.359  0.224  0.454 -0.189 -1.469],-4.2155533,100,199,12.852043,1.1258966,16.15,635.4089,294192.66,5.4010916,0.04083506,0.09618273,2032.0825335979462,552.1189,492965,,-0.048726905,1.0223389e-05,1.7958053,,3.1892169,-107.78233580706404
1.3321861,493.63522,100.0,20000,38.256485,3.805495,86.32972,[ 1.322  0.229  0.453 -0.196 -1.468],-3.949646,100,200,8.496819,1.5084928,16.62,817.94305,3740361.8,79.17674,0.11763933,0.0009400421,2040.598542690277,684.6859,494627,,-0.06289921,6.790161e-06,15.547138,,2.8674972,-108.62156418068714
0.4886351,480.89545,100.0,20100,14.214089,2.2928329,86.42102,[ 1.338  0.243  0.468 -0.185 -1.482],-5.608841,100,201,8.390671,1.3613468,16.78,722.5489,1238371.5,10.216973,0.07152481,0.012897942,2049.8074717521667,609.8794,496305,,-0.06985418,-2.7465821e-06,5.950064,,2.8250835,-108.53246850675822
1.0658841,484.06232,100.0,20200,39.77277,3.861161,86.419945,[ 1.325  0.23   0.466 -0.181 -1.489],-5.2063065,100,202,10.496407,1.3751725,16.74,731.96954,3436949.8,138.05661,0.073788285,0.0024979576,2059.4950387477875,595.49536,497979,,-0.06777251,7.6293944e-08,5.0291433,,3.2223527,-108.36543882823456
0.20248261,479.2881,100.0,20300,2.9571142,0.46762136,86.48503,[ 1.336  0.239  0.447 -0.182 -1.487],-4.9220657,100,203,7.0716934,1.0534025,16.8,574.23773,55706.22,2.608745,0.037423942,0.1937994,2069.081500530243,497.42682,499659,,-0.07116751,-2.5177003e-06,1.242271,,2.8303795,-108.35919680095859
0.73282784,506.03693,100.0,20400,32.01937,2.8553002,86.053505,[ 1.339  0.242  0.442 -0.189 -1.49 ],-4.2465057,100,204,10.619431,1.286847,16.16,721.02277,2236993.2,19.79293,0.08811258,0.024039794,2075.9063951969147,580.8558,501275,,-0.07739254,2.0599366e-06,4.9412293,,3.1054785,-107.7261990366549
0.7940953,482.109,100.0,20500,28.100021,2.1265812,86.44446,[ 1.324  0.254  0.432 -0.208 -1.496],-4.062462,100,205,12.731018,1.2049476,16.75,656.08984,1222782.0,100.38096,0.06733279,0.07642598,2085.308206319809,536.1101,502950,,-0.066580445,7.93457e-06,3.936203,,3.1644452,-108.22353892859364
0.18865038,510.75717,100.0,20600,2.3739254,0.34905726,85.954605,[ 1.339  0.253  0.417 -0.225 -1.486],-4.289139,100,206,9.193756,1.0422877,16.09,595.87915,34447.402,1.4927862,0.034302365,0.3788201,2094.5368716716766,531.2446,504559,,-0.04836789,2.2888185e-06,1.123677,,2.8993533,-107.89682183550642
0.2108668,479.92615,100.0,20700,4.5447164,0.7446626,86.4888,[ 1.351  0.245  0.413 -0.233 -1.467],-5.3972015,100,207,11.032555,1.1052415,16.8,598.12445,130248.13,2.9782202,0.038619567,0.18399888,2104.8283517360687,520.2236,506239,,-0.04342646,-2.2888183e-07,1.5897418,,2.940227,-108.32764729276745
1.0964826,476.04236,100.0,20800,40.630028,5.2620244,86.561,[ 1.352  0.255  0.416 -0.228 -1.462],-4.7574997,100,208,11.351746,1.7369874,16.9,895.7855,6301982.5,79.2235,0.09677,0.0029226523,2112.324976205826,717.97363,507929,,-0.04576592,9.613037e-06,13.803911,,3.452781,-108.12600639038982
0.20990978,513.1681,100.0,20900,5.8742514,0.6499217,85.800285,[ 1.338  0.235  0.411 -0.24  -1.465],-3.637848,100,209,9.253792,1.050865,15.93,606.22095,120355.17,3.936368,0.037040886,0.101275936,2121.898807287216,530.5147,509522,,-0.059182122,5.340576e-06,1.3630643,,2.6707559,-107.8224935204235
0.2471949,493.65005,100.0,21000,9.189797,1.0180323,86.235855,[ 1.333  0.228  0.421 -0.242 -1.478],-4.4417953,100,210,10.846252,1.1093248,16.51,613.8963,264331.1,5.902819,0.04226917,0.035028987,2129.8307909965515,534.6984,511173,,-0.04251097,-1.3656616e-05,2.138083,,2.9016297,-108.35373413066617
2.1292324,495.96848,100.0,21100,55.195316,5.8086753,86.19799,[ 1.328  0.216  0.421 -0.255 -1.461],-4.0001755,100,211,9.678604,1.7517979,16.48,950.9967,8853913.0,74.326454,0.20735727,0.0013679345,2138.6999158859253,752.0827,512821,,-0.044095024,-1.335144e-05,14.178633,,3.054637,-108.58301175164682
0.9214077,486.23712,100.0,21200,41.89722,4.4803185,86.38062,[ 1.33   0.22   0.437 -0.269 -1.463],-4.9415817,100,212,13.403534,1.3942047,16.57,748.27466,4883994.5,40.347862,0.10565701,0.018559195,2147.6157653331757,596.97253,514478,,-0.038819365,3.3569336e-06,15.1257105,,3.2454438,-107.53259789032887
52604.57,481.97693,100.0,21300,14099.613,1194.0026,86.41109,[ 1.358  0.237  0.436 -0.268 -1.458],-4.115608,100,213,13.712013,118.6675,16.7,57956.625,332934940000.0,6571619.0,1377.9641,2.1633505e-07,2156.1907556056976,41150.5,516148,,-0.0375245,6.1798096e-06,224240.0,,3.235062,-108.30835352539816
0.24573451,505.59637,100.0,21400,5.200536,0.75208735,85.94948,[ 1.351  0.251  0.46  -0.294 -1.456],-3.826645,100,214,13.573212,1.1523497,16.09,657.43335,163415.0,4.4545465,0.04221838,0.054836385,2170.1740217208862,572.2434,517757,,-0.051483106,-6.1798096e-06,1.6802421,,2.8765132,-107.94705421495624
2.7383022,477.74078,100.0,21500,68.74477,8.3434925,86.42735,[ 1.344  0.25   0.447 -0.305 -1.47 ],-3.9734344,100,215,9.813866,1.8209708,16.71,941.9435,15929453.0,357.8383,0.17497566,0.00016035429,2178.7365107536316,660.5049,519428,,-0.052945748,3.0517577e-07,23.575735,,3.0348225,-108.37375397935786
0.36671418,497.30768,100.0,21600,7.815683,1.2847941,86.16855,[ 1.359  0.215  0.458 -0.306 -1.472],-3.9409485,100,216,11.006355,1.2673128,16.44,699.08716,449690.8,7.8689423,0.05919126,0.0391376,2186.7250645160675,602.20105,521072,,-0.064046785,-2.7465821e-06,2.2884421,,3.0559287,-108.3565373316877
0.24888405,469.08453,100.0,21700,12.743013,1.2693925,86.56389,[ 1.382  0.208  0.442 -0.307 -1.483],-4.9156876,100,217,9.08522,1.1355882,16.92,609.94617,381580.78,5.639924,0.044222284,0.05436024,2195.7646040916443,511.28314,522764,,-0.06728253,6.866455e-06,2.2509112,,3.2328434,-108.07222317616147
0.38185218,515.45447,100.0,21800,7.4495807,1.0689102,85.83435,[ 1.382  0.223  0.441 -0.303 -1.486],-3.450966,100,218,9.444374,1.1889926,16.0,681.72473,338219.12,19.712227,0.049530897,0.054156713,2203.7130179405212,596.3725,524364,,-0.08902748,-3.4332274e-06,2.5985475,,2.7583013,-108.45616738074997
0.7116307,498.79724,100.0,21900,12.600791,1.4985068,86.09319,[ 1.378  0.233  0.428 -0.312 -1.508],-3.8449707,100,219,8.9567795,1.1842986,16.28,665.5207,636501.06,52.975525,0.0699084,7.310185e-05,2212.8650448322296,554.61194,525992,,-0.088339515,-4.8828124e-06,3.9303195,,2.6461961,-108.10956655970291
0.6982981,499.79547,100.0,22000,47.944427,3.2994375,86.10872,[ 1.365  0.235  0.434 -0.29  -1.507],-3.950737,100,220,10.593895,1.263192,16.25,707.67535,3122469.2,26.414463,0.0868916,0.011605049,2221.8278636932373,550.79767,527617,,-0.08718007,6.2561035e-06,4.300191,,2.6606586,-107.91283053593924
2.3262699,479.05225,100.0,22100,21.59392,1.9651842,86.44494,[ 1.376  0.235  0.431 -0.27  -1.506],-5.019394,100,221,12.605186,1.4156641,16.7,761.9221,985506.3,282.5725,0.09919215,0.0015025276,2231.129472255707,631.9011,529287,,-0.08370169,2.5177003e-06,9.621247,,3.4771054,-107.72950283360116
0.37527493,498.21936,100.0,22200,53.9791,1.6993798,86.14364,[ 1.378  0.242  0.416 -0.283 -1.503],-3.9448318,100,222,10.703781,1.1793848,16.42,657.23883,745150.25,15.558535,0.05155712,0.00699548,2239.3729898929596,559.1123,530929,,-0.06786407,-5.41687e-06,3.4767158,,2.8354423,-108.38525248803245
0.22401817,488.46115,100.0,22300,5.023587,0.8125749,86.37468,[ 1.382  0.258  0.42  -0.268 -1.487],-3.9454575,100,223,10.373772,1.1363133,16.61,619.1674,158667.23,4.0836883,0.04019033,0.16941062,2247.6856389045715,543.1532,532590,,-0.07170936,-4.8065185e-06,1.7847867,,2.8375978,-108.09324799487781
1.0017474,474.99768,100.0,22400,25.678047,2.8783777,86.62542,[ 1.393  0.267  0.414 -0.269 -1.491],-3.9368362,100,224,11.545868,1.4362653,17.01,762.4297,2031342.4,91.0975,0.091324806,0.024375549,2254.963045835495,620.32983,534291,,-0.07568526,-6.8664554e-07,4.8657794,,2.8767767,-108.72811920536023
2.6952145,498.32922,100.0,22500,55.49022,5.4153395,86.1472,[ 1.39   0.264  0.437 -0.264 -1.495],-3.9020767,100,225,12.666389,1.4758193,16.37,805.0345,7595584.5,402.93066,0.10258606,0.006218551,2265.224856853485,652.3714,535928,,-0.08926684,7.858276e-06,13.213073,,2.8363526,-108.37863254066478
0.9585161,492.72943,100.0,22600,54.417328,5.3552027,86.24742,[ 1.378  0.252  0.455 -0.264 -1.508],-4.4125977,100,226,9.391724,1.5130004,16.55,807.6031,7025652.5,93.851944,0.09949773,0.024882052,2274.448912382126,632.9674,537583,,-0.10444947,2.4414062e-06,6.055346,,2.92407,-108.65021670290326
8.262926,480.07303,100.0,22700,183.86073,17.981152,86.42541,[ 1.362  0.25   0.455 -0.288 -1.523],-4.1306458,100,227,6.676796,2.5189574,16.7,1288.125,74162900.0,525.9905,0.57036155,0.0015355399,2284.9177417755127,877.1763,539253,,-0.10982067,5.4931643e-06,90.0307,,2.5678904,-108.50186239965187
0.47265553,472.12317,100.0,22800,12.952231,1.7068423,86.65614,[ 1.356  0.228  0.453 -0.278 -1.529],-4.1930466,100,228,10.494766,1.2757292,17.03,681.7031,723098.5,7.920346,0.07873783,0.0067199785,2294.465737104416,564.13226,540956,,-0.105223484,-2.8991699e-06,3.6570086,,2.9593637,-108.29705256463156
0.19942124,466.91043,100.0,22900,2.7612703,0.41328627,86.55321,[ 1.359  0.223  0.436 -0.277 -1.524],-4.2051163,100,229,7.9523315,1.062139,16.82,577.409,41008.785,2.3077872,0.036910277,0.2689001,2302.425883769989,490.2602,542638,,-0.107488714,5.340576e-06,1.2016116,,3.2165225,-107.74051819322163
0.43561006,511.91638,100.0,23000,28.951694,2.988663,85.825516,[ 1.355  0.222  0.431 -0.285 -1.526],-3.8202515,100,230,12.830284,1.291476,15.94,728.3842,2244301.5,30.022125,0.05299909,0.039571665,2310.6375110149384,613.72626,544232,,-0.12211215,-3.5858154e-06,3.831154,,3.0205767,-107.98502684487957
0.35061944,500.04822,100.0,23100,16.120308,1.1750222,86.15045,[ 1.348  0.204  0.442 -0.29  -1.541],-4.1813583,100,231,10.992607,1.2215531,16.32,681.70764,387067.03,7.5833817,0.055521186,0.027023422,2319.327614545822,585.6742,545864,,-0.12329102,-3.0517577e-07,2.55372,,2.969112,-107.98129687404453
1.1340859,485.91016,100.0,23200,32.873795,3.9142253,86.32067,[ 1.344  0.21   0.438 -0.304 -1.542],-4.8011093,100,232,11.043358,1.4946637,16.61,790.5871,3475481.5,36.055378,0.12376235,0.004775285,2328.4718284606934,620.8781,547525,,-0.11467961,-6.4849855e-06,8.36397,,2.8759007,-108.41218991207884
1.0592483,495.26434,100.0,23300,13.616017,1.6120046,86.19178,[ 1.36   0.207  0.44  -0.326 -1.534],-3.637947,100,233,10.011078,1.18828,16.49,660.42126,706802.44,123.07298,0.0705085,0.010940768,2338.4643461704254,555.2163,549174,,-0.10906953,6.713867e-06,4.4349995,,2.8683958,-108.69323076150849
0.18839538,497.09094,100.0,23400,2.6715052,0.2878258,86.13924,[ 1.354  0.213  0.427 -0.341 -1.528],-4.752289,100,234,13.637466,1.0211384,16.33,573.44543,23986.494,1.4833064,0.034552764,0.3429348,2346.301915168762,504.32315,550807,,-0.105408065,-5.1116945e-06,1.0811872,,3.610358,-107.83291872535796
0.18712334,468.28738,100.0,23500,2.2289853,0.22704254,86.451294,[ 1.353  0.216  0.421 -0.338 -1.524],-4.8464127,100,235,22.082321,1.0281585,16.73,561.1732,13416.414,1.5463716,0.034778226,0.5418351,2354.476308107376,478.8842,552480,,-0.110739216,-6.790161e-06,1.0581573,,4.2852654,-107.56467263188429
0.18159664,491.79846,100.0,23600,1.4638954,0.15552881,86.29976,[ 1.357  0.214  0.427 -0.336 -1.53 ],-4.721176,100,236,11.31736,1.0276328,16.55,569.2995,6495.1553,1.074701,0.033595774,0.6137155,2362.464003801346,504.78827,554135,,-0.12013693,-5.4931643e-06,1.023958,,3.0233104,-108.1145445107354
0.25820374,460.3821,100.0,23700,7.992382,0.9241848,86.835144,[ 1.342  0.221  0.426 -0.333 -1.539],-4.7794952,100,237,12.089592,1.0825645,17.25,566.53094,198335.6,6.4974685,0.04520552,0.022287149,2370.1897411346436,479.10272,555860,,-0.111960456,-4.5013426e-06,1.6021025,,3.3933413,-108.1549721680436
0.1864587,486.9463,100.0,23800,2.715022,0.25127813,86.320755,[ 1.347  0.218  0.415 -0.342 -1.531],-4.583313,100,238,10.997917,1.0243213,16.53,566.94727,17126.256,1.1784307,0.034449626,0.4373541,2378.4615898132324,497.36517,557513,,-0.12939574,1.3198853e-05,1.0732083,,3.0854976,-107.70384362005775
1.3436409,489.2998,100.0,23900,23.096462,2.5210445,86.34852,[ 1.352  0.215  0.414 -0.341 -1.548],-5.336014,100,239,6.9553604,1.3550016,16.62,741.3921,1683327.6,142.13985,0.11105656,0.015741678,2386.884099006653,619.02844,559175,,-0.12904648,-1.4495849e-06,7.732612,,2.9383016,-108.14827895150384
0.9854089,485.13544,100.0,24000,47.834213,4.723431,86.37005,[ 1.369  0.21   0.439 -0.331 -1.548],-3.674675,100,240,12.866989,1.433967,16.69,757.5317,4759129.0,114.81059,0.077946015,0.00648514,2396.077627658844,602.277,560844,,-0.1310881,-5.645752e-06,9.700481,,3.1057134,-108.37825818345071
0.80841005,494.2686,100.0,24100,57.530968,3.923653,86.13944,[ 1.355  0.192  0.443 -0.343 -1.55 ],-4.8410873,100,241,13.146133,1.5184664,16.35,832.1312,4146755.5,21.419392,0.09780633,0.027483417,2405.3265829086304,649.057,562479,,-0.119792365,-1.1520386e-05,4.7771173,,2.897588,-108.21690769134452
2.8098192,474.76984,100.0,24200,86.03079,6.0166535,86.550514,[ 1.349  0.196  0.454 -0.354 -1.539],-4.2853394,100,242,9.962372,1.6015375,16.88,865.3775,10071909.0,378.69833,0.16792104,0.013943826,2415.819664001465,635.4249,564167,,-0.12739906,6.3323973e-06,12.647089,,2.8899448,-108.05266985729845
0.48616874,449.79626,100.0,24300,26.585499,2.888912,86.98976,[ 1.343  0.192  0.48  -0.353 -1.546],-4.601181,100,243,9.78331,1.2695365,17.57,645.9906,1784243.4,19.924822,0.06506273,0.011847302,2425.449396133423,531.0935,565924,,-0.13574311,2.1362305e-06,6.2348266,,2.9677324,-108.84567981525457
