ReturnMeanIW,EpisodesSoFar,InitialReturnMin,J_sample_variance,EpRewMean,MinIW,EpThisIter,StdIW,InitialReturnMean,TimeElapsed,StdD2w0t,MaxIW,MeanEntropy,ReturnStepMaxmin,InitialBound,Iteration,MaxD2w0t,ReturnStepMax,EmpiricalD2,TimestepsSoFar,Bound,InitialReturnStd,MeanD2w0t,Weights,EpLenMean,InitialReturnMax,MeanIW,MinD2w0t
-78.046196,24300,-94.40293,137.70695,-107.29320147538954,0.9427337,100,0.015849281,-78.2926,2479.875226020813,0.25990131,1.0475397,1.405727,99.0,-1808.6064,243,1.0005627,100.0,1.0002329,884950,-1808.4579,11.485861,0.07284626,[-0.825 -0.495 -0.456 -0.748 -0.013],36.42,-48.527447,0.99626344,
-77.220566,24400,-94.32449,139.23647,-108.09507833990449,0.9488187,100,0.013381393,-77.44573,2491.686146259308,0.26680642,1.0475725,1.4058228,99.00001,-1844.0178,244,1.000553,100.0,1.0001963,888806,-1843.8843,11.683022,0.077126056,[-0.823 -0.494 -0.456 -0.748 -0.013],38.56,-52.940228,0.9967981,
-79.11468,24500,-95.47517,167.50607,-107.63833263554781,0.97246176,100,0.008385913,-79.23532,2502.3144524097443,0.25759637,1.0205576,1.405275,99.00009,-1880.7069,245,1.0002189,100.0,1.0000838,892379,-1880.6378,12.946323,0.0714628,[-0.822 -0.495 -0.456 -0.749 -0.013],35.73,-38.768944,0.9985855,
-78.708115,24600,-94.82652,163.58525,-108.32577035419406,0.9662794,100,0.007740547,-78.76053,2514.341528892517,0.26297387,1.0214841,1.4051648,99.00003,-1895.458,246,1.0001131,100.0,1.0000489,896116,-1895.4303,12.778823,0.07474136,[-0.823 -0.495 -0.456 -0.749 -0.014],37.37,-25.273762,0.99944514,
-79.34855,24700,-95.504074,129.20728,-108.65840773803927,0.9788941,100,0.0067107826,-79.41979,2525.339873313904,0.2601775,1.0170138,1.4047506,99.00125,-1836.2252,247,1.0001183,100.0,1.0000488,899767,-1836.1818,11.335899,0.07302174,[-0.824 -0.495 -0.456 -0.749 -0.014],36.51,-38.36892,0.9991223,
-77.74333,24800,-95.41388,181.24615,-107.25435612555863,0.92110115,100,0.024645964,-78.223816,2537.011955022812,0.26052517,1.0622151,1.4041897,99.00035,-1844.7959,248,1.0009826,100.0,1.0005461,903427,-1844.5533,13.592921,0.07321529,[-0.824 -0.495 -0.456 -0.749 -0.014],36.6,-37.133076,0.9939563,
-77.52284,24900,-96.22188,107.037544,-108.39967812860385,0.9559237,100,0.012402612,-77.78785,2547.866135597229,0.26576728,1.0306953,1.403433,99.000084,-1879.2594,249,1.0003897,100.0,1.0001391,907250,-1879.1239,10.232352,0.076468274,[-0.825 -0.495 -0.455 -0.748 -0.015],38.23,-45.311653,0.99630624,
-78.61946,25000,-95.32738,111.20238,-108.98806451299123,0.9601476,100,0.009937625,-78.80911,2558.5201728343964,0.2636933,1.0434693,1.4034272,99.00055,-1884.2157,250,1.0003024,100.0,1.0001085,911009,-1884.1208,10.480843,0.0751857,[-0.825 -0.495 -0.455 -0.749 -0.015],37.59,-50.11319,0.9975081,
-78.10691,25100,-93.669754,181.62407,-107.51472859027817,0.9900727,100,0.003934478,-78.12952,2569.1718788146973,0.2628496,1.017763,1.4038478,99.0,-1894.827,251,1.0000348,100.0,1.0000155,914742,-1894.8151,13.401229,0.07466053,[-0.824 -0.496 -0.455 -0.749 -0.015],37.33,-30.579422,0.9997187,
-79.57425,25200,-95.18001,126.91478,-108.50117300789655,0.9743407,100,0.0063904105,-79.69329,2579.0383582115173,0.25799155,1.0198315,1.4043186,99.0,-1815.5552,252,1.0002391,100.0,1.0000609,918327,-1815.4854,11.169351,0.0717029,[-0.824 -0.496 -0.455 -0.749 -0.015],35.85,-45.999863,0.9982234,
-78.35808,25300,-96.4114,153.55495,-107.99474668158078,0.97992086,100,0.007885847,-78.43869,2591.0015177726746,0.26191622,1.0306143,1.404404,99.0,-1835.2441,253,1.0001078,100.0,1.0000532,922031,-1835.2014,12.400073,0.07408275,[-0.825 -0.495 -0.455 -0.749 -0.015],37.04,-26.948645,0.9991519,
-79.78398,25400,-94.9397,140.58504,-107.3705959151217,0.9803328,100,0.006971261,-79.88108,2600.4695332050323,0.25284442,1.020951,1.4052733,99.0,-1873.2114,254,1.000137,100.0,1.0000654,925463,-1873.1599,11.809905,0.06864245,[-0.825 -0.495 -0.454 -0.749 -0.014],34.32,-41.25286,0.99873155,
-75.89259,25500,-96.825455,181.63152,-107.69308231427735,0.97739166,100,0.005629694,-75.93904,2612.0418219566345,0.27305758,1.0186232,1.4047455,99.0,-1925.2823,255,1.0000699,100.0,1.0000285,929520,-1925.2582,13.349928,0.081141315,[-0.825 -0.495 -0.454 -0.749 -0.014],40.57,-40.115837,0.99917984,
-76.31114,25600,-93.12404,144.97243,-108.48270839681778,0.9572845,100,0.008750545,-76.45173,2623.0017251968384,0.27382395,1.0232139,1.4049103,99.0,-1838.1969,256,1.0004084,100.0,1.0001141,933602,-1838.1238,12.003068,0.08164509,[-0.824 -0.495 -0.454 -0.749 -0.014],40.82,-48.086887,0.9980751,
-77.9518,25700,-95.26816,163.12225,-108.04241810689085,0.9745978,100,0.0071483967,-78.03721,2633.8438556194305,0.26442114,1.0157984,1.4049085,99.00015,-1883.4438,257,1.0002108,100.0,1.0000626,937384,-1883.3999,12.727063,0.07564279,[-0.823 -0.496 -0.454 -0.75  -0.014],37.82,-30.155258,0.99884415,
-80.21313,25800,-96.32923,142.0726,-108.19390945486398,0.97161263,100,0.009060763,-80.31425,2645.383312225342,0.2536245,1.0246785,1.4053003,99.00001,-1851.604,258,1.0002772,100.0,1.0000883,940839,-1851.5521,11.952281,0.069102526,[-0.823 -0.496 -0.454 -0.75  -0.014],34.55,-26.74768,0.99873096,
-78.10026,25900,-97.10718,144.05673,-107.59028413023869,0.94709104,100,0.010467987,-78.2525,2656.2500445842743,0.2609993,1.0299553,1.4058019,99.0,-1797.0707,259,1.0003686,100.0,1.0001062,944515,-1796.9839,11.813315,0.07352429,[-0.823 -0.496 -0.454 -0.75  -0.014],36.76,-37.939285,0.99766517,
-76.78868,26000,-94.41163,166.37764,-108.4109884655197,0.9588438,100,0.010260673,-77.02544,2667.173607826233,0.27118623,1.0316048,1.4058802,99.00001,-1886.28,260,1.0006682,100.0,1.0001674,948511,-1886.1528,12.747613,0.07992658,[-0.824 -0.495 -0.454 -0.749 -0.013],39.96,-32.594315,0.9963688,
-77.72049,26100,-96.066246,180.55202,-106.80338777430754,0.9817295,100,0.005261584,-77.77058,2677.4491493701935,0.26125866,1.0115707,1.4056153,99.0,-1898.0669,261,1.0000945,100.0,1.0000315,952195,-1898.0414,13.305285,0.073681295,[-0.826 -0.495 -0.454 -0.749 -0.013],36.84,-33.311493,0.9990855,
-77.41027,26200,-95.79348,145.54604,-107.46091856503953,0.9732581,100,0.007046561,-77.48823,2687.2879803180695,0.26397547,1.0162526,1.404841,99.00039,-1839.2334,262,1.0001129,100.0,1.0000529,955963,-1839.1931,11.95455,0.07536247,[-0.826 -0.495 -0.454 -0.749 -0.013],37.68,-43.67845,0.9989508,
-78.355606,26300,-94.13358,127.33117,-107.50359416584948,0.977793,100,0.0075928606,-78.49916,2697.345023870468,0.25913078,1.0210145,1.4052517,99.0,-1887.7538,263,1.0002878,100.0,1.0000817,959582,-1887.6797,11.2796545,0.07238301,[-0.826 -0.495 -0.454 -0.749 -0.014],36.19,-45.40885,0.99810904,
-79.08134,26400,-94.171265,118.54602,-108.52316841646643,0.96214277,100,0.009360397,-79.29135,2707.6480762958527,0.25936612,1.0264039,1.405387,99.0,-1815.1533,264,1.0003124,100.0,1.0001208,963208,-1815.049,10.7888155,0.07252714,[-0.825 -0.495 -0.454 -0.749 -0.014],36.26,-56.27357,0.99700737,
-79.07247,26500,-94.505424,125.39012,-108.42781447141857,0.97533435,100,0.0070014135,-79.14935,2717.1745858192444,0.2598876,1.0229222,1.4056165,99.000114,-1779.6702,265,1.0001179,100.0,1.0000509,966850,-1779.6313,11.110668,0.07284272,[-0.825 -0.495 -0.453 -0.749 -0.013],36.42,-49.387573,0.9988814,
-78.25286,26600,-96.00581,135.07495,-108.56035540047483,0.9579806,100,0.011299987,-78.46782,2726.1947700977325,0.26402095,1.0284165,1.404731,99.00012,-1814.3297,266,1.0003897,100.0,1.0001644,970619,-1814.2205,11.317606,0.07538728,[-0.825 -0.495 -0.454 -0.749 -0.013],37.69,-49.413,0.99659026,
-78.714645,26700,-96.572014,156.67961,-107.11993903234017,0.9849601,100,0.00657609,-78.79867,2737.520770549774,0.25777122,1.0355625,1.4049264,99.0,-1902.6149,267,1.0001845,100.0,1.0000446,974197,-1902.5696,12.418275,0.07156173,[-0.825 -0.494 -0.454 -0.748 -0.014],35.78,-43.936527,0.9988839,
-78.56352,26800,-94.350525,173.63152,-107.95053101514603,0.9728603,100,0.007250441,-78.64187,2748.1086671352386,0.26285437,1.0179322,1.4053593,99.000046,-1963.2211,268,1.000257,100.0,1.0000598,977930,-1963.1803,13.068864,0.07466171,[-0.825 -0.494 -0.454 -0.748 -0.014],37.33,-30.074743,0.99874204,
-78.95358,26900,-94.47425,132.71935,-108.7715996280158,0.9548993,100,0.012230374,-79.06412,2759.1071996688843,0.26227582,1.0323933,1.4051613,99.00005,-1797.8823,269,1.0002148,100.0,1.0001279,981645,-1797.8257,11.477114,0.074303836,[-0.826 -0.494 -0.454 -0.748 -0.014],37.15,-48.856396,0.9986089,
-79.8512,27000,-94.395546,156.24205,-107.84708433473885,0.9694305,100,0.010490167,-79.97314,2769.53954410553,0.25414893,1.0250108,1.40466,99.00003,-1917.1144,270,1.0002197,100.0,1.0001034,985115,-1917.0511,12.374185,0.06940279,[-0.826 -0.494 -0.454 -0.748 -0.014],34.7,-34.706303,0.9984458,
-78.373955,27100,-95.330414,118.8938,-108.7470062769579,0.97508633,100,0.006563701,-78.43862,2778.3058981895447,0.2648822,1.0162957,1.4042952,99.0,-1895.1361,271,1.0000991,100.0,1.0000436,988911,-1895.1033,10.925288,0.075921886,[-0.826 -0.494 -0.454 -0.748 -0.014],37.96,-48.478443,0.99930984,
-76.17549,27200,-94.36823,125.32192,-108.29781312346773,0.9428632,100,0.016027592,-76.48474,2789.2249987125397,0.271948,1.0354651,1.4039278,99.00004,-1823.0616,272,1.0005044,100.0,1.0002135,992931,-1822.8732,11.004458,0.08040957,[-0.826 -0.494 -0.454 -0.748 -0.015],40.2,-50.133354,0.99541533,
-80.641045,27300,-94.51433,112.165985,-107.66389883820575,0.9545548,100,0.0137187615,-80.954094,2799.2692863941193,0.24775082,1.036474,1.4049261,99.000206,-1793.8176,273,1.0005329,100.0,1.0001987,996215,-1793.6626,10.500356,0.06568891,[-0.828 -0.494 -0.454 -0.748 -0.015],32.84,-42.970955,0.99568045,
-76.022,27400,-94.15593,213.41628,-106.36681819811443,0.94939613,100,0.0161589,-76.37723,2811.266334295273,0.26607466,1.0549133,1.4049103,99.00006,-1833.1826,274,1.0007769,100.0,1.0003153,1000047,-1833.0011,14.59453,0.076653026,[-0.828 -0.495 -0.455 -0.748 -0.014],38.32,-34.625973,0.99514157,
-77.93464,27500,-96.05811,122.875496,-109.14418478748043,0.9611038,100,0.0119950455,-78.07697,2822.7122163772583,0.2678642,1.0388998,1.4049085,99.00001,-1813.939,275,1.0003641,100.0,1.0001599,1003937,-1813.8644,10.932247,0.07780432,[-0.827 -0.496 -0.454 -0.748 -0.014],38.9,-47.761147,0.99796206,
-76.02939,27600,-94.52148,177.32126,-107.24860272507085,0.9641964,100,0.01083071,-76.319016,2834.130628347397,0.2686191,1.0262047,1.4057233,99.0,-1828.0693,276,1.0004524,100.0,1.0001765,1007850,-1827.9211,13.227361,0.07827077,[-0.828 -0.495 -0.454 -0.748 -0.014],39.13,-28.06577,0.9960032,
-78.62747,27700,-93.37613,145.2237,-107.17876015291098,0.97443026,100,0.0076723844,-78.767944,2842.6629621982574,0.2578958,1.0245072,1.4062272,99.00004,-1925.1604,277,1.0002236,100.0,1.0000641,1011432,-1925.0878,12.06313,0.071643084,[-0.827 -0.495 -0.453 -0.748 -0.013],35.82,-44.208557,0.99818575,
-76.32259,27800,-94.65098,179.33682,-107.01993575204871,0.9602855,100,0.009302802,-76.471794,2853.623730659485,0.2680338,1.0208857,1.4065913,99.0,-1896.7681,278,1.0002563,100.0,1.0001334,1015327,-1896.6929,13.267381,0.07790455,[-0.828 -0.496 -0.453 -0.748 -0.013],38.95,-41.96021,0.99775875,
-80.47269,27900,-97.04882,140.43454,-107.38562346870476,0.9692826,100,0.008787825,-80.566124,2863.5370190143585,0.24999529,1.0156968,1.4059031,99.0,-1893.5839,279,1.0002291,100.0,1.0000759,1018676,-1893.5363,11.733822,0.066982366,[-0.828 -0.495 -0.454 -0.748 -0.012],33.49,-45.712536,0.9986171,
-76.25125,28000,-94.72814,192.90668,-105.98711887305042,0.94872653,100,0.01390985,-76.564255,2873.7845990657806,0.26352298,1.0351368,1.4056149,99.0,-1881.9708,280,1.00075,100.0,1.0002127,1022429,-1881.8091,13.728146,0.07506835,[-0.827 -0.495 -0.453 -0.749 -0.013],37.53,-30.91269,0.99544483,
-77.90562,28100,-94.15544,113.15873,-109.22179206379566,0.9277128,100,0.021668203,-78.37865,2885.316687107086,0.26602694,1.0522885,1.40516,99.00006,-1863.192,281,1.0008786,100.0,1.0005187,1026260,-1862.9418,10.408463,0.07663361,[-0.827 -0.496 -0.454 -0.749 -0.013],38.31,-50.1838,0.9932246,
-76.76164,28200,-94.302376,154.22887,-107.54589183290067,0.94072515,100,0.011030212,-77.0028,2896.580092906952,0.26640296,1.0265889,1.4043196,99.00001,-1801.6366,282,1.0005736,100.0,1.0001596,1030103,-1801.5111,12.281208,0.07686799,[-0.828 -0.497 -0.453 -0.749 -0.014],38.43,-40.39389,0.9962859,
-76.60578,28300,-94.394745,161.42918,-107.44562389508684,0.9393943,100,0.015232408,-76.91993,2909.061551809311,0.2667191,1.0418937,1.4053005,99.0,-1904.1786,283,1.0006115,100.0,1.0002091,1033956,-1903.997,12.51018,0.07706776,[-0.828 -0.496 -0.453 -0.749 -0.015],38.53,-41.30573,0.9953694,
-78.7656,28400,-96.55984,132.36037,-108.1407992656248,0.9631221,100,0.011300196,-78.927795,2920.2284026145935,0.26037997,1.0328703,1.4053005,99.0,-1850.2175,284,1.0003189,100.0,1.0001667,1037613,-1850.1368,11.555615,0.073144905,[-0.829 -0.495 -0.453 -0.748 -0.014],36.57,-46.369576,0.99798346,
-75.98545,28500,-94.65652,176.50377,-106.99270121631878,0.9816014,100,0.0073013534,-76.0656,2929.4454889297485,0.2708022,1.0204971,1.4056376,99.000015,-1933.8848,285,1.0001278,100.0,1.0000535,1041597,-1933.8434,13.272852,0.079682186,[-0.829 -0.495 -0.453 -0.748 -0.014],39.84,-34.26318,0.99911547,
-77.46349,28600,-93.94472,147.19038,-108.23813928335929,0.95200723,100,0.012721881,-77.742455,2940.267983198166,0.26683736,1.0391304,1.4057003,99.00016,-1886.9971,286,1.0005176,100.0,1.0001893,1045454,-1886.8364,12.120852,0.07714726,[-0.829 -0.496 -0.453 -0.748 -0.013],38.57,-46.51168,0.99612844,
-78.93352,28700,-94.61951,159.10878,-107.99335213137549,0.9450058,100,0.015347321,-79.09959,2952.0097332000732,0.25926185,1.0428541,1.4053656,99.00004,-1888.3542,287,1.0004508,100.0,1.0002052,1049077,-1888.2672,12.399791,0.07246467,[-0.831 -0.496 -0.453 -0.748 -0.013],36.23,-30.450409,0.9974844,
-77.04023,28800,-95.28448,142.47226,-107.64882913825605,0.9518143,100,0.014339715,-77.21425,2962.7488565444946,0.26556295,1.0384579,1.4053806,99.00148,-1796.0325,288,1.000346,100.0,1.0001912,1052894,-1795.9432,11.649248,0.07634609,[-0.829 -0.496 -0.453 -0.748 -0.013],38.17,-48.727276,0.9973991,
-78.08215,28900,-95.26832,144.78706,-107.42173373024963,0.9619818,100,0.007932894,-78.23575,2972.277400970459,0.26076514,1.0225234,1.4053016,99.000084,-1858.6434,289,1.000355,100.0,1.0000945,1056563,-1858.5614,12.066646,0.073383905,[-0.829 -0.495 -0.453 -0.748 -0.013],36.69,-46.282383,0.99808264,
-79.16264,29000,-94.42917,144.94092,-108.71602942326928,0.95474946,100,0.009331226,-79.305084,2983.019232749939,0.2610951,1.0233183,1.4053005,99.000046,-1845.8772,290,1.000567,100.0,1.000098,1060242,-1845.8048,11.921152,0.07358477,[-0.83  -0.495 -0.452 -0.748 -0.014],36.79,-42.574184,0.99803156,
-79.504776,29100,-95.782394,134.5437,-108.30333713518193,0.94523245,100,0.013634185,-79.71419,2994.5551743507385,0.2564112,1.0287174,1.4042964,99.000206,-1831.4646,291,1.000293,100.0,1.000137,1063779,-1831.3522,11.346171,0.07074587,[-0.829 -0.494 -0.452 -0.748 -0.014],35.37,-49.172832,0.9967203,
-77.79165,29200,-94.40998,186.91217,-107.23911511754352,0.9779013,100,0.0055384855,-77.899826,3007.3192644119263,0.26412234,1.0177124,1.4042988,99.00004,-1921.2758,292,1.0002209,100.0,1.0000625,1067551,-1921.2216,13.643233,0.075442985,[-0.829 -0.495 -0.452 -0.749 -0.015],37.72,-30.792143,0.9986534,
-79.96852,29300,-94.64402,131.5051,-107.67018074558624,0.9682115,100,0.010233496,-80.07751,3018.3798542022705,0.25268528,1.0280056,1.4046665,99.00229,-1810.3914,293,1.0002224,100.0,1.0001227,1070978,-1810.3368,11.494382,0.06854335,[-0.829 -0.494 -0.452 -0.748 -0.015],34.27,-35.65181,0.99885374,
-78.696724,29400,-95.39242,150.89183,-107.25176499856417,0.9615419,100,0.014493051,-78.88586,3028.7808063030243,0.25714377,1.0459534,1.4046615,99.00002,-1854.7867,294,1.0003704,100.0,1.0002037,1074537,-1854.6936,12.328743,0.07118577,[-0.829 -0.495 -0.452 -0.748 -0.014],35.59,-36.15751,0.9976833,
-79.16807,29500,-96.26451,135.57587,-108.31127164922235,0.98735136,100,0.004789827,-79.191124,3039.175528049469,0.2596401,1.0122148,1.4047258,99.000015,-1815.0531,295,1.000043,100.0,1.0000191,1078172,-1815.0399,11.588401,0.072700545,[-0.829 -0.495 -0.451 -0.748 -0.014],36.35,-32.20729,0.9996734,
-78.11305,29600,-94.95716,142.44388,-108.67260465157878,0.96771103,100,0.01393451,-78.25064,3050.1367762088776,0.2656493,1.0428072,1.40493,99.00015,-1802.8844,296,1.0003399,100.0,1.0001903,1081992,-1802.8129,11.997942,0.07640464,[-0.829 -0.495 -0.451 -0.748 -0.014],38.2,-39.53346,0.99856484,
-77.6955,29700,-93.86396,156.68202,-108.17640011947528,0.94438946,100,0.012461919,-77.97395,3062.4999754428864,0.26550773,1.034106,1.4043196,99.0,-1924.3665,297,1.0004671,100.0,1.0001413,1085807,-1924.2213,12.381934,0.07630657,[-0.83  -0.495 -0.451 -0.748 -0.014],38.15,-30.851433,0.99582595,
-78.524345,29800,-94.1308,119.60935,-108.74311273947549,0.96195483,100,0.01283434,-78.67459,3073.3154635429382,0.26360413,1.0394547,1.4043185,99.00007,-1854.5754,298,1.0005125,100.0,1.0001836,1089563,-1854.4982,10.959894,0.07512462,[-0.83  -0.496 -0.452 -0.748 -0.015],37.56,-48.20894,0.99803555,
-76.01315,29900,-94.09074,157.8263,-108.16438008966321,0.9438491,100,0.015606963,-76.43825,3085.9449548721313,0.27232036,1.0343419,1.4032289,99.00006,-1889.4559,299,1.00074,100.0,1.0002626,1093595,-1889.2439,12.198304,0.080653146,[-0.829 -0.496 -0.451 -0.749 -0.015],40.32,-36.863068,0.99302393,
-77.263565,30000,-95.563896,159.5658,-107.60373210964198,0.9886221,100,0.004283698,-77.291695,3097.586121559143,0.26681674,1.0136902,1.4033258,99.00001,-1886.5464,300,1.0000514,100.0,1.0000169,1097452,-1886.5304,12.587588,0.07714067,[-0.829 -0.495 -0.451 -0.748 -0.016],38.57,-34.527096,0.9996936,
-78.34552,30100,-93.9571,163.97487,-107.89023786872185,0.9799771,100,0.0064248727,-78.41996,3107.251873254776,0.2628266,1.0163335,1.4032936,99.0,-1946.7133,301,1.0001107,100.0,1.0000441,1101184,-1946.6733,12.810527,0.07464215,[-0.829 -0.495 -0.451 -0.748 -0.016],37.32,-37.110107,0.9990677,
-78.80823,30200,-93.86733,152.17511,-107.79274121901764,0.9727274,100,0.009425587,-78.97106,3117.4868547916412,0.26015577,1.0261675,1.4036694,99.00003,-1954.5459,302,1.0004091,100.0,1.0001137,1104834,-1954.4532,12.293481,0.0730037,[-0.829 -0.495 -0.451 -0.748 -0.016],36.5,-30.521147,0.9977775,
-77.67536,30300,-95.268074,176.63707,-108.12928044294458,0.975168,100,0.008023771,-77.75655,3129.6506292819977,0.2673054,1.0231602,1.403689,99.000015,-1953.3314,303,1.0001508,100.0,1.0000654,1108706,-1953.2886,13.25849,0.07744206,[-0.827 -0.495 -0.45  -0.749 -0.015],38.72,-30.377016,0.9990704,
-77.02077,30400,-93.438446,152.56285,-106.88475062968011,0.9647292,100,0.0096324105,-77.11443,3139.884187936783,0.26491308,1.0193148,1.4029711,99.0,-1874.5612,304,1.0001755,100.0,1.0000726,1112503,-1874.5139,12.22814,0.07594289,[-0.828 -0.495 -0.45  -0.749 -0.015],37.97,-25.730331,0.9984639,
-76.45944,30500,-95.4321,165.31824,-106.88253033482307,0.984694,100,0.004563275,-76.49568,3151.1209552288055,0.26839215,1.0135047,1.4027945,99.00001,-1881.9023,305,1.0000737,100.0,1.00002,1116410,-1881.8832,12.820817,0.07814115,[-0.827 -0.495 -0.45  -0.749 -0.016],39.07,-39.899284,0.99960047,
-78.835724,30600,-95.56222,139.9838,-108.05184233810131,0.94912,100,0.015397702,-79.04775,3161.622586250305,0.25918055,1.0407798,1.4020013,99.0,-1825.6246,306,1.0004275,100.0,1.0002143,1120030,-1825.5168,11.854181,0.07240665,[-0.827 -0.495 -0.45  -0.749 -0.016],36.2,-36.188168,0.99737966,
-75.08843,30700,-92.89933,145.76817,-107.99798500291689,0.9672937,100,0.010837944,-75.222466,3174.1324548721313,0.2765881,1.0287542,1.4018022,99.00007,-1902.4811,307,1.0002431,100.0,1.0001118,1124203,-1902.4117,12.065249,0.083464354,[-0.827 -0.495 -0.45  -0.749 -0.017],41.73,-42.473946,0.9983536,
-79.4761,30800,-95.92874,145.42546,-108.37357835683913,0.9724727,100,0.0060398667,-79.530685,3183.5514857769012,0.2589502,1.0140554,1.4014583,99.00041,-1859.9384,308,1.0000939,100.0,1.0000323,1127817,-1859.9093,11.932803,0.07228173,[-0.827 -0.496 -0.449 -0.749 -0.017],36.14,-40.534157,0.999105,
-77.6135,30900,-96.17824,179.83081,-107.02271286894269,0.9464956,100,0.015708482,-77.903694,3194.779358625412,0.26173234,1.0515401,1.4008206,99.0,-1901.7198,309,1.0004799,100.0,1.0002135,1131515,-1901.5732,13.463734,0.073968366,[-0.828 -0.496 -0.45  -0.748 -0.017],36.98,-40.13922,0.9963362,
-78.59353,31000,-95.16767,202.5573,-107.00719703140727,0.9611126,100,0.009348963,-78.71578,3206.04314160347,0.25811222,1.022301,1.4009336,99.0,-1863.5292,310,1.000209,100.0,1.0000855,1135103,-1863.4653,14.127542,0.07176362,[-0.828 -0.495 -0.449 -0.748 -0.018],35.88,-25.919794,0.99821776,
-77.31649,31100,-96.36394,142.33348,-107.72868808742024,0.976768,100,0.0050523556,-77.35611,3216.1966757774353,0.26662102,1.0128837,1.4009157,99.0,-1917.649,311,1.000076,100.0,1.0000197,1138954,-1917.6279,11.835096,0.07702085,[-0.828 -0.495 -0.449 -0.747 -0.018],38.51,-46.294746,0.99938124,
-78.74693,31200,-94.58198,126.70973,-107.44050172841357,0.9768617,100,0.008799818,-78.83518,3226.131224632263,0.25773665,1.0226517,1.4007552,99.00068,-1863.6486,312,1.0001891,100.0,1.0000864,1142531,-1863.6038,11.309503,0.07154245,[-0.828 -0.495 -0.449 -0.747 -0.018],35.77,-45.060726,0.99904233,
-78.949005,31300,-96.46887,147.2277,-107.95162139368938,0.96391207,100,0.011504267,-79.19682,3235.771632671356,0.2594467,1.0316226,1.400478,99.000015,-1884.6034,313,1.0006921,100.0,1.000171,1146159,-1884.4629,11.917492,0.07256709,[-0.829 -0.495 -0.449 -0.747 -0.018],36.28,-42.227962,0.9963119,
-76.32224,31400,-94.59523,180.69203,-107.17551999415103,0.9626999,100,0.014632851,-76.54081,3247.5962343215942,0.26872474,1.0388169,1.4004188,99.000046,-1889.5585,314,1.0003787,100.0,1.0002304,1150076,-1889.4482,13.534139,0.07834669,[-0.827 -0.494 -0.448 -0.747 -0.018],39.17,-39.790173,0.99761575,
-76.09726,31500,-94.34866,197.56706,-107.53837923234687,0.9719708,100,0.009159008,-76.22346,3258.4057035446167,0.27142614,1.0284982,1.3999392,99.000046,-1896.5198,315,1.0002462,100.0,1.0001467,1154080,-1896.4573,14.130402,0.08008433,[-0.828 -0.495 -0.448 -0.747 -0.018],40.04,-14.263559,0.9985872,
-77.34265,31600,-94.94407,147.35088,-107.79617080580574,0.95997983,100,0.01514549,-77.66182,3267.59751868248,0.265229,1.0325191,1.3995266,99.000114,-1879.1334,316,1.0005969,100.0,1.0002661,1157886,-1878.977,12.364996,0.076130055,[-0.828 -0.495 -0.448 -0.747 -0.019],38.06,-32.811638,0.9962936,
-80.35546,31700,-94.86602,128.39474,-108.57659434708222,0.96050036,100,0.011628081,-80.59298,3279.1391253471375,0.2544636,1.0323763,1.3998641,99.0,-1873.9233,317,1.0004427,100.0,1.0001311,1161365,-1873.7917,11.321315,0.06958602,[-0.828 -0.496 -0.448 -0.747 -0.019],34.79,-45.88389,0.9969727,
-78.18214,31800,-95.551125,141.432,-107.35523187911154,0.9908104,100,0.0030320163,-78.19914,3290.542234659195,0.26039484,1.009019,1.3995051,99.00005,-1829.9495,318,1.000022,100.0,1.0000119,1165023,-1829.9402,11.818915,0.073160335,[-0.827 -0.496 -0.448 -0.748 -0.019],36.58,-45.362137,0.99979186,
-76.44289,31900,-94.87334,153.35489,-107.79652100427137,0.9722547,100,0.011797833,-76.687164,3302.8232786655426,0.26960722,1.0340656,1.4003836,99.00018,-1885.9418,319,1.0004987,100.0,1.0002372,1168968,-1885.8196,12.100533,0.07890756,[-0.827 -0.496 -0.448 -0.748 -0.019],39.45,-43.171707,0.99613625,
-78.463066,32000,-95.040596,186.83458,-107.25389569149796,0.98916984,100,0.0045505534,-78.512794,3314.9693615436554,0.25952342,1.0160643,1.40074,99.000046,-1915.654,320,1.0000731,100.0,1.000025,1172599,-1915.6279,13.605631,0.072621234,[-0.826 -0.496 -0.448 -0.748 -0.019],36.31,-25.001072,0.99937284,
-77.86177,32100,-95.62218,145.9679,-108.04317923447854,0.9807567,100,0.0061111697,-77.94369,3325.703213453293,0.26464534,1.019342,1.4008473,99.00012,-1946.237,321,1.0001243,100.0,1.0000353,1176388,-1946.1935,11.976533,0.07578166,[-0.826 -0.496 -0.447 -0.748 -0.018],37.89,-33.11027,0.9987453,
-77.39501,32200,-94.46818,191.83905,-107.56845454011076,0.97369516,100,0.0084649045,-77.53953,3336.275586128235,0.26575458,1.0222096,1.4012586,99.0,-1894.237,322,1.0003242,100.0,1.0000851,1180211,-1894.1638,13.747989,0.0764641,[-0.827 -0.496 -0.448 -0.748 -0.018],38.23,-26.25693,0.9978055,
-78.37938,32300,-95.513824,148.03128,-108.08212138444081,0.96147186,100,0.012529741,-78.61456,3347.2295019626617,0.2617547,1.032038,1.4004765,99.00014,-1884.0211,323,1.0003812,100.0,1.000178,1183910,-1883.9008,12.115829,0.07398677,[-0.826 -0.495 -0.447 -0.748 -0.018],36.99,-38.24282,0.99689686,
