EmpiricalD2,StdIW,Iteration,MaxIW,MinD2w0t,MeanIW,Weights,TimeElapsed,EpisodesSoFar,ReturnMeanIW,TimestepsSoFar,EpThisIter,InitialBound,MinIW,InitialReturnStd,EpRewMean,MeanD2w0t,InitialReturnMean,InitialReturnMin,MaxD2w0t,EpLenMean,Bound,J_sample_variance,ReturnStepMaxmin,InitialReturnMax,ReturnStepMax,MeanEntropy,EntropyCoefficient,StdD2w0t
1.0122521,0.13260359,161,1.7368982,,1.0265838,[-0.766 -1.027 -0.511 -0.996  0.39 ],1806.0740690231323,16100,156.1337,652743,100,-153.87094,0.69626224,11.767062,-106.32537486095971,0.09517318,-3.7384034e-06,-23.922752,1.0286659,47.24,-151.98419,498.02982,94.498505,26.561855,100.0,1.8161241,,0.2946512
1.0193527,0.1453187,162,1.6507349,,1.0284759,[-0.781 -1.019 -0.513 -0.994  0.397],1818.5374901294708,16200,165.01234,657198,100,-139.2623,0.7421896,14.045648,-104.4247373248623,0.089809,5.9509275e-06,-22.842567,1.0429235,44.55,-137.31035,491.22867,94.31203,36.648674,100.0,1.8232203,,0.2871552
1.0115749,0.1175045,163,1.4281192,,1.0181082,[-0.766 -1.019 -0.511 -1.001  0.404],1831.5925312042236,16300,141.86415,662236,100,-162.86958,0.80958384,13.003927,-105.57643149306952,0.101234846,2.2125244e-06,-21.10614,1.021421,50.38,-161.74812,355.89993,94.80879,35.66703,100.0,1.8278613,,0.30243814
1.0121188,0.13422368,164,1.4388179,,1.0151381,[-0.779 -1.021 -0.512 -1.     0.409],1842.523797750473,16400,154.83144,666928,100,-155.83427,0.7156007,13.945872,-105.52682816030234,0.094398476,-5.264282e-06,-22.759445,1.024551,46.92,-154.98155,306.95654,94.50185,42.879456,100.0,1.8299961,,0.2933459
1.0090575,0.0955767,165,1.248958,,1.0184222,[-0.773 -1.013 -0.512 -0.996  0.411],1854.6240651607513,16500,149.95291,671761,100,-163.45139,0.78205615,14.360015,-105.7727858413513,0.09718856,3.4332277e-07,-22.87362,1.0202515,48.33,-162.069,376.06107,94.622894,45.165222,100.0,1.8222708,,0.2971246
1.0047418,0.06410974,166,1.2181981,,1.0078216,[-0.76  -1.01  -0.506 -0.995  0.403],1867.8839786052704,16600,141.47191,676755,100,-166.353,0.8534906,14.585409,-104.70352344479439,0.100111544,-3.3187866e-06,-24.375038,1.011818,49.94,-165.6959,290.18295,94.80682,43.26111,100.0,1.8272356,,0.3005262
1.00814,0.08126479,167,1.2691438,,1.0120264,[-0.766 -1.006 -0.506 -0.991  0.408],1880.9972467422485,16700,154.19145,681499,100,-148.00319,0.7899377,12.965594,-106.98317236250931,0.09519039,1.6403199e-06,-22.787766,1.0145165,47.44,-147.27391,281.37375,94.48975,29.85276,100.0,1.8233091,,0.2940097
1.0094289,0.1046418,168,1.2993615,,1.0184338,[-0.759 -1.001 -0.503 -0.993  0.404],1893.9830100536346,16800,157.05893,686234,100,-148.70901,0.64786273,12.233939,-107.94322949666645,0.09533949,8.010864e-06,-21.621506,1.0238057,47.35,-147.54678,291.8042,94.44063,26.410011,100.0,1.825124,,0.29478532
1.0187635,0.14365867,169,1.6136448,,1.0363104,[-0.762 -1.01  -0.513 -0.996  0.406],1907.2107253074646,16900,149.98686,691123,100,-161.42,0.7326517,13.486145,-106.0907176181305,0.09877393,-3.0517577e-07,-21.913101,1.0445751,48.89,-159.07768,384.75217,94.66004,43.010803,100.0,1.8270786,,0.30005383
1.0145551,0.11369167,170,1.4192921,,1.0252126,[-0.75  -0.995 -0.506 -0.988  0.408],1919.2539756298065,17000,155.5782,695878,100,-163.9114,0.8077945,11.999437,-106.6205556843027,0.095813595,3.1661987e-06,-22.363014,1.0387915,47.55,-161.93306,452.68134,94.51543,31.806797,100.0,1.834006,,0.2955619
1.005096,0.07283884,171,1.2433115,,1.008723,[-0.755 -0.993 -0.501 -0.987  0.415],1932.2602744102478,17100,151.15353,700655,100,-155.67252,0.78583586,14.037313,-105.93877851029322,0.09584371,-4.043579e-06,-20.701378,1.0102965,47.77,-155.06232,299.58804,94.56464,39.72593,100.0,1.8293682,,0.29489732
1.0138915,0.114097245,172,1.3985577,,1.0230107,[-0.76  -0.998 -0.503 -0.991  0.41 ],1944.5602812767029,17200,142.75197,705702,100,-161.13162,0.6985777,12.181504,-105.58519945895301,0.10182166,-1.335144e-06,-25.615639,1.0263702,50.47,-159.5244,352.5474,94.815926,25.969841,100.0,1.8233258,,0.3038913
1.0210025,0.13427569,173,1.3685352,,1.0347143,[-0.755 -1.007 -0.501 -1.001  0.405],1956.1131241321564,17300,161.62439,710333,100,-147.61612,0.5815152,13.083352,-106.51106394321575,0.09376895,5.1879883e-06,-21.801628,1.0438011,46.31,-145.21802,460.71542,94.40009,33.057762,100.0,1.8085939,,0.29350215
1.0047559,0.07766071,174,1.3212233,,1.0087907,[-0.76  -1.004 -0.5   -1.001  0.39 ],1968.7403037548065,17400,137.44057,715475,100,-181.90173,0.827543,14.931585,-105.9216366744088,0.10315852,-6.3323973e-06,-23.507965,1.0104076,51.42,-181.34712,307.99573,94.88014,51.606834,100.0,1.8111922,,0.30469194
1.0192553,0.15020275,175,1.6163884,,1.036091,[-0.763 -1.004 -0.5   -1.004  0.392],1980.3466534614563,17500,159.09818,720150,100,-153.16136,0.7553568,13.27004,-106.15493371875675,0.09457725,-8.010864e-07,-21.707222,1.0368949,46.75,-150.76886,556.13477,94.45862,47.004326,100.0,1.8213058,,0.29449517
1.0330882,0.1913848,176,1.7971615,,1.0564934,[-0.759 -0.995 -0.495 -0.995  0.402],1993.111775636673,17600,152.85495,725028,100,-167.41574,0.69242406,14.233374,-105.72758542758726,0.09938185,-2.1743774e-06,-24.000755,1.0792402,48.78,-163.87057,977.0083,94.66517,41.46286,100.0,1.8265014,,0.30229527
1.0234927,0.18527019,177,1.8030511,,1.0599867,[-0.752 -0.989 -0.482 -0.988  0.408],2005.7945642471313,17700,151.2378,729956,100,-169.56902,0.647054,14.007511,-106.26698443312725,0.09995642,1.9454956e-06,-24.0392,1.0710045,49.28,-165.89035,660.7572,94.68721,53.76226,100.0,1.8225989,,0.30232438
1.0366323,0.26614666,178,3.0183835,,1.0692,[-0.76  -0.966 -0.476 -0.977  0.404],2017.302495956421,17800,156.06487,734787,100,-154.84375,0.64104235,13.8364315,-105.51042672939049,0.09917418,-4.8828124e-06,-25.398338,1.1035736,48.31,-150.37798,1452.0823,94.63194,34.437225,100.0,1.8291005,,0.30330482
1.0056646,0.09683841,179,1.6224654,,1.0101545,[-0.739 -0.953 -0.457 -0.977  0.41 ],2029.7193064689636,17900,163.13556,739248,100,-141.76907,0.82356304,13.75545,-104.56205199212798,0.089517675,-5.0735475e-06,-20.796036,1.0204985,44.61,-140.82852,481.96143,94.312164,35.11046,100.0,1.8330132,,0.2860214
1.0139745,0.12154171,180,1.4021063,,1.0241024,[-0.725 -0.958 -0.453 -0.982  0.414],2041.9760482311249,18000,144.91599,744198,100,-166.24152,0.7000446,14.928396,-105.12601016073471,0.09980831,5.302429e-06,-22.544678,1.0358253,49.5,-164.77475,459.87112,94.75249,36.530174,100.0,1.8342505,,0.30109778
1.0227791,0.17805615,181,1.8531258,,1.0429205,[-0.725 -0.952 -0.449 -0.987  0.415],2054.715195417404,18100,155.00491,748962,100,-153.3901,0.7279693,12.556766,-105.44504441156822,0.09651174,4.7683716e-06,-21.067368,1.0755876,47.64,-150.76169,702.28076,94.573265,29.465866,100.0,1.8281457,,0.29741946
1.0104604,0.10743115,182,1.5884293,,1.0176735,[-0.734 -0.932 -0.445 -0.98   0.409],2067.2303285598755,18200,145.38316,753886,100,-167.18306,0.7660489,13.973023,-105.00089897946187,0.09915435,3.3950805e-06,-21.714218,1.030414,49.24,-165.99904,463.69742,94.73514,28.0821,100.0,1.8307873,,0.3000013
1.0161383,0.12761587,183,1.4308329,,1.0274032,[-0.727 -0.93  -0.437 -0.977  0.412],2078.9313912391663,18300,160.16417,758516,100,-152.05267,0.6573865,13.139255,-106.38595311269636,0.09337449,-2.5939942e-06,-20.586357,1.0347835,46.3,-150.13197,428.37195,94.404495,42.625095,100.0,1.8352922,,0.29230672
1.0118047,0.1329723,184,1.5272192,,1.0247579,[-0.733 -0.926 -0.438 -0.967  0.416],2092.0326607227325,18400,147.13724,763364,100,-170.49141,0.78860974,15.110899,-103.85545249677028,0.09764735,-1.4877319e-06,-23.924461,1.0330844,48.48,-169.1517,537.0195,94.71553,47.479267,100.0,1.8428439,,0.29799587
1.007444,0.07959438,185,1.2556543,,1.0168303,[-0.73  -0.922 -0.434 -0.97   0.424],2103.8595423698425,18500,148.23833,768241,100,-162.8303,0.8141536,12.730593,-106.1873278014967,0.097935185,1.411438e-06,-25.06955,1.0158298,48.77,-161.71864,307.52798,94.64539,29.992382,100.0,1.842769,,0.2978906
1.0183616,0.14151758,186,1.4216794,,1.0240707,[-0.725 -0.935 -0.434 -0.977  0.424],2115.5657284259796,18600,150.70148,773059,100,-153.89279,0.59217095,12.813551,-105.30431564031501,0.09724454,,-22.355995,1.0312821,48.18,-152.38855,577.6208,94.62871,31.683014,100.0,1.8346299,,0.29780418
1.0246551,0.18600743,187,1.9760634,,1.0383421,[-0.722 -0.942 -0.431 -0.979  0.416],2128.113880634308,18700,146.61324,777981,100,-165.54268,0.70205545,14.217877,-103.94629460667998,0.099859804,1.4877319e-06,-24.020195,1.0481806,49.22,-163.14122,722.00507,94.77626,41.88768,100.0,1.8457236,,0.3022242
1.0148982,0.115820415,188,1.4079638,,1.021615,[-0.723 -0.935 -0.428 -0.969  0.427],2141.8126199245453,18800,139.51688,783061,100,-173.52165,0.7137292,14.401314,-104.59311457707423,0.102434695,-7.6293944e-08,-23.978119,1.0265238,50.8,-172.01376,501.29227,94.88216,33.822636,100.0,1.8379773,,0.30461395
1.0066894,0.08077206,189,1.2681129,,1.0129169,[-0.718 -0.939 -0.423 -0.97   0.419],2153.4654412269592,18900,153.1391,787750,100,-154.5219,0.7857752,13.131216,-104.57746899045917,0.09405768,-1.4877319e-06,-22.765335,1.0165344,46.89,-153.63455,243.586,94.53946,34.533348,100.0,1.8330941,,0.2923912
1.007924,0.0849355,190,1.26766,,1.005454,[-0.705 -0.943 -0.423 -0.973  0.414],2166.472232103348,19000,139.60574,792802,100,-167.2814,0.80593204,12.759285,-104.81621568246173,0.10137328,-2.0980835e-06,-26.237038,1.0135754,50.52,-166.64536,294.42548,94.850525,26.646751,100.0,1.8362206,,0.30237657
1.0116721,0.11144386,191,1.4381301,,1.0226125,[-0.706 -0.948 -0.423 -0.972  0.417],2178.4597749710083,19100,143.25288,797781,100,-174.99573,0.7646463,13.049498,-104.52278354493295,0.10019147,4.8065185e-06,-23.207504,1.0283754,49.79,-173.39568,304.3401,94.80145,41.551964,100.0,1.8320479,,0.30127957
1.0017508,0.044746548,192,1.1500106,,1.0034109,[-0.713 -0.94  -0.423 -0.962  0.413],2191.2100462913513,19200,136.20015,802900,100,-177.65356,0.87128186,14.121948,-105.02589641526315,0.102481805,8.773804e-07,-23.902328,1.0047463,51.19,-177.36241,250.20934,94.89662,36.123924,100.0,1.8311205,,0.3034444
1.0231655,0.15699117,193,1.5019604,,1.0320197,[-0.709 -0.944 -0.422 -0.963  0.412],2202.6390697956085,19300,160.2599,807518,100,-150.79572,0.5334309,11.92053,-106.00031952210902,0.093040586,4.8446655e-06,-20.588982,1.0491467,46.18,-148.99892,321.81766,94.409256,25.837475,100.0,1.8300836,,0.29168212
1.0081136,0.09486904,194,1.3846982,,1.0187805,[-0.692 -0.948 -0.425 -0.971  0.411],2215.754830121994,19400,142.13121,812521,100,-163.22246,0.8466903,13.8699665,-105.1964921822767,0.10051321,1.7547608e-06,-26.311584,1.0171558,50.03,-162.00148,337.99207,94.79466,33.905575,100.0,1.8362042,,0.30144298
1.0051786,0.07409997,195,1.280544,,1.0083803,[-0.677 -0.948 -0.42  -0.972  0.417],2228.3723368644714,19500,148.61174,817329,100,-149.87074,0.831673,13.292724,-105.1081404427584,0.09646664,7.6293945e-06,-21.450172,1.009506,48.08,-149.3647,254.84908,94.62778,28.308952,100.0,1.8418825,,0.29574993
1.0146396,0.11409813,196,1.4318144,,1.0266489,[-0.679 -0.948 -0.42  -0.975  0.423],2239.7434413433075,19600,155.63097,822024,100,-152.2746,0.6689066,12.091881,-104.99985170750722,0.09474431,4.348755e-06,-20.624863,1.0314665,46.95,-150.4966,386.39816,94.52716,26.752335,100.0,1.8459673,,0.294314
1.0034983,0.063567,197,1.1999176,,1.0081359,[-0.679 -0.953 -0.419 -0.985  0.427],2252.25852060318,19700,132.95967,827261,100,-180.45305,0.8077427,13.71295,-104.92500845552443,0.104975134,5.378723e-06,-27.04654,1.0068909,52.37,-180.03499,225.67969,94.992935,43.58763,100.0,1.843408,,0.30690828
1.0027621,0.047006957,198,1.1983116,,1.0065975,[-0.681 -0.948 -0.421 -0.981  0.424],2265.3796474933624,19800,135.14009,832438,100,-182.04912,0.85423046,13.801643,-105.40142712029768,0.10370904,2.3269654e-06,-25.000801,1.0059669,51.77,-181.6144,221.9148,94.928085,56.56534,100.0,1.8388838,,0.30515096
1.0063436,0.07432661,199,1.4083982,,1.0136362,[-0.676 -0.951 -0.42  -0.984  0.42 ],2277.2594470977783,19900,143.48328,837370,100,-168.91986,0.7907909,15.206552,-104.61467873288126,0.09899289,4.8828124e-06,-25.003235,1.0152211,49.32,-168.16702,322.56366,94.75772,41.231804,100.0,1.8453608,,0.29924598
1.0107797,0.120638214,200,1.4969277,,1.0165623,[-0.669 -0.948 -0.417 -0.983  0.426],2289.4256291389465,20000,145.0619,842279,100,-163.59526,0.79354525,14.21399,-104.29668192380565,0.09884912,-3.1280517e-06,-23.01403,1.0319525,49.09,-162.31664,571.298,94.75079,35.417862,100.0,1.8505045,,0.29958263
1.0085139,0.09869012,201,1.3097427,,1.0113143,[-0.661 -0.949 -0.41  -0.983  0.431],2301.717931509018,20100,155.61469,846938,100,-139.48042,0.78531253,11.739715,-105.22130173516305,0.09362584,-7.6293946e-07,-21.377907,1.0149821,46.59,-138.75357,323.38736,94.48309,25.50864,100.0,1.8453777,,0.29207066
1.006541,0.09157445,202,1.4021677,,1.0123217,[-0.656 -0.947 -0.404 -0.979  0.426],2314.622353076935,20200,126.441666,852368,100,-184.90903,0.8233377,13.77642,-104.01268997466593,0.10898488,3.5476685e-06,-26.738861,1.0116867,54.3,-184.27803,290.82962,95.16896,45.709984,100.0,1.8515626,,0.31223965
1.0250722,0.18222815,203,1.6995407,,1.0333611,[-0.651 -0.943 -0.402 -0.978  0.433],2326.3101196289062,20300,154.1181,857098,100,-158.09306,0.6869557,13.2382,-104.62814718416115,0.09553609,1.1825562e-06,-23.008194,1.0505877,47.3,-156.06119,693.55743,94.57598,58.40111,100.0,1.8596331,,0.29556948
1.0071101,0.08931436,204,1.3015087,,1.012702,[-0.664 -0.948 -0.401 -0.977  0.441],2338.500970363617,20400,136.6002,862225,100,-183.86377,0.7045299,13.817343,-104.36986889246914,0.10291438,2.9754638e-06,-24.246864,1.0137066,51.27,-183.05922,298.33496,94.92864,39.903755,100.0,1.8590956,,0.3044691
1.0084052,0.09325934,205,1.322035,,1.0191592,[-0.669 -0.946 -0.403 -0.97   0.44 ],2351.8640213012695,20500,132.75795,867477,100,-185.53253,0.7656728,13.837475,-104.49965121880943,0.10551877,1.9073487e-07,-26.513535,1.0169073,52.52,-184.51167,269.21988,95.020584,49.12972,100.0,1.8553836,,0.3080033
1.0029126,0.054347835,206,1.2137952,,1.0047281,[-0.675 -0.938 -0.403 -0.961  0.436],2364.0575840473175,20600,136.26439,872610,100,-177.68916,0.80598164,14.094263,-104.98704458191794,0.102837816,-1.0681152e-06,-28.325478,1.009709,51.33,-177.40706,246.70483,94.90934,40.164948,100.0,1.8561208,,0.30404612
1.0029998,0.05275395,207,1.2177691,,1.0068716,[-0.674 -0.945 -0.405 -0.967  0.437],2376.498574256897,20700,128.85838,877981,100,-188.43002,0.85082346,14.128709,-105.19452526653775,0.10762634,-4.7302246e-06,-27.81845,1.0093595,53.71,-187.98814,264.41837,95.08287,39.64465,100.0,1.8534504,,0.3102525
1.0058286,0.08623478,208,1.3296909,,1.0121605,[-0.676 -0.942 -0.401 -0.966  0.434],2388.925362586975,20800,123.75398,883513,100,-198.10509,0.81674093,15.3646755,-104.9588225241571,0.11099523,-2.3651123e-06,-29.842628,1.0134288,55.32,-197.49525,316.02878,95.2054,57.51127,100.0,1.8570936,,0.3147002
1.0195593,0.20878279,209,2.1951447,,1.034304,[-0.681 -0.939 -0.402 -0.968  0.438],2401.6172704696655,20900,137.91287,888700,100,-184.35233,0.71377915,14.187002,-104.80739257318231,0.1049822,4.234314e-06,-26.121208,1.0734328,51.87,-182.35828,877.28186,94.95885,41.35463,100.0,1.8682325,,0.30859384
1.0067978,0.092389844,210,1.433888,,1.0166384,[-0.687 -0.928 -0.398 -0.962  0.449],2414.5110383033752,21000,139.53021,893790,100,-172.85834,0.76674396,13.049785,-105.69923238815538,0.10226286,-1.5258789e-07,-22.590004,1.0236156,50.9,-171.89471,305.8269,94.846794,26.458069,100.0,1.8671031,,0.30376476
1.0137889,0.12305842,211,1.4724476,,1.0274432,[-0.689 -0.917 -0.393 -0.96   0.448],2427.3173775672913,21100,138.701,898909,100,-180.3609,0.7196504,14.756246,-104.46936598141318,0.10311377,-2.0599366e-06,-23.563927,1.0338451,51.19,-178.54485,400.7407,94.918365,44.795067,100.0,1.8711143,,0.30531764
1.006303,0.07705764,212,1.3298577,,1.0148993,[-0.704 -0.924 -0.401 -0.958  0.452],2440.766523838043,21200,133.20366,904171,100,-176.82944,0.8015529,13.3446,-105.47531485117317,0.10563186,2.670288e-07,-24.230812,1.0119473,52.62,-176.16264,220.92728,94.99106,28.731583,100.0,1.8645836,,0.30801484
1.0305514,0.18471809,213,1.5399737,,1.0402368,[-0.709 -0.924 -0.403 -0.96   0.446],2454.338770389557,21300,124.43409,909746,100,-194.66592,0.61177814,15.702602,-103.65855835596648,0.112864025,-2.822876e-06,-29.131844,1.0590136,55.75,-192.57361,507.77786,95.28131,38.179466,100.0,1.8632611,,0.31861797
1.0086095,0.08197138,214,1.3678768,,1.0190419,[-0.702 -0.914 -0.402 -0.962  0.444],2468.3497643470764,21400,141.79279,914731,100,-168.35924,0.8393341,15.103517,-104.71076274311454,0.100224905,-2.4032593e-06,-22.630371,1.0198859,49.85,-167.33542,259.82108,94.798965,45.183678,100.0,1.8661251,,0.30117965
1.0048524,0.059027117,215,1.2016398,,1.0131553,[-0.695 -0.91  -0.403 -0.957  0.447],2481.6001245975494,21500,136.2892,919903,100,-180.24643,0.79158986,15.01423,-106.04357453995902,0.10366094,-1.7547608e-06,-21.20636,1.0121332,51.72,-179.63503,274.9725,94.89932,58.096706,100.0,1.8629552,,0.3051794
1.0061208,0.07439546,216,1.2328297,,1.0137886,[-0.688 -0.915 -0.404 -0.963  0.444],2493.8812279701233,21600,135.60379,925089,100,-182.93373,0.8357032,13.315058,-105.50994245874374,0.10404938,-6.67572e-06,-24.14579,1.0106999,51.86,-182.32535,216.81412,94.93098,57.63687,100.0,1.8590317,,0.30586877
1.0124823,0.11561854,217,1.4363208,,1.021439,[-0.69  -0.917 -0.407 -0.967  0.44 ],2506.4599900245667,21700,134.10817,930356,100,-174.54744,0.73871833,14.177619,-105.55728944232935,0.10606602,-2.4032593e-06,-25.369545,1.02218,52.67,-173.24345,358.2807,94.991745,42.90545,100.0,1.8674619,,0.30911216
1.010952,0.10935244,218,1.4085658,,1.0232458,[-0.686 -0.922 -0.407 -0.967  0.449],2518.7964861392975,21800,142.81078,935330,100,-170.24634,0.7901893,13.535761,-104.17267713966945,0.10015202,-7.2479247e-07,-23.748604,1.023781,49.74,-168.99806,365.20883,94.81132,30.330109,100.0,1.8759819,,0.30133322
1.0007911,0.030125322,219,1.1056387,,1.0017172,[-0.683 -0.922 -0.409 -0.963  0.457],2531.1169707775116,21900,143.16338,940265,100,-174.94844,0.9294679,13.980317,-105.48296336823068,0.09875315,3.4713746e-06,-22.814651,1.0027835,49.35,-174.8383,242.63782,94.72511,33.58857,100.0,1.8759112,,0.29842958
1.0209991,0.18051718,220,1.8196563,,1.0403808,[-0.677 -0.924 -0.407 -0.965  0.457],2544.026293039322,22000,131.91707,945624,100,-183.4358,0.6678374,14.554975,-105.04804196755114,0.10855842,2.8991699e-06,-22.664711,1.0522785,53.59,-181.68379,587.97986,95.079575,41.27797,100.0,1.8772936,,0.3133359
1.0096186,0.09687168,221,1.4047141,,1.0160859,[-0.678 -0.907 -0.406 -0.953  0.458],2556.839457988739,22100,131.63019,950952,100,-180.77895,0.84679586,13.428697,-105.02844687986246,0.10725195,-8.773804e-07,-24.786018,1.0256758,53.28,-179.60971,373.58313,95.057495,33.656525,100.0,1.8792417,,0.310556
1.0016533,0.039922576,222,1.1101654,,1.0034055,[-0.669 -0.899 -0.397 -0.947  0.46 ],2568.2715249061584,22200,141.49742,955965,100,-168.06636,0.8294504,13.1664915,-106.0425592779082,0.10036345,-1.0681152e-06,-23.483887,1.0053838,50.13,-167.86491,197.07527,94.7693,40.883995,100.0,1.8798628,,0.3006539
1.0094227,0.10122658,223,1.395919,,1.0176249,[-0.668 -0.904 -0.398 -0.951  0.461],2579.940021276474,22300,135.81737,961155,100,-175.69608,0.76140785,14.349815,-105.24244439980075,0.10436478,1.4495849e-06,-22.845612,1.0260164,51.9,-174.77086,410.04257,94.94441,38.565895,100.0,1.8819009,,0.30666217
1.0097151,0.105281055,224,1.4570811,,1.016877,[-0.671 -0.917 -0.402 -0.959  0.463],2592.4695086479187,22400,129.43431,966511,100,-189.42218,0.7590219,16.451519,-104.48348928859077,0.10769273,4.9209593e-06,-30.35534,1.0292299,53.56,-188.38924,425.1156,95.09845,43.688896,100.0,1.8824728,,0.31092218
1.0038321,0.06423383,225,1.2071935,,1.0072126,[-0.664 -0.928 -0.401 -0.961  0.463],2604.858775615692,22500,138.57323,971607,100,-167.93814,0.8375472,13.476372,-105.66650360476713,0.10216496,-9.536743e-07,-24.801765,1.0105048,50.96,-167.47804,255.73558,94.85298,34.7204,100.0,1.8807951,,0.30326995
1.0097342,0.088889755,226,1.3043938,,1.0203869,[-0.657 -0.923 -0.399 -0.957  0.462],2617.5630502700806,22600,150.3948,976439,100,-156.90527,0.7576555,13.353634,-106.43748246980255,0.09714691,-2.2888185e-06,-20.988647,1.0240929,48.32,-155.68347,318.50012,94.59448,32.11922,100.0,1.8769696,,0.297016
1.0312961,0.18801263,227,1.930571,,1.0548631,[-0.659 -0.936 -0.403 -0.962  0.458],2630.223198413849,22700,144.64386,981560,100,-168.65576,0.7066604,12.854791,-106.17208517686973,0.104411535,1.7547608e-06,-21.933167,1.0715053,51.21,-164.76364,687.3904,94.85347,39.30551,100.0,1.8779086,,0.3091351
1.0074692,0.08431447,228,1.404788,,1.0159427,[-0.662 -0.958 -0.41  -0.98   0.459],2644.7764768600464,22800,133.87999,986802,100,-183.44775,0.8058897,15.1921015,-105.27954852955658,0.10523636,1.3732911e-06,-27.136696,1.0220313,52.42,-182.38216,327.44022,94.98324,44.042366,100.0,1.873954,,0.30750528
1.0135756,0.122407116,229,1.4115578,,1.0283768,[-0.649 -0.954 -0.405 -0.98   0.455],2657.8711609840393,22900,131.95874,992111,100,-182.7549,0.5254613,14.250805,-104.26806035162846,0.1070483,-1.8310546e-06,-27.226189,1.0436287,53.09,-180.89389,371.96017,95.07202,34.63021,100.0,1.8710939,,0.31058928
1.0031021,0.052609686,230,1.188531,,1.0049174,[-0.635 -0.957 -0.399 -0.989  0.452],2670.4996860027313,23000,137.88367,997220,100,-176.74533,0.87932646,11.720004,-105.29534939200755,0.1024008,-2.670288e-06,-27.176414,1.0088122,51.09,-176.2529,203.71187,94.87805,30.14433,100.0,1.8714186,,0.30354804
1.0093932,0.09866021,231,1.4344338,,1.0187701,[-0.631 -0.959 -0.394 -0.992  0.453],2683.136858701706,23100,128.45206,1002612,100,-183.80505,0.8327174,14.246197,-104.28068643728263,0.10846931,-1.8692017e-06,-25.389778,1.0245185,53.92,-182.6614,367.509,95.13204,34.789223,100.0,1.876932,,0.31200385
