InitialReturnMax,MeanD2w0t,TimestepsSoFar,InitialReturnMin,Bound,J_sample_variance,EpLenMean,Iteration,InitialReturnMean,Weights,EmpiricalD2,MeanEntropy,ReturnStepMaxmin,MeanIW,MinD2w0t,ReturnMeanIW,MaxD2w0t,InitialBound,StdD2w0t,MinIW,MaxIW,TimeElapsed,ReturnStepMax,StdIW,EpThisIter,EpisodesSoFar,InitialReturnStd,EpRewMean
-86.70133,16.195255,3106798,-99.42456,-82.18675,4117.3394,255.42,166,-95.4573,[-0.189 -0.619  0.181  0.047 -1.054],69.35562,0.35254043,100.0,0.5961698,,-65.97077,928.1938,-101.045876,50.623837,0.00010086805,13.377843,4432.6057250499725,100.0,1.2648886,100,16600,3.3956354,-344.49294813009254
-84.69929,7.9432225,3126967,-99.60545,-66.56834,1541.0416,201.69,167,-94.89067,[-0.157 -0.63   0.16   0.017 -1.066],52.011803,0.3594589,100.0,0.419327,,-53.62076,543.8283,-99.64341,29.833645,0.00094739144,10.23511,4458.214359760284,100.0,0.6946831,100,16700,3.7148745,-293.0197738037439
-80.40881,5.578074,3154613,-99.62053,-84.300255,2618.754,276.46,168,-94.396,[-0.17  -0.618  0.162 -0.013 -1.059],20.421223,0.39917493,100.0,0.6862451,,-73.74453,289.8772,-100.22367,15.308794,0.0031367866,6.4227657,4492.042811393738,100.0,0.75402385,100,16800,4.157335,-359.2304619635229
-81.80641,16.631845,3178285,-99.281075,-87.81697,3779.016,236.72,169,-94.157234,[-0.184 -0.635  0.178 -0.03  -1.02 ],119.29367,0.40193626,100.0,0.56849974,,-76.839645,1918.3383,-99.38818,83.49587,0.0015158863,15.314459,4521.429450511932,100.0,1.014162,100,16900,3.9918785,-322.44692852694135
-82.53499,22.68062,3218332,-99.571365,-85.30756,2796.2725,400.47,170,-93.41453,[-0.184 -0.64   0.165 -0.017 -1.017],88.90845,0.41543254,100.0,0.63249725,,-70.64926,902.6764,-100.620895,49.83857,0.00059119234,13.179774,4569.710635185242,100.0,0.9558962,100,17000,4.541565,-444.2162814482999
-80.39687,96.868,3263082,-99.14648,-80.684,3720.3481,447.5,171,-92.83288,[-0.181 -0.635  0.156 -0.042 -1.004],481.63785,0.40764093,100.0,0.44702825,,-62.761444,1229.0121,-100.41993,153.00293,0.00031966565,17.082449,4623.432163715363,100.0,0.8810944,100,17100,4.6213045,-467.68285132295784
-76.03697,55.402065,3313082,-98.41302,-87.37403,7022.512,500.0,172,-90.92508,[-0.169 -0.634  0.134 -0.046 -1.011],248.6769,0.41064602,1.0,0.657641,1.0009586,-72.869446,652.6123,-98.65203,75.071144,0.00047791936,40.557205,4682.037763834,1.0,1.6229116,100,17200,5.3313684,-476.30608719488356
-77.278366,3.25863,3363036,-98.60818,-95.56075,3464.666,499.54,173,-91.48998,[-0.161 -0.635  0.118 -0.038 -1.008],5.572644,0.41184586,99.99856,0.9236018,,-85.90681,13.237278,-99.26255,1.5660336,0.017570592,18.334454,4741.684165239334,100.0,1.3564515,100,17300,5.649999,-479.11865066796554
-78.004776,22.884718,3413036,-98.768936,-89.331474,4653.0044,500.0,174,-91.426926,[-0.153 -0.639  0.107 -0.048 -1.007],86.58501,0.39719173,1.0,0.80545545,1.000433,-77.11001,393.40897,-99.12644,32.391937,0.0002597617,28.146805,4801.306145429611,1.0,1.7994711,100,17400,5.5292816,-474.61546964129025
-75.207504,33.737106,3463036,-98.46369,-77.911224,2342.6829,500.0,175,-90.43596,[-0.157 -0.63   0.119 -0.059 -1.022],92.47241,0.431815,1.0,0.5154136,1.0034053,-59.89036,463.79224,-98.04658,44.02376,0.00066060387,8.706041,4860.740481853485,1.0,0.75884926,100,17500,5.6070366,-469.135484459257
-73.82827,63.54646,3512781,-97.98489,-86.21324,2780.5664,497.45,176,-87.78378,[-0.126 -0.624  0.096 -0.068 -0.987],366.51587,0.4329307,100.0,0.6662929,,-74.41814,3780.443,-95.15174,209.78966,1.5405929e-05,16.027401,4920.266441345215,100.0,1.0884584,100,17600,6.5044017,-454.1772500678378
-76.736084,55.354874,3562781,-98.381386,-76.852844,3618.1484,500.0,177,-91.05531,[-0.143 -0.625  0.103 -0.049 -0.986],207.63527,0.4078082,1.0,0.44807163,1.0028831,-60.728107,759.2042,-98.71641,78.47838,8.6333224e-05,21.496265,4979.829231023788,1.0,1.0593482,100,17700,5.6888847,-472.2466466886949
-75.72773,3.7411835,3612781,-98.528305,-84.02333,1880.3109,500.0,178,-90.35954,[-0.124 -0.615  0.08  -0.046 -1.011],6.9170666,0.37990782,1.0,0.7571397,1.0026873,-74.52181,13.876693,-97.932785,1.9029771,0.0015330173,8.621978,5039.215453386307,1.0,0.8958101,100,17800,5.4804683,-466.831876412402
-76.96842,120.14435,3662781,-98.63945,-70.76936,1390.0289,500.0,179,-90.69056,[-0.138 -0.618  0.092 -0.043 -1.039],608.2387,0.37245634,1.0,0.4703335,1.0001112,-55.121086,4453.253,-98.317924,324.19745,9.993668e-05,14.900685,5098.2567365169525,1.0,0.90474427,100,17900,5.851015,-470.1679349815627
-75.87471,26.661385,3712781,-98.406715,-84.928665,3768.3735,500.0,180,-89.78706,[-0.14  -0.599  0.101 -0.06  -1.046],99.10334,0.3774675,1.0,0.76513654,1.0000775,-72.01001,772.74426,-97.30966,50.78556,0.0035541109,36.79486,5158.453697443008,1.0,2.0973372,100,18000,5.912384,-463.7105443067419
-68.274055,48.20902,3762781,-97.84016,-81.51656,2689.3904,500.0,181,-87.63853,[-0.126 -0.592  0.086 -0.073 -1.041],195.44183,0.38197547,1.0,0.77458686,1.0071614,-67.84612,510.9157,-94.84508,64.770676,0.0011878232,164.10701,5218.2299654483795,1.0,4.271044,100,18100,6.829952,-444.2282320587887
-69.53309,19.960394,3812781,-97.17924,-83.965546,2576.6484,500.0,182,-85.22513,[-0.113 -0.588  0.068 -0.076 -1.037],59.491806,0.42088032,1.0,0.7444697,1.0032939,-71.32949,172.83981,-92.18603,23.034267,0.00062008237,13.703395,5277.518289089203,1.0,1.0723994,100,18200,7.225491,-429.0849529069096
-72.2952,4.112273,3862781,-96.87224,-89.91432,2173.1846,500.0,183,-86.11221,[-0.138 -0.562  0.081 -0.068 -0.998],10.046969,0.4115425,1.0,0.92459697,1.000171,-81.55097,37.91793,-93.23909,3.4483469,0.0029301988,10.443407,5337.417297363281,1.0,0.995516,100,18300,5.7735686,-439.31653990129183
-74.36477,149.69649,3912781,-97.45188,-75.550514,2079.4373,500.0,184,-88.29594,[-0.137 -0.578  0.079 -0.059 -1.007],924.4517,0.41374102,1.0,0.48174575,1.0000106,-61.37683,8419.175,-95.68726,391.37955,5.4216616e-05,13.081882,5397.222394227982,1.0,0.8853572,100,18400,6.3104105,-455.6182183664181
-68.9406,41.168217,3962781,-97.974075,-79.656296,4765.187,500.0,185,-88.156906,[-0.139 -0.573  0.09  -0.074 -1.005],166.15862,0.41421574,1.0,0.65295255,1.0044761,-66.42646,399.17346,-95.40133,50.618195,0.0006465786,43.325714,5457.443830013275,1.0,2.2125387,100,18500,7.2204866,-446.5622543933947
-66.25614,121.71719,4012781,-97.799385,-85.928986,3671.4482,500.0,186,-86.63836,[-0.126 -0.578  0.072 -0.075 -1.005],786.9012,0.41477117,1.0,0.7161144,1.0012623,-73.72367,1434.5325,-93.68226,189.15775,6.612924e-05,29.54033,5517.5146696567535,1.0,1.601386,100,18600,7.3313904,-434.2019453107268
-65.39468,234.26024,4062781,-97.16579,-75.626656,1456.513,500.0,187,-84.552605,[-0.125 -0.583  0.059 -0.081 -1.004],1884.2816,0.4140629,1.0,0.53643847,1.0000013,-63.146267,16175.248,-91.416176,838.17004,9.8025885e-05,28.074274,5577.638498306274,1.0,0.9215467,100,18700,7.866729,-423.08602555679346
-61.541523,189.228,4112781,-95.22614,-77.43172,2633.8108,500.0,188,-82.1422,[-0.127 -0.576  0.061 -0.098 -1.005],1296.1517,0.40810546,1.0,0.57853115,1.0008502,-65.44006,3109.4082,-88.54334,328.3472,1.5060307e-05,29.434587,5638.243749380112,1.0,1.277404,100,18800,8.567455,-394.5811856720774
-59.137085,249.82088,4162781,-95.42233,-66.25837,1508.888,500.0,189,-78.21825,[-0.121 -0.576  0.047 -0.105 -1.011],1900.4606,0.404932,1.0,0.48470968,1.0000204,-55.47391,6628.2314,-84.27688,541.93896,5.7905585e-05,15.724506,5697.91056728363,1.0,0.9081652,100,18900,7.61237,-373.4676800706959
-56.89992,128.8272,4212781,-95.07532,-74.391914,3284.004,500.0,190,-76.39414,[-0.124 -0.571  0.055 -0.117 -1.014],911.12415,0.40316924,0.9519433,0.63607186,1.0000612,-65.11577,2207.5127,-82.16366,219.83318,7.926456e-05,43.032257,5758.369556427002,1.0,1.4740214,100,19000,8.385684,-355.64602650035204
-59.285995,98.56722,4262781,-97.144775,-73.9056,2854.9167,500.0,191,-77.968414,[-0.123 -0.567  0.043 -0.108 -1.016],574.69244,0.39975315,0.9086965,0.65051705,1.0016406,-63.532925,1979.5358,-83.839554,168.8908,0.00011418528,29.421467,5818.073304414749,1.0,1.3668617,100,19100,8.767985,-361.91026243621366
-59.191532,37.301624,4312781,-95.00281,-75.46522,1556.0377,500.0,192,-76.72649,[-0.111 -0.563  0.028 -0.104 -1.019],205.84766,0.4231725,0.95362896,0.6103317,1.0011533,-67.5256,449.54346,-82.509575,58.43631,0.000766205,10.907453,5878.033219099045,1.0,0.8755484,100,19200,9.245539,-356.4827263902078
-57.703384,96.48226,4362781,-96.55489,-79.419075,2141.417,500.0,193,-77.80379,[-0.105 -0.554  0.022 -0.093 -0.996],672.444,0.43774852,0.94185007,0.76664877,1.00046,-70.70338,3274.0261,-83.73849,216.67216,0.00079429866,55.477516,5937.820447921753,1.0,1.7089112,100,19300,9.412256,-365.828944261795
-53.2401,191.66478,4412781,-97.35945,-74.408615,2114.935,500.0,194,-74.36215,[-0.111 -0.562  0.021 -0.107 -0.981],1403.4576,0.4310772,0.8510227,0.7055267,1.0018237,-64.74614,2314.6309,-79.93765,323.22852,2.8518238e-05,54.696335,5997.416533946991,1.0,2.0404544,100,19400,9.995427,-343.6866506997059
-61.41641,264.19482,4462781,-97.134056,-70.83954,1077.7666,500.0,195,-77.44957,[-0.11  -0.563  0.034 -0.103 -0.988],2135.3767,0.4307337,0.926005,0.5732839,1.0000073,-61.121532,7782.589,-83.304405,651.9221,6.2486855e-05,35.43463,6057.424062490463,1.0,1.3443733,100,19500,8.875419,-360.9059837135653
-55.105526,349.3391,4512781,-95.2317,-68.99177,1040.4095,500.0,196,-75.31818,[-0.108 -0.561  0.035 -0.118 -0.988],2963.2397,0.4179505,0.9331487,0.53894013,1.0003191,-59.1963,10454.875,-80.86573,804.22687,1.7524311e-05,34.9352,6117.468438386917,1.0,1.261285,100,19600,9.648507,-341.96369460853197
-53.957603,2.7531145,4562781,-95.41954,-73.42632,670.79956,500.0,197,-70.93139,[-0.108 -0.549  0.041 -0.13  -1.001],6.305464,0.4020751,0.8517118,0.93880653,1.0004894,-67.88173,9.295397,-76.069496,1.5631447,0.0074211275,18.214046,6177.6741008758545,1.0,1.0722076,100,19700,8.87851,-316.7242710810408
-52.459663,38.53039,4612781,-93.92068,-69.75662,1051.3088,500.0,198,-70.50965,[-0.12  -0.549  0.043 -0.136 -1.017],227.79027,0.39304695,0.8808678,0.90522975,1.0001596,-63.144817,575.7647,-75.56621,60.609966,7.0320275e-05,44.032764,6237.364118814468,1.0,2.481096,100,19800,9.342787,-311.69762689107586
-50.666412,236.60117,4662781,-96.3608,-60.723022,1052.0247,500.0,199,-64.56432,[-0.108 -0.529  0.046 -0.141 -1.026],1911.3495,0.3900586,0.78591704,0.5639463,1.0000778,-52.858685,4708.5,-69.30813,457.3452,0.00011011124,24.888119,6297.0939881801605,1.0,1.128033,100,19900,8.610584,-292.4186396309313
-50.96346,113.60244,4712781,-88.31954,-69.76436,861.3238,500.0,200,-66.78746,[-0.099 -0.519  0.056 -0.142 -1.029],1048.7738,0.41040164,0.7945248,0.82595664,1.0008651,-63.750023,15297.178,-71.58267,504.1911,0.0004543235,56.222923,6357.561984062195,1.0,2.113749,100,20000,9.124202,-295.58733924833206
-50.01394,2.522888,4759622,-91.2469,-68.09345,530.37225,468.41,201,-65.78776,[-0.07  -0.499  0.052 -0.137 -1.009],6.4077387,0.4094436,99.69343,0.9355781,,-62.99615,10.421176,-70.57243,1.7568666,0.0063127065,28.033674,6413.78916311264,100.0,1.2815901,100,20100,8.489226,-294.93825523724456
-48.898518,161.74489,4808837,-86.17349,-60.460293,963.5543,492.15,202,-63.76195,[-0.075 -0.501  0.049 -0.141 -1.009],1192.75,0.40981945,99.65357,0.53469354,,-52.96487,2048.7473,-68.40049,291.57245,9.616785e-05,18.24286,6472.383030653,100.0,1.0971906,100,20200,8.680353,-285.929808808071
-52.40745,183.87172,4855425,-89.82617,-62.60826,897.3919,465.88,203,-69.32603,[-0.073 -0.503  0.057 -0.132 -1.009],1246.3833,0.42560875,99.81958,0.56840104,,-52.84919,4167.118,-74.34741,377.26633,0.00013600542,25.02216,6528.552711725235,100.0,1.0321326,100,20300,9.113983,-309.52955189582025
-48.752266,396.63687,4904588,-86.924225,-61.456768,647.6197,491.63,204,-63.10332,[-0.063 -0.497  0.044 -0.14  -0.993],4670.849,0.4362968,99.7042,0.7329469,,-54.82986,44813.777,-67.73999,1646.3685,0.00010001887,28.159597,6586.905139684677,100.0,1.6019123,100,20400,9.050436,-285.8144786752499
-48.538925,65.23843,4940823,-90.31375,-60.142635,913.3586,362.35,205,-64.66372,[-0.045 -0.491  0.047 -0.145 -0.983],514.9679,0.4382324,99.73014,0.55668193,,-52.22561,2997.6353,-69.35581,210.07353,0.0006838166,11.708706,6630.336313486099,100.0,0.9918485,100,20500,9.583788,-289.23150867654306
-45.221497,3.35081,4974470,-86.84725,-65.19935,396.40042,336.47,206,-62.337536,[-0.046 -0.484  0.049 -0.156 -0.981],19.781355,0.43734294,99.67719,0.9806154,,-60.434395,104.92161,-66.68539,7.476843,0.03253005,38.527332,6671.059530973434,100.0,1.7080945,100,20600,7.8666053,-268.01163736180484
-44.807083,53.108,5019510,-88.36917,-52.444008,1047.6843,450.4,207,-60.898556,[-0.06  -0.486  0.046 -0.156 -0.982],258.75305,0.43400723,99.64487,0.57686293,,-44.60399,958.1374,-65.310486,88.864914,0.00054460904,29.610668,6724.164703607559,100.0,1.6080236,100,20700,9.121982,-271.9618118440009
-38.976086,233.5875,5068939,-85.31803,-52.37142,624.9658,494.29,208,-57.206066,[-0.05  -0.482  0.031 -0.158 -0.985],1842.2039,0.45387426,99.66635,0.55359554,,-45.29435,5843.1377,-61.13465,448.28723,0.00016061401,25.17603,6783.660111665726,100.0,1.2758257,100,20800,8.001531,-242.16695526859584
-38.13539,8.738494,5116836,-76.75681,-54.342514,823.98254,478.97,209,-52.775135,[-0.027 -0.484  0.022 -0.171 -0.965],27.25237,0.4478209,99.41062,0.77856064,,-49.572147,117.97149,-56.509373,10.011552,0.00038318947,38.971844,6841.041130781174,100.0,1.500076,100,20900,8.2068,-230.187051724062
-40.75907,148.42123,5164383,-89.08721,-53.460064,689.7964,475.47,210,-57.981987,[-0.041 -0.482  0.031 -0.163 -0.971],1305.8561,0.4726774,99.541916,0.49539462,,-47.073612,5017.3374,-62.031948,355.65582,0.00013439258,12.012315,6897.550241231918,100.0,0.7118888,100,21000,9.238202,-249.6488064044912
-41.116314,128.64273,5206878,-75.49109,-53.614204,1089.3005,424.95,211,-55.426353,[-0.023 -0.432  0.027 -0.151 -0.946],879.37646,0.47200456,99.4994,0.63091874,,-45.868713,2957.8262,-59.456573,282.2665,8.040476e-05,18.842192,6948.4215359687805,100.0,1.2562423,100,21100,8.537848,-248.43226159284734
-42.130775,15.247023,5232715,-85.30062,-54.644707,875.7179,258.37,212,-59.87132,[-0.026 -0.42   0.041 -0.153 -0.947],98.009895,0.48170513,99.53834,0.65465343,,-47.841385,1874.135,-63.475784,66.68035,0.0051800758,16.53472,6979.978982448578,100.0,1.0380352,100,21200,8.985135,-222.18735436805127
-35.90012,71.10122,5269181,-79.71268,-52.985382,479.94803,364.66,213,-55.53627,[-0.019 -0.401  0.027 -0.154 -0.937],552.9535,0.47957462,99.39829,0.5973828,,-46.449505,2980.665,-59.437695,204.62187,3.2344564e-05,13.025986,7023.984984874725,100.0,1.0283393,100,21300,9.630595,-240.49250753827735
-34.701675,4.297861,5302971,-82.59273,-52.862095,710.6458,337.9,214,-51.558136,[-0.019 -0.393  0.028 -0.165 -0.939],20.330978,0.47550216,99.346344,0.9206174,,-48.685173,69.36628,-55.040615,7.381447,0.0025106273,37.138382,7065.284886837006,100.0,1.6185846,100,21400,9.96526,-214.66803398195924
-35.47299,41.465046,5340057,-80.908676,-47.41734,669.79205,370.86,215,-52.35727,[-0.026 -0.39   0.026 -0.155 -0.943],240.58879,0.47900906,99.36012,0.63238955,,-41.570396,1109.0653,-55.96103,104.47007,0.0028156652,30.379507,7110.284884929657,100.0,1.2683622,100,21500,10.24141,-222.14374262246668
-33.855923,242.49101,5389307,-74.71609,-47.64534,572.0406,492.5,216,-50.18445,[-0.021 -0.38   0.013 -0.15  -0.94 ],1882.2925,0.48201242,99.26828,0.73205024,,-42.095936,4143.642,-53.365963,451.90253,1.4498627e-05,41.85405,7169.304394006729,100.0,2.0247955,100,21600,9.608515,-196.11566073552348
-30.94919,12.465313,5435592,-69.73718,-47.20671,321.35007,462.85,217,-45.72332,[-0.024 -0.372  0.018 -0.161 -0.937],63.89939,0.4819998,99.34865,0.8480264,,-43.55747,234.60928,-48.753643,21.822968,0.00097394804,26.27649,7224.90452671051,100.0,1.4465066,100,21700,8.608992,-186.79600178205618
-24.211628,167.28952,5484802,-71.13946,-44.86238,368.25296,492.1,218,-46.614956,[-0.045 -0.38   0.021 -0.169 -0.937],1208.8629,0.48170513,99.27669,0.6509244,,-40.03916,1931.3716,-49.521797,290.52103,3.0623392e-05,16.099405,7283.625478744507,100.0,1.0896537,100,21800,9.179994,-179.18418310656563
-26.427567,168.13332,5534607,-64.91858,-38.598766,387.67633,498.05,219,-42.249,[-0.044 -0.374  0.013 -0.177 -0.937],1198.489,0.47540492,99.26887,0.80716294,,-34.306053,2069.925,-44.753967,282.00302,4.0254457e-05,64.32529,7343.3541424274445,100.0,3.399248,100,21900,8.9859495,-154.41208117514572
-20.347885,249.67715,5584607,-62.869415,-37.076607,302.4836,500.0,220,-38.884747,[-0.04  -0.379  0.004 -0.189 -0.944],1904.21,0.4740419,0.17310017,0.61606807,1.0000126,-33.19137,3582.5198,-41.08919,450.8573,2.4310892e-05,15.690637,7403.005969285965,1.0,1.0576756,100,22000,9.217571,-135.88699719934542
-20.12534,39.082577,5634607,-70.09019,-34.584583,240.68266,500.0,221,-35.368744,[-0.036 -0.368 -0.004 -0.195 -0.945],217.3783,0.46653137,0.15518928,1.0383524,1.0001141,-31.97639,338.15247,-37.262627,53.69043,4.8691734e-05,65.9248,7462.601826667786,1.0,2.8666146,100,22100,9.407477,-116.74311065354406
-16.498772,609.2259,5684427,-50.9698,-27.435005,103.53139,498.2,222,-31.418638,[-0.035 -0.356 -0.008 -0.201 -0.952],5191.3574,0.46094266,99.0361,0.55849487,,-23.885319,46338.555,-33.059727,1762.8701,3.579783e-05,27.328022,7522.293900966644,100.0,1.3223444,100,22200,7.4366283,-101.16059711034868
-13.429526,180.1152,5734379,-58.344776,-28.160444,101.572945,499.52,223,-30.12366,[-0.024 -0.339  0.003 -0.208 -0.958],1305.2384,0.46264237,99.000015,0.708207,,-25.837742,1815.3309,-31.514921,302.55725,8.833506e-05,53.869858,7581.452108860016,100.0,1.7335255,100,22300,8.973644,-85.76049394206737
-11.952577,169.32884,5782418,-64.07822,-26.396034,323.45065,480.39,224,-28.191677,[-0.027 -0.336  0.006 -0.219 -0.956],1257.2786,0.4565375,99.0,0.55025995,,-24.35026,2160.4338,-29.428173,302.51834,3.2094234e-05,42.29548,7638.104051589966,100.0,1.1617082,100,22400,9.173877,-76.22021254175843
-4.7759423,222.264,5830116,-54.95382,-23.179867,224.47704,476.98,225,-23.221855,[-0.034 -0.327  0.005 -0.228 -0.962],1716.2223,0.4567162,99.00003,0.7593826,,-21.481249,4202.1934,-24.178202,422.45798,3.8839727e-05,21.62809,7695.684072971344,100.0,1.2816614,100,22500,8.901603,-58.951380795427866
-3.7651365,19.10338,5870622,-68.44079,-22.626558,213.28871,405.06,226,-23.816133,[-0.031 -0.318  0.013 -0.236 -0.962],122.59519,0.45133263,99.0,0.95636344,,-21.089872,648.05536,-24.99829,47.7811,9.683517e-05,26.988506,7744.34251499176,100.0,1.5186918,100,22600,11.297576,-72.87092380999256
-1.7718241,403.57452,5913923,-58.59214,-17.937237,356.0218,433.01,227,-20.557573,[-0.047 -0.32   0.007 -0.242 -0.968],3359.7236,0.44799802,99.0,1.091308,,-16.46534,8668.934,-21.30318,907.0674,1.4091133e-05,193.27469,7795.52396273613,100.0,5.7944036,100,22700,12.71809,-45.9608499953621
10.016961,1.16405,5955643,-57.17892,-16.409895,137.68483,417.2,228,-16.42581,[-0.051 -0.309  0.002 -0.248 -0.971],1.8629785,0.45019957,99.0,1.0235264,,-15.823845,4.876277,-16.992817,0.6491155,0.056553043,3.9158635,7845.89195561409,100.0,0.5101819,100,22800,11.445104,-34.95158623619676
7.189986,258.44974,5996324,-59.98392,-17.54382,294.53067,406.81,229,-19.130615,[-0.061 -0.305 -0.002 -0.244 -0.969],2052.8987,0.44653744,99.0,0.6427238,,-16.214746,9267.914,-19.798647,671.40356,5.765547e-05,57.458344,7894.483595132828,100.0,1.7664654,100,22900,12.476182,-41.179053982549796
-0.11051969,4.4415145,6035834,-53.06821,-18.884804,106.502625,395.1,230,-18.86394,[-0.057 -0.3    0.013 -0.244 -0.972],14.862738,0.44613007,99.0,0.9431022,,-18.028551,27.10865,-19.599186,5.186356,0.0075861895,72.38838,7943.076185703278,100.0,2.5033424,100,23000,11.57632,-45.32239233200272
0.50585943,4102.8047,6079821,-51.659847,-13.0361,499.30835,439.87,231,-18.527746,[-0.06  -0.309  0.012 -0.24  -0.973],56888.78,0.44082728,99.0,1.4558762,,-10.738325,2672721.5,-19.206484,43442.38,7.850792e-06,464.45596,7995.250344276428,100.0,10.70762,100,23100,10.459471,-41.838896237406416
1.8535187,3.9839857,6120745,-60.38475,-20.033028,138.51039,409.24,232,-19.9876,[-5.223e-02 -3.069e-01 -8.092e-04 -2.475e-01 -9.781e-01],12.04617,0.44016707,99.0,0.7896184,,-19.31777,23.546934,-20.609995,4.126676,0.015724903,10.430602,8044.193825960159,100.0,0.8156598,100,23200,13.348561,-38.365776773092605
1.7764376,9.212695,6165101,-60.266266,-17.342827,154.68105,443.56,233,-18.011375,[-0.05  -0.309 -0.006 -0.242 -0.979],35.26449,0.44100407,99.0,1.0252678,,-16.735603,61.12487,-18.499912,11.000176,0.005192983,61.991688,8096.374113559723,100.0,2.7740676,100,23300,10.348724,-30.11456309010197
3.6756876,111.1965,6205507,-55.634296,-17.79422,100.57369,404.06,234,-19.58603,[-0.049 -0.309 -0.015 -0.24  -0.978],784.8654,0.44042507,99.0,0.771542,,-16.608643,2397.5432,-20.29116,247.29016,6.3457745e-05,41.626602,8144.3583517074585,100.0,1.8837408,100,23400,11.264031,-43.46583947454809
4.262618,236.3736,6249250,-55.329693,-16.99329,191.57773,437.43,235,-18.328896,[-0.053 -0.309 -0.003 -0.24  -0.979],1872.427,0.4431843,99.0,1.4534328,,-15.838872,7814.0625,-18.94636,540.43335,4.5383413e-06,402.40054,8194.622035264969,100.0,10.326711,100,23500,11.138589,-38.06190270905901
10.811325,284.24887,6289222,-59.242302,-16.154875,321.01398,399.72,236,-18.055836,[-0.069 -0.319 -0.006 -0.254 -0.976],2515.4568,0.4378344,99.0,0.9056695,,-14.839243,7217.363,-18.737213,707.81366,1.1395116e-06,94.1107,8242.744844913483,100.0,2.9146125,100,23600,12.346526,-42.00181812571249
1.672477,186.77612,6323195,-73.05546,-19.904799,307.40463,339.73,237,-21.85798,[-0.061 -0.303 -0.011 -0.256 -0.981],1564.6123,0.4343489,99.0,1.1288726,,-18.370615,8264.133,-22.633207,557.17786,9.424904e-06,77.02316,8284.837375164032,100.0,3.6829503,100,23700,16.316717,-47.78669842414745
1.389765,539.5508,6360523,-58.93039,-16.072798,184.12401,373.28,238,-19.095053,[-0.062 -0.303  0.002 -0.251 -0.985],5544.799,0.44309792,99.0,0.6110183,,-14.114738,33842.477,-19.85671,1732.4795,9.66772e-07,16.60363,8330.54136800766,100.0,1.1386523,100,23800,13.412672,-46.95032217660505
3.117643,65.97278,6391980,-63.358276,-17.608208,244.79811,314.57,239,-20.027433,[-0.053 -0.317 -0.009 -0.269 -0.976],464.69785,0.42626402,99.0,1.26962,,-16.120338,2195.404,-20.923532,192.98917,0.00010852505,129.61064,8367.901198387146,100.0,4.8713207,100,23900,16.18269,-55.23758455829714
15.606451,1862.4309,6429903,-54.671047,-12.458985,580.06525,379.23,240,-16.98146,[-0.046 -0.332 -0.006 -0.267 -0.993],18069.826,0.42049962,99.0,0.6583728,,-10.386824,388278.16,-17.656578,11586.418,1.2213429e-06,31.480799,8414.322171211243,100.0,1.6064725,100,24000,13.862563,-41.61588686793938
1.2499512,390.25467,6466170,-61.22387,-13.910973,406.35275,362.67,241,-18.350641,[-0.042 -0.328  0.009 -0.274 -0.998],3551.8574,0.4170147,99.0,0.7179421,,-12.122693,18847.01,-19.17105,1174.8422,1.7491002e-05,39.47642,8458.205674171448,100.0,1.8822786,100,24100,13.593752,-50.571802214925135
2.6529362,4800.898,6498130,-57.710766,-9.092455,13276.055,319.6,242,-20.147552,[-0.04  -0.317 -0.002 -0.27  -1.002],62847.715,0.39796808,99.0,0.7630402,,-4.642263,1851797.5,-21.1508,50536.383,6.5517355e-08,230.20311,8497.268313646317,100.0,4.573742,100,24200,13.882354,-61.842502039619916
7.7498612,162.5237,6532380,-65.79588,-17.027233,374.59512,342.5,243,-18.75526,[-0.071 -0.339 -0.006 -0.281 -1.021],1307.5233,0.39418602,99.0,0.6246897,,-15.461572,6668.6323,-19.586746,499.82758,3.253546e-06,17.971754,8538.984229326248,100.0,0.9267952,100,24300,14.738904,-51.25472983727686
6.6274123,2197.1257,6557976,-59.43663,-17.764957,3124.734,255.96,244,-24.225676,[-0.061 -0.32  -0.003 -0.283 -1.025],27189.535,0.40256926,99.0,1.7209816,,-12.866089,826081.56,-25.316488,24109.082,6.499811e-05,299.94925,8569.537447690964,100.0,12.052225,100,24400,17.489393,-67.24030961216431
20.303797,16.108746,6592627,-61.823257,-18.071516,157.50455,346.51,245,-19.35286,[-0.077 -0.321  0.007 -0.273 -1.016],86.166466,0.40217894,99.0,1.1343458,,-17.054825,419.61182,-20.11854,33.89744,0.0005762076,57.364307,8611.246491670609,100.0,3.162078,100,24500,15.215211,-47.19819772136253
5.588038,22.07282,6629814,-60.5166,-17.197922,161.96033,371.87,246,-18.7465,[-0.071 -0.34   0.002 -0.274 -1.017],116.40878,0.3954304,99.0,2.0110538,,-16.19109,345.97513,-19.461304,41.452007,0.0007575233,229.3323,8656.573133707047,100.0,8.554215,100,24600,14.618719,-44.06204951148286
5.969414,732.39594,6670136,-54.532864,-16.456963,129.03339,403.22,247,-19.34091,[-0.078 -0.343 -0.003 -0.265 -1.024],7301.0776,0.39372253,99.0,0.86347127,,-14.742635,40357.043,-20.08713,2372.8035,2.334344e-05,161.37898,8705.936079025269,100.0,4.6954308,100,24700,12.0462,-45.998758888147414
