MeanD2w0t,MinIW,InitialReturnMean,EpThisIter,Iteration,InitialReturnStd,TimestepsSoFar,InitialReturnMin,EpLenMean,StdD2w0t,TimeElapsed,ReturnStepMax,Weights,J_sample_variance,EpisodesSoFar,MaxIW,Bound,StdIW,MeanIW,InitialReturnMax,ReturnStepMaxmin,MeanEntropy,InitialBound,MinD2w0t,ReturnMeanIW,EpRewMean,EmpiricalD2,MaxD2w0t
337.59247,9.669508e-05,-11.094839,100,167,8.071175,7322766,-30.387812,500.0,728.9791,17522.0090944767,1.0,[-0.626 -0.317 -0.009 -0.297 -0.631],92.39207,16700,44.168232,-9.565391,1.8394154,0.6925653,9.078813,,0.78710854,-11.322817,1.000006,-9.1442995,-9.368664555570923,2708.4785,8942.358
21.930012,5.3526135e-05,-12.473303,100,168,10.257784,7368171,-53.635536,454.05,41.26746,17680.250421524048,100.0,[-0.623 -0.31  -0.012 -0.31  -0.632],102.026634,16800,54.286667,-11.807508,1.9236859,0.8364016,8.328579,99.0,0.76616305,-13.033659,,-11.101789,-23.02774214996118,118.303535,540.23413
2.6091042,0.00977456,-11.564596,100,169,8.756438,7416636,-55.97901,484.65,1.5081698,17844.821459293365,100.0,[-0.61  -0.327 -0.004 -0.313 -0.653],72.8881,16900,7.5336533,-11.183022,0.8388637,0.94139314,6.0269866,99.0,0.7332339,-11.914846,,-10.801645,-14.39353058485883,5.801392,8.312774
109.65715,0.00020090026,-10.833478,100,170,8.87536,7465102,-48.317856,484.66,306.42056,18009.76317715645,100.0,[-0.606 -0.336 -0.001 -0.321 -0.686],118.68477,17000,152.56326,-10.359219,3.4182696,0.9076203,27.346489,99.0,0.73420125,-11.167502,,-9.871405,-13.726706237132506,816.70135,4597.9194
1019.37775,5.709781e-06,-12.263479,100,171,9.2255745,7510957,-48.53853,458.55,2647.3809,18171.88297700882,100.0,[-0.605 -0.341 -0.013 -0.326 -0.685],256.42914,17100,277.83145,-10.090175,5.6816673,1.1568568,4.61053,99.0,0.7331258,-12.81192,,-8.851777,-22.538178308343504,9994.459,34091.254
445.21115,1.2667949e-06,-11.342105,100,172,7.9047976,7560612,-32.054035,496.55,1326.9728,18342.342426776886,100.0,[-0.606 -0.348 -0.016 -0.312 -0.686],163.01584,17200,337.01245,-10.626683,9.833786,1.2884434,8.150523,99.0,0.73052347,-11.685516,,-10.038709,-14.11247450790798,4220.035,29693.293
5646.7964,9.122733e-08,-13.031002,100,173,8.63176,7609716,-40.90065,491.04,20674.941,18510.581226587296,100.0,[-0.6   -0.36  -0.002 -0.316 -0.688],1057.4612,17300,256.55237,-9.559659,6.3207684,1.1421438,8.182263,99.0,0.7294811,-13.401089,,-8.445045,-15.208652011647724,71001.26,287777.94
157.46654,3.002945e-05,-14.121344,100,174,7.0029817,7659716,-35.022167,500.0,394.58276,18684.279262542725,1.0,[-0.607 -0.37   0.014 -0.319 -0.689],61.655334,17400,47.77065,-12.84336,1.9671358,0.71042687,2.142335,,0.72856796,-14.518032,1.0000101,-12.21497,-16.301828506918238,1174.6733,4963.0044
162.93556,1.477627e-05,-9.951462,100,175,7.7119317,7709231,-33.4119,495.15,439.61273,18855.807087421417,100.0,[-0.604 -0.364  0.005 -0.326 -0.69 ],75.562355,17500,34.000477,-9.137281,1.5992888,0.737088,9.292837,99.0,0.7314968,-10.223635,,-8.717261,-11.18488466823994,1248.179,6138.214
1.2088215,0.11978355,-10.788696,100,176,8.401786,7758619,-50.984947,493.88,0.20301338,19020.103476524353,100.0,[-0.596 -0.367 -0.007 -0.328 -0.687],61.208023,17600,5.43021,-10.912985,0.5395314,1.0100383,8.454388,99.0,0.730685,-11.028797,,-10.6689205,-9.866989624135918,1.5027816,1.646973
620.1834,8.55499e-06,-11.674748,100,177,8.158692,7807811,-43.023815,491.92,2543.026,19188.46204638481,100.0,[-0.596 -0.368 -0.01  -0.325 -0.688],164.3922,17700,41.162605,-10.5448675,1.5752479,0.63548917,3.1771598,99.0,0.72212625,-11.93745,,-10.054361,-10.795681059330532,5744.1836,52675.477
1068.4827,2.1888254e-06,-12.079271,100,178,7.178821,7857600,-34.423943,497.89,2857.2297,19358.019115447998,100.0,[-0.595 -0.359  0.004 -0.317 -0.697],205.85474,17800,23.11205,-10.177788,1.0276692,0.48432288,4.0516295,99.0,0.7207552,-12.440329,,-9.361022,-14.837611287541431,9935.185,45117.684
3912.4287,2.7587507e-06,-11.289126,100,179,8.825217,7905367,-45.99006,477.67,21287.654,19517.883434057236,100.0,[-5.932e-01 -3.502e-01 -6.066e-05 -3.296e-01 -6.981e-01],8369.82,17900,719.6273,1.7757814,20.459597,2.4960728,8.865605,99.0,0.7114291,-11.757202,,3.1680307,-19.23550719355592,45134.023,917910.9
81.3355,7.80257e-05,-10.755494,100,180,7.674498,7953998,-36.46405,486.31,246.47139,19688.604739904404,100.0,[-0.592 -0.312 -0.005 -0.296 -0.707],63.794567,18000,29.566317,-10.287926,1.265421,0.7500644,8.729512,99.0,0.7153348,-11.073899,,-9.852432,-13.084797471626993,653.2334,3714.8186
293151.0,5.290899e-09,-11.835707,100,181,8.270549,8003293,-39.42959,492.95,5871600.5,19857.517738580704,100.0,[-0.596 -0.297 -0.017 -0.283 -0.704],16659.537,18100,3344.0527,-1.2206388,82.86057,5.7255325,3.2035398,99.0,0.7091538,-12.1319685,,2.0800197,-12.17482455874985,7530950.0,516794620.0
7.0793037,0.0025540008,-11.461516,100,182,10.881845,8046467,-65.72984,431.74,9.2019205,19994.89291858673,100.0,[-0.555 -0.306 -0.022 -0.295 -0.71 ],51.415577,18200,69.49,-9.731018,2.5852988,1.1245911,13.022927,99.0,0.69792587,-12.223067,,-8.831796,-31.295739512522655,28.110102,94.088264
3.858875,0.008825086,-12.653811,100,183,10.98492,8093318,-62.133865,468.51,3.213156,20155.598253965378,100.0,[-0.574 -0.309 -0.019 -0.294 -0.721],90.264015,18300,31.312756,-12.356546,1.4573802,0.9839978,2.8096116,99.0,0.6978077,-13.125765,,-11.826821,-19.394854415261214,10.7272415,25.498207
27.544523,0.00038934595,-12.146855,100,184,8.592804,8142647,-38.343243,493.29,38.888256,20328.74870157242,100.0,[-0.575 -0.312 -0.015 -0.288 -0.721],166.16576,18400,24.488329,-11.106694,1.4840819,0.8328507,9.766902,99.0,0.68731385,-12.4234495,,-10.741583,-11.366636804842576,138.91711,277.13483
18.391493,0.0005221816,-9.798509,100,185,7.8733387,8190924,-41.027225,482.77,29.337454,20498.88078737259,100.0,[-0.56  -0.285 -0.015 -0.275 -0.732],76.88198,18500,19.896774,-9.319882,1.2700801,0.81323344,16.932383,99.0,0.6860461,-10.102545,,-8.928542,-12.494317350052034,87.832146,365.52032
91.88176,8.059926e-06,-11.055909,100,186,7.0060506,8240676,-28.646568,497.52,236.48375,20668.591420650482,100.0,[-0.561 -0.289 -0.008 -0.269 -0.733],89.51003,18600,22.904942,-10.335596,1.6309779,0.84477735,7.026483,99.0,0.68537086,-11.262808,,-10.039109,-8.502478534979987,627.56616,3455.3972
169052.89,1.2552123e-07,-10.693932,100,187,7.5817866,8289080,-40.34516,484.04,1019678.0,20832.984305143356,100.0,[-0.559 -0.286 -0.018 -0.274 -0.734],23526.768,18700,1688.7383,3.1621912,53.368748,4.3365865,7.8236227,99.0,0.66949266,-11.051164,,6.885049,-14.680376321161939,2632472.5,52117360.0
25.54718,0.00066315837,-14.653939,100,188,13.296651,8327709,-64.86813,386.29,59.75498,20970.409146785736,100.0,[-0.561 -0.254 -0.017 -0.274 -0.749],135.30043,18800,72.50671,-11.970612,2.6933208,0.89413375,15.372275,99.0,0.67140096,-15.874549,,-10.279058,-50.16075643502458,157.3838,684.1295
14359.191,5.582641e-07,-11.454328,100,189,8.692349,8374649,-47.53614,469.4,51192.934,21132.450966596603,100.0,[-0.563 -0.266 -0.009 -0.274 -0.748],1154.3441,18900,190.60962,-8.076101,6.6658874,0.99803203,4.626173,99.0,0.66888833,-11.919269,,-6.0069294,-19.106694039471734,185415.8,1182767.9
1.3120625,0.071514875,-11.503052,100,190,8.862535,8423122,-54.695763,484.73,0.33716995,21300.331299304962,100.0,[-0.553 -0.275 -0.02  -0.264 -0.75 ],91.990295,19000,5.479675,-11.693421,0.60799474,1.0204084,7.6431603,99.0,0.6688862,-11.87026,,-11.31683,-15.090359258517157,1.7863717,2.1410573
40532.18,5.8770727e-08,-11.799839,100,191,11.07132,8470558,-62.36412,474.36,221791.88,21463.90223956108,100.0,[-0.553 -0.273 -0.022 -0.267 -0.75 ],2095.7617,19100,439.97864,-8.093631,8.735129,1.0017371,13.6628895,99.0,0.66925406,-12.115777,,-6.3763986,-12.983415021970774,616936.94,8045314.5
146.24292,4.5818448e-05,-10.525926,100,192,9.072501,8518022,-38.349804,474.64,399.0356,21630.098340272903,100.0,[-0.559 -0.278 -0.006 -0.276 -0.75 ],80.0687,19200,49.62178,-9.846601,2.0821407,0.93358123,12.376107,99.0,0.6697308,-10.851272,,-9.351768,-13.370078968760943,1134.0437,5581.3174
15732.928,2.4490641e-06,-10.580128,100,193,8.4003935,8564484,-36.25288,464.62,83765.586,21790.239887475967,100.0,[-0.555 -0.279 -0.018 -0.277 -0.749],2435.9646,19300,267.48975,-7.04469,4.0930247,0.74508685,11.062533,99.0,0.6692395,-11.028838,,-4.955536,-18.43970887991871,204366.78,2098025.2
51898.805,6.8660916e-07,-12.527827,100,194,8.229576,8613431,-32.11839,489.47,163035.48,21958.550927877426,100.0,[-0.544 -0.285 -0.007 -0.266 -0.75 ],1764.229,19400,271.58746,-9.485636,9.366104,1.2842547,8.195559,99.0,0.6663208,-12.815156,,-7.511247,-11.807740525195578,695353.94,2860643.5
1.7208279,0.03516677,-11.566624,100,195,10.79314,8656264,-47.68531,428.33,1.1206262,22112.89787864685,100.0,[-0.545 -0.27  -0.01  -0.277 -0.753],94.09785,19500,12.493177,-11.348878,0.67094904,0.8954275,18.911222,99.0,0.6601411,-12.329539,,-10.54834,-31.351907874007974,3.5365136,6.4430895
2.9533424,0.014990203,-11.369423,100,196,11.250699,8700712,-61.965622,444.48,2.280982,22264.828843832016,100.0,[-0.548 -0.28  -0.013 -0.28  -0.759],84.281296,19600,14.722074,-10.658199,1.2822808,1.0240266,13.544468,99.0,0.6604173,-11.970036,,-9.99194,-24.682120741449907,7.5454903,10.862478
2065.445,7.087467e-08,-9.105914,100,197,9.007279,8749178,-40.598034,484.66,11627.036,22425.817841768265,100.0,[-0.549 -0.283 -0.012 -0.274 -0.758],188.80571,19700,66.27731,-6.76854,2.4319685,0.7912286,15.3627405,99.0,0.6418605,-9.312813,,-6.2791452,-8.502517217699868,26624.414,645966.44
5.376841,0.0021683855,-11.275437,100,198,11.453037,8792616,-72.0835,434.38,6.621394,22572.939667224884,100.0,[-0.509 -0.295 -0.01  -0.283 -0.777],89.59794,19800,14.524921,-10.578789,0.81579036,0.712592,15.925047,99.0,0.64349616,-11.888144,,-9.879648,-25.178956922123515,19.781683,57.220417
16381.496,6.3167136e-07,-8.930385,100,199,8.362141,8841349,-39.772846,487.33,67108.45,22737.810831546783,100.0,[-0.515 -0.298 -0.015 -0.277 -0.775],235.15065,19900,39.059933,-6.5509634,1.8222748,0.70919377,9.886398,99.0,0.64745784,-9.074597,,-5.870521,-5.926402756836037,207779.64,1802070.1
7.5717983,0.0014047949,-14.878671,100,200,14.239461,8877582,-63.06409,362.33,12.905021,22861.31481194496,100.0,[-0.51  -0.287 -0.025 -0.284 -0.771],100.21573,20000,125.55844,-12.415301,4.282272,1.129306,13.126345,99.0,0.6430788,-16.211945,,-10.768835,-54.790646226235914,34.488632,113.8175
3.6826763,0.0037549955,-14.636958,100,201,11.507626,8921086,-58.91407,435.04,3.3860874,23011.612184762955,100.0,[-0.525 -0.291 -0.023 -0.278 -0.776],104.92552,20100,14.179663,-14.140825,1.0433687,0.8651702,13.761046,99.0,0.6421368,-15.306039,,-13.389672,-27.495731468161747,10.655089,20.507607
2.0762134,0.053546846,-10.982653,100,202,9.7586565,8968925,-63.828358,478.39,1.1223869,23171.369642019272,100.0,[-0.526 -0.297 -0.023 -0.273 -0.777],67.2983,20200,32.57207,-10.8080435,1.5424154,1.0658376,10.929117,99.0,0.6418303,-11.309816,,-10.460738,-13.444811263619258,4.122814,7.1962914
11.673595,0.00013958049,-11.608773,100,203,7.154945,9017653,-33.702606,487.28,14.747832,23334.123086214066,100.0,[-0.527 -0.298 -0.018 -0.271 -0.777],53.926273,20300,38.363525,-11.604841,1.6119447,0.8419118,2.4438922,99.0,0.6382316,-11.925076,,-11.227583,-12.998387327831454,51.84282,130.90335
7.92421,0.0014621082,-12.086983,100,204,11.7692795,9063597,-58.287415,459.44,9.847734,23491.36093568802,100.0,[-0.527 -0.291 -0.013 -0.277 -0.781],97.321365,20400,18.556028,-11.451829,1.3444928,0.88986737,13.057188,99.0,0.63886887,-12.474308,,-10.997369,-15.917107403529805,31.91055,74.58203
249.65327,9.570978e-06,-11.522796,100,205,9.137,9112218,-44.347237,486.21,1318.4506,23654.05479502678,100.0,[-0.528 -0.295 -0.019 -0.27  -0.78 ],130.98418,20500,912.84796,-9.733852,21.743843,1.5434909,12.414274,99.0,0.6336073,-11.750257,,-9.35961,-9.347502961796998,1915.3888,38417.477
315.4869,5.012439e-05,-12.582073,100,206,13.913634,9156869,-66.9609,446.51,1407.7278,23804.488837718964,100.0,[-0.523 -0.308 -0.026 -0.285 -0.785],212.35817,20600,58.71531,-9.642276,1.8850459,0.78235626,4.466649,99.0,0.6337408,-13.072845,,-8.790063,-20.168228765340597,2761.8035,28317.736
332607.84,8.084601e-09,-10.048838,100,207,7.0496683,9206422,-29.630138,495.53,3110231.0,23971.09549665451,100.0,[-0.523 -0.309 -0.014 -0.28  -0.785],3690.386,20700,473.00198,-6.2804785,10.165842,0.94075686,6.048107,99.0,0.6277492,-10.192815,,-4.745873,-5.916713485795205,6127261.0,96447200.0
2669.1758,2.0236726e-06,-10.053751,100,208,9.239098,9255797,-39.970222,493.75,10797.3955,24137.58428120613,100.0,[-0.497 -0.321  0.002 -0.281 -0.791],113.55556,20800,22.828926,-9.304931,1.1980239,0.6241638,11.676636,99.0,0.62066984,-10.116772,,-9.154126,-2.5898133017167475,30682.953,161235.69
32696.766,4.0301165e-07,-10.258479,100,209,7.9709997,9305327,-29.30143,495.3,104794.12,24303.468831300735,100.0,[-0.498 -0.324 -0.012 -0.281 -0.798],346.07526,20900,98.12313,-7.3249607,2.96461,0.75297564,11.643915,99.0,0.6220181,-10.331991,,-6.8814797,-3.0209760981613996,429180.72,2385827.8
14.289003,0.0011551066,-14.993557,100,210,14.189287,9345937,-63.397198,406.1,28.415308,24446.14306783676,100.0,[-0.498 -0.315 -0.015 -0.295 -0.797],76.591484,21000,19.124363,-12.741843,1.4318901,0.88936955,8.1105175,99.0,0.62128884,-15.919542,,-11.580362,-38.05323312435489,70.072235,377.95184
87.6011,1.6586162e-05,-12.702527,100,211,12.343434,9391333,-60.78342,453.96,252.29669,24608.930250406265,100.0,[-0.512 -0.311 -0.016 -0.283 -0.798],145.52629,21100,24.341402,-11.016906,1.2894751,0.73152506,6.7232575,99.0,0.62695634,-13.079923,,-10.4641695,-15.508999102319528,604.6164,4909.953
15415.859,3.7728583e-08,-12.015711,100,212,9.604619,9440759,-56.069496,494.26,44673.887,24786.17091870308,100.0,[-0.516 -0.312 -0.006 -0.279 -0.792],375.6544,21200,85.19916,-9.885944,2.5199952,0.8362198,8.459234,99.0,0.6283692,-12.208842,,-9.007394,-7.93675462477446,192199.28,667793.06
40.866055,0.0002279268,-11.598742,100,213,11.279787,9483011,-65.62457,422.52,110.522606,24941.426451206207,100.0,[-0.514 -0.309 -0.004 -0.297 -0.791],80.691956,21300,49.558952,-9.836578,2.322202,1.0257286,10.977907,99.0,0.6354831,-12.380954,,-8.814574,-32.144989199919486,259.02063,1642.3978
913.69635,2.727224e-06,-13.730885,100,214,14.128403,9526242,-62.941933,432.31,4237.977,25100.59656071663,100.0,[-0.531 -0.287 -0.004 -0.283 -0.783],390.92972,21400,483.44095,-10.792686,14.2872505,1.5355479,15.227886,99.0,0.6372661,-14.390865,,-9.443567,-27.121742796996894,8449.372,81450.65
532.444,7.674115e-06,-12.720648,100,215,12.0366335,9573923,-61.738083,476.81,1738.25,25276.435265541077,100.0,[-0.545 -0.283 -0.015 -0.269 -0.782],105.79626,21500,49.859676,-9.913881,1.6956431,0.7092545,5.812867,99.0,0.635499,-13.043743,,-9.3409395,-13.27756018913527,5272.328,21774.668
29660.047,9.442389e-07,-9.978617,100,216,7.539828,9623299,-35.1511,493.76,128643.74,25455.02584385872,100.0,[-0.545 -0.285 -0.001 -0.27  -0.783],2092.8774,21600,351.2636,-6.7774377,9.721923,1.2737939,9.66206,99.0,0.6405633,-10.114128,,-6.04302,-5.56885306081985,389463.38,2088391.4
6.7181425,0.008781372,-11.625321,100,217,13.23804,9668954,-66.689514,456.55,8.987551,25623.566732168198,100.0,[-0.555 -0.276 -0.013 -0.277 -0.778],110.7985,21700,15.428917,-10.4037895,0.9796327,0.8562356,15.594627,99.0,0.63922244,-12.016493,,-9.950577,-16.07517683574098,24.90332,77.97937
94206.16,1.1533073e-07,-9.197596,100,218,7.47566,9718362,-34.67176,494.08,474365.34,25797.845472097397,100.0,[-0.557 -0.276 -0.006 -0.275 -0.78 ],2287.1816,21800,4406.1206,-3.8620129,93.73684,5.3863244,10.234847,99.0,0.63208,-9.270155,,-3.3349957,-2.981831267388821,1483666.9,8701059.0
403.86435,2.7604654e-05,-10.493538,100,219,11.904653,9764876,-63.76339,465.14,1177.4917,25967.586560726166,100.0,[-0.561 -0.276 -0.022 -0.276 -0.787],162.86017,21900,62.30772,-8.6837435,1.9995202,0.7305138,22.189144,99.0,0.6279296,-10.833498,,-8.093192,-13.970644586233325,3711.7207,18118.305
54.01381,4.4418673e-05,-13.724966,100,220,12.031779,9806155,-56.851276,412.79,157.77908,26117.52490377426,100.0,[-0.562 -0.27  -0.012 -0.283 -0.791],74.29801,22000,41.64344,-11.769434,1.3543702,0.7099438,13.801905,99.0,0.62524724,-14.716437,,-10.387141,-40.74430703444344,384.37225,2276.0168
9.513941,0.0025015261,-16.05558,100,221,14.451157,9844485,-62.709312,383.3,15.47048,26255.910448551178,100.0,[-0.561 -0.277 -0.022 -0.284 -0.794],69.53647,22100,38.022266,-13.2799835,1.9862897,1.0663499,11.035878,99.0,0.62524736,-17.191507,,-11.832579,-46.68076046051667,42.551167,134.71115
2330.7576,4.3430077e-07,-10.479278,100,222,7.619425,9892296,-40.81493,478.11,9148.159,26427.340674638748,100.0,[-0.562 -0.281 -0.018 -0.278 -0.794],176.27791,22200,42.506992,-9.323207,1.541779,0.6625999,5.622858,99.0,0.62135077,-10.913849,,-8.236796,-17.85866503197625,27579.336,197677.5
24.178385,0.00063859246,-14.998673,100,223,15.056066,9930829,-64.088806,385.33,53.463192,26569.350842237473,100.0,[-0.555 -0.275 -0.031 -0.278 -0.798],112.51367,22300,16.135454,-12.466191,1.1433461,0.6880808,10.901375,99.0,0.6203129,-16.039173,,-11.035127,-42.759193294162934,138.66637,605.87744
79.75417,5.0136627e-05,-11.041908,100,224,9.779476,9977726,-62.500507,468.97,173.99365,26737.795065641403,100.0,[-0.561 -0.279 -0.023 -0.273 -0.799],91.96501,22400,78.06427,-10.117296,2.8320138,0.8723627,10.491913,99.0,0.6194332,-11.533716,,-9.418413,-20.210810553742643,557.37604,1867.7678
603.69415,1.0684645e-05,-10.250169,100,225,8.846118,10026381,-46.37608,486.55,2400.4988,26913.653970718384,100.0,[-0.56  -0.284 -0.032 -0.267 -0.799],84.98067,22500,16.673996,-8.895756,0.97823775,0.56983936,11.828275,99.0,0.61918986,-10.605169,,-8.218413,-14.588722463102261,5781.7974,55747.133
807.02606,1.5860925e-05,-14.47286,100,226,13.514175,10067703,-65.04649,413.22,2362.3645,27062.657063245773,100.0,[-0.553 -0.281 -0.043 -0.27  -0.8  ],430.92175,22600,243.52165,-10.555988,8.267507,1.2299951,5.6661553,99.0,0.6164512,-15.438798,,-8.387689,-39.69508823871171,7505.256,40629.293
131892.61,2.9083037e-07,-11.197131,100,227,10.661813,10115731,-49.642876,480.28,610632.44,27236.64631295204,100.0,[-0.551 -0.287 -0.046 -0.257 -0.803],39545.746,22700,13879.007,7.8718896,306.41263,17.50398,23.246845,99.0,0.6100912,-11.630083,,12.15534,-17.792143088639936,2027355.6,17354510.0
48.14687,0.00069502246,-17.278786,100,228,15.564856,10151084,-67.02593,353.53,165.2695,27366.664705991745,100.0,[-0.538 -0.265 -0.051 -0.26  -0.809],96.968925,22800,41.787018,-13.011299,1.7070228,0.79760414,6.414089,99.0,0.6101105,-18.737453,,-10.780748,-59.94370886423123,359.68768,3628.7893
1937.222,1.934203e-06,-13.551135,100,229,10.979667,10196868,-58.87599,457.84,6455.976,27532.253054618835,100.0,[-0.541 -0.269 -0.045 -0.252 -0.809],907.2699,22900,626.97046,-11.532828,22.66438,1.9287262,4.7372813,99.0,0.60766596,-14.109046,,-10.218735,-22.927304919220678,21544.588,133303.34
499.73117,1.1603272e-05,-14.483765,100,230,13.806135,10237632,-62.37281,407.64,1285.7766,27681.328208446503,100.0,[-0.535 -0.244 -0.037 -0.249 -0.811],332.7367,23000,221.07054,-10.170923,5.2010345,0.98606765,7.764666,99.0,0.6017559,-15.319627,,-8.369048,-34.34959825435559,4447.9624,15915.213
180104.95,5.364093e-08,-11.374917,100,231,8.286567,10285966,-33.988945,483.34,757573.3,27859.549478769302,100.0,[-0.535 -0.243 -0.037 -0.231 -0.817],7326.9165,23100,310.19785,-3.6362777,12.179141,1.4365779,11.244407,99.0,0.6046857,-11.706741,,-0.22427064,-13.636259331145059,2826035.8,15414886.0
610.54333,6.356992e-05,-13.051418,100,232,11.926445,10328651,-68.71093,426.85,2684.0447,28013.343886375427,100.0,[-0.538 -0.222 -0.032 -0.238 -0.814],314.3576,23200,40.2971,-11.245816,2.3852332,0.9110486,12.185914,99.0,0.62213385,-13.884406,,-9.710523,-34.23147701784705,6231.931,51624.875
4821.4663,3.0291363e-07,-11.195715,100,233,10.302094,10373797,-62.184307,451.46,19652.105,28179.698157548904,100.0,[-0.517 -0.231 -0.02  -0.238 -0.797],600.7972,23300,79.50718,-7.3360314,2.552553,0.84907275,2.3899424,99.0,0.62597954,-11.652842,,-5.9273057,-18.785543827216564,57690.25,302972.12
145.1089,5.5129993e-05,-9.352693,100,234,8.057213,10423471,-41.326324,496.74,424.97223,28361.042177677155,100.0,[-0.516 -0.239 -0.007 -0.237 -0.793],83.19259,23400,27.140053,-8.197192,1.4442357,0.6903102,14.722169,99.0,0.63108784,-9.375539,,-8.16233,0.9388636621121331,1017.01227,8001.153
127.18156,1.069076e-05,-9.139294,100,235,8.717466,10471749,-29.768402,482.78,313.94128,28534.139051437378,100.0,[-0.51  -0.246 -0.015 -0.246 -0.788],95.85561,23500,46.7466,-8.431859,2.4397597,0.9078947,15.699066,99.0,0.6321313,-9.252032,,-8.26431,-4.63302466564643,955.3632,3440.9807
7.5081625,0.0007750837,-12.67741,100,236,10.580134,10516235,-42.665745,444.86,9.51544,28691.834125995636,100.0,[-0.503 -0.247 -0.026 -0.242 -0.787],87.87395,23600,50.87263,-12.167977,2.2220516,0.9787035,7.652436,99.0,0.62994605,-13.090006,,-11.687187,-16.9555856106008,30.373957,68.88846
1.6235483,0.035307836,-13.307998,100,237,11.1593685,10562460,-50.310196,462.25,0.74577343,28858.566472768784,100.0,[-0.502 -0.254 -0.032 -0.238 -0.789],102.60291,23700,11.222488,-13.480724,0.89703315,0.9960785,8.887851,99.0,0.63109064,-13.727142,,-13.042193,-17.224674014781925,2.81857,3.9654846
3442.9766,1.6040965e-06,-11.557263,100,238,9.476141,10610564,-41.579155,481.04,19326.967,29030.465089082718,100.0,[-0.504 -0.257 -0.03  -0.236 -0.788],307.30246,23800,52.746304,-8.148005,2.2152088,0.78612244,5.869047,99.0,0.632092,-11.747828,,-7.6336913,-7.8311959410372936,42546.664,760254.5
1203.1465,4.297561e-06,-10.889978,100,239,8.562088,10659933,-33.722054,493.69,3050.4834,29207.59665465355,100.0,[-0.509 -0.274 -0.017 -0.254 -0.787],134.5705,23900,81.407196,-9.327359,2.4489772,0.67498606,20.477514,99.0,0.6335479,-10.965852,,-9.148512,-3.118020305030914,11981.232,71174.83
3.1918328,0.016633827,-11.9880905,100,240,11.598151,10703140,-64.55245,432.07,2.816208,29363.166583299637,100.0,[-0.507 -0.276 -0.015 -0.273 -0.785],87.8819,24000,36.832092,-11.596294,1.8305345,1.2484627,10.453238,99.0,0.6234861,-12.658535,,-10.8564625,-27.551786707967736,8.901302,15.932345
13.451603,0.00076126965,-12.699205,100,241,11.12492,10750014,-65.12395,468.74,19.89751,29535.099288225174,100.0,[-0.522 -0.28  -0.012 -0.273 -0.795],108.83867,24100,17.457012,-12.183507,1.5331466,0.9185787,13.170637,99.0,0.62445986,-13.160238,,-11.632508,-18.946069882535348,65.81549,181.80319
1915.057,9.706131e-07,-10.721162,100,242,9.060385,10798482,-45.736122,484.68,8688.41,29709.49894452095,100.0,[-0.524 -0.289 -0.02  -0.271 -0.795],161.67615,24200,79.82632,-8.727021,2.810695,1.0687225,14.092283,99.0,0.6232913,-10.949908,,-8.185108,-9.40030479784667,21384.928,212768.4
32.404015,0.00023994446,-14.92038,100,243,13.300905,10837541,-64.695755,390.59,67.7502,29851.38738155365,100.0,[-0.523 -0.292 -0.032 -0.277 -0.796],135.00917,24300,30.607063,-12.747886,1.6698494,0.8833536,14.7916155,99.0,0.62279963,-15.9982815,,-11.182213,-44.29619772861303,191.82559,690.0619
42419.992,3.850017e-08,-10.211775,100,244,9.005711,10885708,-39.481155,481.67,567949.94,30024.627117156982,100.0,[-0.524 -0.298 -0.028 -0.268 -0.796],1609.7863,24400,989.6367,-5.6299706,13.23655,1.3227384,14.375087,99.0,0.6323086,-10.502376,,-4.011267,-11.942207996617851,642473.9,31289910.0
1590.5526,1.4708146e-06,-11.347468,100,245,9.108522,10932161,-35.89627,464.53,6872.483,30195.497660398483,100.0,[-0.478 -0.317 -0.023 -0.278 -0.787],330.8459,24500,377.85382,-10.024144,7.5528417,1.0334009,8.353625,99.0,0.62841874,-11.593679,,-9.462552,-10.117992956844516,16359.142,144545.08
982.44055,2.2939787e-06,-11.40551,100,246,7.8792515,10981186,-32.49232,490.25,3546.882,30374.657662391663,100.0,[-0.473 -0.318 -0.01  -0.271 -0.791],83.36549,24600,164.7717,-10.405736,4.0453076,0.78909904,6.066779,99.0,0.62841874,-11.590747,,-10.039533,-7.612294871488074,10448.323,46114.6
302.15942,9.768977e-06,-12.917998,100,247,12.286582,11025636,-63.42505,444.5,724.2515,30535.92613840103,100.0,[-0.474 -0.313 -0.023 -0.271 -0.791],745.28955,24700,158.60416,-9.9324665,6.0273886,1.2053165,8.640658,99.0,0.61725146,-13.566452,,-8.669157,-26.648156756549145,2596.0007,8561.411
171603.25,3.4672844e-08,-11.521493,100,248,10.396332,11072233,-58.791744,465.97,1761086.0,30701.765377998352,100.0,[-0.46  -0.275 -0.024 -0.249 -0.802],3910.1682,24800,4989.7188,-6.4696674,101.05116,5.693134,5.688445,99.0,0.5974131,-11.77517,,-4.38522,-10.424821271374062,3966520.2,77491880.0
5033.875,3.2945908e-07,-9.939249,100,249,9.148509,11121388,-63.697742,491.55,14629.661,30877.465551137924,100.0,[-0.451 -0.279 -0.006 -0.254 -0.822],441.60004,24900,310.57822,-7.91394,7.816955,1.3428495,7.0383363,99.0,0.5893417,-10.012828,,-7.6677628,3.0237199648273805,56255.273,221044.42
